
[00:00:00.000 --> 00:00:07.000]  基督徒的靈命,我們經常覺得是逆水行舟
[00:03:20.000 --> 00:03:22.000]  原來那個激流很厲害
[00:03:22.000 --> 00:03:23.000]  他們要推我們上去
[00:03:23.000 --> 00:03:25.000]  兩個大隻佬拉我們上去
[00:03:25.000 --> 00:03:26.000]  他們很厲害
[00:03:26.000 --> 00:03:27.000]  飛潛走壁
[00:03:27.000 --> 00:03:31.000]  從這個岩石上跳到旁邊
[00:03:31.000 --> 00:03:32.000]  在我前面跳下去
[00:03:32.000 --> 00:03:33.000]  跳到後面跳下去
[00:03:33.000 --> 00:03:34.000]  一直推我的船
[00:03:34.000 --> 00:03:36.000]  我那時候是看著他們嘆為觀止
[00:03:36.000 --> 00:03:38.000]  根本上沒有看其他景色
[00:03:38.000 --> 00:03:43.000]  那個激流真的很厲害
[00:03:43.000 --> 00:03:45.000]  他們也會鼓勵你
[00:03:45.000 --> 00:03:46.000]  不是鼓勵
[00:03:46.000 --> 00:03:49.000]  是警告你到時候在船上
[00:03:49.000 --> 00:03:52.000]  千萬不要用手拿著船邊
[00:03:52.000 --> 00:03:54.000]  知道為什麼不要拿著船邊嗎
[00:03:54.000 --> 00:03:57.000]  因為那條路很窄
[00:03:57.000 --> 00:03:58.000]  魚會曲折
[00:03:58.000 --> 00:04:01.000]  船和岩石會擦身而過
[00:04:01.000 --> 00:04:03.000]  如果你害怕
[00:04:03.000 --> 00:04:04.000]  其實你會扶著
[00:04:04.000 --> 00:04:05.000]  因為他動得很厲害
[00:04:05.000 --> 00:04:07.000]  我那時候扶著
[00:04:07.000 --> 00:04:08.000]  我突然不知怎樣
[00:04:08.000 --> 00:04:09.000]  感謝神
[00:04:09.000 --> 00:04:10.000]  不是神話
[00:04:10.000 --> 00:04:12.000]  想起不要扶
[00:04:12.000 --> 00:04:13.000]  馬上不扶
[00:04:13.000 --> 00:04:16.000]  就過了
[00:04:16.000 --> 00:04:17.000]  如果我想不起
[00:04:17.000 --> 00:04:19.000]  手指就沒有了
[00:04:19.000 --> 00:04:22.000]  那時候要扶著那些椅子
[00:04:22.000 --> 00:04:23.000]  一直上去
[00:04:23.000 --> 00:04:24.000]  很刺激
[00:04:24.000 --> 00:04:26.000]  上到上面的時候
[00:04:26.000 --> 00:04:29.000]  很厲害
[00:04:29.000 --> 00:04:30.000]  上到去
[00:04:30.000 --> 00:04:31.000]  不是我厲害
[00:04:31.000 --> 00:04:32.000]  推到上去
[00:04:32.000 --> 00:04:34.000]  去到瀑布那裡
[00:04:34.000 --> 00:04:37.000]  由那些小的舟
[00:04:37.000 --> 00:04:40.000]  換平板的佛舟
[00:04:40.000 --> 00:04:43.000]  瀑布就在前面
[00:04:43.000 --> 00:04:46.000]  瀑布在前面的時候
[00:04:46.000 --> 00:04:48.000]  很多嘈雜聲
[00:04:48.000 --> 00:04:49.000]  很緊張
[00:04:49.000 --> 00:04:50.000]  來了來了
[00:04:50.000 --> 00:04:51.000]  很開心
[00:04:51.000 --> 00:04:52.000]  避又避不到
[00:04:52.000 --> 00:04:54.000]  水又經過你
[00:04:54.000 --> 00:04:56.000]  那時候你覺得很過癮
[00:04:56.000 --> 00:04:57.000]  這麼艱辛
[00:04:57.000 --> 00:05:01.000]  你覺得很過癮
[00:05:01.000 --> 00:05:02.000]  逆流而上
[00:05:02.000 --> 00:05:04.000]  很過癮
[00:05:04.000 --> 00:05:05.000]  為什麼可以這麼過癮
[00:05:05.000 --> 00:05:08.000]  為什麼可以逆流而上呢
[00:05:08.000 --> 00:05:14.000]  就是那兩個建石的菲律賓人
[00:05:14.000 --> 00:05:15.000]  盡心竭力地
[00:05:15.000 --> 00:05:18.000]  推我們上去上面
[00:05:18.000 --> 00:05:20.000]  當然他有收費
[00:05:20.000 --> 00:05:22.000]  這是他的職業
[00:05:22.000 --> 00:05:23.000]  如果沒有人幫的時候
[00:05:23.000 --> 00:05:24.000]  我真的覺得
[00:05:24.000 --> 00:05:26.000]  我怎麼可以上到這個地方呢
[00:05:26.000 --> 00:05:28.000]  逆流而上
[00:05:28.000 --> 00:05:31.000]  昔日的哥羅西信徒
[00:05:31.000 --> 00:05:33.000]  都在一個逆流裡面
[00:05:33.000 --> 00:05:34.000]  都是逆流裡面
[00:05:34.000 --> 00:05:36.000]  但是他們得到
[00:05:36.000 --> 00:05:37.000]  大力士保羅
[00:05:37.000 --> 00:05:38.000]  我不知道大力士保羅
[00:05:38.000 --> 00:05:40.000]  有沒有這麼健壯
[00:05:40.000 --> 00:05:42.000]  得到保羅盡心竭力地
[00:05:42.000 --> 00:05:44.000]  幫他們這個教會
[00:05:44.000 --> 00:05:46.000]  所以有一樣東西
[00:05:46.000 --> 00:05:48.000]  我們今天一起去思想
[00:05:48.000 --> 00:05:49.000]  我們要建立一個
[00:05:49.000 --> 00:05:52.000]  助人逆流而上的教會
[00:05:52.000 --> 00:05:56.000]  是需要盡心竭力
[00:05:56.000 --> 00:05:58.000]  盡心竭力做什麼呢
[00:05:58.000 --> 00:05:59.000]  在聖經中看到
[00:05:59.000 --> 00:06:02.000]  我們就要全容福音
[00:06:02.000 --> 00:06:03.000]  你說全容福音
[00:06:03.000 --> 00:06:05.000]  好像和助人逆流而上
[00:06:05.000 --> 00:06:07.000]  沒有什麼直接關係
[00:06:07.000 --> 00:06:09.000]  但是不要忘記
[00:06:09.000 --> 00:06:10.000]  全容福音
[00:06:10.000 --> 00:06:14.000]  永遠是我們教會的一個起始點
[00:06:14.000 --> 00:06:15.000]  因為福音緣故
[00:06:15.000 --> 00:06:16.000]  因為耶穌的緣故
[00:06:16.000 --> 00:06:19.000]  人才能夠逆流而上
[00:06:19.000 --> 00:06:20.000]  有一節聖經
[00:06:20.000 --> 00:06:23.000]  我們剛才都讀了
[00:06:23.000 --> 00:06:25.000]  但是我們讀第二章第一節的時候
[00:06:25.000 --> 00:06:27.000]  其實你不能夠
[00:06:27.000 --> 00:06:30.000]  將第一章的二十九節分開
[00:06:30.000 --> 00:06:31.000]  雖然你看聖經的時候
[00:06:31.000 --> 00:06:32.000]  很多時候他已經幫你
[00:06:32.000 --> 00:06:35.000]  分了一些章分了一些節
[00:06:35.000 --> 00:06:36.000]  很多時候都是這樣
[00:06:36.000 --> 00:06:38.000]  但是我們再看深一點的時候
[00:06:38.000 --> 00:06:41.000]  其實有時候那個分
[00:06:41.000 --> 00:06:43.000]  有時候可能不是
[00:06:43.000 --> 00:06:45.000]  做到的效果太好
[00:06:45.000 --> 00:06:47.000]  這裡會其中一樣東西
[00:06:47.000 --> 00:06:49.000]  其實這一節的經文
[00:06:49.000 --> 00:06:51.000]  我們要連在一章的二十九節
[00:06:51.000 --> 00:06:52.000]  到二章的一節
[00:06:52.000 --> 00:06:54.000]  這樣一起讀的時候
[00:06:54.000 --> 00:06:56.000]  我們才能讀到那種神髓
[00:06:56.000 --> 00:06:58.000]  或者我們一起在這裡試試讀
[00:06:58.000 --> 00:07:00.000]  雖然我們讀廣東話
[00:07:00.000 --> 00:07:02.000]  不是看那些本身的緣著
[00:07:02.000 --> 00:07:04.000]  但是我們都可以看得到
[00:07:04.000 --> 00:07:05.000]  我們一起讀
[00:07:05.000 --> 00:07:07.000]  這是和話本的一章二十九節
[00:07:07.000 --> 00:07:08.000]  到二章一節
[00:07:08.000 --> 00:07:11.000]  所以保羅說
[00:07:11.000 --> 00:07:13.000]  我也為此勞苦
[00:07:13.000 --> 00:07:17.000]  照著他在我裡面運用的大能
[00:07:17.000 --> 00:07:19.000]  盡心竭力
[00:07:19.000 --> 00:07:21.000]  我願意你們曉得
[00:07:21.000 --> 00:07:23.000]  我為你們和老弟家人
[00:07:23.000 --> 00:07:27.000]  並一切沒有與我親自見面的人
[00:07:27.000 --> 00:07:30.000]  是何等的盡心竭力
[00:07:30.000 --> 00:07:32.000]  你就這樣看第二章一節
[00:07:32.000 --> 00:07:33.000]  看那個盡心竭力
[00:07:33.000 --> 00:07:34.000]  你出不來的
[00:07:34.000 --> 00:07:37.000]  但是你看完那一章二十九節
[00:07:37.000 --> 00:07:39.000]  盡心竭力那件事
[00:07:39.000 --> 00:07:42.000]  其實是當時的焦點
[00:07:42.000 --> 00:07:43.000]  我為此勞苦
[00:07:43.000 --> 00:07:46.000]  我為此盡心竭力
[00:07:46.000 --> 00:07:48.000]  其實今天你都很勞苦
[00:07:48.000 --> 00:07:50.000]  我都相信你很勞苦
[00:07:50.000 --> 00:07:51.000]  但是又想問一句
[00:07:51.000 --> 00:07:54.000]  你勞苦些什麼呢
[00:07:54.000 --> 00:07:57.000]  你今天可能都很盡心很竭力
[00:07:57.000 --> 00:08:02.000]  其實你又盡心竭力些什麼呢
[00:08:02.000 --> 00:08:06.000]  最近小朋友開學了
[00:08:06.000 --> 00:08:07.000]  就是九月了
[00:08:07.000 --> 00:08:11.000]  小朋友學生就很竭力
[00:08:11.000 --> 00:08:12.000]  很勞苦
[00:08:12.000 --> 00:08:15.000]  但是其實他的家長更加勞苦
[00:08:15.000 --> 00:08:17.000]  他的家長更加竭力
[00:08:17.000 --> 00:08:19.000]  有信徒都會問
[00:08:19.000 --> 00:08:21.000]  我平時工作已經很繁忙
[00:08:21.000 --> 00:08:23.000]  我生活很大壓力
[00:08:23.000 --> 00:08:25.000]  我怎樣可以竭力呢
[00:08:25.000 --> 00:08:27.000]  我經常都佛力
[00:08:27.000 --> 00:08:28.000]  我怎樣可以竭力呢
[00:08:28.000 --> 00:08:29.000]  怎樣可以盡心竭力
[00:08:29.000 --> 00:08:32.000]  我已經很佛力了
[00:08:32.000 --> 00:08:34.000]  這個盡心竭力
[00:08:34.000 --> 00:08:38.000]  我們先不要專注於那種力量
[00:08:38.000 --> 00:08:40.000]  不是一種說你拿到多少磅
[00:08:40.000 --> 00:08:41.000]  你抱到多少小孩
[00:08:41.000 --> 00:08:43.000]  不是那些
[00:08:43.000 --> 00:08:48.000]  他說的是一種竭力奮鬥的精神
[00:08:48.000 --> 00:08:49.000]  一種態度
[00:08:49.000 --> 00:08:52.000]  是竭力奮鬥的意思
[00:08:52.000 --> 00:08:54.000]  所以如果這樣的話
[00:08:54.000 --> 00:08:56.000]  我們可能要問
[00:08:56.000 --> 00:08:58.000]  不是那個信徒這樣問
[00:08:58.000 --> 00:08:59.000]  我們要問的其實是
[00:08:59.000 --> 00:09:05.000]  其實有什麼是現在讓你去竭力奮鬥
[00:09:05.000 --> 00:09:07.000]  有沒有一樣東西是
[00:09:07.000 --> 00:09:09.000]  令到你願意用一生
[00:09:09.000 --> 00:09:11.000]  你要花一生的功夫
[00:09:11.000 --> 00:09:14.000]  去為此而奮鬥
[00:09:14.000 --> 00:09:19.000]  有沒有什麼是需要這樣的理由
[00:09:19.000 --> 00:09:23.000]  有人說你為一件事奮鬥
[00:09:23.000 --> 00:09:25.000]  你為某一件事奮鬥
[00:09:25.000 --> 00:09:28.000]  你背後要有一個更高的理想
[00:09:28.000 --> 00:09:29.000]  如果不是的話
[00:09:29.000 --> 00:09:32.000]  你很難為那件事去奮鬥
[00:09:32.000 --> 00:09:34.000]  我不知道你們聽不聽得懂
[00:09:34.000 --> 00:09:37.000]  最近有很多歌唱比賽
[00:09:37.000 --> 00:09:38.000]  不知道什麼好歌手
[00:09:38.000 --> 00:09:42.000]  又歌聲又聲音那些很多東西
[00:09:42.000 --> 00:09:45.000]  每一個參賽者上到台都怎樣
[00:09:45.000 --> 00:09:47.000]  我有一個夢想
[00:09:47.000 --> 00:09:49.000]  我不是只想站在這個台
[00:09:49.000 --> 00:09:50.000]  我願意唱歌
[00:09:50.000 --> 00:09:53.000]  他有另一個更高的夢想
[00:09:53.000 --> 00:09:57.000]  有人為工作奮鬥
[00:09:57.000 --> 00:09:59.000]  有人為家庭奮鬥
[00:09:59.000 --> 00:10:03.000]  我不知道你今天為什麼去奮鬥
[00:10:03.000 --> 00:10:06.000]  現在為工作奮鬥的人
[00:10:06.000 --> 00:10:08.000]  不是太多
[00:10:08.000 --> 00:10:09.000]  為什麼
[00:10:09.000 --> 00:10:11.000]  因為不是太多工作
[00:10:11.000 --> 00:10:16.000]  可以讓你背後有一個更高的理想
[00:10:16.000 --> 00:10:18.000]  為家庭奮鬥的人
[00:10:18.000 --> 00:10:20.000]  較為多一點
[00:10:20.000 --> 00:10:22.000]  有人為他的婚姻奮鬥
[00:10:22.000 --> 00:10:23.000]  為什麼
[00:10:23.000 --> 00:10:24.000]  因為他更高的理想
[00:10:24.000 --> 00:10:26.000]  就是知道下一代
[00:10:26.000 --> 00:10:28.000]  如果不是在一個好的婚姻基礎下
[00:10:28.000 --> 00:10:30.000]  他們受的影響是很大
[00:10:30.000 --> 00:10:32.000]  這是背後一個更高的理想
[00:10:32.000 --> 00:10:37.000]  以致他竭力讓他的配偶開心快樂
[00:10:37.000 --> 00:10:39.000]  這是一個更高的理想
[00:10:39.000 --> 00:10:42.000]  保羅其實也有自己一個更高的理想
[00:10:42.000 --> 00:10:44.000]  當他去到哥羅西的時候
[00:10:44.000 --> 00:10:46.000]  當他去200分
[00:10:46.000 --> 00:10:49.000]  去哥羅西這個大地方建立教會的時候
[00:10:49.000 --> 00:10:54.000]  他就希望建立一個助人逆流而上的教會
[00:10:54.000 --> 00:10:58.000]  這是一個他更高的理想
[00:10:58.000 --> 00:11:00.000]  又回到你那裡
[00:11:00.000 --> 00:11:02.000]  你來到會點教會
[00:11:02.000 --> 00:11:04.000]  在三高的地方
[00:11:04.000 --> 00:11:06.000]  每個星期都有來
[00:11:06.000 --> 00:11:08.000]  可能有你的小組
[00:11:08.000 --> 00:11:09.000]  有我們的班
[00:11:09.000 --> 00:11:10.000]  有時候錄音錄片
[00:11:10.000 --> 00:11:11.000]  諸如此類
[00:11:11.000 --> 00:11:13.000]  你來到這個教會的時候
[00:11:13.000 --> 00:11:17.000]  神有沒有一個更高的理想給你呢
[00:11:17.000 --> 00:11:19.000]  以致你願意為教會
[00:11:19.000 --> 00:11:21.000]  好像保羅那樣盡心竭力
[00:11:21.000 --> 00:11:25.000]  為神的教會奮鬥一生
[00:11:25.000 --> 00:11:29.000]  有什麼讓你值得為此而奮鬥
[00:11:29.000 --> 00:11:31.000]  有什麼值得
[00:11:31.000 --> 00:11:33.000]  願意用一生的時間
[00:11:33.000 --> 00:11:35.000]  你要花上
[00:11:35.000 --> 00:11:38.000]  是去奮鬥在神面前
[00:11:38.000 --> 00:11:43.000]  這是今天神要我們去思想
[00:11:43.000 --> 00:11:45.000]  但你又看過
[00:11:45.000 --> 00:11:46.000]  如果你看過第一章
[00:11:46.000 --> 00:11:47.000]  我們一直說到的時候
[00:11:47.000 --> 00:11:49.000]  你會覺得
[00:11:49.000 --> 00:11:51.000]  你不覺得我今天都告訴你
[00:11:51.000 --> 00:11:52.000]  保羅在哥羅西書
[00:11:52.000 --> 00:11:55.000]  很強調耶穌基督那種偉大
[00:11:55.000 --> 00:11:57.000]  那種至高性
[00:11:57.000 --> 00:11:58.000]  至於什麼原因
[00:11:58.000 --> 00:11:59.000]  什麼原因
[00:11:59.000 --> 00:12:02.000]  我們一直說的時候
[00:12:02.000 --> 00:12:03.000]  寫聖經沒什麼好說的
[00:12:03.000 --> 00:12:05.000]  一定要說一下耶穌
[00:12:05.000 --> 00:12:06.000]  是不是這樣
[00:12:06.000 --> 00:12:07.000]  不是吧
[00:12:07.000 --> 00:12:08.000]  這一本書
[00:12:08.000 --> 00:12:12.000]  尤其是保羅寫給教會的書信
[00:12:12.000 --> 00:12:17.000]  教會都必會在一個處境下
[00:12:17.000 --> 00:12:19.000]  他是為了一個處境去寫這封信
[00:12:19.000 --> 00:12:20.000]  你要知道
[00:12:20.000 --> 00:12:21.000]  他不是沒什麼做
[00:12:21.000 --> 00:12:22.000]  發訊息給你
[00:12:22.000 --> 00:12:23.000]  考驗你做什麼
[00:12:23.000 --> 00:12:24.000]  不是那些
[00:12:24.000 --> 00:12:26.000]  他是在一個處境下寫
[00:12:26.000 --> 00:12:28.000]  無論是哥羅西書
[00:12:28.000 --> 00:12:31.000]  哥林多前後書
[00:12:31.000 --> 00:12:33.000]  肥納比書
[00:12:33.000 --> 00:12:34.000]  這些書信
[00:12:34.000 --> 00:12:35.000]  給教會的
[00:12:35.000 --> 00:12:36.000]  必有一個處境
[00:12:36.000 --> 00:12:37.000]  你要知道
[00:12:37.000 --> 00:12:39.000]  哥羅西的處境是怎樣
[00:12:39.000 --> 00:12:40.000]  很多的異端
[00:12:40.000 --> 00:12:42.000]  很多錯誤的教導在這裡
[00:12:42.000 --> 00:12:43.000]  貶低耶穌
[00:12:43.000 --> 00:12:44.000]  告訴你
[00:12:44.000 --> 00:12:45.000]  信耶穌的話
[00:12:45.000 --> 00:12:46.000]  不夠
[00:12:46.000 --> 00:12:48.000]  你要做多一點
[00:12:48.000 --> 00:12:50.000]  這個我們都會覺得是原因
[00:12:50.000 --> 00:12:54.000]  以致保羅經常在書信裡
[00:12:54.000 --> 00:12:56.000]  將耶穌基督的至高性
[00:12:56.000 --> 00:12:58.000]  超越高舉
[00:12:58.000 --> 00:13:02.000]  但是剛才你看那本聖經
[00:13:02.000 --> 00:13:05.000]  他給我們另一個看法
[00:13:05.000 --> 00:13:08.000]  原來保羅不是就這樣說出來
[00:13:08.000 --> 00:13:09.000]  我們有時候傳福音
[00:13:09.000 --> 00:13:11.000]  我們就這樣說耶穌多偉大
[00:13:11.000 --> 00:13:12.000]  但原來他給我們看到
[00:13:12.000 --> 00:13:14.000]  原來他是真的經歷到
[00:13:14.000 --> 00:13:15.000]  他剛才那一節說
[00:13:15.000 --> 00:13:17.000]  我為此勞苦
[00:13:17.000 --> 00:13:20.000]  盡心竭力
[00:13:20.000 --> 00:13:22.000]  你看到他所說的
[00:13:22.000 --> 00:13:26.000]  是按著耶穌基督在他心裡的那種大能
[00:13:26.000 --> 00:13:28.000]  那種動力
[00:13:28.000 --> 00:13:29.000]  是真是耶穌在他裡面
[00:13:29.000 --> 00:13:32.000]  給他那份奮鬥的心
[00:13:32.000 --> 00:13:34.000]  他才能夠做得到
[00:13:34.000 --> 00:13:36.000]  為此的時候大家都知道是什麼
[00:13:36.000 --> 00:13:38.000]  為此是什麼
[00:13:38.000 --> 00:13:40.000]  就是為著傳揚基督
[00:13:40.000 --> 00:13:43.000]  為著傳揚基督這件事情
[00:13:43.000 --> 00:13:46.000]  在第一世紀傳揚基督
[00:13:46.000 --> 00:13:49.000]  和我們現在相比
[00:13:49.000 --> 00:13:51.000]  絕對不會容易過我們現在
[00:13:51.000 --> 00:13:54.000]  如果你覺得現在很難的話
[00:13:54.000 --> 00:13:55.000]  在第一世紀傳揚基督
[00:13:55.000 --> 00:13:58.000]  是一件非常困難的事
[00:13:58.000 --> 00:14:02.000]  每一次我和弟兄姊妹去做基督訓練
[00:14:02.000 --> 00:14:04.000]  都感到很鼓舞
[00:14:04.000 --> 00:14:07.000]  每一次我和弟兄姊妹
[00:14:07.000 --> 00:14:09.000]  被逼地
[00:14:09.000 --> 00:14:11.000]  又半願意地
[00:14:11.000 --> 00:14:15.000]  出去做福音調查的時候
[00:14:15.000 --> 00:14:20.000]  我自己都感到很鼓舞
[00:14:20.000 --> 00:14:21.000]  福音調查的時候
[00:14:21.000 --> 00:14:24.000]  通常是說什麼呢
[00:14:24.000 --> 00:14:25.000]  福音調查的時候
[00:14:25.000 --> 00:14:27.000]  我們一班弟兄姊妹
[00:14:27.000 --> 00:14:29.000]  我們就出去做一個調查
[00:14:29.000 --> 00:14:33.000]  一個問題 甚至少於一分鐘的調查
[00:14:33.000 --> 00:14:35.000]  問一下當中的路人
[00:14:35.000 --> 00:14:38.000]  路人甲 路人乙 路人丙 諸如此類
[00:14:38.000 --> 00:14:42.000]  問他 你覺得怎樣可以上天堂
[00:14:42.000 --> 00:14:45.000]  先生 你覺得怎樣可以上天堂
[00:14:45.000 --> 00:14:46.000]  你可不可以給我一分鐘的時間
[00:14:46.000 --> 00:14:47.000]  我很快 小姐
[00:14:47.000 --> 00:14:48.000]  我想問一問
[00:14:48.000 --> 00:14:51.000]  你覺得怎樣可以上天堂呢
[00:14:51.000 --> 00:14:54.000]  答案你都知道的了
[00:14:54.000 --> 00:14:59.000]  你知不知道答案通常是怎樣的
[00:14:59.000 --> 00:15:01.000]  你說
[00:15:01.000 --> 00:15:02.000]  是呀
[00:15:02.000 --> 00:15:04.000]  即是不知道說什麼
[00:15:04.000 --> 00:15:06.000]  我們的教導都是說
[00:15:06.000 --> 00:15:07.000]  多謝你
[00:15:07.000 --> 00:15:09.000]  你將他不知道說什麼的就寫下
[00:15:09.000 --> 00:15:10.000]  不知道說什麼的
[00:15:10.000 --> 00:15:12.000]  我們歸納通常有幾個
[00:15:12.000 --> 00:15:14.000]  最多的就是不知道
[00:15:14.000 --> 00:15:16.000]  有些就說
[00:15:16.000 --> 00:15:17.000]  你有你的天堂
[00:15:17.000 --> 00:15:20.000]  我有我的天堂
[00:15:20.000 --> 00:15:21.000]  有一個比較搞笑
[00:15:21.000 --> 00:15:25.000]  有一個說搭電梯
[00:15:25.000 --> 00:15:26.000]  為什麼會搭電梯呢
[00:15:26.000 --> 00:15:27.000]  因為那個弟兄
[00:15:27.000 --> 00:15:30.000]  他那時候出去做這個調查的時候
[00:15:30.000 --> 00:15:32.000]  遇到一群少女
[00:15:32.000 --> 00:15:34.000]  那群少女就
[00:15:34.000 --> 00:15:35.000]  他很正經地做調查
[00:15:35.000 --> 00:15:37.000]  怎知道被人罵
[00:15:37.000 --> 00:15:38.000]  在罵的當中
[00:15:38.000 --> 00:15:40.000]  別人的答案就說搭電梯
[00:15:40.000 --> 00:15:41.000]  諸如此類
[00:15:41.000 --> 00:15:45.000]  所以這個訪問調查
[00:15:45.000 --> 00:15:47.000]  不是叫他出去傳訪人
[00:15:47.000 --> 00:15:52.000]  但這個給弟兄姐妹看到一個很大的看見
[00:15:52.000 --> 00:15:53.000]  和一種很大的經歷
[00:15:53.000 --> 00:15:54.000]  有弟兄姐妹經歷到
[00:15:54.000 --> 00:15:56.000]  真是神在裏面
[00:15:56.000 --> 00:15:57.000]  保羅一樣
[00:15:57.000 --> 00:15:59.000]  要為此而奮鬥
[00:15:59.000 --> 00:16:02.000]  因為沒有一個人
[00:16:02.000 --> 00:16:04.000]  幾乎是沒有一個人
[00:16:04.000 --> 00:16:05.000]  在那個調查
[00:16:05.000 --> 00:16:06.000]  剛剛做完
[00:16:06.000 --> 00:16:08.000]  上星期有一批弟兄
[00:16:08.000 --> 00:16:09.000]  那個是第一次
[00:16:09.000 --> 00:16:10.000]  我也是第一次
[00:16:10.000 --> 00:16:12.000]  結果是沒有一個人
[00:16:12.000 --> 00:16:15.000]  說是相信耶穌基督的緣故
[00:16:15.000 --> 00:16:17.000]  上年後沒有
[00:16:17.000 --> 00:16:19.000]  沒有
[00:16:19.000 --> 00:16:23.000]  有什麼你要竭力奮鬥
[00:16:23.000 --> 00:16:26.000]  弟兄姐妹做完那個調查之後
[00:16:26.000 --> 00:16:27.000]  她回來跟我說
[00:16:27.000 --> 00:16:29.000]  原來估不到
[00:16:29.000 --> 00:16:31.000]  一個都沒有
[00:16:31.000 --> 00:16:33.000]  一個都沒有
[00:16:33.000 --> 00:16:34.000]  有一個的
[00:16:34.000 --> 00:16:37.000]  原來那個就是在我們教會附近
[00:16:37.000 --> 00:16:39.000]  海洋那裏做
[00:16:39.000 --> 00:16:42.000]  剛剛我們教會有一對情侶在那裏
