
[00:00:00.000 --> 00:00:04.540]  在兩樣完全不同的範圍那裏
[00:06:40.960 --> 00:06:42.960]  你現在怎麼對我
[00:06:42.960 --> 00:06:44.960]  我們廣東話這個先字
[00:06:44.960 --> 00:06:46.960]  真是很惡毒
[00:06:46.960 --> 00:06:48.960]  一個先一打出來
[00:06:48.960 --> 00:06:50.960]  你非答不可
[00:06:50.960 --> 00:06:52.960]  怎麼算先
[00:06:52.960 --> 00:06:54.960]  我現在給了你
[00:06:54.960 --> 00:06:56.960]  我現在爲你擺上了
[00:06:56.960 --> 00:06:58.960]  怎麼先
[00:06:58.960 --> 00:07:00.960]  有時問到連神都不知怎麼回答
[00:07:00.960 --> 00:07:02.960]  我們這些又惡又沒有道理
[00:07:04.960 --> 00:07:06.960]  你爲什麼願意
[00:07:06.960 --> 00:07:08.960]  從一個兒子的身份
[00:07:08.960 --> 00:07:10.960]  而墮落到
[00:07:10.960 --> 00:07:12.960]  一個家務的身份
[00:07:12.960 --> 00:07:14.960]  這個是不是在前
[00:07:14.960 --> 00:07:16.960]  反而要在後
[00:07:16.960 --> 00:07:18.960]  爲什麼那些
[00:07:18.960 --> 00:07:20.960]  氣未進入工廠
[00:07:20.960 --> 00:07:22.960]  他們知道他自己本來沒有機會
[00:07:22.960 --> 00:07:24.960]  但是現在有機會
[00:07:24.960 --> 00:07:26.960]  最後一個機會
[00:07:26.960 --> 00:07:28.960]  他都不理他可以得多少錢
[00:07:28.960 --> 00:07:30.960]  又完全沒有說他會有多少錢
[00:07:30.960 --> 00:07:32.960]  他從來沒有跟他講
[00:07:32.960 --> 00:07:34.960]  他就高高興興做了
[00:07:34.960 --> 00:07:36.960]  滿懷感謝做了
[00:07:36.960 --> 00:07:38.960]  知道今晚
[00:07:38.960 --> 00:07:40.960]  會空騰一晚
[00:07:40.960 --> 00:07:42.960]  結果這個是在後的
[00:07:42.960 --> 00:07:44.960]  因爲他滿懷那種感謝的心
[00:07:44.960 --> 00:07:46.960]  於是結果他就
[00:07:46.960 --> 00:07:50.960]  反而得到最好的
[00:07:50.960 --> 00:07:52.960]  好像一個兒子那樣
[00:07:52.960 --> 00:07:54.960]  這個就是在後的
[00:07:54.960 --> 00:07:56.960]  反而要在前
[00:08:02.960 --> 00:08:04.960]  另外一方面這個比喻
[00:08:04.960 --> 00:08:06.960]  都是一個警告
[00:08:06.960 --> 00:08:08.960]  當耶穌回答這句話
[00:08:08.960 --> 00:08:10.960]  那個是一個警告
[00:08:10.960 --> 00:08:12.960]  兩方面的警告
[00:08:12.960 --> 00:08:14.960]  第一方面的警告是對門徒
[00:08:14.960 --> 00:08:16.960]  是彼得問這個問題
[00:08:16.960 --> 00:08:18.960]  我好相信
[00:08:18.960 --> 00:08:20.960]  彼得是代表着門徒
[00:08:20.960 --> 00:08:22.960]  十二個門徒來問耶穌
[00:08:22.960 --> 00:08:24.960]  因爲我們大家都記得
[00:08:24.960 --> 00:08:26.960]  曾經試過
[00:08:26.960 --> 00:08:28.960]  他們都問過耶穌
[00:08:28.960 --> 00:08:30.960]  他們都說過
[00:08:30.960 --> 00:08:32.960]  他們都問過耶穌
[00:08:32.960 --> 00:08:34.960]  我們這樣撇下所有
[00:08:34.960 --> 00:08:36.960]  在你將來
[00:08:36.960 --> 00:08:38.960]  德國的時候
[00:08:38.960 --> 00:08:40.960]  約翰和雅各
[00:08:40.960 --> 00:08:42.960]  是不是約翰和雅各
[00:08:42.960 --> 00:08:44.960]  他們自己就不好意思問
[00:08:44.960 --> 00:08:46.960]  就推了他老媽子出來問
[00:08:46.960 --> 00:08:48.960]  老媽子的臉皮比較厚
[00:08:48.960 --> 00:08:50.960]  就問耶穌將來你德國
[00:08:50.960 --> 00:08:52.960]  我兩個兒子
[00:08:52.960 --> 00:08:54.960]  一個是左丞相
[00:08:54.960 --> 00:08:56.960]  一個是右丞相
[00:08:56.960 --> 00:08:58.960]  一個在你右邊一個在你左邊
[00:08:58.960 --> 00:09:00.960]  他們都會問着同樣的問題
[00:09:00.960 --> 00:09:02.960]  同樣的宗教的問題
[00:09:02.960 --> 00:09:04.960]  我們今天做了這麼多
[00:09:04.960 --> 00:09:06.960]  我們可以換到些什麼
[00:09:06.960 --> 00:09:08.960]  換到些什麼
[00:09:08.960 --> 00:09:10.960]  十二個門徒
[00:09:10.960 --> 00:09:12.960]  是不斷有這些問題
[00:09:12.960 --> 00:09:14.960]  而且爲這些問題來爭執
[00:09:14.960 --> 00:09:20.960]  這十二個門徒
[00:09:20.960 --> 00:09:22.960]  就是第一批進入天國的人
[00:09:22.960 --> 00:09:24.960]  就是那些天夢江
[00:09:24.960 --> 00:09:26.960]  六點鐘進入天國的人
[00:09:26.960 --> 00:09:28.960]  他們最早
[00:09:28.960 --> 00:09:30.960]  但耶穌說
[00:09:30.960 --> 00:09:32.960]  在那個比喻就說
[00:09:32.960 --> 00:09:34.960]  跟着有第二批
[00:09:34.960 --> 00:09:36.960]  跟着有第三批
[00:09:36.960 --> 00:09:38.960]  跟着有第四批
[00:09:38.960 --> 00:09:40.960]  甚至到最後
[00:09:40.960 --> 00:09:42.960]  那個last hour
[00:09:42.960 --> 00:09:44.960]  最後那個鐘頭
[00:09:44.960 --> 00:09:46.960]  好像一天的工作
[00:09:46.960 --> 00:09:48.960]  快完了
[00:09:48.960 --> 00:09:50.960]  那個太陽平息了
[00:09:50.960 --> 00:09:52.960]  仍然有一批人要進來
[00:09:52.960 --> 00:09:54.960]  對上帝來說
[00:09:54.960 --> 00:09:56.960]  對那個元主來說
[00:09:56.960 --> 00:09:58.960]  他所有都是寶貝的
[00:09:58.960 --> 00:10:00.960]  他鐘愛的
[00:10:00.960 --> 00:10:02.960]  無論是第一批的門徒
[00:10:02.960 --> 00:10:04.960]  或者是最後那批
[00:10:04.960 --> 00:10:06.960]  耶穌都同樣的寶貝他們
[00:10:06.960 --> 00:10:08.960]  同樣的會給他們一千銀
[00:10:08.960 --> 00:10:12.960]  你那些
[00:10:12.960 --> 00:10:14.960]  第一批進入的
[00:10:14.960 --> 00:10:16.960]  你反而要警醒
[00:10:16.960 --> 00:10:18.960]  你反而要
[00:10:18.960 --> 00:10:22.960]  在恩典裏面去長進
[00:10:22.960 --> 00:10:24.960]  如果不是
[00:10:24.960 --> 00:10:26.960]  你在那些前面的
[00:10:26.960 --> 00:10:28.960]  你就要墮後
[00:10:28.960 --> 00:10:30.960]  對門徒
[00:10:30.960 --> 00:10:32.960]  但明顯地整個比喻
[00:10:32.960 --> 00:10:34.960]  亦都是針對
[00:10:34.960 --> 00:10:36.960]  整個猶太民族來說
[00:10:36.960 --> 00:10:38.960]  是不是
[00:10:38.960 --> 00:10:40.960]  猶太民族
[00:10:40.960 --> 00:10:42.960]  最早被上帝揀選
[00:10:42.960 --> 00:10:44.960]  成爲他的選民
[00:10:44.960 --> 00:10:46.960]  但他們竟然因此就驕傲了
[00:10:46.960 --> 00:10:48.960]  他們整個民族的
[00:10:48.960 --> 00:10:50.960]  自我意識
[00:10:50.960 --> 00:10:52.960]  是那個chosen people
[00:10:52.960 --> 00:10:54.960]  被揀選的
[00:10:54.960 --> 00:10:56.960]  所以對那些不被揀選的外邦人
[00:10:56.960 --> 00:10:58.960]  他們就看不起他們了
[00:10:58.960 --> 00:11:00.960]  到一個地步
[00:11:00.960 --> 00:11:02.960]  竟然連
[00:11:02.960 --> 00:11:04.960]  屬靈的洞察力
[00:11:04.960 --> 00:11:06.960]  都沒有了
[00:11:06.960 --> 00:11:08.960]  連耶穌來到他們當中都不知道
[00:11:08.960 --> 00:11:10.960]  將他們釘在十字架上
[00:11:10.960 --> 00:11:12.960]  所以保羅說
[00:11:12.960 --> 00:11:14.960]  你們這些真葡萄樹
[00:11:14.960 --> 00:11:18.960]  因爲你不結果子
[00:11:18.960 --> 00:11:20.960]  所以上帝將你
[00:11:20.960 --> 00:11:22.960]  截斷了
[00:11:22.960 --> 00:11:24.960]  然後將那些外邦
[00:11:24.960 --> 00:11:26.960]  這些野橄欖
[00:11:26.960 --> 00:11:28.960]  接上去
[00:11:28.960 --> 00:11:30.960]  但保羅同時警告我們
[00:11:30.960 --> 00:11:32.960]  如果上帝
[00:11:32.960 --> 00:11:34.960]  不愛惜那個真葡萄樹
[00:11:34.960 --> 00:11:36.960]  我們這些後來被
[00:11:36.960 --> 00:11:38.960]  接上去的
[00:11:38.960 --> 00:11:40.960]  怎樣保證他不會同樣
[00:11:40.960 --> 00:11:42.960]  將我們截斷下來
[00:11:42.960 --> 00:11:46.960]  我們以爲我們接上去了
[00:11:46.960 --> 00:11:48.960]  於是我們就可以安枕無憂
[00:11:48.960 --> 00:11:50.960]  於是我們就可以攝高枕頭
[00:11:50.960 --> 00:11:52.960]  來享受我們餘下的一生
[00:11:52.960 --> 00:11:54.960]  不是啊
[00:11:54.960 --> 00:11:56.960]  猶太人正是因爲這樣
[00:11:56.960 --> 00:11:58.960]  所以從那個恩典的地位
[00:11:58.960 --> 00:12:00.960]  被
[00:12:00.960 --> 00:12:02.960]  截斷了下來
[00:12:02.960 --> 00:12:04.960]  你們這些外邦人要小心
[00:12:04.960 --> 00:12:06.960]  這兩個的警告
[00:12:06.960 --> 00:12:08.960]  對我們今天
[00:12:08.960 --> 00:12:10.960]  有什麼的
[00:12:10.960 --> 00:12:12.960]  教導什麼的意義呢
[00:12:12.960 --> 00:12:14.960]  從對那個
[00:12:14.960 --> 00:12:16.960]  叛徒的警告來說
[00:12:16.960 --> 00:12:18.960]  對個人的警告來說
[00:12:18.960 --> 00:12:20.960]  我覺得今天在教會里面
[00:12:20.960 --> 00:12:22.960]  我們確實有這種危險
[00:12:22.960 --> 00:12:24.960]  可能在你們當中
[00:12:24.960 --> 00:12:26.960]  會比較
[00:12:26.960 --> 00:12:28.960]  上帝的恩典比較厚
[00:12:28.960 --> 00:12:30.960]  你們會比較少
[00:12:30.960 --> 00:12:32.960]  但是很多其他教會
[00:12:32.960 --> 00:12:34.960]  常常我們見到有些參加教會
[00:12:34.960 --> 00:12:36.960]  年日久了的弟兄姊妹
[00:12:36.960 --> 00:12:38.960]  他們就覺得
[00:12:38.960 --> 00:12:40.960]  這個教會
[00:12:40.960 --> 00:12:42.960]  他什麼都知道
[00:12:42.960 --> 00:12:44.960]  in a way
[00:12:44.960 --> 00:12:46.960]  就是他可以
[00:12:46.960 --> 00:12:48.960]  決定這個教會的政策
[00:12:48.960 --> 00:12:50.960]  行政
[00:12:50.960 --> 00:12:52.960]  要升這個要降這個
[00:12:52.960 --> 00:12:54.960]  要怎麼做
[00:12:54.960 --> 00:12:56.960]  要怎麼安排
[00:12:56.960 --> 00:12:58.960]  他全部都知道他好像是教會的boss
[00:12:58.960 --> 00:13:00.960]  他進教會久了
[00:13:00.960 --> 00:13:02.960]  所以
[00:13:02.960 --> 00:13:04.960]  全導人受氣牧師受氣
[00:13:04.960 --> 00:13:06.960]  所有其他人都在他手裏
[00:13:06.960 --> 00:13:08.960]  因爲他覺得教會是屬於他的
[00:13:08.960 --> 00:13:10.960]  最看不慣的
[00:13:10.960 --> 00:13:12.960]  另外就是有些剛剛新進來的
[00:13:12.960 --> 00:13:14.960]  他們愛主
[00:13:14.960 --> 00:13:16.960]  他們熱心他們有恩慈
[00:13:16.960 --> 00:13:18.960]  他們冒起頭來
[00:13:18.960 --> 00:13:20.960]  弟兄姊妹
[00:13:20.960 --> 00:13:22.960]  接受他也都支持他
[00:13:22.960 --> 00:13:24.960]  這些人就很看不過眼
[00:13:24.960 --> 00:13:26.960]  他們會覺得
[00:13:26.960 --> 00:13:28.960]  他好像
[00:13:28.960 --> 00:13:30.960]  藏奪了他在教會
[00:13:30.960 --> 00:13:32.960]  那個優越的地位
[00:13:32.960 --> 00:13:34.960]  就用盡各種辦法
[00:13:34.960 --> 00:13:36.960]  要將這些人剷除
[00:13:36.960 --> 00:13:38.960]  或是要將他們搞到很難堪
[00:13:38.960 --> 00:13:40.960]  搞到教會的分裂
[00:13:40.960 --> 00:13:42.960]  這些事情
[00:13:42.960 --> 00:13:44.960]  我們在教會見得少不少
[00:13:44.960 --> 00:13:46.960]  一點都不少
[00:13:46.960 --> 00:13:48.960]  但是
[00:13:48.960 --> 00:13:50.960]  教會不是屬於一個人
[00:13:50.960 --> 00:13:52.960]  更加不是屬於家族
[00:13:52.960 --> 00:13:54.960]  我們見到
[00:13:54.960 --> 00:13:56.960]  很多教會就是被這些家族的關係
[00:13:56.960 --> 00:13:58.960]  這些
[00:13:58.960 --> 00:14:00.960]  一組一組的boss
[00:14:00.960 --> 00:14:02.960]  強行將他們
[00:14:02.960 --> 00:14:04.960]  箍死了窒息而死
[00:14:04.960 --> 00:14:06.960]  那個教會就再沒有
[00:14:06.960 --> 00:14:08.960]  生機生命力
[00:14:08.960 --> 00:14:10.960]  但是
[00:14:10.960 --> 00:14:12.960]  另外一方面
[00:14:12.960 --> 00:14:14.960]  對警告猶太人
[00:14:14.960 --> 00:14:16.960]  猶太民族
[00:14:16.960 --> 00:14:18.960]  我們說在教會
[00:14:18.960 --> 00:14:20.960]  我們都要接受這個警告
[00:14:20.960 --> 00:14:22.960]  在昔日
[00:14:22.960 --> 00:14:24.960]  我們今天所稱爲
[00:14:24.960 --> 00:14:26.960]  主流教會
[00:14:26.960 --> 00:14:28.960]  May 9 Church
[00:14:28.960 --> 00:14:30.960]  他們
[00:14:30.960 --> 00:14:32.960]  有很長的歷史
[00:14:32.960 --> 00:14:34.960]  他們有他們自己的傳統
[00:14:34.960 --> 00:14:36.960]  他們有
[00:14:36.960 --> 00:14:38.960]  相當不錯的產業
[00:14:38.960 --> 00:14:40.960]  工作
[00:14:40.960 --> 00:14:42.960]  譬如學校醫院等等
[00:14:42.960 --> 00:14:44.960]  於是不再施進
[00:14:44.960 --> 00:14:46.960]  他們覺得在社會
[00:14:46.960 --> 00:14:48.960]  他們是盤根錯節
[00:14:48.960 --> 00:14:50.960]  沒有人能夠跟他們分毫
[00:14:50.960 --> 00:14:52.960]  他們不講究的是
[00:14:52.960 --> 00:14:54.960]  栽培
[00:14:54.960 --> 00:14:56.960]  牧養傳福音
[00:14:56.960 --> 00:14:58.960]  所有這些認爲是老土的
[00:14:58.960 --> 00:15:00.960]  每個禮拜日
[00:15:00.960 --> 00:15:02.960]  十幾間廟
[00:15:02.960 --> 00:15:04.960]  打開廟堂
[00:15:04.960 --> 00:15:06.960]  接受進香客
[00:15:06.960 --> 00:15:08.960]  進來簽下香油
[00:15:08.960 --> 00:15:10.960]  放些錢在櫃子
[00:15:10.960 --> 00:15:12.960]  照樣可以過
[00:15:12.960 --> 00:15:14.960]  結果進入90年代
[00:15:14.960 --> 00:15:16.960]  很多我們昔日叫
[00:15:16.960 --> 00:15:18.960]  May 9 Church
[00:15:18.960 --> 00:15:20.960]  就是主流教會
[00:15:20.960 --> 00:15:22.960]  現在被稱爲
[00:15:22.960 --> 00:15:24.960]  Sideline Church
[00:15:24.960 --> 00:15:26.960]  或者叫
[00:15:26.960 --> 00:15:28.960]  Old Line Church
[00:15:28.960 --> 00:15:30.960]  你們在這麼多年
[00:15:30.960 --> 00:15:32.960]  在近五到八年
[00:15:32.960 --> 00:15:34.960]  這些主流教會的人數
[00:15:34.960 --> 00:15:36.960]  不斷下降
[00:15:36.960 --> 00:15:38.960]  但是在其他教會
[00:15:38.960 --> 00:15:40.960]  人數不斷上升
[00:15:40.960 --> 00:15:42.960]  今天
[00:15:42.960 --> 00:15:44.960]  我們會不會
[00:15:44.960 --> 00:15:46.960]  都要承認
[00:15:46.960 --> 00:15:48.960]  這個事實在天國
[00:15:48.960 --> 00:15:50.960]  裏面沒有
[00:15:50.960 --> 00:15:52.960]  最
[00:15:52.960 --> 00:15:54.960]  優待條款
[00:15:54.960 --> 00:15:56.960]  這個條款
[00:15:56.960 --> 00:15:58.960]  最優惠國
[00:15:58.960 --> 00:16:00.960]  我們現在不斷說最優惠國
[00:16:00.960 --> 00:16:02.960]  有很多人都以爲他自己是最優惠國
[00:16:02.960 --> 00:16:04.960]  猶太人就以爲在天國
[00:16:04.960 --> 00:16:06.960]  他就是最優惠國
[00:16:06.960 --> 00:16:08.960]  很多
[00:16:08.960 --> 00:16:10.960]  主流宗派
[00:16:10.960 --> 00:16:12.960]  都以爲在上帝的國度
[00:16:12.960 --> 00:16:14.960]  他們是享有
[00:16:14.960 --> 00:16:16.960]  最優惠條款
[00:16:16.960 --> 00:16:18.960]  天國是沒有的
[00:16:18.960 --> 00:16:20.960]  長江後浪推前浪
[00:16:20.960 --> 00:16:22.960]  在教會的歷史
[00:16:22.960 --> 00:16:24.960]  仍然
[00:16:24.960 --> 00:16:26.960]  是有道理的
[00:16:26.960 --> 00:16:28.960]  我們見到很多教會
[00:16:28.960 --> 00:16:30.960]  盛極一時
[00:16:30.960 --> 00:16:32.960]  慢慢就衰亡
[00:16:32.960 --> 00:16:34.960]  現在我們要看回我們自己
[00:16:34.960 --> 00:16:36.960]  基要派
[00:16:36.960 --> 00:16:38.960]  我們基要派有了200年的歷史
[00:16:38.960 --> 00:16:42.960]  慢慢我們很多的信念
[00:16:42.960 --> 00:16:44.960]  我們很多的
[00:16:44.960 --> 00:16:46.960]  思想都僵化了
[00:16:46.960 --> 00:16:48.960]  我們覺得我們自己
[00:16:48.960 --> 00:16:50.960]  傳統
[00:16:50.960 --> 00:16:52.960]  慣的解釋
[00:16:52.960 --> 00:16:54.960]  是決定了
[00:16:54.960 --> 00:16:56.960]  我們自己應該怎麼解釋
[00:16:56.960 --> 00:16:58.960]  我們自己不肯再讓
[00:16:58.960 --> 00:17:00.960]  聖靈教導我們
[00:17:00.960 --> 00:17:02.960]  讓聖經說話
[00:17:02.960 --> 00:17:04.960]  而我們嘗試shut up
[00:17:04.960 --> 00:17:06.960]  and listen
[00:17:06.960 --> 00:17:08.960]  嘗試閉上嘴
[00:17:08.960 --> 00:17:10.960]  嘗試去聆聽
[00:17:10.960 --> 00:17:12.960]  我們沒有了這種機動性
[00:17:12.960 --> 00:17:14.960]  你知道嗎
