
[00:00:00.000 --> 00:00:02.720]  今天我們仍然可以慶祝感恩節
[00:05:36.560 --> 00:05:41.120]  而是你要活出來
[00:05:41.120 --> 00:05:42.520]  這正正就是前一陣子
[00:05:42.520 --> 00:05:46.080]  我在哥羅西書裡面所說的
[00:05:46.080 --> 00:05:48.800]  就是活出基督
[00:05:48.800 --> 00:05:52.200]  以基督為中心的生活
[00:05:52.200 --> 00:05:56.640]  這就是最大的感恩
[00:05:56.640 --> 00:06:01.760]  在帖撒羅尼加前書五章十八節
[00:06:01.760 --> 00:06:02.800]  那裡說
[00:06:02.800 --> 00:06:04.360]  凡事謝恩
[00:06:04.360 --> 00:06:07.040]  因為這是神在基督耶穌裡
[00:06:07.040 --> 00:06:10.120]  向你們所定的旨意
[00:06:10.120 --> 00:06:11.440]  凡事謝恩
[00:06:11.440 --> 00:06:13.520]  剛才我開頭也有提過
[00:06:13.520 --> 00:06:16.080]  無論你遇到什麼環境
[00:06:16.080 --> 00:06:18.320]  無論你遇到什麼遭遇
[00:06:18.320 --> 00:06:21.480]  我們都要向神感恩
[00:06:21.480 --> 00:06:28.280]  但是我們要承認我們人都是軟弱
[00:06:28.280 --> 00:06:31.120]  遇到成功的事
[00:06:31.120 --> 00:06:32.560]  遇到順境
[00:06:32.560 --> 00:06:34.880]  我們當然容易感恩
[00:06:34.880 --> 00:06:35.960]  遇到逆境
[00:06:35.960 --> 00:06:37.760]  遇到失敗的時候
[00:06:37.760 --> 00:06:39.720]  遇到不如意的時候
[00:06:39.720 --> 00:06:44.680]  我們就很難開口感恩
[00:06:44.680 --> 00:06:50.120]  但是這一節聖經正正是教我們要凡事謝恩
[00:06:50.120 --> 00:06:51.120]  順境也好
[00:06:51.120 --> 00:06:53.000]  逆境也好
[00:06:53.000 --> 00:06:54.720]  這裡聖經說什麼?
[00:06:54.720 --> 00:06:58.760]  它說是有神的旨意在裡面
[00:06:58.760 --> 00:07:02.200]  所以我們在逆境裡面
[00:07:02.200 --> 00:07:03.560]  我們都要留意
[00:07:03.560 --> 00:07:04.600]  要忍耐
[00:07:04.600 --> 00:07:06.320]  要留心
[00:07:06.320 --> 00:07:07.280]  要去學習
[00:07:07.280 --> 00:07:12.240]  當中神要我們學什麼功課呢?
[00:07:12.240 --> 00:07:16.920]  信了耶穌不是保證以後就不再有困難
[00:07:16.920 --> 00:07:18.240]  沒有人去保證這件事
[00:07:18.240 --> 00:07:19.120]  反過來
[00:07:19.120 --> 00:07:22.960]  神和聖經常常提醒我們
[00:07:22.960 --> 00:07:25.360]  我們仍然會有不如意
[00:07:25.360 --> 00:07:26.880]  有逆境的時候
[00:07:26.880 --> 00:07:28.920]  會有困難的時候
[00:07:28.920 --> 00:07:31.720]  不過信了耶穌就很不同了
[00:07:31.720 --> 00:07:33.800]  當我們再在困難裡面的時候
[00:07:33.800 --> 00:07:35.240]  我們懂得怎麼做?
[00:07:35.240 --> 00:07:39.160]  我們就懂得向神來求助
[00:07:39.160 --> 00:07:44.000]  將我們整個困難、重擔交給主耶穌
[00:08:10.120 --> 00:08:12.440]  各種類的困難
[00:08:12.440 --> 00:08:15.320]  我們可以去比對一下
[00:08:15.320 --> 00:08:20.720]  看看我們有沒有類同的困難遭遇
[00:08:20.720 --> 00:08:22.680]  第一類的困難就是
[00:08:22.680 --> 00:08:27.040]  那種流離飄蕩的痛苦
[00:08:27.040 --> 00:08:28.320]  流離飄蕩
[00:08:28.320 --> 00:08:30.000]  就是總是沒有根
[00:08:30.000 --> 00:08:31.800]  沒有地方讓你投靠
[00:08:31.800 --> 00:08:35.080]  總是你不知道你屬於什麼團體
[00:08:35.080 --> 00:08:36.080]  什麼地方
[00:08:36.080 --> 00:08:38.640]  沒有歸屬感
[00:08:38.640 --> 00:08:40.960]  覺得人是飄離
[00:08:40.960 --> 00:08:42.040]  這是不舒服的
[00:08:42.040 --> 00:08:43.920]  我相信如果你是國內人就知道
[00:08:43.920 --> 00:08:50.160]  是很不舒服的一個感覺
[00:08:50.160 --> 00:08:52.880]  人生亦萬無目的
[00:08:52.880 --> 00:08:55.040]  心靈空虛
[00:08:55.040 --> 00:08:56.880]  找不到歸屬
[00:08:56.880 --> 00:09:01.480]  找不到人生的目標
[00:09:01.480 --> 00:09:02.680]  你想想
[00:09:02.680 --> 00:09:05.160]  我們從前可能都會是這樣
[00:09:05.160 --> 00:09:07.360]  不知道人生為了什麼
[00:09:07.360 --> 00:09:10.520]  心靈空虛
[00:09:10.520 --> 00:09:15.600]  但幸好有神的拯救
[00:09:15.600 --> 00:09:17.520]  我們看看第九節
[00:09:17.520 --> 00:09:19.440]  詩篇107
[00:09:19.440 --> 00:09:21.360]  第九節
[00:09:21.360 --> 00:09:24.680]  「他使心裡渴慕的人得以知足
[00:09:24.680 --> 00:09:28.240]  使心裡飢餓的人得飽美食」
[00:09:28.240 --> 00:09:32.120]  得飽美物
[00:09:32.120 --> 00:09:34.800]  神給了我們教會
[00:09:34.800 --> 00:09:35.960]  祂拯救我們之後
[00:09:35.960 --> 00:09:39.240]  將我們放在教會
[00:09:39.240 --> 00:09:41.000]  讓我們有一個屬靈的家
[00:09:41.000 --> 00:09:44.320]  有一個地方可以投靠
[00:09:44.320 --> 00:09:47.160]  祂亦給我們有一群弟兄姊妹
[00:09:47.160 --> 00:09:50.560]  讓我們可以常常一起聚會
[00:09:50.560 --> 00:09:51.600]  彼此支持
[00:09:51.600 --> 00:09:54.440]  彼此去看顧
[00:09:54.440 --> 00:09:57.120]  讓我們屬於一個群體
[00:09:57.120 --> 00:10:00.960]  這是神給我們很大的恩典
[00:10:00.960 --> 00:10:03.560]  所以我們從此就不再是一樣
[00:10:03.560 --> 00:10:06.680]  不再是一種流離飄蕩的心態
[00:10:06.680 --> 00:10:08.160]  我們不再是客類
[00:10:08.160 --> 00:10:12.560]  我們是神家裡的人
[00:10:12.560 --> 00:10:15.720]  我們亦有一個人生目標
[00:10:15.720 --> 00:10:17.760]  我們就是為主而活
[00:10:17.760 --> 00:10:21.040]  以基督為中心的一個生活
[00:10:21.040 --> 00:10:23.560]  或者是人生目標
[00:10:23.560 --> 00:10:27.640]  這是神給我們很大的恩典
[00:10:27.640 --> 00:10:29.640]  第二類的困難
[00:10:29.640 --> 00:10:33.760]  就是被罪或被困苦
[00:10:33.760 --> 00:10:38.800]  被綑綁的這種痛苦
[00:10:38.800 --> 00:10:42.960]  我們通常較少想到罪的方面
[00:10:42.960 --> 00:10:44.280]  當我們遇到困難的時候
[00:10:44.280 --> 00:10:46.240]  我們較少去想到罪
[00:10:46.240 --> 00:10:49.800]  我們亦很難去提醒別人
[00:10:49.800 --> 00:10:51.360]  你有困難會不會是罪
[00:10:51.360 --> 00:10:55.520]  這樣有時會令聽眾很不舒服
[00:10:55.520 --> 00:10:57.640]  覺得你究竟是來安慰我
[00:10:57.640 --> 00:11:00.240]  還是來指責我呢
[00:11:00.240 --> 00:11:01.760]  我們要小心
[00:11:01.760 --> 00:11:05.600]  千萬不要這樣做
[00:11:05.600 --> 00:11:08.600]  被罪或被困苦、被綑綁
[00:11:08.600 --> 00:11:16.000]  就等於活在黑暗無望的痛苦境況裡
[00:11:16.000 --> 00:11:18.400]  我們看看第十節
[00:11:18.400 --> 00:11:21.840]  那些坐在黑暗中死淫淚的人
[00:11:21.840 --> 00:11:24.560]  被困苦和鐵鏈困鎖
[00:11:24.560 --> 00:11:26.040]  第十一節
[00:11:26.040 --> 00:11:28.280]  是因他們違背神的話語
[00:11:28.280 --> 00:11:34.440]  藐視至高者的旨意
[00:11:34.440 --> 00:11:37.600]  這個我們可以指一些犯罪的人
[00:11:37.600 --> 00:11:40.240]  因罪而令自己有困苦
[00:11:40.240 --> 00:11:42.880]  或者是不按神的旨意生活
[00:11:42.880 --> 00:11:45.080]  以至令自己的生活很老倒
[00:11:45.080 --> 00:11:46.880]  或者是很失敗
[00:11:46.880 --> 00:11:54.560]  自己去承受那種痛苦
[00:11:54.560 --> 00:11:58.080]  在困難中我們仍要醒察
[00:11:58.080 --> 00:12:00.640]  不要只是自偽自憐
[00:12:00.640 --> 00:12:01.920]  我們要醒察
[00:12:01.920 --> 00:12:05.440]  看看自己有沒有犯罪
[00:12:05.440 --> 00:12:06.520]  會不會因為罪
[00:12:06.520 --> 00:12:10.960]  所以神將這些困苦淋到身上
[00:12:10.960 --> 00:12:12.360]  如果醒察完的
[00:12:12.360 --> 00:12:14.120]  醒察清楚的
[00:12:14.120 --> 00:12:15.920]  發覺自己沒有罪
[00:12:15.920 --> 00:12:19.960]  即不是明顯有犯過罪
[00:12:19.960 --> 00:12:20.600]  如果有罪
[00:12:20.600 --> 00:12:23.480]  當然我們要認罪悔改
[00:12:23.480 --> 00:12:24.640]  求神赦免
[00:12:24.640 --> 00:12:26.880]  但如果不是因為罪的時候
[00:12:26.880 --> 00:12:28.920]  我們就可以較為放心
[00:12:28.920 --> 00:12:29.840]  即是說
[00:12:29.840 --> 00:12:32.080]  這個苦難淋到我們身上的時候
[00:12:32.080 --> 00:12:33.880]  不是因為神要懲罰我們
[00:12:33.880 --> 00:12:40.160]  而是神給我們有的這個試煉
[00:12:40.160 --> 00:12:43.800]  試煉有很多的原因
[00:12:43.800 --> 00:12:45.280]  其中一個就是試煉
[00:12:45.280 --> 00:12:50.960]  讓我們有更強的信靠神的心
[00:12:50.960 --> 00:12:52.880]  因此我們在試煉裏面
[00:12:52.880 --> 00:12:54.440]  我們就要忍耐
[00:12:54.440 --> 00:12:55.840]  要向神呼求
[00:12:55.840 --> 00:12:57.640]  當然不要死忍
[00:12:57.640 --> 00:13:00.360]  要向神呼求
[00:13:00.360 --> 00:13:01.280]  要求助
[00:13:01.280 --> 00:13:04.360]  求神將試煉挪開
[00:13:04.360 --> 00:13:06.680]  或者將試煉減輕
[00:13:06.680 --> 00:13:08.920]  亦都求神給我們有足夠的恩典
[00:13:08.920 --> 00:13:12.840]  能夠去捱得過那個試煉
[00:13:12.840 --> 00:13:13.880]  聖經告訴我們
[00:13:13.880 --> 00:13:15.080]  應許我們說
[00:13:15.080 --> 00:13:22.560]  我們的試煉是我們所能夠承受得起的
[00:13:22.560 --> 00:13:28.120]  神亦都給我們足夠的恩典
[00:13:28.120 --> 00:13:29.560]  弟兄姊妹
[00:13:29.560 --> 00:13:33.240]  當我這樣說的時候
[00:13:33.240 --> 00:13:35.240]  說試煉我們要忍耐
[00:13:35.240 --> 00:13:36.400]  要呼求
[00:13:36.400 --> 00:13:40.760]  要倚靠神
[00:13:40.760 --> 00:13:44.400]  我這個是按聖經的教導
[00:13:44.400 --> 00:13:47.400]  但是當我們真的去對待
[00:13:47.400 --> 00:13:50.160]  在實際生活上遇到痛苦
[00:13:50.160 --> 00:13:54.720]  遇到困難的時候
[00:13:54.720 --> 00:13:56.080]  我們知道不容易
[00:13:56.080 --> 00:13:58.040]  不容易做得到
[00:13:58.040 --> 00:13:59.760]  不容易看得開
[00:13:59.760 --> 00:14:04.320]  不容易捱得過
[00:14:04.320 --> 00:14:07.760]  當我們對待實際在困難裏面的人的時候
[00:14:07.760 --> 00:14:12.760]  我們不要跟他講一些大道理
[00:14:12.760 --> 00:14:16.640]  我們是要安慰
[00:14:16.640 --> 00:14:18.480]  安慰他
[00:14:18.480 --> 00:14:21.240]  陪伴他
[00:14:21.240 --> 00:14:22.320]  伸出援手
[00:14:22.320 --> 00:14:27.640]  在可以幫助的地方我們幫助他
[00:14:27.640 --> 00:14:30.360]  為他們祈禱
[00:14:30.360 --> 00:14:33.600]  許可的時候更加跟他一起祈禱
[00:14:33.600 --> 00:14:35.480]  但是這個不可以強求
[00:14:35.480 --> 00:14:37.200]  有時候不容易
[00:14:37.200 --> 00:14:38.720]  在痛苦裏面的當事人
[00:14:38.720 --> 00:14:42.040]  你說跟他一起祈禱有時候都不容易
[00:14:42.040 --> 00:14:45.920]  但是你可以為他祈禱
[00:14:45.920 --> 00:14:55.160]  甚至可以很靜默地陪伴他
[00:14:55.160 --> 00:15:00.040]  然後等神去工作
[00:15:00.040 --> 00:15:03.520]  第三類的困難就是
[00:15:03.520 --> 00:15:09.480]  常常勞苦和遭遇挫折的痛苦
[00:15:09.480 --> 00:15:13.520]  常常遭遇挫折你知道會很痛苦
[00:15:13.520 --> 00:15:17.480]  接二連三的挫折
[00:15:17.480 --> 00:15:19.640]  你會很挫你的銳氣
[00:15:19.640 --> 00:15:23.080]  你會很痛苦
[00:15:23.080 --> 00:15:27.280]  我們看看第十二節
[00:15:27.280 --> 00:15:30.520]  所以他用勞苦致服他們的心
[00:15:30.520 --> 00:15:33.920]  他們撲倒無人輔助
[00:15:33.920 --> 00:15:36.120]  當你常常接二連三
[00:15:36.120 --> 00:15:39.520]  有挫折的時候你會很痛苦
[00:15:39.520 --> 00:15:41.480]  甚至你又會發覺都沒有人幫到你
[00:15:41.480 --> 00:15:42.320]  沒有出路
[00:15:42.320 --> 00:15:45.560]  沒有出路的時候你會更加痛苦
[00:15:45.560 --> 00:15:48.080]  但是聖經這裡卻是指出
[00:15:48.080 --> 00:15:50.640]  當人走到盡頭的時候
[00:15:50.640 --> 00:15:51.280]  就是怎樣?
[00:15:51.280 --> 00:15:52.960]  這個說話很常說
[00:15:52.960 --> 00:15:55.200]  人的盡頭就是甚麼?
[00:15:55.200 --> 00:15:57.080]  神的開始
[00:15:57.080 --> 00:16:00.480]  神為你開始走一條新的路
[00:16:00.480 --> 00:16:03.480]  第十三節
[00:16:03.480 --> 00:16:07.960]  於是他們在苦難中哀求耶和華
[00:16:07.960 --> 00:16:11.080]  祂從他們的禍患中拯救他們
[00:16:11.080 --> 00:16:13.960]  第十四節從黑暗中和死刃裡
[00:16:13.960 --> 00:16:19.640]  領他們出來截斷他們的綁索
[00:16:19.640 --> 00:16:23.280]  人的盡頭就是神的開始
[00:16:23.280 --> 00:16:26.240]  當然這句說話也不容易
[00:16:26.240 --> 00:16:29.120]  不容易活出來
[00:16:29.120 --> 00:16:29.920]  弟兄姊妹
[00:16:29.920 --> 00:16:35.240]  當我們遇到大困難的時候
[00:16:35.240 --> 00:16:40.960]  我不會要求大家當困難沒有到
[00:16:40.960 --> 00:16:43.080]  不是
[00:16:43.080 --> 00:16:47.880]  我只希望大家能夠忍耐
[00:16:47.880 --> 00:16:51.040]  能夠不斷向神求助
[00:16:51.040 --> 00:16:53.960]  不要離開神
[00:16:53.960 --> 00:16:58.960]  因為在神裡總有希望
[00:16:58.960 --> 00:17:03.680]  離開神就連希望也沒有了
[00:17:03.680 --> 00:17:05.680]  你記得這一點嗎?
[00:17:05.680 --> 00:17:07.200]  僅僅依靠神
[00:17:07.200 --> 00:17:09.480]  在越困難的時候
[00:17:09.480 --> 00:17:11.200]  你可能真的越痛苦
[00:17:11.200 --> 00:17:12.240]  越加無望
[00:17:12.240 --> 00:17:14.520]  但你要更加依靠神
[00:17:14.520 --> 00:17:22.360]  因為在神裡總有希望
[00:17:22.360 --> 00:17:23.320]  還有
[00:17:23.320 --> 00:17:29.120]  當神為你開一條新的路的時候
[00:17:29.120 --> 00:17:32.240]  為你挪開了那些困難的時候
[00:17:32.240 --> 00:17:34.800]  你記得要稱謝神
[00:17:34.800 --> 00:17:39.840]  要向神感恩
[00:17:39.840 --> 00:17:43.160]  我們看看第十五節
[00:17:43.160 --> 00:17:45.320]  感恩的經節
[00:17:45.320 --> 00:17:48.680]  其實在這篇詩篇裡有出現了四次
[00:17:48.680 --> 00:17:50.040]  重複一樣的
[00:17:50.040 --> 00:17:50.840]  第十五節
[00:17:50.840 --> 00:17:52.440]  好像第十五節一樣
[00:17:52.440 --> 00:17:55.000]  但願人因耶和華的慈愛
[00:17:55.000 --> 00:17:57.560]  和他向人所行的歧視
[00:17:57.560 --> 00:18:00.240]  都稱讚他
[00:18:00.240 --> 00:18:04.680]  我們跳去看四十三節
[00:18:04.680 --> 00:18:08.480]  凡有智慧的必在這些事留心
[00:18:08.480 --> 00:18:14.200]  也必思想耶和華的慈愛
[00:18:14.200 --> 00:18:16.920]  所謂「遇一事長一智」
[00:18:16.920 --> 00:18:19.200]  我們經歷過困難
[00:18:19.200 --> 00:18:20.840]  渡過困難的時候
[00:18:20.840 --> 00:18:22.560]  我們懂得感恩
[00:18:22.560 --> 00:18:27.200]  我們要吸收這個屬靈寶貴的經驗
[00:18:27.200 --> 00:18:29.560]  曉得向神感恩
[00:18:29.560 --> 00:18:33.120]  曉得不忘記神的恩惠
[00:18:33.120 --> 00:18:39.760]  我們就有能力面對下一次的困難
[00:18:39.760 --> 00:18:46.000]  這也是神的恩典
[00:18:46.000 --> 00:18:47.320]  現在還有一點時間
[00:18:47.320 --> 00:18:48.680]  我想利用這段時間
[00:18:48.680 --> 00:18:50.680]  和大家分享一下
[00:18:50.680 --> 00:18:53.720]  神給我們「天火師教會」
[00:18:53.720 --> 00:18:57.440]  和給我們預報的很大的恩典
[00:18:57.440 --> 00:19:03.080]  和大家一起去數算一下
[00:19:03.080 --> 00:19:09.440]  近日最大的恩典是什麼呢?
[00:19:09.440 --> 00:19:11.080]  神給我們教會最大的恩典
[00:19:11.080 --> 00:19:14.200]  在近來就是叩堂的事
[00:19:14.200 --> 00:19:19.840]  神為我們尋找到回歸台大樓
[00:19:19.840 --> 00:19:22.680]  作為我們的新堂子
[00:19:22.680 --> 00:19:24.120]  這是很大的感恩
[00:19:24.120 --> 00:19:27.960]  我相信大家去看過、計算過、量度過
[00:19:27.960 --> 00:19:29.400]  那個地方真的很理想
[00:19:29.400 --> 00:19:33.240]  地點、地方都是很理想
[00:19:33.240 --> 00:19:34.200]  更加感恩的是
[00:19:34.200 --> 00:19:37.920]  在第一期的凝捐奉獻裏面
[00:19:37.920 --> 00:19:39.760]  我們剛好籌到
[00:19:39.760 --> 00:19:44.720]  即是僅僅達到最低要求的
[00:19:44.720 --> 00:19:51.000]  最低要求、最低水準的裝修費用
[00:19:51.000 --> 00:19:52.240]  那是好還是不好呢?
[00:19:52.240 --> 00:19:53.080]  一方面都是好的
[00:19:53.080 --> 00:19:55.680]  起碼達到最低的要求
[00:19:55.680 --> 00:19:57.880]  但另一方面
[00:19:57.880 --> 00:19:59.360]  意思是甚麼呢?
[00:19:59.360 --> 00:20:01.920]  可能沒有現在這裏那麼漂亮
[00:20:01.920 --> 00:20:05.160]  僅僅進去有個地方聚會
[00:20:05.160 --> 00:20:07.800]  所以在這裏都呼籲大家
[00:20:07.800 --> 00:20:11.440]  或者你都可以再呼籲其他人
[00:20:11.440 --> 00:20:12.960]  繼續努力奉獻
[00:20:12.960 --> 00:20:15.280]  如果我們想那個裝修教會
[00:20:15.280 --> 00:20:18.000]  像樣一點、好一點的
[00:20:18.000 --> 00:20:21.200]  我們需要再繼續努力奉獻
[00:20:21.200 --> 00:20:25.440]  亦繼續倚靠神的恩典
[00:20:25.440 --> 00:20:28.440]  第二件值得感恩的大事就是
[00:20:28.440 --> 00:20:30.720]  英文部的恩牧師
[00:20:30.720 --> 00:20:33.800]  他很樂意接替歐牧師
[00:20:33.800 --> 00:20:37.080]  他明年大約在夏天、六月左右
[00:20:37.080 --> 00:20:40.840]  以後他會離職
[00:20:40.840 --> 00:20:48.800]  恩牧師會接替統籌牧師那一部份的職責
[00:20:48.800 --> 00:20:51.880]  你說是很大件事嗎?
[00:20:51.880 --> 00:20:54.080]  是很大的恩典
[00:20:54.080 --> 00:20:57.560]  因為如果我們申請一個牧師
[00:20:57.560 --> 00:20:59.360]  回來做統籌牧師
[00:20:59.360 --> 00:21:01.400]  是很難適應這個工作
[00:21:01.400 --> 00:21:02.840]  可能要三、五年後
[00:21:02.840 --> 00:21:04.080]  他熟習我們教會
[00:21:04.080 --> 00:21:06.600]  熟習我們幾個部的人
[00:21:06.600 --> 00:21:08.800]  熟習我們的文化
[00:21:08.800 --> 00:21:11.720]  他才容易展開工作
[00:21:11.720 --> 00:21:16.680]  三、五年
[00:21:16.680 --> 00:21:19.440]  所以恩牧師願意接替這個工作
[00:21:19.440 --> 00:21:22.320]  是非常難得的
[00:21:22.320 --> 00:21:26.480]  我們都要為他祈禱
[00:21:26.480 --> 00:21:29.200]  第三件值得感恩的事就是
[00:21:29.200 --> 00:21:31.480]  在去年十月
[00:21:31.480 --> 00:21:33.040]  不知道大家還記不記得
[00:21:33.040 --> 00:21:37.840]  連心橋宣教士來探訪我們
[00:21:37.840 --> 00:21:42.280]  和和我們分享宣教的經歷
[00:21:42.280 --> 00:21:45.680]  我們有很多弟兄姊妹都受到鼓勵
[00:21:45.680 --> 00:21:49.360]  他的分享也促成了我們
[00:21:49.360 --> 00:21:51.640]  在很短時間內就籌備到
[00:21:51.640 --> 00:21:54.640]  在今年的一月
[00:21:54.640 --> 00:21:57.320]  三個月後
[00:21:57.320 --> 00:21:59.520]  其實是兩個多月後
[00:21:59.520 --> 00:22:03.760]  去了中美洲的哥斯大黎加
[00:22:03.760 --> 00:22:10.000]  去有十天的短暫探訪
[00:22:10.000 --> 00:22:12.160]  他的影響不單止是這樣
[00:22:12.160 --> 00:22:15.280]  原來他還影響了我們今天
[00:22:15.280 --> 00:22:18.040]  受浸的有一位弟兄兆陽
[00:22:18.040 --> 00:22:24.240]  你看到他的見證你知道
[00:22:24.240 --> 00:22:27.840]  連心橋的分享也促成了
[00:22:27.840 --> 00:22:32.880]  兆陽弟兄信主的決定
[00:22:32.880 --> 00:22:34.880]  這個實在很感恩
[00:22:34.880 --> 00:22:37.640]  我相信可能我們還有一些影響
[00:22:37.640 --> 00:22:41.680]  遲些會發出來
