
[00:00:00.000 --> 00:00:03.840]  我們繼續我們這個穿梭聖地猶的講道篇
[00:14:59.280 --> 00:15:00.280]  大概走一段時間
[00:15:00.280 --> 00:15:01.280]  大概走一段時間
[00:15:01.280 --> 00:15:03.280]  大概走一段時間
[00:15:03.280 --> 00:15:05.280]  大概走一段時間
[00:15:05.280 --> 00:15:06.280]  但是你這樣走
[00:15:06.280 --> 00:15:07.280]  如果你是Cosmophobic
[00:15:07.280 --> 00:15:08.280]  就很辛苦
[00:15:08.280 --> 00:15:12.280]  因為進去之後你就不歸路了
[00:15:12.280 --> 00:15:14.280]  進去之後你不會回頭
[00:15:14.280 --> 00:15:15.280]  不可能回頭
[00:15:15.280 --> 00:15:20.280]  那些人很擔心進去之後會不會蕩失路
[00:15:20.280 --> 00:15:22.280]  其實是不會蕩失路的
[00:15:22.280 --> 00:15:24.280]  因為都沒有其他路的
[00:15:24.280 --> 00:15:26.280]  死路一條
[00:15:26.280 --> 00:15:31.280]  一條路出到外面就出來了
[00:15:31.280 --> 00:15:33.280]  大概二千尺長
[00:15:33.280 --> 00:15:36.280]  所以我們就一直跟著減水
[00:15:36.280 --> 00:15:37.280]  有時候水會比較高一點
[00:15:37.280 --> 00:15:39.280]  譬如春天、雨季之後
[00:15:39.280 --> 00:15:42.280]  那些水就會可以去到我大地
[00:15:42.280 --> 00:15:44.280]  如果我們夏天去的話
[00:15:44.280 --> 00:15:45.280]  可能就會乾一點
[00:15:45.280 --> 00:15:47.280]  積糞泉就是聖經裡面所說的
[00:15:47.280 --> 00:15:48.280]  那個Geon Spring
[00:15:48.280 --> 00:15:49.280]  到今天都仍然是存在的
[00:15:49.280 --> 00:15:51.280]  仍然是有水湧出來
[00:15:51.280 --> 00:15:53.280]  所以很神奇的一件事
[00:15:53.280 --> 00:15:54.280]  但是你說
[00:15:54.280 --> 00:15:56.280]  為什麼那個水道不是直的
[00:15:56.280 --> 00:15:58.280]  因為最好的方法就是直
[00:15:58.280 --> 00:16:00.280]  怎麼會挖到這麼長
[00:16:00.280 --> 00:16:02.280]  因為可能如果你一直這樣挖
[00:16:02.280 --> 00:16:05.280]  由右上角去到左下角
[00:16:05.280 --> 00:16:08.280]  其實大概一千尺左右
[00:16:08.280 --> 00:16:09.280]  一千尺左右
[00:16:09.280 --> 00:16:11.280]  為什麼會挖到這樣呢
[00:16:11.280 --> 00:16:15.280]  因為當時希西嘉建造這個水道的時候
[00:16:15.280 --> 00:16:17.280]  是因為要加工
[00:16:17.280 --> 00:16:19.280]  因為冰淋成夏
[00:16:19.280 --> 00:16:22.280]  所以他們就分開兩隊工人
[00:16:22.280 --> 00:16:25.280]  一隊就在下面左下角那個水池
[00:16:25.280 --> 00:16:27.280]  山下那裡挖上去
[00:16:27.280 --> 00:16:31.280]  然後有一隊就在那個水泉出水的地方
[00:16:31.280 --> 00:16:33.280]  一直這樣挖下去
[00:16:33.280 --> 00:16:35.280]  那你說以前又沒有GPS
[00:16:35.280 --> 00:16:38.280]  又沒有任何大的科技
[00:16:38.280 --> 00:16:41.280]  他們是靠什麼來meet together
[00:16:41.280 --> 00:16:43.280]  就是靠聽聲
[00:16:43.280 --> 00:16:45.280]  所以黑漆漆拿著眼油燈
[00:16:45.280 --> 00:16:47.280]  然後他們一直挖
[00:16:47.280 --> 00:16:49.280]  每天就是24小時這樣挖
[00:16:49.280 --> 00:16:51.280]  一個星期就挖七天
[00:16:51.280 --> 00:16:52.280]  然後分開兩隊的隊工
[00:16:52.280 --> 00:16:54.280]  Team A 和 Team B
[00:16:54.280 --> 00:16:58.280]  所以你看到他們聽的時候就比較困難
[00:16:58.280 --> 00:17:00.280]  怎麼聽啊
[00:17:00.280 --> 00:17:03.280]  今天叫你挖都搞不定
[00:17:03.280 --> 00:17:09.280]  我們的裝修工程很多時候都要拖時間
[00:17:09.280 --> 00:17:11.280]  他們就沒得等了
[00:17:11.280 --> 00:17:12.280]  因為冰淋成夏
[00:17:12.280 --> 00:17:14.280]  你再不搞的時候
[00:17:14.280 --> 00:17:18.280]  圍城的時候就大家找條命來教飛
[00:17:18.280 --> 00:17:19.280]  所以就是因為這樣的緣故
[00:17:19.280 --> 00:17:22.280]  所以很急的靠著作息的聲音
[00:17:22.280 --> 00:17:24.280]  所以大家去到盲摸摸
[00:17:24.280 --> 00:17:26.280]  到最後的時候
[00:17:26.280 --> 00:17:29.280]  大家就接通了打通了
[00:17:29.280 --> 00:17:31.280]  在這個隧道最尾的地方
[00:17:31.280 --> 00:17:33.280]  大概在出口入少少
[00:17:33.280 --> 00:17:36.280]  就是一個石碑
[00:17:36.280 --> 00:17:38.280]  石碑現在當然沒有了
[00:17:38.280 --> 00:17:41.280]  因為土耳其的時代已經把石碑拆了
[00:17:41.280 --> 00:17:42.280]  現在在伊斯坦堡
[00:17:42.280 --> 00:17:45.280]  但是有一個位就是有一個石碑
[00:17:45.280 --> 00:17:50.280]  那個石碑就是紀念到這個工程的故事
[00:17:50.280 --> 00:17:53.280]  這個石碑如果你把它中文翻譯出來的話
[00:17:53.280 --> 00:17:56.280]  它就說這個隧道
[00:17:56.280 --> 00:17:58.280]  這個就是那個隧道的故事
[00:17:58.280 --> 00:18:02.280]  就是那些斧頭彼此擊打的時候
[00:18:02.280 --> 00:18:04.280]  這邊作下那邊作下
[00:18:04.280 --> 00:18:06.280]  大家聽到大家的聲音的時候
[00:18:06.280 --> 00:18:07.280]  還有三爪
[00:18:07.280 --> 00:18:08.280]  三爪大概多少
[00:18:08.280 --> 00:18:10.280]  一爪大概一尺半
[00:18:10.280 --> 00:18:11.280]  大概十尺左右
[00:18:11.280 --> 00:18:12.280]  就是聽到很大聲
[00:18:12.280 --> 00:18:14.280]  但是還沒通到的時候
[00:18:14.280 --> 00:18:17.280]  有人還呼叫他的同伴
[00:18:17.280 --> 00:18:18.280]  聲音都聽到了
[00:18:18.280 --> 00:18:19.280]  然後他說什麼
[00:18:19.280 --> 00:18:23.280]  石的右邊有一個缺口
[00:18:23.280 --> 00:18:25.280]  或者什麼意思呢
[00:18:25.280 --> 00:18:27.280]  可能是缺口的意思
[00:18:27.280 --> 00:18:30.280]  那一天隧道就完工了
[00:18:30.280 --> 00:18:33.280]  作石的工人的斧子就彼此擊打
[00:18:33.280 --> 00:18:34.280]  就是說你可以看到
[00:18:34.280 --> 00:18:36.280]  他們剛剛作開了
[00:18:36.280 --> 00:18:37.280]  看到大家的時候
