
[00:00:00.000 --> 00:00:01.920]  今天的講道
[00:03:03.820 --> 00:03:06.960]  "我要醫治你們背道的病"
[00:03:06.960 --> 00:03:09.280]  "醫治"這兩個字
[00:03:09.280 --> 00:03:12.840]  讓人有很多自己的遐想
[00:03:12.840 --> 00:03:15.220]  今天很多地方說
[00:03:15.220 --> 00:03:21.900]  有什麼醫治大會,有什麼人有特別的恩賜會為你醫治
[00:03:21.900 --> 00:03:23.860]  立刻高朋滿座
[00:03:23.860 --> 00:03:25.380]  為什麼?
[00:03:25.380 --> 00:03:27.460]  人病當然想醫治
[00:03:27.460 --> 00:03:28.340]  沒錯
[00:03:28.340 --> 00:03:28.880]  這是對的
[00:03:28.880 --> 00:03:30.460]  稍後我們會繼續講這一點
[00:03:30.460 --> 00:03:35.020]  但是用這樣奇怪宗教特殊的方式
[00:03:35.020 --> 00:03:37.760]  能夠有能力為人醫病
[00:03:37.760 --> 00:03:38.720]  是不是呢?
[00:03:38.720 --> 00:03:41.320]  他們很多都引用聖經來講
[00:03:41.320 --> 00:03:44.140]  我們今天就儘管引用聖經來講一講
[00:03:44.140 --> 00:03:46.260]  我所看到的一個角度
[00:03:46.260 --> 00:03:48.500]  耶利米蘇說
[00:03:48.500 --> 00:03:50.580]  神跟人說
[00:03:50.580 --> 00:03:54.140]  神說我要醫治你們背道的病
[00:03:54.140 --> 00:03:57.440]  這段經文的好處就是很清楚地說
[00:03:57.440 --> 00:03:59.860]  醫治什麼呢?
[00:03:59.860 --> 00:04:03.240]  是醫治你們背道的病
[00:04:03.240 --> 00:04:05.680]  不是在背脊那裡的病
[00:04:05.680 --> 00:04:09.980]  是你背棄了神的道
[00:04:09.980 --> 00:04:12.200]  神說這個好像病一樣
[00:04:12.200 --> 00:04:13.440]  你們要醫治
[00:04:13.440 --> 00:04:14.720]  要醫治好你們
[00:04:14.720 --> 00:04:16.140]  就是說
[00:04:16.140 --> 00:04:18.340]  神看到這一群子民
[00:04:18.340 --> 00:04:20.540]  經常背棄神的道
[00:04:20.540 --> 00:04:21.820]  不遵守祂的律法
[00:04:21.820 --> 00:04:23.260]  不遵守祂的旨意
[00:04:23.260 --> 00:04:25.140]  不遵守祂所喜悅的
[00:04:25.140 --> 00:04:27.020]  來生活
[00:04:27.020 --> 00:04:28.100]  來做事
[00:04:28.100 --> 00:04:30.260]  神覺得有問題
[00:04:30.260 --> 00:04:31.820]  要醫治好他們
[00:04:31.820 --> 00:04:32.820]  不希望他們這樣
[00:04:32.820 --> 00:04:35.660]  這在聖經裡面是神很重的心意
[00:04:35.660 --> 00:04:37.100]  叫做醫治
[00:04:37.100 --> 00:04:39.620]  我們一年看一次聖經
[00:04:39.620 --> 00:04:40.500]  你們回去儘管看
[00:04:40.500 --> 00:04:42.700]  不用怕自己看得慢
[00:04:43.500 --> 00:04:44.580]  怎麼看都可以
[00:04:44.580 --> 00:04:45.700]  看得快也行
[00:04:45.700 --> 00:04:48.580]  總之看
[00:04:48.580 --> 00:04:50.160]  開卷有益
[00:04:50.160 --> 00:04:51.420]  就是你看就行了
[00:04:51.420 --> 00:04:53.740]  你舊約就當故事一樣看
[00:04:53.740 --> 00:04:55.160]  一個脈絡這樣看下去
[00:04:55.160 --> 00:04:57.100]  你就會發覺這些人不是這樣吧
[00:04:57.100 --> 00:04:58.500]  這樣又說不要神
[00:04:58.500 --> 00:05:00.180]  這樣又埋怨神
[00:05:00.180 --> 00:05:02.100]  這樣又背棄神
[00:05:02.100 --> 00:05:04.460]  經常都是這樣
[00:05:04.460 --> 00:05:08.300]  一直發展到很多代的王
[00:05:08.300 --> 00:05:13.140]  經常都要神又不要神
[00:05:13.140 --> 00:05:13.940]  諸如此類
[00:05:13.940 --> 00:05:16.340]  到了耶利米的時候
[00:05:16.340 --> 00:05:18.580]  如果大家對聖經有一點點認識的話
[00:05:18.580 --> 00:05:21.460]  已經是亡國的時候了
[00:05:21.460 --> 00:05:23.860]  神恩若他們不聽話
[00:05:23.860 --> 00:05:25.020]  要他們亡國
[00:05:25.020 --> 00:05:26.300]  來給他們一個教訓
[00:05:26.300 --> 00:05:29.420]  所以神說你們背道的病
[00:05:29.420 --> 00:05:30.420]  我要醫治你們
[00:05:30.420 --> 00:05:31.660]  明白了嗎?
[00:05:31.660 --> 00:05:32.900]  這個醫治
[00:05:32.900 --> 00:05:38.780]  是在說神要讓他們不要再背棄神的道了
[00:05:38.780 --> 00:05:40.460]  接著
[00:05:40.460 --> 00:05:44.100]  耶利米書同樣有下一節說類似的
[00:05:44.100 --> 00:05:48.620]  在說他的民和做事的人
[00:05:48.620 --> 00:05:51.660]  他們從小到大都一味的貪婪
[00:05:51.660 --> 00:05:55.140]  從先知到祭司都行事虛荒
[00:05:55.140 --> 00:05:59.540]  不是實實在在按神的律法旨意來行事
[00:05:59.540 --> 00:06:00.580]  虛荒
[00:06:00.580 --> 00:06:02.460]  假的
[00:06:02.460 --> 00:06:07.820]  他們輕輕忽忽地醫治我百姓的損傷
[00:06:07.820 --> 00:06:09.060]  留意這一點
[00:06:09.060 --> 00:06:10.980]  在說這些祭司先知
[00:06:10.980 --> 00:06:14.580]  說他們很輕忽地去醫治我百姓的損傷
[00:06:14.580 --> 00:06:15.500]  什麼損傷呢?
[00:06:15.500 --> 00:06:18.100]  他們說平安啊平安啊
[00:06:18.100 --> 00:06:19.860]  其實沒有平安
[00:06:19.860 --> 00:06:21.100]  那是什麼意思呢?
[00:06:21.100 --> 00:06:24.100]  就是說人最大的需要
[00:06:24.100 --> 00:06:26.180]  是心裡面有平安
[00:06:26.180 --> 00:06:29.860]  心裡面有平安是最重要的
[00:06:29.860 --> 00:06:33.460]  人世間可能你經歷很多不同的困難
[00:06:33.460 --> 00:06:34.460]  苦難
[00:06:34.460 --> 00:06:35.460]  疾病
[00:06:35.460 --> 00:06:37.460]  但是最重要的是
[00:06:37.460 --> 00:06:39.180]  你的心裡面有平安
[00:06:39.180 --> 00:06:42.500]  但是這裡當時那些奇怪的祭司們
[00:06:42.500 --> 00:06:46.820]  他們行事虛荒就隨便地去醫治
[00:06:46.820 --> 00:06:48.980]  他們那句醫治是什麼呢?
[00:06:48.980 --> 00:06:50.940]  就是告訴他們
[00:06:50.940 --> 00:06:52.860]  平安啊平安啊平安啊
[00:06:52.860 --> 00:06:54.980]  希望他們心中能夠有平安
[00:06:54.980 --> 00:06:57.140]  這個叫醫治
[00:06:57.140 --> 00:07:00.580]  就是說神的醫治
[00:07:00.580 --> 00:07:06.180]  是令他們的子民心裡面有一個真實的平安
[00:07:06.180 --> 00:07:09.980]  來面對環境上不同的逆境
[00:07:09.980 --> 00:07:11.300]  這個叫醫治
[00:07:11.300 --> 00:07:15.740]  如果人碰到很多的逆境啊不安啊
[00:07:15.740 --> 00:07:17.380]  疾病啊等等
[00:07:17.380 --> 00:07:19.540]  心裡面很不安呢
[00:07:19.540 --> 00:07:21.660]  需要醫治
[00:07:21.660 --> 00:07:23.140]  需要醫治的
[00:07:23.140 --> 00:07:24.540]  在神的角度是
[00:07:24.540 --> 00:07:27.460]  令他心裡面有平安
[00:07:27.460 --> 00:07:28.740]  這個叫醫治
[00:07:28.740 --> 00:07:32.380]  所以舊約去到耶利米的時候
[00:07:32.380 --> 00:07:34.300]  這兩節很重要的經文
[00:07:34.300 --> 00:07:36.380]  能夠解釋一下
[00:07:36.380 --> 00:07:39.180]  神所說的醫治是什麼
[00:07:39.180 --> 00:07:42.300]  就是醫治他們不要背道
[00:07:42.300 --> 00:07:43.540]  回到神那裡
[00:07:43.540 --> 00:07:44.580]  醫治他們
[00:07:44.580 --> 00:07:47.060]  讓他們心裡面能夠有平安
[00:07:47.060 --> 00:07:49.460]  但是這裡這些先知祭司
[00:07:49.460 --> 00:07:51.540]  所做的是假的
[00:07:51.540 --> 00:07:52.540]  亂說
[00:07:52.540 --> 00:07:55.300]  亂告訴百姓有平安
[00:07:55.300 --> 00:07:57.300]  現在其實亡國了
[00:07:57.300 --> 00:07:59.420]  外國的軍隊殺到過來
[00:07:59.420 --> 00:08:00.380]  要將我們的民
[00:08:00.380 --> 00:08:01.980]  擄走到別處
[00:08:02.620 --> 00:08:04.260]  但是這些祭司
[00:08:04.260 --> 00:08:05.460]  這些先知就說
[00:08:05.460 --> 00:08:06.820]  沒事的
[00:08:06.820 --> 00:08:08.100]  大家不用怕
[00:08:08.100 --> 00:08:09.300]  平安無事
[00:08:09.300 --> 00:08:10.860]  這就叫虛方
[00:08:10.860 --> 00:08:15.300]  真正應該當時傳的訊息就是告訴他們
[00:08:15.300 --> 00:08:16.940]  我們得罪了神
[00:08:16.940 --> 00:08:19.740]  神要的懲罰來到我們當中了
[00:08:19.740 --> 00:08:21.940]  我們要為我們的罪悔改
[00:08:21.940 --> 00:08:23.340]  歸向神
[00:08:23.340 --> 00:08:25.420]  要這樣悔改
[00:08:25.420 --> 00:08:26.620]  不要再背道
[00:08:26.620 --> 00:08:30.020]  這樣心裡面就會有一個平安
[00:08:30.020 --> 00:08:32.020]  就得到神的意志
[00:08:33.100 --> 00:08:35.620]  神的意志是指這樣的意志
[00:08:35.620 --> 00:08:37.180]  好,我們再看下去
[00:09:03.620 --> 00:09:06.020]  在耶利米蘇那裡的脈絡
[00:09:06.020 --> 00:09:08.460]  就是醫治他們背道的病
[00:09:08.460 --> 00:09:09.580]  不聽話的病
[00:09:09.580 --> 00:09:13.660]  神求你醫我,我便痊癒
[00:09:13.660 --> 00:09:16.420]  就是說你的心能夠向神悔改
[00:09:16.420 --> 00:09:17.620]  歸向神的時候
[00:09:17.620 --> 00:09:19.020]  叫神醫治你
[00:09:19.020 --> 00:09:20.020]  你便痊癒
[00:09:20.020 --> 00:09:25.820]  能夠有一個平安面對周圍環境的心
[00:09:25.820 --> 00:09:26.860]  你就得到醫治
[00:09:26.860 --> 00:09:27.980]  你就得到拯救了
[00:09:27.980 --> 00:09:29.820]  所以
[00:09:29.820 --> 00:09:31.820]  救藥在神的角度
[00:09:31.820 --> 00:09:35.020]  其實最重要的是醫治人的心靈
[00:09:35.020 --> 00:09:38.620]  讓你的心靈回到神那裡
[00:09:38.620 --> 00:09:43.620]  大家記住今天這句話是在7月1日說的
[00:09:43.620 --> 00:09:46.420]  7月1日有什麼特別的日子發生了?
[00:09:46.420 --> 00:09:47.220]  什麼事?
[00:09:47.220 --> 00:09:48.820]  7月1日
[00:09:48.820 --> 00:09:51.820]  回歸紀念日
[00:09:51.820 --> 00:09:53.620]  嘩,這個"歸"字說得這麼大聲
[00:09:53.620 --> 00:09:54.420]  我快要爆了
[00:09:54.420 --> 00:09:56.020]  回歸紀念日
[00:09:56.020 --> 00:09:58.820]  我們其實也要在神那裡
[00:09:58.820 --> 00:10:01.220]  回歸到神那裡
[00:10:01.220 --> 00:10:02.420]  我們碰到很多事情
[00:10:02.420 --> 00:10:03.220]  很多逆境
[00:10:03.220 --> 00:10:04.020]  很多困難
[00:10:04.020 --> 00:10:04.820]  很多疾病
[00:10:04.820 --> 00:10:06.020]  令到我們心裡面不安
[00:10:06.020 --> 00:10:07.020]  你就要怎樣呢?
[00:10:07.020 --> 00:10:09.820]  就要回歸到神那裡
[00:10:09.820 --> 00:10:12.420]  這裡一直以來就是救藥
[00:10:12.420 --> 00:10:17.220]  特別是發展到臨亡國時期的先知所說的話
[00:10:17.220 --> 00:10:19.620]  就是叫他們回到神那裡
[00:10:19.620 --> 00:10:22.220]  這個"醫"字在神的角度
[00:10:22.220 --> 00:10:25.820]  是指你們背棄了我的道
[00:10:25.820 --> 00:10:27.620]  要回來
[00:10:27.620 --> 00:10:28.820]  我要拯救你們
[00:10:29.020 --> 00:10:31.620]  但是人由於有肉身的限制
[00:10:31.620 --> 00:10:34.020]  很多時候就會即時想到
[00:10:34.020 --> 00:10:34.820]  哎呀
[00:10:34.820 --> 00:10:36.020]  我的病我要醫治
[00:10:36.020 --> 00:10:37.020]  我的病我要醫治
[00:10:37.020 --> 00:10:39.820]  所以每逢神醫大會一定爆棚就是這個意思
[00:10:39.820 --> 00:10:41.820]  明白了嗎?
[00:10:41.820 --> 00:10:43.820]  好
[00:10:43.820 --> 00:10:45.020]  我們再繼續看下去
[00:10:45.020 --> 00:10:51.020]  背道就是離開了神
[00:10:51.020 --> 00:10:54.020]  或者過了一個不敬虔的生活
[00:10:54.020 --> 00:10:56.620]  在舊約裡面
[00:10:56.620 --> 00:10:58.820]  神說你們一年要三次去耶路撒冷
[00:10:58.820 --> 00:11:01.220]  那裡來向我守節
[00:11:01.220 --> 00:11:03.220]  你要獻祭
[00:11:03.220 --> 00:11:06.220]  那些人就說我不是很空閒
[00:11:06.220 --> 00:11:08.020]  守節走這麼遠
[00:11:08.020 --> 00:11:10.420]  特別是那時候以色列國
[00:11:10.420 --> 00:11:13.020]  就在彈很北邊那裡
[00:11:13.020 --> 00:11:15.620]  就說走這麼遠走幾天才到
[00:11:15.620 --> 00:11:19.820]  算了在那裡弄個東西
[00:11:19.820 --> 00:11:21.020]  說這個就是了
[00:11:21.020 --> 00:11:22.620]  向著他拜幾拜就算了
[00:11:22.620 --> 00:11:23.420]  搞定了
[00:11:23.420 --> 00:11:28.020]  在聖經裡面就說這個是偶像
[00:11:28.820 --> 00:11:32.020]  神說你要去耶路撒冷那裡敬拜
[00:11:32.020 --> 00:11:36.020]  你就說貪方便在家裡弄一塊東西代替了他
[00:11:36.020 --> 00:11:39.620]  這個像不像一些人說
[00:11:39.620 --> 00:11:40.220]  哎呀
[00:11:40.220 --> 00:11:41.420]  搞到沒空回來
[00:11:41.420 --> 00:11:42.420]  家裡開了個電視
[00:11:42.420 --> 00:11:44.220]  水晶宮大教堂在那裡敬拜
[00:11:44.220 --> 00:11:45.620]  哈利路亞哈利路亞
[00:11:45.620 --> 00:11:45.820]  行了
[00:11:45.820 --> 00:11:46.820]  搞定了
[00:11:46.820 --> 00:11:48.820]  也挺像的
[00:11:48.820 --> 00:11:52.420]  神要我們過一個敬虔的生活
[00:11:52.420 --> 00:11:54.820]  分別為聖一點的日子
[00:11:54.820 --> 00:11:57.020]  你就要回來敬拜神
[00:11:57.020 --> 00:11:59.620]  將那段時間歸了給神
[00:11:59.620 --> 00:12:00.820]  什麼事情都不做
[00:12:00.820 --> 00:12:03.220]  叫做分別為聖
[00:12:03.220 --> 00:12:05.020]  所以我們經常勸大家
[00:12:05.020 --> 00:12:06.620]  星期天的時候
[00:12:06.620 --> 00:12:09.020]  盡量將這段時間分別為聖
[00:12:09.020 --> 00:12:09.820]  我要回教會
[00:12:09.820 --> 00:12:10.620]  誰約你的?
[00:12:10.620 --> 00:12:11.820]  下午先
[00:12:11.820 --> 00:12:13.420]  誰約你的?
[00:12:13.420 --> 00:12:14.020]  翌日先
[00:12:14.020 --> 00:12:16.620]  星期天早上我就要回教會就不行了
[00:12:16.620 --> 00:12:17.420]  你如果想見我
[00:12:17.420 --> 00:12:18.020]  你來教會吧
[00:12:18.020 --> 00:12:19.220]  來見我一起吧
[00:12:19.220 --> 00:12:20.820]  那叫做分別為聖
[00:12:20.820 --> 00:12:22.820]  是神喜悅的
[00:12:22.820 --> 00:12:24.220]  敬虔
[00:12:24.220 --> 00:12:26.620]  依靠人
[00:12:27.020 --> 00:12:31.020]  當時舊約他們碰到什麼外敵入侵的時候
[00:12:31.020 --> 00:12:31.620]  就說
[00:12:31.620 --> 00:12:33.420]  哎呀! 去埃及頒救兵了
[00:12:33.420 --> 00:12:35.420]  埃及來打他的時候
[00:12:35.420 --> 00:12:38.220]  哎呀! 上去北面亞述雅蘭頒救兵了
[00:12:38.220 --> 00:12:43.420]  就想著找一些有能力的人來幫他
[00:12:43.420 --> 00:12:45.420]  他沒有第一時間想到
[00:12:45.420 --> 00:12:46.420]  要向神祈禱
[00:12:46.420 --> 00:12:47.820]  求神的幫助
[00:12:47.820 --> 00:12:49.620]  這些叫做依靠人
[00:12:49.620 --> 00:12:52.420]  是不是這樣就是不用努力了?
[00:12:52.420 --> 00:12:53.220]  不是
[00:12:53.220 --> 00:12:54.620]  所以我們跟學生說
[00:12:54.620 --> 00:12:56.220]  你讀書要努力的
[00:12:56.220 --> 00:12:57.620]  你自己要勤力
[00:12:57.620 --> 00:12:59.620]  但是你心裡面要知道
[00:12:59.620 --> 00:13:01.020]  你能夠這麼勤力
[00:13:01.020 --> 00:13:02.420]  能夠有能力去考試
[00:13:02.420 --> 00:13:03.220]  起到身
[00:13:03.220 --> 00:13:06.020]  都是神在這裡祝福你
[00:13:06.020 --> 00:13:08.420]  你要心裡面依靠這個神
[00:13:08.420 --> 00:13:11.220]  來應付這些環境
[00:13:11.220 --> 00:13:12.020]  那就對了
[00:13:12.020 --> 00:13:13.220]  但是你反過來
[00:13:13.220 --> 00:13:14.820]  行了! 我這麼勤力
[00:13:14.820 --> 00:13:15.620]  不用靠神了
[00:13:15.620 --> 00:13:17.620]  我靠自己多讀幾堂就可以了
[00:13:17.620 --> 00:13:19.820]  你可以試一下的
[00:13:19.820 --> 00:13:23.820]  但是可能代價很昂貴
[00:13:23.820 --> 00:13:26.220]  出來的結果是怎麼樣呢?
[00:13:26.220 --> 00:13:28.420]  我們要依靠神不要依靠人
[00:13:28.420 --> 00:13:31.420]  舊約的以色列人在這些方面
[00:13:31.420 --> 00:13:34.420]  犯了背道的罪
[00:13:34.420 --> 00:13:35.220]  拜偶像
[00:13:35.220 --> 00:13:37.620]  拜偶像我之前說過了
[00:13:37.620 --> 00:13:39.420]  他們不是說凋棄神
[00:13:39.420 --> 00:13:41.620]  完全不拜耶和華神的
[00:13:41.620 --> 00:13:44.420]  不過巴力好像在這個區域比較好
[00:13:44.420 --> 00:13:45.220]  就拜他吧
[00:13:45.220 --> 00:13:47.820]  亞瑟拉又好像是可以的
[00:13:47.820 --> 00:13:48.820]  當地人說可以的
[00:13:48.820 --> 00:13:49.820]  又拜他吧
[00:13:49.820 --> 00:13:51.620]  如果找一個類比
[00:13:51.620 --> 00:13:53.020]  就等於你說在沙田區
[00:13:53.020 --> 00:13:54.220]  上教會上
[00:13:54.220 --> 00:13:55.220]  耶穌好
[00:13:55.220 --> 00:13:56.220]  愛耶穌
[00:13:56.220 --> 00:13:58.020]  不過那邊有個車公廟
[00:13:58.020 --> 00:13:59.620]  先轉兩圈
[00:13:59.620 --> 00:14:02.420]  這裡有個天后廟
[00:14:02.420 --> 00:14:04.620]  經過又拜兩拜
[00:14:04.620 --> 00:14:05.820]  也要保佑一下我
[00:14:05.820 --> 00:14:08.220]  我住在這裡街口有個天后
[00:14:08.220 --> 00:14:09.420]  每天經過的
[00:14:09.420 --> 00:14:11.420]  祂不祝福我就拜了
[00:14:11.420 --> 00:14:13.620]  這就叫做拜偶像
[00:14:13.620 --> 00:14:15.820]  你每個星期上教會也好
[00:14:15.820 --> 00:14:17.620]  你拜這些也是不行的
[00:14:17.620 --> 00:14:19.620]  神是一個忌邪的神
[00:14:19.620 --> 00:14:21.020]  你只可以敬拜祂
[00:14:21.020 --> 00:14:25.220]  所有其他人造出來的公仔
[00:14:25.220 --> 00:14:26.820]  神明都叫做偶像
[00:14:26.820 --> 00:14:28.220]  你就算拜太陽
[00:14:28.220 --> 00:14:29.020]  拜月亮
[00:14:29.020 --> 00:14:29.820]  拜星星
[00:14:29.820 --> 00:14:30.820]  那些都是偶像
[00:14:30.820 --> 00:14:31.620]  都不行的
[00:14:31.620 --> 00:14:33.020]  說到偶像
[00:14:33.020 --> 00:14:35.620]  一個大家一定要記得的很好的例子
[00:14:35.620 --> 00:14:37.620]  以前有個傳說人跟我說過一次
[00:14:37.620 --> 00:14:38.220]  我記得
[00:14:38.220 --> 00:14:40.420]  所以這是聖靈的工作
[00:14:40.420 --> 00:14:42.220]  如果你要聖靈的工作其實很多
[00:14:42.220 --> 00:14:43.220]  你記住神的話
[00:14:43.220 --> 00:14:44.420]  就有很多聖靈的工作
[00:14:44.420 --> 00:14:46.420]  偶像
[00:14:46.420 --> 00:14:49.220]  我們自己做也不好
[00:14:49.220 --> 00:14:51.420]  不過你記不記得在舊約裡面
[00:14:51.420 --> 00:14:54.420]  以色列人有一次有瘟疫在當中
[00:14:54.420 --> 00:14:56.420]  摩西祈禱神
[00:14:56.420 --> 00:14:58.820]  神就叫摩西做一條銅蛇
[00:14:58.820 --> 00:15:01.020]  找銅做一條蛇
[00:15:01.020 --> 00:15:03.420]  將他的蛇舉高
[00:15:03.420 --> 00:15:06.420]  所有那些被感染到的人
[00:15:06.420 --> 00:15:09.620]  看一看這條銅蛇就馬上康復
[00:15:09.620 --> 00:15:11.620]  記不記得?
[00:15:11.620 --> 00:15:12.620]  記得吧?
[00:15:12.620 --> 00:15:14.020]  回去看看舊約
[00:15:14.020 --> 00:15:15.220]  只出了一個記
[00:15:15.220 --> 00:15:17.620]  100版以來你已經看到這個故事了
[00:15:18.020 --> 00:15:19.820]  這條銅蛇後來怎麼樣呢?
[00:15:19.820 --> 00:15:22.420]  後來過了一件事件
[00:15:22.420 --> 00:15:24.020]  以色列人就擠在一起
[00:15:24.020 --> 00:15:25.420]  一代傳一代
[00:15:25.420 --> 00:15:28.220]  傳到列王的時候
[00:15:28.220 --> 00:15:29.220]  有某一個王
[00:15:29.220 --> 00:15:30.620]  應該是去到希西加
[00:15:30.620 --> 00:15:32.620]  我沒有特別找資料
[00:15:32.620 --> 00:15:34.820]  那個時間
[00:15:34.820 --> 00:15:36.820]  那些人就將這條銅蛇
[00:15:36.820 --> 00:15:38.620]  當成了偶像去拜
[00:15:38.620 --> 00:15:40.220]  意思就是這條蛇
[00:15:40.220 --> 00:15:42.420]  啊!靈驗啊
[00:15:42.420 --> 00:15:43.620]  向他敬拜一下
[00:15:43.620 --> 00:15:44.620]  就得福了
[00:15:44.620 --> 00:15:47.820]  這個算不算偶像呢?
[00:15:48.620 --> 00:15:51.420]  是神吩咐做的
[00:15:51.420 --> 00:15:53.220]  不是人的意思做的
[00:15:53.220 --> 00:15:55.820]  一樣是偶像
[00:15:55.820 --> 00:15:58.020]  神當時就擊打他們
[00:15:58.020 --> 00:16:00.620]  要他們消滅這條銅蛇
[00:16:00.620 --> 00:16:02.620]  你說這是神叫做的
[00:16:02.620 --> 00:16:03.220]  是的
[00:16:03.220 --> 00:16:04.220]  那是什麼意思呢?
[00:16:04.220 --> 00:16:06.620]  就是說神叫做的那條銅蛇
[00:16:06.620 --> 00:16:10.820]  不是讓我們這樣當成一個神明去敬拜
[00:16:10.820 --> 00:16:12.020]  去得福的
[00:16:12.020 --> 00:16:13.820]  這樣的做法
[00:16:13.820 --> 00:16:19.220]  將東西這條銅蛇當成偶像來敬拜就不行了
[00:16:19.220 --> 00:16:22.620]  雖然這條蛇是神要做的
[00:16:22.620 --> 00:16:23.820]  不是人自己做出來的
[00:16:23.820 --> 00:16:24.420]  也不行
[00:16:24.420 --> 00:16:26.020]  因此
