
[00:00:00.000 --> 00:00:04.240]  好 讓我們一齊同心低頭祈禱
[00:01:49.500 --> 00:01:54.620]  就是肯定那些未發生的事
[00:01:54.620 --> 00:01:56.860]  我們肯定是會發生的
[00:01:56.860 --> 00:01:58.080]  所以當中
[00:01:58.080 --> 00:01:59.500]  為什麼我們要喜樂呢
[00:01:59.500 --> 00:02:00.660]  他提到
[00:02:00.660 --> 00:02:02.360]  因為我們重生再生
[00:02:02.360 --> 00:02:04.780]  我們也有永恆的盼望
[00:02:04.780 --> 00:02:06.360]  就是天上的基業
[00:02:06.360 --> 00:02:07.320]  以及在末世
[00:02:07.320 --> 00:02:08.540]  將來有一天
[00:02:08.540 --> 00:02:10.740]  我們得到永恆的救恩
[00:02:10.740 --> 00:02:13.120]  這些值得我們高興的事
[00:02:13.120 --> 00:02:18.240]  也值得我們去盼望的事
[00:02:18.240 --> 00:02:21.000]  所以同一段經文裡面
[00:02:21.000 --> 00:02:24.320]  他也說到優愁和喜樂
[00:02:24.320 --> 00:02:25.580]  因為特別一開始就說
[00:02:25.580 --> 00:02:28.740]  百般試煉中暫時優愁
[00:02:28.740 --> 00:02:31.500]  但是我們為此喜樂
[00:02:31.500 --> 00:02:34.540]  就是為我們將來可以得到的盼望去喜樂
[00:02:34.540 --> 00:02:35.580]  所以
[00:02:35.580 --> 00:02:37.740]  優愁這種感覺
[00:02:37.740 --> 00:02:41.440]  優愁和喜樂
[00:02:41.440 --> 00:02:43.080]  究竟是否相沖
[00:02:43.080 --> 00:02:44.660]  有時候我們也會覺得
[00:02:44.660 --> 00:02:48.200]  牧師我們真的要落地一點
[00:02:48.200 --> 00:02:49.700]  不要那麼離地
[00:02:49.700 --> 00:02:51.820]  我們現在看到這個世界
[00:02:51.820 --> 00:02:53.400]  股票跌了
[00:02:53.400 --> 00:02:55.700]  樓市軟了
[00:02:55.700 --> 00:03:00.620]  可能職業市場又開始下滑了
[00:03:00.620 --> 00:03:01.740]  真的一樣都跌了
[00:03:01.740 --> 00:03:03.320]  但是有一樣升的
[00:03:03.320 --> 00:03:04.620]  就是物價升
[00:03:04.620 --> 00:03:06.440]  你出去吃早餐吃午餐
[00:03:06.440 --> 00:03:08.280]  喝茶吃飯就知道了
[00:03:08.280 --> 00:03:11.240]  餐牌以前是七現在是八
[00:03:11.240 --> 00:03:12.820]  以前是二現在是三
[00:03:12.820 --> 00:03:14.620]  總之升得很厲害
[00:03:14.620 --> 00:03:15.780]  所以
[00:03:15.780 --> 00:03:17.580]  這種情況底下
[00:03:17.580 --> 00:03:19.240]  也有些憂愁
[00:03:19.240 --> 00:03:20.280]  什麼時候沒有工作
[00:03:20.280 --> 00:03:22.480]  或者我們的收入
[00:03:22.480 --> 00:03:25.900]  有沒有追得上我們的物價
[00:03:25.900 --> 00:03:28.240]  又或者我帶了些錢來香港
[00:03:28.240 --> 00:03:30.700]  但是誰知道現在縮水了
[00:03:30.700 --> 00:03:31.440]  不過
[00:03:31.440 --> 00:03:34.320]  好消息就是港幣現在加幣弱
[00:03:34.320 --> 00:03:36.700]  所以港幣高了
[00:03:36.700 --> 00:03:37.780]  但是壞消息就是
[00:03:37.780 --> 00:03:39.440]  香港的地產又跌了
[00:03:39.440 --> 00:03:41.400]  所以究竟是壞消息還是好消息
[00:03:41.400 --> 00:03:45.780]  究竟我應該是憂愁還是應該喜樂
[00:03:45.780 --> 00:03:48.320]  又或者
[00:03:48.320 --> 00:03:49.780]  在
[00:03:49.780 --> 00:03:51.980]  我們匯眾裡面包括我自己在內
[00:03:51.980 --> 00:03:53.560]  雖然還沒到這麼老
[00:03:53.560 --> 00:03:56.160]  但是遲早都會這麼老的
[00:03:56.160 --> 00:04:00.900]  但是年紀真的好像慢慢消逝了
[00:04:00.900 --> 00:04:01.700]  歲月消逝
[00:04:01.700 --> 00:04:04.360]  我們的年紀慢慢就大了
[00:04:04.360 --> 00:04:06.480]  身體健康
[00:04:06.480 --> 00:04:09.060]  子女會不會孝順
[00:04:09.060 --> 00:04:10.660]  孫子會不會懶惰
[00:04:10.660 --> 00:04:12.940]  真的很多東西去憂慮
[00:04:12.940 --> 00:04:13.740]  又或者
[00:04:13.740 --> 00:04:15.480]  如果你是年輕的父母的話
[00:04:15.480 --> 00:04:18.320]  更加煩惱就是
[00:04:18.320 --> 00:04:20.560]  子女會不會變壞
[00:04:20.560 --> 00:04:24.280]  會不會怕他外出又不知道學到什麼樣子
[00:04:24.280 --> 00:04:25.220]  又很害怕
[00:04:25.220 --> 00:04:26.980]  母親就更加煩惱
[00:04:26.980 --> 00:04:28.060]  因為
[00:04:28.060 --> 00:04:30.060]  真是七手八腳
[00:04:30.060 --> 00:04:31.280]  又要照顧兒子
[00:04:31.280 --> 00:04:32.060]  又要照顧老公
[00:04:32.060 --> 00:04:32.600]  又要煮飯
[00:04:32.600 --> 00:04:33.240]  又要熨衣服
[00:04:33.240 --> 00:04:33.780]  什麼都是他
[00:04:33.780 --> 00:04:35.020]  帶狗都是他的
[00:04:35.020 --> 00:04:36.860]  所以真的很煩惱
[00:04:36.860 --> 00:04:39.360]  很多東西憂愁
[00:04:39.360 --> 00:04:40.740]  在這麼憂愁裡面
[00:04:40.740 --> 00:04:44.480]  究竟我們怎樣去喜樂呢
[00:04:44.480 --> 00:04:46.740]  聖經是不是真的這麼真實
[00:04:46.740 --> 00:04:48.780]  這麼道地
[00:04:48.780 --> 00:04:50.700]  而是能夠在我們生命裡面
[00:04:50.700 --> 00:04:55.480]  聖誕的喜樂是不是就在我們生命當中呢
[00:04:55.480 --> 00:04:56.440]  聖經裡面
[00:04:56.440 --> 00:04:58.060]  菲勒比書四章四節就這麼說
[00:04:58.060 --> 00:05:00.200]  我們一起讀好嗎
[00:05:00.200 --> 00:05:03.600]  你們要靠主常常喜樂
[00:05:03.600 --> 00:05:04.700]  我再說
[00:05:04.700 --> 00:05:06.860]  你們要喜樂
[00:05:06.860 --> 00:05:08.360]  這是命令
[00:05:08.360 --> 00:05:11.900]  你記得菲勒比書就是保羅被囚禁
[00:05:11.900 --> 00:05:16.400]  在他人生最低谷黑暗的日子裡面
[00:05:16.400 --> 00:05:18.900]  又是一個反差
[00:05:18.900 --> 00:05:19.780]  這個反差就是
[00:05:19.780 --> 00:05:21.780]  但是他卻是說
[00:05:21.780 --> 00:05:22.700]  我再說
[00:05:22.700 --> 00:05:24.120]  你要喜樂
[00:05:24.120 --> 00:05:26.320]  就是說他自己跟自己都說
[00:05:26.320 --> 00:05:28.240]  也都跟大家說
[00:05:28.240 --> 00:05:31.520]  更加在貼索羅里加前書
[00:05:31.520 --> 00:05:33.400]  第五章十六至十八節
[00:05:33.400 --> 00:05:34.020]  這裡這樣說
[00:05:34.020 --> 00:05:35.560]  我們一起讀
[00:05:35.560 --> 00:05:37.740]  要常常喜樂
[00:05:37.740 --> 00:05:39.560]  不住地禱告
[00:05:39.560 --> 00:05:41.160]  凡事謝恩
[00:05:41.160 --> 00:05:44.520]  因為這是神在基督耶穌裡
[00:05:44.520 --> 00:05:47.360]  向你們所定的旨意
[00:05:47.360 --> 00:05:49.820]  神的旨意有時候我們說要尋求
[00:05:49.820 --> 00:05:51.660]  但是這個旨意清不清楚
[00:05:51.660 --> 00:05:52.860]  很清楚
[00:05:52.860 --> 00:05:54.360]  祂的旨意是什麼
[00:05:54.360 --> 00:05:55.560]  就是要常常
[00:05:55.560 --> 00:05:56.360]  不是暫時
[00:05:56.360 --> 00:05:57.740]  不是一下一時
[00:05:57.740 --> 00:05:58.440]  是常常
[00:05:58.440 --> 00:05:59.860]  就是說
[00:05:59.860 --> 00:06:01.740]  無時無刻
[00:06:01.740 --> 00:06:03.160]  是沒有止境的
[00:06:03.160 --> 00:06:04.660]  就像我們今天講的一樣
[00:06:04.660 --> 00:06:05.940]  喜無止境的
[00:06:05.940 --> 00:06:06.860]  喜樂是沒有止境
[00:06:06.860 --> 00:06:09.280]  沒有邊界的
[00:06:09.280 --> 00:06:10.740]  透過什麼
[00:06:10.740 --> 00:06:11.860]  不住地祈禱
[00:06:11.860 --> 00:06:12.860]  我們祈禱不單止
[00:06:12.860 --> 00:06:14.980]  把我們的心聲向神傾訴
[00:06:14.980 --> 00:06:18.620]  更加聆聽神在我們心靈裡的安慰
[00:06:18.620 --> 00:06:21.100]  祂對我們的指引
[00:06:21.100 --> 00:06:23.280]  凡事謝恩
[00:06:23.280 --> 00:06:25.440]  我們見到神的祝福
[00:06:25.440 --> 00:06:27.940]  在最差的環境當中
[00:06:27.940 --> 00:06:32.160]  那我們就可以常常喜樂
[00:06:32.160 --> 00:06:36.980]  但是可能你心裡仍然有一個疑惑
[00:06:36.980 --> 00:06:38.100]  就是有時候我們
[00:06:38.100 --> 00:06:39.160]  廣東話說得好
[00:06:39.160 --> 00:06:40.480]  喜有始理
[00:06:40.480 --> 00:06:41.200]  你會不會
[00:06:41.200 --> 00:06:42.740]  你會不會跟神說
[00:06:42.740 --> 00:06:44.400]  我不知道你現在的生命處境如何
[00:06:44.400 --> 00:06:46.060]  可能有時候你在生命處境裡
[00:06:46.060 --> 00:06:47.940]  曾經試過都會覺得
[00:06:47.940 --> 00:06:49.940]  哪有什麼道理
[00:06:49.940 --> 00:06:50.540]  我們是人
[00:06:50.540 --> 00:06:51.580]  不是耶穌
[00:06:51.580 --> 00:06:52.540]  不過耶穌也會哭的
[00:06:52.540 --> 00:06:53.400]  耶穌哭了
[00:06:53.400 --> 00:06:54.740]  耶穌也有感情
[00:06:54.740 --> 00:06:56.820]  但是
[00:06:56.820 --> 00:06:57.700]  聖經這樣說
[00:06:57.700 --> 00:06:59.900]  但是我真的很難做得到
[00:06:59.900 --> 00:07:01.620]  哪有這樣的道理
[00:07:01.620 --> 00:07:03.740]  是真的會沒有止境的
[00:07:03.740 --> 00:07:05.900]  就是這個喜
[00:07:05.900 --> 00:07:08.120]  是沒有止境的
[00:07:08.120 --> 00:07:10.740]  還是你心裡仍然是那一句
[00:07:10.740 --> 00:07:12.660]  就是聖經和你說什麼都好
[00:07:12.660 --> 00:07:13.400]  你都覺得
[00:07:13.400 --> 00:07:14.360]  是喜
[00:07:14.360 --> 00:07:16.900]  怎麼會沒有止境呢
[00:07:16.900 --> 00:07:17.780]  是不是
[00:07:17.780 --> 00:07:18.980]  喜無止境
[00:07:18.980 --> 00:07:20.780]  也可以是喜無止境
[00:07:20.780 --> 00:07:22.900]  所以究竟你是真真正正相信
[00:07:22.900 --> 00:07:25.400]  如果你相信聖經所說的
[00:07:25.400 --> 00:07:27.900]  你就真的有歡喜快樂的那個喜
[00:07:27.900 --> 00:07:29.080]  沒有止境
[00:07:29.080 --> 00:07:31.660]  但是當你不相信的時候
[00:07:31.660 --> 00:07:32.820]  軟弱的時候
[00:07:32.820 --> 00:07:34.400]  可能你就會問
[00:07:34.400 --> 00:07:36.200]  怎麼會喜
[00:07:36.200 --> 00:07:37.740]  喜咪
[00:07:37.740 --> 00:07:39.280]  怎麼會沒有止境呢
[00:07:39.280 --> 00:07:41.360]  怎麼可能呢
[00:07:41.360 --> 00:07:43.500]  其實
[00:07:43.500 --> 00:07:46.240]  我們的確要在聖經裡面去學習
[00:07:46.240 --> 00:07:47.040]  因為
[00:07:47.040 --> 00:07:49.660]  我們首先要搞清楚什麼是喜樂
[00:07:49.660 --> 00:07:50.740]  劉同牧師
[00:07:50.740 --> 00:07:53.240]  在三藩寺的老子受神使用的教會
[00:07:53.240 --> 00:07:54.040]  他這樣說
[00:07:54.040 --> 00:07:56.820]  保羅所說的喜樂不是一種感覺
[00:07:56.820 --> 00:07:58.200]  首先我們要搞清楚
[00:07:58.200 --> 00:07:59.280]  不是感覺
[00:07:59.280 --> 00:08:02.700]  快樂和喜樂不同的
[00:08:02.700 --> 00:08:04.160]  快樂是暫時的
[00:08:04.160 --> 00:08:06.440]  比如你去完一個聖誕慶祝會
[00:08:06.440 --> 00:08:08.200]  去完一個派對
[00:08:08.200 --> 00:08:09.240]  大食會
[00:08:09.240 --> 00:08:10.940]  很開心
[00:08:10.940 --> 00:08:11.520]  但是
[00:08:11.520 --> 00:08:13.240]  第二天早上可能就已經
[00:08:13.240 --> 00:08:15.700]  那些開心快樂又少了
[00:08:15.700 --> 00:08:18.860]  更加如果跟別人頂撞的話
[00:08:18.860 --> 00:08:19.980]  又不開心
[00:08:19.980 --> 00:08:22.200]  立刻由快樂變成不快樂
[00:08:22.200 --> 00:08:22.900]  但是
[00:08:22.900 --> 00:08:24.320]  快樂是一種感覺是暫時的
[00:08:24.320 --> 00:08:24.860]  但是
[00:08:24.860 --> 00:08:25.820]  喜樂
[00:08:25.820 --> 00:08:28.580]  他說是一種倚靠神而來的喜樂
[00:08:28.580 --> 00:08:29.860]  當你倚靠神的時候
[00:08:29.860 --> 00:08:31.740]  你會有喜樂
[00:08:31.740 --> 00:08:33.360]  另外一位神學家他說
[00:08:33.360 --> 00:08:35.320]  喜樂的定義並不是快樂
[00:08:35.320 --> 00:08:38.400]  是一種內在深層的信念
[00:08:38.400 --> 00:08:39.200]  就是確信
[00:08:39.200 --> 00:08:40.620]  信什麼呢
[00:08:40.620 --> 00:08:41.540]  就是
[00:08:41.540 --> 00:08:45.240]  在體恃負面甚至惡劣的環境之下
[00:08:45.240 --> 00:08:50.480]  仍然因著信靠神而得到的什麼
[00:08:50.480 --> 00:08:51.900]  平安
[00:08:51.900 --> 00:08:53.360]  滿足
[00:08:53.360 --> 00:08:54.860]  穩妥
[00:08:54.860 --> 00:08:57.580]  心水安寧
[00:08:57.580 --> 00:08:58.120]  換句話說
[00:08:58.120 --> 00:08:59.740]  我們有時候心裡面會不會
[00:08:59.740 --> 00:09:00.540]  沒有平安
[00:09:00.540 --> 00:09:01.240]  沒有滿足
[00:09:01.240 --> 00:09:01.900]  沒有穩妥
[00:09:01.900 --> 00:09:04.700]  沒有心水安寧
[00:09:04.700 --> 00:09:05.820]  那個狀況的話
[00:09:05.820 --> 00:09:07.700]  我們就沒有喜樂
[00:09:07.700 --> 00:09:09.520]  但是當我們倚靠神的時候
[00:09:09.520 --> 00:09:10.780]  在什麼環境當中
[00:09:10.780 --> 00:09:12.740]  我們都可以有這份喜樂
[00:09:12.740 --> 00:09:14.900]  因為心裡面的經歷是什麼呢
[00:09:14.900 --> 00:09:16.240]  不是快不快樂
[00:09:16.240 --> 00:09:17.860]  而是有沒有平安
[00:09:17.860 --> 00:09:18.980]  有沒有滿足
[00:09:18.980 --> 00:09:20.320]  有沒有穩妥
[00:09:20.320 --> 00:09:21.820]  仍然相信神
[00:09:21.820 --> 00:09:26.100]  心裡面是否有安寧
[00:09:26.100 --> 00:09:27.780]  所以當我們
[00:09:27.780 --> 00:09:29.440]  希望今天在聖經中華語裡面
[00:09:29.440 --> 00:09:32.320]  我們再深入去看的時候
[00:09:32.320 --> 00:09:35.480]  我們思想這個問題
[00:09:35.480 --> 00:09:36.480]  究竟
[00:09:36.480 --> 00:09:37.280]  喜樂
[00:09:37.280 --> 00:09:38.860]  是不是喜無此境
[00:09:38.860 --> 00:09:41.480]  你覺得沒什麼可能在你心裡面發生
[00:09:41.480 --> 00:09:45.280]  還是真的能夠喜無此境
[00:09:45.280 --> 00:09:46.620]  是聖經裡面所要求的
[00:09:46.620 --> 00:09:47.820]  這是神的旨意
[00:09:47.820 --> 00:09:48.940]  祂的心意
[00:09:48.940 --> 00:09:50.400]  我們怎樣去打破這種
[00:09:50.400 --> 00:09:52.240]  我們心裡面的疑惑
[00:09:52.240 --> 00:09:53.080]  以致我們心裡面
[00:09:53.080 --> 00:09:54.740]  真真正正能夠得到
[00:09:54.740 --> 00:09:56.120]  這份從神而來
[00:09:56.120 --> 00:09:58.080]  特別在聖誕節的時候
[00:09:58.080 --> 00:09:59.320]  在將臨期的時候
[00:09:59.320 --> 00:10:01.700]  我們都是去尋求
[00:10:01.700 --> 00:10:02.820]  也都知道
[00:10:02.820 --> 00:10:05.620]  主耶穌要給我們的喜樂
[00:10:05.620 --> 00:10:08.660]  首先我就想問問大家
[00:10:08.660 --> 00:10:11.660]  聖誕喜不喜歡給一些驚喜來的
[00:10:11.660 --> 00:10:14.080]  有沒有經歷過驚喜
[00:10:14.080 --> 00:10:16.120]  如果你看生命裡面
[00:10:16.120 --> 00:10:19.240]  過去很多的日子
[00:10:19.240 --> 00:10:21.080]  我想你如果要說見證
[00:10:21.080 --> 00:10:23.240]  你總是會找到一些驚喜
[00:10:23.240 --> 00:10:25.160]  沒有想著又會發生
[00:10:25.160 --> 00:10:26.440]  想著又沒有發生
[00:10:26.440 --> 00:10:28.160]  總之有驚喜
[00:10:28.160 --> 00:10:29.360]  很多不同的驚喜
[00:10:29.360 --> 00:10:30.120]  如果你留意的話
[00:10:30.120 --> 00:10:31.040]  你會見到一些驚喜
[00:10:31.040 --> 00:10:32.120]  其實今天的聖誕故事
[00:10:32.120 --> 00:10:33.740]  已經給我們很多驚喜
[00:10:33.740 --> 00:10:36.040]  譬如我不再重複讀這段經文
[00:10:36.040 --> 00:10:40.780]  剛才Lisa和Regen讀了
[00:10:40.780 --> 00:10:42.280]  但是你留意
[00:10:42.280 --> 00:10:44.160]  牧羊人大家記得
[00:10:44.160 --> 00:10:48.160]  就是當年在聖經時代
[00:10:48.160 --> 00:10:50.960]  是最普通的一班人
[00:10:50.960 --> 00:10:52.740]  所以就好像你和我今天那樣
[00:10:52.740 --> 00:10:54.460]  是普通人
[00:10:54.460 --> 00:10:56.320]  普通人又說夜班
[00:10:56.320 --> 00:10:57.500]  夜間值班
[00:10:57.500 --> 00:10:58.580]  好像我們早上上班
[00:10:58.580 --> 00:10:59.460]  晚上下班
[00:10:59.460 --> 00:11:01.420]  總之就是平常的生活裡面
[00:11:01.420 --> 00:11:03.000]  如常發生
[00:11:03.000 --> 00:11:05.460]  但是他們忽然間
[00:11:05.460 --> 00:11:07.200]  就很害怕
[00:11:07.200 --> 00:11:08.700]  為什麼呢
[00:11:08.700 --> 00:11:10.080]  真的是驚喜
[00:11:10.080 --> 00:11:12.000]  其實這裡特別講到
[00:11:12.000 --> 00:11:14.040]  有一個主要的使者
[00:11:14.040 --> 00:11:15.240]  站在他旁邊
[00:11:15.240 --> 00:11:18.000]  然後就講一個大喜的訊息給他們聽
[00:11:18.000 --> 00:11:19.740]  就好像你剛剛下班
[00:11:19.740 --> 00:11:21.620]  就上車後面一看
[00:11:21.620 --> 00:11:22.240]  嘩
[00:11:22.240 --> 00:11:22.780]  有個人的
[00:11:22.780 --> 00:11:24.320]  你沒有想著會出現
[00:11:24.320 --> 00:11:25.320]  一出現之後就說
[00:11:25.320 --> 00:11:25.780]  喂
[00:11:25.780 --> 00:11:26.820]  你那次想買那間房子
[00:11:26.820 --> 00:11:28.700]  現在必到了
[00:11:28.700 --> 00:11:30.820]  還是便宜過你要的價錢
[00:11:30.820 --> 00:11:31.900]  你覺得怎樣
[00:11:31.900 --> 00:11:32.400]  嘩
[00:11:32.400 --> 00:11:32.860]  有點害怕
[00:11:32.860 --> 00:11:33.860]  是不是真的
[00:11:33.860 --> 00:11:35.080]  有沒有搞錯
[00:11:35.080 --> 00:11:36.820]  是不是那一間
[00:11:36.820 --> 00:11:37.720]  所以
[00:11:37.720 --> 00:11:40.780]  就是那種驚喜
[00:11:40.780 --> 00:11:43.540]  很驚喜的
[00:11:43.540 --> 00:11:45.500]  這班牧羊人
[00:11:45.500 --> 00:11:47.360]  他們的反應是代表了
[00:11:47.360 --> 00:11:50.660]  他們對神一份確信
[00:11:50.660 --> 00:11:52.520]  因為如果我們繼續看
[00:11:52.520 --> 00:11:53.380]  第十四節之後
[00:11:53.380 --> 00:11:53.880]  第十五節
[00:11:53.880 --> 00:11:54.800]  這樣又看下去
[00:11:54.800 --> 00:11:56.040]  你會發覺
[00:11:56.040 --> 00:11:58.040]  他們的反應代表了
[00:11:58.040 --> 00:12:00.500]  他們對神一份確信
[00:12:00.500 --> 00:12:02.380]  其實等了幾百年
[00:12:02.380 --> 00:12:04.240]  這個尼蔡夏都還沒來
[00:12:04.240 --> 00:12:05.240]  忽然間有人告訴你
[00:12:05.240 --> 00:12:06.240]  她來了
[00:12:06.240 --> 00:12:07.340]  還要是那裡
[00:12:07.340 --> 00:12:08.740]  那你可能就說她笨了
[00:12:08.740 --> 00:12:09.480]  是不是
[00:12:09.480 --> 00:12:11.200]  又或者你會不去
[00:12:11.200 --> 00:12:12.120]  或者你覺得就是
[00:12:12.120 --> 00:12:13.160]  已經說了這麼久了
[00:12:13.160 --> 00:12:14.180]  算了
[00:12:14.180 --> 00:12:15.280]  是不是
[00:12:15.280 --> 00:12:16.740]  但是他們又是怎樣
[00:12:16.740 --> 00:12:19.080]  如果你繼續看經文裡面說的就是
[00:12:19.080 --> 00:12:21.500]  他們大家互相說的就是說
[00:12:21.500 --> 00:12:23.620]  我們往百里行去
[00:12:23.620 --> 00:12:26.460]  看所成的事
[00:12:26.460 --> 00:12:29.340]  那時候他們看見所成的事了沒有
[00:12:29.340 --> 00:12:31.060]  還沒有
[00:12:31.060 --> 00:12:32.060]  他們聽完天使
[00:12:32.060 --> 00:12:34.360]  忽然間在車後面說一說
[00:12:34.360 --> 00:12:36.420]  那他就信了
[00:12:36.420 --> 00:12:37.620]  那裡說信了
[00:12:37.620 --> 00:12:38.420]  我就去了
[00:12:38.420 --> 00:12:40.100]  就那種確信
[00:12:40.100 --> 00:12:41.960]  就好像周末斯上個星期所說的
[00:12:41.960 --> 00:12:43.520]  就是肯定
[00:12:43.520 --> 00:12:45.560]  盼望是肯定會發生的事
[00:12:45.560 --> 00:12:47.860]  那種期待
[00:12:47.860 --> 00:12:48.700]  然後他們怎樣
[00:12:48.700 --> 00:12:50.100]  急忙的去
[00:12:50.100 --> 00:12:51.260]  馬上去
[00:12:51.260 --> 00:12:51.980]  馬上去
[00:12:51.980 --> 00:12:52.700]  因為他們確信
[00:12:52.700 --> 00:12:53.960]  他們馬上去
[00:12:53.960 --> 00:12:56.460]  他們就看見
[00:12:56.460 --> 00:12:58.180]  找到瑪利亞和約瑟
[00:12:58.180 --> 00:13:00.360]  還有那個嬰孩臥在瑪曹裡
[00:13:00.360 --> 00:13:04.160]  他們看見就把天使論自己的孩子的話傳開
[00:13:04.160 --> 00:13:05.220]  他們看到了
[00:13:05.220 --> 00:13:06.580]  他們把這件事傳開了
[00:13:06.580 --> 00:13:07.820]  有行動有回應
[00:13:07.820 --> 00:13:09.980]  回應神成為神的一個祝福
[00:13:09.980 --> 00:13:11.180]  必然的祝福
[00:13:11.180 --> 00:13:12.060]  聽見的人
[00:13:12.060 --> 00:13:14.380]  都詫異牧羊人對他們所說的話
[00:13:14.380 --> 00:13:16.220]  瑪利亞卻將這一切
[00:13:16.220 --> 00:13:18.700]  事存在心裡反覆的思想
[00:13:18.700 --> 00:13:20.260]  然後牧羊人怎樣
[00:13:20.260 --> 00:13:22.460]  牧羊人就回去
[00:13:22.460 --> 00:13:23.580]  不是回去睡覺
[00:13:23.580 --> 00:13:25.580]  不是回去就完了
[00:13:25.580 --> 00:13:26.860]  回去
[00:13:26.860 --> 00:13:30.300]  就是將所聽見所看見的一切事
[00:13:30.300 --> 00:13:31.940]  正如天使所說的
[00:13:31.940 --> 00:13:32.940]  他就觀察到了
[00:13:32.940 --> 00:13:33.900]  看到了
[00:13:33.900 --> 00:13:35.020]  看到了
[00:13:35.020 --> 00:13:37.900]  他從未見之前已經看到當是事實
[00:13:37.900 --> 00:13:39.460]  看到之後更加
[00:13:39.460 --> 00:13:40.980]  於是他就經歷
[00:13:40.980 --> 00:13:42.140]  於是他就願意回應
[00:13:42.140 --> 00:13:43.460]  你對神的信心
[00:13:43.460 --> 00:13:46.100]  你對神的經歷又如何呢
[00:13:46.100 --> 00:13:49.260]  是不是這樣去回應
[00:13:49.260 --> 00:13:50.100]  其實
[00:13:50.100 --> 00:13:52.620]  如果我們確信
[00:13:52.620 --> 00:13:55.180]  我們的主是會回來
[00:13:55.180 --> 00:13:59.540]  我們就知道我們每天需要怎樣去預備
[00:13:59.540 --> 00:14:01.220]  當我們確信的時候
[00:14:01.220 --> 00:14:04.540]  我們就會捕捉到那些驚喜
[00:14:04.540 --> 00:14:05.740]  我們不確信的時候
[00:14:05.740 --> 00:14:07.820]  就可能牧羊人就不會去看
[00:14:07.820 --> 00:14:09.620]  又不會去
[00:14:09.620 --> 00:14:12.540]  就沒有看到
[00:14:12.540 --> 00:14:14.900]  所以呢
[00:14:14.900 --> 00:14:17.980]  早一個星期
[00:14:17.980 --> 00:14:21.380]  我有機會叫幾位教務一起吃飯
[00:14:21.380 --> 00:14:23.060]  因為十月九日的時候
[00:14:23.060 --> 00:14:24.860]  按了四位牧者
[00:14:24.860 --> 00:14:26.260]  然後當時
[00:14:26.260 --> 00:14:29.020]  那天睡眠的嚴健平博士
[00:14:29.020 --> 00:14:31.940]  當天就沒辦法抽到時間
[00:14:31.940 --> 00:14:34.180]  但是他就約了我們十月五日
