
[00:00:00.000 --> 00:00:03.500]  好,我們讀一段聖經,在以賽亞書第九章第六節,
[00:02:15.500 --> 00:02:18.500]  正權必擔在他的肩上,
[00:02:18.500 --> 00:02:25.500]  他名必稱為奇妙策士、全能的神、永在的父、和平的君。
[00:02:25.500 --> 00:02:29.500]  唯有耶穌才能夠在這個黑暗世代當中
[00:02:29.500 --> 00:02:33.500]  帶給我們人心中真實的盼望。
[00:02:33.500 --> 00:02:36.500]  所以我們用四方面來講到耶穌的名字。
[00:02:36.500 --> 00:02:38.500]  第一個,耶穌是奇妙策士。
[00:02:38.500 --> 00:02:43.500]  跟你們說,耶穌是奇妙策士。
[00:02:43.500 --> 00:02:46.500]  換句話說,祂是我們智慧的源頭。
[00:02:46.500 --> 00:02:51.500]  第二點,今天在這樣一個知識大爆炸的世界裡面,
[00:02:51.500 --> 00:02:54.500]  我告訴你們,我們一點不缺乏知識,
[00:02:54.500 --> 00:02:58.500]  但我們卻不見得有智慧,
[00:02:58.500 --> 00:03:03.500]  在人生每一個抉擇當中來做正確的決定。
[00:03:03.500 --> 00:03:05.500]  所以正元第四章第七節講得好,
[00:03:05.500 --> 00:03:07.500]  我們一同來念,來。
[00:03:07.500 --> 00:03:10.500]  智慧為首,所以要得智慧,
[00:03:10.500 --> 00:03:13.500]  在你一切所得之內必得聰明。
[00:03:13.500 --> 00:03:17.500]  這裡講到智慧才是我們在人生當中
[00:03:17.500 --> 00:03:20.500]  最需要尋求的一個東西。
[00:03:20.500 --> 00:03:25.500]  換句話說,今天其實你沒有所謂的財務的問題,
[00:03:25.500 --> 00:03:28.500]  你也沒有所謂的家庭的問題,
[00:03:28.500 --> 00:03:32.500]  你所有的,乃是一個智慧的問題。
[00:03:32.500 --> 00:03:36.500]  因為你需要智慧去解決你的財務的問題,
[00:03:36.500 --> 00:03:39.500]  你需要智慧去解決你家庭的問題。
[00:03:39.500 --> 00:03:44.500]  今天我看見有多少的人在面對人生的問題的時候,
[00:03:44.500 --> 00:03:49.500]  一天到晚,我叫做好像上錯戰場打錯仗。
[00:03:49.500 --> 00:03:52.500]  既不明白真正的戰場在哪裡,
[00:03:52.500 --> 00:03:56.500]  也不明白解決問題的時機是什麼,
[00:03:56.500 --> 00:04:01.500]  以至於就不斷的落入到失敗跟挫折當中。
[00:04:01.500 --> 00:04:04.500]  而當我們在人生的失敗跟挫折當中的時候,
[00:04:04.500 --> 00:04:10.500]  我們常常就只是期待有神蹟能夠發生來拯救我們。
[00:04:10.500 --> 00:04:12.500]  特別是基督徒,
[00:04:12.500 --> 00:04:15.500]  每當我們在各樣困境當中的時候,
[00:04:15.500 --> 00:04:20.500]  我們不就是期待神能夠行一個神蹟來拯救我們嗎?
[00:04:20.500 --> 00:04:25.500]  當然一方面我們看見我們的神是充滿慈悲憐憫的,Amen?
[00:04:25.500 --> 00:04:29.500]  他樂意在我們人生每一個困境當中來搭救我們,
[00:04:29.500 --> 00:04:35.500]  就好像我們教會今年五月底經歷過Shakina Glory突破的恩典一樣。
[00:04:35.500 --> 00:04:39.500]  當我們正面對銀行對我們停車的要求,
[00:04:39.500 --> 00:04:43.500]  我們無法達成走投無路的時候,
[00:04:43.500 --> 00:04:48.500]  神奇妙的興起在香港的上海商業銀行,
[00:04:48.500 --> 00:04:52.500]  在兩個禮拜之內快速的通過我們的貸款。
[00:04:52.500 --> 00:04:57.500]  這真是一個直到如今都讓我們津津樂道的神蹟耶!
[00:04:57.500 --> 00:05:00.500]  第二點我要你確實知道一件事情,
[00:05:00.500 --> 00:05:05.500]  我們的神是直到如今都能行神蹟騎士的神,Amen?
[00:05:05.500 --> 00:05:07.500]  但另一方面,
[00:05:07.500 --> 00:05:09.500]  第二點你要知道我們的信仰,
[00:05:09.500 --> 00:05:13.500]  卻不是一種從神蹟到神蹟的信仰。
[00:05:13.500 --> 00:05:17.500]  沒有錯,我們的神是能夠行神蹟騎士,
[00:05:17.500 --> 00:05:19.500]  但我們的信仰,
[00:05:19.500 --> 00:05:22.500]  卻不是一種從神蹟到神蹟的信仰。
[00:05:22.500 --> 00:05:26.500]  我們的神是有做事的原則跟法則,
[00:05:26.500 --> 00:05:29.500]  說不定要尋求神的帶領。
[00:05:29.500 --> 00:05:31.500]  所以這裡告訴我們說,
[00:05:31.500 --> 00:05:35.500]  耶穌就是我們生命的奇妙的測試,
[00:05:35.500 --> 00:05:38.500]  祂是我們智慧的源頭,
[00:05:38.500 --> 00:05:41.500]  當你來親近祂,來尋求祂的時候,
[00:05:41.500 --> 00:05:46.500]  你就能得到智慧來面對你人生各樣的挑戰。
[00:05:46.500 --> 00:05:49.500]  在聖經當中我們看見彼得,
[00:05:49.500 --> 00:05:52.500]  在彼得還沒有認識耶穌以前,
[00:05:52.500 --> 00:05:54.500]  其實祂的名字不叫彼得,
[00:05:54.500 --> 00:05:58.500]  祂的名字叫西門。
[00:05:58.500 --> 00:06:00.500]  請問西門是什麼意思?
[00:06:00.500 --> 00:06:02.500]  西門的意思就是蘆葦,
[00:06:02.500 --> 00:06:06.500]  是在曠野裡面的一種草隨風飄動,
[00:06:06.500 --> 00:06:08.500]  非常不穩定。
[00:06:08.500 --> 00:06:12.500]  這就好像彼得原來的個性就是這樣,
[00:06:12.500 --> 00:06:15.500]  彼得的個性就是非常不穩定的個性,
[00:06:15.500 --> 00:06:19.500]  前一分鐘他可以滿有信心的走在水面上,
[00:06:19.500 --> 00:06:21.500]  後一分鐘看到風浪,
[00:06:21.500 --> 00:06:25.500]  心中害怕就掉在水裡大喊救命。
[00:06:25.500 --> 00:06:28.500]  前一分鐘他可以說我永不跌倒,
[00:06:28.500 --> 00:06:32.500]  下一分鐘就在卑女面前三次不認祖。
[00:06:32.500 --> 00:06:37.500]  我們看見彼得就是一個非常不穩定的一個人,
[00:06:37.500 --> 00:06:40.500]  而當他遇見耶穌那一天,
[00:06:40.500 --> 00:06:43.500]  耶穌就對他說西門,
[00:06:43.500 --> 00:06:47.500]  從今天開始,你的名字不再叫西門,
[00:06:47.500 --> 00:06:49.500]  你的名字要叫彼得。
[00:06:49.500 --> 00:06:51.500]  請問你彼得的意思是什麼?
[00:06:51.500 --> 00:06:53.500]  盤石,沒錯。
[00:06:53.500 --> 00:06:56.500]  換句話說,耶穌所看見的,
[00:06:56.500 --> 00:06:59.500]  不是一個現在的西門,
[00:06:59.500 --> 00:07:03.500]  耶穌所看見的是一個將來的彼得,
[00:07:03.500 --> 00:07:05.500]  是一個盤石。
[00:07:05.500 --> 00:07:11.500]  而的確後來我們也果然知道彼得成為教會的柱石。
[00:07:11.500 --> 00:07:17.500]  你可知道神在你我的生命當中是有計畫的嗎?
[00:07:17.500 --> 00:07:24.500]  你的生命不是一大堆雜亂無章的事情所編織而成的。
[00:07:24.500 --> 00:07:28.500]  神在你生命當中是有得勝的計畫的。
[00:07:28.500 --> 00:07:33.500]  跟你們說,神在你生命當中是有得勝的計畫。
[00:07:33.500 --> 00:07:39.500]  而耶穌就是你在人生道路上隨時的導師,
[00:07:39.500 --> 00:07:47.500]  祂要指引你的道路一直到你進入神得勝的計畫為止。
[00:07:47.500 --> 00:07:51.500]  所以我常說人生像球賽一樣,
[00:07:51.500 --> 00:07:53.500]  當你在球賽當中的時候,
[00:07:53.500 --> 00:07:57.500]  你會發現球賽是千變萬化,
[00:07:57.500 --> 00:08:02.500]  沒有一個人會預先知道下一分鐘會發生什麼事情。
[00:08:02.500 --> 00:08:05.500]  而當你在緊要關頭,
[00:08:05.500 --> 00:08:07.500]  不知道該怎麼打下去的時候,
[00:08:07.500 --> 00:08:09.500]  你怎麼辦?
[00:08:09.500 --> 00:08:10.500]  想想看,
[00:08:10.500 --> 00:08:11.500]  你是那個球員,
[00:08:11.500 --> 00:08:13.500]  你在球場上,
[00:08:13.500 --> 00:08:14.500]  在那個緊要關頭,
[00:08:14.500 --> 00:08:16.500]  你不知道該怎麼打下去,
[00:08:16.500 --> 00:08:18.500]  你會怎麼辦?
[00:08:18.500 --> 00:08:19.500]  你是球員,
[00:08:19.500 --> 00:08:21.500]  你會怎麼辦?
[00:08:21.500 --> 00:08:23.500]  在那邊打過球啊你們真是。
[00:08:23.500 --> 00:08:24.500]  你是球員,
[00:08:24.500 --> 00:08:25.500]  不知道該怎麼辦,
[00:08:25.500 --> 00:08:26.500]  你該怎麼辦?
[00:08:26.500 --> 00:08:27.500]  你要怎麼辦?
[00:08:27.500 --> 00:08:29.500]  看教練嘛!
[00:08:29.500 --> 00:08:32.500]  教練一定有1,2,3嘛!
[00:08:32.500 --> 00:08:34.500]  你手指指一下,
[00:08:34.500 --> 00:08:37.500]  讓你知道一個策略是什麼嘛!
[00:08:37.500 --> 00:08:39.500]  感謝神你要知道,
[00:08:39.500 --> 00:08:41.500]  在我們人生的道路上,
[00:08:41.500 --> 00:08:42.500]  我告訴你,
[00:08:42.500 --> 00:08:45.500]  我們是為得勝的教練的,
[00:08:45.500 --> 00:08:47.500]  我們是為得勝的教練的,
[00:08:47.500 --> 00:08:50.500]  耶穌就是我們奇妙的測試,
[00:08:50.500 --> 00:08:55.500]  每當你在人生的道路上走投無路的時候,
[00:08:55.500 --> 00:08:57.500]  你要記得,
[00:08:57.500 --> 00:08:59.500]  來尋求祂,
[00:08:59.500 --> 00:09:03.500]  祂總是會給你一個得勝的策略,
[00:09:03.500 --> 00:09:07.500]  祂自終把你帶進到祂得勝的計畫當中,
[00:09:07.500 --> 00:09:08.500]  Amen!
[00:09:08.500 --> 00:09:11.500]  耶穌是奇妙的測試,
[00:09:11.500 --> 00:09:12.500]  第二,
[00:09:12.500 --> 00:09:14.500]  耶穌是全能的神,
[00:09:14.500 --> 00:09:17.500]  給你們知道耶穌是全能的神,
[00:09:17.500 --> 00:09:18.500]  換句話說,
[00:09:18.500 --> 00:09:21.500]  祂是我們力量的源頭嘛!
[00:09:21.500 --> 00:09:22.500]  第二點,
[00:09:22.500 --> 00:09:24.500]  今天當我們面對人生各樣環境的時候,
[00:09:24.500 --> 00:09:26.500]  我們人常常面對環境,
[00:09:26.500 --> 00:09:30.500]  常常有一種無力感不是嗎?
[00:09:30.500 --> 00:09:32.500]  為什麼有一種無力感?
[00:09:32.500 --> 00:09:37.500]  因為很多的事情真的不是在我們的掌握之中,
[00:09:37.500 --> 00:09:41.500]  面對生活我們常常有一種無力感,
[00:09:41.500 --> 00:09:46.500]  因為整個社會的大環境並不在我們的掌握當中,
[00:09:46.500 --> 00:09:50.500]  面對家庭我們常常有一種無力感,
[00:09:50.500 --> 00:09:55.500]  特別是當你面對在成長中的兒女的時候,
[00:09:55.500 --> 00:09:57.500]  以前你兒女小的時候,
[00:09:57.500 --> 00:10:00.500]  你一點都不會嘮叨的不是嗎?
[00:10:00.500 --> 00:10:05.500]  因為遠遠一個眼神就搞定了,
[00:10:05.500 --> 00:10:11.500]  在我們家只要我數到三就搞定了,
[00:10:11.500 --> 00:10:15.500]  現在無論你怎麼講她都不聽啊!
[00:10:15.500 --> 00:10:17.500]  所以你變得越來越嘮叨,
[00:10:17.500 --> 00:10:18.500]  為什麼?
[00:10:18.500 --> 00:10:20.500]  為什麼越老越嘮叨?
[00:10:20.500 --> 00:10:22.500]  你管不住了嘛!
[00:10:22.500 --> 00:10:25.500]  以前管得住你不需要嘮叨的,
[00:10:25.500 --> 00:10:27.500]  你管不住了,
[00:10:27.500 --> 00:10:30.500]  你以為多講她會聽你,
[00:10:30.500 --> 00:10:33.500]  沒想到越講越糟糕,
[00:10:33.500 --> 00:10:35.500]  無力感啊!
[00:10:35.500 --> 00:10:40.500]  面對身體我們變成一種無力感,
[00:10:40.500 --> 00:10:43.500]  年輕的時候愛吃什麼就吃什麼,
[00:10:43.500 --> 00:10:45.500]  愛做什麼就做什麼,
[00:10:45.500 --> 00:10:47.500]  愛去哪裡就去哪裡,
[00:10:47.500 --> 00:10:49.500]  現在這個又不行,
[00:10:49.500 --> 00:10:51.500]  那個又不能,
[00:10:51.500 --> 00:10:56.500]  我還記得年輕的時候我最喜歡坐雲霄飛車,
[00:10:56.500 --> 00:11:00.500]  一次一次地玩總不厭煩,
[00:11:00.500 --> 00:11:02.500]  好幾年前我還記得我們去,
[00:11:02.500 --> 00:11:04.500]  我們剛好有一個牧者退休會,
[00:11:04.500 --> 00:11:10.500]  我們下午安排了要去Santa Cruz的Ball Walk去玩,
[00:11:10.500 --> 00:11:13.500]  一到了Ball Walk就發現好多雲霄飛車,
[00:11:13.500 --> 00:11:16.500]  大家都不敢去坐,
[00:11:16.500 --> 00:11:19.500]  只有我跟康麥克牧師兩個人,
[00:11:19.500 --> 00:11:21.500]  我們很興奮地說,
[00:11:21.500 --> 00:11:22.500]  我們沒有問題,
[00:11:22.500 --> 00:11:24.500]  我們好喜歡坐,
[00:11:24.500 --> 00:11:26.500]  我們就選擇了一個Typhoon,
[00:11:26.500 --> 00:11:28.500]  你去玩過那個Typhoon嗎?
[00:11:28.500 --> 00:11:30.500]  一個颱風旋轉機,
[00:11:30.500 --> 00:11:32.500]  它是用地心吸引力的原理,
[00:11:32.500 --> 00:11:34.500]  像鐘擺一樣,
[00:11:34.500 --> 00:11:36.500]  把你擺到最上面,
[00:11:36.500 --> 00:11:38.500]  然後把你倒吊在上面,
[00:11:38.500 --> 00:11:40.500]  然後再回來,
[00:11:40.500 --> 00:11:43.500]  我們兩個人很興奮地選擇了Typhoon,
[00:11:43.500 --> 00:11:45.500]  我們很興奮地坐上去,
[00:11:45.500 --> 00:11:48.500]  一開始又驕又笑,
[00:11:48.500 --> 00:11:53.500]  可是後來兩個人變得越來越安靜,
[00:11:53.500 --> 00:11:57.500]  因為不行了,
[00:11:57.500 --> 00:11:59.500]  最後當機器停下來的時候,
[00:11:59.500 --> 00:12:04.500]  我們兩個人幾乎是爬得出來的,
[00:12:04.500 --> 00:12:06.500]  無力感,
[00:12:06.500 --> 00:12:09.500]  這是我們面對人生各樣環境
[00:12:09.500 --> 00:12:12.500]  所常常有的感受,弟兄姊妹,
[00:12:12.500 --> 00:12:13.500]  但感謝神,
[00:12:13.500 --> 00:12:14.500]  雖然如此,
[00:12:14.500 --> 00:12:17.500]  我們卻不是沒有盼望的,
[00:12:17.500 --> 00:12:20.500]  事實上我們的身體雖然漸漸老化,
[00:12:20.500 --> 00:12:23.500]  神卻要使我們的心靈強健有力,
[00:12:23.500 --> 00:12:26.500]  一天新事一天,
[00:12:26.500 --> 00:12:28.500]  菲律賓書第四章十三節,
[00:12:28.500 --> 00:12:29.500]  我們一同來念,
[00:12:29.500 --> 00:12:32.500]  我靠著那加給我力量的,
[00:12:32.500 --> 00:12:33.500]  凡事都能,
[00:12:33.500 --> 00:12:34.500]  再讀一遍,
[00:12:34.500 --> 00:12:36.500]  我靠著那加給我力量的,
[00:12:36.500 --> 00:12:38.500]  凡事都能做,
[00:12:38.500 --> 00:12:41.500]  你要知道在這裡所說的凡事都能,
[00:12:41.500 --> 00:12:45.500]  不是說任何你想做的事情凡事都能,
[00:12:45.500 --> 00:12:47.500]  不是這個意思,
[00:12:47.500 --> 00:12:50.500]  如果你看這個經文的上下文,
[00:12:50.500 --> 00:12:53.500]  這裡所說的凡事都能,
[00:12:53.500 --> 00:12:57.500]  那是指神所託付給我們的事情,
[00:12:57.500 --> 00:13:00.500]  在神所託付給我們的事情上,
[00:13:00.500 --> 00:13:02.500]  凡事都能,
[00:13:02.500 --> 00:13:06.500]  因為既然是神所託付給我們的工作,
[00:13:06.500 --> 00:13:09.500]  那無論我們遇到多少的艱難,
[00:13:09.500 --> 00:13:11.500]  我們看見再人不能,
[00:13:11.500 --> 00:13:12.500]  再神,
[00:13:12.500 --> 00:13:13.500]  凡事都能,
[00:13:13.500 --> 00:13:20.500]  特別是當我們看見我們Shekinah Glory聖殿的建造工程的進行,
[00:13:20.500 --> 00:13:22.500]  我告訴你我們真的必須要說,
[00:13:22.500 --> 00:13:23.500]  再人不能,
[00:13:23.500 --> 00:13:24.500]  再神,
[00:13:24.500 --> 00:13:26.500]  就是沒有難成的事情,
[00:13:26.500 --> 00:13:28.500]  在神所託付我們的事情上,
[00:13:28.500 --> 00:13:31.500]  凡事都能,
[00:13:31.500 --> 00:13:35.500]  想到我們剛剛開始領受Shekinah Glory意象的時候,
[00:13:35.500 --> 00:13:38.500]  那是2015年的時候,
[00:13:38.500 --> 00:13:41.500]  我告訴你那個時候我們真的什麼都沒,
[00:13:41.500 --> 00:13:46.500]  再加上建堂工程的費用高達1900萬,
[00:13:46.500 --> 00:13:50.500]  說真的那個時候我們真的完全憑著信心,
[00:13:50.500 --> 00:13:53.500]  不憑眼見往前走,
[00:13:53.500 --> 00:13:54.500]  而如今當你走進來,
[00:13:54.500 --> 00:13:56.500]  你今天有看見那個Building嗎?
[00:13:56.500 --> 00:13:58.500]  有沒有看見?
[00:13:58.500 --> 00:14:00.500]  去看一下,
[00:14:00.500 --> 00:14:01.500]  好漂亮啊,
[00:14:01.500 --> 00:14:04.500]  你就看見鋼架都已經架好了,
[00:14:04.500 --> 00:14:06.500]  屋頂馬上要上去了,
[00:14:06.500 --> 00:14:09.500]  幾乎已經成形了耶,
[00:14:09.500 --> 00:14:12.500]  每一次我看到這個Building的時候,
[00:14:12.500 --> 00:14:14.500]  眼淚都要掉下來,
[00:14:14.500 --> 00:14:15.500]  再人不能,
[00:14:15.500 --> 00:14:16.500]  再神,
[00:14:16.500 --> 00:14:19.500]  就是沒有難成的事情,
[00:14:19.500 --> 00:14:26.500]  更何況看看這兩個禮拜天氣吧,
[00:14:26.500 --> 00:14:30.500]  一直到年底都是好天氣啊,
[00:14:30.500 --> 00:14:32.500]  前兩天我去餐廳吃飯,
[00:14:32.500 --> 00:14:36.500]  天啊居然室外的桌子通通坐滿,
[00:14:36.500 --> 00:14:38.500]  大家搶著在外面曬太陽,
[00:14:38.500 --> 00:14:41.500]  十二月了耶,
[00:14:41.500 --> 00:14:42.500]  哇,
[00:14:42.500 --> 00:14:44.500]  神真的垂聽我們禱告,
[00:14:44.500 --> 00:14:47.500]  給我們最好的健康天氣,
[00:14:47.500 --> 00:14:48.500]  Amen,
[00:14:48.500 --> 00:14:50.500]  這都不在我們掌握當中,
[00:14:50.500 --> 00:14:51.500]  再人不能,
[00:14:51.500 --> 00:14:52.500]  再神,
[00:14:52.500 --> 00:14:54.500]  沒有難成的事情,
[00:14:54.500 --> 00:14:55.500]  最後不能不說,
[00:14:55.500 --> 00:14:58.500]  神也為我們Chicago建電計畫,
[00:14:58.500 --> 00:15:01.500]  預備這麼好的經濟大環境,
[00:15:01.500 --> 00:15:03.500]  給我們這麼好的奉獻環境,
[00:15:03.500 --> 00:15:04.500]  Amen,
[00:15:04.500 --> 00:15:07.500]  這更不是我們人所能掌握,
[00:15:07.500 --> 00:15:08.500]  Hallelujah,
[00:15:08.500 --> 00:15:09.500]  Amen,
[00:15:09.500 --> 00:15:10.500]  我們看見這一切,
[00:15:10.500 --> 00:15:11.500]  再人不能,
[00:15:11.500 --> 00:15:13.500]  再神怎麼樣,
[00:15:13.500 --> 00:15:15.500]  凡事都能,
[00:15:15.500 --> 00:15:19.500]  耶穌是我們全能的神,
[00:15:19.500 --> 00:15:21.500]  我們靠著加給我們力量的,
[00:15:21.500 --> 00:15:22.500]  靠著加給我們力量的,
[00:15:22.500 --> 00:15:24.500]  凡事都能做,
[00:15:24.500 --> 00:15:25.500]  Amen,
[00:15:25.500 --> 00:15:26.500]  第三,
[00:15:26.500 --> 00:15:27.500]  耶穌是永在的福,
[00:15:27.500 --> 00:15:31.500]  給你們知道耶穌是永在的福,
[00:15:31.500 --> 00:15:32.500]  換句話說,
[00:15:32.500 --> 00:15:34.500]  祂是顧念我們的神,
[00:15:34.500 --> 00:15:38.500]  特別在這樣一個忙碌的世代裡面,
[00:15:38.500 --> 00:15:40.500]  人只求自保,
[00:15:40.500 --> 00:15:42.500]  自求多福,
[00:15:42.500 --> 00:15:46.500]  有誰會真正關心你的事,
[00:15:46.500 --> 00:15:49.500]  有誰會關心你的家庭,
[00:15:49.500 --> 00:15:51.500]  你的事業,
[00:15:51.500 --> 00:15:54.500]  有誰會真正關心你的需要,
[00:15:54.500 --> 00:15:57.500]  你知道我常常覺得生活在矽谷,
[00:15:57.500 --> 00:15:59.500]  雖然到處充滿了人,
[00:15:59.500 --> 00:16:01.500]  可以說人擠人,車擠車,
[00:16:01.500 --> 00:16:05.500]  可是人的心靈卻是何等的孤單,
[00:16:05.500 --> 00:16:06.500]  我還記得以前,
[00:16:06.500 --> 00:16:10.500]  我還住在賓州樂園鎮讀神學的時候,
[00:16:10.500 --> 00:16:12.500]  你知道樂園鎮是很小的地方,
[00:16:12.500 --> 00:16:15.500]  在那裡中國人也非常少,
[00:16:15.500 --> 00:16:20.500]  所以生活在樂園鎮那段時間覺得非常的孤單,
[00:16:20.500 --> 00:16:22.500]  有時候在shopping mall裡面,
[00:16:22.500 --> 00:16:25.500]  偶爾看到亞洲人,
[00:16:25.500 --> 00:16:28.500]  管他是韓國人,日本人,
[00:16:28.500 --> 00:16:30.500]  只要看見亞洲人就很興奮,
[00:16:30.500 --> 00:16:32.500]  一定上去說,
[00:16:32.500 --> 00:16:35.500]  你從哪裡來呀,
[00:16:35.500 --> 00:16:38.500]  我們就總是要跟他聊個天,
[00:16:38.500 --> 00:16:42.500]  因為覺得好像熟悉的面孔,
[00:16:42.500 --> 00:16:43.500]  所以後來,
[00:16:43.500 --> 00:16:46.500]  當我準備要到加州來募會的時候,
[00:16:46.500 --> 00:16:49.500]  我好幾個美國的朋友就對我說,
[00:16:49.500 --> 00:16:50.500]  這下你好了,
[00:16:50.500 --> 00:16:52.500]  你不會再孤單了,
[00:16:52.500 --> 00:16:54.500]  我也覺得是如此,
[00:16:54.500 --> 00:16:56.500]  所以很高興就搬到加州來了,
[00:16:56.500 --> 00:16:59.500]  可是沒想到一搬到加州才發現,
[00:16:59.500 --> 00:17:02.500]  哇,這人比我還孤單啊,
[00:17:02.500 --> 00:17:05.500]  雖然到處是中國人,中國超市,
[00:17:05.500 --> 00:17:07.500]  可是當你很興奮地對人說聲嗨的時候,
[00:17:07.500 --> 00:17:12.500]  別人以為你神經病,
[00:17:12.500 --> 00:17:15.500]  我們生活在這樣一個忙碌的社會裡面,
[00:17:15.500 --> 00:17:18.500]  你每天面對生活的壓力,
[00:17:18.500 --> 00:17:19.500]  家庭的重擔,
[00:17:19.500 --> 00:17:21.500]  工作的要求,
[00:17:21.500 --> 00:17:22.500]  我告訴你,
[00:17:22.500 --> 00:17:25.500]  真的好像每個人都想分你的生命,
[00:17:25.500 --> 00:17:27.500]  分一份,
[00:17:27.500 --> 00:17:30.500]  感覺你的生命就被人剝奪一樣,
[00:17:30.500 --> 00:17:35.500]  到底有誰真正關心我們的需要呢?
[00:17:35.500 --> 00:17:36.500]  感謝神這裡說,
[00:17:36.500 --> 00:17:39.500]  耶穌是我們永在的父,
[00:17:39.500 --> 00:17:42.500]  他正像一位父親一樣,
[00:17:42.500 --> 00:17:45.500]  關心你我的需要,
[00:17:45.500 --> 00:17:46.500]  而且這裡說,
[00:17:46.500 --> 00:17:47.500]  Everlasting,
[00:17:47.500 --> 00:17:49.500]  好喜歡這個詞,
[00:17:49.500 --> 00:17:52.500]  永遠不改變的父親,
[00:17:52.500 --> 00:17:54.500]  無論這個世界如何改變,
[00:17:54.500 --> 00:17:57.500]  人情環境如何改變,
[00:17:57.500 --> 00:18:00.500]  耶穌永遠不會丟棄我們,
[00:18:00.500 --> 00:18:03.500]  他永遠顧念我們,
[00:18:03.500 --> 00:18:05.500]  你們跟你們媽說,
[00:18:05.500 --> 00:18:09.500]  耶穌永遠顧念你,
[00:18:09.500 --> 00:18:12.500]  上個禮拜我從哈薩克回來,
[00:18:12.500 --> 00:18:16.500]  但其實本來我不是要去哈薩克的,
[00:18:16.500 --> 00:18:20.500]  本來我的計畫是要去土耳其的,
[00:18:20.500 --> 00:18:24.500]  因為準備要去土耳其看我們的分堂,
[00:18:24.500 --> 00:18:28.500]  以及看我們的牧師在那邊的工作,
[00:18:28.500 --> 00:18:31.500]  所以我跟蒙古的牧師約好了,
[00:18:31.500 --> 00:18:35.500]  一同去土耳其看望那邊的分堂,
[00:18:35.500 --> 00:18:39.500]  機票都買好了,旅館通通都訂好了,
[00:18:39.500 --> 00:18:44.500]  忽然間美國跟土耳其的關係惡化,
[00:18:44.500 --> 00:18:49.500]  土耳其停止發簽證給美國公民,
