
[00:00:00.000 --> 00:00:03.880]  今次我們就會來看這個課題
[00:01:27.520 --> 00:01:33.000]  今次的題目叫做《請問我是誰》
[00:01:33.000 --> 00:01:36.080]  其實是來自一部電影
[00:01:36.080 --> 00:01:38.080]  就是《別問我是誰》
[00:01:38.080 --> 00:01:40.480]  接引英國的病人
[00:01:40.480 --> 00:01:41.800]  這部電影很厲害的
[00:01:41.800 --> 00:01:43.240]  1996年的時候
[00:01:43.240 --> 00:01:46.000]  根據同名的小說改編
[00:01:46.000 --> 00:01:47.600]  是一部愛情電影
[00:01:47.600 --> 00:01:52.360]  還獲得奧斯卡提名12項
[00:01:52.360 --> 00:01:53.640]  但是也很厲害
[00:01:53.640 --> 00:01:55.080]  雖然12項拿不完
[00:01:55.080 --> 00:01:57.480]  但是拿到9項的金像獎
[00:01:57.480 --> 00:01:58.400]  也是大獎
[00:01:58.400 --> 00:01:59.480]  就是最佳影片
[00:01:59.480 --> 00:02:00.320]  最佳導演
[00:02:00.320 --> 00:02:01.640]  最佳女配角
[00:02:01.640 --> 00:02:03.240]  最佳藝術指導
[00:02:03.240 --> 00:02:04.040]  最佳攝影
[00:02:04.040 --> 00:02:05.760]  最佳服裝設計
[00:02:05.760 --> 00:02:08.040]  最佳剪接和音樂
[00:02:08.040 --> 00:02:09.400]  最佳音響
[00:02:09.400 --> 00:02:13.960]  所以鼓勵大家可以看這部電影
[00:02:13.960 --> 00:02:15.640]  我很少看愛情電影
[00:02:15.640 --> 00:02:16.640]  但是也會看
[00:02:16.640 --> 00:02:17.920]  我也有這張唱片
[00:02:17.920 --> 00:02:19.240]  這時候
[00:02:19.240 --> 00:02:21.560]  這部電影在香港的譯名
[00:02:21.560 --> 00:02:24.960]  就是《別問我是誰》
[00:02:24.960 --> 00:02:29.120]  但是這次會講《請問我是誰》
[00:02:29.120 --> 00:02:29.960]  好
[00:02:29.960 --> 00:02:32.560]  我們先看這一段經文
[00:02:32.560 --> 00:02:34.320]  就是講耶穌登山變像
[00:02:34.320 --> 00:02:36.720]  馬達芬第17章第一節
[00:02:36.720 --> 00:02:38.120]  「過了六天
[00:02:38.120 --> 00:02:43.120]  耶穌帶着彼得、雅各、王雅各的兄弟約翰
[00:02:43.120 --> 00:02:45.520]  暗暗地上了高山」
[00:02:45.520 --> 00:02:48.440]  這裏一開始講過了六天
[00:02:48.440 --> 00:02:52.080]  這六天又發生了什麼事呢?
[00:02:52.080 --> 00:02:53.880]  登山變像之前的六天
[00:02:53.880 --> 00:02:56.080]  有什麼事發生呢?
[00:02:56.080 --> 00:02:57.640]  因爲發生的事
[00:02:57.640 --> 00:03:00.960]  是直接影響了耶穌的登山變像
[00:03:00.960 --> 00:03:02.240]  所以
[00:03:02.240 --> 00:03:05.360]  今天就會跟大家看第一集
[00:03:05.360 --> 00:03:08.400]  就是《請問我是誰》
[00:03:08.400 --> 00:03:09.800]  這個是很重要的
[00:03:09.800 --> 00:03:12.400]  我自己有一個很深的感受
[00:03:12.400 --> 00:03:14.080]  我們要僞身
[00:03:14.080 --> 00:03:17.920]  我們一定要知道我僞身的對象是誰
[00:03:17.920 --> 00:03:19.440]  是否可靠
[00:03:19.440 --> 00:03:20.600]  是否可信
[00:03:20.600 --> 00:03:22.320]  以及值不值得
[00:03:22.320 --> 00:03:23.600]  很簡單舉個例子
[00:03:23.600 --> 00:03:25.520]  上星期五
[00:03:25.520 --> 00:03:29.360]  我由我住的地方去曼城
[00:03:29.360 --> 00:03:35.640]  結果我由4點多坐車去到11點多
[00:03:35.640 --> 00:03:39.120]  後來我再去到那個人家裏的時候
[00:03:39.120 --> 00:03:40.920]  是8個多小時
[00:03:40.920 --> 00:03:44.480]  我上個星期去多倫多港島
[00:03:44.480 --> 00:03:48.800]  我是由英國飛去多倫多都是8個小時
[00:03:48.800 --> 00:03:52.880]  但是竟然現在是8個小時由我住的地方上曼城
[00:03:52.880 --> 00:03:53.680]  爲什麼呢?
[00:03:53.680 --> 00:03:54.800]  如果在北部那邊
[00:03:54.800 --> 00:03:56.280]  破地你應該知道
[00:03:56.280 --> 00:03:58.680]  就是很大風
[00:03:58.680 --> 00:04:02.600]  原來那些樹倒在路軌上
[00:04:02.600 --> 00:04:03.920]  結果
[00:04:03.920 --> 00:04:06.720]  那輛車洗一洗還要洗回頭
[00:04:06.720 --> 00:04:09.040]  去一個我完全不認識的地方
[00:04:09.040 --> 00:04:11.680]  全車人要下車
[00:04:11.680 --> 00:04:16.000]  我挽着行李箱又大風又下大雨
[00:04:16.000 --> 00:04:17.640]  冷得很厲害
[00:04:17.640 --> 00:04:18.720]  有點後悔
[00:04:18.720 --> 00:04:21.360]  因爲師母叫我戴手套戴帽子
[00:04:21.360 --> 00:04:23.480]  但是我出發的地方是很暖的
[00:04:23.480 --> 00:04:24.600]  何必戴呢?
[00:04:24.600 --> 00:04:26.840]  結果冷得很厲害
[00:04:26.840 --> 00:04:28.760]  截的士嗎?
[00:04:28.760 --> 00:04:30.160]  很多人在截的士
[00:04:30.160 --> 00:04:31.240]  召Uber嗎?
[00:04:31.240 --> 00:04:32.120]  又召不到
[00:04:32.120 --> 00:04:32.880]  怎麼辦呢?
[00:04:32.880 --> 00:04:34.040]  11點多了
[00:04:34.040 --> 00:04:36.040]  結果後來也感恩
[00:04:36.040 --> 00:04:39.840]  找到一位弟兄在曼城車我
[00:04:39.840 --> 00:04:44.280]  去到人家家裏已經差不多1點鐘了
[00:04:44.280 --> 00:04:45.640]  12點多一點
[00:04:45.640 --> 00:04:49.080]  第二天可能是45分鐘左右
[00:04:49.080 --> 00:04:50.680]  值不值得呢?
[00:04:50.680 --> 00:04:54.560]  但我又很深體會到原來我是服侍神
[00:04:54.560 --> 00:04:55.720]  是值得的
[00:04:55.720 --> 00:04:58.440]  所以你一定要知道你爲生的對象是誰
[00:04:58.440 --> 00:04:59.320]  好了
[00:04:59.320 --> 00:05:01.720]  第二方面就是與我有關
[00:05:01.720 --> 00:05:05.040]  就是如果你要離開一個地方
[00:05:05.040 --> 00:05:07.320]  你要找一個接班人
[00:05:07.320 --> 00:05:10.560]  要承繼你的工作的時候
[00:05:10.560 --> 00:05:12.520]  又要體會到你的心意
[00:05:12.520 --> 00:05:15.560]  甚至將你的工作發揚光大的時候
[00:05:15.560 --> 00:05:21.840]  你一定要找一個對你很瞭解的人去接派
[00:05:21.840 --> 00:05:24.600]  然後延續你的工作
[00:05:24.600 --> 00:05:27.520]  所以當年我要離開明燈堂
[00:05:27.520 --> 00:05:29.200]  現在已經九年多了
[00:05:29.200 --> 00:05:34.880]  我第一個接班人就是我的副堂主任
[00:05:34.880 --> 00:05:37.320]  他讀神學的時候在教會實習
[00:05:37.320 --> 00:05:39.840]  畢業之後在教會做了超過20年
[00:05:39.840 --> 00:05:41.520]  跟他是很合拍的
[00:05:41.520 --> 00:05:43.840]  所以他很瞭解我的心意
[00:05:43.840 --> 00:05:48.280]  所以很放心交給他
[00:05:48.280 --> 00:05:49.160]  好了
[00:05:49.160 --> 00:05:52.440]  這次爲什麼有登山變象呢?
[00:05:52.440 --> 00:05:56.880]  原來主耶穌在這一刻變成了一個很大的需要
[00:05:56.880 --> 00:05:59.880]  祂離世的日子越來越近
[00:05:59.880 --> 00:06:01.760]  祂就快要去釘十字架了
[00:06:01.760 --> 00:06:02.880]  時日無多
[00:06:02.880 --> 00:06:05.000]  所以祂要找接班人
[00:06:05.000 --> 00:06:08.120]  但是有誰對祂有很深的瞭解呢?
[00:06:08.120 --> 00:06:10.800]  有誰對祂的認識很深呢?
[00:06:10.800 --> 00:06:15.360]  有誰可以爲了祂的國度爲祂委身呢?
[00:06:15.360 --> 00:06:16.400]  要盡力
[00:06:16.400 --> 00:06:19.760]  甚至願意犧牲自己的生命呢?
[00:06:19.760 --> 00:06:21.240]  而且這些接班人
[00:06:21.240 --> 00:06:26.880]  是直接影響未來基督教信仰的發展
[00:06:26.880 --> 00:06:30.400]  所以這個生死存亡是很重要的
[00:06:30.400 --> 00:06:34.720]  如果繼承者沒有對祂有真正深切的認識
[00:06:34.720 --> 00:06:38.720]  對祂的侍奉可能就付諸於流水
[00:06:38.720 --> 00:06:41.400]  所以這個是很重要的
[00:06:41.400 --> 00:06:43.880]  所以求神來幫助我們
[00:06:43.880 --> 00:06:47.680]  就好像我在明安堂之前
[00:06:47.680 --> 00:06:49.280]  一間教會
[00:06:49.280 --> 00:06:53.680]  我離開的時候很好
[00:06:53.680 --> 00:06:57.280]  我就找了兩個同學去接我
[00:06:57.280 --> 00:06:59.480]  因爲我負責兩間教會
[00:06:59.480 --> 00:07:01.280]  有一間很好
[00:07:01.280 --> 00:07:07.040]  接班人在這裏做了超過三十多四十年
[00:07:07.040 --> 00:07:10.160]  剛剛今年年初才退休
[00:07:10.160 --> 00:07:14.360]  我很欣賞這位這麼忠心的牧者
[00:07:14.360 --> 00:07:17.800]  由1986年做到現在
[00:07:17.800 --> 00:07:20.200]  比我還在明安堂更加久
[00:07:20.200 --> 00:07:22.480]  絕對的肅然起敬
[00:07:22.480 --> 00:07:24.040]  但是另外一個
[00:07:24.040 --> 00:07:26.640]  這次後來他走了靈恩路線
[00:07:26.640 --> 00:07:29.920]  甚至不太理會教會的會友
[00:07:29.920 --> 00:07:31.560]  特別是長者
[00:07:31.560 --> 00:07:36.040]  後來終於令教會受到很大的虧損
[00:07:36.040 --> 00:07:40.040]  後來這間教會甚至差點結束了
[00:07:40.040 --> 00:07:44.600]  所以找接班人是非常重要的
[00:07:44.600 --> 00:07:48.760]  於是耶穌就叫門徒來
[00:07:48.760 --> 00:07:52.320]  就問門徒要測試他們一個問題
[00:07:52.320 --> 00:07:53.320]  考驗他們
[00:07:53.320 --> 00:07:57.680]  就問:究竟我是哪一個呢?
[00:07:57.680 --> 00:08:00.560]  我們一起來看這一段聖經
[00:08:00.560 --> 00:08:04.520]  就是在《馬達宮》第十六章十三到第十七節
[00:08:04.520 --> 00:08:07.440]  耶穌到了該撒尼亞
[00:08:07.440 --> 00:08:08.760]  貝勒比的境內
[00:08:08.760 --> 00:08:10.120]  就問門徒說:
[00:08:10.120 --> 00:08:13.040]  有人說我人子是誰?
[00:08:13.040 --> 00:08:16.040]  他們說:有人說是施洗的約翰
[00:08:16.040 --> 00:08:17.700]  有人說是以利亞
[00:08:17.700 --> 00:08:19.280]  又有人說是耶利米
[00:08:19.280 --> 00:08:21.280]  或是先知雷的一位
[00:08:23.960 --> 00:08:25.240]  接着是卡片
[00:08:25.240 --> 00:08:27.640]  耶穌說:你們說我是誰?
[00:08:27.640 --> 00:08:29.140]  聖門彼得回答說:
[00:08:29.140 --> 00:08:31.880]  你是基督,是永生神的兒子
[00:08:31.880 --> 00:08:33.140]  耶穌對他說:
[00:08:33.140 --> 00:08:35.820]  聖門巴勒約拿,你是遊福的
[00:08:35.820 --> 00:08:38.800]  因爲這不是屬穴氣的,只是美的
[00:08:38.800 --> 00:08:41.160]  乃是我在天上的父子時的
[00:08:41.160 --> 00:08:44.640]  耶穌就問門徒:
[00:08:44.640 --> 00:08:46.640]  你說我是誰呢?
[00:08:46.640 --> 00:08:48.360]  門徒有人就說:
[00:08:48.360 --> 00:08:51.800]  哦,你是施洗約翰
[00:08:51.800 --> 00:08:54.080]  奇怪,爲什麼會說施洗約翰呢?
[00:08:54.080 --> 00:08:55.440]  有人說他是以利亞
[00:08:55.440 --> 00:08:57.160]  有人說是耶利米
[00:08:57.160 --> 00:08:59.240]  結果耶穌就問門徒:
[00:08:59.240 --> 00:09:00.260]  你說我是誰呢?
[00:09:00.260 --> 00:09:02.680]  門徒就說出了一個答案
[00:09:02.680 --> 00:09:04.040]  就是:你是基督
[00:09:04.040 --> 00:09:05.200]  哇,很寶貴
[00:09:05.200 --> 00:09:07.160]  好了,我們要先了解一下
[00:09:07.160 --> 00:09:09.520]  耶穌選擇一個地方
[00:09:09.520 --> 00:09:11.280]  用人的角度來看
[00:09:11.280 --> 00:09:12.800]  是絕對沒有智慧的
[00:09:12.800 --> 00:09:13.960]  去選擇這個地方
[00:09:13.960 --> 00:09:15.320]  去問他們是哪裏呢?
[00:09:15.320 --> 00:09:18.520]  我們要先了解一下地理背景
[00:09:18.520 --> 00:09:20.280]  記不記得我們剛纔看過什麼地方?
[00:09:20.280 --> 00:09:24.240]  那個地方叫做蓋撒利亞腓納比
[00:09:24.240 --> 00:09:26.240]  記住
[00:09:26.240 --> 00:09:29.080]  原來在以色列的地方里有兩個地方
[00:09:29.080 --> 00:09:31.080]  一個地方叫做蓋撒利亞
[00:09:31.080 --> 00:09:34.760]  一個地方叫做蓋撒利亞腓納比
[00:09:34.760 --> 00:09:38.040]  其實有時候有些很特別的地方
[00:09:38.040 --> 00:09:39.400]  你會去選擇的
[00:09:39.400 --> 00:09:41.400]  例如很簡單舉個例子
[00:09:41.400 --> 00:09:44.120]  一對男女談戀愛
[00:09:44.120 --> 00:09:48.280]  如果那個男孩想向那個女孩求婚
[00:09:48.280 --> 00:09:50.840]  他一定會選擇一些很特別的地方
[00:09:50.840 --> 00:09:53.240]  可能是他們初次拍拖的地方
[00:09:53.240 --> 00:09:55.920]  他會不會選擇一間在喫火鍋
[00:09:55.920 --> 00:09:58.120]  很嘈雜的地方
[00:09:58.120 --> 00:09:59.560]  然後向對方求婚呢?
[00:09:59.560 --> 00:10:00.760]  是不會的
[00:10:00.760 --> 00:10:04.520]  所以一個特別的地方是很重要的
[00:10:04.520 --> 00:10:06.840]  而當年
[00:10:06.840 --> 00:10:10.840]  冥恩堂第一張的年曆卡
[00:10:10.840 --> 00:10:12.920]  有一個弟兄拍照的
[00:10:12.920 --> 00:10:14.520]  這個弟兄現在在曼城
[00:10:14.520 --> 00:10:18.520]  在蓋撒利亞這個地方
[00:10:18.520 --> 00:10:20.280]  不是蓋撒利亞腓納比
[00:10:20.280 --> 00:10:22.760]  這個地方原來是什麼呢?
[00:10:22.760 --> 00:10:27.640]  就是在加利利海以北25裏
[00:10:27.640 --> 00:10:29.400]  黑門山碌
[00:10:29.400 --> 00:10:31.480]  大家看地圖就會看到
[00:10:31.480 --> 00:10:33.240]  藍色是加利利海
[00:10:33.240 --> 00:10:34.360]  一直對上
[00:10:34.360 --> 00:10:35.560]  看到紅色的字嗎?
[00:10:35.560 --> 00:10:37.560]  是蓋撒利亞腓納比
[00:10:37.560 --> 00:10:40.920]  這個地方近處是彈的
[00:10:40.920 --> 00:10:45.000]  記得以色列的境界是由彈到別士巴
[00:10:45.000 --> 00:10:46.680]  彈是最北邊的
[00:10:46.680 --> 00:10:48.920]  別士巴是最南邊的
[00:10:48.920 --> 00:10:54.120]  黑門山的雪就會一直流下來
[00:10:54.120 --> 00:10:56.280]  一直到約旦河
[00:10:56.280 --> 00:10:58.120]  然後又到加利利海
[00:10:58.120 --> 00:11:02.520]  蓋撒利亞腓納比就在這裏附近
[00:11:02.520 --> 00:11:05.080]  我們下一年4月的時候
[00:11:05.080 --> 00:11:07.000]  就會帶隊去以色列
[00:11:07.000 --> 00:11:10.040]  有30多人做好命了
[00:11:10.040 --> 00:11:12.280]  我們一定會去參觀這個地方
[00:11:12.280 --> 00:11:16.040]  下面這張地圖的圖設計了
[00:11:16.040 --> 00:11:17.880]  很漂亮的河
[00:11:17.880 --> 00:11:20.840]  我們到時候去都會看到這些很漂亮的河
[00:11:20.840 --> 00:11:24.040]  但是裏面有很多的建築物
[00:11:24.040 --> 00:11:25.960]  這些建築物是什麼呢?
[00:11:25.960 --> 00:11:29.240]  這個地方是他們的發源地
[00:11:29.240 --> 00:11:32.360]  猶太人對這個地方很有深厚感情
[00:11:32.360 --> 00:11:33.560]  就像中國人
[00:11:33.560 --> 00:11:36.280]  他們的發源地就在黃河
[00:11:36.280 --> 00:11:39.160]  也有很多外國人居住
[00:11:39.160 --> 00:11:42.360]  但是這個地方有很多人拜偶像
[00:11:42.360 --> 00:11:45.000]  特別是巴釐雅蘭的神
[00:11:45.000 --> 00:11:47.480]  是一個宗教很濃郁的地方
[00:11:47.480 --> 00:11:48.760]  不僅如此
[00:11:48.760 --> 00:11:53.880]  特別是他們對羅馬的皇帝很尊崇
[00:11:53.880 --> 00:12:01.000]  那裏有一座爲蓋撒建築的白色大理石廟
[00:12:01.000 --> 00:12:03.560]  大家看到這張圖的左邊
[00:12:03.560 --> 00:12:08.280]  就是白色的大理石廟
[00:12:08.280 --> 00:12:12.760]  是爲當時的君王建造的
[00:12:12.760 --> 00:12:14.680]  是維俄高崇
[00:12:14.680 --> 00:12:17.000]  是大希律王所建的
[00:12:17.000 --> 00:12:19.160]  你去到這些地方看到的時候
[00:12:19.160 --> 00:12:21.400]  哇 這麼厲害的廟宇
[00:12:21.400 --> 00:12:22.920]  肅然起敬的
[00:12:22.920 --> 00:12:26.040]  及後希律的兒子肥力
[00:12:26.040 --> 00:12:28.200]  更加要美化這個神廟
[00:12:28.200 --> 00:12:30.760]  所以就改了叫蓋撒利亞
[00:12:30.760 --> 00:12:33.960]  就是說這個城是屬於蓋撒的
[00:12:33.960 --> 00:12:36.600]  再加上自己的名字菲勒比
[00:12:36.600 --> 00:12:39.160]  所以就叫蓋撒利亞菲勒比
[00:12:39.160 --> 00:12:41.720]  和蓋撒利亞是很不一樣的
[00:12:41.720 --> 00:12:49.640]  因爲那個蓋撒利亞是在地中海的
[00:12:49.640 --> 00:12:51.720]  很簡單舉個例子
[00:12:51.720 --> 00:12:53.400]  如果你在香港
[00:12:53.400 --> 00:12:55.560]  我做學生工作的
[00:12:55.560 --> 00:12:58.760]  問一個人你在哪裏讀書
[00:12:58.760 --> 00:13:00.040]  我真的這麼問的
[00:13:00.040 --> 00:13:02.920]  他就很小聲地說
[00:13:02.920 --> 00:13:04.600]  拉薩
[00:13:04.600 --> 00:13:06.920]  我跟他說很厲害
[00:13:06.920 --> 00:13:09.080]  拉薩 名校
[00:13:09.080 --> 00:13:11.480]  不要耍我 牧師笑我
[00:13:11.480 --> 00:13:13.640]  我上水拉薩
[00:13:13.640 --> 00:13:17.720]  大家知道上水拉薩和九龍拉薩是差很遠的
[00:13:17.720 --> 00:13:19.080]  不過我都懂得說
[00:13:19.080 --> 00:13:21.000]  你們都是名校
[00:13:21.000 --> 00:13:21.960]  爲什麼呢?
[00:13:21.960 --> 00:13:23.400]  他們拿刀劈人
[00:13:23.400 --> 00:13:25.080]  所以這間都是名校
[00:13:25.080 --> 00:13:28.920]  所以蓋撒利亞和蓋撒利亞菲勒比是兩個地方
[00:13:28.920 --> 00:13:34.440]  耶穌和這十二個門徒在這個不小宏偉的廟宇
[00:13:34.440 --> 00:13:37.880]  拜不同的假神和君王
[00:13:37.880 --> 00:13:41.320]  猶太人都會經常想起過去歷史的地方
[00:13:41.320 --> 00:13:43.640]  在這個地方問門徒
[00:13:43.640 --> 00:13:46.280]  你說我是誰呢?
[00:13:46.280 --> 00:13:49.000]  是不是似乎不太合適?
[00:13:49.000 --> 00:13:53.240]  因爲當時耶穌完全沒有豐厚的財富
[00:13:53.240 --> 00:13:55.000]  粗衣麻布
[00:13:55.000 --> 00:13:57.480]  被人視爲是木匠的兒子
[00:13:57.480 --> 00:13:59.320]  甚至無家可歸
[00:13:59.320 --> 00:14:00.680]  在那一刻
[00:14:00.680 --> 00:14:03.320]  甚至已經有人開始討厭耶穌
[00:14:03.320 --> 00:14:05.640]  要逼他的人越來越多
[00:14:05.640 --> 00:14:08.440]  反對的聲音也越來越大
[00:14:08.440 --> 00:14:11.480]  所以他想得到的答案就是
[00:14:11.480 --> 00:14:13.640]  你是永生神的兒子
[00:14:13.640 --> 00:14:15.000]  就不容易了
[00:14:15.000 --> 00:14:19.480]  主耶穌故意將自己放在一個宗教
[00:14:19.480 --> 00:14:23.320]  和歷史很輝煌的背景裏面
[00:14:23.320 --> 00:14:25.240]  要和他們來個比較
[00:14:25.240 --> 00:14:29.480]  讓門徒比較一下他是一個怎樣的人
[00:14:29.480 --> 00:14:31.960]  正如舉個例子
[00:14:31.960 --> 00:14:36.520]  我去到一間很厲害的私人俱樂部
[00:14:36.520 --> 00:14:39.960]  城中剛好有些富豪
[00:14:39.960 --> 00:14:42.600]  富豪混雜
[00:14:42.600 --> 00:14:44.760]  這些富豪在的時候
[00:14:44.760 --> 00:14:46.360]  我就問
[00:14:46.360 --> 00:14:47.320]  跟他人說
[00:14:47.320 --> 00:14:48.600]  你說我是誰?
[00:14:48.600 --> 00:14:51.000]  如果相對在社會地位上
[00:14:51.000 --> 00:14:53.480]  我比他們小很多
[00:14:53.480 --> 00:14:55.320]  低下很多
[00:14:55.320 --> 00:14:57.320]  那誰會這麼尊貴呢?
[00:14:57.320 --> 00:14:57.960]  好了
[00:14:57.960 --> 00:15:00.600]  我們看看門徒有什麼答案
[00:15:00.600 --> 00:15:04.200]  門徒就說別人的答案
[00:15:04.200 --> 00:15:04.760]  好
[00:15:04.760 --> 00:15:07.640]  我們看看《瓦爾德紅》第十六章第十四節
[00:15:07.640 --> 00:15:12.120]  阿們說:有人說是施洗的約翰
[00:15:12.120 --> 00:15:13.800]  有人說是以利亞
[00:15:13.800 --> 00:15:15.560]  又有人說是耶利米
[00:15:15.560 --> 00:15:17.800]  或是先知雷的一位
[00:15:17.800 --> 00:15:19.960]  主耶穌先問
[00:15:19.960 --> 00:15:22.120]  人家說我是誰呢?
[00:15:22.120 --> 00:15:26.520]  然後引導這羣門徒講出對他的看法
[00:15:26.520 --> 00:15:29.880]  門徒就引論了不少人對他的看法
[00:15:29.880 --> 00:15:32.520]  其實這羣門徒都很給面子的
[00:15:32.520 --> 00:15:36.760]  其實全部都是當耶穌高舉一個多好的地位
[00:15:36.760 --> 00:15:37.640]  他就不會說
[00:15:37.640 --> 00:15:39.640]  現在人家說你是木匠的兒子
[00:15:39.640 --> 00:15:41.960]  哪會有好先知出
[00:15:41.960 --> 00:15:43.240]  還會出什麼好東西
[00:15:43.240 --> 00:15:45.160]  這些較爲負面的東西
[00:15:45.160 --> 00:15:46.280]  門徒很好
[00:15:46.280 --> 00:15:48.360]  都完全不出聲
[00:15:48.360 --> 00:15:49.400]  這時候
[00:15:49.400 --> 00:15:51.560]  他是很正面的來講
[00:15:51.560 --> 00:15:54.760]  所以你留意到這羣人是很好的
[00:15:54.760 --> 00:15:55.720]  好了
[00:15:55.720 --> 00:16:00.200]  爲什麼他們不說耶穌是摩西
[00:16:00.200 --> 00:16:02.760]  不說耶穌是以利沙
[00:16:02.760 --> 00:16:04.440]  或者以利亞呢?
[00:16:04.440 --> 00:16:06.280]  他們說耶穌是什麼呢?
[00:16:06.280 --> 00:16:08.920]  是施洗約翰
[00:16:08.920 --> 00:16:10.600]  不要忘記
[00:16:10.600 --> 00:16:13.960]  施洗約翰是與耶穌同期的人
[00:16:13.960 --> 00:16:20.440]  所以爲什麼他們會說你是施洗約翰呢?
[00:16:20.440 --> 00:16:23.240]  正如人家說我是誰
[00:16:23.240 --> 00:16:24.840]  除非認錯了
[00:16:24.840 --> 00:16:26.520]  他不會說我是梁振英
[00:16:26.520 --> 00:16:29.000]  或者是梁朝偉
[00:16:29.000 --> 00:16:30.840]  原來是有意思的
[00:16:30.840 --> 00:16:35.640]  施洗約翰是被猶太人非常尊崇的一個宗教人物
[00:16:35.640 --> 00:16:39.400]  大家記得四百多年前
[00:16:39.400 --> 00:16:43.800]  他從約瓦拉基書到《馬太福音》
[00:16:43.800 --> 00:16:45.880]  規律有聖殿的敬拜
[00:16:45.880 --> 00:16:48.440]  但他只是有外在的行爲
[00:16:48.440 --> 00:16:50.520]  沒有真正的敬虔
[00:16:50.520 --> 00:16:53.400]  獻祭做些又低又殘的料
[00:16:53.400 --> 00:16:54.440]  獻給神
[00:16:54.440 --> 00:16:58.360]  神透過先知約瓦拉基去責備他們
[00:16:58.360 --> 00:16:59.560]  但他們不理會
[00:16:59.560 --> 00:17:01.880]  結果神沉默四百年
[00:17:01.880 --> 00:17:04.600]  這四百年他們受了很多苦
[00:17:04.600 --> 00:17:06.840]  而四百年之後
[00:17:06.840 --> 00:17:10.120]  祭司撒加尼亞
[00:17:10.120 --> 00:17:11.640]  他年紀老了
[00:17:11.640 --> 00:17:13.400]  他太太是伊麗莎白
[00:17:13.400 --> 00:17:14.760]  不詳細講了
[00:17:14.760 --> 00:17:16.920]  後來神向他顯示
[00:17:16.920 --> 00:17:18.600]  你會生一個兒子
[00:17:18.600 --> 00:17:19.800]  叫約翰
[00:17:19.800 --> 00:17:24.360]  結果伊麗莎白老蚌生豬
[00:17:24.360 --> 00:17:28.520]  很大年紀竟然生了個小孩子
[00:17:28.520 --> 00:17:31.320]  甚至不是依着他們家族的名字
[00:17:31.320 --> 00:17:33.960]  改了名叫約翰
[00:17:33.960 --> 00:17:35.240]  約翰是怎樣呢?
[00:17:35.240 --> 00:17:36.840]  就是在《約誕河》裏面
[00:17:36.840 --> 00:17:39.960]  帶他去施洗
[00:17:39.960 --> 00:17:41.560]  詳細的情形
[00:17:41.560 --> 00:17:45.160]  大家可以看《路加福音》第一章第五到二十五節
[00:17:45.160 --> 00:17:46.600]  五十七到八十節
[00:17:46.600 --> 00:17:49.240]  這在筆記裏面列了出來
[00:17:49.240 --> 00:17:52.040]  所以後來施洗出來的時候
[00:17:52.040 --> 00:17:55.080]  原來神再一次向他們顯現
[00:17:55.080 --> 00:17:59.480]  所以人們很尊崇約翰
[00:17:59.480 --> 00:18:02.600]  甚至跟隨他
[00:18:02.600 --> 00:18:04.200]  但是請你記住
[00:18:04.200 --> 00:18:06.200]  原來施洗約翰
[00:18:06.200 --> 00:18:09.400]  他是一個委身給神的人
[00:18:09.400 --> 00:18:11.240]  所以不是不講政治
[00:18:11.240 --> 00:18:15.880]  他見到當時希律王娶了他的兄弟妻子
