
[00:00:00.000 --> 00:00:05.000]  《錄音》或《錄影》的版權 是屬於基督教宣導會北角堂所有
[00:04:53.000 --> 00:04:55.000]  所以保羅說如果主約願意
[00:04:55.000 --> 00:04:59.000]  他會很快來到哥倫多和他們跟這些問題
[00:04:59.000 --> 00:05:01.000]  當他來到的時候 他說他會怎樣?
[00:05:01.000 --> 00:05:02.000]  十九節下半節說
[00:05:02.000 --> 00:05:06.000]  那時我要知道的不是那些自高自大的人的言語
[00:05:06.000 --> 00:05:07.000]  而是他們的能力
[00:05:07.000 --> 00:05:12.000]  因為神的國不在乎言語 而在乎能力
[00:05:12.000 --> 00:05:16.000]  他們在給誰厲害 誰有力量
[00:05:16.000 --> 00:05:19.000]  或者誰後來比較恩賜
[00:05:19.000 --> 00:05:25.000]  這裡說能力的字其實是在說福音的能力
[00:05:25.000 --> 00:05:28.000]  福音那種能夠赦罪 改變人心
[00:05:28.000 --> 00:05:30.000]  令生命改喚一生的能力
[00:05:30.000 --> 00:05:33.000]  令人出黑暗 入光明的能力
[00:05:33.000 --> 00:05:39.000]  保羅說我不在乎你們說得多厲害
[00:05:39.000 --> 00:05:41.000]  可能你說的是有道理的
[00:05:41.000 --> 00:05:44.000]  是對的 但他說我只是關心一件事
[00:05:44.000 --> 00:05:48.000]  你這麼厲害的言論教導有沒有帶給你
[00:05:48.000 --> 00:05:52.000]  實際生命的改變?
[00:05:52.000 --> 00:05:57.000]  你們的口才有沒有讓人認識真正釘十字架的基督?
[00:05:57.000 --> 00:06:02.000]  以至得著福音的能力改變生命?
[00:06:02.000 --> 00:06:06.000]  如果沒有 你們只會說字
[00:06:06.000 --> 00:06:12.000]  換句話說 保羅認為一群彼此同行的教會群體
[00:06:12.000 --> 00:06:15.000]  很多東西可以說 教會有很多東西可以說
[00:06:15.000 --> 00:06:23.000]  每星期聽人講道 講座 團契又講聖經 查經
[00:06:23.000 --> 00:06:28.000]  很多東西可以說 有時候我們還嫌導師多話
[00:06:28.000 --> 00:06:33.000]  我們是用講論去傳遞
[00:06:33.000 --> 00:06:38.000]  但如果這些講論可以改變你的生命是有益的
[00:06:38.000 --> 00:06:41.000]  但如果我們發現我們的群體 我們的教會
[00:06:41.000 --> 00:06:42.000]  有很多東西可以聽 很多東西可以說
[00:06:42.000 --> 00:06:45.000]  說得很厲害 很多口才 很漂亮的東西
[00:06:45.000 --> 00:06:50.000]  但裏面的人 即是我們 大家
[00:06:50.000 --> 00:06:54.000]  你沒有改變 你沒有變化
[00:06:54.000 --> 00:06:59.000]  你只是來到聽完覺得很安慰 很舒服 都幾好
[00:06:59.000 --> 00:07:04.000]  如果是這樣的話 保羅說是沒有用的
[00:07:04.000 --> 00:07:08.000]  我不在乎你們說得多厲害 多好聽
[00:07:08.000 --> 00:07:12.000]  因為生命裏面出了事
[00:07:12.000 --> 00:07:16.000]  所以他在21節開始口氣越來越強硬
[00:07:16.000 --> 00:07:29.000]  有一節 我請你讀
[00:07:29.000 --> 00:07:34.000]  棍棒 古代他們父親要管教兒女的象徵
[00:07:34.000 --> 00:07:37.000]  是會打的 真的是扎打
[00:07:37.000 --> 00:07:40.000]  這個年代是不會的 不會看佛
[00:07:40.000 --> 00:07:43.000]  是表達他會做一些嚴厲的事情
[00:07:43.000 --> 00:07:48.000]  令到孩子的生命都要改變過來 甚至會迴轉過來
[00:07:48.000 --> 00:07:52.000]  他說如果我勸你們聽 最好
[00:07:52.000 --> 00:07:54.000]  但保羅不只是寫信給他們
[00:07:54.000 --> 00:07:57.000]  他說我已經派了提摩泰到你們那裏
[00:07:57.000 --> 00:08:00.000]  提醒你們 即是和他們溫習
[00:08:00.000 --> 00:08:04.000]  我找人和你們溫習 提摩泰不是我
[00:08:04.000 --> 00:08:06.000]  提摩泰是一個怎樣的人
[00:08:06.000 --> 00:08:11.000]  給我們看到的形象是比較溫柔 柔弱
[00:08:11.000 --> 00:08:13.000]  不是保羅嘭嘭聲的那種
[00:08:13.000 --> 00:08:15.000]  找一個溫柔的人來提醒你
[00:08:15.000 --> 00:08:19.000]  和你溫習我起初和你們說過的福音真理
[00:08:19.000 --> 00:08:24.000]  聖經教導耶穌給我們的真理福音
[00:08:24.000 --> 00:08:28.000]  你溫習完之後 你沒有跟著行動
[00:08:28.000 --> 00:08:32.000]  這樣的話 我來到就嚴厲了
[00:08:32.000 --> 00:08:40.000]  頂尖有時候天父會透過你所聽到的一言一語
[00:08:40.000 --> 00:08:42.000]  有時候唱他一句歌詞
[00:08:42.000 --> 00:08:46.000]  可能你讀到的一句經文
[00:08:46.000 --> 00:08:50.000]  或者網上滾動手機 看到一句金句
[00:08:50.000 --> 00:08:55.000]  他不是特意針對你說的一句話
[00:08:55.000 --> 00:08:57.000]  你得到提醒
[00:08:57.000 --> 00:09:00.000]  有時候這些提醒我們都感覺不到
[00:09:00.000 --> 00:09:02.000]  感受不到 聽不到
[00:09:02.000 --> 00:09:05.000]  神會派人找你說話的
[00:09:05.000 --> 00:09:07.000]  提醒你的
[00:09:07.000 --> 00:09:12.000]  甚至去到一些位置 你真的有很大的情況 很大的困難
[00:09:12.000 --> 00:09:15.000]  跌倒得很厲害
[00:09:15.000 --> 00:09:19.000]  教會的人看到 道師看到 牧者看到
[00:09:19.000 --> 00:09:22.000]  要跟進你的事情 幫助你
[00:09:22.000 --> 00:09:25.000]  甚至要執行紀律
[00:09:25.000 --> 00:09:29.000]  你一聽到紀律 即是罰忍
[00:09:29.000 --> 00:09:32.000]  好像是的 都是嚴厲的
[00:09:32.000 --> 00:09:36.000]  但是紀律是幫我們的
[00:09:36.000 --> 00:09:40.000]  應該如果你在這裡洗禮 過會的 你有收過這本
[00:09:40.000 --> 00:09:45.000]  沒有什麼反應 要再派一個
[00:09:45.000 --> 00:09:48.000]  紀律手冊
[00:09:48.000 --> 00:09:51.000]  有時候弟兄姊妹去到生命出現問題 教會要幫他們執行紀律
[00:09:51.000 --> 00:09:54.000]  他就說我不知道 哪裡來 誰可以管我
[00:09:54.000 --> 00:09:57.000]  什麼規矩來的
[00:09:57.000 --> 00:09:59.000]  洗禮的時候給了你
[00:09:59.000 --> 00:10:02.000]  道師都會跟你揭曉
[00:10:02.000 --> 00:10:04.000]  過會的時候都會說
[00:10:04.000 --> 00:10:07.000]  甚至這本東西不是北宣自己做的 是宣道會
[00:10:07.000 --> 00:10:13.000]  我們整個宗派都會一起共同跟隨的守則
[00:10:13.000 --> 00:10:19.000]  這些規定規矩其實是指向給我們生命有標準
[00:10:19.000 --> 00:10:23.000]  處理內在的問題
[00:10:23.000 --> 00:10:27.000]  哥倫多教會本來可以按照過去保羅教導過的事情
[00:10:27.000 --> 00:10:30.000]  去處理現在教會出現的生命問題
[00:10:30.000 --> 00:10:32.000]  但是這間教會沒有這樣做
[00:10:32.000 --> 00:10:35.000]  教會很多口才很多說話 很漂亮的東西
[00:10:35.000 --> 00:10:39.000]  但是保羅說要有內在
[00:10:39.000 --> 00:10:41.000]  一間對弟兄姊妹生命負責的教會
[00:10:41.000 --> 00:10:44.000]  不可以只是說好聽的說話
[00:10:44.000 --> 00:10:48.000]  動聽的言詞 美麗的講道
[00:10:48.000 --> 00:10:50.000]  如果改變不了內裡的生命
[00:10:50.000 --> 00:10:54.000]  這一切都是廢的
[00:10:54.000 --> 00:10:57.000]  如果神的子民執意背逆
[00:10:57.000 --> 00:11:00.000]  領袖都要根據神的話
[00:11:00.000 --> 00:11:02.000]  處理內在的問題
[00:11:02.000 --> 00:11:07.000]  勸戒 責備 甚至施行紀律
[00:11:07.000 --> 00:11:12.000]  這些是領袖的責任
[00:11:12.000 --> 00:11:16.000]  保羅這麼嚴厲的警告是鋪排接下來要講的個案
[00:11:16.000 --> 00:11:18.000]  這個個案都令人嘩然
[00:11:18.000 --> 00:11:21.000]  五章一節 我請大家讀
[00:11:21.000 --> 00:11:35.000]  我
[00:11:35.000 --> 00:11:37.000]  自己父親的妻子這個詞語表達出
[00:11:37.000 --> 00:11:40.000]  這個女士不是他的親生媽媽
[00:11:40.000 --> 00:11:43.000]  很可能是他父親在第一個妻子
[00:11:43.000 --> 00:11:47.000]  即是這個人的媽媽離世之後再娶
[00:11:47.000 --> 00:11:51.000]  又或者再婚 再娶
[00:11:51.000 --> 00:11:59.000]  往往他再娶的女士都會比他父親年紀輕一點
[00:11:59.000 --> 00:12:03.000]  而這個階段應該他的父親已經離世
[00:12:03.000 --> 00:12:09.000]  這個成年的兒子和繼母同居
[00:12:09.000 --> 00:12:11.000]  住在同一間屋很正常
[00:12:11.000 --> 00:12:14.000]  不是 這個致辭是擁有的意思
[00:12:14.000 --> 00:12:18.000]  原本的文字 have 擁有了他
[00:12:18.000 --> 00:12:23.000]  在那個年代用這個詞語表達大家有夫妻的關係
[00:12:23.000 --> 00:12:26.000]  不是一時間的衝動一夜情
[00:12:26.000 --> 00:12:31.000]  而是長期擁有 持續擁有
[00:12:31.000 --> 00:12:37.000]  哇 猶太人五經律法都不准許和繼母結婚
[00:12:37.000 --> 00:12:39.000]  希臘羅馬比較鬆動
[00:12:39.000 --> 00:12:42.000]  不是的 在那個年代雖然他們的神明都很亂
[00:12:42.000 --> 00:12:47.000]  但是他們都不准人和繼母結婚
[00:12:47.000 --> 00:12:50.000]  但是這兩個人維持了一段不合法
[00:12:50.000 --> 00:12:54.000]  亦沒有實際名分的關係 但是夫妻關係
[00:12:54.000 --> 00:12:57.000]  很可能是為了保留他父親的遺產
[00:12:57.000 --> 00:13:02.000]  又或者這個太太本身有很大的家世
[00:13:02.000 --> 00:13:05.000]  所以要保留著財富的來源
[00:13:05.000 --> 00:13:07.000]  這個兒子就做了這個方式
[00:13:07.000 --> 00:13:09.000]  但保羅說無論如何這是淫亂
[00:13:09.000 --> 00:13:13.000]  連外邦人 不是基督徒都會罵
[00:13:13.000 --> 00:13:17.000]  那這間教會呢?有沒有罵?
[00:13:17.000 --> 00:13:20.000]  第二次說沒有 你們還自高自大
[00:13:20.000 --> 00:13:23.000]  明明應該悲哀將這個人趕出去
[00:13:23.000 --> 00:13:27.000]  趕出去是因為他不悔改還持續在這個狀態
[00:13:27.000 --> 00:13:30.000]  你們沒有
[00:13:30.000 --> 00:13:34.000]  這麼明顯違背真理的事 持續不悔改
[00:13:34.000 --> 00:13:35.000]  教會應該趕出去
[00:13:35.000 --> 00:13:40.000]  但教會實際人卻是自高自大
[00:13:40.000 --> 00:13:42.000]  意思是覺得很OK
[00:13:42.000 --> 00:13:45.000]  膨脹到一個地步覺得撐得住沒有問題
[00:13:45.000 --> 00:13:49.000]  OK的 不是收收埋埋
[00:13:49.000 --> 00:13:52.000]  而是很公開 為什麼這樣說呢?
[00:13:52.000 --> 00:13:55.000]  有兩方面可以證實
[00:13:55.000 --> 00:13:57.000]  剛才讀的第一節你們讀的第一節頭五個字
[00:13:57.000 --> 00:13:58.000]  「我確實聽說」
[00:13:58.000 --> 00:14:03.000]  原本文字的意思是這件事不斷傳到保羅的耳當中
[00:14:03.000 --> 00:14:05.000]  或者這樣說 是人盡皆知
[00:14:05.000 --> 00:14:09.000]  人人都知道 不是收收埋埋 是公開的這件事
[00:14:09.000 --> 00:14:13.000]  第二就是關於男女婚姻的教導
[00:14:13.000 --> 00:14:17.000]  保羅針對他的個案
[00:14:17.000 --> 00:14:20.000]  他在後面第七章也有繼續討論婚姻的事情
[00:14:20.000 --> 00:14:25.000]  那些回答是因為這間教會有寫信給保羅問他問題
[00:14:25.000 --> 00:14:33.000]  再婚 離婚 和未信者結婚 問這些保羅回答
[00:14:33.000 --> 00:14:39.000]  但是這件這麼大的個案 竟然沒有問保羅
[00:14:39.000 --> 00:14:40.000]  什麼意思呢?
[00:14:40.000 --> 00:14:44.000]  他們覺得沒有問題 很OK
[00:14:44.000 --> 00:14:47.000]  不覺得有問題
[00:14:47.000 --> 00:14:49.000]  淫亂 保羅說
[00:14:49.000 --> 00:14:51.000]  不能夠接受性行為或者性關係
[00:14:51.000 --> 00:14:54.000]  當代的律法也不會給予
[00:14:54.000 --> 00:14:56.000]  但是教會群體竟然可以不理
[00:14:56.000 --> 00:14:59.000]  還以此覺得沒有問題很OK
[00:14:59.000 --> 00:15:02.000]  背後一定有錯誤的思想
[00:15:02.000 --> 00:15:05.000]  大概就是哥林多人他們很追求自由
[00:15:05.000 --> 00:15:07.000]  甚至他們誤以為
[00:15:07.000 --> 00:15:09.000]  我信了耶穌得到的自由
[00:15:09.000 --> 00:15:14.000]  是那種凡事都可行 什麼事都可以做的自由
[00:15:14.000 --> 00:15:17.000]  做什麼都可以 我的救恩不會擾動
[00:15:17.000 --> 00:15:20.000]  做什麼都可以 我去求一求赦免
[00:15:20.000 --> 00:15:23.000]  接著又可以再做了
[00:15:23.000 --> 00:15:26.000]  這是極大的錯誤
[00:15:26.000 --> 00:15:28.000]  所以這種狀態令到保羅很傷心
[00:15:28.000 --> 00:15:29.000]  所以他在第三節說
[00:15:29.000 --> 00:15:31.000]  我的人不在你那裡 我的心也想念這件事
[00:15:31.000 --> 00:15:34.000]  甚至和你們一起處理
[00:15:34.000 --> 00:15:38.000]  他重複了用這個字詞
[00:15:38.000 --> 00:15:42.000]  Body and soul
[00:15:42.000 --> 00:15:46.000]  其實人的原文是肉體
[00:15:46.000 --> 00:15:48.000]  我的肉身不在你那裡
[00:15:48.000 --> 00:15:50.000]  但是我的靈魂在你那裡
[00:15:50.000 --> 00:15:52.000]  是那個程度 不是我想念你
[00:15:52.000 --> 00:15:56.000]  是整個裡面的人和你在一起
[00:15:56.000 --> 00:15:58.000]  想念這件事到這個地步
[00:15:58.000 --> 00:16:02.000]  甚至一路和你遙距處理同一件事
[00:16:02.000 --> 00:16:07.000]  他重複在下面用body and soul
[00:16:07.000 --> 00:16:10.000]  在第五節去表達
[00:16:10.000 --> 00:16:13.000]  有一個方案就是要將這個人趕出去
[00:16:13.000 --> 00:16:15.000]  令到他的body毀壞
[00:16:15.000 --> 00:16:18.000]  以致他有機會在審判日子
[00:16:18.000 --> 00:16:21.000]  他的soul得救
[00:16:21.000 --> 00:16:25.000]  待會我最後會和你講解這個處境
[00:16:25.000 --> 00:16:27.000]  保羅不在他們當中
[00:16:27.000 --> 00:16:29.000]  但是和他們一起負責
[00:16:29.000 --> 00:16:32.000]  要裁決這個人 要趕出他
[00:16:32.000 --> 00:16:34.000]  你會說 哇 保羅也是很嚴厲
[00:16:34.000 --> 00:16:36.000]  是對的 他做領袖
[00:16:36.000 --> 00:16:38.000]  但是否因為他自己個人的判斷
[00:16:38.000 --> 00:16:40.000]  或者他看到這件事應該這樣處理
[00:16:40.000 --> 00:16:42.000]  就叫教會做呢
[00:16:42.000 --> 00:16:45.000]  不是的 三和五節夾在中間
[00:16:45.000 --> 00:16:48.000]  第四節我還沒有和你看
[00:16:48.000 --> 00:16:50.000]  我請你讀第四節 預備起
[00:16:50.000 --> 00:16:52.000]  你們
[00:16:52.000 --> 00:17:04.000]  這一句是很強烈展示出
[00:17:04.000 --> 00:17:08.000]  他根據什麼去作出裁決
[00:17:08.000 --> 00:17:12.000]  並且他繼續用body and soul
[00:17:12.000 --> 00:17:15.000]  在這一節的表達裡面
[00:17:15.000 --> 00:17:17.000]  那個soul你看到了
[00:17:17.000 --> 00:17:19.000]  心第二節 第二行
[00:17:19.000 --> 00:17:21.000]  body在哪裡 沒有寫
[00:17:21.000 --> 00:17:25.000]  有 奉主名聚集的這群人
[00:17:25.000 --> 00:17:28.000]  是基督的身體
[00:17:28.000 --> 00:17:31.000]  基督的身體在這裡
[00:17:31.000 --> 00:17:35.000]  這一群人是跟著頭的決定權
[00:17:35.000 --> 00:17:37.000]  他所教導的真理
[00:17:37.000 --> 00:17:40.000]  去決定以下要做的裁決
[00:17:40.000 --> 00:17:43.000]  所以保羅不是說你們這群人知不知道醜
[00:17:43.000 --> 00:17:44.000]  外面的人都不會這樣做
[00:17:44.000 --> 00:17:45.000]  你跟著外面吧
[00:17:45.000 --> 00:17:48.000]  不是的 他一下去到最高的標準
[00:17:48.000 --> 00:17:50.000]  耶穌基督我們的頭
[00:17:50.000 --> 00:17:51.000]  教會元首
[00:17:51.000 --> 00:17:54.000]  他教的如何處理淫亂的事
[00:17:54.000 --> 00:17:56.000]  來到今天教會就要跟
[00:17:56.000 --> 00:17:58.000]  不是我保羅覺得很不妥
[00:17:58.000 --> 00:17:59.000]  你覺得不妥
[00:17:59.000 --> 00:18:01.000]  我們討論一下那樣做得好一點
[00:18:01.000 --> 00:18:02.000]  拿個中間點
[00:18:02.000 --> 00:18:05.000]  不是的 是耶穌的聖言
[00:18:05.000 --> 00:18:07.000]  我們要聽
[00:18:07.000 --> 00:18:11.000]  不是個人 不是領袖的選擇
[00:18:11.000 --> 00:18:15.000]  不是某幾個人覺得不好
[00:18:15.000 --> 00:18:17.000]  這是對每一間教會的提醒
[00:18:17.000 --> 00:18:20.000]  尤其在這個年代沒有人喜歡做醜陰
[00:18:20.000 --> 00:18:22.000]  你有沒有發覺
[00:18:22.000 --> 00:18:25.000]  我們北宣都相信我們很和諧
[00:18:25.000 --> 00:18:27.000]  即是大家都和睦同心
[00:18:27.000 --> 00:18:30.000]  沒有人喜歡撕破臉
[00:18:30.000 --> 00:18:34.000]  但要處理一些入肉內在的事
[00:18:34.000 --> 00:18:38.000]  揭開一些很難堪的事
[00:18:38.000 --> 00:18:41.000]  很多人不願意做 不敢做
[00:18:41.000 --> 00:18:45.000]  彼此相愛只是一半
[00:18:45.000 --> 00:18:49.000]  好來好去不是彼此相愛的全部
[00:18:49.000 --> 00:18:53.000]  真理並非如此
[00:18:53.000 --> 00:18:55.000]  所以頂尖的保羅是展示
[00:18:55.000 --> 00:18:57.000]  他不是憑自己的意思
[00:18:57.000 --> 00:19:00.000]  他是按照神的話語教導
[00:19:00.000 --> 00:19:03.000]  另一方面對於個人來說
[00:19:03.000 --> 00:19:06.000]  這個世界你看到是怎樣
[00:19:06.000 --> 00:19:10.000]  就是個人的權利高過一切
[00:19:10.000 --> 00:19:13.000]  我覺得就是這樣
[00:19:13.000 --> 00:19:16.000]  你不能覺得我覺得是錯的
[00:19:16.000 --> 00:19:19.000]  你不能用別的標準來判斷我覺得是錯的
[00:19:19.000 --> 00:19:22.000]  你要尊重我的覺得
[00:19:22.000 --> 00:19:24.000]  你要跟我的覺得
[00:19:24.000 --> 00:19:26.000]  用在我身上
[00:19:26.000 --> 00:19:30.000]  所以當有人要將一套聖經的價值
[00:19:30.000 --> 00:19:32.000]  放在一個人頭上的時候
[00:19:32.000 --> 00:19:35.000]  甚至要執行紀律的時候
[00:19:35.000 --> 00:19:37.000]  很多的反彈挑戰
[00:19:37.000 --> 00:19:42.000]  會批評教會這麼不近人情
[00:19:42.000 --> 00:19:45.000]  有個人記錄他被教會執行紀律
[00:19:45.000 --> 00:19:47.000]  他不肯悔改
[00:19:47.000 --> 00:19:50.000]  最終教會迫於無奈要將他開除會籍
[00:19:50.000 --> 00:19:52.000]  趕出教會
[00:19:52.000 --> 00:19:54.000]  他在網上這樣寫
[00:19:54.000 --> 00:19:56.000]  每次我告訴別人
[00:19:56.000 --> 00:19:58.000]  我被教會踢出會
[00:19:58.000 --> 00:20:01.000]  大家都很震驚 一致表示憤怒
[00:20:01.000 --> 00:20:03.000]  這班人為什麼這麼殘忍
[00:20:03.000 --> 00:20:07.000]  整班虛偽的人憑什麼去判斷你
[00:20:07.000 --> 00:20:10.000]  這個人就寫我很喜歡這些反應
[00:20:10.000 --> 00:20:13.000]  只要我聲淚俱下去講回
[00:20:13.000 --> 00:20:16.000]  當日收到這個自以為聖結教會寄來的信
[00:20:16.000 --> 00:20:18.000]  指責我得罪了神
[00:20:18.000 --> 00:20:22.000]  並且他們和我斷絕基督徒的來往和團契
[00:20:22.000 --> 00:20:24.000]  不准我再回去
[00:20:24.000 --> 00:20:27.000]  在那一刻他流眼淚 深深嘆氣
[00:20:27.000 --> 00:20:29.000]  他說聽我說話的人
[00:20:29.000 --> 00:20:32.000]  總是充滿憐憫的眼神看著我
[00:20:32.000 --> 00:20:35.000]  很肯定我是受到不公平的對待
[00:20:35.000 --> 00:20:38.000]  我知道他們會將我這個不公的
[00:20:38.000 --> 00:20:40.000]  被對待的事情
[00:20:40.000 --> 00:20:42.000]  這個消息傳得很遠
[00:20:42.000 --> 00:20:46.000]  我會覺得安慰和快樂
[00:20:46.000 --> 00:20:48.000]  作為局中人
[00:20:48.000 --> 00:20:50.000]  感覺不好
[00:20:50.000 --> 00:20:52.000]  很正常
[00:20:52.000 --> 00:20:54.000]  其實不止保羅說的 希伯來書也說
[00:20:54.000 --> 00:20:57.000]  被管教的時候當時不覺得快樂
[00:20:57.000 --> 00:20:59.000]  是的 不開心的
[00:20:59.000 --> 00:21:03.000]  但感覺不好不是用來判斷幫你執行紀律
[00:21:03.000 --> 00:21:06.000]  這件事是錯的
[00:21:06.000 --> 00:21:10.000]  感覺不好要接納
[00:21:10.000 --> 00:21:13.000]  但是繼續的時候
[00:21:13.000 --> 00:21:17.000]  不是因為我們感覺不好就判斷那件事是不對的
[00:21:17.000 --> 00:21:19.000]  聖經所寫的做法很清楚
[00:21:19.000 --> 00:21:22.000]  奉主明的人的判決有耶穌的權柄
[00:21:22.000 --> 00:21:24.000]  不是個人的
[00:21:24.000 --> 00:21:29.000]  是按照聖經的真理去抉擇的
[00:21:29.000 --> 00:21:31.000]  或者來到這裡你可能說
[00:21:31.000 --> 00:21:34.000]  這段經文和我們也很遠
[00:21:34.000 --> 00:21:37.000]  我們TC5有百多人
[00:21:37.000 --> 00:21:39.000]  我們百多人也不會做這件事
[00:21:39.000 --> 00:21:42.000]  怎會和繼母入聯呢
[00:21:42.000 --> 00:21:45.000]  我們很容易和保羅一齊和他吵架
[00:21:45.000 --> 00:21:47.000]  有沒有搞錯那個人
[00:21:47.000 --> 00:21:50.000]  我們一齊可以指著那個人吵架
[00:21:50.000 --> 00:21:51.000]  從一開始說
[00:21:51.000 --> 00:21:53.000]  如果我們將這個個案的case
[00:21:53.000 --> 00:21:55.000]  或者這一段落
[00:21:55.000 --> 00:21:58.000]  放在整個的大討論裡面
[00:21:58.000 --> 00:22:03.000]  這個極端個案只是開始
[00:22:03.000 --> 00:22:05.000]  連帶第六章
[00:22:05.000 --> 00:22:07.000]  其實保羅進一步近身一點
