
[00:00:00.000 --> 00:00:02.000]  親姐妹早晨 各位來賓
[00:04:12.800 --> 00:04:17.800]  怎樣可以再生存下去呢
[00:04:17.800 --> 00:04:20.800]  究竟主耶穌會不會回來
[00:04:20.800 --> 00:04:21.800]  究竟何時回來
[00:04:21.800 --> 00:04:23.800]  我們如果在等的時候
[00:04:23.800 --> 00:04:26.800]  我們應該存著什麼樣的心態
[00:04:26.800 --> 00:04:28.800]  什麼樣的心態去等待
[00:04:28.800 --> 00:04:31.800]  主耶穌再臨的時候呢
[00:04:31.800 --> 00:04:37.800]  今天我們會在從路加福音第二章二十二節至四十節
[00:04:37.800 --> 00:04:39.800]  學習這個功課
[00:04:39.800 --> 00:04:41.800]  就是學習主耶穌基督再臨的前行
[00:04:41.800 --> 00:04:43.800]  我們應該怎樣去行
[00:04:43.800 --> 00:04:46.800]  我們一起做個簡單的祈禱
[00:04:46.800 --> 00:04:48.800]  主耶穌我們多謝你
[00:04:48.800 --> 00:04:50.800]  多謝你道成肉身
[00:04:50.800 --> 00:04:51.800]  住在我們中間
[00:04:51.800 --> 00:04:56.800]  可以因應許在我們有永生的探望
[00:04:56.800 --> 00:04:57.800]  求你幫助我們
[00:04:57.800 --> 00:04:59.800]  幫助我們明白你的話語
[00:04:59.800 --> 00:05:02.800]  從聖經裡面的路加福音當中
[00:05:02.800 --> 00:05:06.800]  明白到我們在你再回來的時候之前
[00:05:06.800 --> 00:05:10.800]  我們怎樣可以過這個得勝的生活
[00:05:10.800 --> 00:05:11.800]  求神開你的眼睛
[00:05:11.800 --> 00:05:13.800]  開你的耳朵
[00:05:13.800 --> 00:05:14.800]  看到我們聽得清楚
[00:05:14.800 --> 00:05:15.800]  看得明白
[00:05:15.800 --> 00:05:17.800]  神寶貴的話語
[00:05:17.800 --> 00:05:19.800]  我們感恩的祈禱
[00:05:19.800 --> 00:05:21.800]  奉主耶穌得勝的面子給他
[00:05:21.800 --> 00:05:23.800]  阿們
[00:05:23.800 --> 00:05:25.800]  這個故事的開頭
[00:05:25.800 --> 00:05:27.800]  就是講到上個主日我們提到
[00:05:27.800 --> 00:05:29.800]  主耶穌基督在馬槽裡面
[00:05:29.800 --> 00:05:30.800]  睡著了
[00:05:30.800 --> 00:05:32.800]  在馬槽當中
[00:05:32.800 --> 00:05:33.800]  過了第八
[00:05:33.800 --> 00:05:34.800]  到了第八的時候
[00:05:34.800 --> 00:05:35.800]  他們的家庭
[00:05:35.800 --> 00:05:37.800]  這個約瑟和瑪利亞
[00:05:37.800 --> 00:05:40.800]  是一個很榮耀神的父母
[00:05:40.800 --> 00:05:43.800]  耶穌生長在這個家庭當中
[00:05:43.800 --> 00:05:46.800]  是會在第八日
[00:05:46.800 --> 00:05:47.800]  出生的第八日
[00:05:47.800 --> 00:05:49.800]  就會去聖殿
[00:05:49.800 --> 00:05:52.800]  走這個日子
[00:05:52.800 --> 00:05:55.800]  這個根據摩西的律法
[00:05:55.800 --> 00:05:58.800]  瑪利亞就會走
[00:05:58.800 --> 00:06:01.800]  婦女產後的潔淨的條例
[00:06:01.800 --> 00:06:03.800]  這個條例是記載在
[00:06:03.800 --> 00:06:06.800]  摩西五經的靈異記述文章裡
[00:06:06.800 --> 00:06:08.800]  還有他們將
[00:06:08.800 --> 00:06:09.800]  另一件事
[00:06:09.800 --> 00:06:11.800]  律法都提第二樣
[00:06:11.800 --> 00:06:12.800]  律法提到
[00:06:12.800 --> 00:06:14.800]  投生的要分別為聖
[00:06:14.800 --> 00:06:16.800]  歸於耶和華
[00:06:16.800 --> 00:06:17.800]  出埃及記
[00:06:17.800 --> 00:06:19.800]  已經提到
[00:06:19.800 --> 00:06:21.800]  還有最後第三樣就是
[00:06:21.800 --> 00:06:24.800]  將兒子獻歸於耶和華
[00:06:24.800 --> 00:06:26.800]  這三樣律法的教導
[00:06:26.800 --> 00:06:30.800]  他們瑪利亞和約瑟都有遵守
[00:06:30.800 --> 00:06:32.800]  耶穌就是生於一個
[00:06:32.800 --> 00:06:34.800]  榮耀神的家庭
[00:06:34.800 --> 00:06:37.800]  所以他們在出生之後
[00:06:37.800 --> 00:06:40.800]  那幾天之後
[00:06:40.800 --> 00:06:43.800]  約瑟和瑪利亞就帶著耶穌
[00:06:43.800 --> 00:06:44.800]  從伯尼亨
[00:06:44.800 --> 00:06:46.800]  大約是五英里
[00:06:46.800 --> 00:06:49.800]  是耶路撒冷五英里的地方
[00:06:49.800 --> 00:06:51.800]  進入這個城
[00:06:51.800 --> 00:06:53.800]  進入這個城裡面去敬拜
[00:06:53.800 --> 00:06:56.800]  這個城非常非常非常大
[00:06:56.800 --> 00:06:58.800]  是希律
[00:06:58.800 --> 00:06:59.800]  大希律王的時候
[00:06:59.800 --> 00:07:03.800]  將聖殿重建
[00:07:03.800 --> 00:07:05.800]  來建造起來
[00:07:05.800 --> 00:07:06.800]  建造了很多年
[00:07:06.800 --> 00:07:08.800]  主耶穌的時候
[00:07:08.800 --> 00:07:10.800]  那座聖殿還在建造
[00:07:10.800 --> 00:07:12.800]  收集的期間
[00:07:12.800 --> 00:07:13.800]  當我們去到
[00:07:13.800 --> 00:07:15.800]  我自己去到
[00:07:15.800 --> 00:07:17.800]  去到佛羅里達州
[00:07:17.800 --> 00:07:18.800]  去到奧蘭多的時候
[00:07:18.800 --> 00:07:20.800]  有一個地方叫Holy Land
[00:07:20.800 --> 00:07:21.800]  大家不知道有沒有去過
[00:07:21.800 --> 00:07:23.800]  裡面有很多講述
[00:07:23.800 --> 00:07:25.800]  有聖殿的模型在當中
[00:07:25.800 --> 00:07:28.800]  以後大家如果去奧蘭多
[00:07:28.800 --> 00:07:30.800]  多一個景點去看看
[00:07:30.800 --> 00:07:32.800]  原來聖殿的圖是這樣的
[00:07:32.800 --> 00:07:33.800]  它有模型
[00:07:33.800 --> 00:07:35.800]  模型是代表了
[00:07:35.800 --> 00:07:38.800]  耶穌走過上山服務
[00:07:38.800 --> 00:07:41.800]  大家如果有生過子女
[00:07:41.800 --> 00:07:42.800]  或者做過爸爸都知道
[00:07:42.800 --> 00:07:44.800]  生完子女
[00:07:44.800 --> 00:07:47.800]  身體都比較弱
[00:07:47.800 --> 00:07:49.800]  都要有個康復的時候
[00:07:49.800 --> 00:07:51.800]  但是約瑟和瑪利亞
[00:07:51.800 --> 00:07:53.800]  就在這個期間
[00:07:53.800 --> 00:07:55.800]  他就去從巴黎人
[00:07:55.800 --> 00:07:58.800]  去到耶路撒冷這個城
[00:07:58.800 --> 00:08:01.800]  去到耶路撒冷城裡面的
[00:08:01.800 --> 00:08:04.800]  聖殿那裡去敬拜
[00:08:04.800 --> 00:08:05.800]  去獻祭
[00:08:05.800 --> 00:08:06.800]  他走的路
[00:08:06.800 --> 00:08:07.800]  一直都看到
[00:08:07.800 --> 00:08:08.800]  當他走到上山的時候
[00:08:08.800 --> 00:08:11.800]  很多人都會帶著一些祭物
[00:08:11.800 --> 00:08:12.800]  如果沒有帶祭物
[00:08:12.800 --> 00:08:13.800]  就會去到那裡
[00:08:13.800 --> 00:08:15.800]  將錢去買一些祭物
[00:08:15.800 --> 00:08:17.800]  去到聖殿去燒
[00:08:17.800 --> 00:08:19.800]  去獻環祭
[00:08:19.800 --> 00:08:20.800]  你進去的時候
[00:08:20.800 --> 00:08:22.800]  可能都挺大煙塵滾滾
[00:08:22.800 --> 00:08:24.800]  有些燒東西的味道
[00:08:24.800 --> 00:08:26.800]  都會聞到這些味道
[00:08:26.800 --> 00:08:28.800]  很多人
[00:08:28.800 --> 00:08:30.800]  當你進去城的時候
[00:08:30.800 --> 00:08:32.800]  按照律法
[00:08:32.800 --> 00:08:33.800]  律法就說
[00:08:33.800 --> 00:08:36.800]  要買一些祭物
[00:08:36.800 --> 00:08:39.800]  其中一個的方法就是
[00:08:39.800 --> 00:08:43.800]  買一對單抽和兩隻初甲獻祭
[00:08:43.800 --> 00:08:45.800]  從這個祭物
[00:08:45.800 --> 00:08:46.800]  這個供物當中
[00:08:46.800 --> 00:08:47.800]  我們可以看到
[00:08:47.800 --> 00:08:49.800]  他們身份多麼卑微
[00:08:49.800 --> 00:08:50.800]  因為在利美利記那裡
[00:08:50.800 --> 00:08:51.800]  都提到
[00:08:51.800 --> 00:08:53.800]  十二章那裡提到
[00:08:53.800 --> 00:08:54.800]  如果他們
[00:08:54.800 --> 00:08:56.800]  如果那個婦人的能力
[00:08:56.800 --> 00:09:00.800]  不夠買一隻羊羔的
[00:09:00.800 --> 00:09:03.800]  就可以買單抽和兩隻初甲
[00:09:03.800 --> 00:09:04.800]  一隻獻環祭
[00:09:04.800 --> 00:09:05.800]  一隻獻贖罪祭
[00:09:05.800 --> 00:09:07.800]  是為他們贖罪
[00:09:07.800 --> 00:09:08.800]  就是為他們贖罪
[00:09:08.800 --> 00:09:09.800]  那他就結證了
[00:09:09.800 --> 00:09:11.800]  從這些的背景
[00:09:11.800 --> 00:09:13.800]  從這些的供物當中就知道
[00:09:13.800 --> 00:09:15.800]  原來主耶穌基督的家庭
[00:09:15.800 --> 00:09:18.800]  他們是很卑微的家庭
[00:09:18.800 --> 00:09:20.800]  他們不能夠有能力
[00:09:20.800 --> 00:09:22.800]  去買一隻羊羔
[00:09:22.800 --> 00:09:26.800]  但是他們就唯有買單抽和初甲
[00:09:26.800 --> 00:09:28.800]  當他們進入聖殿的時候
[00:09:28.800 --> 00:09:31.800]  就見到有一個老人家
[00:09:31.800 --> 00:09:33.800]  大概已經接近一百歲
[00:09:33.800 --> 00:09:35.800]  很老的老人家
[00:09:35.800 --> 00:09:37.800]  他是一個公義的
[00:09:37.800 --> 00:09:39.800]  由虔誠的人的老人家
[00:09:39.800 --> 00:09:41.800]  他一直盼望
[00:09:41.800 --> 00:09:43.800]  以色列的安慰者來到
[00:09:43.800 --> 00:09:47.800]  他一直盼望彌賽亞
[00:09:47.800 --> 00:09:49.800]  他能夠見到彌賽亞
[00:09:49.800 --> 00:09:51.800]  他有精靈的體系在他身上
[00:09:51.800 --> 00:09:53.800]  所以他就引領
[00:09:53.800 --> 00:09:54.800]  帶著這個老人家
[00:09:54.800 --> 00:09:56.800]  進入這個聖殿當中
[00:09:56.800 --> 00:09:57.800]  這個聖殿都頗大
[00:09:57.800 --> 00:09:59.800]  大到什麼情況呢
[00:09:59.800 --> 00:10:01.800]  就會看到
[00:10:01.800 --> 00:10:03.800]  他就在那裏讚嘆話
[00:10:03.800 --> 00:10:18.800]  進入聖殿的時候
[00:10:18.800 --> 00:10:20.800]  聖殿是非常之大
[00:10:20.800 --> 00:10:24.800]  大到有些大型姐妹都看美式足球
[00:10:24.800 --> 00:10:27.800]  美式足球的足球場
[00:10:27.800 --> 00:10:31.800]  它的大小比摩西更大
[00:10:31.800 --> 00:10:33.800]  如果你在東岸旅行
[00:10:33.800 --> 00:10:34.800]  東岸又有一個景點
[00:10:34.800 --> 00:10:35.800]  就是蘭卡薩
[00:10:35.800 --> 00:10:40.800]  蘭卡薩有個照著
[00:10:40.800 --> 00:10:44.800]  埃及記的尺寸
[00:10:44.800 --> 00:10:45.800]  形容的尺寸
[00:10:45.800 --> 00:10:47.800]  建立了一個模型
[00:10:47.800 --> 00:10:48.800]  一個緩膜實質的模型
[00:10:48.800 --> 00:10:49.800]  可以進去看的
[00:10:49.800 --> 00:10:52.800]  這個希律的聖殿
[00:10:52.800 --> 00:10:54.800]  比所羅門的聖殿更加大
[00:10:54.800 --> 00:10:56.800]  比緩膜更加大
[00:10:56.800 --> 00:10:58.800]  他們剛才見到的圖
[00:10:58.800 --> 00:10:59.800]  中間的地方
[00:10:59.800 --> 00:11:05.800]  就是這個聖所和女園
[00:11:05.800 --> 00:11:06.800]  這個聖殿
[00:11:06.800 --> 00:11:07.800]  當他們主耶穌
[00:11:07.800 --> 00:11:14.800]  被祂的父母帶進去的時候
[00:11:14.800 --> 00:11:15.800]  進入這個聖殿的時候
[00:11:15.800 --> 00:11:16.800]  就因為有聖靈的引導
[00:11:16.800 --> 00:11:19.800]  引導這個西演就去到
[00:11:19.800 --> 00:11:22.800]  見到主耶穌基督的一家人
[00:11:22.800 --> 00:11:25.800]  所以就有講到這些說話出來
[00:11:25.800 --> 00:11:28.800]  他講一個讚美的說話
[00:11:28.800 --> 00:11:30.800]  就是主啊
[00:11:30.800 --> 00:11:31.800]  就稱頌神
[00:11:31.800 --> 00:11:33.800]  主啊 如今可以照祢的話
[00:11:33.800 --> 00:11:34.800]  釋放我安然去到
[00:11:34.800 --> 00:11:41.800]  因為他已經見到
[00:11:41.800 --> 00:11:44.800]  我們一路等候的彌賽亞
[00:11:44.800 --> 00:11:46.800]  透著聖靈引導
[00:11:46.800 --> 00:11:48.800]  他就見到祂了
[00:11:48.800 --> 00:11:50.800]  他就可以安然地去到
[00:11:50.800 --> 00:11:51.800]  他等了很多年
[00:11:51.800 --> 00:11:55.800]  等了一百歲多
[00:11:55.800 --> 00:11:57.800]  然後他就稱讚神
[00:11:57.800 --> 00:11:59.800]  已經見到這個救恩
[00:11:59.800 --> 00:12:01.800]  這個救恩是什麼呢
[00:12:01.800 --> 00:12:05.800]  是萬民面前所預備的
[00:12:05.800 --> 00:12:07.800]  萬民面前所預備的就是
[00:12:07.800 --> 00:12:11.800]  包括猶太人和愛邦人
[00:12:11.800 --> 00:12:17.800]  因為神穿著這個以色列人
[00:12:17.800 --> 00:12:19.800]  造成肉身的主耶穌基督
[00:12:19.800 --> 00:12:21.800]  這個以色列人
[00:12:21.800 --> 00:12:23.800]  將這個榮耀
[00:12:23.800 --> 00:12:28.800]  帶給信息 帶給愛邦人當中
[00:12:28.800 --> 00:12:30.800]  這個好像發光一樣
[00:12:30.800 --> 00:12:32.800]  西冉又跟他們的祝福
[00:12:32.800 --> 00:12:34.800]  跟他們一家人的祝福
[00:12:34.800 --> 00:12:36.800]  就跟他母親說
[00:12:36.800 --> 00:12:38.800]  這位的孩子
[00:12:38.800 --> 00:12:40.800]  這個主耶穌基督
[00:12:40.800 --> 00:12:42.800]  是叫很多以色列人
[00:12:42.800 --> 00:12:44.800]  見到有很多人興起
[00:12:44.800 --> 00:12:45.800]  因為當中
[00:12:45.800 --> 00:12:46.800]  當主耶穌基督
[00:12:46.800 --> 00:12:49.800]  在盧格福音繼續去形容的時候
[00:12:49.800 --> 00:12:55.800]  他的侍奉當中有很多是接受和不接受
[00:12:55.800 --> 00:12:56.800]  主耶穌基督的人
[00:12:56.800 --> 00:12:59.800]  所以各有不同的反應
[00:12:59.800 --> 00:13:01.800]  所以有人是跌倒
[00:13:01.800 --> 00:13:02.800]  有人被興起
[00:13:02.800 --> 00:13:04.800]  又有人會誹謗他
[00:13:04.800 --> 00:13:07.800]  預表他將來會被釘上鐵架
[00:13:07.800 --> 00:13:10.800]  他就將那些人的惡心
[00:13:10.800 --> 00:13:12.800]  顯露出來
[00:13:12.800 --> 00:13:14.800]  對瑪利亞來說
[00:13:14.800 --> 00:13:15.800]  你自己的心
[00:13:15.800 --> 00:13:18.800]  當時就會非常心痛
[00:13:18.800 --> 00:13:19.800]  見到主耶穌基督
[00:13:19.800 --> 00:13:20.800]  自己的孩子
[00:13:20.800 --> 00:13:24.800]  被釘在十字架上而死
[00:13:24.800 --> 00:13:25.800]  另外
[00:13:25.800 --> 00:13:27.800]  之後就有一個仙姿女仙姿
[00:13:27.800 --> 00:13:28.800]  進來了
[00:13:28.800 --> 00:13:29.800]  看到了
[00:13:29.800 --> 00:13:30.800]  她進來了
[00:13:30.800 --> 00:13:34.800]  在聖殿裏面
[00:13:34.800 --> 00:13:36.800]  她的年紀已經老了
[00:13:36.800 --> 00:13:39.800]  她丈夫已經死了很多年
[00:13:39.800 --> 00:13:40.800]  根據聖經的記載
[00:13:40.800 --> 00:13:41.800]  她就說
[00:13:41.800 --> 00:13:45.800]  她其實可能已經是寡居了八十四年
[00:13:45.800 --> 00:13:48.800]  當你計算一下
[00:13:48.800 --> 00:13:49.800]  跟女兒結婚之後
[00:13:49.800 --> 00:13:53.800]  就是七年
[00:13:53.800 --> 00:13:55.800]  七年之後再加八十四年
[00:13:55.800 --> 00:13:57.800]  就是八十四年
[00:13:57.800 --> 00:13:59.800]  但是她仙姿女仙
[00:13:59.800 --> 00:14:01.800]  她丈夫過世之後
[00:14:01.800 --> 00:14:02.800]  一直都是寡居
[00:14:02.800 --> 00:14:04.800]  成為一個寡婦
[00:14:04.800 --> 00:14:06.800]  這個寡婦
[00:14:06.800 --> 00:14:08.800]  就等了很多年
[00:14:08.800 --> 00:14:10.800]  等了八十四年
[00:14:10.800 --> 00:14:14.800]  一直都在等這個主耶穌基督
[00:14:14.800 --> 00:14:15.800]  她看到這個孩子
[00:14:15.800 --> 00:14:16.800]  就知道
[00:14:16.800 --> 00:14:18.800]  新年就已經知道
[00:14:18.800 --> 00:14:20.800]  這個是彌賽亞
[00:14:20.800 --> 00:14:21.800]  她就將這個訊息
[00:14:21.800 --> 00:14:22.800]  美好的訊息
[00:14:22.800 --> 00:14:28.800]  傳給一直盼望彌賽亞的以色列人
[00:14:28.800 --> 00:14:31.800]  因為當時都有很多的以色列人
[00:14:31.800 --> 00:14:34.800]  一直都在盼望彌賽亞再回來
[00:14:34.800 --> 00:14:36.800]  這個故事可以看到
[00:14:36.800 --> 00:14:38.800]  繼續下去就是
[00:14:38.800 --> 00:14:40.800]  看到約瑟和瑪利亞之後
[00:14:40.800 --> 00:14:42.800]  做了這個獻祭
[00:14:42.800 --> 00:14:48.800]  就回到她自己的拿撒勒這個地方
[00:14:48.800 --> 00:14:50.800]  因為大家都記得
[00:14:50.800 --> 00:14:52.800]  約瑟和瑪利亞從拿撒勒
[00:14:52.800 --> 00:14:58.800]  下去伯尼罕做人口普查的情況
[00:14:58.800 --> 00:15:00.800]  她現在回到自己的地方
[00:15:00.800 --> 00:15:04.800]  她主耶穌基督就在身體一路成長
[00:15:04.800 --> 00:15:05.800]  強健起來
[00:15:05.800 --> 00:15:07.800]  還充滿智慧
[00:15:07.800 --> 00:15:08.800]  她的強健就是
[00:15:08.800 --> 00:15:12.800]  她這個身份遠比施洗約翰更加好
[00:15:12.800 --> 00:15:14.800]  因為施洗約翰只是人
[00:15:14.800 --> 00:15:15.800]  只有身體強壯
[00:15:15.800 --> 00:15:17.800]  都有智慧
[00:15:17.800 --> 00:15:18.800]  但是這位耶穌就是
[00:15:18.800 --> 00:15:21.800]  被智慧完全充滿
[00:15:21.800 --> 00:15:23.800]  這個就彰顯了
[00:15:23.800 --> 00:15:25.800]  她是一位完全的人
[00:15:25.800 --> 00:15:27.800]  和一個完全的神
[00:15:27.800 --> 00:15:32.800]  這個故事當中我們學到一些功課
[00:15:32.800 --> 00:15:34.800]  一些功課
[00:15:34.800 --> 00:15:35.800]  今天的主題就是
[00:15:35.800 --> 00:15:37.800]  主耶穌基督再來之前
[00:15:37.800 --> 00:15:39.800]  我們應該怎樣去行
[00:15:39.800 --> 00:15:41.800]  當時剛才一開始的引言
[00:15:41.800 --> 00:15:42.800]  我都提到
[00:15:42.800 --> 00:15:45.800]  當時的基督徒
[00:15:45.800 --> 00:15:46.800]  收信
[00:15:46.800 --> 00:15:48.800]  收福音的猶太人或者基督徒
[00:15:48.800 --> 00:15:52.800]  見到這個訊息的時候
[00:15:52.800 --> 00:15:55.800]  他們心懷裏面都感覺到很多的掙扎
[00:15:55.800 --> 00:15:56.800]  掙扎在甚麼呢
[00:15:56.800 --> 00:15:58.800]  身處在這個亂世當中
[00:15:58.800 --> 00:16:04.800]  他們怎樣去過這個日子
[00:16:04.800 --> 00:16:06.800]  這個故事都看到
[00:16:06.800 --> 00:16:11.800]  要有一個忠心和敬虔的心
[00:16:11.800 --> 00:16:12.800]  我們做一個忠心和敬虔的心
[00:16:12.800 --> 00:16:14.800]  等主耶穌基督再回來
[00:16:14.800 --> 00:16:16.800]  這裏其實我們可以分享到
[00:16:16.800 --> 00:16:18.800]  我們可以反思的三件事
[00:16:18.800 --> 00:16:20.800]  我們在反思之前
[00:16:20.800 --> 00:16:22.800]  我們一起讀這個羅馬書
[00:16:22.800 --> 00:16:24.800]  第八章24至25節
[00:16:24.800 --> 00:16:27.800]  我們得救是在乎盼望
[00:16:27.800 --> 00:16:31.800]  只是所見的盼望不是盼望
[00:16:31.800 --> 00:16:33.800]  所見的呢
[00:16:33.800 --> 00:16:36.800]  但我們若盼望那所不見的
[00:16:36.800 --> 00:16:39.800]  就必忍耐到底
[00:16:39.800 --> 00:16:41.800]  這裏的功課
[00:16:41.800 --> 00:16:44.800]  這個福音書這幾節的功課
[00:16:44.800 --> 00:16:47.800]  就是我們要虔誠地去等候
[00:16:47.800 --> 00:16:48.800]  用心等候
[00:16:48.800 --> 00:16:50.800]  我們的回應的第一點
[00:16:50.800 --> 00:16:56.800]  我們應該歡喜地期盼基督的再臨
[00:16:56.800 --> 00:16:58.800]  我們當然可以看到
[00:16:58.800 --> 00:17:04.800]  2020年的盼望剛才第一個圖看到
[00:17:04.800 --> 00:17:06.800]  我們有很多不同的情況
[00:17:06.800 --> 00:17:12.800]  個人的希望可以自己的狀況得到改善
[00:17:12.800 --> 00:17:17.800]  但是原來明州有很多社區問題
[00:17:17.800 --> 00:17:20.800]  在這個數字統計
[00:17:20.800 --> 00:17:25.800]  是做了從1991年開始統計
[00:17:25.800 --> 00:17:27.800]  從1991年開始統計
[00:17:27.800 --> 00:17:34.800]  當時有大約三千個無家可歸的老屬
[00:17:34.800 --> 00:17:35.800]  在明州裏面
[00:17:35.800 --> 00:17:37.800]  一直上升到十年
[00:17:37.800 --> 00:17:40.800]  跟上去的十年相比
[00:17:40.800 --> 00:17:49.800]  19年那時增進了三千多人到一萬人
[00:17:49.800 --> 00:17:55.800]  當中的兒童從八百多人到三千多人
[00:17:55.800 --> 00:17:58.800]  他們不是難民
[00:17:58.800 --> 00:18:02.800]  難民有政府房屋 有政府的資助
[00:18:02.800 --> 00:18:04.800]  他們這些是無家可歸的
[00:18:04.800 --> 00:18:06.800]  住在街頭的人
[00:18:06.800 --> 00:18:13.800]  他們開始成為一個社會問題
[00:18:13.800 --> 00:18:14.800]  他們無家可歸
[00:18:14.800 --> 00:18:16.800]  不想回家 不想住
[00:18:16.800 --> 00:18:18.800]  不想住在屋裏面
[00:18:18.800 --> 00:18:22.800]  在剛剛過去的兩個星期
[00:18:22.800 --> 00:18:24.800]  就有一個示威行動
[00:18:24.800 --> 00:18:26.800]  是十二月十九日
[00:18:26.800 --> 00:18:30.800]  在Minnapolis的Downtown示威行動
[00:18:30.800 --> 00:18:32.800]  有一班人在那裏示威
[00:18:32.800 --> 00:18:34.800]  在那裏遊行
[00:18:34.800 --> 00:18:37.800]  紀念2019年
[00:18:37.800 --> 00:18:39.800]  一百九十個人
[00:18:39.800 --> 00:18:44.800]  2019年有一百九十個老屬者
