
[00:00:00.000 --> 00:00:02.500]  很高興再見到大家
[00:03:37.060 --> 00:03:39.320]  但是我們是要奉耶穌基督的名去做
[00:03:39.320 --> 00:03:41.360]  但我們要奉耶穌基督的名來做
[00:03:41.360 --> 00:03:43.560]  但是耶穌是真的有這樣的權柄
[00:03:43.560 --> 00:03:45.560]  但耶穌真的有這樣的權柄
[00:03:45.560 --> 00:03:48.340]  當時那些猶太人他們是不明白
[00:03:48.340 --> 00:03:50.140]  當時的猶太人他們不明白
[00:03:50.140 --> 00:03:52.200]  他們覺得這是很新奇的一件事
[00:03:52.200 --> 00:03:53.700]  他們覺得這是很新奇的一件事
[00:03:53.700 --> 00:03:57.480]  他們不明白為什麼一個人會有權柄去趕鬼和醫病
[00:03:57.480 --> 00:03:59.780]  他們不明白一個人為什麼有權柄去趕鬼
[00:03:59.780 --> 00:04:03.880]  甚至有人說耶穌其實是靠著鬼王來趕鬼
[00:04:03.880 --> 00:04:07.320]  甚至他們說耶穌是靠著鬼王來趕鬼
[00:04:07.320 --> 00:04:09.460]  因為他們不明白
[00:04:09.460 --> 00:04:11.020]  那是因為他們不明白
[00:04:11.020 --> 00:04:12.160]  耶穌就是神
[00:04:12.160 --> 00:04:13.360]  耶穌就是神
[00:04:13.360 --> 00:04:16.600]  大馬可告訴我們他是有這樣的權柄
[00:04:16.600 --> 00:04:19.200]  大馬可告訴我們他是有這樣的權柄
[00:04:19.200 --> 00:04:21.160]  但一說到鬼這件事
[00:04:21.160 --> 00:04:22.400]  又說到鬼了
[00:04:22.400 --> 00:04:24.640]  大家可能會問到底是不是真的有鬼
[00:04:24.640 --> 00:04:27.740]  大家會問究竟是真的有鬼嗎
[00:04:27.740 --> 00:04:29.740]  很多人都會這樣問
[00:04:29.740 --> 00:04:30.740]  有許多人會這樣問
[00:04:30.740 --> 00:04:32.640]  有些人就說他見過鬼
[00:04:32.640 --> 00:04:35.520]  有些人會說他見過鬼
[00:04:35.520 --> 00:04:39.520]  見過鬼的人通常都會說是有鬼
[00:04:39.520 --> 00:04:42.620]  見過鬼的人通常都會說是有鬼
[00:04:42.620 --> 00:04:45.120]  沒見過鬼的人一定會說沒有鬼
[00:04:45.120 --> 00:04:46.960]  沒見過鬼的人一定會說沒有鬼
[00:04:46.960 --> 00:04:48.160]  但我可以告訴你
[00:04:48.160 --> 00:04:50.160]  如果你信有神的話
[00:04:50.160 --> 00:04:51.500]  但我可以告訴你們
[00:04:51.500 --> 00:04:52.500]  如果你信有神的話
[00:04:52.500 --> 00:04:53.940]  一定是有鬼這件事
[00:04:53.940 --> 00:04:54.940]  那一定是有鬼
[00:04:54.940 --> 00:04:58.980]  但這個鬼就不是你所看的恐怖片的鬼
[00:04:58.980 --> 00:05:01.540]  那個鬼不是你所看的恐怖片的鬼
[00:05:01.540 --> 00:05:03.640]  很多時候我問那些人有沒有鬼
[00:05:03.640 --> 00:05:06.320]  很多時候我問一些人有沒有鬼
[00:05:06.320 --> 00:05:08.980]  真理班也有幾個很喜歡說笑的
[00:05:08.980 --> 00:05:11.560]  因為我們真理班有許多人會開玩笑
[00:05:11.560 --> 00:05:13.420]  說有窮鬼、走鬼
[00:05:13.420 --> 00:05:15.160]  他說蟲鬼、酒鬼
[00:05:15.160 --> 00:05:16.260]  賭鬼
[00:05:16.260 --> 00:05:16.960]  還有毒鬼
[00:05:16.960 --> 00:05:18.460]  那真的有鬼
[00:05:18.460 --> 00:05:19.200]  那真的是很多鬼
[00:05:19.200 --> 00:05:23.900]  我們廣東人很多時候用鬼來形容不好的事情
[00:05:23.900 --> 00:05:26.940]  尤其是廣東人用鬼來形容一些不好的事情
[00:05:26.940 --> 00:05:28.500]  有首歌大家都聽過
[00:05:28.500 --> 00:05:29.740]  有一首歌大家應該有聽過
[00:05:29.740 --> 00:05:31.440]  這個世界上有什麼鬼
[00:05:31.440 --> 00:05:32.940]  這個世界上有什麼鬼
[00:05:32.940 --> 00:05:34.640]  有冤鬼、有什麼鬼
[00:05:34.640 --> 00:05:37.020]  有瓜鬼、有奸鬼
[00:05:37.020 --> 00:05:39.020]  其實有很多很多鬼
[00:05:39.020 --> 00:05:40.340]  就是有許多的鬼
[00:05:40.340 --> 00:05:44.480]  所以我們經常都濫用了這個名
[00:05:44.480 --> 00:05:47.360]  就變成我們會濫用這個名稱
[00:05:47.360 --> 00:05:49.360]  早期的外國人來中國
[00:05:49.360 --> 00:05:51.420]  就早期一些外國人來中國
[00:05:51.420 --> 00:05:54.260]  那些人見他所謂紅鬍子、綠眼是不是
[00:05:54.260 --> 00:05:57.000]  就是有人看到他紅鬍子、鬍子、綠眼睛
[00:05:57.000 --> 00:06:00.260]  其實我這麼久沒見過那些人鬍子是紅色
[00:06:00.260 --> 00:06:01.300]  眼睛是綠色的
[00:06:01.300 --> 00:06:04.880]  我這麼久都沒有看到鬍子是紅色
[00:06:04.880 --> 00:06:05.880]  眼睛是綠色
[00:06:05.880 --> 00:06:09.280]  就覺得他們不是人而是鬼
[00:06:09.280 --> 00:06:11.280]  然後我們就覺得他不是人是鬼
[00:06:11.280 --> 00:06:14.280]  所以到今天來說我們都叫外國人做鬼佬
[00:06:14.280 --> 00:06:17.980]  所以到今天我們叫外國人叫外國鬼
[00:06:17.980 --> 00:06:21.860]  所以這個鬼字我們經常都用
[00:06:21.860 --> 00:06:23.860]  所以這個鬼字我們經常會用
[00:06:23.860 --> 00:06:26.660]  用著用著就變成一個加強語氣了
[00:06:26.660 --> 00:06:30.240]  用到現在就是堅強的語氣
[00:06:30.240 --> 00:06:32.240]  如果你很悶氣就說我悶鬼氣
[00:06:32.240 --> 00:06:34.900]  因為你生氣的時候你就是很生氣
[00:06:34.900 --> 00:06:36.080]  是不是
[00:06:36.080 --> 00:06:37.520]  如果你說那個人壞
[00:06:37.520 --> 00:06:39.520]  你加個鬼就說你壞鬼
[00:06:39.520 --> 00:06:42.720]  就是你很壞的時候就是說你是壞鬼
[00:06:42.720 --> 00:06:44.720]  但鬼不一定不好
[00:06:44.720 --> 00:06:46.120]  但鬼不一定是不好
[00:06:46.120 --> 00:06:48.220]  你稱讚他漂亮可以說他鬼這麼漂亮
[00:06:48.220 --> 00:06:50.960]  如果你稱讚他漂亮也是鬼這麼漂亮
[00:06:50.960 --> 00:06:53.460]  那我這麼久沒見過鬼是真的很漂亮
[00:06:53.460 --> 00:06:56.200]  但我現在還沒有見到鬼這麼漂亮
[00:06:56.200 --> 00:06:57.800]  漂亮的鬼我更加沒見過
[00:06:57.800 --> 00:06:59.000]  漂亮的鬼更加沒見過
[00:06:59.000 --> 00:07:01.900]  但我們是用這些東西來加強語氣是不是
[00:07:01.900 --> 00:07:04.240]  但我們可以用這個字來堅強語氣
[00:07:04.240 --> 00:07:08.580]  所以我們是濫用了這個字
[00:07:08.580 --> 00:07:11.080]  所以我們是濫用了這個詞語
[00:07:11.080 --> 00:07:13.780]  還有我們真的被你看見鬼的話
[00:07:13.780 --> 00:07:15.780]  如果要你真的見到鬼的話
[00:07:15.780 --> 00:07:17.280]  你是很不平安很害怕是不是
[00:07:17.280 --> 00:07:19.280]  你會不平安會很害怕
[00:07:19.280 --> 00:07:20.280]  就算是一個好鬼也好
[00:07:20.280 --> 00:07:21.460]  是一個漂亮的鬼也好
[00:07:21.460 --> 00:07:24.860]  就算是一個很好或者很漂亮的鬼
[00:07:24.860 --> 00:07:27.260]  我相信大部份人都不想見到是不是
[00:07:27.260 --> 00:07:29.420]  我相信大部份人都不想見到
[00:07:29.420 --> 00:07:32.940]  因為我們經常都知道一件事就是
[00:07:32.940 --> 00:07:35.000]  因為我們知道一件事就是
[00:07:35.000 --> 00:07:37.640]  我們的先人
[00:07:37.640 --> 00:07:42.640]  以前的孔子都曾經說過
[00:07:42.640 --> 00:07:45.280]  就是我們的先人以前的孔子也說過
[00:07:45.280 --> 00:07:47.140]  你要敬鬼神而遠之
[00:07:47.140 --> 00:07:48.580]  你要敬鬼神而遠之
[00:07:48.580 --> 00:07:49.820]  就是你可以
[00:07:49.820 --> 00:07:52.280]  你鬼神的事情你很敬畏
[00:07:52.280 --> 00:07:53.780]  鬼神的事情你可以很敬畏
[00:07:53.780 --> 00:07:55.160]  就是你很尊敬的
[00:07:55.160 --> 00:07:55.960]  就是很敬畏
[00:07:55.960 --> 00:07:58.000]  但是你就不要跟他打上什麼關係
[00:07:58.000 --> 00:08:00.300]  但你不要跟他打上什麼交道
[00:08:00.300 --> 00:08:02.800]  孔子是承認有鬼神這件事
[00:08:02.800 --> 00:08:04.400]  孔子是承認有鬼神這件事
[00:08:04.400 --> 00:08:07.560]  但是他叫我們不要跟他們有什麼交道
[00:08:07.560 --> 00:08:09.260]  他叫我們不要跟他們有什麼交道
[00:08:09.260 --> 00:08:12.440]  那一會兒說說為什麼不要跟鬼打交道
[00:08:12.440 --> 00:08:15.300]  我們一會兒就會解釋為什麼不跟他打交道
[00:08:15.300 --> 00:08:18.140]  但這個是我們不想接觸到的是不是
[00:08:18.140 --> 00:08:19.780]  那是我們不想接觸到的
[00:08:19.780 --> 00:08:23.440]  那很多時候為什麼我們覺得人死會變鬼呢
[00:08:23.440 --> 00:08:26.220]  很多時候為什麼會覺得人死後變鬼呢
[00:08:26.220 --> 00:08:27.660]  那很多人都是這樣說的是不是
[00:08:27.660 --> 00:08:29.020]  有許多人會這樣說
[00:08:29.020 --> 00:08:32.920]  那亦都可能有些人說他死了會變鬼回來找我
[00:08:32.920 --> 00:08:35.720]  有些人說他死了會變鬼回來找我
[00:08:35.720 --> 00:08:38.400]  就因為人他有一個不平安的心
[00:08:38.400 --> 00:08:39.900]  是因為人有不平安的心
[00:08:39.900 --> 00:08:42.100]  他覺得自己的生命很短暫
[00:08:42.100 --> 00:08:44.040]  他覺得自己的生命很短暫
[00:08:44.040 --> 00:08:46.140]  他想有些事情延續下去
[00:08:46.140 --> 00:08:47.500]  他想有一些事情可以延續下去
[00:08:47.500 --> 00:08:50.100]  他覺得人過世之後他就變成鬼了
[00:08:50.100 --> 00:08:52.500]  他覺得人過世後會變鬼
[00:08:52.500 --> 00:08:55.120]  鬼可以說是有法力的
[00:08:55.120 --> 00:08:57.040]  鬼可以說是有法力的
[00:08:57.040 --> 00:08:59.120]  他可以弄死我就可以了
[00:08:59.120 --> 00:09:00.620]  他可以把你弄死
[00:09:00.620 --> 00:09:02.020]  他又可以保我平安
[00:09:02.020 --> 00:09:03.280]  他也可以保你平安
[00:09:03.280 --> 00:09:05.820]  是因為我們的心在世我們不平安
[00:09:05.820 --> 00:09:07.620]  因為我們在世心是不平安的
[00:09:07.620 --> 00:09:09.760]  還有我們沒有一個永生的盼望
[00:09:09.760 --> 00:09:11.500]  很多人都沒有的是不是
[00:09:11.500 --> 00:09:14.260]  因為我們有許多人是沒有永生的盼望
[00:09:14.260 --> 00:09:16.740]  但一方面又覺得我們自己的能力很有限
[00:09:16.740 --> 00:09:18.840]  還有一方面覺得我們能力有限的
[00:09:18.840 --> 00:09:20.640]  但我們很多人又不去信神
[00:09:20.640 --> 00:09:22.040]  但有許多人也不相信神
[00:09:22.040 --> 00:09:23.840]  我們情願去信鬼是不是
[00:09:23.840 --> 00:09:25.040]  我們寧願去相信鬼
[00:09:25.040 --> 00:09:27.180]  但有些人拜祖先其實是拜鬼
[00:09:27.180 --> 00:09:28.780]  有些人拜祖先其實是拜鬼
[00:09:28.780 --> 00:09:30.780]  因為祖先已經過世了
[00:09:30.780 --> 00:09:32.880]  因為祖先已經過世了
[00:09:32.880 --> 00:09:34.920]  他寧願去相信這些事情
[00:09:34.920 --> 00:09:36.420]  他寧願去相信那些事情
[00:09:36.420 --> 00:09:38.780]  因為他覺得人生太短了
[00:09:38.780 --> 00:09:40.460]  因為他覺得人生太短了
[00:09:40.460 --> 00:09:42.420]  他知道人是有靈魂的
[00:09:42.420 --> 00:09:44.220]  他知道人是有靈魂的
[00:09:44.220 --> 00:09:46.020]  如果你問十個人
[00:09:46.020 --> 00:09:46.920]  如果你問十個人
[00:09:46.920 --> 00:09:50.440]  有八個至九個都相信人是有靈魂的
[00:09:50.440 --> 00:09:52.660]  有八個或九個會相信人是有靈魂的
[00:09:52.660 --> 00:09:55.740]  多數人都相信死後是有靈界的
[00:09:55.740 --> 00:09:57.940]  多數人相信死後會有靈界
[00:09:57.940 --> 00:10:00.640]  絕少的人完全是無神論的
[00:10:00.640 --> 00:10:02.140]  絕少的人是無神論
[00:10:02.140 --> 00:10:04.140]  不過他們不認識哪個是真神
[00:10:04.140 --> 00:10:05.740]  不過他們不認識哪個是真神
[00:10:05.740 --> 00:10:08.540]  而且他們對鬼神這件事是搞不清楚
[00:10:08.540 --> 00:10:10.660]  而且他們對鬼神這件事是搞不清楚
[00:10:10.660 --> 00:10:12.760]  所以當你心不平安的時候
[00:10:12.760 --> 00:10:14.160]  所以當你心不平安的時候
[00:10:14.160 --> 00:10:15.760]  你就會有許多鬼怪的事情
[00:10:15.760 --> 00:10:16.220]  你就會有許多鬼怪的事情
[00:10:16.220 --> 00:10:16.260]  你就會有許多鬼怪的事情
[00:10:16.260 --> 00:10:16.860]  你就會有許多鬼怪的事情
[00:10:16.860 --> 00:10:17.060]  你就會有許多鬼怪的事情
[00:10:17.060 --> 00:10:18.060]  你就會有許多鬼怪的事情
[00:10:18.060 --> 00:10:20.460]  你就會有許多鬼怪的事情
[00:10:20.460 --> 00:10:23.500]  其實這些全部都是靈界的事情
[00:10:23.500 --> 00:10:25.000]  其實這些全部都是靈界的事情
[00:10:25.000 --> 00:10:27.200]  所以我們如果是相信神的話
[00:10:27.200 --> 00:10:28.540]  所以我們相信神的話
[00:10:28.540 --> 00:10:30.680]  我們一定是相信有靈界的
[00:10:30.680 --> 00:10:32.440]  我們一定會相信有靈界
[00:10:32.440 --> 00:10:34.540]  因為聖經說得很清楚
[00:10:34.540 --> 00:10:36.240]  因為聖經說得很清楚
[00:10:36.240 --> 00:10:40.480]  我們知道我們信的三位一體神
[00:10:40.480 --> 00:10:42.280]  我們相信的三位一體的神
[00:10:42.280 --> 00:10:45.060]  是聖父、聖子和聖靈
[00:10:45.060 --> 00:10:46.860]  是聖父、聖子、聖靈
[00:10:46.860 --> 00:10:50.200]  聖靈這個字我們今天譯作Holy Spirit
[00:10:50.200 --> 00:10:53.500]  聖靈這個字我們今天譯作Holy Spirit
[00:10:53.500 --> 00:10:56.600]  但是以前的英文是譯作Holy Ghost
[00:10:56.600 --> 00:10:58.960]  以前英文翻譯就是Holy Ghost
[00:10:58.960 --> 00:11:02.000]  所以這個靈和鬼其實是沒有分別的原文
[00:11:02.000 --> 00:11:04.100]  所以靈跟鬼原文是沒有分別的
[00:11:04.100 --> 00:11:06.740]  但是後來因為太多鬼怪的事情
[00:11:06.740 --> 00:11:08.380]  後來因為太多鬼怪的事情
[00:11:08.380 --> 00:11:10.520]  就算那個是聖靈是聖鬼來說
[00:11:10.520 --> 00:11:11.720]  我們也會害怕
[00:11:11.720 --> 00:11:14.080]  就算那個是聖靈是聖鬼我們也會害怕
[00:11:14.080 --> 00:11:16.180]  一說到鬼字每個人都害怕
[00:11:16.180 --> 00:11:17.760]  因為一說到鬼大家都會害怕
[00:11:17.760 --> 00:11:21.020]  他們覺得Ghost這個翻譯的字就不是那麼好
[00:11:21.020 --> 00:11:23.320]  所以他們覺得Ghost這個翻譯不是很好
[00:11:23.320 --> 00:11:25.560]  但是其實是沒有分別的
[00:11:25.560 --> 00:11:26.860]  其實它是沒有分別的
[00:11:26.860 --> 00:11:28.960]  我們今天所說的是靈界的事情
[00:11:28.960 --> 00:11:30.860]  我們今天所說的是靈界的事情
[00:11:30.860 --> 00:11:32.840]  但是因為鬼的字令到我們不平安
[00:11:32.840 --> 00:11:34.300]  很多人就不再說下去了
[00:11:34.300 --> 00:11:36.380]  因為鬼這個字讓我們不平安
[00:11:36.380 --> 00:11:38.180]  所以沒有說下去
[00:11:38.180 --> 00:11:42.340]  因為它一直以來都是用Holy Ghost這個字
[00:11:42.340 --> 00:11:44.720]  因為它一直以來都是用Holy Ghost
[00:11:44.720 --> 00:11:48.280]  最先就是英文聖經英皇御準
[00:11:48.280 --> 00:11:51.020]  King James Version的聖經用的
[00:11:51.020 --> 00:11:54.820]  最先的英文King James就是用Holy Ghost
[00:11:54.820 --> 00:11:56.520]  是的,應該是十七世紀的時候
[00:11:56.520 --> 00:12:01.860]  它是直譯拉丁文的英文聖經
[00:12:01.860 --> 00:12:06.700]  它是十七世紀的時候直譯的拉丁文所翻譯出來的
[00:12:06.700 --> 00:12:09.100]  因為之前是沒有英文聖經的
[00:12:09.100 --> 00:12:10.200]  是不普遍的
[00:12:10.200 --> 00:12:13.140]  因為之前是沒有英文聖經
[00:12:13.140 --> 00:12:16.080]  是的,以前只不過是拉丁文聖經
[00:12:16.080 --> 00:12:18.120]  以前只有拉丁文聖經
[00:12:18.120 --> 00:12:21.620]  因為教會也不鼓勵人們自己去看聖經
[00:12:21.620 --> 00:12:24.380]  因為教會也不鼓勵人自己去看聖經
[00:12:24.380 --> 00:12:26.320]  所以你不懂拉丁文不要緊
[00:12:26.320 --> 00:12:28.360]  所以你不懂的拉丁文是不要緊的
[00:12:28.360 --> 00:12:30.300]  是有目者去解釋給你聽就可以了
[00:12:30.300 --> 00:12:32.000]  它會有目者來解釋給你聽
[00:12:32.000 --> 00:12:33.160]  但是後來人們覺得
[00:12:33.160 --> 00:12:36.440]  其實應該是要自己有得看聖經的
[00:12:36.440 --> 00:12:38.400]  後來人們覺得應該要自己去看聖經
[00:12:38.400 --> 00:12:41.500]  特別是馬丁路德改教之後
[00:12:41.500 --> 00:12:43.240]  特別是馬丁路德改教之後
[00:12:43.240 --> 00:12:45.280]  所以就有很多翻譯的聖經出來了
[00:12:45.280 --> 00:12:47.080]  所以就有許多翻譯的聖經出來
[00:12:47.080 --> 00:12:50.020]  所以早期它是翻譯成Holy Ghost的
[00:12:50.020 --> 00:12:52.140]  所以早期它翻譯是Holy Ghost
[00:12:52.140 --> 00:12:56.660]  就算是當時的聖公會所謂祈禱的那本書
[00:12:56.660 --> 00:12:58.220]  那本書是祈禱文的
[00:12:58.220 --> 00:13:01.020]  它祝福的時候也是用Holy Ghost
[00:13:01.020 --> 00:13:03.600]  就算是早期的聖公會的祈禱書
[00:13:03.600 --> 00:13:05.360]  它也是用Holy Ghost
[00:13:05.360 --> 00:13:08.960]  就算今天有一些年老一點的上一輩的牧師
[00:13:08.960 --> 00:13:12.400]  祝福的時候英文也是用Holy Ghost的字
[00:13:12.400 --> 00:13:17.200]  就是現在年老的早期教會的祝福的時候也是用Holy Ghost
[00:13:17.200 --> 00:13:20.540]  但是中文的譯法一直都是用聖靈
[00:13:20.540 --> 00:13:23.380]  但是中文的譯法一直都是用聖靈
[00:13:23.380 --> 00:13:26.320]  但是靈界和鬼界其實是一樣的
[00:13:26.320 --> 00:13:28.920]  其實靈界和鬼界都是一樣的
[00:13:28.920 --> 00:13:31.460]  所以我們為什麼要相信有這些東西呢?
[00:13:31.460 --> 00:13:33.860]  為什麼我們要相信這些事情呢?
[00:13:33.860 --> 00:13:35.020]  很簡單的
[00:13:35.020 --> 00:13:35.820]  這是很簡單的
[00:13:35.820 --> 00:13:38.100]  因為從創世開始的時候
[00:13:38.100 --> 00:13:40.320]  因為從創世開始的時候
[00:13:40.320 --> 00:13:42.000]  神造人的時候
[00:13:42.000 --> 00:13:43.200]  神造人的時候
[00:13:43.200 --> 00:13:46.700]  神造人是多了一個步驟的
[00:13:46.700 --> 00:13:48.540]  神造人就是多了一個步驟
[00:13:48.540 --> 00:13:51.200]  神怎樣造動物就沒有很清楚告訴你怎樣造
[00:13:51.200 --> 00:13:53.140]  神怎樣造動物祂沒有告訴你怎樣造
[00:13:53.140 --> 00:13:55.380]  但是造人祂就很清楚告訴你
[00:13:55.380 --> 00:13:57.380]  但造人的時候祂很清楚告訴你
[00:13:57.380 --> 00:14:00.040]  而且很強調其中有一個步驟
[00:14:00.040 --> 00:14:02.420]  而且祂很強調的
[00:14:02.420 --> 00:14:04.720]  祂提到一個步驟
[00:14:04.720 --> 00:14:08.120]  其中當然我們是照著神的形象去做
[00:14:08.120 --> 00:14:10.660]  當然祂是說我們是照著神的形象去做
[00:14:10.660 --> 00:14:11.660]  另外是什麼呢?
[00:14:11.660 --> 00:14:12.400]  另外是什麼呢?
[00:14:12.400 --> 00:14:15.100]  是神親自吹了一口氣給我們
[00:14:15.100 --> 00:14:15.800]  記不記得?
[00:14:15.800 --> 00:14:17.740]  是神親自吹了一口氣給我們
[00:14:17.740 --> 00:14:20.700]  那我們就成為有靈的活人
[00:14:20.700 --> 00:14:22.380]  那我們就成為有靈的活人
[00:14:22.380 --> 00:14:24.940]  所謂這個靈就是有靈魂的
[00:14:24.940 --> 00:14:26.940]  所謂這個靈就是有靈魂
[00:14:26.940 --> 00:14:31.020]  所以靈和魂字是分割不開的
[00:14:31.020 --> 00:14:33.320]  所以靈和魂是分割不開的
[00:14:33.320 --> 00:14:36.720]  這個就是神特別賜給我們的生命
[00:14:36.720 --> 00:14:38.620]  這就是神特別賜給我們的生命
[00:14:38.620 --> 00:14:41.060]  今天學者就說靈和魂都是不同的
[00:14:41.060 --> 00:14:43.260]  但今天我們不詳細去解釋這件事
[00:14:43.260 --> 00:14:46.260]  可能學者說靈和魂是不一樣
[00:14:46.260 --> 00:14:47.000]  但是今天我們不解釋這件事
[00:14:47.000 --> 00:14:50.440]  所以今天我們人類除了我們有肉身之外
[00:14:50.440 --> 00:14:52.460]  所以今天我們人類除了肉身之外
[00:14:52.460 --> 00:14:56.340]  聖經說得很清楚我們還有一個靈魂在裡面
[00:14:56.340 --> 00:14:58.740]  聖經說得很清楚我們還有靈魂在裡面
[00:14:58.740 --> 00:15:00.640]  這個你很多人都相信的
[00:15:00.640 --> 00:15:01.980]  這是許多人都會相信的
[00:15:01.980 --> 00:15:04.180]  但是你說靈魂是什麼呢?
[00:15:04.180 --> 00:15:05.880]  但是你說靈魂是什麼呢?
[00:15:05.880 --> 00:15:09.780]  靈魂這件事真的很難解釋給你聽是什麼
[00:15:09.780 --> 00:15:12.260]  靈魂是很難解釋是什麼
[00:15:12.260 --> 00:15:14.760]  是你看不到、見不到的東西
[00:15:14.760 --> 00:15:16.860]  是你看不見的
