
[00:00:00.000 --> 00:00:01.500]  各位電影姐妹 大家好
[00:03:06.600 --> 00:03:09.500]  神為什麼帶我們走路
[00:03:09.500 --> 00:03:10.600]  走著走著
[00:03:10.600 --> 00:03:13.000]  叫我們走回頭的呢?
[00:03:13.000 --> 00:03:15.800]  很多基督徒是這樣想的
[00:03:15.800 --> 00:03:16.600]  就是
[00:03:16.600 --> 00:03:18.600]  這件事有沒有神的心意呢?
[00:03:18.600 --> 00:03:19.500]  祈禱了之後
[00:03:19.500 --> 00:03:21.000]  發現是神叫我這樣做
[00:03:21.000 --> 00:03:22.600]  我開始走路了
[00:03:22.600 --> 00:03:24.300]  一直以神叫我這樣走
[00:03:24.300 --> 00:03:25.800]  我走著走著
[00:03:25.800 --> 00:03:28.900]  那條路好像有一點不通
[00:03:28.900 --> 00:03:31.200]  就要轉一轉彎
[00:03:31.200 --> 00:03:32.800]  沒理由的
[00:03:32.800 --> 00:03:34.800]  神叫我向這個方向走
[00:03:34.800 --> 00:03:36.700]  一定是直走的
[00:03:36.700 --> 00:03:37.400]  直走直走
[00:03:37.400 --> 00:03:39.000]  走不了也要走
[00:03:39.000 --> 00:03:41.100]  頂住也要走
[00:03:41.100 --> 00:03:43.000]  他不轉彎的
[00:03:43.000 --> 00:03:44.100]  但是有時候
[00:03:44.100 --> 00:03:45.900]  神會帶我們走一條路
[00:03:45.900 --> 00:03:47.900]  遇到事轉一個彎
[00:03:47.900 --> 00:03:49.500]  像駕車一樣
[00:03:49.500 --> 00:03:50.900]  前面有人塞住
[00:03:50.900 --> 00:03:51.800]  有車塞住
[00:03:51.800 --> 00:03:52.500]  那怎樣呢?
[00:03:52.500 --> 00:03:54.000]  唯有塞得太老
[00:03:54.000 --> 00:03:55.800]  就繞另一條路
[00:03:55.800 --> 00:03:57.800]  可能現在原來有一條新路
[00:03:57.800 --> 00:03:58.800]  快一點
[00:03:58.800 --> 00:03:59.600]  不要緊
[00:03:59.600 --> 00:04:00.900]  就可以轉
[00:04:00.900 --> 00:04:01.700]  不過有些人認為
[00:04:01.700 --> 00:04:04.800]  上帝的心意是不轉的
[00:04:04.800 --> 00:04:06.200]  因為上帝的心意
[00:04:06.200 --> 00:04:07.100]  他叫我這樣做
[00:04:07.100 --> 00:04:10.000]  他一定是開通達的道路
[00:04:10.000 --> 00:04:13.100]  有時候神可能是帶我們轉彎
[00:04:13.100 --> 00:04:14.500]  有時候叫我們回國
[00:04:14.500 --> 00:04:15.800]  有時候叫我們爬山
[00:04:15.800 --> 00:04:17.700]  有時候叫我們下水
[00:04:17.700 --> 00:04:19.500]  不出奇的
[00:04:19.500 --> 00:04:21.800]  到了海邊安營危險
[00:04:21.800 --> 00:04:23.800]  因為如果你被人攻擊
[00:04:23.800 --> 00:04:26.000]  你沒得走
[00:04:26.000 --> 00:04:26.600]  是不是?
[00:04:26.600 --> 00:04:28.200]  背水一戰
[00:04:28.200 --> 00:04:30.600]  人家在那裡圍著你
[00:04:30.600 --> 00:04:33.000]  只是餓都餓死了
[00:04:33.000 --> 00:04:35.200]  又推你下海
[00:04:35.200 --> 00:04:36.000]  所以呢
[00:04:36.000 --> 00:04:38.900]  其實為什麼神叫我們會轉回
[00:04:38.900 --> 00:04:41.500]  走著走著會繞圈呢?
[00:04:41.500 --> 00:04:42.200]  第二
[00:04:42.200 --> 00:04:43.600]  為什麼走著走著
[00:04:43.600 --> 00:04:45.400]  會叫我們去這麼危險的地方
[00:04:45.400 --> 00:04:47.800]  在海邊安營呢?
[00:04:47.800 --> 00:04:48.800]  海邊好
[00:04:48.800 --> 00:04:49.700]  風景好
[00:04:49.700 --> 00:04:51.400]  又可以打雨
[00:04:51.400 --> 00:04:52.900]  哎呀不行的了
[00:04:52.900 --> 00:04:55.700]  在海邊安營危險
[00:04:55.700 --> 00:04:57.200]  就是要這樣做
[00:04:57.200 --> 00:05:00.400]  海這個字
[00:05:00.400 --> 00:05:01.400]  就是叫Yan
[00:05:01.400 --> 00:05:02.600]  希伯來文叫Yan
[00:05:02.600 --> 00:05:04.400]  特別為大家介紹一下
[00:05:04.400 --> 00:05:05.600]  好
[00:05:05.600 --> 00:05:07.900]  今天要講的
[00:05:07.900 --> 00:05:10.100]  就是在海邊安營
[00:05:10.100 --> 00:05:11.400]  然後呢
[00:05:11.400 --> 00:05:12.500]  好了
[00:05:12.500 --> 00:05:13.400]  法律就說
[00:05:13.400 --> 00:05:14.500]  哈哈哈哈
[00:05:14.500 --> 00:05:16.600]  我收到情報
[00:05:16.600 --> 00:05:20.900]  以色列人在地中繞迷了
[00:05:20.900 --> 00:05:23.600]  抗議將他們困住了
[00:05:23.600 --> 00:05:25.800]  他們在我們這裡埃及出去
[00:05:25.800 --> 00:05:26.700]  走著走著
[00:05:26.700 --> 00:05:27.600]  誰知道
[00:05:27.600 --> 00:05:28.600]  走著走著
[00:05:28.600 --> 00:05:29.800]  繞回頭
[00:05:29.800 --> 00:05:30.500]  不會的
[00:05:30.500 --> 00:05:32.300]  他們應該要走的
[00:05:32.300 --> 00:05:33.700]  不會繞回頭的
[00:05:33.700 --> 00:05:34.600]  繞回頭
[00:05:34.600 --> 00:05:35.400]  哈哈哈
[00:05:35.400 --> 00:05:37.200]  迷路了
[00:05:37.200 --> 00:05:39.500]  這樣的想法
[00:05:39.500 --> 00:05:40.400]  原來呢
[00:05:40.400 --> 00:05:43.800]  這個是上帝出的有敵之計
[00:05:43.800 --> 00:05:44.700]  好了
[00:05:44.700 --> 00:05:47.500]  我要使法律的心剛硬
[00:05:47.500 --> 00:05:50.600]  上帝說我會讓法律的心剛硬
[00:05:50.600 --> 00:05:54.000]  他就會追趕那些百姓
[00:05:54.000 --> 00:05:57.400]  我便在法律和他全軍身上得榮耀
[00:05:57.400 --> 00:05:58.500]  這一句呢
[00:05:58.500 --> 00:06:01.900]  就是我們做過一次的聖經人
[00:06:01.900 --> 00:06:03.900]  聖經事實是早幾天的了
[00:06:03.900 --> 00:06:06.100]  埃及人就知道我是耀華
[00:06:06.100 --> 00:06:09.000]  於是以色列人就這樣走了
[00:06:09.000 --> 00:06:11.300]  神做這件事是要在法律身上
[00:06:11.300 --> 00:06:14.900]  顯出我就是耀華
[00:06:14.900 --> 00:06:17.700]  我想我又說回這段講過了
[00:06:17.700 --> 00:06:19.500]  沒什麼說又說
[00:06:19.500 --> 00:06:20.400]  不是的
[00:06:20.400 --> 00:06:23.200]  因為今天要跟大家說一些很重要的事情
[00:06:23.200 --> 00:06:25.600]  有人就告訴埃及王
[00:06:25.600 --> 00:06:27.500]  這個是假料
[00:06:27.500 --> 00:06:32.100]  你知道一打仗就有很多假的信息
[00:06:32.100 --> 00:06:33.300]  他是逃跑
[00:06:33.300 --> 00:06:34.100]  他是投降
[00:06:34.100 --> 00:06:34.700]  他是怎樣
[00:06:34.700 --> 00:06:35.600]  他是很差
[00:06:35.600 --> 00:06:36.800]  虐待俘虜
[00:06:36.800 --> 00:06:38.100]  他是打敗仗
[00:06:38.100 --> 00:06:39.300]  他是打勝仗
[00:06:39.300 --> 00:06:41.700]  一個打死四十個
[00:06:41.700 --> 00:06:43.500]  很多這些的了
[00:06:43.500 --> 00:06:46.300]  有人就告訴法律
[00:06:46.300 --> 00:06:49.900]  這個以色列人是走啊
[00:06:49.900 --> 00:06:50.500]  跑啊
[00:06:50.500 --> 00:06:52.400]  逃跑啊
[00:06:52.400 --> 00:06:54.000]  法律還說逃跑啊
[00:06:54.000 --> 00:06:55.600]  哇 這麼巧
[00:06:55.600 --> 00:06:57.000]  法律和他的臣服
[00:06:57.000 --> 00:06:58.500]  就是向百姓變心
[00:06:58.500 --> 00:07:00.100]  百姓是指以色列
[00:07:00.100 --> 00:07:01.300]  本來我們放他走
[00:07:01.300 --> 00:07:03.200]  現在不要放他走
[00:07:03.200 --> 00:07:03.900]  為什麼呢
[00:07:03.900 --> 00:07:05.700]  我們容讓以色列人去
[00:07:05.700 --> 00:07:07.300]  不用他再服侍我們
[00:07:07.300 --> 00:07:09.400]  放二百萬的奴隸
[00:07:09.400 --> 00:07:10.300]  哎呀
[00:07:10.300 --> 00:07:11.700]  我們是不是瘋了
[00:07:11.700 --> 00:07:13.100]  我們為什麼會這樣做
[00:07:13.100 --> 00:07:14.500]  這麼傻
[00:07:14.500 --> 00:07:15.600]  不行
[00:07:15.600 --> 00:07:16.500]  我們起來追他
[00:07:16.500 --> 00:07:19.900]  法律就預備他的車輛
[00:07:19.900 --> 00:07:22.300]  帶領軍兵同去
[00:07:22.300 --> 00:07:24.800]  帶著六百輛特選的車
[00:07:24.800 --> 00:07:27.800]  我上次說就帶著六百輛
[00:07:27.800 --> 00:07:29.400]  特別的戰車
[00:07:29.400 --> 00:07:31.300]  特別的坦克
[00:07:31.300 --> 00:07:34.100]  六百輛特選的車
[00:07:34.100 --> 00:07:37.100]  當時是這樣圍著車
[00:07:37.100 --> 00:07:40.200]  上面就有人拉著姜繩
[00:07:40.200 --> 00:07:41.300]  在騎馬
[00:07:41.300 --> 00:07:42.100]  不是騎馬
[00:07:42.100 --> 00:07:43.600]  是鞭策馬
[00:07:43.600 --> 00:07:46.100]  那個車兵長
[00:07:46.100 --> 00:07:48.500]  車兵長就負責這個車
[00:07:48.500 --> 00:07:52.700]  有一個人在保護他等等
[00:07:52.700 --> 00:07:54.900]  通常以前的戰車
[00:07:54.900 --> 00:07:56.500]  馬拉著的戰車
[00:07:56.500 --> 00:07:58.400]  很多時候都有三個人
[00:07:58.400 --> 00:07:59.900]  或者四個人的
[00:07:59.900 --> 00:08:01.800]  有人在射箭
[00:08:01.800 --> 00:08:03.200]  有人做什麼
[00:08:03.200 --> 00:08:04.500]  輔助
[00:08:04.500 --> 00:08:06.200]  很多時候都是這樣
[00:08:06.200 --> 00:08:09.400]  這個是法律自己
[00:08:09.400 --> 00:08:10.900]  可能特選的車
[00:08:10.900 --> 00:08:12.100]  可能親衛隊那些
[00:08:12.100 --> 00:08:15.300]  特別是特種部隊強一點的
[00:08:15.300 --> 00:08:17.600]  埃及所有的車
[00:08:17.600 --> 00:08:19.100]  這裡要補充
[00:08:19.100 --> 00:08:20.300]  埃及這麼大
[00:08:20.300 --> 00:08:21.500]  怎麼會一下子叫到
[00:08:21.500 --> 00:08:23.900]  全國埃及的車一起出來
[00:08:23.900 --> 00:08:25.300]  其實應該是說
[00:08:25.300 --> 00:08:29.900]  他們省裡面調動到的所有戰車
[00:08:29.900 --> 00:08:31.000]  都帶了出來
[00:08:31.000 --> 00:08:34.700]  特別是自己六百輛特選的車一起
[00:08:34.700 --> 00:08:36.600]  而且每車都有車兵長
[00:08:36.600 --> 00:08:38.100]  就是說那裡都有很多人
[00:08:38.100 --> 00:08:39.600]  一起去追了
[00:08:39.600 --> 00:08:41.100]  看看這個圖
[00:08:41.100 --> 00:08:43.800]  我今天跟大家說的就是這裡
[00:08:43.800 --> 00:08:44.800]  好
[00:08:44.800 --> 00:08:45.800]  留意一下
[00:08:45.800 --> 00:08:48.800]  這個就是一個衛星圖
[00:08:48.800 --> 00:08:50.700]  大家看得出來
[00:08:50.700 --> 00:08:52.700]  我要跟大家講學
[00:08:52.700 --> 00:08:55.800]  先講埃及在哪裡
[00:08:55.800 --> 00:08:57.600]  埃及在這裡
[00:08:57.600 --> 00:09:00.500]  或者現在這個西奶半島
[00:09:00.500 --> 00:09:02.500]  西奶半島現在都是埃及的
[00:09:02.500 --> 00:09:05.500]  是到這裡這個三角位
[00:09:05.500 --> 00:09:09.100]  這個三角位以上一直上去就是以色列
[00:09:09.100 --> 00:09:11.800]  這個圖是今天的
[00:09:11.800 --> 00:09:14.100]  算是近期的
[00:09:14.100 --> 00:09:15.900]  這個加薩在這裡
[00:09:15.900 --> 00:09:17.100]  加薩地帶在這裡
[00:09:17.100 --> 00:09:19.200]  就是說菲律師的地方
[00:09:19.200 --> 00:09:21.900]  就是說現在的加薩地帶
[00:09:21.900 --> 00:09:22.900]  就是以色列
[00:09:22.900 --> 00:09:25.100]  哈馬斯組織在那裡
[00:09:25.100 --> 00:09:26.900]  這個是地中海
[00:09:26.900 --> 00:09:28.600]  埃及就是這裡
[00:09:28.600 --> 00:09:31.000]  這個埃及很大的
[00:09:31.000 --> 00:09:32.700]  尼羅河也很寬
[00:09:32.700 --> 00:09:33.700]  你看衛星
[00:09:33.700 --> 00:09:35.000]  因為拍得這麼寬
[00:09:35.000 --> 00:09:36.500]  水流下去
[00:09:36.500 --> 00:09:40.400]  就去到尼羅河三角洲
[00:09:40.400 --> 00:09:43.800]  於是河就會分了很多條出去
[00:09:43.800 --> 00:09:47.400]  有些地方就會積了一坨水
[00:09:47.400 --> 00:09:50.000]  好了 尼羅河三角洲
[00:09:50.000 --> 00:09:53.500]  尼羅河
[00:09:53.500 --> 00:09:57.000]  這個是紅海
[00:09:57.000 --> 00:09:58.400]  以色列人過紅海
[00:09:58.400 --> 00:09:59.600]  我們經常都在想
[00:09:59.600 --> 00:10:02.100]  以色列人過紅海在哪裡過呢?
[00:10:02.100 --> 00:10:05.500]  今天我就想跟大家研究一下
[00:10:05.500 --> 00:10:08.300]  以色列人過紅海在哪裡過
[00:10:08.300 --> 00:10:09.400]  於是我們想
[00:10:09.400 --> 00:10:11.700]  哇 當然是在這裡過了
[00:10:11.700 --> 00:10:12.800]  它是從這裡出來的
[00:10:12.800 --> 00:10:14.900]  大概蘭塞在這裡
[00:10:14.900 --> 00:10:17.800]  蘭塞在這個位置
[00:10:17.800 --> 00:10:19.400]  他們是在這裡走的
[00:10:19.400 --> 00:10:20.900]  現在一路出來
[00:10:20.900 --> 00:10:23.600]  就過了西賴山
[00:10:23.600 --> 00:10:25.200]  去到西賴半島
[00:10:25.200 --> 00:10:26.000]  那些山
[00:10:26.000 --> 00:10:27.400]  看不看得到這些深色一點
[00:10:27.400 --> 00:10:28.900]  是山嶺來的
[00:10:28.900 --> 00:10:30.900]  西賴山大概在這裡
[00:10:30.900 --> 00:10:33.000]  在這裡繞一繞
[00:10:33.000 --> 00:10:34.700]  然後最後出去
[00:10:34.700 --> 00:10:38.100]  就進入耶利哥
[00:10:38.100 --> 00:10:41.100]  大概是這樣
[00:10:41.100 --> 00:10:42.600]  紅海
[00:10:42.600 --> 00:10:44.700]  這裡出去就是印度洋
[00:10:44.700 --> 00:10:46.300]  下去印度洋
[00:10:46.300 --> 00:10:50.000]  紅海有兩條像角一樣
[00:10:50.000 --> 00:10:51.700]  兩個角
[00:10:51.700 --> 00:10:53.200]  那這裡
[00:10:53.200 --> 00:10:55.100]  這個彎
[00:10:55.100 --> 00:10:58.700]  就叫蘇伊士彎
[00:10:58.700 --> 00:11:02.000]  這個彎叫阿卡巴彎
[00:11:02.000 --> 00:11:03.500]  有兩個彎
[00:11:03.500 --> 00:11:05.500]  然後下去紅海
[00:11:05.500 --> 00:11:09.400]  這個位置當然守著這裡
[00:11:09.400 --> 00:11:11.100]  這個長長的
[00:11:11.100 --> 00:11:15.600]  現在蘇伊士運河就是這裡
[00:11:15.600 --> 00:11:18.400]  蘇伊士運河
[00:11:18.400 --> 00:11:21.200]  這裡有一個大了一點點的
[00:11:21.200 --> 00:11:22.400]  叫虎湖
[00:11:22.400 --> 00:11:24.400]  是一個湖來的
[00:11:24.400 --> 00:11:26.100]  但是那些水是苦的
[00:11:26.100 --> 00:11:29.300]  所以叫虎湖
[00:11:29.300 --> 00:11:32.100]  現在蘇伊士運河就是這樣
[00:11:32.100 --> 00:11:33.100]  在這裡開通
[00:11:33.100 --> 00:11:34.100]  經過虎湖
[00:11:34.100 --> 00:11:35.800]  然後進來蘇伊士灣
[00:11:35.800 --> 00:11:37.000]  然後這樣
[00:11:37.000 --> 00:11:40.600]  過紅海出去印度洋
[00:11:40.600 --> 00:11:43.600]  就不用繞了一個非洲
[00:11:43.600 --> 00:11:45.600]  那麼大路那麼遠
[00:11:45.600 --> 00:11:47.600]  省了很多路
[00:11:47.600 --> 00:11:51.600]  雖然蘇伊士運河這裡大概163公里
[00:11:51.600 --> 00:11:53.600]  163里
[00:11:53.600 --> 00:11:55.600]  163公里在這個位置
[00:11:55.600 --> 00:11:57.600]  那些船就在這裡走
[00:11:57.600 --> 00:11:58.600]  有點狹窄
[00:11:58.600 --> 00:12:00.600]  去到虎湖當然是寬一點
[00:12:00.600 --> 00:12:01.600]  好
[00:12:01.600 --> 00:12:03.100]  那我們在這裡想
[00:12:03.100 --> 00:12:05.600]  以色列人過紅海
[00:12:05.600 --> 00:12:07.100]  法律追兵
[00:12:07.100 --> 00:12:08.600]  剛才讀過經文
[00:12:08.600 --> 00:12:12.600]  我帶他們繞回頭
[00:12:12.600 --> 00:12:15.100]  然後在這個地方安逸
[00:12:15.100 --> 00:12:16.600]  在海邊
[00:12:16.600 --> 00:12:17.600]  在哪裡呢
[00:12:17.600 --> 00:12:18.600]  如果過紅海
[00:12:18.600 --> 00:12:21.600]  照理說應該最窄的紅海都在這裡
[00:12:21.600 --> 00:12:22.600]  那當然了
[00:12:22.600 --> 00:12:24.600]  由上面就是蘭塞
[00:12:24.600 --> 00:12:26.600]  出來梳割耳塘
[00:12:26.600 --> 00:12:27.600]  就來到這裡了
[00:12:27.600 --> 00:12:29.600]  在這裡過
[00:12:29.600 --> 00:12:31.600]  其實今天的發現
[00:12:31.600 --> 00:12:33.600]  很有可能不是的
[00:12:33.600 --> 00:12:34.600]  今天的發現
[00:12:34.600 --> 00:12:36.600]  很有可能以色列人
[00:12:36.600 --> 00:12:40.600]  是並沒有過紅海的
[00:12:40.600 --> 00:12:42.600]  你是不是異端來的
[00:12:42.600 --> 00:12:43.600]  以色列人
[00:12:43.600 --> 00:12:44.600]  我們一直都是聽
[00:12:44.600 --> 00:12:47.600]  摩西帶領以色列人過紅海
[00:12:47.600 --> 00:12:49.600]  你說沒有過紅海都可以
[00:12:49.600 --> 00:12:50.600]  他可能是的
[00:12:50.600 --> 00:12:53.600]  我帶大家看了這個圖
[00:12:53.600 --> 00:12:54.600]  尼羅河三角洲
[00:12:54.600 --> 00:12:55.600]  尼羅河
[00:12:55.600 --> 00:12:56.600]  埃及
[00:12:56.600 --> 00:12:58.600]  蘭塞這個位置
[00:12:58.600 --> 00:13:00.600]  地中海來的
[00:13:00.600 --> 00:13:02.600]  蘇巖市灣在這裡
[00:13:02.600 --> 00:13:05.600]  這裡是最短的
[00:13:05.600 --> 00:13:07.600]  最容易過的紅海
[00:13:07.600 --> 00:13:09.600]  但是如果你要知道
[00:13:09.600 --> 00:13:11.600]  如果河是這樣的
[00:13:11.600 --> 00:13:12.600]  已經很闊了
[00:13:12.600 --> 00:13:14.600]  已經一望無際了
[00:13:14.600 --> 00:13:16.600]  如果這樣也很闊了
[00:13:16.600 --> 00:13:18.600]  走不了的
[00:13:18.600 --> 00:13:20.600]  這樣的神蹟
[00:13:20.600 --> 00:13:21.600]  也是的
[00:13:21.600 --> 00:13:24.600]  但是似乎不是那裡過了
[00:13:24.600 --> 00:13:26.600]  今天快點看看
[00:13:26.600 --> 00:13:27.600]  看這個圖
[00:13:27.600 --> 00:13:32.600]  這個圖曾經在前幾天出過
[00:13:32.600 --> 00:13:33.600]  戈山地
[00:13:33.600 --> 00:13:35.600]  戈山地是很肥沃的
[00:13:35.600 --> 00:13:37.600]  就是尼羅河三角洲
[00:13:37.600 --> 00:13:40.600]  他們建了兩個城
[00:13:40.600 --> 00:13:41.600]  以色列奴隸
[00:13:41.600 --> 00:13:43.600]  被埃及逼著建
[00:13:43.600 --> 00:13:44.600]  一個叫蘭塞
[00:13:44.600 --> 00:13:45.600]  一個叫比東
[00:13:45.600 --> 00:13:48.600]  他們出發在疏國
[00:13:48.600 --> 00:13:50.600]  所以蘭塞的人又來疏國
[00:13:50.600 --> 00:13:51.600]  比東的人來疏國
[00:13:51.600 --> 00:13:54.600]  周圍做奴隸的都來疏國
[00:13:54.600 --> 00:13:56.600]  他們就在那裡集合
[00:13:56.600 --> 00:13:59.600]  然後一起出發
[00:13:59.600 --> 00:14:02.600]  但是路可能是這樣走的
[00:14:02.600 --> 00:14:04.600]  來到這裏伊唐
[00:14:04.600 --> 00:14:06.600]  他們第一站到伊唐
[00:14:06.600 --> 00:14:08.600]  伊唐已經南面了
[00:14:08.600 --> 00:14:10.600]  這裏是紅海
[00:14:10.600 --> 00:14:12.600]  這裏有個字寫著
[00:14:12.600 --> 00:14:14.600]  小小一個叫虎湖
[00:14:14.600 --> 00:14:16.600]  這裏很窄的
[00:14:16.600 --> 00:14:18.600]  於是他們就去到
[00:14:18.600 --> 00:14:20.600]  比哈希陸和密奪中間
[00:14:20.600 --> 00:14:24.600]  河海邊那裡安營
[00:14:24.600 --> 00:14:25.600]  這三個位置
[00:14:25.600 --> 00:14:26.600]  海 比哈希陸
[00:14:26.600 --> 00:14:28.600]  和密奪三個位置的安營
[00:14:28.600 --> 00:14:31.600]  對著就是比利巴利西芬
[00:14:31.600 --> 00:14:32.600]  就是這樣
[00:14:32.600 --> 00:14:35.600]  於是他們的安營就在這裏
[00:14:35.600 --> 00:14:38.600]  其實他們已經下來了南面
[00:14:38.600 --> 00:14:42.600]  然後轉回回到北
[00:14:42.600 --> 00:14:45.600]  所以令到埃強覺得
[00:14:45.600 --> 00:14:46.600]  哈哈哈哈
[00:14:46.600 --> 00:14:47.600]  走迷了路了
[00:14:47.600 --> 00:14:49.600]  我們去殺他
[00:14:49.600 --> 00:14:50.600]  還有一些假消息
[00:14:50.600 --> 00:14:52.600]  以色列人在逃跑
[00:14:52.600 --> 00:14:54.600]  亂了
[00:14:54.600 --> 00:14:56.600]  於是他們就在戈山地
[00:14:56.600 --> 00:14:58.600]  跑出來追他們
[00:14:58.600 --> 00:15:00.600]  就是這樣的
[00:15:00.600 --> 00:15:02.600]  大概是這樣
[00:15:02.600 --> 00:15:03.600]  然後回到上面
[00:15:03.600 --> 00:15:04.600]  然後安營
[00:15:04.600 --> 00:15:07.600]  然後過紅海
[00:15:07.600 --> 00:15:09.600]  西拉半島
[00:15:09.600 --> 00:15:12.600]  然後就進入耶利哥
[00:15:12.600 --> 00:15:14.600]  去到應許之地
[00:15:14.600 --> 00:15:16.600]  這個就是一般人
[00:15:16.600 --> 00:15:18.600]  想的地方來的
[00:15:18.600 --> 00:15:20.600]  這個虎湖
[00:15:20.600 --> 00:15:22.600]  現在你看是通的
[00:15:22.600 --> 00:15:24.600]  不過今天
[00:15:24.600 --> 00:15:27.600]  經過了多久呢
[00:15:27.600 --> 00:15:29.600]  摩西大以色列人出安
[00:15:29.600 --> 00:15:32.600]  大概是主耶穌之前
[00:15:32.600 --> 00:15:35.600]  公元前的一千三百年
[00:15:35.600 --> 00:15:36.600]  哇
[00:15:36.600 --> 00:15:38.600]  一千三百年才到公元
[00:15:38.600 --> 00:15:41.600]  再加上現在2022年
[00:15:41.600 --> 00:15:43.600]  即是再加上2000年
[00:15:43.600 --> 00:15:44.600]  即是說
[00:15:44.600 --> 00:15:46.600]  三千三百年
[00:15:46.600 --> 00:15:48.600]  或者三千四百年了
[00:15:48.600 --> 00:15:49.600]  已經
[00:15:49.600 --> 00:15:52.600]  那些地貌有沒有改變了呢
[00:15:52.600 --> 00:15:53.600]  改變了
[00:15:53.600 --> 00:15:55.600]  那如果今天呢
