
[00:00:00.000 --> 00:00:03.360]  是 我們的人生都有很多的挑戰
[00:10:01.640 --> 00:10:06.640]  最後有大衛的約說到有君王由他而出
[00:10:06.640 --> 00:10:12.640]  所以大衛的子孫成為將來一個救世的君王
[00:10:12.640 --> 00:10:14.640]  尼塞亞來到這個地方
[00:10:14.640 --> 00:10:16.640]  這個就是舊約
[00:10:16.640 --> 00:10:18.640]  但是來到新約發覺
[00:10:18.640 --> 00:10:25.640]  這個漸進的啟示來到耶穌基督是一個高峰
[00:10:25.640 --> 00:10:29.640]  因為說「末世藉著他兒子向我們說話」
[00:10:29.640 --> 00:10:33.640]  「兒子」這個字是很親密的父子的關係
[00:10:33.640 --> 00:10:38.640]  這個關係是我們知道耶穌基督來到的時候
[00:10:38.640 --> 00:10:43.640]  藉他說話 當然在聖經裡面說到他有很多的教導
[00:10:43.640 --> 00:10:47.640]  但是這裡也不只是說他的教導
[00:10:47.640 --> 00:10:50.640]  說到整個人的生命來到這個世界
[00:10:50.640 --> 00:10:54.640]  他怎樣醫治 彰顯神的大能 神的憐憫
[00:10:54.640 --> 00:11:00.640]  也包括了最重要他為人捨身流血的贖罪的工作
[00:11:00.640 --> 00:11:03.640]  這個就是整個的說話
[00:11:03.640 --> 00:11:06.640]  如果這樣說的時候 耶穌基督來到說話是怎樣呢?
[00:11:06.640 --> 00:11:09.640]  其實就是他「道成肉身來到這個世界」
[00:11:09.640 --> 00:11:13.640]  就好像聖經在《約翰福音》說到一章十四字說
[00:11:13.640 --> 00:11:20.640]  「道成了肉身 住在我們當中 滿有恩典和真理」
[00:11:20.640 --> 00:11:24.640]  我們看到這位神來到這個世上
[00:11:24.640 --> 00:11:27.640]  是作成了這個救恩
[00:11:27.640 --> 00:11:29.640]  是一個非常之
[00:11:29.640 --> 00:11:32.640]  也都是因為耶穌基督這個啟示
[00:11:32.640 --> 00:11:35.640]  以致人在看救藥的時候
[00:11:35.640 --> 00:11:41.640]  能夠可以是一個更加的明白
[00:11:41.640 --> 00:11:44.640]  更加會看到那個整合性
[00:11:44.640 --> 00:11:47.640]  譬如我舉個例子 在《約翰福音》第二章
[00:11:47.640 --> 00:11:50.640]  耶穌基督很憤怒
[00:11:50.640 --> 00:11:53.640]  那些人在聖殿那裡做買賣
[00:11:53.640 --> 00:11:54.640]  祂趕走他們
[00:11:54.640 --> 00:11:57.640]  然後門徒就想起聖經所說
[00:11:57.640 --> 00:11:59.640]  聖經裡面一句說話
[00:11:59.640 --> 00:12:04.640]  「我心裡面為神的殿而焦急 如同火燒」
[00:12:04.640 --> 00:12:07.640]  這些就是他們因為看到耶穌基督
[00:12:07.640 --> 00:12:11.640]  而更加整合到救藥裡面所說的話
[00:12:11.640 --> 00:12:14.640]  其實要義就是耶穌基督來到這個世界
[00:12:14.640 --> 00:12:17.640]  這個啟示就是福音是之前未完全的知道
[00:12:17.640 --> 00:12:19.640]  耶穌基督更加開啟
[00:12:19.640 --> 00:12:24.640]  並且講到將來末世更加仔細的一些敘述
[00:12:24.640 --> 00:12:29.640]  所以這個是一個最大最完美的一個啟示
[00:12:29.640 --> 00:12:32.640]  是一個非常之重要
[00:12:32.640 --> 00:12:34.640]  為了愛的緣故
[00:12:34.640 --> 00:12:35.640]  祂來到這個世界
[00:12:35.640 --> 00:12:39.640]  整個生命拿出來的一個說話
[00:12:39.640 --> 00:12:41.640]  這樣的形式
[00:12:41.640 --> 00:12:43.640]  如果我們這樣看到這段經文的時候
[00:12:43.640 --> 00:12:47.640]  我們看到我們真的滿有福分
[00:12:47.640 --> 00:12:50.640]  神歷世代的恩典
[00:12:50.640 --> 00:12:53.640]  然後在耶穌基督裡面完全的成就
[00:12:53.640 --> 00:12:56.640]  並且給我們更豐富的啟示
[00:12:56.640 --> 00:13:00.640]  以讓我們能夠在福音裡面得著益處
[00:13:00.640 --> 00:13:03.640]  這個是非常之深刻的愛
[00:13:03.640 --> 00:13:04.640]  深厚的愛
[00:13:04.640 --> 00:13:07.640]  我們有沒有去珍惜呢?
[00:13:07.640 --> 00:13:09.640]  道成了肉身來到我們當中
[00:13:09.640 --> 00:13:11.640]  向我們表明神是誰
[00:13:11.640 --> 00:13:15.640]  就好像耶穌基督福音一章十八節說
[00:13:15.640 --> 00:13:17.640]  從來沒有人見過神
[00:13:17.640 --> 00:13:22.640]  唯有乎懷裡的獨生子將祂表明出來
[00:13:22.640 --> 00:13:24.640]  耶穌基督就是完全的一個生命
[00:13:24.640 --> 00:13:26.640]  來到這個世界
[00:13:26.640 --> 00:13:29.640]  我就想起一位牧者
[00:13:29.640 --> 00:13:32.640]  他們教會就是做一些基層的工作
[00:13:32.640 --> 00:13:37.640]  幫一些基層的小朋友去補習
[00:13:37.640 --> 00:13:39.640]  這個牧師就很好人
[00:13:39.640 --> 00:13:40.640]  跟一個學生補習
[00:13:40.640 --> 00:13:42.640]  有時候去他們家裡
[00:13:42.640 --> 00:13:45.640]  這個小朋友也挺坎坷的
[00:13:45.640 --> 00:13:49.640]  因為媽媽是自殺死了
[00:13:49.640 --> 00:13:51.640]  由婆婆去照顧
[00:13:51.640 --> 00:13:58.640]  而這個小朋友也有一些學者障礙的問題
[00:13:58.640 --> 00:14:00.640]  所以很需要人的協助
[00:14:00.640 --> 00:14:04.640]  這個牧師就去幫他補習
[00:14:04.640 --> 00:14:08.640]  雖然牧師大家覺得很有耐性
[00:14:08.640 --> 00:14:10.640]  但這個牧師說原來在教會之下
[00:14:10.640 --> 00:14:12.640]  我耐性非常之少
[00:14:12.640 --> 00:14:14.640]  於是就罵
[00:14:14.640 --> 00:14:18.640]  罵到我不知道罵到什麼程度
[00:14:18.640 --> 00:14:19.640]  總而言之
[00:14:19.640 --> 00:14:22.640]  結果罵到程度鄰居都聽到
[00:14:22.640 --> 00:14:25.640]  於是就出事了
[00:14:25.640 --> 00:14:28.640]  那些鄰居就跟婆婆說
[00:14:28.640 --> 00:14:30.640]  你是不是請一個補習老師
[00:14:30.640 --> 00:14:32.640]  她脾氣一般般
[00:14:32.640 --> 00:14:34.640]  罵你的孫子
[00:14:34.640 --> 00:14:37.640]  後來婆婆聽到
[00:14:37.640 --> 00:14:40.640]  就跟牧師說
[00:14:40.640 --> 00:14:46.640]  但他的感受跟鄰居完全不同
[00:14:46.640 --> 00:14:48.640]  他說多謝你
[00:14:48.640 --> 00:14:50.640]  鄰居就告訴他
[00:14:50.640 --> 00:14:51.640]  你這樣的情況
[00:14:51.640 --> 00:14:53.640]  其實我整天都是這樣罵我的孫子
[00:14:53.640 --> 00:14:55.640]  因為我無論如何也教不了他
[00:14:55.640 --> 00:14:57.640]  你竟然有這樣的愛心
[00:14:57.640 --> 00:14:59.640]  去做這個工作
[00:14:59.640 --> 00:15:00.640]  當然了
[00:15:00.640 --> 00:15:03.640]  耐性這個牧師要繼續學習
[00:15:03.640 --> 00:15:05.640]  但他能夠這樣做
[00:15:05.640 --> 00:15:07.640]  就是一個愛
[00:15:07.640 --> 00:15:10.640]  他去到好像這個婆婆經歷他所經歷的
[00:15:10.640 --> 00:15:12.640]  當然耶穌基督來到這個世界
[00:15:12.640 --> 00:15:15.640]  祂面對滿所有人都是犯罪
[00:15:15.640 --> 00:15:17.640]  只是祂沒有犯罪
[00:15:17.640 --> 00:15:20.640]  祂體恤我們所有人的經歷
[00:15:20.640 --> 00:15:25.640]  耶穌基督是經歷過我們的
[00:15:25.640 --> 00:15:28.640]  凡是受過試探只是他沒有犯罪
[00:15:28.640 --> 00:15:30.640]  來到這個世界
[00:15:30.640 --> 00:15:31.640]  守潔心清
[00:15:31.640 --> 00:15:33.640]  遵行神的旨意為我們死
[00:15:33.640 --> 00:15:36.640]  要說明神是哪一個
[00:15:36.640 --> 00:15:39.640]  這個這麼寶貴的一個啟示
[00:15:39.640 --> 00:15:41.640]  我不知道大家有沒有好好珍惜
[00:15:41.640 --> 00:15:45.640]  會不會我們真的好好地在聖經裏面
[00:15:45.640 --> 00:15:47.640]  了解這位耶穌基督
[00:15:47.640 --> 00:15:49.640]  繼續建立深厚的關係
[00:15:49.640 --> 00:15:51.640]  很多時候很可惜
[00:15:51.640 --> 00:15:53.640]  我們工作忙碌
[00:15:53.640 --> 00:15:56.640]  又或者我們對於閱讀沒什麼興趣
[00:15:56.640 --> 00:15:59.640]  我們對神很冷漠
[00:15:59.640 --> 00:16:02.640]  我們照樣去做一個信徒
[00:16:02.640 --> 00:16:05.640]  反而有些信徒
[00:16:05.640 --> 00:16:08.640]  如果靈性枯乾的時候
[00:16:08.640 --> 00:16:10.640]  是怎樣撐著自己呢?
[00:16:10.640 --> 00:16:12.640]  希望找一些突破
[00:16:12.640 --> 00:16:15.640]  看看有沒有一些特異的經歷
[00:16:15.640 --> 00:16:16.640]  如果有的話
[00:16:16.640 --> 00:16:17.640]  我好熟靈
[00:16:17.640 --> 00:16:19.640]  整個人醒了
[00:16:19.640 --> 00:16:22.640]  又或者甚至聽一些很有趣
[00:16:22.640 --> 00:16:24.640]  很新奇的道理
[00:16:24.640 --> 00:16:26.640]  往往異端就是這樣來的
[00:16:26.640 --> 00:16:30.640]  我們反而偏離了神的話語
[00:16:30.640 --> 00:16:32.640]  神的啟示偏離了
[00:16:32.640 --> 00:16:35.640]  以致我們的信仰都動搖
[00:16:35.640 --> 00:16:38.640]  我們經常在一個很膚淺的信仰當中
[00:16:38.640 --> 00:16:40.640]  大家知不知道很重要
[00:16:40.640 --> 00:16:43.640]  神很主動地向我們啟示
[00:16:43.640 --> 00:16:44.640]  我們怎樣回應
[00:16:44.640 --> 00:16:46.640]  然後講一下這個啟示
[00:16:46.640 --> 00:16:48.640]  那個人物耶穌基督
[00:16:48.640 --> 00:16:49.640]  是滿有尊榮
[00:16:49.640 --> 00:16:53.640]  以致我們好好的再更加體重
[00:16:53.640 --> 00:16:55.640]  耶穌基督帶來的新約
[00:16:55.640 --> 00:16:58.640]  這個福音的一個寶貴
[00:16:58.640 --> 00:17:01.640]  所以就是作者所講的
[00:17:01.640 --> 00:17:02.640]  如果我們再看
[00:17:02.640 --> 00:17:06.640]  這裡有七方面的尊榮方面特色
[00:17:06.640 --> 00:17:08.640]  就是這個兒子的榮耀
[00:17:08.640 --> 00:17:14.640]  我們看看第二章下半句
[00:17:14.640 --> 00:17:17.640]  我們逐個來看七方面
[00:17:17.640 --> 00:17:19.640]  這些彼此相連
[00:17:19.640 --> 00:17:20.640]  我們留意
[00:17:20.640 --> 00:17:30.640]  又立他為承受萬有的
[00:17:30.640 --> 00:17:33.640]  這裡在詩篇第二篇
[00:17:33.640 --> 00:17:35.640]  我讀了一篇類似經文
[00:17:35.640 --> 00:17:42.640]  講到神是英文的尼塞亞
[00:17:42.640 --> 00:17:44.640]  這裡是尼塞亞詩篇第二篇
[00:17:44.640 --> 00:17:47.640]  第八節這裡這樣說
[00:17:47.640 --> 00:17:50.640]  祢求我這位兒子
[00:17:50.640 --> 00:17:52.640]  祢求我父神
[00:17:52.640 --> 00:17:55.640]  我就將列國賜你為基業
[00:17:55.640 --> 00:17:59.640]  將地極賜你為田產
[00:17:59.640 --> 00:18:02.640]  當然這裡不只是萬國
[00:18:02.640 --> 00:18:03.640]  列國
[00:18:03.640 --> 00:18:04.640]  這裡說承受萬有
[00:18:04.640 --> 00:18:06.640]  整個宇宙
[00:18:06.640 --> 00:18:07.640]  如果以乏所思的話
[00:18:07.640 --> 00:18:12.640]  萬物將來都會在主裡面同歸於人
[00:18:12.640 --> 00:18:15.640]  這個是幕後的景況
[00:18:15.640 --> 00:18:18.640]  當然耶穌基督現在有沒有這個權柄呢
[00:18:18.640 --> 00:18:20.640]  有沒有
[00:18:20.640 --> 00:18:22.640]  都有
[00:18:22.640 --> 00:18:23.640]  馬太福音說
[00:18:23.640 --> 00:18:27.640]  天上地下所有的權柄都是給了我
[00:18:27.640 --> 00:18:30.640]  所以你們要去傳福音
[00:18:30.640 --> 00:18:33.640]  當然這個權柄還沒有完全實現
[00:18:33.640 --> 00:18:34.640]  所以我們說過
[00:18:34.640 --> 00:18:36.640]  已然未然
[00:18:36.640 --> 00:18:38.640]  Already but not yet
[00:18:38.640 --> 00:18:39.640]  神已經掌權
[00:18:39.640 --> 00:18:42.640]  我們知道這個世界在什麼情況當中
[00:18:42.640 --> 00:18:45.640]  這個我們就看一下
[00:18:45.640 --> 00:18:46.640]  第一個
[00:18:46.640 --> 00:18:47.640]  祂承受萬有
[00:18:47.640 --> 00:18:49.640]  祂將來會掌這個王權
[00:18:49.640 --> 00:18:51.640]  接著就說
[00:18:51.640 --> 00:18:53.640]  第二方面
[00:18:53.640 --> 00:18:56.640]  藉著祂創造宇宙
[00:18:56.640 --> 00:18:58.640]  你聽起來有一點點古怪
[00:18:58.640 --> 00:19:00.640]  為什麼好像調轉了
[00:19:00.640 --> 00:19:03.640]  將來最後是承受萬有
[00:19:03.640 --> 00:19:05.640]  現在就說回之前的創造宇宙
[00:19:05.640 --> 00:19:07.640]  其實很有意思
[00:19:07.640 --> 00:19:09.640]  作者就告訴你和我聽
[00:19:09.640 --> 00:19:11.640]  將來掌管萬有的
[00:19:11.640 --> 00:19:14.640]  其實就是萬有的創造主在
[00:19:14.640 --> 00:19:18.640]  這樣的領袖是理所當然
[00:19:18.640 --> 00:19:20.640]  這樣的承受是理所當然
[00:19:20.640 --> 00:19:21.640]  非常之合情合理
[00:19:21.640 --> 00:19:25.640]  因為祂就是這位創造主
[00:19:25.640 --> 00:19:27.640]  正如所有事情都是
[00:19:27.640 --> 00:19:30.640]  所有的萬物都是神所創造
[00:19:30.640 --> 00:19:34.640]  在哥羅西書我讀了一節的經文
[00:19:34.640 --> 00:19:37.640]  在第一章第十六十七節
[00:19:37.640 --> 00:19:41.640]  祂說因為萬有都是在祂裡面做的
[00:19:41.640 --> 00:19:43.640]  無論是天上的地上的
[00:19:43.640 --> 00:19:45.640]  看見的不能看見的
[00:19:45.640 --> 00:19:48.640]  或是有權位的統治的
[00:19:48.640 --> 00:19:50.640]  或是執政的掌權的
[00:19:50.640 --> 00:19:54.640]  一切都是藉著祂
[00:19:54.640 --> 00:19:56.640]  為著祂做的
[00:19:56.640 --> 00:19:59.640]  為了耶穌基督而做
[00:19:59.640 --> 00:20:00.640]  萬物都是祂
[00:20:00.640 --> 00:20:03.640]  所以如果我們在人生的路上
[00:20:03.640 --> 00:20:05.640]  我們要認定看什麼啟示的時候
[00:20:05.640 --> 00:20:09.640]  如果我們完全沒有留意這位創造主
[00:20:09.640 --> 00:20:11.640]  這位的成就萬有主
[00:20:11.640 --> 00:20:15.640]  完全失去了我們的焦點
[00:20:15.640 --> 00:20:17.640]  然後再看
[00:20:17.640 --> 00:20:20.640]  為什麼祂可以做到這樣的事情
[00:20:20.640 --> 00:20:22.640]  第三方面的榮耀
