
[00:00:00.000 --> 00:00:03.540]  阿伯拉罕第六次
[00:03:32.600 --> 00:03:33.760]  耶和華說
[00:03:33.760 --> 00:03:38.920]  我所要做的事情豈可瞞著阿伯拉罕
[00:03:38.920 --> 00:03:43.880]  我所要做的事情豈可瞞著阿伯拉罕
[00:03:43.880 --> 00:03:47.040]  接著就將索多瑪罕的罪惡
[00:03:47.040 --> 00:03:48.240]  聲援於他
[00:03:48.240 --> 00:03:50.360]  這件事情告訴阿伯拉罕
[00:03:50.360 --> 00:03:53.480]  耶和華是要親身下來拆罕一下
[00:03:53.480 --> 00:03:55.000]  看看是不是真的
[00:03:55.000 --> 00:03:58.880]  為什麼耶和華要做的事情
[00:03:58.880 --> 00:04:01.040]  不可以瞞著阿伯拉罕呢?
[00:04:01.040 --> 00:04:03.400]  他是做天地萬物
[00:04:03.400 --> 00:04:04.400]  做生命
[00:04:04.400 --> 00:04:05.280]  做人
[00:04:05.280 --> 00:04:07.000]  做所有事情的神
[00:04:07.000 --> 00:04:10.520]  人只不過是被做的人
[00:04:10.520 --> 00:04:14.520]  為什麼創造天地的耶和華說
[00:04:15.320 --> 00:04:17.280]  要告訴他不可以瞞著他呢?
[00:04:17.280 --> 00:04:19.000]  耶和華完全有權不需要告訴他
[00:04:19.000 --> 00:04:19.800]  為什麼呢?
[00:04:19.800 --> 00:04:25.120]  我們看到神與阿伯拉罕的關係很密切
[00:04:25.120 --> 00:04:26.200]  很親密的
[00:04:26.200 --> 00:04:30.200]  神不斷都想賜福給阿伯拉罕
[00:04:30.200 --> 00:04:32.240]  又賜地給他
[00:04:32.240 --> 00:04:34.240]  又應許賜個兒子給他
[00:04:34.240 --> 00:04:36.000]  他有軟弱的時候
[00:04:36.000 --> 00:04:37.440]  糊塗做錯事的時候
[00:04:37.440 --> 00:04:39.360]  神又幫助他挽回他
[00:04:39.360 --> 00:04:40.960]  而阿伯拉罕
[00:04:40.960 --> 00:04:42.280]  在大多數的時候
[00:04:42.280 --> 00:04:44.040]  他都是聽聽話話的
[00:04:44.040 --> 00:04:47.360]  都是做一些神喜歡做的事情
[00:04:47.360 --> 00:04:48.440]  討神喜悅的
[00:04:48.440 --> 00:04:49.800]  就是因為
[00:04:49.800 --> 00:04:54.400]  耶和華神與阿伯拉罕之間很親密的關係
[00:04:54.400 --> 00:04:57.560]  神要做的大事
[00:04:57.560 --> 00:04:59.560]  他說要告訴阿伯拉罕
[00:04:59.560 --> 00:05:03.000]  或者我們也會在我們的人生經驗裡面
[00:05:03.000 --> 00:05:04.960]  也試過有些事情
[00:05:04.960 --> 00:05:06.800]  我們想要做的
[00:05:06.800 --> 00:05:12.200]  我們也很想告訴你最親密身邊的人聽
[00:05:12.200 --> 00:05:13.800]  或者是你最好的朋友聽
[00:05:13.800 --> 00:05:14.520]  你告訴他
[00:05:14.520 --> 00:05:16.160]  我將來要怎樣怎樣
[00:05:16.160 --> 00:05:17.600]  你也會的
[00:05:17.600 --> 00:05:19.360]  反而你覺得
[00:05:19.360 --> 00:05:23.000]  如果我不告訴這個最親密的人聽
[00:05:23.000 --> 00:05:24.440]  不告訴我最好的朋友聽
[00:05:24.440 --> 00:05:25.520]  我去做了
[00:05:25.520 --> 00:05:27.120]  好像有些對那個朋友不住
[00:05:27.120 --> 00:05:28.000]  對他不住
[00:05:28.000 --> 00:05:29.680]  為什麼你不告訴他呢?
[00:05:29.680 --> 00:05:30.240]  是不是?
[00:05:30.240 --> 00:05:33.800]  那麼神與阿伯拉罕之間很親密的關係
[00:05:33.800 --> 00:05:36.280]  在哪一竄都這樣反映出來
[00:05:36.280 --> 00:05:38.200]  就是說神要做一件大事
[00:05:38.200 --> 00:05:39.600]  祂要告訴阿伯拉罕
[00:05:40.120 --> 00:05:45.120]  這是一個很令我們羨慕的情況
[00:05:45.120 --> 00:05:47.680]  我們會不會去到一個與神這麼親密
[00:05:47.680 --> 00:05:48.960]  這麼要好的關係
[00:05:48.960 --> 00:05:52.160]  我們與神好到
[00:05:52.160 --> 00:05:55.560]  神要做一些事情要告訴我們呢?
[00:05:55.560 --> 00:05:58.520]  這是一個很正確的方向
[00:05:58.520 --> 00:06:00.920]  值得我們去羨慕和學習
[00:06:00.920 --> 00:06:05.000]  那麼阿伯拉罕在與神的這麼親密關係之下
[00:06:05.000 --> 00:06:06.120]  神說要告訴他
[00:06:06.120 --> 00:06:09.480]  要告訴他這件事情
[00:06:09.480 --> 00:06:10.440]  但是
[00:06:10.440 --> 00:06:15.120]  這個方向到現今這個世代
[00:06:15.120 --> 00:06:18.000]  又發展到有一點歪曲
[00:06:18.000 --> 00:06:19.680]  大家要留意
[00:06:19.680 --> 00:06:22.520]  今天如果有些人很隨便跟你說
[00:06:22.520 --> 00:06:25.360]  神告訴我什麼什麼的
[00:06:25.360 --> 00:06:29.400]  如果你多一些基督徒的朋友
[00:06:29.400 --> 00:06:32.800]  或者在你的社交圈子裡面
[00:06:32.800 --> 00:06:35.560]  認識多一些其他地方的基督徒
[00:06:35.560 --> 00:06:37.440]  你可能會有機會聽過
[00:06:37.440 --> 00:06:38.640]  有些人跟你說
[00:06:38.640 --> 00:06:40.960]  神告訴我什麼什麼的
[00:06:40.960 --> 00:06:42.320]  你要小心
[00:06:42.320 --> 00:06:45.400]  很多時候你要小心去分辨
[00:06:45.400 --> 00:06:48.840]  他所告訴神的內容
[00:06:48.840 --> 00:06:55.040]  是否合乎聖經的真理的方向和原則
[00:06:55.040 --> 00:06:57.120]  昨天聽了一個姐妹說
[00:06:57.120 --> 00:07:00.240]  說有一個朋友的朋友患了重病
[00:07:00.240 --> 00:07:02.280]  兩夫妻都是基督徒
[00:07:02.280 --> 00:07:04.720]  老公就說
[00:07:04.720 --> 00:07:06.320]  我祈禱了
[00:07:06.320 --> 00:07:09.680]  神說會醫好你,你不用去做手術了
[00:07:09.680 --> 00:07:11.440]  但是她的病一般來說
[00:07:11.440 --> 00:07:14.440]  都是要做一些手術才會痊癒的
[00:07:14.440 --> 00:07:16.400]  她竟然是這樣
[00:07:16.400 --> 00:07:20.120]  那麼跟聖經一直教導我們的原則
[00:07:20.120 --> 00:07:22.240]  是不是貫徹呢?
[00:07:22.240 --> 00:07:24.160]  我們就要醒覺一點
[00:07:24.160 --> 00:07:25.800]  不要太過隨便
[00:07:25.800 --> 00:07:28.120]  聽別人說
[00:07:28.120 --> 00:07:29.680]  神告訴你什麼什麼的
[00:07:29.680 --> 00:07:30.600]  你就盡信
[00:07:30.600 --> 00:07:32.080]  不要太過容易
[00:07:32.080 --> 00:07:33.160]  要小心分辨
[00:07:33.160 --> 00:07:35.800]  所以我們要自己多讀聖經
[00:07:35.800 --> 00:07:37.320]  知道聖經說什麼
[00:07:37.320 --> 00:07:41.080]  別人說的話我們才懂得怎樣去分辨
[00:07:41.080 --> 00:07:44.160]  其實神跟我們說話
[00:07:44.160 --> 00:07:46.960]  很多時候都會透過聖靈
[00:07:46.960 --> 00:07:49.880]  剛才也唱了幾首歌關於聖靈
[00:07:49.880 --> 00:07:53.960]  《約翰福音》章十三節那一段
[00:07:53.960 --> 00:07:55.360]  耶穌主要提過
[00:07:55.360 --> 00:07:58.000]  就是說真理的聖靈來到的時候
[00:07:58.000 --> 00:08:00.880]  祂要引導我們明白一切的真理
[00:08:00.880 --> 00:08:04.280]  祂不是憑著自己說話的
[00:08:04.280 --> 00:08:07.080]  是將祂所聽到的說出來
[00:08:07.080 --> 00:08:09.440]  將來的事情要告訴我們
[00:08:09.440 --> 00:08:10.960]  那麼真理的聖靈
[00:08:10.960 --> 00:08:12.400]  聖經就是真理
[00:08:12.400 --> 00:08:15.920]  我們要知道聖靈跟我們說話
[00:08:15.920 --> 00:08:20.280]  都是會按照聖經的真理原則去說的
[00:08:20.280 --> 00:08:22.960]  如果所說的話
[00:08:22.960 --> 00:08:25.480]  是太過偏離聖經
[00:08:25.480 --> 00:08:27.400]  你就要留心了
[00:08:27.400 --> 00:08:29.920]  這裡好像差了一點
[00:08:29.920 --> 00:08:35.240]  但是也是關乎神跟我們說話的一件事情
[00:08:35.240 --> 00:08:37.640]  接著的經文
[00:08:37.640 --> 00:08:40.000]  就是剛才的經文
[00:08:40.000 --> 00:08:41.080]  就是說
[00:08:41.080 --> 00:08:45.680]  神跟他說了索多瑪和摩拉的事情
[00:08:45.680 --> 00:08:47.880]  那麼出現的經文
[00:08:47.880 --> 00:08:50.480]  就是阿伯拉罕跟神說了很多話
[00:08:50.480 --> 00:08:52.320]  如果你看聖經
[00:08:52.320 --> 00:08:54.760]  特別是阿伯拉罕的故事
[00:08:54.760 --> 00:08:56.680]  多看幾遍你會發覺
[00:08:56.680 --> 00:09:00.040]  就是阿伯拉罕在書中講了很多話
[00:09:00.040 --> 00:09:01.840]  通常他也沒有什麼話要講的
[00:09:01.840 --> 00:09:03.640]  一句起兩句止而已
[00:09:03.640 --> 00:09:05.760]  但是在書中講了很多話
[00:09:05.760 --> 00:09:07.640]  那麼
[00:09:07.640 --> 00:09:09.960]  神說要滅這個索多瑪城
[00:09:09.960 --> 00:09:12.960]  那麼他就感覺到
[00:09:12.960 --> 00:09:15.240]  為什麼要滅掉這個城呢?
[00:09:15.240 --> 00:09:16.400]  很慘的
[00:09:16.400 --> 00:09:18.320]  按照我們的看法
[00:09:18.320 --> 00:09:20.440]  人性的自然反應也是這樣
[00:09:20.440 --> 00:09:23.320]  那麼阿伯拉罕就會看到
[00:09:23.320 --> 00:09:26.960]  你說這個城罪惡很大
[00:09:26.960 --> 00:09:29.880]  難道裡面沒有義人呢?
[00:09:29.880 --> 00:09:31.960]  那麼你一起滅掉也不好吧
[00:09:31.960 --> 00:09:33.800]  那麼他就跟神求
[00:09:33.800 --> 00:09:38.920]  你不要惡人善人都一起滅掉
[00:09:38.920 --> 00:09:41.120]  那麼就說如果有50個義人
[00:09:41.120 --> 00:09:42.800]  你都要滅掉嗎?
[00:09:42.800 --> 00:09:44.920]  從這裡開始了的對話
[00:09:44.920 --> 00:09:46.800]  那麼我們如果數一數
[00:09:46.800 --> 00:09:47.560]  就是說
[00:09:47.560 --> 00:09:51.720]  他從50個一直到45個到40個
[00:09:51.720 --> 00:09:53.000]  求了多少次?
[00:09:53.600 --> 00:09:54.520]  50
[00:09:54.520 --> 00:09:55.560]  45
[00:09:55.560 --> 00:09:56.440]  40
[00:09:56.440 --> 00:09:57.240]  30
[00:09:57.240 --> 00:09:57.920]  20
[00:09:57.920 --> 00:09:58.640]  20
[00:09:58.640 --> 00:10:00.040]  求了六次
[00:10:00.040 --> 00:10:04.240]  一共六次向耶和華神祈求
[00:10:04.240 --> 00:10:07.280]  就是說如果這個城裡有這麼多的義人
[00:10:07.280 --> 00:10:08.680]  那怎麼辦呢?
[00:10:08.680 --> 00:10:11.800]  那麼耶和華神就很清晰
[00:10:11.800 --> 00:10:15.320]  全部六次都答應了他
[00:10:15.320 --> 00:10:15.960]  好
[00:10:15.960 --> 00:10:17.720]  如果有這麼多義人我就不滅了
[00:10:17.720 --> 00:10:19.360]  但是很可惜的就是說
[00:10:19.360 --> 00:10:21.120]  從故事的發展我們知道
[00:10:21.120 --> 00:10:23.640]  後來就說都要滅掉這個城
[00:10:23.640 --> 00:10:25.520]  因為連十個都沒有
[00:10:25.520 --> 00:10:28.720]  但是這個阿伯拉罕這樣子
[00:10:28.720 --> 00:10:32.720]  向神為所多瑪代求的這件事情
[00:10:32.720 --> 00:10:34.600]  就給我們一個很大的反省
[00:10:34.600 --> 00:10:36.440]  就是說我們要學習阿伯拉罕
[00:10:36.440 --> 00:10:40.080]  向天父為我們身邊的人
[00:10:40.080 --> 00:10:43.160]  為身邊的社區社會等等
[00:10:43.160 --> 00:10:44.200]  去代求
[00:10:44.200 --> 00:10:47.520]  代求這件事情是神喜悅的
[00:10:47.520 --> 00:10:49.840]  那麼到了《新玉聖經》
[00:10:49.840 --> 00:10:51.240]  也有教導我們
[00:10:51.240 --> 00:10:52.080]  就是說
[00:10:52.080 --> 00:10:56.800]  譬如說子孫我們各人不要單顧自己的事情
[00:10:56.800 --> 00:10:59.000]  也要顧別人的事情
[00:10:59.000 --> 00:11:01.960]  那麼耶穌另外教我們祈禱的時候
[00:11:01.960 --> 00:11:05.920]  也是教我們先求神的國和神的義
[00:11:05.920 --> 00:11:09.760]  那麼我們自己的飲食生活等等
[00:11:09.760 --> 00:11:11.040]  就放到最後
[00:11:11.040 --> 00:11:12.680]  才隨便提一兩句話
[00:11:12.680 --> 00:11:14.080]  如果你今天沒有飯吃
[00:11:14.080 --> 00:11:15.280]  你就來求我吧
[00:11:15.280 --> 00:11:17.840]  我在這裡講祈禱的時候也有講過
[00:11:17.840 --> 00:11:19.640]  其實叫我們不用求自己的事情
[00:11:19.840 --> 00:11:20.560]  但是
[00:11:20.560 --> 00:11:23.160]  向神為別人代求
[00:11:23.160 --> 00:11:24.520]  是一件好事
[00:11:24.520 --> 00:11:27.120]  所以如果我們教會
[00:11:27.120 --> 00:11:30.880]  我們跟其他的基督徒等等
[00:11:30.880 --> 00:11:34.600]  都少一點為自己的事情向神求
[00:11:34.600 --> 00:11:37.920]  多一點為別人的事情向神代求
[00:11:37.920 --> 00:11:40.280]  那麼就會有一幅很美麗的圖畫
[00:11:40.280 --> 00:11:41.800]  那麼神也很喜悅
[00:11:41.800 --> 00:11:44.600]  所以希望在代求的事情上
[00:11:44.600 --> 00:11:46.880]  我們向阿伯拉罕學習
[00:11:46.880 --> 00:11:50.360]  去向神多一點為別人來求
[00:11:50.360 --> 00:11:52.440]  那麼所多瑪這個城
[00:11:52.440 --> 00:11:55.160]  十九章我們再下去的時候
[00:11:55.160 --> 00:11:57.840]  我們稍微跳過了太長的內容
[00:11:57.840 --> 00:11:58.800]  不看那麼多
[00:11:58.800 --> 00:12:02.080]  那麼就講到所多瑪的情況
[00:12:02.080 --> 00:12:03.320]  兩個天使
[00:12:03.320 --> 00:12:04.720]  耶和華沒有去
[00:12:04.720 --> 00:12:07.560]  那兩個天使就去到所多瑪城
[00:12:07.560 --> 00:12:10.120]  就有一些很特殊的經歷
[00:12:10.120 --> 00:12:13.120]  就顯出了所多瑪人的一些罪行
[00:12:13.120 --> 00:12:15.120]  其中一段很重要的
[00:12:15.120 --> 00:12:16.840]  就是十九章三至八節
[00:12:16.840 --> 00:12:21.400]  那裡就是說羅德接待了這兩個天使
[00:12:21.400 --> 00:12:23.800]  因為這兩個天使在城門口那裡
[00:12:23.800 --> 00:12:26.600]  來觀察那些人
[00:12:26.600 --> 00:12:28.520]  觀察這個城是怎麼樣的
[00:12:28.520 --> 00:12:32.120]  那麼羅德看到有外客來訪這個城
[00:12:32.120 --> 00:12:35.880]  那麼他就盡當時風俗習慣的
[00:12:35.880 --> 00:12:39.600]  應有的地主之誼接待他們
[00:12:39.600 --> 00:12:42.560]  那麼就請他們回到家裡
[00:12:42.560 --> 00:12:43.640]  到了家裡面
[00:12:43.640 --> 00:12:46.480]  羅德為他們預備了炎席烤毛烤餅
[00:12:46.480 --> 00:12:48.400]  來請他們吃
[00:12:48.400 --> 00:12:49.440]  那麼他們吃了
[00:12:49.440 --> 00:12:50.880]  那麼他們環迴了躺下
[00:12:50.880 --> 00:12:52.320]  就是還沒有去休息的時候
[00:12:52.320 --> 00:12:54.960]  所多瑪城裡各處的人員
[00:12:54.960 --> 00:12:56.960]  老大少爺就是很多人
[00:12:56.960 --> 00:12:58.960]  都圍著他那裡
[00:12:58.960 --> 00:13:00.400]  呼叫羅德說
[00:13:00.400 --> 00:13:04.440]  今天晚上到你這裡來的人在哪裡呢?
[00:13:04.440 --> 00:13:06.760]  將他們帶出來任我們所為
[00:13:06.760 --> 00:13:08.760]  讀到這裡你不知道他什麼意思
[00:13:08.760 --> 00:13:09.520]  任我們所為
[00:13:09.520 --> 00:13:12.280]  但是接著看下去你就知道多醜惡
[00:13:12.280 --> 00:13:14.360]  羅德出來就把門關上
[00:13:14.360 --> 00:13:16.160]  到了眾人那裡說
[00:13:16.160 --> 00:13:19.600]  眾大廳請你們不要做這惡事
[00:13:19.600 --> 00:13:20.920]  就是將他們做一些惡事
[00:13:20.920 --> 00:13:21.600]  什麼惡事呢?
[00:13:21.600 --> 00:13:22.680]  不是殺了他們
[00:13:22.680 --> 00:13:24.400]  那麼接著就很奇怪
[00:13:24.400 --> 00:13:26.600]  羅德為什麼會提出一個這樣的建議
[00:13:26.600 --> 00:13:29.120]  但是顯出了他們想要做什麼事
[00:13:29.120 --> 00:13:30.640]  他說我有兩個女兒
[00:13:30.640 --> 00:13:32.280]  還是處女還沒出嫁
[00:13:32.280 --> 00:13:35.840]  容我領出來任憑你們的心願而行
[00:13:35.840 --> 00:13:38.880]  只是這兩個人既然到我舍下
[00:13:38.880 --> 00:13:40.480]  不要向他們做什麼
[00:13:40.480 --> 00:13:44.720]  那麼以前的文學比較合促一點
[00:13:44.720 --> 00:13:46.640]  沒有現在那些寫得那麼明顯
[00:13:46.640 --> 00:13:49.000]  要我們知道他想做什麼事
[00:13:49.000 --> 00:13:51.480]  索多瑪城就是一個這樣子
[00:13:51.480 --> 00:13:55.680]  在這些男女的事情上
[00:13:55.680 --> 00:13:58.840]  很混亂的情況
[00:13:58.840 --> 00:14:01.240]  同性戀的問題
[00:14:01.240 --> 00:14:04.240]  說要將這兩個的天使
[00:14:04.240 --> 00:14:06.760]  可能生得很貌美那些
[00:14:06.760 --> 00:14:08.760]  來任他們所為
[00:14:08.760 --> 00:14:12.480]  我們看到一些現象
[00:14:12.480 --> 00:14:16.000]  現在這樣的社會都開始走向一些
[00:14:16.000 --> 00:14:18.720]  很令人側目的情況
[00:14:18.720 --> 00:14:19.520]  就是說
[00:14:19.520 --> 00:14:22.600]  幾十年前說選美
[00:14:22.600 --> 00:14:25.080]  就是女性出來
[00:14:25.080 --> 00:14:27.680]  被人平頭品足選美
[00:14:27.680 --> 00:14:31.400]  有一些衛道之士都覺得這樣不是一件好事
[00:14:31.400 --> 00:14:33.680]  但是到了近來
[00:14:33.680 --> 00:14:39.000]  就是說男士出來被人平頭品足去選美男子
[00:14:39.000 --> 00:14:41.040]  就更加不好
[00:14:41.040 --> 00:14:42.680]  再更加不好的就是
[00:14:42.680 --> 00:14:47.080]  某些電視台找一些類似的評判出來
[00:14:47.080 --> 00:14:50.440]  去評這些人的時候
[00:14:50.440 --> 00:14:54.400]  所表現出來的瘋狂
[00:14:54.400 --> 00:14:56.600]  叫囂那些
[00:14:56.600 --> 00:14:57.960]  令人很嘔心
[00:14:57.960 --> 00:15:00.120]  社會就是這樣子慢慢變化
[00:15:00.120 --> 00:15:02.000]  其實這個並不是新事
[00:15:02.000 --> 00:15:03.400]  日光之下的新事
[00:15:03.400 --> 00:15:05.200]  是當日的社會
[00:15:05.200 --> 00:15:06.600]  已經是這樣子
[00:15:06.600 --> 00:15:09.280]  在男女之事上是很混亂的
[00:15:09.280 --> 00:15:10.480]  有些人說
[00:15:11.040 --> 00:15:12.440]  關乎同性戀
[00:15:12.440 --> 00:15:14.080]  《聖經》沒有提過同性戀
[00:15:14.080 --> 00:15:15.200]  是,你對
[00:15:15.200 --> 00:15:17.520]  《聖經》沒有提過同性戀這三個字
[00:15:17.520 --> 00:15:19.640]  但是那些行為在這裡
[00:15:19.640 --> 00:15:21.440]  是很明白地說出來的
[00:15:21.440 --> 00:15:23.520]  這個是神所厭惡
[00:15:23.520 --> 00:15:25.880]  所要懲罰的一些罪案
[00:15:25.880 --> 00:15:27.440]  到了新約
[00:15:27.440 --> 00:15:31.360]  其實在《羅馬書》也會提得比較明確一點
[00:15:31.360 --> 00:15:33.480]  那裡講述人
[00:15:33.480 --> 00:15:35.040]  就是一般的罪
[00:15:35.040 --> 00:15:36.640]  說他們不敬畏神
[00:15:36.640 --> 00:15:37.480]  拜偶像
[00:15:37.480 --> 00:15:38.960]  然後就數到這一項
[00:15:38.960 --> 00:15:40.440]  一章二十六至二十七節
[00:15:40.440 --> 00:15:41.040]  就是說
[00:15:41.040 --> 00:15:45.640]  因此神就任憑他們放縱可羞恥的情慾
[00:15:45.640 --> 00:15:50.520]  他們的女人把順性的用處變為逆性的用處
[00:15:50.520 --> 00:15:51.720]  這個也不是很清楚
[00:15:51.720 --> 00:15:52.760]  下一節再說
[00:15:52.760 --> 00:15:54.120]  男人也時如此
[00:15:54.120 --> 00:15:56.520]  棄了女人順性的用處
[00:15:56.520 --> 00:15:59.120]  欲火攻心彼此貪戀
[00:15:59.120 --> 00:16:03.200]  男和男行可恥的事
[00:16:03.200 --> 00:16:05.640]  就在自己身上受者妄為
[00:16:05.640 --> 00:16:07.000]  當得的報應
[00:16:07.000 --> 00:16:09.480]  這個是沒有同性戀這三個字
[00:16:09.480 --> 00:16:10.800]  但是看這段的文字
[00:16:10.800 --> 00:16:13.080]  你會說不是同性戀是什麼呢?
[00:16:13.080 --> 00:16:15.960]  性傾是反對同性戀的
[00:16:15.960 --> 00:16:17.680]  神是厭惡這個罪惡的
[00:16:17.680 --> 00:16:19.240]  神是要救這些人
[00:16:19.240 --> 00:16:21.000]  所以這些人要悔改
[00:16:21.000 --> 00:16:22.360]  他們悔改
[00:16:22.360 --> 00:16:24.040]  神是不會拯救他們的
[00:16:24.040 --> 00:16:29.320]  但是現代的人將這件事情套上很多新的詞彙
[00:16:29.320 --> 00:16:30.680]  新的解釋
[00:16:30.680 --> 00:16:34.720]  說這些人的性傾向天生如此
[00:16:34.720 --> 00:16:37.000]  所以要容養他們
[00:16:37.000 --> 00:16:39.160]  要給他們有這樣的責任
[00:16:39.160 --> 00:16:41.000]  因為很多的文明社會
[00:16:41.000 --> 00:16:43.680]  甚至乎立法就說要合法化
[00:16:43.680 --> 00:16:45.640]  要容許他們這樣子
[00:16:45.640 --> 00:16:47.200]  是不是這樣呢?
[00:16:47.200 --> 00:16:50.000]  人的天生傾向
[00:16:50.000 --> 00:16:56.000]  我覺得不是我們要隨便隨著己意去滿足
[00:16:56.000 --> 00:16:57.680]  我們的天生傾向
[00:16:57.680 --> 00:16:59.000]  每一個人
[00:16:59.000 --> 00:17:00.640]  我應該說大多數的人
[00:17:00.640 --> 00:17:02.960]  的天生傾向都是懶惰
[00:17:02.960 --> 00:17:04.360]  懂不懂我意思?
[00:17:04.360 --> 00:17:05.000]  是
