
[00:00:00.000 --> 00:00:02.480]  弟兄姊妹新年快樂!
[00:04:19.280 --> 00:04:22.480]  如此你的道路就可以亨通
[00:04:22.480 --> 00:04:24.080]  凡事順利
[00:04:24.080 --> 00:04:26.280]  我豈沒有吩咐你嗎
[00:04:26.280 --> 00:04:28.280]  你當剛強壯膽
[00:04:28.280 --> 00:04:29.680]  不要懼怕
[00:04:29.680 --> 00:04:31.080]  也不要驚慌
[00:04:31.080 --> 00:04:33.680]  因為你無論往哪裡去
[00:04:33.680 --> 00:04:36.680]  也會說你的神必與你同在
[00:04:36.680 --> 00:04:38.880]  讓我們再一次同心低頭祈禱
[00:04:39.880 --> 00:04:41.280]  神愛天父
[00:04:41.280 --> 00:04:42.880]  我們渴想你
[00:04:42.880 --> 00:04:44.680]  因為在你裡面
[00:04:44.680 --> 00:04:46.680]  有活水的泉源
[00:04:46.680 --> 00:04:49.280]  願你的話滋潤我們的心
[00:04:49.280 --> 00:04:51.080]  願聖靈啟迪我們
[00:04:51.080 --> 00:04:52.880]  讓我們能夠敏銳
[00:04:52.880 --> 00:04:55.080]  你要向我們所說的話
[00:04:55.080 --> 00:04:56.880]  多謝聽我同心的祈禱
[00:04:56.880 --> 00:04:59.080]  奉耶穌基督聖名祈求
[00:04:59.080 --> 00:05:01.080]  阿門
[00:05:01.080 --> 00:05:04.880]  耶和華的僕人摩西死了以後
[00:05:04.880 --> 00:05:09.280]  這句話是約翰雅基一個充滿挑戰的開場白
[00:05:09.280 --> 00:05:14.080]  摩西是以色列民一個非常偉大的領袖
[00:05:14.080 --> 00:05:15.680]  他帶領以色列民出埃及
[00:05:15.680 --> 00:05:17.480]  離開這個圍爐之地
[00:05:17.480 --> 00:05:19.280]  跟他們一起在曠野
[00:05:19.280 --> 00:05:22.680]  共度了四十年的歲月
[00:05:22.680 --> 00:05:29.480]  聖經也多次稱呼摩西是神人摩西
[00:05:29.480 --> 00:05:32.280]  在《新命紀》結束之前
[00:05:32.280 --> 00:05:34.480]  是這樣肯定摩西的
[00:05:34.480 --> 00:05:39.280]  在《新命紀》34章10至12節這樣說
[00:05:39.280 --> 00:05:41.880]  以後以色列中再沒有興起
[00:05:41.880 --> 00:05:44.280]  先知像摩西的
[00:05:44.280 --> 00:05:47.280]  他是耶和華面對面所認識的
[00:05:47.280 --> 00:05:49.280]  耶和華打發他在埃及地
[00:05:49.280 --> 00:05:51.880]  向法老和他的一切臣僕
[00:05:51.880 --> 00:05:55.680]  並他的全地行各樣神蹟騎士
[00:05:55.680 --> 00:05:59.680]  又在以色列眾人眼前顯大能的手
[00:05:59.680 --> 00:06:03.680]  行一切大而可畏的事
[00:06:03.680 --> 00:06:08.680]  摩西確實是以色列民一個非常偉大的領袖
[00:06:08.680 --> 00:06:11.480]  那麼約書亞是誰呢?
[00:06:11.480 --> 00:06:12.680]  經文怎麼形容呢?
[00:06:12.680 --> 00:06:16.480]  經文記載是摩西的幫手約書亞
[00:06:16.480 --> 00:06:22.280]  有些日本譯作摩西的侍從約書亞
[00:06:22.280 --> 00:06:25.280]  其實約書亞很早就已經出場了
[00:06:25.280 --> 00:06:27.480]  在初一及十七章那裡
[00:06:27.480 --> 00:06:31.680]  如果大家都記得一個很深刻的一幕
[00:06:31.680 --> 00:06:34.080]  摩西揀選了約書亞
[00:06:34.080 --> 00:06:38.080]  去帶領以色列民和阿瑪力人爭戰
[00:06:38.080 --> 00:06:41.280]  摩西在山頂上舉手祈禱的時候
[00:06:41.280 --> 00:06:46.680]  約書亞就在山下帶領以色列民去得勝
[00:06:46.680 --> 00:06:53.080]  約書亞經過了在摩西身旁幾十年的歷練之後
[00:06:53.080 --> 00:06:59.480]  也成為了摩西所揀選的繼承人
[00:06:59.480 --> 00:07:04.080]  不過在這裡經文約書亞的第一章裡面
[00:07:04.080 --> 00:07:06.280]  介紹約書亞的身份的時候
[00:07:06.280 --> 00:07:09.080]  仍然是依附著摩西的
[00:07:09.080 --> 00:07:11.480]  摩西的僕人
[00:07:11.480 --> 00:07:12.680]  摩西的幫手
[00:07:12.680 --> 00:07:13.880]  摩西的侍從
[00:07:13.880 --> 00:07:18.080]  好像不介紹摩西就介紹不到約書亞一樣
[00:07:18.080 --> 00:07:20.080]  相比起摩西很超然的地位
[00:07:20.080 --> 00:07:24.880]  很明顯約書亞還有一段距離
[00:07:24.880 --> 00:07:26.480]  但無論如何
[00:07:26.480 --> 00:07:32.280]  耶和華臣給約書亞的使命已經在這一刻淋到他的身上了
[00:07:32.280 --> 00:07:36.080]  在第二節那裡這樣記載
[00:07:36.080 --> 00:07:37.880]  我的僕人摩西死了
[00:07:37.880 --> 00:07:42.680]  現在你要起來和眾百姓過這約旦河
[00:07:42.680 --> 00:07:46.680]  往我所要賜給以色列人的地去
[00:07:46.680 --> 00:07:53.680]  約書亞去接續了摩西帶領以色列民這個領袖的角色
[00:07:53.680 --> 00:07:55.280]  一般大家都知道
[00:07:55.280 --> 00:07:57.480]  在領袖交接的時候
[00:07:57.480 --> 00:07:59.280]  通常都會有些時間
[00:07:59.280 --> 00:08:01.880]  讓新的領袖有些時間去熟習
[00:08:01.880 --> 00:08:03.880]  有些時間去適應
[00:08:03.880 --> 00:08:07.680]  但是約書亞就沒有這個蜜月期了
[00:08:07.680 --> 00:08:09.280]  經文講到
[00:08:09.280 --> 00:08:13.680]  現在你要起來和眾百姓過約旦河
[00:08:13.680 --> 00:08:14.680]  是現在
[00:08:14.680 --> 00:08:19.280]  是現在就要了
[00:08:19.280 --> 00:08:20.880]  過約旦河
[00:08:20.880 --> 00:08:25.480]  還要面對南征北伐去供取應許地
[00:08:25.480 --> 00:08:27.280]  一點都不簡單
[00:08:27.280 --> 00:08:30.080]  在經文第三第四節裡面這樣記載
[00:08:30.080 --> 00:08:32.280]  凡你們腳掌所踏之地
[00:08:32.280 --> 00:08:37.880]  我都照著我所應許摩西的話賜給你們了
[00:08:37.880 --> 00:08:41.280]  從曠野或者黎巴嫩直到伯拉大河
[00:08:41.280 --> 00:08:42.880]  即是又法拉底河
[00:08:42.880 --> 00:08:46.080]  客人的傳遞又到大海日落之處
[00:08:46.080 --> 00:08:49.080]  都要作你們的警戒
[00:08:49.080 --> 00:08:53.680]  因為第四節所形容的地方是很遼闊的
[00:08:53.680 --> 00:08:56.080]  東、南、西、北
[00:08:56.080 --> 00:08:57.680]  予以今天的地理
[00:08:57.680 --> 00:09:01.280]  大概就是包括以色列、巴勒斯坦
[00:09:01.280 --> 00:09:03.480]  約旦、黎巴嫩、敘利亞
[00:09:03.480 --> 00:09:06.080]  很大的地方
[00:09:06.080 --> 00:09:07.280]  而我說
[00:09:07.280 --> 00:09:10.280]  吩咐剛剛接任的約書亞
[00:09:10.280 --> 00:09:15.480]  你要帶領以色列人進入去供取這些地方
[00:09:15.480 --> 00:09:17.480]  是一個非常艱鉅的任務
[00:09:17.480 --> 00:09:22.480]  甚至可以說是看來是不可能完成的任務
[00:09:22.480 --> 00:09:28.280]  摩西都未能夠在生前能夠完成
[00:09:28.280 --> 00:09:32.880]  但是這一刻約書亞要去承擔了
[00:09:32.880 --> 00:09:35.080]  雖然往後我們再看下去約書亞的記載
[00:09:35.080 --> 00:09:39.280]  我們看見是神自己親自帶領以色列人去征戰
[00:09:39.280 --> 00:09:41.280]  不勝在乎耶和華
[00:09:41.280 --> 00:09:46.480]  不是在乎約書亞有多麼有謀略
[00:09:46.480 --> 00:09:51.280]  有多少英勇善戰的恩賜
[00:09:51.280 --> 00:09:52.880]  不勝在乎耶和華
[00:09:52.880 --> 00:09:55.280]  不過在這一刻
[00:09:55.280 --> 00:09:57.680]  就在當下這一刻
[00:09:57.680 --> 00:09:59.880]  相信約書亞心裏面
[00:09:59.880 --> 00:10:04.880]  是帶著一份不能言喻的懼怕
[00:10:04.880 --> 00:10:07.880]  不能言喻的驚惶
[00:10:07.880 --> 00:10:09.280]  因為經文裏面我們看見
[00:10:09.280 --> 00:10:10.880]  在短短幾節經文裏面
[00:10:10.880 --> 00:10:15.280]  耶和華多次勉勵、吩咐約書亞
[00:10:15.280 --> 00:10:17.280]  你不用害怕
[00:10:17.280 --> 00:10:18.280]  不要驚惶
[00:10:18.280 --> 00:10:19.080]  你要壯膽
[00:10:19.080 --> 00:10:21.480]  你不要懼怕
[00:10:21.480 --> 00:10:22.480]  或者我們都有經驗
[00:10:22.480 --> 00:10:23.880]  當我們去安慰其他人
[00:10:23.880 --> 00:10:25.880]  或者去安慰其他人不要害怕的時候
[00:10:25.880 --> 00:10:28.480]  通常就是那個人很害怕的時候
[00:10:28.480 --> 00:10:33.280]  否則就不用安慰他了
[00:10:33.280 --> 00:10:34.680]  弟兄姊妹
[00:10:34.680 --> 00:10:35.880]  或者有時候在我們生命裏面
[00:10:35.880 --> 00:10:41.680]  都會有突然間要面對一些很艱鉅的時刻
[00:10:41.680 --> 00:10:45.080]  叫我們心靈裏面感到膽怯
[00:10:45.080 --> 00:10:50.480]  可能是一些特別關乎信仰上的抉擇
[00:10:50.480 --> 00:10:52.680]  可能上帝呼召你
[00:10:52.680 --> 00:10:55.480]  更大的承擔
[00:10:55.480 --> 00:10:59.880]  可能需要你去放下你安穩的生活
[00:10:59.880 --> 00:11:03.480]  可能要放下你一份你所喜歡的工作
[00:11:03.480 --> 00:11:05.280]  或者上帝去呼召你
[00:11:05.280 --> 00:11:07.280]  你要更新你的生命
[00:11:07.280 --> 00:11:09.480]  不要再蹉跎了
[00:11:09.480 --> 00:11:13.680]  你要去放下一些不合神心意
[00:11:13.680 --> 00:11:17.280]  一些的習慣等等的情況
[00:11:17.280 --> 00:11:19.880]  有時候可能都覺得是一個關口
[00:11:19.880 --> 00:11:21.080]  好像都不容易
[00:11:21.080 --> 00:11:24.680]  心裏面帶著一份的驚惶
[00:11:24.680 --> 00:11:28.080]  帶著一份的恐懼
[00:11:28.080 --> 00:11:32.880]  耶和華吩咐約書亞不要膽怯
[00:11:32.880 --> 00:11:36.480]  也同時鼓勵我們今天不要驚惶
[00:11:36.480 --> 00:11:39.080]  那個基礎是什麼呢?
[00:11:39.080 --> 00:11:40.880]  經文裏面給我們看到的基礎
[00:11:40.880 --> 00:11:43.280]  是神的應許
[00:11:43.280 --> 00:11:44.680]  當我們看下去的時候
[00:11:44.680 --> 00:11:46.880]  我們看到這幾個經文裏面
[00:11:46.880 --> 00:11:49.880]  重複地提到神的應許
[00:11:49.880 --> 00:11:51.680]  神的應許
[00:11:51.680 --> 00:11:54.080]  我會照著我所應許摩西的話
[00:11:54.080 --> 00:11:59.080]  去賜給你這個應許之地
[00:11:59.080 --> 00:12:02.280]  我會照著我向你列祖所應許的
[00:12:02.280 --> 00:12:05.080]  去賜地給你
[00:12:05.080 --> 00:12:07.880]  我必與你同在
[00:12:07.880 --> 00:12:09.280]  我必不別下你
[00:12:09.280 --> 00:12:11.080]  也不丟棄你
[00:12:11.080 --> 00:12:14.280]  必無一人能在你面前站立得住
[00:12:14.280 --> 00:12:16.680]  重複提到這些的應許
[00:12:16.680 --> 00:12:21.080]  包括了應許賜地
[00:12:21.080 --> 00:12:25.680]  神去賜應許之地給以色列民
[00:12:25.680 --> 00:12:28.480]  也包括了神會帶領他們得勝
[00:12:28.480 --> 00:12:30.680]  包括了神的同在
[00:12:30.680 --> 00:12:33.280]  是神的應許作為一個重要的基礎
[00:12:33.280 --> 00:12:39.480]  讓到約書亞能夠剛強壯膽起來
[00:12:39.480 --> 00:12:41.480]  頂子妹
[00:12:41.480 --> 00:12:46.080]  在領受神的應許的時候
[00:12:46.080 --> 00:12:50.680]  我們有很多時候需要擺上信心
[00:12:50.680 --> 00:12:52.880]  就好像經文裏面所提到的
[00:12:52.880 --> 00:12:54.880]  凡你們腳掌所踏之地
[00:12:54.880 --> 00:12:59.880]  我都照著我所應許摩西的話
[00:12:59.880 --> 00:13:01.880]  賜給你們了
[00:13:01.880 --> 00:13:04.080]  凡你們腳掌所踏之地
[00:13:04.080 --> 00:13:06.280]  意思是你要踏出這一步
[00:13:06.280 --> 00:13:09.280]  你要踏出這個信心的一步
[00:13:09.280 --> 00:13:10.880]  有信心的回應
[00:13:10.880 --> 00:13:13.280]  神很多時候祂的賜福和帶領
[00:13:13.280 --> 00:13:15.680]  是需要人願意擺上信心
[00:13:15.680 --> 00:13:18.280]  來踏上信心的一步
[00:13:18.280 --> 00:13:20.280]  我舉一個簡單的例子
[00:13:20.280 --> 00:13:21.680]  假如你有一個朋友
[00:13:21.680 --> 00:13:24.880]  他給你一張一千元的支票
[00:13:24.880 --> 00:13:27.280]  已經簽好名字了
[00:13:27.280 --> 00:13:31.080]  也告訴你戶口裏已經預備好所需的款項
[00:13:31.080 --> 00:13:32.880]  沒有任何條件的
[00:13:32.880 --> 00:13:34.480]  唯一你要做的
[00:13:34.480 --> 00:13:37.480]  是你要相信這張支票是能夠兌現的
[00:13:37.480 --> 00:13:39.480]  唯一你要做的是帶著信心
[00:13:39.480 --> 00:13:43.480]  將這張支票帶到銀行那裏來兌現
[00:13:43.480 --> 00:13:46.480]  是信心的一步
[00:13:46.480 --> 00:13:48.480]  是信心的回應
[00:13:48.480 --> 00:13:52.680]  丙姐妹有時我們會形容我們的信仰
[00:13:52.680 --> 00:13:56.080]  是行步見步的信仰
[00:13:56.080 --> 00:13:58.080]  我覺得這個是很貼切
[00:13:58.080 --> 00:14:00.080]  特別是帶著信心的信仰
[00:14:00.080 --> 00:14:02.480]  行一步才見到一步
[00:14:02.480 --> 00:14:09.480]  這樣的態度和見步行步是很不同的
[00:14:09.480 --> 00:14:10.880]  見一步行一步
[00:14:10.880 --> 00:14:13.080]  就是你見到有路你才行
[00:14:13.080 --> 00:14:16.080]  見不到看不見你就停下來
[00:14:16.080 --> 00:14:19.080]  很實際的做法
[00:14:19.080 --> 00:14:22.480]  但是行步見步
[00:14:22.480 --> 00:14:25.480]  是你要擺上信心去前行
[00:14:25.480 --> 00:14:27.080]  去踏上的
[00:14:27.080 --> 00:14:33.680]  在你未見到很確切很需要那個條件之前
[00:14:33.680 --> 00:14:37.680]  你已經要踏上你信心的一步
[00:14:37.680 --> 00:14:40.680]  你已經要憑著信心來回應
[00:14:40.680 --> 00:14:41.480]  就好像昔日
[00:14:41.480 --> 00:14:44.080]  神呼著阿伯拉罕離開他的本族本鄉
[00:14:44.080 --> 00:14:45.280]  離開吾爾
[00:14:45.280 --> 00:14:47.880]  他其實不知道接著會怎樣
[00:14:47.880 --> 00:14:49.880]  但是阿伯拉罕信心的回應
[00:14:49.880 --> 00:14:51.480]  他就去了
[00:14:51.480 --> 00:14:54.680]  摩西帶領神的子民去過紅海同樣
[00:14:54.680 --> 00:14:56.680]  踏上信心的一步
[00:14:56.680 --> 00:14:58.480]  之後我們見到
[00:14:58.480 --> 00:15:01.680]  約書亞帶領神的子民去過約旦河的時候
[00:15:01.680 --> 00:15:06.680]  同樣踏上信心的一步
[00:15:06.680 --> 00:15:12.480]  保羅在哥倫多後書五章提醒我們
[00:15:12.480 --> 00:15:14.680]  很重要的
[00:15:14.680 --> 00:15:16.680]  因為我們行事為人
[00:15:16.680 --> 00:15:18.280]  是憑著信心
[00:15:18.280 --> 00:15:21.280]  不是憑眼見
[00:15:21.280 --> 00:15:23.280]  如果我們要見到才願意相信
[00:15:23.280 --> 00:15:26.680]  那不是相信嗎?
[00:15:26.680 --> 00:15:28.280]  保羅提醒我們
[00:15:28.280 --> 00:15:29.880]  我們行事為人
[00:15:29.880 --> 00:15:31.680]  我們信靠主耶穌基督
[00:15:31.680 --> 00:15:32.880]  我們是憑信心
[00:15:32.880 --> 00:15:34.880]  不是憑眼見
[00:15:34.880 --> 00:15:38.280]  內地會的創辦人戴德生
[00:15:38.280 --> 00:15:40.680]  經歷了很多信心的功課
[00:15:40.680 --> 00:15:42.480]  很多信心的經歷
[00:15:42.480 --> 00:15:45.680]  當他最初來華的時候
[00:15:45.680 --> 00:15:50.880]  和他一起作供的只有十六個宣教士
[00:15:50.880 --> 00:15:52.880]  之後經歷了很多的困難
[00:15:52.880 --> 00:15:55.280]  很多的險阻
[00:15:55.280 --> 00:15:57.480]  過了四十年之後
[00:15:57.480 --> 00:15:59.680]  在一九零五年當他安息的時候
[00:15:59.680 --> 00:16:03.280]  內地會總共有超過八百位宣教士
[00:16:03.280 --> 00:16:07.280]  在不同的省份來到去侍奉
[00:16:07.280 --> 00:16:10.880]  當戴德生講到怎樣面對困難
[00:16:10.880 --> 00:16:13.880]  看來極大的艱難處境的時候
[00:16:13.880 --> 00:16:16.080]  他講了一句很有意思的話
[00:16:16.080 --> 00:16:19.680]  他說每一個用信心勝過的難關
[00:16:19.680 --> 00:16:22.080]  都是我們的食物
[00:16:22.080 --> 00:16:26.480]  意思是都是我們的力量
[00:16:26.480 --> 00:16:28.280]  其實這句話的背景
[00:16:28.280 --> 00:16:30.680]  也都和約書亞有關的
[00:16:30.680 --> 00:16:33.680]  當戴德生思想約書亞
[00:16:33.680 --> 00:16:35.280]  迦勒和另外十個探子
[00:16:35.280 --> 00:16:38.280]  去窺探迦南地這一幕的時候
[00:16:38.280 --> 00:16:42.080]  他記得當他們回來的時候
[00:16:42.080 --> 00:16:43.680]  那十位的探子
[00:16:43.680 --> 00:16:45.480]  另外十位的探子所見到的
[00:16:45.480 --> 00:16:49.480]  是一些無法克服的困難和險阻
[00:16:49.480 --> 00:16:52.080]  見到我們自己很多的軟弱
[00:16:52.080 --> 00:16:54.680]  無法和對方相比
[00:16:54.680 --> 00:16:57.280]  但是約書亞和迦勒所看到的
[00:16:57.280 --> 00:16:59.880]  是神的大能和神的英許
[00:16:59.880 --> 00:17:02.680]  所以他們能夠在
[00:17:02.680 --> 00:17:05.680]  文數記十四章那裡有這樣的宣告
[00:17:05.680 --> 00:17:10.080]  他說我們足能得勝
[00:17:10.080 --> 00:17:11.880]  他們的意思就是
[00:17:11.880 --> 00:17:13.680]  那些很巨大的迦南人
[00:17:13.680 --> 00:17:15.880]  很巨大的阿納族人
[00:17:15.880 --> 00:17:19.880]  他們是我們的食物
[00:17:19.880 --> 00:17:22.280]  有耶和華與我們同在
[00:17:22.280 --> 00:17:24.880]  不要怕他們
[00:17:24.880 --> 00:17:27.280]  弟兄姊妹
[00:17:27.280 --> 00:17:29.880]  確信神的英許
[00:17:29.880 --> 00:17:30.880]  神的賜福
[00:17:30.880 --> 00:17:32.880]  神的同在
[00:17:32.880 --> 00:17:36.280]  我們會有很不一樣的屬靈目光
[00:17:36.280 --> 00:17:38.280]  和有那份勇氣
[00:17:38.280 --> 00:17:41.880]  因此我們能夠剛強壯膽起來
[00:17:41.880 --> 00:17:44.480]  儘管擺在我們面前的困難
[00:17:44.480 --> 00:17:46.280]  有時真的很不容易
[00:17:46.280 --> 00:17:49.680]  有時我們只是
[00:17:49.680 --> 00:17:51.880]  沒有人能夠和我們分享
[00:17:51.880 --> 00:17:53.480]  但是上帝知道
[00:17:53.480 --> 00:17:55.080]  上帝關心
[00:17:55.080 --> 00:17:57.080]  上帝安慰
[00:17:57.080 --> 00:17:59.280]  上帝加力量給我們
[00:17:59.280 --> 00:18:00.880]  讓我們能夠
[00:18:00.880 --> 00:18:06.080]  剛強壯膽去面對明天
[00:18:06.080 --> 00:18:09.680]  來到今早這段經文的第二個段落
[00:18:09.680 --> 00:18:12.480]  第五至到第九節
[00:18:12.480 --> 00:18:16.880]  裏面仍然是講到耶和華神對弱孫子的吩咐和鼓勵
[00:18:16.880 --> 00:18:21.480]  這幾節經文的編排其實挺工整的
[00:18:21.480 --> 00:18:24.680]  好像一個扇形的結構
[00:18:24.680 --> 00:18:26.280]  不同的主題
[00:18:26.280 --> 00:18:30.280]  首尾來對稱
[00:18:30.280 --> 00:18:32.480]  我怎樣與摩西同在
[00:18:32.480 --> 00:18:34.080]  也必照樣與你同在
[00:18:34.080 --> 00:18:34.880]  去到最後
[00:18:34.880 --> 00:18:37.480]  耶和華神必與你同在
[00:18:37.480 --> 00:18:39.080]  在上文講到
[00:18:39.080 --> 00:18:41.080]  你們剛強壯膽
[00:18:41.080 --> 00:18:43.080]  之後也有這樣的呼應
[00:18:43.080 --> 00:18:45.480]  你當剛強壯膽
[00:18:45.480 --> 00:18:46.680]  第七節講到
[00:18:46.680 --> 00:18:50.680]  你要謹守進行我僕人摩西所吩咐你的一切律法
[00:18:50.680 --> 00:18:52.080]  接著呼應的就是
[00:18:52.080 --> 00:18:57.280]  你好使你謹守進行這書上一切的話
[00:18:57.280 --> 00:19:00.880]  中間在這個結構裏面要凸顯的訊息
[00:19:00.880 --> 00:19:04.680]  在第八節的上半節
[00:19:04.680 --> 00:19:08.680]  這律法書不可離開你的口
[00:19:08.680 --> 00:19:13.280]  總要晝夜思想
[00:19:13.280 --> 00:19:16.480]  怎樣能夠剛強壯膽呢?
[00:19:16.480 --> 00:19:20.480]  怎樣能夠勝過種種的困難呢?
[00:19:20.480 --> 00:19:24.280]  白案在於要抓緊神的說話
[00:19:24.280 --> 00:19:26.480]  要看重神的說話
[00:19:26.480 --> 00:19:28.680]  這律法書不可離開你的口
[00:19:28.680 --> 00:19:30.480]  總要晝夜思想
[00:19:30.480 --> 00:19:32.880]  原來這個就是最重要的約時
[00:19:32.880 --> 00:19:35.080]  不是有什麼方法
[00:19:35.080 --> 00:19:36.680]  不是有什麼資源
[00:19:36.680 --> 00:19:39.080]  而是神的說話
[00:19:39.080 --> 00:19:44.280]  接著前面有很多場戰爭要面對
[00:19:44.280 --> 00:19:46.280]  不是什麼謀略
[00:19:46.280 --> 00:19:49.680]  不是什麼槍炮
[00:19:49.680 --> 00:19:52.280]  在這裏神勉勵約書亞
[00:19:52.280 --> 00:19:58.080]  最重要的是你要有神的說話
[00:19:58.080 --> 00:20:00.480]  弟兄姊妹
[00:20:00.480 --> 00:20:06.680]  我們用什麼來承載生命裏面種種不容易的事情呢?
