
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹 主內平安
[00:03:09.180 --> 00:03:10.180]  又會想
[00:03:10.180 --> 00:03:12.180]  當然如果小驢都在
[00:03:12.180 --> 00:03:14.180]  小驢見到這麼混亂的情景
[00:03:14.180 --> 00:03:16.180]  可能都會不斷吵
[00:03:16.180 --> 00:03:17.180]  不斷叫也說不定
[00:03:17.180 --> 00:03:21.180]  所以結果也是一樣必死無疑
[00:03:21.180 --> 00:03:24.180]  所以這位拉比亞基達
[00:03:24.180 --> 00:03:26.180]  雖然他發覺自己失去了
[00:03:26.180 --> 00:03:28.180]  這隻小狗和驢子
[00:03:28.180 --> 00:03:32.180]  但是他的命終於可以保住
[00:03:32.180 --> 00:03:35.180]  所以無論遇到什麼惡劣的情況
[00:03:35.180 --> 00:03:37.180]  我們都不要失去盼望
[00:03:37.180 --> 00:03:41.180]  上帝總有他的安排
[00:03:41.180 --> 00:03:43.180]  這個遇到故事的重點
[00:03:43.180 --> 00:03:45.180]  就是最後這幾句
[00:03:45.180 --> 00:03:49.180]  就是無論遇到什麼惡劣的環境
[00:03:49.180 --> 00:03:52.180]  我們都不要失去盼望
[00:03:52.180 --> 00:03:56.180]  上帝會有最好的安排
[00:03:56.180 --> 00:03:57.180]  這個故事的背後
[00:03:57.180 --> 00:03:59.180]  相信猶太人的拉比
[00:03:59.180 --> 00:04:01.180]  就很想他的學生
[00:04:01.180 --> 00:04:03.180]  即是他的猶太民族
[00:04:03.180 --> 00:04:08.180]  怎樣去學會面對苦難
[00:04:08.180 --> 00:04:10.180]  確實的如果大家有
[00:04:10.180 --> 00:04:12.180]  有知道明白猶太人
[00:04:12.180 --> 00:04:14.180]  其實他的歷史去看的時候
[00:04:14.180 --> 00:04:17.180]  他真的是一個苦難的民族
[00:04:17.180 --> 00:04:20.180]  我想世界上很難再找到
[00:04:20.180 --> 00:04:21.180]  第二個的民族
[00:04:21.180 --> 00:04:23.180]  好像猶太人一樣
[00:04:23.180 --> 00:04:25.180]  在這個漫長的歷史洪流裏面
[00:04:25.180 --> 00:04:29.180]  經歷這麼多的磨難、屠殺、逃難
[00:04:29.180 --> 00:04:31.180]  要遠離他的家園
[00:04:31.180 --> 00:04:35.180]  要隔多年才可以重返他的家園
[00:04:35.180 --> 00:04:37.180]  我相信這一切的歷史
[00:04:37.180 --> 00:04:39.180]  都成為他們猶太民族
[00:04:39.180 --> 00:04:41.180]  一個共同的記憶
[00:04:41.180 --> 00:04:44.180]  這個被神揀選的民族
[00:04:44.180 --> 00:04:48.180]  自從在公元前14世紀
[00:04:48.180 --> 00:04:52.180]  即是出埃及記的年代開始
[00:04:52.180 --> 00:04:56.180]  已經是不斷地遭逢橫瀾
[00:04:56.180 --> 00:04:59.180]  除了剛才大家看到的第一章
[00:04:59.180 --> 00:05:00.180]  我們看到的就是
[00:05:00.180 --> 00:05:02.180]  埃及人要被迫圍爐
[00:05:02.180 --> 00:05:05.180]  甚至乎遇到屠殺
[00:05:05.180 --> 00:05:06.180]  這些男嬰的事件
[00:05:06.180 --> 00:05:10.180]  這些苦難其實是不住的
[00:05:10.180 --> 00:05:13.180]  繼續看他的歷史
[00:05:13.180 --> 00:05:15.180]  你留意到在公元前
[00:05:15.180 --> 00:05:17.180]  例如在722年
[00:05:17.180 --> 00:05:20.180]  被亞述帝國入侵
[00:05:20.180 --> 00:05:24.180]  當時已經分裂了的北國以色列
[00:05:24.180 --> 00:05:28.180]  在公元前332年
[00:05:28.180 --> 00:05:33.180]  亞歷山大率軍攻入耶經屠城
[00:05:33.180 --> 00:05:35.180]  在公元70年
[00:05:35.180 --> 00:05:38.180]  大家都聽過羅馬人
[00:05:38.180 --> 00:05:41.180]  入到耶經去屠城
[00:05:41.180 --> 00:05:43.180]  聖殿被毀
[00:05:43.180 --> 00:05:46.180]  其實接下來不斷地去
[00:05:46.180 --> 00:05:48.180]  都可以繼續數到很多
[00:05:48.180 --> 00:05:50.180]  猶太人的患難
[00:05:50.180 --> 00:05:52.180]  受迫害的歷史
[00:05:52.180 --> 00:05:55.180]  我想相信大家最深刻
[00:05:55.180 --> 00:05:56.180]  可能近代一些
[00:05:56.180 --> 00:05:59.180]  就是納粹黨在集中營
[00:05:59.180 --> 00:06:00.180]  在二次大戰的時候
[00:06:00.180 --> 00:06:03.180]  怎樣去輔導這些猶太人
[00:06:03.180 --> 00:06:06.180]  甚至乎有一個大屠殺
[00:06:06.180 --> 00:06:09.180]  估計當時受害的人數
[00:06:09.180 --> 00:06:11.180]  是超過600萬
[00:06:11.180 --> 00:06:15.180]  而我們剛才在看《出埃及記》
[00:06:15.180 --> 00:06:17.180]  其實這本書都記載了
[00:06:17.180 --> 00:06:20.180]  猶太民族自阿伯拉罕之後
[00:06:20.180 --> 00:06:22.180]  其實這就是他第一次
[00:06:22.180 --> 00:06:25.180]  遭到一個大患難
[00:06:25.180 --> 00:06:27.180]  但是我們的神
[00:06:27.180 --> 00:06:32.180]  是沒有忘記他和選民所納的藥
[00:06:32.180 --> 00:06:34.180]  神是會將以色列人
[00:06:34.180 --> 00:06:37.180]  從圍爐之地救贖出來
[00:06:37.180 --> 00:06:41.180]  帶他們去到一個應許之地
[00:06:41.180 --> 00:06:43.180]  《出埃及記》不單止是
[00:06:43.180 --> 00:06:45.180]  以色列人的歷史
[00:06:45.180 --> 00:06:49.180]  其實都是我們信徒的寫照
[00:06:49.180 --> 00:06:50.180]  有人稱《出埃及記》
[00:06:50.180 --> 00:06:54.180]  作為一個舊約的福音書
[00:06:54.180 --> 00:06:57.180]  以色列民族和我們每一個人
[00:06:57.180 --> 00:07:02.180]  其實都很需要神的救恩
[00:07:02.180 --> 00:07:05.180]  我們今天就看看這段經文
[00:07:05.180 --> 00:07:09.180]  可以給我們什麼啟稟
[00:07:09.180 --> 00:07:11.180]  其實這本書
[00:07:11.180 --> 00:07:14.180]  我們剛才不是從第一節開始讀起
[00:07:14.180 --> 00:07:17.180]  但是一至七節大家都可以去看
[00:07:17.180 --> 00:07:21.180]  因為我們又怕再連讀前面那一節
[00:07:21.180 --> 00:07:23.180]  讀經可能太長
[00:07:23.180 --> 00:07:26.180]  所以這裡大家可以去看
[00:07:26.180 --> 00:07:27.180]  因為在一至七節那裡
[00:07:27.180 --> 00:07:30.180]  就交代了一些背景
[00:07:30.180 --> 00:07:35.180]  講述在當年雅各
[00:07:35.180 --> 00:07:38.180]  後來有個名字叫以色列
[00:07:38.180 --> 00:07:43.180]  怎樣帶著一群兒子、媳婦等等
[00:07:43.180 --> 00:07:45.180]  去了埃及
[00:07:45.180 --> 00:07:49.180]  原來大家可以看《創世記》
[00:07:49.180 --> 00:07:52.180]  可以更明白當時因為饑荒
[00:07:52.180 --> 00:07:54.180]  所以他們要去到埃及
[00:07:54.180 --> 00:07:59.180]  也因為當時已經成為了
[00:07:59.180 --> 00:08:01.180]  埃及人宰相的約瑟
[00:08:01.180 --> 00:08:04.180]  就是其中一個最愛的兒子
[00:08:04.180 --> 00:08:06.180]  原來因為他已經在那裡
[00:08:06.180 --> 00:08:09.180]  做了一個埃及的宰相
[00:08:09.180 --> 00:08:13.180]  所以當他們一群人去到的時候
[00:08:13.180 --> 00:08:17.180]  大約有法老王的陰秘
[00:08:17.180 --> 00:08:20.180]  當時他們大概七十人左右
[00:08:20.180 --> 00:08:25.180]  但是之後他們就繼續住在那裡
[00:08:25.180 --> 00:08:29.180]  足足有四百年那麼久
[00:08:29.180 --> 00:08:32.180]  而經過這四百年的時候
[00:08:32.180 --> 00:08:34.180]  我們就看到
[00:08:34.180 --> 00:08:37.180]  在經文第七節這樣形容
[00:08:37.180 --> 00:08:39.180]  他們就山養眾多
[00:08:39.180 --> 00:08:42.180]  泛獻昌盛極其強盛
[00:08:42.180 --> 00:08:44.180]  遍滿了那地
[00:08:44.180 --> 00:08:45.180]  剛才提過
[00:08:45.180 --> 00:08:48.180]  如果聖經記載大概七十人左右
[00:08:48.180 --> 00:08:50.180]  但是如果我們計算一下
[00:08:50.180 --> 00:08:53.180]  他們當時已經去到有多少人呢
[00:08:53.180 --> 00:08:57.180]  我們看回文數記一章四十六節那裡
[00:08:57.180 --> 00:09:00.180]  它說能夠打仗的男丁
[00:09:00.180 --> 00:09:03.180]  都有六十萬零三千五百五十
[00:09:03.180 --> 00:09:06.180]  如果這樣去推斷去計算
[00:09:06.180 --> 00:09:11.180]  隨時當時他們的人口已經有二三百萬人
[00:09:11.180 --> 00:09:12.180]  那怎麼計算呢
[00:09:12.180 --> 00:09:14.180]  我們就一個推算
[00:09:14.180 --> 00:09:19.180]  譬如說當時也有男丁六十萬人
[00:09:19.180 --> 00:09:24.180]  又計算一下可能婦女跟他們一樣有六十萬
[00:09:24.180 --> 00:09:29.180]  又計算一下每個家庭平均也有四個小朋友
[00:09:29.180 --> 00:09:30.180]  都不是很多
[00:09:30.180 --> 00:09:31.180]  我想按當時
[00:09:31.180 --> 00:09:34.180]  好像我們中國上一代的人都生很多
[00:09:34.180 --> 00:09:35.180]  經常聽他們說
[00:09:35.180 --> 00:09:37.180]  十個八個兄弟姐妹
[00:09:37.180 --> 00:09:40.180]  平均四個都可能不算很多
[00:09:40.180 --> 00:09:44.180]  那裡都算下來也有二百多萬人
[00:09:44.180 --> 00:09:46.180]  二百四十萬
[00:09:46.180 --> 00:09:51.180]  這樣計算隨時多過三百萬也是一個很合理的推斷
[00:09:51.180 --> 00:09:56.180]  所以我們看到他們在埃及這個地方的影響力
[00:09:56.180 --> 00:09:57.180]  真的越來越大
[00:09:57.180 --> 00:10:00.180]  可能財富越來越多
[00:10:00.180 --> 00:10:07.180]  所以終於招惹到一個不識弱勢的法老王的忌諱
[00:10:07.180 --> 00:10:10.180]  在九節到十節那裡
[00:10:10.180 --> 00:10:14.180]  我讀出來就是法老對他們的百姓說
[00:10:14.180 --> 00:10:18.180]  看!以色列人的百姓比我們還多
[00:10:18.180 --> 00:10:20.180]  又比我們強盛
[00:10:20.180 --> 00:10:23.180]  萊伯讓我們機巧地待他們
[00:10:23.180 --> 00:10:25.180]  恐怕他們增多起來
[00:10:25.180 --> 00:10:27.180]  將來若有戰爭
[00:10:27.180 --> 00:10:30.180]  他們就聯合的仇敵來攻擊我們
[00:10:30.180 --> 00:10:35.180]  然後離開這地去了
[00:10:35.180 --> 00:10:39.180]  於是埃及人開始奴役以色列人
[00:10:39.180 --> 00:10:42.180]  但想不到越是苦待他們
[00:10:42.180 --> 00:10:44.180]  他們就越增多
[00:10:44.180 --> 00:10:46.180]  就更加繁衍
[00:10:46.180 --> 00:10:50.180]  埃及人就更加受煩
[00:10:50.180 --> 00:10:53.180]  於是埃及人唯有更加嚴厲地
[00:10:53.180 --> 00:10:56.180]  逼迫這群以色列人去做苦工
[00:10:56.180 --> 00:11:01.180]  法老王甚至向希伯來的這些接生婆
[00:11:01.180 --> 00:11:04.180]  發出一種滅種的暗殺令
[00:11:04.180 --> 00:11:05.180]  在這個時候
[00:11:05.180 --> 00:11:11.180]  以色列的百姓真的進入了一個非常黑暗的時代
[00:11:11.180 --> 00:11:15.180]  為什麼法老王那麼憎恨他們
[00:11:15.180 --> 00:11:18.180]  要他們這樣去苦待他們呢
[00:11:18.180 --> 00:11:22.180]  這個苦難的出現的因由
[00:11:22.180 --> 00:11:25.180]  可能是什麼原因呢
[00:11:25.180 --> 00:11:30.180]  第一點可能也是一個很大機會的原因
[00:11:30.180 --> 00:11:33.180]  就是由於人那種的嫉妒
[00:11:33.180 --> 00:11:40.180]  我們知道猶太人其實是一個非常之出眾的民族
[00:11:40.180 --> 00:11:43.180]  他們的人很聰明很能幹
[00:11:43.180 --> 00:11:47.180]  無論他們去到什麼地方都可以出人頭地
[00:11:47.180 --> 00:11:53.180]  這樣的話可能樹大招風就容易招人疾到
[00:11:53.180 --> 00:11:59.180]  其實這個理由很多時候都成為朝夜早苦難的原因之一
[00:11:59.180 --> 00:12:03.180]  如果當日想起剛才提過的德國納粹黨
[00:12:03.180 --> 00:12:06.180]  那麼忌諱那麼憎恨猶太人
[00:12:06.180 --> 00:12:10.180]  可能就是因為他們那麼優秀
[00:12:10.180 --> 00:12:14.180]  而引起他們想滅族的懷念
[00:12:14.180 --> 00:12:17.180]  猶太人那種優秀和非凡
[00:12:17.180 --> 00:12:19.180]  其實他們的影響力真的很大
[00:12:19.180 --> 00:12:21.180]  甚至到今天
[00:12:21.180 --> 00:12:25.180]  整個世界的秩序和文化都有一定的影響
[00:12:25.180 --> 00:12:27.180]  例如很簡單
[00:12:27.180 --> 00:12:31.180]  我們每一個星期就一天有七天
[00:12:31.180 --> 00:12:33.180]  作為一個單位
[00:12:33.180 --> 00:12:35.180]  一個作息的單位
[00:12:35.180 --> 00:12:37.180]  其實就是跟著他們
[00:12:37.180 --> 00:12:40.180]  原來現今的金融秩序
[00:12:40.180 --> 00:12:44.180]  也是來自猶太人的羅斯柴爾德家族
[00:12:44.180 --> 00:12:50.180]  擁有很多發明而改變世界的發明大王愛迪生
[00:12:50.180 --> 00:12:53.180]  和發現新大陸的哥倫布
[00:12:53.180 --> 00:12:56.180]  原來都是猶太人
[00:12:56.180 --> 00:12:58.180]  還有什麼人呢
[00:12:58.180 --> 00:13:00.180]  大家很出名的
[00:13:00.180 --> 00:13:03.180]  有社會學的學家馬克思
[00:13:03.180 --> 00:13:05.180]  心理學家弗洛伊德
[00:13:05.180 --> 00:13:07.180]  音樂家貝多芬
[00:13:07.180 --> 00:13:10.180]  科學家愛因斯坦
[00:13:10.180 --> 00:13:12.180]  如果數近一點
[00:13:12.180 --> 00:13:14.180]  大家可能熟悉一點
[00:13:14.180 --> 00:13:18.180]  娛樂界很出名的大導演史提芬史匹布
[00:13:18.180 --> 00:13:20.180]  大家現在常常用的
[00:13:20.180 --> 00:13:24.180]  Facebook創辦人之一的朱克伯格
[00:13:24.180 --> 00:13:27.180]  甚至我們香港人都很熟悉的
[00:13:27.180 --> 00:13:29.180]  蘭桂坊之父盛智文
[00:13:29.180 --> 00:13:32.180]  他們都是猶太人
[00:13:32.180 --> 00:13:36.180]  在各個領域層面都曾經讀領風書的猶太人
[00:13:36.180 --> 00:13:38.180]  真是不計其數
[00:13:38.180 --> 00:13:42.180]  真的很抱歉不能一一列舉
[00:13:42.180 --> 00:13:45.180]  因為怕說到崇拜完都說不完
[00:13:45.180 --> 00:13:52.180]  猶太人在全世界的人口佔了0.25%
[00:13:52.180 --> 00:13:58.180]  但是諾貝爾德獎的人佔了23%
[00:13:58.180 --> 00:14:00.180]  一個百分之二十三
[00:14:00.180 --> 00:14:04.180]  這個比例真是高得令人嚇怕
[00:14:04.180 --> 00:14:12.180]  反而我們華人可能佔世界人口都四分一
[00:14:12.180 --> 00:14:14.180]  即是百分之二十五
[00:14:14.180 --> 00:14:18.180]  但是都可能數得出有多少個
[00:14:18.180 --> 00:14:23.180]  可能寥寥幾位的諾貝爾德獎者
[00:14:23.180 --> 00:14:26.180]  所以在第七節那裏形容
[00:14:26.180 --> 00:14:31.180]  人生養眾多,繁衍昌盛,極其強盛,遍滿那地
[00:14:31.180 --> 00:14:33.180]  當時的埃及日亡
[00:14:33.180 --> 00:14:37.180]  法老不是單單怕他們人多
[00:14:37.180 --> 00:14:41.180]  亦都怕他們那種智慧,他們的成就
[00:14:41.180 --> 00:14:45.180]  他們智慧而所得的財富等等
[00:14:45.180 --> 00:14:49.180]  一個那麼聰明又那麼強盛的民族
[00:14:49.180 --> 00:14:56.180]  對於一個國家來說反而成為他們的威脅
[00:14:56.180 --> 00:15:01.180]  甚至令法老王感覺到嫉妒和忌諱
[00:15:01.180 --> 00:15:06.180]  而第二點可能有一種自我和虛榮
[00:15:06.180 --> 00:15:11.180]  因為埃及人當然不想屈居猶太人之下
[00:15:11.180 --> 00:15:13.180]  他仍然都想抬高自己
[00:15:13.180 --> 00:15:16.180]  要宣告埃及人才是最優秀的民族
[00:15:16.180 --> 00:15:18.180]  才是王者
[00:15:18.180 --> 00:15:24.180]  所以必須要想盡方法要比這班猶太人厲害
[00:15:24.180 --> 00:15:27.180]  更加不想見到國家最好的東西
[00:15:27.180 --> 00:15:30.180]  都被猶太人包攬了
[00:15:30.180 --> 00:15:35.180]  而第三點亦都是基於一種恐懼
[00:15:35.180 --> 00:15:37.180]  這裏都有提過
[00:15:37.180 --> 00:15:40.180]  他們很怕受到外敵入侵
[00:15:40.180 --> 00:15:43.180]  所以當猶太人想到
[00:15:43.180 --> 00:15:46.180]  如果猶太人聯同一些仇敵
[00:15:46.180 --> 00:15:48.180]  打回埃及的時候
[00:15:48.180 --> 00:15:51.180]  就很難對付
[00:15:51.180 --> 00:15:54.180]  所以以種種理由
[00:15:54.180 --> 00:15:59.180]  看來似乎和第二次大戰都很相似
[00:15:59.180 --> 00:16:01.180]  就好像當年
[00:16:01.180 --> 00:16:04.180]  為何德國納粹元首希特勒
[00:16:04.180 --> 00:16:06.180]  禁爭這班猶太人
[00:16:06.180 --> 00:16:10.180]  看來都好像是一種歷史重演
[00:16:10.180 --> 00:16:13.180]  回想在很多年前
[00:16:13.180 --> 00:16:16.180]  有一齣電影叫做《舒特拉的名單》
[00:16:16.180 --> 00:16:19.180]  在電影裏講到
[00:16:19.180 --> 00:16:24.180]  六百年前猶太人兩手空空移民到德國
[00:16:24.180 --> 00:16:26.180]  但六百年後
[00:16:26.180 --> 00:16:30.180]  猶太人在德國就領盡風騷
[00:16:30.180 --> 00:16:33.180]  原來發現有百分之五十以上的人
[00:16:33.180 --> 00:16:39.180]  都是法官、大學校長、律師、教授、科學家
[00:16:39.180 --> 00:16:41.180]  原來都是猶太人
[00:16:41.180 --> 00:16:44.180]  最富有的一班人都是猶太人
[00:16:44.180 --> 00:16:46.180]  連愛申斯坦也是猶太人
[00:16:46.180 --> 00:16:48.180]  所以當時的德國
[00:16:48.180 --> 00:16:51.180]  在猶太人面前無法誇口
[00:16:51.180 --> 00:16:54.180]  更遑論日以萬人民族
[00:16:54.180 --> 00:16:58.180]  可以稱自己是全世界最優秀的民族
[00:16:58.180 --> 00:17:03.180]  同樣因為他們都是那種自我
[00:17:03.180 --> 00:17:06.180]  嫉妒、虛榮、懼怕
[00:17:06.180 --> 00:17:10.180]  最終就引致大屠殺的慘劇
[00:17:10.180 --> 00:17:13.180]  所以在人的角度來看
[00:17:13.180 --> 00:17:16.180]  以色列人在埃及的處境
[00:17:16.180 --> 00:17:18.180]  真是一日比一日差
[00:17:18.180 --> 00:17:21.180]  以色列人和埃及人的關係
[00:17:21.180 --> 00:17:24.180]  我們看到原本在亞國去到埃及的時候
[00:17:24.180 --> 00:17:28.180]  法老就好像紅地毯式般去寬待他們
[00:17:28.180 --> 00:17:31.180]  但逐漸那個關係惡化到
[00:17:31.180 --> 00:17:34.180]  到現在就成為一個
[00:17:34.180 --> 00:17:37.180]  以色列人要在埃及作為一個奴隸
[00:17:37.180 --> 00:17:40.180]  最後甚至連他們的男嬰
[00:17:40.180 --> 00:17:44.180]  都會有一個要被追殺
[00:17:44.180 --> 00:17:48.180]  這種情況真是令人感覺到詫異
[00:17:48.180 --> 00:17:52.180]  雖然我們看到這兩位接生婆
[00:17:52.180 --> 00:17:55.180]  能夠很巧妙地避過一個
[00:17:55.180 --> 00:17:58.180]  法老王殺嬰的奸計
[00:17:58.180 --> 00:18:01.180]  但你看到法老都不放棄
[00:18:01.180 --> 00:18:05.180]  仍然堅持繼續他的滅種計劃
[00:18:05.180 --> 00:18:07.180]  所以在二十二節提到
[00:18:07.180 --> 00:18:12.180]  他要將所生的每一個男孩
[00:18:12.180 --> 00:18:17.180]  男嬰都要丟到尼羅河裏面
[00:18:17.180 --> 00:18:19.180]  大家可以想像當時的情景
[00:18:19.180 --> 00:18:22.180]  是多麼風聲鶴唳
[00:18:22.180 --> 00:18:24.180]  原來大家都知道
[00:18:24.180 --> 00:18:28.180]  埃及都會信奉很多神
[00:18:28.180 --> 00:18:30.180]  原來他信奉的神
[00:18:30.180 --> 00:18:33.180]  很多都在尼羅河
[00:18:33.180 --> 00:18:36.180]  所以法老就將
[00:18:36.180 --> 00:18:39.180]  一舉兩得就將這些嬰孩
[00:18:39.180 --> 00:18:43.180]  奉獻給埃及的眾神
[00:18:43.180 --> 00:18:46.180]  不是馬上殺了他們
[00:18:46.180 --> 00:18:50.180]  而是將他們丟到河裏
[00:18:50.180 --> 00:18:53.180]  當時以色列人見大禍臨頭
[00:18:53.180 --> 00:18:55.180]  一定會想 一定會問
[00:18:55.180 --> 00:18:57.180]  我們的列祖亞伯拉罕
[00:18:57.180 --> 00:19:00.180]  以撒亞國的神在哪裏呢
[00:19:00.180 --> 00:19:04.180]  難道他還在迦南地
[00:19:04.180 --> 00:19:06.180]  沒有和我們來到埃及呢
[00:19:06.180 --> 00:19:09.180]  好像聽不到我們呼求
[00:19:09.180 --> 00:19:12.180]  為何他會默然不語呢
[00:19:12.180 --> 00:19:16.180]  所以這個想法
[00:19:16.180 --> 00:19:20.180]  我想很多似乎都是合理
[00:19:20.180 --> 00:19:24.180]  但又很欣賞這兩位接生婆
[00:19:24.180 --> 00:19:28.180]  因為他們似乎都沒有因為這樣
[00:19:28.180 --> 00:19:31.180]  失去了對神的信心
[00:19:31.180 --> 00:19:34.180]  而且他還敬畏神
[00:19:34.180 --> 00:19:37.180]  又不懼怕這種權勢
[00:19:37.180 --> 00:19:41.180]  冒死要救出希伯來人的男嬰
[00:19:41.180 --> 00:19:44.180]  如果看回這裏
[00:19:44.180 --> 00:19:49.180]  可能摩西就是因此而避過了第一劫
[00:19:49.180 --> 00:19:52.180]  一個偉大淑寧的領袖的誕生
[00:19:52.180 --> 00:19:57.180]  原來背後不單止有一班勇敢的接生婆
[00:19:57.180 --> 00:20:01.180]  還有幾位女士的功勞
[00:20:01.180 --> 00:20:04.180]  大家不難發現
[00:20:04.180 --> 00:20:07.180]  在聖經裏面雖然有不少淑寧偉人都是男性
[00:20:07.180 --> 00:20:10.180]  但原來神都非常看重
[00:20:10.180 --> 00:20:13.180]  在姐妹在不少重要事件上
[00:20:13.180 --> 00:20:18.180]  都擔當很多舉足輕重的角色
[00:20:18.180 --> 00:20:21.180]  確實好像剛才松木少所所說
[00:20:21.180 --> 00:20:24.180]  我們不知道誰是摩西會不會是自己呢
[00:20:24.180 --> 00:20:25.180]  都可能是
[00:20:25.180 --> 00:20:29.180]  但就算不是相信每一個角色
[00:20:29.180 --> 00:20:33.180]  好像在這件事上都是很重要的
[00:20:33.180 --> 00:20:37.180]  甚至乎一些當時都覺得很軟弱
[00:20:37.180 --> 00:20:42.180]  甚至乎現代人都覺得姐妹比較軟弱
[00:20:42.180 --> 00:20:46.180]  我都會承認很多方面男性比女性強
[00:20:46.180 --> 00:20:49.180]  但亦都曾經有一些人說
[00:20:49.180 --> 00:20:54.180]  其實男人的內心比他外表脆弱
[00:20:54.180 --> 00:20:59.180]  而女人的內心比他外表剛強
[00:20:59.180 --> 00:21:01.180]  現在我們一起看看這幾位
[00:21:01.180 --> 00:21:06.180]  絕非是當代的強者的女性
[00:21:06.180 --> 00:21:08.180]  神又如何使用她
[00:21:08.180 --> 00:21:12.180]  將神的曙光帶入黑暗裏邊
[00:21:12.180 --> 00:21:19.180]  以至一個以色列偉大的領袖來到世上呢
[00:21:19.180 --> 00:21:24.180]  首先講第一章出場的那兩位
[00:21:24.180 --> 00:21:30.180]  敬畏神而不畏懼法老的摺衫婆
[00:21:30.180 --> 00:21:33.180]  你看到經文都沒有放輕她們
[00:21:33.180 --> 00:21:35.180]  又寫了她們的名字出來
[00:21:35.180 --> 00:21:37.180]  一個叫斯佛拉
[00:21:37.180 --> 00:21:39.180]  一個叫普亞
[00:21:39.180 --> 00:21:42.180]  在整章的記載裏
[00:21:42.180 --> 00:21:44.180]  你會發覺經常都提著法老
