
[00:00:00.000 --> 00:00:08.060]  菩薩基督也讓我們聽上了道理先,讓我們重新低頭禱告。
[00:04:17.580 --> 00:04:21.660]  你去中國人的商場的書攤,
[00:04:21.660 --> 00:04:24.420]  你就會看到很多書籍。
[00:04:24.420 --> 00:04:26.980]  在中國人的書攤有很多可以看到。
[00:04:26.980 --> 00:04:29.660]  有些姓李的,有些姓陳的,有些姓何的。
[00:04:29.660 --> 00:04:33.700]  很多名字的,都叫做運程的書籍。
[00:04:33.700 --> 00:04:36.700]  有不同姓氏的運程的解釋書籍。
[00:04:36.700 --> 00:04:40.340]  那些是參了更多的迷信的東西進去。
[00:04:40.340 --> 00:04:42.980]  當中的參了很多迷信的東西在裡面。
[00:04:42.980 --> 00:04:44.580]  不過經過我的了解,
[00:04:44.580 --> 00:04:48.540]  其實原來通勝也不是一本看到老。
[00:04:48.540 --> 00:04:51.340]  根據我的了解,不是一本通勝可以看到老。
[00:04:51.340 --> 00:04:53.020]  每年都要更新。
[00:04:53.020 --> 00:04:54.780]  每年都要更新。
[00:04:54.780 --> 00:04:55.700]  就讓我想到,
[00:04:55.700 --> 00:05:03.260]  有些人其實都不可以說是永遠都是一個模式去做一生人。
[00:05:03.260 --> 00:05:06.780]  做人也一樣,不是一個模式就可以做完一生。
[00:05:06.780 --> 00:05:10.580]  當我自己做牧師開始細心去讀聖經的時候,
[00:05:10.580 --> 00:05:13.420]  當我作為牧師細心讀聖經的時候,
[00:05:13.420 --> 00:05:15.420]  我發現了一點,
[00:05:15.420 --> 00:05:17.140]  就和通勝很不同的。
[00:05:17.140 --> 00:05:18.540]  跟通勝不一樣。
[00:05:18.540 --> 00:05:20.140]  就是聖經只有一本而已。
[00:05:20.140 --> 00:05:21.300]  聖經只是一本。
[00:05:21.300 --> 00:05:22.620]  佛教那些不是的,
[00:05:22.620 --> 00:05:24.900]  經常都有很多新的經書出來的。
[00:05:24.900 --> 00:05:26.620]  佛教有很多的經書。
[00:05:26.620 --> 00:05:27.980]  但聖經只有一本。
[00:05:27.980 --> 00:05:28.620]  聖經只有一本。
[00:05:28.620 --> 00:05:31.740]  不過我們做基督徒的生活就個個不同的。
[00:05:31.740 --> 00:05:33.860]  我們做基督徒的生活,個個不一樣。
[00:05:33.860 --> 00:05:40.540]  怎樣擦脫一本聖經就能夠看通所有不同基督徒的生命生活呢?
[00:05:40.540 --> 00:05:44.940]  怎樣擦脫一本聖經就能夠看通所有不同基督徒的生命生活呢?
[00:05:44.940 --> 00:05:48.260]  這個反而是我讀神學的時候很希望學到的地方。
[00:05:48.260 --> 00:05:51.820]  這是我在讀神學的時候很希望讀懂的地方。
[00:05:51.820 --> 00:05:53.900]  如果不是這樣,每個人都是一模一樣的。
[00:05:53.900 --> 00:05:55.740]  不是說每個人都是一樣的。
[00:05:55.740 --> 00:05:57.620]  就像我祖母這樣。
[00:05:57.620 --> 00:05:58.220]  就像我的祖母一樣。
[00:05:58.220 --> 00:05:59.940]  每年大家都有一本。
[00:05:59.940 --> 00:06:00.940]  每年拿著一本。
[00:06:00.940 --> 00:06:03.580]  今天移什麼,記什麼。
[00:06:03.580 --> 00:06:05.540]  這樣的生活很無人的。
[00:06:05.540 --> 00:06:08.260]  今天適宜什麼?
[00:06:08.260 --> 00:06:09.780]  家裡要搬屋。
[00:06:09.780 --> 00:06:12.900]  又寫說今天不宜搬屋,那又不能搬。
[00:06:12.900 --> 00:06:16.540]  今天要搬家,上面寫著不宜搬家,就不能搬。
[00:06:16.540 --> 00:06:23.420]  今天打算去做生意,開門,又說不宜行商開業。
[00:06:23.420 --> 00:06:25.780]  通聖上寫著不宜行商開業。
[00:06:25.780 --> 00:06:30.140]  我發覺通聖很多時候縮頭縮腦的,廣東話來講。
[00:06:30.140 --> 00:06:32.700]  通聖上經常是……
[00:06:32.700 --> 00:06:35.980]  阻礙著,每樣都說不好的。
[00:06:35.980 --> 00:06:40.540]  每樣都是畏首畏尾的。
[00:06:40.540 --> 00:06:43.540]  所以鄧英姐妹,當我們去看聖經的時候,
[00:06:43.540 --> 00:06:47.140]  其實我們都有很多不同的看法。
[00:06:47.140 --> 00:06:49.540]  當我們看聖經的時候,都有很多不同的講法。
[00:06:49.540 --> 00:06:53.700]  特別跟這個世界,看人們對世界做事的方法很不同。
[00:06:53.700 --> 00:06:56.260]  是不是這個世界上對人做事很不一樣?
[00:06:56.260 --> 00:07:00.060]  這個世界就靠複製、抄襲。
[00:07:00.060 --> 00:07:03.180]  這個世界就靠抄襲。
[00:07:03.180 --> 00:07:09.660]  我讀中國文學的時候,老師都教天下文章一大抄,是不是?
[00:07:09.660 --> 00:07:12.340]  所以說天下文章一大抄。
[00:07:12.340 --> 00:07:15.020]  我發覺原來抄了之後就死了。
[00:07:15.020 --> 00:07:17.460]  我發現抄了之後就壞了。
[00:07:17.460 --> 00:07:22.740]  我發覺特別在北美洲,北美洲對抄東西是很嚴厲的懲罰。
[00:07:22.740 --> 00:07:26.300]  在北美洲對抄襲很嚴重的懲罰。
[00:07:26.300 --> 00:07:30.660]  但是在亞洲區,好像抄是理所當然的。
[00:07:30.660 --> 00:07:33.020]  在亞洲好像抄襲是理所當然的。
[00:07:33.020 --> 00:07:36.900]  所以每一個人的人生都很喜歡抄襲其他人。
[00:07:36.900 --> 00:07:39.140]  每一個人的人生好像很喜歡抄襲其他人。
[00:07:39.140 --> 00:07:42.540]  當我學做一個目者的時候,去實習。
[00:07:42.540 --> 00:07:44.460]  當我學習做目者的時候,去實習。
[00:07:44.460 --> 00:07:46.180]  我一位導師就這樣跟我說。
[00:07:46.180 --> 00:07:46.860]  導師這樣說。
[00:07:46.860 --> 00:07:49.100]  他說你將來經常會講道的。
[00:07:49.100 --> 00:07:50.940]  將來要經常講道。
[00:07:50.940 --> 00:07:54.220]  千萬不要學哪一個名人的講道方法。
[00:07:54.220 --> 00:07:57.300]  千萬不要去學習某一個名人的講道方法。
[00:07:57.300 --> 00:08:01.100]  我說有什麼問題呢?人家很出名的就跟著他學。
[00:08:01.100 --> 00:08:02.140]  我說有什麼問題呢?
[00:08:02.140 --> 00:08:03.980]  他說好,我跟著他學,有什麼問題呢?
[00:08:03.980 --> 00:08:05.220]  導師提了我一句。
[00:08:05.220 --> 00:08:06.020]  導師說。
[00:08:06.020 --> 00:08:09.180]  他說每一個神呼召的目者。
[00:08:09.180 --> 00:08:11.220]  神呼召每一個目者。
[00:08:11.220 --> 00:08:12.220]  都是獨特的。
[00:08:12.220 --> 00:08:13.180]  都是獨特的。
[00:08:13.180 --> 00:08:14.740]  如果他要你傳道呢?
[00:08:14.740 --> 00:08:15.660]  如果他要你傳道呢?
[00:08:15.660 --> 00:08:18.380]  他會用你適合你的方法。
[00:08:18.380 --> 00:08:20.540]  他用你適合的方法。
[00:08:20.540 --> 00:08:23.100]  他使你將他的道傳開。
[00:08:23.100 --> 00:08:25.300]  是讓你將他道傳開。
[00:08:25.300 --> 00:08:27.300]  他說曾經見過一個目者。
[00:08:27.300 --> 00:08:29.500]  他說曾經有一個目者。
[00:08:29.500 --> 00:08:32.260]  因為他聽了西方的講道太多。
[00:08:32.260 --> 00:08:34.900]  因為他聽了西方的目者講道很多。
[00:08:34.900 --> 00:08:39.620]  於是他在中文講道的時候就扮成目者的語氣。
[00:08:39.620 --> 00:08:44.300]  結果他在中文講道的時候扮成了西方目者的語氣。
[00:08:44.300 --> 00:08:47.380]  結果連他的講章都差不多抄下去。
[00:08:47.380 --> 00:08:49.780]  結果連他的講章都是抄襲的。
[00:08:49.780 --> 00:08:52.260]  結果大家都知道他沒有做功課。
[00:08:52.260 --> 00:08:53.700]  大家都知道他沒有做功課。
[00:08:53.700 --> 00:08:55.580]  為什麼我跟大家說這番話呢?
[00:08:55.580 --> 00:08:57.060]  為什麼要說這句話呢?
[00:08:57.060 --> 00:08:59.540]  人生很多時候都有一些這樣的看法。
[00:08:59.540 --> 00:09:01.220]  特別我在這個世界裏面,
[00:09:01.220 --> 00:09:03.660]  很多人就照樣板著碗,照樣抄襲別人,
[00:09:03.660 --> 00:09:05.140]  照樣做就可以了。
[00:09:05.140 --> 00:09:06.540]  人生很多有這時候,
[00:09:06.540 --> 00:09:08.540]  照做就行了,照抄襲就行了。
[00:09:08.540 --> 00:09:11.660]  但是如果在聖經的真理上來說,
[00:09:11.660 --> 00:09:13.140]  但是在聖經的真理上來說,
[00:09:13.140 --> 00:09:14.860]  你翻抄是沒有意思的。
[00:09:14.860 --> 00:09:19.940]  因為神對於我們每一個人的生命生活都是不同的安排。
[00:09:19.940 --> 00:09:22.980]  因為神對每一個人的生命的安排都是不一樣的。
[00:09:22.980 --> 00:09:24.100]  不是靠一本通勝,
[00:09:24.100 --> 00:09:25.900]  今天每個人都不宜做這件事,
[00:09:25.900 --> 00:09:27.540]  每個人都不宜做這件事,
[00:09:27.540 --> 00:09:28.820]  是可以做得到的。
[00:09:28.820 --> 00:09:30.100]  不像通勝來說,
[00:09:30.100 --> 00:09:32.580]  今天不宜做這些,不宜做那些才……
[00:09:32.580 --> 00:09:34.580]  今天這段聖經就說了這個事實。
[00:09:34.580 --> 00:09:36.380]  今天的聖經就說了這個事實。
[00:09:36.380 --> 00:09:38.220]  今天這段聖經說了什麼呢?
[00:09:38.220 --> 00:09:42.020]  其實承接了上一段第七章裏面的經文。
[00:09:42.020 --> 00:09:45.420]  今天聖經承接了上次第七章的經文。
[00:09:45.420 --> 00:09:48.420]  第七章裏面告訴我們伊斯蘭人打敗了仗,
[00:09:48.420 --> 00:09:51.020]  當他們去攻打艾城的時候。
[00:09:51.020 --> 00:09:54.020]  上一篇講到伊斯蘭人攻打艾城的時候,
[00:09:54.020 --> 00:09:55.020]  他們失敗了。
[00:09:55.900 --> 00:09:56.620]  為什麼會輸呢?
[00:09:56.620 --> 00:10:00.580]  原來是在前一場他們攻打耶利哥城的時候。
[00:10:00.580 --> 00:10:01.500]  為什麼會輸呢?
[00:10:01.500 --> 00:10:03.580]  在前一場他們攻打耶利哥城的時候,
[00:10:03.580 --> 00:10:05.260]  有以色列民犯罪。
[00:10:05.260 --> 00:10:07.020]  有以色列民犯罪。
[00:10:07.020 --> 00:10:09.740]  神叫他們不要去拿那些當滅之物,
[00:10:09.740 --> 00:10:11.540]  就是那些擄掠回來的東西。
[00:10:11.540 --> 00:10:15.460]  神叫他們不要留下那些擄掠出來的財物。
[00:10:15.460 --> 00:10:18.980]  於是阿甘一家就一起去偷了一些東西回來。
[00:10:18.980 --> 00:10:21.700]  而阿甘一家他們就留下了財物。
[00:10:21.700 --> 00:10:28.300]  於是在打艾城的時候,他們翻抄,好像打耶利哥城的方法,結局輸了。
[00:10:28.300 --> 00:10:35.220]  在打艾城的時候,他們就翻抄,像打幾個哥城一樣,結果就輸了。
[00:10:35.220 --> 00:10:38.940]  神後來給約書亞解決了這個問題。
[00:10:38.940 --> 00:10:40.780]  神給約書亞解決了這個問題。
[00:10:40.780 --> 00:10:44.820]  處理了他們打艾城失敗的原因,
[00:10:44.820 --> 00:10:47.220]  處理了打艾城失敗的原因,
[00:10:47.220 --> 00:10:49.500]  就是阿甘犯罪。
[00:10:49.500 --> 00:10:50.860]  就是阿甘犯罪。
[00:10:50.860 --> 00:10:54.700]  首先,我在這裡上個禮拜沒有時間講了。
[00:10:54.700 --> 00:10:56.900]  上個禮拜沒有時間講了。
[00:10:56.900 --> 00:11:01.900]  為什麼打艾城失敗,為什麼要歸咎於阿甘一家人呢?
[00:11:01.900 --> 00:11:05.380]  為什麼打艾城失敗要歸咎於阿甘一家人呢?
[00:11:05.380 --> 00:11:07.860]  傳統華人教會講這段聖經經常說,
[00:11:07.860 --> 00:11:10.580]  一人犯罪,禍及全族。
[00:11:10.580 --> 00:11:15.060]  傳統人講這一段是一人犯罪,禍及全族。
[00:11:15.060 --> 00:11:17.820]  其實實質上這些都不是一人犯罪的。
[00:11:17.820 --> 00:11:19.260]  實際上不是一人犯罪。
[00:11:19.260 --> 00:11:21.380]  是一家人一起犯罪。
[00:11:21.380 --> 00:11:23.060]  是一家人一起犯罪。
[00:11:23.060 --> 00:11:25.140]  當我們看回阿甘犯罪的時候,
[00:11:25.140 --> 00:11:29.220]  最後找到那些違禁品在哪裡?
[00:11:29.220 --> 00:11:32.780]  最後找到阿甘犯罪,找到那些違禁品在哪裡?
[00:11:32.780 --> 00:11:38.540]  在阿甘他家人的營的營,中間的營底那裡。
[00:11:38.540 --> 00:11:43.220]  是在他們家裡的營,中間的營底那裡。
[00:11:43.220 --> 00:11:46.460]  所以這件肯定不是阿甘一人犯罪的事。
[00:11:46.460 --> 00:11:48.660]  所以肯定不是阿甘一個人犯罪。
[00:11:48.660 --> 00:11:51.140]  是全家人合謀的犯罪。
[00:11:51.140 --> 00:11:52.620]  是全家人合謀的。
[00:11:52.620 --> 00:11:55.420]  所以為什麼神懲罰的是阿甘全家人?
[00:11:55.420 --> 00:11:57.980]  所以為什麼神懲罰阿甘的全家人?
[00:11:57.980 --> 00:12:00.740]  所以如果可以的話,請看聖經寫著
[00:12:00.740 --> 00:12:05.380]  阿甘一家人犯罪,禍及全族,不是一個人犯罪。
[00:12:05.380 --> 00:12:08.460]  所以說是阿甘全家人犯罪,不是一個人犯罪。
[00:12:08.460 --> 00:12:11.380]  好了,來到第八章裡面。
[00:12:11.380 --> 00:12:12.540]  來到第八章。
[00:12:12.540 --> 00:12:16.500]  以色列人犯罪,不過後來處理了,約書亞。
[00:12:16.500 --> 00:12:20.300]  以色列人犯罪,由約書亞處理好了。
[00:12:20.300 --> 00:12:23.300]  神給第二次機會以色列民。
[00:12:23.300 --> 00:12:25.380]  神給第二次機會給以色列民。
[00:12:25.380 --> 00:12:27.740]  等一等,這是一個很重要的訊息。
[00:12:27.740 --> 00:12:28.780]  這是一個很重要的訊息。
[00:12:28.780 --> 00:12:30.540]  是你和我都需要明白的。
[00:12:30.540 --> 00:12:31.700]  你和我都要明白。
[00:12:31.700 --> 00:12:34.420]  是做基督徒一定要明白的一個重點。
[00:12:34.420 --> 00:12:40.820]  就是基督教的神,永遠是給認罪負的人有機會。
[00:12:40.820 --> 00:12:44.340]  就是基督教是永遠給人有機會的。
[00:12:44.340 --> 00:12:46.340]  簡單一點來說,基督的信仰。
[00:12:46.340 --> 00:12:47.140]  基督的信仰。
[00:12:47.140 --> 00:12:49.660]  是一個永遠有機會的信仰。
[00:12:49.660 --> 00:12:51.060]  是一個有機會的信仰。
[00:12:51.060 --> 00:12:57.220]  You always have an opportunity to correct your mistake as long as you repent.
[00:12:57.220 --> 00:12:59.300]  這個就是基督教信仰的核心。
[00:12:59.300 --> 00:13:01.220]  這就是基督教信仰的核心。
[00:13:01.220 --> 00:13:05.500]  神不會說一次過你輸了,就判你死刑的。
[00:13:05.500 --> 00:13:08.140]  神不會說你一次做錯了,就判你死刑了。
[00:13:08.140 --> 00:13:13.620]  但這個觀念其實在西方社會很強烈地反映了聖經這個教導。
[00:13:13.620 --> 00:13:18.340]  這個觀念其實在西方社會很強烈地反映了聖經這個教導。
[00:13:18.340 --> 00:13:21.700]  陳英之妹,如果你在亞洲讀過書的話呢?
[00:13:21.700 --> 00:13:23.780]  如果你在亞洲讀過書的話呢?
[00:13:23.780 --> 00:13:25.180]  你就會明白這一點了。
[00:13:25.180 --> 00:13:26.140]  你就會明白這一點了。
[00:13:26.140 --> 00:13:28.980]  我自己本身在香港長大,在香港讀書。
[00:13:28.980 --> 00:13:30.820]  我是在香港長大讀書。
[00:13:30.820 --> 00:13:34.580]  讀到預科,就是大學一年級,我才過來加拿大。
[00:13:34.580 --> 00:13:37.540]  讀到大學一年級才來到加拿大。
[00:13:37.540 --> 00:13:40.780]  香港將大學一年級放到中學,最後一年讀的。
[00:13:40.780 --> 00:13:43.860]  香港將大學一年級放到中學,最後一年讀的。
[00:13:43.860 --> 00:13:44.860]  叫做預科。
[00:13:44.860 --> 00:13:46.460]  叫做預科。
[00:13:46.460 --> 00:13:48.500]  讀完一年就要考一個試。
[00:13:48.500 --> 00:13:50.220]  讀完一年就要考一個試。
[00:13:50.220 --> 00:13:51.540]  考一個公開試。
[00:13:51.540 --> 00:13:52.620]  考一個公開試。
[00:13:52.620 --> 00:13:57.460]  我記得當時來算,我的年代,現在不同了。
[00:13:57.460 --> 00:13:59.140]  在當時那個年代呢?
[00:13:59.140 --> 00:14:03.340]  我們全香港有二萬多個預科生去考。
[00:14:03.340 --> 00:14:06.100]  在香港大概有兩萬多個預科生。
[00:14:06.100 --> 00:14:08.660]  全香港只有一千五百個學位而已。
[00:14:08.660 --> 00:14:10.980]  全香港只有一千五百個學位而已。
[00:14:10.980 --> 00:14:14.340]  那你想想,二萬人相差一千五百個學位。
[00:14:14.340 --> 00:14:16.580]  兩萬人相差一千五百個學位。
[00:14:16.580 --> 00:14:18.620]  你去考公開考試。
[00:14:18.620 --> 00:14:20.340]  去考那個公開試。
[00:14:20.340 --> 00:14:22.100]  只要你考一次。
[00:14:22.100 --> 00:14:23.420]  只考一次。
[00:14:23.420 --> 00:14:24.580]  肥了腦。
[00:14:24.580 --> 00:14:25.340]  失敗了。
[00:14:25.340 --> 00:14:27.300]  我可以告訴你,
[00:14:27.300 --> 00:14:30.420]  你的機會是微乎其微可以再入大學的了。
[00:14:30.420 --> 00:14:33.700]  你的機會就可以說是微乎其微可以進大學了。
[00:14:33.700 --> 00:14:37.860]  我聽聞好像中國大陸現在高考也是差不多的。
[00:14:37.860 --> 00:14:42.220]  不是啊,現在很多大學了。
[00:14:42.220 --> 00:14:45.260]  70%入大學了,現在真是。
[00:14:45.260 --> 00:14:49.220]  我們以前很慘的,只要一次機會失敗,
[00:14:49.220 --> 00:14:51.060]  我可以告訴你,你不用再入大學了。
[00:14:51.060 --> 00:14:54.140]  在以前呢,一次機會失敗就不可能再進大學了。
[00:14:54.140 --> 00:14:56.180]  我們簡單一點,一次定生死。
[00:14:56.180 --> 00:14:57.500]  可以說是一次定生死。
[00:14:57.500 --> 00:14:59.460]  輸了的話,下年可以重考。
[00:14:59.460 --> 00:15:01.500]  輸了以後呢,明年可以再考。
[00:15:01.500 --> 00:15:02.860]  是啊,你可以重考。
[00:15:02.860 --> 00:15:03.540]  可以再考。
[00:15:03.540 --> 00:15:06.940]  但是,那一屆的人是有優先權的。
[00:15:06.940 --> 00:15:09.020]  但是當屆的人有優先權。
[00:15:09.020 --> 00:15:10.780]  那幫人先入了大學,
[00:15:10.780 --> 00:15:13.900]  才輪到這些重考生考不考慮讓你入。
[00:15:13.900 --> 00:15:16.500]  當屆的人入了大學才能考慮到重考。
[00:15:16.500 --> 00:15:20.060]  每年都兩萬,你真是不用越有份的了。
[00:15:20.060 --> 00:15:22.380]  所以每年都兩萬多,所以沒有份的。
[00:15:22.380 --> 00:15:25.180]  所以西方社會是很不同的。
[00:15:25.180 --> 00:15:26.700]  在西方社會很不一樣。
[00:15:26.700 --> 00:15:29.060]  我來到加拿大讀書發現一件事。
[00:15:29.060 --> 00:15:30.980]  在加拿大讀書發現呢?
[00:15:30.980 --> 00:15:35.460]  在加拿大讀書,你什麼年紀都機會平等的。
[00:15:35.460 --> 00:15:38.180]  在加拿大呢,什麼年紀機會都是平等的。
[00:15:38.180 --> 00:15:39.820]  只要你肯給心機,
[00:15:39.820 --> 00:15:40.980]  只要你肯給心機,
[00:15:40.980 --> 00:15:42.460]  願意擺時間,
[00:15:42.460 --> 00:15:43.420]  願意花時間,
[00:15:43.420 --> 00:15:44.700]  仍然可以有機會。
[00:15:44.700 --> 00:15:45.500]  仍然有機會。
[00:15:45.500 --> 00:15:47.020]  這個就是聖經的教導。
[00:15:47.020 --> 00:15:47.780]  這個聖經的教導。
[00:15:47.780 --> 00:15:49.460]  不,你永遠有機會的。
[00:15:49.460 --> 00:15:50.220]  你永遠有機會的。
[00:15:50.220 --> 00:15:51.860]  以色列民你犯了罪,
[00:15:51.860 --> 00:15:54.660]  在耶利哥戰役那裡偷了東西。
[00:15:54.660 --> 00:15:57.540]  以色列人犯了罪在耶利哥城偷了東西。
[00:15:57.540 --> 00:16:00.180]  接著艾城這一役你馬上輸。
[00:16:00.180 --> 00:16:02.060]  在艾城呢,這一役馬上輸了。
[00:16:02.060 --> 00:16:03.500]  因為不聽神的說話嘛。
[00:16:03.500 --> 00:16:04.980]  因為沒有聽神的話。
[00:16:04.980 --> 00:16:07.060]  神不是說一次就定你死亡。
[00:16:07.060 --> 00:16:08.180]  神沒有一次定你死亡。
[00:16:08.180 --> 00:16:09.780]  給你機會。
[00:16:09.780 --> 00:16:11.980]  不過第二次機會要有個前設。
[00:16:11.980 --> 00:16:13.780]  不過第二次機會有個條件。
[00:16:13.780 --> 00:16:15.380]  或者在七章裡面看到了,
[00:16:15.380 --> 00:16:17.580]  七章十三節那裡說了第一個前設,
[00:16:17.580 --> 00:16:19.260]  就是你要自結。
[00:16:19.260 --> 00:16:21.900]  在七章十三節有講說你要自結。
[00:16:21.900 --> 00:16:24.660]  第二個重點就是在七章十四十五節裡面,
[00:16:24.660 --> 00:16:26.540]  你要處理犯罪者。
[00:16:26.540 --> 00:16:29.140]  在七章十四節就講你要處理犯罪者。
[00:16:29.140 --> 00:16:30.980]  當你願意這樣做的時候呢,
[00:16:30.980 --> 00:16:31.860]  當你要願意這麼做的時候呢,
[00:16:31.860 --> 00:16:33.420]  神就給你第二次機會。
[00:16:33.420 --> 00:16:34.500]  神就給你第二次機會。
[00:16:34.500 --> 00:16:37.980]  這個同樣我們做基督徒是一樣的。
[00:16:37.980 --> 00:16:41.100]  當我們做基督徒的過程裡面,
[00:16:41.100 --> 00:16:43.700]  一定會有錯的機會的。
[00:16:43.700 --> 00:16:45.580]  一定會犯罪的。
[00:16:45.580 --> 00:16:49.020]  一定會有很多鬼詐的。
[00:16:49.020 --> 00:16:52.340]  會的,我不是騙你。
[00:16:52.340 --> 00:16:56.500]  但是你肯自結,處理你的罪,
[00:16:56.500 --> 00:16:58.260]  神就給你第二次機會。
[00:16:58.260 --> 00:17:00.940]  而第二次機會來到的時候,
[00:17:00.940 --> 00:17:03.660]  神肯定你一定會做得到的。
[00:17:03.660 --> 00:17:04.740]  神肯定你一定會做得到的。
[00:17:04.740 --> 00:17:07.060]  因為第八章第一節就這樣跟我們講。
[00:17:07.060 --> 00:17:09.380]  因為第八章第一節就會這樣說。
[00:17:09.380 --> 00:17:11.500]  當約書亞處理完所有的罪之後,
[00:17:11.500 --> 00:17:13.340]  耶華對約書亞說,
[00:17:13.340 --> 00:17:16.420]  不要懼怕,也不要驚慌。
[00:17:16.420 --> 00:17:20.020]  你起來,率領一切兵兵上艾城去,
[00:17:20.020 --> 00:17:22.820]  我已經把艾城的王和他的民,
[00:17:22.820 --> 00:17:26.100]  他的城,並他的地都交在你手裡。
[00:17:26.100 --> 00:17:27.660]  第八章的第一節,
[00:17:27.660 --> 00:17:29.740]  這樣耶和華對約書亞說,
[00:17:29.740 --> 00:17:31.540]  不要懼怕,也不要驚慌,
[00:17:31.540 --> 00:17:34.380]  你起來,率領一切兵兵上艾城去,
