
[00:00:00.000 --> 00:00:02.140]  主耶穌基督來到這個世界
[00:01:23.600 --> 00:01:25.640]  甚至是死亡
[00:01:25.640 --> 00:01:29.960]  這是人生似乎難避免的
[00:01:29.960 --> 00:01:32.040]  一個必經的過程
[00:01:32.040 --> 00:01:33.960]  所以引領節目有時候就說
[00:01:33.960 --> 00:01:36.200]  好像我們年紀大了
[00:01:36.200 --> 00:01:37.800]  疾病又多了
[00:01:37.800 --> 00:01:39.840]  我們又發覺我們周邊的人
[00:01:39.840 --> 00:01:44.360]  他們慢慢身體會衰弱
[00:01:44.360 --> 00:01:46.360]  甚至死亡
[00:01:46.360 --> 00:01:49.520]  在前幾天我們收到一個
[00:01:49.520 --> 00:01:52.480]  令我們很惋惜的消息
[00:01:52.480 --> 00:01:56.640]  就是我們熟悉的中華福音神學院院長
[00:01:56.640 --> 00:01:58.360]  梁潔瓊院長
[00:01:58.360 --> 00:02:03.680]  前幾天他因癌症而去世
[00:02:03.680 --> 00:02:04.560]  但我們感謝神
[00:02:04.560 --> 00:02:09.800]  因為雖然人生是面對這些親友
[00:02:09.800 --> 00:02:11.520]  忽然間的急病
[00:02:11.520 --> 00:02:13.440]  甚至死亡
[00:02:13.440 --> 00:02:16.920]  我們知道我們唯一的答案
[00:02:16.920 --> 00:02:19.640]  就是神耶穌基督告訴我們
[00:02:19.640 --> 00:02:21.840]  祂賜永生
[00:02:21.840 --> 00:02:24.440]  所以雖然這些在主裡面的肢體
[00:02:24.440 --> 00:02:26.280]  或者我們的童工
[00:02:26.280 --> 00:02:27.840]  他們離開這個世界
[00:02:27.840 --> 00:02:30.120]  但是寶貴的就是
[00:02:30.120 --> 00:02:32.760]  我們知道他們已經完成了
[00:02:32.760 --> 00:02:34.560]  他們地上的路程
[00:02:34.560 --> 00:02:37.920]  回到天上得夢神的賞賜
[00:02:37.920 --> 00:02:39.520]  今天我們面對的
[00:02:39.520 --> 00:02:42.200]  就是的確這些衝擊
[00:02:42.200 --> 00:02:43.720]  或者這些消息
[00:02:43.720 --> 00:02:45.520]  或者這些我們身邊的人
[00:02:45.520 --> 00:02:47.080]  或者甚至是我們自己
[00:02:47.080 --> 00:02:50.760]  我們都會面對這個問題
[00:02:50.760 --> 00:02:52.120]  究竟這個問題
[00:02:52.120 --> 00:02:54.600]  這個生命所面對的
[00:02:54.600 --> 00:02:57.280]  哀傷與死亡的答案是甚麼呢
[00:02:57.280 --> 00:02:59.840]  誰能夠提供給我們呢
[00:02:59.840 --> 00:03:01.960]  耶穌說我就是
[00:03:01.960 --> 00:03:05.680]  祂說我是你們生命的答案
[00:03:05.680 --> 00:03:08.360]  所以今天我們來看
[00:03:08.360 --> 00:03:10.880]  到養人福音的十一章
[00:03:10.880 --> 00:03:12.880]  這個故事相信很多的弟兄姊妹
[00:03:12.880 --> 00:03:14.360]  可能都會讀過
[00:03:14.360 --> 00:03:17.600]  所以我就不把經文全部列出來
[00:03:17.600 --> 00:03:20.280]  因為有四十多節那麼多
[00:03:20.280 --> 00:03:21.560]  如果你不是很熟悉
[00:03:21.560 --> 00:03:23.400]  你可以回去再詳細看一看
[00:03:23.400 --> 00:03:24.920]  不過我將最重要的那些
[00:03:24.920 --> 00:03:26.800]  今天講到有關的
[00:03:26.800 --> 00:03:29.800]  都列出來和大家一同思想
[00:03:29.800 --> 00:03:32.680]  領受神給我們的訊息
[00:03:32.680 --> 00:03:35.560]  在這裡耶穌很清楚地告訴我們
[00:03:35.560 --> 00:03:37.400]  祂是我們生命的答案
[00:03:37.400 --> 00:03:44.320]  因為祂能夠使人勝過哀傷與死亡
[00:03:44.320 --> 00:03:45.000]  為甚麼呢
[00:03:45.000 --> 00:03:46.600]  因為這個「我是」
[00:03:46.600 --> 00:03:47.800]  這個系列裡面
[00:03:47.800 --> 00:03:50.080]  耶穌告訴我們祂就是甚麼
[00:03:50.080 --> 00:03:53.080]  祂是復活與生命
[00:03:53.080 --> 00:03:57.360]  祂說「I am the resurrection and the life」
[00:03:57.360 --> 00:03:58.960]  耶穌是那個生命的源頭
[00:03:58.960 --> 00:04:01.520]  祂將生命賜予
[00:04:01.520 --> 00:04:04.120]  不單止這個生命賜予
[00:04:04.120 --> 00:04:08.160]  我們更加看見祂甚至能夠勝過了死亡
[00:04:08.160 --> 00:04:11.760]  讓人能夠得著復活與永生
[00:04:11.760 --> 00:04:15.120]  這個就是耶穌基督提供給我們
[00:04:15.120 --> 00:04:20.440]  去面對人生的哀傷與死亡的答案
[00:04:20.440 --> 00:04:21.640]  在這裡今天我們可以看到
[00:04:21.640 --> 00:04:24.320]  有三點和大家歸納思想的
[00:04:24.320 --> 00:04:25.000]  第一
[00:04:25.000 --> 00:04:29.040]  我們看到祂有所安排
[00:04:29.040 --> 00:04:30.240]  在人生當中
[00:04:30.240 --> 00:04:31.400]  讓我控制
[00:04:31.400 --> 00:04:32.720]  在人生當中
[00:04:32.720 --> 00:04:39.360]  祂面對的我們所有的安排裡面
[00:04:39.360 --> 00:04:44.520]  神原來在當中要顯出祂的榮耀
[00:04:44.520 --> 00:04:46.400]  祂要顯出祂的榮耀
[00:04:46.400 --> 00:04:47.440]  告訴我們
[00:04:47.440 --> 00:04:50.520]  所有這一切在祂的掌管當中
[00:04:50.520 --> 00:04:50.960]  第二
[00:04:50.960 --> 00:04:52.760]  我一會兒會看到的
[00:04:52.760 --> 00:04:55.800]  祂能夠明白我們的哀傷
[00:04:55.800 --> 00:04:58.480]  能夠心表同情
[00:04:58.480 --> 00:05:01.120]  最後在這段經文裡和大家思想的
[00:05:01.120 --> 00:05:04.240]  就是祂勝過死亡
[00:05:04.240 --> 00:05:07.680]  帶給我們新的生命
[00:05:07.680 --> 00:05:09.480]  我們先看第一方面
[00:05:09.480 --> 00:05:12.840]  第一方面我們看到祂有所安排
[00:05:12.840 --> 00:05:14.880]  因為這個安排當中
[00:05:14.880 --> 00:05:17.000]  最終的就是要帶出
[00:05:17.000 --> 00:05:19.320]  上帝是那位獨一的主
[00:05:19.320 --> 00:05:21.880]  祂的榮耀充滿全地
[00:05:21.880 --> 00:05:24.840]  在我們人生充滿著罪惡這個世界
[00:05:24.840 --> 00:05:28.160]  在我們面對的憂傷和死亡的
[00:05:28.160 --> 00:05:29.760]  這些挑戰當中
[00:05:29.760 --> 00:05:31.600]  神最終的要得著的
[00:05:31.600 --> 00:05:36.120]  就是我們能夠與祂同享祂創造的時候
[00:05:36.120 --> 00:05:38.920]  和救贖給我們的榮耀
[00:05:38.920 --> 00:05:42.720]  顯明祂是那位掌管生命的主
[00:05:42.720 --> 00:05:45.200]  在這裡我們看一看這幾節的經文
[00:05:45.200 --> 00:05:48.080]  我選讀了有八節
[00:05:48.080 --> 00:05:50.480]  我們一起讀讀這幾節經文
[00:05:50.480 --> 00:05:53.280]  從第十一章的
[00:05:53.280 --> 00:05:58.200]  第一節開始
[00:05:58.200 --> 00:06:00.000]  我們一起讀讀看
[00:06:00.000 --> 00:06:02.240]  有一個患病的人
[00:06:02.240 --> 00:06:04.240]  名叫拉薩路
[00:06:04.240 --> 00:06:05.880]  住在伯特利
[00:06:05.880 --> 00:06:09.360]  就是瑪利亞和他姊妹
[00:06:09.360 --> 00:06:13.760]  瑪大的村莊和他姊姊
[00:06:13.760 --> 00:06:15.640]  瑪大是最大的
[00:06:15.640 --> 00:06:17.680]  接著就是瑪利亞
[00:06:17.680 --> 00:06:20.360]  然後最小的一個弟弟
[00:06:20.360 --> 00:06:22.040]  他們一同住在伯特利
[00:06:22.040 --> 00:06:23.840]  這個就是拉薩路
[00:06:23.840 --> 00:06:25.840]  今天的焦點
[00:06:25.840 --> 00:06:28.200]  先是放在拉薩路
[00:06:28.200 --> 00:06:31.360]  他是一個患了病的人
[00:06:31.360 --> 00:06:32.320]  就是拉薩路
[00:06:32.320 --> 00:06:33.360]  本來他很好好的
[00:06:33.360 --> 00:06:35.000]  忽然間患病
[00:06:35.000 --> 00:06:36.160]  他們住在伯特利
[00:06:36.160 --> 00:06:41.040]  這一家三姊弟的村莊裡面
[00:06:41.040 --> 00:06:44.160]  這個瑪利亞特別交代一下
[00:06:44.160 --> 00:06:45.600]  第二節請讀
[00:06:45.600 --> 00:06:50.040]  這瑪利亞就是那用香膏抹煮
[00:06:50.040 --> 00:06:53.000]  又用頭髮擦他腳的
[00:06:53.000 --> 00:06:57.040]  患病的拉薩路是他的兄弟
[00:06:57.040 --> 00:06:57.920]  所以我們看到
[00:06:57.920 --> 00:06:59.680]  這個就是特別指出
[00:06:59.680 --> 00:07:00.800]  這位瑪利亞
[00:07:00.800 --> 00:07:03.320]  她是一位非常愛主的姊妹
[00:07:03.320 --> 00:07:07.280]  她曾經打破玉屏
[00:07:07.280 --> 00:07:10.200]  用最貴的香膏來高耶穌
[00:07:10.200 --> 00:07:11.360]  用她的頭髮
[00:07:11.360 --> 00:07:13.480]  代表一個人最尊貴的地方
[00:07:13.480 --> 00:07:17.440]  來擦一個人最卑微的腳的地方
[00:07:17.440 --> 00:07:18.840]  表明這位瑪利亞
[00:07:18.840 --> 00:07:20.200]  真的是一直以來
[00:07:20.200 --> 00:07:21.160]  聖經所形容的
[00:07:21.160 --> 00:07:23.600]  她是非常安靜在主的面前
[00:07:23.600 --> 00:07:24.800]  領受主的道
[00:07:24.800 --> 00:07:27.640]  而且深深感受到神的愛
[00:07:27.640 --> 00:07:28.600]  又用她的愛
[00:07:28.600 --> 00:07:31.240]  去回應主的一位姊妹
[00:07:31.240 --> 00:07:35.120]  這三位其實都是非常愛神的
[00:07:35.120 --> 00:07:36.280]  也是神所愛的
[00:07:36.280 --> 00:07:37.760]  所以第三節就這樣說
[00:07:37.760 --> 00:07:39.480]  你們留意聖經這些
[00:07:39.480 --> 00:07:41.880]  很重要的每一個字眼的記載
[00:07:41.880 --> 00:07:42.840]  我們一起讀這幾節
[00:07:42.840 --> 00:07:43.840]  好嗎 請讀
[00:07:43.840 --> 00:07:49.480]  她姊姊兩個就打發人去見耶穌
[00:07:49.480 --> 00:07:53.560]  說:主啊!你所愛的人病了
[00:07:53.560 --> 00:07:56.040]  耶穌聽見就說:
[00:07:56.040 --> 00:08:01.280]  這病不至於死乃是為上帝的榮耀
[00:08:01.280 --> 00:08:05.520]  叫上帝的兒子因此得榮耀
[00:08:05.520 --> 00:08:08.640]  耶穌素來愛瑪大
[00:08:08.640 --> 00:08:12.400]  和他妹子並拉撒路
[00:08:12.400 --> 00:08:14.280]  你留意聖經裡面所說
[00:08:14.280 --> 00:08:18.520]  她說拉撒路的姊妹
[00:08:18.520 --> 00:08:21.120]  就打發人去見耶穌
[00:08:21.120 --> 00:08:22.720]  然後跟耶穌說
[00:08:22.720 --> 00:08:25.360]  你所愛的人病了
[00:08:25.360 --> 00:08:32.680]  所以不單止耶穌知道
[00:08:32.680 --> 00:08:35.160]  這幾位弟兄姊妹非常愛祂
[00:08:35.160 --> 00:08:38.760]  而且他們都知道這是神所愛的
[00:08:38.760 --> 00:08:40.120]  因為我們愛神的時候
[00:08:40.120 --> 00:08:41.600]  夢神所愛
[00:08:41.600 --> 00:08:45.400]  所以祂說:主啊!你所愛的人病了
[00:08:45.400 --> 00:08:47.240]  耶穌聽見的時候回答
[00:08:47.240 --> 00:08:49.080]  你留意耶穌的回答
[00:08:49.080 --> 00:08:52.000]  祂說:這病不至於死
[00:08:52.000 --> 00:08:55.440]  所以原來看見耶穌真的知道
[00:08:55.440 --> 00:08:57.280]  祂掌管著
[00:08:57.280 --> 00:08:58.960]  然後要帶出一個目的
[00:08:58.960 --> 00:09:00.360]  這個病不是偶然的
[00:09:00.360 --> 00:09:03.080]  祂說:乃是為上帝的榮耀
[00:09:03.080 --> 00:09:06.160]  叫上帝的兒子因此得榮耀
[00:09:06.160 --> 00:09:07.880]  這個就是那個目的
[00:09:07.880 --> 00:09:09.320]  所以在開始的時候
[00:09:09.320 --> 00:09:11.600]  耶穌已經說了出來
[00:09:11.600 --> 00:09:13.600]  然後更加寶貴的這裡說到
[00:09:13.600 --> 00:09:16.440]  耶穌素來愛瑪大
[00:09:16.440 --> 00:09:18.560]  和他妹子並拉撒路
[00:09:18.560 --> 00:09:21.520]  所以三個都是神非常所愛的
[00:09:21.520 --> 00:09:25.040]  真是愛神的人都會有患難
[00:09:25.040 --> 00:09:26.960]  愛神的人都會有疾病
[00:09:26.960 --> 00:09:28.640]  愛神的人有時都會有困難
[00:09:28.640 --> 00:09:31.920]  這個就在這裡給我們看得很清楚
[00:09:31.920 --> 00:09:33.200]  第六節
[00:09:33.200 --> 00:09:37.840]  耶穌聽見了拉撒路病了
[00:09:37.840 --> 00:09:40.920]  就在所居之地
[00:09:40.920 --> 00:09:43.880]  認住了兩天
[00:09:43.880 --> 00:09:46.120]  所以這是耶穌選擇
[00:09:46.120 --> 00:09:47.680]  多住兩天
[00:09:47.680 --> 00:09:49.440]  我們跳到最後
[00:09:49.440 --> 00:09:51.680]  差不多最後的結局
[00:09:51.680 --> 00:09:54.000]  我們有時看一看結局
[00:09:54.000 --> 00:09:58.600]  就更加知道前面所說的是甚麼原因
[00:09:58.600 --> 00:10:01.160]  三十九四十節請大家讀
[00:10:01.160 --> 00:10:05.040]  耶穌說:你們把石頭拿開
[00:10:05.040 --> 00:10:08.760]  那死人的姐姐瑪大對祂說
[00:10:08.760 --> 00:10:12.160]  主啊!她現在必是臭了
[00:10:12.160 --> 00:10:14.040]  因為她死了
[00:10:14.040 --> 00:10:16.280]  已經四天了
[00:10:16.280 --> 00:10:20.040]  耶穌說:我不是對你說過
[00:10:20.040 --> 00:10:26.280]  你若信,就必看見上帝的榮耀嗎?
[00:10:26.280 --> 00:10:28.240]  所以我們看見一開始的時候
[00:10:28.240 --> 00:10:29.720]  我們特別看見
[00:10:29.720 --> 00:10:30.960]  耶穌說明這件事
[00:10:30.960 --> 00:10:36.080]  整件事是要叫神得到榮耀
[00:10:36.080 --> 00:10:39.240]  叫神的兒子因此得榮耀
[00:10:39.240 --> 00:10:42.040]  最後他在結束的時候
[00:10:42.040 --> 00:10:44.680]  差不多到這件事完結的時候
[00:10:44.680 --> 00:10:47.880]  他再一次來申明整件事
[00:10:47.880 --> 00:10:49.400]  在他的掌握當中
[00:10:49.400 --> 00:10:50.320]  有一個目的
[00:10:50.320 --> 00:10:53.360]  他說:當我們願意信的時候
[00:10:53.360 --> 00:10:56.360]  就必看見上帝的榮耀
[00:10:56.360 --> 00:10:57.280]  這個他說:
[00:10:57.280 --> 00:11:00.560]  豈不是我早就告訴你了
[00:11:00.560 --> 00:11:02.040]  我們看到這件事裡
[00:11:02.040 --> 00:11:07.560]  原來神要我們在這些人生各樣的
[00:11:07.560 --> 00:11:11.000]  是哀傷甚至死亡的當中
[00:11:11.000 --> 00:11:16.120]  見到不是這些東西得逞是神自己得逞
[00:11:16.120 --> 00:11:18.760]  在這些當中神仍然可以掌管
[00:11:18.760 --> 00:11:20.520]  甚至可以用它
[00:11:20.520 --> 00:11:24.280]  成為一個去榮耀神的目的
[00:11:24.280 --> 00:11:28.760]  所以在人生當中
[00:11:28.760 --> 00:11:31.920]  這些哀傷甚至死亡的當中
[00:11:31.920 --> 00:11:35.520]  原來神仍然叫萬事互相效力
[00:11:35.520 --> 00:11:38.560]  讓愛神的人得到益處
[00:11:38.560 --> 00:11:42.200]  讓我們見到原來這些一切
[00:11:42.200 --> 00:11:46.160]  不是我們人生最終的結局
[00:11:46.160 --> 00:11:49.240]  這些一切在他手中仍然有一個目的
[00:11:49.240 --> 00:11:53.520]  就是為了彰顯他的救恩和榮耀
[00:11:53.520 --> 00:11:56.120]  因為神是那位獨一的神
[00:11:56.120 --> 00:11:58.080]  讓信他的人、愛他的人
[00:11:58.080 --> 00:12:01.240]  能夠分享到他的榮耀
[00:12:01.240 --> 00:12:04.520]  能夠讚歎到原來在人生當中
[00:12:04.520 --> 00:12:05.720]  充滿罪惡的世界
[00:12:05.720 --> 00:12:07.640]  哀傷甚至死亡
[00:12:07.640 --> 00:12:09.560]  我們所面對的這些一切當中
[00:12:09.560 --> 00:12:13.120]  神仍然有奇妙的作為
[00:12:13.120 --> 00:12:16.920]  因為這是勝過死亡復活
[00:12:16.920 --> 00:12:19.080]  和賜永生的主
[00:12:19.080 --> 00:12:20.760]  所以這裡給我們看見
[00:12:20.760 --> 00:12:23.960]  先有一個很重要的我們的認識
[00:12:23.960 --> 00:12:26.120]  就是原來這些一切神
[00:12:26.120 --> 00:12:30.360]  來安排在祂的掌管當中
[00:12:30.360 --> 00:12:33.000]  我們知道這個背景有一點
[00:12:33.000 --> 00:12:34.360]  剛才我已經解釋了一些
[00:12:34.360 --> 00:12:35.640]  你在這裡讀的時候
[00:12:35.640 --> 00:12:39.040]  這幾位成員在一個家庭裡
[00:12:39.040 --> 00:12:42.760]  都是很愛神的一個家庭
[00:12:42.760 --> 00:12:47.320]  他們三位都是各有不同的恩賜
[00:12:47.320 --> 00:12:53.000]  用他們的生命去回報神自己的愛
[00:12:53.000 --> 00:12:55.280]  以及去敬畏神
[00:12:55.280 --> 00:12:57.200]  最初這個消息帶給耶穌
[00:12:57.200 --> 00:12:59.720]  就是因為拉撒路病療
[00:12:59.720 --> 00:13:02.800]  最初是病未死的
[00:13:02.800 --> 00:13:07.120]  但是後來這個病就引致他死亡
[00:13:07.120 --> 00:13:10.600]  所以最後他是死了的
[00:13:10.600 --> 00:13:12.480]  北大利這個地方
[00:13:12.480 --> 00:13:13.520]  如果大家知道
[00:13:13.520 --> 00:13:16.120]  它是近著耶路撒冷的
[00:13:16.120 --> 00:13:20.960]  所以最後當耶穌進入耶路撒冷的時候
[00:13:20.960 --> 00:13:22.840]  祂先停在北大利
[00:13:22.840 --> 00:13:24.600]  然後之後才去耶路撒冷
[00:13:24.600 --> 00:13:26.200]  所以其實這段記載
[00:13:26.200 --> 00:13:30.160]  有介經家詳細研究時間和地點的時候
[00:13:30.160 --> 00:13:32.160]  有不同的見解
[00:13:32.160 --> 00:13:34.720]  我們看見在傳統的認為
[00:13:34.720 --> 00:13:37.960]  耶穌當時可能就在約旦河東
[00:13:37.960 --> 00:13:42.040]  距離這個北大利大概有一兩天的路程
[00:13:42.040 --> 00:13:45.640]  所以他們有一些認為
[00:13:45.640 --> 00:13:49.400]  就是耶穌大概走一兩天就到北大利
[00:13:49.400 --> 00:13:51.560]  然後再有一兩天的時間
[00:13:51.560 --> 00:13:54.280]  就去到耶路撒冷
[00:13:54.280 --> 00:13:56.520]  但是根據前後文的記載
[00:13:56.520 --> 00:13:59.320]  以及聖經學者一些深入的研究
[00:13:59.320 --> 00:14:00.840]  其中一位很值得參考的
[00:14:00.840 --> 00:14:04.120]  就是一位我們都很熟悉的新一學者
[00:14:04.120 --> 00:14:06.560]  D.A. Carson
[00:14:06.560 --> 00:14:09.680]  他寫了《有限福音》的注釋又很詳細
[00:14:09.680 --> 00:14:12.360]  如果大家買過他的注釋書
[00:14:12.360 --> 00:14:14.880]  單單《有限福音》就很厚了
[00:14:14.880 --> 00:14:17.400]  他對於《有限福音》這段記載的研究
[00:14:17.400 --> 00:14:20.960]  他認為當時耶穌應該就在
[00:14:20.960 --> 00:14:25.640]  在再東邊一個叫做巴旦尼亞的一個地方
[00:14:25.640 --> 00:14:29.720]  其實距離耶路撒冷有一百五十公里那麼遠
[00:14:29.720 --> 00:14:31.640]  如果以當時的情況
[00:14:31.640 --> 00:14:35.800]  就是沒有車 暴行
[00:14:35.800 --> 00:14:39.000]  這樣的計算大約要去伯特利
[00:14:39.000 --> 00:14:41.200]  是需要有四天的路程
[00:14:41.200 --> 00:14:43.160]  所以這個就是很多時候
[00:14:43.160 --> 00:14:45.600]  有一些解釋的時候
[00:14:45.600 --> 00:14:47.520]  有少少出入的地方
[00:14:47.520 --> 00:14:49.480]  但是我認為Carson這個判斷
[00:14:49.480 --> 00:14:50.680]  應該是很準確的
[00:14:50.680 --> 00:14:54.680]  因為他當時的確不是近伯特利的
[00:14:54.680 --> 00:14:57.600]  他是在巴旦尼亞這個地方
[00:14:57.600 --> 00:14:59.960]  他大約需要四天的路程
[00:14:59.960 --> 00:15:01.680]  才去到伯特利
[00:15:01.680 --> 00:15:03.000]  如果是這樣的話
[00:15:03.000 --> 00:15:07.400]  就是說如果後文大家剛才都讀過的
[00:15:07.400 --> 00:15:09.800]  拉撒路就死了四天
[00:15:09.800 --> 00:15:10.920]  所以換句話說
[00:15:10.920 --> 00:15:15.480]  耶穌當他開始離開他原本的地方的時候
[00:15:15.480 --> 00:15:17.920]  拉撒路已經死了
[00:15:17.920 --> 00:15:21.120]  所以耶穌是知道他死了
[00:15:21.120 --> 00:15:23.960]  而且是不止一天不止兩天
[00:15:23.960 --> 00:15:25.920]  當耶穌計算過的路程
[00:15:25.920 --> 00:15:29.760]  大概四天之後去到伯特利的時候
[00:15:29.760 --> 00:15:33.880]  應該拉撒路已經死了四天
[00:15:33.880 --> 00:15:35.640]  特別的地方就是這裡
[00:15:35.640 --> 00:15:39.960]  就是耶穌特意當這些門徒問他
[00:15:39.960 --> 00:15:41.680]  拉撒路的情況
[00:15:41.680 --> 00:15:43.440]  他說他是「睡了」
[00:15:43.440 --> 00:15:46.360]  如果大家回去看看經文
[00:15:46.360 --> 00:15:47.920]  這些門徒說他只是睡了覺
[00:15:47.920 --> 00:15:49.080]  睡了覺就不怕了
[00:15:49.080 --> 00:15:50.240]  就是不死了
[00:15:50.240 --> 00:15:51.600]  耶穌就清楚地告訴他
[00:15:51.600 --> 00:15:52.360]  他說不是
[00:15:52.360 --> 00:15:54.680]  拉撒路是「死了」
[00:15:54.680 --> 00:15:57.040]  所以他說原來拉撒路是「死了」
[00:15:57.040 --> 00:15:58.280]  在耶穌的心中
[00:15:58.280 --> 00:16:00.120]  耶穌知道他不是真的死
[00:16:00.120 --> 00:16:02.680]  因為他有復活的時候
[00:16:02.680 --> 00:16:04.560]  他會復活的
[00:16:04.560 --> 00:16:06.840]  所以耶穌最初是說「睡了」
[00:16:06.840 --> 00:16:08.080]  不過門徒不明白
[00:16:08.080 --> 00:16:09.680]  所以他就說他是「死了」
[00:16:09.680 --> 00:16:12.040]  所以當耶穌還沒出發的時候
[00:16:12.040 --> 00:16:16.360]  他已經知道拉撒路在那個時候死了
[00:16:16.360 --> 00:16:17.280]  那麼為什麼問題就是
[00:16:17.280 --> 00:16:19.640]  他要特意擔言兩天
[00:16:19.640 --> 00:16:21.160]  就是說如果早兩天去
[00:16:21.160 --> 00:16:23.160]  其實拉撒路也會死的
[00:16:23.160 --> 00:16:26.440]  拉撒路去到的時候已經死了兩天了
[00:16:26.440 --> 00:16:30.480]  但是耶穌特意擔言到拉撒路死了
[00:16:30.480 --> 00:16:33.400]  他才開始去那裡
[00:16:33.400 --> 00:16:34.160]  那麼去到的時候
[00:16:34.160 --> 00:16:36.440]  拉撒路死了多少天了
[00:16:36.440 --> 00:16:38.120]  死了四天
[00:16:38.120 --> 00:16:40.080]  這個就是一個背景
[00:16:40.080 --> 00:16:43.240]  因為當時很多猶太的拉比
[00:16:43.240 --> 00:16:44.400]  有一個傳說
[00:16:44.400 --> 00:16:47.280]  也可能是一種迷信也好
[00:16:47.280 --> 00:16:49.640]  或者他們認為有一個觀念也好
[00:16:49.640 --> 00:16:52.200]  就是當人死了的時候
[00:16:52.200 --> 00:16:55.320]  他的靈魂還沒有馬上離開他的身體
[00:16:55.320 --> 00:16:57.920]  他們猶太的拉比認為
[00:16:57.920 --> 00:17:01.240]  起碼有機會在三天之內
[00:17:01.240 --> 00:17:03.480]  他的靈魂可以重新回來
[00:17:03.480 --> 00:17:04.880]  不是永遠離開
[00:17:04.880 --> 00:17:06.080]  會重新回來
[00:17:06.080 --> 00:17:08.960]  然後那個人就可以不用死
[00:17:08.960 --> 00:17:10.760]  但是過了三天之後
[00:17:10.760 --> 00:17:14.720]  這個可能性就沒有了
[00:17:14.720 --> 00:17:17.480]  所以當時其實有這個背景
[00:17:17.480 --> 00:17:19.640]  耶穌特意去到第四天
[00:17:19.640 --> 00:17:21.680]  當時我們也知道
[00:17:21.680 --> 00:17:23.360]  連這個馬大也說
[00:17:23.360 --> 00:17:25.480]  他必定死了四天了
[00:17:25.480 --> 00:17:26.760]  一定怎樣
[00:17:26.760 --> 00:17:29.280]  一定臭了
[00:17:29.280 --> 00:17:33.400]  就是說連肉身的腐爛也開始了
[00:17:33.400 --> 00:17:35.960]  而且他猶太人的觀念也沒有了
[00:17:35.960 --> 00:17:38.840]  事實上在這些遠古的時候
[00:17:38.840 --> 00:17:40.040]  有些人真的感覺到
[00:17:40.040 --> 00:17:41.800]  他死了後來真的重生
[00:17:41.800 --> 00:17:45.160]  所以為什麼那些拉比才信有這個觀念
[00:17:45.160 --> 00:17:48.040]  但是從來沒有試過超過三天
[00:17:48.040 --> 00:17:49.280]  就算在近代
[00:17:49.280 --> 00:17:51.000]  在十九世紀和十八世紀
[00:17:51.000 --> 00:17:52.360]  醫學不是那麼聰明
[00:17:52.360 --> 00:17:53.960]  也有這些情況發生
[00:17:53.960 --> 00:17:55.400]  就是有些人死了
[00:17:55.400 --> 00:17:56.920]  他們以為他死了
[00:17:56.920 --> 00:17:59.240]  甚至有些人埋葬了
[00:17:59.240 --> 00:18:01.640]  後來發現原來他還沒死
[00:18:01.640 --> 00:18:03.520]  這些我們現在知道
[00:18:03.520 --> 00:18:05.320]  可能是一個深層症狀
[00:18:05.320 --> 00:18:08.960]  或者是一種醫學未能夠肯定
[00:18:08.960 --> 00:18:12.480]  他已經是完全沒有希望了
[00:18:12.480 --> 00:18:13.880]  所以在這些遠古時候
