
[00:00:00.000 --> 00:00:02.000]  今天會繼續我們的
[00:03:09.000 --> 00:03:12.000]  你也不至於完全迷失了你自己
[00:03:12.000 --> 00:03:14.000]  完全不知道你應該做什麼
[00:03:14.000 --> 00:03:15.000]  相反
[00:03:15.000 --> 00:03:17.000]  你走進人羣
[00:03:17.000 --> 00:03:20.000]  會有一種非常正面的力量
[00:03:20.000 --> 00:03:21.000]  跟價值觀
[00:03:21.000 --> 00:03:22.000]  帶給這個社會
[00:03:22.000 --> 00:03:24.000]  而造成一種很正面的影響
[00:03:24.000 --> 00:03:26.000]  那麼這就是第三種的
[00:03:26.000 --> 00:03:27.000]  處事的態度
[00:03:27.000 --> 00:03:29.000]  我不是獨善其身
[00:03:29.000 --> 00:03:31.000]  我也不是隨波逐流
[00:03:31.000 --> 00:03:32.000]  但是在這個中間
[00:03:32.000 --> 00:03:35.000]  我們總會偏左或偏右
[00:03:35.000 --> 00:03:36.000]  有些比較偏左
[00:03:36.000 --> 00:03:37.000]  有些比較偏右
[00:03:37.000 --> 00:03:39.000]  偏右的稍微往左一點
[00:03:39.000 --> 00:03:41.000]  偏左的往右一點
[00:03:41.000 --> 00:03:42.000]  稍微我們在中間
[00:03:42.000 --> 00:03:44.000]  找到一個比較健康的位置
[00:03:44.000 --> 00:03:46.000]  就有一個很好的定位
[00:03:46.000 --> 00:03:47.000]  那麼在這方面
[00:03:47.000 --> 00:03:50.000]  其實我們教會算是
[00:03:50.000 --> 00:03:51.000]  就是據我所認識
[00:03:51.000 --> 00:03:54.000]  不同的教會聚在一起聊天的時候
[00:03:54.000 --> 00:03:56.000]  我們教會算是比較偏向於
[00:03:56.000 --> 00:03:59.000]  融入社區的教會
[00:03:59.000 --> 00:04:01.000]  如果你清楚
[00:04:01.000 --> 00:04:02.000]  有來參加會友大會
[00:04:02.000 --> 00:04:04.000]  或者你知道我們教會
[00:04:04.000 --> 00:04:05.000]  每一年的財政
[00:04:05.000 --> 00:04:06.000]  我們每一年的財政大概
[00:04:06.000 --> 00:04:09.000]  都已經超過200萬的財政的預算
[00:04:09.000 --> 00:04:11.000]  那在這筆錢當中
[00:04:11.000 --> 00:04:12.000]  其實很大部分
[00:04:12.000 --> 00:04:14.000]  是用來融入社區裏面的
[00:04:14.000 --> 00:04:16.000]  無論是支持不同的宣教士
[00:04:16.000 --> 00:04:18.000]  支持孤兒院
[00:04:18.000 --> 00:04:19.000]  支持助學金
[00:04:19.000 --> 00:04:22.000]  支持所有這些社區的士工
[00:04:22.000 --> 00:04:24.000]  有很大部分的資源
[00:04:24.000 --> 00:04:25.000]  是用在這方面
[00:04:25.000 --> 00:04:26.000]  所以我們教會
[00:04:26.000 --> 00:04:28.000]  不算是那種避世的教會
[00:04:28.000 --> 00:04:30.000]  我知道有些教會是不過問世事
[00:04:30.000 --> 00:04:32.000]  就是我們就選一個很好的地方
[00:04:32.000 --> 00:04:33.000]  我們好好敬拜
[00:04:33.000 --> 00:04:34.000]  至於什麼外面的事情
[00:04:34.000 --> 00:04:36.000]  我都不管
[00:04:36.000 --> 00:04:37.000]  我們教會是屬於比較健康
[00:04:37.000 --> 00:04:40.000]  屬於比較在融入社區
[00:04:40.000 --> 00:04:42.000]  但是又不至於說
[00:04:42.000 --> 00:04:43.000]  好像完全迷失了
[00:04:43.000 --> 00:04:45.000]  不知道教會應該做什麼
[00:04:45.000 --> 00:04:47.000]  在這樣的一個點上面
[00:04:47.000 --> 00:04:51.000]  但是不代表我們每一個教徒
[00:04:51.000 --> 00:04:53.000]  沒有一個可以進步的空間
[00:04:53.000 --> 00:04:56.000]  我覺得我們都有一個進步的空間
[00:04:56.000 --> 00:04:57.000]  那麼今天
[00:04:57.000 --> 00:04:58.000]  我們就會來看一段的經文
[00:04:58.000 --> 00:05:01.000]  那麼希望這段經文能夠幫助我們
[00:05:01.000 --> 00:05:04.000]  在融入社區的這件事情上面
[00:05:04.000 --> 00:05:05.000]  我們至少可以知道說
[00:05:05.000 --> 00:05:07.000]  或許有些進步的空間
[00:05:07.000 --> 00:05:09.000]  我們可以去做的
[00:05:09.000 --> 00:05:11.000]  那麼今天我只分三個部分
[00:05:11.000 --> 00:05:14.000]  跟大家去稍微討論一下
[00:05:14.000 --> 00:05:16.000]  第一點我會跟大家分享是
[00:05:16.000 --> 00:05:19.000]  融入社區它到底的重要性在哪裏
[00:05:19.000 --> 00:05:20.000]  它有什麼價值
[00:05:20.000 --> 00:05:22.000]  第二點我會談一些
[00:05:22.000 --> 00:05:24.000]  如果你要融入社區
[00:05:24.000 --> 00:05:27.000]  有什麼的障礙你需要突破
[00:05:27.000 --> 00:05:28.000]  這是一件很麻煩的事情
[00:05:28.000 --> 00:05:30.000]  你需要做一些調整
[00:05:30.000 --> 00:05:31.000]  第三個就是
[00:05:31.000 --> 00:05:33.000]  既然這是一件很麻煩的事情
[00:05:33.000 --> 00:05:36.000]  需要付很多代價
[00:05:36.000 --> 00:05:38.000]  你付代價背後的動力是什麼
[00:05:38.000 --> 00:05:40.000]  爲什麼有人會想要這樣做
[00:05:40.000 --> 00:05:42.000]  背後的動力你如何找得到
[00:05:42.000 --> 00:05:44.000]  所以大概朝這三個方面
[00:05:44.000 --> 00:05:46.000]  我們只會讀一段的聖經
[00:05:46.000 --> 00:05:49.000]  是記載在哥林多前書的一段聖經
[00:05:49.000 --> 00:05:51.000]  那麼第一點
[00:05:51.000 --> 00:05:55.000]  融入社區的重要性
[00:05:55.000 --> 00:05:56.000]  我們來看一段經文
[00:05:56.000 --> 00:05:59.000]  在哥林多前書一章二節的前半節
[00:05:59.000 --> 00:06:02.000]  這是保羅寫給哥林多教會的一篇書信
[00:06:02.000 --> 00:06:05.000]  他第一句話是這樣說的
[00:06:05.000 --> 00:06:06.000]  我們一同來看
[00:06:06.000 --> 00:06:07.000]  他那邊說
[00:06:07.000 --> 00:06:09.000]  保羅寫信給哥林多教會
[00:06:09.000 --> 00:06:10.000]  他是這樣說
[00:06:10.000 --> 00:06:11.000]  他說
[00:06:11.000 --> 00:06:14.000]  保羅寫信給哥林多城
[00:06:14.000 --> 00:06:17.000]  上帝教會的信徒們
[00:06:17.000 --> 00:06:18.000]  這是第一句話
[00:06:18.000 --> 00:06:21.000]  這封書信的第一句話就是這一句
[00:06:21.000 --> 00:06:22.000]  所以在這一句話裏面
[00:06:22.000 --> 00:06:23.000]  我們看到
[00:06:23.000 --> 00:06:26.000]  有個很特殊教會的身份
[00:06:26.000 --> 00:06:28.000]  第一個它是上帝的教會
[00:06:28.000 --> 00:06:29.000]  所以教會本身
[00:06:29.000 --> 00:06:31.000]  它有一個很超然的地位
[00:06:31.000 --> 00:06:34.000]  它不屬於任何一個國家跟地域
[00:06:34.000 --> 00:06:35.000]  它是任何的民族
[00:06:35.000 --> 00:06:36.000]  任何的人
[00:06:36.000 --> 00:06:38.000]  無論是任何階級的人
[00:06:38.000 --> 00:06:40.000]  都可以來到教會
[00:06:40.000 --> 00:06:42.000]  都可以成爲天國的子民
[00:06:42.000 --> 00:06:43.000]  所以它不限
[00:06:43.000 --> 00:06:45.000]  沒有說你必須要有綠卡
[00:06:45.000 --> 00:06:46.000]  都沒有
[00:06:46.000 --> 00:06:47.000]  你現在在
[00:06:47.000 --> 00:06:48.000]  無論中國大陸也好
[00:06:48.000 --> 00:06:49.000]  美國
[00:06:49.000 --> 00:06:51.000]  你要去哪個地方讀書
[00:06:51.000 --> 00:06:53.000]  總得有個戶口吧
[00:06:53.000 --> 00:06:54.000]  教會不用
[00:06:54.000 --> 00:06:56.000]  不查戶口
[00:06:56.000 --> 00:06:57.000]  不查你有沒有綠卡
[00:06:57.000 --> 00:06:58.000]  只要是個人
[00:06:58.000 --> 00:06:59.000]  你願意
[00:06:59.000 --> 00:07:01.000]  都可以到上帝的教會
[00:07:01.000 --> 00:07:03.000]  它本身有超地域性的
[00:07:03.000 --> 00:07:05.000]  這麼的一個機構
[00:07:05.000 --> 00:07:07.000]  但是這個上帝的教會
[00:07:07.000 --> 00:07:09.000]  卻有另外一個身份
[00:07:09.000 --> 00:07:10.000]  這個身份就是
[00:07:10.000 --> 00:07:14.000]  它是在哥林多城的教會
[00:07:14.000 --> 00:07:16.000]  所以這是兩個很特殊的
[00:07:16.000 --> 00:07:18.000]  一個的東西在一起
[00:07:18.000 --> 00:07:20.000]  就是它有超然的一部分
[00:07:20.000 --> 00:07:23.000]  也有融入社區的一部分
[00:07:23.000 --> 00:07:24.000]  它是屬於神的國
[00:07:24.000 --> 00:07:25.000]  同時這個教會
[00:07:25.000 --> 00:07:28.000]  存在於地上的某一個地區裏面
[00:07:28.000 --> 00:07:31.000]  所以保羅就寫給哥林多
[00:07:31.000 --> 00:07:32.000]  那麼你要知道
[00:07:32.000 --> 00:07:36.000]  哥林多是個很特別的地方
[00:07:36.000 --> 00:07:38.000]  如果大家知道有句話叫
[00:07:38.000 --> 00:07:41.000]  條條大路通羅馬吧
[00:07:41.000 --> 00:07:44.000]  因爲羅馬帝國很注重道路
[00:07:44.000 --> 00:07:47.000]  特別是高速公路的建設
[00:07:47.000 --> 00:07:49.000]  所以在羅馬帝國的帶領之下
[00:07:49.000 --> 00:07:51.000]  基本上所有當時
[00:07:51.000 --> 00:07:55.000]  在羅馬帝國版圖以內的大城市
[00:07:55.000 --> 00:07:58.000]  基本上都有高速公路可以接通
[00:07:58.000 --> 00:08:00.000]  那麼如果說對羅馬來講
[00:08:00.000 --> 00:08:03.000]  是條條大路通羅馬的話
[00:08:03.000 --> 00:08:05.000]  那麼哥林多城就可以說是
[00:08:05.000 --> 00:08:08.000]  條條大路都經過哥林多
[00:08:08.000 --> 00:08:09.000]  就是從南到北
[00:08:09.000 --> 00:08:10.000]  從北到南
[00:08:10.000 --> 00:08:11.000]  從東到西
[00:08:11.000 --> 00:08:12.000]  西到東
[00:08:12.000 --> 00:08:14.000]  任何一個大城市之間
[00:08:14.000 --> 00:08:16.000]  我要從這個城市到那個城市
[00:08:16.000 --> 00:08:17.000]  你要走什麼101
[00:08:17.000 --> 00:08:18.000]  我要走280
[00:08:18.000 --> 00:08:21.000]  每一條主要的高速公路
[00:08:21.000 --> 00:08:23.000]  都經過哥林多
[00:08:23.000 --> 00:08:24.000]  所以久而久之
[00:08:24.000 --> 00:08:26.000]  再加上苟而苟之
[00:08:26.000 --> 00:08:28.000]  這個哥林多城呢
[00:08:28.000 --> 00:08:31.000]  就變成了一個非常繁華
[00:08:31.000 --> 00:08:33.000]  商業的重要地帶
[00:08:33.000 --> 00:08:35.000]  因爲所有的路都經過那邊
[00:08:35.000 --> 00:08:37.000]  所以它就變成了一個
[00:08:37.000 --> 00:08:38.000]  所有
[00:08:38.000 --> 00:08:39.000]  換句話說
[00:08:39.000 --> 00:08:42.000]  它就是今天中國的北上廣
[00:08:42.000 --> 00:08:44.000]  它機會特別多
[00:08:44.000 --> 00:08:46.000]  它也凝聚了所有的資源
[00:08:46.000 --> 00:08:48.000]  所有的精英
[00:08:48.000 --> 00:08:49.000]  凡是年輕人
[00:08:49.000 --> 00:08:52.000]  所有有理想有抱負有才華的人
[00:08:52.000 --> 00:08:56.000]  都得去哥林多城來尋找機會
[00:08:56.000 --> 00:08:57.000]  對對這種行爲
[00:08:57.000 --> 00:09:00.000]  現代人給它一個詞叫哥飄
[00:09:00.000 --> 00:09:01.000]  對
[00:09:01.000 --> 00:09:05.000]  鄉下的人只剩下老人家跟小孩子
[00:09:05.000 --> 00:09:07.000]  因爲所有年輕人都去哥飄去了
[00:09:07.000 --> 00:09:09.000]  都跑到哥林多城
[00:09:09.000 --> 00:09:10.000]  他們去闖
[00:09:10.000 --> 00:09:12.000]  所以在這個地方呢
[00:09:12.000 --> 00:09:14.000]  是一個非常充滿機會的地方
[00:09:14.000 --> 00:09:16.000]  因爲它融入了各省各市
[00:09:16.000 --> 00:09:18.000]  各個民族的人在裏面
[00:09:18.000 --> 00:09:20.000]  它是個大都會
[00:09:20.000 --> 00:09:22.000]  如果用美國的話來講
[00:09:22.000 --> 00:09:24.000]  它基本上是美國今天要
[00:09:24.000 --> 00:09:27.000]  有點像LA或者紐約那種城市
[00:09:27.000 --> 00:09:28.000]  就是你要尋找機會
[00:09:28.000 --> 00:09:29.000]  你要成名
[00:09:29.000 --> 00:09:31.000]  你要拼一把
[00:09:31.000 --> 00:09:33.000]  那個地方是你要去拼的地方
[00:09:33.000 --> 00:09:36.000]  所以哥林多城是一個充滿機會的地方
[00:09:36.000 --> 00:09:40.000]  但它同時也是一個充滿危機的地方
[00:09:40.000 --> 00:09:41.000]  因爲這羣人
[00:09:41.000 --> 00:09:45.000]  一羣很精英很有野心的人聚在一起
[00:09:45.000 --> 00:09:48.000]  他們就會想出很多很有創意的方式來娛樂
[00:09:48.000 --> 00:09:52.000]  有些娛樂方式是完全沒有底線的
[00:09:52.000 --> 00:09:54.000]  羅馬城在當時羅馬帝國
[00:09:54.000 --> 00:09:57.000]  算是一個比較道德敗壞的城市
[00:09:57.000 --> 00:09:59.000]  跟哥林多城比起來
[00:09:59.000 --> 00:10:01.000]  羅馬人算是比較高大上的
[00:10:01.000 --> 00:10:05.000]  因爲哥林多城的道德基本上是沒有底線的
[00:10:05.000 --> 00:10:09.000]  在哥林多城當初有座山上有座廟
[00:10:09.000 --> 00:10:11.000]  叫做Aphrodite
[00:10:11.000 --> 00:10:15.000]  Aphrodite算是當初哥林多城的一座非常厲害的神廟
[00:10:15.000 --> 00:10:19.000]  據說到了晚上入夜的時候
[00:10:19.000 --> 00:10:21.000]  那個城山上的附近
[00:10:21.000 --> 00:10:23.000]  就會燈火輝煌
[00:10:23.000 --> 00:10:24.000]  車水馬龍
[00:10:24.000 --> 00:10:27.000]  各樣的小販是賣衣服的
[00:10:27.000 --> 00:10:28.000]  賣小喫的
[00:10:28.000 --> 00:10:30.000]  有很好的夜市
[00:10:30.000 --> 00:10:32.000]  據歷史學家記載
[00:10:32.000 --> 00:10:34.000]  當初的Aphrodite神廟
[00:10:34.000 --> 00:10:37.000]  一到晚上有上千個妓女
[00:10:37.000 --> 00:10:40.000]  也包括男妓在爲人民服務
[00:10:40.000 --> 00:10:42.000]  所以在那個地方基本上
[00:10:42.000 --> 00:10:44.000]  怎麼說呢
[00:10:44.000 --> 00:10:47.000]  就是你去山上
[00:10:47.000 --> 00:10:49.000]  那是一座神廟對不對
[00:10:49.000 --> 00:10:51.000]  就是你去山上拜神
[00:10:51.000 --> 00:10:53.000]  順便嫖個妓
[00:10:53.000 --> 00:10:55.000]  就是這種的娛樂方式
[00:10:55.000 --> 00:10:58.000]  也只有哥林多人才想得出來
[00:10:58.000 --> 00:11:00.000]  換句經驗的話說
[00:11:00.000 --> 00:11:02.000]  你會說那邊的人很會玩
[00:11:02.000 --> 00:11:04.000]  就玩到什麼境界去了
[00:11:04.000 --> 00:11:07.000]  所以哥林多城是一個很有機會
[00:11:07.000 --> 00:11:09.000]  但也充滿危機的地方
[00:11:09.000 --> 00:11:12.000]  所以當初保羅寫信給哥林多教會
[00:11:12.000 --> 00:11:14.000]  他們面臨的是同樣的問題
[00:11:14.000 --> 00:11:17.000]  就是他們的教會處於一個非常多機會
[00:11:17.000 --> 00:11:21.000]  能夠影響各個民族各種精英的這麼一個地方
[00:11:21.000 --> 00:11:24.000]  但是這個地方也同時在影響着他們
[00:11:24.000 --> 00:11:26.000]  所以保羅寫信給他們
[00:11:26.000 --> 00:11:28.000]  他們面臨同樣的危機
[00:11:28.000 --> 00:11:29.000]  就是他們教會
[00:11:29.000 --> 00:11:31.000]  哥林多教會里面很多精英
[00:11:31.000 --> 00:11:32.000]  他們做了很好的事情
[00:11:32.000 --> 00:11:33.000]  影響了很多人
[00:11:33.000 --> 00:11:35.000]  那同時裏面有羣人
[00:11:35.000 --> 00:11:37.000]  也不斷的被那些
[00:11:37.000 --> 00:11:39.000]  不斷亂七八糟的事情所影響
[00:11:39.000 --> 00:11:42.000]  所以有機會同時也存在危機
[00:11:42.000 --> 00:11:44.000]  但是有一點
[00:11:44.000 --> 00:11:45.000]  有一點提供前輩
[00:11:45.000 --> 00:11:47.000]  有一點沒變的就是
[00:11:47.000 --> 00:11:49.000]  你發現保羅從來沒有
[00:11:49.000 --> 00:11:51.000]  跟哥林多教會講一件事
[00:11:51.000 --> 00:11:54.000]  就是既然哥林多城這麼多危機
[00:11:54.000 --> 00:11:56.000]  搬走吧
[00:11:56.000 --> 00:11:59.000]  保羅從來沒有跟哥林多教會說
[00:11:59.000 --> 00:12:01.000]  這邊不是個好地方
[00:12:01.000 --> 00:12:02.000]  搬走吧
[00:12:02.000 --> 00:12:04.000]  搬到附近鄉下山上
[00:12:04.000 --> 00:12:05.000]  我們買個教堂
[00:12:05.000 --> 00:12:07.000]  我們安安靜靜的過我們的小日子
[00:12:07.000 --> 00:12:09.000]  我們好好的敬拜神
[00:12:09.000 --> 00:12:12.000]  神也很祝福他們經濟上一點都不缺
[00:12:12.000 --> 00:12:13.000]  不缺錢
[00:12:13.000 --> 00:12:14.000]  不缺人才
[00:12:14.000 --> 00:12:16.000]  他們大可以搬到山上
[00:12:16.000 --> 00:12:19.000]  好好的繼續在城裏面工作
[00:12:19.000 --> 00:12:20.000]  做他們的生意
[00:12:20.000 --> 00:12:22.000]  回去教會就到山上
[00:12:22.000 --> 00:12:24.000]  可是保羅說
[00:12:24.000 --> 00:12:27.000]  你們是哥林多城的教會
[00:12:27.000 --> 00:12:30.000]  你們的使命就是在這一個都市裏面
[00:12:30.000 --> 00:12:33.000]  繼續發揚你們正面的影響力
[00:12:33.000 --> 00:12:35.000]  所以他從來沒有叫他們說
[00:12:35.000 --> 00:12:37.000]  離開那個地方
[00:12:37.000 --> 00:12:39.000]  大概幾年前
[00:12:39.000 --> 00:12:41.000]  我去參加了一個
[00:12:41.000 --> 00:12:43.000]  我去參加一個迎會
[00:12:43.000 --> 00:12:44.000]  他們請我做講員
[00:12:44.000 --> 00:12:47.000]  那個迎會是在拉斯維加斯
[00:12:47.000 --> 00:12:49.000]  在那麼拉斯維加斯
[00:12:49.000 --> 00:12:50.000]  大家知道是賭城
[00:12:50.000 --> 00:12:53.000]  那麼我去那個教會是拉斯維加斯的
[00:12:53.000 --> 00:12:56.000]  一個很好的中國人的教會
[00:12:56.000 --> 00:12:57.000]  那個教會呢
[00:12:57.000 --> 00:12:59.000]  就是有個特色
[00:12:59.000 --> 00:13:01.000]  就是80%
[00:13:01.000 --> 00:13:04.000]  在那個教會的人都在賭場裏面工作
[00:13:04.000 --> 00:13:05.000]  對他們基本
[00:13:05.000 --> 00:13:07.000]  因爲基本上他們住那個城市
[00:13:07.000 --> 00:13:09.000]  無論你是哪個行業
[00:13:09.000 --> 00:13:10.000]  你是電腦的
[00:13:10.000 --> 00:13:11.000]  你是會計的
[00:13:11.000 --> 00:13:12.000]  你是任何行業
[00:13:12.000 --> 00:13:14.000]  你只要畢業出來
[00:13:14.000 --> 00:13:16.000]  你想要留在拉斯維加斯
[00:13:16.000 --> 00:13:19.000]  你唯一工作的途徑就是賭場
[00:13:19.000 --> 00:13:20.000]  就賭場
[00:13:20.000 --> 00:13:23.000]  所以他們80%的弟兄姐妹都在賭場裏面工作
[00:13:23.000 --> 00:13:28.000]  所以如果你是處於避失的態度
[00:13:28.000 --> 00:13:31.000]  你會叫他們說離開那個城市
[00:13:31.000 --> 00:13:32.000]  你們教會應該搬
[00:13:32.000 --> 00:13:33.000]  不要
[00:13:33.000 --> 00:13:37.000]  因爲你們教會如果繼續留在拉斯維加斯
[00:13:37.000 --> 00:13:39.000]  你們的工作的收入來源
[00:13:39.000 --> 00:13:41.000]  你必須就是賭場
[00:13:41.000 --> 00:13:43.000]  就只有賭場
[00:13:43.000 --> 00:13:46.000]  要不要叫他們搬教會
[00:13:46.000 --> 00:13:47.000]  他們沒有搬教會
[00:13:47.000 --> 00:13:49.000]  他們繼續教會存在那邊
[00:13:49.000 --> 00:13:51.000]  我很受感動的地方是
[00:13:51.000 --> 00:13:54.000]  那一羣在賭場裏面工作的弟兄姐妹
[00:13:54.000 --> 00:13:56.000]  你知道賭場工作有時候工作得很晚
[00:13:56.000 --> 00:13:58.000]  他們時間也不定
[00:13:58.000 --> 00:14:00.000]  但只要他們工作完了有時間
[00:14:00.000 --> 00:14:03.000]  他們都花很雖然是很累的時候
[00:14:03.000 --> 00:14:07.000]  他們還是來到教會來敬拜神
[00:14:07.000 --> 00:14:11.000]  所以只有那一羣人能夠在拉斯維加斯的賭場裏面
[00:14:11.000 --> 00:14:14.000]  去把福音帶到賭場裏面
[00:14:14.000 --> 00:14:17.000]  他們就一個一個信主之後在賭場裏面
[00:14:17.000 --> 00:14:19.000]  那些發牌的他們就傳福音
[00:14:19.000 --> 00:14:21.000]  所以你不要小看拉斯維加斯
[00:14:21.000 --> 00:14:24.000]  那些發牌的搞不好他也是基督徒
[00:14:24.000 --> 00:14:26.000]  他們就一個一個的帶回來
[00:14:26.000 --> 00:14:30.000]  他們在賭場裏面就做了這樣的很美好的工作
[00:14:30.000 --> 00:14:33.000]  那是一個很污染的環境
[00:14:33.000 --> 00:14:34.000]  在賭場
[00:14:34.000 --> 00:14:35.000]  你去拉斯維加斯賭場
[00:14:35.000 --> 00:14:37.000]  你就知道你進去首先第一個
[00:14:37.000 --> 00:14:40.000]  你必須要每天聞二手菸
[00:14:40.000 --> 00:14:43.000]  每一個賭場就像一個大菸灰缸一樣
[00:14:43.000 --> 00:14:46.000]  就是進去就二手菸
[00:14:46.000 --> 00:14:48.000]  不是一個很好的環境
[00:14:48.000 --> 00:14:51.000]  可是神從來沒有說你們離開那裏
[00:14:51.000 --> 00:14:52.000]  辦教會吧
[00:14:52.000 --> 00:14:54.000]  辦去一個清靜的地方
