
[00:00:00.000 --> 00:00:06.000]  (主持人:今天跟大家簡介一段經文是來自菲律賓書第二章)
[00:06:51.000 --> 00:06:52.000]  (主持人:然後撒冷是首都)
[00:06:52.000 --> 00:06:54.000]  (主持人:你知道很多示威)
[00:06:54.000 --> 00:06:57.000]  (主持人:不知道接下來會發生什麼故事)
[00:06:57.000 --> 00:07:01.000]  (主持人:中國現在最有名的就是金仔)
[00:07:01.000 --> 00:07:03.000]  (主持人:金仔放完洲際導彈)
[00:07:03.000 --> 00:07:05.000]  (主持人:就想去聖山威風一下)
[00:07:05.000 --> 00:07:07.000]  (主持人:如果大家留意大陸的新聞)
[00:07:07.000 --> 00:07:09.000]  (主持人:一個比較有留意的新聞就是)
[00:07:09.000 --> 00:07:12.000]  (主持人:在吉林的日報)
[00:07:12.000 --> 00:07:14.000]  (主持人:有篇文章是說)
[00:07:14.000 --> 00:07:17.000]  (主持人:核武器的認常式)
[00:07:17.000 --> 00:07:21.000]  (主持人:以及怎樣去安全面對)
[00:07:21.000 --> 00:07:23.000]  (主持人:開始他們都怕)
[00:07:23.000 --> 00:07:26.000]  (主持人:核彈真的打的時候怎麼辦)
[00:07:26.000 --> 00:07:27.000]  (主持人:大陸發覺)
[00:07:27.000 --> 00:07:29.000]  (主持人:省出了一個新聞)
[00:07:29.000 --> 00:07:30.000]  (主持人:全世界留意)
[00:07:30.000 --> 00:07:32.000]  (主持人:中國會不會跟朝鮮打仗)
[00:07:32.000 --> 00:07:34.000]  (主持人:馬上蓋住新聞)
[00:07:34.000 --> 00:07:36.000]  (主持人:世界很多鬥爭)
[00:07:36.000 --> 00:07:37.000]  (主持人:很多虛榮)
[00:07:37.000 --> 00:07:38.000]  (主持人:虛榮的時候)
[00:07:38.000 --> 00:07:39.000]  (主持人:可能連自己的百姓)
[00:07:39.000 --> 00:07:40.000]  (主持人:有沒有東西吃)
[00:07:40.000 --> 00:07:42.000]  (主持人:窮窮困都無所謂)
[00:07:42.000 --> 00:07:43.000]  (主持人:這個世界的鬥爭)
[00:07:43.000 --> 00:07:44.000]  (主持人:世界的方法)
[00:07:44.000 --> 00:07:45.000]  (主持人:這個方法)
[00:07:45.000 --> 00:07:53.000]  (主持人:會不會有時進到我們自己的家庭)
[00:08:16.000 --> 00:08:25.000]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:08:45.000 --> 00:08:47.000]  (主持人:如果是低下階層的話)
[00:08:47.000 --> 00:08:50.000]  (主持人:耶穌基督都應該算是低端人士)
[00:08:50.000 --> 00:08:52.000]  (主持人:聖經裏面有一個提醒)
[00:08:52.000 --> 00:08:56.000]  (主持人:我們看人是純粹用世界的眼光去看人)
[00:08:56.000 --> 00:08:59.000]  (主持人:還是保羅當時很掛念的菲律賓教會)
[00:08:59.000 --> 00:09:01.000]  (主持人:當我們去相處的時候)
[00:09:01.000 --> 00:09:03.000]  (主持人:有沒有以耶穌基督的心腸)
[00:09:03.000 --> 00:09:06.000]  (主持人:去甚至為這些所謂的世上裏面)
[00:09:06.000 --> 00:09:09.000]  (主持人:很多犯罪的低端人士或者是低下階層)
[00:09:09.000 --> 00:09:14.000]  (主持人:去犧牲自己死在十字架上)
[00:09:14.000 --> 00:09:17.000]  (主持人:一位波蘭的社會學家)
[00:09:17.000 --> 00:09:19.000]  (主持人:他可能見過波蘭的故事)
[00:09:19.000 --> 00:09:21.000]  (主持人:很多的困難)
[00:09:21.000 --> 00:09:24.000]  (主持人:後來去美國教授的時候)
[00:09:24.000 --> 00:09:26.000]  (主持人:他說現在社會裏面)
[00:09:26.000 --> 00:09:28.000]  (主持人:很多發展之後)
[00:09:28.000 --> 00:09:31.000]  (主持人:將一些垃圾棄絕)
[00:09:31.000 --> 00:09:33.000]  (主持人:也將一些人的生命)
[00:09:33.000 --> 00:09:35.000]  (主持人:好像垃圾一樣棄絕)
[00:09:35.000 --> 00:09:37.000]  (主持人:他寫了一本書叫做Wasted Life)
[00:09:37.000 --> 00:09:39.000]  (主持人:好像垃圾的生命)
[00:09:39.000 --> 00:09:41.000]  (主持人:或者棄絕的生命)
[00:09:41.000 --> 00:09:43.000]  (主持人:他其中有一句名句)
[00:09:43.000 --> 00:09:45.000]  (主持人:You judge a society)
[00:09:45.000 --> 00:09:49.000]  (主持人:by the decency of the living of the weakest)
[00:09:49.000 --> 00:09:52.000]  (主持人:他說你一個社會的美麗)
[00:09:52.000 --> 00:09:54.000]  (主持人:一個判斷的標準)
[00:09:54.000 --> 00:09:55.000]  (主持人:就是他們社會裏面)
[00:09:55.000 --> 00:09:57.000]  (主持人:最低最弱的階層的人)
[00:09:57.000 --> 00:10:00.000]  (主持人:住得合不合理)
[00:10:00.000 --> 00:10:02.000]  (主持人:同樣當我們在教會)
[00:10:02.000 --> 00:10:04.000]  (主持人:在家庭的生活裏面)
[00:10:04.000 --> 00:10:05.000]  (主持人:聖經裏面)
[00:10:05.000 --> 00:10:06.000]  (主持人:保羅曾經講過)
[00:10:06.000 --> 00:10:08.000]  (主持人:你身上有很多肢體)
[00:10:08.000 --> 00:10:10.000]  (主持人:我有一些比較)
[00:10:10.000 --> 00:10:12.000]  (主持人:不體面的軟弱肢體)
[00:10:12.000 --> 00:10:13.000]  (主持人:這就是榮耀)
[00:10:13.000 --> 00:10:15.000]  (主持人:這就是神喜悅的教會)
[00:10:15.000 --> 00:10:16.000]  (主持人:我們是否尊重每一個人)
[00:10:16.000 --> 00:10:17.000]  (主持人:當我們去聊天)
[00:10:17.000 --> 00:10:19.000]  (主持人:去想事情的時候)
[00:10:19.000 --> 00:10:20.000]  (主持人:我們是否從心裏面)
[00:10:20.000 --> 00:10:22.000]  (主持人:去尊重別人的心態)
[00:10:22.000 --> 00:10:24.000]  (主持人:這值得我們提醒)
[00:10:24.000 --> 00:10:26.000]  (主持人:保羅很緊張這個教會)
[00:10:26.000 --> 00:10:27.000]  (主持人:他害怕這個教會)
[00:10:27.000 --> 00:10:30.000]  (主持人:可能有虛浮的謙卑)
[00:10:30.000 --> 00:10:32.000]  (主持人:沒有真正有耶穌的心腸)
[00:10:32.000 --> 00:10:34.000]  (主持人:所以在今天的經文裏面)
[00:10:34.000 --> 00:10:35.000]  (主持人:他一開始就強調)
[00:10:35.000 --> 00:10:42.000]  (主持人:我們需要一個有耶穌謙卑的合一)
[00:11:05.000 --> 00:11:07.000]  (主持人:這裏強調了很多的意念)
[00:11:07.000 --> 00:11:09.000]  (主持人:思想的觀念)
[00:11:09.000 --> 00:11:10.000]  (主持人:我們想的東西)
[00:11:10.000 --> 00:11:12.000]  (主持人:我們是否同一想法)
[00:11:12.000 --> 00:11:13.000]  (主持人:我們都是在想)
[00:11:13.000 --> 00:11:14.000]  (主持人:我們的生活)
[00:11:14.000 --> 00:11:15.000]  (主持人:我們的侍奉)
[00:11:15.000 --> 00:11:16.000]  (主持人:我們的態度)
[00:11:16.000 --> 00:11:18.000]  (主持人:是有耶穌基督心腸的態度)
[00:11:18.000 --> 00:11:20.000]  (主持人:好像耶穌基督的謙卑)
[00:11:20.000 --> 00:11:21.000]  (主持人:等等的故事)
[00:11:21.000 --> 00:11:24.000]  (主持人:我們想怎樣對人處事)
[00:11:24.000 --> 00:11:26.000]  (主持人:是否好像耶穌基督那樣對人)
[00:11:26.000 --> 00:11:29.000]  (主持人:但有時在很多原因之下)
[00:11:29.000 --> 00:11:35.000]  (主持人:教會有很多的挑戰和爭拗)
[00:11:35.000 --> 00:11:37.000]  (主持人:例如聖誕節)
[00:11:37.000 --> 00:11:39.000]  (主持人:聖誕節為例有很多名話都說)
[00:11:39.000 --> 00:11:45.000]  (主持人:瑪利亞騎著雷去百里行)
[00:11:45.000 --> 00:11:46.000]  (主持人:我想考考大家)
[00:11:46.000 --> 00:11:48.000]  (主持人:聖經有沒有清楚的經文記載)
[00:11:48.000 --> 00:11:53.000]  (主持人:瑪利亞是騎著雷仔)
[00:11:53.000 --> 00:11:55.000]  (主持人:聖經是沒有說的)
[00:11:55.000 --> 00:11:58.000]  (主持人:但教會有很多歷史的發展)
[00:11:58.000 --> 00:12:01.000]  (主持人:例如百多年後)
[00:12:01.000 --> 00:12:06.000]  (主持人:當時猶太人有一本半創作性的書)
[00:12:06.000 --> 00:12:08.000]  (主持人:叫做《魏經》)
[00:12:08.000 --> 00:12:11.000]  (主持人:講述了瑪利亞的心平)
[00:12:11.000 --> 00:12:13.000]  (主持人:很多奇蹟的故事)
[00:12:13.000 --> 00:12:15.000]  (主持人:當時其中一幕說)
[00:12:15.000 --> 00:12:19.000]  (主持人:這本書《魏經》)
[00:12:19.000 --> 00:12:22.000]  (主持人:約瑟是年老的人)
[00:12:22.000 --> 00:12:24.000]  (主持人:約瑟有幾個兒子)
[00:12:24.000 --> 00:12:29.000]  (主持人:約瑟送瑪利亞去百里行時)
[00:12:29.000 --> 00:12:32.000]  (主持人:將他放在雷上送去)
[00:12:32.000 --> 00:12:35.000]  (主持人:約瑟有一個兒子牽著雷去)
[00:12:35.000 --> 00:12:38.000]  (主持人:這典故後來進入西方的傳統)
[00:12:38.000 --> 00:12:42.000]  (主持人:可能這些聖誕小故事都有些爭論)
[00:12:42.000 --> 00:12:44.000]  (主持人:其中一個很大的爭論)
[00:12:44.000 --> 00:12:47.000]  (主持人:就是聖誕是否10月25日)
[00:12:47.000 --> 00:12:51.000]  (主持人:我自己在Facebook有位網友)
[00:12:51.000 --> 00:12:53.000]  (主持人:他們很執著這個10月25日)
[00:12:53.000 --> 00:12:56.000]  (主持人:我記得這兩三年)
[00:12:56.000 --> 00:12:58.000]  (主持人:我每次聖誕放過聖誕快樂)
[00:12:58.000 --> 00:12:59.000]  (主持人:他只會說下一句)
[00:12:59.000 --> 00:13:01.000]  (主持人:聖誕不是10月)
[00:13:01.000 --> 00:13:03.000]  (主持人:不要說聖誕快樂)
[00:13:03.000 --> 00:13:06.000]  (主持人:你說了聖誕快樂好像犯罪似的)
[00:13:06.000 --> 00:13:10.000]  (主持人:當然《聖經》沒有清楚記載日子)
[00:13:10.000 --> 00:13:12.000]  (主持人:亦有很多人在爭論很多題目)
[00:13:12.000 --> 00:13:16.000]  (主持人:例如耶穌誕生時有牧羊人)
[00:13:16.000 --> 00:13:18.000]  (主持人:牧羊人12月比較冷)
[00:13:18.000 --> 00:13:21.000]  (主持人:冷的時候會不會去牧羊呢)
[00:13:21.000 --> 00:13:23.000]  (主持人:有些人說12月不是很冷)
[00:13:23.000 --> 00:13:26.000]  (主持人:10多度牧羊也不怕)
[00:13:26.000 --> 00:13:28.000]  (主持人:有很多討論)
[00:13:28.000 --> 00:13:31.000]  (主持人:但按照一些傳統來說)
[00:13:31.000 --> 00:13:33.000]  (主持人:其實到了公元第二世紀)
[00:13:33.000 --> 00:13:35.000]  (主持人:早期教父一位人物)
[00:13:35.000 --> 00:13:38.000]  (主持人:叫做甲利勉)
[00:13:38.000 --> 00:13:42.000]  (主持人:他書上說當時在埃及地區)
[00:13:42.000 --> 00:13:44.000]  (主持人:已經流行一個說法)
[00:13:44.000 --> 00:13:49.000]  (主持人:耶穌在埃及月9月25日出生)
[00:13:49.000 --> 00:13:51.000]  (主持人:這裡又產生兩個討論)
[00:13:51.000 --> 00:13:53.000]  (主持人:一個討論是)
[00:13:53.000 --> 00:13:56.000]  (主持人:如果月份是用現代第四月算起)
[00:13:56.000 --> 00:13:58.000]  (主持人:第四月是第一月)
[00:13:58.000 --> 00:14:00.000]  (主持人:9月25日就是剛剛12月)
[00:14:00.000 --> 00:14:02.000]  (主持人:第二個說法是)
[00:14:02.000 --> 00:14:06.000]  (主持人:如果9月25日是埃及某個古曆)
[00:14:06.000 --> 00:14:08.000]  (主持人:應該是算5月的出世)
[00:14:08.000 --> 00:14:10.000]  (主持人:這些很多的爭議)
[00:14:10.000 --> 00:14:11.000]  (主持人:其實我們今天也不是重點)
[00:14:11.000 --> 00:14:12.000]  (主持人:我想說的是)
[00:14:12.000 --> 00:14:16.000]  (主持人:其實當我們去侍奉牧羊的時候)
[00:14:16.000 --> 00:14:19.000]  (主持人:可以有很多人為了很小的事情去爭議)
[00:14:19.000 --> 00:14:21.000]  (主持人:舉例在這個傳統裡面)
[00:14:21.000 --> 00:14:22.000]  (主持人:到了奧古斯丁的時代)
[00:14:22.000 --> 00:14:25.000]  (主持人:他已經有一個很長的傳統)
[00:14:25.000 --> 00:14:29.000]  (主持人:接納瑪麗亞是3月多懷孕)
[00:14:29.000 --> 00:14:31.000]  (主持人:10月多生等等的傳統)
[00:14:31.000 --> 00:14:33.000]  (主持人:無論如何這個12月多)
[00:14:33.000 --> 00:14:35.000]  (主持人:都不是一定要爭論的)
[00:14:35.000 --> 00:14:37.000]  (主持人:我想神讓我們選了一個日子)
[00:14:37.000 --> 00:14:40.000]  (主持人:去紀念耶穌基督誕生)
[00:14:40.000 --> 00:14:43.000]  (主持人:我們不需要為這些小事有過份的爭議)
[00:14:43.000 --> 00:14:46.000]  (主持人:但對保羅來說)
[00:14:46.000 --> 00:14:48.000]  (主持人:其實保羅當時寫的菲律賓書)
[00:14:48.000 --> 00:14:50.000]  (主持人:他不是關心這類的爭議)
[00:14:50.000 --> 00:14:52.000]  (主持人:他是擔心更大的爭議)
[00:14:52.000 --> 00:14:53.000]  (主持人:大家都知道)
[00:14:53.000 --> 00:14:54.000]  (主持人:保羅寫菲律賓書的時候)
[00:14:54.000 --> 00:14:56.000]  (主持人:他是坐牢的)
[00:14:56.000 --> 00:14:57.000]  (主持人:坐牢的時候)
[00:14:57.000 --> 00:14:59.000]  (主持人:他是很害怕當時的)
[00:14:59.000 --> 00:15:01.000]  (主持人:菲律賓教會的信徒)
[00:15:01.000 --> 00:15:04.000]  (主持人:對前面的路友擔心)
[00:15:04.000 --> 00:15:05.000]  (主持人:就好像這幾年)
[00:15:05.000 --> 00:15:06.000]  (主持人:國內的教會)
[00:15:06.000 --> 00:15:13.000]  (主持人:大部份被管制、監督、監控)
[00:15:13.000 --> 00:15:15.000]  (主持人:或者燒一些十字架的情況)
[00:15:15.000 --> 00:15:18.000]  (主持人:其實有些信徒對前面的路友)
[00:15:18.000 --> 00:15:20.000]  (主持人:會擔心等等的情況)
[00:15:20.000 --> 00:15:21.000]  (主持人:你想想)
[00:15:21.000 --> 00:15:25.000]  (主持人:保羅這位創辦菲律賓教會的)
[00:15:25.000 --> 00:15:27.000]  (主持人:開荒的牧師)
[00:15:27.000 --> 00:15:29.000]  (主持人:去到羅馬被審訊)
[00:15:29.000 --> 00:15:31.000]  (主持人:可能會判死刑)
[00:15:31.000 --> 00:15:33.000]  (主持人:如果要判死刑的話)
[00:15:33.000 --> 00:15:34.000]  (主持人:會不會基督教的信仰)
[00:15:34.000 --> 00:15:37.000]  (主持人:成為邪教被定性的時候)
[00:15:37.000 --> 00:15:38.000]  (主持人:其實我想)
[00:15:38.000 --> 00:15:40.000]  (主持人:菲律賓教會也有很多的擔心)
[00:15:40.000 --> 00:15:41.000]  (主持人:保羅在菲律賓書)
[00:15:41.000 --> 00:15:43.000]  (主持人:整個寫作裡面)
[00:15:43.000 --> 00:15:45.000]  (主持人:重溫耶穌的生平)
[00:15:45.000 --> 00:15:46.000]  (主持人:第二章)
[00:15:46.000 --> 00:15:47.000]  (主持人:就是提醒我們)
[00:15:47.000 --> 00:15:49.000]  (主持人:當我們去守這條侍奉的路)
[00:15:49.000 --> 00:15:51.000]  (主持人:去信仰的路的時候)
[00:15:51.000 --> 00:15:53.000]  (主持人:耶穌的榜樣提醒我們)
[00:15:53.000 --> 00:15:55.000]  (主持人:這條路可能有很大的代價)
[00:15:55.000 --> 00:15:57.000]  (主持人:就好像耶穌的代價)
[00:15:57.000 --> 00:16:04.000]  (主持人:已經被自己成為盧伯的形象,甚至死在十字架上)
[00:16:04.000 --> 00:16:05.000]  (主持人:所以保羅在開頭的第一章)
[00:16:05.000 --> 00:16:07.000]  (主持人:其中一個名句就這樣說出來)
[00:16:07.000 --> 00:16:08.000]  (主持人:他說)
[00:16:08.000 --> 00:16:13.000]  (主持人:因為你們蒙恩,不但得以馴服基督)
[00:16:13.000 --> 00:16:14.000]  (主持人:下一句在這裡)
[00:16:14.000 --> 00:16:17.000]  (主持人:並且為他受苦)
[00:16:17.000 --> 00:16:18.000]  (主持人:這一條再說一次)
[00:16:18.000 --> 00:16:23.000]  (主持人:因為你們蒙恩,不但得以馴服基督)
[00:16:23.000 --> 00:16:26.000]  (主持人:並要為他受苦)
[00:16:26.000 --> 00:16:27.000]  (主持人:保羅強調)
[00:16:27.000 --> 00:16:31.000]  (主持人:信仰的恩典不是每天得著的)
[00:16:31.000 --> 00:16:33.000]  (主持人:有時要基督同聽十字架)
[00:16:33.000 --> 00:16:34.000]  (主持人:報信在十字架上)
[00:16:34.000 --> 00:16:36.000]  (主持人:或者為基督受苦)
[00:16:36.000 --> 00:16:38.000]  (主持人:一起經歷基督的故事)
[00:16:38.000 --> 00:16:40.000]  (主持人:所以整個菲律賓書強調)
[00:16:40.000 --> 00:16:42.000]  (主持人:我們沒有預備)
[00:16:42.000 --> 00:16:43.000]  (主持人:因為基督的緣故)
[00:16:43.000 --> 00:16:45.000]  (主持人:可能有很多艱難)
