
[00:00:00.000 --> 00:00:02.000]  各位朋友 早晨
[00:04:21.000 --> 00:04:24.000]  他應該是看到撞車場面
[00:04:24.000 --> 00:04:27.000]  他走過來跟我們說
[00:04:27.000 --> 00:04:28.000]  這個Sir
[00:04:28.000 --> 00:04:30.000]  因為我是個盲人
[00:04:30.000 --> 00:04:32.000]  我看不到他的號碼
[00:04:32.000 --> 00:04:34.000]  他不知道我看不到
[00:04:34.000 --> 00:04:36.000]  他就跟我們說
[00:04:36.000 --> 00:04:41.000]  我看到應該是前面的車停了
[00:04:41.000 --> 00:04:42.000]  你追尾
[00:04:42.000 --> 00:04:44.000]  但是他說一樣東西
[00:04:44.000 --> 00:04:46.000]  你教我們
[00:04:46.000 --> 00:04:47.000]  他說
[00:04:47.000 --> 00:04:48.000]  沒有人受傷
[00:04:48.000 --> 00:04:50.000]  申請保險很慢
[00:04:50.000 --> 00:04:51.000]  你知不知道
[00:04:51.000 --> 00:04:54.000]  超過一年多兩年才申請到
[00:04:54.000 --> 00:04:56.000]  如果有人受傷
[00:04:56.000 --> 00:04:59.000]  鐵馬和白車都會來
[00:04:59.000 --> 00:05:02.000]  申請保險不用九個月
[00:05:02.000 --> 00:05:05.000]  不知為何Sir好像替我們很不值
[00:05:05.000 --> 00:05:07.000]  你少少教路
[00:05:07.000 --> 00:05:10.000]  他說你們如果有人說
[00:05:10.000 --> 00:05:14.000]  被保險桿撞到或弄傷
[00:05:14.000 --> 00:05:15.000]  嚇到
[00:05:15.000 --> 00:05:17.000]  我就叫白車來
[00:05:17.000 --> 00:05:19.000]  叫電話來
[00:05:19.000 --> 00:05:22.000]  坐我旁邊的親戚跟我說
[00:05:22.000 --> 00:05:23.000]  阿全
[00:05:23.000 --> 00:05:27.000]  你說被保險桿撞到
[00:05:27.000 --> 00:05:29.000]  我就想
[00:05:29.000 --> 00:05:32.000]  我身為基督徒
[00:05:32.000 --> 00:05:35.000]  以前我和哥哥出街買CD
[00:05:35.000 --> 00:05:36.000]  他一百元買三隻
[00:05:36.000 --> 00:05:37.000]  那些老番
[00:05:37.000 --> 00:05:39.000]  我一百零三元買一隻
[00:05:39.000 --> 00:05:42.000]  他還笑我
[00:05:42.000 --> 00:05:43.000]  有原則
[00:05:43.000 --> 00:05:44.000]  信耶穌
[00:05:44.000 --> 00:05:45.000]  挺有立場
[00:05:45.000 --> 00:05:49.000]  但是到那天
[00:05:49.000 --> 00:05:50.000]  撞了
[00:05:50.000 --> 00:05:52.000]  我還看了一點
[00:05:52.000 --> 00:05:53.000]  我看後面
[00:05:53.000 --> 00:05:58.000]  排隊好像很虛陷
[00:05:58.000 --> 00:06:00.000]  後面的隊伍看不到尾
[00:06:00.000 --> 00:06:02.000]  不斷被人打
[00:06:02.000 --> 00:06:04.000]  我們坐在車裡
[00:06:04.000 --> 00:06:06.000]  警察又這樣說話
[00:06:06.000 --> 00:06:08.000]  我親戚又叫我
[00:06:08.000 --> 00:06:10.000]  被保險桿撞到
[00:06:10.000 --> 00:06:12.000]  要叫白車來
[00:06:12.000 --> 00:06:14.000]  我小聲跟親戚說
[00:06:14.000 --> 00:06:17.000]  我信耶穌
[00:06:17.000 --> 00:06:20.000]  我不想說謊
[00:06:20.000 --> 00:06:23.000]  我的親戚很生氣
[00:06:23.000 --> 00:06:25.000]  他表現得很不舒服
[00:06:25.000 --> 00:06:26.000]  他跟警察說
[00:06:26.000 --> 00:06:30.000]  我被保險桿撞到
[00:06:30.000 --> 00:06:31.000]  他又做一些動作
[00:06:31.000 --> 00:06:33.000]  表示他不舒服
[00:06:33.000 --> 00:06:35.000]  然後我就
[00:06:35.000 --> 00:06:38.000]  幸好我眼睛看不到
[00:06:38.000 --> 00:06:39.000]  如果撞到人
[00:06:39.000 --> 00:06:40.000]  他說阿全
[00:06:40.000 --> 00:06:41.000]  你說他自己衝出來
[00:06:41.000 --> 00:06:42.000]  那我怎樣呢
[00:06:42.000 --> 00:06:45.000]  幸好我看不到
[00:06:45.000 --> 00:06:46.000]  作為一個盲人
[00:06:46.000 --> 00:06:47.000]  在這場合看不到
[00:06:47.000 --> 00:06:49.000]  其實也有些好處
[00:06:49.000 --> 00:06:51.000]  但是說真的
[00:06:51.000 --> 00:06:53.000]  不止一次
[00:06:53.000 --> 00:06:55.000]  要面對這些挑戰
[00:06:55.000 --> 00:06:57.000]  但我想說
[00:06:57.000 --> 00:06:58.000]  今天有一段聖經
[00:06:58.000 --> 00:07:00.000]  我想大家看一看
[00:07:00.000 --> 00:07:02.000]  很特別
[00:07:02.000 --> 00:07:05.000]  讀心術與真心話
[00:07:05.000 --> 00:07:07.000]  有耶利米書十七章
[00:07:07.000 --> 00:07:11.000]  我們讀第九和第十節
[00:07:11.000 --> 00:07:13.000]  人心比萬物
[00:07:13.000 --> 00:07:15.000]  讀兩節
[00:07:15.000 --> 00:07:17.000]  正在讀第九節
[00:07:17.000 --> 00:07:18.000]  一二三
[00:07:18.000 --> 00:07:20.000]  人心比萬物都詭詐
[00:07:20.000 --> 00:07:22.000]  壞到極處
[00:07:22.000 --> 00:07:24.000]  誰能識透呢
[00:07:24.000 --> 00:07:25.000]  再來一次
[00:07:25.000 --> 00:07:26.000]  預備起
[00:07:26.000 --> 00:07:28.000]  人心比萬物都詭詐
[00:07:28.000 --> 00:07:30.000]  壞到極處
[00:07:30.000 --> 00:07:31.000]  誰能識透呢
[00:07:31.000 --> 00:07:35.000]  這裡說一件很有趣的事
[00:07:35.000 --> 00:07:37.000]  人心比萬物都詭詐
[00:07:37.000 --> 00:07:39.000]  這樣也可以
[00:07:39.000 --> 00:07:40.000]  我也知道
[00:07:40.000 --> 00:07:41.000]  人心比萬物都詭詐
[00:07:41.000 --> 00:07:43.000]  我也有點詭詐
[00:07:43.000 --> 00:07:46.000]  經常都詐詐詆
[00:07:46.000 --> 00:07:48.000]  但他說壞到極處
[00:07:48.000 --> 00:07:50.000]  以前我不太相信
[00:07:50.000 --> 00:07:54.000]  說謊有時看場合
[00:07:54.000 --> 00:07:56.000]  我自小也說很多謊話
[00:07:56.000 --> 00:07:57.000]  不同款式
[00:07:57.000 --> 00:07:59.000]  我試過說一次謊話
[00:07:59.000 --> 00:08:00.000]  我覺得自己很厲害
[00:08:00.000 --> 00:08:02.000]  我有個朋友
[00:08:02.000 --> 00:08:04.000]  那時我搬出來住
[00:08:04.000 --> 00:08:06.000]  他跟女朋友分手
[00:08:06.000 --> 00:08:08.000]  女朋友打電話來找他
[00:08:08.000 --> 00:08:10.000]  他不想聽
[00:08:10.000 --> 00:08:11.000]  我們約了人
[00:08:11.000 --> 00:08:12.000]  又要聽
[00:08:12.000 --> 00:08:13.000]  又不知是誰打來
[00:08:13.000 --> 00:08:15.000]  以前沒有來電顯示
[00:08:15.000 --> 00:08:17.000]  他又說
[00:08:17.000 --> 00:08:19.000]  如果找他
[00:08:19.000 --> 00:08:22.000]  我們兩個基督徒又不想說謊
[00:08:22.000 --> 00:08:24.000]  你猜我怎樣
[00:08:24.000 --> 00:08:26.000]  你出門口
[00:08:26.000 --> 00:08:28.000]  喂
[00:08:28.000 --> 00:08:30.000]  他現在不在家
[00:08:30.000 --> 00:08:32.000]  好
[00:08:32.000 --> 00:08:34.000]  收拾
[00:08:34.000 --> 00:08:36.000]  回來
[00:08:36.000 --> 00:08:38.000]  我心裡想
[00:08:38.000 --> 00:08:40.000]  這樣行不行
[00:08:40.000 --> 00:08:44.000]  但我自己那一刻
[00:08:44.000 --> 00:08:46.000]  他不在家
[00:08:46.000 --> 00:08:48.000]  伏在家門口
[00:08:48.000 --> 00:08:50.000]  你明白嗎
[00:08:50.000 --> 00:08:51.000]  我想想
[00:08:51.000 --> 00:08:53.000]  好像都不太好
[00:08:53.000 --> 00:08:54.000]  是吧
[00:08:54.000 --> 00:08:55.000]  被人知道
[00:08:55.000 --> 00:08:57.000]  如果他知道
[00:08:57.000 --> 00:09:01.000]  他會知道我沒有坦白
[00:09:01.000 --> 00:09:03.000]  但我想說
[00:09:03.000 --> 00:09:05.000]  我被人騙經歷給你聽
[00:09:05.000 --> 00:09:09.000]  我試過被人騙電話騙案
[00:09:09.000 --> 00:09:14.000]  有誰沒有收過信封快遞
[00:09:14.000 --> 00:09:16.000]  證件
[00:09:16.000 --> 00:09:18.000]  海關那些
[00:09:18.000 --> 00:09:20.000]  有誰沒有收過拍拍手
[00:09:20.000 --> 00:09:22.000]  沒有
[00:09:22.000 --> 00:09:24.000]  我打給你
[00:09:24.000 --> 00:09:27.000]  我收很多
[00:09:27.000 --> 00:09:30.000]  有一次我忙到飛起
[00:09:30.000 --> 00:09:32.000]  我收到個電話講普通話
[00:09:32.000 --> 00:09:34.000]  你知道我是誰
[00:09:34.000 --> 00:09:36.000]  拜託
[00:09:36.000 --> 00:09:38.000]  我有個台灣的失明朋友
[00:09:38.000 --> 00:09:40.000]  是組樂隊的
[00:09:40.000 --> 00:09:42.000]  那些樂隊好玩
[00:09:42.000 --> 00:09:44.000]  他的聲音跟他很像
[00:09:44.000 --> 00:09:46.000]  我就說
[00:09:46.000 --> 00:09:48.000]  你是知湖
[00:09:48.000 --> 00:09:50.000]  他叫繼吾
[00:09:50.000 --> 00:09:52.000]  他說是呀
[00:09:52.000 --> 00:09:54.000]  我說普通話
[00:09:54.000 --> 00:09:56.000]  我現在去廣州
[00:09:56.000 --> 00:09:58.000]  你記下我的電話
[00:09:58.000 --> 00:10:00.000]  你想去工作嗎
[00:10:00.000 --> 00:10:02.000]  想去演出嗎
[00:10:02.000 --> 00:10:04.000]  他們是盲人樂隊
[00:10:04.000 --> 00:10:06.000]  收到信
[00:10:06.000 --> 00:10:08.000]  為什麼他叫我記下他的電話
[00:10:08.000 --> 00:10:10.000]  我盲人怎麼記下
[00:10:10.000 --> 00:10:12.000]  我看不到來電
[00:10:12.000 --> 00:10:14.000]  我無理他去工作
[00:10:14.000 --> 00:10:16.000]  第二天又打來
[00:10:16.000 --> 00:10:18.000]  說我在廣州被公安抓了
[00:10:18.000 --> 00:10:20.000]  要錢保釋
[00:10:20.000 --> 00:10:22.000]  一講起錢
[00:10:22.000 --> 00:10:24.000]  即是假的
[00:10:24.000 --> 00:10:26.000]  我說你是誰
[00:10:26.000 --> 00:10:28.000]  他說
[00:10:28.000 --> 00:10:30.000]  我就是知湖
[00:10:30.000 --> 00:10:32.000]  我說繼吾嗎
[00:10:32.000 --> 00:10:34.000]  他普通話跟我說
[00:10:34.000 --> 00:10:36.000]  我再留心聽
[00:10:36.000 --> 00:10:38.000]  我說你在上面做什麼
[00:10:38.000 --> 00:10:40.000]  你去廣州做什麼
[00:10:40.000 --> 00:10:42.000]  跟誰一起
[00:10:42.000 --> 00:10:44.000]  因為我認識他一隊人
[00:10:44.000 --> 00:10:46.000]  很快他知道騙不了我
[00:10:46.000 --> 00:10:48.000]  收線
[00:10:48.000 --> 00:10:50.000]  第一天以為他打給我
[00:10:50.000 --> 00:10:52.000]  另外一次
[00:10:52.000 --> 00:10:54.000]  我有一個很熟的朋友
[00:10:54.000 --> 00:10:56.000]  他走來找我
[00:10:56.000 --> 00:10:58.000]  他說他自己的
[00:10:58.000 --> 00:11:00.000]  親生的姐姐
[00:11:00.000 --> 00:11:02.000]  炒窿股票
[00:11:02.000 --> 00:11:04.000]  輸了幾十萬
[00:11:04.000 --> 00:11:06.000]  他不想看著這個
[00:11:06.000 --> 00:11:08.000]  姐姐有事
[00:11:08.000 --> 00:11:10.000]  要破產
[00:11:10.000 --> 00:11:12.000]  他自己做專業工作
[00:11:12.000 --> 00:11:14.000]  他跟我們說
[00:11:14.000 --> 00:11:16.000]  他要去銀行
[00:11:16.000 --> 00:11:18.000]  跟那些財務借錢
[00:11:18.000 --> 00:11:20.000]  要借錢來蓋帳
[00:11:20.000 --> 00:11:22.000]  幫家裡
[00:11:22.000 --> 00:11:24.000]  叫你姐姐申請破產
[00:11:24.000 --> 00:11:26.000]  他又不忍心
[00:11:26.000 --> 00:11:28.000]  又怕影響他爸媽
[00:11:28.000 --> 00:11:30.000]  很多事
[00:11:30.000 --> 00:11:32.000]  我們就想
[00:11:32.000 --> 00:11:34.000]  一個這麼好的朋友
[00:11:34.000 --> 00:11:36.000]  為了家裡
[00:11:36.000 --> 00:11:38.000]  幾十萬
[00:11:38.000 --> 00:11:40.000]  三十萬
[00:11:40.000 --> 00:11:42.000]  我們找了六個朋友
[00:11:42.000 --> 00:11:44.000]  六七個朋友
[00:11:44.000 --> 00:11:46.000]  花了幾萬幫他填帳
[00:11:46.000 --> 00:11:48.000]  他每個月還給我們
[00:11:48.000 --> 00:11:50.000]  他有能力還的
[00:11:50.000 --> 00:11:52.000]  這是第一次
[00:11:52.000 --> 00:11:54.000]  第二次
[00:11:54.000 --> 00:11:56.000]  他姐姐又出事
[00:11:56.000 --> 00:11:58.000]  我們又覺得又出事
[00:11:58.000 --> 00:12:00.000]  我們又抱上身
[00:12:00.000 --> 00:12:02.000]  不要啦
[00:12:02.000 --> 00:12:04.000]  但後來
[00:12:04.000 --> 00:12:06.000]  這個世界就是這樣
[00:12:06.000 --> 00:12:08.000]  我這個朋友都信耶穌
[00:12:08.000 --> 00:12:10.000]  竟然被我一個朋友
[00:12:10.000 --> 00:12:12.000]  去澳門旅行
[00:12:12.000 --> 00:12:14.000]  去葡京
[00:12:14.000 --> 00:12:16.000]  見到他坐在那裡賭錢
[00:12:16.000 --> 00:12:18.000]  你知道我們基督徒
[00:12:18.000 --> 00:12:20.000]  都要走進賭場看一看
[00:12:20.000 --> 00:12:22.000]  看有什麼迷途羔羊
[00:12:22.000 --> 00:12:24.000]  真的讓你看到
[00:12:24.000 --> 00:12:26.000]  還去教會送耶穌的弟兄
[00:12:26.000 --> 00:12:28.000]  早前還說
[00:12:28.000 --> 00:12:30.000]  因為姐姐因為家人的需要
[00:12:30.000 --> 00:12:32.000]  誰知道發現原來他騙我們
[00:12:32.000 --> 00:12:34.000]  後來發現原來他
[00:12:34.000 --> 00:12:36.000]  在大陸
[00:12:36.000 --> 00:12:38.000]  又有
[00:12:38.000 --> 00:12:40.000]  同居的女友
[00:12:40.000 --> 00:12:42.000]  又有了嬰兒
[00:12:42.000 --> 00:12:44.000]  又下了
[00:12:44.000 --> 00:12:46.000]  後來有一次
[00:12:46.000 --> 00:12:48.000]  我們勸他破產
[00:12:48.000 --> 00:12:50.000]  他又說謊
[00:12:50.000 --> 00:12:52.000]  有一次
[00:12:52.000 --> 00:12:54.000]  他打電話來我家
[00:12:54.000 --> 00:12:56.000]  星期六早上
[00:12:56.000 --> 00:12:58.000]  十點多
[00:12:58.000 --> 00:13:00.000]  他說他
[00:13:00.000 --> 00:13:02.000]  決定申請破產去律師樓
[00:13:02.000 --> 00:13:04.000]  要拿一萬多元
[00:13:04.000 --> 00:13:06.000]  他說很想我馬上轉帳給他
[00:13:06.000 --> 00:13:08.000]  因為律師樓要馬上轉帳
[00:13:08.000 --> 00:13:10.000]  星期六律師樓要馬上轉帳
[00:13:10.000 --> 00:13:12.000]  我說
[00:13:12.000 --> 00:13:14.000]  好
[00:13:14.000 --> 00:13:16.000]  待會回覆你
[00:13:16.000 --> 00:13:18.000]  我打給我的老友
[00:13:18.000 --> 00:13:20.000]  最後
[00:13:20.000 --> 00:13:22.000]  長話短說
[00:13:22.000 --> 00:13:24.000]  他在澳門賭錢
[00:13:24.000 --> 00:13:26.000]  輸了
[00:13:26.000 --> 00:13:28.000]  他用自己的工作職員證
[00:13:28.000 --> 00:13:30.000]  借了一筆錢
[00:13:30.000 --> 00:13:32.000]  有兩個澳門的
[00:13:32.000 --> 00:13:34.000]  專業人士夾他回來香港
[00:13:34.000 --> 00:13:36.000]  你知道什麼是專業人士
[00:13:36.000 --> 00:13:38.000]  要在香港交人
[00:13:38.000 --> 00:13:40.000]  付錢才可以交人
[00:13:40.000 --> 00:13:42.000]  最後
[00:13:42.000 --> 00:13:44.000]  我們也有些朋友
[00:13:44.000 --> 00:13:46.000]  幫他付了一點錢
[00:13:46.000 --> 00:13:48.000]  幫他贖身
[00:13:48.000 --> 00:13:50.000]  你知道嗎
[00:13:50.000 --> 00:13:52.000]  他完全是自己
[00:13:52.000 --> 00:13:54.000]  後來我才知道
[00:13:54.000 --> 00:13:56.000]  原來他在自己公司還收英超的外圍
[00:13:56.000 --> 00:13:58.000]  你知道什麼是外圍嗎
[00:13:58.000 --> 00:14:00.000]  就是賭球
[00:14:00.000 --> 00:14:02.000]  自己收
[00:14:02.000 --> 00:14:04.000]  你明白嗎
[00:14:04.000 --> 00:14:06.000]  這些朋友
[00:14:06.000 --> 00:14:08.000]  對賭
[00:14:08.000 --> 00:14:10.000]  完全
[00:14:10.000 --> 00:14:12.000]  以前是一個回教會很願意參與的弟兄
[00:14:12.000 --> 00:14:14.000]  騙局
[00:14:14.000 --> 00:14:16.000]  聖經說
[00:14:16.000 --> 00:14:18.000]  人心比萬物都鬼雜
[00:14:18.000 --> 00:14:20.000]  今天我想藉著
[00:14:20.000 --> 00:14:22.000]  左姐妹的見證
[00:14:22.000 --> 00:14:24.000]  或者我自己的經歷
[00:14:24.000 --> 00:14:26.000]  在聖經裡說
[00:14:26.000 --> 00:14:28.000]  我不知道你覺得人生
[00:14:28.000 --> 00:14:30.000]  有沒有人是可信的
[00:14:30.000 --> 00:14:32.000]  這個世界
[00:14:32.000 --> 00:14:34.000]  你知不知道為什麼香港這麼多藥房和金舖
[00:14:34.000 --> 00:14:36.000]  我有一次
[00:14:36.000 --> 00:14:38.000]  走過沙田新城市
[00:14:38.000 --> 00:14:40.000]  我是盲人
[00:14:40.000 --> 00:14:42.000]  我約他在哪裡等
[00:14:42.000 --> 00:14:44.000]  我說在那間店
[00:14:44.000 --> 00:14:46.000]  那間店沒有了
[00:14:46.000 --> 00:14:48.000]  算了在票務處等
[00:14:48.000 --> 00:14:50.000]  等完一路走
[00:14:50.000 --> 00:14:52.000]  我說左邊是什麼店
[00:14:52.000 --> 00:14:54.000]  左邊都是藥房
[00:14:54.000 --> 00:14:56.000]  右邊都是金舖
[00:14:56.000 --> 00:14:58.000]  為什麼會這樣
[00:14:58.000 --> 00:15:00.000]  為什麼
[00:15:00.000 --> 00:15:02.000]  會不放心逃犯條例
[00:15:02.000 --> 00:15:04.000]  因為連買奶粉
[00:15:04.000 --> 00:15:06.000]  我都有在香港賣
[00:15:06.000 --> 00:15:08.000]  你叫我相信上面的司法制度
[00:15:08.000 --> 00:15:10.000]  其實我就會
[00:15:10.000 --> 00:15:12.000]  很害怕
[00:15:12.000 --> 00:15:14.000]  所以我經常想逃犯條例
[00:15:14.000 --> 00:15:16.000]  就變成了討飯條例
[00:15:16.000 --> 00:15:18.000]  很害怕
[00:15:18.000 --> 00:15:20.000]  我不敢留下
[00:15:20.000 --> 00:15:22.000]  我就要逃
[00:15:22.000 --> 00:15:24.000]  做不到事可能要乞食
[00:15:24.000 --> 00:15:26.000]  但我想說
[00:15:26.000 --> 00:15:28.000]  有聖經說一個
[00:15:28.000 --> 00:15:30.000]  在世界上
[00:15:30.000 --> 00:15:32.000]  如果你
[00:15:32.000 --> 00:15:34.000]  不要說做事
[00:15:34.000 --> 00:15:36.000]  在世界收到電話會怕被人騙
[00:15:36.000 --> 00:15:38.000]  你有沒有被朋友騙過
[00:15:38.000 --> 00:15:40.000]  你有沒有被家人騙過
[00:15:40.000 --> 00:15:42.000]  你知不知道有些人被自己的
[00:15:42.000 --> 00:15:44.000]  父母騙過
[00:15:44.000 --> 00:15:46.000]  有些人被自己的老公老婆騙過
[00:15:46.000 --> 00:15:48.000]  無論他爛賭
[00:15:48.000 --> 00:15:50.000]  炒股票
[00:15:50.000 --> 00:15:52.000]  更慘有些
[00:15:52.000 --> 00:15:54.000]  他臨死
[00:15:54.000 --> 00:15:56.000]  他才跟老婆說
[00:15:56.000 --> 00:15:58.000]  他生很多年
[00:15:58.000 --> 00:16:00.000]  有小孩
[00:16:00.000 --> 00:16:02.000]  你明白嗎
[00:16:02.000 --> 00:16:04.000]  有時我想你
[00:16:04.000 --> 00:16:06.000]  沒其眼睛
[00:16:06.000 --> 00:16:08.000]  你不說可能就算了
[00:16:08.000 --> 00:16:10.000]  他又要說
[00:16:10.000 --> 00:16:12.000]  他又說我良心過意不去
[00:16:12.000 --> 00:16:14.000]  他要說
[00:16:14.000 --> 00:16:16.000]  他過去了又過意不去
[00:16:16.000 --> 00:16:18.000]  他老婆
[00:16:18.000 --> 00:16:20.000]  很大打擊
[00:16:20.000 --> 00:16:22.000]  多少這些假東西
