
[00:00:00.000 --> 00:00:02.500]  即是說你是非法販賣人口
[00:01:47.500 --> 00:01:50.500]  留意保羅這裏提到一連串這些罪行的次序
[00:01:50.500 --> 00:01:53.500]  留意一下保羅在這裏提到一連串的罪行
[00:01:53.500 --> 00:01:58.500]  他正正是十誡後六言所提到的那種罪行的排列
[00:01:58.500 --> 00:02:02.500]  真正就是十誡後六言所提到的那些罪行的排列
[00:02:02.500 --> 00:02:08.500]  所以我們說包括所謂孝敬父母不可殺人
[00:02:08.500 --> 00:02:11.500]  我們提到孝敬父母的不可殺人
[00:02:11.500 --> 00:02:13.500]  不可姦淫不可偷渡
[00:02:13.500 --> 00:02:14.500]  不可姦淫不可偷渡
[00:02:14.500 --> 00:02:16.500]  不可以做假見證
[00:02:16.500 --> 00:02:17.500]  不可以做假見證
[00:02:17.500 --> 00:02:22.500]  留意保羅將不可偷渡明確指明是拐帶人口
[00:02:22.500 --> 00:02:28.500]  留意一下保羅在這裏是明確把不可偷渡指為拐帶人口
[00:02:28.500 --> 00:02:31.500]  而且猶太的拉比他們大部分理解
[00:02:31.500 --> 00:02:36.500]  第八言都解釋為一些所謂綁架和販賣人口的罪行
[00:02:36.500 --> 00:02:43.500]  而且猶太的拉比都把十誡第八言解釋為綁架和販賣人口的罪行
[00:02:43.500 --> 00:02:49.500]  其實拐帶和販賣人口在古代的社會是一些司空見慣的人類醜惡行為
[00:02:49.500 --> 00:02:55.500]  其實拐帶和販賣人口在古代的社會是一些司空見慣的人類醜惡行為
[00:02:55.500 --> 00:02:59.500]  是對人類的人性尊嚴的踐踏
[00:02:59.500 --> 00:03:03.500]  是對人類尊嚴和自由的踐踏
[00:03:03.500 --> 00:03:05.500]  今天在一些落後的國家
[00:03:05.500 --> 00:03:07.500]  今天在一些落後的國家
[00:03:07.500 --> 00:03:09.500]  甚至在中國民間的社會
[00:03:09.500 --> 00:03:10.500]  甚至在中國一些民間的社會
[00:03:10.500 --> 00:03:12.500]  都普遍存在拐帶人口
[00:03:12.500 --> 00:03:14.500]  都普遍存在拐帶人口
[00:03:14.500 --> 00:03:16.500]  我記得我小時候
[00:03:16.500 --> 00:03:17.500]  我記得我小時候
[00:03:17.500 --> 00:03:19.500]  我很頑皮
[00:03:19.500 --> 00:03:21.500]  媽媽就會這樣恐嚇我
[00:03:21.500 --> 00:03:23.500]  媽媽就會這樣恐嚇我
[00:03:23.500 --> 00:03:25.500]  你再頑皮我就叫拐子撈來拐你
[00:03:25.500 --> 00:03:26.500]  你再頑皮我就叫拐子撈來拐你
[00:03:26.500 --> 00:03:30.500]  你再頑皮我就叫拐子撈來拐你
[00:03:30.500 --> 00:03:34.500]  其實把一個人從一個家庭誘騙出去
[00:03:34.500 --> 00:03:38.500]  其實把一個人從一個家庭誘騙出去
[00:03:38.500 --> 00:03:40.500]  剝奪了他所有的權利
[00:03:40.500 --> 00:03:42.500]  剝奪了他所有的權利
[00:03:42.500 --> 00:03:45.500]  留意在古代的戰爭主要是資源的爭奪
[00:03:45.500 --> 00:03:50.500]  留意在古代的戰爭主要是資源的爭奪
[00:03:50.500 --> 00:03:52.500]  例如我要攻佔一個城市
[00:03:52.500 --> 00:03:53.500]  例如我要攻佔一個城市
[00:03:53.500 --> 00:03:55.500]  我搶奪所有的財富據為己有
[00:03:55.500 --> 00:03:58.500]  我搶奪所有的財富據為己有
[00:03:58.500 --> 00:04:01.500]  婦女就成為士兵的洩慾工具
[00:04:01.500 --> 00:04:04.500]  婦女就成為士兵的洩慾工具
[00:04:04.500 --> 00:04:05.500]  或者成為婢女
[00:04:05.500 --> 00:04:06.500]  或是成為奴隸
[00:04:06.500 --> 00:04:08.500]  男丁就成為奴隸
[00:04:08.500 --> 00:04:09.500]  男丁就成為奴隸
[00:04:09.500 --> 00:04:11.500]  終身免費的勞工
[00:04:11.500 --> 00:04:12.500]  終身免費的勞工
[00:04:12.500 --> 00:04:17.500]  古代的社會和早期的西方社會都奉行奴隸制度
[00:04:17.500 --> 00:04:22.500]  古代的社會和早期的西方社會都奉行奴隸制度
[00:04:22.500 --> 00:04:26.500]  譬如我們看到以色列人在埃及的時候圍奴
[00:04:26.500 --> 00:04:31.500]  譬如我們看到以色列人在埃及的時候圍奴
[00:04:31.500 --> 00:04:33.500]  他們的哀聲上達於天
[00:04:33.500 --> 00:04:35.500]  他們的哀聲上達於天
[00:04:35.500 --> 00:04:38.500]  結果就出現出埃及的可歌可泣的故事
[00:04:38.500 --> 00:04:41.500]  結果就出現出埃及的可歌可泣的故事
[00:04:41.500 --> 00:04:44.500]  他們立國之後因為拜偶像
[00:04:44.500 --> 00:04:46.500]  他們立國之後因為拜偶像
[00:04:46.500 --> 00:04:48.500]  離棄上帝而亡國
[00:04:48.500 --> 00:04:49.500]  離棄上帝而亡國
[00:04:49.500 --> 00:04:51.500]  被擄到巴比倫為奴
[00:04:51.500 --> 00:04:53.500]  被擄到巴比倫為奴
[00:04:53.500 --> 00:04:56.500]  其實在日本侵華戰爭的過程中
[00:04:56.500 --> 00:04:59.500]  其實在日本侵華戰爭的過程中
[00:04:59.500 --> 00:05:05.500]  不少中國和亞洲的婦女被強迫做慰安婦
[00:05:05.500 --> 00:05:10.500]  不少中國和亞洲的婦女被強迫成為日本的慰安婦
[00:05:10.500 --> 00:05:15.500]  甚至美國南北戰爭都是因為黑奴的緣故而引發的
[00:05:15.500 --> 00:05:21.500]  甚至美國的南北戰爭也是因為黑奴的問題制度而引發的
[00:05:21.500 --> 00:05:22.500]  甚至美國的南北戰爭也是因為黑奴的問題制度而引發的
[00:05:22.500 --> 00:05:23.500]  有奴隸的制度
[00:05:23.500 --> 00:05:24.500]  有奴隸的制度
[00:05:24.500 --> 00:05:26.500]  就有不法的商人販賣人口
[00:05:26.500 --> 00:05:29.500]  就有不法的商人販賣人口
[00:05:29.500 --> 00:05:31.500]  從中去謀取暴利
[00:05:31.500 --> 00:05:34.500]  從中去謀取暴利
[00:05:34.500 --> 00:05:38.500]  所以在古代販賣人口是很平常的事情
[00:05:38.500 --> 00:05:42.500]  所以在古代販賣人口是很平常的事情
[00:05:42.500 --> 00:05:43.500]  大家可能看電影都看過了
[00:05:43.500 --> 00:05:45.500]  大家可能看電影都看過了
[00:05:45.500 --> 00:05:49.500]  那些黑奴站在台上都像選美一樣被人看
[00:05:49.500 --> 00:05:53.500]  那些黑奴站在台上都像選美一樣被人看
[00:05:53.500 --> 00:05:55.500]  看誰身體強壯
[00:05:55.500 --> 00:05:57.500]  看誰身體比較強壯
[00:05:57.500 --> 00:05:58.500]  我就用錢買斷了他
[00:05:58.500 --> 00:05:59.500]  我就用錢買斷了他
[00:05:59.500 --> 00:06:00.500]  我就用錢買斷了他
[00:06:00.500 --> 00:06:06.500]  你還記得這個弱室都是被他的兄弟賣去埃及做奴隸
[00:06:06.500 --> 00:06:10.500]  你還記得這個弱室都是被他的兄弟賣去埃及做奴隸
[00:06:10.500 --> 00:06:15.500]  所以在當時非法拐帶綁架是律法禁止的
[00:06:15.500 --> 00:06:20.500]  所以在當時非法拐帶綁架是律法禁止的
[00:06:20.500 --> 00:06:23.500]  人可以因為貧窮而出賣自己
[00:06:23.500 --> 00:06:26.500]  人可以因為貧窮而出賣自己
[00:06:26.500 --> 00:06:29.500]  有些像中國人賣身葬父
[00:06:29.500 --> 00:06:33.500]  有些像中國人賣身葬父
[00:06:33.500 --> 00:06:39.500]  或者有些人因為偷渡而無法賠償就被迫做奴隸
[00:06:39.500 --> 00:06:44.500]  或者有些人因為偷渡而無法賠償就被迫做奴隸
[00:06:44.500 --> 00:06:49.500]  甚至有人因為生活環境所迫自願被賣身做奴隸
[00:06:49.500 --> 00:06:49.500]  甚至有人因為生活環境所迫自願被賣身做奴隸
[00:06:49.500 --> 00:06:54.500]  甚至有人因為生活環境所迫自願被賣身做奴隸
[00:06:54.500 --> 00:07:00.500]  但聖經是絕對禁止拐帶人口和販賣奴隸
[00:07:00.500 --> 00:07:04.500]  但聖經是絕對禁止拐帶人口和販賣奴隸
[00:07:04.500 --> 00:07:07.500]  這是漠視了上帝做人的尊嚴
[00:07:07.500 --> 00:07:10.500]  這是漠視了上帝做人的尊嚴
[00:07:10.500 --> 00:07:12.500]  或者剝奪了人人平等的觀念
[00:07:12.500 --> 00:07:15.500]  也剝奪了人人平等的觀念
[00:07:15.500 --> 00:07:21.500]  人人生而平等,我想今天是每一個受過教育的人都明白的道理
[00:07:21.500 --> 00:07:25.500]  人人生而平等,似乎是每一個受過教育的人都明白的道理
[00:07:25.500 --> 00:07:32.500]  甚至這一句被視為是美國立國最有影響力的一句話
[00:07:32.500 --> 00:07:36.500]  甚至這一句被視為是美國立國最有影響力的一句話
[00:07:36.500 --> 00:07:40.500]  世界人權宣言根據所謂人人平等這個觀念
[00:07:40.500 --> 00:07:44.500]  世界人權宣言根據所謂人人平等這個觀念
[00:07:44.500 --> 00:07:46.500]  它以下有些重要的宣言
[00:07:46.500 --> 00:07:48.500]  它以下有些重要的宣言
[00:07:48.500 --> 00:07:49.500]  包括第一條
[00:07:49.500 --> 00:07:50.500]  包括第一條
[00:07:50.500 --> 00:07:51.500]  人人生而自由
[00:07:51.500 --> 00:07:52.500]  人人生而自由
[00:07:52.500 --> 00:07:55.500]  在尊嚴和權利上一律平等
[00:07:55.500 --> 00:07:58.500]  在尊嚴和權利上一律平等
[00:07:58.500 --> 00:08:00.500]  他們富有理性和良心
[00:08:00.500 --> 00:08:02.500]  他們富有理性和良心
[00:08:02.500 --> 00:08:04.500]  應以兄弟關係的精神相待
[00:08:04.500 --> 00:08:06.500]  應以兄弟關係的精神相待
[00:08:06.500 --> 00:08:09.500]  這裡說是人人生而自由平等
[00:08:09.500 --> 00:08:11.500]  這裡說人人生而平等
[00:08:11.500 --> 00:08:16.500]  第二就是人人有資格享受本宣言所在一切的權利和自由
[00:08:16.500 --> 00:08:22.500]  第二就是人人有資格享受本宣言所在一切的權利和自由
[00:08:22.500 --> 00:08:24.500]  不分種族、膚色、性別
[00:08:24.500 --> 00:08:26.500]  不分種族、膚色、性別
[00:08:26.500 --> 00:08:29.500]  言語、宗教、政治或其他見解
[00:08:29.500 --> 00:08:31.500]  言語、宗教、政治或其他見解
[00:08:31.500 --> 00:08:33.500]  國籍或社會出身
[00:08:33.500 --> 00:08:35.500]  國籍或社會出身
[00:08:35.500 --> 00:08:36.500]  都沒有任何的區別
[00:08:36.500 --> 00:08:38.500]  都沒有任何的區別
[00:08:38.500 --> 00:08:41.500]  即是說無論你是生在哪一個國家
[00:08:41.500 --> 00:08:43.500]  即是說無論你是生在哪一個國家
[00:08:43.500 --> 00:08:47.500]  無論你任何膚色、性別
[00:08:47.500 --> 00:08:49.500]  都是平等的
[00:08:49.500 --> 00:08:51.500]  第四條
[00:08:51.500 --> 00:08:55.500]  任何人不得使別人為奴隸或奴役
[00:08:55.500 --> 00:09:00.500]  任何人不得使別人為奴隸或奴役
[00:09:00.500 --> 00:09:03.500]  一切形式的奴隸制度和奴隸販賣
[00:09:03.500 --> 00:09:05.500]  應該要絕對禁止
[00:09:05.500 --> 00:09:08.500]  一切形式的奴隸制度和奴隸販賣
[00:09:08.500 --> 00:09:10.500]  應予以禁止
[00:09:10.500 --> 00:09:13.500]  可能今天我們讀到這些人權宣言
[00:09:13.500 --> 00:09:16.500]  可能今天我們讀到這些人權宣言
[00:09:16.500 --> 00:09:17.500]  我們覺得理所當然
[00:09:17.500 --> 00:09:19.500]  我們覺得是理所當然的
[00:09:19.500 --> 00:09:20.500]  小朋友都懂得
[00:09:20.500 --> 00:09:21.500]  小朋友也明白的
[00:09:21.500 --> 00:09:24.500]  可能會問香港算是一個文明的社會
[00:09:24.500 --> 00:09:27.500]  可能也會問香港算是一個文明的社會
[00:09:27.500 --> 00:09:30.500]  我們存不存在這些所謂拐帶人口、販賣人口的事件呢?
[00:09:30.500 --> 00:09:35.500]  我們存不存在這些拐帶人口、販賣人口的事件呢?
[00:09:35.500 --> 00:09:40.500]  有一次在立法局保安局長回答議員提問的時候
[00:09:40.500 --> 00:09:45.500]  有一次在立法局保安局長回答議員提問的時候
[00:09:45.500 --> 00:09:49.500]  他指出香港在2008年至2012年的期間
[00:09:49.500 --> 00:09:53.500]  他指出香港在2008年至2012年的期間
[00:09:53.500 --> 00:09:59.500]  警方就接共有五宗懷疑拐帶兒童的舉報
[00:09:59.500 --> 00:10:04.500]  警方共接獲了總共五宗有關拐帶兒童的舉報
[00:10:04.500 --> 00:10:09.500]  五宗案件的人都涉及14歲以下的兒童
[00:10:09.500 --> 00:10:15.500]  五宗案件當中所牽涉到的人都是14歲以下的兒童
[00:10:15.500 --> 00:10:18.500]  另外有14宗是販賣人口的案件
[00:10:18.500 --> 00:10:21.500]  另外有14宗是販賣人口的案件
[00:10:21.500 --> 00:10:23.500]  全部都涉及賣淫的活動
[00:10:23.500 --> 00:10:25.500]  全部都涉及賣淫的活動
[00:10:25.500 --> 00:10:27.500]  或者是逼良為娼
[00:10:27.500 --> 00:10:28.500]  逼良為娼
[00:10:28.500 --> 00:10:30.500]  香港是一個高度文明的社會
[00:10:30.500 --> 00:10:32.500]  香港是一個高度文明的社會
[00:10:32.500 --> 00:10:37.500]  仍然存在這些所謂叫剝奪生命侵犯人權的情況出現
[00:10:37.500 --> 00:10:42.500]  仍然存在這些對生命剝奪侵犯人權的情況出現
[00:10:42.500 --> 00:10:44.500]  所以如果用我們今天慣常的術語
[00:10:44.500 --> 00:10:47.500]  所以引用我們今天慣常的術語
[00:10:47.500 --> 00:10:48.500]  一宗我們都嫌多
[00:10:48.500 --> 00:10:50.500]  一宗我們都嫌多
[00:10:50.500 --> 00:10:52.500]  可能大家會問
[00:10:52.500 --> 00:10:56.500]  其實今天這個拐帶人口這個教導
[00:10:56.500 --> 00:10:58.500]  對我們今天現代人有什麼意義呢
[00:10:58.500 --> 00:11:03.500]  其實今天這個拐帶人口這個教導
[00:11:03.500 --> 00:11:05.500]  對我們今天現代人有什麼意義呢
[00:11:05.500 --> 00:11:09.500]  其實我們活在一個你爭我奪的世界
[00:11:09.500 --> 00:11:12.500]  其實我們是活在一個你爭我奪的世界
[00:11:12.500 --> 00:11:15.500]  香港那個競爭的環境是非常之強烈
[00:11:15.500 --> 00:11:18.500]  香港競爭的環境是非常之激烈
[00:11:18.500 --> 00:11:22.500]  香港是主導一種所謂叫做經濟主導的社會
[00:11:22.500 --> 00:11:26.500]  香港是一個所謂經濟主導的社會
[00:11:26.500 --> 00:11:29.500]  如果你要具備那個競爭的能力
[00:11:29.500 --> 00:11:31.500]  如果你要具備一些競爭的能力
[00:11:31.500 --> 00:11:33.500]  你就要不斷的自我增值
[00:11:33.500 --> 00:11:35.500]  你就要不斷的自我增值
[00:11:35.500 --> 00:11:37.500]  其實在這個增值的過程裡面
[00:11:37.500 --> 00:11:39.500]  在這個增值的過程當中
[00:11:39.500 --> 00:11:41.500]  人性就開始慢慢扭曲了
[00:11:41.500 --> 00:11:43.500]  人性就開始慢慢的扭曲了
[00:11:43.500 --> 00:11:44.500]  有時候我們想一想
[00:11:44.500 --> 00:11:46.500]  做工我們最基本的價值在哪裡
[00:11:46.500 --> 00:11:47.500]  可是你想一想
[00:11:47.500 --> 00:11:49.500]  我們做工最基本的價值在哪裡呢
[00:11:49.500 --> 00:11:51.500]  其實應該是維持生活
[00:11:51.500 --> 00:11:53.500]  其實就是維持生活而已
[00:11:53.500 --> 00:11:55.500]  當然也可以發揮你個人的長處
[00:11:55.500 --> 00:11:57.500]  當然也可以發揮你個人的長處
[00:11:57.500 --> 00:11:59.500]  理想一點也可以實踐你自己的使命
[00:11:59.500 --> 00:12:01.500]  理想一點也可以實踐你自己的使命
[00:12:01.500 --> 00:12:05.500]  但是在這種所謂叫做增值的過程裡面
[00:12:05.500 --> 00:12:07.500]  但是在這個增值的過程當中
[00:12:07.500 --> 00:12:09.500]  所有這些理想都拋諸腦後了
[00:12:09.500 --> 00:12:11.500]  所有這些理想都拋諸腦後了
[00:12:11.500 --> 00:12:12.500]  所有這些理想都拋諸腦後了
[00:12:12.500 --> 00:12:13.500]  你問一下教師那些
[00:12:13.500 --> 00:12:14.500]  你問一下當老師的
[00:12:14.500 --> 00:12:15.500]  你問一下當老師的
[00:12:15.500 --> 00:12:17.500]  現在還有沒有教育那種理想
[00:12:17.500 --> 00:12:19.500]  現在還有當教育的理想嗎
[00:12:19.500 --> 00:12:20.500]  現在還有沒有當教育的理想嗎
[00:12:20.500 --> 00:12:22.500]  不斷只是應付很大量不同的民警的工作
[00:12:22.500 --> 00:12:23.500]  不斷只是應付很大量不同的民警的工作
[00:12:23.500 --> 00:12:25.500]  在1969年美國的紐約市
[00:12:25.500 --> 00:12:27.500]  在1969年美國的紐約市
[00:12:27.500 --> 00:12:28.500]  在1969年美國的紐約市
[00:12:28.500 --> 00:12:29.500]  在1969年美國的紐約市
[00:12:29.500 --> 00:12:30.500]  在1969年美國的紐約市
[00:12:30.500 --> 00:12:31.500]  在1969年美國的紐約市
[00:12:31.500 --> 00:12:32.500]  在1969年美國的紐約市
[00:12:32.500 --> 00:12:33.500]  在1969年美國的紐約市
[00:12:33.500 --> 00:12:34.500]  在1969年美國的紐約市
[00:12:34.500 --> 00:12:35.500]  在1969年美國的紐約市
[00:12:35.500 --> 00:12:36.500]  在1969年美國的紐約市
[00:12:36.500 --> 00:12:37.500]  在1969年美國的紐約市
[00:12:37.500 --> 00:12:38.500]  在1969年美國的紐約市
[00:12:38.500 --> 00:12:39.500]  在1969年美國的紐約市
[00:12:39.500 --> 00:12:40.500]  在1969年美國的紐約市
[00:12:40.500 --> 00:12:41.500]  在1969年美國的紐約市
[00:12:41.500 --> 00:12:42.500]  在1969年美國的紐約市
[00:12:42.500 --> 00:12:43.500]  在1969年美國的紐約市
[00:12:43.500 --> 00:13:03.500]  在1969年美國的紐約市
[00:13:03.500 --> 00:13:17.500]  在1969年美國的紐約市
[00:13:17.500 --> 00:13:18.500]  在1969年美國的紐約市
[00:13:18.500 --> 00:13:19.500]  在1969年美國的紐約市
[00:13:19.500 --> 00:13:20.500]  在1969年美國的紐約市
[00:13:20.500 --> 00:13:21.500]  在1969年美國的紐約市
[00:13:21.500 --> 00:13:22.500]  在1969年美國的紐約市
[00:13:22.500 --> 00:13:23.500]  在1969年美國的紐約市
[00:13:23.500 --> 00:13:24.500]  在1969年美國的紐約市
[00:13:24.500 --> 00:13:25.500]  在1969年美國的紐約市
[00:13:25.500 --> 00:13:26.500]  在1969年美國的紐約市
[00:13:26.500 --> 00:13:27.500]  在1969年美國的紐約市
[00:13:27.500 --> 00:13:28.500]  在1969年美國的紐約市
[00:13:28.500 --> 00:13:29.500]  在1969年美國的紐約市
[00:13:29.500 --> 00:13:30.500]  在1969年美國的紐約市
[00:13:30.500 --> 00:13:31.500]  在1969年美國的紐約市
[00:13:31.500 --> 00:13:32.500]  在1969年美國的紐約市
[00:13:32.500 --> 00:13:33.500]  在1969年美國的紐約市
[00:13:33.500 --> 00:13:34.500]  在1969年美國的紐約市
[00:13:34.500 --> 00:13:35.500]  在1969年美國的紐約市
[00:13:35.500 --> 00:13:36.500]  在1969年美國的紐約市
[00:13:36.500 --> 00:13:37.500]  在1969年美國的紐約市
[00:13:37.500 --> 00:13:38.500]  在1969年美國的紐約市
[00:13:38.500 --> 00:13:39.500]  在1969年美國的紐約市
[00:13:39.500 --> 00:13:40.500]  在1969年美國的紐約市
[00:13:40.500 --> 00:13:41.500]  在1969年美國的紐約市
[00:13:41.500 --> 00:13:42.500]  在1969年美國的紐約市
[00:13:42.500 --> 00:13:43.500]  在1969年美國的紐約市
[00:13:43.500 --> 00:13:44.500]  在1969年美國的紐約市
[00:13:44.500 --> 00:14:13.500]  在1969年美國的紐約市
[00:14:13.500 --> 00:14:14.500]  在1969年美國的紐約市
[00:14:14.500 --> 00:14:15.500]  在1969年美國的紐約市
[00:14:15.500 --> 00:14:16.500]  在1969年美國的紐約市
[00:14:16.500 --> 00:14:17.500]  在1969年美國的紐約市
[00:14:17.500 --> 00:14:18.500]  在1969年美國的紐約市
[00:14:18.500 --> 00:14:19.500]  在1969年美國的紐約市
[00:14:19.500 --> 00:14:20.500]  在1969年美國的紐約市
[00:14:20.500 --> 00:14:21.500]  在1969年美國的紐約市
[00:14:21.500 --> 00:14:22.500]  在1969年美國的紐約市
[00:14:22.500 --> 00:14:23.500]  在1969年美國的紐約市
[00:14:23.500 --> 00:14:24.500]  在1969年美國的紐約市
[00:14:24.500 --> 00:14:25.500]  在1969年美國的紐約市
[00:14:25.500 --> 00:14:26.500]  在1969年美國的紐約市
[00:14:26.500 --> 00:14:27.500]  在1969年美國的紐約市
[00:14:27.500 --> 00:14:28.500]  在1969年美國的紐約市
[00:14:28.500 --> 00:14:29.500]  在1969年美國的紐約市
[00:14:29.500 --> 00:14:30.500]  在1969年美國的紐約市
[00:14:30.500 --> 00:14:31.500]  在1969年美國的紐約市
[00:14:31.500 --> 00:14:45.500]  在1969年美國的紐約市
[00:14:45.500 --> 00:14:46.500]  在1969年美國的紐約市
[00:14:46.500 --> 00:14:47.500]  在1969年美國的紐約市
[00:14:47.500 --> 00:14:48.500]  在1969年美國的紐約市
[00:14:48.500 --> 00:14:49.500]  在1969年美國的紐約市
[00:14:49.500 --> 00:14:50.500]  在1969年美國的紐約市
[00:14:50.500 --> 00:14:51.500]  在1969年美國的紐約市
[00:14:51.500 --> 00:14:52.500]  在1969年美國的紐約市
[00:14:52.500 --> 00:14:53.500]  在1969年美國的紐約市
[00:14:53.500 --> 00:14:54.500]  在1969年美國的紐約市
[00:14:54.500 --> 00:14:55.500]  在1969年美國的紐約市
[00:14:55.500 --> 00:14:56.500]  在1969年美國的紐約市
[00:14:56.500 --> 00:14:57.500]  在1969年美國的紐約市
[00:14:57.500 --> 00:14:58.500]  在1969年美國的紐約市
[00:14:58.500 --> 00:14:59.500]  在1969年美國的紐約市
[00:14:59.500 --> 00:15:00.500]  在1969年美國的紐約市
[00:15:00.500 --> 00:15:01.500]  在1969年美國的紐約市
[00:15:01.500 --> 00:15:02.500]  在1969年美國的紐約市
[00:15:02.500 --> 00:15:03.500]  在1969年美國的紐約市
[00:15:03.500 --> 00:15:04.500]  在1969年美國的紐約市
[00:15:04.500 --> 00:15:05.500]  在1969年美國的紐約市
[00:15:05.500 --> 00:15:06.500]  在1969年美國的紐約市
[00:15:06.500 --> 00:15:07.500]  在1969年美國的紐約市
[00:15:07.500 --> 00:15:08.500]  在1969年美國的紐約市
[00:15:08.500 --> 00:15:09.500]  在1969年美國的紐約市
[00:15:09.500 --> 00:15:10.500]  在1969年美國的紐約市
[00:15:10.500 --> 00:15:11.500]  在1969年美國的紐約市
[00:15:11.500 --> 00:15:12.500]  在1969年美國的紐約市
[00:15:12.500 --> 00:15:13.500]  在1969年美國的紐約市
[00:15:13.500 --> 00:15:14.500]  在1969年美國的紐約市
[00:15:14.500 --> 00:15:15.500]  在1969年美國的紐約市
[00:15:15.500 --> 00:15:16.500]  在1969年美國的紐約市
[00:15:16.500 --> 00:15:17.500]  在1969年美國的紐約市
[00:15:17.500 --> 00:15:18.500]  在1969年美國的紐約市
[00:15:18.500 --> 00:15:42.500]  在1969年美國的紐約市
[00:15:42.500 --> 00:15:43.500]  在1969年美國的紐約市
[00:15:43.500 --> 00:15:44.500]  在1969年美國的紐約市
[00:15:44.500 --> 00:15:45.500]  在1969年美國的紐約市
[00:15:45.500 --> 00:15:46.500]  在1969年美國的紐約市
[00:15:46.500 --> 00:15:47.500]  在1969年美國的紐約市
[00:15:47.500 --> 00:15:48.500]  在1969年美國的紐約市
[00:15:48.500 --> 00:15:49.500]  在1969年美國的紐約市
[00:15:49.500 --> 00:15:50.500]  在1969年美國的紐約市
[00:15:50.500 --> 00:15:51.500]  在1969年美國的紐約市
[00:15:51.500 --> 00:15:52.500]  在1969年美國的紐約市
[00:15:52.500 --> 00:15:53.500]  在1969年美國的紐約市
[00:15:53.500 --> 00:15:54.500]  在1969年美國的紐約市
[00:15:54.500 --> 00:15:55.500]  在1969年美國的紐約市
[00:15:55.500 --> 00:15:56.500]  在1969年美國的紐約市
[00:15:56.500 --> 00:15:57.500]  在1969年美國的紐約市
[00:15:57.500 --> 00:15:58.500]  在1969年美國的紐約市
[00:15:58.500 --> 00:15:59.500]  在1969年美國的紐約市
[00:15:59.500 --> 00:16:00.500]  在1969年美國的紐約市
[00:16:00.500 --> 00:16:01.500]  在1969年美國的紐約市
[00:16:01.500 --> 00:16:28.500]  在1969年美國的紐約市
[00:16:28.500 --> 00:16:29.500]  在1969年美國的紐約市
[00:16:29.500 --> 00:16:30.500]  在1969年美國的紐約市
[00:16:30.500 --> 00:16:31.500]  在1969年美國的紐約市
