
[00:00:00.000 --> 00:00:02.000]  當你坐下來的時候跟你隔壁的同學說一聲
[00:05:06.000 --> 00:05:08.000]  我信耶穌是一件很恥惡的事情
[00:05:08.000 --> 00:05:10.000]  我不覺得我告訴你我是基督徒
[00:05:10.000 --> 00:05:12.000]  是一件很恥惡的事情
[00:05:12.000 --> 00:05:14.000]  所以保羅說
[00:05:14.000 --> 00:05:16.000]  我在經語基督同丁
[00:05:16.000 --> 00:05:18.000]  十字架現在活著
[00:05:18.000 --> 00:05:20.000]  並且我如今在肉身活著
[00:05:20.000 --> 00:05:22.000]  是因信神的兒子而活
[00:05:22.000 --> 00:05:24.000]  他是愛我 為我捨忌
[00:05:24.000 --> 00:05:26.000]  今天你領受主餐的時候
[00:05:26.000 --> 00:05:28.000]  很深深體會到
[00:05:28.000 --> 00:05:30.000]  他是愛你 為你捨忌
[00:05:30.000 --> 00:05:32.000]  凡是跟從基督的人
[00:05:32.000 --> 00:05:34.000]  不是在自己犯罪之後的本性上
[00:05:34.000 --> 00:05:36.000]  不是在自己犯罪之後的本性上
[00:05:36.000 --> 00:05:38.000]  建造自己
[00:05:38.000 --> 00:05:40.000]  如果是的
[00:05:40.000 --> 00:05:42.000]  中國人傳統所說的
[00:05:42.000 --> 00:05:44.000]  修為
[00:05:44.000 --> 00:05:46.000]  修養
[00:05:46.000 --> 00:05:48.000]  學養
[00:05:48.000 --> 00:05:50.000]  有沒有內涵
[00:05:50.000 --> 00:05:52.000]  中國式的君子和聖人的進路
[00:05:52.000 --> 00:05:54.000]  中國式的君子和聖人的進路
[00:05:54.000 --> 00:05:56.000]  就是在我們原本的生命中
[00:05:56.000 --> 00:05:58.000]  如何修
[00:05:58.000 --> 00:06:00.000]  同台食飯
[00:06:00.000 --> 00:06:02.000]  各自修行
[00:06:02.000 --> 00:06:04.000]  在我們中國的學說中
[00:06:04.000 --> 00:06:06.000]  最少有兩種極端的說法
[00:06:06.000 --> 00:06:08.000]  最少有兩種極端的說法
[00:06:08.000 --> 00:06:10.000]  第一種是人性本善
[00:06:10.000 --> 00:06:12.000]  基於人性本善
[00:06:12.000 --> 00:06:14.000]  如何修
[00:06:14.000 --> 00:06:16.000]  第二種極端的說法是人性本惡
[00:06:16.000 --> 00:06:18.000]  第二種極端的說法是人性本惡
[00:06:18.000 --> 00:06:20.000]  如何修
[00:06:20.000 --> 00:06:22.000]  兩種都是基於人的本性
[00:06:22.000 --> 00:06:24.000]  兩種都是基於人的本性
[00:06:24.000 --> 00:06:26.000]  人的智慧
[00:06:26.000 --> 00:06:28.000]  有限在於想成這樣
[00:06:28.000 --> 00:06:30.000]  不要忘記
[00:06:30.000 --> 00:06:32.000]  確實是真的
[00:06:32.000 --> 00:06:34.000]  在現實世界
[00:06:34.000 --> 00:06:36.000]  我希望你有
[00:06:36.000 --> 00:06:38.000]  有些人修得不差
[00:06:38.000 --> 00:06:40.000]  有些人修得不差
[00:06:40.000 --> 00:06:42.000]  甚至會說
[00:06:42.000 --> 00:06:44.000]  比基督徒還要好
[00:06:44.000 --> 00:06:46.000]  有些人
[00:06:46.000 --> 00:06:48.000]  不信耶穌
[00:06:48.000 --> 00:06:50.000]  但修得比基督徒好
[00:06:50.000 --> 00:06:52.000]  有的
[00:06:52.000 --> 00:06:54.000]  根據聖經的標準
[00:06:54.000 --> 00:06:56.000]  是有這些人修得不差
[00:06:56.000 --> 00:06:58.000]  但是
[00:06:58.000 --> 00:07:00.000]  有兩個問題
[00:07:00.000 --> 00:07:02.000]  第一,這些人不多
[00:07:02.000 --> 00:07:04.000]  多數都修得不好
[00:07:04.000 --> 00:07:06.000]  你看到多數都修得不好
[00:07:06.000 --> 00:07:08.000]  修得好的很少
[00:07:08.000 --> 00:07:10.000]  第二,如果以聖經標準
[00:07:10.000 --> 00:07:12.000]  根本沒有人修得到
[00:07:12.000 --> 00:07:14.000]  聖經標準說什麼
[00:07:14.000 --> 00:07:16.000]  聖經標準說,你心裡恨一個人就等於殺了一個人
[00:07:16.000 --> 00:07:18.000]  說的是心裡
[00:07:18.000 --> 00:07:20.000]  不是說我做出來的
[00:07:20.000 --> 00:07:22.000]  中國人的行為是說
[00:07:22.000 --> 00:07:24.000]  做出來的
[00:07:24.000 --> 00:07:26.000]  中國的思想重點是說
[00:07:26.000 --> 00:07:28.000]  你要做出來的
[00:07:28.000 --> 00:07:30.000]  心怎麼想沒人知道
[00:07:30.000 --> 00:07:32.000]  但是神的標準
[00:07:32.000 --> 00:07:34.000]  祂知道,祂監察人心
[00:07:34.000 --> 00:07:36.000]  如果從聖經的標準,就沒有人修得到
[00:07:36.000 --> 00:07:38.000]  聖經從來都不用這個方法和進度
[00:07:38.000 --> 00:07:40.000]  因為沒得修
[00:07:40.000 --> 00:07:42.000]  你的車去修理
[00:07:42.000 --> 00:07:44.000]  那個修理師傅說,舊到沒得修
[00:07:44.000 --> 00:07:46.000]  去劏了它
[00:07:46.000 --> 00:07:48.000]  聖經說
[00:07:48.000 --> 00:07:50.000]  我們要跟從基督
[00:07:50.000 --> 00:07:52.000]  才要悔改
[00:07:52.000 --> 00:07:54.000]  悔改就是180度的轉變
[00:07:54.000 --> 00:07:56.000]  改變了我的價值觀
[00:07:56.000 --> 00:07:58.000]  人生觀,我重新開始成為一個新造的人
[00:07:58.000 --> 00:08:00.000]  這個轉變,這個悔改
[00:08:00.000 --> 00:08:02.000]  不是信主講的悔改
[00:08:02.000 --> 00:08:04.000]  我們每一天都需要悔改
[00:08:04.000 --> 00:08:06.000]  所以雅各書就說,你們要彼此認罪
[00:08:06.000 --> 00:08:08.000]  互相代求
[00:08:08.000 --> 00:08:10.000]  我們每天都需要悔改
[00:08:10.000 --> 00:08:12.000]  不單止只是悔改
[00:08:12.000 --> 00:08:14.000]  當然我們明白有些基督徒是悔而不改
[00:08:14.000 --> 00:08:16.000]  成日悔不改
[00:08:16.000 --> 00:08:18.000]  是
[00:08:18.000 --> 00:08:20.000]  是悔改
[00:08:20.000 --> 00:08:22.000]  然後學習寫記
[00:08:22.000 --> 00:08:24.000]  不是在悔改就停下
[00:08:24.000 --> 00:08:26.000]  我們要學習寫記
[00:08:26.000 --> 00:08:28.000]  寫記就是否定和拒絕
[00:08:28.000 --> 00:08:30.000]  他究竟講了什麼
[00:08:30.000 --> 00:08:32.000]  就是否定和拒絕
[00:08:32.000 --> 00:08:34.000]  這個是犯罪之後本性的我
[00:08:34.000 --> 00:08:36.000]  因為本性我是自私的,本性我是有限的
[00:08:36.000 --> 00:08:38.000]  我們的視野都是有限的
[00:08:38.000 --> 00:08:40.000]  如果這樣的話
[00:08:40.000 --> 00:08:42.000]  我就天天背起自己的十字架
[00:08:42.000 --> 00:08:44.000]  來跟從耶穌
[00:08:44.000 --> 00:08:46.000]  我們不是替耶穌背十字架
[00:08:46.000 --> 00:08:48.000]  是我們的重擔
[00:08:48.000 --> 00:08:50.000]  就是不斷學習拆毀自己的本性
[00:08:50.000 --> 00:08:52.000]  然後去跟從這位主
[00:08:52.000 --> 00:08:54.000]  保羅更加補充
[00:08:54.000 --> 00:08:56.000]  他思考了很久
[00:08:56.000 --> 00:08:58.000]  他說凡是屬耶穌基督的人
[00:08:58.000 --> 00:09:00.000]  都已經把肉體和肉體的邪情私欲
[00:09:00.000 --> 00:09:02.000]  同釘在十字架上
[00:09:02.000 --> 00:09:04.000]  我們若果靠著聖靈而活
[00:09:04.000 --> 00:09:06.000]  也要靠著聖靈而行事
[00:09:06.000 --> 00:09:08.000]  寫記和天天背起十字架
[00:09:08.000 --> 00:09:10.000]  就是每日學習否定自己的本性
[00:09:10.000 --> 00:09:12.000]  將肉體和肉體的邪情私欲
[00:09:12.000 --> 00:09:14.000]  同釘在十字架上
[00:09:14.000 --> 00:09:16.000]  這幅圖就很清楚
[00:09:16.000 --> 00:09:18.000]  三個階段
[00:09:18.000 --> 00:09:20.000]  這三個階段裏面
[00:09:20.000 --> 00:09:22.000]  大部份基督徒第一個階段是沒有問題的
[00:09:22.000 --> 00:09:24.000]  大部份
[00:09:24.000 --> 00:09:26.000]  都認同了要跟從基督
[00:09:26.000 --> 00:09:28.000]  要寫記
[00:09:28.000 --> 00:09:30.000]  要天天背起十字架
[00:09:30.000 --> 00:09:32.000]  在頭腦上是沒有問題的
[00:09:32.000 --> 00:09:34.000]  但實際生命上是否這樣做
[00:09:34.000 --> 00:09:36.000]  是另一回事
[00:09:36.000 --> 00:09:38.000]  不過到了第二個階段和第三階段就出事了
[00:09:38.000 --> 00:09:40.000]  我們看到教會歷史裏面
[00:09:40.000 --> 00:09:42.000]  有
[00:09:42.000 --> 00:09:44.000]  苦修士
[00:09:44.000 --> 00:09:46.000]  苦行僧
[00:09:46.000 --> 00:09:50.000]  這些修士
[00:09:50.000 --> 00:09:52.000]  就停留在第二個階段
[00:09:52.000 --> 00:09:54.000]  他們沒有第三個階段
[00:09:54.000 --> 00:09:56.000]  常常活在一個很痛楚
[00:09:56.000 --> 00:09:58.000]  要處理自己的罪的問題
[00:09:58.000 --> 00:10:00.000]  罪性的問題
[00:10:00.000 --> 00:10:02.000]  甚至在修道院用鞭
[00:10:02.000 --> 00:10:04.000]  鞭打自己
[00:10:04.000 --> 00:10:06.000]  去克制自己的肉體
[00:10:06.000 --> 00:10:08.000]  但他們沒有什麼盼望
[00:10:08.000 --> 00:10:10.000]  第三步
[00:10:10.000 --> 00:10:12.000]  如果我們去讀這些苦修士
[00:10:12.000 --> 00:10:14.000]  靈修日記的時候
[00:10:14.000 --> 00:10:16.000]  令到你
[00:10:16.000 --> 00:10:18.000]  灰心失意
[00:10:18.000 --> 00:10:20.000]  因為他們那種修行
[00:10:20.000 --> 00:10:22.000]  是靠人的能力
[00:10:22.000 --> 00:10:24.000]  沒錯我們明白的
[00:10:24.000 --> 00:10:26.000]  仍然人需要立志將自己的邪情私慾釘在十字架上
[00:10:26.000 --> 00:10:28.000]  但更重要的
[00:10:28.000 --> 00:10:30.000]  必須有第三步
[00:10:30.000 --> 00:10:32.000]  要靠著聖靈行事
[00:10:32.000 --> 00:10:34.000]  但有另一種人
[00:10:34.000 --> 00:10:36.000]  就是極端靈因派的人
[00:10:36.000 --> 00:10:38.000]  沒有了中間
[00:10:38.000 --> 00:10:40.000]  一跟從耶穌就跳到靠著聖靈行事
[00:10:40.000 --> 00:10:42.000]  沒有了中間
[00:10:42.000 --> 00:10:44.000]  很恐怖
[00:10:44.000 --> 00:10:46.000]  不可能沒有中間
[00:10:46.000 --> 00:10:48.000]  必然要有
[00:10:48.000 --> 00:10:50.000]  這三個步驟是不能離開的
[00:10:50.000 --> 00:10:52.000]  可以長可以短可以快可以慢
[00:10:52.000 --> 00:10:54.000]  但這三個步驟是不能離開的
[00:10:54.000 --> 00:10:56.000]  有人想試圖逃離第二個步驟
[00:10:56.000 --> 00:10:58.000]  一跳就聖靈充滿
[00:10:58.000 --> 00:11:00.000]  嘩!什麼都可以
[00:11:00.000 --> 00:11:02.000]  我靠著那卡科里奧的凡事都能做
[00:11:02.000 --> 00:11:04.000]  嘩!注重我裡面的比世界的更大
[00:11:04.000 --> 00:11:06.000]  人生不是這樣的
[00:11:06.000 --> 00:11:08.000]  人生不是這樣的
[00:11:08.000 --> 00:11:10.000]  人生不是這樣的
[00:11:10.000 --> 00:11:12.000]  在必經階段是痛苦的
[00:11:12.000 --> 00:11:14.000]  要將自己的肉體和邪情私慾釘在十字架上
[00:11:14.000 --> 00:11:16.000]  要將自己的肉體和邪情私慾釘在十字架上
[00:11:16.000 --> 00:11:18.000]  是痛苦的
[00:11:18.000 --> 00:11:20.000]  釘十字架
[00:11:20.000 --> 00:11:22.000]  不是丟進鍋裡煎
[00:11:22.000 --> 00:11:24.000]  釘十字架
[00:11:24.000 --> 00:11:26.000]  所以我們看到耶穌說
[00:11:26.000 --> 00:11:28.000]  你要寫記
[00:11:28.000 --> 00:11:30.000]  天天背著十字架跟從我
[00:11:30.000 --> 00:11:32.000]  這個進路不是人想像到的
[00:11:32.000 --> 00:11:34.000]  耶穌提出了這個進路
[00:11:34.000 --> 00:11:36.000]  第二就要信服
[00:11:36.000 --> 00:11:38.000]  什麼時候需要信服
[00:11:38.000 --> 00:11:40.000]  不願意不明白的時候
[00:11:40.000 --> 00:11:42.000]  仍要堅守神的心意才需要信服
[00:11:42.000 --> 00:11:44.000]  仍要堅守神的心意才需要信服
[00:11:44.000 --> 00:11:46.000]  現在的歪理在哪裡
[00:11:46.000 --> 00:11:48.000]  現在世界上太多歪理
[00:11:48.000 --> 00:11:50.000]  現在世界上太多歪理
[00:11:50.000 --> 00:11:52.000]  我這樣說可能得罪了你
[00:11:52.000 --> 00:11:54.000]  我這樣說可能得罪了你
[00:11:54.000 --> 00:11:56.000]  不好意思
[00:11:56.000 --> 00:11:58.000]  你看十誡裡面
[00:11:58.000 --> 00:12:00.000]  同人講的第一條誡明
[00:12:00.000 --> 00:12:02.000]  你看十誡裡面
[00:12:02.000 --> 00:12:04.000]  同人講的第一條誡明
[00:12:04.000 --> 00:12:06.000]  當孝敬父母
[00:12:06.000 --> 00:12:08.000]  當孝敬父母
[00:12:08.000 --> 00:12:10.000]  就是說
[00:12:10.000 --> 00:12:12.000]  如果不孝敬父母的人
[00:12:12.000 --> 00:12:14.000]  你告訴我
[00:12:14.000 --> 00:12:16.000]  你敬虔愛上帝
[00:12:16.000 --> 00:12:18.000]  我真的接受不了
[00:12:18.000 --> 00:12:20.000]  我不愛我父母
[00:12:20.000 --> 00:12:22.000]  我愛主
[00:12:22.000 --> 00:12:24.000]  你在說什麼
[00:12:24.000 --> 00:12:26.000]  我父母不值得我孝順
[00:12:26.000 --> 00:12:28.000]  為什麼
[00:12:28.000 --> 00:12:30.000]  有優有差
[00:12:30.000 --> 00:12:32.000]  要求我無理
[00:12:32.000 --> 00:12:34.000]  他要求的東西不合理
[00:12:34.000 --> 00:12:36.000]  不等於不合真理
[00:12:36.000 --> 00:12:38.000]  是兩個層次的東西
[00:12:38.000 --> 00:12:40.000]  因為我們的生活大部分的東西和真理無關
[00:12:40.000 --> 00:12:42.000]  很簡單我舉個例子
[00:12:42.000 --> 00:12:44.000]  今晚吃完飯你媽說你洗碗
[00:12:44.000 --> 00:12:46.000]  昨晚我洗了,弟弟還沒洗
[00:12:46.000 --> 00:12:48.000]  是不是真理
[00:12:48.000 --> 00:12:50.000]  誰洗和誰不洗
[00:12:50.000 --> 00:12:52.000]  我計算過
[00:12:52.000 --> 00:12:54.000]  弟弟一餐我一餐
[00:12:54.000 --> 00:12:56.000]  今天這一餐應該輪到他,為什麼不是他
[00:12:56.000 --> 00:12:58.000]  媽你偏心
[00:12:58.000 --> 00:13:00.000]  是偏心
[00:13:00.000 --> 00:13:02.000]  你去照X-ray
[00:13:02.000 --> 00:13:04.000]  大家的心是不是偏心
[00:13:04.000 --> 00:13:06.000]  是偏心
[00:13:06.000 --> 00:13:08.000]  沒有人的心生在中間
[00:13:08.000 --> 00:13:10.000]  那些叫忠心,要做手術
[00:13:10.000 --> 00:13:12.000]  個個都偏心
[00:13:12.000 --> 00:13:14.000]  世界就是這樣
[00:13:14.000 --> 00:13:16.000]  你家裡不是用法律
[00:13:16.000 --> 00:13:18.000]  不是用公平去說
[00:13:18.000 --> 00:13:20.000]  而且最重要的問題
[00:13:20.000 --> 00:13:22.000]  聖經說當孝敬父母
[00:13:22.000 --> 00:13:24.000]  從來沒有一個附帶條件
[00:13:24.000 --> 00:13:26.000]  是你對得好
[00:13:26.000 --> 00:13:28.000]  是否值得你孝順
[00:13:28.000 --> 00:13:30.000]  所以你才決定孝不孝順
[00:13:30.000 --> 00:13:32.000]  不是的,除非他要求你違反真理
[00:13:32.000 --> 00:13:34.000]  如果沒有違反真理
[00:13:34.000 --> 00:13:36.000]  你是必須要孝順父母
[00:13:36.000 --> 00:13:38.000]  原因是他是你父母
[00:13:38.000 --> 00:13:40.000]  是不是
[00:13:40.000 --> 00:13:42.000]  不是值不值得
[00:13:42.000 --> 00:13:44.000]  弟兄姊妹,當你做父母你就明白
[00:13:44.000 --> 00:13:46.000]  你的子女不孝順你
[00:13:46.000 --> 00:13:48.000]  是應該的
[00:13:48.000 --> 00:13:50.000]  這叫賢顏報
[00:13:50.000 --> 00:13:52.000]  你很值得他孝順你嗎
[00:13:52.000 --> 00:13:54.000]  很值得嗎
[00:13:54.000 --> 00:13:56.000]  嘔心瀝血對他好
[00:13:56.000 --> 00:13:58.000]  你媽媽也有嘔心瀝血
[00:13:58.000 --> 00:14:00.000]  那為什麼你不孝順他
[00:14:00.000 --> 00:14:02.000]  孝順不在乎父母好不好
[00:14:02.000 --> 00:14:04.000]  只要他是你的父母
[00:14:04.000 --> 00:14:06.000]  你就要孝順他
[00:14:06.000 --> 00:14:08.000]  對不對
[00:14:08.000 --> 00:14:10.000]  越有理性,越聰明的人
[00:14:10.000 --> 00:14:12.000]  越多歪理,越多合理化的理由
[00:14:12.000 --> 00:14:14.000]  去解釋自己的行為
[00:14:14.000 --> 00:14:16.000]  去逃避一切責任
[00:14:16.000 --> 00:14:18.000]  要求不合理,所以不需要孝順他
[00:14:18.000 --> 00:14:20.000]  我又聽過一些歪理
[00:14:20.000 --> 00:14:22.000]  當信服政府
[00:14:22.000 --> 00:14:24.000]  信服掌權者
[00:14:24.000 --> 00:14:26.000]  你這個政府值得我信服嗎
[00:14:26.000 --> 00:14:28.000]  又不公平又不公義
[00:14:28.000 --> 00:14:30.000]  那我問第二個問題
[00:14:30.000 --> 00:14:32.000]  我問第二個問題
[00:14:32.000 --> 00:14:34.000]  全世界哪個國家
[00:14:34.000 --> 00:14:36.000]  哪個政府值得你信服呢
[00:14:36.000 --> 00:14:38.000]  美國嗎
[00:14:38.000 --> 00:14:40.000]  你看現在參選的一個瘋子
[00:14:40.000 --> 00:14:42.000]  一個說謊的
[00:14:42.000 --> 00:14:44.000]  你說吧
[00:14:44.000 --> 00:14:48.000]  當我們很出名的基督教作家
[00:14:48.000 --> 00:14:50.000]  Philip Young在吵
[00:14:50.000 --> 00:14:52.000]  方派為什麼要支持特朗普
[00:14:52.000 --> 00:14:54.000]  我就反而要問一個問題
[00:14:54.000 --> 00:14:56.000]  難道支持希拉蕊嗎
[00:14:56.000 --> 00:14:58.000]  兩個都不是好人
[00:14:58.000 --> 00:15:00.000]  你支持誰都不對
[00:15:00.000 --> 00:15:02.000]  當然我也不贊成支持特朗普
[00:15:02.000 --> 00:15:04.000]  但希拉蕊又很好嗎
[00:15:04.000 --> 00:15:06.000]  你有問題
[00:15:06.000 --> 00:15:08.000]  有哪個國家的政府
[00:15:08.000 --> 00:15:10.000]  真是公平公義公正道理
[00:15:10.000 --> 00:15:12.000]  值得你信服呢
[00:15:12.000 --> 00:15:14.000]  你找吧
