
[00:00:00.000 --> 00:00:04.400]  耶穌基督受難的經歷
[00:05:15.960 --> 00:05:17.960]  耶穌說,你進入你的國的時候
[00:05:17.960 --> 00:05:19.960]  求你紀念我
[00:05:19.960 --> 00:05:23.960]  我們看到這個強度對於耶穌的認識
[00:05:23.960 --> 00:05:26.960]  他相信耶穌是上帝的兒子
[00:05:26.960 --> 00:05:30.960]  所以才會向耶穌作出這樣的懇求
[00:05:30.960 --> 00:05:35.960]  但想不到,耶穌立刻給他一個保證
[00:05:35.960 --> 00:05:38.960]  就是這一句保證之言
[00:05:39.960 --> 00:05:41.960]  第二句的說話
[00:05:41.960 --> 00:05:43.960]  我實在告訴你
[00:05:43.960 --> 00:05:46.960]  今天你要和我在樂園裡了
[00:05:46.960 --> 00:05:50.960]  但這句說話原來有另外一個譯法
[00:05:50.960 --> 00:05:53.960]  怎樣譯呢?
[00:05:53.960 --> 00:05:56.960]  就是我今天實在告訴你
[00:05:56.960 --> 00:05:59.960]  你將要和我在樂園裡
[00:05:59.960 --> 00:06:03.960]  強度對於上主的國度
[00:06:03.960 --> 00:06:05.960]  沒有完全的認識
[00:06:05.960 --> 00:06:07.960]  他所求的是將來的事
[00:06:08.960 --> 00:06:13.960]  希望將來耶穌能夠得到上主的國度的時候
[00:06:13.960 --> 00:06:15.960]  可以記得他
[00:06:15.960 --> 00:06:18.960]  但耶穌立刻給他一個明確的保證
[00:06:18.960 --> 00:06:21.960]  就是我實在告訴你
[00:06:21.960 --> 00:06:24.960]  是非常有力,非常肯定
[00:06:24.960 --> 00:06:28.960]  這個強度他得到
[00:06:28.960 --> 00:06:33.960]  帶給每一個在罪裡面的人無限的盼望
[00:06:33.960 --> 00:06:35.960]  因為知道只要肯悔改
[00:06:35.960 --> 00:06:38.960]  相信一個徹底的醒悟
[00:06:38.960 --> 00:06:41.960]  得救是必然的出現
[00:06:41.960 --> 00:06:45.960]  因為人的得救是出於上帝的恩典
[00:06:45.960 --> 00:06:48.960]  並不是因為我們做了什麼
[00:06:48.960 --> 00:06:51.960]  這是上帝給我們的保證
[00:06:51.960 --> 00:06:54.960]  第三句的說話
[00:06:54.960 --> 00:06:57.960]  是一句念親之言
[00:06:57.960 --> 00:07:01.960]  在《約翰福音》第十九章的二十五至二十七節
[00:07:01.960 --> 00:07:04.960]  在福音書當中
[00:07:04.960 --> 00:07:06.960]  耶穌和他的母親瑪利亞
[00:07:06.960 --> 00:07:09.960]  有幾個重要的互動的片段
[00:07:09.960 --> 00:07:12.960]  包括了耶穌在十二歲的時候
[00:07:12.960 --> 00:07:15.960]  跟他的父母上到聖殿當中
[00:07:15.960 --> 00:07:18.960]  但是之後他沒有跟他們一起離開
[00:07:18.960 --> 00:07:22.960]  結果約瑟和瑪利亞要回頭來找耶穌
[00:07:22.960 --> 00:07:26.960]  耶穌在加拿大婚宴上
[00:07:26.960 --> 00:07:29.960]  施行第一個的神蹟
[00:07:29.960 --> 00:07:32.960]  也是按照著他母親的請求
[00:07:33.960 --> 00:07:35.960]  還有另外一些的片段
[00:07:35.960 --> 00:07:37.960]  作為媽媽
[00:07:37.960 --> 00:07:41.960]  瑪利亞一直來到守候她自己的孩子
[00:07:41.960 --> 00:07:44.960]  無論她在年幼的時候
[00:07:44.960 --> 00:07:46.960]  甚至乎有很多人
[00:07:46.960 --> 00:07:51.960]  認為她配得做老師拉比的時候
[00:07:51.960 --> 00:07:55.960]  當見到自己的孩子
[00:07:55.960 --> 00:07:58.960]  被釘在十字架的上邊
[00:07:58.960 --> 00:08:00.960]  受極大的痛苦
[00:08:00.960 --> 00:08:02.960]  作為媽媽的瑪利亞
[00:08:03.960 --> 00:08:04.960]  她的痛苦
[00:08:04.960 --> 00:08:06.960]  必定比耶穌更加的厲害
[00:08:06.960 --> 00:08:11.960]  耶穌又怎會不知道媽媽的心情呢
[00:08:11.960 --> 00:08:15.960]  他也想念他自己的媽媽
[00:08:15.960 --> 00:08:19.960]  因此他將照顧媽媽的責任
[00:08:19.960 --> 00:08:23.960]  交給了一個他所愛所信任的門徒約翰
[00:08:23.960 --> 00:08:26.960]  他跟瑪利亞說
[00:08:26.960 --> 00:08:30.960]  母親,看你的兒子
[00:08:32.960 --> 00:08:34.960]  然後對他的門徒約翰說
[00:08:34.960 --> 00:08:37.960]  看你的母親
[00:08:37.960 --> 00:08:41.960]  耶穌說過凡進行天父旨意的人
[00:08:41.960 --> 00:08:45.960]  就是他的兄弟,他的姐妹,他的母親
[00:08:45.960 --> 00:08:49.960]  在《馬太福音》十二章五十節記載
[00:08:49.960 --> 00:08:52.960]  所以我們知道耶穌掛念世上
[00:08:52.960 --> 00:08:55.960]  所有進行天父旨意的人
[00:08:56.960 --> 00:09:02.960]  也渴望我們每一個人能夠得到照顧和保障
[00:09:02.960 --> 00:09:08.960]  第四句說話是避棄之言
[00:09:08.960 --> 00:09:11.960]  在《馬太福音》第二十七章四十六節
[00:09:11.960 --> 00:09:14.960]  耶穌在被釘十字架
[00:09:14.960 --> 00:09:16.960]  就在那一刻
[00:09:16.960 --> 00:09:19.960]  他要承擔世上所有人的罪
[00:09:19.960 --> 00:09:21.960]  而罪的結果
[00:09:21.960 --> 00:09:25.960]  就是使人和上帝的關係斷絕
[00:09:26.960 --> 00:09:28.960]  耶穌痛苦地喊叫
[00:09:28.960 --> 00:09:31.960]  我的上帝,我的上帝
[00:09:31.960 --> 00:09:34.960]  為什麼離棄我
[00:09:34.960 --> 00:09:39.960]  頂姐妹,你有沒有落入過這樣的情境
[00:09:39.960 --> 00:09:43.960]  所有的人離開你
[00:09:43.960 --> 00:09:45.960]  可能你都能夠接受
[00:09:45.960 --> 00:09:47.960]  但是有一刻
[00:09:47.960 --> 00:09:50.960]  你覺得連上帝都離棄你
[00:09:50.960 --> 00:09:55.960]  這種痛苦,這種滋味
[00:09:56.960 --> 00:09:57.960]  未經歷過的人
[00:09:57.960 --> 00:10:01.960]  很難想像,很難去體會
[00:10:01.960 --> 00:10:07.960]  耶穌以一個有罪的人的身份
[00:10:07.960 --> 00:10:14.960]  去體會到罪和上帝永遠的隔絕
[00:10:14.960 --> 00:10:16.960]  不僅如此
[00:10:16.960 --> 00:10:19.960]  被罪所傷害的人
[00:10:19.960 --> 00:10:22.960]  同樣是非常痛苦
[00:10:23.960 --> 00:10:26.960]  耶穌就是被罪所傷害的人
[00:10:26.960 --> 00:10:29.960]  那些無知的人
[00:10:29.960 --> 00:10:32.960]  那些充滿著自私、貪婪
[00:10:32.960 --> 00:10:35.960]  覺得耶穌威脅他們的人
[00:10:35.960 --> 00:10:37.960]  要將耶穌釘死
[00:10:37.960 --> 00:10:41.960]  為什麼上帝不伸張正義
[00:10:41.960 --> 00:10:43.960]  將這些人消滅
[00:10:43.960 --> 00:10:48.960]  反而要將耶穌釘死
[00:10:51.960 --> 00:10:53.960]  如果耶穌沒有體驗過
[00:10:53.960 --> 00:10:56.960]  這種被罪傷害、切膚之痛
[00:10:56.960 --> 00:10:59.960]  祂說能夠拯救我們
[00:10:59.960 --> 00:11:02.960]  可能都是一些風涼的話
[00:11:02.960 --> 00:11:05.960]  就好像有一個典故
[00:11:05.960 --> 00:11:08.960]  叫做「何不食肉糜」
[00:11:08.960 --> 00:11:11.960]  進位帝在位的時候
[00:11:11.960 --> 00:11:14.960]  有一年發生饑荒
[00:11:14.960 --> 00:11:16.960]  百姓沒有糧食
[00:11:16.960 --> 00:11:19.960]  他們可以吃的就是草根、樹皮
[00:11:20.960 --> 00:11:22.960]  有很多人因為這樣的緣故
[00:11:22.960 --> 00:11:24.960]  活活餓死
[00:11:24.960 --> 00:11:26.960]  消息傳到皇宮當中
[00:11:26.960 --> 00:11:31.960]  善良的進位帝覺得這樣很有問題
[00:11:31.960 --> 00:11:35.960]  他覺得不可以讓他的百姓受苦
[00:11:35.960 --> 00:11:39.960]  接著他就跟他的大臣說
[00:11:39.960 --> 00:11:43.960]  我百姓既然沒有米來充饑
[00:11:43.960 --> 00:11:46.960]  為什麼他們不吃肉粥呢?
[00:11:47.960 --> 00:11:50.960]  對於一個生活在皇宮的皇帝
[00:11:50.960 --> 00:11:54.960]  根本沒有辦法去想像民間的疾苦
[00:11:54.960 --> 00:11:58.960]  如果我們的上帝也是在高天之上
[00:11:58.960 --> 00:12:00.960]  祂沒有經歷這一切
[00:12:00.960 --> 00:12:03.960]  祂說明白能夠拯救我們
[00:12:03.960 --> 00:12:06.960]  可能都只不過是一些空話
[00:12:06.960 --> 00:12:13.960]  第五句說話叫做「苦不堪言」
[00:12:13.960 --> 00:12:16.960]  在約翰福音十九章第二十八節
[00:12:17.960 --> 00:12:19.960]  耶穌只說了三個字
[00:12:19.960 --> 00:12:22.960]  「我學了」
[00:12:22.960 --> 00:12:27.960]  這三個字跟前面呼喊
[00:12:27.960 --> 00:12:30.960]  我的上帝,我的上帝為什麼離棄我
[00:12:30.960 --> 00:12:32.960]  是彼此的相關
[00:12:32.960 --> 00:12:37.960]  我的上帝,我的上帝為什麼離棄我
[00:12:37.960 --> 00:12:40.960]  是一個心靈的苦楚
[00:12:40.960 --> 00:12:43.960]  覺得連上帝都忘記了自己
[00:12:44.960 --> 00:12:49.960]  「我學了」是一個身體上承受的苦楚的呼喊
[00:12:49.960 --> 00:12:51.960]  到了這個時候
[00:12:51.960 --> 00:12:55.960]  耶穌已經失去了很多的血
[00:12:55.960 --> 00:12:59.960]  祂的身體越來越虛弱
[00:12:59.960 --> 00:13:02.960]  口也是乾渴
[00:13:02.960 --> 00:13:06.960]  所以祂就說了「我學了」
[00:13:06.960 --> 00:13:10.960]  耶穌是上帝的兒子
[00:13:10.960 --> 00:13:12.960]  是一個完全的神
[00:13:13.960 --> 00:13:15.960]  但祂同樣是一個真真實實的人
[00:13:15.960 --> 00:13:18.960]  祂不是由人來虛構出來
[00:13:18.960 --> 00:13:20.960]  幻想出來
[00:13:20.960 --> 00:13:23.960]  祂是一個真正的人
[00:13:23.960 --> 00:13:25.960]  幾千年以來
[00:13:25.960 --> 00:13:30.960]  無數的人都為自己構想了一些神靈
[00:13:30.960 --> 00:13:35.960]  但耶穌不是由人的想像去想像出來
[00:13:35.960 --> 00:13:39.960]  祂是和我們一起的生活
[00:13:39.960 --> 00:13:41.960]  經歷人的一切
[00:13:42.960 --> 00:13:44.960]  所以到了生命的這一刻
[00:13:44.960 --> 00:13:48.960]  祂和人的反應一樣
[00:13:48.960 --> 00:13:51.960]  祂需要得到這個水
[00:13:51.960 --> 00:13:55.960]  得到這個方法來解渴
[00:13:55.960 --> 00:13:59.960]  第六句的說話
[00:13:59.960 --> 00:14:01.960]  是勝利之言
[00:14:01.960 --> 00:14:04.960]  在約翰福音19:30
[00:14:04.960 --> 00:14:07.960]  耶穌說「成了」
[00:14:08.960 --> 00:14:13.960]  在人看來,耶穌在十字架上被釘死
[00:14:13.960 --> 00:14:15.960]  是一個徹底的失敗
[00:14:15.960 --> 00:14:18.960]  所以在早期教會有些異端
[00:14:18.960 --> 00:14:21.960]  都不能夠去接受一個會被釘死
[00:14:21.960 --> 00:14:23.960]  會面對痛苦的神
[00:14:23.960 --> 00:14:27.960]  但在聖經上給我們看見
[00:14:27.960 --> 00:14:31.960]  耶穌被釘死不是一種失敗
[00:14:31.960 --> 00:14:36.960]  是完成了上帝交託給他的使命
[00:14:37.960 --> 00:14:38.960]  成就了救恩
[00:14:38.960 --> 00:14:43.960]  所以一般人看來是完了
[00:14:43.960 --> 00:14:45.960]  但耶穌不是說完了
[00:14:45.960 --> 00:14:51.960]  今天我們可能都面對過不少的打擊
[00:14:51.960 --> 00:14:53.960]  面對過失敗
[00:14:53.960 --> 00:14:57.960]  可能你會覺得一切都完了
[00:14:57.960 --> 00:14:59.960]  沒有了
[00:14:59.960 --> 00:15:01.960]  我的前途,我的事業
[00:15:01.960 --> 00:15:04.960]  我的一切都在這裡完了
[00:15:05.960 --> 00:15:08.960]  但耶穌用另一個角度去看
[00:15:08.960 --> 00:15:10.960]  是上主的角度
[00:15:10.960 --> 00:15:12.960]  這個角度讓他看見
[00:15:12.960 --> 00:15:14.960]  他不是失敗
[00:15:14.960 --> 00:15:18.960]  是一步一步去實現了上帝的計劃
[00:15:18.960 --> 00:15:21.960]  上帝的安排
[00:15:21.960 --> 00:15:27.960]  成了就是讓罪不能再去克制人
[00:15:27.960 --> 00:15:31.960]  死亡不再是我們生命的終局
[00:15:32.960 --> 00:15:36.960]  因為將會等待復活的來臨
[00:15:36.960 --> 00:15:42.960]  最後一句說話是釋放之言
[00:15:42.960 --> 00:15:45.960]  路加福音第23章46節
[00:15:45.960 --> 00:15:48.960]  耶穌大聲喊著說
[00:15:48.960 --> 00:15:53.960]  父啊,我將我的令交在你手裡
[00:15:53.960 --> 00:15:58.960]  說完這句說話,耶穌就斷氣
[00:15:59.960 --> 00:16:04.960]  耶穌在十字架上用最後一口氣
[00:16:04.960 --> 00:16:08.960]  大聲來說出最後一句說話
[00:16:08.960 --> 00:16:12.960]  這個是宣告得到釋放
[00:16:12.960 --> 00:16:17.960]  從此沒有任何的權勢
[00:16:17.960 --> 00:16:22.960]  可以再限制我們每一個跟從耶穌的生命
[00:16:23.960 --> 00:16:29.960]  父啊,我將我的令交在你手裡
[00:16:29.960 --> 00:16:37.960]  今日有人因著名,因著利,因著權勢而出賣自己的靈魂
[00:16:37.960 --> 00:16:43.960]  將他的靈魂交給這個邪惡的政權,交給魔鬼
[00:16:43.960 --> 00:16:45.960]  但基督徒的一生
[00:16:45.960 --> 00:16:49.960]  我們要知道我們將我們的靈魂不是交給魔鬼
[00:16:49.960 --> 00:16:51.960]  而是交給上帝
[00:16:52.960 --> 00:16:55.960]  這也是我們一生要打的仗
[00:16:55.960 --> 00:16:59.960]  也是我們生命的盼望所在
[00:16:59.960 --> 00:17:03.960]  求主讓我們再次聆聽
[00:17:03.960 --> 00:17:07.960]  耶穌在十字架上這七句說話
[00:17:07.960 --> 00:17:11.960]  給到我們的就是生命的盼望
[00:17:11.960 --> 00:17:13.960]  讓我們同心同告
[00:17:21.960 --> 00:17:22.960]  親愛的主
[00:17:22.960 --> 00:17:28.960]  你在十字架上所說的七句說話
[00:17:28.960 --> 00:17:31.960]  每一句
[00:17:31.960 --> 00:17:35.960]  其實都是一個極大的痛楚當中
[00:17:35.960 --> 00:17:37.960]  去說出來
[00:17:37.960 --> 00:17:43.960]  你所面對的痛
[00:17:43.960 --> 00:17:45.960]  我們無法想像
[00:17:45.960 --> 00:17:49.960]  也很不想去經歷
[00:17:50.960 --> 00:17:53.960]  因為你就是這樣來代替了我們
[00:17:53.960 --> 00:17:57.960]  但我們知道我們都有份
[00:17:57.960 --> 00:17:59.960]  來喊叫
[00:17:59.960 --> 00:18:03.960]  有份做了很多事令你被釘死
[00:18:03.960 --> 00:18:08.960]  你使我們去深切反省
[00:18:08.960 --> 00:18:11.960]  去檢視我們自己
[00:18:11.960 --> 00:18:14.960]  檢視我們的思念
[00:18:14.960 --> 00:18:17.960]  檢視我們的說話
[00:18:17.960 --> 00:18:19.960]  檢視我們所做的一切
[00:18:21.960 --> 00:18:22.960]  有沒有得罪你
[00:18:22.960 --> 00:18:24.960]  有沒有傷害人的地方
[00:18:24.960 --> 00:18:26.960]  求你憐憫
[00:18:26.960 --> 00:18:30.960]  也讓我們知道
[00:18:30.960 --> 00:18:35.960]  我們今天不會再受這個罪的綑綁
[00:18:35.960 --> 00:18:38.960]  不再受死亡的威嚇
[00:18:38.960 --> 00:18:41.960]  因為在十字架上的基督
[00:18:41.960 --> 00:18:44.960]  告訴我們這一切
[00:18:44.960 --> 00:18:47.960]  將要因著他的復活而得到勝利
[00:18:50.960 --> 00:18:51.960]  讓我們去謹記
[00:18:51.960 --> 00:18:53.960]  我們的生命
[00:18:53.960 --> 00:18:55.960]  我們的靈魂
[00:18:55.960 --> 00:18:57.960]  要交在主的手中
[00:18:57.960 --> 00:19:00.960]  而不是交在魔鬼的手中
[00:19:00.960 --> 00:19:04.960]  求主繼續堅固我們的信心
[00:19:04.960 --> 00:19:06.960]  給我們勇氣
[00:19:06.960 --> 00:19:08.960]  讓我們有盼望
[00:19:08.960 --> 00:19:10.960]  能夠藉著主的愛
[00:19:10.960 --> 00:19:14.960]  在世彰顯主的榮耀和能力
[00:19:14.960 --> 00:19:16.960]  感謝主聽我們的禱告
[00:19:16.960 --> 00:19:18.960]  直賴主耶穌基督的聖名而求
[00:19:19.960 --> 00:19:20.960]  阿姆
