
[00:00:00.000 --> 00:00:02.240]  請姐妹早晨主內平安
[00:02:27.560 --> 00:02:29.120]  嚟到鼓勵佢哋
[00:02:29.120 --> 00:02:30.440]  勸勉佢哋
[00:02:30.440 --> 00:02:36.120]  我哋睇睇呢封書信上帝點樣勸勉佢哋好嗎
[00:02:36.120 --> 00:02:39.400]  首先呢我哋睇睇善美娜教會
[00:02:39.400 --> 00:02:43.560]  善美娜地方城市呢個城市係一個點樣嘅城市
[00:02:43.560 --> 00:02:46.960]  佢呢我哋從地理位置我哋睇一睇你估下喇
[00:02:46.960 --> 00:02:50.600]  善美娜城市呢係一個繁榮嘅城市呀
[00:02:50.600 --> 00:02:54.000]  定係一個落後嘅城市呢
[00:02:54.000 --> 00:02:57.080]  佢係以弗所以北近海嘅地方
[00:02:57.080 --> 00:03:00.320]  通常近海嘅地方就會成為港口
[00:03:00.320 --> 00:03:03.160]  當時呢係一個好重要嘅海港呀
[00:03:03.160 --> 00:03:05.760]  亦都係一個重要嘅交通中心
[00:03:05.760 --> 00:03:07.840]  所以好繁榮嘅一個城市嚟㗎
[00:03:07.840 --> 00:03:10.840]  佢僅次於以弗所呢喺亞細亞一帶呢
[00:03:10.840 --> 00:03:14.200]  係第二大嘅港口
[00:03:14.200 --> 00:03:18.280]  唔單止佢繁榮呀仲有好多嘅好宏偉好靚嘅建築物
[00:03:18.280 --> 00:03:19.960]  喺善美娜呢個地方
[00:03:19.960 --> 00:03:24.240]  包括可能喺啲劇院呀廟宇呀等等
[00:03:24.240 --> 00:03:28.960]  到今日呀善美娜都係土耳其一個好大嘅城市嚟㗎
[00:03:28.960 --> 00:03:31.240]  係三大城市之一
[00:03:31.240 --> 00:03:33.640]  非常繁榮嘅一個城市
[00:03:33.640 --> 00:03:35.960]  講完呢個城市啦不如講下呢間教會呀
[00:03:35.960 --> 00:03:39.640]  大家對善美娜教會有啲咩認識㗎
[00:03:39.640 --> 00:03:42.280]  佢係間點樣嘅教會呀
[00:03:42.280 --> 00:03:47.280]  喇上一個禮拜第一封信係寫畀邊間教會記唔記得先
[00:03:47.280 --> 00:03:48.960]  就係以弗所喇
[00:03:48.960 --> 00:03:50.560]  第二封就寫給他了
[00:03:50.560 --> 00:03:55.560]  第二封就寫給他 代表士美娜教會是相當重要的
[00:03:55.560 --> 00:03:57.560]  在當時來說 亞細亞一帶
[00:03:57.560 --> 00:04:01.480]  另外 士美娜教會在七封書信裏面
[00:04:01.480 --> 00:04:06.040]  只有兩間教會在書信裏面沒有被責備
[00:04:06.040 --> 00:04:09.200]  其中一間就是士美娜教會
[00:04:09.200 --> 00:04:12.440]  另外一間是菲拉鐵菲教會
[00:04:12.440 --> 00:04:16.920]  所以有人形容士美娜教會簡直是一間完美的教會
[00:04:16.920 --> 00:04:18.480]  教會的模範
[00:04:18.840 --> 00:04:20.600]  嘩 在這麼大的艱難裏面
[00:04:20.600 --> 00:04:24.640]  竟然一句責備的話在書信裏面都找不到
[00:04:24.640 --> 00:04:28.960]  所以這間教會真的很值得研究
[00:04:28.960 --> 00:04:33.160]  我們就看看上帝有什麼話對這間教會說
[00:04:33.160 --> 00:04:36.320]  我們一起讀第二章八節 預備起
[00:04:36.320 --> 00:04:40.680]  你要寫信給士美娜教會的使者說
[00:04:40.680 --> 00:04:45.720]  那首先的 末後的 死過又活的說
[00:04:47.280 --> 00:04:49.640]  這裏上帝跟約翰說
[00:04:49.640 --> 00:04:53.320]  你要寫信給士美娜教會的使者
[00:04:53.320 --> 00:04:55.680]  使者是什麼意思
[00:04:55.680 --> 00:04:57.840]  使者就是領袖
[00:04:57.840 --> 00:05:01.400]  約翰說你要寫信給士美娜教會的領袖
[00:05:01.400 --> 00:05:07.960]  就說我 首先的 末後的 死過又活的神有話要說
[00:05:07.960 --> 00:05:12.560]  什麼叫做首先的 末後的
[00:05:13.920 --> 00:05:17.960]  其實就是色在 金在 以後 永在的神
[00:05:17.960 --> 00:05:20.800]  為什麼要特別強調這一點
[00:05:20.800 --> 00:05:22.600]  因為當時多不多人拜偶像
[00:05:22.600 --> 00:05:26.120]  很多 很多人都拜偶像 又拜君王
[00:05:26.120 --> 00:05:29.200]  所以上帝就說我才是獨一的那個
[00:05:29.200 --> 00:05:32.200]  我才是獨一真神 那些全部都是假的
[00:05:32.200 --> 00:05:36.240]  另外他說我就是死過又活的神
[00:05:36.240 --> 00:05:40.000]  這句話對當時的信徒來說是很重要的
[00:05:40.000 --> 00:05:42.320]  又提到死亡了
[00:05:43.040 --> 00:05:46.120]  因為當時士美娜教會的信徒真的被人打到死死的
[00:05:46.120 --> 00:05:49.760]  真的隨時為主殉道 為主而死的
[00:05:49.760 --> 00:05:53.760]  不過死過又活對他們來說是很大的安慰
[00:05:53.760 --> 00:05:54.840]  為什麼
[00:05:54.840 --> 00:05:58.360]  因為上帝耶穌基督都勝過死亡
[00:05:58.360 --> 00:06:00.120]  所以你們作為信徒不怕
[00:06:00.120 --> 00:06:02.640]  就算你們為主而死
[00:06:02.640 --> 00:06:06.080]  將來都可以與基督一同復活
[00:06:06.080 --> 00:06:08.880]  所以你們有永生的盼望的
[00:06:08.880 --> 00:06:09.840]  不需要怕
[00:06:10.720 --> 00:06:13.480]  說到士美娜 又說到殉道
[00:06:13.480 --> 00:06:16.280]  真的我覺得要提一提這個人物
[00:06:16.280 --> 00:06:21.080]  這個人物正正就是士美娜的主教
[00:06:21.080 --> 00:06:22.880]  士美娜的主教
[00:06:22.880 --> 00:06:27.080]  她叫波裡格
[00:06:27.080 --> 00:06:31.880]  很不幸她在公元156年為主殉道
[00:06:31.880 --> 00:06:33.960]  為什麼她會為主殉道呢
[00:06:33.960 --> 00:06:36.280]  上個星期樂生傳道也有提過
[00:06:36.760 --> 00:06:41.520]  當時亞細亞一帶很多人都去崇拜君王
[00:06:41.520 --> 00:06:45.200]  所以那些人就逼波裡格一定要拜君王
[00:06:45.200 --> 00:06:47.120]  你要稱該撒為主
[00:06:47.120 --> 00:06:50.280]  當然他是主教 他不願意
[00:06:50.280 --> 00:06:52.000]  他死都不肯
[00:06:52.000 --> 00:06:53.960]  他不會拜君王的
[00:06:53.960 --> 00:06:57.080]  那些人就捉了他 綁起他 準備燒死他
[00:06:57.080 --> 00:06:59.760]  然後這位波裡格厲害了
[00:06:59.760 --> 00:07:00.840]  臨死之前
[00:07:00.840 --> 00:07:03.480]  我覺得他說這番話很厲害
[00:07:04.400 --> 00:07:08.400]  他就說你暫時的火燒我 我是不怕的
[00:07:08.400 --> 00:07:11.680]  我是不會因為暫時的火而違背上帝的
[00:07:11.680 --> 00:07:13.320]  我們應該怕什麼
[00:07:13.320 --> 00:07:16.520]  我們應該怕永恆的火
[00:07:16.520 --> 00:07:19.360]  我們這些不信主的人 得罪神的人
[00:07:19.360 --> 00:07:22.720]  就會被這個永恆的火永遠地燒
[00:07:22.720 --> 00:07:25.080]  如果你作為冰釘
[00:07:25.080 --> 00:07:28.840]  你聽到一個臨死的人還能夠說到這番話
[00:07:28.840 --> 00:07:31.320]  我想你都嚇呆了
[00:07:31.320 --> 00:07:33.400]  這個人真的厲害
[00:07:34.160 --> 00:07:35.200]  死到臨頭
[00:07:35.200 --> 00:07:37.560]  還有勇氣說這番話
[00:07:37.560 --> 00:07:41.760]  不過皇命難違 都要將他燒死了
[00:07:41.760 --> 00:07:43.280]  因為他不肯拜君王
[00:07:43.280 --> 00:07:47.640]  為什麼這位波裡格這麼厲害
[00:07:47.640 --> 00:07:51.800]  願意到最後一刻都堅守主道
[00:07:51.800 --> 00:07:53.680]  性命都不顧
[00:07:53.680 --> 00:07:56.880]  就是因為他信這位死過又活的神
[00:07:56.880 --> 00:08:00.400]  因為他相信耶穌基督已經得勝死亡
[00:08:00.400 --> 00:08:04.080]  他將來就算這一刻是為主殉道
[00:08:04.160 --> 00:08:06.920]  他將來都可以與耶穌基督一同復活
[00:08:06.920 --> 00:08:08.040]  有永生的盼望
[00:08:08.040 --> 00:08:13.640]  這位波裡格的見證成為後世很多人的榜樣
[00:08:13.640 --> 00:08:16.320]  羅馬天主教也封了他為聖人
[00:08:16.320 --> 00:08:19.360]  盼望波裡格都成為我們的榜樣
[00:08:19.360 --> 00:08:20.800]  我們真的有很多困難
[00:08:20.800 --> 00:08:22.520]  很多苦難
[00:08:22.520 --> 00:08:25.760]  但是我們要學習波裡格
[00:08:25.760 --> 00:08:27.680]  興旱自己的性命
[00:08:27.680 --> 00:08:32.800]  願意在艱難裡仍然忠心為主作美好見證
[00:08:34.240 --> 00:08:36.040]  接著我們再讀下一節經文
[00:08:36.040 --> 00:08:36.920]  我們一起讀
[00:08:36.920 --> 00:08:37.800]  預備起
[00:08:37.800 --> 00:08:40.280]  我知道你的患難
[00:08:40.280 --> 00:08:41.680]  你的貧窮
[00:08:41.680 --> 00:08:43.560]  你卻是富足的
[00:08:43.560 --> 00:08:48.480]  也知道那自稱是猶太人所說的誹謗話
[00:08:48.480 --> 00:08:51.240]  其實他們不是猶太人
[00:08:51.240 --> 00:08:53.720]  乃是撒旦一會的人
[00:08:53.720 --> 00:08:56.080]  這裡上帝說我知道你的患難
[00:08:56.080 --> 00:08:58.360]  究竟他們有什麼患難
[00:08:58.360 --> 00:08:59.680]  有什麼患難
[00:08:59.680 --> 00:09:02.000]  他們的患難
[00:09:02.000 --> 00:09:03.720]  剛才都已經說過了
[00:09:04.120 --> 00:09:07.080]  就是那些人迫信徒拜君王
[00:09:07.080 --> 00:09:10.320]  然後不拜就被迫拜
[00:09:10.320 --> 00:09:12.960]  特別是仕美娜這個地方
[00:09:12.960 --> 00:09:14.480]  是很嚴重的
[00:09:14.480 --> 00:09:15.960]  就是敬拜君王的情況
[00:09:15.960 --> 00:09:19.600]  因為仕美娜和羅馬關係很好
[00:09:19.600 --> 00:09:21.680]  關係相當密切
[00:09:21.680 --> 00:09:25.680]  第一所的羅馬皇帝廟
[00:09:25.680 --> 00:09:28.360]  都是建在仕美娜城市
[00:09:28.360 --> 00:09:30.240]  羅馬皇帝廟是做什麼的
[00:09:30.240 --> 00:09:31.920]  是敬拜皇帝的
[00:09:34.160 --> 00:09:35.800]  所以特別嚴重
[00:09:35.800 --> 00:09:37.800]  所以當地的信徒就很困難
[00:09:37.800 --> 00:09:40.320]  他因為持守信仰就不拜君王
[00:09:40.320 --> 00:09:42.320]  一不拜君王就代表對皇帝不忠
[00:09:42.320 --> 00:09:43.880]  對羅馬政府不忠
[00:09:43.880 --> 00:09:45.400]  就會被抓去坐牢
[00:09:45.400 --> 00:09:47.200]  甚至接受死刑
[00:09:47.200 --> 00:09:49.240]  很大的困難
[00:09:49.240 --> 00:09:51.880]  這裡我們明白他為什麼有患難
[00:09:51.880 --> 00:09:54.080]  但是為什麼那些信徒是貧窮呢
[00:09:54.080 --> 00:09:57.440]  為什麼仕美娜的信徒會是貧窮呢
[00:09:57.440 --> 00:10:01.360]  明明仕美娜是繁榮的城市
[00:10:01.360 --> 00:10:03.080]  富裕的城市
[00:10:03.080 --> 00:10:04.640]  有什麼理由窮呢
[00:10:04.640 --> 00:10:08.200]  是不是因為這間教會是專做基層的呢
[00:10:08.200 --> 00:10:10.720]  不接待中產的呢
[00:10:10.720 --> 00:10:12.600]  當然不是這樣的意思
[00:10:12.600 --> 00:10:15.160]  而是當時你作為信徒
[00:10:15.160 --> 00:10:17.200]  本身你有錢也好
[00:10:17.200 --> 00:10:18.200]  你都會變貧窮
[00:10:18.200 --> 00:10:19.480]  為什麼呢
[00:10:19.480 --> 00:10:22.840]  因為你整個社會都是拜君王拜偶像
[00:10:22.840 --> 00:10:24.360]  你不一起參與
[00:10:24.360 --> 00:10:25.320]  不拜君王
[00:10:25.320 --> 00:10:27.240]  就會被整個社會排擠
[00:10:27.240 --> 00:10:29.440]  被整個社會孤立你
[00:10:29.440 --> 00:10:31.440]  做生意都不會予你
[00:10:32.240 --> 00:10:33.960]  整個社會都會排擠你
[00:10:33.960 --> 00:10:35.720]  不要說做生意不予你
[00:10:35.720 --> 00:10:37.440]  你找份工作都會難一點
[00:10:37.440 --> 00:10:39.320]  那有什麼辦法不貧窮呢
[00:10:39.320 --> 00:10:41.480]  另一個原因就是
[00:10:41.480 --> 00:10:44.840]  很多拜偶像的宗教活動
[00:10:44.840 --> 00:10:47.360]  和商業活動原來息息相關
[00:10:47.360 --> 00:10:48.680]  是很有關係的
[00:10:48.680 --> 00:10:52.600]  甚至有些商業活動就在廟宇裡面進行
[00:10:52.600 --> 00:10:55.920]  那你完全不參與那些拜偶像活動
[00:10:55.920 --> 00:10:57.520]  完全不進入那些廟宇
[00:10:57.520 --> 00:11:00.760]  你根本參與不了某些商業活動
[00:11:01.680 --> 00:11:03.120]  那你有什麼辦法不貧窮呢
[00:11:03.120 --> 00:11:06.120]  所以這班信徒
[00:11:06.120 --> 00:11:09.360]  就是因為堅守信仰
[00:11:09.360 --> 00:11:11.760]  遇到很大的困難
[00:11:11.760 --> 00:11:13.400]  經濟上貧窮
[00:11:13.400 --> 00:11:15.480]  這裡就說
[00:11:15.480 --> 00:11:16.840]  我知道你的患難
[00:11:16.840 --> 00:11:17.880]  你的貧窮
[00:11:17.880 --> 00:11:20.240]  你卻是富足的
[00:11:20.240 --> 00:11:25.120]  那究竟他是貧窮還是富足
[00:11:25.120 --> 00:11:26.720]  又貧窮又富足
[00:11:26.720 --> 00:11:28.120]  這麼難明白的
[00:11:28.120 --> 00:11:30.240]  這裡所說的富足
[00:11:30.240 --> 00:11:31.320]  我想大家都猜到了
[00:11:31.840 --> 00:11:33.360]  是不是經濟上的富足
[00:11:33.360 --> 00:11:34.960]  當然不是
[00:11:34.960 --> 00:11:36.360]  仍然是貧窮
[00:11:36.360 --> 00:11:39.040]  仍然經濟上是困難的
[00:11:39.040 --> 00:11:42.640]  但是富足是在說他在靈裡面富足
[00:11:42.640 --> 00:11:44.840]  為什麼他在靈裡面可以富足
[00:11:44.840 --> 00:11:46.040]  就算他貧窮
[00:11:46.040 --> 00:11:47.800]  但是有上帝與他同在
[00:11:47.800 --> 00:11:49.160]  神的恩典救用
[00:11:49.160 --> 00:11:51.680]  有一班弟兄姊妹彼此扶持
[00:11:51.680 --> 00:11:55.200]  這個就讓他們在靈裡面可以富足
[00:11:55.200 --> 00:11:58.240]  只是單單看頭三個字
[00:11:58.240 --> 00:12:00.000]  頭三個字是什麼
[00:12:00.000 --> 00:12:01.400]  這句經文頭三個字
[00:12:01.880 --> 00:12:03.160]  我知道
[00:12:03.160 --> 00:12:04.720]  只是這三個字
[00:12:04.720 --> 00:12:07.120]  他們就已經在靈裡面可以富足
[00:12:07.120 --> 00:12:07.920]  為什麼
[00:12:07.920 --> 00:12:09.080]  是誰知道
[00:12:09.080 --> 00:12:10.440]  是上帝知道
[00:12:10.440 --> 00:12:11.640]  上帝知道什麼
[00:12:11.640 --> 00:12:13.120]  上帝知道他們的患難
[00:12:13.120 --> 00:12:14.520]  知道他們的貧窮
[00:12:14.520 --> 00:12:16.160]  知道他們的眼淚
[00:12:16.160 --> 00:12:18.080]  明白他們的痛苦
[00:12:18.080 --> 00:12:21.360]  一個創天造地的神明白我們
[00:12:21.360 --> 00:12:23.240]  知道我們的困境
[00:12:23.240 --> 00:12:25.440]  體恤我們的情況
[00:12:25.440 --> 00:12:28.080]  這是多大的恩典
[00:12:28.080 --> 00:12:29.200]  多大的福氣
[00:12:29.200 --> 00:12:31.520]  就是因為上帝明白我們
[00:12:31.720 --> 00:12:32.760]  與我們同在
[00:12:32.760 --> 00:12:35.160]  我們就可以在靈裡面富足
[00:12:35.160 --> 00:12:37.920]  接著這裡就說
[00:12:37.920 --> 00:12:40.840]  那自稱是猶太人所說的偽謗話
[00:12:40.840 --> 00:12:43.040]  究竟猶太人偽謗他們什麼呢
[00:12:43.040 --> 00:12:45.480]  剛才說過了
[00:12:45.480 --> 00:12:47.760]  偽謗他們不拜君王
[00:12:47.760 --> 00:12:48.520]  你不拜君王
[00:12:48.520 --> 00:12:49.760]  就是對皇帝不忠
[00:12:49.760 --> 00:12:50.960]  對羅馬政府不忠
[00:12:50.960 --> 00:12:52.080]  這是很嚴重的
[00:12:52.080 --> 00:12:53.280]  就要坐牢
[00:12:53.280 --> 00:12:55.040]  甚至要接受死刑
[00:12:55.040 --> 00:12:55.960]  當時來說
[00:12:55.960 --> 00:12:58.400]  除了在政治上
[00:12:58.400 --> 00:13:00.760]  也都偽謗他們是異端
[00:13:01.680 --> 00:13:03.760]  他們是不信耶穌基督的
[00:13:03.760 --> 00:13:06.280]  信耶穌基督的人就是異端
[00:13:06.280 --> 00:13:07.360]  又是要坐牢
[00:13:07.360 --> 00:13:08.760]  又是要接受死刑的
[00:13:08.760 --> 00:13:13.200]  所以他們是面對一個很大的困難
[00:13:13.200 --> 00:13:14.960]  但這裡說
[00:13:14.960 --> 00:13:17.920]  那自稱是猶太人所說的偽謗話
[00:13:17.920 --> 00:13:20.320]  其實他們不是猶太人
[00:13:20.320 --> 00:13:22.720]  究竟他們又是猶太人
[00:13:22.720 --> 00:13:24.360]  還是不是猶太人呢
[00:13:24.360 --> 00:13:25.240]  這麼複雜的
[00:13:25.240 --> 00:13:27.960]  其實他們是不是猶太人呢
[00:13:27.960 --> 00:13:29.840]  他們是猶太人
[00:13:29.840 --> 00:13:31.440]  血統上是猶太人
[00:13:31.840 --> 00:13:33.480]  不過做出來的所作所為
[00:13:33.480 --> 00:13:34.760]  他們的見證
[00:13:34.760 --> 00:13:36.440]  他們是迫不及待的基督徒
[00:13:36.440 --> 00:13:38.720]  做出來一點都不像猶太人
[00:13:38.720 --> 00:13:40.760]  或者這樣說
[00:13:40.760 --> 00:13:42.320]  他們不配做猶太人
[00:13:42.320 --> 00:13:45.040]  猶太人是亞伯拉罕的子孫
[00:13:45.040 --> 00:13:48.640]  但他們的所作所為一點都不配
[00:13:48.640 --> 00:13:50.400]  他們像誰呢
[00:13:50.400 --> 00:13:52.800]  像魔鬼撒旦的子孫
[00:13:52.800 --> 00:13:55.640]  這裡說乃是撒旦一會的人
[00:13:55.640 --> 00:13:56.440]  就是上帝
[00:13:56.440 --> 00:13:59.240]  以色列人是上帝揀選的子民
[00:13:59.240 --> 00:14:00.640]  上帝說你不配做
[00:14:01.040 --> 00:14:02.280]  你不配做上帝的子民
[00:14:02.280 --> 00:14:04.080]  你不配做亞伯拉罕的子孫
[00:14:04.080 --> 00:14:06.800]  你是魔鬼撒旦的子孫
[00:14:06.800 --> 00:14:10.480]  耶穌在《約翰福音8:44》記載
[00:14:10.480 --> 00:14:12.520]  耶穌也罵過那群以色列人
[00:14:12.520 --> 00:14:15.520]  你們是出於你們的父魔鬼
[00:14:15.520 --> 00:14:18.160]  所以這裡說的是
[00:14:18.160 --> 00:14:19.280]  他們
[00:14:19.280 --> 00:14:21.360]  實質是猶太人
[00:14:21.360 --> 00:14:24.080]  但活出來卻不像一個猶太人
[00:14:24.080 --> 00:14:28.720]  信徒就是面對這麼多的逼迫
[00:14:28.720 --> 00:14:30.920]  不單是經濟上的困難
[00:14:31.440 --> 00:14:33.280]  生命也受到威脅
[00:14:33.280 --> 00:14:35.360]  今時今日
[00:14:35.360 --> 00:14:38.680]  還有沒有基督徒活在這麼大的逼迫下呢
[00:14:38.680 --> 00:14:40.840]  這麼大的困難下呢
[00:14:40.840 --> 00:14:46.960]  唐開的門這個機構列出了
[00:14:46.960 --> 00:14:50.320]  全世界前20名最受迫害的國家
[00:14:50.320 --> 00:14:52.560]  我大致列出來沒有全部列出來
[00:14:52.560 --> 00:14:55.000]  我們看看頭幾位
[00:14:55.000 --> 00:14:58.960]  面對極端迫害的國家
[00:14:58.960 --> 00:15:01.520]  即基督徒面對極端迫害的國家
[00:15:01.520 --> 00:15:02.240]  有北韓
[00:15:02.240 --> 00:15:03.360]  阿富汗
[00:15:03.360 --> 00:15:05.800]  索馬利亞等等這些國家
[00:15:05.800 --> 00:15:08.480]  不如就說說北韓
[00:15:08.480 --> 00:15:12.840]  有調查顯示
[00:15:12.840 --> 00:15:15.120]  因為看聖經
[00:15:15.120 --> 00:15:16.640]  看韓劇
[00:15:16.640 --> 00:15:18.000]  聽K-pop
[00:15:18.000 --> 00:15:19.760]  即是聽南韓的音樂
[00:15:19.760 --> 00:15:21.240]  而要坐牢
[00:15:21.240 --> 00:15:24.520]  而要被困在勞改營的人數
[00:15:24.520 --> 00:15:25.800]  大家猜猜是多少
[00:15:25.800 --> 00:15:27.200]  在北韓這個地方
[00:15:28.600 --> 00:15:30.480]  是有8萬至12萬人
[00:15:30.480 --> 00:15:33.240]  8萬至12萬人是做什麼呢
[00:15:33.240 --> 00:15:35.040]  是因為什麼而坐牢呢
[00:15:35.040 --> 00:15:35.920]  看聖經
[00:15:35.920 --> 00:15:36.800]  看韓劇
[00:15:36.800 --> 00:15:38.000]  和聽K-pop
[00:15:38.000 --> 00:15:41.520]  在座或者網上的朋友有沒有做這幾件事呢
[00:15:41.520 --> 00:15:43.080]  我自問我是有的
[00:15:43.080 --> 00:15:44.640]  我想很多人都有
[00:15:44.640 --> 00:15:49.640]  就是做這麼簡單的事就要失去自由
[00:15:49.640 --> 00:15:54.600]  可能你問8萬至12萬未必每個都是基督徒
[00:15:54.600 --> 00:15:57.200]  可能有些就是看韓劇去坐牢
[00:15:58.000 --> 00:15:59.520]  經過很保守的估計
[00:15:59.520 --> 00:16:03.400]  基督徒因為信仰而被監禁或者失去自由
[00:16:03.400 --> 00:16:07.600]  都起碼有成千上萬人在北韓這個地方
[00:16:07.600 --> 00:16:11.360]  有些脫北者離開了北韓
[00:16:11.360 --> 00:16:13.080]  分享他親眼見過
[00:16:13.080 --> 00:16:15.720]  有一次在公眾的場所
[00:16:15.720 --> 00:16:16.720]  有一個人
[00:16:16.720 --> 00:16:19.040]  就被人搜到他有本聖經
[00:16:19.040 --> 00:16:23.440]  大庭廣眾有個執法人員見到他有本聖經
[00:16:23.440 --> 00:16:26.760]  大庭廣眾之下就地處決
[00:16:27.560 --> 00:16:28.560]  就將他殺死
[00:16:28.560 --> 00:16:30.880]  就是因為他身上有本聖經
[00:16:30.880 --> 00:16:35.720]  在北韓的人看本聖經都是冒著生命危險
[00:16:35.720 --> 00:16:38.360]  而且買都買不到
[00:16:38.360 --> 00:16:39.840]  不會有書室可以買
[00:16:39.840 --> 00:16:43.480]  不像我們今天這麼方便隨便去書室
[00:16:43.480 --> 00:16:45.720]  就會買到很多譯本
[00:16:45.720 --> 00:16:48.040]  有和合本有新譯本等等
[00:16:48.040 --> 00:16:51.680]  他們拿本聖經都很辛苦
[00:16:51.680 --> 00:16:55.000]  要偷運回來才有本容容爛爛的聖經
[00:16:55.000 --> 00:16:57.080]  還要冒著生命危險去看
[00:16:58.280 --> 00:17:00.560]  我們今天很幸福
[00:17:00.560 --> 00:17:02.320]  我們家裏有多少本聖經
[00:17:02.320 --> 00:17:04.560]  我想很多人都不止一本
[00:17:04.560 --> 00:17:07.440]  有和合本可能有新譯本
[00:17:07.440 --> 00:17:09.920]  英文聖經可能都有一兩個版本
[00:17:09.920 --> 00:17:13.920]  但是我們又花了多少時間
[00:17:13.920 --> 00:17:16.080]  每一天花多少時間去看聖經
[00:17:16.080 --> 00:17:17.680]  去看神的話語
[00:17:17.680 --> 00:17:21.240]  對上一次我們看完整本聖經是何時的事
[00:17:21.240 --> 00:17:23.720]  我們很幸福
[00:17:23.720 --> 00:17:27.280]  可以回到神的殿去敬拜
[00:17:27.760 --> 00:17:28.960]  雖然現在有疫情
