
[00:00:00.000 --> 00:00:03.400]  這幫軍人為了要捍衛他們的國土
[00:05:21.720 --> 00:05:27.080]  「有人帶你們到會堂官長和掌權的人面前」
[00:05:27.080 --> 00:05:31.120]  「不要擔心怎麼說什麼話」
[00:05:31.120 --> 00:05:33.360]  「因為就在那時候」
[00:05:33.360 --> 00:05:36.760]  「聖靈要指教你們該說的話」
[00:05:36.760 --> 00:05:41.960]  這段經文是在說我們要很堅定地去宣應耶穌為主
[00:05:41.960 --> 00:05:44.680]  你要清楚知道你的身份
[00:05:44.680 --> 00:05:46.120]  知道你的使命
[00:05:46.120 --> 00:05:48.200]  因此你要知道誰在支持你
[00:05:48.200 --> 00:05:53.120]  誰在真正的幫助你
[00:05:53.120 --> 00:05:56.360]  我先讀第一段,1至3節
[00:05:56.360 --> 00:05:59.800]  耶穌叫他們要防備法利塞人的教
[00:05:59.800 --> 00:06:01.760]  就是「教無違善」
[00:06:01.760 --> 00:06:03.280]  麵包,我們做麵包的時候
[00:06:03.280 --> 00:06:06.440]  快點教就會,整個麵團就會發脹
[00:06:06.440 --> 00:06:07.760]  在救藥的時候
[00:06:07.760 --> 00:06:13.800]  教也是一些罪惡滲入人的生命裡的影響
[00:06:13.800 --> 00:06:18.440]  在上文11章說了當時耶穌譴責法利塞人
[00:06:18.440 --> 00:06:22.520]  他們聖經以外加添了很多口傳的律法
[00:06:22.520 --> 00:06:24.520]  他們外表實省到立立令
[00:06:24.520 --> 00:06:26.600]  其實裏面虛有其表
[00:06:26.600 --> 00:06:31.320]  《六一福音》的16章提到法利塞人很貪愛錢財
[00:06:31.320 --> 00:06:35.920]  20章說宗教領袖侵吞寡婦的家產
[00:06:35.920 --> 00:06:40.800]  有學者提出當時的宗教和政治、經濟的聯想關係
[00:06:40.800 --> 00:06:45.200]  宗教領袖常常都是操權、中暴私囊
[00:06:45.200 --> 00:06:48.480]  上文11章又提到這些宗教領袖
[00:06:48.480 --> 00:06:50.880]  很喜歡堂會的高位
[00:06:50.880 --> 00:06:53.400]  喜歡人們向他們問安
[00:06:53.400 --> 00:06:55.840]  其實他們以為自己是宗教領袖
[00:06:55.840 --> 00:07:00.640]  很有資格,其實是緊張的地位、名聲
[00:07:00.640 --> 00:07:03.640]  所以接著的第二、第三節
[00:07:03.640 --> 00:07:08.520]  耶穌就去說,其實你知不知道
[00:07:08.520 --> 00:07:10.720]  神一直看著,他什麼都知道
[00:07:10.720 --> 00:07:13.240]  你暗地裡在那裡做的事
[00:07:13.240 --> 00:07:16.040]  你心裏面一點一滴的心思、意念
[00:07:16.040 --> 00:07:18.160]  你騙不了上帝
[00:07:18.160 --> 00:07:22.000]  第三節留意一下那動詞是「將來」
[00:07:22.000 --> 00:07:24.960]  你將來會在名處被人聽見
[00:07:24.960 --> 00:07:28.120]  你將要在屋頂被人宣揚
[00:07:28.120 --> 00:07:30.280]  是在說我們做每一件事
[00:07:30.280 --> 00:07:32.800]  將來在神面前都會顯露
[00:07:32.800 --> 00:07:36.320]  人不可以逃脫上帝的審判
[00:07:36.320 --> 00:07:41.480]  簡單說一句,用外表省得吶吶令都好
[00:07:41.480 --> 00:07:45.520]  你騙到人,你騙不了上帝
[00:07:45.520 --> 00:07:48.360]  其實無論在風平浪靜的日子
[00:07:48.360 --> 00:07:49.760]  或者逼迫黎到
[00:07:49.760 --> 00:07:51.440]  其實信徒都面對著一個
[00:07:51.440 --> 00:07:53.920]  「教武為善」的試探
[00:07:53.920 --> 00:07:55.880]  如果我們試試從當時門徒
[00:07:55.880 --> 00:07:58.400]  他們的處境去想的話
[00:07:58.400 --> 00:08:01.360]  如果耶穌變得很受歡迎
[00:08:01.360 --> 00:08:02.920]  他們的試探是什麼呢
[00:08:02.920 --> 00:08:04.240]  取悅群眾
[00:08:04.240 --> 00:08:06.440]  讓自己的名聲可以大噪
[00:08:06.440 --> 00:08:09.880]  為自己去努力
[00:08:09.880 --> 00:08:13.760]  但如果跟從耶穌越來越多危險的時候
[00:08:13.760 --> 00:08:16.160]  門徒面對一個很大的試探就是
[00:08:16.160 --> 00:08:19.520]  可能他們效忠耶穌的心智會動搖
[00:08:19.520 --> 00:08:21.080]  就算沒有離場
[00:08:21.080 --> 00:08:25.200]  可能裡面開始慢慢夾雜著很多變質的動機
[00:08:25.200 --> 00:08:26.920]  又或者你又不敢離場
[00:08:26.920 --> 00:08:29.080]  於是乎只有一個空殼在
[00:08:29.080 --> 00:08:33.160]  其實裡面掩飾了很多你自己其他的東西也不一定
[00:08:33.160 --> 00:08:34.200]  在教會裡面
[00:08:34.200 --> 00:08:37.560]  我們不難用很多我們外顯的宗教活動
[00:08:37.560 --> 00:08:41.120]  去包裝我們裡面真正屬靈的景況
[00:08:41.120 --> 00:08:42.560]  在教會以外
[00:08:42.560 --> 00:08:44.440]  其他的範疇的生活
[00:08:44.440 --> 00:08:49.920]  同樣潛藏著很多我們虛有其表的試探
[00:08:49.920 --> 00:08:51.840]  或者我不用「試探」這個字
[00:08:51.840 --> 00:08:54.120]  我們有很多的掙扎在裡面
[00:08:54.120 --> 00:08:56.240]  我跟大家分享我過去這兩個星期
[00:08:56.240 --> 00:08:59.160]  我一些學習的歷程
[00:08:59.160 --> 00:09:02.400]  那兩個星期是我近期很忙的兩個星期
[00:09:02.400 --> 00:09:03.600]  預備講章
[00:09:03.600 --> 00:09:07.360]  接著有個喪禮突然之間我要去負責
[00:09:07.360 --> 00:09:09.640]  團結的事如常地去進行
[00:09:09.640 --> 00:09:12.440]  剛姐姐又做了一個大腸的手術
[00:09:12.440 --> 00:09:17.320]  在一些生活上起居上面要去照顧
[00:09:17.320 --> 00:09:19.840]  我發覺當我忙了幾天之後
[00:09:19.840 --> 00:09:22.120]  開始心會這樣想
[00:09:22.120 --> 00:09:23.480]  照顧家人的時候
[00:09:23.480 --> 00:09:25.400]  我就說如果不用照顧家人
[00:09:25.400 --> 00:09:27.360]  可以專心寫講章
[00:09:27.360 --> 00:09:29.320]  反過來寫講章的時候
[00:09:29.320 --> 00:09:30.480]  如果不用寫講章
[00:09:30.480 --> 00:09:32.680]  可以照顧家人比較好
[00:09:32.680 --> 00:09:36.240]  學這樣平衡是一件很自然的事
[00:09:36.240 --> 00:09:40.600]  問題是我裡面開始在埋怨
[00:09:40.600 --> 00:09:45.800]  我不是甘心樂意去做這件事
[00:09:45.800 --> 00:09:48.200]  裡面開始在生氣
[00:09:48.200 --> 00:09:49.880]  樣子是正在做的
[00:09:49.880 --> 00:09:52.840]  好像很開心地幫我姐姐處理一些事
[00:09:52.840 --> 00:09:55.160]  但心裡就很煩
[00:09:55.160 --> 00:09:58.040]  我不想這樣
[00:09:58.040 --> 00:09:59.880]  於是我自己就討告
[00:09:59.880 --> 00:10:02.320]  我找一些姐妹幫我討告
[00:10:02.320 --> 00:10:03.240]  上帝很好
[00:10:03.240 --> 00:10:05.480]  他開了我淑齡的眼光
[00:10:05.480 --> 00:10:07.320]  為什麼我會有這個掙扎
[00:10:07.320 --> 00:10:09.920]  因為無論照顧我的姐姐
[00:10:09.920 --> 00:10:10.880]  或者我寫講章
[00:10:10.880 --> 00:10:13.200]  在我自己的優先次序
[00:10:13.200 --> 00:10:15.040]  兩者同樣是很高的優先次序
[00:10:15.040 --> 00:10:17.920]  喪禮的主持就更加是很高
[00:10:17.920 --> 00:10:20.400]  一起在鬥
[00:10:20.400 --> 00:10:23.360]  但是上帝給我一個揣念就是
[00:10:23.360 --> 00:10:25.560]  我很感恩過去這兩個星期
[00:10:25.560 --> 00:10:29.000]  我可以將我的生命完全投放在一些
[00:10:29.000 --> 00:10:33.160]  我認為很有意義的事上
[00:10:33.160 --> 00:10:34.160]  向上帝求
[00:10:34.160 --> 00:10:37.360]  我不想我的生命好像切割一樣
[00:10:37.360 --> 00:10:41.320]  一個只不過的task交差就算了
[00:10:41.320 --> 00:10:42.560]  不要這樣
[00:10:42.560 --> 00:10:45.840]  我盼望我的生命可以整存
[00:10:45.840 --> 00:10:47.960]  盼望上帝的話語
[00:10:47.960 --> 00:10:49.240]  無論喪禮的服侍
[00:10:49.240 --> 00:10:50.360]  無論是照顧家人
[00:10:50.360 --> 00:10:51.920]  可以整合在一起
[00:10:51.920 --> 00:10:54.680]  上帝的話語幫我去強化
[00:10:54.680 --> 00:10:56.920]  我照顧我家人的動力
[00:10:56.920 --> 00:10:58.320]  我照顧家人的過程裏面
[00:10:58.320 --> 00:11:02.800]  又去加深我去體現上帝的話語那種的實在
[00:11:02.800 --> 00:11:05.840]  幫忙去整合整個過程裏面
[00:11:05.840 --> 00:11:07.680]  所以最後仍然是忙的
[00:11:07.680 --> 00:11:09.000]  仍然是累的
[00:11:09.000 --> 00:11:10.440]  但不是抱怨
[00:11:10.440 --> 00:11:12.320]  而是存在著感恩的心
[00:11:12.320 --> 00:11:16.280]  快快樂樂去操練我淑齡的生命
[00:11:16.280 --> 00:11:18.040]  是做得未必完全
[00:11:18.040 --> 00:11:19.720]  未必做得很好
[00:11:19.720 --> 00:11:21.440]  上帝知我的限制
[00:11:21.440 --> 00:11:23.080]  坦然跟上帝說
[00:11:23.080 --> 00:11:24.400]  我不用假裝
[00:11:24.400 --> 00:11:27.760]  我痛快很多
[00:11:27.760 --> 00:11:29.600]  所以能夠站得穩
[00:11:29.600 --> 00:11:31.560]  第一個要學的操練就是
[00:11:31.560 --> 00:11:34.960]  不要只說外表奇奇利利
[00:11:34.960 --> 00:11:36.160]  更加緊張
[00:11:36.160 --> 00:11:41.200]  有勇氣面對我們淑齡的真相是怎樣
[00:11:41.200 --> 00:11:42.240]  第二個操練
[00:11:42.240 --> 00:11:43.400]  剛才看了
[00:11:43.400 --> 00:11:46.440]  你認定你真正害怕的對象是誰
[00:11:46.440 --> 00:11:46.920]  是嗎
[00:11:46.920 --> 00:11:49.360]  我們看四節到七節
[00:11:49.360 --> 00:11:52.560]  第四節耶穌稱那幫門徒是祂的朋友
[00:11:52.560 --> 00:11:55.760]  強調他們的關係其實是很緊密
[00:11:55.760 --> 00:11:58.720]  這段經文很明顯讓我們看到
[00:11:58.720 --> 00:12:00.520]  門徒不要害怕那些
[00:12:00.520 --> 00:12:02.880]  只可以在今世迫害你的人
[00:12:02.880 --> 00:12:05.080]  他們只可以傷害你的身體
[00:12:05.080 --> 00:12:06.880]  真正要害怕的對象
[00:12:06.880 --> 00:12:08.080]  是知透人心
[00:12:08.080 --> 00:12:09.000]  有權柄
[00:12:09.000 --> 00:12:12.760]  將你冰在地獄裏面的上帝
[00:12:12.760 --> 00:12:14.480]  人通常害怕什麼呢
[00:12:14.480 --> 00:12:16.840]  就是老鼠蟑螂那些
[00:12:16.840 --> 00:12:18.120]  放下不要說
[00:12:18.120 --> 00:12:20.800]  那些小事就不是小事
[00:12:20.800 --> 00:12:22.040]  人害怕什麼呢
[00:12:22.040 --> 00:12:23.280]  真正害怕的是
[00:12:23.280 --> 00:12:24.600]  有些我們很想要的
[00:12:24.600 --> 00:12:26.640]  我們拿不到
[00:12:26.640 --> 00:12:29.400]  或者一些我們其實很重要的東西
[00:12:29.400 --> 00:12:31.760]  我們失去了
[00:12:31.760 --> 00:12:32.680]  留意一下
[00:12:32.680 --> 00:12:33.880]  你害怕什麼呢
[00:12:33.880 --> 00:12:36.800]  其實是在反映你生命的價值觀的
[00:12:36.800 --> 00:12:37.440]  我再說一次
[00:12:37.440 --> 00:12:39.240]  就是你留意一下
[00:12:39.240 --> 00:12:40.760]  你害怕什麼呢
[00:12:40.760 --> 00:12:46.080]  其實是很明顯在反映你生命的價值觀是什麼
[00:12:46.080 --> 00:12:48.120]  害怕神不害怕人
[00:12:48.120 --> 00:12:53.640]  是在確認神在我們生命裏面真正的位置
[00:12:53.640 --> 00:12:56.160]  我們是不是真的害怕神呢
[00:12:56.160 --> 00:13:00.240]  有時候跟頂姊妹去聊天的時候
[00:13:00.240 --> 00:13:02.480]  天父是慈愛
[00:13:02.480 --> 00:13:06.320]  你用懼怕神去形容我跟天父的關係
[00:13:06.320 --> 00:13:07.440]  好像有些
[00:13:07.440 --> 00:13:09.840]  不是很受落的
[00:13:09.840 --> 00:13:12.880]  懼怕神在英文真是叫做Fear God
[00:13:12.880 --> 00:13:14.960]  真是害怕
[00:13:14.960 --> 00:13:16.960]  當然神有恩典有憐憫
[00:13:16.960 --> 00:13:18.760]  但是神也有公義
[00:13:18.760 --> 00:13:20.960]  神定下很多的吩咐
[00:13:20.960 --> 00:13:25.200]  如果人你越過這些界限
[00:13:25.200 --> 00:13:27.200]  你不懂得害怕的話
[00:13:27.200 --> 00:13:28.600]  會有後果
[00:13:28.600 --> 00:13:32.200]  好像小孩子跟父母的關係
[00:13:32.200 --> 00:13:33.960]  小孩子不聽父母的話
[00:13:33.960 --> 00:13:35.520]  例如去玩火
[00:13:35.520 --> 00:13:37.280]  這件事本身很危險
[00:13:37.280 --> 00:13:40.080]  與此同時可能會受罰的
[00:13:40.080 --> 00:13:42.160]  所以如果說我們相信靠神
[00:13:42.160 --> 00:13:44.440]  如果不害怕神的話
[00:13:44.440 --> 00:13:46.280]  其實是不合理的
[00:13:46.280 --> 00:13:48.720]  但是害怕神又不是在說我們
[00:13:48.720 --> 00:13:51.320]  沒辦法去屈從
[00:13:51.320 --> 00:13:52.360]  神的憐憫
[00:13:52.360 --> 00:13:53.600]  赦罪的恩典
[00:13:53.600 --> 00:13:55.800]  讓我們經歷到上帝的愛
[00:13:55.800 --> 00:13:56.840]  去激勵我們
[00:13:56.840 --> 00:13:57.840]  一團感恩的心
[00:13:57.840 --> 00:13:59.360]  我們去尊敬祂
[00:13:59.360 --> 00:14:00.680]  我們親近祂
[00:14:00.680 --> 00:14:02.720]  是一個愛的關係
[00:14:02.720 --> 00:14:05.160]  我喜歡中文的敬畏這個字
[00:14:05.160 --> 00:14:06.480]  我尊敬
[00:14:06.480 --> 00:14:11.240]  和我懼怕是同行的
[00:14:11.240 --> 00:14:12.360]  一幫信徒
[00:14:12.360 --> 00:14:13.800]  我就信仰受逼迫
[00:14:13.800 --> 00:14:19.160]  可能在人前受到很多驚恐
[00:14:19.160 --> 00:14:20.480]  害怕是很自然的
[00:14:20.480 --> 00:14:21.960]  需要受到鼓勵
[00:14:21.960 --> 00:14:23.520]  接著有六七節
[00:14:23.520 --> 00:14:26.600]  我們很熟悉的經文
[00:14:26.600 --> 00:14:28.280]  講述五隻麻雀
[00:14:28.280 --> 00:14:29.760]  賣兩個銅錢
[00:14:29.760 --> 00:14:31.160]  你們的頭髮一條
[00:14:31.160 --> 00:14:33.880]  上帝也掃過
[00:14:33.880 --> 00:14:35.520]  在耶穌的年代
[00:14:35.520 --> 00:14:36.840]  一個工人一天的工資
[00:14:36.840 --> 00:14:38.800]  大概是一千銀子
[00:14:38.800 --> 00:14:40.320]  一個這樣的銅錢
[00:14:40.320 --> 00:14:42.720]  大概是十六分之一的幣值
[00:14:42.720 --> 00:14:45.560]  所以兩個銅錢是一個很小的價值
[00:14:45.560 --> 00:14:46.760]  麻雀當時是一些
[00:14:46.760 --> 00:14:49.560]  比較貧窮人的食物
[00:14:49.560 --> 00:14:51.720]  在上帝的創造裏面
[00:14:51.720 --> 00:14:53.400]  連這麼小的雀鳥
[00:14:53.400 --> 00:14:55.040]  上帝也看顧
[00:14:55.040 --> 00:14:57.440]  難道祂會忘記比雀鳥貴
[00:14:57.440 --> 00:15:00.920]  還有很多上帝祂自己的指紋嗎
[00:15:00.920 --> 00:15:02.120]  忘記就不是說
[00:15:02.120 --> 00:15:04.640]  我們記憶忘記了這麼簡單
[00:15:04.640 --> 00:15:07.360]  如果你看回約的框架裏面
[00:15:07.360 --> 00:15:08.440]  忘記
[00:15:08.440 --> 00:15:09.640]  或者紀念
[00:15:09.640 --> 00:15:11.360]  上帝紀念祂的指紋
[00:15:11.360 --> 00:15:13.920]  是表示上帝去眷顧
[00:15:13.920 --> 00:15:14.960]  上帝的拯救
[00:15:14.960 --> 00:15:17.920]  那種紀念有這樣的意思
[00:15:17.920 --> 00:15:19.680]  上帝連我們每天的頭髮
[00:15:19.680 --> 00:15:21.280]  都去掃過
[00:15:21.280 --> 00:15:23.160]  顯明上帝的能力
[00:15:23.160 --> 00:15:25.480]  上帝很深層知道我們
[00:15:25.480 --> 00:15:26.920]  很多我們很深層的東西
[00:15:26.920 --> 00:15:28.400]  很認識我們
[00:15:28.400 --> 00:15:30.600]  去關心我們
[00:15:30.600 --> 00:15:31.520]  第六、第七節
[00:15:31.520 --> 00:15:33.280]  這兩節經文我們
[00:15:33.280 --> 00:15:35.440]  我們真的很熟悉
[00:15:35.440 --> 00:15:36.640]  經常用來引述
[00:15:36.640 --> 00:15:39.040]  神對人的看顧
[00:15:39.040 --> 00:15:39.640]  問問大家
[00:15:39.640 --> 00:15:41.440]  第七節
[00:15:41.440 --> 00:15:43.640]  第七節的這個
[00:15:43.640 --> 00:15:45.560]  就是你們的頭髮都掃過
[00:15:45.560 --> 00:15:46.560]  不要懼怕
[00:15:46.560 --> 00:15:48.760]  你們比許多麻雀還貴重
[00:15:48.760 --> 00:15:49.520]  不要懼怕
[00:15:49.520 --> 00:15:52.600]  懼怕什麼呢
[00:15:52.600 --> 00:15:53.840]  第七節
[00:15:53.840 --> 00:15:55.320]  你的頭髮都掃過了
[00:15:55.320 --> 00:15:56.120]  不要懼怕
[00:15:56.120 --> 00:15:57.840]  你比許多麻雀還貴重
[00:15:57.840 --> 00:15:59.600]  這個懼怕是什麼呢
[00:15:59.600 --> 00:16:01.720]  懼怕對象是什麼呢
[00:16:01.720 --> 00:16:02.840]  我們平時通常
[00:16:02.840 --> 00:16:04.520]  在張天賜去捍衛
[00:16:04.520 --> 00:16:06.040]  我很懼怕生命裏面
[00:16:06.040 --> 00:16:08.200]  遇到很多的困境
[00:16:08.200 --> 00:16:09.800]  很多麻煩事
[00:16:09.800 --> 00:16:10.520]  不用怕
[00:16:10.520 --> 00:16:12.080]  上帝會看顧你
[00:16:12.080 --> 00:16:15.440]  當然上帝會眷顧人的需要
[00:16:15.440 --> 00:16:16.760]  但是看回這段經文
[00:16:16.760 --> 00:16:18.840]  這裡懼怕的是說什麼呢
[00:16:18.840 --> 00:16:20.880]  是第四節
[00:16:20.880 --> 00:16:22.360]  不要懼怕那些
[00:16:22.360 --> 00:16:23.840]  只有殺人身體
[00:16:23.840 --> 00:16:26.200]  而不能夠再做什麼的
[00:16:26.200 --> 00:16:28.400]  你不要懼怕它
[00:16:28.400 --> 00:16:29.520]  這段經文是說
[00:16:29.520 --> 00:16:30.560]  受逼迫的時候
[00:16:30.560 --> 00:16:32.720]  你不要怕人
[00:16:32.720 --> 00:16:34.840]  你要去敬畏神
[00:16:34.840 --> 00:16:36.480]  如果看回我們之後
[00:16:36.480 --> 00:16:39.960]  老家福音的第21章
[00:16:39.960 --> 00:16:42.160]  耶穌再次說這番話
[00:16:42.160 --> 00:16:42.840]  祂這樣說
[00:16:42.840 --> 00:16:44.120]  21章16節
[00:16:44.120 --> 00:16:47.480]  連你們的父母、兄弟、親屬、朋友
[00:16:47.480 --> 00:16:49.480]  都要將你們交給官府
[00:16:49.480 --> 00:16:53.560]  你們中間可能將有被害死的
[00:16:53.810 --> 00:16:57.810]  「然而你們連一根頭髮也不會損失」
[00:16:57.810 --> 00:17:03.810]  上帝沒有說過跟隨祂的人
[00:17:03.810 --> 00:17:07.810]  一定為主會平安到日
[00:17:07.810 --> 00:17:11.810]  但是上帝祂說祂知道信徒受到迫害
[00:17:11.810 --> 00:17:14.810]  上帝從來沒有缺席過
[00:17:14.810 --> 00:17:16.810]  上帝從來沒有缺席
[00:17:16.810 --> 00:17:20.810]  上帝的公義最終一定會去彰顯
[00:17:21.810 --> 00:17:24.810]  近期有些人都經常問
[00:17:24.810 --> 00:17:26.810]  好像上帝缺席那樣
[00:17:26.810 --> 00:17:29.810]  大家放心 上帝在
[00:17:29.810 --> 00:17:30.810]  上帝沒有缺席過
