
[00:00:00.000 --> 00:00:02.000]  在六月份的講道裡面
[00:03:45.380 --> 00:03:47.220]  他重新的拜偶像
[00:03:47.220 --> 00:03:50.180]  引入拜巴尼亞瑟拉的事
[00:03:50.180 --> 00:03:52.660]  他也殺死了那位曾經輔助他的
[00:03:52.660 --> 00:03:54.660]  大祭司耶和耶帶的兒子
[00:03:54.660 --> 00:03:57.480]  這個祭司薩加利亞
[00:03:57.480 --> 00:04:00.980]  所以在我看他的生平裡面的時候
[00:04:00.980 --> 00:04:02.260]  按照這個題目
[00:04:02.260 --> 00:04:05.260]  就是一位有恥無忠的王
[00:04:05.260 --> 00:04:06.920]  作為我今天講到的題目
[00:04:06.920 --> 00:04:09.540]  一位有恥無忠的王
[00:04:09.540 --> 00:04:11.540]  然後我們一起來低頭禱告
[00:04:11.540 --> 00:04:13.540]  然後我們一起去思想一下
[00:04:13.540 --> 00:04:17.880]  這位王對我們一些的提醒
[00:04:17.880 --> 00:04:18.860]  主我們求祢
[00:04:18.860 --> 00:04:20.860]  來到臨在我們當中
[00:04:20.860 --> 00:04:22.860]  藉著聖經的真理教我們
[00:04:22.860 --> 00:04:24.860]  藉著這些從前
[00:04:24.860 --> 00:04:27.360]  曾經認識祢、跟從祢、侍奉祢
[00:04:27.360 --> 00:04:29.360]  但又後來離棄祢的人
[00:04:29.360 --> 00:04:30.860]  成為了我們的提醒
[00:04:30.860 --> 00:04:32.660]  教我們在信仰裡面
[00:04:32.660 --> 00:04:34.660]  教我們在跟從主的路上
[00:04:34.660 --> 00:04:36.060]  怎樣跟從主到底
[00:04:36.060 --> 00:04:38.560]  藉著天加見主的名字
[00:04:38.560 --> 00:04:39.560]  願祢祝福
[00:04:39.560 --> 00:04:42.560]  祢的聖靈感動,奉耶穌基督的名禱
[00:04:42.560 --> 00:04:47.060]  到底約克斯是一個好的王呢?
[00:04:47.060 --> 00:04:48.560]  還是一個壞的王呢?
[00:04:48.560 --> 00:04:51.560]  要再出評價的確是很不容易
[00:04:51.560 --> 00:04:54.560]  不同的人會有不同的答案
[00:04:54.560 --> 00:04:56.060]  我自己留意到
[00:04:56.060 --> 00:04:57.560]  記載約克斯王的經文
[00:04:57.560 --> 00:04:59.560]  總共有幾個段落
[00:04:59.560 --> 00:05:01.560]  主要記載在列王記下
[00:05:01.560 --> 00:05:03.560]  十一章到十二章那裡
[00:05:03.560 --> 00:05:06.560]  和列王記下的二十三章到二十四章那裡
[00:05:06.560 --> 00:05:08.560]  不過這兩段聖經的記述
[00:05:08.560 --> 00:05:10.560]  似乎重點是有點不相同
[00:05:10.560 --> 00:05:12.560]  在列王記下裡面
[00:05:12.560 --> 00:05:15.560]  主要是記載約克斯王好的一面
[00:05:15.560 --> 00:05:17.560]  基本上沒有提到任何
[00:05:17.560 --> 00:05:20.560]  關於約克斯王不好的地方
[00:05:20.560 --> 00:05:24.560]  所以如果單從列王記下的記述
[00:05:24.560 --> 00:05:27.560]  我們會見到約克斯王是一位好的王
[00:05:27.560 --> 00:05:30.560]  但在列國之下的記述就很不同了
[00:05:30.560 --> 00:05:33.560]  所有關於約克斯王有問題的地方
[00:05:33.560 --> 00:05:35.560]  譬如我們剛才所提到
[00:05:35.560 --> 00:05:37.560]  他後來再次去拜偶像
[00:05:37.560 --> 00:05:40.560]  他殺死了大祭司耶和耶大的兒子
[00:05:40.560 --> 00:05:42.560]  祭司撒加里亞的事
[00:05:42.560 --> 00:05:45.560]  全部都記述在列王記下裡面
[00:05:45.560 --> 00:05:48.560]  所以在列王記下的描述裡面
[00:05:48.560 --> 00:05:51.560]  約克斯王應該是一個壞的王
[00:05:51.560 --> 00:05:55.560]  其實約克斯王在小時候和年輕的時候
[00:05:55.560 --> 00:05:59.560]  也就是說在大祭司耶和耶大輔助的時候
[00:05:59.560 --> 00:06:01.560]  他應該是一個好的王
[00:06:01.560 --> 00:06:03.560]  我大概估計他的年紀
[00:06:03.560 --> 00:06:07.560]  由七歲當他當王一直到大概三十多歲
[00:06:07.560 --> 00:06:09.560]  在這段時間裡面
[00:06:09.560 --> 00:06:11.560]  他的政績是相當不錯
[00:06:11.560 --> 00:06:15.560]  他的政績包括了他和所有的百姓立約
[00:06:15.560 --> 00:06:17.560]  他除去了很多偶像
[00:06:17.560 --> 00:06:20.560]  他來重修神的殿
[00:06:20.560 --> 00:06:23.560]  列王記下十一章十七到十八節的書提到
[00:06:23.560 --> 00:06:27.560]  耶和耶大使王和民與耶和立約
[00:06:27.560 --> 00:06:29.560]  作耶和的文
[00:06:29.560 --> 00:06:31.560]  又和王和民立約
[00:06:31.560 --> 00:06:34.560]  於是國民就到巴力廟那裡拆毀了廟
[00:06:34.560 --> 00:06:36.560]  打碎壇和帳
[00:06:36.560 --> 00:06:40.560]  又在壇前將巴力的祭司馬坦殺了
[00:06:40.560 --> 00:06:45.560]  因此神和民立約的約的內容是什麼呢?
[00:06:45.560 --> 00:06:48.560]  從這段聖經裡面可以看到
[00:06:48.560 --> 00:06:50.560]  就是他們立約要在神面前
[00:06:50.560 --> 00:06:54.560]  決心將巴力和巴力的敬拜除去
[00:06:54.560 --> 00:06:56.560]  他們決心在神面前
[00:06:56.560 --> 00:06:57.560]  來跟從神
[00:06:57.560 --> 00:06:59.560]  單單的專心侍奉神
[00:06:59.560 --> 00:07:01.560]  這個約的內容
[00:07:01.560 --> 00:07:04.560]  就是以神作為他們整個百姓
[00:07:04.560 --> 00:07:06.560]  整個國家裡面的神
[00:07:06.560 --> 00:07:07.560]  當然這個約的立
[00:07:07.560 --> 00:07:09.560]  立這個約嚴格來說
[00:07:09.560 --> 00:07:11.560]  不算是約阿司王的功績
[00:07:11.560 --> 00:07:13.560]  因為立約的時候
[00:07:13.560 --> 00:07:14.560]  約阿司王只是七歲
[00:07:14.560 --> 00:07:17.560]  在大祭司耶和耶大的輔助之下
[00:07:17.560 --> 00:07:19.560]  所以一切都由大祭司決定
[00:07:19.560 --> 00:07:21.560]  所以他可能只是點頭
[00:07:21.560 --> 00:07:22.560]  簽個名
[00:07:22.560 --> 00:07:23.560]  或者吸個印
[00:07:23.560 --> 00:07:25.560]  就是這樣
[00:07:25.560 --> 00:07:27.560]  雖然立約這件事與他無關
[00:07:27.560 --> 00:07:29.560]  但當他長大之後
[00:07:29.560 --> 00:07:30.560]  我們看到
[00:07:30.560 --> 00:07:31.560]  他似乎沒有忘記這個約
[00:07:31.560 --> 00:07:33.560]  他仍然在神面前
[00:07:33.560 --> 00:07:35.560]  來堅守著這個約
[00:07:35.560 --> 00:07:37.560]  聖經的歷代之下
[00:07:37.560 --> 00:07:39.560]  二十四章四字那裡提到
[00:07:39.560 --> 00:07:40.560]  當他長大之後
[00:07:40.560 --> 00:07:42.560]  他看到聖殿
[00:07:42.560 --> 00:07:44.560]  於是乎他在神面前
[00:07:44.560 --> 00:07:45.560]  就有一個心志
[00:07:45.560 --> 00:07:47.560]  要來重修神的殿
[00:07:47.560 --> 00:07:50.560]  於是他招了祭司和利未人
[00:07:50.560 --> 00:07:51.560]  吩咐他們
[00:07:51.560 --> 00:07:53.560]  要向以色列的百姓募捐
[00:07:53.560 --> 00:07:56.560]  以便來修理聖殿
[00:07:56.560 --> 00:07:58.560]  聖經十二章六字都提到
[00:07:58.560 --> 00:08:02.560]  當時到了約斯王二十三年的時候
[00:08:02.560 --> 00:08:04.560]  祭司仍然未修理
[00:08:04.560 --> 00:08:06.560]  殿的破壞之處
[00:08:06.560 --> 00:08:08.560]  從聖經裡面我們可以推論
[00:08:08.560 --> 00:08:10.560]  在王二十三年的時候
[00:08:10.560 --> 00:08:13.560]  即是他七歲當機
[00:08:13.560 --> 00:08:14.560]  二十三年的時候
[00:08:14.560 --> 00:08:16.560]  應該是三十歲的時候
[00:08:16.560 --> 00:08:18.560]  而他總共在位四十年
[00:08:18.560 --> 00:08:20.560]  所以他四十七歲死了
[00:08:20.560 --> 00:08:21.560]  換句話說
[00:08:21.560 --> 00:08:22.560]  由七歲到三十幾歲
[00:08:22.560 --> 00:08:24.560]  他應該仍然是一個
[00:08:24.560 --> 00:08:27.560]  持守著這個約並且來敬拜神
[00:08:27.560 --> 00:08:29.560]  專心跟從神
[00:08:29.560 --> 00:08:31.560]  推動百姓去敬拜神
[00:08:31.560 --> 00:08:33.560]  重視神的聖殿的一個王
[00:08:33.560 --> 00:08:35.560]  聖經也提到
[00:08:35.560 --> 00:08:36.560]  當時的利未人
[00:08:36.560 --> 00:08:38.560]  由於修理聖殿這件事上
[00:08:38.560 --> 00:08:40.560]  他慢條斯理 慢吞吞
[00:08:40.560 --> 00:08:43.560]  於是王就再立了一個命令
[00:08:43.560 --> 00:08:45.560]  吩咐要做一個櫃
[00:08:45.560 --> 00:08:47.560]  相信是一個奉獻箱
[00:08:47.560 --> 00:08:50.560]  擺在神的殿門口那裡
[00:08:50.560 --> 00:08:52.560]  讓每一個進入聖殿的人
[00:08:52.560 --> 00:08:54.560]  把銀紙放在這個櫃裡
[00:08:54.560 --> 00:08:56.560]  這應該是自由奉獻
[00:08:56.560 --> 00:08:58.560]  沒有規定每個人都要做
[00:08:58.560 --> 00:09:00.560]  所以我們教會門口那裡也有一個櫃
[00:09:00.560 --> 00:09:01.560]  你知不知道也有一個櫃?
[00:09:01.560 --> 00:09:03.560]  可能大家當作是文物經過
[00:09:03.560 --> 00:09:05.560]  丟垃圾進去
[00:09:05.560 --> 00:09:06.560]  或者你會記得
[00:09:06.560 --> 00:09:07.560]  要交一元會費的時候
[00:09:07.560 --> 00:09:09.560]  那一元就丟進去那裡
[00:09:09.560 --> 00:09:12.560]  但原來這個櫃是有意思的
[00:09:12.560 --> 00:09:13.560]  就是收集奉獻
[00:09:13.560 --> 00:09:15.560]  他收集到銀紙之後
[00:09:15.560 --> 00:09:19.560]  就把銀紙給聖殿裡的辦事人員
[00:09:19.560 --> 00:09:23.560]  他們就請石匠、木匠、鐵匠、銅匠
[00:09:23.560 --> 00:09:25.560]  重修神的殿
[00:09:25.560 --> 00:09:27.560]  當工程做完了之後
[00:09:27.560 --> 00:09:29.560]  那些銀紙有多少呢?
[00:09:29.560 --> 00:09:32.560]  這個王有沒有將它中飽私囊?
[00:09:32.560 --> 00:09:34.560]  他將這些銀紙
[00:09:34.560 --> 00:09:37.560]  用來作為製造神的殿裡面的器具
[00:09:37.560 --> 00:09:41.560]  還有條巾和各種金銀的器具
[00:09:41.560 --> 00:09:42.560]  從這些技術裡面
[00:09:42.560 --> 00:09:44.560]  我們看到耶路撒冷王
[00:09:44.560 --> 00:09:46.560]  一直都重視神的殿
[00:09:46.560 --> 00:09:48.560]  重視這位神的君王
[00:09:48.560 --> 00:09:50.560]  他重視神在百姓當中
[00:09:50.560 --> 00:09:52.560]  百姓對他的敬拜
[00:09:52.560 --> 00:09:54.560]  但是好景不常
[00:09:54.560 --> 00:09:57.560]  當大祭司耶和耶大死了之後
[00:09:57.560 --> 00:09:59.560]  耶克斯王就倒行逆施
[00:09:59.560 --> 00:10:02.560]  《理論之下》24章14節提到
[00:10:02.560 --> 00:10:04.560]  耶和耶大在世的時候
[00:10:04.560 --> 00:10:08.560]  眾人常在耶和華殿裡面獻祭
[00:10:08.560 --> 00:10:11.560]  但當耶和耶大年紀老邁
[00:10:11.560 --> 00:10:13.560]  最後年高壽足
[00:10:13.560 --> 00:10:15.560]  130歲的時候死了
[00:10:15.560 --> 00:10:18.560]  葬在大衛城裡面
[00:10:18.560 --> 00:10:20.560]  獵王的墳墓裡面
[00:10:20.560 --> 00:10:21.560]  由此可見
[00:10:21.560 --> 00:10:23.560]  當時這個大祭司耶和耶大
[00:10:23.560 --> 00:10:24.560]  在國家裡面
[00:10:24.560 --> 00:10:26.560]  從百姓到王
[00:10:26.560 --> 00:10:28.560]  從所有的人民的眼中裡面
[00:10:28.560 --> 00:10:31.560]  都是一位受到尊敬的人
[00:10:31.560 --> 00:10:32.560]  因此可以說
[00:10:32.560 --> 00:10:34.560]  他是當時國家裡面
[00:10:34.560 --> 00:10:35.560]  一位重量級的人物
[00:10:35.560 --> 00:10:38.560]  一位很有影響力的元老
[00:10:38.560 --> 00:10:40.560]  王對他都很尊重
[00:10:40.560 --> 00:10:41.560]  所以他死的時候
[00:10:41.560 --> 00:10:44.560]  他就葬在王的墳墓裡面
[00:10:44.560 --> 00:10:46.560]  17到18節提到
[00:10:46.560 --> 00:10:48.560]  耶和耶大死了之後
[00:10:48.560 --> 00:10:52.560]  猶太的眾首領就來到朝拜王
[00:10:52.560 --> 00:10:54.560]  王就聽從了他們
[00:10:54.560 --> 00:10:56.560]  他們就離棄了耶和華
[00:10:56.560 --> 00:10:58.560]  他列祖的神的殿
[00:10:58.560 --> 00:11:00.560]  去侍奉亞瑟拉和偶像
[00:11:00.560 --> 00:11:02.560]  然後這個罪就有憤怒
[00:11:02.560 --> 00:11:05.560]  臨到猶太和耶路撒冷
[00:11:05.560 --> 00:11:07.560]  經文的記述很簡單
[00:11:07.560 --> 00:11:10.560]  就是說這個大祭司耶和耶大死了之後
[00:11:10.560 --> 00:11:13.560]  猶太的眾首領就來到朝拜王
[00:11:13.560 --> 00:11:15.560]  而王就聽從了他們
[00:11:15.560 --> 00:11:17.560]  到底這些新的首領
[00:11:17.560 --> 00:11:20.560]  向王有什麼進諫呢?
[00:11:20.560 --> 00:11:22.560]  或者有什麼意見給王呢?
[00:11:22.560 --> 00:11:24.560]  而王聽了的是什麼意見呢?
[00:11:24.560 --> 00:11:26.560]  雖然經文裡面沒有解釋
[00:11:26.560 --> 00:11:28.560]  沒有講到那些意見
[00:11:28.560 --> 00:11:30.560]  或者那些內容是什麼
[00:11:30.560 --> 00:11:32.560]  但是從經文裡面講到
[00:11:32.560 --> 00:11:34.560]  王就離棄了神
[00:11:34.560 --> 00:11:35.560]  可以看得見
[00:11:35.560 --> 00:11:38.560]  當時這些新興的一代的臣子
[00:11:38.560 --> 00:11:40.560]  他們對王的意見是什麼呢?
[00:11:40.560 --> 00:11:43.560]  就是鼓勵王重新去拜巴力
[00:11:43.560 --> 00:11:45.560]  重建巴力的祭壇
[00:11:45.560 --> 00:11:47.560]  重新引入對巴力的崇拜
[00:11:47.560 --> 00:11:49.560]  讓國家來拜巴力
[00:11:49.560 --> 00:11:51.560]  這些新興的臣子
[00:11:51.560 --> 00:11:54.560]  可能過去一直受制於大祭司耶和耶大
[00:11:54.560 --> 00:11:56.560]  於是乎當他們一死的時候
[00:11:56.560 --> 00:11:57.560]  於是死了之後
[00:11:57.560 --> 00:11:59.560]  沒有影響力了
[00:11:59.560 --> 00:12:01.560]  他們就向王提出全新的意見
[00:12:01.560 --> 00:12:03.560]  但是我們看得到的
[00:12:03.560 --> 00:12:06.560]  就是王很快就接納了這些意見
[00:12:06.560 --> 00:12:08.560]  他們就來拜巴力
[00:12:08.560 --> 00:12:11.560]  拜阿舍拉和眾偶像
[00:12:11.560 --> 00:12:13.560]  所以提到王聽從他們
[00:12:13.560 --> 00:12:15.560]  離棄了耶和華去神
[00:12:15.560 --> 00:12:17.560]  他的列祖的神
[00:12:17.560 --> 00:12:18.560]  去拜這些偶像
[00:12:18.560 --> 00:12:21.560]  當時神的靈感動了
[00:12:21.560 --> 00:12:23.560]  祭司耶和耶大的兒子
[00:12:23.560 --> 00:12:24.560]  撒加利亞
[00:12:24.560 --> 00:12:27.560]  他就出來對眾百姓這樣說
[00:12:27.560 --> 00:12:30.560]  他說你們為什麼干犯耶和華的誡命
[00:12:30.560 --> 00:12:32.560]  以致不能夠得到恨痛呢?
[00:12:32.560 --> 00:12:34.560]  因為你們離棄了耶和華
[00:12:34.560 --> 00:12:37.560]  所以祂都會離棄你們
[00:12:37.560 --> 00:12:40.560]  王面對這位祭司
[00:12:40.560 --> 00:12:42.560]  王面對祭司的指責
[00:12:42.560 --> 00:12:43.560]  他有什麼反應呢?
[00:12:43.560 --> 00:12:45.560]  他的反應就是沒有理會他
[00:12:45.560 --> 00:12:47.560]  不過聖經告訴我們
[00:12:47.560 --> 00:12:48.560]  他慫恿百姓
[00:12:48.560 --> 00:12:51.560]  於是眾民就照王的吩咐
[00:12:51.560 --> 00:12:54.560]  在耶和華殿的院內
[00:12:54.560 --> 00:12:58.560]  用石頭打死了祭司撒加利亞
[00:12:58.560 --> 00:13:01.560]  聖經對約克斯有一個評論
[00:13:01.560 --> 00:13:02.560]  評論就是這樣說
[00:13:02.560 --> 00:13:06.560]  他沒有想念撒加利亞的父親耶和耶大
[00:13:06.560 --> 00:13:09.560]  但是對他自己所施的恩
[00:13:09.560 --> 00:13:11.560]  殺了他的兒子
[00:13:11.560 --> 00:13:13.560]  這是一個悲劇
[00:13:13.560 --> 00:13:16.560]  這個悲劇發生在神的殿
[00:13:16.560 --> 00:13:17.560]  發生在耶路撒冷
[00:13:17.560 --> 00:13:19.560]  發生在聖殿
[00:13:19.560 --> 00:13:21.560]  發生在內院
[00:13:21.560 --> 00:13:25.560]  這個悲劇就是大祭司耶和耶大的兒子
[00:13:25.560 --> 00:13:27.560]  撒加利亞被殺
[00:13:27.560 --> 00:13:32.560]  王沒有想念到他的父親對他的恩情
[00:13:32.560 --> 00:13:36.560]  大祭司耶和耶大的確是有恩於約克斯王
[00:13:36.560 --> 00:13:40.560]  當約克斯王還是嬰兒手抱的時候
[00:13:40.560 --> 00:13:42.560]  是大祭司耶和耶大的妻子
[00:13:42.560 --> 00:13:44.560]  將他救了出來
[00:13:44.560 --> 00:13:46.560]  免致他被殺
[00:13:46.560 --> 00:13:49.560]  是大祭司耶和耶大在聖殿裏面
[00:13:49.560 --> 00:13:50.560]  保護他
[00:13:50.560 --> 00:13:51.560]  照顧他
[00:13:51.560 --> 00:13:54.560]  讓他免受那位皇后的追殺
[00:13:54.560 --> 00:13:56.560]  免受皇后的毒手
[00:13:56.560 --> 00:13:58.560]  是大祭司耶和耶大
[00:13:58.560 --> 00:13:59.560]  在聖殿裏面
[00:13:59.560 --> 00:14:02.560]  讓他成長 教導他律法
[00:14:02.560 --> 00:14:04.560]  當他七歲的時候
[00:14:04.560 --> 00:14:06.560]  是大祭司耶和耶大
[00:14:06.560 --> 00:14:07.560]  帶領著眾祭司
[00:14:07.560 --> 00:14:08.560]  眾利美人
[00:14:08.560 --> 00:14:10.560]  和守殿的軍人
[00:14:10.560 --> 00:14:14.560]  來推翻皇后撒利亞的政權
[00:14:14.560 --> 00:14:16.560]  是大祭司耶和耶大
[00:14:16.560 --> 00:14:19.560]  幫助他來重登王位
[00:14:19.560 --> 00:14:20.560]  不單是這樣
[00:14:20.560 --> 00:14:21.560]  小時候
[00:14:21.560 --> 00:14:24.560]  耶和耶大教導他認識律法
[00:14:24.560 --> 00:14:26.560]  在他重登王位之後
[00:14:26.560 --> 00:14:28.560]  在耶和耶大教導他
[00:14:28.560 --> 00:14:31.560]  和輔助他治理國家
[00:14:31.560 --> 00:14:33.560]  在他長大之後
[00:14:33.560 --> 00:14:34.560]  聖經亦都說
[00:14:34.560 --> 00:14:38.560]  是耶和耶大幫助他娶了兩個妻子
[00:14:38.560 --> 00:14:40.560]  在耶和耶大的幫助之下
[00:14:40.560 --> 00:14:42.560]  他重修聖殿
[00:14:42.560 --> 00:14:43.560]  除此之外
[00:14:43.560 --> 00:14:46.560]  那位被殺的祭司撒加利亞
[00:14:46.560 --> 00:14:49.560]  和這位亞斯王有什麼關係呢?
[00:14:49.560 --> 00:14:50.560]  聖經沒有記述
[00:14:50.560 --> 00:14:52.560]  不過我們可以估計得到
[00:14:52.560 --> 00:14:56.560]  很可能當撒加利亞小時候
[00:14:56.560 --> 00:14:58.560]  都曾經幫助過他父親
[00:14:58.560 --> 00:15:02.560]  保護過或照顧過這位年幼的君王
[00:15:02.560 --> 00:15:05.560]  我們不知道他們兩個之間的年齡
[00:15:05.560 --> 00:15:08.560]  亦都不知道他們兩個之間的年齡差距
[00:15:08.560 --> 00:15:10.560]  如果年齡差距不大的話
[00:15:10.560 --> 00:15:11.560]  很可能小時候
[00:15:11.560 --> 00:15:14.560]  曾經一起在聖殿裡玩捉迷藏
[00:15:14.560 --> 00:15:16.560]  一起玩煮飯仔
[00:15:16.560 --> 00:15:17.560]  一起踢世界球
[00:15:17.560 --> 00:15:20.560]  有很多這些童年的回憶
[00:15:20.560 --> 00:15:23.560]  如果他們年齡稍為差異大一點的話
[00:15:23.560 --> 00:15:26.560]  又或者可能是這位祭司撒加利亞
[00:15:26.560 --> 00:15:27.560]  曾經抱過他
[00:15:27.560 --> 00:15:29.560]  替他換過尿片
[00:15:29.560 --> 00:15:30.560]  扶過他
[00:15:30.560 --> 00:15:31.560]  幫他餵過奶
[00:15:31.560 --> 00:15:32.560]  或者帶他走
[00:15:32.560 --> 00:15:34.560]  教他識字
[00:15:34.560 --> 00:15:36.560]  無論如何
[00:15:36.560 --> 00:15:38.560]  他們彼此之間是認識的
[00:15:38.560 --> 00:15:40.560]  他們彼此之間有過情誼
[00:15:40.560 --> 00:15:42.560]  而聖經就提到
[00:15:42.560 --> 00:15:45.560]  亞斯王沒有紀念
[00:15:45.560 --> 00:15:48.560]  撒加利亞父親耶和耶大
[00:15:48.560 --> 00:15:50.560]  對他所施的恩情
[00:15:50.560 --> 00:15:52.560]  所以聖經就記述
[00:15:52.560 --> 00:15:54.560]  當撒加利亞臨死的時候
[00:15:54.560 --> 00:15:55.560]  他就這樣說
[00:15:55.560 --> 00:15:59.560]  「願耶和華監察新冤」
