
[00:00:00.000 --> 00:00:03.040]  今天是二零一八年第一個的主日
[00:02:51.840 --> 00:02:55.840]  我就選了在新約裡面十二間教會來分享這個主題
[00:02:55.840 --> 00:03:01.280]  我就會選取新約中其中的第十二間教會來做主題
[00:03:01.280 --> 00:03:05.200]  另外一次的講道我就按以道自見那個經文的編排
[00:03:05.200 --> 00:03:08.880]  而另外一次的講道就會按著耳道自見經文的編排
[00:03:08.880 --> 00:03:11.440]  早上選的是菲律賓教會
[00:03:11.440 --> 00:03:13.680]  今天早上選的是菲律賓教會
[00:03:13.680 --> 00:03:18.160]  如果你在菲律賓教會,你看回《使徒行傳》那裡記載
[00:03:18.160 --> 00:03:21.840]  如果你在菲律賓教會,我們看回《使徒行傳》的記載
[00:03:21.840 --> 00:03:29.440]  是當時保羅和希拉準備前往旅行的前途
[00:03:29.440 --> 00:03:36.800]  是當時保羅和希拉在前往菲律賓的一個機會
[00:03:36.800 --> 00:03:40.480]  他在夜間看到馬其頓的異象
[00:03:40.480 --> 00:03:42.800]  他在夜間看到馬其頓的異象
[00:03:42.800 --> 00:03:46.320]  那裡就有人呼籲請過來幫助我們
[00:03:46.320 --> 00:03:50.240]  就在那邊有人呼籲要來拯救
[00:03:50.240 --> 00:03:53.200]  所以保羅就順服聖靈的帶領
[00:03:53.200 --> 00:03:55.120]  所以保羅就順服聖靈的帶領
[00:03:55.120 --> 00:03:57.360]  改變他的行程去到馬其頓
[00:03:57.360 --> 00:03:59.600]  改變他的行程來到了馬其頓
[00:03:59.600 --> 00:04:02.800]  第一個城市就是當時的菲律賓
[00:04:02.800 --> 00:04:04.960]  而當時第一個城市就是菲律賓
[00:04:04.960 --> 00:04:08.480]  菲律賓是一個羅馬的駐防城
[00:04:08.480 --> 00:04:10.320]  菲律賓是一個羅馬的駐防城
[00:04:10.320 --> 00:04:13.120]  是一個軍事重鎮
[00:04:13.120 --> 00:04:16.720]  保羅和希拉在菲律賓發生的幾件大事
[00:04:16.720 --> 00:04:18.240]  大家都耳熟能詳
[00:04:18.240 --> 00:04:20.960]  保羅和希拉在菲律賓發生的幾件大事
[00:04:20.960 --> 00:04:22.560]  我想大家都耳熟能詳
[00:04:22.560 --> 00:04:28.720]  包括大家都知道保羅帶領一個賣紫色布的女底亞信主
[00:04:28.720 --> 00:04:33.280]  包括大家都知道保羅帶領一個賣紫色布的女底亞信主
[00:04:33.280 --> 00:04:37.280]  也都在裡面看到一個被巫鬼附身的人
[00:04:37.280 --> 00:04:40.160]  也都在裡面看到一個被巫鬼附身的人
[00:04:40.160 --> 00:04:42.000]  他就把這個巫鬼趕了出來
[00:04:42.000 --> 00:04:43.600]  他就把這個巫鬼趕了出來
[00:04:43.600 --> 00:04:47.680]  但是那個主人本來是透過這個人被鬼附身去賺錢的
[00:04:47.680 --> 00:04:51.360]  但是那個主人本來是透過這個人被鬼附身去賺錢的
[00:04:51.360 --> 00:04:54.240]  結果這個財主就惱羞成怒
[00:04:54.240 --> 00:04:54.240]  結果這個財主就惱羞成怒
[00:04:54.240 --> 00:04:54.240]  結果這個財主就惱羞成怒
[00:04:54.240 --> 00:04:55.200]  結果這個財主就惱羞成怒
[00:04:55.200 --> 00:04:55.200]  結果這個財主就惱羞成怒
[00:04:55.200 --> 00:04:55.200]  結果這個財主就惱羞成怒
[00:04:55.200 --> 00:04:55.200]  結果這個財主就惱羞成怒
[00:04:55.200 --> 00:04:55.200]  結果這個財主就惱羞成怒
[00:04:55.200 --> 00:04:55.200]  結果這個財主就惱羞成怒
[00:04:55.200 --> 00:05:12.640]  結果這個財主就惱羞成怒
[00:05:12.640 --> 00:05:12.640]  指控他們擾亂羅馬政府的規矩
[00:05:12.640 --> 00:05:14.640]  指控他們擾亂羅馬政府的規矩
[00:05:14.640 --> 00:05:14.640]  指控他們擾亂羅馬政府的規矩
[00:05:14.640 --> 00:05:16.640]  指控他們擾亂羅馬政府的規矩
[00:05:16.640 --> 00:05:16.640]  我們就讀得很熟悉,保羅和西拉在監獄裡嘗試過
[00:05:16.640 --> 00:05:18.640]  我們就讀得很熟悉,保羅和西拉在監獄裡嘗試過
[00:05:18.640 --> 00:05:20.640]  我們就讀得很熟悉,保羅和西拉在監獄裡嘗試過
[00:05:20.640 --> 00:05:20.640]  我們就讀得很熟悉,保羅和西拉在監獄裡嘗試過
[00:05:20.640 --> 00:05:34.640]  我們就讀得很熟悉,保羅和西拉在監獄裡嘗試過
[00:05:51.640 --> 00:05:54.640]  當信主耶穌,你和你一家都必得救
[00:05:54.640 --> 00:05:57.640]  當信主耶穌,你和你一家都必得救
[00:05:57.640 --> 00:06:01.640]  結果保羅和西拉本來是坐牢的階下囚
[00:06:01.640 --> 00:06:05.640]  結果保羅和西拉本來是坐下監的監獄
[00:06:05.640 --> 00:06:07.640]  馬上變成上賓款待
[00:06:07.640 --> 00:06:10.640]  馬上就轉為上賓被困
[00:06:10.640 --> 00:06:12.640]  保羅最後還拿回尾彩
[00:06:12.640 --> 00:06:12.640]  保羅最後還拿回尾彩
[00:06:12.640 --> 00:06:14.640]  保羅最後還拿回尾彩
[00:06:14.640 --> 00:06:16.640]  他表明我是羅馬公民
[00:06:16.640 --> 00:06:16.640]  他表明自己是羅馬公民
[00:06:16.640 --> 00:06:18.640]  他表明自己是羅馬公民
[00:06:18.640 --> 00:06:23.640]  他還未經定罪將我私下行刑是不合法的
[00:06:23.640 --> 00:06:23.640]  他還未經定罪將我私下行刑是不合法的
[00:06:23.640 --> 00:06:27.640]  他說你未經定罪就私下讓我受這樣的刑罰
[00:06:27.640 --> 00:06:32.640]  最後羅馬長官就要供送保羅出獄
[00:06:32.640 --> 00:06:36.640]  最後羅馬的軍兵就要供送保羅出獄
[00:06:36.640 --> 00:06:38.640]  菲律賓書只有四章的經文
[00:06:38.640 --> 00:06:40.640]  菲律賓書只有四章的經文
[00:06:40.640 --> 00:06:44.640]  但裡面有很多經文我們很熟悉和一生受用
[00:06:44.640 --> 00:06:48.640]  但裡面有很多經文我們很熟悉和一生受用
[00:06:48.640 --> 00:06:50.640]  我不會解釋我只是引用這些經文
[00:06:50.640 --> 00:06:53.640]  我不會解釋我只是引用
[00:06:53.640 --> 00:06:57.640]  無論是生是死總叫基督在我身上照常顯大
[00:06:57.640 --> 00:07:02.640]  無論是生是死總叫基督在我身上照常顯大
[00:07:02.640 --> 00:07:04.640]  因我活著就是基督我死了就有益處
[00:07:04.640 --> 00:07:07.640]  因我活著就是基督我死了就有益處
[00:07:07.640 --> 00:07:10.640]  你們當以基督耶穌的心為心
[00:07:10.640 --> 00:07:12.640]  你們當以基督耶穌的心為心
[00:07:12.640 --> 00:07:16.640]  還有第二章很有名的所謂基督的虛己論
[00:07:16.640 --> 00:07:22.640]  還有第二章很有名的所謂基督的虛己論
[00:07:22.640 --> 00:07:27.640]  另外也有提到我已將萬事當作有損
[00:07:27.640 --> 00:07:30.640]  另外也提到我也將萬事當作有損
[00:07:30.640 --> 00:07:32.640]  因我已認識我主耶穌基督為至寶
[00:07:32.640 --> 00:07:35.640]  因我已認識我主耶穌基督為至寶
[00:07:35.640 --> 00:07:38.640]  我為他已經丟棄萬事看作糞土
[00:07:38.640 --> 00:07:41.640]  我為他已經丟棄萬事看作糞土
[00:07:41.640 --> 00:07:44.640]  為要得著基督
[00:07:44.640 --> 00:07:48.640]  也都有以奧林匹克為背景的一段經文
[00:07:48.640 --> 00:07:55.640]  也都有以奧林匹克為背景的一段經文
[00:07:55.640 --> 00:07:57.640]  我不是以為自己已經得著
[00:07:57.640 --> 00:07:59.640]  我不是以為自己已經得著
[00:07:59.640 --> 00:08:02.640]  我只有一件事就是忘記背後努力面前
[00:08:02.640 --> 00:08:05.640]  我只有一件事就是忘記背後努力面前
[00:08:05.640 --> 00:08:07.640]  向著標竿直跑
[00:08:07.640 --> 00:08:11.640]  為要得著神在基督耶穌女上面召我而得的獎賞
[00:08:11.640 --> 00:08:16.640]  為要得著神在基督耶穌女上面召我而得的獎賞
[00:08:16.640 --> 00:08:19.640]  也有一段很熟悉的「你們要靠主常常喜樂」
[00:08:19.640 --> 00:08:21.640]  也有一段很熟悉的「你們要靠主常常喜樂」
[00:08:21.640 --> 00:08:23.640]  我再說「你們要喜樂」
[00:08:23.640 --> 00:08:25.640]  我再說「你們要喜樂」
[00:08:25.640 --> 00:08:27.640]  你們應當一無掛慮
[00:08:27.640 --> 00:08:28.640]  你們應當一無掛慮
[00:08:28.640 --> 00:08:30.640]  只要凡事藉著禱告、祈求和感謝
[00:08:30.640 --> 00:08:33.640]  只要凡事藉著禱告、祈求和感謝
[00:08:33.640 --> 00:08:35.640]  將你們所要的告訴神
[00:08:35.640 --> 00:08:37.640]  將你們所要的告訴神
[00:08:37.640 --> 00:08:41.640]  神所出人意外的平安必在基督耶穌女保守你們
[00:08:41.640 --> 00:08:45.640]  神所出人意外的平安必在基督耶穌女保守你們
[00:08:45.640 --> 00:08:48.640]  我靠著那加給我力量的凡事都能
[00:08:48.640 --> 00:08:50.640]  我靠著那加給我力量的凡事都能
[00:08:50.640 --> 00:08:53.640]  我想如果要將這些經文充分解釋
[00:08:53.640 --> 00:08:56.640]  我想如果要把這些經文充分解釋
[00:08:56.640 --> 00:08:57.640]  起碼要講半年
[00:08:57.640 --> 00:08:58.640]  可能要講半年
[00:08:58.640 --> 00:09:02.640]  但無論大家從任何角度讀到這些經文
[00:09:02.640 --> 00:09:05.640]  但無論大家從任何角度讀到這些經文
[00:09:05.640 --> 00:09:10.640]  你會看到保羅有親身與菲律賓教會的經歷
[00:09:10.640 --> 00:09:13.640]  你看見保羅親身與菲律賓教會的經歷
[00:09:13.640 --> 00:09:16.640]  也有保羅對他們的提醒和教導
[00:09:16.640 --> 00:09:18.640]  也有保羅對他們的提醒和教導
[00:09:18.640 --> 00:09:20.640]  你在智慧行間會發現
[00:09:20.640 --> 00:09:24.640]  菲律賓教會是一間充滿活力相當優秀的教會
[00:09:24.640 --> 00:09:26.640]  你在智慧行間會發現
[00:09:26.640 --> 00:09:29.640]  菲律賓教會是一個充滿活力的教會
[00:09:29.640 --> 00:09:32.640]  不要忘記當時保羅寫菲律賓書的時候
[00:09:32.640 --> 00:09:33.640]  在羅馬坐警監
[00:09:33.640 --> 00:09:36.640]  不要忘記當時保羅寫菲律賓書的時候
[00:09:36.640 --> 00:09:37.640]  他正坐在監牢裡
[00:09:37.640 --> 00:09:39.640]  他仍心繫這間教會
[00:09:39.640 --> 00:09:41.640]  他的心仍繫著這間教會
[00:09:41.640 --> 00:09:46.640]  今天早上我想抽兩段經文來思想主題
[00:09:46.640 --> 00:09:49.640]  今天早上我想抽兩段經文來思想主題
[00:09:49.640 --> 00:09:53.640]  第一段經文寫在菲律賓書一章三至五節
[00:09:53.640 --> 00:09:56.640]  第一段經文寫在菲律賓書一章三至五節
[00:09:56.640 --> 00:09:58.640]  我請維尼替我讀出
[00:09:58.640 --> 00:10:01.640]  我每逢想念你們就感謝我的神
[00:10:01.640 --> 00:10:04.640]  每逢為你們眾人祈求的時候
[00:10:04.640 --> 00:10:06.640]  嘗試歡歡喜喜的祈求
[00:10:06.640 --> 00:10:09.640]  因為從頭一天直到如今
[00:10:09.640 --> 00:10:12.640]  你們是同心合意的興旺福音
[00:10:12.640 --> 00:10:15.640]  這段經文是保羅一段的禱文
[00:10:15.640 --> 00:10:17.640]  這段經文是保羅一段禱文
[00:10:17.640 --> 00:10:20.640]  他是為菲律賓教會來祈禱
[00:10:20.640 --> 00:10:22.640]  他是為菲律賓教會來禱告
[00:10:22.640 --> 00:10:25.640]  他提到菲律賓教會的時候
[00:10:25.640 --> 00:10:27.640]  他提到菲律賓教會的時候
[00:10:27.640 --> 00:10:28.640]  為他們感謝神
[00:10:28.640 --> 00:10:29.640]  為他們感謝神
[00:10:29.640 --> 00:10:31.640]  留意這裡保羅不是說
[00:10:31.640 --> 00:10:35.640]  他要思念菲律賓教會的次數
[00:10:35.640 --> 00:10:36.640]  留意我們在這邊
[00:10:36.640 --> 00:10:40.640]  保羅不是要去思憶
[00:10:40.640 --> 00:10:41.640]  想念
[00:10:41.640 --> 00:10:44.640]  想念他們對菲律賓教會的一個想念
[00:10:44.640 --> 00:10:47.640]  他是想去表明
[00:10:47.640 --> 00:10:50.640]  他對這間教會那種屬靈的友誼
[00:10:50.640 --> 00:10:51.640]  他是想要去表明
[00:10:51.640 --> 00:10:54.640]  對這間教會一個屬靈的一個友誼
[00:10:54.640 --> 00:10:56.640]  保羅一想起菲律賓教會
[00:10:56.640 --> 00:10:58.640]  保羅一想起菲律賓教會
[00:10:58.640 --> 00:11:00.640]  他不期然向他們獻上感恩
[00:11:00.640 --> 00:11:02.640]  他不只向他們獻上感恩
[00:11:02.640 --> 00:11:04.640]  每逢為他們祈禱的時候
[00:11:04.640 --> 00:11:06.640]  每逢為他們祈禱的時候
[00:11:06.640 --> 00:11:08.640]  總是歡歡喜喜的
[00:11:08.640 --> 00:11:09.640]  總是歡歡喜喜的
[00:11:09.640 --> 00:11:10.640]  不需要為他掛心的
[00:11:10.640 --> 00:11:11.640]  不需要為他掛心的
[00:11:11.640 --> 00:11:12.640]  不需要掛在心上的
[00:11:12.640 --> 00:11:15.640]  坦白說牧師都侍奉了三十幾年了
[00:11:15.640 --> 00:11:18.640]  坦白說牧師都侍奉了三十幾年了
[00:11:18.640 --> 00:11:19.640]  我侍奉過不同的教會
[00:11:19.640 --> 00:11:20.640]  我侍奉過不同的教會
[00:11:20.640 --> 00:11:21.640]  我侍奉過不數的教會
[00:11:21.640 --> 00:11:23.640]  分別香港、澳門、美國、台灣
[00:11:23.640 --> 00:11:24.640]  分別香港、澳門、美國、台灣
[00:11:24.640 --> 00:11:26.640]  分別香港、澳門、美國、台灣
[00:11:26.640 --> 00:11:27.640]  分別香港、澳門、美國、台灣
[00:11:27.640 --> 00:11:28.640]  分別香港、澳門、美國、台灣
[00:11:28.640 --> 00:11:29.640]  有時候有些教會
[00:11:29.640 --> 00:11:30.640]  有時候有些教會
[00:11:30.640 --> 00:11:31.640]  有很多人和事
[00:11:31.640 --> 00:11:32.640]  有很多人和事
[00:11:32.640 --> 00:11:33.640]  真的令到你很嘆息
[00:11:33.640 --> 00:11:34.640]  真的令到你很嘆息
[00:11:34.640 --> 00:11:35.640]  有時候教會有很多人和事
[00:11:35.640 --> 00:11:36.640]  有時候教會有很多人和事
[00:11:36.640 --> 00:11:37.640]  真的令到人很嘆息
[00:11:37.640 --> 00:11:38.640]  你不想回首也不想回憶
[00:11:38.640 --> 00:11:39.640]  你不想回首也不想回憶
[00:11:39.640 --> 00:11:40.640]  你不想回首也不想回憶
[00:11:40.640 --> 00:11:41.640]  不想回首也不想回憶
[00:11:41.640 --> 00:11:42.640]  不想回首也不想回憶
[00:11:42.640 --> 00:11:43.640]  但有些事總是令你非常不愉快
[00:11:43.640 --> 00:11:44.640]  但有些事總是令你非常不愉快
[00:11:44.640 --> 00:11:54.640]  但有些事總是令你非常不愉快
[00:11:54.640 --> 00:11:55.640]  但有些事總是令你非常不愉快
[00:11:55.640 --> 00:11:56.640]  但有些事總是令你非常不愉快
[00:11:56.640 --> 00:11:57.640]  但有些事總是令你非常不愉快
[00:11:57.640 --> 00:11:58.640]  但有些事總是令你非常不愉快
[00:11:58.640 --> 00:11:59.640]  但有些事總是令你非常不愉快
[00:11:59.640 --> 00:12:00.640]  但有些事總是令你非常不愉快
[00:12:00.640 --> 00:12:01.640]  但有些事總是令你非常不愉快
[00:12:01.640 --> 00:12:02.640]  但有些事總是令你非常不愉快
[00:12:02.640 --> 00:12:03.640]  但有些事總是令你非常不愉快
[00:12:03.640 --> 00:12:04.640]  但有些事總是令你非常不愉快
[00:12:04.640 --> 00:12:05.640]  但有些事總是令你非常不愉快
[00:12:05.640 --> 00:12:06.640]  但有些事總是令你非常不愉快
[00:12:06.640 --> 00:12:07.640]  但有些事總是令你非常不愉快
[00:12:07.640 --> 00:12:14.640]  但有些事總是令你非常不愉快
[00:12:14.640 --> 00:12:15.640]  但有些事總是令你非常不愉快
[00:12:15.640 --> 00:12:16.640]  但有些事總是令你非常不愉快
[00:12:16.640 --> 00:12:17.640]  但有些事總是令你非常不愉快
[00:12:17.640 --> 00:12:18.640]  但有些事總是令你非常不愉快
[00:12:18.640 --> 00:12:19.640]  但有些事總是令你非常不愉快
[00:12:19.640 --> 00:12:20.640]  但有些事總是令你非常不愉快
[00:12:20.640 --> 00:12:21.640]  但有些事總是令你非常不愉快
[00:12:21.640 --> 00:12:22.640]  但有些事總是令你非常不愉快
[00:12:22.640 --> 00:12:23.640]  但有些事總是令你非常不愉快
[00:12:23.640 --> 00:12:24.640]  但有些事總是令你非常不愉快
[00:12:24.640 --> 00:12:25.640]  但有些事總是令你非常不愉快
[00:12:25.640 --> 00:12:26.640]  但有些事總是令你非常不愉快
[00:12:26.640 --> 00:12:27.640]  但有些事總是令你非常不愉快
[00:12:27.640 --> 00:12:38.640]  但有些事總是令你非常不愉快
[00:12:38.640 --> 00:12:39.640]  但有些事總是令你非常不愉快
[00:12:39.640 --> 00:12:40.640]  但有些事總是令你非常不愉快
[00:12:40.640 --> 00:12:41.640]  但有些事總是令你非常不愉快
[00:12:41.640 --> 00:12:42.640]  但有些事總是令你非常不愉快
[00:12:42.640 --> 00:12:43.640]  但有些事總是令你非常不愉快
[00:12:43.640 --> 00:12:44.640]  但有些事總是令你非常不愉快
[00:12:44.640 --> 00:12:45.640]  但有些事總是令你非常不愉快
[00:12:45.640 --> 00:12:46.640]  但有些事總是令你非常不愉快
[00:12:46.640 --> 00:12:47.640]  但有些事總是令你非常不愉快
[00:12:47.640 --> 00:12:48.640]  但有些事總是令你非常不愉快
[00:12:48.640 --> 00:12:49.640]  但有些事總是令你非常不愉快
[00:12:49.640 --> 00:12:50.640]  但有些事總是令你非常不愉快
[00:12:50.640 --> 00:12:51.640]  但有些事總是令你非常不愉快
[00:12:51.640 --> 00:12:57.640]  但有些事總是令你非常不愉快
[00:12:57.640 --> 00:12:58.640]  但有些事總是令你非常不愉快
[00:12:58.640 --> 00:12:59.640]  但有些事總是令你非常不愉快
[00:12:59.640 --> 00:13:00.640]  但有些事總是令你非常不愉快
[00:13:00.640 --> 00:13:01.640]  但有些事總是令你非常不愉快
[00:13:01.640 --> 00:13:02.640]  但有些事總是令你非常不愉快
[00:13:02.640 --> 00:13:03.640]  但有些事總是令你非常不愉快
[00:13:03.640 --> 00:13:04.640]  但有些事總是令你非常不愉快
[00:13:04.640 --> 00:13:05.640]  但有些事總是令你非常不愉快
[00:13:05.640 --> 00:13:06.640]  但有些事總是令你非常不愉快
[00:13:06.640 --> 00:13:07.640]  但有些事總是令你非常不愉快
[00:13:07.640 --> 00:13:08.640]  但有些事總是令你非常不愉快
[00:13:08.640 --> 00:13:09.640]  但有些事總是令你非常不愉快
[00:13:09.640 --> 00:13:10.640]  但有些事總是令你非常不愉快
[00:13:10.640 --> 00:13:23.640]  但有些事總是令你非常不愉快
[00:13:23.640 --> 00:13:24.640]  但有些事總是令你非常不愉快
[00:13:24.640 --> 00:13:25.640]  但有些事總是令你非常不愉快
[00:13:25.640 --> 00:13:26.640]  但有些事總是令你非常不愉快
[00:13:26.640 --> 00:13:27.640]  但有些事總是令你非常不愉快
[00:13:27.640 --> 00:13:28.640]  但有些事總是令你非常不愉快
[00:13:28.640 --> 00:13:29.640]  但有些事總是令你非常不愉快
[00:13:29.640 --> 00:13:30.640]  但有些事總是令你非常不愉快
[00:13:30.640 --> 00:13:31.640]  但有些事總是令你非常不愉快
[00:13:31.640 --> 00:13:32.640]  但有些事總是令你非常不愉快
[00:13:32.640 --> 00:13:33.640]  但有些事總是令你非常不愉快
[00:13:33.640 --> 00:13:34.640]  但有些事總是令你非常不愉快
[00:13:34.640 --> 00:13:35.640]  但有些事總是令你非常不愉快
[00:13:35.640 --> 00:13:36.640]  但有些事總是令你非常不愉快
[00:13:36.640 --> 00:13:40.640]  但有些事總是令你非常不愉快
[00:13:40.640 --> 00:13:41.640]  但有些事總是令你非常不愉快
[00:13:41.640 --> 00:13:42.640]  但有些事總是令你非常不愉快
[00:13:42.640 --> 00:13:43.640]  但有些事總是令你非常不愉快
[00:13:43.640 --> 00:13:44.640]  但有些事總是令你非常不愉快
[00:13:44.640 --> 00:13:45.640]  但有些事總是令你非常不愉快
[00:13:45.640 --> 00:13:46.640]  但有些事總是令你非常不愉快
[00:13:46.640 --> 00:13:47.640]  但有些事總是令你非常不愉快
[00:13:47.640 --> 00:13:48.640]  但有些事總是令你非常不愉快
[00:13:48.640 --> 00:13:49.640]  但有些事總是令你非常不愉快
[00:13:49.640 --> 00:13:50.640]  但有些事總是令你非常不愉快
[00:13:50.640 --> 00:13:51.640]  但有些事總是令你非常不愉快
[00:13:51.640 --> 00:13:52.640]  但有些事總是令你非常不愉快
[00:13:52.640 --> 00:13:53.640]  但有些事總是令你非常不愉快
[00:13:53.640 --> 00:14:07.640]  但有些事總是令你非常不愉快
[00:14:07.640 --> 00:14:08.640]  但有些事總是令你非常不愉快
[00:14:08.640 --> 00:14:09.640]  但有些事總是令你非常不愉快
[00:14:09.640 --> 00:14:10.640]  但有些事總是令你非常不愉快
[00:14:10.640 --> 00:14:11.640]  但有些事總是令你非常不愉快
[00:14:11.640 --> 00:14:12.640]  但有些事總是令你非常不愉快
[00:14:12.640 --> 00:14:13.640]  但有些事總是令你非常不愉快
[00:14:13.640 --> 00:14:14.640]  但有些事總是令你非常不愉快
[00:14:14.640 --> 00:14:15.640]  但有些事總是令你非常不愉快
[00:14:15.640 --> 00:14:16.640]  但有些事總是令你非常不愉快
[00:14:16.640 --> 00:14:17.640]  但有些事總是令你非常不愉快
[00:14:17.640 --> 00:14:18.640]  但有些事總是令你非常不愉快
[00:14:18.640 --> 00:14:19.640]  但有些事總是令你非常不愉快
[00:14:19.640 --> 00:14:20.640]  但有些事總是令你非常不愉快
[00:14:20.640 --> 00:14:23.640]  但有些事總是令你非常不愉快
[00:14:23.640 --> 00:14:24.640]  但有些事總是令你非常不愉快
[00:14:24.640 --> 00:14:25.640]  但有些事總是令你非常不愉快
[00:14:25.640 --> 00:14:26.640]  但有些事總是令你非常不愉快
[00:14:26.640 --> 00:14:27.640]  但有些事總是令你非常不愉快
[00:14:27.640 --> 00:14:28.640]  但有些事總是令你非常不愉快
[00:14:28.640 --> 00:14:29.640]  但有些事總是令你非常不愉快
[00:14:29.640 --> 00:14:30.640]  但有些事總是令你非常不愉快
[00:14:30.640 --> 00:14:31.640]  但有些事總是令你非常不愉快
[00:14:31.640 --> 00:14:32.640]  但有些事總是令你非常不愉快
[00:14:32.640 --> 00:14:33.640]  但有些事總是令你非常不愉快
[00:14:33.640 --> 00:14:34.640]  但有些事總是令你非常不愉快
[00:14:34.640 --> 00:14:35.640]  但有些事總是令你非常不愉快
[00:14:35.640 --> 00:14:36.640]  但有些事總是令你非常不愉快
[00:14:36.640 --> 00:14:51.640]  但有些事總是令你非常不愉快
[00:14:51.640 --> 00:14:52.640]  但有些事總是令你非常不愉快
[00:14:52.640 --> 00:14:53.640]  但有些事總是令你非常不愉快
[00:14:53.640 --> 00:14:54.640]  但有些事總是令你非常不愉快
[00:14:54.640 --> 00:14:55.640]  但有些事總是令你非常不愉快
[00:14:55.640 --> 00:14:56.640]  但有些事總是令你非常不愉快
[00:14:56.640 --> 00:14:57.640]  但有些事總是令你非常不愉快
[00:14:57.640 --> 00:14:58.640]  但有些事總是令你非常不愉快
[00:14:58.640 --> 00:14:59.640]  但有些事總是令你非常不愉快
