
[00:00:00.000 --> 00:00:02.000]  丙姐妹各位朋友平安
[00:03:39.000 --> 00:03:41.000]  耶穌就醫好他們
[00:03:41.000 --> 00:03:43.000]  於是很多人就從加利利
[00:03:43.000 --> 00:03:48.000]  耶路撒冷,猶太和約旦河東都來跟從他
[00:03:48.000 --> 00:03:52.000]  在這樣的背景之下
[00:03:52.000 --> 00:03:55.000]  那麼多人來跟從耶穌
[00:03:55.000 --> 00:03:56.000]  擁戴他
[00:03:56.000 --> 00:03:58.000]  但是你猜耶穌知不知道
[00:03:58.000 --> 00:04:02.000]  實在人的心態是怎樣呢?
[00:04:02.000 --> 00:04:04.000]  耶穌很清楚
[00:04:04.000 --> 00:04:06.000]  那麼多人來跟從他
[00:04:06.000 --> 00:04:09.000]  他們的心裡是另有所圖
[00:04:09.000 --> 00:04:13.000]  於是他來到一座山上
[00:04:13.000 --> 00:04:15.000]  他就坐下來
[00:04:15.000 --> 00:04:20.000]  然後對門徒說了有名的登山補訓
[00:04:20.000 --> 00:04:23.000]  其實這一段的登山補訓
[00:04:23.000 --> 00:04:24.000]  剛才那段經文
[00:04:24.000 --> 00:04:27.000]  他主要是對著門徒說
[00:04:27.000 --> 00:04:31.000]  當然當時也有些人聽到
[00:04:31.000 --> 00:04:33.000]  這個登山補訓
[00:04:33.000 --> 00:04:36.000]  有些人會用八福來代表
[00:04:36.000 --> 00:04:40.000]  因為裡面講到有福了有福了
[00:04:40.000 --> 00:04:41.000]  總共八福
[00:04:41.000 --> 00:04:44.000]  讓耶穌講這一段經文
[00:04:44.000 --> 00:04:46.000]  講這些說話給他們聽
[00:04:46.000 --> 00:04:48.000]  就是想門徒清楚知道
[00:04:48.000 --> 00:04:52.000]  真正屬神的指紋是怎樣的呢?
[00:04:52.000 --> 00:04:54.000]  不是像剛才那段
[00:04:54.000 --> 00:04:56.000]  只是來求病得醫治
[00:04:56.000 --> 00:04:57.000]  不是這樣
[00:04:57.000 --> 00:05:00.000]  是有一種很獨特的氣質
[00:05:00.000 --> 00:05:02.000]  接著我們來看一下
[00:05:02.000 --> 00:05:06.000]  這一段登山補訓的重點是什麼呢?
[00:05:06.000 --> 00:05:09.000]  第一點你留意去看的時候
[00:05:09.000 --> 00:05:11.000]  你會發覺
[00:05:11.000 --> 00:05:15.000]  耶穌這段經文是以祝福開始的
[00:05:15.000 --> 00:05:19.000]  耶穌基督沒有以任何的要求
[00:05:19.000 --> 00:05:21.000]  來開始這個登山補訓
[00:05:21.000 --> 00:05:23.000]  他是以祝福來開始的
[00:05:23.000 --> 00:05:25.000]  因為一講那段說話
[00:05:25.000 --> 00:05:28.000]  他就說心靈貧窮的人有福了
[00:05:28.000 --> 00:05:30.000]  就把福氣全部講給你聽
[00:05:30.000 --> 00:05:33.000]  在當中其實他是在給我們看
[00:05:33.000 --> 00:05:35.000]  一個屬靈的原則
[00:05:35.000 --> 00:05:39.000]  就是神做事往往先給我們祝福
[00:05:39.000 --> 00:05:42.000]  然後才要我們去回應
[00:05:42.000 --> 00:05:44.000]  因為如果我們看不到祝福
[00:05:44.000 --> 00:05:46.000]  我們沒有那個動力沒有那個力量去
[00:05:46.000 --> 00:05:49.000]  但是神把這些祝福給了我們的時候
[00:05:49.000 --> 00:05:52.000]  是同時也給我們有力量
[00:05:52.000 --> 00:05:56.000]  去遵守祂的吩咐
[00:05:56.000 --> 00:05:59.000]  如果沒有了祝福和恩典的賜予
[00:05:59.000 --> 00:06:03.000]  登山補訓後面的要求
[00:06:03.000 --> 00:06:05.000]  只會叫我們絕望
[00:06:05.000 --> 00:06:10.000]  因為我們知道這樣我們怎可能做到
[00:06:10.000 --> 00:06:13.000]  但是我們要注意的就是
[00:06:13.000 --> 00:06:18.000]  八福絕對不是進入天國的條件
[00:06:18.000 --> 00:06:20.000]  耶穌沒有說你要進入天國
[00:06:20.000 --> 00:06:22.000]  你要得救你一定要這樣這樣
[00:06:22.000 --> 00:06:24.000]  而是他告訴我們
[00:06:24.000 --> 00:06:28.000]  天國的人應有的屬靈品格
[00:06:28.000 --> 00:06:33.000]  第二我們看到
[00:06:33.000 --> 00:06:36.000]  第一福和第八福的祝福是一樣的
[00:06:36.000 --> 00:06:38.000]  大家有沒有留意
[00:06:38.000 --> 00:06:40.000]  如果你看回聖經
[00:06:40.000 --> 00:06:42.000]  你會看到第一福
[00:06:42.000 --> 00:06:44.000]  心靈貧窮的人有福
[00:06:44.000 --> 00:06:46.000]  因為天國是他們的
[00:06:46.000 --> 00:06:48.000]  最後一福就是
[00:06:48.000 --> 00:06:50.000]  畏異受逼迫的人有福
[00:06:50.000 --> 00:06:52.000]  因為天國是他們的
[00:06:52.000 --> 00:06:56.000]  似乎這裡要告訴我們
[00:06:56.000 --> 00:06:59.000]  八福的中心思想就是
[00:06:59.000 --> 00:07:05.000]  信徒在神的國裡享受到福氣
[00:07:05.000 --> 00:07:07.000]  整個天國都是你的
[00:07:07.000 --> 00:07:09.000]  所有天國的福氣都是你的
[00:07:09.000 --> 00:07:11.000]  上帝要告訴我們
[00:07:11.000 --> 00:07:13.000]  你知不知道你是很有福的
[00:07:13.000 --> 00:07:16.000]  所有天國的福氣都給你
[00:07:16.000 --> 00:07:19.000]  還有一個很有趣的地方
[00:07:19.000 --> 00:07:23.000]  這兩個福都是用現在時態的動詞
[00:07:23.000 --> 00:07:27.000]  我們現在時態是他在做什麼
[00:07:27.000 --> 00:07:29.000]  如果過去了就說他昨天
[00:07:29.000 --> 00:07:31.000]  我們都知道
[00:07:31.000 --> 00:07:33.000]  但這兩個福都在說
[00:07:33.000 --> 00:07:35.000]  天國是你們的
[00:07:35.000 --> 00:07:37.000]  現在正在發生
[00:07:37.000 --> 00:07:39.000]  他要告訴信徒
[00:07:39.000 --> 00:07:43.000]  我們已經擁有天國的祝福
[00:07:43.000 --> 00:07:46.000]  我們已經是天國的子民
[00:07:46.000 --> 00:07:48.000]  而其餘六個福
[00:07:48.000 --> 00:07:51.000]  是用將來時態的動詞
[00:07:51.000 --> 00:07:53.000]  即是將要
[00:07:53.000 --> 00:07:55.000]  當你這樣的時候
[00:07:55.000 --> 00:07:57.000]  就會有這樣那樣
[00:07:57.000 --> 00:07:59.000]  其實也在表現
[00:07:59.000 --> 00:08:01.000]  信徒我們活在一個
[00:08:01.000 --> 00:08:04.000]  以言未言的張力裡
[00:08:04.000 --> 00:08:06.000]  這個以言未言即是說
[00:08:06.000 --> 00:08:08.000]  其實有些事我們現在已經在經歷
[00:08:08.000 --> 00:08:11.000]  不過到耶穌基督再來
[00:08:11.000 --> 00:08:13.000]  第二次再來的時候
[00:08:13.000 --> 00:08:16.000]  那個才是最終的成全
[00:08:16.000 --> 00:08:19.000]  其實我們已經有經歷一部份
[00:08:19.000 --> 00:08:21.000]  要等到主耶穌再來的時候
[00:08:21.000 --> 00:08:23.000]  才是真正的圓滿
[00:08:23.000 --> 00:08:25.000]  這裡說
[00:08:25.000 --> 00:08:27.000]  因為天國是他們的
[00:08:27.000 --> 00:08:29.000]  即是說我們每一個屬神的人
[00:08:29.000 --> 00:08:31.000]  我們已經擁有天國
[00:08:31.000 --> 00:08:34.000]  我們已經嘗到天恩的滋味
[00:08:34.000 --> 00:08:37.000]  而這個從天而來的祝福
[00:08:37.000 --> 00:08:40.000]  遠遠超過這個世界
[00:08:40.000 --> 00:08:42.000]  可以給到我們
[00:08:42.000 --> 00:08:45.000]  我們這些快樂
[00:08:45.000 --> 00:08:47.000]  不是受到這個世界操控
[00:08:47.000 --> 00:08:49.000]  環境順利一點
[00:08:49.000 --> 00:08:50.000]  我們就開心一點
[00:08:50.000 --> 00:08:52.000]  環境差一點
[00:08:52.000 --> 00:08:55.000]  我們整個心都散了
[00:08:55.000 --> 00:08:56.000]  不是這樣
[00:08:56.000 --> 00:08:58.000]  而是我們心靈是完全自由的
[00:08:58.000 --> 00:09:00.000]  因為我們有神
[00:09:00.000 --> 00:09:02.000]  我們時時刻刻在神裡面
[00:09:02.000 --> 00:09:04.000]  有一種超越一切的
[00:09:04.000 --> 00:09:08.000]  那種真正的喜樂和祝福
[00:09:08.000 --> 00:09:10.000]  這些神的子民
[00:09:10.000 --> 00:09:12.000]  他們享有從天而來的生命
[00:09:12.000 --> 00:09:15.000]  和能夠活出從天而來的價值觀
[00:09:15.000 --> 00:09:17.000]  而且我們都在等候
[00:09:17.000 --> 00:09:21.000]  將來從天而來的新天新地
[00:09:21.000 --> 00:09:23.000]  第三個重點就是說
[00:09:23.000 --> 00:09:26.000]  你發覺原來第四節和第八個福
[00:09:26.000 --> 00:09:28.000]  第四節和第八個福
[00:09:28.000 --> 00:09:30.000]  都是以義為主題
[00:09:30.000 --> 00:09:33.000]  第四節的福就說
[00:09:33.000 --> 00:09:35.000]  飢渴無義
[00:09:35.000 --> 00:09:36.000]  如飢似渴
[00:09:36.000 --> 00:09:40.000]  渴慕公義那些人
[00:09:40.000 --> 00:09:42.000]  就怎樣怎樣
[00:09:42.000 --> 00:09:45.000]  第二個就是為義受逼迫
[00:09:45.000 --> 00:09:48.000]  愛慕公義如飢如渴的人有福
[00:09:48.000 --> 00:09:51.000]  為義遭受迫害的人都有福
[00:09:51.000 --> 00:09:57.000]  兩個福都是以義為主題
[00:09:57.000 --> 00:09:58.000]  第四點我們看到
[00:09:58.000 --> 00:10:01.000]  靈命塑造是由內心開始的
[00:10:01.000 --> 00:10:05.000]  在這段經文裡面我們看到
[00:10:05.000 --> 00:10:12.000]  頭那四福說到心靈貧窮 愛同溫柔 愛慕公義如飢似渴
[00:10:12.000 --> 00:10:17.000]  其實這些都是指人在神面前的心態
[00:10:17.000 --> 00:10:21.000]  可見當我們的生命是由心開始
[00:10:21.000 --> 00:10:24.000]  不是靠我們的行為開始
[00:10:24.000 --> 00:10:27.000]  當我們的心得到重整之後
[00:10:27.000 --> 00:10:30.000]  我們的行為自自然然就會流露出來
[00:10:30.000 --> 00:10:32.000]  能夠去討神喜悅
[00:10:32.000 --> 00:10:36.000]  能夠活出善待別人的行為
[00:10:36.000 --> 00:10:38.000]  同時神也要告訴我們
[00:10:38.000 --> 00:10:44.000]  祂看重我們的心多過我們的行為
[00:10:44.000 --> 00:10:45.000]  最後一點就是
[00:10:45.000 --> 00:10:49.000]  出現次數最多的語句是什麼
[00:10:49.000 --> 00:10:50.000]  有福了
[00:10:50.000 --> 00:10:55.000]  你不斷看到哪些人有福了
[00:10:55.000 --> 00:11:00.000]  在這段經文裡總共出現了九次有福了
[00:11:00.000 --> 00:11:03.000]  那是什麼為之有福呢?
[00:11:03.000 --> 00:11:04.000]  可能我問你
[00:11:04.000 --> 00:11:06.000]  你覺得你有沒有福呢?
[00:11:06.000 --> 00:11:08.000]  有福啊 我兒孫滿堂
[00:11:08.000 --> 00:11:10.000]  我又有錢 我又有地位
[00:11:10.000 --> 00:11:13.000]  可能我們世俗的眼光會這樣看
[00:11:13.000 --> 00:11:18.000]  但這裡的有福其實是指人被神稱來
[00:11:18.000 --> 00:11:21.000]  你是被神特別賜福的人
[00:11:21.000 --> 00:11:25.000]  所以他是一個蒙福和快樂的人
[00:11:25.000 --> 00:11:27.000]  這個快樂不是世界給你的
[00:11:27.000 --> 00:11:30.000]  是一種超然的快樂
[00:11:30.000 --> 00:11:32.000]  而這種快樂也不是說
[00:11:32.000 --> 00:11:34.000]  讓我們離開這個世界
[00:11:34.000 --> 00:11:36.000]  讓我將來回到天上
[00:11:36.000 --> 00:11:37.000]  我知道我快樂的
[00:11:37.000 --> 00:11:39.000]  不過不是現在
[00:11:39.000 --> 00:11:40.000]  其實不是
[00:11:40.000 --> 00:11:44.000]  這是說到現在我們已經享受得到
[00:11:44.000 --> 00:11:47.000]  因為國度已經來到
[00:11:47.000 --> 00:11:49.000]  那些將來的祝福
[00:11:49.000 --> 00:11:55.000]  其實已經在今天賜給了神的子民
[00:11:55.000 --> 00:11:59.000]  在這段經文裡也有一個疑問
[00:11:59.000 --> 00:12:00.000]  有些人
[00:12:00.000 --> 00:12:03.000]  雖然我們常常說登山補訓就等於八福
[00:12:03.000 --> 00:12:05.000]  八福 八福 八福
[00:12:05.000 --> 00:12:06.000]  常常這樣說
[00:12:06.000 --> 00:12:07.000]  但有些人就說
[00:12:07.000 --> 00:12:09.000]  其實這裡第十一節
[00:12:09.000 --> 00:12:11.000]  他明明這樣說的
[00:12:11.000 --> 00:12:13.000]  人若因我的緣故辱罵你們
[00:12:13.000 --> 00:12:14.000]  迫害你們
[00:12:14.000 --> 00:12:16.000]  並且捏造各樣壞話
[00:12:16.000 --> 00:12:17.000]  毀謗你們
[00:12:17.000 --> 00:12:18.000]  你們就有福了
[00:12:18.000 --> 00:12:20.000]  這裡還有一個有福
[00:12:20.000 --> 00:12:22.000]  剛才也說了九次有福了
[00:12:22.000 --> 00:12:24.000]  是不是應該有九福才對呢?
[00:12:24.000 --> 00:12:27.000]  不是八福
[00:12:27.000 --> 00:12:32.000]  我自己就認為應該是八福
[00:12:32.000 --> 00:12:37.000]  因為在八福裡面
[00:12:37.000 --> 00:12:39.000]  它有一個共通的格式
[00:12:39.000 --> 00:12:40.000]  它通常是說
[00:12:40.000 --> 00:12:42.000]  怎樣怎樣的人有福了
[00:12:42.000 --> 00:12:45.000]  因為天國是什麼什麼
[00:12:45.000 --> 00:12:47.000]  通常的格式都是這樣
[00:12:47.000 --> 00:12:49.000]  一個固定的格式
[00:12:49.000 --> 00:12:50.000]  還有
[00:12:50.000 --> 00:12:51.000]  你留意
[00:12:51.000 --> 00:12:54.000]  通常心靈貧窮的人有福了
[00:12:54.000 --> 00:12:58.000]  它是用第三人稱的角度去表達的
[00:12:58.000 --> 00:13:01.000]  因為天國是他們的
[00:13:01.000 --> 00:13:02.000]  我理他
[00:13:02.000 --> 00:13:07.000]  第三人的人稱
[00:13:07.000 --> 00:13:09.000]  但是第十一節就不同了
[00:13:09.000 --> 00:13:10.000]  你看看
[00:13:10.000 --> 00:13:14.000]  如果人因我的緣故辱罵你們
[00:13:14.000 --> 00:13:15.000]  迫害你們
[00:13:15.000 --> 00:13:17.000]  你們就有福了
[00:13:17.000 --> 00:13:22.000]  似乎這是耶穌轉下來對門徒去說
[00:13:22.000 --> 00:13:24.000]  是一個就著之前的
[00:13:24.000 --> 00:13:28.000]  畏異受逼迫的福
[00:13:28.000 --> 00:13:30.000]  進一步去解釋
[00:13:30.000 --> 00:13:31.000]  去展述
[00:13:31.000 --> 00:13:33.000]  所以登山補訓
[00:13:33.000 --> 00:13:36.000]  主要仍然是八福
[00:13:36.000 --> 00:13:38.000]  接著你說
[00:13:38.000 --> 00:13:43.000]  八福說到怎樣怎樣的人
[00:13:43.000 --> 00:13:44.000]  其實是怎樣呢?
[00:13:44.000 --> 00:13:47.000]  你說天國子民的素質是怎樣呢?
[00:13:47.000 --> 00:13:49.000]  我們現在來看看
[00:13:49.000 --> 00:13:50.000]  第一
[00:13:50.000 --> 00:13:52.000]  就是心靈貧窮
[00:13:52.000 --> 00:13:54.000]  其實心靈貧窮簡單來說
[00:13:54.000 --> 00:13:57.000]  就是以神為你唯一的倚靠
[00:13:57.000 --> 00:14:01.000]  對神存著一個單純的信心
[00:14:01.000 --> 00:14:02.000]  不自恥
[00:14:02.000 --> 00:14:03.000]  不自誇
[00:14:03.000 --> 00:14:05.000]  不是說我覺得自己很厲害
[00:14:05.000 --> 00:14:06.000]  我有錢
[00:14:06.000 --> 00:14:08.000]  我有很多才幹
[00:14:08.000 --> 00:14:09.000]  我靠自己
[00:14:09.000 --> 00:14:10.000]  不是這種
[00:14:10.000 --> 00:14:12.000]  而是單單以神為他的倚靠
[00:14:12.000 --> 00:14:16.000]  在《針研》三章五至六節都這樣說
[00:14:16.000 --> 00:14:19.000]  你要一心仰賴耶和華
[00:14:19.000 --> 00:14:21.000]  不可以靠自己的聰明
[00:14:21.000 --> 00:14:23.000]  在你一切所行的路上
[00:14:23.000 --> 00:14:24.000]  你都要承認祂
[00:14:24.000 --> 00:14:26.000]  祂必駛你的路徑
[00:14:26.000 --> 00:14:28.000]  平坦正直
[00:14:28.000 --> 00:14:32.000]  我們想起聖經裡有一個例子
[00:14:32.000 --> 00:14:35.000]  很能夠去展述這個特點
[00:14:35.000 --> 00:14:40.000]  就是奉獻兩個小錢的寡婦
[00:14:40.000 --> 00:14:42.000]  在《馬可福音》也有記載
[00:14:42.000 --> 00:14:43.000]  這個寡婦
[00:14:43.000 --> 00:14:45.000]  在聖殿裡有很多人在奉獻
[00:14:45.000 --> 00:14:47.000]  像我們今天這樣奉獻
[00:14:47.000 --> 00:14:49.000]  有些很有錢的
[00:14:49.000 --> 00:14:51.000]  大把銀子丟下去
[00:14:51.000 --> 00:14:53.000]  大家一聽就知道
[00:14:53.000 --> 00:14:54.000]  嘩
[00:14:54.000 --> 00:14:56.000]  很多銀子放進去
[00:14:56.000 --> 00:14:59.000]  但唯獨是這個窮寡婦
[00:14:59.000 --> 00:15:00.000]  她來奉獻
[00:15:00.000 --> 00:15:03.000]  她只是投入了兩個小錢
[00:15:03.000 --> 00:15:06.000]  但是耶穌對門徒說
[00:15:06.000 --> 00:15:08.000]  我實在告訴你們
[00:15:08.000 --> 00:15:10.000]  這個窮寡婦投入婦女的
[00:15:10.000 --> 00:15:12.000]  比眾人投的更多
[00:15:12.000 --> 00:15:14.000]  因為其他那些人
[00:15:14.000 --> 00:15:16.000]  他們都是把自己淨了
[00:15:16.000 --> 00:15:17.000]  洗不乾淨
[00:15:17.000 --> 00:15:19.000]  隨便拿一些出來
[00:15:19.000 --> 00:15:21.000]  但是這個寡婦
[00:15:21.000 --> 00:15:24.000]  她在自己非常不足的情況下
[00:15:24.000 --> 00:15:25.000]  甚至那兩個小錢
[00:15:25.000 --> 00:15:27.000]  可能是她一生的積蓄
[00:15:27.000 --> 00:15:31.000]  她就全部拿出來奉獻
[00:15:31.000 --> 00:15:32.000]  耶穌說
[00:15:32.000 --> 00:15:34.000]  她將一切所有的
[00:15:34.000 --> 00:15:37.000]  就是全部養生的都投進去
[00:15:37.000 --> 00:15:39.000]  所以
[00:15:39.000 --> 00:15:41.000]  這個更加體現
[00:15:41.000 --> 00:15:44.000]  她對神的完全倚靠
[00:15:44.000 --> 00:15:48.000]  第二個天國子民的素質是
[00:15:48.000 --> 00:15:50.000]  哀痛
[00:15:50.000 --> 00:15:52.000]  有時我們說
[00:15:52.000 --> 00:15:54.000]  誰誰
[00:15:54.000 --> 00:15:56.000]  他很多愁善感
[00:15:56.000 --> 00:15:58.000]  他感情很豐富
[00:15:58.000 --> 00:16:00.000]  也不是這些
[00:16:00.000 --> 00:16:02.000]  更加不是無病呻吟那種
[00:16:02.000 --> 00:16:03.000]  這些不叫哀痛
[00:16:03.000 --> 00:16:06.000]  這個哀痛是指哀神所哀
[00:16:06.000 --> 00:16:07.000]  你想想
[00:16:07.000 --> 00:16:10.000]  上帝通常會為甚麼悲哀
[00:16:10.000 --> 00:16:13.000]  見到他的子民活逆
[00:16:13.000 --> 00:16:15.000]  見到人的罪
[00:16:15.000 --> 00:16:17.000]  罪大惡極
[00:16:17.000 --> 00:16:19.000]  見到我們不冷不熱
[00:16:19.000 --> 00:16:22.000]  他的子民對他不冷不熱
[00:16:22.000 --> 00:16:26.000]  見到基督的身體分裂等等
[00:16:26.000 --> 00:16:29.000]  見到教會的荒涼
[00:16:29.000 --> 00:16:31.000]  對於世界的邪惡敗壞
[00:16:31.000 --> 00:16:35.000]  這些都是叫神的心相同
[00:16:35.000 --> 00:16:37.000]  還有就是世人那種剛硬
[00:16:37.000 --> 00:16:39.000]  無論怎樣跟你說
[00:16:39.000 --> 00:16:42.000]  看到很多事都不順
[00:16:42.000 --> 00:16:45.000]  這些就是神憂傷焦急
[00:16:45.000 --> 00:16:47.000]  所以這些傷痛
[00:16:47.000 --> 00:16:50.000]  都是表示我們都是哀神所哀
[00:16:50.000 --> 00:16:53.000]  我們為了教會荒涼
[00:16:53.000 --> 00:16:54.000]  我們要迫切
[00:16:54.000 --> 00:16:55.000]  有個傳道人
[00:16:55.000 --> 00:16:58.000]  他當年本來不是做傳道的
[00:16:58.000 --> 00:17:00.000]  他見到教會荒涼
[00:17:00.000 --> 00:17:01.000]  神就感動他
[00:17:01.000 --> 00:17:04.000]  結果他後來就成為一個傳道人
[00:17:04.000 --> 00:17:08.000]  他立志要神將人帶到你面前
[00:17:08.000 --> 00:17:09.000]  在聖經裏面
[00:17:09.000 --> 00:17:11.000]  同樣我們看到仕途保羅
[00:17:11.000 --> 00:17:13.000]  他在羅馬書裏說
[00:17:13.000 --> 00:17:14.000]  我大大憂愁
[00:17:14.000 --> 00:17:16.000]  心裏常常傷痛
[00:17:16.000 --> 00:17:17.000]  為我的同胞
[00:17:17.000 --> 00:17:18.000]  就是我骨肉之親
[00:17:18.000 --> 00:17:21.000]  就算自己受咒助與基督隔絕
[00:17:21.000 --> 00:17:22.000]  我都甘心
[00:17:22.000 --> 00:17:26.000]  保羅看到猶太人對神的勃逆
[00:17:26.000 --> 00:17:27.000]  那種剛硬
[00:17:27.000 --> 00:17:29.000]  他心裏大大憂愁
[00:17:29.000 --> 00:17:33.000]  他很想他們都能歸向神
[00:17:33.000 --> 00:17:37.000]  第三 溫柔
[00:17:37.000 --> 00:17:39.000]  有時我們理解溫柔是
[00:17:39.000 --> 00:17:41.000]  說話陰之細氣
[00:17:41.000 --> 00:17:43.000]  或者常常不出聲
[00:17:43.000 --> 00:17:44.000]  那就是溫柔
[00:17:44.000 --> 00:17:45.000]  但其實不是
[00:17:45.000 --> 00:17:48.000]  我們最近門訓小組都常常討論這件事
[00:17:48.000 --> 00:17:51.000]  溫柔不是不聲不響那種
[00:17:51.000 --> 00:17:55.000]  溫柔是那種像耶穌基督的柔和謙卑
[00:17:55.000 --> 00:17:57.000]  他能夠柔和謙卑
[00:17:57.000 --> 00:18:01.000]  是因為他對神的旨意完全的馴服
[00:18:01.000 --> 00:18:02.000]  他敬畏神
[00:18:02.000 --> 00:18:04.000]  他看到神的超越性
[00:18:04.000 --> 00:18:07.000]  他知道我們人很渺小
[00:18:07.000 --> 00:18:11.000]  所以他能夠對人溫和
[00:18:11.000 --> 00:18:13.000]  對發生在他自己身上的事
[00:18:13.000 --> 00:18:15.000]  無論是多難受的都好
[00:18:15.000 --> 00:18:20.000]  他都能夠以一個溫柔的心去面對
[00:18:20.000 --> 00:18:23.000]  並且他能夠接受不公平的事
[00:18:23.000 --> 00:18:26.000]  同時不存一個報復的心去面對
[00:18:26.000 --> 00:18:30.000]  因為他相信上帝掌管著一切
