
[00:00:00.000 --> 00:00:03.000]  各位大圈子妹早晨
[00:07:26.000 --> 00:07:29.000]  父怎樣猜顯了我
[00:07:29.000 --> 00:07:34.000]  我也照樣猜顯你們
[00:07:34.000 --> 00:07:36.000]  然後在二十二節
[00:07:36.000 --> 00:07:39.000]  耶穌就向他們吹一口氣
[00:07:39.000 --> 00:07:40.000]  就跟他們說
[00:07:40.000 --> 00:07:42.000]  就是跟門徒說
[00:07:42.000 --> 00:07:45.000]  你們受聖命
[00:07:45.000 --> 00:07:51.000]  耶穌是猜顯門徒進入別人的生命
[00:07:51.000 --> 00:07:54.000]  是進入別人的內心世界
[00:07:54.000 --> 00:07:57.000]  是用福音去改變他們
[00:07:57.000 --> 00:08:00.000]  去解決他們罪的問題
[00:08:00.000 --> 00:08:03.000]  要達成這個使命
[00:08:03.000 --> 00:08:09.000]  就一定要與聖靈去同供
[00:08:09.000 --> 00:08:11.000]  任何的意象
[00:08:11.000 --> 00:08:16.000]  都必須是用神的話語來做基礎
[00:08:16.000 --> 00:08:19.000]  我先問一個問題
[00:08:19.000 --> 00:08:24.000]  上帝對於每一個屬於祂的子民
[00:08:24.000 --> 00:08:27.000]  祂的心意究竟是怎樣的
[00:08:27.000 --> 00:08:30.000]  祂是否只是想我們每一個
[00:08:30.000 --> 00:08:32.000]  信了之後我們就上天堂
[00:08:32.000 --> 00:08:35.000]  是否只是這樣呢
[00:08:35.000 --> 00:08:39.000]  哥羅西書一章二十八節那裏告訴我們
[00:08:39.000 --> 00:08:42.000]  我們一起讀這一節的經文
[00:08:42.000 --> 00:08:44.000]  我們傳揚他
[00:08:44.000 --> 00:08:46.000]  是用諸般的智慧
[00:08:46.000 --> 00:08:49.000]  勸戒各人 教導各人
[00:08:49.000 --> 00:08:53.000]  要把各人在基督裏完完全全地
[00:08:53.000 --> 00:08:55.000]  引到神面前
[00:08:55.000 --> 00:08:58.000]  在這節經文裏有兩點
[00:08:58.000 --> 00:09:00.000]  我想大家特別留意
[00:09:00.000 --> 00:09:03.000]  第一就是「各人」這個字
[00:09:03.000 --> 00:09:06.000]  英文的翻譯就是Everyone
[00:09:06.000 --> 00:09:09.000]  其實是每一個人
[00:09:09.000 --> 00:09:13.000]  第二點就是「完完全全」這個字
[00:09:13.000 --> 00:09:15.000]  Perfect這個字
[00:09:15.000 --> 00:09:18.000]  是有很多的英文譯本
[00:09:18.000 --> 00:09:20.000]  譯作Mature
[00:09:20.000 --> 00:09:23.000]  是成熟這樣的意思
[00:09:23.000 --> 00:09:28.000]  所以其實這一節經文告訴我們
[00:09:28.000 --> 00:09:30.000]  神的心意
[00:09:30.000 --> 00:09:34.000]  除了我們要用諸般的智慧
[00:09:34.000 --> 00:09:36.000]  去傳揚祂之外
[00:09:36.000 --> 00:09:38.000]  神的心意
[00:09:38.000 --> 00:09:41.000]  就是要我們每一個屬於祂的人
[00:09:41.000 --> 00:09:45.000]  我們都成長和成熟
[00:09:45.000 --> 00:09:50.000]  To present everyone mature in Christ
[00:09:50.000 --> 00:09:54.000]  我們的成熟就是要在基督裏
[00:09:54.000 --> 00:09:56.000]  那種的成熟
[00:09:56.000 --> 00:09:58.000]  我們就會問
[00:09:58.000 --> 00:10:02.000]  究竟怎樣才叫做成熟呢?
[00:10:02.000 --> 00:10:06.000]  哥林多後書三章十八節
[00:10:06.000 --> 00:10:08.000]  那裏就說
[00:10:08.000 --> 00:10:11.000]  所以我們所有除去柏子的人
[00:10:11.000 --> 00:10:14.000]  都能看見並且
[00:10:14.000 --> 00:10:15.000]  並且甚麼?
[00:10:15.000 --> 00:10:17.000]  反映主的榮耀
[00:10:17.000 --> 00:10:21.000]  於是主就是聖靈
[00:10:21.000 --> 00:10:25.000]  使到我們越來越似祂
[00:10:25.000 --> 00:10:29.000]  變成祂榮耀的形象
[00:10:29.000 --> 00:10:33.000]  原來越來越似耶穌
[00:10:33.000 --> 00:10:38.000]  就是神為我們每一個屬於祂的人
[00:10:38.000 --> 00:10:43.000]  所定下的心意
[00:10:43.000 --> 00:10:45.000]  總括來說
[00:10:45.000 --> 00:10:52.000]  上帝的心意就是要我們去傳揚基督
[00:10:52.000 --> 00:10:56.000]  跟隨基督和更像基督
[00:10:56.000 --> 00:10:59.000]  我們如果要滿足上帝的心意
[00:10:59.000 --> 00:11:04.000]  我們就一定要在這三方面都要努力
[00:11:04.000 --> 00:11:10.000]  我用三個英文字去形容一間使命的教會
[00:11:10.000 --> 00:11:12.000]  一間missionary church
[00:11:12.000 --> 00:11:15.000]  第一個英文字 evangelism
[00:11:15.000 --> 00:11:17.000]  就是傳揚基督
[00:11:17.000 --> 00:11:20.000]  第二個英文字 discipleship
[00:11:20.000 --> 00:11:22.000]  就是跟隨基督
[00:11:22.000 --> 00:11:25.000]  第三個英文字 Christlikeness
[00:11:25.000 --> 00:11:27.000]  就是更像基督
[00:11:27.000 --> 00:11:29.000]  我想問問大家
[00:11:29.000 --> 00:11:33.000]  這三方面究竟是獨立的
[00:11:33.000 --> 00:11:36.000]  還是有關係的呢
[00:11:36.000 --> 00:11:45.000]  當然這三方面是彼此連結在一起的
[00:11:45.000 --> 00:11:47.000]  可能你都會聽過一些人說
[00:11:47.000 --> 00:11:51.000]  信耶穌信到好像他一樣
[00:11:51.000 --> 00:11:53.000]  我不信比信好
[00:11:53.000 --> 00:11:55.000]  為什麼會這樣
[00:11:55.000 --> 00:11:58.000]  為什麼會有人這樣說
[00:11:58.000 --> 00:12:01.000]  作為一個福音使者
[00:12:01.000 --> 00:12:05.000]  你和我都有責任去傳揚基督
[00:12:05.000 --> 00:12:08.000]  但是如果作為福音使者
[00:12:08.000 --> 00:12:11.000]  我們不像耶穌的時候
[00:12:11.000 --> 00:12:16.000]  所傳的福音又怎會有說服力呢
[00:12:16.000 --> 00:12:18.000]  傳福音沒有果效
[00:12:18.000 --> 00:12:21.000]  當然有很多很多不同的原因
[00:12:21.000 --> 00:12:25.000]  而其中一個主要的原因
[00:12:25.000 --> 00:12:27.000]  就是傳福音的人
[00:12:27.000 --> 00:12:31.000]  他們不像耶穌
[00:12:31.000 --> 00:12:35.000]  為什麼信徒不像耶穌呢
[00:12:35.000 --> 00:12:41.000]  因為他們沒有毀身去跟隨耶穌
[00:12:41.000 --> 00:12:43.000]  很多人信了耶穌之後
[00:12:43.000 --> 00:12:44.000]  他會回教會
[00:12:44.000 --> 00:12:45.000]  他會崇拜
[00:12:45.000 --> 00:12:46.000]  他會侍奉
[00:12:46.000 --> 00:12:48.000]  他會奉獻
[00:12:48.000 --> 00:12:54.000]  但是他們其實仍然是自己掌管自己的生命
[00:12:54.000 --> 00:12:56.000]  他們沒有毀身
[00:12:56.000 --> 00:13:00.000]  他們也沒有信服
[00:13:00.000 --> 00:13:04.000]  為什麼他們不願意毀身去跟隨基督呢
[00:13:04.000 --> 00:13:09.000]  可能他們接受那一個福音
[00:13:09.000 --> 00:13:13.000]  只不過是希望上天堂的福音
[00:13:13.000 --> 00:13:16.000]  你看不看到這三方面
[00:13:16.000 --> 00:13:19.000]  傳揚基督、跟隨基督和更像基督
[00:13:19.000 --> 00:13:25.000]  彼此連結起來的關係
[00:13:25.000 --> 00:13:27.000]  說了這麼多
[00:13:27.000 --> 00:13:32.000]  我現在想你用一些想像力
[00:13:32.000 --> 00:13:33.000]  想像力
[00:13:33.000 --> 00:13:34.000]  你去想一想
[00:13:34.000 --> 00:13:36.000]  想一想一個片段
[00:13:36.000 --> 00:13:38.000]  有一天你是在開車
[00:13:38.000 --> 00:13:42.000]  在一條公路上行駛
[00:13:42.000 --> 00:13:50.000]  途中你見到路旁邊有人想搭順風車
[00:13:50.000 --> 00:13:52.000]  那天你心情好
[00:13:52.000 --> 00:13:55.000]  於是你把車停下來
[00:13:55.000 --> 00:14:00.000]  請路旁的人上車
[00:14:00.000 --> 00:14:02.000]  誰知你一看
[00:14:02.000 --> 00:14:04.000]  那個人是誰呢
[00:14:04.000 --> 00:14:07.000]  原來那個人就是耶穌
[00:14:07.000 --> 00:14:10.000]  想像力
[00:14:10.000 --> 00:14:12.000]  你很開心
[00:14:12.000 --> 00:14:14.000]  因為原來你開著車
[00:14:14.000 --> 00:14:18.000]  可以接到耶穌上你的車
[00:14:18.000 --> 00:14:23.000]  於是你打開司機位旁邊乘客位的車門
[00:14:23.000 --> 00:14:26.000]  請耶穌上車
[00:14:26.000 --> 00:14:31.000]  誰知耶穌走到司機位那邊
[00:14:31.000 --> 00:14:33.000]  打開車門
[00:14:33.000 --> 00:14:36.000]  請你下車
[00:14:36.000 --> 00:14:42.000]  耶穌說我上這輛車只有一個條件
[00:14:42.000 --> 00:14:45.000]  就是我要做這輛車的司機
[00:14:45.000 --> 00:14:48.000]  所以請你下車
[00:14:48.000 --> 00:14:51.000]  這輛車讓我來開
[00:14:51.000 --> 00:14:55.000]  當時你就面對一個難題
[00:14:55.000 --> 00:14:59.000]  你很想耶穌上你那輛車
[00:14:59.000 --> 00:15:02.000]  但你只想祂做乘客
[00:15:02.000 --> 00:15:04.000]  你只喜歡你開車
[00:15:04.000 --> 00:15:08.000]  你開到哪裡就和耶穌去到那裡
[00:15:08.000 --> 00:15:11.000]  你間中可能想和耶穌聊天
[00:15:11.000 --> 00:15:16.000]  但你絕對不想耶穌開了你那輛車
[00:15:16.000 --> 00:15:20.000]  這樣你面對這個難題
[00:15:20.000 --> 00:15:25.000]  你又會怎樣做呢
[00:15:25.000 --> 00:15:30.000]  在導航會的訓練當中
[00:15:30.000 --> 00:15:32.000]  有一句說話
[00:15:32.000 --> 00:15:38.000]  就是所有受訓的人都一定熟悉的
[00:15:38.000 --> 00:15:40.000]  這句說話就是
[00:15:40.000 --> 00:15:43.000]  如果基督不是一切的主
[00:15:43.000 --> 00:15:45.000]  祂就不是主
[00:15:45.000 --> 00:15:48.000]  If Christ is not Lord of all
[00:15:48.000 --> 00:15:53.000]  He is not Lord at all
[00:15:53.000 --> 00:15:54.000]  弟兄姊妹
[00:15:54.000 --> 00:16:03.000]  今日你的生命你還留有多少東西是你要自己去決定的呢
[00:16:03.000 --> 00:16:13.000]  你的心還有多少間房是向耶穌關閉的呢
[00:16:13.000 --> 00:16:16.000]  作為一間使命教會
[00:16:16.000 --> 00:16:22.000]  我們要裝備信徒去傳揚基督
[00:16:22.000 --> 00:16:29.000]  傳揚一個以基督為生命的主的福音
[00:16:29.000 --> 00:16:36.000]  傳揚基督的目標就是要他們毀身去跟隨基督
[00:16:36.000 --> 00:16:43.000]  跟隨基督的目標就是要他們更加像基督
[00:16:43.000 --> 00:16:50.000]  當信徒的生命越來越像耶穌基督的時候
[00:16:50.000 --> 00:16:56.000]  他們就已經準備好被差遣出去傳揚基督
[00:16:56.000 --> 00:17:01.000]  所以你看不看到這三個範疇其實是彼此緊扣著
[00:17:01.000 --> 00:17:07.000]  是彼此結連的呢
[00:17:07.000 --> 00:17:12.000]  這三個範疇亦都成為我們教會
[00:17:12.000 --> 00:17:21.000]  一直在用的德人建立差遣的三重動力
[00:17:21.000 --> 00:17:28.000]  教會過去每兩年就以德人建立差遣做我們那年的目標
[00:17:28.000 --> 00:17:32.000]  今年已經是去到第十二年了
[00:17:32.000 --> 00:17:37.000]  所以今年2013年都仍然是差遣年
[00:17:37.000 --> 00:17:42.000]  教會希望能夠差遣弟兄姊妹出去
[00:17:42.000 --> 00:17:48.000]  在你們的職場在你們的家庭在你們的社區在世界
[00:17:48.000 --> 00:17:52.000]  是按著神給你的使命
[00:17:52.000 --> 00:17:58.000]  作出回應去活出使命
[00:17:58.000 --> 00:18:05.000]  我領受的意象就是希望能夠帶領教會
[00:18:05.000 --> 00:18:11.000]  去成為一間活出使命的教會
[00:18:11.000 --> 00:18:15.000]  活出使命的教會就是去傳揚基督
[00:18:15.000 --> 00:18:21.000]  裝備信徒去跟隨基督和更像基督
[00:18:21.000 --> 00:18:25.000]  但是我們怎樣才能夠實踐呢
[00:18:25.000 --> 00:18:30.000]  我相信我們需要一條約時一條key
[00:18:30.000 --> 00:18:37.000]  而這條key這條約時就是塑造門徒
[00:18:37.000 --> 00:18:43.000]  不同的人對於塑造門徒是有不同的看法
[00:18:43.000 --> 00:18:45.000]  而我的理解呢
[00:18:45.000 --> 00:18:48.000]  塑造門徒是什麼呢
[00:18:48.000 --> 00:18:53.000]  就是帶領那些未信的人
[00:18:53.000 --> 00:18:59.000]  用信心跟基督建立一個個人的關係
[00:18:59.000 --> 00:19:05.000]  然後用有計劃的成長策略去裝備他們
[00:19:05.000 --> 00:19:10.000]  讓他們能夠跟隨基督和更像基督
[00:19:10.000 --> 00:19:20.000]  使他們能夠用同樣的過程去轉化其他人的生命
[00:19:20.000 --> 00:19:26.000]  這個就是我給塑造門徒的定義
[00:19:26.000 --> 00:19:29.000]  所以你會見到在這個定義之下
[00:19:29.000 --> 00:19:34.000]  塑造門徒是有兩個不可或缺的元素
[00:19:34.000 --> 00:19:39.000]  第一個就是屬靈生命的轉化
[00:19:39.000 --> 00:19:41.000]  spiritual transformation
[00:19:41.000 --> 00:19:46.000]  第二個就是屬靈生命的繁衍
[00:19:46.000 --> 00:19:49.000]  spiritual multiplication
[00:19:49.000 --> 00:19:53.000]  如果你以為塑造門徒
[00:19:53.000 --> 00:19:57.000]  只不過是跟他們上一些門徒訓練的課程
[00:19:57.000 --> 00:20:01.000]  上完課程你就是塑造了門徒
[00:20:01.000 --> 00:20:05.000]  我想告訴你對不起你錯
[00:20:05.000 --> 00:20:09.000]  塑造門徒是生命影響生命
[00:20:09.000 --> 00:20:13.000]  是會產生屬靈生命的轉化
[00:20:13.000 --> 00:20:17.000]  和會產生屬靈生命的繁衍
[00:20:17.000 --> 00:20:21.000]  如果弟兄姊妹的生命是沒有轉化的話
[00:20:21.000 --> 00:20:26.000]  如果他們不願意毀身在轉化其他人的生命的話
[00:20:26.000 --> 00:20:31.000]  這樣就不是塑造門徒
[00:20:31.000 --> 00:20:37.000]  這個意象並不是我突然之間領受的
[00:20:37.000 --> 00:20:47.000]  而是神不斷地在我心裏加重塑造門徒的負擔
[00:20:47.000 --> 00:20:54.000]  我感謝神透過我的女兒讓我認識了曾金發牧師
[00:20:54.000 --> 00:21:01.000]  曾金發牧師是一個將他整個生命都投入塑造門徒
[00:21:01.000 --> 00:21:04.000]  這個意象的一位牧者
[00:21:04.000 --> 00:21:11.000]  記得曾牧師他在2006年的復活節
[00:21:11.000 --> 00:21:17.000]  去到我以前倫敦的教會主領聚會
[00:21:17.000 --> 00:21:24.000]  而我的女兒剛好在那年是籌委會的主席
[00:21:24.000 --> 00:21:30.000]  我的女兒將曾牧師那次聚會的CD寄了給我
[00:21:30.000 --> 00:21:35.000]  曾牧師的教會在過去十多年在新加坡
[00:21:35.000 --> 00:21:42.000]  每年都有舉辦這個塑造門徒的研討會
[00:21:42.000 --> 00:21:49.000]  我去了三次,在2008年、2010年和2012年
[00:21:49.000 --> 00:21:53.000]  我自己是得著很多的激勵
[00:21:53.000 --> 00:21:55.000]  在我上次講道的時候
[00:21:55.000 --> 00:21:59.000]  我都說過我們整個的教牧團隊
[00:21:59.000 --> 00:22:08.000]  都用了很長的時間一起去研讀一些關於門徒訓練的書籍和材料
[00:22:08.000 --> 00:22:16.000]  在過程當中神就不斷地加重我對這個塑造門徒
[00:22:16.000 --> 00:22:19.000]  這個意象的負擔
[00:22:19.000 --> 00:22:22.000]  大約三個禮拜前
[00:22:22.000 --> 00:22:26.000]  曾牧師和曾師母就來香港
[00:22:26.000 --> 00:22:28.000]  我和他們見面
[00:22:28.000 --> 00:22:33.000]  曾牧師仍然是充滿熱忱地跟我說
[00:22:33.000 --> 00:22:38.000]  怎樣去推動塑造門徒的計劃
[00:22:38.000 --> 00:22:42.000]  並且他去年2012年
[00:22:42.000 --> 00:22:46.000]  他已經放下了新加坡那間教會
[00:22:46.000 --> 00:22:49.000]  聖約過渡會主任牧師的職份
[00:22:49.000 --> 00:22:51.000]  他不再做主任牧師了
[00:22:51.000 --> 00:23:03.000]  他的時間就全部放在普世推動世界各地塑造門徒這個意象
[00:23:03.000 --> 00:23:12.000]  在去年11月這個全球領袖高峰會期間
[00:23:12.000 --> 00:23:23.000]  我有機會和Willow Creek Church柳樹溪教會的主任牧師Bill Hybel同台午膳
[00:23:23.000 --> 00:23:26.000]  如果大家還記得我以前說過
[00:23:26.000 --> 00:23:36.000]  芝加哥柳樹溪教會就是我領袖全時間侍奉的呼召那間教會
[00:23:36.000 --> 00:23:39.000]  是那個地方我領袖到呼召的
[00:23:39.000 --> 00:23:42.000]  Bill Hybel海波斯牧師
[00:23:42.000 --> 00:23:47.000]  他是一個不斷追求進步的牧者
[00:23:47.000 --> 00:23:50.000]  他創立了柳樹溪教會
[00:23:50.000 --> 00:23:55.000]  三十多年前他創立這間教會
[00:23:55.000 --> 00:24:02.000]  由不夠一百人去增長到現在是接近三萬人
[00:24:02.000 --> 00:24:05.000]  但他卻一點都沒有自滿
[00:24:05.000 --> 00:24:13.000]  他仍然不斷去探討究竟有什麼地方可以做得更好
[00:24:13.000 --> 00:24:21.000]  在2011年他們教會出版了一本書叫做Move
[00:24:21.000 --> 00:24:29.000]  這本書就是經過調查了一千間教會
[00:24:29.000 --> 00:24:33.000]  做了二十五萬份的問卷
[00:24:33.000 --> 00:24:41.000]  叫一千間教會不同的弟兄姊妹填寫了二十五萬份的問卷
[00:24:41.000 --> 00:24:45.000]  然後作出一些結論
[00:24:45.000 --> 00:24:49.000]  而海波斯牧師就根據這些結論
[00:24:49.000 --> 00:24:55.000]  在柳樹溪教會做了一些很重要的改變
[00:24:55.000 --> 00:25:01.000]  在這裡我只能夠做一個很簡單的總結
[00:25:01.000 --> 00:25:09.000]  首先他們要將靈命成長下一個定義
[00:25:09.000 --> 00:25:12.000]  究竟什麼叫做靈命成長呢?
[00:25:12.000 --> 00:25:19.000]  靈命成長是不是你將整本聖經念出來就叫做靈命成長呢?
[00:25:19.000 --> 00:25:29.000]  他們的定義就是靈命成長就是愛神愛人的心越來越增加
[00:25:29.000 --> 00:25:32.000]  這個是大前提這個是定義
[00:25:32.000 --> 00:25:36.000]  然後他們在那些問卷和調查裡面
[00:25:36.000 --> 00:25:45.000]  他們就發覺到原來參與教會活動並不等於靈命成長
[00:25:45.000 --> 00:25:48.000]  你可以參加很多小組
[00:25:48.000 --> 00:25:50.000]  你可以參加很多主日項
[00:25:50.000 --> 00:25:52.000]  你可以參加很多茶經班
[00:25:52.000 --> 00:25:55.000]  你可以一個星期七天都在教會
[00:25:55.000 --> 00:26:05.000]  不過並不等於你的靈命一定有成長
[00:26:05.000 --> 00:26:09.000]  第三點他們經過調查發現
[00:26:09.000 --> 00:26:16.000]  就是一個屬靈的群體就是靈命成長裡面必須的
[00:26:16.000 --> 00:26:25.000]  即是說你不能夠一個人好像一個修士一個隱士那樣脫離所有的群體
[00:26:25.000 --> 00:26:27.000]  你每天就是這樣自己讀聖經
[00:26:27.000 --> 00:26:29.000]  你每天就是這樣自己祈禱
[00:26:29.000 --> 00:26:32.000]  並不等於你能夠成長
[00:26:32.000 --> 00:26:33.000]  為什麼?
[00:26:33.000 --> 00:26:42.000]  因為我們所學習我們所領受的真理是需要在群體裡面去活出來
[00:26:42.000 --> 00:26:51.000]  我們要應用真理就不能夠我們一個人自己去應用那些真理
[00:26:51.000 --> 00:26:55.000]  我們一定要應用真理在其他人的身上
