
[00:00:00.000 --> 00:00:04.000]  一個自高自大的人不但不受許多人的歡迎,
[00:04:26.680 --> 00:04:31.040]  準備要收網,然後洗碗,準備第二天要捕魚的工作。
[00:04:31.040 --> 00:04:33.520]  所以那時候可以是早上清晨的時間,
[00:04:33.520 --> 00:04:36.560]  門徒在那裏準備收工,要回家休息。
[00:04:36.560 --> 00:04:43.040]  但是耶穌卻叫他們把船撐開,他就在船上教導、教訓衆人。
[00:04:43.040 --> 00:04:46.920]  你可知道耶穌就一講到,不是一兩個小時,可能三四個小時,
[00:04:46.920 --> 00:04:49.320]  很快就進入到中午的時分。
[00:04:49.320 --> 00:04:53.520]  所以任何的漁夫都知道,在中午時分去打魚,
[00:04:53.520 --> 00:04:57.320]  簡直是百廢功夫,徒勞無功。
[00:04:57.320 --> 00:05:00.640]  沒有人在中午時分去打魚,或者你釣魚的都知道,
[00:05:00.640 --> 00:05:02.600]  中午時分是魚休息的時候,
[00:05:02.600 --> 00:05:07.800]  魚沉到最深的海底裏面,沒有魚浮在水面上讓你去捕抓的。
[00:05:07.800 --> 00:05:12.880]  所以在這裏彼得如此地回答耶穌基督。
[00:05:12.880 --> 00:05:14.720]  當耶穌要他下網把魚的時候,
[00:05:14.720 --> 00:05:19.200]  我們看到彼得領受了一個非常大的工作上的挑戰。
[00:05:19.200 --> 00:05:23.120]  如果你是彼得的話,耶穌要你做這樣的一個簡單,
[00:05:23.120 --> 00:05:27.880]  而且你已經反覆做了很多次的工作,你會再做嗎?
[00:05:27.880 --> 00:05:31.000]  往往耶穌會在我們的工作上挑戰我們。
[00:05:31.000 --> 00:05:35.640]  告訴旁邊的人說,神會在你的工作上挑戰你。
[00:05:35.640 --> 00:05:39.240]  神在你最熟悉的工作上挑戰你。
[00:05:39.240 --> 00:05:43.160]  這明明就是你所專業的地方,你最得意的地方,
[00:05:43.160 --> 00:05:46.680]  但是耶穌卻要挑戰你,你會怎麼回答呢?
[00:05:46.680 --> 00:05:51.040]  我們來看看彼得,彼得他也是非常老實的,
[00:05:51.040 --> 00:05:53.000]  非常坦誠地回答耶穌。
[00:05:53.000 --> 00:05:56.560]  所以在路加福音第五節,彼得怎麼回答他呢?
[00:05:56.560 --> 00:05:58.040]  彼得就說,
[00:05:58.040 --> 00:06:02.640]  "夫子啊,我們整夜勞力,並沒有打着什麼。
[00:06:02.640 --> 00:06:06.800]  但依從你的話,我就下網。"
[00:06:06.800 --> 00:06:10.840]  彼得這裏講得非常清楚,而且非常尊敬的稱呼說,
[00:06:10.840 --> 00:06:13.840]  夫子啊,老師啊,我們整夜勞力,
[00:06:13.840 --> 00:06:16.400]  我們已經從凌晨勞力到早上,
[00:06:16.400 --> 00:06:18.040]  而且我們的結果是什麼?
[00:06:18.040 --> 00:06:20.440]  並沒有打着任何的東西。
[00:06:20.440 --> 00:06:22.920]  我們今天可以說是徒勞無功,
[00:06:22.920 --> 00:06:26.840]  準備要回去休息,第二天再來打魚吧。
[00:06:26.840 --> 00:06:29.320]  所以彼得在這裏面對着很大很大的困難,
[00:06:29.320 --> 00:06:32.520]  既然耶穌就你吩咐我,把船開到水深之處,
[00:06:32.520 --> 00:06:33.880]  那我要怎麼做呢?
[00:06:33.880 --> 00:06:37.200]  但依從你的話,我就下網。
[00:06:37.200 --> 00:06:42.840]  首先彼得在下網之前,他必須要面對三個他要跨越的問題,
[00:06:42.840 --> 00:06:46.840]  也是你我要跟從主要跨越的三個困難。
[00:06:46.840 --> 00:06:47.960]  什麼困難呢?
[00:06:47.960 --> 00:06:51.360]  第一個困難,太累了。
[00:06:51.360 --> 00:06:55.840]  太累了,我們整夜勞力啊。
[00:06:55.840 --> 00:06:58.960]  我們已經從凌晨做到清晨,
[00:06:58.960 --> 00:07:02.320]  我們整夜勞力,我們太累了。
[00:07:02.320 --> 00:07:05.240]  你可知道當我們累的時候,什麼都不想做。
[00:07:05.240 --> 00:07:07.240]  比如說耶穌就是要你做什麼事情,
[00:07:07.240 --> 00:07:09.920]  連你老婆要你做的事情你都不要做了。
[00:07:09.920 --> 00:07:11.720]  當你累,躺在那裏的時候,
[00:07:11.720 --> 00:07:16.680]  你老婆叫你做一個簡單的動作,把垃圾拿出去丟一丟,
[00:07:16.680 --> 00:07:18.760]  你在那裏根本什麼都不想做。
[00:07:18.760 --> 00:07:22.080]  當你累的時候,你根本不想做任何的事情。
[00:07:22.080 --> 00:07:25.320]  這裏門徒也說我已經累了,我已經整夜勞力,
[00:07:25.320 --> 00:07:27.880]  根本不想再動了耶穌啊。
[00:07:27.880 --> 00:07:30.280]  然後第二個困難你要克服的是什麼呢?
[00:07:30.280 --> 00:07:33.360]  失過了,我已經失過了嘛。
[00:07:33.360 --> 00:07:36.680]  我們整夜勞力,卻得不着什麼,
[00:07:36.680 --> 00:07:39.720]  打不着什麼,我們已經失過很多次了。
[00:07:39.720 --> 00:07:42.960]  甚至在這個深處已經失過了幾百次,
[00:07:42.960 --> 00:07:45.480]  都沒有打着任何的東西。
[00:07:45.480 --> 00:07:48.360]  很多時候主要你做的事情可能是同樣的事情。
[00:07:48.360 --> 00:07:50.800]  你說主啊,我已經做了很多次了,
[00:07:50.800 --> 00:07:52.600]  幹嘛還要再做一次呢?
[00:07:52.600 --> 00:07:55.960]  我已經走過很多遍了,爲什麼還要再走一遍呢?
[00:07:55.960 --> 00:07:58.640]  這簡直是浪費時間,
[00:07:58.640 --> 00:08:01.240]  而且我已經經歷了,已經失過了,
[00:08:01.240 --> 00:08:04.600]  完全沒有任何的結果。
[00:08:04.600 --> 00:08:08.200]  第三個你要克服的困難可能是最大的困難。
[00:08:08.200 --> 00:08:09.800]  你是誰啊?
[00:08:09.800 --> 00:08:13.040]  雖然別人沒有說出來,心中裏面一定說,
[00:08:13.040 --> 00:08:17.760]  主耶穌啊,我尊敬禰成爲我們的老師,
[00:08:17.760 --> 00:08:21.280]  港鬼醫病是禰的專長。
[00:08:21.280 --> 00:08:24.840]  甚至你可以在我牀上講到好幾個小時到中午的時候,
[00:08:24.840 --> 00:08:26.240]  還要我把牀開到水深之處,
[00:08:26.240 --> 00:08:30.240]  你畢竟是一個非常有能力有權柄的老師,
[00:08:30.240 --> 00:08:34.000]  但是拜託捕魚的話呢,你可是外行啊。
[00:08:34.000 --> 00:08:35.480]  到底你是誰啊?
[00:08:35.480 --> 00:08:37.560]  你不是木匠的兒子嗎?
[00:08:37.560 --> 00:08:39.760]  做椅子做桌子你行,
[00:08:39.760 --> 00:08:41.840]  但是釣魚捕魚,
[00:08:41.840 --> 00:08:45.040]  哎呀,耶穌啊,還是讓我們這些專家吧。
[00:08:45.040 --> 00:08:47.440]  我們心中裏面最大的問題是,
[00:08:47.440 --> 00:08:49.040]  主啊,你是誰?
[00:08:49.040 --> 00:08:51.400]  爲什麼你要我做這個事情呢?
[00:08:51.400 --> 00:08:55.000]  我是電腦博士班畢業的,
[00:08:55.000 --> 00:08:57.600]  關於寫程式,關於解決電腦上的問題,
[00:08:57.600 --> 00:09:00.440]  我真的是非常的精明能幹。
[00:09:00.440 --> 00:09:01.760]  主啊,你知道什麼?
[00:09:01.760 --> 00:09:04.000]  你是個木匠的兒子啊。
[00:09:04.000 --> 00:09:05.800]  哦,講房地產,講投資嗎?
[00:09:05.800 --> 00:09:07.080]  主啊,我比你還行,
[00:09:07.080 --> 00:09:08.680]  我已經修了多少個學位,
[00:09:08.680 --> 00:09:11.480]  關於投資房地產的事情。
[00:09:11.480 --> 00:09:12.960]  當主要你做一件事情的時候,
[00:09:12.960 --> 00:09:15.720]  我們心中裏面最大最大的困難是,
[00:09:15.720 --> 00:09:17.280]  我們太有經驗了,
[00:09:17.280 --> 00:09:18.920]  我們也試過了很多,
[00:09:18.920 --> 00:09:20.720]  我們更是有時候心中裏面,
[00:09:20.720 --> 00:09:22.640]  開始來好像彼得一樣,
[00:09:22.640 --> 00:09:24.800]  來想說,主啊,你是誰?
[00:09:24.800 --> 00:09:29.760]  你是誰叫我做我本行裏面最專長的事情?
[00:09:29.760 --> 00:09:32.960]  但彼得在這裏,我們看見感謝大美主他謙卑的,
[00:09:32.960 --> 00:09:34.840]  但依照你的話。
[00:09:34.840 --> 00:09:37.360]  所以彼得在這裏是猶豫了好久以後才說,
[00:09:37.360 --> 00:09:40.360]  但依照你的話,我就下網打魚吧。
[00:09:40.360 --> 00:09:42.800]  既然你說了,爲了尊敬你,
[00:09:42.800 --> 00:09:45.440]  我只好按照你的話去行。
[00:09:45.440 --> 00:09:47.560]  我們看到彼得有一點心不甘情不願的,
[00:09:47.560 --> 00:09:51.360]  把牀開到水深之處,下網打魚。
[00:09:51.360 --> 00:09:54.600]  感謝大美主彼得依從主的話。
[00:09:54.600 --> 00:09:56.680]  結果呢?我們看見什麼事情發生?
[00:09:56.680 --> 00:09:59.560]  我們看看第六節到第七節。
[00:09:59.560 --> 00:10:02.720]  他們下了網就圈住許多魚,
[00:10:02.720 --> 00:10:07.800]  網險些裂開,便招呼那隻船上的同伴來幫助,
[00:10:07.800 --> 00:10:10.960]  他們就來把魚裝滿了兩隻船,
[00:10:10.960 --> 00:10:13.200]  甚至船要沉下去。
[00:10:13.200 --> 00:10:17.040]  我們看見這個非常重要的,當彼得來順從神,
[00:10:17.040 --> 00:10:19.640]  雖然心不甘情不願來順從神的時候,
[00:10:19.640 --> 00:10:23.560]  他一下網就圈住了許多的魚,
[00:10:23.560 --> 00:10:26.040]  連網險些要裂開啊。
[00:10:26.040 --> 00:10:29.160]  不但是如此,他馬上召喚他的同伴來幫助,
[00:10:29.160 --> 00:10:32.040]  可見彼得不是一個小漁夫而已,
[00:10:32.040 --> 00:10:34.360]  他有彼得三人這個漁業公司,
[00:10:34.360 --> 00:10:36.080]  就是彼得、雅各和約翰,
[00:10:36.080 --> 00:10:40.320]  他就招呼他們來,把魚裝滿了兩隻船,
[00:10:40.320 --> 00:10:45.320]  甚至船要沉下去。
[00:10:45.320 --> 00:10:51.200]  哇,你可否想象這是多麼多麼大的一個神奇奇事。
[00:10:51.200 --> 00:10:52.640]  我想彼得怎麼想也想不通,
[00:10:52.640 --> 00:10:57.800]  剛纔我們不是明明在深海甚至加利利的每一片海,
[00:10:57.800 --> 00:11:00.440]  每一個角落都已經下網打過魚,
[00:11:00.440 --> 00:11:03.120]  沒有打着一隻魚,一條魚。
[00:11:03.120 --> 00:11:05.440]  現在竟然耶穌叫我們下網打一隻魚,
[00:11:05.440 --> 00:11:09.360]  撈出這麼多的魚,而且船幾乎要沉下去。
[00:11:09.360 --> 00:11:13.840]  所以我們從彼得因爲順從神所經歷的神奇奇事,
[00:11:13.840 --> 00:11:16.400]  我們要學習兩個非常重要的功課。
[00:11:16.400 --> 00:11:18.000]  當我們要學習順從神的時候,
[00:11:18.000 --> 00:11:20.320]  我們首先必須要學習兩個非常重要的功課。
[00:11:20.320 --> 00:11:26.640]  第一,雖然神對你的要求要你做的事情是不合邏輯的,
[00:11:26.640 --> 00:11:28.800]  但你仍要照主的話去行。
[00:11:28.800 --> 00:11:33.920]  阿們,告訴凡人,你仍要照主的話去行。
[00:11:33.920 --> 00:11:37.640]  你用邏輯思想根本是不合邏輯的。
[00:11:37.640 --> 00:11:40.160]  邏輯跟科學告訴我們說,
[00:11:40.160 --> 00:11:43.960]  捕魚的時候應該是清晨,太陽還沒有出來之前,
[00:11:43.960 --> 00:11:46.960]  更不用說在中午時分,根本沒有魚。
[00:11:46.960 --> 00:11:49.000]  你看,釣魚的人沒有在中午時分去釣魚的,
[00:11:49.000 --> 00:11:51.240]  早早去釣魚,或者傍晚去釣魚。
[00:11:51.240 --> 00:11:52.520]  有沒有人中午去釣魚的?
[00:11:52.520 --> 00:11:55.520]  沒有魚可以釣的,沒有魚可以捕捉的。
[00:11:55.520 --> 00:11:58.720]  但是當很多時候當我們用邏輯去分析去思想的時候,
[00:11:58.720 --> 00:12:00.840]  甚至用科學的角度去思想的時候,
[00:12:00.840 --> 00:12:06.360]  主啊,這是不合邏輯的,不合邏輯的。
[00:12:06.360 --> 00:12:09.160]  爲什麼神要我們做的事情很多時候不合邏輯呢?
[00:12:09.160 --> 00:12:12.560]  邏輯或者科學是人想出來的,
[00:12:12.560 --> 00:12:17.400]  但我們的神卻是超乎邏輯跟超乎科學的,阿們?
[00:12:17.400 --> 00:12:19.640]  所以神是超乎我們的邏輯,我們的科學。
[00:12:19.640 --> 00:12:22.440]  雖然祂要你做的事情是不合邏輯的,
[00:12:22.440 --> 00:12:26.680]  但是既然祂要你做了,你就聽從祂的話去行。
[00:12:26.680 --> 00:12:30.320]  所以比如說當依照你的話,雖然這個不合邏輯,
[00:12:30.320 --> 00:12:35.920]  依照你的話,我還是下網捕魚去吧。
[00:12:35.920 --> 00:12:38.680]  很多時候當神要你做一件事情的時候,
[00:12:38.680 --> 00:12:43.640]  可能你自己覺得說,神啊,這個事情真的是我想來想去,左思右想。
[00:12:43.640 --> 00:12:49.160]  放在任何邏輯思想裏面去思想,分析完全不合邏輯。
[00:12:49.160 --> 00:12:52.560]  但是隻要你清楚是神要你做的事情,
[00:12:52.560 --> 00:12:57.720]  哪怕是不合邏輯的事情,你要依然按照神的話去行,阿們?
[00:12:57.720 --> 00:12:59.680]  第二,我們學習的功課是,
[00:12:59.680 --> 00:13:02.640]  雖然耶穌要你做的事情是無法理解,
[00:13:02.640 --> 00:13:05.360]  那你的順從就必經歷神蹟,阿們?
[00:13:05.360 --> 00:13:09.600]  告訴旁邊說,順從就必經歷神蹟。
[00:13:09.600 --> 00:13:13.400]  雖然無法理解,順從就必經歷神蹟,
[00:13:13.400 --> 00:13:19.640]  所以他和他的同伴們已經試過好多次,甚至好幾遍,
[00:13:19.640 --> 00:13:24.000]  在整個加利利海的每一個角落,他們都下網打過魚,
[00:13:24.000 --> 00:13:29.520]  甚至在水的最深之處也下網打過魚,卻沒有打着任何的魚。
[00:13:29.520 --> 00:13:31.920]  所以這裏他們是無法理解,
[00:13:31.920 --> 00:13:36.680]  爲什麼還要在中午的時候,最不可能有魚的時候,
[00:13:36.680 --> 00:13:41.960]  最不可能捕捉任何魚的時候,要開到水深之處,還要開到那麼遠的地方,
[00:13:41.960 --> 00:13:49.000]  還要在那裏下網打魚,這完全根本是不合理的。
[00:13:49.000 --> 00:13:52.280]  很多時候,神要你做的事情就是這樣,不合理的。
[00:13:52.280 --> 00:13:55.240]  叫你到一個地方,你覺得那個地方根本沒有人的,
[00:13:55.240 --> 00:13:59.720]  要你坐在那裏,等候有人要向你來問一個問題。
[00:13:59.720 --> 00:14:03.240]  我們這次去瓜地馬拉就有一個弟兄,他告訴我他的見證就是如此,
[00:14:03.240 --> 00:14:09.240]  神要他坐在那個地方,等着有一個人會來,你要向他傳福音。
[00:14:09.240 --> 00:14:15.520]  那裏這麼多人,他說我等誰呀,他坐下沒多久,果然就有一個人坐在他旁邊。
[00:14:15.520 --> 00:14:18.120]  這個人就是神要他向他傳福音的,
[00:14:18.120 --> 00:14:21.880]  當他就帶領了這個人信號耶穌基督做他個人的救主。
[00:14:21.880 --> 00:14:24.400]  很多時候,神要你做的事情是不合理的,
[00:14:24.400 --> 00:14:31.720]  但是當你按照神所給你的吩咐你去行的時候,就有神蹟奇事發生了。
[00:14:31.720 --> 00:14:34.720]  你看彼得他們根本想都想不通,
[00:14:34.720 --> 00:14:40.040]  中午時候還能夠在深海里面來捕捉這麼多的魚。
[00:14:40.040 --> 00:14:43.440]  他們沒有想到當耶穌基督說你們下網打魚,
[00:14:43.440 --> 00:14:46.680]  哇,魚一聽到這個魚的聲音從主的口中發出來,
[00:14:46.680 --> 00:14:52.760]  馬上從休息當中衝過來,都衝向彼得的網裏面去。
[00:14:52.760 --> 00:14:58.960]  所以他的網就幾乎要裂開呀,他們不是游過來的,肯定是衝過來的。
[00:14:58.960 --> 00:15:02.240]  幾乎把他的網都衝裂了。
[00:15:02.240 --> 00:15:05.800]  甚至撞了兩條船的魚。
[00:15:05.800 --> 00:15:08.640]  親愛的弟兄姐妹,經歷神蹟其實不是太困難。
[00:15:08.640 --> 00:15:11.400]  很多時候,神要你做的事情就是非常簡單的事情,
[00:15:11.400 --> 00:15:14.840]  也是你的能力裏面能夠做得到的。
[00:15:14.840 --> 00:15:20.800]  關鍵在於你是否願意,就算是違背邏輯,就算不合情理,
[00:15:20.800 --> 00:15:24.880]  你仍然因爲耶穌基督說了,所以你去做了。
[00:15:24.880 --> 00:15:29.560]  當你如此做的時候,就看見神蹟奇事彰顯在你的面前。
[00:15:29.560 --> 00:15:34.000]  當彼得看見這麼偉大的神蹟奇事擺在他面前的時候,他有什麼回應?
[00:15:34.000 --> 00:15:39.360]  我們來看看《路教福音》第五章,我們再看第八節到第十一節。
[00:15:39.360 --> 00:15:41.520]  所以你們彼得看見,就怎麼樣?
[00:15:41.520 --> 00:15:47.560]  "伏伏在耶穌氣間說,主啊,離開我,我是個罪人。"
[00:15:47.560 --> 00:15:50.400]  請你注意這裏面彼得所做的事情。
[00:15:50.400 --> 00:15:55.600]  彼得看見這麼多的魚,撞滿了兩條船。
[00:15:55.600 --> 00:15:59.560]  他馬上沒有說,感謝誕美主,我們明天不必來捕魚了。
[00:15:59.560 --> 00:16:01.040]  他沒有,他馬上就怎麼樣?
[00:16:01.040 --> 00:16:07.240]  "伏伏在神面前,五體投地地在伏伏在主的面前,表示祂是一種敬拜。"
[00:16:07.240 --> 00:16:10.920]  這種的動作在當時的猶太人當中只有像誰?
[00:16:10.920 --> 00:16:15.560]  只有像真神上帝如此地這樣伏伏敬拜。
[00:16:15.560 --> 00:16:22.440]  彼得在這裏像耶穌基督伏伏在祂的氣間說,主啊,離開我,我是個罪人。
[00:16:22.440 --> 00:16:26.880]  祂和一切同在的人都驚訝這一碗所打的魚。
[00:16:26.880 --> 00:16:32.200]  連祂的同伴和祂的同工們看見這一碗打的魚都非常地驚訝。
[00:16:32.200 --> 00:16:35.000]  但是第十節告訴我們,第十節說什麼呢?
[00:16:35.000 --> 00:16:38.880]  第十節說下一段。
[00:16:38.880 --> 00:16:43.080]  "他的夥伴西伊比泰的兒子雅各跟約翰也是這樣。
[00:16:43.080 --> 00:16:48.200]  耶穌對他們說,不要怕,從今以後你要得人了。"
[00:16:48.200 --> 00:16:55.040]  他們把兩隻船攏了岸,就撇下所有的跟從了耶穌。
[00:16:55.040 --> 00:17:02.960]  我們看見因爲彼得聽從了耶穌基督所給予他符合邏輯、符合情理的一個指示,
[00:17:02.960 --> 00:17:08.800]  當他如此做的時候就完全改變了他對耶穌基督的看法。
[00:17:08.800 --> 00:17:13.960]  在這個之前,耶穌剛剛出來傳道,雖然他在名聲裏傳遍當時的許多地方,
[00:17:13.960 --> 00:17:18.080]  他們只以爲他只是一個能夠醫病趕鬼的先知。
[00:17:18.080 --> 00:17:21.320]  他能夠傳講天國復興的一個老師而已。
[00:17:21.320 --> 00:17:27.320]  現在彼得經歷了在他們面前如此大的一個神蹟啓示,根本不可能的事情。
[00:17:27.320 --> 00:17:32.720]  連魚都得聽這位耶穌基督的聲音,他知道他不是普通的人。
[00:17:32.720 --> 00:17:35.040]  他彼得是什麼?他彼得是神。
[00:17:35.040 --> 00:17:40.640]  所以彼得從這個夫子,我們整夜勞力都得不到什麼,到
[00:17:40.640 --> 00:17:45.920]  "主啊,離開我吧,我是個罪人。"
[00:17:45.920 --> 00:17:49.200]  彼得這裏稱呼耶穌基督爲"主啊"是什麼意思?
[00:17:49.200 --> 00:17:51.680]  "主啊"這個意思就是說在聖經裏面,
[00:17:51.680 --> 00:17:56.760]  新約聖經裏面如果說"主啊"的意思就是"主"就是代表神的意思。
[00:17:56.760 --> 00:18:00.840]  從一個很有禮貌的稱呼"夫子"一個老師,
[00:18:00.840 --> 00:18:05.480]  到"主啊,神啊,離開我,我是個罪人。"
[00:18:05.480 --> 00:18:10.440]  他忽然間想起當初他對耶穌基督的態度是如此的好像不友善,
[00:18:10.440 --> 00:18:15.320]  如此的不禮貌,"夫子啊,我們整夜勞力,都沒有得到什麼。"
[00:18:15.320 --> 00:18:17.840]  但是依從你的話就下網吧。
[00:18:17.840 --> 00:18:22.320]  他有點心不甘情不願的,沒有想到主還如此的憐憫他,
[00:18:22.320 --> 00:18:26.600]  當他下網打魚的時候卻撈了整船的魚。
[00:18:26.600 --> 00:18:30.200]  所以他說"主啊,離開我,我是個罪人。"
[00:18:30.200 --> 00:18:35.840]  當彼得近距離靠近真神的兒子耶穌基督的時候,
[00:18:35.840 --> 00:18:39.440]  他就清楚認識他自己的面貌。
[00:18:39.440 --> 00:18:42.200]  許多時候當我們親近神的時候,
[00:18:42.200 --> 00:18:47.160]  神的光照下我們才清楚看得見我們自己是怎麼一個人。
[00:18:47.160 --> 00:18:50.520]  記得在以賽爾先知書裏面記載以賽爾先知第六章嗎?
[00:18:50.520 --> 00:18:52.040]  當以賽爾先知來到神的面前,
[00:18:52.040 --> 00:18:54.040]  看見神的榮光充滿聖殿,
[00:18:54.040 --> 00:18:56.200]  神的榮耀充滿整個聖殿的時候,
[00:18:56.200 --> 00:19:00.880]  他說"我有獲了,我是嘴脣不絕又住在嘴脣不絕的民中。"
[00:19:00.880 --> 00:19:03.800]  當你來到神的同在當中,當你越親近神的時候,
[00:19:03.800 --> 00:19:09.240]  你就會越認識你自己是何等卑微,何等虧欠的一個人。
[00:19:09.240 --> 00:19:12.800]  許多時候我們之所以自高自大,自以爲是,甚至自以爲異,
[00:19:12.800 --> 00:19:14.800]  因爲我們離開神太遠了。
[00:19:14.800 --> 00:19:17.680]  我們太久沒有來到神的面前親近神,
[00:19:17.680 --> 00:19:20.760]  我們以爲我們自己什麼都行,我們什麼都能做,
[00:19:20.760 --> 00:19:22.640]  只有當我們來到神的面前才發現到,
[00:19:22.640 --> 00:19:25.840]  原來我們真的是靠自己什麼都不能做。
[00:19:25.840 --> 00:19:28.840]  唯有來到主的面前才知道說"主啊,
[00:19:28.840 --> 00:19:31.520]  原來禰就是那位行神蹟其事的神。"
[00:19:31.520 --> 00:19:37.360]  我們看見彼得是如此地來到主的面前說"主啊,離開我吧,
[00:19:37.360 --> 00:19:40.480]  我是個罪人。"
[00:19:40.480 --> 00:19:46.200]  我們看見耶穌基督如何來回應彼得這段話。
[00:19:46.200 --> 00:19:49.200]  耶穌就告訴他說,從今以後,
[00:19:49.200 --> 00:19:53.200]  首先耶穌就這樣安慰他,你不要怕,你不要怕。
