
[00:00:00.000 --> 00:00:05.960]  今天來到是第八次和大家一起去靈修思考
[00:01:54.560 --> 00:01:57.360]  真是無微不至
[00:01:57.360 --> 00:01:59.360]  願祢得著榮耀稱讚
[00:01:59.360 --> 00:02:01.560]  願祢這位自古到今
[00:02:01.560 --> 00:02:05.560]  從耿古到永遠是上帝的上主
[00:02:05.560 --> 00:02:06.960]  祢親自祝福
[00:02:06.960 --> 00:02:08.160]  加我們力量
[00:02:08.160 --> 00:02:09.760]  讚美祢
[00:02:09.760 --> 00:02:10.360]  多謝祢
[00:02:10.360 --> 00:02:12.960]  敬拜祢
[00:02:12.960 --> 00:02:16.560]  因為各道權兵榮耀全是祢的
[00:02:16.560 --> 00:02:19.360]  我就到主面前敬拜
[00:02:19.360 --> 00:02:25.160]  願祢得著榮耀尊貴 阿們
[00:02:25.160 --> 00:02:25.960]  好
[00:02:25.960 --> 00:02:28.160]  我主我神
[00:02:28.160 --> 00:02:31.760]  上帝的同在
[00:02:31.760 --> 00:02:36.760]  《馬太福音》第一章第二十二節這樣說
[00:02:36.760 --> 00:02:39.360]  這一切的事成就
[00:02:39.360 --> 00:02:44.760]  就是要應驗主直先知所說的話
[00:02:44.760 --> 00:02:52.760]  必有同女懷孕生子人要稱他的名為以馬來尼
[00:02:52.760 --> 00:02:55.760]  以馬來尼翻出來就是
[00:02:55.760 --> 00:02:59.360]  上帝與我們同在
[00:02:59.360 --> 00:03:02.560]  相信這些經文大家都讀過很多次
[00:03:02.560 --> 00:03:06.360]  特別是聖誕節的時候一定讀過
[00:03:06.360 --> 00:03:07.560]  那就給大家看看
[00:03:07.560 --> 00:03:11.160]  今天仍然是在一個系列裏面
[00:03:11.160 --> 00:03:14.960]  你是誰?主耶穌是誰?
[00:03:14.960 --> 00:03:18.160]  是上帝的同在
[00:03:18.160 --> 00:03:21.560]  主耶穌是上帝的同在
[00:03:21.560 --> 00:03:22.360]  很豐富的
[00:03:22.360 --> 00:03:25.960]  其實主耶穌真的看到很多東西
[00:03:25.960 --> 00:03:26.760]  好
[00:03:26.760 --> 00:03:33.160]  必有同女懷孕生子人要稱他的名為以馬來尼
[00:03:33.160 --> 00:03:34.960]  今天給大家看看
[00:03:34.960 --> 00:03:38.760]  同女懷孕生子以馬來尼是什麼意思?
[00:03:38.760 --> 00:03:41.360]  上帝的同在是什麼?
[00:03:41.360 --> 00:03:44.360]  其實今天就是解釋以馬來尼
[00:03:44.360 --> 00:03:46.960]  主耶穌你是誰?
[00:03:46.960 --> 00:03:49.160]  就是以馬來尼
[00:03:49.160 --> 00:03:51.360]  上帝的同在
[00:03:51.360 --> 00:03:54.960]  必有同女懷孕生子
[00:03:54.960 --> 00:03:57.160]  同女這個字
[00:03:57.160 --> 00:03:58.960]  Parthenos
[00:03:58.960 --> 00:04:01.160]  Parthenos是處女
[00:04:01.160 --> 00:04:03.360]  Virgin
[00:04:03.360 --> 00:04:05.960]  處女懷孕生子
[00:04:05.960 --> 00:04:09.960]  由於這件事在我們一般人來說
[00:04:09.960 --> 00:04:12.360]  是說得不可能的
[00:04:12.360 --> 00:04:15.760]  因此說出來也會被人取笑
[00:04:15.760 --> 00:04:17.160]  如果你告訴別人
[00:04:17.160 --> 00:04:18.960]  我相信這件事
[00:04:18.960 --> 00:04:20.760]  你會被人取笑
[00:04:20.760 --> 00:04:23.760]  不過既然聖經是這樣說
[00:04:23.760 --> 00:04:25.560]  我也是這麼相信
[00:04:25.560 --> 00:04:27.360]  你取笑我與不取笑我
[00:04:27.360 --> 00:04:29.960]  其實無所謂
[00:04:29.960 --> 00:04:33.160]  因為你取笑與不取笑是你的事
[00:04:33.160 --> 00:04:36.360]  是不會影響到我的立場的
[00:04:36.360 --> 00:04:37.960]  所以不要怕別人取笑
[00:04:37.960 --> 00:04:39.360]  他不相信
[00:04:39.360 --> 00:04:39.960]  取笑我
[00:04:39.960 --> 00:04:41.960]  沒有理智
[00:04:41.960 --> 00:04:45.560]  沒有可能的事你也相信
[00:04:45.560 --> 00:04:48.960]  迷信的女孩
[00:04:48.960 --> 00:04:51.560]  你怎麼說都好
[00:04:51.560 --> 00:04:53.760]  主要就是
[00:04:53.760 --> 00:04:55.960]  覺得沒有可能
[00:04:55.960 --> 00:04:59.760]  一般人都是用人類主義
[00:04:59.760 --> 00:05:01.160]  做他的基礎
[00:05:01.160 --> 00:05:04.560]  主要就是相信自己的理性
[00:05:04.560 --> 00:05:06.760]  通得過理智的接受
[00:05:06.760 --> 00:05:09.160]  不通得過理智的不接受
[00:05:09.160 --> 00:05:10.760]  看到的接受
[00:05:10.760 --> 00:05:12.160]  看不到的不接受
[00:05:12.160 --> 00:05:13.360]  有證據的接受
[00:05:13.360 --> 00:05:15.760]  沒有證據的不接受
[00:05:15.760 --> 00:05:18.960]  主要就是依照理智
[00:05:18.960 --> 00:05:23.560]  即是說依照我現在所認識的東西
[00:05:23.560 --> 00:05:26.560]  所以很多東西後來就推翻了
[00:05:26.560 --> 00:05:29.160]  因為已經知道原來不是這樣
[00:05:29.160 --> 00:05:31.160]  那時候信以為真
[00:05:31.160 --> 00:05:32.960]  所以經常都變了
[00:05:32.960 --> 00:05:37.360]  那紅女懷孕生子沒有可能
[00:05:37.360 --> 00:05:40.160]  不過梁維解釋一下
[00:05:40.160 --> 00:05:45.760]  沒有可能是因為在我們人來說沒有可能
[00:05:45.760 --> 00:05:47.960]  在神就凡事都能
[00:05:47.960 --> 00:05:49.760]  如果祂要是做到的
[00:05:49.760 --> 00:05:50.560]  怎麼做到?
[00:05:50.560 --> 00:05:51.560]  祂做到
[00:05:51.560 --> 00:05:52.560]  你做來看看
[00:05:52.560 --> 00:05:53.760]  我當然做不到
[00:05:53.760 --> 00:05:55.960]  做到我是神
[00:05:55.960 --> 00:05:56.760]  我都做不到
[00:05:56.760 --> 00:05:58.560]  所以我不相信你做不到
[00:05:58.560 --> 00:06:00.560]  是你做不到而已
[00:06:00.560 --> 00:06:02.960]  我很喜歡在這裡舉個例子
[00:06:02.960 --> 00:06:04.960]  可能會被人笑
[00:06:04.960 --> 00:06:05.960]  不過笑不笑不要緊
[00:06:05.960 --> 00:06:07.960]  我是這樣相信的
[00:06:07.960 --> 00:06:14.160]  就是你有沒有可能舉重
[00:06:14.160 --> 00:06:16.360]  參加舉重比賽
[00:06:16.360 --> 00:06:21.160]  舉起自己二十倍的體重
[00:06:21.160 --> 00:06:23.960]  我瘦了很多
[00:06:23.960 --> 00:06:25.360]  一百
[00:06:25.360 --> 00:06:27.360]  本來我最肥的時候
[00:06:27.360 --> 00:06:29.960]  差不多二百磅
[00:06:29.960 --> 00:06:32.960]  現在少了四十多五十磅
[00:06:32.960 --> 00:06:36.160]  你也知道我腦袋還在用磅
[00:06:36.160 --> 00:06:38.160]  現在一百五十磅左右
[00:06:38.160 --> 00:06:40.560]  五百五十幾
[00:06:40.560 --> 00:06:45.360]  你猜我能不能夠舉起我十倍
[00:06:45.360 --> 00:06:47.760]  即是一千五磅的東西呢?
[00:06:47.760 --> 00:06:50.560]  你這麼瘦當然不行
[00:06:50.560 --> 00:06:51.760]  一千五磅不行
[00:06:51.760 --> 00:06:53.360]  三千磅可以嗎?
[00:06:53.360 --> 00:06:54.160]  當然不行
[00:06:54.160 --> 00:06:55.760]  二十倍我的體重
[00:06:55.760 --> 00:06:56.760]  三千磅
[00:06:56.760 --> 00:06:58.160]  不會有可能吧
[00:06:58.160 --> 00:06:59.760]  奧運冠軍也不行
[00:06:59.760 --> 00:07:02.560]  二十倍體重
[00:07:02.560 --> 00:07:04.160]  我想告訴你
[00:07:04.160 --> 00:07:06.560]  世界上很多種動物
[00:07:06.560 --> 00:07:09.960]  都能夠做到這樣的舉重
[00:07:09.960 --> 00:07:11.760]  其中最看不起
[00:07:11.760 --> 00:07:15.760]  一下子扎死他的螞蟻就可以了
[00:07:15.760 --> 00:07:18.160]  螞蟻每隻都可以
[00:07:18.160 --> 00:07:19.360]  走著走著
[00:07:19.360 --> 00:07:20.560]  看到一塊餅碎
[00:07:20.560 --> 00:07:21.360]  很開心
[00:07:21.360 --> 00:07:23.760]  一夾就舉起
[00:07:23.760 --> 00:07:27.360]  一張頸舉起就走回家了
[00:07:27.360 --> 00:07:29.560]  還垂直的上去
[00:07:29.560 --> 00:07:31.160]  這樣就行了
[00:07:31.160 --> 00:07:32.360]  二十磅
[00:07:32.360 --> 00:07:34.760]  二十倍自己體重
[00:07:34.760 --> 00:07:36.760]  很多螞蟻都可以的
[00:07:36.760 --> 00:07:38.760]  不可能
[00:07:38.760 --> 00:07:39.960]  我不行
[00:07:39.960 --> 00:07:40.760]  我知道你不行
[00:07:40.760 --> 00:07:41.760]  不用說了
[00:07:41.760 --> 00:07:43.560]  螞蟻就行了
[00:07:43.560 --> 00:07:45.360]  有沒有哪一樣東西
[00:07:45.360 --> 00:07:46.960]  參加跳高比賽
[00:07:46.960 --> 00:07:52.760]  隨便一按都跳到自己的體高四十倍呢?
[00:07:52.760 --> 00:07:55.760]  不可能吧
[00:07:55.760 --> 00:07:58.960]  任何一隻跳膝都可以
[00:07:58.960 --> 00:08:00.760]  任何一隻
[00:08:00.760 --> 00:08:01.760]  雙腳一跳
[00:08:01.760 --> 00:08:02.560]  嘩
[00:08:02.560 --> 00:08:06.160]  豈止跳高比自己四十倍
[00:08:06.160 --> 00:08:06.760]  很高
[00:08:06.760 --> 00:08:07.360]  一下子
[00:08:07.360 --> 00:08:07.960]  嘩
[00:08:07.960 --> 00:08:09.160]  一百倍就行了
[00:08:09.160 --> 00:08:10.960]  彈出去了
[00:08:10.960 --> 00:08:12.960]  不可能
[00:08:12.960 --> 00:08:14.160]  跳膝就行了
[00:08:14.160 --> 00:08:14.960]  你不可能
[00:08:14.960 --> 00:08:15.760]  我知道
[00:08:15.760 --> 00:08:16.560]  我不可能
[00:08:16.560 --> 00:08:18.560]  我更加清楚
[00:08:18.560 --> 00:08:19.560]  所以
[00:08:19.560 --> 00:08:21.360]  我不可能
[00:08:21.360 --> 00:08:22.560]  人不可能
[00:08:22.560 --> 00:08:25.960]  不要說神不可能
[00:08:25.960 --> 00:08:26.760]  在他來說
[00:08:26.760 --> 00:08:28.360]  可以的
[00:08:28.360 --> 00:08:31.760]  其實也有過很多動物
[00:08:31.760 --> 00:08:32.760]  他們很奇怪
[00:08:32.760 --> 00:08:36.560]  他們是可以單性繁殖的
[00:08:36.560 --> 00:08:37.160]  這樣都行
[00:08:37.160 --> 00:08:37.760]  是的
[00:08:37.760 --> 00:08:39.360]  給牠就行了
[00:08:39.360 --> 00:08:41.760]  有些甚至會在牠生產的時候
[00:08:41.760 --> 00:08:44.760]  要改性別
[00:08:44.760 --> 00:08:46.760]  很有趣的
[00:08:46.760 --> 00:08:47.360]  熱一點
[00:08:47.360 --> 00:08:47.760]  冷一點
[00:08:47.760 --> 00:08:49.560]  牠就改了性別
[00:08:49.560 --> 00:08:50.560]  這樣就很有趣
[00:08:50.560 --> 00:08:51.760]  生出來的時候
[00:08:51.760 --> 00:08:53.160]  在卵裏面就是這樣
[00:08:53.160 --> 00:08:55.160]  在蛋裏面就是這樣
[00:08:55.160 --> 00:08:56.160]  銅鋁
[00:08:56.160 --> 00:08:58.360]  Parthenos
[00:08:58.360 --> 00:09:00.960]  是指virgin處女
[00:09:00.960 --> 00:09:02.360]  這個字
[00:09:02.360 --> 00:09:05.160]  在新約聖經的希臘文
[00:09:05.160 --> 00:09:08.360]  是真的用處女的翻譯
[00:09:08.360 --> 00:09:09.360]  是比較對的
[00:09:09.360 --> 00:09:09.960]  所以
[00:09:09.960 --> 00:09:11.960]  譯為銅鋁
[00:09:11.960 --> 00:09:13.360]  為什麼叫銅鋁呢?
[00:09:13.360 --> 00:09:14.960]  因為銅字是指
[00:09:14.960 --> 00:09:17.760]  牠仍然是銅晶的身體
[00:09:17.760 --> 00:09:19.560]  所以叫銅鋁
[00:09:19.560 --> 00:09:21.560]  又或者是指一個
[00:09:21.560 --> 00:09:23.160]  少女
[00:09:23.160 --> 00:09:23.960]  少女
[00:09:23.960 --> 00:09:24.760]  即是說
[00:09:24.760 --> 00:09:25.960]  有很多聖經
[00:09:25.960 --> 00:09:27.960]  甚至我見過有經文
[00:09:27.960 --> 00:09:30.760]  是把牠譯為
[00:09:30.760 --> 00:09:33.760]  有少女
[00:09:33.760 --> 00:09:36.760]  因為不會被人說
[00:09:36.760 --> 00:09:40.160]  處女懷孕生子這麼可笑
[00:09:40.160 --> 00:09:41.760]  連有些版本的聖經
[00:09:41.760 --> 00:09:46.560]  都嘗試去迎合人的思想
[00:09:46.560 --> 00:09:48.360]  如果譯為銅鋁
[00:09:48.360 --> 00:09:50.160]  而且引用舊約聖經
[00:09:50.160 --> 00:09:51.760]  是對的
[00:09:51.760 --> 00:09:53.560]  因為在希伯來文裏面
[00:09:53.560 --> 00:09:55.360]  在《爾策書》第七章
[00:09:55.360 --> 00:09:57.360]  出現過銅鋁懷孕生子
[00:09:57.360 --> 00:09:59.360]  這些說話
[00:09:59.360 --> 00:10:01.160]  在希伯來文裏面
[00:10:01.160 --> 00:10:04.560]  比較上是可以翻譯成
[00:10:04.560 --> 00:10:06.960]  有少女的
[00:10:06.960 --> 00:10:07.760]  有少女的
[00:10:07.760 --> 00:10:09.160]  因為那個字
[00:10:09.160 --> 00:10:10.560]  是傾向指
[00:10:10.560 --> 00:10:14.160]  未曾結婚的少女
[00:10:14.160 --> 00:10:15.160]  而未曾結婚
[00:10:15.160 --> 00:10:16.360]  那個重點就是
[00:10:16.360 --> 00:10:18.360]  未曾結婚的銅女
[00:10:18.360 --> 00:10:20.360]  銅正女的意思
[00:10:20.360 --> 00:10:21.360]  是處女
[00:10:21.360 --> 00:10:23.360]  但是很多時候
[00:10:23.360 --> 00:10:25.360]  都可以譯為少女
[00:10:25.360 --> 00:10:28.560]  當然少女是隱喻著
[00:10:28.560 --> 00:10:33.360]  她未曾有男女的交合
[00:10:33.360 --> 00:10:36.360]  所以就叫銅女的意思
[00:10:36.360 --> 00:10:39.160]  這裡說有銅女是對的
[00:10:39.160 --> 00:10:40.760]  不過在新約聖經裏面
[00:10:40.760 --> 00:10:43.560]  Paphanos這個字
[00:10:43.560 --> 00:10:45.360]  Paphanos這個字
[00:10:45.360 --> 00:10:50.160]  就是指處女是比較一個
[00:10:50.160 --> 00:10:52.360]  專門一點的說法
[00:10:52.360 --> 00:10:56.960]  而不是一個比較泛指一個少女
[00:10:56.960 --> 00:10:58.560]  是比較上是
[00:10:58.560 --> 00:11:01.960]  更加是指向處女的
[00:11:01.960 --> 00:11:03.360]  處女生子
[00:11:03.360 --> 00:11:06.960]  人要給得起名叫做以馬來里
[00:11:06.960 --> 00:11:09.360]  這個信仰在基督徒信仰來說
[00:11:09.360 --> 00:11:11.360]  都是相當重要的
[00:11:11.360 --> 00:11:13.760]  主要就是關乎救恩
[00:11:13.760 --> 00:11:17.560]  因為如果是一個女孩子
[00:11:17.560 --> 00:11:19.560]  她和一個並非處女
[00:11:19.560 --> 00:11:21.960]  而是和一個男人結合
[00:11:21.960 --> 00:11:24.360]  而生出一個兒子
[00:11:24.360 --> 00:11:27.160]  這個兒子就變成是
[00:11:27.160 --> 00:11:29.960]  百分百的人
[00:11:29.960 --> 00:11:31.960]  當她是百分百的人的時候
[00:11:31.960 --> 00:11:35.160]  她就做不到救贖工作了
[00:11:35.160 --> 00:11:37.760]  就算我捨身救母
[00:11:37.760 --> 00:11:39.760]  捨身救妻
[00:11:39.760 --> 00:11:41.560]  捨身救女
[00:11:41.560 --> 00:11:42.760]  救孩子
[00:11:42.760 --> 00:11:46.160]  我的價值也只不過是一個人
[00:11:46.160 --> 00:11:49.360]  於是一家這麼多口都不知道怎麼好
[00:11:49.360 --> 00:11:51.160]  究竟我自己我死了她
[00:11:51.160 --> 00:11:52.760]  我畏罪而死落地獄
[00:11:52.760 --> 00:11:54.960]  能夠救其他人嗎?
[00:11:54.960 --> 00:11:56.960]  我的價值一個人
[00:11:56.960 --> 00:11:58.560]  大概只能夠救到
[00:11:58.560 --> 00:11:59.560]  要麼我媽媽
[00:11:59.560 --> 00:12:00.560]  要麼我太太
[00:12:00.560 --> 00:12:01.160]  要麼我女兒
[00:12:01.160 --> 00:12:01.760]  要麼我兒子
[00:12:01.760 --> 00:12:03.160]  只能夠一個
[00:12:03.160 --> 00:12:04.960]  真是不知道怎麼好
[00:12:04.960 --> 00:12:07.360]  唯有上帝成為人
[00:12:07.360 --> 00:12:10.960]  出自同女所生
[00:12:10.960 --> 00:12:12.560]  不是上帝同馬里亞
[00:12:12.560 --> 00:12:13.760]  生出來
[00:12:13.760 --> 00:12:18.560]  而是上帝祂道化人身
[00:12:18.560 --> 00:12:20.760]  神化成人身
[00:12:20.760 --> 00:12:24.560]  在這裡祂是透過一個處女而出
[00:12:24.560 --> 00:12:28.160]  祂並非人與人的結合
[00:12:28.160 --> 00:12:29.360]  這個重要了
[00:12:29.360 --> 00:12:31.160]  因為道化人身
[00:12:31.160 --> 00:12:32.560]  神成為人
[00:12:32.560 --> 00:12:34.160]  祂就有這個價值
[00:12:34.160 --> 00:12:37.760]  去代替眾人的罪
[00:12:37.760 --> 00:12:39.760]  這是神的本身
[00:12:39.760 --> 00:12:41.760]  這個無比的價值
[00:12:41.760 --> 00:12:44.160]  祂能夠代替所有人的罪
[00:12:44.160 --> 00:12:45.560]  承擔起來
[00:12:45.560 --> 00:12:47.960]  這是救恩的原理
[00:12:47.960 --> 00:12:49.160]  是很重要的
[00:12:49.160 --> 00:12:50.960]  所以同女懷孕生子
[00:12:50.960 --> 00:12:53.560]  由同女懷孕生子
[00:12:53.560 --> 00:12:54.760]  去表明一件事
[00:12:54.760 --> 00:12:57.160]  就是上帝與我們同在
[00:12:57.160 --> 00:12:59.360]  因此人要
[00:12:59.360 --> 00:13:00.560]  這裡聖經說明了
[00:13:00.560 --> 00:13:01.360]  名字也說明了
[00:13:01.360 --> 00:13:02.960]  一個名字叫耶穌
[00:13:02.960 --> 00:13:05.160]  就是Yahshua
[00:13:05.160 --> 00:13:08.160]  這個字就是指拯救者
[00:13:08.160 --> 00:13:08.960]  而另一個名字
[00:13:08.960 --> 00:13:12.360]  人要稱祂的名為
[00:13:12.360 --> 00:13:14.560]  以瑪萊利
[00:13:14.560 --> 00:13:16.360]  以瑪萊利這個字
[00:13:16.360 --> 00:13:18.760]  希臘文的招聘音
[00:13:18.760 --> 00:13:21.160]  就是Emmanuelle
[00:13:21.160 --> 00:13:22.560]  Emmanuelle
[00:13:22.560 --> 00:13:24.760]  Emmanuelle
[00:13:24.760 --> 00:13:26.760]  Ale沒有?
[00:13:26.760 --> 00:13:28.360]  Emmanuelle
[00:13:28.360 --> 00:13:30.160]  Emmanuelle
[00:13:30.160 --> 00:13:35.560]  與我們平時讀的英文音
[00:13:35.560 --> 00:13:37.360]  是有少許不同的
[00:13:37.360 --> 00:13:38.560]  如果希臘讀音
[00:13:38.560 --> 00:13:40.560]  Emmanuelle
[00:13:40.560 --> 00:13:42.560]  如果英文讀音
[00:13:42.560 --> 00:13:43.760]  Emmanuelle
[00:13:43.760 --> 00:13:45.160]  Emmanuelle
[00:13:45.160 --> 00:13:46.960]  Emmanuelle
[00:13:46.960 --> 00:13:50.160]  其實發音在幾個翻譯之後
[00:13:50.160 --> 00:13:52.960]  是有所不同的
[00:13:52.960 --> 00:13:54.560]  而希伯來文的音
[00:13:54.560 --> 00:13:56.960]  我想大家留意一下
[00:13:56.960 --> 00:13:58.960]  我在這個Young's Concordance
[00:13:58.960 --> 00:14:01.760]  裡面直接拿出來
[00:14:01.760 --> 00:14:02.960]  Young's Concordance
[00:14:02.960 --> 00:14:04.560]  可以說是解經的權威
[00:14:04.560 --> 00:14:07.560]  或者解原文字的權威
[00:14:07.560 --> 00:14:09.360]  Young's Concordance
[00:14:09.360 --> 00:14:11.560]  希伯來文在Young's Concordance
[00:14:11.560 --> 00:14:13.760]  裡面是這樣表示的
[00:14:13.760 --> 00:14:16.560]  其實來自三個字
[00:14:16.560 --> 00:14:18.760]  以瑪萊利中文
[00:14:18.760 --> 00:14:22.560]  希臘文Emmanuelle
[00:14:22.560 --> 00:14:24.760]  英文Emmanuelle
[00:14:24.760 --> 00:14:26.560]  希伯來文
[00:14:26.560 --> 00:14:28.960]  就是Emmanuelle
[00:14:28.960 --> 00:14:31.160]  能要Em
[00:14:31.160 --> 00:14:33.160]  Emmanuelle
[00:14:33.160 --> 00:14:34.160]  那是甚麼呢?
[00:14:34.160 --> 00:14:35.760]  Em是with
[00:14:35.760 --> 00:14:37.160]  一起
[00:14:37.160 --> 00:14:38.760]  Anou是us
[00:14:38.760 --> 00:14:40.760]  我們
[00:14:40.760 --> 00:14:41.960]  L是god
[00:14:41.960 --> 00:14:43.960]  所以希伯來文的
[00:14:43.960 --> 00:14:48.160]  以瑪萊利就是Emmanuelle
[00:14:48.160 --> 00:14:51.560]  Emmanuelle變成希臘文
[00:14:51.560 --> 00:14:53.960]  Emmanuelle
[00:14:53.960 --> 00:14:55.160]  變成英文
[00:14:55.160 --> 00:14:56.160]  Emmanuelle
[00:14:56.160 --> 00:14:57.160]  變成中文
[00:14:57.160 --> 00:14:58.560]  以瑪萊利
[00:14:58.560 --> 00:15:02.160]  其實就是Emmanuelle
[00:15:02.160 --> 00:15:03.560]  三個音來的
[00:15:03.560 --> 00:15:05.760]  Emmanuelle
[00:15:05.760 --> 00:15:07.160]  Emmanuelle
[00:15:07.160 --> 00:15:08.560]  如果讀得快一點
[00:15:08.560 --> 00:15:09.760]  Emmanuelle
[00:15:09.760 --> 00:15:10.760]  Emmanuelle
[00:15:10.760 --> 00:15:13.360]  可能就是來自Emmanuelle
[00:15:13.360 --> 00:15:15.360]  這個字的音
[00:15:15.360 --> 00:15:17.360]  用英文拼了它
[00:15:17.360 --> 00:15:18.360]  其實
[00:15:18.360 --> 00:15:20.160]  with us god
[00:15:20.160 --> 00:15:23.160]  就是god with us的意思
[00:15:23.160 --> 00:15:24.960]  由於希伯來文
[00:15:24.960 --> 00:15:30.360]  會將名詞放在後面
[00:15:30.360 --> 00:15:33.760]  形容放在前面
[00:15:33.760 --> 00:15:36.160]  譬如我們中文
[00:15:36.160 --> 00:15:37.360]  特別是廣東話
[00:15:37.360 --> 00:15:39.360]  靚女靚仔
[00:15:39.360 --> 00:15:43.760]  是靚女靚仔
[00:15:43.760 --> 00:15:46.160]  形容詞在前面
[00:15:46.160 --> 00:15:48.160]  名詞在後面
[00:15:48.160 --> 00:15:49.560]  有些語文
[00:15:49.560 --> 00:15:51.560]  是名詞在前面
[00:15:51.560 --> 00:15:53.360]  形容詞在後面
[00:15:53.360 --> 00:15:55.760]  柬埔寨話就是
[00:15:55.760 --> 00:15:57.160]  動你石
[00:15:57.160 --> 00:15:59.560]  動你是河
[00:15:59.560 --> 00:16:01.560]  石是淡水
[00:16:01.560 --> 00:16:02.960]  淡水的河
[00:16:02.960 --> 00:16:04.360]  我們中文是淡水的河
[00:16:04.360 --> 00:16:05.160]  它是河
[00:16:05.160 --> 00:16:07.160]  淡水的
[00:16:07.160 --> 00:16:08.760]  那就是
[00:16:08.760 --> 00:16:10.960]  水是女
[00:16:10.960 --> 00:16:12.160]  水是靚
[00:16:12.160 --> 00:16:14.160]  女是靚的
[00:16:14.160 --> 00:16:16.160]  仔是靚的
[00:16:16.160 --> 00:16:17.160]  這個意思
[00:16:17.160 --> 00:16:19.360]  希伯來文Emmanuelle
[00:16:19.360 --> 00:16:21.360]  就是with us god
[00:16:21.360 --> 00:16:22.560]  於是中文就是
[00:16:22.560 --> 00:16:25.760]  上帝與我們同在
[00:16:25.760 --> 00:16:27.760]  我們不會翻譯成
[00:16:27.760 --> 00:16:31.160]  與我們同在
[00:16:31.160 --> 00:16:32.760]  我們上帝
[00:16:32.760 --> 00:16:35.160]  同在我們上帝Emmanuelle
[00:16:35.160 --> 00:16:37.160]  我們中文是不順的
[00:16:37.160 --> 00:16:39.160]  所以翻譯出來就是
[00:16:39.160 --> 00:16:41.960]  上帝與我們同在
[00:16:41.960 --> 00:16:43.960]  我自己
[00:16:43.960 --> 00:16:45.960]  單是這個名字已經
[00:16:45.960 --> 00:16:48.560]  令我很欣慰
[00:16:48.560 --> 00:16:50.160]  很感恩
[00:16:50.160 --> 00:16:52.160]  我希望你時時記得
[00:16:52.160 --> 00:16:54.160]  你也記得
[00:16:54.160 --> 00:16:56.160]  主耶穌的名字
[00:16:56.160 --> 00:16:59.160]  叫做以瑪內利
[00:16:59.160 --> 00:17:02.160]  既然是叫做以瑪內利
[00:17:02.160 --> 00:17:04.160]  理論上你猜我們
[00:17:04.160 --> 00:17:06.160]  可不可以
[00:17:06.160 --> 00:17:10.160]  祈禱是以瑪內利?
[00:17:10.160 --> 00:17:14.160]  理論上是可以的
[00:17:14.160 --> 00:17:16.160]  以瑪內利
[00:17:16.160 --> 00:17:18.160]  就是耶穌的名字
[00:17:18.160 --> 00:17:20.160]  以瑪內利
[00:17:20.160 --> 00:17:22.160]  我真的很憂傷
[00:17:22.160 --> 00:17:24.160]  很悲痛
[00:17:24.160 --> 00:17:26.160]  我遭遇這件事
[00:17:26.160 --> 00:17:28.160]  真是痛苦不堪
