
[00:00:00.000 --> 00:00:03.000]  這段《聖經》我信徒之後就知道有這段《聖經》
[00:06:16.000 --> 00:06:20.000]  特別是現在的父母愛孩子
[00:06:20.000 --> 00:06:22.000]  所有東西都犧牲給孩子
[00:06:22.000 --> 00:06:25.000]  孩子就是我唯一的希望,我的將來
[00:06:25.000 --> 00:06:29.000]  你跟我說我要愛主耶穌多過愛我的孩子
[00:06:29.000 --> 00:06:31.000]  這似乎很難
[00:06:31.000 --> 00:06:33.000]  到了最後一個就更難了
[00:06:33.000 --> 00:06:35.000]  即便你誰都不愛
[00:06:35.000 --> 00:06:37.000]  每個人都愛自己的嘛
[00:06:37.000 --> 00:06:40.000]  你說我要愛主多過愛我自己
[00:06:40.000 --> 00:06:42.000]  這也是挺難的
[00:06:42.000 --> 00:06:44.000]  這到底在講什麼
[00:06:44.000 --> 00:06:47.000]  那我提供一個其中很多不同的角度
[00:06:47.000 --> 00:06:48.000]  我提供其中一個角度
[00:06:48.000 --> 00:06:50.000]  是我個人經歷的角度
[00:06:50.000 --> 00:06:52.000]  只是給你參考
[00:06:52.000 --> 00:06:53.000]  或許你自己去琢磨的時候
[00:06:53.000 --> 00:06:55.000]  你說我還有其他的角度
[00:06:55.000 --> 00:06:59.000]  那你也可以小組的時候跟不同的人去分享
[00:06:59.000 --> 00:07:01.000]  這個角度是這樣的
[00:07:01.000 --> 00:07:04.000]  你知道沒有一個人
[00:07:04.000 --> 00:07:06.000]  神照我們是一個群體的動物
[00:07:06.000 --> 00:07:10.000]  我們是透過關係來建立我們很多的價值的
[00:07:10.000 --> 00:07:15.000]  沒有人可以獨立個體而建立自身價值
[00:07:15.000 --> 00:07:18.000]  比方說如果我是一個作家
[00:07:18.000 --> 00:07:20.000]  我創作了一首歌
[00:07:20.000 --> 00:07:23.000]  我這首歌是透過別人聽了
[00:07:23.000 --> 00:07:25.000]  他聽眾給我的回應
[00:07:25.000 --> 00:07:29.000]  來讓我覺得我是個不錯的作家
[00:07:29.000 --> 00:07:31.000]  這首歌大家都喜歡
[00:07:31.000 --> 00:07:33.000]  但你不能說我不管
[00:07:33.000 --> 00:07:34.000]  你可以不喜歡
[00:07:34.000 --> 00:07:35.000]  反正我做了這首歌
[00:07:35.000 --> 00:07:38.000]  我自己欣賞就覺得很棒
[00:07:38.000 --> 00:07:39.000]  沒有人會這樣
[00:07:39.000 --> 00:07:41.000]  沒有一個藝術家可以有他的藝術品
[00:07:41.000 --> 00:07:42.000]  沒人欣賞
[00:07:42.000 --> 00:07:43.000]  然後自己騙自己
[00:07:43.000 --> 00:07:44.000]  說我的藝術品還是很棒
[00:07:44.000 --> 00:07:47.000]  我覺得很厲害
[00:07:47.000 --> 00:07:49.000]  你會覺得很頹廢很灰心
[00:07:49.000 --> 00:07:54.000]  所有人的價值都是透過別人給你的回應
[00:07:54.000 --> 00:07:57.000]  讓你知道說我真的不錯
[00:07:57.000 --> 00:08:00.000]  可是你選擇的feedback的人不同
[00:08:00.000 --> 00:08:02.000]  有些是選擇父母
[00:08:02.000 --> 00:08:04.000]  我記得有一個
[00:08:04.000 --> 00:08:07.000]  我好久以前遇到一個學生
[00:08:07.000 --> 00:08:08.000]  其實他很優秀
[00:08:08.000 --> 00:08:09.000]  就長得好帥
[00:08:09.000 --> 00:08:12.000]  而且讀書成績就非常好
[00:08:12.000 --> 00:08:16.000]  可是我認識他讀書幾年
[00:08:16.000 --> 00:08:17.000]  從來沒開心過
[00:08:17.000 --> 00:08:19.000]  那我一直問他說你為什麼不開心
[00:08:19.000 --> 00:08:22.000]  我覺得他是跳舞的
[00:08:22.000 --> 00:08:23.000]  身材本來就好又帥
[00:08:23.000 --> 00:08:24.000]  跳舞跳得又非常好
[00:08:24.000 --> 00:08:26.000]  讀書成績也非常好
[00:08:26.000 --> 00:08:28.000]  我說為什麼你不開心
[00:08:28.000 --> 00:08:29.000]  他說很簡單
[00:08:29.000 --> 00:08:32.000]  他說我心裡面有個心結
[00:08:32.000 --> 00:08:35.000]  他說因為我哥哥比我出色很多
[00:08:35.000 --> 00:08:38.000]  從小到大我爸從來沒有approve過我
[00:08:38.000 --> 00:08:41.000]  我爸從來都覺得我哥好厲害
[00:08:41.000 --> 00:08:42.000]  每次都跟我說你看你哥
[00:08:42.000 --> 00:08:44.000]  什麼都比你厲害
[00:08:44.000 --> 00:08:45.000]  人際關係比你好
[00:08:45.000 --> 00:08:46.000]  EQ比你高
[00:08:46.000 --> 00:08:48.000]  考的大學都比你猛
[00:08:48.000 --> 00:08:50.000]  他說儘管我跟身邊很多人比
[00:08:50.000 --> 00:08:52.000]  我覺得我還真的不賴
[00:08:52.000 --> 00:08:55.000]  可是我怎麼都覺得我人生有一個缺陷
[00:08:55.000 --> 00:08:57.000]  就是說為什麼我沒有辦法
[00:08:57.000 --> 00:08:59.000]  得到我爸的認同
[00:08:59.000 --> 00:09:00.000]  他說只有這一點
[00:09:00.000 --> 00:09:02.000]  讓我這四年來從來沒有開心過
[00:09:02.000 --> 00:09:04.000]  是因為無論我怎麼樣爭取
[00:09:04.000 --> 00:09:06.000]  無論我的舞跳得有多棒
[00:09:06.000 --> 00:09:09.000]  無論我的成績多麼的努力
[00:09:09.000 --> 00:09:12.000]  我爸總是覺得你哥比較厲害
[00:09:12.000 --> 00:09:13.000]  我就欣賞你哥
[00:09:13.000 --> 00:09:15.000]  你怎麼不可以學學你哥呢
[00:09:15.000 --> 00:09:16.000]  他一直放不下
[00:09:16.000 --> 00:09:19.000]  他說我這一輩子
[00:09:19.000 --> 00:09:20.000]  他後來很拼
[00:09:20.000 --> 00:09:22.000]  他說我為什麼這麼拼
[00:09:22.000 --> 00:09:25.000]  他說我怎麼樣也要拼得到我爸一個認同
[00:09:25.000 --> 00:09:27.000]  我要有一天我爸對著我說
[00:09:27.000 --> 00:09:29.000]  你果然比你哥厲害
[00:09:29.000 --> 00:09:31.000]  他說我要這一句
[00:09:31.000 --> 00:09:32.000]  要問他說
[00:09:32.000 --> 00:09:37.000]  如果等到有一天你爸被人接走了
[00:09:37.000 --> 00:09:39.000]  他還不給你這一句
[00:09:39.000 --> 00:09:41.000]  如果你爸有一天真的走了
[00:09:41.000 --> 00:09:43.000]  他也不給你這一句
[00:09:43.000 --> 00:09:46.000]  你接下來的人生目標會是怎麼過
[00:09:46.000 --> 00:09:48.000]  你還有什麼動力
[00:09:48.000 --> 00:09:49.000]  他說沒有
[00:09:49.000 --> 00:09:51.000]  他現在唯一的動力就是
[00:09:51.000 --> 00:09:52.000]  得到我爸的認同
[00:09:52.000 --> 00:09:53.000]  只要我爸認同我
[00:09:53.000 --> 00:09:56.000]  我就很棒
[00:09:56.000 --> 00:09:58.000]  也有一些學生是他哥的
[00:09:58.000 --> 00:10:01.000]  有一個學生四年都活在他哥的陰影之下
[00:10:01.000 --> 00:10:02.000]  沒辦法
[00:10:02.000 --> 00:10:05.000]  因為他哥實在是比他出色很多
[00:10:05.000 --> 00:10:06.000]  其實他也很出色
[00:10:06.000 --> 00:10:10.000]  只是他跟他哥的出色在不同的area
[00:10:10.000 --> 00:10:12.000]  可是他就奇怪就喜歡比
[00:10:12.000 --> 00:10:13.000]  人就是這樣
[00:10:13.000 --> 00:10:17.000]  人如果是沒有辦法靠自己有自身價值的
[00:10:17.000 --> 00:10:18.000]  你是透過別人
[00:10:18.000 --> 00:10:20.000]  只是你選的是誰而已
[00:10:20.000 --> 00:10:21.000]  有些人是選父母
[00:10:21.000 --> 00:10:23.000]  有些人是選男女朋友
[00:10:23.000 --> 00:10:25.000]  有些人是選你的兒女
[00:10:25.000 --> 00:10:27.000]  有些人是選朋友
[00:10:27.000 --> 00:10:30.000]  有些人最自戀的選自己
[00:10:30.000 --> 00:10:31.000]  每天對著鏡子
[00:10:31.000 --> 00:10:33.000]  我覺得自己不錯
[00:10:33.000 --> 00:10:34.000]  自己騙自己
[00:10:34.000 --> 00:10:36.000]  說我很有價值
[00:10:36.000 --> 00:10:38.000]  太棒了太帥了
[00:10:38.000 --> 00:10:41.000]  這種自戀要去看心理醫生
[00:10:41.000 --> 00:10:43.000]  但是無論如何
[00:10:43.000 --> 00:10:46.000]  沒有人是可以獨立
[00:10:46.000 --> 00:10:50.000]  在身邊的人說我不care你們的意見
[00:10:50.000 --> 00:10:52.000]  我就是覺得自己很有價值
[00:10:52.000 --> 00:10:54.000]  是沒辦法的
[00:10:54.000 --> 00:10:58.000]  那你說既然我自身的價值
[00:10:58.000 --> 00:11:01.000]  很多時候是建立在
[00:11:01.000 --> 00:11:04.000]  是取決於別人對我的意見的話
[00:11:04.000 --> 00:11:07.000]  那請問我什麼時候可以得到一種
[00:11:07.000 --> 00:11:09.000]  所謂真正的自由呢
[00:11:09.000 --> 00:11:12.000]  因為有時候別人的意見你阻礙不了
[00:11:12.000 --> 00:11:13.000]  你就算更努力
[00:11:13.000 --> 00:11:16.000]  他就覺得我就覺得你哥比你好
[00:11:16.000 --> 00:11:17.000]  你可以更努力
[00:11:17.000 --> 00:11:18.000]  你朋友都覺得
[00:11:18.000 --> 00:11:20.000]  我那個朋友就是比你好
[00:11:20.000 --> 00:11:21.000]  你可以更努力
[00:11:21.000 --> 00:11:22.000]  你的兒女都覺得
[00:11:22.000 --> 00:11:25.000]  我覺得隔壁的父母比較好
[00:11:25.000 --> 00:11:26.000]  你更厲害
[00:11:26.000 --> 00:11:27.000]  都有人覺得說
[00:11:27.000 --> 00:11:28.000]  我覺得別人的太太比較好
[00:11:28.000 --> 00:11:30.000]  別人的老公就是比較好
[00:11:30.000 --> 00:11:32.000]  請問你有什麼辦法
[00:11:32.000 --> 00:11:34.000]  可以活出一個讓你覺得
[00:11:34.000 --> 00:11:36.000]  我好有價值
[00:11:36.000 --> 00:11:38.000]  我覺得我是被愛的
[00:11:38.000 --> 00:11:40.000]  那同時我又是很free的
[00:11:40.000 --> 00:11:42.000]  這種辦法
[00:11:42.000 --> 00:11:44.000]  那Tim Keller說的
[00:11:44.000 --> 00:11:46.000]  他說基本上你只有兩個辦法
[00:11:46.000 --> 00:11:48.000]  第一個辦法就是
[00:11:48.000 --> 00:11:50.000]  You actively hate them
[00:11:50.000 --> 00:11:52.000]  就是你去恨那些人就好了
[00:11:52.000 --> 00:11:53.000]  就是說
[00:11:53.000 --> 00:11:54.000]  You know what
[00:11:54.000 --> 00:11:56.000]  我父母he is an idiot
[00:11:56.000 --> 00:11:57.000]  他是個白痴
[00:11:57.000 --> 00:11:58.000]  他根本就不懂
[00:11:58.000 --> 00:12:00.000]  我那個太太她不懂欣賞我
[00:12:00.000 --> 00:12:01.000]  就是個白痴
[00:12:01.000 --> 00:12:03.000]  我寫一首歌出來
[00:12:03.000 --> 00:12:05.000]  所有的聽眾你們就是沒水準
[00:12:05.000 --> 00:12:06.000]  不懂得欣賞我這首歌
[00:12:06.000 --> 00:12:08.000]  其實我這首歌棒得不得了
[00:12:08.000 --> 00:12:11.000]  就是你可以踩身邊的人
[00:12:11.000 --> 00:12:13.000]  你可以去非常的討厭
[00:12:13.000 --> 00:12:14.000]  恨他們
[00:12:14.000 --> 00:12:16.000]  要讓你自己覺得說
[00:12:16.000 --> 00:12:17.000]  以此讓你覺得
[00:12:17.000 --> 00:12:19.000]  其實我還是不錯的
[00:12:19.000 --> 00:12:20.000]  這是第一個辦法
[00:12:20.000 --> 00:12:24.000]  就是actively hate everyone around you
[00:12:24.000 --> 00:12:25.000]  你的朋友說
[00:12:25.000 --> 00:12:26.000]  你有任何不同的意見
[00:12:26.000 --> 00:12:27.000]  你就hate他
[00:12:27.000 --> 00:12:28.000]  你跟我不同意見
[00:12:28.000 --> 00:12:30.000]  你覺得我的意見是錯的嗎
[00:12:30.000 --> 00:12:31.000]  你這混蛋
[00:12:31.000 --> 00:12:32.000]  我不跟你做朋友
[00:12:32.000 --> 00:12:33.000]  對不對
[00:12:33.000 --> 00:12:34.000]  任何人批評你
[00:12:34.000 --> 00:12:37.000]  反正你就hate他就是了
[00:12:37.000 --> 00:12:38.000]  他說這邊
[00:12:38.000 --> 00:12:40.000]  主耶穌給我們另外一條路
[00:12:40.000 --> 00:12:41.000]  這條路很重要
[00:12:41.000 --> 00:12:42.000]  這條路不是說
[00:12:42.000 --> 00:12:44.000]  要麼我就不hate他們
[00:12:44.000 --> 00:12:46.000]  我就自己成為一個孤島
[00:12:46.000 --> 00:12:47.000]  也不是辦法
[00:12:47.000 --> 00:12:48.000]  他說第二條路是
[00:12:48.000 --> 00:12:50.000]  要麼你就hate
[00:12:50.000 --> 00:12:51.000]  第二條路就是
[00:12:51.000 --> 00:12:55.000]  要麼你就love God more
[00:12:55.000 --> 00:12:58.000]  要麼你就真的把主耶穌
[00:12:58.000 --> 00:12:59.000]  跟你的關係
[00:12:59.000 --> 00:13:00.000]  跟神跟你的關係
[00:13:00.000 --> 00:13:02.000]  擺在第一位
[00:13:02.000 --> 00:13:04.000]  你所有的價值
[00:13:04.000 --> 00:13:07.000]  是從祂給你的反應而來
[00:13:07.000 --> 00:13:11.000]  做這種就徹底讓你自由
[00:13:11.000 --> 00:13:13.000]  你不但只當別人說
[00:13:13.000 --> 00:13:15.000]  怎麼做一首這麼爛的歌
[00:13:15.000 --> 00:13:17.000]  你歌就是比你好
[00:13:17.000 --> 00:13:19.000]  在你面對這種批評的時候
[00:13:19.000 --> 00:13:21.000]  你不但只不會恨他們
[00:13:21.000 --> 00:13:23.000]  因為你從神的關係
[00:13:23.000 --> 00:13:25.000]  從神給你的回應當中
[00:13:25.000 --> 00:13:26.000]  你得到你
[00:13:26.000 --> 00:13:28.000]  應該有那種價值的滿足
[00:13:28.000 --> 00:13:30.000]  你知道你是無價的
[00:13:30.000 --> 00:13:31.000]  你是寶貴的
[00:13:31.000 --> 00:13:33.000]  你是被愛的
[00:13:33.000 --> 00:13:35.000]  你是很棒的
[00:13:35.000 --> 00:13:36.000]  從那裡得到滿足之後
[00:13:36.000 --> 00:13:38.000]  你再去跟身邊人相處的時候
[00:13:38.000 --> 00:13:41.000]  你發現你自由多了
[00:13:41.000 --> 00:13:42.000]  你不再會因為
[00:13:42.000 --> 00:13:43.000]  你爸媽對你不認同
[00:13:43.000 --> 00:13:44.000]  就是恨他
[00:13:44.000 --> 00:13:46.000]  你反而會更懂得愛他
[00:13:46.000 --> 00:13:47.000]  你更懂得尊重他
[00:13:47.000 --> 00:13:48.000]  你不會因為說
[00:13:48.000 --> 00:13:50.000]  你太太抱怨你某些事情
[00:13:50.000 --> 00:13:51.000]  我覺得隔壁的丈夫比較好
[00:13:51.000 --> 00:13:53.000]  你就覺得他怎麼看不起你
[00:13:53.000 --> 00:13:57.000]  各種的恨 各種的冷戰 吵架
[00:13:57.000 --> 00:13:59.000]  也不會因為害怕兒女不認同你
[00:13:59.000 --> 00:14:02.000]  就是凡是寵著你的孩子
[00:14:02.000 --> 00:14:03.000]  造成溺愛
[00:14:03.000 --> 00:14:05.000]  他說這是第二種方式
[00:14:05.000 --> 00:14:07.000]  基本上你只有兩種方式
[00:14:07.000 --> 00:14:09.000]  要麼就是我恨身邊所有的人
[00:14:09.000 --> 00:14:11.000]  只要他不欣賞我就恨他
[00:14:11.000 --> 00:14:12.000]  第二種就是
[00:14:12.000 --> 00:14:14.000]  I love God more
[00:14:14.000 --> 00:14:17.000]  我把我跟神的愛放在第一位
[00:14:17.000 --> 00:14:19.000]  這也是今天這尊經文
[00:14:19.000 --> 00:14:22.000]  給我們的一條很重要的出路
[00:14:22.000 --> 00:14:24.000]  主耶穌說如果你來到我這裡
[00:14:24.000 --> 00:14:26.000]  如果不是你愛我
[00:14:26.000 --> 00:14:29.000]  多過愛你身邊的那些人
[00:14:29.000 --> 00:14:32.000]  你就沒辦法真正活出一個
[00:14:32.000 --> 00:14:33.000]  自由的生命
[00:14:33.000 --> 00:14:35.000]  你沒辦法做的門徒
[00:14:35.000 --> 00:14:36.000]  你活不出來
[00:14:36.000 --> 00:14:37.000]  就算我叫你說
[00:14:37.000 --> 00:14:38.000]  你要愛你的父母
[00:14:38.000 --> 00:14:39.000]  愛你的孩子 愛你的妻子
[00:14:39.000 --> 00:14:41.000]  你也愛不下去
[00:14:41.000 --> 00:14:44.000]  那種愛是很有壓力的
[00:14:44.000 --> 00:14:46.000]  所以這是第一個給你們做參考的
[00:14:46.000 --> 00:14:47.000]  所以兩種方式
[00:14:47.000 --> 00:14:49.000]  大概是兩種方式可以讓你
[00:14:49.000 --> 00:14:51.000]  重新有平安 有喜樂
[00:14:51.000 --> 00:14:52.000]  而且不需要建立在
[00:14:52.000 --> 00:14:54.000]  別人的意見上面的
[00:14:54.000 --> 00:14:56.000]  要麼你就恨他們
[00:14:56.000 --> 00:14:57.000]  要麼你說
[00:14:57.000 --> 00:14:59.000]  我把神的愛放在第一位
[00:14:59.000 --> 00:15:01.000]  藉此不單止你可以自由
[00:15:01.000 --> 00:15:03.000]  你還可以有自由去愛你身邊那些
[00:15:03.000 --> 00:15:05.000]  即便他不認同你的
[00:15:05.000 --> 00:15:07.000]  即便我就是覺得
[00:15:07.000 --> 00:15:09.000]  你覺得我哥比我好
[00:15:09.000 --> 00:15:10.000]  It's OK
[00:15:10.000 --> 00:15:13.000]  我本身從神那裡得到好大的滿足
[00:15:13.000 --> 00:15:15.000]  I'm absolutely OK
[00:15:15.000 --> 00:15:17.000]  現在我還是可以用很平安的心
[00:15:17.000 --> 00:15:20.000]  很平靜的心跟你相處
[00:15:20.000 --> 00:15:21.000]  享受這一切
[00:15:21.000 --> 00:15:23.000]  所以這是神給我們的一個
[00:15:23.000 --> 00:15:26.000]  很重要很重要的第一個
[00:15:26.000 --> 00:15:28.000]  最後在這一點
[00:15:28.000 --> 00:15:31.000]  用一個quote跟你們分享
[00:15:31.000 --> 00:15:32.000]  奧古斯丁
[00:15:32.000 --> 00:15:33.000]  奧古斯丁說過一句話
[00:15:33.000 --> 00:15:36.000]  奧古斯丁大概是中世紀的那些
[00:15:36.000 --> 00:15:38.000]  早期其實他是早期教會
[00:15:38.000 --> 00:15:39.000]  早期教父
[00:15:39.000 --> 00:15:41.000]  影響整個基督教神學
[00:15:41.000 --> 00:15:42.000]  很重要的教父
[00:15:42.000 --> 00:15:43.000]  奧古斯丁說過一句話
[00:15:43.000 --> 00:15:44.000]  我quote他
[00:15:44.000 --> 00:15:45.000]  他說
[00:15:45.000 --> 00:15:47.000]  The key to transform life
[00:15:47.000 --> 00:15:48.000]  他說
[00:15:48.000 --> 00:15:49.000]  一個人跟從耶穌
[00:15:49.000 --> 00:15:51.000]  如果你生命要轉化
[00:15:51.000 --> 00:15:52.000]  最重要的關鍵
[00:15:52.000 --> 00:15:53.000]  他是說
[00:15:53.000 --> 00:15:57.000]  It's the right ordering of our love
[00:15:57.000 --> 00:15:58.000]  他說
[00:15:58.000 --> 00:15:59.000]  人最大的問題就是
