
[00:00:00.000 --> 00:00:01.360]  麗英姊妹主內平安
[00:01:50.920 --> 00:01:53.360]  更加沒有帶子女去
[00:01:53.360 --> 00:01:58.720]  究竟有多少人真的會記得呢?
[00:01:58.720 --> 00:02:01.720]  有一個很有趣的問題就是
[00:02:01.720 --> 00:02:03.040]  有人問我
[00:02:03.040 --> 00:02:05.040]  如果你去世之後
[00:02:05.040 --> 00:02:06.560]  你那個墓志銘
[00:02:06.560 --> 00:02:07.840]  就是Epitaph
[00:02:07.840 --> 00:02:09.520]  寫些什麼好呢?
[00:02:09.520 --> 00:02:10.760]  有沒有想過?
[00:02:10.760 --> 00:02:11.960]  想寫些什麼?
[00:02:11.960 --> 00:02:13.640]  想寫個名字吧
[00:02:13.640 --> 00:02:15.240]  廣東南海縣
[00:02:15.240 --> 00:02:17.160]  是不是很老套呢?
[00:02:17.160 --> 00:02:21.200]  英文有些人寫in loving memory
[00:02:21.200 --> 00:02:22.200]  也很流行的
[00:02:22.200 --> 00:02:24.720]  有些就說until we meet again
[00:02:24.720 --> 00:02:25.560]  這個也挺好的
[00:02:25.560 --> 00:02:28.360]  這個跟我們基督教很合乎聖經
[00:02:28.360 --> 00:02:30.920]  我們是有盼望的
[00:02:30.920 --> 00:02:33.120]  我們再會相聚的
[00:02:33.120 --> 00:02:35.200]  你問我寫什麼
[00:02:35.200 --> 00:02:37.000]  我說真不知道寫什麼好
[00:02:37.000 --> 00:02:38.200]  那些人認識我是什麼呢?
[00:02:38.200 --> 00:02:39.120]  認識我一個醫生
[00:02:39.120 --> 00:02:42.160]  是一個經常說我不肯開藥的醫生
[00:02:42.160 --> 00:02:45.120]  所以就不如寫成不開藥的醫生
[00:02:45.120 --> 00:02:47.320]  梁石強之墓好不好呢?
[00:02:47.320 --> 00:02:49.320]  挺搞笑的
[00:02:49.320 --> 00:02:52.560]  又或者The Forgotten Past
[00:02:52.560 --> 00:02:56.960]  就是被遺忘的墓者好不好呢?
[00:02:56.960 --> 00:02:58.840]  也挺爽的
[00:02:58.840 --> 00:03:00.760]  就好像很清高一樣
[00:03:00.760 --> 00:03:02.760]  全部都是開玩笑的
[00:03:02.760 --> 00:03:05.160]  但問題就是我們想被人記得的
[00:03:05.160 --> 00:03:07.120]  不想被人遺忘的
[00:03:07.120 --> 00:03:09.800]  那我們
[00:03:09.800 --> 00:03:13.600]  今天我們看回這個《文素記》
[00:03:13.600 --> 00:03:16.560]  我們看到就是《文素記》原文
[00:03:16.560 --> 00:03:18.520]  那個希伯來聖經
[00:03:18.520 --> 00:03:20.520]  它不是叫《文素記》
[00:03:20.520 --> 00:03:22.760]  它叫做In the Wilderness
[00:03:22.760 --> 00:03:24.160]  在曠野中
[00:03:24.160 --> 00:03:25.560]  希伯來文叫做Bemidba
[00:03:25.560 --> 00:03:27.360]  就是說在曠野中
[00:03:27.360 --> 00:03:30.560]  因為講述以色列人在四十年在曠野那裡
[00:03:30.560 --> 00:03:32.960]  上帝和以色列人同在
[00:03:32.960 --> 00:03:34.960]  他們經歷過很多困難的時候
[00:03:34.960 --> 00:03:36.560]  都因為藉著上帝的力量
[00:03:36.560 --> 00:03:37.960]  可以一一得勝
[00:03:37.960 --> 00:03:39.760]  當他們不聽神的說話的時候
[00:03:39.760 --> 00:03:42.160]  神的受惠的責罰來到他們身上
[00:03:42.160 --> 00:03:43.960]  神為他們建立一個民族
[00:03:43.960 --> 00:03:45.560]  要他們很有規矩的
[00:03:45.560 --> 00:03:49.160]  要他們一起去有會幕
[00:03:49.160 --> 00:03:51.160]  有侍奉
[00:03:51.160 --> 00:03:56.160]  就是要建立上帝與人的關係
[00:03:56.160 --> 00:03:59.360]  這個在曠野中就是《文素記》所講的
[00:03:59.360 --> 00:04:00.160]  之前都講過
[00:04:00.160 --> 00:04:02.760]  今天我們在教會時代
[00:04:02.760 --> 00:04:03.560]  在末世時代
[00:04:03.560 --> 00:04:06.560]  我們仍然都是在曠野中
[00:04:06.560 --> 00:04:10.160]  尤其是大家過去幾年移民到英國的
[00:04:10.160 --> 00:04:12.760]  覺得英國又好像是我的家
[00:04:12.760 --> 00:04:14.560]  又好像不是我的家
[00:04:14.560 --> 00:04:16.160]  有少許這樣的感覺
[00:04:16.160 --> 00:04:18.360]  最近很多朋友會有
[00:04:18.360 --> 00:04:19.960]  弟兄姊妹回到香港
[00:04:19.960 --> 00:04:23.760]  玩了很多個星期
[00:04:23.760 --> 00:04:27.360]  通常間中都在臉書留下言
[00:04:27.360 --> 00:04:30.160]  多數都是回到英國的時候
[00:04:30.160 --> 00:04:32.560]  在香港機場打卡
[00:04:32.560 --> 00:04:34.560]  很不捨得香港
[00:04:34.560 --> 00:04:37.360]  當然是這麼說的
[00:04:37.360 --> 00:04:38.360]  他不捨香港嗎?
[00:04:38.360 --> 00:04:39.560]  不是不捨英國嗎?
[00:04:39.560 --> 00:04:40.760]  你來了幾個月了
[00:04:40.760 --> 00:04:42.160]  英國發生什麼事?
[00:04:42.160 --> 00:04:46.160]  很多時候我們今天在曠野中
[00:04:46.160 --> 00:04:48.760]  這個世界好像不是我們的家
[00:04:48.760 --> 00:04:49.960]  這個世界是非我家
[00:04:49.960 --> 00:04:51.160]  不是我們的家
[00:04:51.160 --> 00:04:55.160]  我們感覺上就是人生在世幾十年過去了
[00:04:55.160 --> 00:04:57.360]  大家在這裡你爭我勇
[00:04:57.360 --> 00:04:58.960]  又聽聽是非
[00:04:58.960 --> 00:05:01.760]  一會你踩踏我
[00:05:01.760 --> 00:05:02.760]  我踮踏你的背
[00:05:02.760 --> 00:05:07.960]  我們這樣勞勞碌碌就一生
[00:05:07.960 --> 00:05:09.360]  我們根本就在曠野那裡
[00:05:09.360 --> 00:05:11.560]  如果我們不是依靠上帝的大能
[00:05:11.560 --> 00:05:13.560]  不是依靠他的智慧
[00:05:13.560 --> 00:05:15.760]  我們很多事情都做不到
[00:05:15.760 --> 00:05:18.560]  所以文素記其實就是在教導我們
[00:05:18.560 --> 00:05:21.960]  就是在曠野這段時間
[00:05:21.960 --> 00:05:24.360]  我們仍然是要靠著上帝
[00:05:24.360 --> 00:05:26.160]  跟上帝建立關係
[00:05:26.160 --> 00:05:28.760]  以色列人跟上帝建立一個屬靈的關係
[00:05:28.760 --> 00:05:30.760]  今天我們在建立教會
[00:05:30.760 --> 00:05:33.760]  跟上帝就是保持一個關係
[00:05:33.760 --> 00:05:35.760]  在世為他作綱作孽
[00:05:35.760 --> 00:05:36.960]  將那個福音去廣傳
[00:05:36.960 --> 00:05:39.960]  這個就是上帝給我們的使命
[00:05:39.960 --> 00:05:41.960]  但是今天也要回到文素記
[00:05:41.960 --> 00:05:44.760]  所謂主題文素 數數目
[00:05:44.760 --> 00:05:52.560]  這個其實是後來在希臘文的72時版本
[00:05:52.560 --> 00:05:55.160]  才這樣叫做文素
[00:05:55.160 --> 00:05:56.160]  為什麼叫做文素呢
[00:05:56.160 --> 00:06:00.760]  因為它有兩次是點算人口
[00:06:00.760 --> 00:06:03.360]  其實這個不是文素記主要所說的
[00:06:03.360 --> 00:06:04.960]  但是這個也是很重要
[00:06:04.960 --> 00:06:06.960]  值得我們今天去探討的
[00:06:06.960 --> 00:06:10.560]  第一次就是第一章三節那裡
[00:06:10.560 --> 00:06:12.960]  它說以色列人出埃及地後
[00:06:12.960 --> 00:06:15.760]  第二年二月初一
[00:06:15.760 --> 00:06:20.160]  耶和華在西內的曠野會幕中曉云摩西說
[00:06:20.160 --> 00:06:22.560]  你要按以色列全會眾的
[00:06:22.560 --> 00:06:26.760]  加瑟宗族人名的數目計算所有藍丁
[00:06:26.760 --> 00:06:30.960]  凡以色列從二十歲以上以外
[00:06:30.960 --> 00:06:32.760]  能出去打仗的
[00:06:32.760 --> 00:06:36.560]  你和阿倫要照他們的軍隊數點
[00:06:36.560 --> 00:06:38.760]  表面上好像就是徵兵
[00:06:38.760 --> 00:06:41.560]  就是去數一下有多少人
[00:06:41.560 --> 00:06:43.960]  但是我們知道這個是
[00:06:43.960 --> 00:06:46.360]  既然一放在文素記一開始那裡
[00:06:46.360 --> 00:06:47.960]  要它點齊人數
[00:06:47.960 --> 00:06:49.960]  究竟是什麼意思呢
[00:06:49.960 --> 00:06:51.360]  而且不是一次
[00:06:51.360 --> 00:06:54.960]  去到文素記第26章那裡
[00:06:54.960 --> 00:06:57.360]  當時他們已經是
[00:06:57.360 --> 00:07:00.360]  經過38年之後
[00:07:00.360 --> 00:07:05.360]  去到約旦航東面的摩押平原
[00:07:05.360 --> 00:07:08.560]  他們還沒去加南的時候
[00:07:08.560 --> 00:07:11.360]  在那裡紮營
[00:07:11.360 --> 00:07:12.160]  接著他就說
[00:07:12.160 --> 00:07:15.160]  耶和華曉云摩西和祭司阿倫的兒子
[00:07:15.160 --> 00:07:16.360]  以利亞撒說
[00:07:16.360 --> 00:07:18.360]  你們要將以色列全會眾
[00:07:18.360 --> 00:07:19.360]  按他們宗族
[00:07:19.360 --> 00:07:21.760]  凡以色列眾從二十歲以外
[00:07:21.760 --> 00:07:24.560]  能出去打仗的計算總數
[00:07:24.560 --> 00:07:26.360]  過程是一樣
[00:07:26.360 --> 00:07:27.960]  但是不同時間
[00:07:27.960 --> 00:07:30.560]  是相距了幾十年
[00:07:30.560 --> 00:07:34.760]  為什麼要這麼清楚的跟以色列人說呢
[00:07:34.760 --> 00:07:37.360]  也可能問究竟關我什麼事
[00:07:37.360 --> 00:07:39.560]  你以色列人點人數而已
[00:07:39.560 --> 00:07:41.560]  聖經又說關我什麼事
[00:07:41.560 --> 00:07:43.560]  又說每次看聖經就要問為什麼
[00:07:43.560 --> 00:07:45.960]  神究竟在跟我們說什麼話
[00:07:45.960 --> 00:07:47.760]  那麼文素記在點人數
[00:07:47.760 --> 00:07:50.560]  跟我似乎又好像沒什麼關係
[00:07:50.560 --> 00:07:51.760]  英國也有點人數
[00:07:51.760 --> 00:07:52.560]  你們知不知道
[00:07:52.560 --> 00:07:53.760]  十年一次
[00:07:53.760 --> 00:07:56.160]  有一個人口統計
[00:07:56.160 --> 00:07:58.760]  那麼上一次應該大部分來之前
[00:07:58.760 --> 00:08:01.160]  應該是2021年
[00:08:01.160 --> 00:08:02.760]  就點了人數
[00:08:02.760 --> 00:08:06.360]  那麼就早期有人上門訪問的
[00:08:06.360 --> 00:08:07.760]  現在多數派張東西給你
[00:08:07.760 --> 00:08:09.760]  或者上網也可以填的
[00:08:09.760 --> 00:08:12.160]  但是問題就是一定要填的
[00:08:12.160 --> 00:08:13.760]  你不填就犯法的
[00:08:13.760 --> 00:08:15.360]  你不填有人就追你的了
[00:08:15.360 --> 00:08:16.360]  有人上門的了
[00:08:16.360 --> 00:08:18.160]  你再不填不合作
[00:08:18.160 --> 00:08:22.360]  就真的可以刑事控告你的
[00:08:22.360 --> 00:08:24.160]  那麼十年一次
[00:08:24.160 --> 00:08:26.760]  那還沒有電腦分析的時候
[00:08:26.760 --> 00:08:29.360]  那些數據又說很大數據的
[00:08:29.360 --> 00:08:31.560]  英國幾千萬人口是吧
[00:08:31.560 --> 00:08:33.960]  那麼你就要花很多時間
[00:08:33.960 --> 00:08:35.160]  問你什麼問題呢
[00:08:35.160 --> 00:08:37.360]  問你家裡有多少人
[00:08:37.360 --> 00:08:39.560]  你收入是屬於什麼
[00:08:39.560 --> 00:08:41.760]  就是你有多少個子女
[00:08:41.760 --> 00:08:43.360]  多少個老婆
[00:08:43.360 --> 00:08:44.360]  不准說謊的
[00:08:44.360 --> 00:08:45.760]  多少個老婆要填回去的
[00:08:45.760 --> 00:08:47.760]  那麼就刑事的
[00:08:47.760 --> 00:08:48.560]  說謊
[00:08:48.560 --> 00:08:50.160]  那麼所以你就要
[00:08:50.160 --> 00:08:52.760]  清清楚楚告訴他們
[00:08:52.760 --> 00:08:54.160]  那麼當然有很多東西
[00:08:54.160 --> 00:08:55.160]  子女教育啊
[00:08:55.160 --> 00:08:55.960]  很多東西
[00:08:55.960 --> 00:08:57.760]  那麼
[00:08:57.760 --> 00:08:59.160]  但是那些結果
[00:08:59.160 --> 00:08:59.960]  就是那些數據
[00:08:59.960 --> 00:09:00.960]  那些結果
[00:09:00.960 --> 00:09:03.160]  當它分析了之後呢
[00:09:03.160 --> 00:09:05.760]  已經是差不多十年之後
[00:09:05.760 --> 00:09:07.160]  那麼你的問題就是
[00:09:07.160 --> 00:09:09.760]  你有沒有人有興趣看呢
[00:09:09.760 --> 00:09:10.760]  沒什麼興趣
[00:09:10.760 --> 00:09:13.560]  你看到已經是十年前的東西了
[00:09:13.560 --> 00:09:15.560]  更加不關我的事
[00:09:15.560 --> 00:09:18.360]  那何況幾千年前
[00:09:18.360 --> 00:09:22.160]  以色列人民族在曠野裡兩次點人數
[00:09:22.160 --> 00:09:23.760]  你可能說與我何干
[00:09:23.760 --> 00:09:27.560]  關我什麼事是不是
[00:09:27.560 --> 00:09:28.760]  點人數這件事呢
[00:09:28.760 --> 00:09:30.160]  其實我日常生活當中
[00:09:30.160 --> 00:09:32.760]  是經常都會遇到的
[00:09:32.760 --> 00:09:34.760]  參加旅行團是最流行的
[00:09:34.760 --> 00:09:37.560]  就是一定要點齊人數才開車的
[00:09:37.560 --> 00:09:40.760]  今天我們習慣了自由行
[00:09:40.760 --> 00:09:43.160]  我們因為現在科技發達
[00:09:43.160 --> 00:09:44.360]  有Google Map
[00:09:44.360 --> 00:09:46.160]  那麼我們又租一輛車又容易
[00:09:46.160 --> 00:09:48.960]  那麼我們可以預早已經看清楚去哪裡
[00:09:48.960 --> 00:09:50.160]  預約酒店
[00:09:50.160 --> 00:09:52.960]  預約酒樓
[00:09:52.960 --> 00:09:53.560]  是不是
[00:09:53.560 --> 00:09:55.160]  但是我的年代
[00:09:55.160 --> 00:09:56.160]  就是以前的年代
[00:09:56.160 --> 00:09:57.560]  就是輝哥的年代
[00:09:57.560 --> 00:09:58.960]  我們參加鴨仔團的
[00:09:58.960 --> 00:09:59.760]  是不是
[00:09:59.760 --> 00:10:01.760]  就是我們鴨仔團就不爽的
[00:10:01.760 --> 00:10:03.560]  七點鐘就要起床的了
[00:10:03.560 --> 00:10:05.360]  就是你晚上玩得很晚
[00:10:05.360 --> 00:10:06.360]  就是怕死不死
[00:10:06.360 --> 00:10:07.760]  但是就不夠睡的
[00:10:07.760 --> 00:10:08.760]  就是你十幾天旅行
[00:10:08.760 --> 00:10:10.560]  就十幾天合眼睡的旅遊車
[00:10:10.560 --> 00:10:14.160]  就是那種團就是最重要點人數
[00:10:14.160 --> 00:10:15.960]  因為你不可以放下誰在這裡的
[00:10:15.960 --> 00:10:16.360]  是不是
[00:10:16.360 --> 00:10:17.560]  這個很重要的
[00:10:17.560 --> 00:10:21.160]  就是領隊很大的責任
[00:10:21.160 --> 00:10:22.560]  所以就千足萬足就是了
[00:10:22.560 --> 00:10:25.360]  你現在下去給你購物給你買東西
[00:10:25.360 --> 00:10:27.360]  那麼你就要幾點鐘一定要回來
[00:10:27.360 --> 00:10:29.960]  通常他預算鬆一點時間
[00:10:29.960 --> 00:10:31.160]  有一次去馬來西亞旅行
[00:10:31.160 --> 00:10:35.360]  就有一對夫婦年輕夫婦就
[00:10:35.360 --> 00:10:37.560]  去慣例遲的總會
[00:10:37.560 --> 00:10:39.760]  一定是遲到的
[00:10:39.760 --> 00:10:41.160]  經常都遲的
[00:10:41.160 --> 00:10:43.360]  就是每次人家夠鐘點了
[00:10:43.360 --> 00:10:45.160]  肯定是沒了他們兩個
[00:10:45.160 --> 00:10:49.960]  接著就很不覺得他們很尷尬
[00:10:49.960 --> 00:10:52.160]  就大搖大擺的上車
[00:10:52.160 --> 00:10:53.360]  可以了救人了
[00:10:53.360 --> 00:10:57.960]  那麼當然我們知道這個領隊
[00:10:57.960 --> 00:11:00.160]  他們都知道領隊不會扔下他們兩個
[00:11:00.160 --> 00:11:01.760]  在馬來西亞走了
[00:11:01.760 --> 00:11:02.160]  是不是
[00:11:02.160 --> 00:11:04.360]  就是他就搏你這件事
[00:11:04.360 --> 00:11:05.360]  有一次還好笑
[00:11:05.360 --> 00:11:06.560]  遲了已經遲了十分鐘
[00:11:06.560 --> 00:11:12.560]  還拿著開了正在吃的榴槤上車
[00:11:12.560 --> 00:11:13.560]  有規矩的
[00:11:13.560 --> 00:11:14.760]  去馬來西亞旅行
[00:11:14.760 --> 00:11:16.960]  講明不准帶榴槤上車的
[00:11:16.960 --> 00:11:17.960]  知不知道
[00:11:17.960 --> 00:11:18.960]  同不同意
[00:11:18.960 --> 00:11:19.560]  同意是嗎
[00:11:19.560 --> 00:11:20.960]  有些不喜歡吃榴槤的同意
[00:11:20.960 --> 00:11:22.360]  我就不同意
[00:11:22.360 --> 00:11:23.760]  我想他們分給我吃
[00:11:23.760 --> 00:11:24.560]  是不是
[00:11:24.560 --> 00:11:27.160]  所以他們有這樣的規矩
[00:11:27.160 --> 00:11:28.360]  點人數是這樣
[00:11:28.360 --> 00:11:29.560]  還有什麼點人數呢
[00:11:29.560 --> 00:11:30.960]  學校
[00:11:30.960 --> 00:11:31.960]  我現在真的不知道
[00:11:31.960 --> 00:11:35.560]  現在現時的學校是否還有點人數
[00:11:35.560 --> 00:11:37.360]  還有舉手的
[00:11:37.360 --> 00:11:38.360]  有沒有
[00:11:38.360 --> 00:11:40.560]  有沒有
[00:11:40.560 --> 00:11:42.960]  誰誰誰到那種的
[00:11:42.960 --> 00:11:43.560]  興不興奮
[00:11:43.560 --> 00:11:43.960]  我不知道
[00:11:43.960 --> 00:11:45.960]  我沒有上學很多年了
[00:11:45.960 --> 00:11:49.960]  那就讀大學就不用的
[00:11:49.960 --> 00:11:52.160]  讀大學如果嫌的話
[00:11:52.160 --> 00:11:52.960]  去簽個名
[00:11:52.960 --> 00:11:54.360]  簽完名就可以走了
[00:11:54.360 --> 00:11:56.960]  有些更加寬鬆的你不用的
[00:11:56.960 --> 00:11:59.560]  有些老師說得悶
[00:11:59.560 --> 00:12:01.560]  中途走了都沒有人來
[00:12:01.560 --> 00:12:03.360]  但是小學中學
[00:12:03.360 --> 00:12:05.560]  以前我們有點人點人數
[00:12:05.560 --> 00:12:06.960]  講個小小秘密給大家聽
[00:12:06.960 --> 00:12:08.360]  其實我教過書
[00:12:08.360 --> 00:12:11.360]  又不是很正式的
[00:12:11.360 --> 00:12:12.160]  但又不是不正式的
[00:12:12.160 --> 00:12:14.160]  不是講主學老師那些
[00:12:14.160 --> 00:12:17.160]  我真的在香港的中學教過書
[00:12:17.160 --> 00:12:18.760]  是一個暑期工作
[00:12:18.760 --> 00:12:19.760]  那時候那間學校
[00:12:19.760 --> 00:12:20.360]  是津貼學校
[00:12:20.360 --> 00:12:21.560]  但是它好像有些工會
[00:12:21.560 --> 00:12:24.760]  那些錢開辦了一個暑期補習班
[00:12:24.760 --> 00:12:27.760]  想學生會考補習班
[00:12:27.760 --> 00:12:30.960]  想學生可以第二年會考考得好一點
[00:12:30.960 --> 00:12:32.960]  就開了個暑期班
[00:12:32.960 --> 00:12:34.560]  我暑假回去沒有工作
[00:12:34.560 --> 00:12:35.960]  想找點工作
[00:12:35.960 --> 00:12:37.360]  我進去教書
[00:12:37.360 --> 00:12:38.760]  為什麼我直直無名
[00:12:38.760 --> 00:12:40.160]  有沒有教書經驗進去呢
[00:12:40.160 --> 00:12:41.360]  當然有原因
[00:12:41.360 --> 00:12:42.960]  我背後有強大勢力
[00:12:42.960 --> 00:12:44.560]  我爸爸是教師處做
[00:12:44.560 --> 00:12:47.960]  他運用他的影響力
[00:12:47.960 --> 00:12:50.560]  我就找了份工作給我去教
[00:12:50.560 --> 00:12:51.760]  教會考班
[00:12:51.760 --> 00:12:53.560]  教生物學
[00:12:53.560 --> 00:12:54.560]  每一堂一開始
[00:12:54.560 --> 00:12:57.160]  他說我習慣了英國
[00:12:57.160 --> 00:12:58.160]  不喜歡點名的
[00:12:58.160 --> 00:12:59.160]  英國很自由
[00:12:59.160 --> 00:13:00.160]  他就說
[00:13:00.160 --> 00:13:01.160]  你喜歡點名嗎
[00:13:01.160 --> 00:13:03.760]  點啊 點啊 點 點 點 點
[00:13:03.760 --> 00:13:04.960]  那我就心想
[00:13:04.960 --> 00:13:05.960]  點什麼呢
[00:13:05.960 --> 00:13:12.760]  因為他會考班英國的暑期是自願性的
[00:13:12.760 --> 00:13:14.560]  不是一定要上的
[00:13:14.560 --> 00:13:15.560]  你可以不讀也行
[00:13:15.560 --> 00:13:18.160]  你可以上一兩堂
[00:13:18.160 --> 00:13:19.560]  又不上兩堂也不怕
[00:13:19.560 --> 00:13:21.160]  因為那些是自由的
[00:13:21.160 --> 00:13:22.360]  想讀好一點就好
[00:13:22.360 --> 00:13:24.160]  所以那些班很容易教的
[00:13:24.160 --> 00:13:25.560]  因為他們都乖的
[00:13:25.560 --> 00:13:26.960]  乖兒乖女 知道嗎
[00:13:26.960 --> 00:13:28.360]  因為他來暑假
[00:13:28.360 --> 00:13:29.560]  不去踢球 不去玩
[00:13:29.560 --> 00:13:30.760]  走來讀書的
[00:13:30.760 --> 00:13:31.960]  通常都是聰明學生
[00:13:31.960 --> 00:13:33.760]  他不會搞搞震
[00:13:33.760 --> 00:13:38.160]  那我就心想為什麼要點名呢
[00:13:38.160 --> 00:13:39.160]  我點就知道了
[00:13:39.160 --> 00:13:40.960]  原來點名的好處就是
[00:13:40.960 --> 00:13:44.360]  我可以認得每個同學
[00:13:44.360 --> 00:13:46.760]  我叫他的名字 他看一看你
[00:13:46.760 --> 00:13:48.160]  他舉一舉手
[00:13:48.160 --> 00:13:50.160]  那我可以慢慢慢慢就熟習
[00:13:50.160 --> 00:13:51.760]  因為我沒什麼時間在學校
[00:13:51.760 --> 00:13:52.760]  只有幾個星期
[00:13:52.760 --> 00:13:54.960]  我可以認得他們
[00:13:54.960 --> 00:13:56.360]  這個很重要
[00:13:56.360 --> 00:13:58.160]  你靠著點名你是認得他們
[00:13:58.160 --> 00:14:00.160]  你知不知道我認人是差的
[00:14:00.160 --> 00:14:01.360]  我有一點面盲的
[00:14:01.360 --> 00:14:04.360]  有時候有些人我見過很多次
[00:14:04.360 --> 00:14:06.360]  我不認得的
[00:14:06.360 --> 00:14:07.560]  我看那些電影
[00:14:07.560 --> 00:14:08.960]  尤其是西片
[00:14:08.960 --> 00:14:10.160]  尤其是那些黑白片
[00:14:10.160 --> 00:14:10.960]  舊的西片
[00:14:10.960 --> 00:14:13.160]  我覺得每個人都差不多樣子
[00:14:13.160 --> 00:14:15.760]  那我看那些電影很辛苦
[00:14:15.760 --> 00:14:17.160]  我不知道哪個是主角 哪個是配角
[00:14:17.160 --> 00:14:18.760]  我搞到亂了
[00:14:18.760 --> 00:14:20.760]  我就要靠他的特徵
[00:14:20.760 --> 00:14:22.360]  他的頭髮要這樣梳的
[00:14:22.360 --> 00:14:23.760]  我要靠這樣
[00:14:23.760 --> 00:14:24.960]  我是很差的
[00:14:24.960 --> 00:14:26.960]  所以有些人可能我來問你
[00:14:26.960 --> 00:14:28.760]  你回了教會幾個月
[00:14:28.760 --> 00:14:29.760]  我還說你不是第一次來
[00:14:29.760 --> 00:14:30.960]  你不要怪我
[00:14:30.960 --> 00:14:33.760]  其實醫師出事出得多了
[00:14:33.760 --> 00:14:36.160]  我試過在醫院巡房有個病人
[00:14:36.160 --> 00:14:37.560]  我問他昨晚進來的
[00:14:37.560 --> 00:14:40.160]  他說不是 我睡了三個月了
[00:14:40.160 --> 00:14:42.160]  你知道老人家睡了教
[00:14:42.160 --> 00:14:44.160]  個個差不多樣子而已
[00:14:44.160 --> 00:14:46.360]  所以有一個問題在這裡
[00:14:46.360 --> 00:14:48.560]  但是點名我可以認得他
[00:14:48.560 --> 00:14:50.360]  還有他認得我
[00:14:50.360 --> 00:14:52.360]  他平時低著頭的
[00:14:52.360 --> 00:14:54.160]  現在就有些人玩手機
[00:14:54.160 --> 00:14:55.360]  低著頭
[00:14:55.360 --> 00:14:56.560]  以前的人看到我
[00:14:56.560 --> 00:14:57.760]  或者看到一個帥哥老師
[00:14:57.760 --> 00:14:59.560]  女孩子不害羞的
[00:14:59.560 --> 00:15:00.960]  所以他不敢看我
[00:15:00.960 --> 00:15:02.560]  但是你點名那一下
[00:15:02.560 --> 00:15:03.760]  他就會看上來
[00:15:03.760 --> 00:15:05.960]  其實是一個交流的方法
[00:15:05.960 --> 00:15:07.960]  眼神交流
[00:15:07.960 --> 00:15:10.560]  原來點名有這麼多學問的
[00:15:10.560 --> 00:15:11.960]  真的不知道 是不是不說
[00:15:11.960 --> 00:15:14.560]  所以就是
[00:15:14.560 --> 00:15:16.160]  上帝的點名
[00:15:16.160 --> 00:15:17.760]  上帝的點名
[00:15:17.760 --> 00:15:20.360]  上帝的統計就有一點不同
