
[00:00:00.000 --> 00:00:04.620]  今天也想跟大家繼續看出埃及記
[00:02:22.140 --> 00:02:24.140]  我們也有很多
[00:02:24.140 --> 00:02:26.940]  到了成長了
[00:02:26.940 --> 00:02:28.340]  是否不用呢?
[00:02:28.340 --> 00:02:29.220]  也不是
[00:02:29.220 --> 00:02:31.380]  其實可能有更多機會
[00:02:31.380 --> 00:02:34.220]  譬如說如果你已經結婚
[00:02:34.220 --> 00:02:39.820]  你太太丈夫也是你孩子的爸爸
[00:02:39.820 --> 00:02:42.540]  你經常說這是一家之主
[00:02:42.540 --> 00:02:45.020]  還不是家中的領袖嗎?
[00:02:45.020 --> 00:02:47.660]  媽媽呢?
[00:02:47.660 --> 00:02:49.740]  當然也是領袖
[00:02:49.740 --> 00:02:53.020]  還要跟你的拍檔、你的丈夫
[00:02:53.020 --> 00:02:59.020]  如何一起好好地去瞞訓你的孩子
[00:02:59.020 --> 00:03:03.260]  又例如我們回到教會的場景的時候
[00:03:03.260 --> 00:03:05.620]  當然也不只是教務同工
[00:03:05.620 --> 00:03:07.820]  或者執事才叫做領袖
[00:03:07.820 --> 00:03:10.660]  你可能是一個團契的職員
[00:03:10.660 --> 00:03:12.060]  不要說團長
[00:03:12.060 --> 00:03:13.260]  職員
[00:03:13.260 --> 00:03:14.740]  或者組長
[00:03:14.740 --> 00:03:16.580]  或者你在青少年
[00:03:16.580 --> 00:03:19.380]  或者在兒童那裡做導師
[00:03:20.300 --> 00:03:22.420]  甚至乎你真是名正言順的
[00:03:22.420 --> 00:03:28.580]  在一些部就擔任一些委員、部員、部長等等
[00:03:28.580 --> 00:03:31.740]  這些都是一種領袖的侍奉
[00:03:31.740 --> 00:03:37.540]  再加上我更加不太喜歡將我們的屬靈生命二分
[00:03:37.540 --> 00:03:38.940]  就是說我們平日
[00:03:38.940 --> 00:03:40.780]  難道不是基督徒嗎?
[00:03:40.780 --> 00:03:46.660]  難道我們平日會變成一個披著狼皮的羊去上班嗎?
[00:03:47.020 --> 00:03:50.020]  我們同樣也是一個基督徒
[00:03:50.020 --> 00:03:52.300]  如果是這樣算的話
[00:03:52.300 --> 00:03:55.700]  很明顯有一些真是帶領性的公眾
[00:03:55.700 --> 00:03:59.660]  可能學校的教師、老師更加是
[00:03:59.660 --> 00:04:02.940]  帶領著一群學生教導他們
[00:04:02.940 --> 00:04:04.620]  也是他們的榜樣
[00:04:04.620 --> 00:04:08.340]  如果你是一個公司的職員
[00:04:08.340 --> 00:04:11.020]  但可能你做得久也是一個資深員工
[00:04:11.020 --> 00:04:12.900]  就算你說我沒有升過職
[00:04:12.900 --> 00:04:15.940]  甚至乎你已經升職要成為別人的上司
[00:04:16.740 --> 00:04:19.060]  那你就應該活在這個世上
[00:04:19.060 --> 00:04:20.780]  你就不可以忘記你的使命
[00:04:20.780 --> 00:04:24.820]  包括在你的崗位上為主作見證
[00:04:24.820 --> 00:04:27.140]  如果我們說起領袖
[00:04:27.140 --> 00:04:28.420]  其實很多間教會
[00:04:28.420 --> 00:04:30.500]  包括我們教會柴浸
[00:04:30.500 --> 00:04:33.500]  都是缺乏一個領袖
[00:04:33.500 --> 00:04:36.100]  所以我們真的不可以再說
[00:04:36.100 --> 00:04:38.980]  哎呀,做領袖是不是不關我們事呢?
[00:04:38.980 --> 00:04:41.980]  又或者一聽到有人邀請你
[00:04:41.980 --> 00:04:43.620]  不如做一些
[00:04:43.620 --> 00:04:45.660]  你剛才所說的什麼長什麼長
[00:04:45.660 --> 00:04:47.020]  做導師
[00:04:47.020 --> 00:04:49.740]  就不要再說不關自己事了
[00:04:49.740 --> 00:04:51.780]  不要再說做不來了
[00:04:51.780 --> 00:04:54.780]  其實你說做不來是對的
[00:04:54.780 --> 00:04:55.500]  可以這樣說
[00:04:55.500 --> 00:04:56.060]  某程度上
[00:04:56.060 --> 00:04:57.060]  為什麼呢?
[00:04:57.060 --> 00:04:58.700]  因為真的靠你自己
[00:04:58.700 --> 00:05:00.580]  很多事情都做不來
[00:05:00.580 --> 00:05:02.540]  無論你多厲害也好
[00:05:02.540 --> 00:05:05.460]  都有機會是做不來的
[00:05:05.460 --> 00:05:08.820]  但是這種做不到
[00:05:08.820 --> 00:05:10.500]  不懂的是不要緊的
[00:05:10.500 --> 00:05:11.660]  反而
[00:05:11.660 --> 00:05:12.980]  聖經告訴我們
[00:05:12.980 --> 00:05:17.580]  你是更加體會到神與我們同在的經歷
[00:05:17.580 --> 00:05:19.060]  而且
[00:05:19.060 --> 00:05:21.460]  你要相信神會輔助我們
[00:05:21.460 --> 00:05:23.540]  會幫助我們成長
[00:05:23.540 --> 00:05:26.260]  甚至會為我們度身訂做
[00:05:26.260 --> 00:05:28.340]  所需要的鍛鍊
[00:05:28.340 --> 00:05:31.420]  以致我們可以成為祂合用的僕人
[00:05:31.420 --> 00:05:34.340]  今天我們可以了解一下
[00:05:34.340 --> 00:05:37.140]  神如何磨練摩西
[00:05:37.140 --> 00:05:40.020]  塗造摩西成為一個祂最忠心
[00:05:40.020 --> 00:05:42.460]  最謙和的屬靈領袖
[00:05:42.980 --> 00:05:44.980]  而摩西的成長
[00:05:44.980 --> 00:05:46.180]  今天我們一起看看
[00:05:46.180 --> 00:05:47.980]  又給我們什麼啟迪
[00:05:47.980 --> 00:05:50.980]  想跟大家祈禱
[00:05:50.980 --> 00:05:54.980]  親愛的天父
[00:05:54.980 --> 00:05:55.980]  我們感謝你
[00:05:55.980 --> 00:05:59.980]  因為你去愛我們
[00:05:59.980 --> 00:06:03.180]  我們真的有很多不配
[00:06:03.180 --> 00:06:04.180]  很多不足
[00:06:04.180 --> 00:06:07.700]  但是你仍然願意使用我們
[00:06:07.700 --> 00:06:10.300]  因為你告訴我們
[00:06:10.300 --> 00:06:11.900]  是不需要害怕
[00:06:11.900 --> 00:06:13.900]  因為你是與我們同在
[00:06:13.900 --> 00:06:16.380]  就好像今天我們看經文
[00:06:16.380 --> 00:06:19.980]  我們都很希望聖靈提醒你的啟迪
[00:06:19.980 --> 00:06:21.380]  讓我們更明白
[00:06:21.380 --> 00:06:25.780]  天父你是如何塗造一個你所愛的僕人
[00:06:25.780 --> 00:06:29.380]  而我們又如何預備自己
[00:06:29.380 --> 00:06:31.380]  去成為你所愛的僕人
[00:06:31.380 --> 00:06:33.780]  多謝你聽我們的祈禱
[00:06:33.780 --> 00:06:35.980]  奉靠主耶穌德性的名祈求
[00:06:35.980 --> 00:06:37.380]  阿們
[00:06:41.380 --> 00:06:43.980]  我想大家都有聽過
[00:06:43.980 --> 00:06:47.380]  就算是中國人的孟子也有一句話
[00:06:47.380 --> 00:06:50.180]  他說「天降大任於斯人也
[00:06:50.180 --> 00:06:53.580]  必先苦其心至勞其筋骨
[00:06:53.580 --> 00:06:56.380]  餓其體枯 空乏其身」
[00:06:56.380 --> 00:07:00.780]  確實在聖經上我們記載看到很多的
[00:07:00.780 --> 00:07:03.380]  一些神所重用的屬靈領袖
[00:07:03.380 --> 00:07:07.380]  都是經過千錘百鍊所熬煉出來
[00:07:07.380 --> 00:07:09.380]  為什麼呢?
[00:07:09.380 --> 00:07:11.380]  可以想想
[00:07:11.380 --> 00:07:14.380]  第一,就是經過試煉的人
[00:07:14.380 --> 00:07:16.380]  也是經歷過神
[00:07:16.380 --> 00:07:19.380]  他們的信心、品格等等
[00:07:19.380 --> 00:07:21.380]  各方面都得到造就
[00:07:21.380 --> 00:07:24.380]  心智也會較為堅定
[00:07:24.380 --> 00:07:27.380]  不會那麼容易被人動搖
[00:07:27.380 --> 00:07:29.380]  所謂被人動搖
[00:07:29.380 --> 00:07:31.380]  一有什麼挫折
[00:07:31.380 --> 00:07:33.380]  我最常聽到的就是
[00:07:33.380 --> 00:07:34.380]  「哎呀,我不做了」
[00:07:34.380 --> 00:07:37.380]  「我做完這個月不做了」
[00:07:37.380 --> 00:07:39.380]  「下屆我不選了」
[00:07:39.380 --> 00:07:42.380]  如果經過熬煉的人
[00:07:42.380 --> 00:07:44.380]  應該不會那麼輕易
[00:07:44.380 --> 00:07:45.380]  不是不能說
[00:07:45.380 --> 00:07:47.380]  不會那麼輕易說這句話
[00:07:47.380 --> 00:07:50.380]  第二,就是經過試煉的人
[00:07:50.380 --> 00:07:53.380]  是更加能夠受苦者的認同
[00:07:53.380 --> 00:07:57.380]  甚至他們的信息變得更有力量
[00:07:57.380 --> 00:07:59.380]  更能夠建立人
[00:07:59.380 --> 00:08:03.380]  所以我們可以看到歷代識別人的領袖
[00:08:03.380 --> 00:08:07.380]  也是經歷過很多試煉才能做到領袖
[00:08:07.380 --> 00:08:09.380]  包括今天我們看到這位
[00:08:09.380 --> 00:08:12.380]  神所重用的僕人摩西
[00:08:12.380 --> 00:08:14.380]  也不例外
[00:08:14.380 --> 00:08:17.380]  如果我們認識摩西的人
[00:08:17.380 --> 00:08:19.380]  都知道他也有
[00:08:19.380 --> 00:08:22.380]  好像我們現在經常所說
[00:08:22.380 --> 00:08:25.380]  他真的有八二歲
[00:08:25.380 --> 00:08:29.380]  而剛好在不同的階段
[00:08:29.380 --> 00:08:32.380]  每四十年都有一個改變
[00:08:32.380 --> 00:08:34.380]  而我們剛才看
[00:08:34.380 --> 00:08:36.380]  或者連接之前所看
[00:08:36.380 --> 00:08:39.380]  原來這第二章裡
[00:08:39.380 --> 00:08:44.380]  已經說了他頭兩個的四十年
[00:08:44.380 --> 00:08:47.380]  而這一章很精簡
[00:08:47.380 --> 00:08:49.380]  但已經讓我們看到
[00:08:49.380 --> 00:08:51.380]  一個成功的領袖
[00:08:51.380 --> 00:08:54.380]  他的成長過程真的不容易
[00:08:54.380 --> 00:08:57.380]  不一定是一帆風順
[00:08:57.380 --> 00:09:00.380]  記得早前看過一齣劇集
[00:09:00.380 --> 00:09:03.380]  故事說到一間公司
[00:09:03.380 --> 00:09:09.380]  公司的情況似乎不太好
[00:09:09.380 --> 00:09:12.380]  於是他就重金禮聘
[00:09:12.380 --> 00:09:14.380]  找了一隊人過來
[00:09:14.380 --> 00:09:16.380]  我叫這個Team B
[00:09:16.380 --> 00:09:18.380]  Team B固然重金禮聘
[00:09:18.380 --> 00:09:20.380]  自然是精英
[00:09:20.380 --> 00:09:23.380]  在其他公司挖角過來
[00:09:23.380 --> 00:09:26.380]  待遇自然比另外一隊
[00:09:26.380 --> 00:09:28.380]  原本是公司的隊伍好
[00:09:28.380 --> 00:09:30.380]  不過我叫Team A
[00:09:30.380 --> 00:09:33.380]  這個Team A的領袖
[00:09:33.380 --> 00:09:35.380]  這個組長
[00:09:35.380 --> 00:09:38.380]  他的組員真的不理他
[00:09:38.380 --> 00:09:40.380]  為什麼我們這麼不同
[00:09:40.380 --> 00:09:43.380]  於是他就幫他的Team的人
[00:09:43.380 --> 00:09:45.380]  一起在開會的時候
[00:09:45.380 --> 00:09:48.380]  都跟他的上司老闆
[00:09:48.380 --> 00:09:51.380]  爭取相同的待遇
[00:09:51.380 --> 00:09:53.380]  當然那個老闆
[00:09:53.380 --> 00:09:55.380]  就不是太認同
[00:09:55.380 --> 00:09:58.380]  覺得除非你的表現
[00:09:58.380 --> 00:09:59.380]  跟Team B一樣
[00:09:59.380 --> 00:10:00.380]  我給你有什麼所謂
[00:10:00.380 --> 00:10:01.380]  我如果給你
[00:10:01.380 --> 00:10:03.380]  萬一有什麼事做不到
[00:10:03.380 --> 00:10:05.380]  那我就解僱你
[00:10:05.380 --> 00:10:07.380]  Team A的領袖、組長
[00:10:07.380 --> 00:10:09.380]  當然聽到很無奈
[00:10:09.380 --> 00:10:11.380]  又不開心 怎麼辦
[00:10:11.380 --> 00:10:12.380]  但在這個時間
[00:10:12.380 --> 00:10:15.380]  Team B的組長、領袖
[00:10:15.380 --> 00:10:17.380]  就說了一些道理
[00:10:17.380 --> 00:10:20.380]  最終令到這兩隊人的待遇
[00:10:20.380 --> 00:10:21.380]  都是相同
[00:10:21.380 --> 00:10:23.380]  他說什麼這麼厲害
[00:10:23.380 --> 00:10:25.380]  他就說
[00:10:25.380 --> 00:10:28.380]  你現在只見到我的成功
[00:10:28.380 --> 00:10:31.380]  難道你以為我沒有失敗過嗎
[00:10:31.380 --> 00:10:33.380]  你一定是沒有見過我
[00:10:33.380 --> 00:10:35.380]  曾經輸得多慘
[00:10:35.380 --> 00:10:36.380]  不過幸好
[00:10:36.380 --> 00:10:40.380]  那時候做我老闆的不是你
[00:10:40.380 --> 00:10:43.380]  否則以你這樣的組織
[00:10:43.380 --> 00:10:46.380]  我想我早就被你踩死了
[00:10:46.380 --> 00:10:48.380]  原來我們很多時候
[00:10:48.380 --> 00:10:50.380]  是見到別人成功的一面
[00:10:50.380 --> 00:10:52.380]  但原來成功背後
[00:10:52.380 --> 00:10:55.380]  真的也有經歷
[00:10:55.380 --> 00:10:56.380]  我記得
[00:10:56.380 --> 00:11:00.380]  我做過一個導師的傳道
[00:11:00.380 --> 00:11:04.380]  他其實主日學和講道都很好
[00:11:04.380 --> 00:11:05.380]  他現在甚至
[00:11:05.380 --> 00:11:06.380]  其實現在是一間
[00:11:06.380 --> 00:11:08.380]  令我一間大的教會侍奉
[00:11:08.380 --> 00:11:11.380]  他現在是一間大的教會侍奉
[00:11:11.380 --> 00:11:13.380]  他隨時原來主日學的人數
[00:11:13.380 --> 00:11:15.380]  是差不多過百
[00:11:15.380 --> 00:11:17.380]  但他又告訴我們
[00:11:17.380 --> 00:11:20.380]  他說我第一次教主日學
[00:11:20.380 --> 00:11:22.380]  只有一個學生
[00:11:22.380 --> 00:11:24.380]  還要那個學生是怎樣來的
[00:11:24.380 --> 00:11:27.380]  他求他回來那班主日學
[00:11:27.380 --> 00:11:29.380]  你來吧 你參加吧
[00:11:29.380 --> 00:11:30.380]  不過他說很感恩
[00:11:30.380 --> 00:11:34.380]  他的學生都坐到超過七成
[00:11:34.380 --> 00:11:36.380]  所以我們看到
[00:11:36.380 --> 00:11:39.380]  很多侍奉者一開步起步的時候
[00:11:39.380 --> 00:11:42.380]  原來都不一定很順利
[00:11:42.380 --> 00:11:45.380]  要零失敗的成功人物
[00:11:45.380 --> 00:11:47.380]  我想真的是
[00:11:47.380 --> 00:11:49.380]  不敢說完全不可能
[00:11:49.380 --> 00:11:52.380]  但我想是很少很少
[00:11:52.380 --> 00:11:54.380]  很感謝神
[00:11:54.380 --> 00:11:57.380]  我們的神並不是用準則來看我們
[00:11:57.380 --> 00:12:00.380]  因為相信所有成功的領袖
[00:12:00.380 --> 00:12:04.380]  背後其實都有機會失敗過
[00:12:04.380 --> 00:12:08.380]  不過這位神曾經稱讚過
[00:12:08.380 --> 00:12:11.380]  極其謙和勝過地上任何一個人
[00:12:11.380 --> 00:12:14.380]  這位的末世
[00:12:14.380 --> 00:12:17.380]  同樣原來在他年輕的時候
[00:12:17.380 --> 00:12:21.380]  慘到要逃亡
[00:12:21.380 --> 00:12:23.380]  但原來這一切
[00:12:23.380 --> 00:12:25.380]  神會繼續看顧他
[00:12:25.380 --> 00:12:27.380]  帶領他 扶持他
[00:12:27.380 --> 00:12:31.380]  也繼續去試煉他 熬煉他
[00:12:31.380 --> 00:12:35.380]  以致他成為一個合神心意的領袖
[00:12:35.380 --> 00:12:40.380]  其實我們看回
[00:12:40.380 --> 00:12:42.380]  摩西頭那四十年
[00:12:42.380 --> 00:12:44.380]  都不是真的很差
[00:12:44.380 --> 00:12:47.380]  我們可以看一看
[00:12:47.380 --> 00:12:50.380]  上次說到第二章前半段的時候
[00:12:50.380 --> 00:12:51.380]  其實我們都知道
[00:12:51.380 --> 00:12:54.380]  摩西能夠這麼神跡地生存
[00:12:54.380 --> 00:12:57.380]  都是很多神的恩典帶領
[00:12:57.380 --> 00:13:00.380]  他剛剛遇到
[00:13:00.380 --> 00:13:03.380]  阿徒公主收留他成為王子
[00:13:03.380 --> 00:13:07.380]  又可以剛剛遇到他的親生母親
[00:13:07.380 --> 00:13:10.380]  又可以成為他的奶媽
[00:13:10.380 --> 00:13:12.380]  所以他是有機會
[00:13:12.380 --> 00:13:14.380]  在他的成長裡
[00:13:14.380 --> 00:13:18.380]  得著他親生母親約基別的教導
[00:13:18.380 --> 00:13:20.380]  這一切都是神的安排
[00:13:20.380 --> 00:13:23.380]  他更加清楚自己的身份
[00:13:23.380 --> 00:13:26.380]  也可能因為約基別的教導有方
[00:13:26.380 --> 00:13:29.380]  雖然他在埃及皇宮成長
[00:13:29.380 --> 00:13:32.380]  他身在曹營 心在漢
[00:13:32.380 --> 00:13:36.380]  可能連他自己都會覺得
[00:13:36.380 --> 00:13:40.380]  早已認定我這個無間道的身份
[00:13:40.380 --> 00:13:43.380]  認為自己必定可以成為一個民族英雄
[00:13:43.380 --> 00:13:45.380]  一有機會就可以幫一些同胞
[00:13:45.380 --> 00:13:46.380]  借以色列人
[00:13:46.380 --> 00:13:49.380]  處理埃及遺留的生活
[00:13:49.380 --> 00:13:53.380]  其實摩西有這個心智也不容易
[00:13:53.380 --> 00:13:55.380]  首先你要想想
[00:13:55.380 --> 00:13:57.380]  他是要先贏過一些東西
[00:13:57.380 --> 00:13:59.380]  在那些東西上
[00:13:59.380 --> 00:14:03.380]  就有一些錢財 權力的慾望
[00:14:03.380 --> 00:14:05.380]  一些色誘
[00:14:05.380 --> 00:14:07.380]  大家都認同
[00:14:07.380 --> 00:14:09.380]  如果我們有機會去看到
[00:14:09.380 --> 00:14:11.380]  埃及一些壁畫
[00:14:11.380 --> 00:14:13.380]  原來法老王的生活
[00:14:13.380 --> 00:14:15.380]  真的很窮奢極侈
[00:14:15.380 --> 00:14:19.380]  很多美女獻酒 跳舞
[00:14:19.380 --> 00:14:21.380]  皇帝左擁右抱
[00:14:21.380 --> 00:14:23.380]  酒池玉林等等
[00:14:23.380 --> 00:14:26.380]  而在金字塔裡
[00:14:26.380 --> 00:14:28.380]  是法老的墳墓
[00:14:28.380 --> 00:14:31.380]  原來除了法老的屍體
[00:14:31.380 --> 00:14:34.380]  也有很多美女的陪葬
[00:14:34.380 --> 00:14:39.380]  連死也要享樂情慾之中
[00:14:39.380 --> 00:14:41.380]  摩西在這種環境成長
[00:14:41.380 --> 00:14:43.380]  他成為法老女兒
[00:14:43.380 --> 00:14:46.380]  修養成為一個王子
[00:14:46.380 --> 00:14:47.380]  而在這四十年
[00:14:47.380 --> 00:14:51.380]  當然也過著皇宮皇族的生活
[00:14:51.380 --> 00:14:54.380]  一般嬌生慣養的王子
[00:14:54.380 --> 00:14:57.380]  可能真的享受著聲色犬馬
[00:14:57.380 --> 00:14:58.380]  但很明顯
[00:14:58.380 --> 00:15:01.380]  他也堅持這一切的誘惑
[00:15:01.380 --> 00:15:03.380]  相信大家都聽過
[00:15:03.380 --> 00:15:05.380]  歷世歷代很多英雄領袖
[00:15:05.380 --> 00:15:06.380]  衰在什麼?
[00:15:06.380 --> 00:15:08.380]  不是衰在錢財
[00:15:08.380 --> 00:15:09.380]  而是衰在美色
[00:15:09.380 --> 00:15:10.380]  不是衰在美色
[00:15:10.380 --> 00:15:12.380]  而是衰在權位這三點
[00:15:12.380 --> 00:15:15.380]  我們有時稱之為英雄寵
[00:15:15.380 --> 00:15:17.380]  是一個死亡陷阱
[00:15:17.380 --> 00:15:19.380]  很多人因此而墮落
[00:15:19.380 --> 00:15:20.380]  一蹶不振
[00:15:20.380 --> 00:15:23.380]  但我們看到摩西是錢財
[00:15:23.380 --> 00:15:24.380]  美色 權位這些
[00:15:24.380 --> 00:15:27.380]  如果他真的重視這些的話
[00:15:27.380 --> 00:15:31.380]  他應該不會輕易放棄皇子的身份
[00:15:31.380 --> 00:15:33.380]  更加不會去一個圍爐之地
[00:15:33.380 --> 00:15:37.380]  找這些奴隸跟他稱兄道弟
[00:15:37.380 --> 00:15:39.380]  所以根據剛才看到
[00:15:39.380 --> 00:15:41.380]  小童人長七章所形容
[00:15:41.380 --> 00:15:43.380]  其實他是一個專心學了
[00:15:43.380 --> 00:15:45.380]  埃及一切學問的人
[00:15:45.380 --> 00:15:49.380]  他的學問是很高的
[00:15:49.380 --> 00:15:52.380]  根據我們了解
[00:15:52.380 --> 00:15:55.380]  他們的皇子可能要學軍事
[00:15:55.380 --> 00:15:56.380]  政治 歷史
[00:15:56.380 --> 00:15:59.380]  一些戰術 兵法等等
[00:15:59.380 --> 00:16:02.380]  這些可能也很重要
[00:16:02.380 --> 00:16:06.380]  成為摩西日後領軍的基礎
[00:16:06.380 --> 00:16:10.380]  另外新約在白羅萊書11章也有提及
[00:16:10.380 --> 00:16:11.380]  曾經形容過摩西
[00:16:11.380 --> 00:16:13.380]  「因著信摩西長大了
[00:16:13.380 --> 00:16:16.380]  不肯稱為法老女兒之子
[00:16:16.380 --> 00:16:19.380]  寧可和臣的百姓一同受苦
[00:16:19.380 --> 00:16:23.380]  也不願在罪中享受片刻的歡樂」
[00:16:23.380 --> 00:16:27.380]  我們看到摩西其實也很厲害
[00:16:27.380 --> 00:16:30.380]  連一個這麼難過的英雄寵
[00:16:30.380 --> 00:16:32.380]  也能過得了
[00:16:32.380 --> 00:16:35.380]  應該可以成為一個民族英雄
[00:16:35.380 --> 00:16:37.380]  長大後的摩西
[00:16:37.380 --> 00:16:39.380]  可能他自己也這樣想
[00:16:39.380 --> 00:16:41.380]  他覺得自己已經準備好了
[00:16:41.380 --> 00:16:44.380]  但想不到失敗在於甚麼呢
[00:16:44.380 --> 00:16:49.380]  就是失敗在一種過了火
[00:16:49.380 --> 00:16:53.380]  兼且屬於血氣的民族主義上
[00:16:53.380 --> 00:16:54.380]  於是他長大後
[00:16:54.380 --> 00:16:57.380]  已經40歲的摩西
[00:16:57.380 --> 00:17:01.380]  就遇到他人生一個最大最大的挫折
[00:17:01.380 --> 00:17:03.380]  你可以看回經文
[00:17:03.380 --> 00:17:06.380]  我們在PowerPoint也可以看回
[00:17:06.380 --> 00:17:09.380]  在二章那裏寫著
[00:17:09.380 --> 00:17:12.380]  剛才沒有讀出那一段
[00:17:12.380 --> 00:17:16.380]  他這位相信自己就是
[00:17:16.380 --> 00:17:20.380]  最適合拯救同胞的英雄
[00:17:20.380 --> 00:17:22.380]  他當然不會稀罕皇宮
[00:17:22.380 --> 00:17:23.380]  這麼奢華的生活
[00:17:23.380 --> 00:17:27.380]  他就去工場
[00:17:27.380 --> 00:17:30.380]  去看看那些埃及人
[00:17:30.380 --> 00:17:35.380]  如何對待自己的兄弟同胞
[00:17:35.380 --> 00:17:38.380]  有一天他去到以色列的工場
[00:17:38.380 --> 00:17:41.380]  途中就看到一個埃及人毆打以色列人
[00:17:41.380 --> 00:17:44.380]  於是他有甚麼行動呢
[00:17:44.380 --> 00:17:46.380]  有人跟蹤他
[00:17:46.380 --> 00:17:49.380]  你看到他做事很小心
[00:17:49.380 --> 00:17:52.380]  環顧四周沒有人的時候
[00:17:52.380 --> 00:17:54.380]  機會來了
[00:17:54.380 --> 00:17:57.380]  就把這個埃及人殺了
[00:17:57.380 --> 00:18:00.380]  還把他的屍體好好收起來
[00:18:00.380 --> 00:18:04.380]  他還以為這件事應該沒有人看到
[00:18:04.380 --> 00:18:06.380]  所以你看到
[00:18:06.380 --> 00:18:11.380]  這個行動似乎是經過細心的考慮
[00:18:11.380 --> 00:18:13.380]  並不是一時的衝動
[00:18:13.380 --> 00:18:17.380]  第二天摩西就去到以色列的地方
[00:18:17.380 --> 00:18:20.380]  看到兩個同胞在打架
[00:18:20.380 --> 00:18:22.380]  其實也挺悲哀的
[00:18:22.380 --> 00:18:24.380]  應記人來一下
[00:18:24.380 --> 00:18:26.380]  大家應該是同心的
[00:18:26.380 --> 00:18:28.380]  還一起受埃及人的欺凌
[00:18:28.380 --> 00:18:29.380]  這麼坎坷
[00:18:29.380 --> 00:18:32.380]  誰知他們還要互相殘殺
[00:18:32.380 --> 00:18:35.380]  所以這一刻我們也看不過眼
[00:18:35.380 --> 00:18:36.380]  摩西在場
[00:18:36.380 --> 00:18:38.380]  更加看不過眼
[00:18:38.380 --> 00:18:41.380]  以為好心上前相勸
[00:18:41.380 --> 00:18:45.380]  誰知這些同胞不但不領情
[00:18:45.380 --> 00:18:50.380]  還把殺人事件說出來
[00:18:50.380 --> 00:18:52.380]  摩西一聽見當然很驚訝
[00:18:52.380 --> 00:18:54.380]  因為他真的以為沒有人知道
[00:18:54.380 --> 00:18:56.380]  為何做得這麼好
[00:18:56.380 --> 00:18:58.380]  還把屍體收起來
[00:18:58.380 --> 00:19:00.380]  為何還會有人知道呢
[00:19:00.380 --> 00:19:02.380]  可能他也感到很困惑
[00:19:02.380 --> 00:19:05.380]  在《史萊人傳》七章二十五節提到
[00:19:05.380 --> 00:19:08.380]  他以為他的弟兄必明白
[00:19:08.380 --> 00:19:11.380]  神是藉他的手答救他們
