
[00:00:00.000 --> 00:00:03.000]  在逆境中堅強
[00:08:54.000 --> 00:08:58.000]  所以倒地是很不想見到的事
[00:08:58.000 --> 00:09:00.000]  但是他說就算被打倒也好
[00:09:00.000 --> 00:09:02.000]  敵人打倒了也不會死
[00:09:02.000 --> 00:09:04.000]  因為上帝不知為何
[00:09:04.000 --> 00:09:07.000]  在很奇妙之間突然間多些東西減些東西
[00:09:07.000 --> 00:09:09.000]  仍然可以出現一些東西
[00:09:09.000 --> 00:09:12.000]  讓我可以超越死亡
[00:09:12.000 --> 00:09:14.000]  我可以絕處逢生
[00:09:14.000 --> 00:09:16.000]  我可以苟死一生
[00:09:16.000 --> 00:09:18.000]  所以雖然是跌倒了
[00:09:18.000 --> 00:09:19.000]  打倒了但也不會死
[00:09:19.000 --> 00:09:21.000]  他就是簡單地描述
[00:09:21.000 --> 00:09:24.000]  原來他面對的是很多的困難
[00:09:24.000 --> 00:09:26.000]  很多的逆境
[00:09:26.000 --> 00:09:27.000]  很多的處境
[00:09:27.000 --> 00:09:29.000]  令到他本來動彈不得
[00:09:29.000 --> 00:09:31.000]  無路可走
[00:09:31.000 --> 00:09:32.000]  不知怎麼辦的時候
[00:09:32.000 --> 00:09:37.000]  但是結果竟然最終都可以勝過
[00:09:37.000 --> 00:09:39.000]  所以他就發現保羅是一個
[00:09:39.000 --> 00:09:43.000]  很難得的一種這樣的人
[00:09:43.000 --> 00:09:45.000]  穿越這些困境的人
[00:09:45.000 --> 00:09:48.000]  不單在第八第九節這樣描述
[00:09:48.000 --> 00:09:50.000]  他在第十六節也這樣描述
[00:09:50.000 --> 00:09:52.000]  所以我們不喪膽
[00:09:52.000 --> 00:09:54.000]  雖然外體
[00:09:54.000 --> 00:09:55.000]  雖然毀壞
[00:09:55.000 --> 00:09:57.000]  內心卻一天生此一天
[00:09:57.000 --> 00:09:59.000]  在這裡經文的意思
[00:09:59.000 --> 00:10:00.000]  外體雖然毀壞
[00:10:00.000 --> 00:10:01.000]  是特別強調
[00:10:01.000 --> 00:10:03.000]  就是當他被很多的患難
[00:10:03.000 --> 00:10:05.000]  很多的逆境
[00:10:05.000 --> 00:10:06.000]  很多的沉重壓力
[00:10:06.000 --> 00:10:07.000]  一直淋到時候
[00:10:07.000 --> 00:10:09.000]  看到我身體都衰殘了
[00:10:09.000 --> 00:10:13.000]  所以有時候我們會面對很多的難處
[00:10:13.000 --> 00:10:15.000]  有時候人都蒼白了
[00:10:15.000 --> 00:10:16.000]  蒼老了
[00:10:16.000 --> 00:10:19.000]  突然間又周身又痛
[00:10:19.000 --> 00:10:20.000]  很多的困難出現
[00:10:20.000 --> 00:10:21.000]  外體會毀壞
[00:10:21.000 --> 00:10:22.000]  不過他說
[00:10:22.000 --> 00:10:24.000]  雖然是這樣
[00:10:24.000 --> 00:10:27.000]  但是我內心卻是一天生此一天
[00:10:27.000 --> 00:10:30.000]  我的內心仍然更新變化
[00:10:30.000 --> 00:10:32.000]  仍然充滿了力量
[00:10:32.000 --> 00:10:34.000]  而這個內心更加是指著
[00:10:34.000 --> 00:10:36.000]  裡面的我
[00:10:36.000 --> 00:10:37.000]  這樣的意思
[00:10:37.000 --> 00:10:40.000]  外體的我是有衰殘
[00:10:40.000 --> 00:10:41.000]  很多皺紋
[00:10:41.000 --> 00:10:43.000]  手腳又冤痛
[00:10:43.000 --> 00:10:45.000]  又老了
[00:10:45.000 --> 00:10:49.000]  但是內心的我卻是成長的
[00:10:49.000 --> 00:10:50.000]  是充滿力量的
[00:10:50.000 --> 00:10:52.000]  是有更大的承托力的
[00:10:52.000 --> 00:10:55.000]  是越來越堅強的
[00:10:55.000 --> 00:10:57.000]  保羅就是在說這些
[00:10:57.000 --> 00:10:59.000]  之前他都說了很多的挑戰
[00:10:59.000 --> 00:11:00.000]  很多的逆境
[00:11:00.000 --> 00:11:02.000]  但是他就是印證
[00:11:02.000 --> 00:11:04.000]  他內心卻一天生此一天
[00:11:04.000 --> 00:11:08.000]  所以當我們看到保羅這樣描述的時候
[00:11:08.000 --> 00:11:10.000]  我相信我們就可以說
[00:11:10.000 --> 00:11:15.000]  保羅事實上真是一個很堅強的人
[00:11:15.000 --> 00:11:17.000]  他能夠在種種的逆境
[00:11:17.000 --> 00:11:18.000]  種種的挑戰
[00:11:18.000 --> 00:11:20.000]  種種的壓力
[00:11:20.000 --> 00:11:22.000]  種種的患難裡面
[00:11:22.000 --> 00:11:24.000]  他仍然可以成功地去面對
[00:11:24.000 --> 00:11:26.000]  仍然可以來到是
[00:11:26.000 --> 00:11:28.000]  欣然向前奔路
[00:11:28.000 --> 00:11:31.000]  完成上帝要他做的事
[00:11:31.000 --> 00:11:32.000]  所以弟兄姊妹
[00:11:32.000 --> 00:11:34.000]  當我們今天遇到逆境的時候
[00:11:34.000 --> 00:11:38.000]  我們向一些人物可以去學習一下
[00:11:38.000 --> 00:11:40.000]  幽吉兒
[00:11:40.000 --> 00:11:41.000]  思想一下他講過的事
[00:11:41.000 --> 00:11:43.000]  他做過的事
[00:11:43.000 --> 00:11:44.000]  但是當然更加重要
[00:11:44.000 --> 00:11:46.000]  我們回到聖經
[00:11:46.000 --> 00:11:47.000]  看回保羅
[00:11:47.000 --> 00:11:49.000]  看回保羅經驗之談
[00:11:49.000 --> 00:11:51.000]  看回保羅裡面說的這些話
[00:11:51.000 --> 00:11:53.000]  是帶給我們有鼓勵
[00:11:53.000 --> 00:11:56.000]  讓我們終於今天
[00:11:56.000 --> 00:11:59.000]  深陷在一些困境、逆境裡面
[00:11:59.000 --> 00:12:02.000]  讓我們都去堅強
[00:12:02.000 --> 00:12:04.000]  堅強
[00:12:04.000 --> 00:12:08.000]  究竟我們會問一件事
[00:12:08.000 --> 00:12:10.000]  究竟這一股堅強的力量
[00:12:10.000 --> 00:12:12.000]  是可以怎樣來呢?
[00:12:12.000 --> 00:12:14.000]  我們有時候都很想
[00:12:14.000 --> 00:12:17.000]  能夠面對逆境、面對困境
[00:12:17.000 --> 00:12:19.000]  不想心裡作難
[00:12:19.000 --> 00:12:20.000]  反覆的思量
[00:12:20.000 --> 00:12:23.000]  越來越覺得有一種的懼怕
[00:12:23.000 --> 00:12:27.000]  我們可以怎樣用力量去面對呢?
[00:12:27.000 --> 00:12:31.000]  從何而來呢?
[00:12:31.000 --> 00:12:34.000]  有一位EQ專家
[00:12:34.000 --> 00:12:37.000]  大家都知道什麼是EQ
[00:12:37.000 --> 00:12:39.000]  EQ專家是情緒智商
[00:12:39.000 --> 00:12:41.000]  情緒相素或智商
[00:12:41.000 --> 00:12:43.000]  余德淳先生
[00:12:43.000 --> 00:12:44.000]  很出名的
[00:12:44.000 --> 00:12:45.000]  在基督教圈子裡面
[00:12:45.000 --> 00:12:47.000]  他告訴我們
[00:12:47.000 --> 00:12:49.000]  原來堅強的力量
[00:12:49.000 --> 00:12:51.000]  如果其中一個源頭是什麼呢?
[00:12:51.000 --> 00:12:53.000]  其中一個源頭就是
[00:12:53.000 --> 00:12:56.000]  你需要有堅強的意志
[00:12:56.000 --> 00:12:58.000]  你要有鬥志
[00:12:58.000 --> 00:13:01.000]  我們好像耳熟能詳
[00:13:01.000 --> 00:13:03.000]  不過我們今天再拿出來
[00:13:03.000 --> 00:13:04.000]  彼此勉勵一下
[00:13:04.000 --> 00:13:07.000]  原來你能夠有堅強的力量
[00:13:07.000 --> 00:13:08.000]  很重要的是
[00:13:08.000 --> 00:13:10.000]  你要有鬥志
[00:13:10.000 --> 00:13:13.000]  你的意志要堅定
[00:13:13.000 --> 00:13:14.000]  唯有這樣
[00:13:14.000 --> 00:13:16.000]  你才可以勝過難關
[00:13:16.000 --> 00:13:18.000]  你才可以勝過逆境
[00:13:18.000 --> 00:13:20.000]  唯有當我們的鬥志頑強的時候
[00:13:20.000 --> 00:13:21.000]  永不言輸
[00:13:21.000 --> 00:13:23.000]  永不言敗
[00:13:23.000 --> 00:13:24.000]  永不放棄
[00:13:24.000 --> 00:13:25.000]  你要這樣的心智
[00:13:25.000 --> 00:13:28.000]  你才能夠堅持下去
[00:13:28.000 --> 00:13:30.000]  你才能夠承擔壓力
[00:13:30.000 --> 00:13:32.000]  而不倒下來
[00:13:32.000 --> 00:13:33.000]  所以
[00:13:33.000 --> 00:13:36.000]  或者我們也聽一些EQ專家的說話
[00:13:36.000 --> 00:13:38.000]  也可能對我們有些幫助
[00:13:38.000 --> 00:13:39.000]  因此
[00:13:39.000 --> 00:13:41.000]  所以如果我們眾人
[00:13:41.000 --> 00:13:43.000]  我們今天在困境中
[00:13:43.000 --> 00:13:44.000]  處境中
[00:13:44.000 --> 00:13:46.000]  逆境中的時候
[00:13:46.000 --> 00:13:48.000]  我們要提醒自己
[00:13:48.000 --> 00:13:50.000]  要有堅定的意志
[00:13:50.000 --> 00:13:53.000]  不要動一動就退下來
[00:13:53.000 --> 00:13:56.000]  不要動一動就認輸
[00:13:56.000 --> 00:13:58.000]  這樣可能就
[00:13:58.000 --> 00:14:01.000]  未必可以應付到很多種種的挑戰
[00:14:01.000 --> 00:14:05.000]  或者讓我們在一些人物身上繼續學功課
[00:14:05.000 --> 00:14:08.000]  當我們講到原來鬥志是這麼重要的時候
[00:14:08.000 --> 00:14:12.000]  或者我們也可以在一些人物身上學功課
[00:14:12.000 --> 00:14:15.000]  這次就不是在20世紀
[00:14:15.000 --> 00:14:18.000]  有吉爾身上學功課的人物
[00:14:18.000 --> 00:14:22.000]  我們這次學功課的人物是近一點的
[00:14:22.000 --> 00:14:28.000]  而且還在我們人生的世界中間
[00:14:28.000 --> 00:14:30.000]  這位人物叫什麼名字呢?
[00:14:30.000 --> 00:14:33.000]  這位人物是真人真事
[00:14:33.000 --> 00:14:36.000]  這位人物叫做
[00:14:36.000 --> 00:14:38.000]  藤海斌
[00:14:38.000 --> 00:14:40.000]  是玩體操的
[00:14:40.000 --> 00:14:44.000]  原來在2004年的奧運會
[00:14:44.000 --> 00:14:45.000]  在雅典的奧運會
[00:14:45.000 --> 00:14:47.000]  我們發現國家隊
[00:14:47.000 --> 00:14:50.000]  中國的成績是不錯的
[00:14:50.000 --> 00:14:51.000]  拿了很多獎牌
[00:14:51.000 --> 00:14:54.000]  而且金牌的排列都排第二的
[00:14:54.000 --> 00:14:55.000]  除了輸給美國
[00:14:55.000 --> 00:14:57.000]  真的很難得
[00:14:57.000 --> 00:14:59.000]  所以歷來是最好的成績
[00:14:59.000 --> 00:15:01.000]  不過不知道為什麼
[00:15:01.000 --> 00:15:06.000]  國家隊平時很容易拿到獎牌
[00:15:06.000 --> 00:15:09.000]  很高水平的體操
[00:15:09.000 --> 00:15:11.000]  竟然發揮得不是那麼理想
[00:15:11.000 --> 00:15:13.000]  竟然拿到的牌不多
[00:15:13.000 --> 00:15:15.000]  金牌更加沒有
[00:15:15.000 --> 00:15:16.000]  為什麼會這樣呢?
[00:15:16.000 --> 00:15:18.000]  歷來是強項來的
[00:15:18.000 --> 00:15:23.000]  原來是這位19歲當年的
[00:15:23.000 --> 00:15:25.000]  藤海斌先生
[00:15:25.000 --> 00:15:29.000]  他在一些項目上失誤
[00:15:29.000 --> 00:15:31.000]  你知道什麼叫失誤嗎?
[00:15:31.000 --> 00:15:32.000]  在體操上
[00:15:32.000 --> 00:15:34.000]  在男子的團體賽
[00:15:34.000 --> 00:15:36.000]  通常玩這些開始是團體賽
[00:15:36.000 --> 00:15:38.000]  是有幾個人一齊努力
[00:15:38.000 --> 00:15:39.000]  然後加總分的
[00:15:39.000 --> 00:15:42.000]  原來那時候他在單槓
[00:15:42.000 --> 00:15:43.000]  在雙槓
[00:15:43.000 --> 00:15:44.000]  在自由體操
[00:15:44.000 --> 00:15:46.000]  都失手了
[00:15:46.000 --> 00:15:48.000]  所以分數就低
[00:15:48.000 --> 00:15:50.000]  就拖累了大家
[00:15:50.000 --> 00:15:51.000]  就拿不到
[00:15:51.000 --> 00:15:52.000]  結果最後的成績是怎樣呢?
[00:15:52.000 --> 00:15:56.000]  男子團體賽竟然是三甲不入
[00:15:56.000 --> 00:15:58.000]  平時是經常拿到金牌的
[00:15:58.000 --> 00:16:00.000]  但這次三甲不入
[00:16:00.000 --> 00:16:01.000]  各位隊員
[00:16:01.000 --> 00:16:02.000]  你可以設身處地想一想
[00:16:02.000 --> 00:16:03.000]  如果你是藤海斌
[00:16:03.000 --> 00:16:04.000]  一位這麼年輕的人
[00:16:04.000 --> 00:16:06.000]  你的心境會是怎樣呢?
[00:16:06.000 --> 00:16:08.000]  很內疚吧?
[00:16:08.000 --> 00:16:09.000]  很慘啊
[00:16:09.000 --> 00:16:10.000]  拖累了大家
[00:16:10.000 --> 00:16:12.000]  影響了很多東西
[00:16:12.000 --> 00:16:14.000]  所以你的心靈是很多的掙扎
[00:16:14.000 --> 00:16:16.000]  很多的不開心
[00:16:16.000 --> 00:16:18.000]  承受著很大的壓力
[00:16:18.000 --> 00:16:19.000]  好了,是不是結束了呢?
[00:16:19.000 --> 00:16:20.000]  還沒結束
[00:16:20.000 --> 00:16:21.000]  因為男子團體賽結束之後
[00:16:21.000 --> 00:16:22.000]  大家知道
[00:16:22.000 --> 00:16:24.000]  接著就是個人的項目
[00:16:24.000 --> 00:16:26.000]  他也有份
[00:16:26.000 --> 00:16:27.000]  你想一想
[00:16:27.000 --> 00:16:29.000]  當他有份去比賽個人項目的時候
[00:16:29.000 --> 00:16:31.000]  心裡面是不是承受很大壓力呢?
[00:16:31.000 --> 00:16:33.000]  之前玩幾次
[00:16:33.000 --> 00:16:34.000]  我都失手了
[00:16:34.000 --> 00:16:36.000]  分數都拖低了
[00:16:36.000 --> 00:16:37.000]  所以有些人
[00:16:37.000 --> 00:16:38.000]  專家就會說他
[00:16:38.000 --> 00:16:40.000]  事前的時候就說
[00:16:40.000 --> 00:16:42.000]  他之前經常失誤
[00:16:42.000 --> 00:16:43.000]  拖累了大家
[00:16:43.000 --> 00:16:44.000]  可能在這次比賽中
[00:16:44.000 --> 00:16:46.000]  他會完全輸掉
[00:16:46.000 --> 00:16:47.000]  他會怎樣呢?
[00:16:47.000 --> 00:16:49.000]  一蹶不振
[00:16:49.000 --> 00:16:51.000]  摧毀了前程
[00:16:51.000 --> 00:16:53.000]  會這樣去預測他
[00:16:53.000 --> 00:16:55.000]  所以你可以想像
[00:16:55.000 --> 00:16:59.000]  當他去到比賽的時候
[00:16:59.000 --> 00:17:01.000]  他那種心境
[00:17:01.000 --> 00:17:03.000]  承受的壓力是多大
[00:17:03.000 --> 00:17:05.000]  但是
[00:17:05.000 --> 00:17:07.000]  最終是怎樣呢?
[00:17:07.000 --> 00:17:09.000]  最終他竟然撐得住
[00:17:09.000 --> 00:17:11.000]  不單止撐得住
[00:17:11.000 --> 00:17:14.000]  並且可以在鞍馬的運動上
[00:17:14.000 --> 00:17:16.000]  他可以有超水準的表現
[00:17:16.000 --> 00:17:19.000]  而且是拿到金牌
[00:17:19.000 --> 00:17:21.000]  大家可以去Google搜尋
[00:17:21.000 --> 00:17:24.000]  找回真實的事
[00:17:24.000 --> 00:17:26.000]  而且很諷刺
[00:17:26.000 --> 00:17:29.000]  在當年的體操運動裡面
[00:17:29.000 --> 00:17:31.000]  所有的項目裡面
[00:17:31.000 --> 00:17:33.000]  中國是拿不到一個金牌
[00:17:33.000 --> 00:17:35.000]  除了這個
[00:17:35.000 --> 00:17:36.000]  除了這個
[00:17:36.000 --> 00:17:39.000]  但也是一個先前屢屢失誤的人
[00:17:39.000 --> 00:17:42.000]  你會發現整個事情的發展
[00:17:42.000 --> 00:17:44.000]  是一個峰迴路轉
[00:17:44.000 --> 00:17:49.000]  讓人覺得好像一場夢
