
[00:00:00.000 --> 00:00:02.000]  頂姊妹新年蒙福
[00:04:47.000 --> 00:04:49.000]  我這群信耶穌的人
[00:04:49.000 --> 00:04:52.000]  不再靠受造的生命
[00:04:52.000 --> 00:04:54.000]  去過活去侍奉
[00:04:54.000 --> 00:04:56.000]  我這個受造的生命
[00:04:56.000 --> 00:04:59.000]  已經被罪淹污了
[00:04:59.000 --> 00:05:01.000]  破壞了
[00:05:01.000 --> 00:05:03.000]  我是有心無力的
[00:05:03.000 --> 00:05:07.000]  我能夠去生活見證上帝侍奉
[00:05:07.000 --> 00:05:10.000]  完全是靠聖靈帶能的生命
[00:05:10.000 --> 00:05:13.000]  因為有聖靈同在
[00:05:13.000 --> 00:05:16.000]  我在聖靈裡面有新的生命
[00:05:16.000 --> 00:05:18.000]  所以第八章第一節說
[00:05:18.000 --> 00:05:23.000]  如今帶出一個很重要的轉捩點
[00:05:23.000 --> 00:05:26.000]  我們在罪裡面受捆綁
[00:05:26.000 --> 00:05:28.000]  在律法裡面受咒詛
[00:05:28.000 --> 00:05:32.000]  但如今我們在聖靈裡面的人
[00:05:32.000 --> 00:05:34.000]  就截然不同了
[00:05:34.000 --> 00:05:37.000]  特別在第十二十七節
[00:05:37.000 --> 00:05:39.000]  保羅告訴我們
[00:05:39.000 --> 00:05:42.000]  我們這群有聖靈在我們裡面的人
[00:05:42.000 --> 00:05:45.000]  有三個很重要的事實
[00:05:45.000 --> 00:05:47.000]  是我們要知道的
[00:05:47.000 --> 00:05:48.000]  當然很多
[00:05:48.000 --> 00:05:51.000]  不過這幾節告訴我們至少有三樣事實
[00:05:51.000 --> 00:05:54.000]  我很想跟大家宣講
[00:05:54.000 --> 00:05:57.000]  第一個事實在十四至十六節
[00:05:57.000 --> 00:05:59.000]  保羅要告訴我們
[00:05:59.000 --> 00:06:02.000]  我們的聖靈使我們知道
[00:06:02.000 --> 00:06:04.000]  我們這群信耶穌的人
[00:06:04.000 --> 00:06:09.000]  是擁有上帝兒女的名分
[00:06:09.000 --> 00:06:13.000]  沒錯,約翰說凡接待神的
[00:06:13.000 --> 00:06:16.000]  我們就有神兒女的名分
[00:06:16.000 --> 00:06:18.000]  但我怎麼知道我真的有呢?
[00:06:18.000 --> 00:06:22.000]  不是拿著心靈堂的洗禮紙就可以了
[00:06:22.000 --> 00:06:24.000]  那我怎麼知道?
[00:06:24.000 --> 00:06:26.000]  我怎麼知道我是神的子女?
[00:06:26.000 --> 00:06:29.000]  保羅就告訴我們
[00:06:29.000 --> 00:06:31.000]  聖靈的引導
[00:06:31.000 --> 00:06:35.000]  就使你知道你是神的兒女
[00:06:35.000 --> 00:06:38.000]  不如我們一起讀十四至十六節
[00:06:38.000 --> 00:06:40.000]  看完我們一起讀
[00:07:08.000 --> 00:07:13.000]  是可以經歷聖靈的感動和引導
[00:07:13.000 --> 00:07:16.000]  意思是我們的生活行事為人
[00:07:16.000 --> 00:07:18.000]  我們人生每一步的抉擇
[00:07:18.000 --> 00:07:21.000]  是有聖靈的參與
[00:07:21.000 --> 00:07:25.000]  這就引證我們屬於神的兒女
[00:07:25.000 --> 00:07:27.000]  所以弟兄姊妹
[00:07:27.000 --> 00:07:29.000]  你有沒有留意聖靈的微聲?
[00:07:29.000 --> 00:07:32.000]  當你說了一些不應該說的話
[00:07:32.000 --> 00:07:34.000]  你會覺得很不舒服
[00:07:34.000 --> 00:07:36.000]  好像有聲音告訴你
[00:07:36.000 --> 00:07:39.000]  你說了一些不應該說的話
[00:07:39.000 --> 00:07:41.000]  當你做了一些不應該做的事
[00:07:41.000 --> 00:07:43.000]  或者沒有做到某些事的時候
[00:07:43.000 --> 00:07:44.000]  也會有聲音告訴你
[00:07:44.000 --> 00:07:46.000]  為什麼你做了這些事
[00:07:46.000 --> 00:07:48.000]  為什麼剛才那個人有需要
[00:07:48.000 --> 00:07:50.000]  我感動你你都不做
[00:07:50.000 --> 00:07:52.000]  如果你有這樣的感覺
[00:07:52.000 --> 00:07:54.000]  恭喜你
[00:07:54.000 --> 00:07:56.000]  因為是聖靈對你的感動
[00:07:56.000 --> 00:07:59.000]  是對神的兒女的感動
[00:07:59.000 --> 00:08:00.000]  不要小看
[00:08:00.000 --> 00:08:04.000]  不要覺得這是一種幻覺
[00:08:04.000 --> 00:08:06.000]  不要推卸責任
[00:08:06.000 --> 00:08:10.000]  這正是聖靈微聲的提醒
[00:08:10.000 --> 00:08:12.000]  當你信佛的時候
[00:08:12.000 --> 00:08:15.000]  你會體會到那條路
[00:08:15.000 --> 00:08:18.000]  就是合乎神的心意
[00:08:18.000 --> 00:08:21.000]  最近我有一個興趣
[00:08:21.000 --> 00:08:23.000]  我很想得到
[00:08:23.000 --> 00:08:27.000]  或者很想完成那個興趣
[00:08:27.000 --> 00:08:32.000]  我可以不需要參考任何人的意見
[00:08:32.000 --> 00:08:34.000]  我可以自己去做
[00:08:34.000 --> 00:08:36.000]  不過我希望這個興趣
[00:08:36.000 --> 00:08:39.000]  是合乎神的心意
[00:08:39.000 --> 00:08:42.000]  於是我做了一個祈禱
[00:08:42.000 --> 00:08:43.000]  我問上帝
[00:08:43.000 --> 00:08:46.000]  如果我這個興趣
[00:08:46.000 --> 00:08:48.000]  是合乎祢的心意
[00:08:48.000 --> 00:08:51.000]  求祢給我引證
[00:08:51.000 --> 00:08:56.000]  給我得到三個人一致的認同
[00:08:56.000 --> 00:08:58.000]  我交託給上帝的時候
[00:08:58.000 --> 00:09:00.000]  我就要信佛
[00:09:00.000 --> 00:09:02.000]  如果你問我,我想不想神答應
[00:09:02.000 --> 00:09:05.000]  我很想神答應
[00:09:05.000 --> 00:09:06.000]  不過我願意
[00:09:06.000 --> 00:09:08.000]  神的旨意成就
[00:09:08.000 --> 00:09:13.000]  結果三個都一致不認同
[00:09:13.000 --> 00:09:14.000]  意思是說
[00:09:14.000 --> 00:09:16.000]  上帝已經答覆了我
[00:09:16.000 --> 00:09:18.000]  你問我有沒有失望?有
[00:09:18.000 --> 00:09:21.000]  但你問我有沒有不開心?沒有
[00:09:21.000 --> 00:09:23.000]  我很開心
[00:09:23.000 --> 00:09:25.000]  因為上帝顯明了祂的心意
[00:09:25.000 --> 00:09:27.000]  我很樂意
[00:09:27.000 --> 00:09:28.000]  我不會像小朋友那樣
[00:09:28.000 --> 00:09:32.000]  不遵守上帝,我再來一次
[00:09:32.000 --> 00:09:33.000]  英國人公投之後
[00:09:33.000 --> 00:09:36.000]  可以想著再來一次
[00:09:36.000 --> 00:09:39.000]  但我們教徒找了上帝給意見
[00:09:39.000 --> 00:09:41.000]  就要信佛
[00:09:41.000 --> 00:09:42.000]  我真的經歷過
[00:09:42.000 --> 00:09:46.000]  我沒有任何後悔
[00:09:46.000 --> 00:09:47.000]  我交託給上帝的時候
[00:09:47.000 --> 00:09:48.000]  因為我知道
[00:09:48.000 --> 00:09:52.000]  我一生都有聖靈的帶領和感動
[00:09:52.000 --> 00:09:54.000]  我將這個決定交給上帝
[00:09:54.000 --> 00:09:57.000]  我就徹底的降服
[00:09:57.000 --> 00:10:00.000]  上帝的令重申了我
[00:10:00.000 --> 00:10:02.000]  也重申了大家
[00:10:02.000 --> 00:10:03.000]  使我們得到神的生命
[00:10:03.000 --> 00:10:05.000]  這個永恆的生命
[00:10:05.000 --> 00:10:06.000]  以致我們能夠脫離
[00:10:06.000 --> 00:10:08.000]  這個情慾帶來的敗壞
[00:10:08.000 --> 00:10:11.000]  以致我們有份於神的聖情
[00:10:11.000 --> 00:10:13.000]  所以弟兄姊妹
[00:10:13.000 --> 00:10:15.000]  我們之所以成為神的子女
[00:10:15.000 --> 00:10:19.000]  不是因為我拿著生命堂的洗禮證
[00:10:19.000 --> 00:10:26.000]  是因為我們有聖靈的感動和引導
[00:10:26.000 --> 00:10:28.000]  我真的很想問大家
[00:10:28.000 --> 00:10:30.000]  在你日常的生活裏
[00:10:30.000 --> 00:10:32.000]  你有沒有試過
[00:10:32.000 --> 00:10:36.000]  聖靈對你的感動和帶領
[00:10:36.000 --> 00:10:38.000]  如果沒有的話
[00:10:38.000 --> 00:10:40.000]  問一下為什麼
[00:10:40.000 --> 00:10:42.000]  是不是我真的消滅了聖靈的感動
[00:10:42.000 --> 00:10:45.000]  而聖靈也不想理我呢
[00:10:45.000 --> 00:10:47.000]  還是我還敢活躍
[00:10:47.000 --> 00:10:49.000]  明知聖靈的聲音
[00:10:49.000 --> 00:10:51.000]  就好像我求了印證
[00:10:51.000 --> 00:10:52.000]  我不服
[00:10:52.000 --> 00:10:56.000]  我假意要上帝答應我
[00:10:56.000 --> 00:10:57.000]  如果是這樣
[00:10:57.000 --> 00:10:59.000]  我就會不服
[00:10:59.000 --> 00:11:02.000]  我就不能經歷到聖靈真正的引導
[00:11:02.000 --> 00:11:03.000]  弟兄姊妹
[00:11:03.000 --> 00:11:06.000]  我真的很想我們一起去反思
[00:11:06.000 --> 00:11:10.000]  有沒有聖靈的引導在我們生命當中
[00:11:10.000 --> 00:11:12.000]  保羅說我們不再是奴僕
[00:11:12.000 --> 00:11:17.000]  奴僕的心是繼續害怕
[00:11:17.000 --> 00:11:21.000]  但是兒女是不會害怕
[00:11:21.000 --> 00:11:23.000]  有哪一個兒女打電話給父母
[00:11:23.000 --> 00:11:25.000]  會口齒不清
[00:11:25.000 --> 00:11:27.000]  除非做錯事
[00:11:27.000 --> 00:11:30.000]  但是不知道為什麼
[00:11:30.000 --> 00:11:32.000]  如果我們下屬
[00:11:32.000 --> 00:11:34.000]  打電話給上師
[00:11:34.000 --> 00:11:36.000]  總是有點緊張
[00:11:36.000 --> 00:11:39.000]  如果上師很兇
[00:11:39.000 --> 00:11:41.000]  又特別難服侍
[00:11:41.000 --> 00:11:43.000]  你打電話給他
[00:11:43.000 --> 00:11:45.000]  都會緊張
[00:11:45.000 --> 00:11:48.000]  因為你只不過是下屬
[00:11:48.000 --> 00:11:50.000]  你距離他很遠
[00:11:50.000 --> 00:11:52.000]  但是面對我們的父母
[00:11:52.000 --> 00:11:53.000]  我們知道
[00:11:53.000 --> 00:11:56.000]  沒錯我們的父母是我們的長輩
[00:11:56.000 --> 00:11:57.000]  但是我們知道
[00:11:57.000 --> 00:12:01.000]  我們同時是他們血肉所生的兒女
[00:12:01.000 --> 00:12:03.000]  同樣弟兄姊妹
[00:12:03.000 --> 00:12:05.000]  保羅告訴你
[00:12:05.000 --> 00:12:08.000]  我們是領受了這個兒女的靈
[00:12:08.000 --> 00:12:10.000]  我們和上帝很有關係
[00:12:10.000 --> 00:12:12.000]  這個兒女的靈或者兒女的心
[00:12:12.000 --> 00:12:14.000]  在新易本就說
[00:12:14.000 --> 00:12:17.000]  使人成為自止的靈
[00:12:17.000 --> 00:12:19.000]  自止後自的自
[00:12:19.000 --> 00:12:20.000]  意思就是說
[00:12:20.000 --> 00:12:21.000]  是養子
[00:12:21.000 --> 00:12:23.000]  我們是神的養子
[00:12:23.000 --> 00:12:25.000]  不過養子在今天的社會
[00:12:25.000 --> 00:12:26.000]  可能只是說
[00:12:26.000 --> 00:12:28.000]  收養回來好像沒什麼關係
[00:12:28.000 --> 00:12:29.000]  不是親生的
[00:12:29.000 --> 00:12:31.000]  好像疏離
[00:12:31.000 --> 00:12:33.000]  但是在這裡所說
[00:12:33.000 --> 00:12:34.000]  自止的靈
[00:12:34.000 --> 00:12:38.000]  強調繼承產業的意思
[00:12:38.000 --> 00:12:40.000]  原來上帝在基督裡面
[00:12:40.000 --> 00:12:43.000]  不單止給我們有兒女的名分
[00:12:43.000 --> 00:12:47.000]  更加給我們可以繼承產業
[00:12:47.000 --> 00:12:51.000]  而且是與基督一起去承受產業
[00:12:51.000 --> 00:12:53.000]  我們是有繼承的
[00:12:53.000 --> 00:12:57.000]  就好像昔日的古代那些皇帝
[00:12:57.000 --> 00:12:58.000]  已經預告
[00:12:58.000 --> 00:13:01.000]  我會將王位給王儲
[00:13:01.000 --> 00:13:03.000]  太子
[00:13:03.000 --> 00:13:05.000]  太子都覺得自己怎麼樣
[00:13:05.000 --> 00:13:10.000]  比所有的兄弟都更加
[00:13:10.000 --> 00:13:12.000]  更加是很不同
[00:13:12.000 --> 00:13:13.000]  同樣弟兄姊妹
[00:13:13.000 --> 00:13:15.000]  原來我們不單止是神的子女
[00:13:15.000 --> 00:13:19.000]  我們更加有福氣領受上帝給我們的產業
[00:13:19.000 --> 00:13:21.000]  我們何須懼怕
[00:13:21.000 --> 00:13:23.000]  我們豈不是可以更自由地
[00:13:23.000 --> 00:13:25.000]  用感恩的心去侍奉
[00:13:25.000 --> 00:13:27.000]  去敬拜我們的神
[00:13:27.000 --> 00:13:29.000]  所以來到教會
[00:13:29.000 --> 00:13:30.000]  弟兄姊妹
[00:13:30.000 --> 00:13:32.000]  我希望你帶著一個自由的心
[00:13:32.000 --> 00:13:36.000]  是因為你是朝廷爸爸
[00:13:36.000 --> 00:13:40.000]  慈眷位賜給你永恆福樂的上帝
[00:13:40.000 --> 00:13:42.000]  你不需要懼怕
[00:13:42.000 --> 00:13:45.000]  阿爸父
[00:13:45.000 --> 00:13:47.000]  阿爸其實是一個阿南文
[00:13:47.000 --> 00:13:49.000]  即是爸爸的意思
[00:13:49.000 --> 00:13:50.000]  父是一個希臘文
[00:13:50.000 --> 00:13:51.000]  都是爸爸的意思
[00:13:51.000 --> 00:13:53.000]  保羅告訴你
[00:13:53.000 --> 00:13:55.000]  猶太人是不敢這樣叫上帝
[00:13:55.000 --> 00:13:57.000]  但在基督裏面
[00:13:57.000 --> 00:13:59.000]  因為你有聖靈在你裏面
[00:13:59.000 --> 00:14:01.000]  你就可以直接叫父
[00:14:01.000 --> 00:14:02.000]  做阿爸父
[00:14:02.000 --> 00:14:03.000]  所以弟兄姊妹
[00:14:03.000 --> 00:14:04.000]  當你祈禱的時候
[00:14:04.000 --> 00:14:06.000]  有時候你都說親愛的天父
[00:14:06.000 --> 00:14:08.000]  或者敬愛的天父
[00:14:08.000 --> 00:14:10.000]  甚至有些很有感情的弟兄姊妹
[00:14:10.000 --> 00:14:12.000]  我認識有個同工
[00:14:12.000 --> 00:14:16.000]  他每次祈禱都說親愛的爸爸
[00:14:16.000 --> 00:14:17.000]  很親切的
[00:14:17.000 --> 00:14:19.000]  很溫柔的
[00:14:19.000 --> 00:14:22.000]  是上帝給我們的恩典和關係
[00:14:22.000 --> 00:14:23.000]  沒錯
[00:14:23.000 --> 00:14:24.000]  這位的爸爸
[00:14:24.000 --> 00:14:27.000]  同樣是一位至高聖的上帝
[00:14:27.000 --> 00:14:28.000]  但他同時間
[00:14:28.000 --> 00:14:30.000]  真是我們的天上的爸爸
[00:14:30.000 --> 00:14:32.000]  我們可以直接去到他面前
[00:14:32.000 --> 00:14:34.000]  因為我們在聖靈裏面
[00:14:34.000 --> 00:14:37.000]  擁有神兒女的身份
[00:14:37.000 --> 00:14:39.000]  我們可以自由的
[00:14:39.000 --> 00:14:41.000]  不需要懼怕的
[00:14:41.000 --> 00:14:45.000]  你都和上帝去聊天和敬拜
[00:14:45.000 --> 00:14:48.000]  因為凡被神的靈引導的
[00:14:48.000 --> 00:14:50.000]  都是神的兒子
[00:14:50.000 --> 00:14:52.000]  這句說話提醒我們
[00:14:52.000 --> 00:14:55.000]  我們之所以知道我們是神的兒女
[00:14:55.000 --> 00:14:58.000]  是因為有神的靈引導
[00:14:58.000 --> 00:15:00.000]  而不是有其他的原因
[00:15:00.000 --> 00:15:02.000]  第二個事實
[00:15:02.000 --> 00:15:03.000]  是在八章十七節
[00:15:03.000 --> 00:15:05.000]  我們一起中毒
[00:15:05.000 --> 00:15:10.000]  我先講這個標題
[00:15:10.000 --> 00:15:12.000]  第二個事實告訴你
[00:15:12.000 --> 00:15:13.000]  我們作為神的兒女
[00:15:13.000 --> 00:15:17.000]  一定享受到神給我們的榮耀
[00:15:17.000 --> 00:15:18.000]  我們看第十七節
[00:15:18.000 --> 00:15:19.000]  一起中毒
[00:15:19.000 --> 00:15:20.000]  預備起
[00:15:20.000 --> 00:15:23.000]  既是兒女便是後製
[00:15:23.000 --> 00:15:24.000]  就是神的後製
[00:15:24.000 --> 00:15:26.000]  和基督同作後製
[00:15:26.000 --> 00:15:29.000]  我們和他一同受苦
[00:15:29.000 --> 00:15:31.000]  也必和他一同得榮耀
[00:15:31.000 --> 00:15:34.000]  讀米爾夫所書三章六節
[00:15:34.000 --> 00:15:35.000]  這奧秘
[00:15:35.000 --> 00:15:38.000]  就是外邦人在基督耶穌裡
[00:15:38.000 --> 00:15:39.000]  借著福音
[00:15:39.000 --> 00:15:41.000]  得以同為後製
[00:15:41.000 --> 00:15:42.000]  同為一體
[00:15:42.000 --> 00:15:44.000]  同蒙應許
[00:15:44.000 --> 00:15:47.000]  因為耶穌基督的緣故
[00:15:47.000 --> 00:15:48.000]  無論是猶太人
[00:15:48.000 --> 00:15:49.000]  外邦人
[00:15:49.000 --> 00:15:52.000]  都同蒙後製
[00:15:52.000 --> 00:15:54.000]  我們不單只是神的兒女
[00:15:54.000 --> 00:15:57.000]  我們更加擁有一個權柄
[00:15:57.000 --> 00:15:59.000]  就是合法地去承受
[00:15:59.000 --> 00:16:03.000]  神給我們將來要顯現的榮耀
[00:16:03.000 --> 00:16:05.000]  古時的人
[00:16:05.000 --> 00:16:08.000]  就算有兒女的身份
[00:16:08.000 --> 00:16:10.000]  都不一定有繼承權
[00:16:10.000 --> 00:16:12.000]  遺書寫明
[00:16:12.000 --> 00:16:15.000]  這個我繼子
[00:16:15.000 --> 00:16:17.000]  即是養子養女
[00:16:17.000 --> 00:16:20.000]  他沒有遺產繼承權
[00:16:20.000 --> 00:16:21.000]  這個親生的才有
[00:16:21.000 --> 00:16:22.000]  好像一樣
[00:16:22.000 --> 00:16:25.000]  但等於姊妹保祿告訴我們
[00:16:25.000 --> 00:16:27.000]  我們作為神的兒女
[00:16:27.000 --> 00:16:29.000]  是有繼承權的
[00:16:29.000 --> 00:16:32.000]  而且是與基督同作後製
[00:16:32.000 --> 00:16:35.000]  基督既然承受萬有
[00:16:35.000 --> 00:16:36.000]  我們也是
[00:16:36.000 --> 00:16:38.000]  基督將來會得到永恆的榮耀
[00:16:38.000 --> 00:16:40.000]  我和你都韜光
[00:16:40.000 --> 00:16:42.000]  得到這份榮耀
[00:16:42.000 --> 00:16:43.000]  簡單來說
[00:16:43.000 --> 00:16:45.000]  耶穌基督大協我們
[00:16:45.000 --> 00:16:48.000]  進入到永恆的榮耀裏面
[00:16:48.000 --> 00:16:50.000]  所以弟兄姊妹
[00:16:50.000 --> 00:16:52.000]  今日多少的人
[00:16:52.000 --> 00:16:55.000]  為了少少的榮譽
[00:16:55.000 --> 00:16:57.000]  出盡法寶
[00:16:57.000 --> 00:17:00.000]  不計代價
[00:17:00.000 --> 00:17:02.000]  不求道德
[00:17:02.000 --> 00:17:05.000]  只是為了少少的榮譽
[00:17:05.000 --> 00:17:07.000]  弟兄姊妹
[00:17:07.000 --> 00:17:08.000]  保祿告訴我們
[00:17:08.000 --> 00:17:10.000]  你和我在耶穌裏面
[00:17:10.000 --> 00:17:14.000]  可以得到祂給我們的永恆的榮耀
[00:17:14.000 --> 00:17:17.000]  不過在領受之前
[00:17:17.000 --> 00:17:20.000]  保祿說我們要先
[00:17:20.000 --> 00:17:23.000]  先和祂一起受苦
[00:17:23.000 --> 00:17:24.000]  不受苦
[00:17:24.000 --> 00:17:26.000]  你是得不到榮耀
[00:17:26.000 --> 00:17:30.000]  站在冠軍的頒獎台上
[00:17:30.000 --> 00:17:32.000]  不是天生的
[00:17:32.000 --> 00:17:34.000]  是需要努力的
[00:17:34.000 --> 00:17:35.000]  多少個鋼琴家
[00:17:35.000 --> 00:17:36.000]  每天要練好很多琴
[00:17:36.000 --> 00:17:38.000]  家晞姊妹在這裏
[00:17:38.000 --> 00:17:39.000]  她不是天生的
[00:17:39.000 --> 00:17:41.000]  她不是彈幾分鐘就可以
[00:17:41.000 --> 00:17:43.000]  就可以開演奏會的
[00:17:43.000 --> 00:17:46.000]  是需要代價的
[00:17:46.000 --> 00:17:48.000]  我們作為跟隨基督的人
[00:17:48.000 --> 00:17:51.000]  不要想著我們的信仰是一個
[00:17:51.000 --> 00:17:52.000]  沒有苦難的信仰
