
[00:00:00.000 --> 00:00:03.680]  今天我們來到《勞德記》第四章
[00:08:01.760 --> 00:08:03.760]  為甚麼呢?
[00:08:03.760 --> 00:08:09.360]  我們要了解這個背景要讀幾節《生命記》的經文
[00:08:09.360 --> 00:08:13.600]  使我們了解一下近親舊屬者的事
[00:08:13.600 --> 00:08:17.760]  在《生命記》二十五章五至六節是這樣說的
[00:08:17.760 --> 00:08:22.440]  如果兄弟兩人是一起居住的
[00:08:22.440 --> 00:08:25.440]  其中一個先死了就沒有留下子嗣
[00:08:25.440 --> 00:08:33.240]  他的遺孀是不得再跟外族族外人結婚
[00:08:33.240 --> 00:08:37.680]  死者的兄弟要盡兄弟的義務娶他
[00:08:37.680 --> 00:08:42.520]  他們的長子要作已死兄弟的兒子
[00:08:42.520 --> 00:08:46.160]  替他在已逝列宗立子
[00:08:46.160 --> 00:08:49.560]  我們要記住這句說話
[00:08:49.560 --> 00:08:51.560]  他們生的第一個兒子
[00:08:51.560 --> 00:08:56.080]  要算作已死兄弟的兒子
[00:08:56.080 --> 00:09:01.080]  如果那個做兄弟的還沒死的
[00:09:01.080 --> 00:09:04.680]  他不肯娶遺孀的時候怎麼辦?
[00:09:04.680 --> 00:09:08.880]  第七第八節有說的
[00:09:08.880 --> 00:09:09.880]  有規定的
[00:09:09.880 --> 00:09:13.080]  如果死者的兄弟不肯娶他
[00:09:13.080 --> 00:09:15.680]  他要到城門口
[00:09:15.680 --> 00:09:19.080]  見本城的長老告訴他們
[00:09:19.080 --> 00:09:22.880]  先夫的兄弟不肯盡兄弟的義務
[00:09:22.880 --> 00:09:25.680]  替他在已逝列宗立子
[00:09:25.680 --> 00:09:32.680]  長老們必須召見那人跟他商議
[00:09:32.680 --> 00:09:37.480]  即是說那位遺孀可以去城門口告狀
[00:09:37.480 --> 00:09:42.880]  而那些長老一定要召見那個兄弟進行遊說
[00:09:42.880 --> 00:09:46.080]  要他盡上兄弟的義務
[00:09:46.080 --> 00:09:49.680]  有些像我們澳洲的家事法庭
[00:09:49.680 --> 00:09:51.080]  Family Court
[00:09:51.080 --> 00:09:55.480]  鼓勵當事人通過談判達成協議
[00:09:55.480 --> 00:09:58.080]  但如果那個兄弟說
[00:09:58.080 --> 00:10:01.880]  不行,我一見到那個寡婦我會作嘔
[00:10:01.880 --> 00:10:04.880]  我不能娶她,我堅決不能娶她
[00:10:04.880 --> 00:10:07.480]  不可以娶她,那怎麼辦?
[00:10:07.480 --> 00:10:10.080]  又有規定的
[00:10:10.080 --> 00:10:14.280]  《新聞記》二十五章九至十節就有規定
[00:10:14.280 --> 00:10:16.680]  他,即是自己的寡婦
[00:10:16.680 --> 00:10:20.080]  要在長老們面前走上去
[00:10:20.080 --> 00:10:22.480]  脫下兄弟的一隻鞋子
[00:10:22.480 --> 00:10:24.880]  吐口水在他臉上
[00:10:24.880 --> 00:10:28.880]  宣佈說不肯替兄弟立字的人
[00:10:28.880 --> 00:10:30.880]  該受這種侮辱
[00:10:30.880 --> 00:10:36.480]  在已逝列宗,他的家要叫做被脫鞋之家
[00:10:36.480 --> 00:10:39.680]  了解過這個背景之後
[00:10:39.680 --> 00:10:40.880]  我們可以了解
[00:10:40.880 --> 00:10:43.880]  假如拿俄美這位至親
[00:10:43.880 --> 00:10:45.880]  一開口就拒絕
[00:10:45.880 --> 00:10:48.680]  不做救贖者,不買贖那塊地
[00:10:48.680 --> 00:10:51.280]  一定會影響他的面子
[00:10:51.280 --> 00:10:53.480]  所以他一開始就答應
[00:10:53.480 --> 00:10:56.280]  好啊,好啊,我買啊,我買啊
[00:10:56.280 --> 00:10:58.680]  但波亞斯還留油一手
[00:10:58.680 --> 00:11:03.080]  在四章五節他又提醒這個至親
[00:11:03.080 --> 00:11:04.880]  你買,好啊,好啊,你買
[00:11:04.880 --> 00:11:07.880]  不過如果你向拿俄美買那塊地
[00:11:07.880 --> 00:11:14.680]  你也應該娶那位摩訶寡婦勞德
[00:11:14.680 --> 00:11:20.880]  這樣那塊地才會保留在已故的人名下
[00:11:20.880 --> 00:11:23.880]  剛才我們已經讀過《生命記》的經文
[00:11:23.880 --> 00:11:27.680]  我們知道這位至親救贖者
[00:11:27.680 --> 00:11:31.080]  有義務要娶那位寡婦
[00:11:31.080 --> 00:11:33.880]  然後生出來的第一個兒子
[00:11:33.880 --> 00:11:38.080]  是要歸入已故的人的兒子
[00:11:38.080 --> 00:11:40.080]  不是自己的了
[00:11:40.080 --> 00:11:42.880]  去了人家那裡了
[00:11:42.880 --> 00:11:45.080]  四章第六節我們就看到了
[00:11:45.080 --> 00:11:48.880]  這位至親馬上改變主意
[00:11:48.880 --> 00:11:52.080]  原因是他家裡已經有小孩
[00:11:52.080 --> 00:11:53.880]  他有兒子的
[00:11:53.880 --> 00:11:56.280]  假如他要拿一筆錢出來
[00:11:56.280 --> 00:11:59.480]  買贖拿俄美那塊地
[00:11:59.480 --> 00:12:03.480]  就等於在他的家產裡拿一筆錢出來
[00:12:03.480 --> 00:12:05.480]  還要娶勞德
[00:12:05.480 --> 00:12:07.680]  勞德生了兒子
[00:12:07.680 --> 00:12:10.480]  又要送給拿俄美
[00:12:10.480 --> 00:12:14.480]  就等於那個兒子繼承
[00:12:14.480 --> 00:12:18.080]  他出錢買回來的那塊地
[00:12:18.080 --> 00:12:19.080]  明白嗎?
[00:12:19.080 --> 00:12:21.880]  他買了那塊地又要拿錢出來
[00:12:21.880 --> 00:12:23.680]  又要娶勞德
[00:12:23.680 --> 00:12:25.480]  生了兒子又要給人家
[00:12:25.480 --> 00:12:29.480]  由那個兒子繼承那塊地
[00:12:29.480 --> 00:12:34.480]  這樣就等於送一筆錢給拿俄美
[00:12:34.480 --> 00:12:38.480]  跟他分家產
[00:12:38.480 --> 00:12:40.480]  所以他就說
[00:12:40.480 --> 00:12:41.880]  就算我買了
[00:12:41.880 --> 00:12:45.080]  我自己的孩子也不能繼承
[00:12:45.080 --> 00:12:47.480]  你買了我不買了
[00:12:47.480 --> 00:12:51.080]  馬上退貸了
[00:12:51.080 --> 00:12:55.280]  這個就是波亞斯答應了勞德
[00:12:55.280 --> 00:12:57.880]  他願意做的事
[00:12:57.880 --> 00:13:02.280]  四章七節就說到脫鞋為政的方法
[00:13:02.280 --> 00:13:05.280]  其實就等於現代人
[00:13:05.280 --> 00:13:06.880]  我們簽合約
[00:13:06.880 --> 00:13:08.280]  簽完合約還要怎樣?
[00:13:08.280 --> 00:13:10.880]  Sign, Sell and Deliver
[00:13:10.880 --> 00:13:12.080]  簽名、蓋章
[00:13:12.080 --> 00:13:14.480]  然後還要給錢交換一份合約
[00:13:14.480 --> 00:13:16.880]  作為憑據
[00:13:16.880 --> 00:13:18.680]  不過我都想大家注意一下
[00:13:18.680 --> 00:13:22.280]  四章七節開始那幾個字
[00:13:22.280 --> 00:13:24.080]  那個時候
[00:13:24.080 --> 00:13:28.680]  或者和合本就譯作從前
[00:13:28.680 --> 00:13:30.680]  意義都是一樣的
[00:13:30.680 --> 00:13:32.080]  那個時候或者從前
[00:13:32.080 --> 00:13:33.280]  顯展而明
[00:13:33.280 --> 00:13:34.880]  這幾個字就不用解釋了
[00:13:34.880 --> 00:13:37.280]  大家都明白什麼意思了
[00:13:37.280 --> 00:13:39.480]  我想大家想一想
[00:13:39.480 --> 00:13:44.680]  這幾個字有什麼含義呢?
[00:13:44.680 --> 00:13:48.680]  其實這幾個字有一個很重要的含義
[00:13:48.680 --> 00:13:51.880]  一般人讀聖經比較容易忽略的
[00:13:51.880 --> 00:13:53.080]  那個時候就是那個時候
[00:13:53.080 --> 00:13:55.280]  從前就是從前
[00:13:55.280 --> 00:13:57.480]  但是這幾個字有一個很重要的含義
[00:13:57.480 --> 00:14:00.080]  就是說這個故事的作者
[00:14:00.080 --> 00:14:02.480]  寫這個故事的人
[00:14:02.480 --> 00:14:07.080]  在這件事件發生了一段時間之後
[00:14:07.080 --> 00:14:10.080]  才寫下的
[00:14:10.080 --> 00:14:12.480]  他不像現代的新聞記者
[00:14:12.480 --> 00:14:17.280]  一有新聞就立即記下來
[00:14:17.280 --> 00:14:19.080]  不是這樣的
[00:14:19.080 --> 00:14:24.080]  這件事可能發生了很久
[00:14:24.080 --> 00:14:26.280]  但是他後來才寫下來
[00:14:26.280 --> 00:14:27.680]  我給大家一個功課
[00:14:27.680 --> 00:14:29.480]  大家回去想一想
[00:14:29.480 --> 00:14:33.080]  這件事發生的時間
[00:14:33.080 --> 00:14:35.080]  這件事發生的時間
[00:14:35.080 --> 00:14:38.680]  和作者寫這個故事寫下來的時間
[00:14:38.680 --> 00:14:42.080]  大約相隔了多長的時間呢?
[00:14:42.080 --> 00:14:43.480]  大家回去做一下功課
[00:14:43.480 --> 00:14:44.280]  想一想
[00:14:44.280 --> 00:14:45.880]  下個星期繼續回來
[00:14:45.880 --> 00:14:50.480]  我會將答案告訴大家
[00:14:50.480 --> 00:14:53.480]  是我的答案
[00:14:53.480 --> 00:14:56.280]  今天這段的經文
[00:14:56.280 --> 00:14:58.080]  主要告訴我們
[00:14:58.080 --> 00:15:02.480]  波亞斯是一位近親救贖者
[00:15:02.480 --> 00:15:06.680]  他願意付出很大的代價
[00:15:06.680 --> 00:15:11.480]  去盡他這個救贖者的義務
[00:15:11.480 --> 00:15:13.480]  從經文當中我們知道
[00:15:13.480 --> 00:15:15.280]  作為一位近親救贖者
[00:15:15.280 --> 00:15:16.480]  要有幾個條件
[00:15:16.480 --> 00:15:19.080]  第一要有血緣的關係
[00:15:19.080 --> 00:15:23.880]  然後他要有一個願意幫助親族的心
[00:15:23.880 --> 00:15:27.280]  還要加上他有資產
[00:15:27.280 --> 00:15:30.680]  有能力才可以做到
[00:15:30.680 --> 00:15:35.680]  最後他還要正式在眾人面前去做
[00:15:35.680 --> 00:15:40.280]  表明這是一件有法律效力的決定
[00:15:40.280 --> 00:15:45.480]  從此以後他可以名正言順娶路德為妻
[00:15:45.480 --> 00:15:48.680]  今天的講題是皆大歡喜
[00:15:48.680 --> 00:15:53.080]  因為不單止波亞斯和拿俄美、路德
[00:15:53.080 --> 00:15:56.280]  他們都會很歡喜、很開心
[00:15:56.280 --> 00:15:58.880]  其實另一位至親
[00:15:58.880 --> 00:16:01.680]  他也一定很歡喜
[00:16:01.680 --> 00:16:07.880]  因為有波亞斯替了他
[00:16:07.880 --> 00:16:11.480]  盡了救贖者的義務
[00:16:11.480 --> 00:16:13.880]  使他不用盡自己的義務
[00:16:13.880 --> 00:16:16.680]  如果沒有波亞斯他就慘了
[00:16:16.680 --> 00:16:19.080]  盡義務就不見一筆錢
[00:16:19.080 --> 00:16:21.080]  和拿俄美分身家
[00:16:21.080 --> 00:16:22.880]  不盡義務就沒面子
[00:16:22.880 --> 00:16:24.880]  被人脫鞋
[00:16:24.880 --> 00:16:26.280]  很醜的
[00:16:26.280 --> 00:16:29.480]  就會被鄉親父老看不起
[00:16:29.480 --> 00:16:31.680]  當地的長老當然也很歡喜
[00:16:31.680 --> 00:16:33.480]  經文也有記載
[00:16:33.480 --> 00:16:35.280]  在十一、十二節他們
[00:16:35.280 --> 00:16:40.480]  「祝福波亞斯和拿俄美生養眾多,繁榮昌盛」
[00:16:40.480 --> 00:16:44.880]  這件事就圓滿結束
[00:16:44.880 --> 00:16:47.480]  但對我們現代基督徒來說
[00:16:47.480 --> 00:16:51.480]  這件事跡記載在聖經裏面
[00:16:51.480 --> 00:16:54.480]  對我們有什麼意義呢?
[00:16:54.480 --> 00:16:56.880]  我相信聖經記載這個故事
[00:16:56.880 --> 00:17:01.480]  不是讓我們看到一個戀愛故事
[00:17:01.480 --> 00:17:03.480]  不是一個愛情故事
[00:17:03.480 --> 00:17:06.480]  或者婚姻故事那麼簡單
[00:17:06.480 --> 00:17:08.480]  因為故事當中
[00:17:08.480 --> 00:17:12.480]  從來沒有形容波亞斯是容貌盡美
[00:17:12.480 --> 00:17:14.480]  很英俊、很帥
[00:17:14.480 --> 00:17:15.880]  沒有
[00:17:15.880 --> 00:17:19.080]  而每一次記載形容路德的時候
[00:17:19.080 --> 00:17:21.280]  都只是說他年輕
[00:17:21.280 --> 00:17:24.680]  沒有加上貌美這兩個字
[00:17:24.680 --> 00:17:27.280]  只是說他年輕,又不是美貌
[00:17:27.280 --> 00:17:29.080]  和《以斯帖記》有些不同
[00:17:29.080 --> 00:17:32.680]  聖經裏面有另一本書《以斯帖記》
[00:17:32.680 --> 00:17:35.880]  《以斯帖記》贏得選美
[00:17:35.880 --> 00:17:38.480]  然後才成為皇后
[00:17:38.480 --> 00:17:42.480]  所以《以斯帖記》一定是一位美女
[00:17:42.480 --> 00:17:44.080]  今日的經文
[00:17:44.080 --> 00:17:47.080]  在原文裏面出現最多的字
[00:17:47.080 --> 00:17:51.880]  就是「救贖者」和「贖回」這個字
[00:17:51.880 --> 00:17:55.480]  其實舊約聖經中有很多
[00:17:55.480 --> 00:17:59.080]  「救贖」和「贖回」的觀念
[00:17:59.080 --> 00:18:03.480]  比如說當上主領以色列人出了埃及
[00:18:03.480 --> 00:18:07.080]  最後一個災是殺頭生
[00:18:07.080 --> 00:18:10.280]  頭生其實包括在埃及
[00:18:10.280 --> 00:18:15.480]  所有頭生的人和牲畜都會被殺
[00:18:15.480 --> 00:18:18.080]  以色列人首先要殺一隻羊
[00:18:18.080 --> 00:18:20.880]  使牠的頭生不會被殺
[00:18:20.880 --> 00:18:25.880]  後來上主要利未人奉獻給上主
[00:18:25.880 --> 00:18:31.080]  要贖回所有在以色列人當中
[00:18:31.080 --> 00:18:32.880]  出世一個月以上的
[00:18:32.880 --> 00:18:35.480]  以色列人的長子
[00:18:35.480 --> 00:18:37.080]  其實是要數的
[00:18:37.080 --> 00:18:38.680]  怎樣數過之後
[00:18:38.680 --> 00:18:45.480]  發覺以色列人的長子是多過利未人
[00:18:45.480 --> 00:18:47.280]  利未人是不夠數
[00:18:47.280 --> 00:18:48.680]  上主又給一個規定
[00:18:48.680 --> 00:18:50.280]  不夠數不要緊
[00:18:50.280 --> 00:18:52.680]  每一個多出來的長子
[00:18:52.680 --> 00:18:58.280]  每人要拿五塊銀子來贖回
[00:18:58.280 --> 00:19:02.480]  今天我們基督徒稱耶穌基督是「救主」
[00:19:02.480 --> 00:19:06.280]  實際上是「救贖主」的意思
[00:19:06.280 --> 00:19:08.480]  我們本來都是罪人
[00:19:08.480 --> 00:19:12.280]  活在一個沒有上帝的空間
[00:19:12.280 --> 00:19:16.480]  保羅在《爾弗所書》第二章一至三節
[00:19:16.480 --> 00:19:18.680]  是這樣說的
[00:19:18.680 --> 00:19:24.480]  「從前你們因犯罪違抗上帝的命令
[00:19:24.480 --> 00:19:27.480]  你們在靈性上是死了
[00:19:27.480 --> 00:19:32.880]  那時候你們隨從這世界的邪風惡俗
[00:19:32.880 --> 00:19:35.480]  信服天界的掌權者
[00:19:35.480 --> 00:19:37.480]  就是管轄著那些
[00:19:37.480 --> 00:19:42.080]  違抗上帝命令的人的邪靈」
[00:19:42.080 --> 00:19:43.880]  其實我們每一個人
[00:19:43.880 --> 00:19:46.080]  從前也都跟他們一樣
[00:19:46.080 --> 00:19:48.080]  放縱本性的慾望
[00:19:48.080 --> 00:19:50.480]  隨從肉體的私慾意念
[00:19:50.480 --> 00:19:52.680]  因此我們跟別人沒有差別
[00:19:52.680 --> 00:19:57.680]  都注定了要受上帝的懲罰
[00:19:57.680 --> 00:20:00.080]  我們的情況真的很淒慘
[00:20:00.080 --> 00:20:02.880]  靈是死的
[00:20:02.880 --> 00:20:05.480]  思想就受邪靈控制
[00:20:05.480 --> 00:20:08.680]  肉體就受私慾控制
[00:20:08.680 --> 00:20:13.280]  靈魂體全部都是不由自主的
[00:20:13.280 --> 00:20:18.480]  我們澳洲最近要為同性婚姻合法化的事情來投票
[00:20:18.480 --> 00:20:21.480]  我們可以看到邪靈
[00:20:21.480 --> 00:20:25.080]  是怎樣搞擾、擾亂人的思想
[00:20:25.080 --> 00:20:28.280]  性別不再是男和女
[00:20:28.280 --> 00:20:31.880]  而是可以有兩百多種
[00:20:31.880 --> 00:20:33.480]  我都搞不定
[00:20:33.480 --> 00:20:35.880]  有一個醫生寫了一篇文章
[00:20:35.880 --> 00:20:37.080]  他說他都搞不定
[00:20:37.080 --> 00:20:40.280]  為甚麼會出了兩百多種
[00:20:40.280 --> 00:20:43.280]  最搞笑的是性別不固定
[00:20:43.280 --> 00:20:45.680]  隨著你今天的心情
[00:20:45.680 --> 00:20:47.080]  你可以決定
[00:20:47.080 --> 00:20:48.480]  你可以說我今天是女人
[00:20:48.480 --> 00:20:49.680]  今天是男人
[00:20:49.680 --> 00:20:51.680]  或者我都不確定
[00:20:51.680 --> 00:20:54.480]  我現在性別就填不確定
[00:20:54.480 --> 00:20:56.280]  可以是這樣
[00:20:56.280 --> 00:20:58.480]  自己是男還是女變了性
[00:20:58.480 --> 00:21:03.080]  都是不確定
[00:21:03.080 --> 00:21:09.280]  人類就在這種無知可憐的光景當中
[00:21:09.280 --> 00:21:13.680]  上帝就犧牲他的獨生子來救贖我們
[00:21:13.680 --> 00:21:16.480]  剛才我們已經看過波亞斯作為救贖者
[00:21:16.480 --> 00:21:19.480]  要付出很大的代價
[00:21:19.480 --> 00:21:21.080]  上帝救贖我們
[00:21:21.080 --> 00:21:24.480]  都同樣要付出很大的代價
[00:21:24.480 --> 00:21:26.280]  所以保羅說
[00:21:26.280 --> 00:21:31.080]  因為祂用重價買了你們
[00:21:31.080 --> 00:21:36.480]  所以你們要用身體來榮耀上帝
[00:21:36.480 --> 00:21:42.280]  我們可以怎樣用身體去榮耀上帝呢?
[00:21:42.280 --> 00:21:45.280]  除了不要犯淫亂的罪之外
[00:21:45.280 --> 00:21:49.080]  保羅在羅馬書十二章一節提醒我們
[00:21:49.080 --> 00:21:50.480]  弟兄姊妹們
[00:21:50.480 --> 00:21:53.880]  既然上帝這樣憐恤我們
[00:21:53.880 --> 00:21:58.480]  我勸你們將身體獻上
[00:21:58.480 --> 00:22:00.480]  當作活祭
[00:22:00.480 --> 00:22:02.680]  專心侍奉祂
[00:22:02.680 --> 00:22:05.680]  蒙祂喜悅
[00:22:05.680 --> 00:22:09.080]  兄姊妹,人生是很短暫的
[00:22:09.080 --> 00:22:14.480]  傳道書的作者形容人生短暫到像一口氣
[00:22:14.480 --> 00:22:17.480]  吹一下就沒有了
[00:22:17.480 --> 00:22:23.280]  唯有為主所做的事是永遠長存
[00:22:23.280 --> 00:22:25.880]  希望我們記得
[00:22:25.880 --> 00:22:32.680]  上帝是用重價救贖了我們
