
[00:00:00.000 --> 00:00:06.000]  各位靖姐妹,各位朋友,大家好,今天是復活節,祝大家復活節平安
[00:10:20.000 --> 00:10:22.000]  十六節開始
[00:10:22.000 --> 00:10:25.000]  到十八節大家讀三節
[00:10:25.000 --> 00:10:29.000]  我讀十二到十五節
[00:10:29.000 --> 00:10:33.000]  那時我帶著祭司長的權柄和命令
[00:10:33.000 --> 00:10:35.000]  往大馬士革去
[00:10:36.000 --> 00:10:39.000]  王啊,我在路上中午的時候
[00:10:39.000 --> 00:10:41.000]  看見從天上一道光
[00:10:41.000 --> 00:10:43.000]  被太陽盲亮
[00:10:43.000 --> 00:10:46.000]  四面照射著我和跟隨我的人
[00:10:46.000 --> 00:10:49.000]  我們都輔導在地
[00:10:49.000 --> 00:10:51.000]  我就聽見有聲音
[00:10:51.000 --> 00:10:53.000]  用希伯來話對我說
[00:10:53.000 --> 00:10:56.000]  掃羅,掃羅,你為什麼迫害我
[00:10:56.000 --> 00:10:59.000]  你用腳踢翅膀是知道負荷的
[00:10:59.000 --> 00:11:02.000]  我說,主啊,你是誰
[00:11:03.000 --> 00:11:06.000]  主說,我就是你所迫害的耶穌
[00:11:06.000 --> 00:11:08.000]  起來站著
[00:11:08.000 --> 00:11:11.000]  我要向你顯現的目的
[00:11:11.000 --> 00:11:13.000]  是要派你作服役
[00:11:13.000 --> 00:11:15.000]  為看見的
[00:11:15.000 --> 00:11:19.000]  和我展示你的事作驗證
[00:11:19.000 --> 00:11:26.000]  我猜你們有問題
[00:11:26.000 --> 00:11:29.000]  要開他們的眼睛
[00:11:29.000 --> 00:11:31.000]  使他們從黑暗中
[00:11:33.000 --> 00:11:34.000]  看見他們的眼睛
[00:11:34.000 --> 00:11:39.000]  看見他們的眼睛
[00:11:39.000 --> 00:11:41.000]  看見他們的眼睛
[00:11:41.000 --> 00:11:43.000]  看見他們的眼睛
[00:11:43.000 --> 00:11:45.000]  看見他們的眼睛
[00:11:45.000 --> 00:11:47.000]  看見他們的眼睛
[00:11:47.000 --> 00:11:49.000]  看見他們的眼睛
[00:11:49.000 --> 00:11:51.000]  看見他們的眼睛
[00:11:51.000 --> 00:11:53.000]  看見他們的眼睛
[00:11:53.000 --> 00:11:55.000]  看見他們的眼睛
[00:11:55.000 --> 00:11:57.000]  看見他們的眼睛
[00:11:57.000 --> 00:11:59.000]  看見他們的眼睛
[00:11:59.000 --> 00:12:01.000]  看見他們的眼睛
[00:12:02.000 --> 00:12:03.000]  看見他們的眼睛
[00:12:03.000 --> 00:12:05.000]  看見他們的眼睛
[00:12:05.000 --> 00:12:07.000]  看見他們的眼睛
[00:12:07.000 --> 00:12:09.000]  看見他們的眼睛
[00:12:09.000 --> 00:12:11.000]  看見他們的眼睛
[00:12:11.000 --> 00:12:13.000]  看見他們的眼睛
[00:12:13.000 --> 00:12:15.000]  看見他們的眼睛
[00:12:15.000 --> 00:12:17.000]  看見他們的眼睛
[00:12:17.000 --> 00:12:19.000]  看見他們的眼睛
[00:12:19.000 --> 00:12:21.000]  看見他們的眼睛
[00:12:21.000 --> 00:12:23.000]  看見他們的眼睛
[00:12:23.000 --> 00:12:25.000]  看見他們的眼睛
[00:12:25.000 --> 00:12:27.000]  看見他們的眼睛
[00:12:27.000 --> 00:12:29.000]  看見他們的眼睛
[00:12:29.000 --> 00:12:31.000]  看見他們的眼睛
[00:12:32.000 --> 00:12:33.000]  看見他們的眼睛
[00:12:33.000 --> 00:12:35.000]  看見他們的眼睛
[00:12:35.000 --> 00:12:37.000]  看見他們的眼睛
[00:12:37.000 --> 00:12:39.000]  看見他們的眼睛
[00:12:39.000 --> 00:12:41.000]  看見他們的眼睛
[00:12:41.000 --> 00:12:43.000]  看見他們的眼睛
[00:12:43.000 --> 00:12:45.000]  看見他們的眼睛
[00:12:45.000 --> 00:12:47.000]  看見他們的眼睛
[00:12:47.000 --> 00:12:49.000]  看見他們的眼睛
[00:12:49.000 --> 00:12:51.000]  看見他們的眼睛
[00:12:51.000 --> 00:12:53.000]  看見他們的眼睛
[00:12:53.000 --> 00:12:55.000]  看見他們的眼睛
[00:12:55.000 --> 00:12:57.000]  看見他們的眼睛
[00:12:57.000 --> 00:12:59.000]  看見他們的眼睛
[00:12:59.000 --> 00:13:01.000]  看見他們的眼睛
[00:13:02.000 --> 00:13:03.000]  看見他們的眼睛
[00:13:03.000 --> 00:13:05.000]  看見他們的眼睛
[00:13:05.000 --> 00:13:07.000]  看見他們的眼睛
[00:13:07.000 --> 00:13:09.000]  看見他們的眼睛
[00:13:09.000 --> 00:13:11.000]  看見他們的眼睛
[00:13:11.000 --> 00:13:13.000]  看見他們的眼睛
[00:13:13.000 --> 00:13:15.000]  看見他們的眼睛
[00:13:15.000 --> 00:13:17.000]  看見他們的眼睛
[00:13:17.000 --> 00:13:19.000]  看見他們的眼睛
[00:13:19.000 --> 00:13:21.000]  看見他們的眼睛
[00:13:21.000 --> 00:13:23.000]  看見他們的眼睛
[00:13:23.000 --> 00:13:25.000]  看見他們的眼睛
[00:13:25.000 --> 00:13:27.000]  看見他們的眼睛
[00:13:27.000 --> 00:13:29.000]  看見他們的眼睛
[00:13:29.000 --> 00:13:31.000]  看見他們的眼睛
[00:13:32.000 --> 00:13:33.000]  看見他們的眼睛
[00:13:33.000 --> 00:13:35.000]  看見他們的眼睛
[00:13:35.000 --> 00:13:37.000]  看見他們的眼睛
[00:13:37.000 --> 00:13:39.000]  看見他們的眼睛
[00:13:39.000 --> 00:13:41.000]  看見他們的眼睛
[00:13:41.000 --> 00:13:43.000]  看見他們的眼睛
[00:13:43.000 --> 00:13:45.000]  看見他們的眼睛
[00:13:45.000 --> 00:13:47.000]  看見他們的眼睛
[00:13:47.000 --> 00:13:49.000]  看見他們的眼睛
[00:13:49.000 --> 00:13:51.000]  看見他們的眼睛
[00:13:51.000 --> 00:13:53.000]  看見他們的眼睛
[00:13:53.000 --> 00:13:55.000]  看見他們的眼睛
[00:13:55.000 --> 00:13:57.000]  看見他們的眼睛
[00:13:57.000 --> 00:13:59.000]  看見他們的眼睛
[00:13:59.000 --> 00:14:01.000]  看見他們的眼睛
[00:14:02.000 --> 00:14:03.000]  看見他們的眼睛
[00:14:03.000 --> 00:14:05.000]  看見他們的眼睛
[00:14:05.000 --> 00:14:07.000]  看見他們的眼睛
[00:14:07.000 --> 00:14:09.000]  看見他們的眼睛
[00:14:09.000 --> 00:14:11.000]  看見他們的眼睛
[00:14:11.000 --> 00:14:13.000]  看見他們的眼睛
[00:14:13.000 --> 00:14:15.000]  看見他們的眼睛
[00:14:15.000 --> 00:14:17.000]  看見他們的眼睛
[00:14:17.000 --> 00:14:19.000]  看見他們的眼睛
[00:14:19.000 --> 00:14:21.000]  看見他們的眼睛
[00:14:21.000 --> 00:14:23.000]  看見他們的眼睛
[00:14:23.000 --> 00:14:25.000]  看見他們的眼睛
[00:14:25.000 --> 00:14:27.000]  看見他們的眼睛
[00:14:27.000 --> 00:14:29.000]  看見他們的眼睛
[00:14:29.000 --> 00:14:31.000]  看見他們的眼睛
[00:14:32.000 --> 00:14:33.000]  看見他們的眼睛
[00:14:33.000 --> 00:14:35.000]  看見他們的眼睛
[00:14:35.000 --> 00:14:37.000]  看見他們的眼睛
[00:14:37.000 --> 00:14:39.000]  看見他們的眼睛
[00:14:39.000 --> 00:14:41.000]  看見他們的眼睛
[00:14:41.000 --> 00:14:43.000]  看見他們的眼睛
[00:14:43.000 --> 00:14:45.000]  看見他們的眼睛
[00:14:45.000 --> 00:14:47.000]  看見他們的眼睛
[00:14:47.000 --> 00:14:49.000]  看見他們的眼睛
[00:14:49.000 --> 00:14:51.000]  看見他們的眼睛
[00:14:51.000 --> 00:14:53.000]  看見他們的眼睛
[00:14:53.000 --> 00:14:55.000]  看見他們的眼睛
[00:14:55.000 --> 00:14:57.000]  看見他們的眼睛
[00:14:57.000 --> 00:14:59.000]  看見他們的眼睛
[00:14:59.000 --> 00:15:01.000]  看見他們的眼睛
[00:15:02.000 --> 00:15:03.000]  看見他們的眼睛
[00:15:03.000 --> 00:15:05.000]  看見他們的眼睛
[00:15:05.000 --> 00:15:07.000]  看見他們的眼睛
[00:15:07.000 --> 00:15:09.000]  看見他們的眼睛
[00:15:09.000 --> 00:15:11.000]  看見他們的眼睛
[00:15:11.000 --> 00:15:13.000]  看見他們的眼睛
[00:15:13.000 --> 00:15:15.000]  看見他們的眼睛
[00:15:15.000 --> 00:15:17.000]  看見他們的眼睛
[00:15:17.000 --> 00:15:19.000]  看見他們的眼睛
[00:15:19.000 --> 00:15:21.000]  看見他們的眼睛
[00:15:21.000 --> 00:15:23.000]  看見他們的眼睛
[00:15:23.000 --> 00:15:25.000]  看見他們的眼睛
[00:15:25.000 --> 00:15:27.000]  看見他們的眼睛
[00:15:27.000 --> 00:15:29.000]  看見他們的眼睛
[00:15:29.000 --> 00:15:31.000]  看見他們的眼睛
[00:15:32.000 --> 00:15:33.000]  看見他們的眼睛
[00:15:33.000 --> 00:15:35.000]  看見他們的眼睛
[00:15:35.000 --> 00:15:37.000]  看見他們的眼睛
[00:15:37.000 --> 00:15:39.000]  看見他們的眼睛
[00:15:39.000 --> 00:15:41.000]  看見他們的眼睛
[00:15:41.000 --> 00:15:43.000]  看見他們的眼睛
[00:15:43.000 --> 00:15:45.000]  看見他們的眼睛
[00:15:45.000 --> 00:15:47.000]  看見他們的眼睛
[00:15:47.000 --> 00:15:49.000]  看見他們的眼睛
[00:15:49.000 --> 00:15:51.000]  看見他們的眼睛
[00:15:51.000 --> 00:15:53.000]  看見他們的眼睛
[00:15:53.000 --> 00:15:55.000]  看見他們的眼睛
[00:15:55.000 --> 00:15:57.000]  看見他們的眼睛
[00:15:57.000 --> 00:15:59.000]  看見他們的眼睛
[00:15:59.000 --> 00:16:01.000]  看見他們的眼睛
[00:16:02.000 --> 00:16:03.000]  看見他們的眼睛
[00:16:03.000 --> 00:16:05.000]  看見他們的眼睛
[00:16:05.000 --> 00:16:07.000]  看見他們的眼睛
[00:16:07.000 --> 00:16:09.000]  看見他們的眼睛
[00:16:09.000 --> 00:16:11.000]  看見他們的眼睛
[00:16:11.000 --> 00:16:13.000]  看見他們的眼睛
[00:16:13.000 --> 00:16:15.000]  看見他們的眼睛
[00:16:15.000 --> 00:16:17.000]  看見他們的眼睛
[00:16:17.000 --> 00:16:19.000]  看見他們的眼睛
[00:16:19.000 --> 00:16:21.000]  看見他們的眼睛
[00:16:21.000 --> 00:16:23.000]  看見他們的眼睛
[00:16:23.000 --> 00:16:25.000]  看見他們的眼睛
[00:16:25.000 --> 00:16:27.000]  看見他們的眼睛
[00:16:27.000 --> 00:16:29.000]  看見他們的眼睛
[00:16:29.000 --> 00:16:31.000]  看見他們的眼睛
[00:16:32.000 --> 00:16:33.000]  看見他們的眼睛
[00:16:33.000 --> 00:16:35.000]  看見他們的眼睛
[00:16:35.000 --> 00:16:37.000]  看見他們的眼睛
[00:16:37.000 --> 00:16:39.000]  看見他們的眼睛
[00:16:39.000 --> 00:16:41.000]  看見他們的眼睛
[00:16:41.000 --> 00:16:43.000]  看見他們的眼睛
[00:16:43.000 --> 00:16:45.000]  看見他們的眼睛
[00:16:45.000 --> 00:16:47.000]  看見他們的眼睛
[00:16:47.000 --> 00:16:49.000]  看見他們的眼睛
[00:16:49.000 --> 00:16:51.000]  看見他們的眼睛
[00:16:51.000 --> 00:16:53.000]  看見他們的眼睛
[00:16:53.000 --> 00:16:55.000]  看見他們的眼睛
[00:16:55.000 --> 00:16:57.000]  看見他們的眼睛
[00:16:57.000 --> 00:16:59.000]  看見他們的眼睛
[00:16:59.000 --> 00:17:01.000]  看見他們的眼睛
[00:17:02.000 --> 00:17:03.000]  看見他們的眼睛
[00:17:03.000 --> 00:17:05.000]  看見他們的眼睛
[00:17:05.000 --> 00:17:07.000]  看見他們的眼睛
[00:17:07.000 --> 00:17:09.000]  看見他們的眼睛
[00:17:09.000 --> 00:17:11.000]  看見他們的眼睛
[00:17:11.000 --> 00:17:13.000]  看見他們的眼睛
[00:17:13.000 --> 00:17:15.000]  看見他們的眼睛
[00:17:15.000 --> 00:17:17.000]  看見他們的眼睛
[00:17:17.000 --> 00:17:19.000]  看見他們的眼睛
[00:17:19.000 --> 00:17:21.000]  看見他們的眼睛
[00:17:21.000 --> 00:17:23.000]  看見他們的眼睛
[00:17:23.000 --> 00:17:25.000]  看見他們的眼睛
[00:17:25.000 --> 00:17:27.000]  看見他們的眼睛
[00:17:27.000 --> 00:17:29.000]  看見他們的眼睛
[00:17:29.000 --> 00:17:31.000]  看見他們的眼睛
[00:17:32.000 --> 00:17:33.000]  看見他們的眼睛
[00:17:33.000 --> 00:17:35.000]  看見他們的眼睛
[00:17:35.000 --> 00:17:37.000]  看見他們的眼睛
[00:17:37.000 --> 00:17:39.000]  看見他們的眼睛
[00:17:39.000 --> 00:17:41.000]  看見他們的眼睛
[00:17:41.000 --> 00:17:43.000]  看見他們的眼睛
[00:17:43.000 --> 00:17:45.000]  看見他們的眼睛
[00:17:45.000 --> 00:17:47.000]  看見他們的眼睛
[00:17:47.000 --> 00:17:49.000]  看見他們的眼睛
[00:17:49.000 --> 00:17:51.000]  看見他們的眼睛
[00:17:51.000 --> 00:17:53.000]  看見他們的眼睛
[00:17:53.000 --> 00:17:55.000]  看見他們的眼睛
[00:17:55.000 --> 00:17:57.000]  看見他們的眼睛
[00:17:57.000 --> 00:17:59.000]  看見他們的眼睛
[00:17:59.000 --> 00:18:01.000]  看見他們的眼睛
[00:18:02.000 --> 00:18:03.000]  看見他們的眼睛
[00:18:03.000 --> 00:18:05.000]  看見他們的眼睛
[00:18:05.000 --> 00:18:07.000]  看見他們的眼睛
[00:18:07.000 --> 00:18:09.000]  看見他們的眼睛
[00:18:09.000 --> 00:18:11.000]  看見他們的眼睛
[00:18:11.000 --> 00:18:13.000]  看見他們的眼睛
[00:18:13.000 --> 00:18:15.000]  看見他們的眼睛
[00:18:15.000 --> 00:18:17.000]  看見他們的眼睛
[00:18:17.000 --> 00:18:19.000]  看見他們的眼睛
[00:18:19.000 --> 00:18:21.000]  看見他們的眼睛
[00:18:21.000 --> 00:18:23.000]  看見他們的眼睛
[00:18:23.000 --> 00:18:25.000]  看見他們的眼睛
[00:18:25.000 --> 00:18:27.000]  看見他們的眼睛
[00:18:27.000 --> 00:18:29.000]  看見他們的眼睛
[00:18:29.000 --> 00:18:31.000]  看見他們的眼睛
[00:18:32.000 --> 00:18:33.000]  看見他們的眼睛
[00:18:33.000 --> 00:18:35.000]  看見他們的眼睛
[00:18:35.000 --> 00:18:37.000]  看見他們的眼睛
[00:18:37.000 --> 00:18:39.000]  看見他們的眼睛
