
[00:00:00.000 --> 00:00:03.780]  我們所相信的上帝是一個充滿了慈憐的上帝
[00:03:27.560 --> 00:03:30.000]  但是當你信了主之後
[00:03:30.000 --> 00:03:32.080]  我們就要靠主耶穌
[00:03:32.080 --> 00:03:37.040]  去違反自己裏面的人性
[00:03:37.040 --> 00:03:41.360]  我過去有一個習慣
[00:03:41.360 --> 00:03:47.440]  就是我每一個月會送自己一份小禮物
[00:03:47.440 --> 00:03:50.640]  你知道是什麼禮物嗎?
[00:03:50.640 --> 00:03:55.280]  就是我很喜歡看科幻電影
[00:03:55.280 --> 00:04:00.320]  好像超人 星球大戰
[00:04:00.320 --> 00:04:04.080]  我很喜歡看這些 最近還有雷神
[00:04:04.080 --> 00:04:06.320]  我都很喜歡看
[00:04:06.320 --> 00:04:11.120]  每一個月辛苦完之後 我就會去買一隻光碟
[00:04:11.120 --> 00:04:14.440]  每一個月辛苦完之後 我就會去買一隻光碟
[00:04:14.440 --> 00:04:18.240]  獎賞自己 送給自己
[00:04:18.240 --> 00:04:20.040]  但是有一次
[00:04:20.040 --> 00:04:26.520]  我自己就進到那間影視店裏面
[00:04:26.520 --> 00:04:33.440]  那套超人一百九十幾塊
[00:04:33.440 --> 00:04:38.280]  我覺得太貴了 不買
[00:04:38.280 --> 00:04:44.480]  我最後還是沒有買 但是很猶豫
[00:04:44.480 --> 00:04:45.880]  最後還是沒買
[00:04:45.880 --> 00:04:51.120]  過了幾天之後 是主日
[00:04:51.120 --> 00:04:54.120]  我回教會的時候
[00:04:54.120 --> 00:04:59.200]  忽然之間在路中間有一個人走過來
[00:04:59.200 --> 00:05:05.040]  他是我在佐敦認識的一個街坊
[00:05:05.040 --> 00:05:09.600]  他是一個很基層的人
[00:05:09.600 --> 00:05:15.080]  他走過來想問我借兩百塊
[00:05:15.080 --> 00:05:22.240]  我說 你問我借兩三百塊幹什麼
[00:05:22.240 --> 00:05:27.120]  他說我今天要去看醫生
[00:05:27.120 --> 00:05:35.720]  去拿一個地盤的安全證
[00:05:35.720 --> 00:05:37.720]  我沒有錢
[00:05:37.720 --> 00:05:43.400]  我拿到這個安全證 我就可以開工了
[00:05:43.400 --> 00:05:49.400]  鄭牧師啊 你可不可以借兩三百塊給我
[00:05:49.400 --> 00:05:52.080]  那我就馬上借了給他
[00:05:52.080 --> 00:05:57.400]  但是借完之後 我的心就覺得
[00:05:57.400 --> 00:06:00.280]  我會不會被他騙了呢
[00:06:00.280 --> 00:06:04.200]  星期天有得拿證的嗎
[00:06:04.200 --> 00:06:08.320]  是不是真的有得拿證的呢
[00:06:08.320 --> 00:06:11.400]  但是之後我想
[00:06:11.400 --> 00:06:14.800]  算了兩三百塊
[00:06:14.800 --> 00:06:21.280]  沒關係了 被他騙了就騙了
[00:06:21.280 --> 00:06:24.120]  一個禮拜之後
[00:06:24.120 --> 00:06:28.520]  這個街坊上來教會
[00:06:28.520 --> 00:06:32.000]  他拿回兩百塊
[00:06:32.000 --> 00:06:33.760]  還給我
[00:06:33.760 --> 00:06:35.800]  牧師 謝謝你
[00:06:35.800 --> 00:06:37.760]  我出了證了
[00:06:37.760 --> 00:06:39.960]  我現在把錢還給你
[00:06:39.960 --> 00:06:43.160]  哇 我很慚愧
[00:06:43.160 --> 00:06:46.160]  之後他把證拿出來
[00:06:46.160 --> 00:06:50.200]  哎呀 原來星期天真的可以拿證的
[00:06:50.200 --> 00:06:52.760]  我更加慚愧
[00:06:52.760 --> 00:06:56.240]  但是我有一個很大的反省
[00:06:56.240 --> 00:06:57.880]  這個街坊
[00:06:57.880 --> 00:07:00.880]  在一個馬路上等我
[00:07:00.880 --> 00:07:07.040]  他怎麼知道我什麼時候會走那條路呢
[00:07:07.040 --> 00:07:11.760]  其實他應該很早就在那裏等着我
[00:07:11.760 --> 00:07:14.560]  一直等到我出現
[00:07:14.560 --> 00:07:19.400]  問我借這兩三百塊
[00:07:19.400 --> 00:07:22.560]  我有一個很大的感動
[00:07:22.560 --> 00:07:24.800]  由今年開始
[00:07:24.800 --> 00:07:29.520]  我把所有買光碟的錢
[00:07:29.520 --> 00:07:32.000]  我存起來
[00:07:32.000 --> 00:07:35.120]  我加起來
[00:07:35.120 --> 00:07:36.840]  有六百塊
[00:07:36.840 --> 00:07:39.080]  我就跟自己說
[00:07:39.080 --> 00:07:42.360]  我用這六百塊
[00:07:42.360 --> 00:07:46.080]  換成零錢
[00:07:46.080 --> 00:07:50.200]  見到乞丐 我就給他
[00:07:50.200 --> 00:07:51.880]  這些錢
[00:07:51.880 --> 00:07:55.080]  是上帝你給我的感動
[00:07:55.080 --> 00:07:57.480]  我一見到乞丐
[00:07:57.480 --> 00:07:59.600]  我就馬上給他
[00:07:59.600 --> 00:08:02.840]  我不管他是真的乞丐
[00:08:02.840 --> 00:08:04.520]  還是假的乞丐
[00:08:04.520 --> 00:08:08.000]  還是丐幫
[00:08:08.000 --> 00:08:10.840]  香港都會有丐幫的 大家知道
[00:08:10.840 --> 00:08:14.120]  我都照給
[00:08:14.120 --> 00:08:16.000]  感謝主
[00:08:16.000 --> 00:08:18.080]  八個月
[00:08:18.080 --> 00:08:21.840]  我沒有買任何一隻光碟
[00:08:21.840 --> 00:08:24.560]  就是因爲這個街坊
[00:08:24.560 --> 00:08:27.600]  他站在街上等了我很久
[00:08:27.600 --> 00:08:30.280]  只是爲了這兩三百塊
[00:08:30.280 --> 00:08:34.480]  能夠去到地盤開工
[00:08:34.480 --> 00:08:37.000]  所以我這六百塊
[00:08:37.000 --> 00:08:38.760]  我有一個感動
[00:08:38.760 --> 00:08:40.760]  就是在今年
[00:08:40.760 --> 00:08:43.120]  希望可以幫助那些乞丐
[00:08:43.120 --> 00:08:45.720]  無論是真的假的
[00:08:45.720 --> 00:08:47.360]  我都照給
[00:08:47.360 --> 00:08:51.400]  所以現在我很多時候有一個動作
[00:08:51.400 --> 00:08:54.480]  就是摸摸自己的褲袋
[00:08:54.480 --> 00:08:57.320]  有沒有那些錢
[00:08:57.320 --> 00:08:59.680]  沒有就預備好
[00:08:59.680 --> 00:09:02.600]  經過路的時候
[00:09:02.600 --> 00:09:04.080]  見到乞丐
[00:09:04.080 --> 00:09:07.080]  就可以很方便地給錢
[00:09:07.080 --> 00:09:08.880]  弟兄姐妹
[00:09:08.880 --> 00:09:14.400]  有時候我們私語的時候
[00:09:14.400 --> 00:09:17.240]  是違反自己裏面的本性
[00:09:17.240 --> 00:09:22.520]  是要強迫自己去遵守上帝的吩咐
[00:09:22.520 --> 00:09:26.240]  無論是被上帝要求去做
[00:09:26.240 --> 00:09:31.040]  還是因爲你愛上帝的緣故
[00:09:31.040 --> 00:09:32.480]  你很愛上帝的緣故
[00:09:32.480 --> 00:09:36.680]  你都是願意去遵守的
[00:09:36.680 --> 00:09:39.400]  不是因爲牧師的吩咐
[00:09:39.400 --> 00:09:41.880]  不是因爲信息的教導
[00:09:41.880 --> 00:09:45.760]  而是你樂意地跟隨上帝的吩咐
[00:09:45.760 --> 00:09:50.240]  所以你就去做了
[00:09:50.240 --> 00:09:54.880]  私語是愛上帝的表現
[00:09:54.880 --> 00:09:59.320]  是一種很甘心樂意的私語
[00:09:59.320 --> 00:10:06.480]  《真言》十三章三十一節
[00:10:06.480 --> 00:10:09.160]  欺壓貧寒的
[00:10:09.160 --> 00:10:12.920]  是辱沒造他的主
[00:10:12.920 --> 00:10:15.360]  憐憫貧乏的
[00:10:15.360 --> 00:10:17.720]  就是尊敬主
[00:10:17.720 --> 00:10:20.600]  所以你遵守上帝的吩咐
[00:10:20.600 --> 00:10:22.080]  好憐憫
[00:10:22.080 --> 00:10:23.440]  好心地
[00:10:23.440 --> 00:10:24.760]  做好事
[00:10:24.760 --> 00:10:26.440]  慷慨地去私語
[00:10:26.440 --> 00:10:35.720]  其實就是尊敬主
[00:10:35.720 --> 00:10:38.080]  第二,我們效法上帝的慈憐
[00:10:38.080 --> 00:10:40.480]  第二,我們效法上帝的慈憐
[00:10:40.480 --> 00:10:42.720]  以往曾經有一個觀念
[00:10:42.720 --> 00:10:45.560]  我相信是三四十年前的一個觀念
[00:10:45.560 --> 00:10:49.240]  以往三十年前的一個觀念
[00:10:49.240 --> 00:10:53.000]  他說舊約的上帝是公義的
[00:10:53.000 --> 00:10:56.280]  新約的上帝是慈愛的
[00:10:56.280 --> 00:10:58.880]  我不知道大家有沒有聽過
[00:10:58.880 --> 00:11:00.840]  但是無論是舊約還是新約
[00:11:00.840 --> 00:11:02.000]  都是同一位上帝
[00:11:02.000 --> 00:11:03.520]  但是無論是舊約還是新約
[00:11:03.520 --> 00:11:04.440]  都是同一位上帝
[00:11:04.440 --> 00:11:07.160]  上帝由始至終都是既公義又慈愛的
[00:11:07.160 --> 00:11:09.800]  上帝由始至終都是既公義又慈愛的
[00:11:09.800 --> 00:11:12.640]  上帝在公義裏面的審判有慈愛
[00:11:12.640 --> 00:11:14.800]  上帝在公義的裏面有慈愛
[00:11:14.800 --> 00:11:16.960]  在慈愛的體諒裏面有公義
[00:11:16.960 --> 00:11:19.760]  在慈愛的體諒裏面有公義
[00:11:19.760 --> 00:11:21.560]  而且我很深的體會到
[00:11:21.560 --> 00:11:23.840]  而且我很深的體會到
[00:11:23.840 --> 00:11:26.680]  上帝的慈愛永遠是多過
[00:11:26.680 --> 00:11:29.120]  上帝的慈愛永遠是多過
[00:11:29.120 --> 00:11:30.640]  大過
[00:11:30.640 --> 00:11:32.480]  優先過
[00:11:32.480 --> 00:11:35.440]  祂的公義
[00:11:35.440 --> 00:11:36.160]  認不認同
[00:11:36.160 --> 00:11:37.360]  認不認同
[00:11:37.360 --> 00:11:38.600]  在我的生命經歷裏面
[00:11:38.600 --> 00:11:39.840]  在我生命經歷裏面
[00:11:39.840 --> 00:11:40.800]  我就絕對認同
[00:11:40.800 --> 00:11:41.520]  我絕對認同
[00:11:41.520 --> 00:11:42.840]  上帝的慈愛
[00:11:42.840 --> 00:11:44.880]  絕對認同上帝的慈愛
[00:11:44.880 --> 00:11:45.560]  是多過
[00:11:45.560 --> 00:11:46.480]  大過
[00:11:46.480 --> 00:11:46.920]  大過
[00:11:46.920 --> 00:11:48.320]  優先過祂的公義
[00:11:48.320 --> 00:11:49.520]  優先過祂的公義
[00:11:49.520 --> 00:11:51.480]  當我們經歷上帝的慈愛的時候
[00:11:51.480 --> 00:11:54.120]  當我們經歷上帝的慈愛的時候
[00:11:54.120 --> 00:11:56.920]  應該學習以恩慈的態度來待人
[00:11:56.920 --> 00:11:58.880]  應該學習以恩慈的態度來待人
[00:11:58.880 --> 00:12:02.120]  存着一個好心底來彼此饒恕
[00:12:02.120 --> 00:12:04.800]  存着一個很好的心腸彼此的饒恕
[00:12:04.800 --> 00:12:06.320]  你有這個好心底的時候
[00:12:06.320 --> 00:12:08.280]  你就可以考慮別人的需要
[00:12:08.280 --> 00:12:09.720]  當你有這個好心腸的時候
[00:12:09.720 --> 00:12:10.960]  你就會考慮到別人的需要
[00:12:10.960 --> 00:12:12.560]  你有這個好心腸的時候
[00:12:12.560 --> 00:12:14.320]  你就能夠敏銳別人的需要
[00:12:14.320 --> 00:12:15.880]  如果你有這個好心腸的時候
[00:12:15.880 --> 00:12:19.040]  你就會敏銳於別人的需要
[00:12:19.040 --> 00:12:20.360]  問下各位一個問題
[00:12:20.360 --> 00:12:21.400]  問下大家一個問題
[00:12:21.400 --> 00:12:24.040]  過去一個禮拜你有沒有做些好事
[00:12:24.040 --> 00:12:27.400]  過去一個禮拜你有沒有做一個好事
[00:12:27.400 --> 00:12:28.600]  我有
[00:12:28.600 --> 00:12:29.800]  你有啊
[00:12:29.800 --> 00:12:31.720]  你有那你分享你過去一個星期
[00:12:31.720 --> 00:12:33.520]  你做了什麼好事
[00:12:33.520 --> 00:12:36.800]  因爲也剛剛好跟牧師講的差不多
[00:12:36.800 --> 00:12:40.160]  因爲我回家要經過一個天橋
[00:12:40.160 --> 00:12:42.800]  我這裏要走去紅漢火車站
[00:12:42.800 --> 00:12:46.280]  那我這兩天我剛好經過幾次
[00:12:46.280 --> 00:12:49.200]  第一次我經過我看一個
[00:12:49.200 --> 00:12:51.440]  他不知道是不是不應該叫乞丐
[00:12:51.440 --> 00:12:53.440]  反正他是一邊手腳沒有的
[00:12:53.440 --> 00:12:55.800]  一個年輕人來在那裏唱歌
[00:12:55.800 --> 00:12:57.560]  完了以後我第一次走過
[00:12:57.560 --> 00:12:59.320]  我就沒有太理他
[00:12:59.320 --> 00:13:00.960]  完了我就說如果我回來的話
[00:13:00.960 --> 00:13:03.200]  他還在那裏唱歌的話
[00:13:03.200 --> 00:13:05.880]  他唱以前我們年輕時候那個流行曲
[00:13:05.880 --> 00:13:07.320]  我會給他錢
[00:13:07.320 --> 00:13:08.920]  後來我回去以後我還是沒有給他
[00:13:08.920 --> 00:13:10.120]  因爲我跟牧師講一樣
[00:13:10.120 --> 00:13:11.600]  我不知道他真的假的
[00:13:11.600 --> 00:13:13.320]  後來第二天我又再來尖沙咀
[00:13:13.320 --> 00:13:15.280]  他還在那裏唱
[00:13:15.280 --> 00:13:17.040]  完了以後他唱的歌挺感動我
[00:13:17.040 --> 00:13:18.880]  我就出了那個憐憫的心
[00:13:18.880 --> 00:13:20.800]  完了我就算我走過去了
[00:13:20.800 --> 00:13:24.280]  完了我還是再掏錢包再走回來再給他
[00:13:24.280 --> 00:13:26.200]  我剛好試過這個
[00:13:26.200 --> 00:13:28.400]  做得很好啊是不是
[00:13:28.400 --> 00:13:29.600]  是不是
[00:13:29.600 --> 00:13:35.920]  那我就把這份小禮物送給你 獎賞你
[00:13:35.920 --> 00:13:37.000]  請問在過去一個禮拜
[00:13:37.000 --> 00:13:38.880]  你有沒有做一些很深長的事
[00:13:38.880 --> 00:13:41.200]  請問大家有沒有做一個
[00:13:41.200 --> 00:13:43.240]  過去一個禮拜有做好心腸的事
[00:13:43.240 --> 00:13:46.440]  有沒有想跟大家分享
[00:13:46.440 --> 00:13:47.800]  剛纔我看到有人點頭的
[00:13:47.800 --> 00:13:49.560]  我剛剛看有人點頭
[00:13:49.560 --> 00:13:52.480]  阿琪琪我看到你點頭的
[00:13:52.480 --> 00:13:53.600]  你有沒有做到
[00:13:53.600 --> 00:13:55.800]  你有沒有做好心腸的事呢
[00:13:55.800 --> 00:13:56.520]  是不是
[00:13:56.520 --> 00:13:57.240]  是不是有
[00:13:57.240 --> 00:13:58.480]  你想不想分享
[00:13:58.480 --> 00:13:59.800]  你分享一下好不好
[00:13:59.800 --> 00:14:01.200]  不過你有做到是不是
[00:14:01.200 --> 00:14:01.880]  他有做到
[00:14:01.880 --> 00:14:02.800]  好那你出來
[00:14:02.800 --> 00:14:04.520]  那請你出來
[00:14:04.520 --> 00:14:06.800]  好我現在把這份小禮物送給你
[00:14:06.800 --> 00:14:08.840]  我把這小禮物又送給你
[00:14:08.840 --> 00:14:11.520]  肯定你的好心腸行爲
[00:14:11.520 --> 00:14:17.800]  肯定你的好心腸的行爲
[00:14:17.800 --> 00:14:18.960]  不知道你有沒有看報紙
[00:14:18.960 --> 00:14:20.080]  不知道你有沒有看報紙
[00:14:20.080 --> 00:14:21.400]  應該是前一個星期
[00:14:21.400 --> 00:14:22.680]  應該是前一個星期
[00:14:22.680 --> 00:14:24.120]  做了一個很得意的統計
[00:14:24.120 --> 00:14:26.520]  做了一個很特別的統計
[00:14:26.520 --> 00:14:28.480]  香港人大部分有多少人
[00:14:28.480 --> 00:14:30.000]  在過去一個月裏面
[00:14:30.000 --> 00:14:31.240]  有做了一些好事
[00:14:31.240 --> 00:14:33.680]  香港人過去一個月裏面
[00:14:33.680 --> 00:14:35.320]  做了多少件好事
[00:14:35.320 --> 00:14:36.800]  在訪問的結果裏面
[00:14:36.800 --> 00:14:38.760]  原來70%的香港人
[00:14:38.760 --> 00:14:39.720]  在過去一個月裏面
[00:14:39.720 --> 00:14:40.840]  都做了一些好事
[00:14:40.840 --> 00:14:42.720]  訪問統計裏面
[00:14:42.720 --> 00:14:45.480]  原來香港在過去一個月裏面
[00:14:45.480 --> 00:14:47.800]  有70%的人都有做好事
[00:14:47.800 --> 00:14:49.360]  最主要是做些什麼好事呢
[00:14:49.360 --> 00:14:50.480]  最主要做什麼好事呢
[00:14:50.480 --> 00:14:51.760]  交通工具讓座
[00:14:51.760 --> 00:14:53.600]  交通工具讓座
[00:14:53.600 --> 00:14:58.520]  扶老弱者過馬路
[00:14:58.520 --> 00:15:03.480]  帶瞎眼的人走一段路
[00:15:03.480 --> 00:15:08.120]  還有就是給錢黑臺
[00:15:08.120 --> 00:15:10.600]  這幾件事你過去一個月有沒有做到
[00:15:10.600 --> 00:15:13.520]  這幾件事過去你一個月有沒有做到呢
[00:15:13.520 --> 00:15:16.120]  我鼓勵大家
[00:15:16.120 --> 00:15:19.800]  特別是在交通工具的時候
[00:15:19.800 --> 00:15:22.400]  如果你看見有需要
[00:15:22.400 --> 00:15:24.600]  你不要吝嗇
[00:15:24.600 --> 00:15:28.240]  儘快讓個位出來
[00:15:28.240 --> 00:15:32.400]  但是最近我有一個功課
[00:15:32.400 --> 00:15:35.600]  當我坐西鐵的時候
[00:15:35.600 --> 00:15:38.560]  我第一時間要找個位坐
[00:15:38.560 --> 00:15:40.800]  不是因爲我年紀大
[00:15:40.800 --> 00:15:44.840]  是因爲我要找個位坐
[00:15:44.840 --> 00:15:46.960]  準備讓位
[00:15:46.960 --> 00:15:49.680]  因爲我發現香港人
[00:15:49.680 --> 00:15:51.600]  特別是年輕人
[00:15:51.600 --> 00:15:53.800]  不喜歡讓位
[00:15:53.800 --> 00:15:55.960]  他們一坐那個位
[00:15:55.960 --> 00:15:59.120]  就馬上把手機拿出來
[00:15:59.120 --> 00:16:02.280]  在那裏按
[00:16:02.280 --> 00:16:04.360]  低下頭
[00:16:04.360 --> 00:16:07.560]  看不見人的需要
[00:16:07.560 --> 00:16:10.760]  或者是假裝睡覺
[00:16:10.760 --> 00:16:13.960]  有的是假裝看報紙
[00:16:13.960 --> 00:16:16.200]  反正就是看不見
[00:16:16.200 --> 00:16:20.160]  以前我不喜歡坐着一個位
[00:16:20.160 --> 00:16:22.920]  因爲很想把這個位讓給別人坐
[00:16:22.920 --> 00:16:25.960]  但是我現在改變想法
[00:16:25.960 --> 00:16:28.600]  我一見到位就馬上坐
[00:16:28.600 --> 00:16:31.360]  之後就看有沒有人需要的
[00:16:31.360 --> 00:16:36.280]  這個站沒有人坐
[00:16:36.280 --> 00:16:39.520]  下一個站看有沒有人需要
[00:16:39.520 --> 00:16:42.440]  主動讓坐
[00:16:42.440 --> 00:16:44.320]  弟兄姐妹
[00:16:44.320 --> 00:16:54.400]  其實上帝已經對我們充滿慈憐
[00:16:54.400 --> 00:17:01.640]  所以我們就要學習上帝的慈憐
[00:17:01.640 --> 00:17:04.800]  做好事
[00:17:04.800 --> 00:17:14.240]  無論是第一點順服上帝的吩咐
[00:17:14.240 --> 00:17:19.200]  或者第二點效法上帝的榜樣
[00:17:19.200 --> 00:17:22.160]  在這兩個角度來講
[00:17:22.160 --> 00:17:25.160]  一個真心信主的人
[00:17:25.160 --> 00:17:29.040]  應該學習慷慨的施與
[00:17:29.040 --> 00:17:34.880]  第三個我們因爲慷慨施與
[00:17:34.880 --> 00:17:36.400]  因爲我們想感謝上帝
[00:17:36.400 --> 00:17:41.280]  剛纔我們敬拜的時候唱了一首數算主恩
[00:17:41.280 --> 00:17:46.480]  當我們願意數算主恩的時候
[00:17:46.480 --> 00:17:50.760]  其實我們就知道我們是一個蒙恩的人
[00:17:50.760 --> 00:17:55.120]  我們就很樂意和人分享
[00:17:55.120 --> 00:17:59.120]  哥倫多後書八章九節
[00:17:59.120 --> 00:18:03.960]  你們知道我們主耶穌基督的恩典
[00:18:03.960 --> 00:18:06.160]  祂本來富足
[00:18:06.160 --> 00:18:09.200]  卻爲你們成了貧窮
[00:18:09.200 --> 00:18:12.000]  叫你們因祂的貧窮
[00:18:12.000 --> 00:18:13.800]  可以成爲富足
[00:18:13.800 --> 00:18:15.640]  所以弟兄姐妹
[00:18:15.640 --> 00:18:18.680]  我們已經是一個富足的人
[00:18:18.680 --> 00:18:22.840]  所以我們爲了要感謝上帝
[00:18:22.840 --> 00:18:27.600]  我們應該樂意慷慨的和人分享
[00:18:27.600 --> 00:18:30.440]  我們去做好事
[00:18:30.440 --> 00:18:32.720]  不是爲了要榮耀自己
[00:18:32.720 --> 00:18:36.000]  而只是要感謝上帝
[00:18:36.000 --> 00:18:37.680]  我們做好事
[00:18:37.680 --> 00:18:41.320]  不是因爲要斤斤計較
[00:18:41.320 --> 00:18:46.840]  而是因爲對上帝愛的恩典的回應
[00:18:46.840 --> 00:18:52.400]  所以你去慷慨施與的時候
[00:18:52.400 --> 00:18:54.760]  當你去慷慨施與的時候
[00:18:54.760 --> 00:18:58.840]  你不要期望別人報答你
[00:18:58.840 --> 00:19:04.080]  你不要期望別人答謝你
[00:19:04.080 --> 00:19:06.760]  因爲我們的上帝
[00:19:06.760 --> 00:19:10.280]  祂向我們施與恩典
[00:19:10.280 --> 00:19:14.080]  祂都不是那麼斤斤計較
[00:19:14.080 --> 00:19:18.120]  祂沒有期望我們報答祂
[00:19:18.120 --> 00:19:20.360]  所以弟兄姐妹
[00:19:20.360 --> 00:19:23.040]  遵守上帝的吩咐
[00:19:23.040 --> 00:19:26.360]  效法上帝的慈憐
[00:19:26.360 --> 00:19:29.360]  爲了感謝上帝
[00:19:29.360 --> 00:19:33.520]  所以我們學習慷慨施與
[00:19:33.520 --> 00:19:36.720]  主耶穌對我們那麼好
[00:19:36.720 --> 00:19:39.920]  我們應該念念不忘
[00:19:39.920 --> 00:19:43.760]  我生命裏面有一個很大的原則
[00:19:43.760 --> 00:19:48.040]  這個原則當我年紀越大的時候
[00:19:48.040 --> 00:19:53.000]  這個原則在我生命裏面是越來越強烈
[00:19:53.000 --> 00:19:55.280]  就是要去祝福別人
[00:19:55.280 --> 00:19:57.520]  就是要去幫助別人
[00:19:57.520 --> 00:20:00.080]  就是要去建立別人
[00:20:00.080 --> 00:20:01.840]  我想回轉頭
[00:20:01.840 --> 00:20:04.200]  爲什麼我有這個原則
[00:20:04.200 --> 00:20:09.160]  因爲我發覺我是在一個很困難的環境中長大
[00:20:09.160 --> 00:20:12.880]  今天上帝給我那麼多的恩典
[00:20:12.880 --> 00:20:15.880]  所以我要把這些的恩典
[00:20:15.880 --> 00:20:19.440]  跟別人分享 希望可以去祝福別人
[00:20:19.440 --> 00:20:21.120]  希望可以去幫助別人
[00:20:21.120 --> 00:20:25.200]  希望可以去建立別人
[00:20:25.200 --> 00:20:28.600]  我帶來的原紙筆
[00:20:28.600 --> 00:20:30.560]  想和你們分享
[00:20:30.560 --> 00:20:31.960]  是因爲很想和你們分享
[00:20:31.960 --> 00:20:40.920]  神對佐敦贈信會四十九年的恩典
[00:20:40.920 --> 00:20:43.600]  真言三章二十七節
[00:20:43.600 --> 00:20:47.400]  你手若有行善的力量
[00:20:47.400 --> 00:20:49.600]  不要推辭
[00:20:49.600 --> 00:20:56.000]  就當向那應得的人施行
[00:20:56.000 --> 00:20:58.600]  有姐妹曾經跟我分享過
[00:20:58.600 --> 00:21:02.760]  牧師啊 你給錢那些七丐
[00:21:02.760 --> 00:21:08.040]  你知不知道他們會給那些丐幫的
[00:21:08.040 --> 00:21:11.320]  其實你越給那些丐幫
[00:21:11.320 --> 00:21:13.360]  那些丐幫其實他們越淒涼
[00:21:13.360 --> 00:21:16.400]  那些丐幫他們越可憐
[00:21:16.400 --> 00:21:19.160]  應該說那些黑丐越來越淒涼
[00:21:19.160 --> 00:21:23.040]  那些七丐會越來越可憐
[00:21:23.040 --> 00:21:25.160]  最後得益的
[00:21:25.160 --> 00:21:30.400]  是丐幫那些領袖
[00:21:30.400 --> 00:21:33.920]  我反省
[00:21:33.920 --> 00:21:37.680]  沒錯 他這番話沒錯
[00:21:37.680 --> 00:21:40.640]  但是我們平常人
