
[00:00:00.000 --> 00:00:04.780]  我想問問 弟兄姊妹 我們是不是也有用電腦?
[00:03:42.800 --> 00:04:09.800]  所以今天我就給一個題目,跟跟跟,其實我們要怎麼跟呢?先看門徒,門徒跟從他,二十和二十二節都講到跟從耶穌,原來在希臘原文這個字,意思是道路旅程,
[00:04:09.800 --> 00:04:31.800]  一個道路的轉變,當門徒說跟隨耶穌的時候,就是說由原本不同的路,以前是道不同不相為謀,現在是跟了耶穌同一條路,以前是不同路,現在是同一條路。
[00:04:31.800 --> 00:05:00.800]  剛才我們看經文的時候,記不記得那幾個門徒在做什麼呢?那幾個門徒,他本身是打魚,是漁夫,但經文的那一刻說他們是撒網補網,就是說撒網可能他還在打魚,補網可能他打完魚回來了,
[00:05:00.800 --> 00:05:16.800]  網破了一點點他要補,但無論如何那一刻的意思就是說他們正在開工,或者快要收工,他們正在做平常他們漁夫要做的事情,日常要做的事情。
[00:05:16.800 --> 00:05:43.800]  弟兄姊妹,我們發現耶穌很多時候,他的呼召不是在我們最準備,覺得最熱心,最準備好去侍奉他的時候去呼召我們,通常耶穌是一個最平常,在我們可能正在上班,可能正在看電腦,可能正在開車,可能甚至在家裡吸塵的時候,
[00:05:43.800 --> 00:06:05.800]  在一些平常的日子裡面呼召我們。弟兄姊妹,當我們在這些平常的日子裡面,如果耶穌呼召我們,你要改路走,你要改你的日程,我們準備好了嗎?
[00:06:05.800 --> 00:06:31.800]  我們讓不讓耶穌去改我們的日程呢?可能我們會說我已經信主了,如何改道路?改什麼道路?是的,我們信主的時候是180度的轉變,由東轉了西,由一條錯的路轉去對的路,180度的轉變。
[00:06:31.800 --> 00:06:47.800]  但是我們跟隨耶穌的道路裡面,我們要很多的檢視,去看看我們有沒有走歪了,有沒有走錯線,甚至走了隔離線都不知道。
[00:06:47.800 --> 00:07:11.800]  就好像我們開車去Vancouver,十五六個小時,我們知道,知識上知道,我們需要一直向北走,但是我們沿途一定會看到路牌的時候,會看一下我們有沒有走錯路,我們沿途一定會看一下GPS有沒有走錯路,
[00:07:11.800 --> 00:07:27.800]  一定會想一下我們到了Oregon沒有?到了Washington沒有?是不是?一路跟著耶穌的道路,我們一路會檢視有沒有走歪了,有沒有走歪了。
[00:07:27.800 --> 00:07:49.800]  但這次我們也需要,我們需要看看自己有沒有走歪了。平凡的生活裡面,雖然是平凡的,我們每個人的日子都很平凡,但是我們在平凡的生活裡面,經常掛著一個牌,請勿騷擾。
[00:07:49.800 --> 00:08:00.800]  我們經常跟耶穌說,我們有計劃了,可以了,不要騷擾我了,我搞定了,我們會不會這樣做呢?
[00:08:00.800 --> 00:08:21.800]  有一個宣教士,他的故事很感動,他在做宣教士之前是做藥劑師,他藥劑師那二十年裡面,他用了十年,每一年都會去泰國宣教。
[00:08:21.800 --> 00:08:39.800]  他對泰國很有熱誠,他去到那裡的士工也是很喜歡當地的弟兄姊妹,他學了泰文,已經預備將來去做宣教士的時候,他會去泰國宣教,十年,每年都去泰國斷宣。
[00:08:39.800 --> 00:09:01.800]  十年之後,他辭了藥劑師的工作,打算去宣教,順理成章打算去泰國,直到他讀完神學的時候,他發現神沒有開路給他,神沒有讓他在泰國侍奉。
[00:09:01.800 --> 00:09:24.800]  一直跟他關係很好的工場,他去不了泰國,他當然很沮喪,他問神為什麼,你叫我出來侍奉你,但不是去泰國的嗎?我泰文也學了,我又那麼喜歡他們,他們又那麼喜歡我。
[00:09:24.800 --> 00:09:44.800]  後來呢,直至宣教士第一次去柬埔寨,他就明白,原來神要猜他去的是柬埔寨,原來神那十年,要他在泰國裝備他去柬埔寨。
[00:09:44.800 --> 00:10:07.800]  弟兄姊妹,有時耶穌帶著我們走那條路,好像人看來迂迴了,有時人看來好像走遠了,但不是的,耶穌的心意是要讓我們更加懂得怎樣跟隨他,更加懂得怎樣跟隨他。
[00:10:07.800 --> 00:10:16.800]  耶穌不會帶我們繞路,但有時我們走不了直路的時候,他就要教我們怎樣跟隨他。
[00:10:16.800 --> 00:10:44.800]  在《馬太福音》四章十八至二十二節那段經文裡面,我們看到一個很特別的結構,就是在這段經文裡面很明顯看到一個重複的結構,耶穌去海邊,然後看到兩兄弟,兩對兄弟,然後這兩對兄弟回應耶穌的呼召,
[00:10:44.800 --> 00:11:00.800]  然後這兩對兄弟又是立刻寫去跟從耶穌,這三個動作也是重複地顯示出來,立刻寫了跟從。
[00:11:00.800 --> 00:11:22.800]  當聖經這樣重複一些結構的時候,就是告訴我們我們需要著重,highlight,留意這些動作,這些舉動。這裡告訴我們,立刻寫去跟從,一個很強調的回應。
[00:11:22.800 --> 00:11:38.800]  弟兄姊妹,我們看到這三個動作的時候,覺得怎樣?覺得怎樣?或者當我們看聖經,就是看到這段經文的時候,第一個反應是什麼呢?
[00:11:38.800 --> 00:11:50.800]  第一個反應,我們通常都說,哇,這麼厲害的門徒,立刻寫去跟從,這麼容易的嗎?這麼容易寫去跟從的嗎?
[00:11:50.800 --> 00:12:04.800]  接著我們第二步就會想,當耶穌叫我們做事的時候,如果我們不是立刻寫去跟從,我們就會懷疑自己是不是小信呢?為什麼門徒可以立刻寫去跟從呢?
[00:12:04.800 --> 00:12:22.800]  我們到底跟隨耶穌的時候,是不是真的要這樣做呢?立刻寫去跟從。我們就要留意一下,這個動作是不是代表著一個迅速的決定?是不是代表著他第一次見耶穌就有這個決定?
[00:12:22.800 --> 00:12:36.800]  弟兄姊妹,他是不是第一次見耶穌呢?大家猜猜。門徒做這個決定不是一個迅速的決定,因為他之前已經見過耶穌。
[00:12:36.800 --> 00:12:52.800]  耶穌之前已經見過他,我們怎麼知道呢?我們看回經文,在約翰福音一章告訴我們,經文很清楚告訴我們,他第一次見耶穌的時候是怎樣。
[00:12:52.800 --> 00:13:13.800]  約翰福音一章說,施洗約翰和兩個門徒站在某個地方,他見到耶穌走過來,告訴門徒,那個是神的羔羊,當時兩個門徒聽到施洗約翰這句話的時候,他的第一個反應是什麼呢?
[00:13:13.800 --> 00:13:31.800]  第一個反應是跟從了耶穌,跟從了耶穌。為什麼那裡說跟從了耶穌,馬太福音這章又說門徒跟從了耶穌呢?為什麼要跟從那麼多次呢?
[00:13:31.800 --> 00:13:55.800]  看回原來約翰福音這一章,其實這個門徒,我們看下文就會看到,他其實是安德烈,即是彼得的兄弟,安德烈本身是跟著施洗約翰的,安德烈第一次見到耶穌的時候就跟從他,兩個門徒,另外一個是誰呢?
[00:13:55.800 --> 00:14:14.800]  另外一個應該就是約翰福音的作者,約翰,為什麼我們知道呢?因為通常我們看約翰福音的時候,我們見到約翰是很低調的,每逢提到他自己的時候,他不會說自己的名字,例如他會說什麼呢?他說耶穌所愛的門徒。
[00:14:14.800 --> 00:14:30.800]  所以當這裡,如果我們看約翰福音一章38之後就會看到,他會有交代到這個門徒是安德烈,但他沒有提到另外一個門徒是誰,相信很大機會就是約翰。
[00:14:30.800 --> 00:14:47.800]  安德烈和約翰原來早就跟了耶穌,早就跟了耶穌,當時耶穌就問他們,你們想要什麼?跟從我,你們想要什麼?
[00:14:47.800 --> 00:15:05.800]  當時他們怎麼回答呢?他們很踴躍地說跟從耶穌,但其實他們不懂得回答,當耶穌問他們想要什麼的時候,他們不懂得回答,他們反問耶穌一個比較扯開話題的問題。
[00:15:05.800 --> 00:15:23.800]  他問耶穌,你住哪裡?你住哪裡?像不像我們呢?當時人家問我們,我們也會扯開話題,吃了飯沒有?扯開話題,當時門徒因為他們不懂得回答,他們一心想著為什麼會主動跟隨耶穌呢?
[00:15:23.800 --> 00:15:37.800]  原來我們知道猶太的老師是拉比,通常是拉比找門徒還是門徒找拉比教他呢?門徒找拉比。
[00:15:37.800 --> 00:16:03.800]  所以當安德烈他們看到耶穌,他們說要跟耶穌的時候是一個很平常的狀態,就是跟過另一個師父,跟過另一個師父很平常,但在他的心目中裡面,就是施西約翰你也介紹這個是神的羔羊,那我就自然跟一個更勁更有實力的師父。
[00:16:03.800 --> 00:16:08.800]  所以他就跟了耶穌,想著跟耶穌做師父。
[00:16:08.800 --> 00:16:26.800]  我們知道跆拳道有很多條帶,要考很多條帶,有八條帶,考到黑帶,十個錶,原來黑帶之後還有十條帶,如果想要考的話,十條在黑帶上面。
[00:16:26.800 --> 00:16:48.800]  西約的門徒其實就是這個心態,他想著施西約翰也不錯,但看到耶穌更好,施西約翰又好像refer他去跟耶穌,就立刻跟了耶穌,說要跟從耶穌,轉去黑帶學校,這樣的心態。
[00:16:48.800 --> 00:16:59.800]  因此我們第一次認信耶穌的時候,其實也不太知道什麼是跟從耶穌,我們也不太知道。
[00:16:59.800 --> 00:17:10.800]  還記得我第一次聽到牧師呼召,第一次,牧師呼召在教會裡,牧師說:你願不願意將生命獻給神?
[00:17:10.800 --> 00:17:24.800]  那一刻我的反應是很害怕,我的反應很害怕,因為我心想我是不是去了邪教,我需要喝襄陽水獻我的生命給他嗎?
[00:17:24.800 --> 00:17:29.800]  因為當時我不知道什麼是獻上生命,我不明白。
[00:17:29.800 --> 00:17:43.800]  弟兄姊妹,你記不記得我們慢慢開始明白什麼是獻生命給神的時候是什麼時候?我們記不記得怎樣才會明白多一點?
[00:17:43.800 --> 00:17:54.800]  當我們說到跟隨基督,跟從基督的時候,我們一定是在說追隨基督,一定是在說追隨基督。
[00:17:54.800 --> 00:18:00.800]  追隨基督,我們要追求成長更加像基督。
[00:18:00.800 --> 00:18:09.800]  所以當我們說要跟從基督的時候,其實必定是代表著我們想更像基督,更像基督。
[00:18:09.800 --> 00:18:26.800]  所以我們跟隨耶穌的時候一定會思考到一些生命的問題,我們一定會透過一些學習,我們會學習什麼叫信心,什麼叫信服,什麼叫使命,什麼叫敬拜,什麼叫服侍,什麼叫奉獻。
[00:18:26.800 --> 00:18:32.800]  我們透過這些學習的時候就有所成長,更像基督。
[00:18:32.800 --> 00:18:45.800]  有些人就覺得學習是一個很大的壓力,有些人就很嚮往,很喜歡去學習這件事。
[00:18:45.800 --> 00:18:51.800]  但是無論是怎樣學習成長,我們都沒有捷徑。
[00:18:51.800 --> 00:19:04.800]  很感恩我們教會弟兄姊妹很有心追求神,一說到讀聖經,一起上課,大家是很熱心。
[00:19:04.800 --> 00:19:14.800]  所以我們要保持著這把火,我們要一起繼續去學更像基督,繼續去學更像基督。
[00:19:14.800 --> 00:19:30.800]  當彼得他們第一次應信,在約翰福音和馬太福音這裡再次承認要跟隨耶穌的時候,其實已經是有一個成長在裡面,有一個成長在裡面。
[00:19:30.800 --> 00:19:43.800]  他們開始知道跟隨耶穌原來是代表著生命一個道路的轉換,轉換了一條路,不再是跟耶穌追星那樣追。
[00:19:43.800 --> 00:19:57.800]  所以他們在馬太福音的決定,立刻寫去跟從這個決定,就是甘心樂意一個行動的果子。
[00:19:57.800 --> 00:20:08.800]  意思是什麼呢?就是說他下這個決定之前,其實他的心已經預備好要跟從耶穌。
[00:20:08.800 --> 00:20:23.800]  當耶穌呼召他們那一刻,他本身已經預備好了,耶穌就好像把這個熟了的果子拔下來一樣,他已經預備好心要立刻寫去跟從。
[00:20:23.800 --> 00:20:47.800]  今年短孫其實有一個姐妹,她讓我很看到這件事,一個熟了的果子,神親自去摘下來。上年有位姐妹,這個姐妹上年跟我一起去短孫,她去完短孫之後,其實很經歷到神,一個神很奇妙的很多的經歷給她。
[00:20:47.800 --> 00:20:55.800]  所以今年短孫一開始的時候,她已經第一個sign up,第一個報名,很快的報名。
[00:20:55.800 --> 00:21:13.800]  當然,所以我們就知道,其實不是說今年那個短孫去哪裡,或者不是她看到那個海報,而是神在由上一次的短孫之後,已經預備了她的心,今年要再去短孫。
[00:21:13.800 --> 00:21:27.800]  所以她就做了這個決定,立刻寫去跟從,立刻填表格,那個是神把她熟了的果子拔下來,這個是神預備了她的心。
[00:21:27.800 --> 00:21:43.800]  所以弟兄姊妹,我們如果要立刻寫去跟從,不能夠靠自己逼自己,逼不到,因為逼完之後會後悔,很多時候會後悔。
[00:21:43.800 --> 00:22:00.800]  唯有當我們跟耶穌的路怎麼走,跟著耶穌一起去成長的時候,我們自然就願意走出這個comfort zone,自然願意走出這個comfort zone,就好像被耶穌一個果子摘下來一樣。
[00:22:00.800 --> 00:22:07.800]  我們的神從來不會逼我們做任何的決定,從來都不會。
[00:22:07.800 --> 00:22:28.800]  所以如果別人發現我們跟祂相處很有壓迫感,如果別人發現,我們的spouse發現我們經常逼我們,如果我們的子女經常發現跟我們相處很有壓迫感的時候,我們想一想,我們的神從來不會逼我們做任何的決定。
[00:22:28.800 --> 00:22:37.800]  所以當我們跟從神的時候,我們都不要讓別人有壓迫感,不要讓別人有壓迫感。
[00:22:37.800 --> 00:22:46.800]  雖然是這樣,神不逼我們做事,但是神對我們有期待的,對我們有期待的。
[00:22:46.800 --> 00:22:56.800]  那麼耶穌說來跟從我的時候,其實耶穌這個跟從,對門徒有什麼期待呢?有什麼期望呢?
[00:22:56.800 --> 00:23:05.800]  希臘文原來這個字,直譯是跟在我後面的意思,這個跟從。
[00:23:05.800 --> 00:23:20.800]  耶穌說來跟在我後面,跟在前面那個人代表著權柄,代表著帶領,在後面那個就代表什麼呢?代表著信服,代表著信任。
[00:23:20.800 --> 00:23:23.800]  昔日以色列人怎樣出埃及?
[00:23:23.800 --> 00:23:34.800]  神大以色列人出埃及的時候,用火柱、雲柱在他前面帶領著,百姓就跟在後面。
[00:23:34.800 --> 00:23:40.800]  耶穌這一刻呼召門徒,跟在我後面,跟在我後面。
[00:23:40.800 --> 00:23:50.800]  意思就是說,要門徒將生命的主權跟他交換,是門徒將生命的主權交出來。
[00:23:50.800 --> 00:23:56.800]  以後要跟著耶穌走,由耶穌主導他怎樣走。
[00:23:56.800 --> 00:24:06.800]  我大女兒小時候,大概三歲的時候,很多時候會帶她回香港,因為探望我家人。
[00:24:06.800 --> 00:24:17.800]  三歲的時候,大家知道香港是很多人,很窄的,還有路很多人群當中,我就教她一招,有個密碼的。
[00:24:17.800 --> 00:24:27.800]  平時走的時候,我拖著她橫著走,一講密碼的時候,我就會像變形金剛一樣,把她甩在我後面。
[00:24:27.800 --> 00:24:33.800]  我就帶著她衝鋒陷陣,衝衝衝,走過人群,穿插走過。
[00:24:33.800 --> 00:24:48.800]  耶穌說,跟在耶穌後面,他也是呼召我們,帶著我們,帶著我們走他要我們走的路。
[00:24:48.800 --> 00:24:58.800]  耶穌也是帶著我們衝鋒陷陣,他也是帶著我們,幫我們擋風擋雨,大兄姐妹。
[00:24:58.800 --> 00:25:09.800]  所以當耶穌呼召彼得跟從他的時候,就是代表著要承認耶穌這個生命的引導。
[00:25:09.800 --> 00:25:19.800]  耶穌也是這樣呼召我們,耶穌也是這樣呼召我們,他說要跟在耶穌後面,讓他擋風雨。
[00:25:19.800 --> 00:25:37.800]  未跟耶穌之前,我們是怎樣的?未跟耶穌之前,我們死定,死撐,覺得自己可以頂到半邊天。
[00:25:37.800 --> 00:25:47.800]  有時候就像野馬一樣,衝衝衝,衝完之後,但是又很害怕,衝完之後,是否真的行?這次能行嗎?
[00:25:47.800 --> 00:25:54.800]  但是耶穌說跟在他後面,不用怕,跟在他後面。
[00:25:54.800 --> 00:26:00.800]  所以我們就要想想,耶穌是怎樣走的?我們跟在他後面的時候。
[00:26:00.800 --> 00:26:17.800]  耶穌是慢走的,耶穌是慢活的,不是因為他特別慢,是因為他知道如果他快的話,我們跟不上他。
[00:26:17.800 --> 00:26:31.800]  他知道如果我們快的話,他知道我們需要慢慢地去經歷他,需要慢慢地才學到他,所以他就著我們來行。
[00:26:31.800 --> 00:26:39.800]  有一本書很有趣,叫做《萬事他故意的》,其實裡面說得很對。
[00:26:39.800 --> 00:26:50.800]  它說到為什麼我們人很多時候急躁,有時候會很煩躁,很慌亂呢?
[00:26:50.800 --> 00:26:56.800]  我們需要跟著耶穌的步伐,耶穌的節奏。
[00:26:56.800 --> 00:27:06.800]  所以當我們跟著耶穌的節奏去行的時候,我們就懂得愛人,懂得侍奉。
[00:27:06.800 --> 00:27:19.800]  這個是很重要的,因為這個世代是逼我們走得很快的,這個世代我們吸收知識是可以很快很快。
[00:27:19.800 --> 00:27:34.800]  我們很容易吸收到很快的知識,很快學到很新的技能,但是我們沒辦法很快地令自己成長,沒辦法很快地令自己很像耶穌。
[00:27:34.800 --> 00:27:41.800]  所以我們必須要跟著耶穌的步伐,不是用我們的步伐。
[00:27:41.800 --> 00:27:51.800]  耶穌呼召讓他們跟從他的時候,有什麼吸引呢?
[00:27:51.800 --> 00:27:59.800]  耶穌呼召讓他們跟從他的時候,有一個offer,跟他說我要你們得人如得語一樣。
[00:27:59.800 --> 00:28:07.800]  我要你們得人如得語一樣,但是如果耶穌跟你說我要你們得人如得語一樣,這句話吸不吸引呢?
[00:28:07.800 --> 00:28:16.800]  如果你是做電腦工程師的,你做晶片的,耶穌跟你說你要得人如得晶片一樣。
[00:28:16.800 --> 00:28:27.800]  如果你做生意的,耶穌跟你說你要得人如得生意一樣,那我們可能會說耶穌我想要生意多一點,你給我那麼多人做什麼?
[00:28:27.800 --> 00:28:39.800]  昔日彼得是漁夫來的,耶穌跟他說你得人如得魚,彼得說我要魚好過,心想這個offer有什麼吸引呢?
[00:28:39.800 --> 00:28:43.800]  這個應許有什麼吸引呢?
[00:28:43.800 --> 00:28:54.800]  有時候我們看聖經的時候其實是很實在的,耶穌你給我這個應許,是不是真的吸引到我去跟從你呢?
[00:28:54.800 --> 00:29:07.800]  打不打動到我呢?你說得人如得魚,你說給我天堂,你說跟你的道路是好,是不是真的吸引到我們呢?
[00:29:07.800 --> 00:29:16.800]  我們真的要認真去想一想,是不是吸引到我們呢?
[00:29:16.800 --> 00:29:25.800]  在早兩個星期,我真的被這個AI的科技驚訝了幾次。
[00:29:25.800 --> 00:29:45.800]  這個AI的科技我真的看到有幾個feature,和看到有一些用AI做的,好像電腦做出來的一些效果,它是做到好像很吸引人的model,幾百萬的follower。
[00:29:45.800 --> 00:29:48.800]  很amaze我。
[00:29:48.800 --> 00:29:58.800]  一個星期,一個多星期內,三次令我覺得很surprise,AI的科技。
[00:29:58.800 --> 00:30:11.800]  然後我就突然間有個提醒,死了,我被AIsurprise的密度,好像多過被神surprise我或者amaze我的密度。
[00:30:11.800 --> 00:30:29.800]  我就跟神祈禱,我真的跟神坦誠跟神說,神啊,我這陣子好像很少被你amaze到,你可不可以幫一下?
[00:30:29.800 --> 00:30:58.800]  神透過今天的講道經文提醒我,他說耶穌來到不是要給function,不是要給功能我們,耶穌來到不是要amaze我們,耶穌來到不是要滿足我們,耶穌來到是要讓罪人得救,耶穌來到要讓罪人得救,不是為了amaze我們。
[00:30:58.800 --> 00:31:19.800]  在路加福音五章裏,有一個情景,路加福音五章一到十一節,記載到耶穌有一件很勒緊的事發生,和今天馬太福音,也講了一句很勒緊的話,我們一起看看。
[00:31:19.800 --> 00:31:37.800]  路加福音第五章裏說到,耶穌也是去到海邊傳道,當時很多人在海邊,所以耶穌就上了一艘船,和船家說,你駛開一點點,讓我上船可以和大家一起教導大家。
[00:31:37.800 --> 00:31:54.800]  耶穌就上了那艘船,漁夫照樣駛開一點點,漁夫是誰,記不記得,彼得,彼得就駛開一點點,耶穌講完道之後就吩咐彼得,你去水深之處,下網打魚。
[00:31:54.800 --> 00:32:08.800]  然後彼得的反應是怎樣的呢?他第一個反應心想,不是吧,父子,我辛苦了一整晚都打不到魚,不過你說要打,好,我就跟你說要打。
[00:32:08.800 --> 00:32:32.800]  於是事情是怎樣發生的呢?於是就網上很多的魚,多到網差不多爛了,而彼得再要叫人幫忙,當時和彼得他們的船很多時候一起出海的就是約翰和亞各兩兄弟。
[00:32:32.800 --> 00:32:57.800]  所以當時撈了一些魚上來的時候,彼得第一個反應是甚麼呢?經文說,第一個反應是俯伏在耶穌面前,因為他知道他得罪了這個主,他知道原來他心裏面的驕傲,原來心裏面的不信,得罪了這個神。
[00:32:57.800 --> 00:33:07.800]  於是耶穌怎樣說呢?那一刻他說,不要怕,從今以後你要得人。
[00:33:07.800 --> 00:33:24.800]  所以原來當時他說不要怕的時候,不是只是安慰他說不用怕,不用怕,耶穌說不要怕的時候是在說你的罪得赦免,我原諒了你,原諒了你。
[00:33:24.800 --> 00:33:31.800]  原諒了他的同時,就應許他,你以後得人了。
[00:33:31.800 --> 00:33:53.800]  所以當馬太福音,當耶穌現在去到湖邊呼召門徒,同樣那四個人,西門彼得,安德烈,約翰,亞各,同樣經歷這件事的那四個人,一呼召他們,他們就立刻捨他跟從。
[00:33:53.800 --> 00:34:10.800]  所以即是什麼呢?原來他們立刻捨他跟從的原因是因為他們經歷了耶穌這個赦罪的恩典。
[00:34:10.800 --> 00:34:30.800]  耶穌這個赦罪的恩典,也是耶穌來到這個世界上給我們的目的,耶穌不是用條件,用應許去吸引我們,耶穌來到要赦罪,給我們經歷赦罪的恩典。
[00:34:30.800 --> 00:34:41.800]  弟兄姊妹,所以我們都要focus在耶穌的赦罪之恩,不要focus在耶穌給我們的function裏面。
[00:34:41.800 --> 00:34:54.800]  我們今天如果看第四章馬太福音,第四章的經文,其實還有講到一班人,都是跟著耶穌。
[00:34:54.800 --> 00:35:03.800]  但這班人,這次和合本譯得很好,中文和合本,形容這班人是跟著耶穌。
[00:35:03.800 --> 00:35:10.800]  雖然是同一個字,其實原文都是同一個字,但和合本譯作跟著耶穌。
[00:35:10.800 --> 00:35:19.800]  這班人是什麼人呢?很多人,來自五湖四海,加里尼亞,耶路撒冷,猶大,很多人跟著耶穌。
[00:35:19.800 --> 00:35:36.800]  為什麼呢?23、24節就說了,原來耶穌在國會堂教導人之後,傳揚天國的福音之後,祂醫病趕鬼。
[00:35:36.800 --> 00:35:53.800]  在經文裏說,祂醫治百姓各樣的病症,那裏的人將一切的害病,各樣疾病,疼痛,被鬼附,癲癇,癱瘓,都帶來耶穌都醫好他們。
[00:35:53.800 --> 00:36:07.800]  原來跟著他的人,是因為耶穌帶來給他的好處,因為耶穌這些的分寸。
[00:36:07.800 --> 00:36:22.800]  弟兄姊妹,跟著耶穌的人是很輕鬆的,跟著耶穌的人,哦,止痛,求耶穌幫他止痛,聽聽耶穌的教導,輕輕鬆鬆,很開心。
[00:36:22.800 --> 00:36:41.800]  醫病,止痛,趕鬼,但是跟著耶穌的人,他沒有將生命的主權交給耶穌,在他生命裏沒有使命,那些是跟著耶穌的人。
[00:36:41.800 --> 00:36:57.800]  跟從耶穌的人一定是有使命的,我們怎麼知道呢?因為我們今天看馬太福音四章,當耶穌呼召彼得他們的時候,彼得他們可以立刻寫去跟從。
[00:36:57.800 --> 00:37:17.800]  到十六章的時候,耶穌再一次強調,什麼是跟從他。原來跟從耶穌是怎麼說的呢?他說,可以一起讀嗎?馬太福音十六章,若有人要跟從我,就當寫記,背起自己的十字架來跟從我。
[00:37:17.800 --> 00:37:39.800]  耶穌再一次強調,什麼是跟從他。原來要寫記,要背起十字架。原來耶穌呼召我們去跟從他的時候,由始至終的心意都是我們要寫去,要背起十字架,要跟從。
[00:37:39.800 --> 00:37:53.800]  他的心意一直沒有變,他沒有說,你跟著跟著,我要升級了,你再升級一下你自己,這樣跟著。不是的,他的心意一直都沒有變。
[00:37:53.800 --> 00:38:10.800]  所以弟兄姊妹,我們跟從耶穌都要有使命,要有使命,我們要有十字架。最近,我實在是因為AI有一些不安。
[00:38:10.800 --> 00:38:30.800]  為什麼不安呢?不是因為他的功能太突出,而是因為AI懂得扮人,懂得扮愛你,懂得扮關心你,懂得讓你覺得他很喜歡你。
[00:38:30.800 --> 00:38:48.800]  當我想到這樣的時候,我就想起我們年輕的一代,他們日後怎樣走這條跟從耶穌的路,因為他們情感會很混亂,他們會覺得AI愛我多過耶穌愛我。
[00:38:48.800 --> 00:39:13.800]  所以我想到這一點的時候,我想到他們被這個世代迷惑的時候,我就不安。但是,神就是在這裡提醒我,我要抓住這份不安,抓住這份憂心,這份感動,這就是我的十字架,要完成神給我的使命。
[00:39:13.800 --> 00:39:31.800]  抓住這份不安,這十字架,完成神給我們的使命。弟兄姊妹,有沒有一些人在我們生命裡面令我們覺得擇心?有沒有一些事在我們生命裡面令我們覺得掛心?
[00:39:31.800 --> 00:39:49.800]  這件事可能就是神給我們的使命,神說跟從祂,要背十字架,要有使命,我們不可以做跟著耶穌,輕輕鬆鬆,沒有使命的人。
[00:39:49.800 --> 00:40:04.800]  所以弟兄姊妹,我們一起願意更加更加經歷神給我們赦罪的恩典,我們一起繼續學怎樣去跟從耶穌,我們一起低頭祈禱。
