
[00:00:00.000 --> 00:00:04.300]  今日第一講,我就想,不如我都試一試
[00:04:25.800 --> 00:04:27.900]  我們看《創世紀》第一章
[00:04:27.900 --> 00:04:29.200]  這個比較詳細一點
[00:04:29.200 --> 00:04:31.500]  說到人為什麼這麼尊貴呢?
[00:04:31.500 --> 00:04:33.500]  神說,神自己說
[00:04:33.500 --> 00:04:36.200]  我們要照著我們的形象
[00:04:36.200 --> 00:04:39.100]  按照我們的樣式去做人
[00:04:39.100 --> 00:04:42.500]  27節,於是就採取行動了
[00:04:42.500 --> 00:04:45.500]  神就照著自己的形象做人
[00:04:45.500 --> 00:04:49.800]  乃是照著自己的形象做男做女的
[00:04:49.800 --> 00:04:51.800]  整個形象呢
[00:04:51.800 --> 00:04:53.800]  都要解釋一下
[00:04:53.800 --> 00:04:55.400]  以防萬一信仰數目不夠多
[00:04:55.400 --> 00:04:57.200]  剛剛來教會
[00:04:57.200 --> 00:04:59.100]  不是說神的外表
[00:04:59.100 --> 00:05:01.700]  不是說神的肉體
[00:05:01.700 --> 00:05:03.400]  因為其實聖經裡面
[00:05:03.400 --> 00:05:05.200]  聖經是說得很清楚的
[00:05:05.200 --> 00:05:06.200]  在新約聖經說
[00:05:06.200 --> 00:05:07.600]  神是什麼?
[00:05:07.600 --> 00:05:09.500]  神是個靈
[00:05:09.500 --> 00:05:10.400]  神是個靈
[00:05:10.400 --> 00:05:11.500]  神是個靈體
[00:05:11.500 --> 00:05:14.100]  所以人的肉眼是不可以見到的
[00:05:14.100 --> 00:05:15.300]  神沒有肉體
[00:05:15.300 --> 00:05:17.700]  神是沒有外形的
[00:05:17.700 --> 00:05:18.900]  所以當聖經說
[00:05:18.900 --> 00:05:22.500]  人是按照神的形象而被神創造的時候
[00:05:22.500 --> 00:05:24.800]  這裡說的形象是說什麼呢?
[00:05:24.800 --> 00:05:27.000]  是說到神的屬性
[00:05:27.000 --> 00:05:30.100]  神的屬性就像我剛才所提過的
[00:05:30.100 --> 00:05:31.100]  人的理智
[00:05:31.100 --> 00:05:32.500]  人的創造力
[00:05:32.500 --> 00:05:34.100]  人有道德感
[00:05:34.100 --> 00:05:35.900]  有正義感
[00:05:35.900 --> 00:05:39.100]  有愛和被愛的那種需要
[00:05:39.100 --> 00:05:43.500]  這些就是聖經裡面所說到的神形象的一部分
[00:05:43.500 --> 00:05:44.100]  是不是全部呢?
[00:05:44.100 --> 00:05:44.900]  我不知道
[00:05:44.900 --> 00:05:47.200]  但起碼我們能夠在聖經裡面找到
[00:05:47.200 --> 00:05:48.100]  知道的
[00:05:48.100 --> 00:05:50.300]  起碼有這幾方面
[00:05:50.300 --> 00:05:54.300]  人是按照神的形象而被造
[00:05:54.300 --> 00:05:56.700]  人是擁有神這種屬性
[00:05:56.700 --> 00:05:58.700]  所以為什麼人變得這麼尊貴呢?
[00:05:58.700 --> 00:06:00.300]  就是這樣的原因
[00:06:00.300 --> 00:06:01.600]  其他的生物
[00:06:01.600 --> 00:06:03.100]  都是被神創造的
[00:06:03.100 --> 00:06:05.000]  但是他們不是按照神的形象造
[00:06:05.000 --> 00:06:07.800]  他們沒有神這樣的屬性
[00:06:07.800 --> 00:06:10.900]  所以人和其他被造的物相比
[00:06:10.900 --> 00:06:12.800]  就高了一截
[00:06:12.800 --> 00:06:13.900]  是很不一樣的
[00:06:13.900 --> 00:06:16.900]  比其他的東西尊貴
[00:06:16.900 --> 00:06:18.200]  聖經告訴我們
[00:06:18.200 --> 00:06:23.100]  我們是一個有靈、有生命、擁有神屬性的活人
[00:06:23.100 --> 00:06:24.100]  所以
[00:06:24.100 --> 00:06:26.600]  如果我們有這樣的認知
[00:06:26.600 --> 00:06:29.000]  和你真的這樣相信
[00:06:29.000 --> 00:06:30.400]  聽就聽很多了
[00:06:30.400 --> 00:06:32.700]  但是我們是不是真的這樣相信呢?
[00:06:32.700 --> 00:06:35.400]  如果我們有這樣的認知和真的相信的時候
[00:06:35.400 --> 00:06:37.000]  這樣的話
[00:06:37.000 --> 00:06:40.100]  無論現在我們的肉體
[00:06:40.100 --> 00:06:42.300]  我們的心智
[00:06:42.300 --> 00:06:43.900]  是健康
[00:06:43.900 --> 00:06:46.700]  或者殘缺
[00:06:46.700 --> 00:06:49.400]  我們都應該尊重
[00:06:49.400 --> 00:06:50.400]  第一
[00:06:50.400 --> 00:06:53.000]  神的形象不是說形體
[00:06:53.000 --> 00:06:55.600]  不是說有血有肢體
[00:06:55.600 --> 00:06:57.900]  神的形象是說神的屬性
[00:06:57.900 --> 00:06:59.400]  而每個被造的人
[00:06:59.400 --> 00:07:01.400]  都擁有神的屬性
[00:07:01.400 --> 00:07:03.000]  所以無論我們見到一個人
[00:07:03.000 --> 00:07:04.600]  哎呀,很醜很醜的樣子
[00:07:04.600 --> 00:07:07.700]  或者生出來沒手沒腳
[00:07:07.700 --> 00:07:10.000]  或者長大之後
[00:07:10.000 --> 00:07:12.500]  哇,這個人變得很壞
[00:07:12.500 --> 00:07:14.200]  或者心理不健康
[00:07:14.200 --> 00:07:16.000]  有殘缺
[00:07:16.000 --> 00:07:17.900]  但是他是一個人
[00:07:17.900 --> 00:07:19.500]  如果是這樣的話
[00:07:19.500 --> 00:07:21.300]  我們應該怎麼做?
[00:07:21.300 --> 00:07:24.100]  應該去尊重
[00:07:24.100 --> 00:07:27.300]  就不應該因為我們見到這些不足和缺陷
[00:07:27.300 --> 00:07:30.300]  覺得這些人的生命不值得存在這個世界上
[00:07:30.300 --> 00:07:32.100]  生命如同螻蟻
[00:07:32.100 --> 00:07:34.300]  或者我們中國人說生命如同草芥
[00:07:34.300 --> 00:07:35.300]  No!
[00:07:35.300 --> 00:07:38.200]  那些極權者會這樣看人
[00:07:38.200 --> 00:07:40.000]  人的生命是不值錢的
[00:07:40.000 --> 00:07:42.400]  不要說那些有殘缺的
[00:07:42.400 --> 00:07:44.800]  就算一般的平民百姓都不值錢
[00:07:44.800 --> 00:07:47.200]  我們沒有價值的
[00:07:47.200 --> 00:07:49.400]  當我們的生命不是一回事
[00:07:49.400 --> 00:07:51.400]  可以隨意去踐踏的
[00:07:51.400 --> 00:07:52.900]  No!
[00:07:52.900 --> 00:07:54.700]  如果我們相信聖經
[00:07:54.700 --> 00:07:56.600]  相信聖經經常說
[00:07:56.600 --> 00:07:58.900]  我們對人有一個很不一樣的看法
[00:07:58.900 --> 00:08:03.000]  人的生命是尊貴
[00:08:03.000 --> 00:08:04.100]  大家記不記得
[00:08:04.100 --> 00:08:09.700]  其實在美國生活了幾十年
[00:08:09.700 --> 00:08:10.700]  其中有一樣東西
[00:08:10.700 --> 00:08:12.400]  我很欣賞美國人
[00:08:12.400 --> 00:08:13.600]  是什麼呢?
[00:08:13.600 --> 00:08:17.700]  就是對生命對人權的那種尊重
[00:08:17.700 --> 00:08:19.300]  大家同意嗎?
[00:08:19.300 --> 00:08:22.600]  記不記得年初美伊開戰的時候
[00:08:22.600 --> 00:08:23.900]  有兩個飛機師
[00:08:23.900 --> 00:08:24.900]  有一個飛機
[00:08:24.900 --> 00:08:27.100]  美國的戰機被人打下來了
[00:08:27.100 --> 00:08:28.700]  兩個飛行員
[00:08:28.700 --> 00:08:30.000]  兩個飛機師
[00:08:30.000 --> 00:08:31.200]  要跳傘逃生
[00:08:31.200 --> 00:08:32.500]  一個很快就救了
[00:08:32.500 --> 00:08:38.400]  另外一個就被困在伊朗的叢林裏面
[00:08:38.400 --> 00:08:40.100]  大家還記不記得這件事
[00:08:40.100 --> 00:08:44.600]  美國用了上百號的人去搜索
[00:08:44.600 --> 00:08:46.900]  還要在其中的過程當中
[00:08:46.900 --> 00:08:49.600]  有兩架戰機因為受損毀
[00:08:49.600 --> 00:08:51.000]  自己去炸毀
[00:08:51.000 --> 00:08:54.800]  不想留下高科技給伊朗人
[00:08:54.800 --> 00:08:57.600]  到第二個受傷的飛行員
[00:08:57.600 --> 00:08:59.300]  被拯救回來之後
[00:08:59.300 --> 00:09:02.900]  全個國家鋪天鋪地去報道
[00:09:02.900 --> 00:09:03.900]  特朗普總統說
[00:09:03.900 --> 00:09:05.900]  We got him!
[00:09:05.900 --> 00:09:07.900]  全美國都很開心快樂
[00:09:07.900 --> 00:09:09.200]  有沒有人去投訴?
[00:09:09.200 --> 00:09:10.200]  有沒有搞錯?
[00:09:10.200 --> 00:09:13.000]  為了救一個受傷的人
[00:09:13.000 --> 00:09:14.200]  用這麼多的人力
[00:09:14.200 --> 00:09:15.700]  浪費一兩個飛機
[00:09:15.700 --> 00:09:16.700]  浪費這麼多錢
[00:09:16.700 --> 00:09:18.300]  這些是納稅人的錢
[00:09:18.300 --> 00:09:19.400]  就是為了救一個人
[00:09:19.400 --> 00:09:21.700]  有沒有搞錯?
[00:09:21.700 --> 00:09:24.500]  有沒有人這樣去投訴?
[00:09:24.500 --> 00:09:25.500]  沒有人這樣去投訴
[00:09:25.500 --> 00:09:28.100]  也不敢這樣去投訴
[00:09:28.100 --> 00:09:32.300]  不怕被人扔死嗎?
[00:09:32.300 --> 00:09:34.300]  除此之外
[00:09:34.300 --> 00:09:35.300]  大家知不知道美國人
[00:09:35.300 --> 00:09:39.100]  每一年用了億萬美元
[00:09:39.100 --> 00:09:42.900]  去幫助去資助傷殘
[00:09:42.900 --> 00:09:45.700]  和有智障的人
[00:09:45.700 --> 00:09:47.700]  不知道我們的親戚朋友當中
[00:09:47.700 --> 00:09:50.100]  如果有這樣的情況的小朋友
[00:09:50.100 --> 00:09:51.200]  有沒有受惠過呢?
[00:09:51.200 --> 00:09:52.700]  我認識很多人
[00:09:52.700 --> 00:09:53.500]  真的很好
[00:09:53.500 --> 00:09:56.500]  美國照顧得他們很好
[00:09:56.500 --> 00:09:58.800]  還有一件事我曾經跟大家說過
[00:09:58.800 --> 00:10:00.500]  我很欣賞美國人
[00:10:00.500 --> 00:10:02.000]  領養小朋友
[00:10:02.000 --> 00:10:03.500]  不是自己沒有子女
[00:10:03.500 --> 00:10:05.500]  自己有自己的小朋友
[00:10:05.500 --> 00:10:07.300]  他去領養孤兒
[00:10:07.300 --> 00:10:08.800]  不單是領養孤兒
[00:10:08.800 --> 00:10:10.400]  領養什麼孤兒?
[00:10:10.400 --> 00:10:13.500]  身體有殘疾的孤兒
[00:10:13.500 --> 00:10:16.700]  我做牧師也不會這樣做
[00:10:16.700 --> 00:10:17.800]  我對這些人
[00:10:17.800 --> 00:10:20.600]  真的十分十分敬佩
[00:10:20.600 --> 00:10:22.200]  因為他們看重
[00:10:22.200 --> 00:10:23.300]  每一個人
[00:10:23.300 --> 00:10:25.400]  每一個人的生命
[00:10:25.400 --> 00:10:26.800]  所以弟兄姊妹
[00:10:26.800 --> 00:10:28.300]  我們信耶穌
[00:10:28.300 --> 00:10:30.600]  我們明白聖經
[00:10:30.600 --> 00:10:33.400]  我們怎樣看我們身邊的人
[00:10:33.400 --> 00:10:35.900]  我們怎樣看我們身邊的人
[00:10:35.900 --> 00:10:37.800]  不知道我們看不看到
[00:10:37.800 --> 00:10:40.300]  這個人生命裏面
[00:10:40.300 --> 00:10:45.300]  從神而來的那種價值
[00:10:45.300 --> 00:10:46.400]  不知道我們會不會看到
[00:10:46.400 --> 00:10:48.600]  這些人在我們自己覺得
[00:10:48.600 --> 00:10:51.200]  這個人不值得我們去愛和關心
[00:10:51.200 --> 00:10:54.100]  但是原來神也愛他
[00:10:54.100 --> 00:10:56.800]  神也關心他
[00:10:56.800 --> 00:10:58.900]  我們看不看到他生命當中的價值
[00:10:58.900 --> 00:11:00.900]  和有沒有想想有什麼方法
[00:11:00.900 --> 00:11:05.700]  可以幫助他去認識神
[00:11:05.700 --> 00:11:07.300]  「神愛世人」這四個字
[00:11:07.300 --> 00:11:08.500]  在教會裏面
[00:11:08.500 --> 00:11:11.300]  耳熟能詳的講得很離譜
[00:11:11.300 --> 00:11:13.100]  我們沒什麼感覺
[00:11:13.100 --> 00:11:14.100]  這四個字
[00:11:14.100 --> 00:11:16.200]  「神愛世人」
[00:11:16.200 --> 00:11:18.700]  聽起來很簡單,對不對?
[00:11:18.700 --> 00:11:23.100]  其實裏面所包含的意義是十分的豐富
[00:11:23.100 --> 00:11:25.000]  「神愛世人」
[00:11:25.000 --> 00:11:26.300]  「神愛世界」裏面
[00:11:26.300 --> 00:11:28.800]  每一個人
[00:11:28.800 --> 00:11:32.500]  無論你覺得他是好還是壞
[00:11:32.500 --> 00:11:35.300]  健康還是有殘缺
[00:11:35.300 --> 00:11:38.200]  聖經說「神愛世人」
[00:11:38.200 --> 00:11:40.900]  「神愛世上每一個人」
[00:11:40.900 --> 00:11:41.900]  為什麼?
[00:11:41.900 --> 00:11:43.300]  剛才聖經告訴我們
[00:11:43.300 --> 00:11:50.100]  因為每一個人都是按照神的形象而被創造
[00:11:50.100 --> 00:11:53.800]  只不過我們看到神的創造
[00:11:53.800 --> 00:11:57.500]  後來因為人的背影不聽話
[00:11:57.500 --> 00:11:59.200]  神的創造受虧損
[00:11:59.200 --> 00:12:01.700]  神學上叫做「完美的虧損」
[00:12:01.700 --> 00:12:02.900]  神創造的人是完美的
[00:12:02.900 --> 00:12:04.200]  不過完美受到虧損
[00:12:04.200 --> 00:12:07.400]  因為人的自由意志濫用了
[00:12:07.400 --> 00:12:09.800]  故意不聽神的話
[00:12:09.800 --> 00:12:11.000]  所以
[00:12:11.000 --> 00:12:13.200]  因為完美受到虧損
[00:12:13.200 --> 00:12:15.200]  為什麼今天我們見到有些人出生
[00:12:15.200 --> 00:12:16.500]  沒有手沒有腳
[00:12:16.500 --> 00:12:18.000]  有殘疾
[00:12:18.000 --> 00:12:19.500]  或者長大之後
[00:12:19.500 --> 00:12:23.000]  人心變得比萬物都詭詐呢?
[00:12:23.000 --> 00:12:24.700]  就是因為人不聽神的話
[00:12:24.700 --> 00:12:25.500]  犯罪
[00:12:25.500 --> 00:12:28.900]  離開神的緣故
[00:12:28.900 --> 00:12:30.600]  但是弟兄姊妹
[00:12:30.600 --> 00:12:32.300]  如果我們相信上帝
[00:12:32.300 --> 00:12:34.100]  如果我們相信聖經
[00:12:34.100 --> 00:12:38.900]  我們相信人是按照神的形象而被造的
[00:12:38.900 --> 00:12:42.000]  人雖然是受神的刑罰
[00:12:42.000 --> 00:12:43.900]  聖經說「被改出伊甸園」
[00:12:43.900 --> 00:12:48.700]  但是這個神性受到虧損
[00:12:48.700 --> 00:12:50.200]  但是在人性裡面
[00:12:50.200 --> 00:12:54.700]  仍然存在有神的性情在當中
[00:12:54.700 --> 00:12:57.000]  所以為什麼我們才能夠跟神溝通呢?
[00:12:57.000 --> 00:12:58.400]  所以為什麼我們見到人
[00:12:58.400 --> 00:13:00.700]  雖然是那麼軟弱那麼有問題
[00:13:00.700 --> 00:13:03.300]  甚至是那些罪大惡極的人
[00:13:03.300 --> 00:13:04.900]  他都需要愛
[00:13:04.900 --> 00:13:08.300]  和需要許得他愛人呢?
[00:13:08.300 --> 00:13:10.400]  既然我們明白了這個道理的話
[00:13:10.400 --> 00:13:12.500]  今天我們要彼此鼓勵
[00:13:12.500 --> 00:13:13.500]  無論是誰都好
[00:13:13.500 --> 00:13:15.000]  如果神把人帶到我們面前
[00:13:15.000 --> 00:13:17.500]  無論你喜歡他不喜歡他也好
[00:13:17.500 --> 00:13:20.400]  最低限度我們學會去尊重他
[00:13:20.400 --> 00:13:23.200]  有能力的時候去照顧他
[00:13:23.200 --> 00:13:24.800]  幫助他
[00:13:24.800 --> 00:13:27.900]  特別是那些遠離上帝
[00:13:27.900 --> 00:13:30.900]  還未認識神的人
[00:13:30.900 --> 00:13:35.100]  因為他們每一個都是神所創造
[00:13:35.100 --> 00:13:40.100]  而且是在創造當中比萬物都尊貴
[00:13:40.100 --> 00:13:40.800]  為什麼呢?
[00:13:40.800 --> 00:13:42.100]  再說一次
[00:13:42.100 --> 00:13:46.800]  因為這些人是按照神的形象造的
[00:13:46.800 --> 00:13:48.300]  我們現在說人工智慧
[00:13:48.300 --> 00:13:50.100]  說AI
[00:13:50.100 --> 00:13:51.900]  人工智慧是什麼呢?
[00:13:51.900 --> 00:13:54.100]  剛才說了人是什麼
[00:13:54.100 --> 00:13:56.100]  人工智慧是什麼呢?
[00:13:56.100 --> 00:13:57.500]  我不是科學家
[00:13:57.500 --> 00:14:00.500]  如果我說錯你們幫我矯正吧
[00:14:00.500 --> 00:14:01.700]  對我的認識來說
[00:14:01.700 --> 00:14:04.200]  人工智慧只不過是人所創造
[00:14:04.200 --> 00:14:07.200]  是神所創造的人
[00:14:07.200 --> 00:14:10.200]  製造出來一些運算的系統
[00:14:10.200 --> 00:14:12.100]  不知道說得對不對
[00:14:12.100 --> 00:14:15.400]  人工智慧不懂得去愛人
[00:14:15.400 --> 00:14:18.900]  不過我們看到有些人傻得
[00:14:18.900 --> 00:14:23.300]  愛上了那些有人工智慧的機器人
[00:14:23.300 --> 00:14:25.900]  真是沒辦法
[00:14:25.900 --> 00:14:27.400]  我們看看
[00:14:27.400 --> 00:14:29.300]  這個也叫做AI造
[00:14:29.300 --> 00:14:32.100]  人工智慧和人類智慧之間
[00:14:32.100 --> 00:14:33.100]  有什麼分別呢?
[00:14:33.100 --> 00:14:35.100]  有什麼不同呢?
[00:14:35.100 --> 00:14:36.300]  我們看到
[00:14:36.300 --> 00:14:40.900]  人工智慧的驅動力是什麼呢?
[00:14:40.900 --> 00:14:42.700]  是生物的本能
[00:14:42.700 --> 00:14:43.900]  是情感
[00:14:43.900 --> 00:14:47.800]  是人的意識和創意
[00:14:47.800 --> 00:14:49.800]  這些人工智慧有沒有呢?
[00:14:49.800 --> 00:14:50.300]  沒有
[00:14:50.300 --> 00:14:51.600]  人工智慧的驅動力是什麼呢?
[00:14:51.600 --> 00:14:52.800]  是簡訊法
[00:14:52.800 --> 00:14:54.500]  人工智慧的驅動力是什麼呢?
[00:14:54.500 --> 00:14:59.000]  是數據和晶片的算力有多高
[00:14:59.000 --> 00:15:02.000]  人的智慧
[00:15:02.000 --> 00:15:04.000]  是擅長做什麼呢?
[00:15:04.000 --> 00:15:07.000]  是擅長做那個
[00:15:07.000 --> 00:15:09.800]  我的眼睛真的不行
[00:15:09.800 --> 00:15:12.200]  複雜的決策
[00:15:12.200 --> 00:15:14.600]  情感的共鳴
[00:15:14.600 --> 00:15:16.400]  empathy
[00:15:16.400 --> 00:15:18.800]  和有因果的推理
[00:15:18.800 --> 00:15:21.400]  而人工智慧擅長的是什麼呢?
[00:15:21.400 --> 00:15:22.500]  是海量
[00:15:22.500 --> 00:15:25.500]  很多數據的分析
[00:15:25.500 --> 00:15:26.900]  模式的識別
[00:15:26.900 --> 00:15:31.200]  和快、高速的計算
[00:15:31.200 --> 00:15:34.500]  人的智慧的識別能力是很高的
[00:15:34.500 --> 00:15:35.300]  為什麼呢?
[00:15:35.300 --> 00:15:38.900]  因為可以在一個全新的陌生環境
[00:15:38.900 --> 00:15:40.500]  未知的情況下
[00:15:40.500 --> 00:15:44.300]  繼續生存,人是可以隨機應變的
[00:15:44.300 --> 00:15:48.600]  但是人工智慧在適應力上來說
[00:15:48.600 --> 00:15:50.500]  其實是有很多限制的
[00:15:50.500 --> 00:15:53.200]  當他遇到一些沒有受過訓練
[00:15:53.200 --> 00:15:55.600]  或者資料庫裡面沒有的資料的時候
[00:15:55.600 --> 00:15:57.200]  就很容易有幻覺
[00:15:57.200 --> 00:15:58.400]  他們的幻覺
[00:15:58.400 --> 00:16:00.400]  就是沒有效果
[00:16:00.400 --> 00:16:02.800]  做不到你要求他做的事情
[00:16:02.800 --> 00:16:05.500]  而人類的智慧
[00:16:05.500 --> 00:16:08.500]  出錯的機制在哪裡呢?
[00:16:08.500 --> 00:16:09.800]  為什麼會出錯呢?
[00:16:09.800 --> 00:16:11.500]  因為人會疲倦
[00:16:11.500 --> 00:16:13.600]  Burn out, Exhaustion
[00:16:13.600 --> 00:16:15.400]  情緒不好
[00:16:15.400 --> 00:16:17.400]  於是就很容易
[00:16:17.400 --> 00:16:18.700]  急急忙忙做事
[00:16:18.700 --> 00:16:21.800]  做錯決定
[00:16:21.800 --> 00:16:26.300]  但是人工智慧出錯的地方是什麼呢?
[00:16:26.300 --> 00:16:30.400]  如果他的資料庫裡面沒有那種資料
[00:16:30.400 --> 00:16:33.700]  他沒有受過那方面的模式的輸入
[00:16:33.700 --> 00:16:36.400]  很多時候他就會出錯
[00:16:36.400 --> 00:16:39.300]  他的答案就會有偏差
[00:16:39.300 --> 00:16:43.100]  所以我們簡單做一個比較的時候
[00:16:43.100 --> 00:16:44.600]  你會發覺其實
[00:16:44.600 --> 00:16:47.900]  人工智慧在很多的地方
[00:16:47.900 --> 00:16:50.300]  還是比不上人的
[00:16:50.300 --> 00:16:53.700]  但是今天有越來越多人
[00:16:53.700 --> 00:16:56.300]  特別是那些尊崇科學的人
[00:16:56.300 --> 00:17:00.500]  是有意無意地高舉了AI那種能力
[00:17:00.500 --> 00:17:03.500]  而有意無意地貶低了
[00:17:03.500 --> 00:17:06.800]  人類那種的智慧和價值
[00:17:06.800 --> 00:17:08.300]  現實環境裡面來說
[00:17:08.300 --> 00:17:10.300]  甚至有些大學生大家都知道他找不到工作
[00:17:10.300 --> 00:17:10.800]  為什麼呢?
[00:17:10.800 --> 00:17:12.800]  因為AI出現了
[00:17:12.800 --> 00:17:15.200]  所以有時候他們都很depressed的
[00:17:15.200 --> 00:17:16.000]  很抑鬱的
[00:17:16.000 --> 00:17:18.600]  因為覺得自己連AI都不如
[00:17:18.600 --> 00:17:19.700]  AI是人造出來的
[00:17:19.700 --> 00:17:21.800]  但是AI搶光我們的工作
[00:17:21.800 --> 00:17:23.500]  當然黃仁勳不是這樣說的
[00:17:23.500 --> 00:17:26.000]  黃仁勳說不會搶光你的工作
[00:17:26.000 --> 00:17:29.100]  但是現在真的很多人沒有工作
[00:17:29.100 --> 00:17:30.500]  Facebook要layoff八千人了
[00:17:30.500 --> 00:17:32.800]  layoff了沒有呢?
[00:17:32.800 --> 00:17:35.000]  是一個很大的衝擊
[00:17:35.000 --> 00:17:38.300]  諸多兄弟姐妹
[00:17:38.300 --> 00:17:41.000]  回到我們今天的主題
[00:17:41.000 --> 00:17:42.600]  聖經告訴我們
[00:17:42.600 --> 00:17:46.000]  人為什麼這麼尊貴呢?
[00:17:46.000 --> 00:17:46.800]  第一
[00:17:46.800 --> 00:17:48.300]  人的尊貴是因為
[00:17:48.300 --> 00:17:49.700]  是誰做出來的?
[00:17:49.700 --> 00:17:51.000]  創造
[00:17:51.000 --> 00:17:53.800]  宇宙萬物的主宰創造出來的
[00:17:53.800 --> 00:17:57.000]  神做出來的東西尊不尊貴?
[00:17:57.000 --> 00:17:59.000]  我做出來的東西
[00:17:59.000 --> 00:18:01.400]  和總統做出來的東西
