
[00:00:00.000 --> 00:00:02.000]  姊妹平安,我們一起祈禱
[00:03:33.000 --> 00:03:38.000]  阿伯給該人獻了更好的祭物給上帝
[00:03:38.000 --> 00:03:43.000]  他藉著信心贏得上帝的讚許
[00:03:43.000 --> 00:03:46.000]  被稱為義人
[00:03:46.000 --> 00:03:50.000]  因為上帝親自閱立他的禮物
[00:03:50.000 --> 00:03:52.000]  他雖然死了
[00:03:52.000 --> 00:03:56.000]  仍夠藉著者信心說話
[00:03:56.000 --> 00:03:59.000]  阿伯的事蹟不是很長
[00:03:59.000 --> 00:04:04.000]  今早讀過《創世紀經文》裡面只有16節的經文
[00:04:04.000 --> 00:04:09.000]  其中有一大段還是對該人的審判
[00:04:09.000 --> 00:04:14.000]  阿伯的生命是長期被人紀念
[00:04:14.000 --> 00:04:20.000]  因為他是聖經中記載的第一位有信心的人
[00:04:20.000 --> 00:04:24.000]  《創世紀》第一到第二章
[00:04:24.000 --> 00:04:29.000]  是由不同的角度記載了有兩個創造的故事
[00:04:29.000 --> 00:04:33.000]  在第一章一節到第二章的第三節
[00:04:33.000 --> 00:04:41.000]  記載了上帝創造了我們現在所生活的世界
[00:04:41.000 --> 00:04:43.000]  根據那裡的記載
[00:04:43.000 --> 00:04:46.000]  人是最後被造的
[00:04:46.000 --> 00:04:50.000]  上帝是先造了這個物質的世界
[00:04:50.000 --> 00:04:52.000]  然後造人
[00:04:52.000 --> 00:04:57.000]  還將管理這個世界的責任交託給我們
[00:04:57.000 --> 00:05:01.000]  這是上帝對人類的恩典
[00:05:01.000 --> 00:05:04.000]  人類能夠生存
[00:05:04.000 --> 00:05:10.000]  我們的氣息也是上帝的恩典
[00:05:10.000 --> 00:05:15.000]  在《創世紀》二章七節好像特別強調這一點
[00:05:15.000 --> 00:05:20.000]  那裡記載了主上帝用地上的塵土做人
[00:05:20.000 --> 00:05:25.000]  把生命的氣吹進他鼻孔
[00:05:25.000 --> 00:05:28.000]  他就成為有生命的人
[00:05:28.000 --> 00:05:31.000]  《創世紀》第二章記載
[00:05:31.000 --> 00:05:35.000]  是上帝為人做了一份特別的禮物
[00:05:35.000 --> 00:05:37.000]  就是女人
[00:05:37.000 --> 00:05:45.000]  上帝為了要阿當知道女人是很特別的
[00:05:45.000 --> 00:05:51.000]  先讓阿當看看地上所有的動物
[00:05:51.000 --> 00:05:53.000]  讓他自己去看看
[00:05:53.000 --> 00:05:58.000]  並且幫他安個名
[00:05:58.000 --> 00:06:05.000]  讓他發現原來世界上所有的動物都不適合做他的伴侶
[00:06:05.000 --> 00:06:09.000]  然後上帝才做了一個大手術
[00:06:09.000 --> 00:06:10.000]  麻醉了阿當
[00:06:10.000 --> 00:06:16.000]  然後從阿當的身邊拿了一些骨頭和肉做了一個女人
[00:06:16.000 --> 00:06:18.000]  很多聖經也說
[00:06:18.000 --> 00:06:22.000]  上帝從男人那裡拿了一條肋骨出來
[00:06:22.000 --> 00:06:26.000]  但是肋骨這個字的原文
[00:06:26.000 --> 00:06:31.000]  在聖經裡面翻譯做肋骨只是翻譯了兩次
[00:06:31.000 --> 00:06:35.000]  旁邊就翻譯了19次
[00:06:35.000 --> 00:06:38.000]  有一位解經家就認為
[00:06:38.000 --> 00:06:39.000]  這個不是拿了一條肋骨
[00:06:39.000 --> 00:06:44.000]  而是從他身旁連骨帶肉拿了一部分出來做女人
[00:06:44.000 --> 00:06:47.000]  所以阿當一醒來的時候
[00:06:47.000 --> 00:06:52.000]  他就說這是我骨中的骨肉中的肉
[00:06:52.000 --> 00:06:57.000]  所以有骨有肉一起拿出來做才是骨中的骨肉中的肉
[00:06:57.000 --> 00:07:01.000]  張世傑第二章也記載了
[00:07:01.000 --> 00:07:06.000]  上帝給了人一條命令
[00:07:06.000 --> 00:07:10.000]  原子裡任何果樹的果子你都可以吃
[00:07:10.000 --> 00:07:16.000]  只有那果能使人辨別算落的樹所結的果子你絕對不可吃
[00:07:16.000 --> 00:07:19.000]  你吃了當天一定死亡
[00:07:19.000 --> 00:07:23.000]  很多時候有些人會覺得
[00:07:23.000 --> 00:07:28.000]  如果上帝沒有做那顆辨別算落的樹不是很好嗎
[00:07:28.000 --> 00:07:32.000]  那就不用那麼麻煩了
[00:07:32.000 --> 00:07:36.000]  但是上帝是天國的王
[00:07:36.000 --> 00:07:38.000]  上帝是天國的王不是從耶穌開始
[00:07:38.000 --> 00:07:40.000]  上帝什麼時候都是天國的王
[00:07:40.000 --> 00:07:44.000]  從創造宇宙開始上帝已經是天國的王
[00:07:44.000 --> 00:07:49.000]  作為王他就有立法權和審判的權利
[00:07:49.000 --> 00:07:54.000]  其實那棵樹本身一點問題都沒有
[00:07:54.000 --> 00:07:57.000]  什麼樹都沒有什麼問題
[00:07:57.000 --> 00:08:01.000]  上帝可以指定任何一棵樹做禁樹
[00:08:01.000 --> 00:08:06.000]  辨別算落原文的字可以翻譯成知道算落
[00:08:06.000 --> 00:08:09.000]  不是分辨算落是知道算落
[00:08:09.000 --> 00:08:11.000]  人其實是有智慧
[00:08:11.000 --> 00:08:16.000]  上帝做的人一開始就有智慧可以辨別算落
[00:08:16.000 --> 00:08:20.000]  但是當人在未曾作惡之前
[00:08:20.000 --> 00:08:23.000]  人就只有行善的經驗
[00:08:23.000 --> 00:08:26.000]  因為上帝叫他所做的一切都是善
[00:08:26.000 --> 00:08:29.000]  所以他只有行善的經驗
[00:08:29.000 --> 00:08:33.000]  完全不知道什麼是惡
[00:08:33.000 --> 00:08:37.000]  但是當他們一旦違背上主的命令之後
[00:08:37.000 --> 00:08:41.000]  他們就有了行惡的經驗
[00:08:41.000 --> 00:08:44.000]  就開始知道什麼是惡
[00:08:44.000 --> 00:08:47.000]  在第三章我們看到亞當和夏娃
[00:08:47.000 --> 00:08:49.000]  是違背了上主的命令
[00:08:49.000 --> 00:08:51.000]  吃了禁果
[00:08:51.000 --> 00:08:53.000]  上主就審判他們
[00:08:53.000 --> 00:08:58.000]  這個也是天國的王行使他正當的權力
[00:08:58.000 --> 00:09:00.000]  當上主審判的時候
[00:09:00.000 --> 00:09:06.000]  他是帶著憐憫和恩典去審判他的兒女
[00:09:06.000 --> 00:09:10.000]  故此亞當和夏娃雖然被罰
[00:09:10.000 --> 00:09:13.000]  要被趕出伊甸園
[00:09:13.000 --> 00:09:19.000]  但是如果我們留心看那些懲罰
[00:09:19.000 --> 00:09:23.000]  他們是沒有被上帝咒詛
[00:09:23.000 --> 00:09:27.000]  我們留心看上帝所宣判的懲罰的話
[00:09:27.000 --> 00:09:33.000]  只有那條蛇和土地是被咒詛
[00:09:33.000 --> 00:09:37.000]  男人和女人是沒有受咒詛
[00:09:37.000 --> 00:09:40.000]  這個就是上主的恩典
[00:09:40.000 --> 00:09:43.000]  今天我們看到該人被審判的時候
[00:09:43.000 --> 00:09:45.000]  我們就發覺有些不同
[00:09:45.000 --> 00:09:49.000]  該人這個人是被上帝咒詛
[00:09:49.000 --> 00:09:56.000]  上主本來說亞當和夏娃吃禁果的日子就必定死
[00:09:56.000 --> 00:10:00.000]  但是我們又看到上主都沒有罰他們馬上死
[00:10:00.000 --> 00:10:03.000]  仍然被他們存活
[00:10:03.000 --> 00:10:05.000]  是活出上主的祝福
[00:10:05.000 --> 00:10:07.000]  祝福是什麼呢?
[00:10:07.000 --> 00:10:13.000]  祝福就是要生養眾多 遍滿地面
[00:10:13.000 --> 00:10:17.000]  上主做人之後就給了這個祝福給亞當和夏娃
[00:10:17.000 --> 00:10:21.000]  是要生養眾多 遍滿地面
[00:10:21.000 --> 00:10:26.000]  我們粗略地講了前三章經文的背景之後
[00:10:26.000 --> 00:10:30.000]  就可以開始仔細想一想今天的經文在第四章
[00:10:30.000 --> 00:10:32.000]  第四章第一節就說
[00:10:32.000 --> 00:10:35.000]  亞當跟他妻子夏娃同房
[00:10:35.000 --> 00:10:37.000]  他懷孕生另一個兒子
[00:10:37.000 --> 00:10:40.000]  如果你蓋好聖經就可以打開
[00:10:40.000 --> 00:10:42.000]  第四章第一節
[00:10:42.000 --> 00:10:45.000]  讓我們可以清楚看到
[00:10:45.000 --> 00:10:48.000]  他們仍然是有上主的祝福
[00:10:48.000 --> 00:10:52.000]  夏娃仍然可以懷孕生子
[00:10:52.000 --> 00:10:55.000]  在古代猶太人的觀念裡面
[00:10:55.000 --> 00:10:57.000]  一個女人能不能夠生育
[00:10:57.000 --> 00:11:00.000]  完全是上主的祝福
[00:11:00.000 --> 00:11:03.000]  或者是不祝福
[00:11:03.000 --> 00:11:05.000]  因此夏娃就說
[00:11:05.000 --> 00:11:10.000]  由於上主的幫助我得了一個兒子
[00:11:10.000 --> 00:11:15.000]  她沒有將生了孩子的功勞歸功給她老公亞當
[00:11:15.000 --> 00:11:19.000]  她是說上主的幫助
[00:11:19.000 --> 00:11:22.000]  她的說話也讓我們明白
[00:11:22.000 --> 00:11:28.000]  當然他們跟上帝的關係是被破壞了
[00:11:28.000 --> 00:11:31.000]  但不是完全斷絕了
[00:11:31.000 --> 00:11:35.000]  其實在三章二十一節我們也看到這一點
[00:11:35.000 --> 00:11:41.000]  上主主上帝用瘦皮做衣服給亞當和他的妻子穿
[00:11:41.000 --> 00:11:43.000]  已經讓我們看到
[00:11:43.000 --> 00:11:47.000]  其實上帝跟人的關係不是完全斷絕的
[00:11:47.000 --> 00:11:51.000]  上帝仍然是關顧他所做的人
[00:11:51.000 --> 00:11:54.000]  當夏娃生了這個兒子之後
[00:11:54.000 --> 00:11:56.000]  他也會感謝上帝
[00:11:56.000 --> 00:11:58.000]  然後第二節又記載
[00:11:58.000 --> 00:12:04.000]  後來他又生了一個兒子取名亞伯
[00:12:04.000 --> 00:12:06.000]  有時有些人會問
[00:12:06.000 --> 00:12:08.000]  現在不問遲些也會問
[00:12:08.000 --> 00:12:12.000]  亞當和夏娃只是生了這兩個兒子
[00:12:12.000 --> 00:12:16.000]  後來為什麼會有人要殺該人
[00:12:16.000 --> 00:12:21.000]  是不是亞當和夏娃只是生了這兩個兒子呢
[00:12:21.000 --> 00:12:24.000]  答案是不是的
[00:12:24.000 --> 00:12:26.000]  不止生了這兩個
[00:12:26.000 --> 00:12:28.000]  我相信還有很多
[00:12:28.000 --> 00:12:34.000]  但正如任何故事都會講有關主角的事
[00:12:34.000 --> 00:12:39.000]  而不會記錄全城每一個人的事跡
[00:12:39.000 --> 00:12:43.000]  聖經的記載事件都有高度選擇性
[00:12:43.000 --> 00:12:47.000]  亞當和夏娃是得到上帝的祝福
[00:12:47.000 --> 00:12:50.000]  是會生養眾多的
[00:12:50.000 --> 00:12:53.000]  或者我們可以看幾節的經文
[00:12:53.000 --> 00:12:55.000]  讓我們了解一下亞當的族譜
[00:12:55.000 --> 00:12:59.000]  在五章的三到五節都是這樣說
[00:12:59.000 --> 00:13:03.000]  亞當一百三十歲的時候生了一個兒子
[00:13:03.000 --> 00:13:04.000]  跟他一模一樣
[00:13:04.000 --> 00:13:06.000]  給他取名瑟特
[00:13:06.000 --> 00:13:09.000]  亞當生瑟特以後又活了八百年
[00:13:09.000 --> 00:13:12.000]  並且生男育女
[00:13:12.000 --> 00:13:15.000]  亞當死的時候是九百三十歲
[00:13:15.000 --> 00:13:21.000]  其實這個瑟特是在該人和亞當之後出生
[00:13:21.000 --> 00:13:26.000]  可見這個族譜的記錄都是很有選擇性的
[00:13:26.000 --> 00:13:31.000]  只是記載後來一位比較重要的兒子
[00:13:31.000 --> 00:13:34.000]  其他的生男育女那些不講了
[00:13:34.000 --> 00:13:36.000]  沒有講的
[00:13:36.000 --> 00:13:39.000]  所以我們可以肯定
[00:13:39.000 --> 00:13:46.000]  亞當和夏娃在一百三十歲之前
[00:13:46.000 --> 00:13:51.000]  一定是生了其他的兒女
[00:13:51.000 --> 00:13:55.000]  只不過聖經沒有記載那些人的事
[00:13:55.000 --> 00:13:58.000]  但特別要記載亞當和該人的事
[00:13:58.000 --> 00:14:00.000]  讓我們有所學習
[00:14:00.000 --> 00:14:05.000]  經文四章三節也說過了一些日子
[00:14:05.000 --> 00:14:07.000]  我相信過了一些日子
[00:14:07.000 --> 00:14:10.000]  這段日子就要讓這兩位兄弟長大
[00:14:10.000 --> 00:14:13.000]  每一個嬰兒生出來都是很小的
[00:14:13.000 --> 00:14:15.000]  一定要慢慢長大
[00:14:15.000 --> 00:14:22.000]  當他們長大到開始懂得思想人生的意義的時候
[00:14:22.000 --> 00:14:26.000]  他們就知道人不是偶然從動物變過來的
[00:14:26.000 --> 00:14:28.000]  人和動物是不同的
[00:14:28.000 --> 00:14:30.000]  而是上帝做出來的
[00:14:30.000 --> 00:14:34.000]  因此他們就想到要和上帝建立關係
[00:14:34.000 --> 00:14:40.000]  不過他們已經是在伊甸園的外面出生
[00:14:40.000 --> 00:14:44.000]  要和上帝建立關係是有條件的
[00:14:44.000 --> 00:14:49.000]  很可能上主曾經告訴亞當和夏娃
[00:14:49.000 --> 00:14:52.000]  如果他的後代要和他建立關係
[00:14:52.000 --> 00:14:55.000]  一定要先獻祭
[00:14:55.000 --> 00:15:00.000]  獻祭是代表一個人承認自己是罪人
[00:15:00.000 --> 00:15:06.000]  代表他們願意謙卑來尋求上主的祝福
[00:15:06.000 --> 00:15:10.000]  也代表他們向上主感恩
[00:15:10.000 --> 00:15:13.000]  在第三節的經文我們看到
[00:15:13.000 --> 00:15:20.000]  該人是帶著一些土產作祭物獻給上主
[00:15:20.000 --> 00:15:24.000]  然後在第四節告訴我們
[00:15:24.000 --> 00:15:33.000]  亞伯也從他的羊群中選出投胎最好的小羊
[00:15:33.000 --> 00:15:37.000]  作祭物獻給上主
[00:15:37.000 --> 00:15:40.000]  兩兄弟都一起向上主獻祭
[00:15:40.000 --> 00:15:42.000]  上主有什麼反應呢?
[00:15:42.000 --> 00:15:45.000]  第四節馬上告訴我們
[00:15:45.000 --> 00:15:48.000]  上主喜歡亞伯
[00:15:48.000 --> 00:15:51.000]  接受了他的祭物
[00:15:51.000 --> 00:15:54.000]  我們留意這個描寫的次序
[00:15:54.000 --> 00:15:58.000]  上主是先喜歡亞伯這個人
[00:15:58.000 --> 00:16:02.000]  然後才接受了他的祭物
[00:16:02.000 --> 00:16:04.000]  第五節告訴我們
[00:16:04.000 --> 00:16:08.000]  但是他拒絕了該人和他的祭物
[00:16:08.000 --> 00:16:11.000]  次序都是先講那個人
[00:16:11.000 --> 00:16:13.000]  然後講他的祭物
[00:16:13.000 --> 00:16:18.000]  讓我們看到上帝不是貪圖人的祭物
[00:16:18.000 --> 00:16:24.000]  而是要和對他有信心的人建立關係
[00:16:24.000 --> 00:16:27.000]  而對上帝有信心的人
[00:16:27.000 --> 00:16:29.000]  向上主獻祭的時候
[00:16:29.000 --> 00:16:32.000]  就會帶著誠懇的態度
[00:16:32.000 --> 00:16:34.000]  好像亞伯一樣
[00:16:34.000 --> 00:16:38.000]  很小心地在他的羊群當中
[00:16:38.000 --> 00:16:40.000]  他有一大群羊
[00:16:40.000 --> 00:16:49.000]  在羊群當中選出第一胎最好的小羊
[00:16:49.000 --> 00:16:51.000]  相對來說
[00:16:51.000 --> 00:16:56.000]  該人的獻祭似乎沒有花心思
[00:16:56.000 --> 00:16:58.000]  要獻祭就隨便吧
[00:16:58.000 --> 00:17:02.000]  有什麼土產就拿一些獻給上帝吧
[00:17:02.000 --> 00:17:05.000]  但是第五節最後一句
[00:17:05.000 --> 00:17:08.000]  讓我們了解該人對上帝的心
[00:17:08.000 --> 00:17:10.000]  真的很有問題
[00:17:10.000 --> 00:17:11.000]  經文說
[00:17:11.000 --> 00:17:13.000]  當上帝不接受他的祭物的時候
[00:17:13.000 --> 00:17:16.000]  因此該人非常生氣
[00:17:16.000 --> 00:17:18.000]  該人不是生氣
[00:17:18.000 --> 00:17:22.000]  是非常生氣
[00:17:22.000 --> 00:17:25.000]  人很喜歡強調自主
[00:17:25.000 --> 00:17:26.000]  民權
[00:17:26.000 --> 00:17:28.000]  做人自然有人權
[00:17:28.000 --> 00:17:30.000]  我們有時也要想想
[00:17:30.000 --> 00:17:33.000]  上帝是不是也應該有自主權呢?
[00:17:33.000 --> 00:17:37.000]  他是不是一定要接受人向他獻祭
[00:17:37.000 --> 00:17:40.000]  就像中國人拜祭神一樣
[00:17:40.000 --> 00:17:43.000]  一定要接受人的賄賂
[00:17:43.000 --> 00:17:45.000]  所以年底的時候
[00:17:45.000 --> 00:17:47.000]  做一些糖果給祖君
[00:17:47.000 --> 00:17:49.000]  他就上天不會說你壞話
[00:17:49.000 --> 00:17:51.000]  是不是一定要這樣呢?
[00:17:51.000 --> 00:17:57.000]  我相信上主很有權可以選擇朋友
[00:17:57.000 --> 00:18:00.000]  他喜歡和阿伯來往
[00:18:00.000 --> 00:18:02.000]  接受阿伯的獻祭
[00:18:02.000 --> 00:18:06.000]  而該人的祭物不受上帝接受的時候
[00:18:06.000 --> 00:18:09.000]  他就會大發脾氣
[00:18:09.000 --> 00:18:11.000]  證明什麼呢?
[00:18:11.000 --> 00:18:14.000]  其實他心裡不是很尊敬上帝
[00:18:14.000 --> 00:18:17.000]  如果他是很尊敬上帝的話
[00:18:17.000 --> 00:18:18.000]  糟糕了
[00:18:18.000 --> 00:18:20.000]  這次上帝不接受我的禮物
[00:18:20.000 --> 00:18:21.000]  我要想好一點
[00:18:21.000 --> 00:18:22.000]  我要做好一點
[00:18:22.000 --> 00:18:24.000]  想辦法再獻過一些禮物
[00:18:24.000 --> 00:18:27.000]  去挽回上帝的心
[00:18:27.000 --> 00:18:30.000]  我們所有男性追求女性都知道
[00:18:30.000 --> 00:18:31.000]  送這件禮物
[00:18:31.000 --> 00:18:32.000]  女朋友不高興
[00:18:32.000 --> 00:18:36.000]  才會再想再送禮物
[00:18:36.000 --> 00:18:37.000]  但是那個人沒有
[00:18:37.000 --> 00:18:40.000]  那個人是大發脾氣的
[00:18:40.000 --> 00:18:42.000]  好像上帝很不對
[00:18:42.000 --> 00:18:43.000]  不收我的禮物
[00:18:43.000 --> 00:18:46.000]  收我弟弟的禮物
[00:18:46.000 --> 00:18:48.000]  第六節第七節
[00:18:48.000 --> 00:18:51.000]  就是上主警告那個人
[00:18:51.000 --> 00:18:56.000]  要他小心提防犯罪
[00:18:56.000 --> 00:19:00.000]  其中也提到一些暗示
[00:19:00.000 --> 00:19:05.000]  我們知道上主是不接受他獻祭的原因
[00:19:05.000 --> 00:19:10.000]  那裡提到他沒有做該做的事
[00:19:10.000 --> 00:19:14.000]  我們就不知道該做的是什麼事
[00:19:14.000 --> 00:19:16.000]  可能其實是和獻祭
[00:19:16.000 --> 00:19:19.000]  應該怎樣獻法是有關的
[00:19:19.000 --> 00:19:23.000]  但是上主既然是這樣說的話
[00:19:23.000 --> 00:19:26.000]  就說明那個人應該是已經知道
[00:19:26.000 --> 00:19:29.000]  該做的是什麼事
[00:19:29.000 --> 00:19:31.000]  可能他已經知道
[00:19:31.000 --> 00:19:33.000]  如果要獻祭給上帝
[00:19:33.000 --> 00:19:36.000]  應該是從土產裡面
[00:19:36.000 --> 00:19:38.000]  找一些初熟的土產
[00:19:38.000 --> 00:19:42.000]  拿一些最好的土產來獻給上帝
[00:19:42.000 --> 00:19:45.000]  但是他沒有做到
[00:19:45.000 --> 00:19:49.000]  但是由於上帝去和那個人說話
[00:19:49.000 --> 00:19:52.000]  也警告他不要犯罪
[00:19:52.000 --> 00:19:54.000]  其實我們看到
[00:19:54.000 --> 00:19:57.000]  上主仍然是關心那個人的
[00:19:57.000 --> 00:20:01.000]  要小心不要犯罪
[00:20:01.000 --> 00:20:03.000]  我們所有做父母的都知道
[00:20:03.000 --> 00:20:05.000]  時時都提醒子女要小心
[00:20:05.000 --> 00:20:09.000]  不要做錯事
[00:20:09.000 --> 00:20:12.000]  不過夏文炳我們看到
[00:20:12.000 --> 00:20:15.000]  那個人是沒有能力勝過罪惡
[00:20:15.000 --> 00:20:17.000]  結果那個人就犯罪
[00:20:17.000 --> 00:20:20.000]  殺了他弟弟阿伯
[00:20:20.000 --> 00:20:24.000]  是聖經裡面記載第一宗的謀殺案
[00:20:24.000 --> 00:20:27.000]  有時我們會問
[00:20:27.000 --> 00:20:30.000]  為什麼上主不保護阿伯呢?
[00:20:30.000 --> 00:20:32.000]  上主這麼喜歡阿伯
[00:20:32.000 --> 00:20:35.000]  為什麼不保護他,讓他死呢?
[00:20:35.000 --> 00:20:39.000]  信上帝的人又得到上帝喜歡的人
[00:20:39.000 --> 00:20:40.000]  上帝都不保護他
[00:20:40.000 --> 00:20:43.000]  那我們為什麼要信上帝呢?
[00:20:43.000 --> 00:20:46.000]  如果有人有這樣的想法的話
[00:20:46.000 --> 00:20:48.000]  你可能以為
[00:20:48.000 --> 00:20:51.000]  好人是應該有好報的
[00:20:51.000 --> 00:20:53.000]  所以信上帝的人
[00:20:53.000 --> 00:20:56.000]  竟然會慘死
[00:20:56.000 --> 00:21:00.000]  就令人很困惑
[00:21:00.000 --> 00:21:03.000]  但聖經讓我們看到
[00:21:03.000 --> 00:21:07.000]  人的肉體生命是短暫
[00:21:07.000 --> 00:21:10.000]  靈魂生命才是永恆的
[00:21:10.000 --> 00:21:14.000]  阿伯雖然是被人謀殺了
[00:21:14.000 --> 00:21:17.000]  只不過是結束了他在地上的人生
[00:21:17.000 --> 00:21:22.000]  早點進入天堂享受永恆
[00:21:22.000 --> 00:21:27.000]  而那個人沒有被上帝處死
[00:21:27.000 --> 00:21:30.000]  上帝懲罰他沒有被上帝處死
[00:21:30.000 --> 00:21:34.000]  但是他是被上帝咒詛
[00:21:34.000 --> 00:21:38.000]  剛才提過上帝沒有咒詛阿竿和阿娃
[00:21:38.000 --> 00:21:41.000]  但是那個人就被上帝咒詛
[00:21:41.000 --> 00:21:46.000]  那個人以後不可以再做農夫了
[00:21:46.000 --> 00:21:49.000]  他還不能夠再跟上主來往
[00:21:49.000 --> 00:21:52.000]  他只能夠在地上流浪
[00:21:52.000 --> 00:21:57.000]  上帝不准其他人殺他
[00:21:57.000 --> 00:22:00.000]  我覺得上帝給個人的懲罰
[00:22:00.000 --> 00:22:03.000]  就好像我們今天的終身監禁
[00:22:03.000 --> 00:22:05.000]  他是活著
[00:22:05.000 --> 00:22:10.000]  他是活出一個毫無意義的人生
[00:22:10.000 --> 00:22:19.000]  從今天的經文我想和大家分享三點
[00:22:19.000 --> 00:22:24.000]  首先我們要從該隱學一個反面的功夫
[00:22:24.000 --> 00:22:32.000]  該隱犯罪之前已經受到上主的警告
[00:22:32.000 --> 00:22:34.000]  上主警告他要小心
[00:22:34.000 --> 00:22:36.000]  你不控制你的怒氣是不行的
[00:22:36.000 --> 00:22:39.000]  罪會伏在你門前
[00:22:39.000 --> 00:22:43.000]  但結果他仍然被罪控制
[00:22:43.000 --> 00:22:47.000]  他在失控的情況下犯罪
[00:22:47.000 --> 00:22:49.000]  殺了他弟弟阿伯
[00:22:49.000 --> 00:22:53.000]  和阿娃的犯罪比較很不同
[00:22:53.000 --> 00:22:56.000]  阿娃是被蛇引誘
[00:22:56.000 --> 00:22:59.000]  他是被蛇騙去犯罪
[00:22:59.000 --> 00:23:03.000]  而那個人雖然被上帝警告不要犯罪
[00:23:03.000 --> 00:23:05.000]  他仍然要犯罪
[00:23:05.000 --> 00:23:11.000]  因此我們對罪千萬不要掉以輕心
[00:23:11.000 --> 00:23:15.000]  我們要很小心靠著聖靈的力量
[00:23:15.000 --> 00:23:19.000]  才有可能不犯罪
[00:23:19.000 --> 00:23:22.000]  保羅曾經和我們分享他的經驗
[00:23:22.000 --> 00:23:25.000]  他說我有行善的意願
[00:23:25.000 --> 00:23:28.000]  卻沒有行善的能力
[00:23:28.000 --> 00:23:31.000]  那怎樣?人人都會犯罪嗎?
[00:23:31.000 --> 00:23:32.000]  不是的
[00:23:32.000 --> 00:23:35.000]  保羅接著說感謝上帝
