
[00:00:00.000 --> 00:00:04.920]  我們從上個月開始就講約翰福音
[00:02:54.680 --> 00:02:57.720]  眾人看見耶穌所行的神蹟,就說
[00:02:57.720 --> 00:03:01.080]  這真是那要到世間來的先知
[00:03:01.080 --> 00:03:05.000]  耶穌既然知道眾人要強迫他做皇帝
[00:03:05.000 --> 00:03:07.640]  他就獨自退到山上
[00:03:07.640 --> 00:03:11.240]  耶穌上了山之後,門徒就過海
[00:03:11.240 --> 00:03:14.400]  那一晚又發生了第二個神蹟
[00:03:14.400 --> 00:03:16.560]  在第六章十六節開始
[00:03:16.560 --> 00:03:18.280]  我們看到,到了晚上
[00:03:18.280 --> 00:03:21.040]  那些門徒下海邊上了船
[00:03:21.040 --> 00:03:24.000]  要過海往加伯隆去
[00:03:24.000 --> 00:03:25.920]  天已經黑了
[00:03:25.920 --> 00:03:29.000]  耶穌說沒有來到他們那裡
[00:03:29.000 --> 00:03:32.560]  忽然,狂風大作
[00:03:32.560 --> 00:03:35.200]  海就翻騰起來
[00:03:35.200 --> 00:03:38.960]  門徒搖了約十里多的路
[00:03:38.960 --> 00:03:44.160]  那時的十里就等於我們現在的五公里左右
[00:03:44.160 --> 00:03:46.600]  看見耶穌在海面上走
[00:03:46.600 --> 00:03:49.080]  漸漸近了船,他們就害怕
[00:03:49.080 --> 00:03:51.120]  耶穌對他們說,事我不要怕
[00:03:51.120 --> 00:03:53.400]  門徒便喜歡接他們上船
[00:03:53.400 --> 00:03:57.920]  而那艘船就立刻去到他們想去的地方
[00:03:57.920 --> 00:04:02.520]  大飛也沒有那麼快,立刻就到了
[00:04:02.520 --> 00:04:04.840]  在這兩件神蹟裡,我們看到耶穌
[00:04:04.840 --> 00:04:08.400]  不單照顧那大批大批的群眾
[00:04:08.400 --> 00:04:12.440]  祂特別細心的關懷那些門徒
[00:04:12.440 --> 00:04:14.840]  在五餅二魚的神蹟裡
[00:04:14.840 --> 00:04:17.360]  剩下了十二個男子的食物
[00:04:17.360 --> 00:04:19.400]  十二個門徒
[00:04:19.400 --> 00:04:22.080]  似乎耶穌要用這十二個男子去暗示
[00:04:22.080 --> 00:04:23.640]  你們不用擔心
[00:04:23.640 --> 00:04:25.160]  我隨時有食物給你們
[00:04:25.160 --> 00:04:28.040]  我是供給你們的需要
[00:04:28.040 --> 00:04:29.280]  第二個神蹟
[00:04:29.280 --> 00:04:31.160]  就是在門徒危難的時候
[00:04:31.160 --> 00:04:34.680]  祂走到海邊來找他們
[00:04:34.680 --> 00:04:39.960]  弟兄姊妹,耶穌今天也是同樣的照顧你
[00:04:39.960 --> 00:04:44.760]  在你人生的風浪裡,祂來尋找你
[00:04:44.760 --> 00:04:49.760]  或者你說,為什麼耶穌總是等到我最危險的時候
[00:04:49.760 --> 00:04:52.880]  才來找我呢?不早一點來
[00:04:52.880 --> 00:04:56.080]  可能就是還沒到那麼危險的時候
[00:04:56.080 --> 00:05:00.520]  你也不那麼緊張祂的同在
[00:05:00.520 --> 00:05:03.000]  這兩個神蹟提醒我們不相信耶穌的人
[00:05:03.000 --> 00:05:06.840]  就算我們面對苦難,甚至面對死亡的時刻
[00:05:06.840 --> 00:05:10.680]  耶穌也與你同在,祂不會離開你
[00:05:10.680 --> 00:05:12.960]  厄愛姆伯二歲過世
[00:05:12.960 --> 00:05:15.320]  他死前三個星期在醫院
[00:05:15.320 --> 00:05:18.480]  他經常發夢,經常笑,很開心
[00:05:18.480 --> 00:05:21.160]  醫院的人說,為什麼這個人這麼有趣呢?
[00:05:21.160 --> 00:05:23.280]  原來他夢見了一個很美麗的地方
[00:05:23.280 --> 00:05:25.920]  一個等著他去很美麗的地方
[00:05:25.920 --> 00:05:29.000]  耶穌說,我可以為你們預備地方
[00:05:29.000 --> 00:05:31.280]  我將來接你們去
[00:05:31.280 --> 00:05:35.680]  我們近來有兩位姐妹離世
[00:05:35.680 --> 00:05:39.040]  我們剛剛才跟他們做完安息禮拜
[00:05:39.040 --> 00:05:41.240]  他們去的地方是好得無比
[00:05:41.240 --> 00:05:45.480]  無論你生你死,耶穌都與你同在
[00:05:45.480 --> 00:05:48.640]  在《爾賽亞書》有一節很寶貴的聖經
[00:05:48.640 --> 00:05:50.600]  第49章15節
[00:05:50.600 --> 00:05:54.000]  上帝向你表白祂對愛你的心意
[00:05:54.000 --> 00:05:57.800]  上帝說,婦人焉能忘記她吃奶的嬰孩
[00:05:57.800 --> 00:06:00.000]  不連恤她所生的兒子
[00:06:00.000 --> 00:06:03.720]  即或有忘記的,我卻不忘記你
[00:06:03.720 --> 00:06:07.000]  弟兄姊妹,你現在的光景在哪裡?
[00:06:07.000 --> 00:06:08.640]  或者我不知道
[00:06:08.640 --> 00:06:11.960]  但是上帝知道,上帝不會忘記你
[00:06:11.960 --> 00:06:15.520]  祂一生一世與你同在
[00:06:15.520 --> 00:06:19.840]  領你經過陸地、洋海
[00:06:19.840 --> 00:06:24.680]  祂似愛的手,減輕你的憂慮重災
[00:06:24.680 --> 00:06:26.480]  剛才我們所讀的經文
[00:06:26.480 --> 00:06:28.520]  第22至35節
[00:06:28.520 --> 00:06:31.600]  就是發生在這兩個神蹟之後
[00:06:31.600 --> 00:06:33.480]  第一個神蹟就是黃昏時候
[00:06:33.480 --> 00:06:35.000]  第二個神蹟就是半夜
[00:06:35.000 --> 00:06:39.440]  然後第二天就發生這段經文所記載的事
[00:06:39.440 --> 00:06:40.880]  在這段經文裡面
[00:06:40.880 --> 00:06:43.200]  耶穌做了一個重要的宣告
[00:06:43.200 --> 00:06:45.440]  而那個五餅二魚的神蹟
[00:06:45.440 --> 00:06:47.080]  其實是一個引子
[00:06:47.080 --> 00:06:48.760]  一個introduction
[00:06:48.760 --> 00:06:50.520]  一個illustration
[00:06:50.520 --> 00:06:55.480]  一個故事為這個宣告鋪路
[00:06:55.480 --> 00:06:59.360]  這個宣告就是我們接下來要看的
[00:06:59.360 --> 00:07:01.560]  第22節記載
[00:07:01.560 --> 00:07:03.320]  雖然耶穌避開那群群眾
[00:07:03.320 --> 00:07:04.280]  但是祂不放棄
[00:07:04.280 --> 00:07:05.640]  祂到處找耶穌
[00:07:05.640 --> 00:07:07.800]  那個時代可能沒有辦公時間
[00:07:07.800 --> 00:07:09.600]  祂喜歡找多久就找多久
[00:07:09.600 --> 00:07:11.960]  找到第二天,找到祂
[00:07:11.960 --> 00:07:14.680]  拉比,你在這裡
[00:07:14.680 --> 00:07:17.240]  耶穌就跟他說
[00:07:17.240 --> 00:07:19.680]  我實實在在的告訴你們
[00:07:19.680 --> 00:07:22.880]  你們找我並不是因見了神蹟
[00:07:22.880 --> 00:07:25.360]  乃是因吃餅得飽
[00:07:25.360 --> 00:07:26.440]  為什麼耶穌會這樣說?
[00:07:26.440 --> 00:07:29.440]  他們明明是見到神蹟才來找祂
[00:07:29.440 --> 00:07:30.840]  為什麼耶穌會這樣說?
[00:07:30.840 --> 00:07:32.640]  《約翰福音》有七個神蹟
[00:07:32.640 --> 00:07:35.880]  其實《約翰福音》用那個字
[00:07:35.880 --> 00:07:38.800]  來描寫神蹟是用徵兆
[00:07:38.800 --> 00:07:42.520]  SIGN
[00:07:42.520 --> 00:07:43.800]  就是一個兆頭
[00:07:43.800 --> 00:07:46.760]  一個徵兆
[00:07:46.760 --> 00:07:49.000]  有七個徵兆
[00:07:49.000 --> 00:07:52.920]  這些徵兆是證明耶穌基督的神聖
[00:07:52.920 --> 00:07:55.360]  和證明祂是彌賽亞的身份
[00:07:55.360 --> 00:07:56.400]  耶穌這句話
[00:07:56.400 --> 00:07:58.360]  你們找我不是因見了神蹟
[00:07:58.360 --> 00:08:00.640]  而是因吃餅得飽
[00:08:00.640 --> 00:08:01.240]  就是說
[00:08:01.240 --> 00:08:03.720]  你們找我其實不是為了學武神
[00:08:03.720 --> 00:08:06.360]  不是為了查證我是否彌賽亞
[00:08:06.360 --> 00:08:08.520]  你們找我是為了物質上
[00:08:08.520 --> 00:08:12.960]  地上的滿足
[00:08:12.960 --> 00:08:15.000]  接著耶穌要做一個宣告
[00:08:15.000 --> 00:08:16.160]  耶穌這個重要宣告
[00:08:16.160 --> 00:08:18.520]  由二十七節到三十五節
[00:08:18.520 --> 00:08:19.240]  第二十七節
[00:08:19.240 --> 00:08:21.920]  我們今天特別要看
[00:08:21.920 --> 00:08:25.960]  「不要為那必壞的食物勞力」
[00:08:25.960 --> 00:08:29.400]  「要為那存到永生的食物勞力」
[00:08:29.400 --> 00:08:31.880]  「就是人只要賜給你們的」
[00:08:31.880 --> 00:08:35.520]  「因為人只是父神所引證的」
[00:08:35.520 --> 00:08:38.360]  如果你還未懂得唸這節聖經的話
[00:08:38.360 --> 00:08:41.600]  我鼓勵你在這個星期內唸了它
[00:08:41.600 --> 00:08:42.760]  是一個很寶貴的聖經
[00:08:42.760 --> 00:08:44.120]  我們要看
[00:08:44.120 --> 00:08:46.240]  「不要為那必壞的食物勞力」
[00:08:46.240 --> 00:08:49.920]  這個勞力的英文是Labor
[00:08:49.920 --> 00:08:52.840]  即是勞動的意思
[00:08:52.840 --> 00:08:56.120]  大家知道勞動節
[00:08:56.120 --> 00:09:02.560]  我們香港、中國慶祝國際勞動節
[00:09:02.560 --> 00:09:07.120]  很多國家都慶祝五月一日的國際勞動節
[00:09:07.120 --> 00:09:12.360]  但北美就慶祝九月第一個星期一的勞動節
[00:09:12.360 --> 00:09:15.760]  其實這個國際勞動節和北美勞動節
[00:09:15.760 --> 00:09:19.040]  都是在美國十九世紀開始
[00:09:19.040 --> 00:09:24.360]  勞動節的目的是為了慶祝勞動者對社會
[00:09:24.360 --> 00:09:27.680]  和對經濟所作的貢獻
[00:09:27.680 --> 00:09:31.280]  但我一看勞動節就有種傷感
[00:09:31.280 --> 00:09:33.800]  美國有個郵票寫著
[00:09:33.800 --> 00:09:35.640]  「勞動就是生命」
[00:09:35.640 --> 00:09:39.480]  Labor is life
[00:09:39.480 --> 00:09:41.160]  好像在諷刺我們
[00:09:41.160 --> 00:09:43.880]  我們中國很多的朝代人民
[00:09:43.880 --> 00:09:46.720]  是臥著土著勞動
[00:09:46.720 --> 00:09:50.440]  世界上仍然有很多人在貧窮事件之下
[00:09:50.440 --> 00:09:56.320]  就算是香港也不好得多
[00:09:56.320 --> 00:09:59.000]  就算那些是有錢的人
[00:09:59.000 --> 00:10:01.680]  就不等於他們生命有滿足
[00:10:01.680 --> 00:10:06.840]  很多時錢只能為他們買來更多的空虛
[00:10:06.840 --> 00:10:12.320]  究竟人生勞心勞力得不到滿足
[00:10:12.320 --> 00:10:13.280]  為甚麼呢?
[00:10:13.280 --> 00:10:15.880]  人生真正的意義是甚麼?
[00:10:15.880 --> 00:10:19.320]  各位朋友,你今天過了半世人
[00:10:19.320 --> 00:10:27.480]  你勞動,你有沒有滿足?
[00:10:27.480 --> 00:10:29.440]  我今天要和大家思考的就是
[00:10:29.440 --> 00:10:32.400]  人生怎樣可以得到真正的滿足
[00:10:32.400 --> 00:10:34.240]  耶穌基督在這段經文裏
[00:10:34.240 --> 00:10:36.000]  給我們一個重要的邀請
[00:10:36.000 --> 00:10:39.160]  去滿足你的渴望和需要
[00:10:39.160 --> 00:10:43.640]  我們再留意第二十七節
[00:10:43.640 --> 00:10:46.360]  「不要為那必壞的食物勞力
[00:10:46.360 --> 00:10:48.760]  要為那存到永生的食物勞力
[00:10:48.760 --> 00:10:50.600]  就算人只要賜給你不的
[00:10:50.600 --> 00:10:53.640]  因為人只是父神所印證的」
[00:10:53.640 --> 00:10:54.920]  我們逐條來看
[00:10:54.920 --> 00:10:57.680]  第一,甚麼是必壞的食物
[00:10:57.680 --> 00:10:59.160]  第十五節告訴我們
[00:10:59.160 --> 00:11:00.800]  當耶穌餵飽了幾千人之後
[00:11:00.800 --> 00:11:02.160]  他們就逼祂做王
[00:11:02.160 --> 00:11:04.640]  耶穌就退到山上
[00:11:04.640 --> 00:11:06.320]  第二天,他們來找耶穌
[00:11:06.320 --> 00:11:07.960]  仍然是想逼祂做王
[00:11:07.960 --> 00:11:08.720]  為甚麼呢?
[00:11:08.720 --> 00:11:13.680]  因為這個王可以令他們豐衣足食
[00:11:13.680 --> 00:11:14.400]  所以耶穌說
[00:11:14.400 --> 00:11:17.400]  「你來找我不是為了尋求這個彌賽
[00:11:17.400 --> 00:11:21.640]  你來找我是想得到物質的豐衣足食」
[00:11:21.640 --> 00:11:23.040]  用香港作為例子
[00:11:23.040 --> 00:11:24.680]  明年我們有特首選舉
[00:11:24.680 --> 00:11:27.120]  如果有位候選人可以行神蹟
[00:11:27.120 --> 00:11:30.880]  突然間建很多公屋
[00:11:30.880 --> 00:11:33.000]  所有的病菌完全消失
[00:11:33.000 --> 00:11:37.760]  金融業、零售業、旅遊業全部旺盛
[00:11:37.760 --> 00:11:39.920]  你突然間有幾份工作等著你
[00:11:39.920 --> 00:11:43.560]  每個人都會擁護特首
[00:11:43.560 --> 00:11:45.480]  這群人也想耶穌變成這樣
[00:11:45.480 --> 00:11:48.400]  很多時候我們為生活打算是無可厚非
[00:11:48.400 --> 00:11:49.480]  但我們要記住
[00:11:49.480 --> 00:11:52.000]  這些都是耶穌所說的必壞的食物
[00:11:52.000 --> 00:11:55.760]  祂說「你不要為這些來勞勞」
[00:11:55.760 --> 00:11:59.080]  即是不要很辛苦刻意勞動
[00:11:59.080 --> 00:12:01.200]  是為了這些東西
[00:12:01.200 --> 00:12:05.000]  耶穌所說的食物不單包括食物
[00:12:05.000 --> 00:12:08.760]  包括金錢、職業、名譽甚至健康
[00:12:08.760 --> 00:12:11.040]  凡是只能夠維持在今生
[00:12:11.040 --> 00:12:12.560]  不能夠帶到永恆的
[00:12:12.560 --> 00:12:17.400]  都是必壞的食物
[00:12:17.400 --> 00:12:18.920]  我們剛剛過了年
[00:12:18.920 --> 00:12:21.680]  很多時候我和親友拜年
[00:12:21.680 --> 00:12:26.920]  對這些長者我們會祝他們身壯力健
[00:12:26.920 --> 00:12:28.200]  我經常聽到一句話
[00:12:28.200 --> 00:12:31.080]  「最重要就是健康」
[00:12:31.080 --> 00:12:32.520]  有沒有聽過拜年
[00:12:32.520 --> 00:12:35.000]  「最重要就是健康」
[00:12:35.000 --> 00:12:36.280]  健康的確是很重要
[00:12:36.280 --> 00:12:39.400]  但是不是最重要呢
[00:12:39.400 --> 00:12:43.000]  有沒有東西比健康更加重要
[00:12:43.000 --> 00:12:46.360]  有人說愛情比健康重要
[00:12:46.360 --> 00:12:48.360]  你贊不贊成
[00:12:48.360 --> 00:12:50.080]  我贊成
[00:12:50.080 --> 00:12:51.880]  有詩為證
[00:12:51.880 --> 00:12:55.160]  宋朝的詞人柳永有兩句詞
[00:12:55.160 --> 00:12:59.200]  「腰帶漸寬終不悔」
[00:12:59.200 --> 00:13:02.240]  「惟伊消得人潮水」
[00:13:02.240 --> 00:13:03.840]  即是柳永愛他的愛人
[00:13:03.840 --> 00:13:05.080]  思念他的愛人
[00:13:05.080 --> 00:13:09.480]  就算日漸消瘦都在所不惜
[00:13:09.480 --> 00:13:10.680]  今朝又惟老人溝
[00:13:10.680 --> 00:13:11.800]  牧師你好像瘦了
[00:13:11.800 --> 00:13:14.440]  我是掛念你們
[00:13:14.440 --> 00:13:19.440]  但這個健康和愛情
[00:13:19.440 --> 00:13:20.760]  都不能夠維持到永遠
[00:13:20.760 --> 00:13:23.880]  都是今生今世
[00:13:23.880 --> 00:13:25.320]  都是必壞的食物
[00:13:25.320 --> 00:13:26.840]  所以牧師好在你這樣說
[00:13:26.840 --> 00:13:28.360]  我又沒有健康又沒有愛情
[00:13:28.360 --> 00:13:30.720]  你都沒有損失很多
[00:13:30.720 --> 00:13:33.440]  因為它只是今生今世
[00:13:33.440 --> 00:13:35.640]  它是必壞的食物
[00:13:35.640 --> 00:13:36.280]  弟兄姊妹
[00:13:36.280 --> 00:13:38.800]  你現在所追求的是甚麼
[00:13:38.800 --> 00:13:40.080]  是否一些必壞的食物
[00:13:40.080 --> 00:13:42.160]  是否一些衰殘的東西
[00:13:42.160 --> 00:13:44.800]  因為可以流傳到永遠的東西
[00:13:44.800 --> 00:13:45.920]  很多基督徒
[00:13:45.920 --> 00:13:49.680]  他所尋求的是上帝賜給他地上的福氣
[00:13:49.680 --> 00:13:53.240]  而不是尋求那位賜福的上帝
[00:13:53.240 --> 00:13:55.520]  就好像耶穌時代的人
[00:13:55.520 --> 00:13:58.880]  他們追求神跡所帶來的物質
[00:13:58.880 --> 00:14:03.680]  而不是追求那位恆神跡的主
[00:14:03.680 --> 00:14:04.600]  耶穌教導我們
[00:14:04.600 --> 00:14:08.280]  不要為必壞的食物努力
[00:14:08.280 --> 00:14:11.160]  要為傳到永生的食物努力
[00:14:11.160 --> 00:14:13.440]  就是人子賜給你們的
[00:14:13.440 --> 00:14:16.200]  我們現在看看甚麼是永生的食物
[00:14:16.200 --> 00:14:17.080]  耶穌這樣說
[00:14:17.080 --> 00:14:18.360]  人們就問祂
[00:14:18.360 --> 00:14:21.360]  我們應該做些甚麼
[00:14:21.360 --> 00:14:24.320]  才叫做為永生的食物努力呢
[00:14:24.320 --> 00:14:24.680]  祂說
[00:14:24.680 --> 00:14:27.920]  我們當行甚麼才算做神的功呢
[00:14:27.920 --> 00:14:32.520]  即是怎樣做才算為永生的食物努力
[00:14:32.520 --> 00:14:36.080]  他們都是用「努力」這個名詞
[00:14:36.080 --> 00:14:40.040]  一定要辛苦的拿回來
[00:14:40.040 --> 00:14:42.160]  但耶穌回答他很有趣
[00:14:42.160 --> 00:14:42.560]  祂說
[00:14:42.560 --> 00:14:44.960]  「信神所差來的功
[00:14:44.960 --> 00:14:48.880]  信神所差來的,這就是事造神的功」
[00:14:48.880 --> 00:14:49.960]  換言之
[00:14:49.960 --> 00:14:55.000]  信上帝就等於為永生的食物努力
[00:14:55.000 --> 00:14:57.920]  耶穌把勞動這個觀念全部改變了
[00:14:57.920 --> 00:15:00.400]  自從人類離開伊甸園之後
[00:15:00.400 --> 00:15:05.080]  我們發現勞動是要血汗淚水才能糊口
[00:15:05.080 --> 00:15:09.000]  但耶穌在這裡開一個新的定義
[00:15:09.000 --> 00:15:15.120]  你信上帝就是為永生的食物努力
[00:15:15.120 --> 00:15:19.720]  耶穌在第35字說
[00:15:19.720 --> 00:15:21.160]  「我就是生命的糧
[00:15:21.160 --> 00:15:26.600]  到我這裡來的必定不餓,信我的永遠不渴」
[00:15:26.600 --> 00:15:29.760]  這就是整個基督教的核心
[00:15:29.760 --> 00:15:31.240]  上帝定的標準
[00:15:31.240 --> 00:15:33.560]  不是要你在社會上有甚麼貢獻
[00:15:33.560 --> 00:15:37.240]  甚至不是你有甚麼高尚的道德行為
[00:15:37.240 --> 00:15:39.960]  不是叫你捱生捱死地做工
[00:15:39.960 --> 00:15:42.480]  上帝要你所做的就是信耶穌
[00:15:42.480 --> 00:15:46.120]  信耶穌就是等於勞動
[00:15:46.120 --> 00:15:48.000]  為永生來的勞動
[00:15:48.000 --> 00:15:48.880]  換句話說
[00:15:48.880 --> 00:15:50.720]  上帝不是叫你來做
[00:15:50.720 --> 00:15:52.720]  上帝叫你來吃
[00:15:52.720 --> 00:15:53.680]  我就是永生
[00:15:53.680 --> 00:15:54.840]  我就是生命的糧
[00:15:54.840 --> 00:15:57.000]  你吃我的肉和我的血
[00:15:57.000 --> 00:15:59.080]  上帝叫你來不是捱
[00:15:59.080 --> 00:16:01.280]  上帝叫你來是享受
[00:16:01.280 --> 00:16:02.560]  祂不是叫你來做
[00:16:02.560 --> 00:16:03.440]  祂是叫你來吃
[00:16:03.440 --> 00:16:08.080]  這就是基督教的核心
[00:16:08.080 --> 00:16:09.680]  所以在第51節
[00:16:09.680 --> 00:16:11.520]  耶穌說得更加清楚
[00:16:11.520 --> 00:16:14.120]  「我是從天上降下來生命的糧
[00:16:14.120 --> 00:16:16.680]  人若吃這糧就必永遠活著
[00:16:16.680 --> 00:16:20.000]  我所要吃的糧就是我的肉
[00:16:20.000 --> 00:16:21.760]  為世人生命所賜的」
[00:16:21.760 --> 00:16:23.560]  耶穌說叫你來吃祂的肉
[00:16:23.560 --> 00:16:26.720]  猶太人就不明白
[00:16:26.720 --> 00:16:27.680]  彼此爭論
[00:16:27.680 --> 00:16:30.640]  這個人怎可以將祂的肉給我們吃呢
[00:16:30.640 --> 00:16:33.200]  耶穌就再講得清楚些
[00:16:33.200 --> 00:16:34.320]  第53節
[00:16:34.320 --> 00:16:36.400]  「我實實在在的告訴你們
[00:16:36.400 --> 00:16:38.400]  你們若不吃人子的肉
[00:16:38.400 --> 00:16:39.600]  不喝人子的血
[00:16:39.600 --> 00:16:41.640]  就沒有生命在你們裏面
[00:16:41.640 --> 00:16:43.440]  吃我肉喝我血的人
[00:16:43.440 --> 00:16:44.320]  就有永生
[00:16:44.320 --> 00:16:46.080]  在末日我要叫他復活
[00:16:46.080 --> 00:16:48.640]  這就是從天上降下來的糧
[00:16:48.640 --> 00:16:52.240]  吃這糧的人就必永遠活著」
[00:16:52.240 --> 00:16:53.640]  耶穌這樣講之後
[00:16:53.640 --> 00:16:55.960]  很多跟隨祂的人就離開祂了
[00:16:55.960 --> 00:16:57.360]  在第61節
[00:16:57.360 --> 00:16:58.960]  「他們們途中
[00:16:58.960 --> 00:17:00.600]  那些人聽到就說
[00:17:00.600 --> 00:17:02.880]  這句話那麼難誰能聽呢
[00:17:02.880 --> 00:17:05.680]  從此他們們途中
[00:17:05.680 --> 00:17:07.480]  多有退去的
[00:17:07.480 --> 00:17:10.080]  不再與他同行」
[00:17:10.080 --> 00:17:12.080]  你明白這句話嗎?
[00:17:12.080 --> 00:17:14.560]  你現在是跟隨耶穌還是想退去呢?
[00:17:14.560 --> 00:17:17.040]  我們看看這句話是什麼意思
[00:17:17.040 --> 00:17:19.360]  這句話有兩個重點
[00:17:19.360 --> 00:17:20.680]  第一
[00:17:20.680 --> 00:17:23.280]  耶穌的肉
[00:17:23.280 --> 00:17:24.960]  英文是Flesh
[00:17:24.960 --> 00:17:26.960]  F-L-E-S-H
[00:17:26.960 --> 00:17:29.280]  Flesh是代表祂的人性
[00:17:29.280 --> 00:17:30.720]  Humanity
[00:17:30.720 --> 00:17:33.160]  在一行一書四章二字
[00:17:33.160 --> 00:17:37.880]  「凡靈,一個靈,應耶穌基督是成了肉身
[00:17:37.880 --> 00:17:41.200]  Flesh,來的,就是出於神」
[00:17:41.200 --> 00:17:43.720]  血這東西代表生命
[00:17:43.720 --> 00:17:44.720]  所以耶穌說
[00:17:44.720 --> 00:17:49.720]  「你吃我肉,喝我血」的意思是什麼呢?
[00:17:49.720 --> 00:17:53.560]  意思是邀請我們接受
[00:17:53.560 --> 00:17:56.320]  祂這個「道成肉身」的生命
[00:17:56.320 --> 00:17:59.320]  第一點
[00:17:59.320 --> 00:18:02.200]  「吃我肉,喝我血」的邀請
[00:18:02.200 --> 00:18:04.000]  就是邀請我們接受這個
[00:18:04.000 --> 00:18:06.720]  「Become flesh,道成肉身」的生命
[00:18:06.720 --> 00:18:07.520]  第二點
[00:18:07.520 --> 00:18:09.120]  就是在最後晚餐的時候
[00:18:09.120 --> 00:18:10.320]  耶穌拿起餅來
[00:18:10.320 --> 00:18:13.120]  說「這是我身體為你們寫的」
[00:18:13.120 --> 00:18:14.280]  然後拿起杯子來說
[00:18:14.280 --> 00:18:16.760]  「這杯子是用我血所納的新藥
[00:18:16.760 --> 00:18:17.960]  為你們流出的」
[00:18:17.960 --> 00:18:19.680]  耶穌在最後晚餐所說
[00:18:19.680 --> 00:18:20.680]  和這裡所說
[00:18:20.680 --> 00:18:24.120]  「吃我肉,喝我血」是同一個觀點
[00:18:24.120 --> 00:18:25.400]  同一樣的東西
[00:18:25.400 --> 00:18:30.200]  祂的意思就是說
[00:18:30.200 --> 00:18:31.960]  祂在十字架上
[00:18:31.960 --> 00:18:35.000]  破碎的身體和流出來的血
[00:18:35.000 --> 00:18:40.720]  成為拯救我們靈魂的生命的糧
[00:18:40.720 --> 00:18:41.720]  總括來說
[00:18:41.720 --> 00:18:43.840]  當耶穌邀請我們吃祂的肉
[00:18:43.840 --> 00:18:45.000]  喝祂的血的時候
[00:18:45.000 --> 00:18:46.680]  祂是邀請我們接受
[00:18:46.680 --> 00:18:50.120]  這位神的兒子「道成肉身」
