
[00:00:00.000 --> 00:00:04.760]  我們繼續去探討耶穌登山變象
[00:03:54.120 --> 00:03:55.480]  以及跟隨祂的人
[00:03:55.480 --> 00:03:57.640]  都一樣要這樣做
[00:03:57.640 --> 00:04:00.040]  主耶穌絕對不是一個單單說
[00:04:00.040 --> 00:04:01.520]  不去做事的人
[00:04:01.520 --> 00:04:04.600]  祂用祂的生命作為一個示範
[00:04:04.600 --> 00:04:06.400]  以身作則
[00:04:06.400 --> 00:04:08.480]  來教導門徒
[00:04:08.480 --> 00:04:10.280]  其實這是每一個
[00:04:10.280 --> 00:04:12.280]  特別是傳道人、牧者
[00:04:12.280 --> 00:04:13.840]  要有的責任
[00:04:13.840 --> 00:04:17.560]  不要只是在講台上說到天花亂墜
[00:04:17.560 --> 00:04:19.440]  說到怎樣都可以
[00:04:19.440 --> 00:04:21.360]  但自己是做不到的
[00:04:21.360 --> 00:04:23.880]  所以我自己經常都告訴自己
[00:04:23.880 --> 00:04:25.160]  我不是只是去講
[00:04:25.160 --> 00:04:28.520]  是用我的生命來帶去演繹出
[00:04:28.520 --> 00:04:30.480]  我自己所講的說話
[00:04:30.480 --> 00:04:32.000]  是要實踐的
[00:04:32.000 --> 00:04:34.320]  甚至有時候分享的時候
[00:04:34.320 --> 00:04:36.000]  很清楚要提醒自己
[00:04:36.000 --> 00:04:37.600]  我不是去高舉自己
[00:04:37.600 --> 00:04:40.720]  只不過是很想將我的生命
[00:04:40.720 --> 00:04:43.120]  跟大家一起來帶去分享而已
[00:04:43.120 --> 00:04:44.520]  好了,捨棄
[00:04:44.520 --> 00:04:46.320]  我們一想到捨棄的時候就會想到
[00:04:46.320 --> 00:04:48.640]  我放棄了一些時間
[00:04:48.640 --> 00:04:49.560]  休息
[00:04:49.560 --> 00:04:50.480]  少一些休息
[00:04:50.480 --> 00:04:51.480]  放棄一些興趣
[00:04:51.480 --> 00:04:52.520]  不打機
[00:04:52.520 --> 00:04:54.920]  甚至我的休息
[00:04:54.920 --> 00:04:57.360]  甚至有些妄自菲薄的
[00:04:57.360 --> 00:04:59.520]  就要禁慾去信從神
[00:04:59.520 --> 00:05:04.600]  這些很可能只是一部分的正確
[00:05:04.600 --> 00:05:07.360]  但卻是狹義的意思
[00:05:07.360 --> 00:05:11.280]  我們稍後再來看看整體是甚麼意思
[00:05:11.280 --> 00:05:13.440]  捨棄即是甚麼呢
[00:05:13.440 --> 00:05:15.720]  就是否定自己
[00:05:15.720 --> 00:05:18.960]  捨棄、斷絕這個關係
[00:05:18.960 --> 00:05:22.320]  不讓自己去限制了
[00:05:22.320 --> 00:05:24.160]  牽引了自己
[00:05:24.160 --> 00:05:25.920]  大家都會明白
[00:05:25.920 --> 00:05:28.320]  今天最難對付的不是別人
[00:05:28.320 --> 00:05:29.400]  不是你的配偶
[00:05:29.400 --> 00:05:30.720]  不是你的兒女
[00:05:30.720 --> 00:05:33.400]  最難對付的原來是自己
[00:05:33.400 --> 00:05:36.960]  今天我們經常被那個「老我」牽著
[00:05:36.960 --> 00:05:39.120]  以「自我」作為中心
[00:05:39.120 --> 00:05:41.840]  有時有人說
[00:05:41.840 --> 00:05:44.000]  那個「自我」好像洋蔥
[00:05:44.000 --> 00:05:45.440]  大家見過洋蔥
[00:05:45.440 --> 00:05:47.320]  你剝完一層皮之後
[00:05:47.320 --> 00:05:48.560]  又有另一層
[00:05:48.560 --> 00:05:49.600]  剝完另一層
[00:05:49.600 --> 00:05:51.200]  還有另一層
[00:05:51.200 --> 00:05:54.920]  有時可能我們表面好像很好
[00:05:54.920 --> 00:05:56.880]  自以為意
[00:05:56.880 --> 00:05:59.360]  但你剝了那自以為意之下
[00:05:59.360 --> 00:06:00.440]  原來你還有發覺
[00:06:00.440 --> 00:06:02.680]  你自己往往高舉自己
[00:06:02.680 --> 00:06:05.480]  有時有過分的自信、自大
[00:06:05.480 --> 00:06:07.720]  除去這個自大之後
[00:06:07.720 --> 00:06:10.680]  還有自我的防衛意識
[00:06:10.680 --> 00:06:12.600]  除去這個自我防衛意識
[00:06:12.600 --> 00:06:14.400]  就有自抬身價
[00:06:14.400 --> 00:06:16.080]  所以你留意到
[00:06:16.080 --> 00:06:18.920]  往往那個「我」是很重要的
[00:06:18.920 --> 00:06:21.480]  我們那時的關係是
[00:06:21.480 --> 00:06:23.080]  你看輕我
[00:06:23.080 --> 00:06:24.200]  你藐視我
[00:06:24.200 --> 00:06:25.360]  你批評我
[00:06:25.360 --> 00:06:28.200]  那個「我」是很重要的
[00:06:28.200 --> 00:06:30.760]  但聖靈叫我們看到的
[00:06:30.760 --> 00:06:34.480]  不只是自己的強項
[00:06:34.480 --> 00:06:36.400]  是看到自己的軟弱
[00:06:36.400 --> 00:06:38.160]  看到自己的不足
[00:06:38.160 --> 00:06:40.880]  看到自己的無能和醜惡
[00:06:40.880 --> 00:06:43.400]  於是叫我們去投靠神
[00:06:43.400 --> 00:06:45.320]  這是絕對不容易的
[00:06:45.320 --> 00:06:46.680]  因為有時一些
[00:06:46.680 --> 00:06:48.560]  自己以為很強的人
[00:06:48.560 --> 00:06:49.720]  就藐視這個信仰
[00:06:49.720 --> 00:06:51.960]  什麼理由信這個耶穌
[00:06:51.960 --> 00:06:54.320]  我自己什麼都搞定了
[00:06:54.320 --> 00:06:57.320]  所以神話道
[00:06:57.320 --> 00:06:59.040]  你要跟隨我的時候
[00:06:59.040 --> 00:07:01.040]  就是要放棄自己
[00:07:01.040 --> 00:07:03.040]  絕對不容易的
[00:07:03.040 --> 00:07:05.280]  我們看看《老家福音》
[00:07:05.280 --> 00:07:07.280]  第17章第7到第10節
[00:07:07.280 --> 00:07:09.360]  你聽完之後可能會有點生氣
[00:07:09.360 --> 00:07:13.280]  我們一起來看這段機遇好嗎
[00:07:13.280 --> 00:07:16.840]  「你悶誰有僕人丹地或是放羊
[00:07:16.840 --> 00:07:19.360]  從田裡回來就對他說
[00:07:19.360 --> 00:07:21.600]  你快來坐下吃飯
[00:07:21.600 --> 00:07:22.720]  你不對他說
[00:07:22.720 --> 00:07:24.520]  你給我預備晚飯
[00:07:24.520 --> 00:07:26.440]  束上帶子侍候我
[00:07:26.440 --> 00:07:28.440]  等我吃完了
[00:07:28.440 --> 00:07:32.360]  你吃 你吃可以吃殼嗎
[00:07:32.360 --> 00:07:34.760]  僕人所吩咐的去做
[00:07:34.760 --> 00:07:36.680]  主人還謝謝他嗎
[00:07:36.680 --> 00:07:38.240]  這樣你們作原料
[00:07:38.240 --> 00:07:40.880]  一切所吩咐的只甘說
[00:07:40.880 --> 00:07:42.680]  我們是無用的僕人
[00:07:42.680 --> 00:07:46.000]  所作的本是我們應份作的」
[00:07:46.000 --> 00:07:48.720]  這一段的經文
[00:07:48.720 --> 00:07:51.320]  很明顯地好像在羞辱我們一樣
[00:07:51.320 --> 00:07:52.240]  你跟主人來
[00:07:52.240 --> 00:07:53.520]  但是他做完事之後
[00:07:53.520 --> 00:07:55.400]  難道你期望主人
[00:07:55.400 --> 00:07:56.640]  一來就來道謝你
[00:07:56.640 --> 00:07:58.440]  然後就去服侍你
[00:07:58.440 --> 00:07:59.880]  請你吃晚飯嗎
[00:07:59.880 --> 00:08:01.560]  你做完之後還要說
[00:08:01.560 --> 00:08:04.000]  「是的 我真的沒什麼用的
[00:08:04.000 --> 00:08:05.800]  我應該做的」
[00:08:05.800 --> 00:08:08.120]  這個真是對一些未信的人來講
[00:08:08.120 --> 00:08:09.760]  是很難去接受的
[00:08:09.760 --> 00:08:11.960]  當然我們不要只看一段經文
[00:08:11.960 --> 00:08:13.000]  另外一段經文就講到
[00:08:13.000 --> 00:08:15.080]  今天我們服侍神的時候
[00:08:15.080 --> 00:08:17.760]  是會得到神的尊重和神的祝福
[00:08:17.760 --> 00:08:20.160]  但是這一段經文就告訴我們
[00:08:20.160 --> 00:08:23.280]  我們今天有機會去服侍
[00:08:23.280 --> 00:08:26.400]  原來是神給我們的恩典
[00:08:26.400 --> 00:08:27.800]  不要自以為是
[00:08:27.800 --> 00:08:29.600]  所以我很感謝大家
[00:08:29.600 --> 00:08:32.920]  你們讓我星期一跟你們查經
[00:08:32.920 --> 00:08:34.080]  你們讓我有機會來
[00:08:34.080 --> 00:08:35.720]  大家當中講到
[00:08:35.720 --> 00:08:38.800]  這個是我的恩典
[00:08:38.800 --> 00:08:40.520]  是你們給我的恩典
[00:08:40.520 --> 00:08:41.880]  給我的祝福
[00:08:41.880 --> 00:08:44.000]  我仍然覺得我自己是不配的
[00:08:44.000 --> 00:08:45.840]  但是可以服侍神的時候
[00:08:45.840 --> 00:08:49.600]  是神給我的機會
[00:08:49.600 --> 00:08:51.960]  以前不是這樣想的
[00:08:51.960 --> 00:08:53.280]  剛剛出道的時候
[00:08:53.280 --> 00:08:54.800]  覺得自己很好
[00:08:54.800 --> 00:08:57.160]  我都挺有口才
[00:08:57.160 --> 00:08:58.760]  怎樣怎樣
[00:08:58.760 --> 00:09:01.040]  但是那時候神反而不能夠用你
[00:09:01.040 --> 00:09:02.320]  你肯謙卑自己
[00:09:02.320 --> 00:09:03.720]  放下自己
[00:09:03.720 --> 00:09:05.960]  你就得到神的祝福
[00:09:05.960 --> 00:09:07.560]  雖然這段經文好像很自虐
[00:09:07.560 --> 00:09:09.560]  虐待狂自己 虐待自己
[00:09:09.560 --> 00:09:11.600]  摧毀了我們個人的尊嚴
[00:09:11.600 --> 00:09:13.640]  但這正是神要求我們
[00:09:13.640 --> 00:09:15.240]  放下自己
[00:09:15.240 --> 00:09:18.360]  才可以完全信服祂的
[00:09:18.360 --> 00:09:19.680]  記住
[00:09:19.680 --> 00:09:22.800]  社己並不是沒有了自己
[00:09:22.800 --> 00:09:25.720]  我們個人有我們個人的氣質
[00:09:25.720 --> 00:09:28.120]  有我們那種品性 性格
[00:09:28.120 --> 00:09:29.880]  經歷和學識
[00:09:29.880 --> 00:09:31.800]  神可以利用這些
[00:09:31.800 --> 00:09:33.440]  但是我們要放下自己
[00:09:33.440 --> 00:09:35.080]  不容讓我們的自己
[00:09:35.080 --> 00:09:36.600]  影響了跟神的關係
[00:09:36.600 --> 00:09:38.440]  影響了神的工作
[00:09:38.440 --> 00:09:40.240]  很簡單舉個例子
[00:09:40.240 --> 00:09:42.720]  我從小到大都喜歡說話
[00:09:42.720 --> 00:09:45.200]  所以我能夠服侍神
[00:09:45.200 --> 00:09:46.680]  原來是很有恩典的
[00:09:46.680 --> 00:09:48.400]  我和你們查經之前
[00:09:48.400 --> 00:09:51.440]  剛剛錄影了一個講道
[00:09:51.440 --> 00:09:53.200]  我也很感謝天父
[00:09:53.200 --> 00:09:55.840]  昨天收到台灣一間教會
[00:09:55.840 --> 00:09:57.400]  叫我為他們講道
[00:09:57.400 --> 00:09:58.920]  這個星期五就是了
[00:09:58.920 --> 00:10:00.360]  當然要錄影
[00:10:00.360 --> 00:10:03.280]  今早馬上去錄影
[00:10:03.280 --> 00:10:05.320]  我很喜歡開玩笑
[00:10:05.320 --> 00:10:08.200]  我講道的時候都有些笑話
[00:10:08.200 --> 00:10:12.520]  其實我從小到大都是這麼喜歡開玩笑的人
[00:10:12.520 --> 00:10:14.120]  以前是亂講笑的
[00:10:14.120 --> 00:10:15.520]  在殯儀館安息禮
[00:10:15.520 --> 00:10:16.520]  我都會跟別人講笑
[00:10:16.520 --> 00:10:17.920]  這個真的錯了
[00:10:17.920 --> 00:10:19.800]  但是現在譬如我在講道裡面
[00:10:19.800 --> 00:10:22.200]  加一些較為輕鬆
[00:10:22.200 --> 00:10:24.200]  或者幽默的話
[00:10:24.200 --> 00:10:26.040]  讓人們都不會那麼悶
[00:10:26.040 --> 00:10:28.160]  昨天我去了一間教會講道
[00:10:28.160 --> 00:10:29.840]  不講哪一間教會
[00:10:29.840 --> 00:10:30.920]  我散會之後
[00:10:30.920 --> 00:10:34.280]  原來有一個人來和我聊天
[00:10:34.280 --> 00:10:36.280]  我就說 多謝你們給我機會
[00:10:36.280 --> 00:10:38.520]  希望我的講道不會悶到你們
[00:10:38.520 --> 00:10:40.240]  他說 牧師
[00:10:40.240 --> 00:10:42.240]  你是最不悶的那個了
[00:10:42.240 --> 00:10:43.440]  我不敢再搭嘴
[00:10:43.440 --> 00:10:44.840]  因為搭嘴就死定了
[00:10:44.840 --> 00:10:46.840]  就是在侮辱另外一些人
[00:10:46.840 --> 00:10:48.840]  但是我覺得神是祝福的
[00:10:48.840 --> 00:10:50.120]  所以最重要的就是
[00:10:50.120 --> 00:10:52.920]  我們社紀不是失去自己的興趣
[00:10:52.920 --> 00:10:54.400]  喜好去服侍
[00:10:54.400 --> 00:10:56.160]  然後最重要的是什麼
[00:10:56.160 --> 00:10:58.000]  有時候神要我們去做一些事情
[00:10:58.000 --> 00:11:00.080]  可能不是我的專長
[00:11:00.080 --> 00:11:01.840]  不是我的興趣
[00:11:01.840 --> 00:11:03.680]  我就不會說我不做了
[00:11:03.680 --> 00:11:05.480]  我仍然要信服去做
[00:11:05.480 --> 00:11:06.400]  這個就很重要
[00:11:06.400 --> 00:11:07.160]  好了
[00:11:07.160 --> 00:11:09.880]  我們研究了這幾文社紀
[00:11:09.880 --> 00:11:11.280]  好了 我們再看
[00:11:11.280 --> 00:11:13.840]  第二部份就是要背負十字架
[00:11:13.840 --> 00:11:17.640]  仍然是讀第十六章的第廿四節
[00:11:17.640 --> 00:11:20.320]  於是 耶穌對前就說
[00:11:20.320 --> 00:11:21.840]  你們有人要跟從我
[00:11:21.840 --> 00:11:26.080]  就當社紀背起他的十字架來跟從我
[00:11:26.080 --> 00:11:28.480]  好了 我們這一次的重點就是講
[00:11:28.480 --> 00:11:31.440]  背起他的十字架
[00:11:31.440 --> 00:11:33.280]  今天很多微信的人
[00:11:33.280 --> 00:11:36.520]  都會拿十字架來作為一個裝飾
[00:11:36.520 --> 00:11:39.920]  掛著十字架在胸前那裡
[00:11:39.920 --> 00:11:42.960]  有很多這樣的裝飾
[00:11:42.960 --> 00:11:45.480]  但是這些人完全不明白
[00:11:45.480 --> 00:11:47.440]  主耶穌說的是什麼
[00:11:47.440 --> 00:11:51.240]  當代的人就會明白
[00:11:51.240 --> 00:11:53.040]  原來十字架是什麼
[00:11:53.040 --> 00:11:54.800]  我想基督徒一定會知道
[00:11:54.800 --> 00:11:57.520]  是一個認據來的
[00:11:57.520 --> 00:12:00.760]  背著十字架是很沉重
[00:12:00.760 --> 00:12:02.120]  是很不光彩
[00:12:02.120 --> 00:12:04.400]  沒有尊嚴的一件事
[00:12:04.400 --> 00:12:07.720]  當一個重犯可以被判死刑的時候
[00:12:07.720 --> 00:12:08.760]  他要怎樣呢
[00:12:08.760 --> 00:12:12.880]  他要背著自己的十字架
[00:12:12.880 --> 00:12:17.280]  然後由市中心走出去城外面
[00:12:17.280 --> 00:12:19.240]  在城外面被釘
[00:12:19.240 --> 00:12:22.200]  而當時沿途有人就會看
[00:12:22.200 --> 00:12:24.040]  老爸就在這時候教兒子
[00:12:24.040 --> 00:12:25.760]  千萬不要做壞事
[00:12:25.760 --> 00:12:27.920]  你做錯事就像這個人一樣
[00:12:27.920 --> 00:12:29.720]  他就要死了
[00:12:29.720 --> 00:12:32.560]  甚至有些人會扔石頭吐口水
[00:12:32.560 --> 00:12:35.520]  在這些罪犯身上
[00:12:35.520 --> 00:12:38.120]  所以表示你信了耶穌
[00:12:38.120 --> 00:12:39.840]  不是被萬人景仰
[00:12:39.840 --> 00:12:41.400]  個個拍手稱慶
[00:12:41.400 --> 00:12:42.760]  讚賞你
[00:12:42.760 --> 00:12:45.400]  很容易你會被人輕視
[00:12:45.400 --> 00:12:46.720]  羞辱
[00:12:46.720 --> 00:12:48.680]  甚至唾棄
[00:12:48.680 --> 00:12:51.680]  我不知道你是不是第一代的基督徒
[00:12:51.680 --> 00:12:53.880]  你是第一個信主的
[00:12:53.880 --> 00:12:55.720]  你不是父母信主
[00:12:55.720 --> 00:12:57.680]  接著你信耶穌
[00:12:57.680 --> 00:13:00.360]  如果你是第一代基督徒
[00:13:00.360 --> 00:13:02.560]  可能你就面對你家人
[00:13:02.560 --> 00:13:04.120]  對你的信仰上
[00:13:04.120 --> 00:13:07.080]  那種嘲弄
[00:13:07.080 --> 00:13:09.400]  他們不會欣賞你信耶穌
[00:13:09.400 --> 00:13:12.080]  我記得我是一個很傳統迷信的家庭裡長大
[00:13:12.080 --> 00:13:14.240]  當我回教會我老爸就罵我
[00:13:14.240 --> 00:13:16.080]  臭小子信什麼鬼是耶穌
[00:13:16.080 --> 00:13:17.080]  鬼佬信仰
[00:13:17.080 --> 00:13:18.280]  我們當然是拜佛的
[00:13:18.280 --> 00:13:19.480]  我們是中國人的信仰
[00:13:19.480 --> 00:13:20.160]  我跟他說
[00:13:20.160 --> 00:13:20.800]  爸爸
[00:13:20.800 --> 00:13:22.280]  第一耶穌不是鬼佬
[00:13:22.280 --> 00:13:24.440]  第二佛是摩洛叉
[00:13:24.440 --> 00:13:26.240]  不是中國的東西
[00:13:26.240 --> 00:13:27.800]  你不要搞錯
[00:13:27.800 --> 00:13:30.000]  這時候你留意到
[00:13:30.000 --> 00:13:31.600]  原來可能家人反對
[00:13:31.600 --> 00:13:35.200]  還有我中學中藝術正式信主
[00:13:35.200 --> 00:13:36.960]  同學會笑我的
[00:13:36.960 --> 00:13:37.800]  耍我
[00:13:37.800 --> 00:13:39.440]  當我是一個傻子
[00:13:39.440 --> 00:13:40.680]  所以你留意到
[00:13:40.680 --> 00:13:42.880]  他們覺得信耶穌的人是很蠢的
[00:13:42.880 --> 00:13:44.160]  我們看看哥林多前書
[00:13:44.160 --> 00:13:46.800]  第一章第十八節
[00:13:46.800 --> 00:13:48.840]  因為實事駕的道理
[00:13:48.840 --> 00:13:51.480]  在那滅亡的人為魚住
[00:13:51.480 --> 00:13:54.480]  在我們得救的人卻為神迫大鱗
[00:13:54.480 --> 00:13:57.400]  那些不信耶穌的人覺得我們蠢
[00:13:57.400 --> 00:13:58.640]  但是我很相信
[00:13:58.640 --> 00:14:01.480]  這是你剛剛信主的經歷
[00:14:01.480 --> 00:14:03.480]  但是當你信得久了
[00:14:03.480 --> 00:14:05.360]  你有好的生命表現
[00:14:05.360 --> 00:14:09.040]  他們慢慢慢慢對你有不同的看法
[00:14:09.040 --> 00:14:11.320]  我記得我剛剛信耶穌的時候
[00:14:11.320 --> 00:14:13.600]  我家人罵我
[00:14:13.600 --> 00:14:15.240]  說我要奉獻做傳道人的時候
[00:14:15.240 --> 00:14:16.160]  我爸爸很失望
[00:14:16.160 --> 00:14:17.120]  因為我是大兒子
[00:14:17.120 --> 00:14:20.440]  一早已經幫他去做事
[00:14:20.440 --> 00:14:23.920]  覺得很不理想
[00:14:23.920 --> 00:14:26.160]  但是經過很多年之後
[00:14:26.160 --> 00:14:27.840]  他就會看到
[00:14:27.840 --> 00:14:30.600]  原來這個兒子是最好的
[00:14:30.600 --> 00:14:32.480]  他的家庭是最幸福的
[00:14:32.480 --> 00:14:34.360]  唯一這個家庭是沒有離婚的
[00:14:34.360 --> 00:14:35.800]  那小女孩都離婚了
[00:14:35.800 --> 00:14:38.120]  是最願意幫到他的
[00:14:38.120 --> 00:14:42.120]  所以這是一個長期的生命的極表現
[00:14:42.120 --> 00:14:43.760]  你慢慢走的時候
[00:14:43.760 --> 00:14:46.400]  耶穌也說這條是窄路
[00:14:46.400 --> 00:14:47.400]  一開始是很難的
[00:14:47.400 --> 00:14:49.920]  但是越走你會越暢順的
[00:14:49.920 --> 00:14:53.840]  我們看看針言第四章第十八節
[00:14:53.840 --> 00:14:56.760]  「但二人的路 保障黎明的光
[00:14:56.760 --> 00:14:59.320]  越照越明 直到日暮」
[00:14:59.320 --> 00:15:02.040]  看到今天二人的路
[00:15:02.040 --> 00:15:04.960]  就好像毓日初升
[00:15:04.960 --> 00:15:06.760]  但是越來越光明
[00:15:06.760 --> 00:15:10.600]  所以如果我們有好的生命見證
[00:15:10.600 --> 00:15:12.160]  他們都會受影響
[00:15:12.160 --> 00:15:15.560]  不再反對而來欣賞我們
[00:15:15.560 --> 00:15:17.640]  我們要為此而感恩
[00:15:17.640 --> 00:15:20.320]  所以十字架原來是一個羞辱的記號
[00:15:20.320 --> 00:15:22.720]  但是我恐怕有時候我們只是
[00:15:22.720 --> 00:15:25.160]  封閉在基督教的圈子裡面
[00:15:25.160 --> 00:15:26.720]  這個我很擔心的
[00:15:26.720 --> 00:15:29.920]  我們少了跟微信的人去接觸
[00:15:29.920 --> 00:15:33.600]  這時候我們往往就不會遇到
[00:15:33.600 --> 00:15:37.600]  主所說的來自世界的那種誘惑
[00:15:37.600 --> 00:15:38.960]  衝擊
[00:15:38.960 --> 00:15:40.880]  當然在教會裡面有另外一些衝擊
[00:15:40.880 --> 00:15:42.840]  可能是人際關係
[00:15:42.840 --> 00:15:45.360]  但是今天作為門徒
[00:15:45.360 --> 00:15:47.720]  不要忘記我們是世上的鹽和光
[00:15:47.720 --> 00:15:49.120]  所以我仍然鼓勵基督徒
[00:15:49.120 --> 00:15:52.400]  我們要多點跟微信的人交往
[00:15:52.400 --> 00:15:54.720]  多點跟他們有些接觸
[00:15:54.720 --> 00:15:57.160]  也藉著你的生命去感染他們
[00:15:57.160 --> 00:15:58.640]  這是很重要的
[00:15:58.640 --> 00:16:01.560]  十字架是表示死亡
[00:16:01.560 --> 00:16:05.680]  死亡就是關係上的隔絕
[00:16:05.680 --> 00:16:07.680]  這個關係有兩方面
[00:16:07.680 --> 00:16:09.800]  就是世界和親情
[00:16:09.800 --> 00:16:11.640]  我們先看加拿大書
[00:16:11.640 --> 00:16:14.400]  第五章的第24節
[00:16:14.400 --> 00:16:16.240]  「凡屬基督耶穌人
[00:16:16.240 --> 00:16:19.000]  曾經擺育體 練育體色
[00:16:19.000 --> 00:16:22.000]  邪情 私慾 同心在十字架上了」
[00:16:22.000 --> 00:16:23.440]  原來這個十字架是什麼呢?
[00:16:23.440 --> 00:16:24.520]  是死的
[00:16:24.520 --> 00:16:26.160]  我們信了主的人
[00:16:26.160 --> 00:16:29.000]  就是將我們這些邪情私慾
[00:16:29.000 --> 00:16:31.400]  要將它好像釘在十字架上
[00:16:31.400 --> 00:16:32.520]  釘死它
