
[00:00:00.000 --> 00:00:04.580]  今日有個題目,快樂上歌唱是普及的題目
[00:02:23.960 --> 00:02:26.360]  我特別去到高加索山區
[00:02:26.360 --> 00:02:28.960]  在亞美尼亞這個小國
[00:02:28.960 --> 00:02:30.960]  上到山上一個修道院
[00:02:30.960 --> 00:02:33.560]  和這些鬍鬚佬來聊天
[00:02:33.560 --> 00:02:35.360]  那些很有修養的人
[00:02:35.360 --> 00:02:36.960]  很溫柔的
[00:02:36.960 --> 00:02:41.960]  很笑容地和我們分享對上帝的認識
[00:02:41.960 --> 00:02:43.560]  很多這些高人
[00:02:43.560 --> 00:02:48.160]  當時我們都問人知道主教在哪裏
[00:02:48.160 --> 00:02:52.960]  結果就在那個修道院的望海的一個位置
[00:02:52.960 --> 00:02:56.160]  見到有個鬍鬚佬在望海
[00:02:56.160 --> 00:02:57.960]  這個似乎都是高人
[00:02:57.960 --> 00:02:59.360]  他應該知道主教在哪裏
[00:02:59.360 --> 00:03:01.760]  於是問知道主教在哪裏
[00:03:01.760 --> 00:03:02.960]  那個高人
[00:03:02.960 --> 00:03:04.960]  當時袁文輝過去問他
[00:03:04.960 --> 00:03:06.960]  那個高人就說
[00:03:06.960 --> 00:03:09.360]  今早上帝叫我坐在這裏等
[00:03:09.360 --> 00:03:12.760]  他說會有中國人過來和我聊天
[00:03:12.760 --> 00:03:14.160]  所以我就在等中國人
[00:03:14.160 --> 00:03:15.560]  終於你們到了
[00:03:15.560 --> 00:03:17.160]  嚇了我們一跳
[00:03:17.160 --> 00:03:20.360]  原來上帝叫這個人在等我們
[00:03:20.360 --> 00:03:21.960]  原來他和主教沒有關係
[00:03:21.960 --> 00:03:25.560]  原來他是一個在瑞士的教授
[00:03:25.560 --> 00:03:27.560]  但當他認識耶穌基督
[00:03:27.560 --> 00:03:30.160]  他經歷了聖命來臨
[00:03:30.160 --> 00:03:32.560]  他的生命內心有很大的改變
[00:03:32.560 --> 00:03:33.560]  感到很喜樂
[00:03:33.560 --> 00:03:34.760]  他不再做教授了
[00:03:34.760 --> 00:03:36.960]  不是再做一份安定的工作
[00:03:36.960 --> 00:03:40.160]  他要去全世界唱歌給人聽
[00:03:40.160 --> 00:03:41.960]  世上真的有這樣的人嗎?
[00:03:41.960 --> 00:03:43.960]  拿著結他和太太
[00:03:43.960 --> 00:03:47.360]  去全世界唱詩歌給人聽
[00:03:47.360 --> 00:03:50.960]  而且還是去到每個國家
[00:03:50.960 --> 00:03:52.760]  都拿一個國家的詩歌
[00:03:52.760 --> 00:03:54.160]  又去到另一個國家
[00:03:54.160 --> 00:03:56.560]  唱這些國家的詩歌給人聽
[00:03:56.560 --> 00:03:57.960]  真是特別的人
[00:03:57.960 --> 00:04:01.360]  因為我在浪漫時期也想過
[00:04:01.360 --> 00:04:02.360]  年輕的時候想想
[00:04:02.360 --> 00:04:05.360]  什麼時候將來帶著結他
[00:04:05.360 --> 00:04:07.360]  去全世界唱歌
[00:04:07.360 --> 00:04:08.560]  多麼過癮
[00:04:08.560 --> 00:04:11.160]  但當你想到誰給機票
[00:04:11.160 --> 00:04:12.160]  去到住哪裏
[00:04:12.160 --> 00:04:14.160]  馬上就不行了
[00:04:14.160 --> 00:04:16.960]  到我的女兒去歐洲十多歲
[00:04:16.960 --> 00:04:18.760]  她也說她很希望學爹地
[00:04:18.760 --> 00:04:20.160]  以前也流浪過
[00:04:20.160 --> 00:04:23.160]  我流浪過去印度追求佛教
[00:04:23.160 --> 00:04:25.560]  很奇怪我到印度想去尼泊爾
[00:04:25.560 --> 00:04:27.960]  結果我是找到上帝的
[00:04:27.960 --> 00:04:28.960]  我找到上帝
[00:04:28.960 --> 00:04:31.360]  我最後決定歸向耶穌
[00:04:31.360 --> 00:04:33.560]  女兒也想學爹地
[00:04:33.560 --> 00:04:33.960]  那麼浪漫
[00:04:33.960 --> 00:04:35.560]  後來她真的去了印度
[00:04:35.560 --> 00:04:36.760]  印度流浪
[00:04:36.760 --> 00:04:37.960]  我都很害怕
[00:04:37.960 --> 00:04:39.960]  男孩流浪不怕女孩流浪
[00:04:39.960 --> 00:04:41.560]  又不怕被人捉了
[00:04:41.560 --> 00:04:44.160]  但我說你流浪去歐洲
[00:04:44.160 --> 00:04:46.360]  誰先給你機票
[00:04:46.360 --> 00:04:48.760]  你賺到錢不夠的時候
[00:04:48.760 --> 00:04:49.760]  可以先露宿街頭嗎
[00:04:49.760 --> 00:04:51.560]  因為我流浪時也露過街頭
[00:04:51.560 --> 00:04:52.960]  我女兒就不肯
[00:04:52.960 --> 00:04:54.160]  其實我流浪的時候
[00:04:54.160 --> 00:04:56.960]  只有媽媽給錢
[00:04:56.960 --> 00:05:02.160]  流浪唱詩很艱難很少
[00:05:02.160 --> 00:05:05.160]  於是我們就請她晚上來
[00:05:05.160 --> 00:05:06.360]  看看她怎樣
[00:05:06.360 --> 00:05:07.560]  晚上帶著太太
[00:05:07.560 --> 00:05:10.960]  拿著結他來唱各國的詩歌
[00:05:10.960 --> 00:05:12.560]  特別是尼泊爾的詩歌
[00:05:12.560 --> 00:05:14.160]  真的沒聽過
[00:05:14.160 --> 00:05:18.560]  然後上帝就叫我找一首中國的詩歌
[00:05:18.560 --> 00:05:19.960]  遇到你們
[00:05:19.960 --> 00:05:21.760]  你們可不可以給我呢
[00:05:21.760 --> 00:05:22.760]  我們給兩首
[00:05:22.760 --> 00:05:26.160]  一首香港的《愛是不保留》
[00:05:26.160 --> 00:05:28.760]  還有一首《野地的花》
[00:05:28.760 --> 00:05:30.960]  一首中國調一首香港情調
[00:05:30.960 --> 00:05:32.960]  她聽香港那首覺得沒什麼興趣
[00:05:32.960 --> 00:05:34.160]  太現代了
[00:05:34.160 --> 00:05:38.160]  但她聽《野地的花》就喜歡了
[00:05:38.160 --> 00:05:41.360]  於是我們就唱給她聽
[00:05:41.360 --> 00:05:48.760]  野地的花 穿著美麗的衣裳
[00:05:48.760 --> 00:05:55.360]  天空的鳥兒 從不為人失望
[00:05:55.360 --> 00:06:01.560]  癡愛的天父 天天都痛哉
[00:06:01.560 --> 00:06:07.760]  他更愛是善人 為他們預備用神的路
[00:06:07.760 --> 00:06:09.360]  我女兒是學音樂的
[00:06:09.360 --> 00:06:10.760]  她很會唱歌
[00:06:10.760 --> 00:06:12.360]  兩父女一起唱給她聽
[00:06:12.360 --> 00:06:14.160]  她要這首 我要這首
[00:06:14.160 --> 00:06:15.560]  她全世界唱給別人聽
[00:06:15.560 --> 00:06:17.760]  然後就叫我們寫下筆記
[00:06:17.760 --> 00:06:19.360]  我女兒學音樂就去寫給她
[00:06:19.360 --> 00:06:23.360]  我兒女都是語文很厲害
[00:06:23.360 --> 00:06:26.160]  用拉丁文拼音
[00:06:26.160 --> 00:06:28.760]  將這首歌拼給她全世界唱
[00:06:28.760 --> 00:06:29.960]  只要遇到這個人
[00:06:29.960 --> 00:06:30.760]  我都很奇怪
[00:06:30.760 --> 00:06:31.960]  世間真的有這種人
[00:06:31.960 --> 00:06:35.760]  背著結他到處去唱詩歌
[00:06:35.760 --> 00:06:37.960]  唱給別人聽 真是這麼美麗的人嗎
[00:06:37.960 --> 00:06:39.360]  我問你怎樣謀生
[00:06:39.360 --> 00:06:41.360]  這是一個很現實的問題
[00:06:41.360 --> 00:06:44.360]  結果她又唱一首歌給我聽
[00:06:44.360 --> 00:06:46.960]  因為當我們在島上經歷
[00:06:46.960 --> 00:06:52.360]  從島上在海浪拍打的白魔島
[00:06:52.360 --> 00:06:53.960]  上面有一間小客棧
[00:06:53.960 --> 00:06:55.560]  我們唱中國的詩歌
[00:06:55.560 --> 00:06:57.560]  然後她會到處去唱
[00:06:57.560 --> 00:06:58.960]  但是你憑什麼謀生
[00:06:58.960 --> 00:07:00.760]  這是一個很現實的問題
[00:07:00.760 --> 00:07:01.960]  她回答很特別
[00:07:01.960 --> 00:07:04.360]  她也是唱一首歌給我聽
[00:07:04.360 --> 00:07:05.960]  她唱什麼呢
[00:07:05.960 --> 00:07:08.760]  God will make a way
[00:07:08.760 --> 00:07:11.960]  Where there seems to be no way
[00:07:11.960 --> 00:07:14.760]  He works in ways we cannot see
[00:07:14.760 --> 00:07:17.760]  He will make a way for me
[00:07:17.760 --> 00:07:19.960]  God he will be my guide
[00:07:19.960 --> 00:07:21.360]  這樣唱下去
[00:07:21.360 --> 00:07:23.560]  很奇怪
[00:07:23.560 --> 00:07:24.560]  我問她怎樣謀生
[00:07:24.560 --> 00:07:26.760]  她唱一首歌給我聽
[00:07:26.760 --> 00:07:28.960]  這個真是到處去唱歌的人
[00:07:28.960 --> 00:07:31.760]  她怎樣離開呢
[00:07:31.760 --> 00:07:33.560]  到了一個島上不夠錢的話
[00:07:33.560 --> 00:07:35.760]  當晚我們當然要給她一些錢
[00:07:35.760 --> 00:07:37.360]  這些錢是港元費
[00:07:37.360 --> 00:07:39.560]  這些錢是不夠謀生的
[00:07:39.560 --> 00:07:43.160]  她要坐船去土耳其唱歌
[00:07:43.160 --> 00:07:44.560]  神會預備
[00:07:44.560 --> 00:07:48.360]  真是這些叫真正跟從神的人
[00:07:48.360 --> 00:07:50.160]  我們很多時候說跟從神
[00:07:50.160 --> 00:07:51.960]  一定是什麼都計算好才做
[00:07:51.960 --> 00:07:53.360]  做了marketing
[00:07:53.360 --> 00:07:55.960]  建堂都計算好才建堂
[00:07:55.960 --> 00:07:58.960]  怎會真的等神
[00:07:58.960 --> 00:08:00.960]  她真的等神
[00:08:00.960 --> 00:08:03.160]  我們做好基礎才等神
[00:08:03.160 --> 00:08:04.360]  她連基礎都沒有
[00:08:04.360 --> 00:08:06.960]  這些真是與眾不同的生命
[00:08:06.960 --> 00:08:09.160]  我想起這個白魔島
[00:08:09.160 --> 00:08:11.160]  我想起保羅當年
[00:08:11.160 --> 00:08:15.360]  他曾經在監獄裡面唱歌
[00:08:15.360 --> 00:08:16.360]  為什麼我覺得很奇怪
[00:08:16.360 --> 00:08:18.560]  在監獄裡面唱歌
[00:08:18.560 --> 00:08:20.560]  由保羅去到菲臘比
[00:08:20.560 --> 00:08:22.360]  他本來在亞細亞
[00:08:22.360 --> 00:08:23.960]  小亞細亞即是土耳其
[00:08:23.960 --> 00:08:24.960]  上去亞洲
[00:08:24.960 --> 00:08:25.960]  但上帝攔了他
[00:08:25.960 --> 00:08:27.560]  叫他去馬其頓
[00:08:27.560 --> 00:08:28.960]  馬其頓即是入歐洲
[00:08:28.960 --> 00:08:31.960]  去到菲臘比邊防城那裡
[00:08:31.960 --> 00:08:33.160]  遇到Lydia
[00:08:33.160 --> 00:08:36.360]  這個女人是一個有錢的賣布的女人
[00:08:36.360 --> 00:08:39.160]  跟著她在河邊跟他們聊天
[00:08:39.160 --> 00:08:40.960]  帶她去信耶穌
[00:08:40.960 --> 00:08:42.960]  當保羅帶很多人去信耶穌的時候
[00:08:42.960 --> 00:08:45.360]  突然間有一個女奴隸
[00:08:45.360 --> 00:08:47.760]  舊聖經也叫侍女
[00:08:47.760 --> 00:08:50.760]  這個有邪靈在身上
[00:08:50.760 --> 00:08:52.160]  邪靈的名字就是
[00:08:52.160 --> 00:08:54.760]  菲臘比的人信那個神
[00:08:54.760 --> 00:08:55.960]  在拜的那個神
[00:08:55.960 --> 00:08:57.360]  其實不是真的那個神
[00:08:57.360 --> 00:08:59.360]  是邪靈扮那個神
[00:08:59.360 --> 00:09:01.360]  這個女人由於有靈在她身上
[00:09:01.360 --> 00:09:03.760]  於是她就後面跟著保羅
[00:09:03.760 --> 00:09:04.560]  天天喊
[00:09:04.560 --> 00:09:06.360]  這個是至高上帝的僕人
[00:09:06.360 --> 00:09:09.360]  要對你們宣佈那個得救的道路
[00:09:09.360 --> 00:09:10.560]  那個靈當然知道
[00:09:10.560 --> 00:09:13.360]  這個是耶穌那裡來的
[00:09:13.360 --> 00:09:15.960]  但她說的是真理
[00:09:15.960 --> 00:09:17.960]  但天天跟著你走在後面喊
[00:09:17.960 --> 00:09:19.760]  你也挺煩的
[00:09:19.760 --> 00:09:21.560]  假如吳牧師、林牧師
[00:09:21.560 --> 00:09:23.360]  一路走到後面有一個人
[00:09:23.360 --> 00:09:25.560]  這個是至高神的僕人
[00:09:25.560 --> 00:09:27.960]  要對你宣佈得救的道路
[00:09:27.960 --> 00:09:30.160]  真是嚇到暈
[00:09:30.160 --> 00:09:32.160]  所以保羅都煩
[00:09:32.160 --> 00:09:35.160]  靈轉身奉主的使命趕走那個邪靈
[00:09:35.160 --> 00:09:37.160]  我經常走了一個侍女
[00:09:37.160 --> 00:09:39.360]  那個女奴隸馬上沒了能力
[00:09:39.360 --> 00:09:42.560]  誰知道那個主人靠她賺錢
[00:09:42.560 --> 00:09:44.360]  她懂得算命、懂得看相
[00:09:44.360 --> 00:09:45.760]  靠那個靈在身上
[00:09:45.760 --> 00:09:47.360]  我以前練過功
[00:09:47.360 --> 00:09:48.560]  我見過靈界
[00:09:48.560 --> 00:09:50.160]  我也有那些能力
[00:09:50.160 --> 00:09:52.560]  練到靈上身就有能力
[00:09:52.560 --> 00:09:54.360]  看到別人的過去、未來
[00:09:54.360 --> 00:09:55.760]  我那時候可以講到的
[00:09:55.760 --> 00:09:57.960]  但後來聖主就不要這些
[00:09:57.960 --> 00:10:00.160]  當時邪靈走了
[00:10:00.160 --> 00:10:03.760]  那個財源就斷絕了
[00:10:03.760 --> 00:10:05.160]  主人就捉住保羅
[00:10:05.160 --> 00:10:06.560]  帶他去廣場見官
[00:10:06.560 --> 00:10:08.960]  然後說他是猶太人
[00:10:08.960 --> 00:10:12.960]  用他的神趕走我們那些神
[00:10:12.960 --> 00:10:15.960]  於是一起攻擊他
[00:10:15.960 --> 00:10:16.960]  那些官長就說
[00:10:16.960 --> 00:10:19.360]  好,脫了衣服找棍打他
[00:10:19.360 --> 00:10:21.760]  你知道羅馬人拿的棍是什麼嗎?
[00:10:21.760 --> 00:10:23.560]  那些就叫做法西斯
[00:10:23.560 --> 00:10:24.760]  法西斯主義
[00:10:24.760 --> 00:10:26.360]  就是用這個棍的名字
[00:10:26.360 --> 00:10:27.760]  當時墨索里尼
[00:10:27.760 --> 00:10:30.360]  就用這個代表羅馬的尊權
[00:10:30.360 --> 00:10:33.360]  然後以前羅馬丁丁在街頭就揹著棍
[00:10:33.360 --> 00:10:35.760]  那支棍還有四、五支
[00:10:35.760 --> 00:10:37.560]  不是李小龍也只有兩支
[00:10:37.560 --> 00:10:38.560]  他有四、五支
[00:10:38.560 --> 00:10:41.360]  一發去打人到處
[00:10:41.360 --> 00:10:42.960]  就脫了他的衣服
[00:10:42.960 --> 00:10:44.960]  羞辱他、鞭打他
[00:10:44.960 --> 00:10:46.360]  把他坐到監獄裡
[00:10:46.360 --> 00:10:49.360]  而且在監獄裡腳上了木狗
[00:10:49.360 --> 00:10:53.760]  就是用木條有個圈
[00:10:53.760 --> 00:10:54.760]  放在你腳上
[00:10:54.760 --> 00:10:56.760]  夾住你的腳不能動
[00:10:56.760 --> 00:10:58.760]  嘩,鎖住鏈,夾住腳
[00:10:58.760 --> 00:11:00.560]  那時候多沒人
[00:11:00.560 --> 00:11:03.760]  這樣還不罵死警察
[00:11:03.760 --> 00:11:05.160]  開記者招待會
[00:11:05.160 --> 00:11:07.160]  警察打人
[00:11:07.160 --> 00:11:07.960]  他又沒有
[00:11:07.960 --> 00:11:09.760]  保羅反而約在
[00:11:09.760 --> 00:11:11.560]  這段就是我要用的經文
[00:11:11.560 --> 00:11:12.760]  約在半夜
[00:11:12.760 --> 00:11:14.360]  保羅和西英拉
[00:11:14.360 --> 00:11:16.360]  禱告唱詩讚美神
[00:11:16.360 --> 00:11:18.960]  眾囚犯也質疑而聽
[00:11:18.960 --> 00:11:20.760]  你看這幅圖的左邊那個
[00:11:20.760 --> 00:11:23.960]  就是菲律賓考古找到的監獄
[00:11:23.960 --> 00:11:26.160]  是這麼小、這麼窄而已
[00:11:26.160 --> 00:11:27.560]  他應該大一點
[00:11:27.560 --> 00:11:29.560]  空間會寬多一點
[00:11:29.560 --> 00:11:30.760]  但其實是很狹窄
[00:11:30.760 --> 00:11:33.160]  因為監獄抓你進去
[00:11:33.160 --> 00:11:34.760]  不會很寬敞
[00:11:34.760 --> 00:11:36.360]  給你住一千呎嗎?
[00:11:36.360 --> 00:11:38.360]  進去當然是大吉之邁
[00:11:38.360 --> 00:11:39.360]  每個人都說噁心
[00:11:39.360 --> 00:11:40.560]  而且很多酸臭氣
[00:11:40.560 --> 00:11:41.760]  又很多糞便味
[00:11:41.760 --> 00:11:43.160]  還鎖住你的腳
[00:11:43.160 --> 00:11:44.760]  扣住木狗
[00:11:44.760 --> 00:11:45.960]  這幅圖右邊那裡
[00:11:45.960 --> 00:11:47.960]  就是那些木狗扣住他的腳
[00:11:47.960 --> 00:11:49.360]  誰知道這兩個人
[00:11:49.360 --> 00:11:50.760]  竟然很開心唱歌
[00:11:50.760 --> 00:11:51.960]  他們衣服都脫了
[00:11:51.960 --> 00:11:53.160]  鞭打他
[00:11:53.160 --> 00:11:55.160]  所以這幅圖畫得挺對
[00:11:55.160 --> 00:11:57.960]  但你看這兩個人很開心唱歌
[00:11:57.960 --> 00:12:01.960]  猶太人半夜都會祈禱站起來
[00:12:01.960 --> 00:12:04.360]  但他們竟然唱歌
[00:12:04.360 --> 00:12:06.960]  被人鞭打、被人誣告
[00:12:06.960 --> 00:12:09.160]  坐在監獄這麼噁心的地方
[00:12:09.160 --> 00:12:10.560]  還扣住腳
[00:12:10.560 --> 00:12:12.760]  你應該有很多怨恨吧
[00:12:12.760 --> 00:12:13.560]  誰知道他沒有
[00:12:13.560 --> 00:12:15.160]  還很開心唱歌
[00:12:15.160 --> 00:12:16.560]  為什麼?
[00:12:16.560 --> 00:12:18.560]  因為他們靈魂的深處
[00:12:18.560 --> 00:12:20.960]  跟上帝接觸過
[00:12:20.960 --> 00:12:22.160]  一個人如果接觸過
[00:12:22.160 --> 00:12:25.760]  上帝那種無盡的美善慈愛
[00:12:25.760 --> 00:12:27.360]  他心裡很喜樂
[00:12:27.360 --> 00:12:30.160]  外面的世界當然是風波蕩漾
[00:12:30.160 --> 00:12:31.560]  總會有很多波浪
[00:12:31.560 --> 00:12:32.760]  有時成有時敗
[00:12:32.760 --> 00:12:33.960]  有時得有時失
[00:12:33.960 --> 00:12:35.160]  但是成敗得失
[00:12:35.160 --> 00:12:36.160]  現實有多艱難
[00:12:36.160 --> 00:12:36.960]  他不會擔心
[00:12:36.960 --> 00:12:39.960]  因為上帝與我同在
[00:12:39.960 --> 00:12:40.960]  我也是這樣
[00:12:40.960 --> 00:12:43.360]  我在中國二十多年
[00:12:43.360 --> 00:12:46.160]  你以為我們沒有遇過政治危機嗎?
[00:12:46.160 --> 00:12:48.960]  當時左派在網上攻擊我
[00:12:48.960 --> 00:12:51.160]  點名攻擊我
[00:12:51.160 --> 00:12:53.360]  說我要搞滲透
[00:12:53.360 --> 00:12:54.360]  他這樣說
[00:12:54.360 --> 00:12:55.560]  我哪裡都不用去
[00:12:55.560 --> 00:12:57.360]  本來道道關係很好
[00:12:57.360 --> 00:12:58.760]  都搞了很多事工
[00:12:58.760 --> 00:12:59.760]  誰知道他一句
[00:12:59.760 --> 00:13:01.360]  你就弄垮了
[00:13:01.360 --> 00:13:02.960]  我也擔心
[00:13:02.960 --> 00:13:03.960]  但是我知道
[00:13:03.960 --> 00:13:05.760]  因為上帝與我同在
[00:13:05.760 --> 00:13:07.560]  我們的事工是上帝開始的
[00:13:07.560 --> 00:13:08.960]  所以我心裡很平安
[00:13:08.960 --> 00:13:10.960]  我繼續唱歌
[00:13:10.960 --> 00:13:12.960]  我知道大教訓沒事
[00:13:12.960 --> 00:13:13.560]  真的
[00:13:13.560 --> 00:13:14.760]  因為攻擊我的人
[00:13:14.760 --> 00:13:17.760]  是屬於薄熙來那邊
[00:13:17.760 --> 00:13:19.760]  薄熙來倒下了
[00:13:19.760 --> 00:13:21.160]  其實他攻擊我們
[00:13:21.160 --> 00:13:21.960]  攻外攻
[00:13:21.960 --> 00:13:24.960]  我們有很多中國官方的智囊
[00:13:24.960 --> 00:13:25.960]  或者官員
[00:13:25.960 --> 00:13:27.560]  是覺得基督教挺好的
[00:13:27.560 --> 00:13:28.960]  他想攻陷這批人
[00:13:28.960 --> 00:13:30.160]  他想迫害基督教
[00:13:30.160 --> 00:13:31.360]  即是他們的方向
[00:13:31.360 --> 00:13:33.360]  誰知道這邊就倒下了
[00:13:33.360 --> 00:13:35.360]  我們這邊沒事
[00:13:35.360 --> 00:13:37.160]  上帝保護了我
[00:13:37.160 --> 00:13:38.560]  我知道上帝與我同在
[00:13:38.560 --> 00:13:39.360]  我遇到什麼困難
[00:13:39.360 --> 00:13:40.760]  我不怕
[00:13:40.760 --> 00:13:43.160]  所以其實可以唱歌的
[00:13:43.160 --> 00:13:43.960]  被人弄你
[00:13:43.960 --> 00:13:44.960]  外面罵到你暈
[00:13:44.960 --> 00:13:45.560]  繼續唱歌
[00:13:45.560 --> 00:13:47.160]  看看余牧師多開心
[00:13:47.160 --> 00:13:48.760]  外面很多人罵到他暈
[00:13:48.760 --> 00:13:50.760]  政治上你不跟那些人道路
[00:13:50.760 --> 00:13:52.760]  他是極度侮辱你的
[00:13:52.760 --> 00:13:54.960]  但他繼續充滿笑容的
[00:13:54.960 --> 00:13:57.560]  還玩一下孫子
[00:13:57.560 --> 00:14:01.560]  這幅圖
[00:14:01.560 --> 00:14:02.960]  兩隻大腳在這裡
[00:14:02.960 --> 00:14:04.160]  但他們兩個穿了衣服
[00:14:04.160 --> 00:14:06.160]  但你看他的樣子很平安
[00:14:06.160 --> 00:14:07.960]  特別右邊那幅
[00:14:07.960 --> 00:14:11.160]  保羅的樣子很安詳
[00:14:11.160 --> 00:14:14.360]  其實我在中國這二十多年
[00:14:14.360 --> 00:14:15.560]  遇著任何困難
[00:14:15.560 --> 00:14:17.360]  我們很安詳
[00:14:17.360 --> 00:14:18.360]  因為我知道
[00:14:18.360 --> 00:14:20.360]  靈魂深處
[00:14:20.360 --> 00:14:21.760]  我摸到上帝
[00:14:21.760 --> 00:14:22.960]  我就很喜樂
[00:14:22.960 --> 00:14:25.360]  所以還可以唱歌
[00:14:25.360 --> 00:14:29.760]  原來上帝創造了音樂
[00:14:29.760 --> 00:14:31.760]  這是旋律的秘密
[00:14:31.760 --> 00:14:33.360]  這個宇宙真是奇妙
[00:14:33.360 --> 00:14:33.960]  第一
[00:14:33.960 --> 00:14:37.560]  宇宙的物質後面有很複雜的數學
[00:14:37.560 --> 00:14:40.160]  在掌管著事物的規律
[00:14:40.160 --> 00:14:42.160]  數學是很複雜的東西
[00:14:42.160 --> 00:14:43.560]  但上帝不僅是數學
[00:14:43.560 --> 00:14:46.360]  去結構宇宙萬物的規則
[00:14:46.360 --> 00:14:49.160]  而且他還有旋律
[00:14:49.160 --> 00:14:50.360]  人聽到的聲音
[00:14:50.360 --> 00:14:52.760]  耳朵聽到的頻率是很有限的
[00:14:52.760 --> 00:14:55.360]  但在這麼小的頻率範圍之內
[00:14:55.360 --> 00:14:58.560]  竟然可以創造出旋律
[00:14:58.560 --> 00:14:59.960]  創造出音樂
[00:14:59.960 --> 00:15:01.360]  創造出美
[00:15:01.360 --> 00:15:03.360]  數學是屬於真的範圍
[00:15:03.360 --> 00:15:05.760]  但音樂是屬於美的範圍
[00:15:05.760 --> 00:15:07.360]  上帝也很美
[00:15:07.360 --> 00:15:08.360]  我經常想上帝
[00:15:08.360 --> 00:15:10.760]  又想上帝是鬍鬚佬
[00:15:10.760 --> 00:15:12.360]  不知為何畫畫經常畫他
[00:15:12.360 --> 00:15:14.960]  其實上帝可能很年輕
[00:15:14.960 --> 00:15:16.760]  上帝是生命的能力
[00:15:16.760 --> 00:15:19.360]  所以在《針研》中描寫
[00:15:19.360 --> 00:15:20.760]  上帝創造天地
[00:15:20.760 --> 00:15:21.960]  藉著智慧
[00:15:21.960 --> 00:15:24.560]  智慧在未有世界之前已經被立
[00:15:24.560 --> 00:15:27.960]  智慧即是新約的道成育生的道
[00:15:27.960 --> 00:15:29.760]  太初有道道與神同在
[00:15:29.760 --> 00:15:30.960]  萬物是他做的
[00:15:30.960 --> 00:15:32.760]  那個道是同一個
[00:15:32.760 --> 00:15:35.560]  不過他用Sophia是陰性的字
[00:15:35.560 --> 00:15:37.560]  那邊的道就是Logos
[00:15:37.560 --> 00:15:38.960]  是陽性的字
