
[00:00:00.000 --> 00:00:05.000]  上次跟大家講了《新命記》一至三章
[00:02:13.000 --> 00:02:17.000]  我們信的這位神是怎樣
[00:02:17.000 --> 00:02:20.000]  在新命紀四章一節
[00:02:20.000 --> 00:02:22.000]  我們今天的經文
[00:02:22.000 --> 00:02:24.000]  說:以色列人啊
[00:02:24.000 --> 00:02:26.000]  現在我所教訓你們的律
[00:02:26.000 --> 00:02:28.000]  例典章
[00:02:28.000 --> 00:02:30.000]  你們要聽從遵行
[00:02:30.000 --> 00:02:32.000]  好叫你們存活
[00:02:32.000 --> 00:02:35.000]  而在上一次我們讀過的經文
[00:02:35.000 --> 00:02:38.000]  也在新命紀六章四至六節
[00:02:38.000 --> 00:02:40.000]  我們說這一節的經文
[00:02:40.000 --> 00:02:42.000]  是猶太人的信經
[00:02:42.000 --> 00:02:44.000]  是猶太人的信條
[00:02:44.000 --> 00:02:46.000]  希伯來文叫做Shema
[00:02:46.000 --> 00:02:48.000]  是要聽
[00:02:48.000 --> 00:02:50.000]  是要聽這個字
[00:02:50.000 --> 00:02:53.000]  在新命紀裡出現多過一百次
[00:02:53.000 --> 00:02:56.000]  這個Shema這個信條是怎樣說的
[00:02:56.000 --> 00:02:58.000]  以色列啊你要聽
[00:02:58.000 --> 00:03:01.000]  耶和華我們神是獨一的神
[00:03:01.000 --> 00:03:03.000]  你要盡心盡性盡力
[00:03:03.000 --> 00:03:05.000]  愛耶和華你的神
[00:03:05.000 --> 00:03:07.000]  我今天所吩咐你的話
[00:03:07.000 --> 00:03:10.000]  都要記在心上
[00:03:10.000 --> 00:03:12.000]  無論是新約舊約
[00:03:12.000 --> 00:03:16.000]  當聖經說我們要聽的時候
[00:03:16.000 --> 00:03:20.000]  都是多過只不過是聽見
[00:03:20.000 --> 00:03:22.000]  很多時候我們說收到了
[00:03:22.000 --> 00:03:24.000]  聽見了
[00:03:24.000 --> 00:03:26.000]  但是是不是真的入了心入了肺
[00:03:26.000 --> 00:03:28.000]  還是左耳入右耳出
[00:03:28.000 --> 00:03:32.000]  是永遠都是多過
[00:03:32.000 --> 00:03:34.000]  只不過是聽到
[00:03:34.000 --> 00:03:35.000]  是收到
[00:03:35.000 --> 00:03:38.000]  而是真真正正進入了內心
[00:03:38.000 --> 00:03:41.000]  由內至外是有個改變
[00:03:41.000 --> 00:03:43.000]  改變我們的行為
[00:03:43.000 --> 00:03:45.000]  改變我們的生命
[00:03:45.000 --> 00:03:48.000]  這個才是真真正正的聽到是聽見
[00:03:48.000 --> 00:03:51.000]  耶穌基督在福音書裡
[00:03:51.000 --> 00:03:54.000]  曾經有很多次都說
[00:03:54.000 --> 00:03:57.000]  有耳可聽的就應當聽
[00:03:57.000 --> 00:04:00.000]  在馬太福音十一章十五節
[00:04:00.000 --> 00:04:03.000]  在馬太福音十三章九節
[00:04:03.000 --> 00:04:04.000]  都是一樣說
[00:04:04.000 --> 00:04:07.000]  有耳可聽的就應當聽
[00:04:07.000 --> 00:04:10.000]  其實神是主權的神
[00:04:10.000 --> 00:04:12.000]  我們要聽祂的話
[00:04:12.000 --> 00:04:14.000]  是有幾個層面
[00:04:14.000 --> 00:04:17.000]  一個層面是個人的層面
[00:04:17.000 --> 00:04:20.000]  另一個層面是國家的層面
[00:04:20.000 --> 00:04:22.000]  或者是民族的層面
[00:04:22.000 --> 00:04:25.000]  我們先看看個人的層面
[00:04:25.000 --> 00:04:29.000]  很多的經文在生命記都說
[00:04:29.000 --> 00:04:31.000]  遵行他的道
[00:04:31.000 --> 00:04:34.000]  謹守他的誡命律例典章
[00:04:34.000 --> 00:04:37.000]  使你可以存活
[00:04:37.000 --> 00:04:41.000]  利未記十八章五節都是這樣說
[00:04:41.000 --> 00:04:44.000]  有人問:那不守呢?
[00:04:44.000 --> 00:04:46.000]  不守會怎樣?
[00:04:46.000 --> 00:04:47.000]  很奇怪的
[00:04:47.000 --> 00:04:49.000]  人真是有罪性的
[00:04:49.000 --> 00:04:52.000]  都未想到守神的律例典章
[00:04:52.000 --> 00:04:53.000]  是有神的祝福
[00:04:53.000 --> 00:04:54.000]  有什麼的祝福
[00:04:54.000 --> 00:04:57.000]  就先想不守會怎樣
[00:04:57.000 --> 00:05:00.000]  如果我們守有神的祝福
[00:05:00.000 --> 00:05:03.000]  不守當然是神不會祝福
[00:05:03.000 --> 00:05:04.000]  我們常常的印象就是
[00:05:04.000 --> 00:05:06.000]  神是凶神惡煞
[00:05:06.000 --> 00:05:09.000]  拿著斧頭跟著你
[00:05:09.000 --> 00:05:13.000]  看你什麼時候不守他的律例典章
[00:05:13.000 --> 00:05:15.000]  一刀就劈下來
[00:05:15.000 --> 00:05:16.000]  我們常常覺得
[00:05:16.000 --> 00:05:19.000]  神好像是想懲罰人
[00:05:19.000 --> 00:05:23.000]  想用他的律例典章來控制我們
[00:05:23.000 --> 00:05:26.000]  其實神只需要將他的保護拿開
[00:05:26.000 --> 00:05:29.000]  我們已經很不行
[00:05:29.000 --> 00:05:32.000]  但經文真的這樣說
[00:05:32.000 --> 00:05:34.000]  遵行他的道就怎樣?
[00:05:34.000 --> 00:05:35.000]  得而存活
[00:05:35.000 --> 00:05:38.000]  不遵行難道會死嗎?
[00:05:38.000 --> 00:05:40.000]  下面有個例子
[00:05:40.000 --> 00:05:42.000]  可以讓你看到
[00:05:42.000 --> 00:05:45.000]  為什麼經文說
[00:05:45.000 --> 00:05:48.000]  守他的道會得而存活
[00:05:48.000 --> 00:05:49.000]  在1999年
[00:05:49.000 --> 00:05:51.000]  20年前
[00:05:51.000 --> 00:05:54.000]  有一個女孩叫Jen Davis
[00:05:54.000 --> 00:05:56.000]  她去到黃石公園
[00:05:56.000 --> 00:05:58.000]  Yellowstone Park
[00:05:58.000 --> 00:06:01.000]  她在那裡跳過落傘
[00:06:01.000 --> 00:06:04.000]  她跳的不是真正的過落傘
[00:06:04.000 --> 00:06:07.000]  過落傘是從飛機上跳下來
[00:06:07.000 --> 00:06:08.000]  很高的
[00:06:08.000 --> 00:06:12.000]  隨時很多時候被拉降落傘
[00:06:12.000 --> 00:06:15.000]  開了它就平安降落
[00:06:15.000 --> 00:06:17.000]  她那種叫做Base Jumping
[00:06:17.000 --> 00:06:21.000]  Base Jumping就是你在高的地方跳下來
[00:06:21.000 --> 00:06:22.000]  但不是飛機
[00:06:22.000 --> 00:06:24.000]  可以是懸崖
[00:06:24.000 --> 00:06:26.000]  可以是一個高的建築
[00:06:26.000 --> 00:06:28.000]  你只有幾千呎
[00:06:28.000 --> 00:06:29.000]  二三千呎
[00:06:29.000 --> 00:06:32.000]  所以你來不及就糟糕了
[00:06:32.000 --> 00:06:35.000]  她在黃石公園跳Base Jumping
[00:06:35.000 --> 00:06:37.000]  她是預備跳五次
[00:06:37.000 --> 00:06:40.000]  她的老公就在那裡幫她攝影她跳
[00:06:40.000 --> 00:06:42.000]  跳到第四次
[00:06:42.000 --> 00:06:44.000]  她真的拉不及那個降落傘
[00:06:44.000 --> 00:06:46.000]  就跌死了
[00:06:46.000 --> 00:06:48.000]  當場跌死
[00:06:48.000 --> 00:06:49.000]  為什麼這麼奇怪
[00:06:49.000 --> 00:06:52.000]  這個人要去黃石公園跳五次
[00:06:52.000 --> 00:06:54.000]  還要叫她老公拍照
[00:06:54.000 --> 00:06:56.000]  這麼奇怪
[00:06:56.000 --> 00:06:59.000]  原因她在那裡示威
[00:06:59.000 --> 00:07:03.000]  因為黃石公園是不准人在那裡Base Jumping
[00:07:03.000 --> 00:07:07.000]  有一條律法是不准人在那裡Base Jumping
[00:07:07.000 --> 00:07:09.000]  她就在那裡示威
[00:07:09.000 --> 00:07:10.000]  你不讓我跳嗎
[00:07:10.000 --> 00:07:11.000]  我偏要跳
[00:07:11.000 --> 00:07:12.000]  我要跳五次
[00:07:12.000 --> 00:07:16.000]  我老公幫我拍了來做證據
[00:07:16.000 --> 00:07:18.000]  這個就讓我們看到
[00:07:18.000 --> 00:07:21.000]  律法使我們存活
[00:07:21.000 --> 00:07:24.000]  神的律法真的為我們好
[00:07:24.000 --> 00:07:26.000]  所以我們是得以存活
[00:07:26.000 --> 00:07:29.000]  但當我們不去守祂的律法的時候
[00:07:29.000 --> 00:07:31.000]  問題就出現
[00:07:31.000 --> 00:07:34.000]  不單止是個人的立場
[00:07:34.000 --> 00:07:36.000]  也是國家的立場
[00:07:36.000 --> 00:07:38.000]  民族的立場
[00:07:38.000 --> 00:07:41.000]  在這裡新命記四章一節的尾
[00:07:41.000 --> 00:07:45.000]  「聽神的話而得以進入耶和華
[00:07:45.000 --> 00:07:48.000]  你們列祖之臣所賜給你們的地
[00:07:48.000 --> 00:07:50.000]  承受遺孽」
[00:07:50.000 --> 00:07:52.000]  這個我們上次也說過
[00:07:52.000 --> 00:07:55.000]  以色列人就是不肯進入應許之地
[00:07:55.000 --> 00:07:58.000]  派十二個探子去探
[00:07:58.000 --> 00:08:00.000]  探完十個探子都說
[00:08:00.000 --> 00:08:02.000]  很可怕
[00:08:02.000 --> 00:08:04.000]  所以少數服從多數
[00:08:04.000 --> 00:08:07.000]  不敢進入應許之地
[00:08:07.000 --> 00:08:09.000]  結果就是失去了這個機會
[00:08:09.000 --> 00:08:11.000]  第一代的以色列人
[00:08:11.000 --> 00:08:14.000]  結果除了約書亞和迦納
[00:08:14.000 --> 00:08:17.000]  全部死在曠野
[00:08:17.000 --> 00:08:19.000]  整個民族
[00:08:19.000 --> 00:08:23.000]  聽神的話也能得到神的祝福
[00:08:23.000 --> 00:08:27.000]  不聽神的話也有相反的出現
[00:08:27.000 --> 00:08:30.000]  美國現在正是一個很大的問題
[00:08:30.000 --> 00:08:34.000]  美國是以基督教立國
[00:08:34.000 --> 00:08:37.000]  但是現在已經遠離神
[00:08:37.000 --> 00:08:41.000]  不准在公眾的場所掛十字架
[00:08:41.000 --> 00:08:44.000]  不准在公眾的場所掛十戒
[00:08:44.000 --> 00:08:48.000]  不准在公立的學校來禱告
[00:08:48.000 --> 00:08:50.000]  越來越離棄神
[00:08:50.000 --> 00:08:56.000]  所以美國會繼續走下坡
[00:08:56.000 --> 00:08:59.000]  其實我們見到
[00:08:59.000 --> 00:09:01.000]  我們這位主權的神
[00:09:01.000 --> 00:09:03.000]  我們真的要聽祂的話
[00:09:03.000 --> 00:09:04.000]  祂的話不是難守的
[00:09:04.000 --> 00:09:06.000]  約翰一書五章三節
[00:09:06.000 --> 00:09:09.000]  神的誡命是不難守
[00:09:09.000 --> 00:09:13.000]  神的誡命是祂愛表達的方式
[00:09:13.000 --> 00:09:16.000]  是祂給我們力量的保證
[00:09:16.000 --> 00:09:21.000]  是神給我們祝福的邀請
[00:09:21.000 --> 00:09:23.000]  給我們機會有成長
[00:09:23.000 --> 00:09:25.000]  有機會榮耀神
[00:09:25.000 --> 00:09:29.000]  給我們知道如何去討月
[00:09:29.000 --> 00:09:32.000]  我們這位天父
[00:09:32.000 --> 00:09:34.000]  所以神的誡命
[00:09:34.000 --> 00:09:38.000]  用我們守神的誡命是快樂的特權
[00:09:38.000 --> 00:09:40.000]  是神祝福的源頭
[00:09:40.000 --> 00:09:42.000]  所以我們要很小心
[00:09:42.000 --> 00:09:44.000]  我們真的要聽神的話
[00:09:44.000 --> 00:09:46.000]  因為祂是主權的神
[00:09:46.000 --> 00:09:48.000]  第二點我們見到
[00:09:48.000 --> 00:09:51.000]  是獨一的神
[00:09:51.000 --> 00:09:53.000]  在生命記錄四節
[00:09:53.000 --> 00:09:55.000]  說以色列你要聽
[00:09:55.000 --> 00:09:58.000]  耶和華我們神是獨一的主
[00:09:58.000 --> 00:10:03.000]  這一條的誡命和十誡中的第二誡
[00:10:03.000 --> 00:10:05.000]  是很密切的關係
[00:10:05.000 --> 00:10:08.000]  不要為自己雕刻偶像
[00:10:08.000 --> 00:10:11.000]  什麼形象的偶像都不要雕刻
[00:10:11.000 --> 00:10:15.000]  我們所信的就是獨一的主
[00:10:15.000 --> 00:10:17.000]  以色列人很可惜
[00:10:17.000 --> 00:10:21.000]  有一個長遠拜偶像的歷史
[00:10:21.000 --> 00:10:23.000]  早在埃及的時候
[00:10:23.000 --> 00:10:26.000]  他們已經見到有很多不同的偶像
[00:10:26.000 --> 00:10:28.000]  埃及是充滿偶像的地方
[00:10:28.000 --> 00:10:31.000]  當他們去到西乃山
[00:10:31.000 --> 00:10:35.000]  當摩西上到山上去接受法板
[00:10:35.000 --> 00:10:38.000]  那群以色列人在山下做什麼?
[00:10:38.000 --> 00:10:40.000]  拜金牛
[00:10:40.000 --> 00:10:43.000]  去到曠野
[00:10:43.000 --> 00:10:46.000]  使徒行傳七章四十二至四十三
[00:10:46.000 --> 00:10:47.000]  告訴我們
[00:10:47.000 --> 00:10:50.000]  原來以色列人在曠野一樣
[00:10:50.000 --> 00:10:54.000]  在那裡拜偶像
[00:10:54.000 --> 00:10:58.000]  摩西給了我們三個例子
[00:10:58.000 --> 00:11:00.000]  在《生命記》第四章
[00:11:00.000 --> 00:11:04.000]  給我們見到有些怎樣不同的偶像
[00:11:04.000 --> 00:11:07.000]  第一個偶像的例子
[00:11:07.000 --> 00:11:11.000]  他給我們見到的是巴力比爾的經驗
[00:11:11.000 --> 00:11:15.000]  記不記得什麼事在巴力比爾發生?
[00:11:15.000 --> 00:11:21.000]  摩訶王加勒請了巴蘭來咒助以色列
[00:11:21.000 --> 00:11:24.000]  結果神保守他們,咒助不到
[00:11:24.000 --> 00:11:28.000]  於是巴蘭獻計給摩訶王
[00:11:28.000 --> 00:11:34.000]  你用摩訶女子來引誘以色列的男士
[00:11:34.000 --> 00:11:38.000]  結果那些以色列的男子和他們行淫
[00:11:38.000 --> 00:11:43.000]  有一個還把摩訶女子帶回自己的營地
[00:11:43.000 --> 00:11:48.000]  當天神擊殺了二萬四千個以色列人
[00:11:48.000 --> 00:11:50.000]  二萬四千個
[00:11:50.000 --> 00:11:52.000]  令我想起一節經文
[00:11:52.000 --> 00:11:56.000]  希伯來書十章三十至三十一節
[00:11:56.000 --> 00:11:59.000]  因為我們知道誰說身冤在我
[00:11:59.000 --> 00:12:04.000]  我必報應猶說主要審判他的百姓
[00:12:04.000 --> 00:12:09.000]  落在永生神的手裡真是可怕的
[00:12:09.000 --> 00:12:12.000]  神自己是審判自己的百姓
[00:12:12.000 --> 00:12:16.000]  那天殺死二萬四千個以色列人
[00:12:16.000 --> 00:12:20.000]  摩訶王想攻打以色列不成功
[00:12:20.000 --> 00:12:25.000]  巴蘭想去咒咒以色列都不成功
[00:12:25.000 --> 00:12:27.000]  居然怎樣成功?
[00:12:27.000 --> 00:12:30.000]  就是用親善的戰略
[00:12:30.000 --> 00:12:34.000]  是用美色來誘惑
[00:12:34.000 --> 00:12:38.000]  用友誼來攻擊以色列
[00:12:38.000 --> 00:12:43.000]  結果當天死了二萬四千人
[00:12:43.000 --> 00:12:46.000]  所以聖經告訴我們
[00:12:46.000 --> 00:12:48.000]  不要以世俗為由
[00:12:48.000 --> 00:12:50.000]  雅各書四章四節
[00:12:50.000 --> 00:12:52.000]  不要沾染世俗
[00:12:52.000 --> 00:12:54.000]  雅各書一章二十七節
[00:12:54.000 --> 00:12:56.000]  不要效法這個世界
[00:12:56.000 --> 00:12:58.000]  羅馬書十二章二節
[00:12:58.000 --> 00:13:00.000]  不要愛這個世界
[00:13:00.000 --> 00:13:05.000]  約翰一書是二章十五至十七節
[00:13:05.000 --> 00:13:09.000]  很可惜現在一般的教會
[00:13:09.000 --> 00:13:12.000]  都不能夠做到分別為勝
[00:13:12.000 --> 00:13:15.000]  他們是效法這個世界
[00:13:15.000 --> 00:13:19.000]  他們覺得如果教會變到好像
[00:13:19.000 --> 00:13:21.000]  其他世界一樣就會怎樣?
[00:13:21.000 --> 00:13:24.000]  那些人會多一點來教會
[00:13:24.000 --> 00:13:27.000]  因為覺得教會跟他們沒什麼不同
[00:13:27.000 --> 00:13:30.000]  所以就會來參加教會
[00:13:30.000 --> 00:13:33.000]  其實這個想法是錯的
[00:13:33.000 --> 00:13:36.000]  如果教會跟世俗都是一樣的話
[00:13:36.000 --> 00:13:39.000]  為什麼那些人會來教會呢?
[00:13:39.000 --> 00:13:41.000]  世俗就已經有了
[00:13:41.000 --> 00:13:44.000]  他們來教會是特別不同
[00:13:44.000 --> 00:13:47.000]  我們要分別為勝
[00:13:47.000 --> 00:13:50.000]  現在也有人主張
[00:13:50.000 --> 00:13:54.000]  有些教會就好像CEO
[00:13:54.000 --> 00:13:58.000]  來管理這間公司
[00:13:58.000 --> 00:14:02.000]  有些教會完全不接受世界的東西
[00:14:02.000 --> 00:14:05.000]  我們應該是走在當中
[00:14:05.000 --> 00:14:08.000]  在?
[00:14:08.000 --> 00:14:10.000]  聖經有這樣說過嗎?
[00:14:10.000 --> 00:14:12.000]  走在中間?
[00:14:12.000 --> 00:14:13.000]  看經文怎麼說
[00:14:13.000 --> 00:14:15.000]  不要與世俗為友
[00:14:15.000 --> 00:14:18.000]  不要效法這個世界
[00:14:18.000 --> 00:14:21.000]  我們不是說說就說
[00:14:21.000 --> 00:14:24.000]  尤其是做傳道人
[00:14:24.000 --> 00:14:27.000]  我們是要有聖經的根據
[00:14:27.000 --> 00:14:30.000]  很可惜現在很多的教會
[00:14:30.000 --> 00:14:33.000]  因為要接受這個世俗
[00:14:33.000 --> 00:14:35.000]  他們的聖所就變成了什麼?
[00:14:35.000 --> 00:14:38.000]  就像一個劇院一樣
[00:14:38.000 --> 00:14:41.000]  他們敬拜的程序就變成了一種娛樂
[00:14:41.000 --> 00:14:44.000]  這個真的很可惜
[00:14:44.000 --> 00:14:46.000]  Campbell Morgan
[00:14:46.000 --> 00:14:49.000]  是一個很資深的基督徒
[00:14:49.000 --> 00:14:51.000]  是一個牧者
[00:14:51.000 --> 00:14:53.000]  他說什麼?
[00:14:53.000 --> 00:14:57.000]  他說一間最不像世界的教會
[00:14:57.000 --> 00:15:00.000]  才能為世界做最多的事
[00:15:00.000 --> 00:15:03.000]  一間最不像世界的教會
[00:15:03.000 --> 00:15:06.000]  才能為世界做最多的事
[00:15:06.000 --> 00:15:09.000]  這是第一個偶像
[00:15:09.000 --> 00:15:10.000]  在《生命記》第四章
[00:15:10.000 --> 00:15:12.000]  是與世俗為友的偶像
[00:15:12.000 --> 00:15:14.000]  第二種偶像是什麼?
[00:15:14.000 --> 00:15:16.000]  在西乃山上的經驗
[00:15:16.000 --> 00:15:21.000]  《生命記》第四章十至十九節
[00:15:21.000 --> 00:15:24.000]  我們看到神和以色列人納約
[00:15:24.000 --> 00:15:25.000]  在西乃山上
[00:15:25.000 --> 00:15:28.000]  頒十戒給以色列人
[00:15:28.000 --> 00:15:31.000]  突然間他們看到西乃山上高
[00:15:31.000 --> 00:15:33.000]  是烏雲密佈
[00:15:33.000 --> 00:15:35.000]  山上有火焰
[00:15:35.000 --> 00:15:37.000]  是升天
[00:15:37.000 --> 00:15:39.000]  山下的人民
[00:15:39.000 --> 00:15:42.000]  他們看不到有什麼形象
[00:15:42.000 --> 00:15:44.000]  他們只聽到有聲音
[00:15:44.000 --> 00:15:46.000]  看不到形象
[00:15:46.000 --> 00:15:49.000]  重複出現在《生命記》
[00:15:49.000 --> 00:15:52.000]  第四章十二和第四章十五節
[00:15:52.000 --> 00:15:54.000]  有什麼這麼重要?
[00:15:54.000 --> 00:15:55.000]  就是見不到形象
[00:15:55.000 --> 00:15:57.000]  聽見聲音
[00:15:57.000 --> 00:16:00.000]  神要我們聽祂的話
[00:16:00.000 --> 00:16:02.000]  不是要見到什麼形象
[00:16:02.000 --> 00:16:05.000]  當我們見到有形象的時候
[00:16:05.000 --> 00:16:08.000]  就會有樣學樣去做偶像
[00:16:08.000 --> 00:16:11.000]  所以神不要我們見到形象
[00:16:11.000 --> 00:16:13.000]  要我們聽見祂的聲音
[00:16:13.000 --> 00:16:16.000]  在《生命記》第四章十五至十九節
[00:16:16.000 --> 00:16:20.000]  不要用水中的魚
[00:16:20.000 --> 00:16:22.000]  用空中的飛鳥
[00:16:22.000 --> 00:16:24.000]  用地上爬行的動物
[00:16:24.000 --> 00:16:28.000]  不要用日月星辰來做任何偶像
[00:16:28.000 --> 00:16:31.000]  這是神教導我們
[00:16:31.000 --> 00:16:35.000]  有一個很有智慧的猶太人
[00:16:35.000 --> 00:16:37.000]  的學者說
[00:16:37.000 --> 00:16:41.000]  一個能夠聽得見神的人
[00:16:41.000 --> 00:16:44.000]  就是一個能夠看得見神的人
[00:16:44.000 --> 00:16:46.000]  一個能夠聽得見神的人
[00:16:46.000 --> 00:16:48.000]  就是一個能夠看得見神的人
[00:16:48.000 --> 00:16:51.000]  在《生命記》四章二十節
[00:16:51.000 --> 00:16:54.000]  神說我帶你們脫離埃及
[00:16:54.000 --> 00:16:56.000]  這是一個鐵路
[00:16:56.000 --> 00:16:58.000]  為什麼埃及是一個鐵路
[00:16:58.000 --> 00:17:01.000]  鐵路燒得又紅又熱
[00:17:01.000 --> 00:17:04.000]  就好像沒有罪惡沒有偶像的地方
[00:17:04.000 --> 00:17:07.000]  神說我帶領你們出埃及
[00:17:07.000 --> 00:17:10.000]  出了這個沒有偶像的地方
[00:17:10.000 --> 00:17:13.000]  你們不再需要偶像
[00:17:13.000 --> 00:17:16.000]  你們只需要我這位獨一的神
[00:17:16.000 --> 00:17:18.000]  但是很可惜
[00:17:18.000 --> 00:17:21.000]  以色列人喜歡拜偶像
[00:17:21.000 --> 00:17:26.000]  我們看到第三個例子
[00:17:26.000 --> 00:17:31.000]  就是在這裡迦底斯的經驗
[00:17:31.000 --> 00:17:35.000]  究竟迦底斯發生什麼事呢
[00:17:35.000 --> 00:17:38.000]  我們記得迦底斯是以色列人
[00:17:38.000 --> 00:17:40.000]  又埋怨沒有水喝
[00:17:40.000 --> 00:17:42.000]  這次已經是第二次了
[00:17:42.000 --> 00:17:44.000]  在斐利町這個地方
[00:17:44.000 --> 00:17:48.000]  是第一次埋怨沒有水喝
[00:17:48.000 --> 00:17:52.000]  當時摩西以杖擊石出水
[00:17:52.000 --> 00:17:54.000]  這次是第二次了
[00:17:54.000 --> 00:17:58.000]  神跟摩西說你吩咐盆石出水
[00:17:58.000 --> 00:18:02.000]  摩西拿著杖又走去打下去
[00:18:02.000 --> 00:18:04.000]  因為這樣
[00:18:04.000 --> 00:18:08.000]  神跟他說你不可以進入迦南地
[00:18:08.000 --> 00:18:11.000]  你說什麼神這麼惡
[00:18:11.000 --> 00:18:16.000]  以杖擊石和吩咐盆石出水有什麼不同
[00:18:16.000 --> 00:18:18.000]  為什麼要這麼緊張
[00:18:18.000 --> 00:18:21.000]  問題是他沒有聽神的話語
[00:18:21.000 --> 00:18:24.000]  他是用了自己的意思
[00:18:24.000 --> 00:18:26.000]  用了他的杖
[00:18:26.000 --> 00:18:29.000]  自己的意思和杖成為了他的偶像
[00:18:29.000 --> 00:18:34.000]  他的杖是在埃及跟法老王鬥法
[00:18:34.000 --> 00:18:37.000]  就是靠這支杖來顯神蹟
[00:18:37.000 --> 00:18:42.000]  他出到紅海就是靠這支杖
[00:18:42.000 --> 00:18:44.000]  變成了他的偶像
[00:18:44.000 --> 00:18:47.000]  所以在《生命記》四章二十四節
[00:18:47.000 --> 00:18:48.000]  神怎麼說
[00:18:48.000 --> 00:18:51.000]  因為耶和華說你的神乃是烈火
[00:18:51.000 --> 00:18:53.000]  是忌邪的神
[00:18:53.000 --> 00:18:55.000]  什麼叫烈火
[00:18:55.000 --> 00:18:57.000]  是審判的神
[00:18:57.000 --> 00:19:00.000]  什麼叫忌邪的神
[00:19:00.000 --> 00:19:02.000]  是妒忌的神
[00:19:02.000 --> 00:19:06.000]  你說妒忌不是罪嗎
[00:19:06.000 --> 00:19:09.000]  妒忌給你和我就是罪
[00:19:09.000 --> 00:19:11.000]  因為我們不是完美的人
[00:19:11.000 --> 00:19:12.000]  我們是罪人
[00:19:12.000 --> 00:19:14.000]  我們還去妒忌別人的話
[00:19:14.000 --> 00:19:16.000]  這是罪
[00:19:16.000 --> 00:19:18.000]  但是神的妒忌不是罪
[00:19:18.000 --> 00:19:20.000]  因為神自己是最好的
[00:19:20.000 --> 00:19:22.000]  他要摩西得到最好
[00:19:22.000 --> 00:19:24.000]  他要以色列人得到最好
[00:19:24.000 --> 00:19:26.000]  就是依靠自己
[00:19:26.000 --> 00:19:28.000]  但是當以色列人
[00:19:28.000 --> 00:19:31.000]  當摩西是依靠別的東西的時候
[00:19:31.000 --> 00:19:33.000]  就出現問題
[00:19:33.000 --> 00:19:35.000]  因為他們不是依靠最好
[00:19:35.000 --> 00:19:41.000]  所以神是絕對有權去妒忌
[00:19:41.000 --> 00:19:44.000]  在這裡以賽亞書四十二章八節
[00:19:44.000 --> 00:19:45.000]  經文中說
[00:19:45.000 --> 00:19:46.000]  我是耶和華
