
[00:00:00.000 --> 00:00:01.140]  多謝大家的邀請
[00:04:51.420 --> 00:04:52.800]  就是你有了
[00:04:52.800 --> 00:04:55.700]  你就是特別在
[00:04:55.700 --> 00:04:59.200]  如果可能我們不知道他為什麼有兩個
[00:04:59.200 --> 00:05:00.400]  或者為什麼他不是有三個
[00:05:00.400 --> 00:05:01.400]  或者有四個
[00:05:01.400 --> 00:05:04.100]  或者為什麼之後有一個
[00:05:04.100 --> 00:05:07.340]  很有機會是因為第一個生不了寶寶
[00:05:07.340 --> 00:05:10.280]  所以他就是要多找一個
[00:05:10.280 --> 00:05:14.720]  因為他也有些方面有社會的壓力
[00:05:14.720 --> 00:05:15.920]  有社會的捆綁
[00:05:15.920 --> 00:05:18.020]  就是有一個社會的期待
[00:05:18.020 --> 00:05:21.720]  男人要有一個兒子
[00:05:21.720 --> 00:05:26.420]  好像我們傳統的處境的社會
[00:05:26.420 --> 00:05:29.120]  有這個壓力你就要有三個兒子
[00:05:29.120 --> 00:05:33.500]  才會有你的家族有繼續存在
[00:05:33.500 --> 00:05:38.000]  但是他就也是這個價值觀的
[00:05:38.000 --> 00:05:40.800]  或者這個文化的得著者
[00:05:40.800 --> 00:05:43.080]  因為他就可以有自由
[00:05:43.080 --> 00:05:44.840]  他可以自己選擇
[00:05:44.840 --> 00:05:46.940]  想喜歡一個多過第二個
[00:05:46.940 --> 00:05:49.980]  他就是喜歡這個Hannah
[00:05:49.980 --> 00:05:53.080]  多過Penina
[00:05:53.080 --> 00:05:56.260]  這個是他自己想怎樣就是怎樣
[00:05:56.260 --> 00:05:59.020]  我們可以很想像到這個Penina
[00:05:59.020 --> 00:06:01.360]  是因為他感受到
[00:06:01.360 --> 00:06:06.100]  他的老公愛第一個妻子多過他自己
[00:06:06.100 --> 00:06:09.340]  所以才會欺負Hannah
[00:06:09.340 --> 00:06:10.440]  所以我們可以說
[00:06:10.440 --> 00:06:15.380]  從家庭的地位的角度來看
[00:06:15.380 --> 00:06:17.480]  其實Hannah不錯
[00:06:17.480 --> 00:06:21.640]  他知道他的老公是愛他多過Penina
[00:06:21.640 --> 00:06:23.920]  但是雖然是這樣
[00:06:23.920 --> 00:06:26.320]  他當然是因為對方的攻擊
[00:06:26.320 --> 00:06:29.280]  都是繼續受苦
[00:06:29.280 --> 00:06:31.820]  我剛才說Elean Kana的問題
[00:06:31.820 --> 00:06:34.060]  不是一個道德上的問題
[00:06:34.060 --> 00:06:36.400]  不是因為他享受
[00:06:36.400 --> 00:06:39.960]  又多過一個太太才有兩個
[00:06:39.960 --> 00:06:43.460]  而是聖經不是說這件事
[00:06:43.460 --> 00:06:45.040]  他的問題是
[00:06:45.040 --> 00:06:48.140]  他其實不是很了解到Hannah
[00:06:48.140 --> 00:06:49.740]  雖然他很愛她
[00:06:49.740 --> 00:06:52.180]  愛當然是重要的
[00:06:52.180 --> 00:06:56.340]  但是愛不是等於真的了解對方
[00:06:56.340 --> 00:06:58.720]  我們看到在第八節那裡
[00:06:58.720 --> 00:07:02.520]  他丈夫Elean Kana對Hannah說
[00:07:02.520 --> 00:07:08.820]  「Hannah,你為何哭泣不吃飯,心裡愁悶呢?」
[00:07:08.820 --> 00:07:13.360]  「有我不給十個兒子好嗎?」
[00:07:13.360 --> 00:07:15.940]  「老婆,為何你哭啊?」
[00:07:15.940 --> 00:07:19.580]  「不是我愛你給十個子女更好嗎?」
[00:07:19.580 --> 00:07:21.740]  當然是他很有心
[00:07:21.740 --> 00:07:23.840]  他很想安慰他的太太
[00:07:23.840 --> 00:07:27.440]  但是其實他安慰的方式都挺良辰
[00:07:27.440 --> 00:07:35.520]  他就是以為自己的愛比十個子女更好
[00:07:35.520 --> 00:07:39.560]  我說良辰
[00:07:39.560 --> 00:07:43.200]  其實也可以說是表達這個男人的虛榮
[00:07:43.200 --> 00:07:44.900]  表達他的自我忠心
[00:07:44.900 --> 00:07:46.940]  以為自己的愛是最重要的
[00:07:46.940 --> 00:07:49.000]  當然愛是很重要的
[00:07:49.000 --> 00:07:54.540]  但是了解和感受到Hannah心裡的渴慕
[00:07:54.540 --> 00:07:57.640]  是可能更加重要的
[00:07:57.640 --> 00:08:02.820]  他了解不到Hannah的失敗感
[00:08:02.820 --> 00:08:05.380]  或者他的羞恥
[00:08:05.380 --> 00:08:07.480]  因為在當時的社會裡面
[00:08:07.480 --> 00:08:11.620]  生不了孩子當然是等於一個羞恥
[00:08:11.620 --> 00:08:14.920]  第二個男人就是Elean
[00:08:14.920 --> 00:08:18.160]  Elean看到這裡
[00:08:18.160 --> 00:08:20.100]  他是一個神人
[00:08:20.100 --> 00:08:21.300]  是一個祭司
[00:08:21.300 --> 00:08:22.600]  他有兩個兒子
[00:08:22.600 --> 00:08:27.340]  整個家族都是做聖殿裡面的工作
[00:08:27.340 --> 00:08:31.340]  他就是看到Hannah在聖殿裡面禱告
[00:08:31.340 --> 00:08:33.620]  他就批評她
[00:08:33.620 --> 00:08:37.280]  就說「你不要這樣啊,你好像喝醉酒啊」
[00:08:37.280 --> 00:08:41.120]  這個反而就是整個故事的低局
[00:08:41.120 --> 00:08:42.820]  就是最慘的地方
[00:08:42.820 --> 00:08:44.160]  你可以想像一下
[00:08:44.160 --> 00:08:46.120]  你很心痛
[00:08:46.120 --> 00:08:48.860]  又進去聖殿裡面禱告
[00:08:48.860 --> 00:08:52.660]  神職人員又誤會了你
[00:08:52.660 --> 00:08:56.460]  不只是老公沒有掌握到你的痛苦在哪裡
[00:08:56.460 --> 00:09:00.240]  就是聖殿裡面的神職人員
[00:09:00.240 --> 00:09:03.000]  一直都是做神的工作
[00:09:03.000 --> 00:09:04.840]  都是了解不到你
[00:09:04.840 --> 00:09:10.220]  好像誤會了又以為你只是喝醉酒
[00:09:10.220 --> 00:09:12.460]  所以我們看得到
[00:09:12.460 --> 00:09:16.560]  Elean雖然一直以來是一個好人物
[00:09:16.560 --> 00:09:18.360]  是神的僕人
[00:09:18.360 --> 00:09:21.160]  但是他只是看到表面
[00:09:21.160 --> 00:09:23.000]  就是看到他的嘴巴
[00:09:23.000 --> 00:09:25.160]  看不到他的心
[00:09:25.160 --> 00:09:29.700]  這個就是最慘所發生的
[00:09:29.700 --> 00:09:39.440]  但是聖經就是對於神職人員有這樣的形容
[00:09:39.440 --> 00:09:40.840]  就是提醒我們
[00:09:40.840 --> 00:09:43.520]  其實聖經經常都會對於神職人員
[00:09:43.520 --> 00:09:45.220]  或者那些有權的人
[00:09:45.220 --> 00:09:47.220]  無論是社會裡面政治上
[00:09:47.220 --> 00:09:48.720]  或者在教會裡面
[00:09:48.720 --> 00:09:51.360]  在聖殿裡面有權的
[00:09:51.360 --> 00:09:53.260]  有地位的人
[00:09:53.260 --> 00:09:54.960]  有個批判的態度
[00:09:54.960 --> 00:09:56.300]  有個批評在那裡
[00:09:56.300 --> 00:09:58.100]  他們是有個保留在那裡
[00:09:58.100 --> 00:10:01.700]  未必是因為聖殿裡面有高的職位
[00:10:01.700 --> 00:10:06.600]  就等於是真的表達上帝的旨意的一個人
[00:10:06.600 --> 00:10:08.280]  好,這就是兩個男人
[00:10:08.280 --> 00:10:11.780]  我們看兩個女人
[00:10:11.780 --> 00:10:15.620]  兩個女人就是Penina和Hannah
[00:10:15.620 --> 00:10:20.180]  我們可以想像他們的衝突的基礎就是
[00:10:20.180 --> 00:10:26.300]  兩個都想在伊利迦納的
[00:10:26.300 --> 00:10:28.560]  在老公的面前有高一點的
[00:10:28.560 --> 00:10:31.760]  在家庭裡面有高一點的地位
[00:10:31.760 --> 00:10:33.960]  這個不只是關於面子
[00:10:33.960 --> 00:10:36.640]  不只是關於誰受到多一點的尊重
[00:10:36.640 --> 00:10:40.680]  而是很同安全感有關係
[00:10:40.680 --> 00:10:46.840]  如果你在家庭裡面好像被放棄了
[00:10:46.840 --> 00:10:51.020]  或者被邊緣了
[00:10:51.020 --> 00:10:55.120]  那你就要害怕有機會離開家庭
[00:10:55.120 --> 00:11:00.300]  當然經常的婚姻是為了一生的
[00:11:00.300 --> 00:11:03.400]  但是可以有離婚
[00:11:03.400 --> 00:11:05.660]  男人可以和女人離婚
[00:11:05.660 --> 00:11:08.300]  女人也可以和男人離婚
[00:11:08.300 --> 00:11:09.940]  但是其實是很不容易的
[00:11:09.940 --> 00:11:15.340]  以及一定是要付出很大的代價
[00:11:15.340 --> 00:11:18.380]  整個一夫多妻制度
[00:11:18.380 --> 00:11:25.360]  就是令每一個女人都沒有了安全感
[00:11:25.360 --> 00:11:26.920]  一方面我們有Penina
[00:11:26.920 --> 00:11:30.060]  我不知道這幅畫裡面誰是Penina
[00:11:30.060 --> 00:11:32.520]  可能是洗衣服的那個
[00:11:32.520 --> 00:11:35.700]  因為她好像是第二個
[00:11:35.700 --> 00:11:38.860]  她要多一點做工作
[00:11:38.860 --> 00:11:44.140]  我們就不知道她為什麼經常攻擊Hannah
[00:11:44.140 --> 00:11:46.280]  但是我相信是因為
[00:11:46.280 --> 00:11:47.800]  我們可以想像是因為
[00:11:47.800 --> 00:11:51.280]  她原則上應該有高一點的地位
[00:11:51.280 --> 00:11:53.240]  但是很明顯她是第二位
[00:11:53.240 --> 00:11:55.320]  她應該要有高一點的地位
[00:11:55.320 --> 00:11:56.660]  因為她生不了孩子
[00:11:56.660 --> 00:11:58.880]  反而對方是第一位
[00:11:58.880 --> 00:12:00.080]  她就生不了孩子
[00:12:00.080 --> 00:12:03.360]  所以她應該是失敗了
[00:12:03.360 --> 00:12:06.020]  所以她就攻擊Hannah
[00:12:06.020 --> 00:12:12.400]  成為了一個父權制的同伴
[00:12:12.400 --> 00:12:16.500]  她也好像強化了父權制
[00:12:16.500 --> 00:12:19.040]  沒有什麼像Solidarity
[00:12:19.040 --> 00:12:23.240]  兩個姊妹一起工作
[00:12:23.240 --> 00:12:25.020]  一起互相幫忙
[00:12:25.020 --> 00:12:28.320]  而是她之間有個張力
[00:12:28.320 --> 00:12:35.020]  但是這個經文很明顯的英雄就是Hannah
[00:12:35.020 --> 00:12:36.820]  她開始的時候
[00:12:36.820 --> 00:12:40.160]  她是一個受害者
[00:12:40.160 --> 00:12:44.200]  好像很多不只是在聖經裡面的
[00:12:44.200 --> 00:12:47.540]  或者在整個歷史裡面的父女
[00:12:47.540 --> 00:12:53.100]  都是經歷到受傷害
[00:12:53.100 --> 00:12:57.780]  她一定是一個父權社會的受害者
[00:12:57.780 --> 00:13:01.980]  但是她也是一個文化價值觀的受害者
[00:13:01.980 --> 00:13:04.820]  因為這個文化的價值觀表達
[00:13:04.820 --> 00:13:06.260]  如果你生不了孩子
[00:13:06.260 --> 00:13:08.580]  你不是一個Full Woman
[00:13:08.580 --> 00:13:09.560]  你就是
[00:13:09.560 --> 00:13:12.400]  甚至有一個定性的方面
[00:13:12.400 --> 00:13:14.400]  就是如果你生不了孩子
[00:13:14.400 --> 00:13:17.560]  你其實是被遷就了
[00:13:17.560 --> 00:13:19.500]  上帝不祝福你
[00:13:19.500 --> 00:13:21.840]  甚至在我們的社會裡面
[00:13:21.840 --> 00:13:23.200]  也會有這樣的態度
[00:13:23.200 --> 00:13:25.600]  有時候會遇到這樣的態度
[00:13:25.600 --> 00:13:26.980]  你生不了孩子
[00:13:26.980 --> 00:13:29.600]  就是You are only half
[00:13:29.600 --> 00:13:31.820]  你不是Full Woman
[00:13:31.820 --> 00:13:38.080]  你就要生孩子才成為一個人
[00:13:38.080 --> 00:13:40.120]  如果你生不了孩子
[00:13:40.120 --> 00:13:45.220]  你就好像在神的面前失敗了
[00:13:45.220 --> 00:13:50.200]  這個就是令她受很大的壓力
[00:13:50.200 --> 00:13:51.660]  她自己有壓力
[00:13:51.660 --> 00:13:55.640]  她又受對方皮尼娜的壓力
[00:13:55.640 --> 00:13:58.140]  我們相信可能皮尼娜的攻擊
[00:13:58.140 --> 00:14:02.040]  會比她自己感受到的或者處境的
[00:14:02.040 --> 00:14:06.980]  社會的文化價值的壓力更大
[00:14:06.980 --> 00:14:11.420]  但是Hannah就透過她的信仰
[00:14:11.420 --> 00:14:17.560]  就超越過她的受害者的地位
[00:14:17.560 --> 00:14:20.020]  她就是成為了一個
[00:14:20.020 --> 00:14:24.060]  我們也可以說是一個信心的英雄
[00:14:24.060 --> 00:14:29.600]  甚至以來神職人員挑戰她、批評她的時候
[00:14:29.600 --> 00:14:31.140]  她都會堅持
[00:14:31.140 --> 00:14:33.240]  是因為她有信心
[00:14:33.240 --> 00:14:37.740]  她不是被她的羞恥受捆綁
[00:14:37.740 --> 00:14:41.080]  羞恥的Shame一直存在
[00:14:41.080 --> 00:14:42.580]  但是她克服了
[00:14:42.580 --> 00:14:48.080]  她不是不接受被羞恥捆綁的
[00:14:48.080 --> 00:14:51.320]  就是這個信心
[00:14:51.320 --> 00:14:57.760]  是這個故事裡面的動機力或者力量
[00:14:57.760 --> 00:14:59.860]  是因為她這樣堅持
[00:14:59.860 --> 00:15:04.200]  是用這個信心堅持
[00:15:04.200 --> 00:15:09.100]  甚至受到高人、神職人員的批評都堅持
[00:15:09.100 --> 00:15:12.580]  她才找到被了解
[00:15:12.580 --> 00:15:17.620]  當她找到被了解
[00:15:17.620 --> 00:15:21.420]  她就經歷到改變
[00:15:21.420 --> 00:15:26.920]  所以她首先需要的就是被了解
[00:15:26.920 --> 00:15:29.300]  要有人當她認真
[00:15:29.300 --> 00:15:31.600]  就是take her serious
[00:15:31.600 --> 00:15:34.560]  她就為這件事要堅持
[00:15:34.560 --> 00:15:36.700]  但是她也都想要的
[00:15:36.700 --> 00:15:38.100]  就是要一個兒子
[00:15:38.100 --> 00:15:39.140]  在這方面
[00:15:39.140 --> 00:15:42.880]  我們可以說《聖經》好像還是繼續很傳統
[00:15:42.880 --> 00:15:48.540]  就是稍微結果她都要一個兒子才得到完全的安慰
[00:15:48.540 --> 00:15:51.240]  或者得到新的開始
[00:15:51.240 --> 00:15:54.620]  這件事我們可以覺得不知怎樣
[00:15:54.620 --> 00:15:58.180]  總之這個都是屬於這個奇妙的故事
[00:15:58.180 --> 00:16:01.220]  但是我們可以想像其實兩件事
[00:16:01.220 --> 00:16:04.460]  或者她想透過生一個嬰兒
[00:16:04.460 --> 00:16:07.360]  不只是想符合社會的期望
[00:16:07.360 --> 00:16:14.580]  而是她想更深入到生死的生命線
[00:16:14.580 --> 00:16:16.740]  她想透過生一個嬰兒
[00:16:16.740 --> 00:16:20.440]  經歷到生命的最深的奧悲
[00:16:20.440 --> 00:16:22.880]  但是也都她想透過生嬰兒
[00:16:22.880 --> 00:16:25.480]  想其實警戒上帝
[00:16:25.480 --> 00:16:29.380]  她不想生嬰兒為了有多一點的安全感
[00:16:29.380 --> 00:16:31.060]  不是為了有
[00:16:31.060 --> 00:16:33.920]  可能年紀大的時候有人take care
[00:16:33.920 --> 00:16:36.620]  有人照顧她、給錢她等等
[00:16:36.620 --> 00:16:38.300]  經濟上的支持
[00:16:38.300 --> 00:16:41.200]  她不想你是因為這樣要個嬰兒
[00:16:41.200 --> 00:16:44.600]  而是她想將這個嬰兒交給上帝
[00:16:44.600 --> 00:16:50.380]  所以她就想更深入到生死的生命線
[00:16:50.380 --> 00:16:55.720]  她想更深入在上帝的關係裡面
[00:16:55.720 --> 00:16:59.120]  她想將這個兒子交託給上帝
[00:16:59.120 --> 00:17:02.360]  她想用她自己的生命
[00:17:02.360 --> 00:17:05.380]  自己的生命的果子
[00:17:05.380 --> 00:17:09.400]  警戒上帝、交給上帝
[00:17:09.400 --> 00:17:11.800]  這個故事是很奇妙的故事
[00:17:11.800 --> 00:17:14.800]  但是其實在整個聖經裡面
[00:17:14.800 --> 00:17:19.200]  有好幾個婦女有相同的經驗
[00:17:19.200 --> 00:17:22.700]  有相同的堅持
[00:17:22.700 --> 00:17:25.900]  我想起去年所分享過的
[00:17:25.900 --> 00:17:28.380]  敘利芬尼基族的婦人
[00:17:28.380 --> 00:17:29.520]  不知道大家記不記得
[00:17:29.520 --> 00:17:31.380]  她就是當自己是狗
[00:17:31.380 --> 00:17:33.040]  但是她就堅持
[00:17:33.040 --> 00:17:35.320]  她很主動堅持
[00:17:35.320 --> 00:17:37.480]  「主啊,你的恩典夠我用」
[00:17:37.480 --> 00:17:39.280]  會超過以色列人
[00:17:39.280 --> 00:17:40.260]  我當時說
[00:17:40.260 --> 00:17:44.960]  她的堅持其實令耶穌都很感動
[00:17:44.960 --> 00:17:46.060]  是她的感動
[00:17:46.060 --> 00:17:48.560]  其實是我當時說宣教
[00:17:48.560 --> 00:17:51.940]  我說這個宣教士
[00:17:51.940 --> 00:17:54.740]  我自己也是宣教士的背景
[00:17:54.740 --> 00:18:00.480]  我們在我們傳福音的過程當中
[00:18:00.480 --> 00:18:01.780]  受感動
[00:18:01.780 --> 00:18:05.920]  是對方也有一個一樣重要的角色
[00:18:05.920 --> 00:18:08.680]  這個就是《馬可福音》的七章的故事
[00:18:08.680 --> 00:18:12.620]  她就是堅持上帝的恩典夠她用
[00:18:12.620 --> 00:18:15.220]  或者我想起《老教福音》的七章
[00:18:15.220 --> 00:18:17.020]  三十六節之後
[00:18:17.020 --> 00:18:21.220]  那個用嘴唸親耶穌的腳的
[00:18:21.220 --> 00:18:25.340]  巴香高抹上耶穌的腳的婦人
[00:18:25.340 --> 00:18:26.600]  我不知道大家記不記得
[00:18:26.600 --> 00:18:27.800]  她也是
[00:18:27.800 --> 00:18:30.900]  她的聖經形容她是一個罪人
[00:18:30.900 --> 00:18:35.640]  聖經學者說她很有機會是一個性工作者
[00:18:35.640 --> 00:18:38.280]  是當時的聖經說
[00:18:38.280 --> 00:18:44.320]  就是罪人其實想說是一個做性工作的婦女
[00:18:44.320 --> 00:18:46.320]  耶穌也是接納她
[00:18:46.320 --> 00:18:49.620]  她也是很主動找到耶穌
[00:18:49.620 --> 00:18:52.300]  接著收到祂的祝福
[00:18:52.300 --> 00:18:53.460]  或者你們會記得
[00:18:53.460 --> 00:18:57.000]  《老教福音》的八章四十節之後的故事
[00:18:57.000 --> 00:19:03.900]  有一個女人她十二年一直都患了血流
[00:19:03.900 --> 00:19:06.900]  她十二年一直流血
[00:19:06.900 --> 00:19:09.580]  這個是很麻煩的病
[00:19:09.580 --> 00:19:12.380]  因為當時流血的婦女
[00:19:12.380 --> 00:19:20.560]  如果流血就不可以參與任何聖殿裡的慶祝
[00:19:20.560 --> 00:19:22.060]  或者節日等等
[00:19:22.060 --> 00:19:25.300]  基本上是因為她的病都被排斥
[00:19:25.300 --> 00:19:28.020]  她就主動找耶穌得到醫治
[00:19:28.020 --> 00:19:29.800]  她接觸祂的衣服
[00:19:29.800 --> 00:19:32.060]  接著耶穌就感受到祂的衣服
[00:19:32.060 --> 00:19:35.260]  或者祂的身體有一個力量出來
[00:19:35.260 --> 00:19:40.340]  是因為這個婦人就是主動找她
[00:19:40.340 --> 00:19:42.700]  或者我們當然更加可以想起
[00:19:42.700 --> 00:19:45.780]  最出名的婦女就是瑪利亞
[00:19:45.780 --> 00:19:47.680]  她就是反而相反
[00:19:47.680 --> 00:19:49.340]  她其實未必想生寶寶
[00:19:49.340 --> 00:19:51.220]  但是被迫生寶寶
[00:19:51.220 --> 00:19:54.060]  她就為人
[00:19:54.060 --> 00:19:56.420]  但是她發現到
[00:19:56.420 --> 00:19:58.660]  這個寶寶是上帝特別的計劃
[00:19:58.660 --> 00:20:01.860]  是上帝所賜給她的
[00:20:01.860 --> 00:20:04.340]  是上帝的兒子
[00:20:04.340 --> 00:20:08.500]  這些不只有這四個我所說的
[00:20:08.500 --> 00:20:10.700]  有另外一些婦人
[00:20:10.700 --> 00:20:12.880]  他們共通的地方就是
[00:20:12.880 --> 00:20:17.280]  每一次這個婦女就被宗權
[00:20:17.280 --> 00:20:18.940]  就是empowered
[00:20:18.940 --> 00:20:20.820]  她就是得到力量
[00:20:20.820 --> 00:20:24.520]  就是會超過自己的羞恥
[00:20:24.520 --> 00:20:27.780]  這些婦人在神的面前
[00:20:27.780 --> 00:20:30.900]  得到誠心得到力量
[00:20:30.900 --> 00:20:34.360]  當我們細心看這些故事
[00:20:34.360 --> 00:20:35.560]  我們可以看得到
[00:20:35.560 --> 00:20:37.200]  全部這些婦人
[00:20:37.200 --> 00:20:39.460]  就是他們是主動
[00:20:39.460 --> 00:20:42.400]  動作是從他們出來的
[00:20:42.400 --> 00:20:45.140]  他們就是主動找耶穌
[00:20:45.140 --> 00:20:47.940]  他們主動出聲
[00:20:47.940 --> 00:20:50.720]  他們主動進去聖殿
[00:20:50.720 --> 00:20:56.180]  羞恥可以成為一個很powerful
[00:20:56.180 --> 00:21:00.580]  很有力量的一個群綁
[00:21:00.580 --> 00:21:05.220]  特別在這個羞恥
[00:21:05.220 --> 00:21:07.360]  很多時候和性別有關的
