
[00:00:00.000 --> 00:00:02.500]  非常難得,聖誕節的時候
[00:04:25.300 --> 00:04:27.300]  不是容易接受的
[00:04:27.300 --> 00:04:29.300]  但是瑪利亞的回應
[00:04:29.300 --> 00:04:33.300]  跟撒加尼亞和伊麗莎白的回應很不同
[00:04:33.300 --> 00:04:34.300]  瑪利亞的回應是什麼?
[00:04:34.300 --> 00:04:36.300]  我是主的侍女
[00:04:36.300 --> 00:04:38.300]  情願照你的話
[00:04:38.300 --> 00:04:40.300]  成就在我身上
[00:04:40.300 --> 00:04:42.300]  這句話不容易說
[00:04:42.300 --> 00:04:44.300]  在當時的社會當中
[00:04:44.300 --> 00:04:46.300]  可以說是一個不平凡的表現
[00:04:46.300 --> 00:04:47.300]  為什麼?
[00:04:47.300 --> 00:04:50.300]  因為未婚而有子
[00:04:50.300 --> 00:04:52.300]  未婚而生子
[00:04:52.300 --> 00:04:56.300]  可以說是當時的社會所不容的
[00:04:56.300 --> 00:04:59.300]  你想想她的壓力有多大
[00:04:59.300 --> 00:05:01.300]  瑪利亞接受了祝福
[00:05:01.300 --> 00:05:03.300]  其實這個祝福
[00:05:03.300 --> 00:05:06.300]  對她來說有兩重的意義
[00:05:06.300 --> 00:05:08.300]  有兩重的含義
[00:05:08.300 --> 00:05:14.300]  她蒙受作上帝的兒子母親的祝福
[00:05:14.300 --> 00:05:15.300]  不是簡單
[00:05:15.300 --> 00:05:19.300]  她是上帝的兒子母親
[00:05:19.300 --> 00:05:22.300]  我去到銅鑼灣
[00:05:22.300 --> 00:05:25.300]  如果去到那間法國醫院
[00:05:25.300 --> 00:05:29.300]  上面有一個簡單的圖像
[00:05:29.300 --> 00:05:31.300]  畫著瑪利亞
[00:05:31.300 --> 00:05:36.300]  我真的不太欣賞她用這個字
[00:05:36.300 --> 00:05:39.300]  The Mother of God
[00:05:39.300 --> 00:05:41.300]  The Mother of God
[00:05:41.300 --> 00:05:43.300]  說她是Mother of God
[00:05:43.300 --> 00:05:45.300]  她不是上帝的母親
[00:05:45.300 --> 00:05:49.300]  但他們稱耶穌基督為上帝
[00:05:49.300 --> 00:05:51.300]  Mother of God
[00:05:51.300 --> 00:05:54.300]  其實我們不是這樣稱瑪利亞
[00:05:54.300 --> 00:06:00.300]  但她是直接上帝透過她
[00:06:00.300 --> 00:06:04.300]  她為上帝的緣故完成了一件很大的事
[00:06:04.300 --> 00:06:08.300]  所以說她是一個很大的蒙恩寵女子
[00:06:08.300 --> 00:06:13.300]  她的內心應該是充滿驚喜
[00:06:13.300 --> 00:06:17.300]  但又是懼怕的心理
[00:06:17.300 --> 00:06:20.300]  但是她另外一個祝福
[00:06:20.300 --> 00:06:24.300]  這個祝福同時出現在她身上
[00:06:24.300 --> 00:06:27.300]  好像一把離劍插入她的內心一樣
[00:06:27.300 --> 00:06:28.300]  為什麼?
[00:06:28.300 --> 00:06:31.300]  因為在某一天
[00:06:31.300 --> 00:06:36.300]  她自己親愛的兒子會釘死在十字架上
[00:06:36.300 --> 00:06:41.300]  你想一想在她的時候的心情何等矛盾
[00:06:41.300 --> 00:06:44.300]  有時候我們蒙上帝的揀選
[00:06:44.300 --> 00:06:48.300]  往往同時是喜樂的冠冕
[00:06:48.300 --> 00:06:52.300]  也可能是憂傷的十家
[00:06:52.300 --> 00:06:55.300]  事實上上帝的揀選
[00:06:55.300 --> 00:07:04.300]  並不是為了叫我們安穩、舒服和自私的快樂生活
[00:07:04.300 --> 00:07:05.300]  相反的
[00:07:05.300 --> 00:07:09.300]  祂要我們承擔責任、面對挑戰
[00:07:09.300 --> 00:07:15.300]  和接受祂的託付和實踐祂的使命
[00:07:15.300 --> 00:07:18.300]  上帝揀選你和我
[00:07:18.300 --> 00:07:22.300]  其實是要使用我們為祂著名的見證
[00:07:22.300 --> 00:07:26.300]  瑪利亞在祝福之後
[00:07:26.300 --> 00:07:28.300]  她要面對兩個難處
[00:07:28.300 --> 00:07:30.300]  同一時間
[00:07:30.300 --> 00:07:34.300]  她把世界上最大的喜樂
[00:07:34.300 --> 00:07:38.300]  但同樣最重的使命放在肩頭上
[00:07:38.300 --> 00:07:44.300]  然後瑪利亞在感恩和讚美的心情下
[00:07:44.300 --> 00:07:48.300]  唱出一首奇妙的頌歌
[00:07:48.300 --> 00:07:50.300]  有人說這段經文
[00:07:50.300 --> 00:07:55.300]  可以說是一個奇妙的樂章
[00:07:55.300 --> 00:07:58.300]  同時這首是一首詩歌
[00:07:58.300 --> 00:08:01.300]  但是我覺得是一個禱告
[00:08:21.300 --> 00:08:23.300]  大家跟我一起讀好不好
[00:08:51.300 --> 00:08:54.300]  祂用傍臂施展大能
[00:08:54.300 --> 00:08:58.300]  那狂傲的人正心理妄想
[00:08:58.300 --> 00:09:00.300]  就被祂趕散了
[00:09:00.300 --> 00:09:03.300]  祂叫有權柄的失位
[00:09:03.300 --> 00:09:05.300]  叫卑賤的性高
[00:09:05.300 --> 00:09:08.300]  叫飢餓的得飽美食
[00:09:08.300 --> 00:09:11.300]  叫富足的空手回去
[00:09:11.300 --> 00:09:14.300]  祂輔助了他的僕人以色列
[00:09:14.300 --> 00:09:18.300]  為要紀念亞伯拉罕和他後裔斯連文
[00:09:18.300 --> 00:09:20.300]  直到永遠
[00:09:20.300 --> 00:09:25.300]  正如從前我們對列祖所說的話
[00:09:48.300 --> 00:09:50.300]  斯班還唱這首歌
[00:09:50.300 --> 00:09:52.300]  非常感恩
[00:09:52.300 --> 00:09:57.300]  實際上這首詩歌的精神
[00:09:57.300 --> 00:10:01.300]  早已遍滿了整個舊約聖經
[00:10:01.300 --> 00:10:03.300]  因為這首詩歌
[00:10:03.300 --> 00:10:07.300]  瑪利亞所念的這首詩歌
[00:10:07.300 --> 00:10:14.300]  是在撒姆爾記上第二章一至十節裏
[00:10:14.300 --> 00:10:16.300]  哈拿的禱告
[00:10:16.300 --> 00:10:20.300]  哈拿的讚美很接近
[00:10:20.300 --> 00:10:25.300]  是不是瑪利亞讀過撒姆爾記上而念出來呢?
[00:10:25.300 --> 00:10:27.300]  我們不知道
[00:10:27.300 --> 00:10:31.300]  但是瑪利亞說得比較簡潔很多
[00:10:31.300 --> 00:10:37.300]  大家有空可以去撒姆爾記上
[00:10:37.300 --> 00:10:40.300]  看看第二章一至十節
[00:10:40.300 --> 00:10:43.300]  大家可以比較一下
[00:10:43.300 --> 00:10:47.300]  我記得一個很著名的傳教士
[00:10:47.300 --> 00:10:49.300]  他的名字叫Stanley Jones
[00:10:49.300 --> 00:10:51.300]  他在印度很有名
[00:10:51.300 --> 00:10:53.300]  他的報導
[00:10:53.300 --> 00:10:54.300]  他的工作
[00:10:54.300 --> 00:10:55.300]  他的傳道
[00:10:55.300 --> 00:10:56.300]  很感恩
[00:10:56.300 --> 00:10:59.300]  他寫了很多書
[00:10:59.300 --> 00:11:01.300]  他說過一句話
[00:11:01.300 --> 00:11:03.300]  他說尊主頌
[00:11:03.300 --> 00:11:08.300]  是世界上最富有革命性的文獻
[00:11:08.300 --> 00:11:10.300]  為什麼這麼重要呢?
[00:11:10.300 --> 00:11:11.300]  大家聽下去
[00:11:11.300 --> 00:11:16.300]  原來尊主頌有幾個重要的句子
[00:11:16.300 --> 00:11:19.300]  希望大家特別留意
[00:11:19.300 --> 00:11:21.300]  第一句話
[00:11:21.300 --> 00:11:23.300]  瑪利亞所說
[00:11:23.300 --> 00:11:28.300]  我心尊主為大
[00:11:28.300 --> 00:11:30.300]  大家都很熟悉這句話
[00:11:30.300 --> 00:11:33.300]  瑪利亞說我心尊主為大
[00:11:33.300 --> 00:11:37.300]  我將神擺在第一
[00:11:37.300 --> 00:11:40.300]  無論怎樣發生在我身上
[00:11:40.300 --> 00:11:46.300]  我相信我的心是要尊主為大
[00:11:46.300 --> 00:11:47.300]  各位
[00:11:47.300 --> 00:11:48.300]  當我讀這句話的時候
[00:11:48.300 --> 00:11:51.300]  我就想到很多年前
[00:11:51.300 --> 00:11:53.300]  葛珮妮博士
[00:11:53.300 --> 00:11:55.300]  她來香港
[00:11:55.300 --> 00:12:03.300]  之前的一年
[00:12:03.300 --> 00:12:06.300]  她就派了一個先鋒
[00:12:06.300 --> 00:12:07.300]  這個先鋒
[00:12:07.300 --> 00:12:10.300]  可以說是她的代表
[00:12:10.300 --> 00:12:14.300]  準備在香港的報道工作
[00:12:14.300 --> 00:12:16.300]  一年前準備的
[00:12:16.300 --> 00:12:18.300]  長住在香港
[00:12:18.300 --> 00:12:21.300]  她的名字叫Dr. Holly
[00:12:21.300 --> 00:12:24.300]  她和我們一起工作
[00:12:24.300 --> 00:12:25.300]  一起合作
[00:12:25.300 --> 00:12:26.300]  很開心
[00:12:26.300 --> 00:12:28.300]  但有一天她告訴我
[00:12:28.300 --> 00:12:31.300]  今天是我和我太太
[00:12:31.300 --> 00:12:34.300]  41週年的結婚紀念
[00:12:34.300 --> 00:12:37.300]  我們聽到之後馬上和她慶祝
[00:12:37.300 --> 00:12:40.300]  我就問她的太太
[00:12:40.300 --> 00:12:46.300]  可不可以說出你們婚姻成功的秘訣
[00:12:46.300 --> 00:12:48.300]  41年不是簡單
[00:12:48.300 --> 00:12:51.300]  她笑一笑
[00:12:51.300 --> 00:12:52.300]  她說
[00:12:52.300 --> 00:12:55.300]  I put God first
[00:12:55.300 --> 00:12:57.300]  and then my husband
[00:12:57.300 --> 00:12:59.300]  她說我將神擺在第一
[00:12:59.300 --> 00:13:01.300]  然後才是我的丈夫
[00:13:01.300 --> 00:13:04.300]  我望一望Dr. Holly
[00:13:04.300 --> 00:13:05.300]  是不是生氣呢
[00:13:05.300 --> 00:13:06.300]  是不是不開心呢
[00:13:06.300 --> 00:13:09.300]  即是說神先第一
[00:13:09.300 --> 00:13:11.300]  她的丈夫才是第二
[00:13:11.300 --> 00:13:14.300]  但是我見到Dr. Holly
[00:13:14.300 --> 00:13:16.300]  她笑一笑
[00:13:16.300 --> 00:13:17.300]  她說對
[00:13:17.300 --> 00:13:20.300]  她說成功的婚姻最重要是什麼呢
[00:13:20.300 --> 00:13:22.300]  就好像三角形
[00:13:22.300 --> 00:13:24.300]  現在我用這個比喻
[00:13:24.300 --> 00:13:26.300]  很多時候我做婚姻輔導
[00:13:26.300 --> 00:13:27.300]  都用這個比喻
[00:13:27.300 --> 00:13:28.300]  三角形
[00:13:28.300 --> 00:13:32.300]  上帝你自己和他人
[00:13:32.300 --> 00:13:35.300]  上帝丈夫和太太
[00:13:35.300 --> 00:13:40.300]  如果兩個人越離開上帝
[00:13:40.300 --> 00:13:43.300]  兩個人的距離是不是越來越遠
[00:13:43.300 --> 00:13:44.300]  是不是
[00:13:44.300 --> 00:13:46.300]  你越接近上帝的時候
[00:13:46.300 --> 00:13:48.300]  你兩個人的距離越來越近
[00:13:48.300 --> 00:13:49.300]  是不是
[00:13:49.300 --> 00:13:54.300]  我想到這個比喻的時候
[00:13:54.300 --> 00:13:56.300]  我驚在心裡
[00:13:56.300 --> 00:13:59.300]  幾十年來我沒有忘記
[00:13:59.300 --> 00:14:01.300]  成功的婚姻
[00:14:01.300 --> 00:14:02.300]  最重要的是
[00:14:02.300 --> 00:14:04.300]  你和你的丈夫
[00:14:04.300 --> 00:14:05.300]  你和你的太太
[00:14:05.300 --> 00:14:07.300]  要緊密的聯繫
[00:14:07.300 --> 00:14:09.300]  以神為主
[00:14:09.300 --> 00:14:10.300]  尊主為大
[00:14:10.300 --> 00:14:12.300]  如果是這樣的話
[00:14:12.300 --> 00:14:14.300]  很坦白說
[00:14:14.300 --> 00:14:16.300]  你的婚姻一定有保障
[00:14:16.300 --> 00:14:18.300]  所以我鼓勵
[00:14:18.300 --> 00:14:20.300]  每一個新婚的夫婦
[00:14:20.300 --> 00:14:22.300]  答應我一句話
[00:14:22.300 --> 00:14:27.300]  你一定要經常和你的太太一起祈禱
[00:14:27.300 --> 00:14:29.300]  將一切交給上帝
[00:14:29.300 --> 00:14:31.300]  你的家庭一定和諧
[00:14:31.300 --> 00:14:32.300]  一定喜樂
[00:14:32.300 --> 00:14:34.300]  這個是秘訣
[00:14:34.300 --> 00:14:35.300]  所以各位今天
[00:14:35.300 --> 00:14:36.300]  你沒有來錯
[00:14:36.300 --> 00:14:37.300]  我告訴你
[00:14:37.300 --> 00:14:39.300]  這是非常重要的秘訣
[00:14:39.300 --> 00:14:41.300]  就是你和你的太太
[00:14:41.300 --> 00:14:43.300]  你和你的丈夫
[00:14:43.300 --> 00:14:44.300]  經常的禱告
[00:14:44.300 --> 00:14:45.300]  可能你說牧師
[00:14:45.300 --> 00:14:47.300]  我的丈夫沒有信耶穌
[00:14:47.300 --> 00:14:49.300]  努力叫他信耶穌
[00:14:49.300 --> 00:14:50.300]  這個是很重要
[00:14:50.300 --> 00:14:52.300]  我說我太太沒有信耶穌
[00:14:52.300 --> 00:14:54.300]  努力引他信耶穌
[00:14:54.300 --> 00:14:55.300]  各位
[00:14:55.300 --> 00:14:57.300]  很多時候
[00:14:57.300 --> 00:14:59.300]  我送一些禮物
[00:14:59.300 --> 00:15:02.300]  給一些離開香港
[00:15:02.300 --> 00:15:04.300]  去外國讀書的年輕人
[00:15:04.300 --> 00:15:06.300]  你猜我送什麼給他呢
[00:15:06.300 --> 00:15:08.300]  我送幾個字給他
[00:15:08.300 --> 00:15:09.300]  就是
[00:15:09.300 --> 00:15:12.300]  I am number three
[00:15:12.300 --> 00:15:14.300]  我是第三
[00:15:14.300 --> 00:15:17.300]  為什麼我是第三
[00:15:17.300 --> 00:15:19.300]  我有時候寫一些東西給他
[00:15:19.300 --> 00:15:21.300]  有時候給他一個牌片
[00:15:21.300 --> 00:15:23.300]  有時候寫一些字給他
[00:15:23.300 --> 00:15:25.300]  你放在你的書桌前面
[00:15:25.300 --> 00:15:27.300]  I am number three
[00:15:27.300 --> 00:15:29.300]  為什麼
[00:15:29.300 --> 00:15:30.300]  我就說一聲
[00:15:30.300 --> 00:15:31.300]  記住
[00:15:31.300 --> 00:15:34.300]  做人的道理很重要
[00:15:34.300 --> 00:15:36.300]  number one 是誰
[00:15:36.300 --> 00:15:37.300]  是上帝
[00:15:37.300 --> 00:15:39.300]  number two 是誰
[00:15:39.300 --> 00:15:40.300]  他人
[00:15:40.300 --> 00:15:43.300]  number three 是你自己
[00:15:43.300 --> 00:15:45.300]  如果你能夠這樣做
[00:15:45.300 --> 00:15:47.300]  請你相信我
[00:15:47.300 --> 00:15:49.300]  你的人生是不同了
[00:15:49.300 --> 00:15:51.300]  對不對
[00:15:51.300 --> 00:15:54.300]  所以今天在座當中的每一位信徒
[00:15:54.300 --> 00:15:57.300]  我希望你將你的人生
[00:15:57.300 --> 00:15:59.300]  將你的注力
[00:15:59.300 --> 00:16:02.300]  集中在一個很重的重點上
[00:16:02.300 --> 00:16:05.300]  以往以我為主
[00:16:05.300 --> 00:16:07.300]  或者說以他人為主
[00:16:07.300 --> 00:16:09.300]  以後以神為主
[00:16:09.300 --> 00:16:11.300]  我心尊主為大
[00:16:11.300 --> 00:16:13.300]  如果一個家庭
[00:16:13.300 --> 00:16:14.300]  婚姻事業
[00:16:14.300 --> 00:16:16.300]  甚至整個人生
[00:16:16.300 --> 00:16:18.300]  都put god first
[00:16:18.300 --> 00:16:20.300]  我相信
[00:16:20.300 --> 00:16:22.300]  一切都有完美的答案
[00:16:22.300 --> 00:16:26.300]  一切都有完美的結果
[00:16:26.300 --> 00:16:28.300]  如果這個世界
[00:16:28.300 --> 00:16:30.300]  我們很感嘆
[00:16:30.300 --> 00:16:32.300]  這個世界這麼多的問題
[00:16:32.300 --> 00:16:34.300]  香港這麼多的問題
[00:16:34.300 --> 00:16:36.300]  我深信這個世界
[00:16:36.300 --> 00:16:39.300]  如果能夠put god first的話
[00:16:39.300 --> 00:16:41.300]  我相信這個世界
[00:16:41.300 --> 00:16:43.300]  有很大的改變
[00:16:43.300 --> 00:16:45.300]  但很可惜
[00:16:45.300 --> 00:16:47.300]  這個世界
[00:16:47.300 --> 00:16:49.300]  現在將上帝
[00:16:49.300 --> 00:16:51.300]  放在一個可有可無的地位
[00:16:51.300 --> 00:16:53.300]  甚至現在美國
[00:16:53.300 --> 00:16:55.300]  一個基督教的國家
[00:16:55.300 --> 00:16:57.300]  竟然在聖誕節
[00:16:57.300 --> 00:17:01.300]  不准寫merry christmas
[00:17:01.300 --> 00:17:03.300]  叫什麼
[00:17:03.300 --> 00:17:05.300]  seasons greeting
[00:17:05.300 --> 00:17:08.300]  那些百貨公司的報紙
[00:17:08.300 --> 00:17:10.300]  不准寫merry christmas
[00:17:10.300 --> 00:17:12.300]  為什麼
[00:17:12.300 --> 00:17:14.300]  他說太多不同的民族
[00:17:14.300 --> 00:17:16.300]  我們不能夠強調基督教
[00:17:16.300 --> 00:17:18.300]  你想一想
[00:17:18.300 --> 00:17:20.300]  他的銀紙寫的是什麼
[00:17:20.300 --> 00:17:23.300]  in god we trust
[00:17:23.300 --> 00:17:25.300]  但是不是真的trust呢
[00:17:25.300 --> 00:17:28.300]  今天我希望大家知道
[00:17:28.300 --> 00:17:30.300]  尊主重的第一句話
[00:17:30.300 --> 00:17:33.300]  我心尊主為大
[00:17:33.300 --> 00:17:34.300]  記住了
[00:17:34.300 --> 00:17:36.300]  尊主重的第一句話
[00:17:36.300 --> 00:17:38.300]  我心尊主為大
[00:17:38.300 --> 00:17:41.300]  今天我們整個崇拜
[00:17:41.300 --> 00:17:43.300]  有沒有尊主為大
[00:17:43.300 --> 00:17:46.300]  有沒有讓他放在我們最重要的地位
[00:17:46.300 --> 00:17:49.300]  現在你崇拜還在想什麼
[00:17:49.300 --> 00:17:52.300]  如果你的思想集中在神的身上
[00:17:52.300 --> 00:17:54.300]  請你相信我
[00:17:54.300 --> 00:17:56.300]  這個崇拜是不同了
[00:17:56.300 --> 00:17:58.300]  但可能你一會想想去哪裡吃午餐
[00:17:58.300 --> 00:18:00.300]  有沒有位
[00:18:00.300 --> 00:18:02.300]  一會去搶位
[00:18:02.300 --> 00:18:03.300]  看看手錶
[00:18:03.300 --> 00:18:05.300]  今天牧師說得長了
[00:18:05.300 --> 00:18:07.300]  可能我沒有位了
[00:18:07.300 --> 00:18:09.300]  你不是集中
[00:18:09.300 --> 00:18:11.300]  如果你集中在神的身上
[00:18:11.300 --> 00:18:13.300]  請你相信我
[00:18:13.300 --> 00:18:14.300]  這次的崇拜
[00:18:14.300 --> 00:18:16.300]  是你畢生難忘的崇拜
[00:18:16.300 --> 00:18:18.300]  第二句話
[00:18:18.300 --> 00:18:21.300]  我寧以我的救主為樂
[00:18:21.300 --> 00:18:23.300]  我寧以我的救主為樂
[00:18:23.300 --> 00:18:25.300]  以神為樂
[00:18:25.300 --> 00:18:28.300]  是我們信仰的挑戰
[00:18:28.300 --> 00:18:29.300]  剛才我說
[00:18:29.300 --> 00:18:30.300]  put god first
[00:18:30.300 --> 00:18:32.300]  讓上帝擺在第一
[00:18:32.300 --> 00:18:36.300]  我們不是帶著苦澀的態度
[00:18:36.300 --> 00:18:38.300]  而是用喜樂
[00:18:38.300 --> 00:18:42.300]  歡欣的態度來迎接我們的主
[00:18:42.300 --> 00:18:44.300]  今天我們的崇拜一樣
[00:18:44.300 --> 00:18:47.300]  我們的崇拜如果以主為樂的話
[00:18:47.300 --> 00:18:50.300]  我們無論崇拜多長多短
[00:18:50.300 --> 00:18:52.300]  詩歌你喜不喜歡
[00:18:52.300 --> 00:18:54.300]  講道你喜不喜歡
[00:18:54.300 --> 00:18:56.300]  但無論怎樣
[00:18:56.300 --> 00:18:58.300]  你都充滿著喜樂
[00:18:58.300 --> 00:19:00.300]  以神為樂
[00:19:00.300 --> 00:19:03.300]  一個信靠主的人的人生
[00:19:03.300 --> 00:19:05.300]  是喜樂的人生
[00:19:05.300 --> 00:19:06.300]  對不對
[00:19:06.300 --> 00:19:08.300]  如果一個信靠主的人
[00:19:08.300 --> 00:19:10.300]  每天都是愁眉苦臉
[00:19:10.300 --> 00:19:12.300]  這個不是信靠主的人
[00:19:12.300 --> 00:19:13.300]  是不是
[00:19:13.300 --> 00:19:16.300]  一個人常常有喜樂有平安
[00:19:16.300 --> 00:19:18.300]  這個是一個基督徒的象徵
[00:19:18.300 --> 00:19:19.300]  為什麼
[00:19:19.300 --> 00:19:21.300]  因為我們有主
[00:19:21.300 --> 00:19:22.300]  做我們的主
[00:19:22.300 --> 00:19:29.300]  所以我們不要將一切的難過
[00:19:29.300 --> 00:19:30.300]  一切的困難
[00:19:30.300 --> 00:19:31.300]  一切所有的東西
[00:19:31.300 --> 00:19:32.300]  擺在我們人生當中
[00:19:32.300 --> 00:19:35.300]  因為我們以神為樂
[00:19:35.300 --> 00:19:37.300]  有神在我們的生命當中的時候
[00:19:37.300 --> 00:19:39.300]  我們就歡喜快樂
[00:19:39.300 --> 00:19:40.300]  如果是這樣的話
[00:19:40.300 --> 00:19:43.300]  我們就可以享受信仰
[00:19:43.300 --> 00:19:46.300]  所以我希望大家強調一樣東西
[00:19:46.300 --> 00:19:48.300]  就是享受信仰
[00:19:48.300 --> 00:19:51.300]  享受我們的宗教
[00:19:51.300 --> 00:19:53.300]  享受我們的生活
[00:19:53.300 --> 00:19:56.300]  我們不要帶著重擔
[00:19:56.300 --> 00:19:58.300]  來面見我們的主
[00:19:58.300 --> 00:19:59.300]  好不好
[00:19:59.300 --> 00:20:02.300]  所以以神為樂
[00:20:02.300 --> 00:20:05.300]  尊主為大,以神為樂
[00:20:05.300 --> 00:20:09.300]  這兩句話已經是尊主重的
