
[00:00:00.000 --> 00:00:02.000]  各位頂英姊妹
[00:04:06.600 --> 00:04:07.600]  甚至有些人說
[00:04:07.600 --> 00:04:09.600]  有阿波羅來講道了
[00:04:09.600 --> 00:04:11.600]  你們快點來聽
[00:04:11.600 --> 00:04:13.600]  相對於其貌不揚
[00:04:13.600 --> 00:04:17.600]  可能說話沒有阿波羅那麼出色的保羅
[00:04:17.600 --> 00:04:19.600]  有些人會覺得看不上眼
[00:04:19.600 --> 00:04:21.600]  甚至作出對比
[00:04:21.600 --> 00:04:23.600]  事實上在當時來說
[00:04:23.600 --> 00:04:25.600]  阿波羅和保羅是沒有這種分別
[00:04:25.600 --> 00:04:27.600]  或者大家之間很老友
[00:04:27.600 --> 00:04:30.600]  只不過是人將他們作出對比
[00:04:30.600 --> 00:04:32.600]  造成教會的分裂
[00:04:32.600 --> 00:04:34.600]  保羅說
[00:04:34.600 --> 00:04:36.600]  這種不應該有
[00:04:36.600 --> 00:04:40.600]  太過高舉某一個使徒
[00:04:40.600 --> 00:04:41.600]  某一個領袖
[00:04:41.600 --> 00:04:42.600]  某一個侍奉者
[00:04:42.600 --> 00:04:44.600]  都是不應該的
[00:04:44.600 --> 00:04:46.600]  於是保羅在《哥倫多前書》第三章
[00:04:46.600 --> 00:04:49.600]  就用田地房的比喻
[00:04:49.600 --> 00:04:52.600]  去指出問題的所在
[00:04:52.600 --> 00:04:53.600]  然後第四章
[00:04:53.600 --> 00:04:56.600]  保羅要為自己作為一個使徒的職事
[00:04:56.600 --> 00:04:59.600]  作出一個自辯
[00:04:59.600 --> 00:05:01.600]  亦都指出教會
[00:05:01.600 --> 00:05:05.600]  因著自己的人才、資源
[00:05:05.600 --> 00:05:07.600]  而過份自信、傲慢
[00:05:07.600 --> 00:05:10.600]  保羅毫不留情地指責
[00:05:10.600 --> 00:05:14.600]  事實上《哥倫多教會》真的有很多問題
[00:05:14.600 --> 00:05:16.600]  按聖經所說
[00:05:16.600 --> 00:05:18.600]  這間教會有很多恩賜
[00:05:18.600 --> 00:05:21.600]  但這間教會卻是非常熟悉
[00:05:21.600 --> 00:05:25.600]  仍然是只能吃奶的一間教會
[00:05:25.600 --> 00:05:28.600]  以致裡面有很多嫉妒、紛爭
[00:05:28.600 --> 00:05:32.600]  甚至記載到他們有很多淫亂的事
[00:05:32.600 --> 00:05:34.600]  甚至彼此告狀
[00:05:34.600 --> 00:05:36.600]  這些事情
[00:05:36.600 --> 00:05:37.600]  很世俗
[00:05:37.600 --> 00:05:39.600]  這間教會雖然好像很興旺
[00:05:39.600 --> 00:05:43.600]  但處事方法是用人的標準
[00:05:43.600 --> 00:05:46.600]  追求逐世的智慧
[00:05:46.600 --> 00:05:47.600]  很可惜
[00:05:47.600 --> 00:05:51.600]  這種逐世的智慧最終變為他們的愚蠢
[00:05:51.600 --> 00:05:55.600]  就算他們要稱讚某個人
[00:05:55.600 --> 00:05:58.600]  都是基於他們自私的出發點
[00:05:58.600 --> 00:06:00.600]  自己利益而作出稱讚
[00:06:00.600 --> 00:06:02.600]  不是真心的
[00:06:02.600 --> 00:06:06.600]  於是保羅就套《哥倫多前書》的信息
[00:06:06.600 --> 00:06:10.600]  這封書信來指出他們的問題
[00:06:10.600 --> 00:06:15.600]  今天讓我們從選讀的四章一至五節經文
[00:06:15.600 --> 00:06:20.600]  既是看到保羅如何化解當時教會的紛爭
[00:06:20.600 --> 00:06:24.600]  如何出眾教會應有的合一
[00:06:24.600 --> 00:06:26.600]  同一時間我們也一起看看
[00:06:26.600 --> 00:06:28.600]  作為一個侍奉神的人
[00:06:28.600 --> 00:06:29.600]  包括你和我
[00:06:29.600 --> 00:06:34.600]  應有真正的身份和責任
[00:06:34.600 --> 00:06:38.600]  究竟我們的身份是什麼呢?
[00:06:38.600 --> 00:06:39.600]  保羅怎麼說呢?
[00:06:39.600 --> 00:06:41.600]  四章一至
[00:06:41.600 --> 00:06:45.600]  人應該把我們看為基督的執事
[00:06:45.600 --> 00:06:48.600]  為神的奧秘的管家
[00:06:48.600 --> 00:06:51.600]  原來我們其中一個身份
[00:06:51.600 --> 00:06:53.600]  包括當時的保羅和阿波羅
[00:06:53.600 --> 00:06:56.600]  他們其中一個身份就是僕人
[00:06:56.600 --> 00:07:01.600]  人應該把我們看為基督的執事
[00:07:01.600 --> 00:07:06.600]  我們是指保羅、阿波羅甚至提到的基督
[00:07:06.600 --> 00:07:09.600]  我們都是基督的執事
[00:07:09.600 --> 00:07:14.600]  執事在四章一節所用的字
[00:07:14.600 --> 00:07:17.600]  和前面三章五節的執事
[00:07:17.600 --> 00:07:19.600]  保羅曾經說我們無非是執事
[00:07:19.600 --> 00:07:20.600]  我們不算什麼
[00:07:20.600 --> 00:07:23.600]  大家不需要抬舉我們
[00:07:23.600 --> 00:07:25.600]  我們只不過是執事
[00:07:25.600 --> 00:07:29.600]  三章五節的執事是一個很普及的表達
[00:07:29.600 --> 00:07:31.600]  其實兩個字雖然不同
[00:07:31.600 --> 00:07:34.600]  但意思是相近的
[00:07:34.600 --> 00:07:41.600]  所以保羅說你們應該以我們作為執事來看待
[00:07:41.600 --> 00:07:43.600]  不要將我們抬舉
[00:07:43.600 --> 00:07:44.600]  雖然我們是領袖
[00:07:44.600 --> 00:07:45.600]  雖然我們有權柄
[00:07:45.600 --> 00:07:50.600]  但我們始終都是耶穌基督的僕人
[00:07:50.600 --> 00:07:52.600]  我們聽祂的話
[00:07:52.600 --> 00:07:54.600]  我們沒有自己的話事權
[00:07:54.600 --> 00:07:58.600]  所以保羅說你們應該這樣看我們
[00:07:58.600 --> 00:08:01.600]  他們是要在神的底下
[00:08:01.600 --> 00:08:03.600]  作為會眾的僕人
[00:08:03.600 --> 00:08:06.600]  去服侍眾人
[00:08:06.600 --> 00:08:08.600]  所以不要過份抬舉他們
[00:08:08.600 --> 00:08:10.600]  無論如何
[00:08:10.600 --> 00:08:12.600]  保羅的意思不是說
[00:08:12.600 --> 00:08:14.600]  既然他們是神的僕人
[00:08:14.600 --> 00:08:17.600]  差異這麼低層次
[00:08:17.600 --> 00:08:18.600]  頂智不需要尊重他們
[00:08:18.600 --> 00:08:20.600]  保羅不是這個意思
[00:08:20.600 --> 00:08:24.600]  保羅只不過是將他們真實的身份
[00:08:24.600 --> 00:08:26.600]  和教會頂智們分享
[00:08:26.600 --> 00:08:29.600]  同時也鼓勵他們應該尊重
[00:08:29.600 --> 00:08:30.600]  為什麼呢?
[00:08:30.600 --> 00:08:35.600]  因為他們同時也有一個很特別的權柄
[00:08:35.600 --> 00:08:39.600]  就是作為神的管家
[00:08:39.600 --> 00:08:43.600]  我們一起看四章一節
[00:08:43.600 --> 00:08:49.600]  為神奧比士的管家
[00:08:49.600 --> 00:08:51.600]  奧比士是什麼呢?
[00:08:51.600 --> 00:08:55.600]  奧比士就是人不能夠用他的智慧
[00:08:55.600 --> 00:08:57.600]  能夠發現的
[00:08:57.600 --> 00:09:00.600]  是要靠神向他指紋所啟示
[00:09:00.600 --> 00:09:02.600]  他才能夠知道
[00:09:02.600 --> 00:09:03.600]  簡單來說
[00:09:03.600 --> 00:09:05.600]  奧比士就是外邦人
[00:09:05.600 --> 00:09:10.600]  能夠因著耶穌基督而被神閱立
[00:09:10.600 --> 00:09:13.600]  這就是神所謂的奧比士
[00:09:13.600 --> 00:09:15.600]  竟然外邦人都可以得救
[00:09:15.600 --> 00:09:17.600]  這就是福音的大能
[00:09:17.600 --> 00:09:19.600]  作為神的僕人
[00:09:19.600 --> 00:09:20.600]  作為保羅、阿波羅
[00:09:20.600 --> 00:09:24.600]  他最重要就是將這麼重要的福音宣揚
[00:09:24.600 --> 00:09:26.600]  而作為奧比士的管家
[00:09:26.600 --> 00:09:31.600]  就是要解釋這個福音的大能
[00:09:31.600 --> 00:09:34.600]  是要告訴世界上所有人
[00:09:34.600 --> 00:09:35.600]  因為聖經說
[00:09:35.600 --> 00:09:38.600]  我們基督徒是照著神所得的恩賜
[00:09:38.600 --> 00:09:42.600]  作為神百般恩賜的好管家
[00:09:42.600 --> 00:09:43.600]  所以弟兄姊妹
[00:09:43.600 --> 00:09:46.600]  保羅要告訴我們
[00:09:46.600 --> 00:09:49.600]  他既是神或基督的僕人
[00:09:49.600 --> 00:09:56.600]  但同時也是神奧比士的福音信息的管家
[00:09:56.600 --> 00:10:00.600]  管家就是要忠於所託
[00:10:00.600 --> 00:10:07.600]  要代上帝好好將這個福音傳開去
[00:10:07.600 --> 00:10:08.600]  弟兄姊妹
[00:10:08.600 --> 00:10:10.600]  彼得也告訴我們
[00:10:10.600 --> 00:10:13.600]  你們四臂簡選的一族
[00:10:13.600 --> 00:10:15.600]  是君尊的祭司
[00:10:15.600 --> 00:10:16.600]  是神聖的國度
[00:10:16.600 --> 00:10:18.600]  是屬神的指紋
[00:10:18.600 --> 00:10:21.600]  要使你們宣揚那召你們出黑暗
[00:10:21.600 --> 00:10:24.600]  入奇妙光明者的美德
[00:10:24.600 --> 00:10:28.600]  從聖經裡正正如保羅所說
[00:10:28.600 --> 00:10:33.600]  原來身份的職責
[00:10:33.600 --> 00:10:35.600]  其實不只是保羅
[00:10:35.600 --> 00:10:36.600]  不只是阿波羅
[00:10:36.600 --> 00:10:39.600]  是每一個屬神的指紋
[00:10:39.600 --> 00:10:43.600]  有君尊祭司的你和我都應該履行
[00:10:43.600 --> 00:10:45.600]  所以弟兄姊妹
[00:10:45.600 --> 00:10:47.600]  你和我都是神的僕人
[00:10:47.600 --> 00:10:49.600]  你和我另一個身份
[00:10:49.600 --> 00:10:52.600]  就是神奧比士的管家
[00:10:52.600 --> 00:10:56.600]  我們有責任向未知未信的人去宣揚
[00:10:56.600 --> 00:10:58.600]  既然是管家
[00:10:58.600 --> 00:11:01.600]  我們就要好好忠於所託
[00:11:01.600 --> 00:11:03.600]  既然是管家
[00:11:03.600 --> 00:11:06.600]  我們就要成為我們所服侍對象的榜樣
[00:11:06.600 --> 00:11:09.600]  卻不可以成為他們的偶像
[00:11:09.600 --> 00:11:11.600]  當時很多教會
[00:11:11.600 --> 00:11:15.600]  將使徒所做的封為偶像
[00:11:15.600 --> 00:11:18.600]  以至分門別類
[00:11:18.600 --> 00:11:19.600]  分派分系
[00:11:19.600 --> 00:11:21.600]  這不是保羅的意思
[00:11:21.600 --> 00:11:24.600]  保羅說我們要尊重神的僕人
[00:11:24.600 --> 00:11:26.600]  神的僕人要有權柄
[00:11:26.600 --> 00:11:28.600]  甚至做眾人的榜樣
[00:11:28.600 --> 00:11:33.600]  但他們絕對不是弟兄姊妹的偶像
[00:11:33.600 --> 00:11:36.600]  比起一間食肆
[00:11:36.600 --> 00:11:39.600]  老闆如果不能親身來打理
[00:11:39.600 --> 00:11:41.600]  他們通常都會請一個店長
[00:11:41.600 --> 00:11:46.600]  這個店長要負責拿著鎖匙
[00:11:46.600 --> 00:11:49.600]  要管理整間店舖的營運
[00:11:49.600 --> 00:11:51.600]  甚至一些財務
[00:11:51.600 --> 00:11:54.600]  大小事務店長都要管
[00:11:54.600 --> 00:11:57.600]  當沒有人可以去清潔廁所的衛生的時候
[00:11:57.600 --> 00:12:00.600]  店長就要親力親為
[00:12:00.600 --> 00:12:01.600]  所以弟兄姊妹
[00:12:01.600 --> 00:12:02.600]  你和我
[00:12:02.600 --> 00:12:07.600]  就好像神託付我們一個很重要的任務
[00:12:07.600 --> 00:12:11.600]  就是成為神奧秘士的管家
[00:12:11.600 --> 00:12:14.600]  這個責任是不能推卸的
[00:12:14.600 --> 00:12:17.600]  究竟甚麼是我們真正的責任呢?
[00:12:17.600 --> 00:12:20.600]  我會重點放在這方面
[00:12:20.600 --> 00:12:23.600]  既然我們知道我們身份既是神的僕人
[00:12:23.600 --> 00:12:25.600]  亦都是神的管家
[00:12:25.600 --> 00:12:27.600]  我們有一個很重要的責任
[00:12:27.600 --> 00:12:29.600]  其中一件事就是要忠於
[00:12:29.600 --> 00:12:32.600]  將這個重任交託給我們的主
[00:12:32.600 --> 00:12:35.600]  我們要忠心
[00:12:35.600 --> 00:12:40.600]  對那位將重任交託給我們的主
[00:12:40.600 --> 00:12:45.600]  原來上帝有一件很重要的任務交給你和我
[00:12:45.600 --> 00:12:46.600]  聖經說四章二節
[00:12:46.600 --> 00:12:52.600]  所求於管家的是要他忠心
[00:12:52.600 --> 00:12:57.600]  忠心真正意思是值得信賴
[00:12:57.600 --> 00:12:58.600]  簡單來說
[00:12:58.600 --> 00:12:59.600]  一個忠心的人
[00:12:59.600 --> 00:13:05.600]  他同時也是一個可以被信賴可靠的人
[00:13:05.600 --> 00:13:08.600]  不是單單他做事很勤力
[00:13:08.600 --> 00:13:09.600]  做完所有事情
[00:13:09.600 --> 00:13:11.600]  做完所有事情不一定是忠心
[00:13:11.600 --> 00:13:13.600]  這裡所說的忠心
[00:13:13.600 --> 00:13:18.600]  是指他要成為一個可靠可信賴的人
[00:13:18.600 --> 00:13:20.600]  當時那麼多教會
[00:13:20.600 --> 00:13:22.600]  他們不看重這件事
[00:13:22.600 --> 00:13:24.600]  他們再看重的是甚麼呢?
[00:13:24.600 --> 00:13:25.600]  你多聰明
[00:13:25.600 --> 00:13:26.600]  你說話多有智慧
[00:13:26.600 --> 00:13:28.600]  很世俗
[00:13:28.600 --> 00:13:31.600]  但這不是上帝看重的地方
[00:13:31.600 --> 00:13:33.600]  世人會看你有多聰明
[00:13:33.600 --> 00:13:35.600]  多有口才
[00:13:35.600 --> 00:13:37.600]  但上帝看我們
[00:13:37.600 --> 00:13:39.600]  是看你有沒有忠心
[00:13:39.600 --> 00:13:42.600]  成為一個可靠可信的僕人
[00:13:42.600 --> 00:13:46.600]  好好管理上帝交付給你的事
[00:13:46.600 --> 00:13:48.600]  說到忠心
[00:13:48.600 --> 00:13:50.600]  可能有不同的理解
[00:13:50.600 --> 00:13:52.600]  有些人的忠心
[00:13:52.600 --> 00:13:57.600]  是基於他們對主人錯誤的理解
[00:13:57.600 --> 00:14:00.600]  很久很久之前
[00:14:00.600 --> 00:14:02.600]  我記得一套電影
[00:14:02.600 --> 00:14:06.600]  我分類是一套笑片
[00:14:06.600 --> 00:14:08.600]  細節我忘記了
[00:14:08.600 --> 00:14:09.600]  不過有一個情景
[00:14:09.600 --> 00:14:11.600]  我很深刻的記憶
[00:14:11.600 --> 00:14:13.600]  說到一個主角
[00:14:13.600 --> 00:14:15.600]  主角是一個諧星
[00:14:15.600 --> 00:14:19.600]  他的資歷有點低
[00:14:19.600 --> 00:14:22.600]  被人請去地盤工作
[00:14:22.600 --> 00:14:24.600]  可能管工說
[00:14:24.600 --> 00:14:28.600]  現在我們有些重要的事在做
[00:14:28.600 --> 00:14:31.600]  我現在派你去做一件事
[00:14:31.600 --> 00:14:33.600]  就是看水
[00:14:33.600 --> 00:14:35.600]  你幫忙看水
[00:14:35.600 --> 00:14:37.600]  這位主角很開心
[00:14:37.600 --> 00:14:41.600]  終於有這麼重要的事務就是看水
[00:14:41.600 --> 00:14:45.600]  於是他就在地盤找了一桶水
[00:14:45.600 --> 00:14:47.600]  擔一張椅子
[00:14:47.600 --> 00:14:50.600]  坐著看著那桶水
[00:14:50.600 --> 00:14:51.600]  目不斜視
[00:14:51.600 --> 00:14:55.600]  專心看著那桶水
[00:14:55.600 --> 00:14:57.600]  其實管工要去看水
[00:14:57.600 --> 00:14:59.600]  不是這個意思
[00:14:59.600 --> 00:15:01.600]  原來那班同事
[00:15:01.600 --> 00:15:02.600]  那班工人
[00:15:02.600 --> 00:15:06.600]  在地盤裏面在做非法聚賭
[00:15:06.600 --> 00:15:09.600]  於是要這位主角負責看水
[00:15:09.600 --> 00:15:11.600]  如果有執法人員來監督
[00:15:11.600 --> 00:15:14.600]  就早些看水
[00:15:14.600 --> 00:15:17.600]  想不到這位主角理解錯誤
[00:15:17.600 --> 00:15:21.600]  沒錯,他專心看著那桶水
[00:15:21.600 --> 00:15:25.600]  但他做不到管工要去的要求
[00:15:25.600 --> 00:15:26.600]  不過不要緊
[00:15:26.600 --> 00:15:30.600]  反正管工的要求其實都不合理
[00:15:30.600 --> 00:15:33.600]  他能否做到其實都不要緊
[00:15:33.600 --> 00:15:35.600]  很多時候我們的忠心就是這樣
[00:15:35.600 --> 00:15:37.600]  我們以為我們忠心做好一些事
[00:15:37.600 --> 00:15:41.600]  原來我們是理解錯誤主人的吩咐
[00:15:41.600 --> 00:15:43.600]  有些忠心
[00:15:43.600 --> 00:15:46.600]  我稱之為情理不分
[00:15:46.600 --> 00:15:50.600]  甚至是不分做伯的忠心
[00:15:50.600 --> 00:15:52.600]  有些是為了小小的利益
[00:15:52.600 --> 00:15:55.600]  為了人情難卻
[00:15:55.600 --> 00:15:59.600]  他甘願幫人帶一些不法的東西過海關
[00:15:59.600 --> 00:16:01.600]  大家知道結果是怎樣
[00:16:01.600 --> 00:16:03.600]  有些人因為信錯親人
[00:16:03.600 --> 00:16:07.600]  最親的人托我拿些東西過關
[00:16:07.600 --> 00:16:09.600]  不用看,一定沒問題
[00:16:09.600 --> 00:16:12.600]  結果原來是被親人出賣
[00:16:12.600 --> 00:16:15.600]  原來帶的東西是犯法的
[00:16:15.600 --> 00:16:18.600]  結果大家也明白
[00:16:18.600 --> 00:16:21.600]  即是我們忠於所託
[00:16:21.600 --> 00:16:23.600]  不過不是所託非人
[00:16:23.600 --> 00:16:26.600]  而是信錯了人
[00:16:26.600 --> 00:16:27.600]  頂姐妹
[00:16:27.600 --> 00:16:30.600]  所求於管家的是去忠心
[00:16:30.600 --> 00:16:34.600]  就是要成為一個忠心可靠的人
[00:16:34.600 --> 00:16:35.600]  是值得信賴的
[00:16:35.600 --> 00:16:38.600]  強調是我們的心態
[00:16:38.600 --> 00:16:41.600]  既然所有基督徒都是基督的僕人
[00:16:41.600 --> 00:16:45.600]  忠心不僅是使徒的要求
[00:16:45.600 --> 00:16:49.600]  而是你和我應有的態度
[00:16:49.600 --> 00:16:51.600]  就好像主耶穌基督
[00:16:51.600 --> 00:16:53.600]  在馬太方25章14至30節裡
[00:16:53.600 --> 00:16:58.600]  講到一個按才幹受託付的比喻
[00:16:58.600 --> 00:17:00.600]  講到五千二千一千
[00:17:00.600 --> 00:17:03.600]  同樣在盧格芬第19章11至27節
[00:17:03.600 --> 00:17:06.600]  講到十定銀子的比喻
[00:17:06.600 --> 00:17:12.600]  有一定銀子賺到十定,有一個一又賺到五定
[00:17:12.600 --> 00:17:15.600]  可能他們的結果有些不同
[00:17:15.600 --> 00:17:17.600]  我的意思是他們勞苦得來
[00:17:17.600 --> 00:17:20.600]  忠心所託,賺得來又不同
[00:17:20.600 --> 00:17:22.600]  但他們相同的是什麼呢?
[00:17:22.600 --> 00:17:25.600]  他們相同就是忠心
[00:17:25.600 --> 00:17:28.600]  當然有些不忠心,將他埋在地圖
[00:17:28.600 --> 00:17:31.600]  結果連他所一定都沒有了
[00:17:31.600 --> 00:17:34.600]  所有的都沒有了
[00:17:34.600 --> 00:17:38.600]  主耶穌不是要求我們完美無瑕
[00:17:38.600 --> 00:17:41.600]  每個人做到最好
[00:17:41.600 --> 00:17:43.600]  主耶穌也不是一個吹毛求疵
[00:17:43.600 --> 00:17:45.600]  強詞奪理的主人
[00:17:45.600 --> 00:17:49.600]  祂只是期望我們做一個忠心的人
[00:17:49.600 --> 00:17:50.600]  去交付我們多少
[00:17:50.600 --> 00:17:52.600]  我們忠心去完成
[00:17:52.600 --> 00:17:57.600]  這就是主耶穌或者保羅所期望我們有的
[00:17:57.600 --> 00:18:02.600]  剛才每周讀經講到摩西
[00:18:02.600 --> 00:18:06.600]  他很忠心,甚至聖經很清楚要求
[00:18:06.600 --> 00:18:12.600]  摩西必須照著神吩咐的模式去見回望
[00:18:12.600 --> 00:18:15.600]  摩西終於
[00:18:15.600 --> 00:18:18.600]  神給他一個這麼重要的任務
[00:18:18.600 --> 00:18:21.600]  他完成了,因為他忠於所託
[00:18:21.600 --> 00:18:24.600]  主耶穌也忠於所託
[00:18:24.600 --> 00:18:26.600]  是要為世人死
[00:18:26.600 --> 00:18:30.600]  甚至他知道這是一個苦杯,不容易的苦杯
[00:18:30.600 --> 00:18:34.600]  他也願意喝,因為他願意馴服
[00:18:34.600 --> 00:18:38.600]  然後忠於所託
[00:18:38.600 --> 00:18:44.600]  頂子是勸我們不要成為一個愚忠的人
[00:18:44.600 --> 00:18:46.600]  今天能夠值得我們安心
[00:18:46.600 --> 00:18:49.600]  全心效忠的對象
[00:18:49.600 --> 00:18:55.600]  只有這位甘心為你為我的罪而死的耶穌基督
[00:18:55.600 --> 00:19:01.600]  我們已經領受了這個福音的好處
[00:19:01.600 --> 00:19:06.600]  我們都知道主耶穌是我們的救主,也是真神
[00:19:06.600 --> 00:19:10.600]  我們有沒有忠心完成祂交付給世人
[00:19:10.600 --> 00:19:15.600]  或者交付給我們每個信徒應有的使命呢?
[00:19:15.600 --> 00:19:17.600]  祂的使命就是要我們傳福音
[00:19:17.600 --> 00:19:20.600]  使萬民作祂的門徒
[00:19:20.600 --> 00:19:24.600]  然後凡祂所吩咐的,我們都教訓那些人去遵守
[00:19:24.600 --> 00:19:27.600]  主耶穌就說「我就尚與你同在」
[00:19:27.600 --> 00:19:32.600]  這就是主耶穌給每個信徒的吩咐
[00:19:32.600 --> 00:19:35.600]  頂子妹,我們有沒有忠於所託?
[00:19:35.600 --> 00:19:38.600]  這絕對是一個重要的任務
[00:19:38.600 --> 00:19:42.600]  吩咐我們的,是那位為我們死又真又活
[00:19:42.600 --> 00:19:47.600]  現在坐在上帝右邊並且榮耀在來的主耶穌基督
[00:19:47.600 --> 00:19:51.600]  我們安心地去完成祂的使命
[00:19:51.600 --> 00:19:54.600]  並且這位九十多歲的弟兄
[00:19:54.600 --> 00:19:58.600]  他現在住在老人院
[00:19:58.600 --> 00:20:00.600]  但他仍然很清醒
[00:20:00.600 --> 00:20:02.600]  在一生裡面有機會接觸他
[00:20:02.600 --> 00:20:05.600]  因為我有機會在他的教會裡面去實習
[00:20:05.600 --> 00:20:09.600]  一直都有機會有少許的來往
[00:20:09.600 --> 00:20:14.600]  從他的見證,從一些人的分享
[00:20:14.600 --> 00:20:18.600]  我們知道弟兄他一生雖然很平凡
