
[00:00:00.000 --> 00:00:03.000]  今日的講題是傳波
[00:01:23.000 --> 00:01:24.000]  不好意思
[00:01:24.000 --> 00:01:25.000]  A門先舉手
[00:01:25.000 --> 00:01:26.000]  小朋友多
[00:01:27.000 --> 00:01:28.000]  交了嗎
[00:01:28.000 --> 00:01:30.000]  接波了
[00:01:30.000 --> 00:01:31.000]  給點掌聲
[00:01:31.000 --> 00:01:35.000]  你不要沒收球
[00:01:35.000 --> 00:01:36.000]  你還給我
[00:01:36.000 --> 00:01:39.000]  你又交給我
[00:01:39.000 --> 00:01:42.000]  接波是很重要的
[00:01:42.000 --> 00:01:43.000]  如果接波
[00:01:43.000 --> 00:01:44.000]  孖孖呼呼
[00:01:44.000 --> 00:01:46.000]  你又被人拿了球
[00:01:46.000 --> 00:01:47.000]  又輸了
[00:01:47.000 --> 00:01:50.000]  球代表甚麼呢
[00:01:50.000 --> 00:01:55.000]  球代表很珍貴的東西
[00:01:55.000 --> 00:01:58.000]  甚麼是對你最珍貴呢
[00:01:58.000 --> 00:01:59.000]  可能有些小朋友
[00:01:59.000 --> 00:02:02.000]  媽媽煮飯很好吃
[00:02:02.000 --> 00:02:05.000]  每次的菜都很好吃
[00:02:05.000 --> 00:02:06.000]  這麼高的廚藝
[00:02:06.000 --> 00:02:08.000]  是不是應該傳流下去
[00:02:08.000 --> 00:02:09.000]  傳遞下去
[00:02:09.000 --> 00:02:11.000]  又或者
[00:02:11.000 --> 00:02:13.000]  爸爸媽媽送給我
[00:02:13.000 --> 00:02:15.000]  第一份的生日禮物
[00:02:15.000 --> 00:02:16.000]  這些很有紀念價值
[00:02:16.000 --> 00:02:18.000]  應該傳遞下去
[00:02:18.000 --> 00:02:20.000]  又或者做老婆做老公的
[00:02:20.000 --> 00:02:21.000]  結婚週年
[00:02:21.000 --> 00:02:23.000]  第一次結婚週年
[00:02:23.000 --> 00:02:25.000]  送給大家的禮物
[00:02:25.000 --> 00:02:27.000]  又要傳遞下去
[00:02:27.000 --> 00:02:29.000]  大家認識葉問嗎
[00:02:29.000 --> 00:02:32.000]  沒有人認識
[00:02:32.000 --> 00:02:34.000]  沒有看過葉問嗎
[00:02:34.000 --> 00:02:35.000]  有吧
[00:02:35.000 --> 00:02:37.000]  葉問最厲害是甚麼
[00:02:37.000 --> 00:02:38.000]  詠春
[00:02:38.000 --> 00:02:39.000]  絕技
[00:02:39.000 --> 00:02:41.000]  當然要傳遞下去
[00:02:41.000 --> 00:02:43.000]  你知道我最寶貴的是甚麼嗎
[00:02:43.000 --> 00:02:45.000]  下面這張照片
[00:02:45.000 --> 00:02:52.000]  這張是我和師母
[00:02:52.000 --> 00:02:55.000]  拍拖第一天拍的照片
[00:02:55.000 --> 00:02:57.000]  很寶貴的
[00:02:57.000 --> 00:02:58.000]  不可以撕的
[00:02:58.000 --> 00:03:01.000]  每個人都有些很寶貴的東西
[00:03:01.000 --> 00:03:03.000]  同福堂最寶貴的是甚麼
[00:03:03.000 --> 00:03:04.000]  就是剛才所說
[00:03:04.000 --> 00:03:06.000]  我們弟兄姊妹這麼久
[00:03:06.000 --> 00:03:08.000]  與神同行
[00:03:08.000 --> 00:03:09.000]  我們學到的精神
[00:03:09.000 --> 00:03:12.000]  就是教會必須合一
[00:03:12.000 --> 00:03:15.000]  凡事尊榮神
[00:03:15.000 --> 00:03:16.000]  這個精神
[00:03:16.000 --> 00:03:18.000]  我們值得傳遞下去
[00:03:18.000 --> 00:03:19.000]  所以我們有個使命
[00:03:19.000 --> 00:03:22.000]  就是傳遞給不同的年紀
[00:03:22.000 --> 00:03:23.000]  不同的性別
[00:03:23.000 --> 00:03:25.000]  不同的背景
[00:03:25.000 --> 00:03:27.000]  只要你是同福堂的一份子
[00:03:27.000 --> 00:03:29.000]  大家都有這個使命
[00:03:29.000 --> 00:03:30.000]  有這個責任
[00:03:30.000 --> 00:03:32.000]  將這些這麼寶貴的東西
[00:03:32.000 --> 00:03:34.000]  傳遞下去
[00:03:34.000 --> 00:03:35.000]  在舊約聖經
[00:03:35.000 --> 00:03:37.000]  都有兩個人
[00:03:37.000 --> 00:03:38.000]  一個教波
[00:03:38.000 --> 00:03:40.000]  一個接波
[00:03:40.000 --> 00:03:41.000]  是甚麼人
[00:03:41.000 --> 00:03:42.000]  就是兩個人
[00:03:42.000 --> 00:03:44.000]  以利亞和以利沙
[00:03:44.000 --> 00:03:46.000]  以利亞和以利沙的時代
[00:03:46.000 --> 00:03:49.000]  我們大家都知道大衛王
[00:03:49.000 --> 00:03:52.000]  大衛王所建立的統一的以色列國
[00:03:52.000 --> 00:03:54.000]  在那個時候已經分開了
[00:03:54.000 --> 00:03:56.000]  分了成為北國以色列
[00:03:56.000 --> 00:03:58.000]  南國猶大
[00:03:58.000 --> 00:04:00.000]  以利亞和以利沙
[00:04:00.000 --> 00:04:03.000]  就在北國以色列
[00:04:03.000 --> 00:04:06.000]  是德國以色列的先知
[00:04:06.000 --> 00:04:10.000]  北國以色列的以色列人
[00:04:10.000 --> 00:04:12.000]  與神的關係是怎樣呢
[00:04:12.000 --> 00:04:13.000]  一句說完
[00:04:13.000 --> 00:04:15.000]  患了失憶症
[00:04:15.000 --> 00:04:17.000]  為甚麼會患了失憶症呢
[00:04:17.000 --> 00:04:19.000]  這班人已經完全忘記了
[00:04:19.000 --> 00:04:21.000]  很多年前
[00:04:21.000 --> 00:04:23.000]  神帶領他們的祖先離開埃及
[00:04:23.000 --> 00:04:25.000]  越過紅海
[00:04:25.000 --> 00:04:26.000]  進入迦南地
[00:04:26.000 --> 00:04:27.000]  很多的保護
[00:04:27.000 --> 00:04:28.000]  很多的神蹟騎士
[00:04:28.000 --> 00:04:30.000]  但是去到這個時代
[00:04:30.000 --> 00:04:32.000]  所有人好像患了失憶
[00:04:32.000 --> 00:04:34.000]  如果你時空穿越
[00:04:34.000 --> 00:04:36.000]  回到那個時代
[00:04:36.000 --> 00:04:38.000]  你隨便找個人來問
[00:04:38.000 --> 00:04:39.000]  你知不知道耶和華是誰
[00:04:39.000 --> 00:04:41.000]  誰說的
[00:04:41.000 --> 00:04:42.000]  耶和華
[00:04:42.000 --> 00:04:43.000]  甚麼
[00:04:43.000 --> 00:04:45.000]  歐啦
[00:04:45.000 --> 00:04:47.000]  現在最潮的偶像是誰
[00:04:47.000 --> 00:04:49.000]  當然是巴力
[00:04:49.000 --> 00:04:52.000]  巴力勝在夠鐵地
[00:04:52.000 --> 00:04:54.000]  保佑我們
[00:04:54.000 --> 00:04:55.000]  風調雨順
[00:04:55.000 --> 00:04:56.000]  國泰民哀
[00:04:56.000 --> 00:04:57.000]  經濟繁榮
[00:04:57.000 --> 00:04:58.000]  有求必應
[00:04:58.000 --> 00:05:00.000]  今日的社會都是這樣
[00:05:00.000 --> 00:05:02.000]  如果你想
[00:05:02.000 --> 00:05:03.000]  你家裏貼的揮春
[00:05:03.000 --> 00:05:05.000]  所有的東西都成就
[00:05:05.000 --> 00:05:06.000]  譬如橫財就手
[00:05:06.000 --> 00:05:08.000]  一本萬利
[00:05:08.000 --> 00:05:10.000]  榮華富貴
[00:05:10.000 --> 00:05:12.000]  出入平安
[00:05:12.000 --> 00:05:14.000]  你做一些事
[00:05:14.000 --> 00:05:16.000]  找某個偶像去借敷
[00:05:16.000 --> 00:05:18.000]  去看風水
[00:05:18.000 --> 00:05:19.000]  找某某高人
[00:05:19.000 --> 00:05:21.000]  擺些擺佬
[00:05:21.000 --> 00:05:24.000]  通常這些都會滿足你的慾望
[00:05:24.000 --> 00:05:26.000]  就在這個這麼黑暗的時候
[00:05:26.000 --> 00:05:28.000]  就在這個這麼困難的時候
[00:05:28.000 --> 00:05:31.000]  以利亞成為北部的先知
[00:05:31.000 --> 00:05:33.000]  他有兩個使命
[00:05:33.000 --> 00:05:34.000]  第一個使命
[00:05:34.000 --> 00:05:36.000]  就是宣告神在這裏
[00:05:36.000 --> 00:05:37.000]  真神你不要失憶了
[00:05:37.000 --> 00:05:39.000]  你記起當年神帶領你
[00:05:39.000 --> 00:05:41.000]  今日神都在這裏
[00:05:41.000 --> 00:05:44.000]  所以你要恢復和神的盟約關係
[00:05:44.000 --> 00:05:45.000]  另外一個使命
[00:05:45.000 --> 00:05:47.000]  就是將這個使命
[00:05:47.000 --> 00:05:49.000]  傳遞給他的徒弟
[00:05:49.000 --> 00:05:51.000]  以利沙
[00:05:51.000 --> 00:05:53.000]  所以以利亞和以利沙
[00:05:53.000 --> 00:05:55.000]  是一個師徒的關係
[00:05:55.000 --> 00:05:57.000]  師父和徒弟的關係
[00:05:57.000 --> 00:06:02.000]  我們的屬靈生命成長
[00:06:02.000 --> 00:06:04.000]  都會有這些經歷
[00:06:04.000 --> 00:06:08.000]  在我們屬靈生命成長的歷程裏
[00:06:08.000 --> 00:06:10.000]  往往有些人會栽培我們
[00:06:10.000 --> 00:06:12.000]  去怎樣與神同行
[00:06:12.000 --> 00:06:14.000]  譬如戴利遜耶穌
[00:06:14.000 --> 00:06:16.000]  他教你怎樣去看聖經
[00:06:16.000 --> 00:06:18.000]  教你怎樣去祈禱
[00:06:18.000 --> 00:06:20.000]  教你什麼是靈修
[00:06:20.000 --> 00:06:21.000]  怎樣去靈修
[00:06:21.000 --> 00:06:23.000]  可能進一步教你
[00:06:23.000 --> 00:06:27.000]  怎樣成為一個活出信仰的人
[00:06:27.000 --> 00:06:30.000]  等於這些可能是你的目者
[00:06:30.000 --> 00:06:32.000]  可能是你的組長
[00:06:32.000 --> 00:06:35.000]  又或者你很認識的一些屬靈的導師
[00:06:35.000 --> 00:06:38.000]  他會教你怎樣去與神同行
[00:06:38.000 --> 00:06:41.000]  等於這些人就是你的以利亞
[00:06:41.000 --> 00:06:43.000]  你就是他們的以利沙
[00:06:43.000 --> 00:06:45.000]  當我們繼續去成長的時候
[00:06:45.000 --> 00:06:49.000]  往往我們又有機會去帶人信耶穌
[00:06:49.000 --> 00:06:52.000]  又會栽培其他人與神同行
[00:06:52.000 --> 00:06:56.000]  這些人可能是一些你認識
[00:06:56.000 --> 00:06:58.000]  他剛剛信耶穌
[00:06:58.000 --> 00:06:59.000]  剛剛初信的時候
[00:06:59.000 --> 00:07:01.000]  你在栽培他
[00:07:01.000 --> 00:07:03.000]  好像你以前的經驗一樣
[00:07:03.000 --> 00:07:06.000]  這些人就是你的以利沙
[00:07:06.000 --> 00:07:08.000]  你就是他們的以利亞
[00:07:08.000 --> 00:07:10.000]  如果在座有些弟子妹
[00:07:10.000 --> 00:07:12.000]  你是組長的話
[00:07:12.000 --> 00:07:14.000]  你的組員就是你的以利沙
[00:07:14.000 --> 00:07:16.000]  你就是他們的以利亞
[00:07:16.000 --> 00:07:18.000]  所以在同福堂來說
[00:07:18.000 --> 00:07:20.000]  我們每一位弟子妹
[00:07:20.000 --> 00:07:22.000]  都有機會成為以利亞
[00:07:22.000 --> 00:07:24.000]  成為以利沙
[00:07:24.000 --> 00:07:26.000]  又或者同時你又是以利沙
[00:07:26.000 --> 00:07:28.000]  又是以利亞
[00:07:28.000 --> 00:07:29.000]  同福堂是一份子
[00:07:29.000 --> 00:07:31.000]  每個人說我們每一位
[00:07:31.000 --> 00:07:34.000]  都可以有責任去傳播
[00:07:34.000 --> 00:07:36.000]  有責任去教播
[00:07:36.000 --> 00:07:39.000]  將這個與神同行的精神
[00:07:39.000 --> 00:07:42.000]  一路一路傳遞下去
[00:07:42.000 --> 00:07:47.000]  這個就是神給我們的使命
[00:07:47.000 --> 00:07:48.000]  好了
[00:07:48.000 --> 00:07:50.000]  以利亞教播
[00:07:50.000 --> 00:07:53.000]  以利沙接播
[00:07:53.000 --> 00:07:57.000]  在聖經裡面教我們什麼的榜樣呢?
[00:07:57.000 --> 00:08:00.000]  以下的時間我想和大家一起去
[00:08:00.000 --> 00:08:03.000]  看看以利亞怎樣教播
[00:08:03.000 --> 00:08:05.000]  以利沙怎樣接播
[00:08:05.000 --> 00:08:07.000]  他的心態是怎樣
[00:08:07.000 --> 00:08:09.000]  他的態度是怎樣
[00:08:09.000 --> 00:08:11.000]  以利亞教播
[00:08:11.000 --> 00:08:13.000]  他有一個心態很重要我們要學習的
[00:08:13.000 --> 00:08:15.000]  就是
[00:08:15.000 --> 00:08:17.000]  以利沙教播
[00:08:17.000 --> 00:08:19.000]  一切做的事
[00:08:19.000 --> 00:08:21.000]  都是以神為焦點
[00:08:21.000 --> 00:08:23.000]  以利亞怎樣教播呢?
[00:08:23.000 --> 00:08:25.000]  他脫了外衣
[00:08:25.000 --> 00:08:27.000]  走去以利沙那裡
[00:08:27.000 --> 00:08:29.000]  搭在他身上
[00:08:29.000 --> 00:08:31.000]  外衣這個外袍是代表什麼呢?
[00:08:31.000 --> 00:08:35.000]  是代表先知的職責和使命
[00:08:35.000 --> 00:08:37.000]  穿著這件衣服就有職責和使命
[00:08:37.000 --> 00:08:39.000]  我舉個例子
[00:08:39.000 --> 00:08:43.000]  有人穿著消防員的衣服和裝備
[00:08:43.000 --> 00:08:45.000]  他的職責是什麼呢?
[00:08:45.000 --> 00:08:47.000]  救火
[00:08:47.000 --> 00:08:49.000]  穿著這件衣服就有職責去救火
[00:08:49.000 --> 00:08:53.000]  如果穿著白袍又如何呢?
[00:08:53.000 --> 00:08:56.000]  醫生是他的工作
[00:08:56.000 --> 00:08:58.000]  他的職責是什麼呢?
[00:08:58.000 --> 00:09:00.000]  救人、醫人
[00:09:00.000 --> 00:09:02.000]  以利亞把這件外袍搭在
[00:09:02.000 --> 00:09:04.000]  以利沙身上的意思就是
[00:09:04.000 --> 00:09:06.000]  我把這個職責和使命
[00:09:06.000 --> 00:09:08.000]  交播傳給
[00:09:08.000 --> 00:09:10.000]  以利沙
[00:09:10.000 --> 00:09:12.000]  好了,當以利沙說
[00:09:12.000 --> 00:09:14.000]  我願意接這個球的時候
[00:09:14.000 --> 00:09:16.000]  以利亞突然間
[00:09:16.000 --> 00:09:18.000]  說了一句超奇怪的說話
[00:09:18.000 --> 00:09:20.000]  是什麼呢?
[00:09:20.000 --> 00:09:22.000]  他說我向你做了什麼
[00:09:22.000 --> 00:09:24.000]  就是說我沒有對你做任何事
[00:09:24.000 --> 00:09:26.000]  用回我們的說話來說
[00:09:26.000 --> 00:09:28.000]  就是說什麼呢?
[00:09:28.000 --> 00:09:30.000]  他說你今天
[00:09:30.000 --> 00:09:32.000]  跟從的是神,不是我
[00:09:32.000 --> 00:09:34.000]  他說什麼呢?
[00:09:34.000 --> 00:09:36.000]  就是說我們的侍奉
[00:09:36.000 --> 00:09:38.000]  其實我們的焦點是神
[00:09:38.000 --> 00:09:40.000]  我舉個例子
[00:09:40.000 --> 00:09:42.000]  Donald有一天
[00:09:42.000 --> 00:09:44.000]  知道Ben
[00:09:44.000 --> 00:09:46.000]  很喜歡張學友
[00:09:46.000 --> 00:09:48.000]  張學友
[00:09:48.000 --> 00:09:50.000]  演唱會
[00:09:50.000 --> 00:09:54.000]  Ben就找他買幾張
[00:09:54.000 --> 00:09:58.000]  Donald就買了幾張最好位置的
[00:09:58.000 --> 00:10:00.000]  張學友演唱會票給他
[00:10:00.000 --> 00:10:02.000]  接著Donald就跟Ben說
[00:10:02.000 --> 00:10:04.000]  Ben
[00:10:04.000 --> 00:10:06.000]  其實你超開心
[00:10:06.000 --> 00:10:08.000]  為什麼呢?
[00:10:08.000 --> 00:10:10.000]  不是因為張學友演唱會
[00:10:10.000 --> 00:10:12.000]  是因為我幫你買票
[00:10:12.000 --> 00:10:14.000]  Donald可能姓Trump
[00:10:14.000 --> 00:10:16.000]  只有Trump才會說這些
[00:10:16.000 --> 00:10:18.000]  是我呀!
[00:10:18.000 --> 00:10:20.000]  但是大家
[00:10:20.000 --> 00:10:22.000]  你覺不覺得有些問題
[00:10:22.000 --> 00:10:24.000]  Ben開心
[00:10:24.000 --> 00:10:26.000]  不是因為Donald
[00:10:26.000 --> 00:10:28.000]  幫他買了演唱會票
[00:10:28.000 --> 00:10:30.000]  Ben開心是什麼呢?
[00:10:30.000 --> 00:10:32.000]  我看張學友演唱會
[00:10:32.000 --> 00:10:34.000]  所以我們侍奉是有彰顯的
[00:10:34.000 --> 00:10:36.000]  就是說
[00:10:36.000 --> 00:10:38.000]  有主角,有配角
[00:10:38.000 --> 00:10:40.000]  等於我們都是
[00:10:40.000 --> 00:10:42.000]  我們會關心人
[00:10:42.000 --> 00:10:44.000]  我們可能會向人傳福音
[00:10:44.000 --> 00:10:46.000]  可能帶他們回教會
[00:10:46.000 --> 00:10:48.000]  可能介紹很多教會的課程給他們
[00:10:48.000 --> 00:10:50.000]  又可能在小組裏面
[00:10:50.000 --> 00:10:52.000]  關懷他們
[00:10:52.000 --> 00:10:54.000]  繼續栽培他們
[00:10:54.000 --> 00:10:56.000]  但是我們所做的這一切
[00:10:56.000 --> 00:10:58.000]  不是讓人喜歡我
[00:10:58.000 --> 00:11:00.000]  你看看我
[00:11:00.000 --> 00:11:02.000]  我栽培你們的
[00:11:02.000 --> 00:11:04.000]  所以你應該去感恩
[00:11:04.000 --> 00:11:06.000]  你應該跟著我
[00:11:06.000 --> 00:11:08.000]  我們做一切的事
[00:11:08.000 --> 00:11:10.000]  都是神為中心
[00:11:10.000 --> 00:11:12.000]  我們做一切的事
[00:11:12.000 --> 00:11:14.000]  是將人帶到神的面前
[00:11:14.000 --> 00:11:16.000]  不是將人帶到我的面前
[00:11:16.000 --> 00:11:18.000]  所有的事都是以神為中心
[00:11:18.000 --> 00:11:20.000]  以利亞做一切的事
[00:11:20.000 --> 00:11:22.000]  都是以神為中心
[00:11:22.000 --> 00:11:24.000]  但是他會不會
[00:11:24.000 --> 00:11:26.000]  他選擇以利莎
[00:11:26.000 --> 00:11:28.000]  作為他的徒弟
[00:11:28.000 --> 00:11:30.000]  他交球給以利莎
[00:11:30.000 --> 00:11:32.000]  其實他有沒有掙扎呢?
[00:11:32.000 --> 00:11:34.000]  都會有的
[00:11:34.000 --> 00:11:36.000]  因為人選擇接班人
[00:11:36.000 --> 00:11:38.000]  人選擇徒弟
[00:11:38.000 --> 00:11:40.000]  通常都會選擇
[00:11:40.000 --> 00:11:42.000]  跟我自己相似的人
[00:11:42.000 --> 00:11:44.000]  相類似
[00:11:44.000 --> 00:11:46.000]  物以類聚
[00:11:46.000 --> 00:11:48.000]  但是你看看聖經
[00:11:48.000 --> 00:11:50.000]  以利亞和以利莎是很不同的人
[00:11:50.000 --> 00:11:52.000]  聖經說
[00:11:52.000 --> 00:11:54.000]  以利亞
[00:11:54.000 --> 00:11:56.000]  是一個周身無神神的人
[00:11:56.000 --> 00:11:58.000]  以利莎是怎樣呢?
[00:11:58.000 --> 00:12:00.000]  以利莎是光頭
[00:12:00.000 --> 00:12:02.000]  看來看去形象
[00:12:02.000 --> 00:12:04.000]  形象都不像
[00:12:04.000 --> 00:12:06.000]  造型也不像
[00:12:06.000 --> 00:12:08.000]  聖經也說
[00:12:08.000 --> 00:12:10.000]  以利亞是一個
[00:12:10.000 --> 00:12:12.000]  受到什麼供養的人
[00:12:12.000 --> 00:12:14.000]  是烏鴉擔獄給他的
[00:12:14.000 --> 00:12:16.000]  去接濟他
[00:12:16.000 --> 00:12:18.000]  他在曠野生活
[00:12:18.000 --> 00:12:20.000]  富貴極有限
[00:12:20.000 --> 00:12:22.000]  但是以利莎不同
[00:12:22.000 --> 00:12:24.000]  以利莎去耕田
[00:12:24.000 --> 00:12:26.000]  二十四隻牛去耕田
[00:12:26.000 --> 00:12:28.000]  有些學者考究
[00:12:28.000 --> 00:12:30.000]  當時如果用一隻牛
[00:12:30.000 --> 00:12:32.000]  等於現在一座豪宅
[00:12:32.000 --> 00:12:34.000]  你想想
[00:12:34.000 --> 00:12:36.000]  誰有二十四座豪宅
[00:12:36.000 --> 00:12:38.000]  我不會問你
[00:12:38.000 --> 00:12:40.000]  可能有些秘密的隱蔽富豪
[00:12:40.000 --> 00:12:42.000]  二十四座豪宅
[00:12:42.000 --> 00:12:44.000]  超級富有
[00:12:44.000 --> 00:12:46.000]  跟我不同
[00:12:46.000 --> 00:12:48.000]  我選徒弟
[00:12:48.000 --> 00:12:50.000]  擺兩個造型
[00:12:50.000 --> 00:12:52.000]  沒什麼像
[00:12:52.000 --> 00:12:54.000]  人通常會選一些跟他像的人
[00:12:54.000 --> 00:12:56.000]  大家知不知道誰是Batman
[00:12:56.000 --> 00:12:58.000]  知道吧
[00:12:58.000 --> 00:13:00.000]  Batman會不會交球給Joker
[00:13:00.000 --> 00:13:02.000]  小丑
[00:13:02.000 --> 00:13:04.000]  兩樣東西
[00:13:04.000 --> 00:13:06.000]  大家認不認識謝有新
[00:13:06.000 --> 00:13:08.000]  你認不認識
[00:13:08.000 --> 00:13:10.000]  都認識吧
[00:13:10.000 --> 00:13:12.000]  謝有新會不會交球給阿信
[00:13:12.000 --> 00:13:16.000]  我有一天開完會
[00:13:16.000 --> 00:13:18.000]  回到辦公室
[00:13:18.000 --> 00:13:20.000]  發覺阿信坐了我的位
[00:13:20.000 --> 00:13:22.000]  你看他坐得多帥
[00:13:22.000 --> 00:13:24.000]  但是
[00:13:24.000 --> 00:13:26.000]  無論這隻狗怎樣可愛
[00:13:26.000 --> 00:13:28.000]  我都不會交球給他
[00:13:28.000 --> 00:13:30.000]  因為很不同
[00:13:30.000 --> 00:13:32.000]  所以其實
[00:13:32.000 --> 00:13:34.000]  交球給以利莎
[00:13:34.000 --> 00:13:36.000]  真是有些掙扎
[00:13:36.000 --> 00:13:38.000]  很不同
[00:13:38.000 --> 00:13:40.000]  神叫以利亞
[00:13:40.000 --> 00:13:42.000]  去高納以利莎
[00:13:42.000 --> 00:13:44.000]  他就沒有
[00:13:44.000 --> 00:13:46.000]  其他跟神爭辯
[00:13:46.000 --> 00:13:48.000]  他就聽神說
[00:13:48.000 --> 00:13:50.000]  就去高納以利莎
[00:13:50.000 --> 00:13:52.000]  以利亞所做的一切
[00:13:52.000 --> 00:13:54.000]  都是以神為焦點
[00:13:54.000 --> 00:13:56.000]  我不知道大家有沒有戴過
[00:13:56.000 --> 00:13:58.000]  途中那條手架
[00:13:58.000 --> 00:14:00.000]  有沒有人戴過
[00:14:00.000 --> 00:14:02.000]  Amon你這麼年輕
[00:14:02.000 --> 00:14:04.000]  怎麼戴過
[00:14:06.000 --> 00:14:08.000]  這條手架有四個英文字
[00:14:08.000 --> 00:14:10.000]  WWJD
[00:14:10.000 --> 00:14:12.000]  What will Jesus do
[00:14:12.000 --> 00:14:14.000]  這個說話
[00:14:14.000 --> 00:14:16.000]  其實在提醒我們
[00:14:16.000 --> 00:14:18.000]  當你面對一些選擇
[00:14:18.000 --> 00:14:20.000]  當你面對一些抉擇的時候
[00:14:20.000 --> 00:14:22.000]  你可以參考這個原則
[00:14:22.000 --> 00:14:24.000]  即是說
[00:14:24.000 --> 00:14:26.000]  如果耶穌在你的處境
[00:14:26.000 --> 00:14:28.000]  如果耶穌在你的位置
[00:14:28.000 --> 00:14:30.000]  你會選擇什麼呢
[00:14:30.000 --> 00:14:32.000]  這個經常提醒我們
[00:14:32.000 --> 00:14:34.000]  如果耶穌選A
[00:14:34.000 --> 00:14:36.000]  你會選B
[00:14:36.000 --> 00:14:38.000]  你就學去選A
[00:14:38.000 --> 00:14:40.000]  這個說話經常提醒我們
[00:14:40.000 --> 00:14:42.000]  無論我們所想
[00:14:42.000 --> 00:14:44.000]  我們所想
[00:14:44.000 --> 00:14:46.000]  我們所說
[00:14:46.000 --> 00:14:48.000]  我們所做
[00:14:48.000 --> 00:14:50.000]  耶穌基督永遠都是
[00:14:50.000 --> 00:14:52.000]  我們決定的中心
[00:14:52.000 --> 00:14:54.000]  以下這個人叫
[00:14:54.000 --> 00:14:56.000]  Gabby Douglas
[00:14:56.000 --> 00:14:58.000]  杜格拉斯
[00:14:58.000 --> 00:15:00.000]  杜格拉斯當年是一個
[00:15:00.000 --> 00:15:02.000]  16歲的黑人女運動員
[00:15:02.000 --> 00:15:04.000]  她已經明白
[00:15:04.000 --> 00:15:06.000]  很清楚一個真理
[00:15:06.000 --> 00:15:08.000]  2012年
[00:15:08.000 --> 00:15:10.000]  當她第二天就要
[00:15:10.000 --> 00:15:12.000]  出發去參加倫敦奧運會的時候
[00:15:12.000 --> 00:15:14.000]  她在自己的教會
[00:15:14.000 --> 00:15:16.000]  做見證
[00:15:16.000 --> 00:15:18.000]  說過以下的說話
[00:15:18.000 --> 00:15:20.000]  她說我明天就要去倫敦參加奧運會
[00:15:20.000 --> 00:15:22.000]  她參加那個
[00:15:22.000 --> 00:15:24.000]  就是女子體操的
[00:15:24.000 --> 00:15:26.000]  全能的項目
[00:15:26.000 --> 00:15:28.000]  她說我今天的心情
[00:15:28.000 --> 00:15:30.000]  和所有
[00:15:30.000 --> 00:15:32.000]  參加奧運會的
[00:15:32.000 --> 00:15:34.000]  運動員都是一樣
[00:15:34.000 --> 00:15:36.000]  每一個參加奧運會的
[00:15:36.000 --> 00:15:38.000]  運動員
[00:15:38.000 --> 00:15:40.000]  他們想做些什麼
[00:15:40.000 --> 00:15:42.000]  拿獎
[00:15:42.000 --> 00:15:44.000]  最重要是拿金牌
[00:15:44.000 --> 00:15:46.000]  這是大家最大的心願
[00:15:46.000 --> 00:15:48.000]  她說我今天
[00:15:48.000 --> 00:15:50.000]  我的心願和
[00:15:50.000 --> 00:15:52.000]  所有的運動員一樣
[00:15:52.000 --> 00:15:54.000]  希望在奧運會拿金牌
[00:15:54.000 --> 00:15:56.000]  但我知道這個金牌
[00:15:56.000 --> 00:15:58.000]  不是永恆的
[00:15:58.000 --> 00:16:00.000]  金牌有一天最終要消失
[00:16:00.000 --> 00:16:02.000]  我要離開這個世界的時候
[00:16:02.000 --> 00:16:04.000]  這個金牌再沒有價值
