
[00:00:00.000 --> 00:00:03.200]  提供姐妹早,平安,感謝主
[00:08:43.440 --> 00:08:45.680]  他是神的僕人
[00:08:45.680 --> 00:08:49.000]  那他的職分是什麼
[00:08:49.000 --> 00:08:49.800]  他做什麼
[00:08:49.800 --> 00:08:52.000]  保羅做了什麼事情
[00:08:52.000 --> 00:08:54.960]  傳福音
[00:08:54.960 --> 00:08:56.440]  向外邦人傳福音
[00:08:56.440 --> 00:08:58.400]  他還要做什麼
[00:08:58.400 --> 00:09:00.520]  他還是教師
[00:09:00.520 --> 00:09:03.040]  像我們親媽媽是教師
[00:09:03.040 --> 00:09:05.200]  教師的恩賜是教師
[00:09:05.200 --> 00:09:06.280]  那他還做什麼
[00:09:06.280 --> 00:09:08.400]  他還建立教會
[00:09:08.400 --> 00:09:10.240]  牧養群羊
[00:09:10.240 --> 00:09:12.240]  他在教會裡面牧養群羊
[00:09:12.240 --> 00:09:13.200]  那還有什麼
[00:09:13.200 --> 00:09:14.600]  還有一個很重要的
[00:09:14.600 --> 00:09:16.480]  他寫了聖經
[00:09:16.480 --> 00:09:19.400]  這個新約的很大的篇幅
[00:09:19.400 --> 00:09:21.000]  都是從保羅來的
[00:09:21.000 --> 00:09:23.400]  他寫了保羅書信
[00:09:23.400 --> 00:09:24.800]  很厚一本
[00:09:24.800 --> 00:09:29.200]  那保羅最重要的福祉是什麼
[00:09:29.200 --> 00:09:31.360]  他的三次宣教
[00:09:31.360 --> 00:09:33.440]  三次宣教是保羅他的
[00:09:33.440 --> 00:09:36.440]  一生的事工裡面非常重要的
[00:09:36.440 --> 00:09:37.280]  那所以呢
[00:09:37.280 --> 00:09:39.440]  那我們來看保羅的一生
[00:09:39.440 --> 00:09:45.240]  今天因為牧師在兩個禮拜前就跟我講
[00:09:45.240 --> 00:09:46.240]  我要出去了
[00:09:46.240 --> 00:09:48.600]  你趕快把你的題目給我
[00:09:48.600 --> 00:09:50.920]  不然的話我就不能把作報打完
[00:09:50.920 --> 00:09:53.680]  所以我就匆匆忙忙地告訴他說
[00:09:53.680 --> 00:09:55.120]  神的僕人
[00:09:55.120 --> 00:09:57.440]  可是我這兩天在準備講章的時候
[00:09:57.440 --> 00:10:01.640]  我覺得好像神的僕人有一點範圍很窄
[00:10:01.640 --> 00:10:04.720]  所以我其實今天的題目是
[00:10:04.720 --> 00:10:06.680]  寶貴的福音
[00:10:06.680 --> 00:10:08.560]  福音的寶貴
[00:10:08.560 --> 00:10:11.320]  我想跟大家從福音的角度
[00:10:11.320 --> 00:10:14.720]  來探討一下我們基督徒的生命
[00:10:14.720 --> 00:10:16.240]  所以保羅的一生
[00:10:16.240 --> 00:10:19.520]  保羅一生他用他的生命
[00:10:19.520 --> 00:10:23.920]  來見證一個基督徒的生活的規範
[00:10:23.920 --> 00:10:29.840]  保羅自己他活出一個很好的規範來
[00:10:29.840 --> 00:10:33.000]  那哥林多就是同樣這一章
[00:10:33.000 --> 00:10:35.800]  哥林多後書的六章十八節裡面
[00:10:35.800 --> 00:10:38.880]  上帝說我要做你們的父親
[00:10:38.880 --> 00:10:41.280]  你們要做我的兒女
[00:10:41.280 --> 00:10:42.960]  所以他在一開始
[00:10:42.960 --> 00:10:46.040]  就如我們一開始讀宣昭的經文裡面講的說
[00:10:46.040 --> 00:10:50.360]  神的兒女不可徒受他的恩典
[00:10:50.360 --> 00:10:54.080]  我們每天都在神的保護裡面
[00:10:54.080 --> 00:10:56.200]  我們都領受神的恩典
[00:10:56.200 --> 00:10:58.680]  但是你不要白白地去拿
[00:10:58.680 --> 00:11:02.480]  但是神對我們有什麼期望呢
[00:11:02.480 --> 00:11:06.080]  那我們要用什麼來回報他呢
[00:11:06.080 --> 00:11:12.480]  這個讓我們今天來思想一下
[00:11:12.480 --> 00:11:14.600]  在舊約聖經的時候
[00:11:14.600 --> 00:11:17.760]  上帝帶以色列人出埃及
[00:11:17.760 --> 00:11:18.840]  這個我們都知道
[00:11:18.840 --> 00:11:20.000]  舊約出埃及
[00:11:20.000 --> 00:11:21.720]  上帝帶以色列人出埃及
[00:11:21.720 --> 00:11:26.600]  他把以色列人從法老的手中救出來
[00:11:26.600 --> 00:11:29.440]  那跟我們現在的人有什麼關係
[00:11:29.440 --> 00:11:31.560]  我們現在的人其實是什麼
[00:11:31.560 --> 00:11:33.720]  也是世界的奴隸
[00:11:33.720 --> 00:11:36.360]  我們天天在做世界的奴隸
[00:11:36.360 --> 00:11:39.280]  我們被壓在各樣的難處裡面
[00:11:39.280 --> 00:11:41.840]  我們面對無法解決的問題
[00:11:41.840 --> 00:11:46.560]  我們有時候常常都陷在一個軟弱無力當中
[00:11:46.560 --> 00:11:49.640]  身體的限制 精神的壓力
[00:11:49.640 --> 00:11:53.080]  就像這些捆綁
[00:11:53.080 --> 00:11:56.720]  就像法老的手就掐著我們的脖子
[00:11:56.720 --> 00:11:58.800]  讓我們真的常常都有一種
[00:11:58.800 --> 00:12:01.520]  沒有辦法翻身的感覺
[00:12:01.520 --> 00:12:04.960]  但是呢 是我們的神
[00:12:04.960 --> 00:12:08.160]  我們的神他要來把我們
[00:12:08.160 --> 00:12:10.800]  從這個沼澤的裡面帶出來
[00:12:10.800 --> 00:12:14.760]  他要將我們的腳帶走到平安的路上
[00:12:14.760 --> 00:12:19.720]  因為我們這是福音的大門
[00:12:19.720 --> 00:12:23.680]  那我們今天來看看
[00:12:23.680 --> 00:12:26.240]  當我們在思想福音的時候
[00:12:26.240 --> 00:12:28.680]  讓我們來看看我們人
[00:12:28.680 --> 00:12:30.600]  我們人所面對福音
[00:12:30.600 --> 00:12:34.720]  在福音的面前我們會面對什麼樣的事情
[00:12:34.720 --> 00:12:36.160]  面對三樣事情
[00:12:36.160 --> 00:12:40.480]  一個是什麼 是我們的罪
[00:12:40.480 --> 00:12:43.200]  第二個是什麼 面臨死亡
[00:12:43.200 --> 00:12:45.840]  第三個是什麼 面臨我們的靈魂
[00:12:45.840 --> 00:12:47.160]  我們的靈魂的問題
[00:12:47.160 --> 00:12:50.960]  這三個問題是我們生命中很嚴重的問題
[00:12:50.960 --> 00:12:56.640]  那罪 剛才我們在讀宣昭的經文說
[00:12:56.640 --> 00:12:59.200]  現在就是悅納的時候
[00:12:59.200 --> 00:13:00.520]  這句話是什麼意思
[00:13:00.520 --> 00:13:02.120]  悅納是什麼意思
[00:13:02.120 --> 00:13:04.040]  悅納就是說
[00:13:04.040 --> 00:13:06.600]  我們接受福音的第一步
[00:13:06.600 --> 00:13:09.320]  我們就是要與神和好
[00:13:09.320 --> 00:13:10.360]  與神和好
[00:13:10.360 --> 00:13:15.000]  那我們人都犯了罪
[00:13:15.000 --> 00:13:17.440]  我們都虧欠了神的榮耀
[00:13:17.440 --> 00:13:19.960]  所以當我們要來與神和好
[00:13:19.960 --> 00:13:22.440]  我們要踩進這第一步的時候
[00:13:22.440 --> 00:13:23.880]  我們就知道說
[00:13:23.880 --> 00:13:27.440]  我們要認罪悔改
[00:13:27.440 --> 00:13:30.360]  讓主耶穌的寶血來潔淨我們
[00:13:30.360 --> 00:13:35.360]  那祂就能夠進入我們的生命裡面
[00:13:35.360 --> 00:13:40.920]  那我們就能夠開始享受自由美好的生命
[00:13:40.920 --> 00:13:44.160]  願意讓主耶穌的寶血來潔淨你的話
[00:13:44.160 --> 00:13:45.680]  祂進入你生命以後
[00:13:45.680 --> 00:13:48.880]  那就是你自由美好生命的開始
[00:13:48.880 --> 00:13:51.240]  記得聖經上面跟我們講說
[00:13:51.240 --> 00:13:53.080]  舊的事都過去了
[00:13:53.080 --> 00:13:55.440]  我們都成為新的了
[00:13:55.440 --> 00:13:57.840]  一切都成為新的了
[00:13:57.840 --> 00:14:00.440]  所以這個就是人要面對罪的問題
[00:14:00.440 --> 00:14:03.320]  就是我們一定要先來認罪悔改
[00:14:03.320 --> 00:14:05.880]  而且我們每天求神幫助我們
[00:14:05.880 --> 00:14:08.440]  聖靈來提醒我們
[00:14:08.440 --> 00:14:11.400]  我們有什麼得罪神 得罪人的地方
[00:14:11.400 --> 00:14:14.800]  因為這樣子是對我們自己生命的提升
[00:14:14.800 --> 00:14:16.840]  不是說我一天到晚要
[00:14:16.840 --> 00:14:18.200]  knock my head off
[00:14:18.200 --> 00:14:19.440]  哎呀 我是罪人
[00:14:19.440 --> 00:14:20.560]  不是這個意思
[00:14:20.560 --> 00:14:23.040]  而是我們常常的求神光照我們
[00:14:23.040 --> 00:14:24.920]  讓我們看到我們自己
[00:14:24.920 --> 00:14:26.880]  那第二個我想跟他談的呢
[00:14:26.880 --> 00:14:30.000]  就是關於死亡的問題
[00:14:30.000 --> 00:14:32.400]  那剛才我們也讀到了一句
[00:14:32.400 --> 00:14:35.360]  他說現在是拯救的日子
[00:14:35.360 --> 00:14:36.840]  拯救的日子 這是什麼意思
[00:14:36.840 --> 00:14:40.560]  他說你知道人一生下來的那一天開始
[00:14:40.560 --> 00:14:43.040]  你的腳就往死亡的路上走
[00:14:43.040 --> 00:14:44.720]  你就在往死亡的路上走
[00:14:44.720 --> 00:14:47.000]  所以你必須要很清楚的知道
[00:14:47.000 --> 00:14:50.400]  當你跨過死亡這一步的時候
[00:14:50.400 --> 00:14:52.280]  你到哪裡去
[00:14:52.280 --> 00:14:54.680]  你要到哪裡去 你會到哪裡去
[00:14:54.680 --> 00:14:55.800]  聖經跟我們講說
[00:14:55.800 --> 00:14:58.840]  信耶穌得永生
[00:14:58.840 --> 00:15:00.000]  永生
[00:15:00.000 --> 00:15:02.360]  永生就是永恆
[00:15:02.360 --> 00:15:04.760]  永恆就是沒有止境的
[00:15:04.760 --> 00:15:06.080]  沒有止境的
[00:15:06.080 --> 00:15:08.720]  所以永生也是天堂
[00:15:08.720 --> 00:15:10.840]  是一個新天新地
[00:15:10.840 --> 00:15:12.520]  是我們永遠的家
[00:15:12.520 --> 00:15:15.480]  我們可以享受與天父
[00:15:15.480 --> 00:15:19.520]  跟我們所愛的人永遠都在一起
[00:15:19.520 --> 00:15:22.000]  我記得我的兒子小的時候五歲
[00:15:22.000 --> 00:15:25.240]  有一次我們就談到這個生死的問題
[00:15:25.240 --> 00:15:27.720]  那時候我也還很年輕
[00:15:27.720 --> 00:15:29.320]  然後信主也不是很久
[00:15:29.320 --> 00:15:32.360]  所以我對死亡也不是那麼清楚
[00:15:32.360 --> 00:15:33.680]  所以我就跟他們倆講
[00:15:33.680 --> 00:15:36.000]  我說你們兩個要小心
[00:15:36.000 --> 00:15:36.800]  要小心
[00:15:36.800 --> 00:15:39.360]  每天上學下學出去都要小心
[00:15:39.360 --> 00:15:42.240]  我說若是有任何事情發生在你們身上
[00:15:42.240 --> 00:15:46.920]  媽媽就活不下去了
[00:15:46.920 --> 00:15:49.440]  一個年輕的媽媽
[00:15:49.440 --> 00:15:51.680]  你知道我兒子五歲
[00:15:51.680 --> 00:15:53.400]  他走到我旁邊來
[00:15:53.400 --> 00:15:56.360]  把他的手搭在我的肩膀上
[00:15:56.360 --> 00:15:57.680]  他跟我說
[00:15:57.680 --> 00:16:00.160]  媽媽不要怕
[00:16:00.160 --> 00:16:01.080]  不要怕
[00:16:01.080 --> 00:16:05.320]  有任何事情發生在我們任何一個人的身上
[00:16:05.320 --> 00:16:09.480]  我們就在天堂相候
[00:16:09.480 --> 00:16:10.240]  告訴你
[00:16:10.240 --> 00:16:13.360]  兒子就開啟了我對死亡的觀念
[00:16:13.360 --> 00:16:15.840]  讓我知道說不管怎麼樣
[00:16:15.840 --> 00:16:18.240]  我們在天堂相候
[00:16:18.240 --> 00:16:19.520]  所以你知道嗎
[00:16:19.520 --> 00:16:22.480]  我的兒子現在已經遠離神了
[00:16:22.480 --> 00:16:24.920]  但是我知道有一天他會回來
[00:16:24.920 --> 00:16:27.240]  有一天
[00:16:27.240 --> 00:16:29.200]  我們在天堂相候
[00:16:29.200 --> 00:16:32.080]  當然我還會再見到他
[00:16:32.080 --> 00:16:33.600]  然後他還講到說
[00:16:33.600 --> 00:16:35.240]  我們靈魂的問題
[00:16:35.240 --> 00:16:36.560]  我們靈魂的問題
[00:16:36.560 --> 00:16:37.680]  你知道靈
[00:16:37.680 --> 00:16:41.040]  靈是當初上帝造人的時候
[00:16:41.040 --> 00:16:45.360]  祂在人的鼻孔裡面吹了一口氣
[00:16:45.360 --> 00:16:49.520]  我們就成為有靈的活人
[00:16:49.520 --> 00:16:52.480]  但是亞當跟夏娃一犯罪之後
[00:16:52.480 --> 00:16:55.320]  生老病死就進到我們的身體裡面來了
[00:16:55.320 --> 00:16:56.880]  進到我們的世界來了
[00:16:56.880 --> 00:17:00.640]  所以有罪的人從此就跟神隔絕了
[00:17:00.640 --> 00:17:01.400]  跟神隔絕
[00:17:01.400 --> 00:17:04.560]  那我們裡頭那個靈就shut down
[00:17:04.560 --> 00:17:06.680]  就像那個開燈關燈
[00:17:06.680 --> 00:17:08.000]  燈就關掉了
[00:17:08.000 --> 00:17:10.200]  整個靈我們就shut down了
[00:17:10.200 --> 00:17:11.840]  turn off
[00:17:11.840 --> 00:17:13.880]  可是弟兄姊妹好消息
[00:17:13.880 --> 00:17:15.080]  什麼叫做福音
[00:17:15.080 --> 00:17:16.680]  福音就是好消息
[00:17:16.680 --> 00:17:19.800]  好消息就是當我們願意接受耶穌基督
[00:17:19.800 --> 00:17:21.320]  做我們個人的救主的時候
[00:17:21.320 --> 00:17:23.120]  那一刻
[00:17:23.120 --> 00:17:25.600]  你生命的光一turn on
[00:17:25.600 --> 00:17:27.120]  光就進來
[00:17:27.120 --> 00:17:28.080]  光就進來
[00:17:28.080 --> 00:17:29.760]  在你的生命裡面
[00:17:29.760 --> 00:17:38.720]  所以我們就能夠再一次地跟神連結
[00:17:38.720 --> 00:17:40.160]  那我們再來講
[00:17:40.160 --> 00:17:41.520]  這是靈的部分
[00:17:41.520 --> 00:17:42.720]  那魂呢
[00:17:42.720 --> 00:17:44.960]  什麼叫做魂
[00:17:44.960 --> 00:17:49.000]  魂就是我們的七情六欲
[00:17:49.000 --> 00:17:55.320]  所以當你接受耶穌的時候
[00:17:55.320 --> 00:17:58.480]  那個聖靈就住在你的生命裡面
[00:17:58.480 --> 00:18:01.600]  就開始重新地掌管你的喜怒哀樂
[00:18:01.600 --> 00:18:05.680]  如果你讓聖靈來掌管你的喜怒哀樂
[00:18:05.680 --> 00:18:09.720]  你讓你自己的生命天天都跟耶穌對齊
