
[00:00:00.000 --> 00:00:05.380]  今天是2026年的第一個主日,是吧?
[00:05:51.860 --> 00:05:56.420]  在舊約裡面,沒有意象,明舊放肆,
[00:05:56.420 --> 00:05:59.940]  那個意象呢,希伯來文的意思,
[00:05:59.940 --> 00:06:04.100]  就是所謂意象,
[00:06:04.100 --> 00:06:10.820]  也可以說是一個vision,英文講說vision,是不是?
[00:06:10.820 --> 00:06:15.460]  它也可以說是一個看見,sight,
[00:06:15.460 --> 00:06:19.140]  我們說你有一個insight,
[00:06:19.140 --> 00:06:22.980]  他有一個很好的insight,
[00:06:22.980 --> 00:06:27.940]  那請問這個insight從哪裡來的?
[00:06:27.940 --> 00:06:30.580]  他不一定是眼睛看見,對不對?
[00:06:30.580 --> 00:06:35.060]  可是vision呢,你看見舊約聖經裡面出現這個字,
[00:06:35.060 --> 00:06:37.860]  出現了35次,出現的時候,
[00:06:37.860 --> 00:06:46.740]  大多數都跟先知看到一個visualize的一個像有關係,
[00:06:46.740 --> 00:06:50.740]  所以這個意象呢,是在舊約聖經裡面,
[00:06:50.740 --> 00:06:56.740]  神常常使用的方式來向著這些以色列人,
[00:06:56.740 --> 00:07:01.300]  特別是向著這些先知,向他們說話,
[00:07:01.300 --> 00:07:05.060]  戴伊利也看見意象,對不對?
[00:07:05.060 --> 00:07:08.660]  所以這個意象呢,確實它原來的意思,
[00:07:08.660 --> 00:07:11.700]  不管是希伯來文也好,或者希臘文也好,
[00:07:11.700 --> 00:07:18.340]  它都有是vision,眼睛實際的看到的一個圖畫,
[00:07:18.340 --> 00:07:22.580]  或者一個圖像,因此這個就能說明說,
[00:07:22.580 --> 00:07:26.420]  現在在伊朗有很多的穆斯林,
[00:07:26.420 --> 00:07:29.220]  他們信耶穌怎麼信的,你知道嗎?
[00:07:29.220 --> 00:07:33.460]  他們看見意象,看見什麼意象呢?
[00:07:33.460 --> 00:07:35.700]  他們可能是在禱告的中間,
[00:07:35.700 --> 00:07:38.580]  他們可能是在夢中看見,
[00:07:38.580 --> 00:07:40.660]  譬如說有天使向他們顯現,
[00:07:40.660 --> 00:07:44.260]  或者是說有耶穌向他們顯現,
[00:07:44.260 --> 00:07:45.620]  所以他們信了,
[00:07:45.620 --> 00:07:51.380]  現在有幾百萬的伊朗人因此而信了耶穌,
[00:07:51.380 --> 00:07:59.140]  所以今天還有沒有這種事情發生?有沒有?
[00:07:59.140 --> 00:08:02.100]  但是一般來講福音派教會,
[00:08:02.100 --> 00:08:08.020]  我們通常不太相信這些東西,是吧?
[00:08:08.020 --> 00:08:12.500]  那我要告訴弟兄姐妹,從聖經的角度來講,
[00:08:12.500 --> 00:08:16.500]  舊曰有,新曰有沒有?有沒有?
[00:08:16.500 --> 00:08:18.980]  彼得有沒有看見意象?
[00:08:18.980 --> 00:08:20.980]  保羅有沒有看見意象?
[00:08:20.980 --> 00:08:24.820]  保羅在大麻社的路上面,他有沒有看見一個意象?
[00:08:24.820 --> 00:08:27.700]  他看見一個大光,
[00:08:27.700 --> 00:08:33.060]  請問旁邊的人有沒有看見?
[00:08:33.060 --> 00:08:35.540]  沒有,只有他看見,
[00:08:35.540 --> 00:08:39.940]  所以他整個人撲倒在地,而且眼睛瞎了,你懂意思嗎?
[00:08:39.940 --> 00:08:44.500]  如果其他人看見的話,其他人眼睛也都應該瞎,
[00:08:44.500 --> 00:08:47.380]  所以很奇妙,這叫意象,是不是?
[00:08:47.380 --> 00:08:50.900]  所以新曰的時候也有意象,也有意夢,
[00:08:50.900 --> 00:08:57.060]  這些是所謂超自然的方式,神要向人顯明他的心意,
[00:08:57.060 --> 00:09:01.540]  總之來說,不管是他原文,希臘文,或者希伯來文的意思,
[00:09:01.540 --> 00:09:03.700]  我們可以說意象是什麼呢?
[00:09:03.700 --> 00:09:09.140]  就是從神來的啟示或者話語。
[00:09:09.140 --> 00:09:12.420]  這樣講,這是很嚴肅的事情,
[00:09:12.420 --> 00:09:18.420]  不要隨便說意象,
[00:09:18.420 --> 00:09:24.180]  因為當你說,這是神給我的意象的時候,
[00:09:24.180 --> 00:09:28.260]  那就表示說,這是從神來給你的話,
[00:09:28.260 --> 00:09:31.220]  或者從神來給你的啟示,
[00:09:31.220 --> 00:09:37.380]  那如果是從神來的,神不會說謊,是不是?
[00:09:37.380 --> 00:09:44.420]  所以先知如果說預言,就應該會怎麼樣?
[00:09:44.420 --> 00:09:46.820]  成就。
[00:09:46.820 --> 00:09:50.020]  保羅他要往耶路撒冷去,
[00:09:50.020 --> 00:09:54.180]  門徒們告訴他說不要去,為什麼?
[00:09:54.180 --> 00:09:58.820]  因為去那邊會有困鎖等著他,是不是?
[00:09:58.820 --> 00:10:03.540]  先知看見意象,甚至用擬人化的表示出來,
[00:10:03.540 --> 00:10:07.780]  勸告保羅不要去,但是保羅去,
[00:10:07.780 --> 00:10:13.700]  因為他知道神要他去,看到沒有?
[00:10:13.700 --> 00:10:17.860]  所以你看見,如果神在我們中間,
[00:10:17.860 --> 00:10:22.660]  親愛的孔子們,我們應當是活在一個,
[00:10:22.660 --> 00:10:25.460]  怎麼說啊,你就會發現說,
[00:10:25.460 --> 00:10:31.540]  神在我們的生命當中,祂都有清楚的帶領。
[00:10:31.540 --> 00:10:38.180]  好了,那真言書29章18節呢,
[00:10:38.180 --> 00:10:40.900]  前面我們都比較熟悉,
[00:10:40.900 --> 00:10:45.780]  沒有意象,明就,放肆。
[00:10:45.780 --> 00:10:47.940]  下面一句說什麼呢?我們一起來念。
[00:10:47.940 --> 00:10:54.580]  唯遵守律法德,便為有福。
[00:10:54.580 --> 00:10:57.940]  舊約的詩篇也好,真言也好,
[00:10:57.940 --> 00:11:03.780]  常常有一個所謂的同意對仗,或者是反意對仗。
[00:11:03.780 --> 00:11:07.540]  所以這個地方叫做同意對仗,什麼意思呢?
[00:11:07.540 --> 00:11:14.500]  反意對仗,就是沒有意象,相對的是什麼?
[00:11:14.500 --> 00:11:18.260]  就是遵守律法,懂意思嗎?
[00:11:18.260 --> 00:11:21.300]  因為沒有意象,明就,放肆,
[00:11:21.300 --> 00:11:25.220]  唯遵守律法德,便為有福,這是一個對仗,對不對?
[00:11:25.220 --> 00:11:30.260]  可是呢,他把沒有意象跟遵守律法,
[00:11:30.260 --> 00:11:34.660]  把它放在一起表明一件事情,所以意象是什麼呢?
[00:11:34.660 --> 00:11:42.820]  意象就是神的話,律法就是神的話,了解我意思嗎?
[00:11:42.820 --> 00:11:48.260]  好了,總結來說,什麼叫做意象呢?
[00:11:48.260 --> 00:11:56.420]  意象就是從神來的話語,或是從神來的啟示。
[00:11:56.420 --> 00:12:00.580]  它可以透過聖經,它也可以透過
[00:12:00.580 --> 00:12:04.740]  supernature的這種所謂的意象顯現出來,
[00:12:04.740 --> 00:12:10.580]  或者是意夢,神可以藉著這個方式來顯明祂的心意。
[00:12:10.580 --> 00:12:14.420]  OK,好吧,這樣了解嗎?
[00:12:14.420 --> 00:12:21.060]  好像有的人已經陷入沉思。
[00:12:21.060 --> 00:12:29.460]  意象非常的重要,沒有意象,明就,放肆,
[00:12:29.460 --> 00:12:36.980]  什麼叫放肆?放肆,其實原文的意思呢,
[00:12:36.980 --> 00:12:41.460]  它可以說放鬆,relax,有沒有?
[00:12:41.460 --> 00:12:47.380]  剛過去的這一個禮拜,假日,有沒有去relax一下,有沒有?
[00:12:47.380 --> 00:12:52.020]  Happy holiday, happy holiday,
[00:12:52.020 --> 00:12:54.500]  有沒有去happy一下,有沒有?
[00:12:54.500 --> 00:13:03.220]  有沒有?有,還是說還在holiday。
[00:13:03.220 --> 00:13:11.380]  我們relax的時候會怎麼樣?放鬆,對不對?
[00:13:11.380 --> 00:13:17.140]  親愛的同學,如果你的人生是一個放鬆的人生,怎麼樣?
[00:13:17.140 --> 00:13:28.500]  每一天就是happy holiday, happy holiday,睡到自然醒,有沒有?
[00:13:28.500 --> 00:13:39.060]  所以我們常講,千萬不要退休之後做三等老人,是不是?
[00:13:39.060 --> 00:13:43.060]  我們人生不管你什麼年紀,我們都需要有意象,
[00:13:43.060 --> 00:13:47.700]  沒有意象,明就,放肆,放肆就是放肆,放鬆,
[00:13:47.700 --> 00:13:54.180]  甚至它到一個地步,有些中文就把它翻成叫做明,
[00:13:54.180 --> 00:14:03.540]  怎麼樣?把它變成滅亡,perish,滅亡。
[00:14:03.540 --> 00:14:10.580]  有一個大概是1950年代的時候,
[00:14:10.580 --> 00:14:17.540]  有一個約翰霍普金斯大學很有名的大學的一個研究員,
[00:14:17.540 --> 00:14:25.300]  他叫Kurt Richardson,他做了一個實驗,
[00:14:25.300 --> 00:14:32.500]  他把老鼠放在一個沒有出口的玻璃缸裡面,
[00:14:32.500 --> 00:14:46.100]  我們大家看一下好了,沒有出口的玻璃缸裡面,玻璃杯裡面。
[00:14:46.100 --> 00:14:51.700]  他就把這些老鼠丟下去,
[00:14:51.700 --> 00:14:56.580]  丟下去之後這些老鼠它就本能地怎麼樣?
[00:14:56.580 --> 00:15:00.660]  就游,對不對?它就往上游。
[00:15:00.660 --> 00:15:04.980]  結果經過了15分鐘之後,
[00:15:04.980 --> 00:15:13.780]  這些老鼠通通已經筋疲力盡,就都死了。
[00:15:13.780 --> 00:15:17.860]  可是他這個實驗裡面他反覆做了很多事,
[00:15:17.860 --> 00:15:21.780]  他就把那些到了15分鐘已經差不多奄奄一息了,
[00:15:21.780 --> 00:15:24.340]  準備要撐下去了,他就把它撈起來,
[00:15:24.340 --> 00:15:29.140]  然後撈起來之後再把它擦乾淨,
[00:15:29.140 --> 00:15:33.380]  然後之後他再把它們丟進去。
[00:15:33.380 --> 00:15:35.540]  你知道嗎?
[00:15:35.540 --> 00:15:42.660]  那個曾經被救過的這些老鼠再丟進缸裡面,
[00:15:42.660 --> 00:15:49.780]  你猜最後結果是什麼?
[00:15:49.780 --> 00:15:52.100]  它們繼續在游,對不對?
[00:15:52.100 --> 00:15:55.860]  它們游多久呢?
[00:15:55.860 --> 00:16:05.940]  10分鐘最少地游了60個小時,
[00:16:05.940 --> 00:16:08.420]  甚至有的游到了80個小時。
[00:16:08.420 --> 00:16:14.180]  你們算數好一點算算看,多少倍?
[00:16:14.180 --> 00:16:19.540]  大概整整多了240倍的時間。
[00:16:19.540 --> 00:16:22.820]  他做完這個研究之後他有一個結論,
[00:16:22.820 --> 00:16:26.740]  為什麼這些老鼠能夠游的240倍的時間,
[00:16:26.740 --> 00:16:29.220]  60小時甚至80個小時呢?
[00:16:29.220 --> 00:16:38.740]  他說因為這些老鼠它有一個曾經被拯救過的經驗,懂嗎?
[00:16:38.740 --> 00:16:43.780]  所以當它再丟進去的時候,
[00:16:43.780 --> 00:16:48.180]  它知道它還有一個盼望是什麼?
[00:16:48.180 --> 00:16:50.740]  它會再被拯救,懂這意思嗎?
[00:16:50.740 --> 00:16:53.860]  所以它不斷地游,不斷地游,不斷地游,不斷地游,
[00:16:53.860 --> 00:16:55.860]  其實問題不是體力的問題,
[00:16:55.860 --> 00:17:02.020]  不是這些15分鐘游死的這些老鼠通通體力比較差,
[00:17:02.020 --> 00:17:09.940]  而是因為它們這些有希望。
[00:17:09.940 --> 00:17:13.140]  現在丟著唄。
[00:17:13.140 --> 00:17:15.860]  所以今天你會發現,
[00:17:15.860 --> 00:17:20.420]  曾經有人在德國的集中營,納粹的集中營裡面,
[00:17:20.420 --> 00:17:23.620]  也做過這樣子的一個調查,
[00:17:23.620 --> 00:17:26.500]  他發現有些人身體軟弱虛弱,
[00:17:26.500 --> 00:17:31.780]  可是他卻能夠在集中營裡面一直在那邊忍耐熬練,
[00:17:31.780 --> 00:17:35.380]  到最後竟然還被放出來,還活著。
[00:17:35.380 --> 00:17:37.220]  可是有的人身體健康,
[00:17:37.220 --> 00:17:40.580]  結果進去之後沒有多久就死了。
[00:17:40.580 --> 00:17:42.180]  為什麼會這樣子?
[00:17:42.180 --> 00:17:46.660]  他們發現還是有一個問題,有一個差別在哪裡?
[00:17:46.660 --> 00:17:49.700]  就是這些雖然身體軟弱的人,
[00:17:49.700 --> 00:17:54.260]  可是他們有一個盼望,
[00:17:54.260 --> 00:17:59.540]  因著這個盼望使得他們繼續的努力,
[00:17:59.540 --> 00:18:01.380]  你懂這意思嗎?
[00:18:01.380 --> 00:18:05.220]  你會很訝異的發現一個單親媽媽,
[00:18:05.220 --> 00:18:08.420]  在美國的社會裡面英文也不好,
[00:18:08.420 --> 00:18:13.380]  但是她卻能夠把三個孩子撫養長大。
[00:18:13.380 --> 00:18:17.060]  為什麼?
[00:18:17.060 --> 00:18:18.900]  她有一個盼望,
[00:18:18.900 --> 00:18:21.700]  她的盼望就是希望把這三個孩子怎麼樣?
[00:18:21.700 --> 00:18:25.140]  撫養長大。
[00:18:25.140 --> 00:18:27.220]  親愛的同學,為什麼今天疫情之後,
[00:18:27.220 --> 00:18:30.420]  很多的年輕人會有這個憂鬱症,甚至自殺呢?
[00:18:30.420 --> 00:18:31.940]  為什麼?
[00:18:31.940 --> 00:18:35.700]  因為他沒有看到盼望。
[00:18:35.700 --> 00:18:38.580]  所以意向非常重要,
[00:18:38.580 --> 00:18:41.220]  意向就會帶給我們盼望。
[00:18:41.220 --> 00:18:43.300]  人生如果沒有意向,
[00:18:43.300 --> 00:18:44.900]  到世俗人來講,
[00:18:44.900 --> 00:18:48.020]  世俗人叫做目標,對不對?
[00:18:48.020 --> 00:18:50.260]  目標不一定是從神來的,
[00:18:50.260 --> 00:18:52.180]  世界上的人不講神,對不對?
[00:18:52.180 --> 00:18:54.180]  可是意向怎麼樣,我們剛剛講說,
[00:18:54.180 --> 00:18:57.380]  意向是從神來的。
[00:18:57.380 --> 00:19:02.500]  可是他的目,他都一樣的會幫助一個人怎麼樣?
[00:19:02.500 --> 00:19:04.100]  他要有一個動力,
[00:19:04.100 --> 00:19:05.940]  有一個動力怎麼樣?
[00:19:05.940 --> 00:19:09.220]  去完成它。
[00:19:09.220 --> 00:19:13.220]  所以意向非常的重要,
[00:19:13.220 --> 00:19:18.020]  意向也是對我們基督徒來講,
[00:19:18.020 --> 00:19:21.060]  這是我們服事的動力。
[00:19:21.060 --> 00:19:26.340]  我們當中有多少人,
[00:19:26.340 --> 00:19:29.380]  你在教會裡面,
[00:19:29.380 --> 00:19:32.660]  不敢做過招待或怎麼樣的?
[00:19:32.660 --> 00:19:36.100]  有服事過的,請舉下手,好不好?
[00:19:36.100 --> 00:19:38.740]  有參與服事的?
[00:19:38.740 --> 00:19:41.700]  請高一點,這很榮耀的事情。
[00:19:41.700 --> 00:19:44.660]  請放下。
[00:19:44.660 --> 00:19:49.540]  如果,我不請那些沒有服事的人舉手了,
[00:19:49.540 --> 00:19:51.620]  如果你在教會裡面,
[00:19:51.620 --> 00:19:55.300]  你只是做一個參加禮拜的人,
[00:19:55.300 --> 00:19:56.660]  我告訴你,
[00:19:56.660 --> 00:20:01.220]  你不會有動力來追求認識主。
[00:20:01.220 --> 00:20:04.260]  為什麼?
[00:20:04.260 --> 00:20:07.940]  因為反正教會跟我沒關係嘛,
[00:20:07.940 --> 00:20:10.340]  我禮拜天只是來聚會啊,
[00:20:10.340 --> 00:20:14.980]  我幹嘛要那麼辛苦地早上六點鐘起來晨禱呢?
[00:20:14.980 --> 00:20:19.940]  我幹嘛那麼辛苦地還要到道華那邊去唱詩歌呢?
[00:20:19.940 --> 00:20:22.660]  什麼驅使我要去做這些事情呢?
[00:20:22.660 --> 00:20:26.980]  甚至什麼驅使我每個禮拜天都要來聚會呢?
[00:20:26.980 --> 00:20:28.580]  什麼原因?
[00:20:28.580 --> 00:20:31.620]  什麼原因使你每個禮拜天要來聚會?
[00:20:31.620 --> 00:20:45.940]  啊,習慣,傳統,不來有罪惡感。
[00:20:45.940 --> 00:20:48.420]  優子輩,不應該是這些東西。
[00:20:48.420 --> 00:20:49.620]  你懂我說的意思嗎?
[00:20:49.620 --> 00:20:52.820]  你一定要有一個很清楚的一個動力,
[00:20:52.820 --> 00:20:55.860]  一個目標,這個叫做意向。
[00:20:55.860 --> 00:20:59.300]  保羅他是有意向的人,
[00:20:59.300 --> 00:21:01.380]  他在還沒有信耶穌之前,
[00:21:01.380 --> 00:21:04.900]  他就是一個有清楚目標,人生目標的人,
[00:21:04.900 --> 00:21:10.580]  所以他知道他是猶太教裡面的這個熱心分子。
[00:21:10.580 --> 00:21:14.820]  所以他知道他要為著上帝大發熱心,
[00:21:14.820 --> 00:21:17.060]  為著耶和華大發熱心,要逼迫基督徒,
[00:21:17.060 --> 00:21:19.380]  因為他認為他們是叛教的,是不是?
[00:21:19.380 --> 00:21:22.660]  所以他也努力地,他一生為著這個而活。
[00:21:22.660 --> 00:21:25.060]  當他信了耶穌之後,他遇見這位耶穌,
[00:21:25.060 --> 00:21:29.300]  他知道這位耶穌就是那一位舊約所說的耶和華,
[00:21:29.300 --> 00:21:30.900]  就是那位獨一的真神。
[00:21:30.900 --> 00:21:34.020]  因此他整個人生開始轉變怎麼樣?
[00:21:34.020 --> 00:21:36.020]  是為主而活。
[00:21:36.020 --> 00:21:38.740]  保羅說我如今活著不再為自己活,
[00:21:38.740 --> 00:21:41.780]  我活著乃是為主而活,
[00:21:41.780 --> 00:21:45.220]  或生或死我都是主的人。
[00:21:45.220 --> 00:21:48.420]  這句話你可能都會背,
[00:21:48.420 --> 00:21:55.060]  但是我們有沒有像保羅一樣活出來?
[00:21:55.060 --> 00:22:00.020]  亞伯拉罕在他沒有被改名字之前叫做亞伯蘭,
[00:22:00.020 --> 00:22:03.300]  在《創世紀》15章裡面告訴我們說,
[00:22:03.300 --> 00:22:06.820]  神跟亞伯拉罕跟亞伯蘭說,
[00:22:06.820 --> 00:22:09.540]  從今以後你的名字要改成叫做亞伯拉罕,
[00:22:09.540 --> 00:22:11.700]  就是多國之父,是不是?
[00:22:11.700 --> 00:22:14.740]  因為你的後裔要像天上的星,
[00:22:14.740 --> 00:22:17.140]  海邊的沙一樣多。
[00:22:17.140 --> 00:22:20.900]  請問亞伯拉罕聽到這句話的時候,
[00:22:20.900 --> 00:22:23.860]  他有幾個孩子?
[00:22:23.860 --> 00:22:26.500]  沒有!
[00:22:26.500 --> 00:22:31.780]  而且他太太是年輕少婦,
[00:22:31.780 --> 00:22:34.020]  可以多產嗎?
[00:22:34.020 --> 00:22:37.060]  不是,已經過了生育年齡,
[00:22:37.060 --> 00:22:39.460]  如果是你的話請你告訴我,
[00:22:39.460 --> 00:22:43.780]  你相信上帝說這句話嗎?
[00:22:43.780 --> 00:22:47.220]  但是《聖經》裡面告訴我們說,
[00:22:47.220 --> 00:22:51.700]  亞伯蘭在意象中,
[00:22:51.700 --> 00:22:57.060]  他看見、他聽見神跟他講說。
[00:22:57.060 --> 00:23:01.220]  Again,當一個人清楚從神來的意象,
[00:23:01.220 --> 00:23:04.900]  從神來的話語告訴他的時候,
[00:23:04.900 --> 00:23:14.180]  這個就會成為他侍奉神、跟隨神的一個動力。
[00:23:14.180 --> 00:23:22.260]  美國有一個曾經是在那個年代,大概1950年代,
[00:23:22.260 --> 00:23:26.180]  很著名的一個游泳選手,
[00:23:26.180 --> 00:23:34.420]  叫做Florence Chadwick,
[00:23:34.420 --> 00:23:44.420]  她曾經是第一個橫渡而且往返英吉利海峽的女性,
[00:23:44.420 --> 00:23:47.220]  也是第一個游過直布羅陀海峽,
[00:23:47.220 --> 00:23:50.660]  第一個游過波斯普魯斯海峽,
[00:23:50.660 --> 00:23:52.980]  還有達達尼爾海峽,
[00:23:52.980 --> 00:23:54.180]  這些你不知道沒關係,
[00:23:54.180 --> 00:23:58.100]  反正你就知道她已經游過很多的海峽長距離的,
[00:23:58.100 --> 00:23:59.540]  她是第一位,
[00:23:59.540 --> 00:24:05.060]  這麼樣子一個人叫做Florence,她也是第一個,
[00:24:05.060 --> 00:24:09.460]  你們去過卡塔尼娜島嗎?
[00:24:09.460 --> 00:24:14.260]  沒去過,我帶你去一下。
[00:24:14.260 --> 00:24:27.700]  你看看,從這個卡塔尼娜島到對面的加州的海岸,
[00:24:27.700 --> 00:24:30.900]  她第一次去游的時候,
[00:24:30.900 --> 00:24:35.780]  這個中間大概是26英里,26麥,
[00:24:35.780 --> 00:24:39.380]  她在游的時候旁邊有兩個小艇,
[00:24:39.380 --> 00:24:41.300]  一直是跟著她護衛她的,
[00:24:41.300 --> 00:24:44.100]  怕她萬一不行了怎麼樣,就把她救起來,
[00:24:44.100 --> 00:24:50.340]  那麼其中一個小艇裏面坐著她媽媽,
[00:24:50.340 --> 00:24:53.700]  大概她游了15個小時之後,
[00:24:53.700 --> 00:24:57.540]  就開始有濃霧了,濃霧就開始籠罩了,
[00:24:57.540 --> 00:25:02.420]  這時候Florence體力也已經有點很累了,
[00:25:02.420 --> 00:25:05.780]  她大霧又看不見前方,
