
[00:00:00.000 --> 00:00:02.000]  好,大家早晨,Hello
[00:03:50.460 --> 00:03:53.300]  另外一個故事是一個以色列的婦人
[00:03:53.300 --> 00:03:54.660]  她有一個兒子
[00:03:54.660 --> 00:03:58.020]  兒子的爸爸是一個埃及人
[00:03:58.020 --> 00:03:59.220]  在這個情況裏面
[00:03:59.220 --> 00:04:03.020]  問題就不是因為他跟一個外邦人結了婚
[00:04:03.020 --> 00:04:05.500]  我們不知道背景是甚麼
[00:04:05.500 --> 00:04:10.580]  但是可能他在埃及的時候已經結了婚
[00:04:10.580 --> 00:04:13.820]  問題是她的兒子
[00:04:13.820 --> 00:04:16.900]  是詛咒了耶和華 涉逐了她的命
[00:04:16.900 --> 00:04:20.100]  然後他們說怎麼辦
[00:04:20.100 --> 00:04:23.420]  於是我們先囚禁住他
[00:04:23.420 --> 00:04:25.220]  然後我們去問一下耶和華
[00:04:25.220 --> 00:04:28.100]  結果耶和華也頒了一個審判
[00:04:28.100 --> 00:04:31.580]  就是每人要用石頭打死這個人
[00:04:31.580 --> 00:04:35.140]  我也想你比較明白一點
[00:04:35.140 --> 00:04:41.780]  我估計不是因為這個人不小心說了她的粗口
[00:04:41.780 --> 00:04:46.180]  粗口裏面有上帝的名字或者耶穌
[00:04:46.180 --> 00:04:50.940]  今天你打開電視或者外國片
[00:04:50.940 --> 00:04:53.340]  都會經常說耶穌
[00:04:53.340 --> 00:04:54.700]  但都不是好東西
[00:04:54.700 --> 00:04:58.100]  不是因為她說了一句粗口不小心
[00:04:58.100 --> 00:05:01.940]  而是這個人心裏面根本是不認識
[00:05:01.940 --> 00:05:05.340]  或者不相信、不愛慕耶和華
[00:05:05.340 --> 00:05:07.940]  而這個涉逐是一個堅持的涉逐
[00:05:07.940 --> 00:05:12.140]  即是說就算她犯了錯她都是不願意悔改
[00:05:12.140 --> 00:05:14.220]  於是在這樣的情況之下
[00:05:14.220 --> 00:05:18.140]  上帝施行了審判
[00:05:18.140 --> 00:05:22.860]  我想你將這些事歷歷在目記在你的心裏面
[00:05:22.860 --> 00:05:27.340]  因為去到今天我們所說的民訴記
[00:05:27.340 --> 00:05:32.820]  你會發現原來以色列整班人都是這樣的
[00:05:32.820 --> 00:05:35.020]  他們都是叛逆之子
[00:05:35.020 --> 00:05:38.300]  就不只是那一個兩個
[00:05:38.300 --> 00:05:44.980]  而是他們整個第一代出了埃及的人都是叛逆的
[00:05:44.980 --> 00:05:48.260]  題目是「曠野中的大叛逆」
[00:05:48.260 --> 00:05:50.220]  我們正在讀的是民訴記
[00:05:50.220 --> 00:05:52.980]  民訴記說些甚麼呢
[00:05:52.980 --> 00:05:55.940]  民訴就是數民
[00:05:55.940 --> 00:05:58.220]  你將字兩個吊一吊就是了
[00:05:58.220 --> 00:06:01.900]  民訴記最出名的當然就是數人
[00:06:01.900 --> 00:06:03.420]  所以叫民訴記
[00:06:03.420 --> 00:06:07.060]  但它數人又不是我們所謂的人口普查
[00:06:07.060 --> 00:06:08.860]  我不知道香港多久做一次
[00:06:08.860 --> 00:06:11.500]  有些地方十年做一次人口普查
[00:06:11.500 --> 00:06:13.820]  對於社會的發展
[00:06:13.820 --> 00:06:17.060]  或者對於社會的計劃是很重要的
[00:06:17.060 --> 00:06:19.420]  但當你去看民訴記的時候
[00:06:19.420 --> 00:06:22.780]  你發現它不是普通的人口普查
[00:06:22.780 --> 00:06:25.140]  第一它數的是男人
[00:06:25.140 --> 00:06:29.500]  第二它數的是二十歲以上的男人
[00:06:29.500 --> 00:06:30.940]  第三很有趣的
[00:06:30.940 --> 00:06:33.580]  它不是數一次它數了兩次
[00:06:33.580 --> 00:06:37.780]  所以民訴記的故事其實是在說
[00:06:37.780 --> 00:06:40.460]  在這兩次的數民
[00:06:40.460 --> 00:06:42.260]  或者點藍釘
[00:06:42.260 --> 00:06:46.300]  二十歲以上的藍釘中間發生了甚麼事呢
[00:06:46.300 --> 00:06:47.980]  就是我的題目
[00:06:47.980 --> 00:06:51.180]  就是「曠野中的大叛逆」
[00:06:51.180 --> 00:06:55.900]  我想和你很快看看第一次點人和第二次點人
[00:06:55.900 --> 00:07:00.020]  這個是我們的框架或者是我們的背景
[00:07:00.020 --> 00:07:01.860]  民訴記第一章第一節
[00:07:01.860 --> 00:07:06.580]  「以色列人出埃及地球第二年二月初一」
[00:07:06.580 --> 00:07:11.020]  你想想他們其實在西奈山那裏留了一年
[00:07:11.020 --> 00:07:13.420]  現在已經過了一年了
[00:07:13.420 --> 00:07:14.420]  怎樣呢
[00:07:14.420 --> 00:07:15.980]  過了一年之後可以動了
[00:07:15.980 --> 00:07:17.060]  動了之前
[00:07:17.060 --> 00:07:20.700]  上帝就做了一個動作叫他們點人數
[00:07:20.700 --> 00:07:26.380]  「耶和華在西奈曠野在會幕中吩咐摩西說」
[00:07:26.380 --> 00:07:31.100]  「你要按宗族、富家、人名的數目計算」
[00:07:31.100 --> 00:07:35.580]  「傳會眾點數所有的藍丁、以色列人中」
[00:07:35.580 --> 00:07:38.900]  「二十歲或以上能出去打仗」
[00:07:38.900 --> 00:07:42.980]  「你和阿倫要按照他們的對五點數」
[00:07:42.980 --> 00:07:43.980]  所以很重要的
[00:07:43.980 --> 00:07:46.100]  他是在預備打仗
[00:07:46.100 --> 00:07:47.100]  為甚麼呢
[00:07:47.100 --> 00:07:50.660]  因為他要開始在那個曠野前行
[00:07:50.660 --> 00:07:52.300]  有很多其他的民族
[00:07:52.300 --> 00:07:54.620]  也都要進入迦蘭地
[00:07:54.620 --> 00:07:56.580]  也都要打仗的
[00:07:56.580 --> 00:07:58.020]  這是第一次的點數
[00:07:58.020 --> 00:08:03.060]  第二次的點數就由第一張跳到二十六張
[00:08:03.060 --> 00:08:05.420]  我知道你們看不清楚
[00:08:05.420 --> 00:08:07.300]  民訴記有三十六張
[00:08:07.300 --> 00:08:09.100]  第一次點人數是第一張
[00:08:09.100 --> 00:08:11.620]  第二次點人數是第二十六張
[00:08:11.620 --> 00:08:15.180]  你先大概記住
[00:08:15.180 --> 00:08:16.700]  民訴記第二十六張
[00:08:16.700 --> 00:08:19.940]  一開播的時候我們沒有看第二十五張
[00:08:19.940 --> 00:08:22.020]  最後我們會看一點點的
[00:08:22.020 --> 00:08:23.540]  一開播的時候是甚麼呢
[00:08:23.540 --> 00:08:25.220]  瘟疫過了之後
[00:08:25.220 --> 00:08:26.180]  你馬上想一下
[00:08:26.180 --> 00:08:28.300]  瘟疫過了之後會發生甚麼事
[00:08:28.300 --> 00:08:30.100]  稍後我們會看一點點的
[00:08:30.100 --> 00:08:30.980]  瘟疫過了之後
[00:08:30.980 --> 00:08:32.900]  總之大叛逆
[00:08:32.900 --> 00:08:34.220]  大叛逆之後
[00:08:34.220 --> 00:08:38.540]  「對摩西和阿倫祭司的兒子」
[00:08:38.540 --> 00:08:40.060]  「以利亞薩」
[00:08:40.060 --> 00:08:43.540]  你看看再不是阿倫做祭司
[00:08:43.540 --> 00:08:44.740]  是阿倫的兒子
[00:08:44.740 --> 00:08:45.260]  為甚麼呢
[00:08:45.260 --> 00:08:47.780]  因為中間過了三十八年
[00:08:47.780 --> 00:08:49.700]  或者Round Number就是四十年
[00:08:49.700 --> 00:08:52.420]  中間已經過了一代了
[00:08:52.420 --> 00:08:54.060]  「對以利亞薩說」
[00:08:54.060 --> 00:08:56.140]  「你們要將以色列傳會」
[00:08:56.140 --> 00:08:58.940]  「縱按他們的父家凡二十歲以上」
[00:08:58.940 --> 00:09:03.500]  「能出去為以色列打仗的計算總數」
[00:09:03.500 --> 00:09:07.740]  「摩西和以利亞薩祭司在摩亞的平原」
[00:09:07.740 --> 00:09:10.020]  現在之前在西奈山那裏
[00:09:10.020 --> 00:09:11.860]  剛剛出了埃及沒多久
[00:09:11.860 --> 00:09:13.460]  現在在摩亞的平原
[00:09:13.460 --> 00:09:14.780]  摩亞的平原在哪裏呢
[00:09:14.780 --> 00:09:19.260]  就是對著耶利哥約旦河邊
[00:09:19.260 --> 00:09:22.420]  即是說他們已經很接近迦南地了
[00:09:22.420 --> 00:09:24.820]  或者現在準備進入迦南地了
[00:09:24.820 --> 00:09:27.700]  「與耶利哥相對的約旦河邊」
[00:09:27.700 --> 00:09:32.260]  「在摩亞的平原裏點數」
[00:09:32.260 --> 00:09:35.220]  文素記是在說兩次點人
[00:09:35.220 --> 00:09:37.700]  中間所發生四十年的事情
[00:09:37.700 --> 00:09:38.580]  或者三十八年
[00:09:38.580 --> 00:09:40.380]  如果你要更精準
[00:09:40.380 --> 00:09:43.220]  那麼中間那四十年發生了甚麼事呢
[00:09:43.220 --> 00:09:48.500]  簡單來說就是在抗疫裏面的大叛逆
[00:09:48.500 --> 00:09:50.260]  文素記神學家說
[00:09:50.260 --> 00:09:53.300]  你可以用一句說話或者兩句說話來總結
[00:09:53.300 --> 00:09:55.940]  就是舊的一代的過去
[00:09:55.940 --> 00:09:57.420]  新的一代的誕生
[00:09:57.420 --> 00:09:59.300]  或者說得更好就是
[00:09:59.300 --> 00:10:04.140]  舊一代的死亡
[00:10:04.140 --> 00:10:06.500]  新的一代的誕生
[00:10:06.500 --> 00:10:08.180]  我不知道你們有沒有想過
[00:10:08.180 --> 00:10:12.980]  為甚麼要他們在曠野裏行三十八年
[00:10:12.980 --> 00:10:14.260]  等第一代死了
[00:10:14.260 --> 00:10:15.820]  為甚麼上帝不一次過
[00:10:15.820 --> 00:10:19.220]  把所有第一代的全部殺掉
[00:10:19.220 --> 00:10:20.060]  你想想
[00:10:20.060 --> 00:10:22.180]  如果你一次過把我們教會裏面
[00:10:22.180 --> 00:10:25.460]  二十歲以上的藍丁全部殺死的話
[00:10:25.460 --> 00:10:26.300]  你想死了
[00:10:26.300 --> 00:10:27.820]  那誰去奉獻呢
[00:10:27.820 --> 00:10:30.100]  這個不是錢的問題
[00:10:30.100 --> 00:10:31.140]  大家明白了
[00:10:31.140 --> 00:10:34.140]  你想想如果他們那班人
[00:10:34.140 --> 00:10:35.660]  即是一二百萬人
[00:10:35.660 --> 00:10:37.380]  突然間把所有藍丁
[00:10:37.380 --> 00:10:38.660]  其實我不知道你有沒有看過
[00:10:38.660 --> 00:10:39.860]  他們數了多少人
[00:10:39.860 --> 00:10:42.540]  兩次數到都是差不多六十萬的
[00:10:42.540 --> 00:10:45.020]  你把六十萬藍丁一次過殺死
[00:10:45.020 --> 00:10:46.300]  那誰去保護
[00:10:46.300 --> 00:10:48.860]  誰去照顧他們的小朋友
[00:10:48.860 --> 00:10:53.740]  於是就跟他們慢慢慢慢慢慢
[00:10:53.740 --> 00:10:56.340]  這個長遠的慢慢過去
[00:10:56.340 --> 00:10:58.700]  也都令他們開始明白
[00:10:58.700 --> 00:11:02.740]  他們的罪是多討厭
[00:11:02.740 --> 00:11:05.580]  令上帝是非常之討厭
[00:11:05.580 --> 00:11:07.660]  而上帝要用三十八年
[00:11:07.660 --> 00:11:09.940]  將一代的人完全殺光
[00:11:09.940 --> 00:11:14.020]  所以主題是舊一代的死亡
[00:11:14.020 --> 00:11:15.540]  或者被審判
[00:11:15.540 --> 00:11:17.980]  新一代的誕生
[00:11:17.980 --> 00:11:21.820]  但新一代會不會重蹈覆轍呢
[00:11:21.820 --> 00:11:24.500]  這個是一個未知之數的
[00:11:24.500 --> 00:11:27.620]  因為如果你去看文數記的時候
[00:11:27.620 --> 00:11:30.420]  你看到最後你都會問一個問題
[00:11:30.420 --> 00:11:32.060]  現在新一代興起了
[00:11:32.060 --> 00:11:33.220]  新一代誕生了
[00:11:33.220 --> 00:11:34.460]  不是很清楚
[00:11:34.460 --> 00:11:35.540]  新一代誕生了
[00:11:35.540 --> 00:11:37.940]  那新一代會不會重蹈覆轍
[00:11:37.940 --> 00:11:41.060]  去回第一代的抗野中的大叛逆呢
[00:11:41.060 --> 00:11:43.060]  這個是一個未知之數
[00:11:43.060 --> 00:11:44.380]  如果你去到下個星期
[00:11:44.380 --> 00:11:46.060]  我們再回來看生命記的時候
[00:11:46.060 --> 00:11:47.780]  摩西完結的時候
[00:11:47.780 --> 00:11:49.660]  都是未知之數的
[00:11:49.660 --> 00:11:53.900]  所以摩西最後是不斷強調一樣東西
[00:11:53.900 --> 00:11:57.180]  因為生命記是摩西臨死之前
[00:11:57.180 --> 00:11:58.660]  最後的遺言
[00:11:58.660 --> 00:11:59.780]  或者他的講道
[00:11:59.780 --> 00:12:00.700]  一直都是講
[00:12:00.700 --> 00:12:02.300]  心受割禮心愛主
[00:12:02.300 --> 00:12:05.620]  其實是強調他們必須要真正的悔改
[00:12:05.620 --> 00:12:07.900]  如果不是他們會好像
[00:12:07.900 --> 00:12:09.860]  他們之前那一代那樣
[00:12:09.860 --> 00:12:12.740]  一樣被上帝所審判
[00:12:12.740 --> 00:12:14.340]  是未知之數的
[00:12:14.340 --> 00:12:15.580]  那你要什麼時候才知道呢
[00:12:15.580 --> 00:12:16.700]  那你要繼續看下去
[00:12:16.700 --> 00:12:20.220]  看下去就超越我們這個範疇
[00:12:20.220 --> 00:12:21.980]  看下去之後那本書是什麼呢
[00:12:21.980 --> 00:12:23.060]  《約書亞記》
[00:12:23.060 --> 00:12:25.540]  那你發現去到《約書亞記》那裡
[00:12:25.540 --> 00:12:26.580]  都未知的
[00:12:26.580 --> 00:12:28.340]  因為《約書亞記》最後完的時候
[00:12:28.340 --> 00:12:28.940]  又是說
[00:12:28.940 --> 00:12:30.100]  至於我和我家
[00:12:30.100 --> 00:12:31.140]  我必服侍上帝
[00:12:31.140 --> 00:12:33.180]  那你們呢
[00:12:33.180 --> 00:12:35.140]  所以你要再看下去
[00:12:35.140 --> 00:12:37.900]  再看下去那本書就叫《史詩記》
[00:12:37.900 --> 00:12:39.940]  你去到《史詩記》你就知道
[00:12:39.940 --> 00:12:41.740]  原來第二代和第一代
[00:12:41.740 --> 00:12:44.300]  一樣這麼壞
[00:12:44.300 --> 00:12:45.660]  就玩完了
[00:12:45.660 --> 00:12:47.820]  所以我們要你知道
[00:12:47.820 --> 00:12:51.700]  不過我們現在看的《文素記》是不知道的
[00:12:51.700 --> 00:12:53.140]  我們還未知道
[00:12:53.140 --> 00:12:57.060]  但是第一代的壞事已經出來了
[00:12:57.060 --> 00:13:01.500]  於是他用第一代的故事來警戒我們
[00:13:01.500 --> 00:13:02.300]  不要這樣
[00:13:02.300 --> 00:13:03.820]  當然我們知道第二代也是這樣
[00:13:03.820 --> 00:13:05.180]  第三代可能也是這樣
[00:13:05.180 --> 00:13:06.100]  結果他們
[00:13:06.100 --> 00:13:07.220]  秘魯、巴比倫
[00:13:07.220 --> 00:13:09.580]  這些全部都是重蹈覆轍
[00:13:09.580 --> 00:13:12.180]  我不知道我們算是第幾代
[00:13:12.180 --> 00:13:13.500]  新約的《聖經》來說
[00:13:13.500 --> 00:13:16.300]  你猜這些東西寫下來給我們做什麼呢?
[00:13:16.300 --> 00:13:17.820]  警戒我們
[00:13:17.820 --> 00:13:18.780]  警戒我們什麼?
[00:13:18.780 --> 00:13:21.660]  不可以好像以色列人那樣
[00:13:21.660 --> 00:13:23.500]  所以我經常都說
[00:13:23.500 --> 00:13:25.020]  如果你正在看這本《聖經》
[00:13:25.020 --> 00:13:26.500]  突然間你覺得
[00:13:26.500 --> 00:13:28.300]  舊約真的很適合我看
[00:13:28.300 --> 00:13:30.740]  舊約的人和我很親切
[00:13:30.740 --> 00:13:31.980]  他們經常這麼叛逆
[00:13:31.980 --> 00:13:34.460]  我都很無信
[00:13:34.460 --> 00:13:35.180]  沒有信心
[00:13:35.180 --> 00:13:37.700]  上帝我又叛逆一下你
[00:13:37.700 --> 00:13:38.820]  那你就慘了
[00:13:38.820 --> 00:13:42.660]  你不要以為我們現在有耶穌做免死金牌
[00:13:42.660 --> 00:13:45.460]  不是這樣的
[00:13:45.460 --> 00:13:47.420]  是如果我們的生命
[00:13:47.420 --> 00:13:50.100]  是好像他們這樣的時候
[00:13:50.100 --> 00:13:51.500]  那就是告訴你
[00:13:51.500 --> 00:13:56.300]  你是重蹈覆轍之前這麼多代所犯的事情
[00:13:56.300 --> 00:13:57.540]  而上帝
[00:13:57.540 --> 00:13:59.780]  上帝是一個很堅定的上帝
[00:13:59.780 --> 00:14:01.420]  上帝是很公平的
[00:14:01.420 --> 00:14:02.900]  公平公正的
[00:14:02.900 --> 00:14:04.700]  是恆久不變的
[00:14:04.700 --> 00:14:09.540]  如果當時的人不能進入最後的認許之地
[00:14:09.540 --> 00:14:11.820]  你以為你和我可以進去嗎?
[00:14:11.820 --> 00:14:13.100]  當然不行
[00:14:13.100 --> 00:14:15.060]  好,我們回來這裡說
[00:14:15.060 --> 00:14:16.700]  慢慢地你一直記住
[00:14:16.700 --> 00:14:18.700]  你會看到這件事的
[00:14:18.700 --> 00:14:20.660]  如果你問一個猶太的拉比
[00:14:20.660 --> 00:14:22.380]  你說文素記是說什麼呢?
[00:14:22.380 --> 00:14:24.580]  他就不會跟你說數文的
[00:14:24.580 --> 00:14:25.580]  他會說
[00:14:25.580 --> 00:14:29.460]  在曠野途中所發生的事情
[00:14:29.460 --> 00:14:30.980]  in the wilderness
[00:14:30.980 --> 00:14:33.020]  那實在這本書就是說
[00:14:33.020 --> 00:14:34.460]  曠野途中的事情
[00:14:34.460 --> 00:14:36.580]  曠野途中發生了什麼事情呢?
[00:14:36.580 --> 00:14:39.020]  很簡單的
[00:14:39.020 --> 00:14:41.740]  曠野途中裡面發生兩件事
[00:14:41.740 --> 00:14:43.980]  在這本文素記裡面
[00:14:43.980 --> 00:14:46.820]  曠野途中的叛逆
[00:14:46.820 --> 00:14:49.860]  但是我也給一點正面的東西
[00:14:49.860 --> 00:14:52.860]  在曠野途中的認許
[00:14:52.860 --> 00:14:55.500]  又說對於這些叛逆是審判
[00:14:55.500 --> 00:14:57.860]  所以你說曠野途中的叛逆
[00:14:57.860 --> 00:15:00.180]  你可以加上審判
[00:15:00.180 --> 00:15:01.580]  但是另一方面
[00:15:01.580 --> 00:15:05.380]  你會在這本書裡面看到一些
[00:15:05.380 --> 00:15:06.740]  希望、盼望
[00:15:06.740 --> 00:15:09.380]  盼望是儘管意識的人
[00:15:09.380 --> 00:15:10.860]  是這麼壞
[00:15:10.860 --> 00:15:15.460]  上帝是不斷給他們的認許
[00:15:15.460 --> 00:15:16.900]  但是說到這裡
[00:15:16.900 --> 00:15:20.260]  你一定要很小心仔細去想想
[00:15:20.260 --> 00:15:23.860]  認許就不是代表第一代人
[00:15:23.860 --> 00:15:27.100]  儘管他們這麼叛逆、反叛
[00:15:27.100 --> 00:15:29.500]  他們的罪就得到寬恕
[00:15:29.500 --> 00:15:30.900]  你要小心明白
[00:15:30.900 --> 00:15:34.260]  所以我特意寫曠野中的認許
[00:15:34.260 --> 00:15:38.060]  我不是說曠野中的寬恕
[00:15:38.060 --> 00:15:40.100]  上帝有沒有寬恕這群人呢?
[00:15:40.100 --> 00:15:41.740]  答案是沒有的
[00:15:41.740 --> 00:15:42.740]  為什麼沒有?
[00:15:42.740 --> 00:15:45.820]  是因為他們根本沒有悔改
[00:15:45.820 --> 00:15:49.300]  悔改的就有得寬恕
[00:15:49.300 --> 00:15:50.740]  不悔改是沒有的
[00:15:50.740 --> 00:15:52.540]  所以這個認許基本上
[00:15:52.540 --> 00:15:55.460]  不是給死在曠野那裡的那群人
[00:15:55.460 --> 00:15:58.820]  這個認許是給第二代的
[00:15:58.820 --> 00:16:00.260]  你明白嗎?
[00:16:00.260 --> 00:16:03.180]  所以你要很小心去演繹這件事
[00:16:03.180 --> 00:16:05.380]  不要以為因為上帝
[00:16:05.380 --> 00:16:07.100]  在這本書裡面有很多的認許
[00:16:07.100 --> 00:16:09.100]  其中一個認許你會看到的
[00:16:09.100 --> 00:16:12.420]  就是那個卑林巴蘭
[00:16:12.420 --> 00:16:17.300]  人家給他錢叫他去詛咒以色列
[00:16:17.300 --> 00:16:20.180]  然後他一詛咒就詛咒不了
[00:16:20.180 --> 00:16:22.300]  於是他就祝福了
[00:16:22.300 --> 00:16:23.820]  但是我想問你
[00:16:23.820 --> 00:16:26.340]  他的祝福是不是代表第一代的人
[00:16:26.340 --> 00:16:27.860]  儘管他們叛逆
[00:16:27.860 --> 00:16:30.620]  仍然是蒙上帝的福氣?
[00:16:30.620 --> 00:16:31.900]  不是的
[00:16:31.900 --> 00:16:32.900]  不是這樣的意思
[00:16:32.900 --> 00:16:34.860]  他的祝福是在說
[00:16:34.860 --> 00:16:38.620]  一個認許認許給將來的人
[00:16:38.620 --> 00:16:42.860]  將來的人如果他們會謹守遵行
[00:16:42.860 --> 00:16:44.580]  然後也會說
[00:16:44.580 --> 00:16:46.740]  或者是你用生命記的terminology
[00:16:46.740 --> 00:16:49.780]  就是心受割禮心愛主的話
[00:16:49.780 --> 00:16:53.460]  那麼這個福氣就必臨到他們
[00:16:53.460 --> 00:16:56.740]  也都通過他們會去到整個世界
[00:16:56.740 --> 00:16:58.500]  所有這些的認許
[00:16:58.500 --> 00:17:03.660]  其實都是從創世紀阿伯拉罕的認許開始的
[00:17:03.660 --> 00:17:05.820]  所以我們要回去讀一下
[00:17:05.820 --> 00:17:06.940]  要對阿伯蘭說
[00:17:06.940 --> 00:17:09.540]  你要離開本地本族父家
[00:17:09.540 --> 00:17:13.260]  往我所要指示你的地方去
[00:17:13.260 --> 00:17:15.420]  我必使你們成為大國
[00:17:15.420 --> 00:17:17.780]  我必賜福給你
[00:17:17.780 --> 00:17:19.540]  使你的名偉大
[00:17:19.540 --> 00:17:21.340]  你要使別人得福
[00:17:21.340 --> 00:17:23.540]  你去到文數記的時候
[00:17:23.540 --> 00:17:27.620]  你已經開始感覺到他們真的成為大國了
[00:17:27.620 --> 00:17:29.660]  你記不記得在阿伯拉罕
[00:17:29.660 --> 00:17:31.980]  上帝給阿伯蘭這個認許的時候
[00:17:31.980 --> 00:17:34.820]  他連個竇子都生不出來
[00:17:34.820 --> 00:17:36.820]  一個都沒有的
[00:17:36.820 --> 00:17:39.740]  你現在去到這個文數記的時候
[00:17:39.740 --> 00:17:42.820]  你只是點藍釘都點了60萬
[00:17:42.820 --> 00:17:43.620]  是不是
[00:17:43.620 --> 00:17:48.340]  是不是上帝已經在承受這個很偉大的認許
[00:17:48.340 --> 00:17:50.380]  他真的成為大國
[00:17:50.380 --> 00:17:51.300]  然後呢
[00:17:51.300 --> 00:17:52.780]  如果他們聽上帝的話
