
[00:00:00.000 --> 00:00:02.440]  弟兄妹平安
[00:05:41.120 --> 00:05:42.720]  怎麼這麼黑啊
[00:05:42.720 --> 00:05:45.220]  誰把總開康關掉了
[00:05:45.220 --> 00:05:50.160]  神做了一件最簡單但最具震撼力的事情
[00:05:50.160 --> 00:05:52.000]  在創世紀一章三節說
[00:05:52.000 --> 00:05:56.540]  神說要有光就有的光
[00:05:56.540 --> 00:06:01.400]  請注意 神不是在心裡想要有光
[00:06:01.400 --> 00:06:05.440]  祂是開口宣告要有光
[00:06:05.440 --> 00:06:08.140]  這個是一個主動的介入
[00:06:08.140 --> 00:06:12.820]  神拒絕讓混亂變成最終的結局
[00:06:12.820 --> 00:06:14.420]  神要用真理的光
[00:06:14.420 --> 00:06:18.420]  在混亂當中切出一條光明的路
[00:06:18.420 --> 00:06:22.500]  因為光才是帶來秩序的關鍵
[00:06:22.500 --> 00:06:24.800]  就像舊約的約瑟
[00:06:24.800 --> 00:06:26.460]  他是父親最愛的小兒子
[00:06:26.460 --> 00:06:30.400]  還穿著父親給他的限量版彩衣
[00:06:30.400 --> 00:06:32.240]  但是在一天之內
[00:06:32.240 --> 00:06:37.240]  他的人生就遭遇史詩級的空虛混沌
[00:06:37.240 --> 00:06:40.120]  他被他的親哥哥扒光衣服丟到坑裡面
[00:06:40.120 --> 00:06:44.180]  當作特價品賣到埃及當奴隸
[00:06:44.180 --> 00:06:48.520]  然後他好不容易在老闆家拼出一點業績
[00:06:48.520 --> 00:06:52.160]  又被老闆娘誣陷性騷擾
[00:06:52.160 --> 00:06:54.460]  直接就被打入大牢
[00:06:54.460 --> 00:06:57.560]  如果你是約瑟有沒有理由崩潰啊
[00:06:57.560 --> 00:07:00.000]  有沒有理由抱怨上帝不公啊
[00:07:00.000 --> 00:07:01.760]  當然有啊
[00:07:01.760 --> 00:07:05.500]  但是聖經記載約瑟在監獄裡做什麼
[00:07:05.500 --> 00:07:09.440]  聖經記載他在監獄裡管理所有囚犯
[00:07:09.440 --> 00:07:10.780]  後來法老做惡夢
[00:07:10.780 --> 00:07:14.720]  埃及陷入國家級的空虛混沌
[00:07:14.720 --> 00:07:16.020]  約瑟被叫出來
[00:07:16.020 --> 00:07:18.520]  他沒有抱怨過去的遭遇
[00:07:18.520 --> 00:07:24.960]  他條理分明宣告未來14年的國家糧食管理計畫
[00:07:24.960 --> 00:07:27.020]  你們發現了嗎弟兄姊妹
[00:07:27.020 --> 00:07:29.260]  約瑟走到哪裡
[00:07:29.260 --> 00:07:33.500]  就讓那裡的混亂變成秩序
[00:07:33.500 --> 00:07:37.440]  在主人家他把混亂的家務理順
[00:07:37.440 --> 00:07:41.680]  在監獄裡面他把凶惡的犯人理順
[00:07:41.680 --> 00:07:46.540]  在埃及的皇宮他把國家糧食理順
[00:07:46.540 --> 00:07:48.240]  為什麼
[00:07:48.240 --> 00:07:50.920]  因為他心裡有神的光
[00:07:50.920 --> 00:07:54.180]  他知道神與他同在
[00:07:54.180 --> 00:07:59.560]  所以他能夠在黑暗當中創造秩序
[00:07:59.560 --> 00:08:02.800]  那麼這個對我們今天的生活有什麼意義
[00:08:02.800 --> 00:08:03.760]  弟兄姊妹
[00:08:03.760 --> 00:08:06.900]  當你的生活陷入混亂
[00:08:06.900 --> 00:08:09.400]  比如當你回到家發現家裡氣氛很糟
[00:08:09.400 --> 00:08:11.100]  孩子吵鬧
[00:08:11.100 --> 00:08:14.100]  這個配偶說話還帶刺
[00:08:14.100 --> 00:08:16.840]  這是家裡的空虛混沌
[00:08:16.840 --> 00:08:19.540]  這個時候你不要跟著大吼大叫
[00:08:19.540 --> 00:08:23.120]  這個只會讓黑暗加深
[00:08:23.120 --> 00:08:26.880]  你要成為那個宣告光的人
[00:08:26.880 --> 00:08:29.780]  當然我不是說你要去講一些虛情假意
[00:08:29.780 --> 00:08:32.700]  只想逃避問題的場面話
[00:08:32.700 --> 00:08:37.260]  宣告光也不是鴕鳥般的自我催眠
[00:08:37.260 --> 00:08:42.700]  宣告光是要引導神的真理
[00:08:42.700 --> 00:08:45.880]  進入混亂當中
[00:08:45.880 --> 00:08:50.440]  因為只有真理的光才能夠恢復秩序
[00:08:50.440 --> 00:08:52.280]  沒有真理的光
[00:08:52.280 --> 00:08:56.020]  那只不過是一個虛偽的好話而已
[00:08:56.020 --> 00:08:57.780]  沒有真理的秩序
[00:08:57.780 --> 00:09:01.920]  只是自欺欺人的粉飾太平
[00:09:01.920 --> 00:09:02.820]  弟兄姊妹
[00:09:02.820 --> 00:09:07.020]  我們常常誤解什麼叫做和睦
[00:09:07.020 --> 00:09:08.500]  我們以為說我們只要不吵架
[00:09:08.500 --> 00:09:10.660]  大家都裝著笑臉
[00:09:10.660 --> 00:09:14.240]  用著一種屬靈的術語彼此敷衍
[00:09:14.240 --> 00:09:15.440]  這個叫光
[00:09:15.440 --> 00:09:18.340]  錯了這個不是光
[00:09:18.340 --> 00:09:22.380]  想想看當一段關係有一些隱藏的裂痕
[00:09:22.380 --> 00:09:25.580]  當一個人的生命有未對付的罪
[00:09:25.580 --> 00:09:29.980]  當浮世的當中充滿人的意識跟血氣
[00:09:29.980 --> 00:09:31.520]  你卻走到他們面前說
[00:09:31.520 --> 00:09:34.280]  平安了平安了沒事了
[00:09:34.280 --> 00:09:35.820]  這個是宣告光嗎
[00:09:35.820 --> 00:09:37.520]  不是的
[00:09:37.520 --> 00:09:39.920]  閻麗美書早有一個嚴厲的警告
[00:09:39.920 --> 00:09:44.160]  說他們輕輕忽忽的醫治我百姓的損傷
[00:09:44.160 --> 00:09:47.200]  說平安了平安了
[00:09:47.200 --> 00:09:51.140]  其實沒有平安啦
[00:09:51.140 --> 00:09:53.800]  還記得大胃王嗎
[00:09:53.800 --> 00:09:55.740]  當他奪人妻子
[00:09:55.740 --> 00:09:59.380]  甚至還借刀殺了對方的丈夫
[00:09:59.380 --> 00:10:04.020]  他用君王的權力把一切掩蓋得天衣無縫
[00:10:04.020 --> 00:10:07.660]  在皇宮裡面沒有人敢提這件事情
[00:10:07.660 --> 00:10:11.020]  是不是很和睦啊非常和睦啊
[00:10:11.020 --> 00:10:16.120]  國政依然運行祭祀仍然照舊
[00:10:16.120 --> 00:10:20.140]  但這是虛假的秩序
[00:10:20.140 --> 00:10:22.740]  所以神就差遣了先知拿丹
[00:10:22.740 --> 00:10:24.300]  拿丹走到大胃的面前
[00:10:24.300 --> 00:10:26.500]  他沒有昧著良心說好
[00:10:26.500 --> 00:10:30.080]  大胃啊我宣告你以後一定會得勝
[00:10:30.080 --> 00:10:31.940]  拿丹沒有這麼講
[00:10:31.940 --> 00:10:37.980]  相反的拿丹講了一個有錢人奪走窮人楊高的故事
[00:10:37.980 --> 00:10:41.360]  哇大胃聽了蹊蹺生煙啊
[00:10:41.360 --> 00:10:45.500]  說什麼行這事的人該死
[00:10:45.500 --> 00:10:48.560]  結果拿丹如同閃電一樣
[00:10:48.560 --> 00:10:51.940]  把真理的光直直刺進了大胃靈魂的深處
[00:10:51.940 --> 00:10:56.000]  他指著大胃的鼻子說你就是那人啊
[00:10:56.000 --> 00:10:57.640]  弟兄姊妹啊
[00:10:57.640 --> 00:11:00.740]  這句話聽了多刺耳啊
[00:11:00.740 --> 00:11:06.940]  他瞬間擊碎了大胃苦心經營的虛假秩序
[00:11:06.940 --> 00:11:08.640]  但請問
[00:11:08.640 --> 00:11:12.420]  拿丹這句話是光嗎?絕對是
[00:11:12.420 --> 00:11:15.660]  這句話是真理嗎?毫無疑問
[00:11:15.660 --> 00:11:18.760]  正因為這一句不妥協的真理
[00:11:18.760 --> 00:11:23.160]  大胃在神的面前徹底的破碎
[00:11:23.160 --> 00:11:29.060]  然後寫下了流傳千古的詩篇51篇
[00:11:29.060 --> 00:11:31.000]  說神啊
[00:11:31.000 --> 00:11:34.800]  求祢為我造清潔的心
[00:11:34.800 --> 00:11:40.220]  使我裡面重新有正直的靈啊
[00:11:40.220 --> 00:11:45.680]  大胃的生命因為這一道刺痛的真理之光
[00:11:45.680 --> 00:11:50.220]  從道德的混亂當中被拯救回來
[00:11:50.220 --> 00:11:55.260]  真正屬靈的次序重新在祂裡面恢復
[00:11:55.260 --> 00:11:57.560]  當然我不是說等一下你聽完道之後
[00:11:57.560 --> 00:12:00.460]  你馬上跑去對你討厭的牧師或弟兄姊妹
[00:12:00.460 --> 00:12:03.900]  指著大胃鼻子說你就是這人啊
[00:12:03.900 --> 00:12:07.540]  宣告光是誠實
[00:12:07.540 --> 00:12:12.380]  但有愛心的去宣告神的真理啊
[00:12:12.380 --> 00:12:16.820]  唯有當虛假的舊秩序被真理的光拆毀
[00:12:16.820 --> 00:12:22.220]  神聖潔真實的新的次序才能夠被建立起來
[00:12:22.220 --> 00:12:24.060]  所以面對生命的混亂
[00:12:24.060 --> 00:12:26.860]  也許你要心平氣和的對你的配偶說
[00:12:26.860 --> 00:12:28.220]  親愛的
[00:12:28.220 --> 00:12:30.860]  我們不能再繼續這樣下去了
[00:12:30.860 --> 00:12:32.500]  我們之間失去了神的愛
[00:12:32.500 --> 00:12:36.000]  我們必須要一起面對問題啊
[00:12:36.000 --> 00:12:40.400]  我們必須一起跪下來在神面前悔改啊
[00:12:40.400 --> 00:12:42.800]  當你面對混亂的財務狀況
[00:12:42.800 --> 00:12:46.140]  不能成天只是宣告上帝的祝福啊
[00:12:46.140 --> 00:12:50.080]  你要邀請神的靈運行在你的帳簿上面啊
[00:12:50.080 --> 00:12:51.720]  禱告說神啊
[00:12:51.720 --> 00:12:53.660]  這是我的混亂
[00:12:53.660 --> 00:12:57.060]  但我邀請祢的秩序進來啊
[00:12:57.060 --> 00:13:00.360]  然後用真理的光來審視自己
[00:13:00.360 --> 00:13:05.400]  我是不是在用消費來填補我內心的空虛啊
[00:13:05.400 --> 00:13:06.640]  弟兄姊妹啊
[00:13:06.640 --> 00:13:11.300]  如果我們不承認自己在財務上的貪婪跟無知的話
[00:13:11.300 --> 00:13:13.180]  再怎麼宣告祝福
[00:13:13.180 --> 00:13:16.780]  依然會活在財務的咒詛裡面啊
[00:13:16.780 --> 00:13:21.520]  今天當我們面對同事之間或同工之間的嫉妒紛爭
[00:13:21.520 --> 00:13:23.220]  宣告光
[00:13:23.220 --> 00:13:26.520]  絕不是在開會的時候想講場面話
[00:13:26.520 --> 00:13:29.520]  宣告光是帶著為父為母的心腸
[00:13:29.520 --> 00:13:32.820]  用聖經的真理來勸告這個團隊說
[00:13:32.820 --> 00:13:33.700]  同工們
[00:13:33.700 --> 00:13:37.260]  我們現在的狀態不符合神的喜悅
[00:13:37.260 --> 00:13:39.060]  我們失去了彼此相愛的心
[00:13:39.060 --> 00:13:41.360]  先要停止爭吵
[00:13:41.360 --> 00:13:45.000]  先來彼此認罪互相代酒
[00:13:45.000 --> 00:13:48.440]  這個才是真宣告光啊
[00:13:48.440 --> 00:13:50.080]  弟兄姊妹
[00:13:50.080 --> 00:13:55.420]  我們被呼召不是來世界上做一個粉飾太平的和事佬
[00:13:55.420 --> 00:13:58.080]  常有人說大事化小事小事化無事
[00:13:58.080 --> 00:14:01.560]  其實最後都是敷衍了事
[00:14:01.560 --> 00:14:03.660]  逃避問題妥協真理
[00:14:03.660 --> 00:14:06.820]  讓錯誤跟罪惡繼續蔓延而已
[00:14:06.820 --> 00:14:07.660]  弟兄姊妹
[00:14:07.660 --> 00:14:13.600]  我們被呼召要做真理的註實和根基啊
[00:14:13.600 --> 00:14:16.440]  所以我們口裡要有神的真理
[00:14:16.440 --> 00:14:18.900]  當你帶著真理走進辦公室
[00:14:18.900 --> 00:14:23.140]  那些的說謊作假的黑暗就要退避三色
[00:14:23.140 --> 00:14:25.920]  當你帶著真理回到家中
[00:14:25.920 --> 00:14:30.180]  那些自私苦毒的破口就要被堵住啊
[00:14:30.180 --> 00:14:33.620]  當神在創世紀第一章宣告要有光的時候
[00:14:33.620 --> 00:14:36.660]  那道光是帶著威力的
[00:14:36.660 --> 00:14:39.700]  撕碎了無盡的黑暗
[00:14:39.700 --> 00:14:43.000]  而今天這個創造宇宙的光
[00:14:43.000 --> 00:14:47.140]  這個使死人復活的光就在你們裡面啊
[00:14:47.140 --> 00:14:50.800]  所以不要再用虛假的安慰來麻痺自己
[00:14:50.800 --> 00:14:55.280]  不要再用蜀式的哲學來稀釋神的真理
[00:14:55.280 --> 00:14:58.380]  拿起聖靈的寶劍就是神的道
[00:14:58.380 --> 00:14:59.780]  在你的家庭當中
[00:14:59.780 --> 00:15:00.980]  在你的婚姻當中
[00:15:00.980 --> 00:15:04.120]  在職場在財務在侍奉的每一個角落
[00:15:04.120 --> 00:15:07.920]  大聲勇敢的毫不妥協的宣告神的光
[00:15:07.920 --> 00:15:11.060]  你會發現當神的光發出來
[00:15:11.060 --> 00:15:13.120]  混亂要消失
[00:15:13.120 --> 00:15:15.660]  秩序就要恢復
[00:15:15.660 --> 00:15:18.760]  第二個 用原創取代比較
[00:15:18.760 --> 00:15:23.900]  跟你旁邊講 用原創取代比較
[00:15:23.900 --> 00:15:27.600]  有些時候混亂不是來自於外在的遭遇
[00:15:27.600 --> 00:15:31.180]  而是來自於我們內在的比較
[00:15:31.180 --> 00:15:35.880]  C.S. Lewis 說 驕傲的本質就是競爭
[00:15:35.880 --> 00:15:38.820]  一個人不會因為擁有某樣東西而快樂
[00:15:38.820 --> 00:15:44.320]  他只有在比別人擁有更多的時候才快樂
[00:15:44.320 --> 00:15:47.820]  弟兄姊妹 這個是人生很可悲的現實
[00:15:47.820 --> 00:15:50.360]  但人還是很愛比 對嗎
[00:15:50.360 --> 00:15:53.200]  但請注意 只要你一比
[00:15:53.200 --> 00:15:55.600]  你的快樂跟平安
[00:15:55.600 --> 00:16:00.240]  就開始由別人的生活來決定
[00:16:00.240 --> 00:16:05.040]  想像一下 你原本對生活還算滿意
[00:16:05.040 --> 00:16:07.720]  你開著一台有點年紀
[00:16:07.720 --> 00:16:11.420]  但是冷氣吹了還會涼的車
[00:16:11.420 --> 00:16:15.720]  帶著家人去吃了一頓溫馨的晚餐
[00:16:15.720 --> 00:16:18.520]  覺得歲月靜好
[00:16:18.520 --> 00:16:23.600]  但偏偏你飯後手癢 點開了朋友圈
[00:16:23.600 --> 00:16:26.860]  剛好滑到那位喜歡炫耀的同學
[00:16:26.860 --> 00:16:30.240]  換上一款最新的跑車
[00:16:30.240 --> 00:16:33.180]  繼續一滑 還看到他上週
[00:16:33.180 --> 00:16:37.140]  在法國的露天餐廳打卡喝香檳
[00:16:37.140 --> 00:16:41.620]  還對著背後的巴黎鐵塔比個耶
[00:16:41.620 --> 00:16:44.520]  就在那一秒鐘 你有沒有發現
[00:16:44.520 --> 00:16:49.160]  很多人的平安就灰飛煙滅了
[00:16:49.160 --> 00:16:52.060]  突然覺得自己的車就破銅爛鐵了
[00:16:52.060 --> 00:16:54.120]  晚餐索然無味
[00:16:54.120 --> 00:16:56.000]  然後開始對自己的配偶發脾氣
[00:16:56.000 --> 00:16:58.760]  嫁給你怎麼那麼命苦啊
[00:16:58.760 --> 00:17:01.200]  這就是失控啊
[00:17:01.200 --> 00:17:03.000]  原本美好的人生
[00:17:03.000 --> 00:17:09.100]  因為別人發的一張照片就被迫改寫
[00:17:09.100 --> 00:17:14.720]  弟兄姊妹比較就是對著鏡子裡的自己在開槍
[00:17:14.720 --> 00:17:17.020]  你以為你在瞄準別人的成功
[00:17:17.020 --> 00:17:21.020]  但其實卻擊毀自己的形象
[00:17:21.020 --> 00:17:24.660]  這從來不是神原本的設計 你知道嗎
[00:17:24.660 --> 00:17:28.760]  創造宇宙的神是怎麼樣看待這個愛比較的世界
[00:17:28.760 --> 00:17:30.420]  如果你讀《創世紀》第一章
[00:17:30.420 --> 00:17:33.360]  你會發現在前五天的創造裡面
[00:17:33.360 --> 00:17:36.800]  神造花 草造飛鳥 魚
[00:17:36.800 --> 00:17:42.640]  聖經重複出現一個詞叫「各從其類」
[00:17:42.640 --> 00:17:43.880]  這什麼意思
[00:17:43.880 --> 00:17:46.080]  簡單來說就像買手機
[00:17:46.080 --> 00:17:47.920]  只要型號一樣
[00:17:47.920 --> 00:17:50.580]  基本上每一隻都長得差不多
[00:17:50.580 --> 00:17:54.160]  這個叫「各從其類」
[00:17:54.160 --> 00:17:56.660]  但是神對你的創造難道也是這樣嗎
[00:17:56.660 --> 00:17:57.920]  不是的
[00:17:57.920 --> 00:18:02.720]  在第六天神沒有說「讓人各從其類」
[00:18:02.720 --> 00:18:05.020]  在《創世紀》一章26到27節
[00:18:05.020 --> 00:18:07.860]  神說我們要照著我們的形象
[00:18:07.860 --> 00:18:10.100]  按照我們的樣式造人
[00:18:10.100 --> 00:18:12.160]  使他們管理海底的魚 空中的鳥
[00:18:12.160 --> 00:18:14.240]  地上的牲畜和泉地
[00:18:14.240 --> 00:18:16.800]  並地上所爬的一切昆蟲
[00:18:16.800 --> 00:18:19.340]  神就照著自己的形象造人
[00:18:19.340 --> 00:18:24.880]  還是照著他的形象造男造女
[00:18:24.880 --> 00:18:26.720]  在古代近東的文化裡面
[00:18:26.720 --> 00:18:30.180]  形象這個詞有一個特別的意義
[00:18:30.180 --> 00:18:33.120]  當時君王會在他們統治的疆界裡面
[00:18:33.120 --> 00:18:35.760]  樹立自己的雕像
[00:18:35.760 --> 00:18:37.760]  意思就是說這片土地屬於我
[00:18:37.760 --> 00:18:40.600]  我的權柄就在這裡
[00:18:40.600 --> 00:18:43.360]  而這個戴著權柄的君王雕像
[00:18:43.360 --> 00:18:45.640]  就是形象的意思
[00:18:45.640 --> 00:18:47.100]  所以當神宣告說
[00:18:47.100 --> 00:18:50.340]  他按照自己的形象造人
[00:18:50.340 --> 00:18:53.340]  就是在告訴整個受造界
[00:18:53.340 --> 00:18:55.980]  今天你我作為人
[00:18:55.980 --> 00:19:00.080]  就是神放在地球上的一個代表
[00:19:00.080 --> 00:19:01.820]  不管你在哪裡
[00:19:01.820 --> 00:19:07.360]  你都帶著創造之神的尊貴跟統治的權柄
[00:19:07.360 --> 00:19:09.120]  就像C.S. Lewis講的說
[00:19:09.120 --> 00:19:12.860]  這世界上根本沒有平凡人
[00:19:12.860 --> 00:19:18.740]  每一個活著的人都帶著神聖永恆的重量
[00:19:18.740 --> 00:19:20.860]  但問題是
[00:19:20.860 --> 00:19:25.040]  雖然每個人都是神所創造獨一無二的藝術品
[00:19:25.040 --> 00:19:31.940]  但很多人卻常常活成別人的仿冒品
[00:19:31.940 --> 00:19:33.280]  弟兄姊妹
[00:19:33.280 --> 00:19:36.920]  當你早上洗臉看著鏡子裡的自己
[00:19:36.920 --> 00:19:40.520]  你是看見神的形象呢?
[00:19:40.520 --> 00:19:44.920]  還是一堆需要修圖的缺點呢?
[00:19:44.920 --> 00:19:47.300]  要是我的鼻子再挺一點就好了
[00:19:47.300 --> 00:19:49.100]  白頭髮再少一點
[00:19:49.100 --> 00:19:51.060]  要是我能夠像那個網紅一樣
[00:19:51.060 --> 00:19:53.500]  受歡迎就好了
[00:19:53.500 --> 00:19:57.580]  很多人拼命想要成為別人的仿冒品
[00:19:57.580 --> 00:19:58.540]  這就像是一個人
[00:19:58.540 --> 00:20:03.020]  明明是一個符合價值連城畢卡索的真機
[00:20:03.020 --> 00:20:04.340]  卻哭著對上帝說
[00:20:04.340 --> 00:20:09.920]  拜託你把我變成一張韓國歐巴的海報就好了
[00:20:09.920 --> 00:20:13.020]  這種自我否定就好像是在跟神抱怨說
[00:20:13.020 --> 00:20:15.560]  你把我造壞了
[00:20:15.560 --> 00:20:16.460]  但弟兄姊妹
[00:20:16.460 --> 00:20:19.260]  神把祂的尊貴放在你的裡面
[00:20:19.260 --> 00:20:22.560]  神讓你看起來不像別人
[00:20:22.560 --> 00:20:26.440]  那是因為你根本不需要像別人
[00:20:26.440 --> 00:20:27.900]  就像《釋字記》裡面的機電
[00:20:27.900 --> 00:20:30.200]  有一天神的使者向機電顯現
[00:20:30.200 --> 00:20:31.940]  這個老兄在哪裡?
[00:20:31.940 --> 00:20:34.840]  他在酒駕裡面打麥子
