
[00:00:00.000 --> 00:00:03.600]  今早和大家講到另一個人物
[00:01:39.600 --> 00:01:41.600]  關乎約書亞
[00:01:41.600 --> 00:01:43.600]  所以我們可見雖然摩西五經當中
[00:01:43.600 --> 00:01:45.600]  主要中心人物是摩西
[00:01:45.600 --> 00:01:47.600]  但原來約書亞
[00:01:47.600 --> 00:01:49.600]  已經在當中有
[00:01:49.600 --> 00:01:51.600]  一些篇幅
[00:01:51.600 --> 00:01:53.600]  關乎他的事蹟
[00:01:53.600 --> 00:01:55.600]  我們可見他將來
[00:01:55.600 --> 00:01:57.600]  承擔一個更重要的職事
[00:01:57.600 --> 00:01:59.600]  就是帶領以色列人
[00:01:59.600 --> 00:02:01.600]  進入迦林
[00:02:01.600 --> 00:02:03.600]  神的應許地
[00:02:03.600 --> 00:02:05.600]  所以約書亞記就是這樣來的
[00:02:05.600 --> 00:02:07.600]  但今天我們來看看
[00:02:07.600 --> 00:02:09.600]  這個題目是
[00:02:09.600 --> 00:02:11.600]  像約書亞成長成熟
[00:02:11.600 --> 00:02:13.600]  所以我們看約書亞記之前
[00:02:13.600 --> 00:02:15.600]  看一看究竟
[00:02:15.600 --> 00:02:17.600]  約書亞如何
[00:02:17.600 --> 00:02:19.600]  給神預備
[00:02:19.600 --> 00:02:21.600]  叫他成長以至成熟
[00:02:21.600 --> 00:02:23.600]  當然一生繼續追求
[00:02:23.600 --> 00:02:25.600]  我們看見約書亞記
[00:02:25.600 --> 00:02:27.600]  在開頭的時候第一章到第二十四章
[00:02:27.600 --> 00:02:29.600]  約書亞仍然在成長當中
[00:02:29.600 --> 00:02:31.600]  而且越來越成熟
[00:02:31.600 --> 00:02:33.600]  但他要擔任
[00:02:33.600 --> 00:02:35.600]  這個重要的職事之前
[00:02:35.600 --> 00:02:37.600]  神已經來訓練他
[00:02:37.600 --> 00:02:39.600]  他有一個心
[00:02:39.600 --> 00:02:41.600]  來追求他的成長
[00:02:41.600 --> 00:02:43.600]  追求他成熟
[00:02:43.600 --> 00:02:45.600]  以至他能夠承擔一個這麼重要的使命
[00:02:45.600 --> 00:02:49.600]  成為以色列人的領袖
[00:02:49.600 --> 00:02:51.600]  所以我們分幾次來看看
[00:02:51.600 --> 00:02:53.600]  約書亞的生平這麼重要的一個人物
[00:02:53.600 --> 00:02:55.600]  亦都很少講的
[00:02:55.600 --> 00:02:57.600]  我們今天先來看看
[00:02:57.600 --> 00:02:59.600]  約書亞的成長成熟期
[00:02:59.600 --> 00:03:01.600]  約書亞其實他的名字
[00:03:01.600 --> 00:03:03.600]  又叫做
[00:03:03.600 --> 00:03:05.600]  荷希亞
[00:03:05.600 --> 00:03:07.600]  這個在文述第十三章第十六節
[00:03:07.600 --> 00:03:09.600]  都講到他是亂的兒子
[00:03:09.600 --> 00:03:11.600]  父親叫亂
[00:03:11.600 --> 00:03:13.600]  有時候叫亂的兒子約書亞
[00:03:13.600 --> 00:03:15.600]  我們很熟悉的
[00:03:15.600 --> 00:03:17.600]  但其實他也有一個名字
[00:03:17.600 --> 00:03:19.600]  叫做荷希亞
[00:03:19.600 --> 00:03:23.600]  我們看見約書亞
[00:03:23.600 --> 00:03:25.600]  從兩方面
[00:03:25.600 --> 00:03:27.600]  簡單看看
[00:03:27.600 --> 00:03:29.600]  因為他講到成長成熟
[00:03:29.600 --> 00:03:31.600]  第一我們看見他是一個很好的助手
[00:03:31.600 --> 00:03:35.600]  約書亞值得我們學習的
[00:03:35.600 --> 00:03:37.600]  他是一個很好的助手
[00:03:37.600 --> 00:03:39.600]  去幫助摩西
[00:03:39.600 --> 00:03:41.600]  好的助手
[00:03:41.600 --> 00:03:43.600]  當然有時候摩西委派他去做一些領導工作
[00:03:43.600 --> 00:03:45.600]  他能夠去勝任
[00:03:45.600 --> 00:03:47.600]  但基本上
[00:03:47.600 --> 00:03:49.600]  他在這個階段
[00:03:49.600 --> 00:03:51.600]  在不斷的成長當中
[00:03:51.600 --> 00:03:53.600]  做一個很好的助手
[00:03:53.600 --> 00:03:55.600]  我們看見
[00:03:55.600 --> 00:03:57.600]  有人講得很好
[00:03:57.600 --> 00:03:59.600]  如果你不懂得做一個好的助手
[00:03:59.600 --> 00:04:01.600]  那你很難做一個
[00:04:01.600 --> 00:04:03.600]  好的領袖
[00:04:03.600 --> 00:04:05.600]  這個說話
[00:04:05.600 --> 00:04:07.600]  想起來是很有意思的
[00:04:07.600 --> 00:04:09.600]  事實上是的
[00:04:09.600 --> 00:04:11.600]  如果你說我來做領袖
[00:04:11.600 --> 00:04:13.600]  根本你還未學會怎樣去配搭
[00:04:13.600 --> 00:04:15.600]  怎樣去幫助
[00:04:15.600 --> 00:04:17.600]  你怎樣去帶領
[00:04:17.600 --> 00:04:19.600]  人去幫助你
[00:04:19.600 --> 00:04:21.600]  所以你一定要明白到這個過程
[00:04:21.600 --> 00:04:23.600]  所以基本上
[00:04:23.600 --> 00:04:25.600]  這是一個態度
[00:04:25.600 --> 00:04:27.600]  訓練他謙卑學習的態度
[00:04:27.600 --> 00:04:29.600]  也是一個質素
[00:04:29.600 --> 00:04:31.600]  即是說他一直不斷的去成長
[00:04:31.600 --> 00:04:33.600]  去學習
[00:04:33.600 --> 00:04:35.600]  以致他能夠承擔更重要的
[00:04:35.600 --> 00:04:37.600]  事房
[00:04:37.600 --> 00:04:39.600]  今天我們都是這樣
[00:04:39.600 --> 00:04:41.600]  在學習成長的過程當中
[00:04:41.600 --> 00:04:43.600]  我們相信
[00:04:43.600 --> 00:04:45.600]  當時出埃及的時候
[00:04:45.600 --> 00:04:47.600]  摩西一定是
[00:04:47.600 --> 00:04:49.600]  在整個過程中
[00:04:49.600 --> 00:04:51.600]  帶領二百萬人
[00:04:51.600 --> 00:04:53.600]  你一定不可以他一個人
[00:04:53.600 --> 00:04:55.600]  做完
[00:04:55.600 --> 00:04:57.600]  要傳消息也要一段時間
[00:04:57.600 --> 00:04:59.600]  傳到最後
[00:04:59.600 --> 00:05:01.600]  可能也要經過很多人
[00:05:01.600 --> 00:05:03.600]  所以一定有很多助手
[00:05:03.600 --> 00:05:05.600]  一定有很多配搭的
[00:05:05.600 --> 00:05:07.600]  分派不同的消息
[00:05:07.600 --> 00:05:09.600]  叫那些人預備
[00:05:09.600 --> 00:05:11.600]  開始啟程
[00:05:11.600 --> 00:05:13.600]  在這個出埃及的過程中
[00:05:13.600 --> 00:05:15.600]  摩西一定會委派很多人
[00:05:15.600 --> 00:05:17.600]  雖然未有
[00:05:17.600 --> 00:05:19.600]  很完善的制度
[00:05:19.600 --> 00:05:21.600]  後來他出埃及之後
[00:05:21.600 --> 00:05:23.600]  去到民訴記
[00:05:23.600 --> 00:05:25.600]  我們發覺他真的
[00:05:25.600 --> 00:05:27.600]  搞不定了
[00:05:27.600 --> 00:05:29.600]  外府就告訴他不如用這些架構
[00:05:29.600 --> 00:05:31.600]  有千夫長十夫長
[00:05:31.600 --> 00:05:33.600]  百夫長等等
[00:05:33.600 --> 00:05:35.600]  但在初期的時候
[00:05:35.600 --> 00:05:37.600]  我相信摩西也很需要這些
[00:05:37.600 --> 00:05:39.600]  他一個人不可能做到這麼多
[00:05:39.600 --> 00:05:41.600]  所以他一定有很多不同的
[00:05:41.600 --> 00:05:43.600]  助手
[00:05:43.600 --> 00:05:45.600]  在這些助手當中
[00:05:45.600 --> 00:05:47.600]  很明顯約書亞是一個特別有潛質的人
[00:05:47.600 --> 00:05:49.600]  摩西就
[00:05:49.600 --> 00:05:51.600]  定義
[00:05:51.600 --> 00:05:53.600]  後來有神的指引
[00:05:53.600 --> 00:05:55.600]  來預備他
[00:05:55.600 --> 00:05:57.600]  將來成為接班
[00:05:57.600 --> 00:05:59.600]  所以我們見到
[00:05:59.600 --> 00:06:01.600]  在眾多
[00:06:01.600 --> 00:06:03.600]  少年的勇士當中
[00:06:03.600 --> 00:06:05.600]  他委派約書亞
[00:06:05.600 --> 00:06:07.600]  來打阿瑪利人
[00:06:07.600 --> 00:06:09.600]  他們出埃及的時候
[00:06:09.600 --> 00:06:11.600]  第一場
[00:06:11.600 --> 00:06:13.600]  以色列要面對敵人的戰事
[00:06:13.600 --> 00:06:15.600]  我們看看經文
[00:06:15.600 --> 00:06:17.600]  在《猜疾記》第十七章
[00:06:17.600 --> 00:06:19.600]  由第八節到第十六章
[00:06:19.600 --> 00:06:21.600]  我們一起讀完
[00:06:21.600 --> 00:06:23.600]  請讀
[00:06:23.600 --> 00:06:25.600]  那時阿瑪利人來到利菲定
[00:06:25.600 --> 00:06:27.600]  和以色列人爭戰
[00:06:27.600 --> 00:06:29.600]  摩西對約書亞說
[00:06:29.600 --> 00:06:31.600]  你為我們
[00:06:31.600 --> 00:06:33.600]  選出人來
[00:06:33.600 --> 00:06:35.600]  他已經委派約書亞
[00:06:35.600 --> 00:06:37.600]  做他的助手
[00:06:37.600 --> 00:06:39.600]  選其他人
[00:06:39.600 --> 00:06:41.600]  出去和阿瑪利人爭戰
[00:06:41.600 --> 00:06:43.600]  明天我手裏要拿著上帝的杖
[00:06:43.600 --> 00:06:45.600]  站在山頂上
[00:06:45.600 --> 00:06:47.600]  第十節
[00:06:47.600 --> 00:06:49.600]  於是約書亞
[00:06:49.600 --> 00:06:51.600]  照著摩西對他所說的話行
[00:06:51.600 --> 00:06:55.600]  我們看看約書亞那種信服
[00:06:55.600 --> 00:06:57.600]  和遵命
[00:06:57.600 --> 00:06:59.600]  和阿瑪利人爭戰
[00:06:59.600 --> 00:07:01.600]  摩西阿倫與
[00:07:01.600 --> 00:07:03.600]  沃爾都上了山頂
[00:07:03.600 --> 00:07:05.600]  摩西何時舉手
[00:07:05.600 --> 00:07:07.600]  以色列人就得勝
[00:07:07.600 --> 00:07:09.600]  何時垂手
[00:07:09.600 --> 00:07:11.600]  阿瑪利人就得勝
[00:07:11.600 --> 00:07:13.600]  換句話說以色列人就輸
[00:07:13.600 --> 00:07:15.600]  但摩西的手發沉
[00:07:15.600 --> 00:07:17.600]  他們就搬石頭來
[00:07:17.600 --> 00:07:19.600]  放在他耳下
[00:07:19.600 --> 00:07:21.600]  用石頭頂住
[00:07:21.600 --> 00:07:23.600]  好叫摩西的手不要垂下來
[00:07:23.600 --> 00:07:25.600]  他就坐在上面
[00:07:25.600 --> 00:07:27.600]  而且有阿倫和沃爾
[00:07:27.600 --> 00:07:29.600]  扶著他的手
[00:07:29.600 --> 00:07:31.600]  不但可以坐著
[00:07:31.600 --> 00:07:33.600]  還可以手不使發軟
[00:07:33.600 --> 00:07:35.600]  一個在這邊一個在那邊
[00:07:35.600 --> 00:07:37.600]  他的手就穩住了
[00:07:37.600 --> 00:07:39.600]  直到日落的時候
[00:07:39.600 --> 00:07:41.600]  約書亞用刀殺了阿瑪利王
[00:07:41.600 --> 00:07:43.600]  和他的百姓
[00:07:43.600 --> 00:07:45.600]  約書亞對摩西說
[00:07:45.600 --> 00:07:47.600]  耶和華對摩西說
[00:07:47.600 --> 00:07:49.600]  我要將阿瑪利的名號
[00:07:49.600 --> 00:07:51.600]  從天下
[00:07:51.600 --> 00:07:53.600]  傳言圖沒了
[00:07:53.600 --> 00:07:55.600]  你要將這話寫在書上
[00:07:55.600 --> 00:07:57.600]  作紀念
[00:07:57.600 --> 00:07:59.600]  約書亞聽
[00:07:59.600 --> 00:08:01.600]  所以這裡耶和華指示
[00:08:01.600 --> 00:08:03.600]  摩西
[00:08:03.600 --> 00:08:05.600]  特別將這個記載
[00:08:05.600 --> 00:08:07.600]  告訴約書亞
[00:08:07.600 --> 00:08:09.600]  已經開始約書亞明顯
[00:08:09.600 --> 00:08:11.600]  成為漸漸
[00:08:11.600 --> 00:08:13.600]  一個很重要的助手
[00:08:13.600 --> 00:08:15.600]  第十五節
[00:08:15.600 --> 00:08:17.600]  摩西祝利一座壇
[00:08:17.600 --> 00:08:19.600]  起名叫
[00:08:19.600 --> 00:08:21.600]  耶和華離西
[00:08:21.600 --> 00:08:23.600]  耶和華是我升旗的意思
[00:08:23.600 --> 00:08:25.600]  耶和華離西就是這個意思
[00:08:25.600 --> 00:08:27.600]  已經立了
[00:08:27.600 --> 00:08:29.600]  必世世代代和
[00:08:29.600 --> 00:08:31.600]  阿瑪利征戰
[00:08:31.600 --> 00:08:33.600]  阿瑪利
[00:08:33.600 --> 00:08:35.600]  是一個屬血氣的
[00:08:35.600 --> 00:08:37.600]  代表
[00:08:37.600 --> 00:08:39.600]  如果用一點靈異的意思
[00:08:39.600 --> 00:08:41.600]  即是世世代代
[00:08:41.600 --> 00:08:43.600]  都要面對這種
[00:08:43.600 --> 00:08:45.600]  屬肉體的敵人
[00:08:45.600 --> 00:08:47.600]  好像我們今天信徒
[00:08:47.600 --> 00:08:49.600]  要不斷地征戰
[00:08:49.600 --> 00:08:51.600]  來對抗肉體
[00:08:51.600 --> 00:08:53.600]  一樣
[00:08:53.600 --> 00:08:55.600]  約書亞是一個
[00:08:55.600 --> 00:08:57.600]  好的助手
[00:08:57.600 --> 00:08:59.600]  他有好幾方面
[00:08:59.600 --> 00:09:01.600]  從剛才所讀的經文
[00:09:01.600 --> 00:09:03.600]  我們可以引申了解
[00:09:03.600 --> 00:09:05.600]  這個對於我們來說也很重要
[00:09:05.600 --> 00:09:07.600]  因為神是不斷地
[00:09:07.600 --> 00:09:09.600]  幫助我們成長
[00:09:09.600 --> 00:09:11.600]  基督徒的靈命
[00:09:11.600 --> 00:09:13.600]  為什麼不一得救
[00:09:13.600 --> 00:09:15.600]  就回天家呢?
[00:09:15.600 --> 00:09:17.600]  其實一得救回天家就行了
[00:09:17.600 --> 00:09:19.600]  但是神要使用我們
[00:09:19.600 --> 00:09:21.600]  不單在這個世界為他做見證
[00:09:21.600 --> 00:09:23.600]  亦有一個成性的階段
[00:09:23.600 --> 00:09:25.600]  使我們越來越
[00:09:25.600 --> 00:09:27.600]  效法基督
[00:09:27.600 --> 00:09:29.600]  而活出耶穌基督的生命
[00:09:29.600 --> 00:09:31.600]  有一個成熟的基督徒的生命
[00:09:31.600 --> 00:09:33.600]  而且能夠越來越在
[00:09:33.600 --> 00:09:35.600]  重要的神所委派的
[00:09:35.600 --> 00:09:37.600]  事工、崗位上
[00:09:37.600 --> 00:09:39.600]  來承擔
[00:09:39.600 --> 00:09:41.600]  所以其實我們每一個人
[00:09:41.600 --> 00:09:43.600]  今天都是學習的階段
[00:09:43.600 --> 00:09:45.600]  一直成長的階段
[00:09:45.600 --> 00:09:47.600]  你一定要有遠景
[00:09:47.600 --> 00:09:49.600]  即是我要繼續成長、成熟
[00:09:49.600 --> 00:09:51.600]  做很重要的侍奉
[00:09:51.600 --> 00:09:53.600]  或者在我生命當中
[00:09:53.600 --> 00:09:55.600]  越來越似基督的生命
[00:09:55.600 --> 00:09:57.600]  這是我們
[00:09:57.600 --> 00:09:59.600]  神留在我們的世上
[00:09:59.600 --> 00:10:01.600]  還未回天家之前
[00:10:01.600 --> 00:10:03.600]  一個很重要的目的
[00:10:03.600 --> 00:10:05.600]  我們看到約書亞是一個
[00:10:05.600 --> 00:10:07.600]  很好的助手的成長
[00:10:07.600 --> 00:10:09.600]  我們第一看見
[00:10:09.600 --> 00:10:11.600]  他是謙卑、順命的
[00:10:11.600 --> 00:10:13.600]  剛才我們指出過
[00:10:13.600 --> 00:10:15.600]  當摩西吩咐他怎樣做的時候
[00:10:15.600 --> 00:10:17.600]  這是不容易的
[00:10:17.600 --> 00:10:19.600]  摩西吩咐的時候其實他們是很亂的
[00:10:19.600 --> 00:10:21.600]  還未成型
[00:10:21.600 --> 00:10:23.600]  未成軍、未成國
[00:10:23.600 --> 00:10:25.600]  但他就叫約書亞
[00:10:25.600 --> 00:10:27.600]  來揀選人出去打仗
[00:10:27.600 --> 00:10:29.600]  打仗固然是不容易
[00:10:29.600 --> 00:10:31.600]  只是選賢
[00:10:31.600 --> 00:10:33.600]  去叫那些人
[00:10:33.600 --> 00:10:35.600]  集合成軍
[00:10:35.600 --> 00:10:37.600]  然後馬上去征戰
[00:10:37.600 --> 00:10:39.600]  是不容易的事
[00:10:39.600 --> 00:10:41.600]  忽然間有時某些侍工
[00:10:41.600 --> 00:10:43.600]  委派某個人,馬上要組織
[00:10:43.600 --> 00:10:45.600]  馬上要去
[00:10:45.600 --> 00:10:47.600]  開始
[00:10:47.600 --> 00:10:49.600]  事實上有時
[00:10:49.600 --> 00:10:51.600]  如果你不是謙卑、順命的話
[00:10:51.600 --> 00:10:53.600]  就不容易做到
[00:10:53.600 --> 00:10:55.600]  反過來我們看見
[00:10:55.600 --> 00:10:57.600]  約書亞也不是自視驕傲
[00:10:57.600 --> 00:10:59.600]  隨己而行
[00:10:59.600 --> 00:11:01.600]  這種就是顯出
[00:11:01.600 --> 00:11:03.600]  他那種謙卑、順命的態度
[00:11:03.600 --> 00:11:05.600]  和操練
[00:11:05.600 --> 00:11:07.600]  相反我們看到
[00:11:07.600 --> 00:11:09.600]  蘇羅,舊約的蘇羅
[00:11:09.600 --> 00:11:11.600]  他被揀選沒多久
[00:11:11.600 --> 00:11:13.600]  他就已經
[00:11:13.600 --> 00:11:15.600]  一開始就很怕事
[00:11:15.600 --> 00:11:17.600]  很謙卑,後來
[00:11:17.600 --> 00:11:19.600]  發覺
[00:11:19.600 --> 00:11:21.600]  劣根出來了
[00:11:21.600 --> 00:11:23.600]  所以他就不聽
[00:11:23.600 --> 00:11:25.600]  薩姆爾高立他先知的話
[00:11:25.600 --> 00:11:27.600]  任意而行
[00:11:27.600 --> 00:11:29.600]  不聽上帝
[00:11:29.600 --> 00:11:31.600]  透過薩姆爾
[00:11:31.600 --> 00:11:33.600]  對他的吩咐
[00:11:33.600 --> 00:11:35.600]  結果就闖了大禍
[00:11:35.600 --> 00:11:37.600]  最後被神棄絕
[00:11:37.600 --> 00:11:39.600]  我們看到約書亞不是
[00:11:39.600 --> 00:11:41.600]  他沒有驕傲的心
[00:11:41.600 --> 00:11:43.600]  沒有隨己而行
[00:11:43.600 --> 00:11:45.600]  他知道這個大的方向
[00:11:45.600 --> 00:11:47.600]  就照著去
[00:11:47.600 --> 00:11:49.600]  但同時他也勇敢進取
[00:11:49.600 --> 00:11:51.600]  他不是被動的
[00:11:51.600 --> 00:11:53.600]  我們看到當時
[00:11:53.600 --> 00:11:55.600]  打仗的時刻不是
[00:11:55.600 --> 00:11:57.600]  節節勝利
[00:11:57.600 --> 00:11:59.600]  很明顯看見初頭的時候
[00:11:59.600 --> 00:12:01.600]  當他們在贏的時候
[00:12:01.600 --> 00:12:03.600]  忽然摸西的手就發軟了
[00:12:03.600 --> 00:12:05.600]  結果聖經就說
[00:12:05.600 --> 00:12:07.600]  阿瑪利人就得勝了
[00:12:07.600 --> 00:12:09.600]  阿瑪利人得勝代表以色列就敗了
[00:12:09.600 --> 00:12:11.600]  當時可能有幾個人受傷
[00:12:11.600 --> 00:12:13.600]  有些人死了,然後他們退後
[00:12:13.600 --> 00:12:15.600]  正在輸的
[00:12:15.600 --> 00:12:17.600]  結果他們馬上有一個最重要的方法
[00:12:17.600 --> 00:12:19.600]  因為摸西的舉手
[00:12:19.600 --> 00:12:21.600]  所以
[00:12:21.600 --> 00:12:23.600]  又勝了
[00:12:23.600 --> 00:12:25.600]  所以你看到這個不是
[00:12:25.600 --> 00:12:27.600]  順利的,有挫折的
[00:12:27.600 --> 00:12:29.600]  但我們看到約書亞
[00:12:29.600 --> 00:12:31.600]  他就是繼續努力
[00:12:31.600 --> 00:12:33.600]  知道這個是
[00:12:33.600 --> 00:12:35.600]  神所吩咐的使命
[00:12:35.600 --> 00:12:37.600]  積極的去進取
[00:12:37.600 --> 00:12:39.600]  再接再厲
[00:12:39.600 --> 00:12:41.600]  我們人都是這樣
[00:12:41.600 --> 00:12:43.600]  有時會軟弱的
[00:12:43.600 --> 00:12:45.600]  我們又鼓勵一下
[00:12:45.600 --> 00:12:47.600]  最近又沒什麼靈修
[00:12:47.600 --> 00:12:49.600]  又鼓勵一下
[00:12:49.600 --> 00:12:51.600]  馬上努力大家鼓勵一下
[00:12:51.600 --> 00:12:53.600]  這個很需要
[00:12:53.600 --> 00:12:55.600]  我們知道再接再厲
[00:12:55.600 --> 00:12:57.600]  不要一直放屁
[00:12:57.600 --> 00:12:59.600]  他一直打
[00:12:59.600 --> 00:13:01.600]  直到日落
[00:13:01.600 --> 00:13:03.600]  剛才那個經文說到
[00:13:03.600 --> 00:13:05.600]  然後才擊敗仇敵
[00:13:05.600 --> 00:13:07.600]  打到日落的時候
[00:13:07.600 --> 00:13:09.600]  最終得到勝利
[00:13:09.600 --> 00:13:11.600]  這個是勇敢進取
[00:13:11.600 --> 00:13:13.600]  所以我們很欣賞
[00:13:13.600 --> 00:13:15.600]  有些弟兄姐妹既謙卑
[00:13:15.600 --> 00:13:17.600]  又順命
[00:13:17.600 --> 00:13:19.600]  但又不用踢一踢先動
[00:13:19.600 --> 00:13:21.600]  他自己能夠去想
[00:13:21.600 --> 00:13:23.600]  一些好的方法
[00:13:23.600 --> 00:13:25.600]  去改進
[00:13:25.600 --> 00:13:27.600]  能夠知道大目標
[00:13:27.600 --> 00:13:29.600]  就努力進發
[00:13:29.600 --> 00:13:31.600]  而且不斷進取
[00:13:31.600 --> 00:13:33.600]  不斷努力
[00:13:33.600 --> 00:13:35.600]  去改進
[00:13:35.600 --> 00:13:37.600]  進步
[00:13:37.600 --> 00:13:39.600]  最後擊敗仇敵
[00:13:39.600 --> 00:13:41.600]  這個是一個
[00:13:41.600 --> 00:13:43.600]  很重要的助手
[00:13:43.600 --> 00:13:45.600]  助手不是踢一踢先動
[00:13:45.600 --> 00:13:47.600]  他是一方面又謙卑
[00:13:47.600 --> 00:13:49.600]  另一方面又有進取的心
[00:13:49.600 --> 00:13:51.600]  第三很重要
[00:13:51.600 --> 00:13:53.600]  他是配搭合作
[00:13:53.600 --> 00:13:55.600]  這個也是一個很重要的條件
[00:13:55.600 --> 00:13:57.600]  所以他是有美好的配搭
[00:13:57.600 --> 00:13:59.600]  他不單止領軍在那邊打
[00:13:59.600 --> 00:14:01.600]  他也會配搭上面
[00:14:01.600 --> 00:14:03.600]  多西和領袖在上面的支持
[00:14:03.600 --> 00:14:05.600]  所以有前有後
[00:14:05.600 --> 00:14:07.600]  有前方有後方
[00:14:07.600 --> 00:14:09.600]  又有地上面的打仗
[00:14:09.600 --> 00:14:11.600]  有天上面的力量
[00:14:11.600 --> 00:14:13.600]  所以我們知道
[00:14:13.600 --> 00:14:15.600]  這是一個很重要的配搭
[00:14:15.600 --> 00:14:17.600]  這個配搭不單止是人士的配搭
[00:14:17.600 --> 00:14:19.600]  這個配搭更加是
[00:14:19.600 --> 00:14:21.600]  屬靈的配搭
[00:14:21.600 --> 00:14:23.600]  就是他依靠著
[00:14:23.600 --> 00:14:25.600]  屬靈的力量
[00:14:25.600 --> 00:14:27.600]  依靠著代土的力量
[00:14:27.600 --> 00:14:29.600]  依靠著從神而來
[00:14:29.600 --> 00:14:31.600]  就是我們今天說的
[00:14:31.600 --> 00:14:33.600]  聖靈給我們的力量
[00:14:33.600 --> 00:14:35.600]  這些解經家
[00:14:35.600 --> 00:14:37.600]  有不同的解釋
[00:14:37.600 --> 00:14:39.600]  為什麼那個手舉起來
[00:14:39.600 --> 00:14:41.600]  就贏了
[00:14:41.600 --> 00:14:43.600]  跌下來就輸了
[00:14:43.600 --> 00:14:47.600]  有些研究聖經背景的人
[00:14:47.600 --> 00:14:49.600]  他就發覺
[00:14:49.600 --> 00:14:51.600]  那時候近東文化
[00:14:51.600 --> 00:14:53.600]  打仗很多時候是這樣的
[00:14:53.600 --> 00:14:55.600]  當那個領袖
[00:14:55.600 --> 00:14:57.600]  或者在後面指示將軍的時候
[00:14:57.600 --> 00:14:59.600]  舉手
[00:14:59.600 --> 00:15:01.600]  代表前進
[00:15:01.600 --> 00:15:03.600]  垂手
[00:15:03.600 --> 00:15:05.600]  代表投降
[00:15:05.600 --> 00:15:07.600]  撤退
[00:15:07.600 --> 00:15:09.600]  所以
[00:15:09.600 --> 00:15:11.600]  有些研究聖經背景
[00:15:11.600 --> 00:15:13.600]  當時文化地理
[00:15:13.600 --> 00:15:17.600]  這些處境
[00:15:17.600 --> 00:15:19.600]  來解釋
[00:15:19.600 --> 00:15:21.600]  摩西一垂手
[00:15:21.600 --> 00:15:23.600]  當時就以為
[00:15:23.600 --> 00:15:25.600]  撤退了
[00:15:25.600 --> 00:15:27.600]  就不說了
[00:15:27.600 --> 00:15:29.600]  小心
[00:15:29.600 --> 00:15:31.600]  今天真的越來越多
[00:15:31.600 --> 00:15:33.600]  很多不同的解經方法
[00:15:33.600 --> 00:15:35.600]  資料
[00:15:35.600 --> 00:15:37.600]  很豐富
[00:15:37.600 --> 00:15:39.600]  用得對
[00:15:39.600 --> 00:15:41.600]  背景、資料、文化
[00:15:41.600 --> 00:15:43.600]  當時的處境
[00:15:43.600 --> 00:15:45.600]  很重要的解釋聖經
