
[00:00:00.000 --> 00:00:10.000]  不知道大家有沒有嘗試過去了解一個人的真情是怎樣
[00:02:25.000 --> 00:02:31.000]  做城市規劃就不是以往一般的大家的想法
[00:02:31.000 --> 00:02:38.000]  其實很大部分的城市規劃都是用電腦去做很多模擬的程式
[00:02:38.000 --> 00:02:42.000]  然後去推算那個最終的結果
[00:02:42.000 --> 00:02:46.000]  所以涉及用資源的時候
[00:02:46.000 --> 00:02:52.000]  有些研究生就會來跟我做很多的東西
[00:02:52.000 --> 00:02:54.000]  但是有一次我很記得那個現象
[00:02:54.000 --> 00:02:59.000]  有兩個研究生分別前後腳來找我
[00:02:59.000 --> 00:03:02.000]  我都在一個公開的場合裡面
[00:03:02.000 --> 00:03:03.000]  他就跟我說
[00:03:03.000 --> 00:03:06.000]  第一個就來跟我說我想做什麼研究
[00:03:06.000 --> 00:03:08.000]  我需要什麼什麼什麼
[00:03:08.000 --> 00:03:11.000]  當然那些系統我都頗熟悉的
[00:03:11.000 --> 00:03:14.000]  他需要什麼研究
[00:03:14.000 --> 00:03:16.000]  我說你先寫下來吧
[00:03:16.000 --> 00:03:19.000]  我要看一下有多少撥款
[00:03:19.000 --> 00:03:22.000]  因為其實本身我那時候在大學工作
[00:03:22.000 --> 00:03:28.000]  其實最難的一件事就是有很多錢
[00:03:28.000 --> 00:03:31.000]  那些錢給誰用呢
[00:03:31.000 --> 00:03:33.000]  是我可以決定的
[00:03:33.000 --> 00:03:36.000]  這個人他需要一個電腦的系統
[00:03:36.000 --> 00:03:38.000]  那個系統是需要多少錢
[00:03:38.000 --> 00:03:39.000]  買多少錢
[00:03:39.000 --> 00:03:41.000]  怎樣的過程全部都是經過我的手
[00:03:41.000 --> 00:03:46.000]  所以我曾經試過有些情況
[00:03:46.000 --> 00:03:50.000]  突然間譬如明天有一筆撥款來
[00:03:50.000 --> 00:03:52.000]  可能有幾百萬港元
[00:03:52.000 --> 00:03:55.000]  我就很多人都來找我了
[00:03:55.000 --> 00:03:57.000]  因為他們收到消息
[00:03:57.000 --> 00:04:00.000]  那個需要的那些我講
[00:04:00.000 --> 00:04:02.000]  第二個一聽見
[00:04:02.000 --> 00:04:06.000]  他說他找我去作出一些要求撥款
[00:04:06.000 --> 00:04:09.000]  來用在他的研究
[00:04:09.000 --> 00:04:12.000]  第二個馬上走過來就爭
[00:04:12.000 --> 00:04:14.000]  我都要什麼什麼的
[00:04:14.000 --> 00:04:17.000]  所以要什麼
[00:04:17.000 --> 00:04:19.000]  你快點滿足我
[00:04:19.000 --> 00:04:23.000]  然後他們兩個就有很不同的表現
[00:04:23.000 --> 00:04:27.000]  頭一個他說Ellen我不妨礙你了
[00:04:27.000 --> 00:04:29.000]  有什麼手續你告訴他
[00:04:29.000 --> 00:04:31.000]  我說你填這些表
[00:04:31.000 --> 00:04:32.000]  填了這些表
[00:04:32.000 --> 00:04:35.000]  然後交給我我再審議
[00:04:35.000 --> 00:04:37.000]  但是另外一個就說
[00:04:37.000 --> 00:04:38.000]  我不理你
[00:04:38.000 --> 00:04:40.000]  我一定要有這些東西
[00:04:40.000 --> 00:04:43.000]  什麼時候什麼月要有
[00:04:43.000 --> 00:04:47.000]  其實你在這些反射性的表現裏面
[00:04:47.000 --> 00:04:50.000]  你很馬上就會看見一個人
[00:04:50.000 --> 00:04:54.000]  他的本性本質是怎樣的
[00:04:54.000 --> 00:04:57.000]  當然有些規矩要做的
[00:04:57.000 --> 00:04:59.000]  可以按規矩去做
[00:04:59.000 --> 00:05:00.000]  但是這種情況
[00:05:00.000 --> 00:05:03.000]  我覺得不只是在我以往的經驗
[00:05:03.000 --> 00:05:07.000]  我相信在你們的經驗裏面都會試過
[00:05:07.000 --> 00:05:10.000]  有沒有試過你的同事和你一起入職
[00:05:10.000 --> 00:05:13.000]  一起去入一個部門
[00:05:13.000 --> 00:05:15.000]  一起工作
[00:05:15.000 --> 00:05:17.000]  最後升職的是你
[00:05:17.000 --> 00:05:19.000]  而不是你的同事
[00:05:19.000 --> 00:05:21.000]  然後你馬上會看見那個
[00:05:21.000 --> 00:05:23.000]  你的同事的表現
[00:05:23.000 --> 00:05:27.000]  究竟他是和你真的同事
[00:05:27.000 --> 00:05:31.000]  還是他是你的競爭對手
[00:05:31.000 --> 00:05:35.000]  這些情況我相信
[00:05:35.000 --> 00:05:39.000]  大家可以隨時舉一百幾十個例子
[00:05:39.000 --> 00:05:40.000]  在你們的生活裏面
[00:05:40.000 --> 00:05:44.000]  不過今天我想和大家一起去看的
[00:05:44.000 --> 00:05:45.000]  這段聖經
[00:05:45.000 --> 00:05:49.000]  就是最典型的一段經文
[00:05:49.000 --> 00:05:53.000]  去反映出作為基督徒
[00:05:53.000 --> 00:05:56.000]  或者屬神的子民的群體裏面
[00:05:56.000 --> 00:06:01.000]  究竟那個人是不是真的相信主
[00:06:01.000 --> 00:06:04.000]  是主內的弟兄姊妹
[00:06:04.000 --> 00:06:07.000]  還是只不過是一個
[00:06:07.000 --> 00:06:13.000]  掛名隱藏在教會裏面的一個教徒
[00:06:13.000 --> 00:06:17.000]  其實他在裏面是想另有所謀
[00:06:17.000 --> 00:06:19.000]  這個就是今天我想和大家一起去看的
[00:06:19.000 --> 00:06:20.000]  這段經文
[00:06:20.000 --> 00:06:24.000]  馬太福音第十三章第五十三至五十八節
[00:06:24.000 --> 00:06:25.000]  我給了他一個題目
[00:06:25.000 --> 00:06:29.000]  叫做「靈性展示於日常思想行為中」
[00:06:29.000 --> 00:06:32.000]  讓我們一起再次讀這段聖經
[00:06:32.000 --> 00:06:34.000]  不是很長的
[00:06:34.000 --> 00:06:37.000]  剛才惠東幫我們讀了一次
[00:06:37.000 --> 00:06:40.000]  但是我們再看一次
[00:06:40.000 --> 00:06:41.000]  這段聖經其實都很熟悉的
[00:06:41.000 --> 00:06:43.000]  大家應該經常拿出來講的
[00:06:43.000 --> 00:06:47.000]  特別去到第五十七節裏面
[00:06:47.000 --> 00:06:49.000]  經常掛在口邊
[00:06:49.000 --> 00:06:51.000]  但這句說話究竟想講些什麼呢
[00:06:51.000 --> 00:06:53.000]  我們一起看吧
[00:06:53.000 --> 00:06:55.000]  請大家一起打開馬太福音
[00:06:55.000 --> 00:07:03.000]  馬太福音第十三章第五十三至五十八節
[00:07:03.000 --> 00:07:05.000]  我們一起讀吧
[00:07:05.000 --> 00:07:08.000]  耶穌說完了這些比喻
[00:07:08.000 --> 00:07:10.000]  就離開那裏
[00:07:10.000 --> 00:07:13.000]  來到自己的家鄉
[00:07:13.000 --> 00:07:15.000]  在會堂裏教訓人
[00:07:15.000 --> 00:07:18.000]  甚至他們都稀奇說
[00:07:18.000 --> 00:07:23.000]  這人從那裏有這等智慧和異能呢
[00:07:23.000 --> 00:07:26.000]  這不是木像的兒子嗎
[00:07:26.000 --> 00:07:29.000]  他母親不是叫瑪利亞嗎
[00:07:29.000 --> 00:07:32.000]  他弟兄們不是叫雅各
[00:07:32.000 --> 00:07:35.000]  若西門又大嗎
[00:07:35.000 --> 00:07:39.000]  他妹妹們不是都在我門裏嗎
[00:07:39.000 --> 00:07:43.000]  這人從那裏有這一切的事呢
[00:07:43.000 --> 00:07:45.000]  他們就厭棄他
[00:07:45.000 --> 00:07:47.000]  耶穌對他們說
[00:07:47.000 --> 00:08:01.000]  大凡先知除了
[00:08:01.000 --> 00:08:03.000]  在上文
[00:08:03.000 --> 00:08:07.000]  我們剛剛看完馬太福音的上文
[00:08:07.000 --> 00:08:14.000]  第十三章第四十四至五十二節裏面
[00:08:14.000 --> 00:08:17.000]  我們看了一個三連串的
[00:08:17.000 --> 00:08:20.000]  關於天國好象的比喻
[00:08:20.000 --> 00:08:23.000]  然後最後就說
[00:08:23.000 --> 00:08:28.000]  凡問是受教作天國的門徒
[00:08:28.000 --> 00:08:35.000]  就像一個家主從他婦女拿出新舊的東西來
[00:08:35.000 --> 00:08:37.000]  這段聖經告訴我們
[00:08:37.000 --> 00:08:40.000]  當一個屬神的子民
[00:08:40.000 --> 00:08:45.000]  真是屬於神的兒女
[00:08:45.000 --> 00:08:50.000]  被上帝的說話去無助的時候
[00:08:50.000 --> 00:08:55.000]  他會將上帝從以往梗古
[00:08:55.000 --> 00:09:00.000]  到那一刻他們所學到的最好的東西
[00:09:00.000 --> 00:09:02.000]  都將它提出來
[00:09:02.000 --> 00:09:04.000]  去與人分享
[00:09:04.000 --> 00:09:09.000]  讓人能夠去得到上帝的說話的詛咒
[00:09:09.000 --> 00:09:11.000]  這個是上文所說的
[00:09:11.000 --> 00:09:14.000]  但是來到第五十三節裏面
[00:09:14.000 --> 00:09:15.000]  馬上就有一句這樣的說話
[00:09:15.000 --> 00:09:21.000]  耶穌說完了這些比喻就離開那裏
[00:09:21.000 --> 00:09:24.000]  有些聖經學者就說
[00:09:24.000 --> 00:09:27.000]  其實這個已經是另一個新的片段
[00:09:27.000 --> 00:09:30.000]  與上文沒有什麼關係
[00:09:30.000 --> 00:09:33.000]  我不認同這個解法
[00:09:33.000 --> 00:09:34.000]  因為為什麼呢
[00:09:34.000 --> 00:09:38.000]  馬太在整個馬太福音裏面
[00:09:38.000 --> 00:09:40.000]  的結構是非常嚴謹的
[00:09:40.000 --> 00:09:43.000]  所以尤其是當他在這裏所說
[00:09:43.000 --> 00:09:46.000]  耶穌說完了這些比喻
[00:09:46.000 --> 00:09:49.000]  很明顯是想前文所說到的
[00:09:49.000 --> 00:09:51.000]  作為一個神的子民
[00:09:51.000 --> 00:09:54.000]  是屬於新的一類的
[00:09:54.000 --> 00:09:58.000]  受上帝說話造就的民師
[00:09:58.000 --> 00:10:00.000]  或者屬神的子民
[00:10:00.000 --> 00:10:02.000]  天國的門徒
[00:10:02.000 --> 00:10:04.000]  他們會有一種屬性
[00:10:04.000 --> 00:10:08.000]  將最好的拿出來
[00:10:08.000 --> 00:10:11.000]  去造就身邊所有他遇見的人
[00:10:11.000 --> 00:10:15.000]  而這段聖經其實就連接著這個觀念
[00:10:15.000 --> 00:10:16.000]  去告訴我們知道
[00:10:16.000 --> 00:10:19.000]  耶穌他面對著一個
[00:10:19.000 --> 00:10:22.000]  真真實實的世界的時候
[00:10:22.000 --> 00:10:26.000]  怎樣去實踐出他所教導的
[00:10:26.000 --> 00:10:30.000]  這個新的神的天國的門徒
[00:10:30.000 --> 00:10:33.000]  這個族類的人應有的侍奉
[00:10:33.000 --> 00:10:35.000]  所以在這裏第一部份
[00:10:35.000 --> 00:10:37.000]  我想跟大家去看的是
[00:10:37.000 --> 00:10:41.000]  從第53至54節上
[00:10:41.000 --> 00:10:44.000]  就提出了一個很重要的重點
[00:10:44.000 --> 00:10:47.000]  原來耶穌基督教導我們
[00:10:47.000 --> 00:10:49.000]  當我們要去侍奉的時候
[00:10:49.000 --> 00:10:51.000]  其實我們都是要
[00:10:51.000 --> 00:10:55.000]  為著別人的靈性最大的好處
[00:10:55.000 --> 00:10:59.000]  將我們所得到的東西去獻上
[00:10:59.000 --> 00:11:01.000]  去幫助人去認識真理
[00:11:01.000 --> 00:11:03.000]  我們可以看一下這兩字經文
[00:11:03.000 --> 00:11:04.000]  耶穌這樣說
[00:11:04.000 --> 00:11:07.000]  耶穌說完了這些比喻就離開那裏
[00:11:07.000 --> 00:11:10.000]  來到自己的家鄉
[00:11:10.000 --> 00:11:13.000]  在會堂裏去教訓人
[00:11:13.000 --> 00:11:17.000]  甚至他們都稀奇
[00:11:17.000 --> 00:11:20.000]  耶穌這裏的行動是一個
[00:11:20.000 --> 00:11:24.000]  我可以說是最好的一個表現
[00:11:24.000 --> 00:11:26.000]  或者一個見證
[00:11:26.000 --> 00:11:29.000]  當你找到一些最好的東西
[00:11:29.000 --> 00:11:33.000]  當你擁有最好的教導的時候
[00:11:33.000 --> 00:11:38.000]  你不會讓你最至親至近的人
[00:11:38.000 --> 00:11:43.000]  是失去的
[00:11:43.000 --> 00:11:46.000]  不知道你自己平日
[00:11:46.000 --> 00:11:49.000]  當你有最好的東西的時候
[00:11:49.000 --> 00:11:51.000]  會不會將它第一時間
[00:11:51.000 --> 00:11:54.000]  跟你最好的朋友
[00:11:54.000 --> 00:11:58.000]  你最親密的家人去分享
[00:11:58.000 --> 00:12:01.000]  哎 父老難理 我有我快活
[00:12:01.000 --> 00:12:03.000]  他們有他們的忙碌 是吧
[00:12:03.000 --> 00:12:05.000]  就是這樣
[00:12:05.000 --> 00:12:10.000]  我自己都有這樣的習慣
[00:12:10.000 --> 00:12:13.000]  當我找到一些最好的東西
[00:12:13.000 --> 00:12:15.000]  或者我看聖經
[00:12:15.000 --> 00:12:18.000]  我看聖經學到一些很好的東西
[00:12:18.000 --> 00:12:21.000]  在聖經這麼多年來我看到的東西
[00:12:21.000 --> 00:12:24.000]  我不會將它藏起來的
[00:12:24.000 --> 00:12:26.000]  不會好像上個禮拜的課堂裏
[00:12:26.000 --> 00:12:28.000]  有些人是怎樣
[00:12:28.000 --> 00:12:32.000]  師父的留一兩招給自己旁下身
[00:12:32.000 --> 00:12:36.000]  不要教徒弟 教曉徒弟沒有師父的
[00:12:36.000 --> 00:12:38.000]  我不會這樣的
[00:12:38.000 --> 00:12:41.000]  我會傾囊地去教導
[00:12:41.000 --> 00:12:43.000]  去讓人去認識
[00:12:43.000 --> 00:12:47.000]  而且絕對不想我最親近的朋友
[00:12:47.000 --> 00:12:49.000]  最要好的朋友和家人
[00:12:49.000 --> 00:12:52.000]  他們會得不到
[00:12:52.000 --> 00:12:55.000]  當然你跟他說的時候
[00:12:55.000 --> 00:12:57.000]  他的回應是怎樣你應該回事
[00:12:57.000 --> 00:13:00.000]  不過這個心態絕對不能夠少
[00:13:00.000 --> 00:13:03.000]  所以我相信這個的連接
[00:13:03.000 --> 00:13:05.000]  是馬太故意告訴我
[00:13:05.000 --> 00:13:10.000]  耶穌當講完先前的一連串的教導之後
[00:13:10.000 --> 00:13:15.000]  他就離開他傳道的中心
[00:13:15.000 --> 00:13:19.000]  加伯隆
[00:13:19.000 --> 00:13:21.000]  每個人讀法不同
[00:13:21.000 --> 00:13:23.000]  然後就回到他的家鄉
[00:13:23.000 --> 00:13:26.000]  由加伯隆離開
[00:13:26.000 --> 00:13:28.000]  然後去到耶穌的家鄉
[00:13:28.000 --> 00:13:30.000]  耶穌的家鄉在哪裏
[00:13:30.000 --> 00:13:34.000]  知不知道
[00:13:34.000 --> 00:13:36.000]  撒勒 是不是
[00:13:36.000 --> 00:13:39.000]  牧師問的客客
[00:13:39.000 --> 00:13:41.000]  知道的 答案是知道的
[00:13:41.000 --> 00:13:43.000]  回到家鄉
[00:13:43.000 --> 00:13:45.000]  這個距離
[00:13:45.000 --> 00:13:50.000]  要至少行三十公里
[00:13:50.000 --> 00:13:53.000]  我自己真的很幸福
[00:13:53.000 --> 00:13:55.000]  我自己真的很幸福
[00:13:55.000 --> 00:13:57.000]  在很多的地方上面
[00:13:57.000 --> 00:13:59.000]  讀書上面
[00:13:59.000 --> 00:14:01.000]  我覺得上帝都很好做
[00:14:01.000 --> 00:14:04.000]  曾幾何時在公元2000年
[00:14:04.000 --> 00:14:06.000]  中東打仗打到飛起的時候
[00:14:06.000 --> 00:14:10.000]  有一個美國的大有錢人
[00:14:10.000 --> 00:14:12.000]  是猶太人
[00:14:12.000 --> 00:14:14.000]  很想世界各地的人
[00:14:14.000 --> 00:14:16.000]  都去學會猶太人的文化
[00:14:16.000 --> 00:14:20.000]  就批了一些獎學金
[00:14:20.000 --> 00:14:24.000]  讓我們在以色列讀書
[00:14:24.000 --> 00:14:27.000]  讀一個月全費
[00:14:27.000 --> 00:14:30.000]  包括交通 飲食 居住
[00:14:30.000 --> 00:14:32.000]  我們只需要買一條機票
[00:14:32.000 --> 00:14:36.000]  機票錢飛去就可以了
[00:14:36.000 --> 00:14:38.000]  那時候我去到以色列的時候
[00:14:38.000 --> 00:14:42.000]  我們住在耶路撒冷的安卡倫
[00:14:42.000 --> 00:14:46.000]  如果大家熟悉的地方
[00:14:46.000 --> 00:14:48.000]  就是獅洗約翰的家鄉
[00:14:48.000 --> 00:14:51.000]  那裡仍然有很多
[00:14:51.000 --> 00:14:54.000]  有關於獅洗約翰的故事
[00:14:54.000 --> 00:14:55.000]  在那裡
[00:14:55.000 --> 00:14:59.000]  去過古井那裡打水
[00:14:59.000 --> 00:15:02.000]  那些地方我們都有去看過
[00:15:02.000 --> 00:15:06.000]  要由加伯隆
[00:15:06.000 --> 00:15:09.000]  走回去耶穌的故鄉
[00:15:09.000 --> 00:15:12.000]  那時候我就有幸去
[00:15:12.000 --> 00:15:14.000]  由耶路撒冷坐車
[00:15:14.000 --> 00:15:17.000]  上到去加伯隆
[00:15:17.000 --> 00:15:18.000]  坐車挺久的
[00:15:18.000 --> 00:15:20.000]  都要一個多小時
[00:15:20.000 --> 00:15:22.000]  去到加伯隆
[00:15:22.000 --> 00:15:25.000]  然後再由加伯隆坐車
[00:15:25.000 --> 00:15:27.000]  去這個拿撒勒
[00:15:27.000 --> 00:15:29.000]  拿撒勒其實已經是一個
[00:15:29.000 --> 00:15:31.000]  好像廢墟一樣
[00:15:31.000 --> 00:15:32.000]  我們去到
[00:15:32.000 --> 00:15:35.000]  做很多發掘的工作
[00:15:35.000 --> 00:15:37.000]  都要半個小時
[00:15:37.000 --> 00:15:38.000]  還要走一大段路
[00:15:38.000 --> 00:15:41.000]  是一段山路
[00:15:41.000 --> 00:15:44.000]  耶穌要在昔日行三十公里
[00:15:44.000 --> 00:15:47.000]  由加伯隆走回去
[00:15:47.000 --> 00:15:50.000]  這個拿撒勒城
[00:15:50.000 --> 00:15:52.000]  不容易
[00:15:52.000 --> 00:15:54.000]  但他肯
[00:15:54.000 --> 00:15:57.000]  當教導完門徒之後
[00:15:57.000 --> 00:15:58.000]  他將所有
[00:15:58.000 --> 00:16:00.000]  他要門徒認識的
[00:16:00.000 --> 00:16:02.000]  天國的道理
[00:16:02.000 --> 00:16:03.000]  講了給你知
[00:16:03.000 --> 00:16:05.000]  他想要去示範給
[00:16:05.000 --> 00:16:06.000]  他的門徒知
[00:16:06.000 --> 00:16:10.000]  哪些人是我們最關心的
[00:16:10.000 --> 00:16:12.000]  我們就馬上先將這些消息
[00:16:12.000 --> 00:16:14.000]  傳給他們
[00:16:14.000 --> 00:16:16.000]  於是他就回到他的家鄉
[00:16:16.000 --> 00:16:18.000]  回到家鄉之後怎麼樣
[00:16:18.000 --> 00:16:19.000]  聖經記載
[00:16:19.000 --> 00:16:25.000]  他去到會堂裏面教訓人
[00:16:25.000 --> 00:16:27.000]  其實這個做法不出奇
[00:16:27.000 --> 00:16:28.000]  因為耶穌基督
[00:16:28.000 --> 00:16:30.000]  一路傳導的方式都是
[00:16:30.000 --> 00:16:36.000]  以進入到某地方的會堂裏面
[00:16:36.000 --> 00:16:39.000]  去將主的道理解說給人認識
[00:16:39.000 --> 00:16:40.000]  這個策略
[00:16:40.000 --> 00:16:41.000]  報道的策略
[00:16:41.000 --> 00:16:44.000]  在馬太福音第四章二十三節裏面
[00:16:44.000 --> 00:16:47.000]  是講得非常清楚的
[00:16:47.000 --> 00:16:48.000]  如果不知道
[00:16:48.000 --> 00:16:49.000]  我們再看多一次
[00:16:49.000 --> 00:16:51.000]  四章第二十三節
[00:16:51.000 --> 00:16:55.000]  耶穌整我的侍奉的策略
[00:16:55.000 --> 00:16:56.000]  是這樣的
[00:16:56.000 --> 00:16:57.000]  找到之後
[00:16:57.000 --> 00:16:58.000]  我們一起讀
[00:16:58.000 --> 00:17:01.000]  四章二十三節
[00:17:01.000 --> 00:17:02.000]  找到之後
[00:17:02.000 --> 00:17:03.000]  我們一起讀
[00:17:03.000 --> 00:17:07.000]  耶穌走遍加利利
[00:17:07.000 --> 00:17:12.000]  作各會堂裏教訓人
[00:17:12.000 --> 00:17:15.000]  傳天國的福音
[00:17:15.000 --> 00:17:19.000]  醫治百姓各樣的病症
[00:17:19.000 --> 00:17:20.000]  看不看到
[00:17:20.000 --> 00:17:23.000]  耶穌報道的策略
[00:17:23.000 --> 00:17:28.000]  是以進入到會堂裏面教訓人
[00:17:28.000 --> 00:17:30.000]  將上帝的說話解說
[00:17:30.000 --> 00:17:32.000]  是祂首要的任務
[00:17:32.000 --> 00:17:35.000]  然後將天國的福音來介紹給人
[00:17:35.000 --> 00:17:37.000]  我們剛剛才知道
[00:17:37.000 --> 00:17:39.000]  耶穌將天國的奧秘
[00:17:39.000 --> 00:17:42.000]  介紹給祂的門徒知道了
[00:17:42.000 --> 00:17:44.000]  那你去傳給他們知道
[00:17:44.000 --> 00:17:47.000]  醫治百姓的疾病
[00:17:47.000 --> 00:17:55.000]  這個只是後來其中一個輔助性的一個報道工作
[00:17:55.000 --> 00:17:57.000]  所以聖經耶穌的報道
[00:17:57.000 --> 00:18:02.000]  從來不是以神蹟為主調去吸引人的
[00:18:02.000 --> 00:18:03.000]  不過很可惜
[00:18:03.000 --> 00:18:08.000]  今天的教會就成日以神蹟去挑動人去信耶穌
[00:18:08.000 --> 00:18:10.000]  以為這樣就是信了主了
[00:18:10.000 --> 00:18:11.000]  不是的
[00:18:11.000 --> 00:18:13.000]  耶穌不是這樣運作
[00:18:13.000 --> 00:18:16.000]  耶穌往往都是以教導人
[00:18:16.000 --> 00:18:19.000]  認識天國的道理為主任
[00:18:19.000 --> 00:18:24.000]  所以祂就進到會堂裏面去教導人
[00:18:24.000 --> 00:18:29.000]  去認識上帝的道理
[00:18:29.000 --> 00:18:32.000]  非常好的一個見證
[00:18:32.000 --> 00:18:36.000]  耶穌不是只是說的
[00:18:36.000 --> 00:18:37.000]  祂自己有行動
[00:18:37.000 --> 00:18:39.000]  被門徒也都看見的
[00:18:39.000 --> 00:18:45.000]  但是當祂回到祂這個故鄉裏面
[00:18:45.000 --> 00:18:48.000]  人對於教導的回應是怎樣呢
[00:18:48.000 --> 00:18:50.000]  稍後再看
[00:18:50.000 --> 00:18:53.000]  不過這個根本觀念
[00:18:53.000 --> 00:18:55.000]  我們是要有的
[00:18:55.000 --> 00:18:57.000]  所以第一點
[00:18:57.000 --> 00:19:00.000]  耶穌去傳導
[00:19:00.000 --> 00:19:06.000]  是以人家的靈性為祂首要的任務
[00:19:06.000 --> 00:19:09.000]  別人的靈性的好
[00:19:09.000 --> 00:19:16.000]  是很視乎於你怎樣把上帝的說話準確去傳遞給他們知道
[00:19:16.000 --> 00:19:20.000]  因此我們自己作為一個信徒
[00:19:20.000 --> 00:19:23.000]  我們作為一個屬神的子民
[00:19:23.000 --> 00:19:25.000]  我們是必須要去學會
[00:19:25.000 --> 00:19:28.000]  將我們學到的真理
[00:19:28.000 --> 00:19:30.000]  告訴別人知道
[00:19:30.000 --> 00:19:34.000]  這個也是反映出基督徒的生命
[00:19:34.000 --> 00:19:37.000]  是真與假其中一個很重要的重點
[00:19:37.000 --> 00:19:40.000]  如果一個信徒的生命
[00:19:40.000 --> 00:19:43.000]  往往只是不斷自我去認識
[00:19:43.000 --> 00:19:45.000]  自我自肥
[00:19:45.000 --> 00:19:48.000]  而不去跟別人分享的話
[00:19:48.000 --> 00:19:52.000]  這個不是一個信徒的生命
[00:19:52.000 --> 00:19:57.000]  而很多信徒對上帝的說話的認識
[00:19:57.000 --> 00:19:59.000]  是不是要準確呢
[00:19:59.000 --> 00:20:03.000]  這個就成為一個很重要的考量點
[00:20:03.000 --> 00:20:05.000]  但是無論怎樣都好
[00:20:05.000 --> 00:20:08.000]  你都會將你最好的去跟別人分享
[00:20:08.000 --> 00:20:10.000]  所以弟兄姊妹
[00:20:10.000 --> 00:20:15.000]  我們自己去作為一個神的子民一份子
[00:20:15.000 --> 00:20:18.000]  今天活在我們生活的環境裡面
[00:20:18.000 --> 00:20:21.000]  每個星期你回來聽了一輪道了
[00:20:21.000 --> 00:20:25.000]  或者你在每個日的靈修裡面
[00:20:25.000 --> 00:20:27.000]  也學了很多真理
[00:20:27.000 --> 00:20:31.000]  你會不會去跟別人去分享
[00:20:31.000 --> 00:20:34.000]  你所認識到最好的地方呢
[00:20:34.000 --> 00:20:41.000]  我有一個很好的屬靈的buddy
[00:20:41.000 --> 00:20:45.000]  這個buddy就是你所認識的湯傳道
[00:20:45.000 --> 00:20:47.000]  湯傳道和我差不多
[00:20:47.000 --> 00:20:50.000]  雖然過去幾年因為疫情的緣故
[00:20:50.000 --> 00:20:54.000]  都很少直接說去見面
[00:20:54.000 --> 00:20:56.000]  有的 都有的
[00:20:56.000 --> 00:20:58.000]  因為我怕感染他
[00:20:58.000 --> 00:21:01.000]  我不是怕他感染我
[00:21:01.000 --> 00:21:05.000]  因為他是心居簡出
[00:21:05.000 --> 00:21:07.000]  但是我們很多時候通電話
[00:21:07.000 --> 00:21:11.000]  通電話題目都是講到大家最近靈修
[00:21:11.000 --> 00:21:14.000]  或者在對上帝的說話上面的認識
[00:21:14.000 --> 00:21:16.000]  有什麼新的發言
[00:21:16.000 --> 00:21:20.000]  或者有什麼過往不認識的認識
[00:21:20.000 --> 00:21:23.000]  然後將我們最好的講給對方聽
[00:21:23.000 --> 00:21:27.000]  也都期望對方能夠在這個說話裡面
[00:21:27.000 --> 00:21:33.000]  進一步的去跟我一起有個交流
[00:21:33.000 --> 00:21:35.000]  不講給大家就不知道
[00:21:35.000 --> 00:21:39.000]  其實湯傳道在過去這幾年裡面
[00:21:39.000 --> 00:21:41.000]  他其實經常都聽我們教會講道
[00:21:41.000 --> 00:21:44.000]  差不多追著每個禮拜講
[00:21:44.000 --> 00:21:48.000]  他將我的講道用英文由頭寫過一次
