
[00:00:00.000 --> 00:00:05.000]  多謝主今天有機會和大家分享祂的訊息
[00:04:48.000 --> 00:04:50.000]  放逐到巴比倫
[00:04:50.000 --> 00:04:53.000]  但是始終有一些
[00:04:53.000 --> 00:04:56.000]  低下階層的人留下
[00:04:56.000 --> 00:05:00.000]  猶太人跟外族通婚
[00:05:00.000 --> 00:05:05.000]  慢慢就成為了所謂的撒瑪利亞人
[00:05:05.000 --> 00:05:11.000]  所以以色列人非常看不起這些撒瑪利亞人
[00:05:11.000 --> 00:05:15.000]  撒瑪利亞人也知道他們看不起他們
[00:05:15.000 --> 00:05:18.000]  好像什麼呢
[00:05:18.000 --> 00:05:20.000]  美國的種族問題有點敏感
[00:05:20.000 --> 00:05:22.000]  所以我不敢用美國的種族問題來做比較
[00:05:22.000 --> 00:05:25.000]  不過如果用香港的話
[00:05:25.000 --> 00:05:28.000]  就是那些南亞裔的人
[00:05:28.000 --> 00:05:32.000]  很多南亞裔的人不太看得起
[00:05:32.000 --> 00:05:34.000]  或者如果在中國大陸或者廣州
[00:05:34.000 --> 00:05:37.000]  特別是廣州對非洲黑人
[00:05:37.000 --> 00:05:42.000]  都有多多少少看不起的觀念
[00:05:42.000 --> 00:05:45.000]  你這麼看不起我
[00:05:45.000 --> 00:05:47.000]  當你有困難的時候
[00:05:47.000 --> 00:05:50.000]  我有什麼理由去幫你
[00:05:50.000 --> 00:05:53.000]  所以最沒理由出手的就是撒瑪利亞人
[00:05:53.000 --> 00:05:59.000]  然後耶穌就說幫被打傷的猶太人
[00:05:59.000 --> 00:06:02.000]  竟然是撒瑪利亞人
[00:06:02.000 --> 00:06:04.000]  什麼叫做extra mile
[00:06:04.000 --> 00:06:05.000]  什麼叫做多了一步
[00:06:05.000 --> 00:06:10.000]  就是不需要做我們卻是要做
[00:06:10.000 --> 00:06:14.000]  那叫做甘心的付出
[00:06:14.000 --> 00:06:16.000]  很多時候這句話
[00:06:16.000 --> 00:06:18.000]  你知道是從哪裡來的嗎
[00:06:18.000 --> 00:06:20.000]  什麼叫做extra mile呢
[00:06:20.000 --> 00:06:23.000]  就是馬太科登山寶訓裡面說的
[00:06:23.000 --> 00:06:26.000]  他說有人打你的右臉
[00:06:26.000 --> 00:06:29.000]  就連左臉都轉過來給他打
[00:06:29.000 --> 00:06:33.000]  有人告你要拿你裡面的衣服
[00:06:33.000 --> 00:06:37.000]  底衣就連面衣都給他
[00:06:37.000 --> 00:06:39.000]  有人強迫你走一里路
[00:06:39.000 --> 00:06:41.000]  因為當時按照羅馬法律
[00:06:41.000 --> 00:06:43.000]  那些羅馬軍兵
[00:06:43.000 --> 00:06:46.000]  是可以要求任何一個老百姓
[00:06:46.000 --> 00:06:48.000]  去幫他拿東西走一里路
[00:06:48.000 --> 00:06:50.000]  沒得多的,一里而已
[00:06:50.000 --> 00:06:52.000]  但是他說就算是這樣
[00:06:52.000 --> 00:06:54.000]  你幫他走夠二里路
[00:06:54.000 --> 00:06:57.000]  這段經文
[00:06:57.000 --> 00:07:02.000]  我們真的很怕被非基督徒看到
[00:07:02.000 --> 00:07:05.000]  因為死了
[00:07:05.000 --> 00:07:07.000]  他們看到就是說什麼
[00:07:07.000 --> 00:07:10.000]  原來我打完你一巴掌
[00:07:10.000 --> 00:07:12.000]  你不但不能夠還手
[00:07:12.000 --> 00:07:16.000]  還要轉過來被人打你一巴掌
[00:07:16.000 --> 00:07:18.000]  這是什麼呢
[00:07:18.000 --> 00:07:21.000]  有一點什麼叫多了一步被人踐踏
[00:07:21.000 --> 00:07:24.000]  很多時候基督徒還要被人佔便宜
[00:07:24.000 --> 00:07:26.000]  還要多謝你
[00:07:26.000 --> 00:07:28.000]  還要我多給你一點便宜
[00:07:28.000 --> 00:07:30.000]  是不是這樣
[00:07:30.000 --> 00:07:32.000]  人家打劫除了你身上的財物
[00:07:32.000 --> 00:07:34.000]  還說我還有一張信用卡
[00:07:34.000 --> 00:07:36.000]  我先幫你拿了出來
[00:07:36.000 --> 00:07:38.000]  是不是這樣呢
[00:07:38.000 --> 00:07:41.000]  有時候我覺得有很多基督徒
[00:07:41.000 --> 00:07:45.000]  還背著一個基督徒的枷鎖
[00:07:45.000 --> 00:07:47.000]  你看到這個有三個洞
[00:07:47.000 --> 00:07:48.000]  你知道怎麼用的
[00:07:48.000 --> 00:07:50.000]  你看過以前的電影
[00:07:50.000 --> 00:07:52.000]  大洞就放在頭上
[00:07:52.000 --> 00:07:54.000]  小洞就放在手上
[00:07:54.000 --> 00:07:56.000]  這個枷鎖
[00:07:56.000 --> 00:07:58.000]  我有個朋友
[00:07:58.000 --> 00:08:00.000]  那次小組分享
[00:08:00.000 --> 00:08:02.000]  一位姐妹
[00:08:02.000 --> 00:08:04.000]  她說她有個同事
[00:08:04.000 --> 00:08:06.000]  整天都找她笨
[00:08:06.000 --> 00:08:09.000]  要她載他去這裡載他去那裡
[00:08:09.000 --> 00:08:12.000]  她真的很不想做
[00:08:12.000 --> 00:08:14.000]  但是沒辦法
[00:08:14.000 --> 00:08:16.000]  因為我是基督徒
[00:08:16.000 --> 00:08:18.000]  如果不做就失見證
[00:08:18.000 --> 00:08:20.000]  那就做吧
[00:08:20.000 --> 00:08:22.000]  聖經說
[00:08:22.000 --> 00:08:23.000]  人家強迫你一里
[00:08:23.000 --> 00:08:25.000]  你跑個兩里
[00:08:25.000 --> 00:08:29.000]  好像成為一種壓力
[00:08:29.000 --> 00:08:31.000]  一種無形的壓力
[00:08:31.000 --> 00:08:33.000]  是不是真的這樣呢
[00:08:33.000 --> 00:08:34.000]  是不是人家打你一巴
[00:08:34.000 --> 00:08:36.000]  你就給另外一邊去打呢
[00:08:36.000 --> 00:08:38.000]  剛才那段說話
[00:08:38.000 --> 00:08:39.000]  在登山補訓
[00:08:39.000 --> 00:08:41.000]  在《馬太福音》第五章
[00:08:41.000 --> 00:08:44.000]  三十九到四十一節
[00:08:44.000 --> 00:08:46.000]  在同一段聖經
[00:08:46.000 --> 00:08:48.000]  同一個環境
[00:08:48.000 --> 00:08:50.000]  耶穌說的時候
[00:08:50.000 --> 00:08:52.000]  下面那段
[00:08:52.000 --> 00:08:54.000]  如果你的右眼見你跌倒
[00:08:54.000 --> 00:08:56.000]  就挖出來扔出去
[00:08:56.000 --> 00:08:58.000]  如果你的右手見你跌倒
[00:08:58.000 --> 00:09:00.000]  就斬了它
[00:09:00.000 --> 00:09:02.000]  因為寧願
[00:09:02.000 --> 00:09:06.000]  失去百體中的一體
[00:09:06.000 --> 00:09:08.000]  都比整個人進入地獄好
[00:09:08.000 --> 00:09:10.000]  你是不是這樣做呢
[00:09:10.000 --> 00:09:12.000]  如果是這樣做的話
[00:09:12.000 --> 00:09:14.000]  我們幾乎都瞎了
[00:09:14.000 --> 00:09:16.000]  其實你看的只是用右眼
[00:09:16.000 --> 00:09:18.000]  不用左眼
[00:09:18.000 --> 00:09:20.000]  你一定是兩隻眼一起看
[00:09:20.000 --> 00:09:24.000]  你的右手犯罪
[00:09:24.000 --> 00:09:26.000]  就斬了它
[00:09:26.000 --> 00:09:28.000]  左手再犯罪
[00:09:28.000 --> 00:09:30.000]  就斬了它
[00:09:30.000 --> 00:09:32.000]  我們都明白
[00:09:32.000 --> 00:09:34.000]  耶穌不是真的叫你斬了手
[00:09:34.000 --> 00:09:36.000]  沒有人會這樣做
[00:09:36.000 --> 00:09:38.000]  這麼傻的
[00:09:38.000 --> 00:09:40.000]  意思就是說
[00:09:40.000 --> 00:09:42.000]  我們要很認真
[00:09:42.000 --> 00:09:44.000]  差不多去到斬手
[00:09:44.000 --> 00:09:46.000]  這麼重要
[00:09:46.000 --> 00:09:48.000]  所以那裡說
[00:09:48.000 --> 00:09:50.000]  令臉被人打
[00:09:50.000 --> 00:09:52.000]  不是真的叫你這麼傻
[00:09:52.000 --> 00:09:54.000]  打完臉
[00:09:54.000 --> 00:09:56.000]  不是這樣的意思
[00:09:56.000 --> 00:09:58.000]  意思是我們願意
[00:09:58.000 --> 00:10:00.000]  甘心地付出
[00:10:00.000 --> 00:10:02.000]  有時候我們不是說
[00:10:02.000 --> 00:10:04.000]  要我們做什麼
[00:10:04.000 --> 00:10:06.000]  我們才做
[00:10:06.000 --> 00:10:08.000]  多跑一步
[00:10:08.000 --> 00:10:10.000]  多跑一步
[00:10:10.000 --> 00:10:12.000]  等於甘心地付出
[00:10:12.000 --> 00:10:14.000]  也等於
[00:10:14.000 --> 00:10:16.000]  用心地了解
[00:10:16.000 --> 00:10:18.000]  這個撒瑪利亞人
[00:10:18.000 --> 00:10:20.000]  做了什麼呢
[00:10:20.000 --> 00:10:22.000]  看到他
[00:10:22.000 --> 00:10:24.000]  同理持心
[00:10:24.000 --> 00:10:26.000]  用油和酒
[00:10:26.000 --> 00:10:28.000]  倒在他的傷處
[00:10:28.000 --> 00:10:30.000]  油就是醫治膏油
[00:10:30.000 --> 00:10:32.000]  酒就是麻醉
[00:10:32.000 --> 00:10:34.000]  消毒
[00:10:34.000 --> 00:10:36.000]  大家看電影
[00:10:36.000 --> 00:10:38.000]  沒有麻醉藥
[00:10:38.000 --> 00:10:40.000]  倒些酒在傷口
[00:10:40.000 --> 00:10:42.000]  包裹好
[00:10:42.000 --> 00:10:44.000]  扶他
[00:10:44.000 --> 00:10:46.000]  騎上自己的身體
[00:10:46.000 --> 00:10:48.000]  自己的
[00:10:48.000 --> 00:10:50.000]  雷
[00:10:50.000 --> 00:10:52.000]  驢
[00:10:52.000 --> 00:10:54.000]  他不是有幾隻
[00:10:54.000 --> 00:10:56.000]  他只有一隻驢
[00:10:56.000 --> 00:10:58.000]  讓他坐上去
[00:10:58.000 --> 00:11:00.000]  他無法坐上去
[00:11:00.000 --> 00:11:02.000]  不單這樣
[00:11:02.000 --> 00:11:04.000]  就帶他去
[00:11:04.000 --> 00:11:06.000]  店裡
[00:11:06.000 --> 00:11:08.000]  旅館
[00:11:08.000 --> 00:11:10.000]  第二天
[00:11:10.000 --> 00:11:12.000]  不是那天就算了
[00:11:12.000 --> 00:11:14.000]  帶他去旅館
[00:11:14.000 --> 00:11:16.000]  然後第二天
[00:11:16.000 --> 00:11:18.000]  就拿兩個銀錢來
[00:11:18.000 --> 00:11:20.000]  什麼叫兩個銀錢呢
[00:11:20.000 --> 00:11:22.000]  一個銀錢就等於當時
[00:11:22.000 --> 00:11:24.000]  一般一個人的收入
[00:11:24.000 --> 00:11:26.000]  交給店主
[00:11:26.000 --> 00:11:28.000]  就說你照應他
[00:11:28.000 --> 00:11:30.000]  然後有此外所費用的
[00:11:30.000 --> 00:11:32.000]  不只是兩個銀錢
[00:11:32.000 --> 00:11:34.000]  如果你不夠
[00:11:34.000 --> 00:11:36.000]  不要緊你先給他
[00:11:36.000 --> 00:11:38.000]  我回來必還你
[00:11:38.000 --> 00:11:40.000]  你看到他
[00:11:40.000 --> 00:11:42.000]  不是說我幫你
[00:11:42.000 --> 00:11:44.000]  而是他真的嘗試
[00:11:44.000 --> 00:11:46.000]  去幫助他
[00:11:46.000 --> 00:11:48.000]  所需要的東西
[00:11:48.000 --> 00:11:50.000]  嘗試看看他有什麼需要
[00:11:50.000 --> 00:11:52.000]  盡量去滿足
[00:11:52.000 --> 00:11:54.000]  這本書叫做
[00:11:54.000 --> 00:11:58.000]  當幫人成為商人
[00:11:58.000 --> 00:12:00.000]  Helping Her
[00:12:00.000 --> 00:12:02.000]  另一個翻譯可能更好
[00:12:02.000 --> 00:12:04.000]  好心做壞事
[00:12:04.000 --> 00:12:06.000]  他說什麼呢
[00:12:06.000 --> 00:12:08.000]  他說當我們幫人
[00:12:08.000 --> 00:12:10.000]  輔助不當的時候
[00:12:10.000 --> 00:12:12.000]  就可能
[00:12:12.000 --> 00:12:14.000]  加劇了貧窮人的
[00:12:14.000 --> 00:12:16.000]  自卑
[00:12:16.000 --> 00:12:18.000]  和羞愧感
[00:12:18.000 --> 00:12:20.000]  因為助人
[00:12:20.000 --> 00:12:22.000]  和被助兩者之間
[00:12:22.000 --> 00:12:24.000]  確有高低層級的
[00:12:24.000 --> 00:12:26.000]  之分
[00:12:26.000 --> 00:12:28.000]  在幫助人的過程中
[00:12:28.000 --> 00:12:30.000]  我們傷害了
[00:12:30.000 --> 00:12:32.000]  貧困者
[00:12:32.000 --> 00:12:34.000]  和我們自己
[00:12:34.000 --> 00:12:36.000]  什麼意思呢
[00:12:36.000 --> 00:12:38.000]  我們覺得
[00:12:38.000 --> 00:12:40.000]  你幫人好像是
[00:12:40.000 --> 00:12:42.000]  我有你沒有
[00:12:42.000 --> 00:12:44.000]  所以我來幫你
[00:12:44.000 --> 00:12:46.000]  這種叫做君臨天下
[00:12:46.000 --> 00:12:48.000]  我是一個
[00:12:48.000 --> 00:12:50.000]  施與者
[00:12:50.000 --> 00:12:52.000]  你是一個受惠者
[00:12:52.000 --> 00:12:54.000]  所以我就高過你
[00:12:54.000 --> 00:12:56.000]  很多時候
[00:12:56.000 --> 00:12:58.000]  你令到對方
[00:12:58.000 --> 00:13:00.000]  有一個自卑感
[00:13:00.000 --> 00:13:02.000]  你越幫他
[00:13:02.000 --> 00:13:04.000]  他越感到自卑
[00:13:04.000 --> 00:13:06.000]  不單這樣
[00:13:06.000 --> 00:13:08.000]  令到自己有種自大狂
[00:13:08.000 --> 00:13:10.000]  覺得我很厲害
[00:13:10.000 --> 00:13:12.000]  有些人幫人是這樣的
[00:13:12.000 --> 00:13:14.000]  這條命叫施捨
[00:13:14.000 --> 00:13:16.000]  施捨的時候
[00:13:16.000 --> 00:13:18.000]  人家的心
[00:13:18.000 --> 00:13:20.000]  很難受
[00:13:20.000 --> 00:13:22.000]  另一種
[00:13:22.000 --> 00:13:24.000]  就是情緒
[00:13:24.000 --> 00:13:26.000]  恩情的操控
[00:13:26.000 --> 00:13:28.000]  我幫了你
[00:13:28.000 --> 00:13:30.000]  你應該聽我
[00:13:30.000 --> 00:13:32.000]  你應該報恩
[00:13:32.000 --> 00:13:34.000]  一種期待在裏面
[00:13:34.000 --> 00:13:36.000]  我們有時
[00:13:36.000 --> 00:13:38.000]  什麼叫真正的關懷
[00:13:38.000 --> 00:13:40.000]  是用心了解
[00:13:40.000 --> 00:13:42.000]  究竟
[00:13:42.000 --> 00:13:44.000]  他需要什麼
[00:13:44.000 --> 00:13:46.000]  最近大家都
[00:13:46.000 --> 00:13:48.000]  最關心疫苗的事情
[00:13:48.000 --> 00:13:50.000]  打疫苗
[00:13:50.000 --> 00:13:52.000]  你見到人
[00:13:52.000 --> 00:13:54.000]  問候說話
[00:13:54.000 --> 00:13:56.000]  你打了疫苗沒有
[00:13:56.000 --> 00:13:58.000]  有沒有反應
[00:13:58.000 --> 00:14:00.000]  現在開始
[00:14:00.000 --> 00:14:02.000]  小朋友12歲以上
[00:14:02.000 --> 00:14:04.000]  都可以打疫苗
[00:14:04.000 --> 00:14:06.000]  我記得
[00:14:06.000 --> 00:14:08.000]  我們醫療中心
[00:14:08.000 --> 00:14:10.000]  最開始的時候
[00:14:10.000 --> 00:14:12.000]  上年12月
[00:14:12.000 --> 00:14:14.000]  我們已經拿到疫苗
[00:14:14.000 --> 00:14:16.000]  當時
[00:14:16.000 --> 00:14:18.000]  打一些醫護人員
[00:14:18.000 --> 00:14:20.000]  可以打到
[00:14:20.000 --> 00:14:22.000]  接著就說
[00:14:22.000 --> 00:14:24.000]  我們可以打
[00:14:24.000 --> 00:14:26.000]  65歲以上的
[00:14:26.000 --> 00:14:28.000]  餐館
[00:14:28.000 --> 00:14:30.000]  超市
[00:14:30.000 --> 00:14:32.000]  我們其實沒有責任
[00:14:32.000 --> 00:14:34.000]  去幫其他人
[00:14:34.000 --> 00:14:36.000]  我們有責任
[00:14:36.000 --> 00:14:38.000]  幫自己的病人
[00:14:38.000 --> 00:14:40.000]  自己的病人有限
[00:14:40.000 --> 00:14:42.000]  但是我們想
[00:14:42.000 --> 00:14:44.000]  當時
[00:14:44.000 --> 00:14:46.000]  我們在環社區裏面
[00:14:46.000 --> 00:14:48.000]  65歲或以上
[00:14:48.000 --> 00:14:50.000]  餐館超市
[00:14:50.000 --> 00:14:52.000]  的人
[00:14:52.000 --> 00:14:54.000]  你記得
[00:14:54.000 --> 00:14:56.000]  當時你周圍去找
[00:14:56.000 --> 00:14:58.000]  上網
[00:14:58.000 --> 00:15:00.000]  登記要用英文
[00:15:00.000 --> 00:15:02.000]  你想想我們
[00:15:02.000 --> 00:15:04.000]  環社區那些65歲以上
[00:15:04.000 --> 00:15:06.000]  餐館超市的人
[00:15:06.000 --> 00:15:08.000]  他怎麼會用英文
[00:15:08.000 --> 00:15:10.000]  用上網
[00:15:10.000 --> 00:15:12.000]  去登記
[00:15:12.000 --> 00:15:14.000]  所以我們當時就想
[00:15:14.000 --> 00:15:16.000]  我們需要去幫他們
[00:15:16.000 --> 00:15:18.000]  我們體會需要
[00:15:18.000 --> 00:15:20.000]  我們沒有責任去做
[00:15:20.000 --> 00:15:22.000]  但是上帝感動我們
[00:15:22.000 --> 00:15:24.000]  是需要多走一步
[00:15:24.000 --> 00:15:26.000]  所以我們開始
[00:15:26.000 --> 00:15:28.000]  我們設立了一個
[00:15:28.000 --> 00:15:30.000]  電話中心
[00:15:30.000 --> 00:15:32.000]  我們幫他
[00:15:32.000 --> 00:15:34.000]  填表
[00:15:34.000 --> 00:15:36.000]  打電話
[00:15:36.000 --> 00:15:38.000]  我們打電話給
[00:15:38.000 --> 00:15:40.000]  有些真的不會填
[00:15:40.000 --> 00:15:42.000]  我們找人打電話給他
[00:15:42.000 --> 00:15:44.000]  然後一個一個填
[00:15:44.000 --> 00:15:46.000]  還有每一個人都要電郵
[00:15:46.000 --> 00:15:48.000]  很多人都沒有電郵
[00:15:48.000 --> 00:15:50.000]  你想想我們長輩
[00:15:50.000 --> 00:15:52.000]  哪有電郵
[00:15:52.000 --> 00:15:54.000]  我們甚至在電話幫他
[00:15:54.000 --> 00:15:56.000]  去設立一個電郵
[00:15:56.000 --> 00:15:58.000]  我記得特別在餐館
[00:15:58.000 --> 00:16:00.000]  餐館又真的
[00:16:00.000 --> 00:16:02.000]  沒事停
[00:16:02.000 --> 00:16:04.000]  一個餐館一個餐館
[00:16:04.000 --> 00:16:06.000]  收集了一些名字我們幫他安排
[00:16:06.000 --> 00:16:08.000]  為什麼
[00:16:08.000 --> 00:16:10.000]  因為我們看到
[00:16:10.000 --> 00:16:12.000]  那個需要
[00:16:12.000 --> 00:16:14.000]  弟兄姊妹你在旁邊
[00:16:14.000 --> 00:16:16.000]  你周圍的人你看不看到
[00:16:16.000 --> 00:16:18.000]  他們的需要
[00:16:18.000 --> 00:16:20.000]  願不願意
[00:16:20.000 --> 00:16:22.000]  多走一步
[00:16:22.000 --> 00:16:24.000]  只是看了
[00:16:24.000 --> 00:16:26.000]  有需要
[00:16:26.000 --> 00:16:28.000]  很慘呀不好意思
[00:16:28.000 --> 00:16:30.000]  幫不了你
[00:16:30.000 --> 00:16:32.000]  或者基督徒最厲害的一句話
[00:16:32.000 --> 00:16:34.000]  就是說我為你祈禱
[00:16:34.000 --> 00:16:36.000]  我不是說
[00:16:36.000 --> 00:16:38.000]  為你祈禱
[00:16:38.000 --> 00:16:40.000]  是有問題
[00:16:40.000 --> 00:16:42.000]  但是當我們只是說
[00:16:42.000 --> 00:16:44.000]  我為你祈禱
[00:16:44.000 --> 00:16:46.000]  而不實際有行動的回應
[00:16:46.000 --> 00:16:48.000]  這個只是一個藉口
[00:16:48.000 --> 00:16:50.000]  即是好像
[00:16:50.000 --> 00:16:52.000]  這個
[00:16:52.000 --> 00:16:54.000]  這個人被人打傷了
[00:16:54.000 --> 00:16:56.000]  躺在路邊然後周圍
[00:16:56.000 --> 00:16:58.000]  我為你祈禱
[00:16:58.000 --> 00:17:00.000]  我記得有一次有一個
[00:17:00.000 --> 00:17:02.000]  市議員
[00:17:02.000 --> 00:17:04.000]  一個市議員
[00:17:04.000 --> 00:17:06.000]  你知道美國有些市議員
[00:17:06.000 --> 00:17:08.000]  跟我說
[00:17:08.000 --> 00:17:10.000]  謝謝你來我們這裡打針
[00:17:10.000 --> 00:17:12.000]  我覺得他客氣了
[00:17:12.000 --> 00:17:14.000]  原來不是
[00:17:14.000 --> 00:17:16.000]  他說我是一個基督徒
[00:17:16.000 --> 00:17:18.000]  他說
[00:17:18.000 --> 00:17:20.000]  我們過去的經驗
[00:17:20.000 --> 00:17:22.000]  告訴我們一件事
[00:17:22.000 --> 00:17:24.000]  是沒錯我是基督徒
[00:17:24.000 --> 00:17:26.000]  但是當我們社會有事的時候
[00:17:26.000 --> 00:17:28.000]  我們知道
