
[00:00:00.000 --> 00:00:18.800]  [祈禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱]
[00:06:04.920 --> 00:06:07.120]  有神的應許
[00:06:07.120 --> 00:06:10.400]  好像我們說過悅蘇亞第一將的時候
[00:06:10.400 --> 00:06:13.600]  站在那裏面對前路好難
[00:06:13.600 --> 00:06:15.720]  但是神說我與你同在
[00:06:15.720 --> 00:06:17.880]  我有應許給你這個地方
[00:06:17.880 --> 00:06:19.480]  你還沒有踏進去
[00:06:19.480 --> 00:06:21.680]  但是我已經將它給你了
[00:06:21.680 --> 00:06:23.360]  這個是神的應許
[00:06:23.360 --> 00:06:24.880]  心裏面很有平安
[00:06:24.880 --> 00:06:28.000]  但是我告訴你人生也是一樣
[00:06:28.000 --> 00:06:30.120]  雖然有神的應許
[00:06:30.120 --> 00:06:32.040]  雖然有神的保護
[00:06:32.040 --> 00:06:34.560]  也有神的同在
[00:06:34.560 --> 00:06:38.280]  但是不等於沒有戰爭
[00:06:38.280 --> 00:06:40.280]  不等於沒有困難
[00:06:40.280 --> 00:06:42.320]  不等於沒有挑戰
[00:06:42.320 --> 00:06:44.200]  這個是人生的現實
[00:06:44.200 --> 00:06:45.040]  弟兄姐妹
[00:06:45.040 --> 00:06:49.320]  你不要以爲有了神的同在你就沒有困難
[00:06:49.320 --> 00:06:51.760]  有困難,但是神說有困難
[00:06:51.760 --> 00:06:52.960]  但是我要你盡力
[00:06:52.960 --> 00:06:55.680]  有神的人跟沒有神的人是不同的
[00:06:55.680 --> 00:06:57.880]  這個纔是最重要的真理
[00:06:57.880 --> 00:06:58.440]  對不對
[00:06:58.440 --> 00:07:01.160]  你看悅蘇亞帶着神的應許
[00:07:01.160 --> 00:07:02.880]  摩西也帶着神的應許
[00:07:02.880 --> 00:07:04.400]  這個應許之地了
[00:07:04.400 --> 00:07:07.360]  但是應許基地要得到應許基地的時候
[00:07:07.360 --> 00:07:10.600]  不但那後來有好多的戰爭
[00:07:10.600 --> 00:07:13.760]  過悅大河也是要個神蹟
[00:07:13.760 --> 00:07:14.760]  對不對
[00:07:14.760 --> 00:07:17.280]  你看也不是完全是
[00:07:17.280 --> 00:07:19.800]  什麼事情都沒有發生就平平順順的
[00:07:19.800 --> 00:07:21.760]  整個加拿大就給你了
[00:07:21.760 --> 00:07:22.640]  不是的
[00:07:22.640 --> 00:07:25.040]  所以我們說是神附贈你
[00:07:25.040 --> 00:07:26.760]  是神給你有應許
[00:07:26.760 --> 00:07:27.960]  跑到前面的路
[00:07:27.960 --> 00:07:29.160]  你知道的
[00:07:29.160 --> 00:07:32.120]  但是你發生了困難的時候說
[00:07:32.120 --> 00:07:34.600]  神啊,爲什麼有困難啊
[00:07:34.600 --> 00:07:36.080]  你是不是作假
[00:07:36.080 --> 00:07:37.920]  人生總有困難
[00:07:37.920 --> 00:07:39.880]  有神的應許跟同行
[00:07:39.880 --> 00:07:41.240]  不等於沒有困難
[00:07:41.240 --> 00:07:45.480]  這個就是悅蘇亞記要告訴我們的其中一個
[00:07:45.480 --> 00:07:46.920]  可能我們忽略了這裏
[00:07:46.920 --> 00:07:49.520]  悅蘇亞記裏面充滿了戰爭
[00:07:49.520 --> 00:07:54.240]  要透過很多的戰爭纔可以拿到神給你的應許的
[00:07:54.240 --> 00:07:57.080]  這個我們不用再說了
[00:07:57.080 --> 00:08:00.920]  但是我希望大家還最初的時候要記得
[00:08:00.920 --> 00:08:03.520]  人生總有戰爭
[00:08:03.520 --> 00:08:06.640]  人生總有要戰場的
[00:08:06.640 --> 00:08:10.560]  但是聖經裏面對我們最重要的教訓是
[00:08:10.560 --> 00:08:12.520]  有神的人生
[00:08:12.520 --> 00:08:14.360]  他打的仗
[00:08:14.360 --> 00:08:17.360]  是跟沒有神的人,沒有信仰的人打仗
[00:08:17.360 --> 00:08:19.000]  是不同的
[00:08:19.000 --> 00:08:20.440]  你說什麼不同
[00:08:20.440 --> 00:08:24.800]  今天我們就特別來看這個
[00:08:24.800 --> 00:08:27.080]  首先我們看到兩強戰役
[00:08:27.080 --> 00:08:29.560]  剛纔我們說過了
[00:08:29.560 --> 00:08:31.920]  第一個戰役是耶利哥的戰役
[00:08:31.920 --> 00:08:35.680]  是個傳噴大聖將的戰役
[00:08:35.680 --> 00:08:39.960]  而且耶利哥城是個最難打的一個城
[00:08:39.960 --> 00:08:44.960]  考古學告訴我們耶利哥城的城牆非常的厚
[00:08:44.960 --> 00:08:48.360]  然後用什麼方法都沒有把他攻進去的
[00:08:48.360 --> 00:08:50.840]  不要把他打破的
[00:08:50.840 --> 00:08:53.120]  但是聖經告訴我們
[00:08:53.120 --> 00:08:56.880]  大家可能也比較熟悉這個著名的戰役了
[00:08:56.880 --> 00:08:59.560]  不用打
[00:08:59.560 --> 00:09:03.400]  神說你打,你怎麼可以跟耶利哥人打呢
[00:09:03.400 --> 00:09:06.120]  人家的兵器武器比你多
[00:09:06.120 --> 00:09:08.280]  人家的城牆比你高
[00:09:08.280 --> 00:09:11.680]  你這一批流浪的
[00:09:11.680 --> 00:09:16.360]  在曠野四十年的那些人
[00:09:16.360 --> 00:09:18.120]  怎麼跟人打,沒得打
[00:09:18.120 --> 00:09:20.160]  但是說我不要你打
[00:09:20.160 --> 00:09:23.400]  我要你每天聽我的話
[00:09:23.400 --> 00:09:26.040]  搖着這個城一圈
[00:09:26.040 --> 00:09:29.280]  然後六天以後第七天搖了七次
[00:09:29.280 --> 00:09:31.880]  然後大聲吹號
[00:09:31.880 --> 00:09:36.520]  然後城就自然地踏進去
[00:09:36.520 --> 00:09:39.000]  果然就是這樣的
[00:09:39.000 --> 00:09:40.840]  不費一兵一卒
[00:09:40.840 --> 00:09:44.280]  就可以把這個最偉大號稱
[00:09:44.280 --> 00:09:48.280]  沒有辦法攻得下的這個城就打塌了
[00:09:48.280 --> 00:09:51.200]  這個是神要以色列人看到的
[00:09:51.200 --> 00:09:53.680]  這個很重要的功課
[00:09:53.680 --> 00:09:55.640]  不是在一整天打
[00:09:55.640 --> 00:09:59.840]  是有沒有聽我的話
[00:09:59.840 --> 00:10:03.720]  走在神的路上就打贏了
[00:10:03.720 --> 00:10:07.880]  這個就是神要以色列人學的功課
[00:10:07.880 --> 00:10:10.280]  但是我們發覺人還是人
[00:10:10.280 --> 00:10:14.280]  連約書亞自己也有點的勝利了
[00:10:14.280 --> 00:10:16.000]  哇,這樣偉大的城
[00:10:16.000 --> 00:10:18.760]  號稱不能打下來的,現在塌了
[00:10:18.760 --> 00:10:20.440]  什麼心裏面非常高興
[00:10:20.440 --> 00:10:23.840]  然後看到附近還有另外一個城叫愛城
[00:10:23.840 --> 00:10:25.280]  這個城比較少
[00:10:25.280 --> 00:10:26.720]  而且比較弱
[00:10:26.720 --> 00:10:28.320]  人也不多
[00:10:28.320 --> 00:10:31.240]  約書亞說這個簡單了
[00:10:31.240 --> 00:10:33.600]  心裏面就覺得這個簡單了
[00:10:33.600 --> 00:10:35.400]  耶利哥也打下來了
[00:10:35.400 --> 00:10:38.080]  這個愛城算什麼
[00:10:38.080 --> 00:10:39.360]  所以我們發覺呢
[00:10:39.360 --> 00:10:44.440]  到了約書亞記的第七章
[00:10:44.440 --> 00:10:47.640]  第六章跟第七章的時候呢
[00:10:47.640 --> 00:10:50.640]  約書亞就轉到一個他的
[00:10:50.640 --> 00:10:52.600]  他的新的部署了
[00:10:52.600 --> 00:10:54.560]  他說耶利哥城也打下了
[00:10:54.560 --> 00:10:56.640]  這個愛城不需要那麼多
[00:10:56.640 --> 00:10:59.840]  兩三千人去打,可以了
[00:10:59.840 --> 00:11:01.640]  怎麼知道
[00:11:01.640 --> 00:11:04.840]  一打了
[00:11:04.840 --> 00:11:06.160]  就輸了
[00:11:06.160 --> 00:11:10.680]  而且輸得好厲害
[00:11:10.680 --> 00:11:13.120]  約書亞真的抹不出頭腦
[00:11:13.120 --> 00:11:14.720]  怎麼
[00:11:14.720 --> 00:11:17.160]  那麼那個偉大的那個所謂
[00:11:17.160 --> 00:11:20.200]  最偉大的耶利哥也塌下來了
[00:11:20.200 --> 00:11:22.040]  現在這個小城
[00:11:22.040 --> 00:11:25.360]  竟然我們輸得那麼厲害
[00:11:25.360 --> 00:11:27.040]  這個輸在哪裏
[00:11:27.040 --> 00:11:31.720]  他跑去問神,神說你知道你們有人犯罪
[00:11:31.720 --> 00:11:35.280]  原來神說打仗不是看你怎麼打
[00:11:35.280 --> 00:11:39.040]  看你對我的態度是怎樣的
[00:11:39.040 --> 00:11:41.240]  你要我與你同行嗎
[00:11:41.240 --> 00:11:43.480]  現在我與你同行的時候
[00:11:43.480 --> 00:11:46.880]  不能打的仗,打不勝的仗也打勝了
[00:11:46.880 --> 00:11:49.840]  現在你離開了我
[00:11:49.840 --> 00:11:52.880]  本來應該打得勝的也打敗了
[00:11:52.880 --> 00:11:55.440]  這個就是神的規律
[00:11:55.440 --> 00:11:57.880]  弟兄姊妹,這個很重要
[00:11:57.880 --> 00:12:00.640]  你們又說我犯了什麼罪
[00:12:00.640 --> 00:12:02.440]  然後神說你知道嗎
[00:12:02.440 --> 00:12:05.800]  你打勝了那個耶利哥的時候
[00:12:05.800 --> 00:12:07.600]  你應該聽我說的話
[00:12:07.600 --> 00:12:10.960]  你應該說所有的都歸於我
[00:12:10.960 --> 00:12:13.080]  你所有搶回來的
[00:12:13.080 --> 00:12:14.640]  得到的人家的東西
[00:12:14.640 --> 00:12:17.080]  不要你們留下一分一毫
[00:12:17.080 --> 00:12:20.240]  所有的都要歸給我
[00:12:20.240 --> 00:12:22.600]  我不是要你們的東西
[00:12:22.600 --> 00:12:27.840]  但是要你順服知道一切都是從我而來的
[00:12:27.840 --> 00:12:30.760]  但是當中有一個人叫阿甘
[00:12:30.760 --> 00:12:33.240]  他偷偷地把其中一些牛羊
[00:12:33.240 --> 00:12:35.760]  都收到他自己的螢幕裏面
[00:12:35.760 --> 00:12:37.000]  哎呀就是這個
[00:12:37.000 --> 00:12:38.120]  一個人
[00:12:38.120 --> 00:12:39.720]  聖經中有一個字很有意思
[00:12:39.720 --> 00:12:42.920]  叫連累了整個民族
[00:12:42.920 --> 00:12:43.720]  對的
[00:12:43.720 --> 00:12:47.640]  神說我要你看到我講過的話是算數的
[00:12:47.640 --> 00:12:49.160]  有要求的
[00:12:49.160 --> 00:12:50.960]  你們犯罪的時候
[00:12:50.960 --> 00:12:54.280]  我就要你看到最小的一個障礙
[00:12:54.280 --> 00:12:57.320]  最小的一個城都沒辦法打
[00:12:57.320 --> 00:12:59.360]  都打輸了
[00:12:59.360 --> 00:13:04.520]  然後大家在神面前就懺悔了
[00:13:04.520 --> 00:13:08.680]  然後就重新在神面前把這個阿甘拿出來
[00:13:08.680 --> 00:13:11.240]  懲治了以後再去打
[00:13:11.240 --> 00:13:12.400]  聽神的話了
[00:13:12.400 --> 00:13:14.240]  這次打贏了
[00:13:14.240 --> 00:13:16.720]  然後有些人很小心
[00:13:16.720 --> 00:13:20.840]  這次就不敢隨便派了幾千人在前面攻
[00:13:20.840 --> 00:13:25.680]  然後誘敵從城裏面走出來
[00:13:25.680 --> 00:13:31.680]  這個炸裝的是一個假裝的那個圖棒
[00:13:31.680 --> 00:13:34.560]  然後他們的敵人跑出來追的時候
[00:13:34.560 --> 00:13:37.720]  然後再派好幾萬人在後面
[00:13:37.720 --> 00:13:39.400]  城後面去攻擊
[00:13:39.400 --> 00:13:43.120]  然後果然就打敗了
[00:13:43.120 --> 00:13:44.240]  所以我們看到了
[00:13:44.240 --> 00:13:46.720]  因爲說這次很小心了
[00:13:46.720 --> 00:13:48.600]  用了人很多的方法
[00:13:48.600 --> 00:13:50.720]  但是他心裏面最重要的說
[00:13:50.720 --> 00:13:52.840]  他聽神的話
[00:13:52.840 --> 00:13:55.400]  要求對他們的
[00:13:55.400 --> 00:13:57.520]  他全遵守了
[00:13:57.520 --> 00:13:59.000]  然後就打贏了
[00:13:59.000 --> 00:14:01.200]  所以這兩個戰役很特別
[00:14:01.200 --> 00:14:03.880]  這兩個戰役就表現出了
[00:14:03.880 --> 00:14:06.520]  你跟着神怎樣打的時候
[00:14:06.520 --> 00:14:11.040]  這個戰爭不是在人間的方法
[00:14:11.040 --> 00:14:14.000]  跟人的手段來拿到的
[00:14:14.000 --> 00:14:15.680]  神要你知道
[00:14:15.680 --> 00:14:18.160]  就因爲有我
[00:14:18.160 --> 00:14:21.160]  有我與你同在
[00:14:21.160 --> 00:14:22.840]  你依靠我
[00:14:22.840 --> 00:14:25.480]  跟着我聽我的話
[00:14:25.480 --> 00:14:26.560]  那麼我們看到
[00:14:26.560 --> 00:14:29.080]  這裏就有屬靈的教訓
[00:14:29.080 --> 00:14:31.800]  所以今天請你留意
[00:14:31.800 --> 00:14:33.960]  我不是跟你一起講下去
[00:14:33.960 --> 00:14:36.640]  美強戰是怎樣打
[00:14:36.640 --> 00:14:40.480]  我想把我們的心思跟注意力
[00:14:40.480 --> 00:14:43.920]  提升到屬靈的層次
[00:14:43.920 --> 00:14:46.560]  所以我給了一個題目了
[00:14:46.560 --> 00:14:48.680]  我的題目就叫做
[00:14:48.680 --> 00:14:52.280]  屬靈征戰的屬靈的祕訣
[00:14:52.280 --> 00:14:55.600]  屬靈的祕訣是怎樣呢
[00:14:55.600 --> 00:14:59.120]  我就在研究剛纔所講的這兩個
[00:14:59.120 --> 00:15:01.200]  著名的戰役
[00:15:01.200 --> 00:15:03.560]  然後我發覺有一個很特別的地方
[00:15:03.560 --> 00:15:07.000]  今天是我特別跟大家講的
[00:15:07.000 --> 00:15:10.520]  你特別留意這個地方
[00:15:10.520 --> 00:15:11.800]  就是我們發覺
[00:15:11.800 --> 00:15:13.200]  這兩個那麼重要的
[00:15:13.200 --> 00:15:18.160]  那麼特別的戰役的前面跟後面
[00:15:18.160 --> 00:15:20.520]  就是還沒有打這個仗以前
[00:15:20.520 --> 00:15:21.680]  就是第五仗
[00:15:21.680 --> 00:15:24.960]  還沒有打這個耶利哥城以前
[00:15:24.960 --> 00:15:26.240]  第五仗
[00:15:26.240 --> 00:15:31.080]  然後打完了兩次戰爭以後
[00:15:31.080 --> 00:15:33.080]  第八仗
[00:15:33.080 --> 00:15:35.600]  兩個地方就是前後
[00:15:35.600 --> 00:15:38.040]  都有一個共同的地方
[00:15:38.040 --> 00:15:39.000]  我不知道你有沒有留意
[00:15:39.000 --> 00:15:40.200]  我就留意了
[00:15:40.200 --> 00:15:45.240]  原來在戰爭前跟戰爭之後
[00:15:45.240 --> 00:15:49.480]  以色列人都有來了敬拜
[00:15:49.480 --> 00:15:51.040]  崇拜神
[00:15:51.040 --> 00:15:54.840]  他們有屬靈的崇拜
[00:15:54.840 --> 00:15:57.240]  然後纔去打仗
[00:15:57.240 --> 00:16:00.160]  打完了以後兩次以後
[00:16:00.160 --> 00:16:02.760]  他不去開慶祝會啊
[00:16:02.760 --> 00:16:04.880]  打完了兩次以後
[00:16:04.880 --> 00:16:06.920]  他們再來崇拜
[00:16:06.920 --> 00:16:07.840]  崇拜
[00:16:07.840 --> 00:16:08.720]  打仗
[00:16:08.720 --> 00:16:09.200]  崇拜
[00:16:09.200 --> 00:16:11.160]  你看到這個模式嗎
[00:16:11.160 --> 00:16:12.040]  打仗
[00:16:12.040 --> 00:16:15.480]  然後纔去崇拜以後纔去打仗
[00:16:15.480 --> 00:16:17.520]  打仗了以後
[00:16:17.520 --> 00:16:18.360]  勝利了
[00:16:18.360 --> 00:16:19.200]  失敗了
[00:16:19.200 --> 00:16:20.440]  無論如何
[00:16:20.440 --> 00:16:21.840]  再來崇拜
[00:16:21.840 --> 00:16:23.000]  把這個崇拜
[00:16:23.000 --> 00:16:25.960]  崇拜這個屬靈的那種的
[00:16:25.960 --> 00:16:29.640]  對神的那種的態度跟表現
[00:16:29.640 --> 00:16:34.960]  放在人生的戰役的前後
[00:16:34.960 --> 00:16:36.080]  表示
[00:16:36.080 --> 00:16:37.280]  這個很特別的
[00:16:37.280 --> 00:16:40.480]  土耳其的記載告訴我們說
[00:16:40.480 --> 00:16:43.480]  屬靈生命裏面的
[00:16:43.480 --> 00:16:45.200]  對神的態度
[00:16:45.200 --> 00:16:47.920]  纔是一個人生
[00:16:47.920 --> 00:16:49.840]  戰爭的戰爭
[00:16:49.840 --> 00:16:50.840]  的崇拜
[00:16:50.840 --> 00:16:54.960]  這是最重要的力量跟來源
[00:16:54.960 --> 00:16:57.560]  跟原因
[00:16:57.560 --> 00:16:59.480]  祕訣跟因素吧
[00:16:59.480 --> 00:17:00.800]  這麼多講
[00:17:00.800 --> 00:17:02.600]  這個都是
[00:17:02.600 --> 00:17:04.520]  我們特別在這個
[00:17:04.520 --> 00:17:08.160]  粵詩阿基裏面要看到的
[00:17:08.160 --> 00:17:09.280]  所以我們今天呢
[00:17:09.280 --> 00:17:13.360]  要花一點時間特別來研究一下
[00:17:13.360 --> 00:17:14.960]  打仗前
[00:17:14.960 --> 00:17:16.400]  跟打仗後的
[00:17:16.400 --> 00:17:18.480]  兩個的崇拜
[00:17:18.480 --> 00:17:20.000]  發生了什麼事情
[00:17:20.000 --> 00:17:21.120]  從當中
[00:17:21.120 --> 00:17:23.720]  看到很重要的屬靈的
[00:17:23.720 --> 00:17:25.640]  打勝仗的祕訣
[00:17:25.640 --> 00:17:26.440]  好嗎
[00:17:26.440 --> 00:17:27.320]  這個纔是
[00:17:27.320 --> 00:17:32.440]  我們今天的最重要的主題
[00:17:32.440 --> 00:17:33.680]  反正
[00:17:33.680 --> 00:17:35.520]  這個也是我們人生
[00:17:35.520 --> 00:17:37.520]  作爲基督徒特別要
[00:17:37.520 --> 00:17:38.720]  學到的
[00:17:38.720 --> 00:17:41.360]  要留意的地方
[00:17:41.360 --> 00:17:43.560]  我們可以這樣說
[00:17:43.560 --> 00:17:45.800]  戰爭
[00:17:45.800 --> 00:17:47.520]  戰役
[00:17:47.520 --> 00:17:50.680]  是人要對歷史負責任
[00:17:50.680 --> 00:17:52.280]  對你的人生負責任
[00:17:52.280 --> 00:17:54.240]  對不對
[00:17:54.240 --> 00:17:56.960]  向人來交代的
[00:17:56.960 --> 00:17:59.200]  向人交代
[00:17:59.200 --> 00:18:00.960]  但是崇拜
[00:18:00.960 --> 00:18:02.920]  是向神來做的
[00:18:02.920 --> 00:18:05.400]  向神來交代
[00:18:05.400 --> 00:18:08.440]  所以這兩個如果沒有
[00:18:08.440 --> 00:18:11.360]  信仰的人覺得沒有什麼關係
[00:18:11.360 --> 00:18:13.080]  但是我們有信仰的人
[00:18:13.080 --> 00:18:15.840]  我們知道這兩個分不開的
[00:18:15.840 --> 00:18:19.480]  我們人都看到你在人生當中的
[00:18:19.480 --> 00:18:20.960]  戰役跟戰爭
[00:18:20.960 --> 00:18:22.400]  你說的挑戰
[00:18:22.400 --> 00:18:23.760]  你的工作
[00:18:23.760 --> 00:18:25.000]  你的家庭
[00:18:25.000 --> 00:18:28.000]  你的事業
[00:18:28.000 --> 00:18:29.600]  崇拜
[00:18:29.600 --> 00:18:31.480]  這個都是人家看得到的
[00:18:31.480 --> 00:18:34.360]  向歷史跟你自己的人生來交代
[00:18:34.360 --> 00:18:36.600]  但是還有另外一個層面
[00:18:36.600 --> 00:18:39.720]  就是你崇拜是向神來交代的
[00:18:39.720 --> 00:18:41.160]  就好像今天
[00:18:41.160 --> 00:18:43.200]  你無論從用什麼方法
[00:18:43.200 --> 00:18:46.240]  你來了神的面前來崇拜的時候
[00:18:46.240 --> 00:18:47.000]  你知道嗎
[00:18:47.000 --> 00:18:48.200]  這個崇拜
[00:18:48.200 --> 00:18:50.920]  就是你向神來交代
[00:18:50.920 --> 00:18:52.680]  原來在神的真理裏面
[00:18:52.680 --> 00:18:54.920]  很重要的一個標準就是說
[00:18:54.920 --> 00:18:58.040]  神說你怎樣向我交代
[00:18:58.040 --> 00:19:01.600]  就影響而且決定了你在人
[00:19:01.600 --> 00:19:03.360]  怎麼向人交代
[00:19:03.360 --> 00:19:04.640]  這個很重要
[00:19:04.640 --> 00:19:06.560]  戰爭是給人看到的
[00:19:06.560 --> 00:19:08.120]  歷史記載的
[00:19:08.120 --> 00:19:10.520]  但是崇拜可能有很多時候
[00:19:10.520 --> 00:19:11.960]  我們歷史沒有交代
[00:19:11.960 --> 00:19:13.200]  沒有記載
[00:19:13.200 --> 00:19:14.480]  但是聖經很有意思
[00:19:14.480 --> 00:19:17.400]  聖經說我特別要你記得
[00:19:17.400 --> 00:19:19.360]  所以你記下來
[00:19:19.360 --> 00:19:21.600]  打仗以前有崇拜
[00:19:21.600 --> 00:19:23.760]  打仗以後有崇拜
