
[00:00:00.000 --> 00:00:02.000]  新的恩典很豐富
[00:03:34.000 --> 00:03:36.000]  但是這個寶貝的救恩成就了之後
[00:03:36.000 --> 00:03:39.000]  這個更美的福份是給了我們
[00:03:39.000 --> 00:03:41.000]  我們今天看這段經文
[00:03:41.000 --> 00:03:43.000]  希伯來書第十二章
[00:03:43.000 --> 00:03:45.000]  十四節到廿九節
[00:03:45.000 --> 00:03:47.000]  就好像一個總綱
[00:03:47.000 --> 00:03:53.000]  就是將舊約是怎樣的一個形式
[00:03:53.000 --> 00:03:56.000]  然後新約怎樣更加美好
[00:03:56.000 --> 00:03:59.000]  很豐富的將這個寶貝的救恩
[00:03:59.000 --> 00:04:01.000]  給我們去展現
[00:04:01.000 --> 00:04:03.000]  以至於你和我怎樣去回應
[00:04:03.000 --> 00:04:05.000]  很多人信得住
[00:04:05.000 --> 00:04:08.000]  可能我們就會覺得是理所當然的
[00:04:08.000 --> 00:04:11.000]  我做神的兒女 我得到神的保守
[00:04:11.000 --> 00:04:14.000]  我一定有很好的生活
[00:04:14.000 --> 00:04:16.000]  但是有時候我們流於
[00:04:16.000 --> 00:04:20.000]  我們接受了這些福份的時候
[00:04:20.000 --> 00:04:24.000]  我們覺得生活在自己的自我裡面
[00:04:24.000 --> 00:04:26.000]  我多一點福份
[00:04:26.000 --> 00:04:28.000]  反而我們沒有想過
[00:04:28.000 --> 00:04:29.000]  我們怎樣去馴服神
[00:04:29.000 --> 00:04:33.000]  過一個神合神心意的生活
[00:04:33.000 --> 00:04:36.000]  有些我看到教會有時候都很可惜
[00:04:36.000 --> 00:04:39.000]  有些弟兄姐妹接受了水禮
[00:04:39.000 --> 00:04:41.000]  跟著就不見了人
[00:04:41.000 --> 00:04:44.000]  沒有在教會裡面繼續去成長
[00:04:44.000 --> 00:04:46.000]  有時候打電話聯絡
[00:04:46.000 --> 00:04:50.000]  有時候都很難再邀請她回來
[00:04:50.000 --> 00:04:54.000]  好像不少信徒看輕這個信仰
[00:04:54.000 --> 00:04:56.000]  好像都好 洗了禮
[00:04:56.000 --> 00:04:59.000]  都叫做很開心
[00:04:59.000 --> 00:05:02.000]  但是真正的價值在哪裡呢
[00:05:02.000 --> 00:05:04.000]  還沒有想到很清楚
[00:05:04.000 --> 00:05:07.000]  真正我們怎樣過這個信徒的生活
[00:05:07.000 --> 00:05:09.000]  覺得不是很重要
[00:05:09.000 --> 00:05:14.000]  以致到有些生活上
[00:05:14.000 --> 00:05:17.000]  跟好像還沒有信的差不多
[00:05:17.000 --> 00:05:20.000]  有時候我跟朋友說
[00:05:20.000 --> 00:05:24.000]  信徒主 有沒有看聖經的呢
[00:05:24.000 --> 00:05:26.000]  他說沒有
[00:05:26.000 --> 00:05:27.000]  如果你不看聖經
[00:05:27.000 --> 00:05:29.000]  你怎樣知道什麼是神喜悅的
[00:05:29.000 --> 00:05:31.000]  什麼不是神喜悅的呢
[00:05:31.000 --> 00:05:32.000]  我說是 我不知道
[00:05:32.000 --> 00:05:34.000]  我跟著再問
[00:05:34.000 --> 00:05:37.000]  你跟一般的人有什麼分別呢
[00:05:37.000 --> 00:05:39.000]  他說是 是的 差不多
[00:05:39.000 --> 00:05:43.000]  我們的信仰就是一個空的信仰
[00:05:43.000 --> 00:05:45.000]  這個不是神給我們的信仰
[00:05:45.000 --> 00:05:48.000]  所以今天我想跟大家一起去看看
[00:05:48.000 --> 00:05:50.000]  我們不要濫用神的恩典
[00:05:50.000 --> 00:05:53.000]  這個恩典是非常之寶貴的
[00:05:53.000 --> 00:05:57.000]  或者我們先看看這段經文
[00:05:57.000 --> 00:05:59.000]  在第十四節
[00:05:59.000 --> 00:06:02.000]  或者我們之前 我們知道希伯來書
[00:06:02.000 --> 00:06:04.000]  其實一直都在說
[00:06:04.000 --> 00:06:06.000]  我們持守這個信仰
[00:06:06.000 --> 00:06:09.000]  我們不要回到舊約的時代
[00:06:09.000 --> 00:06:11.000]  因為那個已經是過去了
[00:06:11.000 --> 00:06:13.000]  神的救恩是繼續彰顯
[00:06:13.000 --> 00:06:15.000]  去到新約 非常之豐盛
[00:06:15.000 --> 00:06:20.000]  所以很多的美好的救恩
[00:06:20.000 --> 00:06:21.000]  是展現給我們知道
[00:06:21.000 --> 00:06:23.000]  依照我們信了主的人
[00:06:23.000 --> 00:06:25.000]  我們很把持這個信仰
[00:06:25.000 --> 00:06:28.000]  在第十二章就說到人生好像一個長跑
[00:06:28.000 --> 00:06:30.000]  我們要仰望耶穌基督
[00:06:30.000 --> 00:06:33.000]  並且要脫去榮譽傳來我們的罪
[00:06:33.000 --> 00:06:37.000]  全心忍耐走前面的路程
[00:06:37.000 --> 00:06:39.000]  仰望主
[00:06:39.000 --> 00:06:43.000]  當中看到我們都會難免受到神的紀律
[00:06:43.000 --> 00:06:45.000]  或者是神的管教
[00:06:45.000 --> 00:06:46.000]  但叫我們不要灰心
[00:06:46.000 --> 00:06:51.000]  因為這些使我們結出仁義和平的果子
[00:06:51.000 --> 00:06:55.000]  就好像之前在第十一節這樣說
[00:06:55.000 --> 00:06:59.000]  後來為了經驗的人結出平安的果子
[00:06:59.000 --> 00:07:01.000]  就是義義的果子
[00:07:01.000 --> 00:07:03.000]  這個路途非常之寶貴
[00:07:03.000 --> 00:07:04.000]  雖然是有點艱難
[00:07:04.000 --> 00:07:06.000]  但你要堅持下去
[00:07:06.000 --> 00:07:08.000]  我們信仰是經得起考驗
[00:07:08.000 --> 00:07:09.000]  來到這一段
[00:07:09.000 --> 00:07:12.000]  更加說到我們要敬虔的生活
[00:07:12.000 --> 00:07:13.000]  或者我們看看這裡
[00:07:13.000 --> 00:07:16.000]  十四節這裡說到敬虔的生活
[00:07:16.000 --> 00:07:21.000]  十四節到十七節這裡提到
[00:07:21.000 --> 00:07:23.000]  首先在十四節這裡說
[00:07:23.000 --> 00:07:26.000]  你們要追求以眾人和睦
[00:07:26.000 --> 00:07:28.000]  並要追求聖潔
[00:07:28.000 --> 00:07:30.000]  人非聖潔不能見神
[00:07:30.000 --> 00:07:32.000]  說了兩個的追求
[00:07:32.000 --> 00:07:34.000]  第一個就是追求和睦
[00:07:34.000 --> 00:07:35.000]  和人好
[00:07:35.000 --> 00:07:37.000]  建立關係
[00:07:37.000 --> 00:07:39.000]  其實都不容易
[00:07:39.000 --> 00:07:43.000]  我們未必懂得和人很和平的相處
[00:07:43.000 --> 00:07:47.000]  亦都對方未必是很可愛
[00:07:47.000 --> 00:07:49.000]  我們能夠很平平安安
[00:07:49.000 --> 00:07:52.000]  很和順地和人建立關係
[00:07:52.000 --> 00:07:55.000]  但是聖經又叫我們這樣做
[00:07:55.000 --> 00:07:58.000]  以致我們能夠生命的成長
[00:07:58.000 --> 00:08:00.000]  所以第二方面就是聖潔
[00:08:00.000 --> 00:08:02.000]  聖潔的意思就是說
[00:08:02.000 --> 00:08:05.000]  我們在我們日常的道德方面
[00:08:05.000 --> 00:08:08.000]  我們要做合乎神心意的事情
[00:08:08.000 --> 00:08:09.000]  如果結婚的話
[00:08:09.000 --> 00:08:11.000]  我們守著忠誠
[00:08:11.000 --> 00:08:14.000]  如果我們是什麼光景呢
[00:08:14.000 --> 00:08:16.000]  我們守著聖的正潔
[00:08:16.000 --> 00:08:19.000]  這些都是聖潔很多常用的
[00:08:19.000 --> 00:08:21.000]  神的心意叫我們聖潔
[00:08:21.000 --> 00:08:23.000]  但是大家留意這兩者
[00:08:23.000 --> 00:08:25.000]  不能單獨去進行的
[00:08:25.000 --> 00:08:27.000]  你想是不是
[00:08:27.000 --> 00:08:29.000]  如果我和人相交
[00:08:29.000 --> 00:08:31.000]  我要很公平很好和好
[00:08:31.000 --> 00:08:33.000]  但是我的淑女的生命
[00:08:33.000 --> 00:08:35.000]  卻是顏顏沉沉
[00:08:35.000 --> 00:08:39.000]  我就很難和人建立關係
[00:08:39.000 --> 00:08:41.000]  所以有些人會說
[00:08:41.000 --> 00:08:43.000]  我敬潔就行了
[00:08:43.000 --> 00:08:47.000]  但是我不懂得怎樣和人去結交
[00:08:47.000 --> 00:08:49.000]  我這個是很表面的
[00:08:49.000 --> 00:08:52.000]  看到兩樣東西是同時進行
[00:08:52.000 --> 00:08:56.000]  以至到我們一方面有神的關係
[00:08:56.000 --> 00:08:58.000]  我們建立一個淑女的品格建立
[00:08:58.000 --> 00:09:02.000]  以至到我們和人的關係能夠和好
[00:09:02.000 --> 00:09:05.000]  能夠和平
[00:09:05.000 --> 00:09:08.000]  這個是相輔相成的
[00:09:08.000 --> 00:09:10.000]  但是最主要都是我們和神
[00:09:10.000 --> 00:09:13.000]  那個基本的關係還是最重要
[00:09:13.000 --> 00:09:18.000]  有一位基督徒的作者叫做貝內爾
[00:09:18.000 --> 00:09:21.000]  他講到他自己的掙扎
[00:09:21.000 --> 00:09:24.000]  他說我知道我要和人建立關係
[00:09:24.000 --> 00:09:29.000]  但是往往我真的有很多的弱點
[00:09:29.000 --> 00:09:30.000]  很難實踐
[00:09:30.000 --> 00:09:33.000]  他說有一次和一個很好的朋友
[00:09:33.000 --> 00:09:35.000]  去和他建立關係
[00:09:35.000 --> 00:09:37.000]  但是誰知一些很小的事
[00:09:37.000 --> 00:09:41.000]  因很小的事就大動肝火
[00:09:41.000 --> 00:09:42.000]  很生氣
[00:09:42.000 --> 00:09:45.000]  其實他說自己也不合意的這樣生氣
[00:09:45.000 --> 00:09:46.000]  並且傷害到人
[00:09:46.000 --> 00:09:48.000]  於是很快又和人道歉
[00:09:48.000 --> 00:09:51.000]  但是很快幾個禮拜之後又來過
[00:09:51.000 --> 00:09:54.000]  又是這樣衝口而出
[00:09:54.000 --> 00:09:56.000]  覺得非常沮喪
[00:09:56.000 --> 00:09:58.000]  為什麼基督徒這樣
[00:09:58.000 --> 00:10:00.000]  我想做正確的事
[00:10:00.000 --> 00:10:03.000]  但是結果我又這麼軟弱
[00:10:03.000 --> 00:10:06.000]  於是他說我拼命地祈禱
[00:10:06.000 --> 00:10:09.000]  希望能夠自己脾氣好一點
[00:10:09.000 --> 00:10:12.000]  但是都沒有什麼果效
[00:10:12.000 --> 00:10:15.000]  後來他發現一個真理就是
[00:10:15.000 --> 00:10:16.000]  如果我要和人去相交
[00:10:16.000 --> 00:10:18.000]  我首先和神有一個好的關係
[00:10:18.000 --> 00:10:20.000]  我認識神的愛
[00:10:20.000 --> 00:10:21.000]  體會神的愛
[00:10:21.000 --> 00:10:23.000]  以致我和人對人的愛
[00:10:23.000 --> 00:10:26.000]  是流露出耶穌基督那份的愛
[00:10:26.000 --> 00:10:30.000]  這個才是來自神裡面那種的生命
[00:10:30.000 --> 00:10:32.000]  以致可以延伸出去
[00:10:32.000 --> 00:10:34.000]  是的
[00:10:34.000 --> 00:10:35.000]  聖經也是這樣說
[00:10:35.000 --> 00:10:37.000]  他說我們要和眾聖徒明白
[00:10:37.000 --> 00:10:39.000]  基督的愛是長闊高深
[00:10:39.000 --> 00:10:41.000]  以致神充滿我們
[00:10:41.000 --> 00:10:44.000]  以致我們滿有神的品格
[00:10:44.000 --> 00:10:46.000]  這個是很真實的
[00:10:46.000 --> 00:10:48.000]  所以如果我們回到教會
[00:10:48.000 --> 00:10:50.000]  我們要珍惜
[00:10:50.000 --> 00:10:52.000]  譬如我們今天同手聖餐
[00:10:52.000 --> 00:10:55.000]  往往我都會提提大家
[00:10:55.000 --> 00:10:56.000]  打個招呼
[00:10:56.000 --> 00:10:57.000]  但是在我心裡面
[00:10:57.000 --> 00:10:58.000]  其實我很熱切的
[00:10:58.000 --> 00:11:01.000]  大家真的多一些建立關係
[00:11:01.000 --> 00:11:02.000]  因為如果在教會裡面
[00:11:02.000 --> 00:11:04.000]  我們沒有建立關係的時候
[00:11:04.000 --> 00:11:06.000]  我們只是獨狼獨王
[00:11:06.000 --> 00:11:08.000]  我說我們敬拜神而已
[00:11:08.000 --> 00:11:11.000]  但是你沒有實踐到和人的關係
[00:11:11.000 --> 00:11:16.000]  你的品格未能夠可以被建立
[00:11:16.000 --> 00:11:17.000]  所以第一
[00:11:17.000 --> 00:11:19.000]  我們要去很好的聖潔
[00:11:19.000 --> 00:11:20.000]  這是一個過程
[00:11:20.000 --> 00:11:23.000]  但是我們有沒有這麼刻意這麼做呢
[00:11:23.000 --> 00:11:26.000]  認識一下周圍的大兄姊妹
[00:11:26.000 --> 00:11:28.000]  建立一下關係
[00:11:28.000 --> 00:11:30.000]  就圓了崇拜
[00:11:30.000 --> 00:11:32.000]  找一兩個兩位
[00:11:32.000 --> 00:11:34.000]  認識一下他們
[00:11:34.000 --> 00:11:35.000]  都是主裡面肢體
[00:11:35.000 --> 00:11:38.000]  這個是我們可以一起去做的
[00:11:38.000 --> 00:11:40.000]  另外如果我們再看
[00:11:40.000 --> 00:11:45.000]  一方面我們去建立一個敬前的生活
[00:11:45.000 --> 00:11:46.000]  一個聖潔的生活
[00:11:46.000 --> 00:11:47.000]  另一方面
[00:11:47.000 --> 00:11:49.000]  接著第十五節到第十七節
[00:11:49.000 --> 00:11:51.000]  就說到要防備
[00:11:51.000 --> 00:11:52.000]  有些事不要做
[00:11:52.000 --> 00:11:55.000]  意思是有些負面的
[00:11:55.000 --> 00:11:57.000]  能夠破壞我們聖潔的生活的時候
[00:11:57.000 --> 00:11:58.000]  我們要防止
[00:11:58.000 --> 00:12:00.000]  這裡有三個免得
[00:12:00.000 --> 00:12:03.000]  第一個免得就是十五節
[00:12:03.000 --> 00:12:05.000]  他說要謹慎
[00:12:05.000 --> 00:12:06.000]  留意這個字
[00:12:06.000 --> 00:12:07.000]  謹慎就是說
[00:12:07.000 --> 00:12:10.000]  要留意、看著
[00:12:10.000 --> 00:12:11.000]  不是看著你自己
[00:12:11.000 --> 00:12:12.000]  不只是自己
[00:12:12.000 --> 00:12:14.000]  是整個群體
[00:12:14.000 --> 00:12:16.000]  每個群體都有責任守護著
[00:12:16.000 --> 00:12:18.000]  我們有沒有走在主的裡面
[00:12:18.000 --> 00:12:21.000]  健健康康的一同的成長
[00:12:21.000 --> 00:12:24.000]  千萬不要在教會裡面做獨行俠
[00:12:24.000 --> 00:12:26.000]  我們要看著對方
[00:12:26.000 --> 00:12:27.000]  因為你有份的
[00:12:27.000 --> 00:12:28.000]  你有責任的
[00:12:28.000 --> 00:12:29.000]  對方的大兄姊妹
[00:12:29.000 --> 00:12:31.000]  淑靈的光景你是有份的
[00:12:31.000 --> 00:12:32.000]  你要看著他們什麼呢
[00:12:32.000 --> 00:12:33.000]  他說第一個免得
[00:12:33.000 --> 00:12:35.000]  免得就是失去神的恩典
[00:12:35.000 --> 00:12:37.000]  神的恩典簡單來說
[00:12:37.000 --> 00:12:39.000]  離開了
[00:12:39.000 --> 00:12:41.000]  放棄這個信仰
[00:12:41.000 --> 00:12:43.000]  我們有沒有看到有些教會的人
[00:12:43.000 --> 00:12:44.000]  突然間
[00:12:44.000 --> 00:12:46.000]  一個時間不見了
[00:12:46.000 --> 00:12:47.000]  不知什麼緣故
[00:12:47.000 --> 00:12:50.000]  可能因為某些忙碌
[00:12:50.000 --> 00:12:53.000]  或者我們雕疏了信仰
[00:12:53.000 --> 00:12:55.000]  接著就好像希伯來書說
[00:12:55.000 --> 00:12:57.000]  你們不可以停止聚會
[00:12:57.000 --> 00:12:59.000]  好像那些停止慣了的人
[00:12:59.000 --> 00:13:01.000]  可能就是這樣的
[00:13:01.000 --> 00:13:02.000]  我們覺得
[00:13:02.000 --> 00:13:04.000]  可以很模糊的原來
[00:13:04.000 --> 00:13:07.000]  所以我們就會小心
[00:13:07.000 --> 00:13:09.000]  我們不要失去這個救恩
[00:13:09.000 --> 00:13:11.000]  接著第二個免得
[00:13:11.000 --> 00:13:14.000]  這三個免得都是互相關聯的
[00:13:14.000 --> 00:13:15.000]  我們留意
[00:13:15.000 --> 00:13:16.000]  第二個免得
[00:13:16.000 --> 00:13:19.000]  如果我們失去了神的恩的時候
[00:13:19.000 --> 00:13:20.000]  第二個免得就是說
[00:13:20.000 --> 00:13:23.000]  有毒根生出來擾亂你們
[00:13:23.000 --> 00:13:28.000]  因而使許多人沾染污穢
[00:13:28.000 --> 00:13:29.000]  毒根是說到
[00:13:29.000 --> 00:13:31.000]  如果你想想一個植物
[00:13:31.000 --> 00:13:34.000]  又苦又毒 即是有毒性的
[00:13:34.000 --> 00:13:37.000]  它在根上發出來的植物
[00:13:37.000 --> 00:13:40.000]  自然會帶有毒氣
[00:13:40.000 --> 00:13:45.000]  整個這些植物都會影響
[00:13:45.000 --> 00:13:46.000]  我們有沒有留意
[00:13:46.000 --> 00:13:48.000]  大興招媒有沒有走歪
[00:13:48.000 --> 00:13:51.000]  有沒有聽到一些異端邪教
[00:13:51.000 --> 00:13:53.000]  我們留意
[00:13:53.000 --> 00:13:55.000]  大家互相扶持
[00:13:55.000 --> 00:13:58.000]  免得走了這個方式
[00:13:58.000 --> 00:14:00.000]  這個經文的出處
[00:14:00.000 --> 00:14:04.000]  是在生命記29章17節
[00:14:04.000 --> 00:14:06.000]  它說到有些毒根你要防止
[00:14:06.000 --> 00:14:08.000]  那段經文的內容是說
[00:14:08.000 --> 00:14:10.000]  有些人去到加爾門地
[00:14:10.000 --> 00:14:12.000]  即是以色列人這個子民
[00:14:12.000 --> 00:14:14.000]  神的子民去到那裡
[00:14:14.000 --> 00:14:16.000]  就沾染了外邦
[00:14:16.000 --> 00:14:18.000]  拜他們的偶像
[00:14:18.000 --> 00:14:19.000]  利器真神
[00:14:19.000 --> 00:14:21.000]  以致影響其他人
[00:14:21.000 --> 00:14:24.000]  這個是很小心
[00:14:24.000 --> 00:14:25.000]  所以大興招媒
[00:14:25.000 --> 00:14:26.000]  我們要留意
[00:14:26.000 --> 00:14:28.000]  大興招媒熟練了光景
[00:14:28.000 --> 00:14:31.000]  然後跟著這個跟之前有關的
[00:14:31.000 --> 00:14:33.000]  即是說如果是走歪了
[00:14:33.000 --> 00:14:35.000]  信仰如果歪曲了
[00:14:35.000 --> 00:14:38.000]  我們的生命都會扭壞
[00:14:38.000 --> 00:14:40.000]  所以去到第16節說
[00:14:40.000 --> 00:14:42.000]  免得有人淫亂
[00:14:42.000 --> 00:14:45.000]  或不敬前如數如已數
[00:14:45.000 --> 00:14:46.000]  他因一點點食物
[00:14:46.000 --> 00:14:49.000]  把自己長子的名分賣了
[00:14:49.000 --> 00:14:50.000]  這裡講到什麼呢
[00:14:50.000 --> 00:14:52.000]  就是講到如果我們看回
[00:14:52.000 --> 00:14:53.000]  《創世記》
[00:14:53.000 --> 00:14:58.000]  就是講到是雅閣用紅豆湯
[00:14:58.000 --> 00:15:02.000]  騙了哥哥以數的長子的名分
[00:15:02.000 --> 00:15:04.000]  明知他打獵的時候很累
[00:15:04.000 --> 00:15:07.000]  就做了一個很好的龍頭湯
[00:15:07.000 --> 00:15:09.000]  不知道大家身水身汗
[00:15:09.000 --> 00:15:10.000]  做完一些運動
[00:15:10.000 --> 00:15:11.000]  劇烈運動的時候
[00:15:11.000 --> 00:15:12.000]  你很想吃些東西
[00:15:12.000 --> 00:15:13.000]  是不是
[00:15:13.000 --> 00:15:14.000]  很有一個需要
[00:15:14.000 --> 00:15:18.000]  很想有一個肉體的需要滿足
[00:15:18.000 --> 00:15:19.000]  當雅閣就說
[00:15:19.000 --> 00:15:22.000]  你把長子的名分賣給我
[00:15:22.000 --> 00:15:25.000]  長子的名分很重要
[00:15:25.000 --> 00:15:27.000]  如果在古時代
[00:15:27.000 --> 00:15:29.000]  第一財物方面
[00:15:29.000 --> 00:15:31.000]  他拿到雙份的財物
[00:15:31.000 --> 00:15:32.000]  即是繼承
[00:15:32.000 --> 00:15:35.000]  如果爸爸媽媽的錢
[00:15:35.000 --> 00:15:37.000]  還有物業等等
[00:15:37.000 --> 00:15:39.000]  還有就是身份非常尊貴
[00:15:39.000 --> 00:15:40.000]  在那個時代
[00:15:40.000 --> 00:15:42.000]  如果你用什麼信仰
[00:15:42.000 --> 00:15:46.000]  那個長子就會成為一家的
[00:15:46.000 --> 00:15:49.000]  帶領人去敬拜的那一位
[00:15:49.000 --> 00:15:54.000]  換言之如果雅閣承接著阿伯拉罕的約
[00:15:54.000 --> 00:15:56.000]  能夠祝福萬民
[00:15:56.000 --> 00:15:58.000]  他這個身份非常之大
[00:15:58.000 --> 00:16:01.000]  就是接受神給他的約
[00:16:01.000 --> 00:16:04.000]  以至祝福臨到所有地方每一個人
[00:16:04.000 --> 00:16:08.000]  但是以數很慶賀
[00:16:08.000 --> 00:16:09.000]  當雅閣說
[00:16:09.000 --> 00:16:11.000]  你買個長子的名分給我
[00:16:11.000 --> 00:16:13.000]  誰知道他猶疑都沒有
[00:16:13.000 --> 00:16:14.000]  他說我都快死了
[00:16:14.000 --> 00:16:17.000]  這些事我還顧得了嗎
[00:16:17.000 --> 00:16:19.000]  這個就是典型的
[00:16:19.000 --> 00:16:23.000]  這裡說到淫亂加上不敬勤
[00:16:23.000 --> 00:16:27.000]  不敬勤的意思就是世俗
[00:16:27.000 --> 00:16:28.000]  很世俗
[00:16:28.000 --> 00:16:29.000]  即是說
[00:16:29.000 --> 00:16:31.000]  簡單來說世俗是什麼
[00:16:31.000 --> 00:16:33.000]  我們實際
[00:16:33.000 --> 00:16:35.000]  屬靈的事
[00:16:35.000 --> 00:16:36.000]  不是那麼重要
[00:16:36.000 --> 00:16:42.000]  你說讀聖經是不是那麼重要
[00:16:42.000 --> 00:16:44.000]  是不是能夠幫我們屬靈
[00:16:44.000 --> 00:16:46.000]  你一定說是的
[00:16:46.000 --> 00:16:49.000]  但是你心是這麼說
[00:16:49.000 --> 00:16:50.000]  你口是這麼說
[00:16:50.000 --> 00:16:52.000]  但是心裡面不覺得重要的時候
[00:16:52.000 --> 00:16:55.000]  你始終不會將聖經拿來看
[00:16:55.000 --> 00:17:00.000]  哪怕是一兩句
[00:17:00.000 --> 00:17:02.000]  我有時跟一些弟兄姊妹
[00:17:02.000 --> 00:17:05.000]  我跟他們看聖經的時候
[00:17:05.000 --> 00:17:07.000]  我真的覺得很寶貝
[00:17:07.000 --> 00:17:09.000]  如果他若然願意去一起查聖經
[00:17:09.000 --> 00:17:10.000]  他看重這件事
[00:17:10.000 --> 00:17:11.000]  一起看
[00:17:11.000 --> 00:17:14.000]  看到裡面的屬靈的價值
[00:17:14.000 --> 00:17:17.000]  他會將一些時間放在一些資訊
