
[00:00:00.000 --> 00:00:06.040]  今天講到「毀身」與「石身」
[00:02:22.680 --> 00:02:23.880]  這樣的期望
[00:02:23.880 --> 00:02:24.880]  這樣的需要
[00:02:24.880 --> 00:02:27.640]  但是我們講聖經講什麼
[00:02:27.640 --> 00:02:29.600]  你就去查一下聖經裡面
[00:02:29.600 --> 00:02:31.800]  有沒有人查過「毀身」這兩個字?
[00:02:31.800 --> 00:02:34.320]  沒有查過
[00:02:34.320 --> 00:02:37.240]  我們就去查一下
[00:02:37.240 --> 00:02:38.480]  沒有的
[00:02:38.480 --> 00:02:42.400]  等於三維一體的說法
[00:02:42.400 --> 00:02:43.680]  有些人說
[00:02:43.680 --> 00:02:46.080]  聖經裡面也沒有說
[00:02:46.080 --> 00:02:47.840]  聖經裡面真的沒有說這幾個字
[00:02:47.840 --> 00:02:50.440]  等於有些人現代一點就說
[00:02:50.440 --> 00:02:52.360]  同性戀聖經也沒有反對
[00:02:52.760 --> 00:02:54.920]  聖經也沒有說不准同性戀
[00:02:54.920 --> 00:02:57.320]  那真的是同性戀三個字也沒有
[00:02:57.320 --> 00:02:59.720]  那麼有一些字眼
[00:02:59.720 --> 00:03:01.440]  真的是那個字眼沒有的
[00:03:01.440 --> 00:03:03.920]  但是那個意義在裡面有沒有說呢?
[00:03:03.920 --> 00:03:06.040]  我們當然時代一路變的時候
[00:03:06.040 --> 00:03:08.800]  有些用詞會隨著社會的變化
[00:03:08.800 --> 00:03:10.120]  一路會演變的
[00:03:10.120 --> 00:03:11.400]  就像「毀身」那樣
[00:03:11.400 --> 00:03:12.880]  在基督教界裡面
[00:03:12.880 --> 00:03:15.120]  你說我們侍奉要「毀身」
[00:03:15.120 --> 00:03:16.400]  真的每個人都明白的
[00:03:16.400 --> 00:03:18.600]  那麼出自何經何典
[00:03:18.600 --> 00:03:19.720]  哪裡有「毀身」這兩個字?
[00:03:19.720 --> 00:03:20.720]  對不起,沒有的
[00:03:21.120 --> 00:03:26.760]  那麼哪裡說到其實是關乎「毀身」呢?
[00:03:26.760 --> 00:03:28.200]  其實這個可以用的
[00:03:28.200 --> 00:03:29.360]  讓我先用這個
[00:03:29.360 --> 00:03:34.400]  那麼關乎「毀身」就是
[00:03:34.400 --> 00:03:37.920]  多數都引用這一節聖經了
[00:03:37.920 --> 00:03:39.480]  那麼我們其實也不陌生的
[00:03:39.480 --> 00:03:41.560]  羅馬書十二章一節
[00:03:41.560 --> 00:03:42.800]  那麼我們讀一次好嗎?
[00:03:42.800 --> 00:03:45.600]  所以弟兄們
[00:03:45.600 --> 00:03:48.360]  我以神的慈悲勸你們
[00:03:48.360 --> 00:03:51.840]  將身體獻上,當作活祭
[00:03:51.840 --> 00:03:55.200]  是聖潔的,是神所喜悅的
[00:03:55.200 --> 00:03:59.560]  你們如此侍奉,乃是理所當然的
[00:03:59.560 --> 00:04:00.560]  好
[00:04:00.560 --> 00:04:03.480]  那麼這一節是一節很出名的經文
[00:04:03.480 --> 00:04:06.480]  那麼別人一講到羅馬書十二章一節
[00:04:06.480 --> 00:04:07.680]  你就應該立刻斥背
[00:04:07.680 --> 00:04:08.360]  所以
[00:04:08.360 --> 00:04:09.320]  就是這樣
[00:04:09.320 --> 00:04:10.520]  所以這兩個字
[00:04:10.520 --> 00:04:12.440]  那麼我們曾經聽過一堂道
[00:04:12.440 --> 00:04:14.920]  一堂道是一個很出名的傳承人講的
[00:04:14.920 --> 00:04:17.240]  那麼這一堂道我之所以這麼記得
[00:04:17.240 --> 00:04:19.480]  因為他所用的時間
[00:04:19.480 --> 00:04:25.840]  以及他所講述的經文的長短來說
[00:04:25.840 --> 00:04:27.440]  是不成比例的
[00:04:27.440 --> 00:04:32.320]  那麼他比較年紀大的傳承人講道
[00:04:32.320 --> 00:04:33.520]  多數是講很久的
[00:04:33.520 --> 00:04:36.360]  我們年紀輕一點就講不了一個小時
[00:04:36.360 --> 00:04:38.360]  他那些起碼一個小時的
[00:04:38.360 --> 00:04:41.160]  一個半小時那些是標準的
[00:04:41.160 --> 00:04:42.840]  可能講到兩個小時
[00:04:42.840 --> 00:04:44.080]  也有機會的
[00:04:44.080 --> 00:04:45.840]  所以是一個很好的訓練
[00:04:45.840 --> 00:04:48.760]  我們以前小時候在那裡聽傳承人講道
[00:04:48.760 --> 00:04:51.440]  那麼他就用了一個半小時講
[00:04:51.440 --> 00:04:53.200]  講了兩個字
[00:04:53.200 --> 00:04:55.680]  就是所以這兩個字
[00:04:55.680 --> 00:04:57.160]  所以我記得了
[00:04:57.160 --> 00:05:01.080]  因此有時候講道講得長是好的
[00:05:01.080 --> 00:05:02.120]  就是讓你記得
[00:05:02.120 --> 00:05:03.680]  那一次他就講了很長
[00:05:03.680 --> 00:05:05.240]  講了一個半小時
[00:05:05.240 --> 00:05:07.040]  當然他是言之有物
[00:05:07.040 --> 00:05:08.400]  來解釋
[00:05:08.400 --> 00:05:12.640]  就是說羅馬書如果你有看或者有立過
[00:05:12.640 --> 00:05:17.240]  你也感受到他講了很多什麼叫做信耶穌
[00:05:17.240 --> 00:05:19.440]  什麼才叫做在神面前得救
[00:05:19.440 --> 00:05:20.240]  是不是?
[00:05:20.240 --> 00:05:21.920]  講了很多很多
[00:05:21.920 --> 00:05:23.880]  講了十一章
[00:05:23.880 --> 00:05:26.960]  由第一章到十一章都是講這些
[00:05:26.960 --> 00:05:30.080]  講完十一章解釋清楚了
[00:05:30.080 --> 00:05:31.720]  神是怎麼救你的
[00:05:31.720 --> 00:05:34.800]  神的恩典是怎麼臨到人的身上的
[00:05:34.800 --> 00:05:38.040]  以前的律法是怎麼不行的
[00:05:38.040 --> 00:05:40.040]  所以才要耶穌來
[00:05:40.040 --> 00:05:41.960]  你只是這麼相信
[00:05:41.960 --> 00:05:44.440]  你就可以得著神兒子的名分
[00:05:44.440 --> 00:05:46.440]  所以你今天就得救了
[00:05:46.440 --> 00:05:47.960]  講了十一章
[00:05:47.960 --> 00:05:48.800]  都是講這些
[00:05:48.800 --> 00:05:50.960]  然後就說
[00:05:50.960 --> 00:05:52.360]  講了這麼多
[00:05:52.360 --> 00:05:54.120]  所以
[00:05:54.120 --> 00:05:55.480]  你們就要怎樣了
[00:05:55.480 --> 00:05:56.240]  明白嗎?
[00:05:56.240 --> 00:05:58.400]  所以這個所以很重要
[00:05:58.400 --> 00:06:00.720]  神這麼大的救恩
[00:06:00.720 --> 00:06:02.520]  這麼多的工作
[00:06:02.520 --> 00:06:04.400]  這麼長遠的計劃
[00:06:04.400 --> 00:06:07.120]  現在在我們的身上成就了
[00:06:07.120 --> 00:06:08.360]  那是什麼意思呢?
[00:06:08.360 --> 00:06:09.360]  所以
[00:06:09.360 --> 00:06:11.280]  就要有後面那些
[00:06:11.520 --> 00:06:14.240]  所以他用了一個半小時來解釋
[00:06:14.240 --> 00:06:15.400]  我用了分半鐘
[00:06:15.400 --> 00:06:16.680]  意思就是如此
[00:06:16.680 --> 00:06:18.240]  是很重要的
[00:06:18.240 --> 00:06:22.880]  是將前面這麼多事情做了
[00:06:22.880 --> 00:06:25.400]  先啟後地
[00:06:25.400 --> 00:06:27.440]  有一個轉接
[00:06:27.440 --> 00:06:30.680]  因為前面十一章做了這麼多事情
[00:06:30.680 --> 00:06:33.160]  所以我們就要有後面
[00:06:33.160 --> 00:06:34.360]  後面是什麼呢?
[00:06:34.360 --> 00:06:36.000]  就是保羅說
[00:06:36.000 --> 00:06:39.400]  他以神的慈悲勸那些弟兄姊妹
[00:06:39.400 --> 00:06:42.200]  你知道保羅有多權威
[00:06:42.200 --> 00:06:44.120]  有時候他很權威也好
[00:06:44.120 --> 00:06:46.720]  他不想用權威來壓迫那些人
[00:06:46.720 --> 00:06:49.400]  就是說我勸你
[00:06:49.400 --> 00:06:53.800]  就是放下身段去勸他們
[00:06:53.800 --> 00:06:54.680]  勸什麼呢?
[00:06:54.680 --> 00:06:55.800]  重要的內容說
[00:06:55.800 --> 00:06:57.480]  叫那些弟兄們
[00:06:57.480 --> 00:06:59.000]  就是包括姐妹的
[00:06:59.000 --> 00:07:02.000]  以前男性社會一講弟兄就包括所有人
[00:07:02.000 --> 00:07:03.720]  所以這裡今天應該說
[00:07:03.720 --> 00:07:05.160]  弟兄姐妹們
[00:07:05.160 --> 00:07:06.800]  所有信主的人
[00:07:07.320 --> 00:07:09.440]  保羅說我以神的慈悲勸你
[00:07:09.440 --> 00:07:12.880]  將身體獻上當作活祭
[00:07:12.880 --> 00:07:15.520]  就是叫我們這群人信了耶穌的
[00:07:15.520 --> 00:07:17.760]  將我們的身體獻給神
[00:07:17.760 --> 00:07:20.960]  好像一個活著的祭物那樣獻給神
[00:07:20.960 --> 00:07:22.640]  明不明白這個意義?
[00:07:22.640 --> 00:07:26.000]  我們今天信了耶穌之後
[00:07:26.000 --> 00:07:27.720]  生命仍然活在世上
[00:07:27.720 --> 00:07:28.960]  仍然有這個身體
[00:07:28.960 --> 00:07:30.280]  仍然要工作
[00:07:30.280 --> 00:07:31.240]  仍然要吃飯
[00:07:31.240 --> 00:07:35.800]  仍然要有各樣的生活內容
[00:07:36.320 --> 00:07:37.960]  我們是因為有這個身體
[00:07:37.960 --> 00:07:39.840]  這個身體要怎麼樣呢?
[00:07:39.840 --> 00:07:43.480]  重點是保羅說要獻上給神
[00:07:43.480 --> 00:07:45.000]  當作一個活祭
[00:07:45.000 --> 00:07:49.760]  祭物獻給神是讓神喜悅的
[00:07:49.760 --> 00:07:51.640]  不是神有這樣的需要
[00:07:51.640 --> 00:07:53.120]  神什麼都有
[00:07:53.120 --> 00:07:55.840]  你獻牛牛羊羊給祂沒有意思的
[00:07:55.840 --> 00:07:56.920]  那些都是祂做的
[00:07:56.920 --> 00:07:59.640]  你獻給祂有什麼用呢?
[00:07:59.640 --> 00:08:01.120]  是那番心意
[00:08:01.120 --> 00:08:03.320]  剛才有姐妹們提到
[00:08:03.320 --> 00:08:08.800]  我們最近有一個很好的事情要辦
[00:08:08.800 --> 00:08:11.680]  就是希望動員更多姐妹們
[00:08:11.680 --> 00:08:12.680]  其實第二天也可以的
[00:08:12.680 --> 00:08:15.120]  不過我們留這些機會給姐妹們
[00:08:15.120 --> 00:08:17.160]  留這些機會給姐妹們
[00:08:17.160 --> 00:08:19.880]  讓她們編織一些頸巾
[00:08:19.880 --> 00:08:22.120]  或者毛毯送給老人家
[00:08:22.120 --> 00:08:26.120]  有些人就說每個人都有的
[00:08:26.120 --> 00:08:28.360]  只是需要而已
[00:08:28.360 --> 00:08:32.040]  在街上買的又漂亮又便宜
[00:08:32.600 --> 00:08:34.120]  就是那份心意
[00:08:34.120 --> 00:08:37.440]  神不需要那麼多牛牛羊羊的
[00:08:37.440 --> 00:08:38.560]  但是你獻給祂
[00:08:38.560 --> 00:08:41.280]  就是那份心意令神喜悅
[00:08:41.280 --> 00:08:44.560]  我們織那些頸巾毛毯
[00:08:44.560 --> 00:08:48.960]  就是那份心意讓老人家知道我們關心祂
[00:08:48.960 --> 00:08:50.400]  是那個重要
[00:08:50.400 --> 00:08:52.280]  變物件不重要
[00:08:52.280 --> 00:08:55.280]  因此我們獻上給神當作活祭
[00:08:55.280 --> 00:08:56.480]  也是一樣的
[00:08:56.480 --> 00:09:00.160]  就是獻上身體給神
[00:09:00.160 --> 00:09:02.000]  其實神不需要的
[00:09:02.000 --> 00:09:05.760]  但是我們的心意將我們的身體獻上給神
[00:09:05.760 --> 00:09:07.360]  是重要神喜悅
[00:09:07.360 --> 00:09:09.480]  怎麼獻上呢?
[00:09:09.480 --> 00:09:12.080]  就是斬開多少塊來獻上
[00:09:12.080 --> 00:09:13.440]  不是這個意思
[00:09:13.440 --> 00:09:15.320]  獻上的意思是什麼呢?
[00:09:15.320 --> 00:09:19.800]  獻上就是說將你身體要做的
[00:09:19.800 --> 00:09:22.160]  你生活的內容
[00:09:22.160 --> 00:09:23.760]  你所有的時間
[00:09:23.760 --> 00:09:25.280]  你所有做事的目的
[00:09:25.280 --> 00:09:26.560]  全部獻給神
[00:09:26.560 --> 00:09:29.320]  也就是說都為了神而做的
[00:09:30.840 --> 00:09:33.440]  你睜開眼睛醒來的時候
[00:09:33.440 --> 00:09:36.400]  還有一件事你也要想著是為了神而做的
[00:09:36.400 --> 00:09:38.440]  這就叫做將身體獻上
[00:09:38.440 --> 00:09:40.920]  未必是一些很大的事情
[00:09:40.920 --> 00:09:43.480]  我們人很多時候都犯了一個錯誤
[00:09:43.480 --> 00:09:46.280]  就是喜歡做一些很大很偉大
[00:09:46.280 --> 00:09:47.880]  很令人矚目的事情
[00:09:47.880 --> 00:09:48.720]  其實不是的
[00:09:48.720 --> 00:09:51.280]  在神的眼光裡面不一定是那些
[00:09:51.280 --> 00:09:55.160]  老實說我們還不夠班做那些
[00:09:55.160 --> 00:09:57.680]  你做一些合適你的
[00:09:57.680 --> 00:09:59.560]  在你的生活裡面
[00:09:59.560 --> 00:10:02.440]  每一樣事情你都是為了神而做
[00:10:02.440 --> 00:10:05.120]  你的時間是為了神而花出去的
[00:10:05.120 --> 00:10:06.840]  這就叫做好
[00:10:06.840 --> 00:10:09.720]  其實十幾年前
[00:10:09.720 --> 00:10:13.400]  有一些都是外國傳進來的運動
[00:10:13.400 --> 00:10:15.880]  其實意義也是很古老的
[00:10:15.880 --> 00:10:19.640]  他們做一些手帶、項鍊
[00:10:19.640 --> 00:10:23.400]  用英文字寫著WWJD
[00:10:23.400 --> 00:10:25.520]  用英文就是說
[00:10:25.520 --> 00:10:28.080]  耶穌會怎麼做呢?
[00:10:28.080 --> 00:10:30.000]  用來提醒信徒
[00:10:30.000 --> 00:10:32.560]  What would Jesus do?
[00:10:32.560 --> 00:10:33.840]  提醒信徒
[00:10:33.840 --> 00:10:35.280]  我們行事為人
[00:10:35.280 --> 00:10:38.760]  逛街、看電影、吃飯、交朋友
[00:10:38.760 --> 00:10:42.040]  去聚會、上班等等
[00:10:42.040 --> 00:10:45.320]  碰到一些問題、一些場景
[00:10:45.320 --> 00:10:47.480]  耶穌會怎麼做呢?
[00:10:47.480 --> 00:10:50.840]  用這個來檢測一下
[00:10:50.840 --> 00:10:52.200]  我們做一些事情
[00:10:52.200 --> 00:10:55.000]  應該是怎麼一個決定去做
[00:10:55.000 --> 00:10:56.480]  其實也很有意思的
[00:10:56.480 --> 00:10:58.080]  這就幫助我們
[00:10:58.080 --> 00:11:01.040]  如何在我們的生命當中
[00:11:01.040 --> 00:11:03.800]  我們身體做每一件事情
[00:11:03.800 --> 00:11:05.600]  是作為一個活祭
[00:11:05.600 --> 00:11:08.880]  能夠呈獻、擺在神面前
[00:11:08.880 --> 00:11:10.320]  明白嗎?
[00:11:10.320 --> 00:11:12.000]  擺在神面前的那些
[00:11:12.000 --> 00:11:12.880]  神是說什麼呢?
[00:11:12.880 --> 00:11:16.600]  將最好的、沒有殘缺的那些獻上
[00:11:16.600 --> 00:11:19.520]  你說這隻羊跛了腳
[00:11:19.520 --> 00:11:21.720]  賣得不好價錢的
[00:11:21.720 --> 00:11:23.320]  就去奉獻給神吧
[00:11:23.320 --> 00:11:24.240]  反正都是了
[00:11:24.240 --> 00:11:26.000]  反正神也不介意了
[00:11:26.480 --> 00:11:27.800]  當然神是不介意的
[00:11:27.800 --> 00:11:30.080]  不過神是介意你的心裡面怎麼想的
[00:11:30.080 --> 00:11:32.280]  你的心裡面的想法就是
[00:11:32.280 --> 00:11:34.200]  這隻羊賣不了錢
[00:11:34.200 --> 00:11:35.320]  獻給了神
[00:11:35.320 --> 00:11:36.560]  順便吧
[00:11:36.560 --> 00:11:38.480]  這個心是不行的
[00:11:38.480 --> 00:11:41.520]  所以神說殘缺的那些不准獻
[00:11:41.520 --> 00:11:43.040]  如果你真的獻的話怎麼辦?
[00:11:43.040 --> 00:11:45.040]  神就會擊打你
[00:11:45.040 --> 00:11:46.600]  是會這樣的
[00:11:46.600 --> 00:11:47.480]  那麼我們呢?
[00:11:47.480 --> 00:11:48.640]  我們的行事為人
[00:11:48.640 --> 00:11:49.960]  在決定一些事情的時候
[00:11:49.960 --> 00:11:52.040]  能不能夠將它好像祭物一樣
[00:11:52.040 --> 00:11:53.960]  呈獻、擺在神面前呢?
[00:11:53.960 --> 00:11:58.840]  你如果那件事情做得合神心意的話
[00:11:58.840 --> 00:11:59.840]  你就擺上去吧
[00:11:59.840 --> 00:12:02.480]  其實神也不太喜歡
[00:12:02.480 --> 00:12:03.640]  那你擺不擺上去呢?
[00:12:03.640 --> 00:12:04.920]  你不敢擺上去
[00:12:04.920 --> 00:12:07.120]  不敢擺上去就是叫你不要做了
[00:12:07.120 --> 00:12:10.320]  這樣叫做將身體獻上
[00:12:10.320 --> 00:12:13.080]  我們平時的生活
[00:12:13.080 --> 00:12:14.400]  我們每做一件事情
[00:12:14.400 --> 00:12:15.520]  我們每一個決定
[00:12:15.520 --> 00:12:19.920]  能不能夠這樣呈獻在神的面前呢?
[00:12:19.920 --> 00:12:22.160]  這個我們就要思想了
[00:12:22.160 --> 00:12:24.080]  就是這個當作活祭
[00:12:24.080 --> 00:12:28.520]  所以前面的原因
[00:12:28.520 --> 00:12:31.080]  就是神這樣來救了我們
[00:12:31.080 --> 00:12:34.280]  那麼你覺得你是不是應該這樣呢?
[00:12:34.280 --> 00:12:35.480]  保羅就說
[00:12:35.480 --> 00:12:40.760]  這樣的侍奉是理所當然的
[00:12:40.760 --> 00:12:44.320]  聖經說的理所當然
[00:12:44.320 --> 00:12:50.120]  有沒有一些條件例外呢?
[00:12:50.120 --> 00:12:51.680]  沒有的
[00:12:51.680 --> 00:12:53.400]  沒有例外的情況
[00:12:53.400 --> 00:12:54.640]  這樣就是理所當然
[00:12:54.640 --> 00:12:55.440]  就是說
[00:12:55.440 --> 00:12:58.320]  真理是如此要求
[00:12:58.320 --> 00:13:00.040]  神就是這樣喜悅
[00:13:00.040 --> 00:13:01.840]  這樣不做就不好了
[00:13:01.840 --> 00:13:03.080]  明白嗎?
[00:13:03.080 --> 00:13:05.120]  所以是理所當然
[00:13:05.120 --> 00:13:07.120]  我們再看一節經文
[00:13:07.120 --> 00:13:09.480]  這是耶穌說的
[00:13:09.480 --> 00:13:11.240]  耶穌說
[00:13:11.240 --> 00:13:13.120]  凡奴婦擔頌擔的人
[00:13:13.120 --> 00:13:14.120]  可以到我這裡來
[00:13:14.120 --> 00:13:15.560]  我就使你們得安息
[00:13:15.560 --> 00:13:17.880]  其實所有信主的人
[00:13:17.880 --> 00:13:19.800]  都屬於這個
[00:13:20.000 --> 00:13:22.720]  我們都是信主去到主的面前
[00:13:22.720 --> 00:13:25.880]  我們的罪擔我們放下了
[00:13:25.880 --> 00:13:27.240]  耶穌救了我們
[00:13:27.240 --> 00:13:30.400]  我們也因此而得安息
[00:13:30.400 --> 00:13:32.240]  但是耶穌再說
[00:13:32.240 --> 00:13:33.600]  耶穌自己說
[00:13:33.600 --> 00:13:35.360]  我心裡面柔和謙卑
[00:13:35.360 --> 00:13:37.440]  你們當乎我的厄
[00:13:37.440 --> 00:13:39.040]  祂說這句話的時候
[00:13:39.040 --> 00:13:40.560]  是向著門徒說
[00:13:40.560 --> 00:13:42.600]  什麼叫做當乎我的厄呢?
[00:13:42.600 --> 00:13:43.920]  學我的洋式呢?
[00:13:43.920 --> 00:13:46.680]  耶穌當時所負的厄是什麼呢?
[00:13:46.680 --> 00:13:51.680]  厄在農業社會就是牛背著一塊大木頭
[00:13:51.680 --> 00:13:53.240]  拖著泥爬
[00:13:53.240 --> 00:13:55.200]  讓牠可以爬鬆泥
[00:13:55.200 --> 00:13:56.120]  那叫做厄
[00:13:56.120 --> 00:13:58.960]  從牛的角度去看這個厄
[00:13:58.960 --> 00:14:01.440]  就是牠所要負的重量
[00:14:01.440 --> 00:14:04.480]  牠要完成的一些任務
[00:14:04.480 --> 00:14:06.400]  牠的一些重擔
[00:14:06.400 --> 00:14:07.760]  但是耶穌說
[00:14:07.760 --> 00:14:10.000]  你們要負我的厄
[00:14:10.000 --> 00:14:12.480]  就是耶穌正在負一個什麼厄呢?
[00:14:12.480 --> 00:14:14.640]  你們也應該要負
[00:14:14.960 --> 00:14:17.400]  那就要想一想耶穌正在負什麼厄呢?
[00:14:17.400 --> 00:14:20.440]  耶穌三十歲就要退休了
[00:14:20.440 --> 00:14:21.760]  就是沒有做木匠了
[00:14:21.760 --> 00:14:23.280]  沒有做木匠了
[00:14:23.280 --> 00:14:25.440]  不過木匠不是祂正式的工作
[00:14:25.440 --> 00:14:28.240]  木匠是為了祂幫助父母
[00:14:28.240 --> 00:14:32.320]  幫助養活家裡的弟弟妹妹
[00:14:32.320 --> 00:14:33.560]  因為耶穌最大
[00:14:33.560 --> 00:14:34.640]  有這樣的責任
[00:14:34.640 --> 00:14:36.440]  到三十歲的時候
[00:14:36.440 --> 00:14:37.840]  祂就出來傳道
[00:14:37.840 --> 00:14:40.640]  那個才是祂真正的厄
[00:14:40.640 --> 00:14:43.120]  所以耶穌的厄是什麼呢?
[00:14:43.120 --> 00:14:45.120]  就是將神的福音
[00:14:45.120 --> 00:14:48.720]  去傳揚給盡量多的人
[00:14:48.720 --> 00:14:51.840]  希望他們能夠悔改歸向神
[00:14:51.840 --> 00:14:53.280]  這是耶穌的厄
[00:14:53.280 --> 00:14:55.280]  我們要當負他的厄
[00:14:55.280 --> 00:14:59.560]  因此這是我們最重要的目的
[00:14:59.560 --> 00:15:02.680]  工作的侍奉
[00:15:02.680 --> 00:15:04.560]  無論你是正在上班
[00:15:04.920 --> 00:15:13.440]  你要有崇高、遠、大的目標
[00:15:13.440 --> 00:15:17.200]  來向著祂去完成
[00:15:17.200 --> 00:15:20.720]  家庭主婦買菜煮飯的
[00:15:20.720 --> 00:15:22.840]  有空跟主婦聊天的
[00:15:22.840 --> 00:15:23.960]  也是這個厄
[00:15:23.960 --> 00:15:26.720]  我們有些弟兄姊妹
[00:15:26.720 --> 00:15:29.200]  在這一算中心去教導小朋友
[00:15:29.200 --> 00:15:30.080]  跟我們接觸的
[00:15:30.080 --> 00:15:31.080]  也是這個厄
[00:15:31.080 --> 00:15:33.800]  有些真的退休了
[00:15:33.800 --> 00:15:35.400]  沒事做,天天逛公園的
[00:15:35.400 --> 00:15:36.680]  也是這個厄
[00:15:36.680 --> 00:15:38.560]  其實也用得著的
[00:15:38.560 --> 00:15:41.520]  因為你有機會去接觸不同的人群
[00:15:41.520 --> 00:15:44.240]  這個厄就適用了
[00:15:44.240 --> 00:15:48.520]  可能你不是善於言詞的人
[00:15:48.520 --> 00:15:50.680]  一看到別人就拼命說很多話
[00:15:50.680 --> 00:15:51.400]  沒關係的
[00:15:51.400 --> 00:15:54.800]  因為這個厄不一定靠嘴巴說
[00:15:54.800 --> 00:15:57.080]  靠你這個人
[00:15:57.080 --> 00:16:00.280]  如何在人與人之間的生活、表現
[00:16:00.280 --> 00:16:01.920]  別人看到你不同
[00:16:01.920 --> 00:16:05.280]  那個就是你一直在傳這個訊息出去
[00:16:05.280 --> 00:16:07.720]  你在做這件事
[00:16:07.720 --> 00:16:09.600]  是在負耶穌的厄
[00:16:09.600 --> 00:16:11.000]  學耶穌的樣式
[00:16:11.000 --> 00:16:12.880]  這個就是我的圈套點
[00:16:12.880 --> 00:16:14.560]  學耶穌的樣式
[00:16:14.560 --> 00:16:17.960]  耶穌到處去傳道
[00:16:17.960 --> 00:16:20.880]  到晚上的時候
[00:16:20.880 --> 00:16:23.200]  在山邊找個石頭
[00:16:23.200 --> 00:16:24.920]  枕著頭就睡覺了
[00:16:24.920 --> 00:16:27.080]  沒有旅館
[00:16:27.080 --> 00:16:29.320]  甚至乎不是特意去找
[00:16:29.320 --> 00:16:31.320]  看看有什麼人招呼祂
[00:16:31.720 --> 00:16:33.120]  脫衣服睡覺
[00:16:33.120 --> 00:16:36.160]  吃東西也沒有預備
[00:16:36.160 --> 00:16:37.760]  到時候去哪裡就吃哪裡
[00:16:37.760 --> 00:16:39.560]  沒得吃就不吃
[00:16:39.560 --> 00:16:41.960]  祂的樣式是這樣的
[00:16:41.960 --> 00:16:44.320]  不是說我們一定要這樣
