
[00:00:00.000 --> 00:00:03.080]  好 我想帶你去看一段聖經
[00:01:25.840 --> 00:01:27.360]  那我今天你會發現
[00:01:27.360 --> 00:01:29.080]  因為我cut的方法就是
[00:01:29.080 --> 00:01:31.560]  我沒有讀Lydia的故事
[00:01:31.560 --> 00:01:32.600]  女孩子
[00:01:32.600 --> 00:01:35.520]  女孩子通常大家讀了這段聖經很喜歡講女孩子
[00:01:35.520 --> 00:01:36.920]  因為她有知識部
[00:01:36.920 --> 00:01:38.000]  又很有錢
[00:01:38.000 --> 00:01:38.560]  還是什麼
[00:01:38.560 --> 00:01:40.120]  接著又照顧保羅
[00:01:40.120 --> 00:01:42.600]  我就skip了那個故事
[00:01:42.600 --> 00:01:45.000]  我要你看三個片段
[00:01:45.000 --> 00:01:48.200]  而這三個片段都和君王有關係的
[00:01:48.200 --> 00:01:50.880]  所以和史詩記有關係
[00:01:50.880 --> 00:01:52.680]  那我叫這個大圖畫叫做
[00:01:52.680 --> 00:01:55.320]  征服世界的大能福音
[00:01:55.320 --> 00:01:55.920]  OK
[00:01:56.160 --> 00:01:58.640]  The World-Conquering Mighty Gospel
[00:01:58.640 --> 00:01:59.360]  OK
[00:01:59.360 --> 00:02:00.200]  三點
[00:02:00.200 --> 00:02:01.400]  三幅圖畫三點
[00:02:01.400 --> 00:02:02.680]  你聽完你就明白了
[00:02:02.680 --> 00:02:07.280]  第一是馬其頓的緊急呼求
[00:02:07.280 --> 00:02:09.360]  馬其頓的緊急呼求
[00:02:09.360 --> 00:02:10.200]  第二
[00:02:10.200 --> 00:02:13.480]  保羅驅除希臘的邪靈
[00:02:13.480 --> 00:02:16.200]  保羅驅除希臘的邪靈
[00:02:16.200 --> 00:02:17.160]  第三
[00:02:17.160 --> 00:02:19.440]  監獄裡的大能福音
[00:02:19.440 --> 00:02:22.320]  三件事其實是一個故事
[00:02:22.320 --> 00:02:25.280]  三件事都和君王有關係的
[00:02:26.160 --> 00:02:28.840]  馬其頓的緊急呼求結果
[00:02:28.840 --> 00:02:30.000]  他要求什麼呢
[00:02:30.000 --> 00:02:31.560]  皇帝
[00:02:31.560 --> 00:02:33.920]  有人告訴你為什麼要求皇帝
[00:02:33.920 --> 00:02:36.160]  他等於舊約的史詩記
[00:02:36.160 --> 00:02:38.320]  馬其頓沒有王
[00:02:38.320 --> 00:02:40.800]  各人在做自己眼中看為對的事
[00:02:40.800 --> 00:02:43.720]  於是求你派一個皇帝來
[00:02:43.720 --> 00:02:45.440]  馬其頓需要那個皇帝
[00:02:45.440 --> 00:02:46.040]  OK
[00:02:46.040 --> 00:02:46.880]  第二
[00:02:46.880 --> 00:02:48.920]  那個保羅是誰呢
[00:02:48.920 --> 00:02:50.680]  是皇帝的奴僕
[00:02:50.680 --> 00:02:52.160]  保羅
[00:02:52.720 --> 00:02:56.800]  因著耶穌基督與他同在驅除了希臘的邪靈
[00:02:56.800 --> 00:02:57.720]  你看到嗎
[00:02:57.720 --> 00:02:59.880]  是君王在趕鬼
[00:02:59.880 --> 00:03:01.200]  第三
[00:03:01.200 --> 00:03:04.440]  玉卒在監獄裡聽到大能的福音
[00:03:04.440 --> 00:03:05.880]  於是玉卒信了主
[00:03:05.880 --> 00:03:07.080]  是玉卒
[00:03:07.080 --> 00:03:11.160]  俯伏在君王耶穌的面前
[00:03:11.160 --> 00:03:14.120]  這三個故事大家都很熟悉
[00:03:14.120 --> 00:03:16.240]  這三個故事有很多地方
[00:03:16.240 --> 00:03:17.680]  我想大家都不是很熟悉
[00:03:17.680 --> 00:03:20.480]  所以我想逐一和大家去看一看
[00:03:20.480 --> 00:03:22.080]  我們應該有足夠的時間
[00:03:22.440 --> 00:03:24.360]  第一你要明白這個故事
[00:03:24.360 --> 00:03:26.440]  你要知道一點背景
[00:03:26.440 --> 00:03:27.760]  地理歷史背景
[00:03:27.760 --> 00:03:31.120]  這是保羅的第二個宗教旅程
[00:03:31.120 --> 00:03:32.960]  他第二個宗教旅程
[00:03:32.960 --> 00:03:35.800]  這個宗教旅程從哪裡開始呢
[00:03:35.800 --> 00:03:37.720]  從安吉爾開始
[00:03:37.720 --> 00:03:40.520]  保羅就去了這裡
[00:03:40.520 --> 00:03:42.720]  他到了這裡的時候
[00:03:42.720 --> 00:03:44.080]  他想去亞洲
[00:03:44.080 --> 00:03:45.680]  這個不是亞洲
[00:03:45.680 --> 00:03:47.640]  是小亞細亞這個地方
[00:03:47.640 --> 00:03:51.160]  就是說他沿著這條路想去小亞細亞
[00:03:51.160 --> 00:03:54.360]  但是聖靈沒有說為什麼
[00:03:54.360 --> 00:03:56.560]  不要亂猜了
[00:03:56.560 --> 00:03:58.880]  就是聖靈告訴他
[00:03:58.880 --> 00:04:00.280]  他不應該去這裡
[00:04:00.280 --> 00:04:01.960]  於是保羅怎麼樣呢
[00:04:01.960 --> 00:04:05.360]  保羅就經過了小亞細亞
[00:04:05.360 --> 00:04:09.520]  其實是想向東北這裡進發
[00:04:09.520 --> 00:04:12.080]  接著聖靈又說
[00:04:12.080 --> 00:04:13.440]  不要去那裡
[00:04:13.440 --> 00:04:16.000]  既然他沒辦法向東
[00:04:16.000 --> 00:04:17.640]  他就向西
[00:04:17.960 --> 00:04:21.520]  於是保羅去了這裡Troas
[00:04:21.520 --> 00:04:23.920]  在這個Troas這個地方
[00:04:23.920 --> 00:04:27.160]  他就有馬其頓的意象
[00:04:27.160 --> 00:04:29.560]  有一個馬其頓人
[00:04:29.560 --> 00:04:31.040]  在Troas
[00:04:31.040 --> 00:04:32.600]  他在這裡的時候
[00:04:32.600 --> 00:04:35.680]  夢見了一個馬其頓人的夫妻
[00:04:35.680 --> 00:04:37.040]  OK
[00:04:37.040 --> 00:04:41.880]  於是他就因著這個馬其頓人的意象
[00:04:41.880 --> 00:04:43.840]  他就去了菲拉比
[00:04:43.840 --> 00:04:46.120]  剛才我們讀的故事最後是菲拉比
[00:04:46.560 --> 00:04:48.640]  那個意象在Troas前面
[00:04:48.640 --> 00:04:54.880]  使他進入了馬其頓的大地理環境裡面
[00:04:54.880 --> 00:04:56.000]  去了菲拉比那裡
[00:04:56.000 --> 00:04:58.080]  OK 你大概有這個印象就夠了
[00:04:58.080 --> 00:05:00.400]  我現在想跟你讀一下這段聖經
[00:05:00.400 --> 00:05:01.200]  只是幾節
[00:05:01.200 --> 00:05:02.360]  因為我們沒有時間
[00:05:02.360 --> 00:05:03.360]  靜悄悄地讀
[00:05:03.360 --> 00:05:06.080]  這一夜間他在Troas的時候
[00:05:06.080 --> 00:05:08.480]  有意象向保羅顯現
[00:05:08.480 --> 00:05:10.200]  有一個馬其頓人
[00:05:10.200 --> 00:05:12.320]  站著求他說
[00:05:12.320 --> 00:05:14.480]  在夢裡面或者意象裡面
[00:05:14.480 --> 00:05:16.640]  有一個馬其頓人求保羅
[00:05:16.640 --> 00:05:20.800]  他說請你過來到馬其頓來幫助我們
[00:05:20.800 --> 00:05:22.920]  OK 我想問一下你
[00:05:22.920 --> 00:05:24.720]  他要幫助他們什麼
[00:05:24.720 --> 00:05:27.680]  沒有說的
[00:05:27.680 --> 00:05:30.240]  但是由保羅的反應
[00:05:30.240 --> 00:05:32.480]  你就知道他其實要他們幫助什麼
[00:05:32.480 --> 00:05:35.560]  他說保羅既看見這意象
[00:05:35.560 --> 00:05:39.840]  就立即設法往馬其頓去應為
[00:05:39.840 --> 00:05:41.480]  神父召我們
[00:05:41.480 --> 00:05:44.080]  這個我們人就說可能路加和他一起
[00:05:44.400 --> 00:05:46.920]  傳福音給那類的人
[00:05:46.920 --> 00:05:48.920]  所以他在夢裡面
[00:05:48.920 --> 00:05:51.160]  這個馬其頓人說你來幫我們
[00:05:51.160 --> 00:05:53.080]  OK 沒有說幫什麼的
[00:05:53.080 --> 00:05:56.560]  結果保羅的回應就是他去那裡傳福音
[00:05:56.560 --> 00:05:58.400]  所以那些人要的是什麼
[00:05:58.400 --> 00:06:00.160]  要福音
[00:06:00.160 --> 00:06:00.960]  OK
[00:06:00.960 --> 00:06:02.680]  他不是說你來幫我們
[00:06:02.680 --> 00:06:04.680]  因為我們現在政治上很困苦
[00:06:04.680 --> 00:06:06.520]  他不是說你要來幫我們
[00:06:06.520 --> 00:06:08.080]  因為我們經濟上有問題
[00:06:08.080 --> 00:06:10.080]  他不是說你來幫我們
[00:06:10.080 --> 00:06:12.440]  因為我們的生活
[00:06:12.440 --> 00:06:14.280]  我們的健康上有問題
[00:06:14.280 --> 00:06:16.520]  保羅你快點來幫我們施下神蹟
[00:06:16.520 --> 00:06:17.280]  搞定這些事情
[00:06:17.280 --> 00:06:18.040]  他不是
[00:06:18.040 --> 00:06:22.760]  馬其頓人在這個意象裡面要保羅的福音
[00:06:22.760 --> 00:06:24.680]  這個很重要
[00:06:24.680 --> 00:06:27.400]  那你現在就要轉一下台了
[00:06:27.400 --> 00:06:28.400]  什麼叫做福音
[00:06:28.400 --> 00:06:30.720]  福音就是福音
[00:06:30.720 --> 00:06:32.960]  耶穌愛你愛死你那種
[00:06:32.960 --> 00:06:33.680]  不是
[00:06:33.680 --> 00:06:34.960]  什麼叫做福音呢
[00:06:34.960 --> 00:06:38.360]  那是和悔改有關係的
[00:06:38.360 --> 00:06:38.960]  不過
[00:06:38.960 --> 00:06:40.400]  這個東西
[00:06:40.400 --> 00:06:41.880]  我不是很喜歡別人背書
[00:06:41.880 --> 00:06:42.960]  我也不喜歡背書
[00:06:42.960 --> 00:06:44.560]  但是這個東西是很值得背的
[00:06:44.560 --> 00:06:45.800]  什麼呢
[00:06:45.800 --> 00:06:46.680]  什麼叫做福音呢
[00:06:46.680 --> 00:06:49.280]  福音不是一個普通的好消息
[00:06:49.280 --> 00:06:51.320]  福音我們大家都知道叫做好消息
[00:06:51.320 --> 00:06:54.840]  但是福音不是一個普通的好消息
[00:06:54.840 --> 00:06:56.520]  在2000年前的中東
[00:06:56.520 --> 00:06:58.200]  福音不是一個普通的好消息
[00:06:58.200 --> 00:07:02.000]  在古希臘羅馬文化的世界裡面
[00:07:02.000 --> 00:07:03.840]  福音是一個專有名詞
[00:07:03.840 --> 00:07:05.400]  是一個technical term
[00:07:05.400 --> 00:07:07.240]  福音的意思是什麼呢
[00:07:07.240 --> 00:07:12.080]  福音是指一個君王的誕生
[00:07:13.000 --> 00:07:14.560]  就位登基
[00:07:14.560 --> 00:07:15.920]  戰勝敵人
[00:07:15.920 --> 00:07:18.680]  海船而歸的公開宣告
[00:07:18.680 --> 00:07:20.680]  你可不可以記住這件事呢
[00:07:20.680 --> 00:07:23.120]  福音和什麼人有關係
[00:07:23.120 --> 00:07:25.760]  和君王有關係
[00:07:25.760 --> 00:07:29.360]  所謂福音就是說一個君王的誕生
[00:07:29.360 --> 00:07:30.480]  就是一個福音了
[00:07:30.480 --> 00:07:32.200]  一個君王的登基
[00:07:32.200 --> 00:07:33.200]  是一個福音
[00:07:33.200 --> 00:07:36.960]  一個君王戰勝敵人
[00:07:36.960 --> 00:07:38.760]  海船而歸就是福音了
[00:07:38.760 --> 00:07:42.000]  你立刻把它套進去耶穌基督裡面
[00:07:42.000 --> 00:07:42.800]  你大概知道了
[00:07:42.800 --> 00:07:44.680]  所以聖誕節是福音
[00:07:44.680 --> 00:07:47.680]  有沒有想過壽難節是福音呢
[00:07:47.680 --> 00:07:50.400]  因為在十字架上耶穌是作王的
[00:07:50.400 --> 00:07:51.720]  如果你看約翰福音的話
[00:07:51.720 --> 00:07:52.680]  約翰福音說
[00:07:52.680 --> 00:07:54.000]  耶穌基督是賞受的人
[00:07:54.000 --> 00:07:54.760]  不是受苦的
[00:07:54.760 --> 00:07:55.880]  是作王的
[00:07:55.880 --> 00:07:56.720]  OK
[00:07:56.720 --> 00:08:00.040]  所以十字架是耶穌的登基
[00:08:00.040 --> 00:08:02.760]  壽難節是福音
[00:08:02.760 --> 00:08:03.520]  接著呢
[00:08:03.520 --> 00:08:04.640]  戰勝敵人
[00:08:04.640 --> 00:08:05.480]  海船而歸
[00:08:05.480 --> 00:08:06.240]  復活節
[00:08:06.240 --> 00:08:07.520]  是福音了
[00:08:07.520 --> 00:08:09.280]  所以整個耶穌基督的福音
[00:08:09.280 --> 00:08:10.240]  就剛剛好
[00:08:10.240 --> 00:08:12.040]  當然還有升天節的
[00:08:12.040 --> 00:08:14.360]  我們把它們都加在一起
[00:08:14.360 --> 00:08:18.840]  所以我們所慶祝的復活節
[00:08:18.840 --> 00:08:20.240]  壽難節
[00:08:20.240 --> 00:08:21.160]  紀念的
[00:08:21.160 --> 00:08:23.520]  聖誕節
[00:08:23.520 --> 00:08:24.120]  壽難節
[00:08:24.120 --> 00:08:24.520]  復活節
[00:08:24.520 --> 00:08:26.280]  全部加在一起就是耶穌基督的福音
[00:08:26.280 --> 00:08:27.480]  但是你要記得
[00:08:27.480 --> 00:08:30.120]  在當中耶穌基督是扮演著一個角色
[00:08:30.120 --> 00:08:30.960]  這個角色是什麼呢
[00:08:30.960 --> 00:08:31.720]  君王
[00:08:31.720 --> 00:08:32.840]  君王
[00:08:32.840 --> 00:08:33.280]  OK
[00:08:33.280 --> 00:08:35.160]  為什麼我要這樣跟你說呢
[00:08:35.160 --> 00:08:37.160]  就是我想要強調一件事情
[00:08:37.160 --> 00:08:41.360]  原來基督徒不是全世界第一群人
[00:08:41.360 --> 00:08:43.320]  用Evangelion這個字
[00:08:43.320 --> 00:08:45.280]  就是福音的字
[00:08:45.280 --> 00:08:49.040]  這個福音的字是他在借別人用的
[00:08:49.040 --> 00:08:52.600]  原來早在耶穌基督還沒降生之前
[00:08:52.600 --> 00:08:54.480]  三百年傳說
[00:08:54.480 --> 00:08:55.880]  這是誰呢
[00:08:55.880 --> 00:08:57.480]  亞歷山大大帝
[00:08:57.480 --> 00:09:00.600]  他是耶穌三百年之前的人
[00:09:00.600 --> 00:09:02.800]  亞歷山大大帝
[00:09:02.800 --> 00:09:04.440]  去到每一個城市
[00:09:04.440 --> 00:09:05.880]  佔據了一個城市
[00:09:05.880 --> 00:09:08.160]  他就會派一個先鋒走去那個城市
[00:09:08.160 --> 00:09:10.400]  去這個城市要做什麼呢
[00:09:10.400 --> 00:09:11.600]  他有一個宣告
[00:09:11.600 --> 00:09:12.520]  公開的宣告
[00:09:12.520 --> 00:09:13.640]  這個宣告是什麼呢
[00:09:13.640 --> 00:09:14.520]  好消息
[00:09:14.520 --> 00:09:15.280]  好消息
[00:09:15.280 --> 00:09:16.040]  好消息
[00:09:16.040 --> 00:09:17.120]  什麼好消息呢
[00:09:17.120 --> 00:09:20.480]  你的君王亞歷山大大帝打贏了
[00:09:20.480 --> 00:09:21.800]  你現在是屬於他的了
[00:09:21.800 --> 00:09:23.240]  你明白嗎
[00:09:23.240 --> 00:09:24.600]  什麼叫好消息呢
[00:09:24.600 --> 00:09:26.040]  你今生有幸
[00:09:26.040 --> 00:09:28.040]  亞歷山大大帝做了你的皇帝
[00:09:28.040 --> 00:09:30.320]  其實意味著什麼呢
[00:09:30.320 --> 00:09:32.720]  就是凡聽到的人要俯伏敬拜的了
[00:09:32.720 --> 00:09:33.240]  是不是
[00:09:33.240 --> 00:09:34.320]  如果你不俯伏敬拜
[00:09:34.320 --> 00:09:34.840]  你會怎樣呢
[00:09:34.840 --> 00:09:35.720]  你會被斬頭
[00:09:35.720 --> 00:09:37.360]  是不是
[00:09:37.360 --> 00:09:38.040]  這個是說
[00:09:38.040 --> 00:09:39.640]  他做了皇
[00:09:39.640 --> 00:09:44.000]  所以原來耶穌基督還沒做君王之前三百年
[00:09:44.000 --> 00:09:46.520]  在希臘的文化裡面
[00:09:46.520 --> 00:09:48.480]  已經在用福音這個字眼
[00:09:48.480 --> 00:09:49.680]  而當
[00:09:49.680 --> 00:09:52.560]  耶穌基督的門徒在寫耶穌基督的自傳的時候
[00:09:52.560 --> 00:09:54.400]  他開始說是福音
[00:09:54.400 --> 00:09:56.200]  所以當時的人一聽到福音
[00:09:56.200 --> 00:09:57.400]  馬上想起君王
[00:09:57.400 --> 00:10:01.520]  耶穌基督在聖經裡面只扮演一個角色而已
[00:10:01.520 --> 00:10:02.760]  就不是聖誕老人
[00:10:02.760 --> 00:10:04.840]  是君王
[00:10:04.840 --> 00:10:08.200]  而君王來到戰勝
[00:10:08.400 --> 00:10:10.000]  他是人愛的君王
[00:10:10.000 --> 00:10:12.200]  但是他是要人悔改的君王
[00:10:12.200 --> 00:10:13.800]  OK
[00:10:13.800 --> 00:10:14.400]  好
[00:10:14.400 --> 00:10:15.600]  你現在知道這個背景了
[00:10:15.600 --> 00:10:18.080]  所以馬其頓人切求什麼
[00:10:18.080 --> 00:10:19.680]  君王
[00:10:19.680 --> 00:10:23.080]  所以這個故事不是在說馬其頓人要有人去傳福音
[00:10:23.080 --> 00:10:24.680]  說耶穌愛你愛死你
[00:10:24.680 --> 00:10:27.560]  是在說馬其頓人切
[00:10:27.560 --> 00:10:29.280]  在這個
[00:10:29.280 --> 00:10:30.440]  在他的夢裡面
[00:10:30.440 --> 00:10:32.080]  這個馬其頓人你快點來
[00:10:32.080 --> 00:10:33.760]  因為我們需要一個君王
[00:10:33.760 --> 00:10:35.720]  就好像史詩記
[00:10:37.320 --> 00:10:40.760]  現在和你研究一下這個馬其頓人究竟是誰
[00:10:40.760 --> 00:10:43.800]  當然歷史上有很多的猜測
[00:10:43.800 --> 00:10:45.760]  其中一個最普遍的猜測
[00:10:45.760 --> 00:10:46.960]  你大概都聽過了
[00:10:46.960 --> 00:10:49.120]  就是這個馬其頓人是路加
[00:10:49.120 --> 00:10:50.280]  是吧
[00:10:50.280 --> 00:10:54.280]  路加當然是想保羅去自己的鄉下傳福音
[00:10:54.280 --> 00:10:56.360]  如果你今天在你那裡鄉下
[00:10:56.360 --> 00:10:57.240]  你會說保羅
[00:10:57.240 --> 00:10:58.840]  不如去這裡不去那裡
[00:10:58.840 --> 00:11:00.600]  因為我鄉下是那邊
[00:11:00.600 --> 00:11:03.280]  這個也是一個猜測
[00:11:03.280 --> 00:11:05.080]  但是我猜這個不是一個猜測
[00:11:05.080 --> 00:11:06.640]  不是一個正確的猜測
[00:11:07.360 --> 00:11:08.880]  今天我問你
[00:11:08.880 --> 00:11:10.360]  馬其頓是什麼地方
[00:11:10.360 --> 00:11:13.000]  你怎麼回答
[00:11:13.000 --> 00:11:14.720]  誰知道
[00:11:14.720 --> 00:11:16.280]  怎麼知道馬其頓是什麼地方
[00:11:16.280 --> 00:11:18.200]  因為其中剛才讀了這麼多的名字
[00:11:18.200 --> 00:11:19.760]  怎麼知道馬其頓是什麼水
[00:11:19.760 --> 00:11:21.920]  原來對於當事人來講
[00:11:21.920 --> 00:11:23.760]  一想起馬其頓
[00:11:23.760 --> 00:11:25.280]  馬其頓有一個名人
[00:11:25.280 --> 00:11:27.240]  馬其頓有一個名人
[00:11:27.240 --> 00:11:28.400]  那個名人是誰
[00:11:28.400 --> 00:11:29.600]  剛才已經說過了
[00:11:29.600 --> 00:11:33.160]  馬其頓最有名的人
[00:11:33.160 --> 00:11:35.040]  馬其頓是誰的家鄉
[00:11:35.760 --> 00:11:37.440]  是亞歷山大大帝
[00:11:37.440 --> 00:11:38.960]  亞歷山大大帝
[00:11:38.960 --> 00:11:40.920]  是馬其頓人來的
[00:11:40.920 --> 00:11:43.040]  你明白嗎
[00:11:43.040 --> 00:11:45.280]  我記得幾年前
[00:11:45.280 --> 00:11:48.240]  我發現亞歷山大大帝是馬其頓人
[00:11:48.240 --> 00:11:49.280]  我簡直很驚喜
[00:11:49.280 --> 00:11:51.760]  我覺得我立刻有一個新的亮光
[00:11:51.760 --> 00:11:53.320]  去明白這段聖經說什麼
[00:11:53.320 --> 00:11:54.760]  我回去跟小朋友說
[00:11:54.760 --> 00:11:59.040]  你知不知道馬其頓出過什麼名人
[00:11:59.040 --> 00:11:59.640]  我小朋友說
[00:11:59.640 --> 00:12:01.440]  咦 亞歷山大大帝嘛
[00:12:01.440 --> 00:12:05.360]  我以為這麼重要的東西
[00:12:05.360 --> 00:12:06.760]  從來沒想過的東西
[00:12:06.760 --> 00:12:08.680]  原來我小朋友早就知道了
[00:12:08.680 --> 00:12:13.200]  這件事跟我們有什麼關係呢
[00:12:13.200 --> 00:12:18.640]  我不是說馬其頓人是亞歷山大大帝
[00:12:18.640 --> 00:12:21.760]  我說這個人是在馬其頓裡面的人
[00:12:21.760 --> 00:12:26.800]  馬其頓是亞歷山大大帝的大本營
[00:12:26.800 --> 00:12:29.960]  馬其頓裡面應該是有福音的
[00:12:29.960 --> 00:12:30.480]  是嗎
[00:12:30.480 --> 00:12:32.880]  馬其頓已經有一個君王了
[00:12:33.600 --> 00:12:36.280]  但是這個君王在意象裡面說
[00:12:36.280 --> 00:12:38.360]  不是真正我們需要的君王
[00:12:38.360 --> 00:12:40.320]  你明白我的意思嗎
[00:12:40.320 --> 00:12:42.000]  就好像史詩記裡面說
[00:12:42.000 --> 00:12:43.320]  以色列人國中沒有王
[00:12:43.320 --> 00:12:45.040]  其實有王的
[00:12:45.040 --> 00:12:46.840]  那個王是塑羅
[00:12:46.840 --> 00:12:48.320]  塑羅之後還在做王
[00:12:48.320 --> 00:12:50.280]  不過他跟大衛之後還在爭王
[00:12:50.280 --> 00:12:51.960]  以色列人國中沒有王
[00:12:51.960 --> 00:12:52.760]  不是沒有王
[00:12:52.760 --> 00:12:53.920]  是沒有好的王
[00:12:53.920 --> 00:12:58.920]  馬其頓是有福音的
[00:12:58.920 --> 00:13:01.880]  是亞歷山大大帝的福音
[00:13:01.880 --> 00:13:04.280]  亞歷山大大帝除了是一個
[00:13:04.280 --> 00:13:05.640]  conqueror of the world
[00:13:05.640 --> 00:13:09.200]  他是征服世界的一個君王之外
[00:13:09.200 --> 00:13:10.400]  他有另外一個名字
[00:13:10.400 --> 00:13:12.480]  他是福音的傳遞者
[00:13:12.480 --> 00:13:14.760]  他在傳一個什麼福音呢
[00:13:14.760 --> 00:13:18.600]  他在傳當時大家覺得最棒的
[00:13:18.600 --> 00:13:19.720]  希臘人的福音
[00:13:19.720 --> 00:13:21.520]  我不知道
[00:13:21.520 --> 00:13:23.560]  你就算不懂哲學
[00:13:23.560 --> 00:13:26.160]  你也大概聽過這幾個人的名字
[00:13:26.160 --> 00:13:27.920]  Socrates
[00:13:27.920 --> 00:13:29.080]  蘇格拉底
[00:13:29.080 --> 00:13:32.640]  蘇格拉底是柏拉圖的老師
[00:13:32.640 --> 00:13:36.680]  柏拉圖是亞歷士多德的老師
[00:13:36.680 --> 00:13:42.280]  亞歷山大大帝其實是亞歷士多德的學生
[00:13:42.280 --> 00:13:46.520]  所以他是承傳了希臘的文化
[00:13:46.520 --> 00:13:47.960]  希臘的福音
[00:13:47.960 --> 00:13:50.160]  所以他傳到哪裡
[00:13:50.160 --> 00:13:52.840]  就將那裡的文字變成了希臘文
[00:13:52.840 --> 00:13:55.160]  所以為什麼你今天跟我看《新約聖經》的時候
[00:13:55.160 --> 00:13:55.960]  我們在看希臘文
[00:13:55.960 --> 00:13:57.160]  為什麼是這樣的原因
[00:13:57.160 --> 00:14:01.080]  因為當時最厲害的人
[00:14:01.080 --> 00:14:02.320]  佔領了全世界
[00:14:02.320 --> 00:14:04.400]  影響最大的就是亞歷山大大帝
[00:14:04.400 --> 00:14:05.680]  還有他的希臘文化
[00:14:05.680 --> 00:14:07.080]  其實你覺得他很有趣
[00:14:07.080 --> 00:14:08.600]  他33歲就死了
[00:14:08.600 --> 00:14:10.480]  好像耶穌一樣
[00:14:10.480 --> 00:14:12.400]  但是他其中有些故事
[00:14:12.400 --> 00:14:13.400]  我想你可能聽過
[00:14:13.400 --> 00:14:15.400]  他有一次打贏了波斯之後
[00:14:15.400 --> 00:14:16.560]  他在哭
[00:14:16.560 --> 00:14:17.880]  有人問他哭什麼
[00:14:17.880 --> 00:14:20.760]  他說我不知道我還有哪裡可以打
[00:14:20.760 --> 00:14:22.680]  我已經打了全世界
[00:14:22.680 --> 00:14:25.240]  我已經佔領了全世界
[00:14:25.240 --> 00:14:29.800]  然後去到每一個地方他將希臘的文化
[00:14:29.800 --> 00:14:31.800]  所以你發覺到耶穌的時候
[00:14:31.800 --> 00:14:33.440]  其實是羅馬人統治的
[00:14:33.440 --> 00:14:35.360]  但是有沒有羅馬文的
[00:14:35.360 --> 00:14:35.880]  沒有的
[00:14:35.880 --> 00:14:37.760]  還是用希臘文的
[00:14:37.760 --> 00:14:39.600]  因為希臘的文化
[00:14:39.600 --> 00:14:43.880]  是在影響整個羅馬帝國的
[00:14:43.880 --> 00:14:49.400]  而今天竟然在馬其頓裡面
[00:14:49.400 --> 00:14:51.480]  有一個人
[00:14:51.480 --> 00:14:54.200]  有一個馬其頓人
[00:14:54.200 --> 00:14:57.840]  有一個馬其頓人在呼喊
[00:14:57.840 --> 00:15:00.400]  叫保羅去那裡傳福音
[00:15:00.400 --> 00:15:05.760]  就是說儘管這個是
[00:15:05.760 --> 00:15:08.320]  亞歷山大大帝的大本營
[00:15:08.320 --> 00:15:10.240]  裡面有沒有一個好的君王
[00:15:10.240 --> 00:15:12.320]  有一個他們需要的君王
[00:15:12.320 --> 00:15:13.840]  沒有
[00:15:13.840 --> 00:15:14.640]  沒有
[00:15:14.640 --> 00:15:16.520]  很慘
[00:15:16.520 --> 00:15:17.280]  沒有君王
[00:15:17.280 --> 00:15:19.560]  如果保羅當年去了中國
[00:15:19.560 --> 00:15:23.280]  可能是一個孔子的故鄉裡面
[00:15:23.280 --> 00:15:25.680]  我不知道他的故鄉是什麼
[00:15:25.680 --> 00:15:27.360]  有人說是山東濟南
[00:15:27.360 --> 00:15:30.800]  有一個山東濟南人在夢裡面叫保羅去
