
[00:00:00.000 --> 00:00:03.000]  祝大家新年快樂
[00:04:51.000 --> 00:04:54.000]  例如情感的需要
[00:04:54.000 --> 00:04:57.000]  你將所有的焦點放在
[00:04:57.000 --> 00:05:00.000]  情感上的需要
[00:05:00.000 --> 00:05:03.000]  通常的結果都是讓你失望的
[00:05:03.000 --> 00:05:06.000]  因為人的愛即使在最高峰的時候
[00:05:06.000 --> 00:05:09.000]  其實也很有限
[00:05:09.000 --> 00:05:12.000]  人的愛很難永恆
[00:05:12.000 --> 00:05:15.000]  所以如果你是依靠人的愛
[00:05:15.000 --> 00:05:18.000]  來滿足你情感上的需要
[00:05:18.000 --> 00:05:21.000]  有時你也很沒有安全感
[00:05:21.000 --> 00:05:24.000]  最好就是你將焦點放在神的愛
[00:05:24.000 --> 00:05:27.000]  讓祂親自來滿足你的需要
[00:05:27.000 --> 00:05:30.000]  你的安全感就會很不同
[00:05:30.000 --> 00:05:33.000]  因為知道這是唯一不變的
[00:05:33.000 --> 00:05:36.000]  無論時代如何變遷
[00:05:36.000 --> 00:05:39.000]  人生如何起伏 如何起變化
[00:05:39.000 --> 00:05:42.000]  唯一不變的就是耶和華
[00:05:42.000 --> 00:05:45.000]  始終都是你的目者
[00:05:45.000 --> 00:05:48.000]  只要祂是你的目者
[00:05:48.000 --> 00:05:51.000]  你就必不辭缺乏
[00:05:51.000 --> 00:05:54.000]  在中世紀的時候
[00:05:54.000 --> 00:05:57.000]  很多修道士的讀經習慣
[00:05:57.000 --> 00:06:00.000]  都是喜歡將自己的名字放在經文裡
[00:06:00.000 --> 00:06:03.000]  你也可以練習一下
[00:06:03.000 --> 00:06:06.000]  有時你會覺得很沒有安全感
[00:06:06.000 --> 00:06:09.000]  會不會突然間健康離外而去
[00:06:09.000 --> 00:06:12.000]  會不會突然間失去工作
[00:06:12.000 --> 00:06:15.000]  會不會突然間缺乏
[00:06:15.000 --> 00:06:18.000]  會不會突然間背後被神接走
[00:06:18.000 --> 00:06:21.000]  你可以將這篇詩篇重新讀出來
[00:06:21.000 --> 00:06:24.000]  慢慢讀 將你的名字放上去
[00:06:24.000 --> 00:06:27.000]  你可以說 耶和華
[00:06:27.000 --> 00:06:30.000]  將你的名字代入去 是PJ的目者
[00:06:30.000 --> 00:06:33.000]  PJ就必不辭缺乏
[00:06:33.000 --> 00:06:36.000]  讀多幾次 你就知道這篇詩是對你說的
[00:06:36.000 --> 00:06:39.000]  幫你舒緩很多壓力的來源
[00:06:39.000 --> 00:06:42.000]  這是第一點 第二點就是
[00:06:42.000 --> 00:06:45.000]  如果我們要減壓
[00:06:45.000 --> 00:06:48.000]  在神裡面的安息
[00:06:48.000 --> 00:06:51.000]  休息
[00:06:51.000 --> 00:06:54.000]  所以在詩篇的23篇第二節
[00:06:54.000 --> 00:06:57.000]  大衛就開始說
[00:06:57.000 --> 00:07:00.000]  他使我躺臥在青草地上
[00:07:00.000 --> 00:07:03.000]  令我在可安歇的水邊
[00:07:03.000 --> 00:07:06.000]  應該是溪水邊
[00:07:06.000 --> 00:07:09.000]  我們很多時候第二個壓力的來源
[00:07:09.000 --> 00:07:12.000]  如果第一個是worry 沒有安全感
[00:07:12.000 --> 00:07:15.000]  第二個是hurry 忙碌
[00:07:15.000 --> 00:07:18.000]  我們忙碌到不斷有做不完的事
[00:07:18.000 --> 00:07:21.000]  所以讓我們壓力很大
[00:07:21.000 --> 00:07:24.000]  所以在詩篇的23篇第二節
[00:07:24.000 --> 00:07:27.000]  給我們一個解決壓力的原則
[00:07:27.000 --> 00:07:30.000]  就是我們要學會如何在神裡面
[00:07:30.000 --> 00:07:33.000]  享受休息
[00:07:33.000 --> 00:07:36.000]  休息是神所創造人的時候已經設定了
[00:07:36.000 --> 00:07:39.000]  已經有一個設計
[00:07:39.000 --> 00:07:42.000]  我們人需要休息 所以每個人都需要睡覺
[00:07:42.000 --> 00:07:45.000]  我們人生大概三分之一的時間
[00:07:45.000 --> 00:07:48.000]  是在睡眠中度過 這是神的設計
[00:07:48.000 --> 00:07:51.000]  其實神可以不這樣設計 你有沒有想過
[00:07:51.000 --> 00:07:54.000]  神可以設計
[00:07:54.000 --> 00:07:57.000]  你知道人生苦短 短短幾十年
[00:07:57.000 --> 00:08:00.000]  如果神覺得你要做大事
[00:08:00.000 --> 00:08:03.000]  其實他可以設計一個人不需要休息
[00:08:03.000 --> 00:08:06.000]  24小時用盡 不需要休息
[00:08:06.000 --> 00:08:09.000]  起碼60年你都沒有浪費一秒鐘
[00:08:09.000 --> 00:08:12.000]  可以不斷地做事 可能你可以成就更大的成就
[00:08:12.000 --> 00:08:15.000]  但為什麼神設計人的時候
[00:08:15.000 --> 00:08:18.000]  他做我們的時候就設計了
[00:08:18.000 --> 00:08:21.000]  一個人有三分之一的時間
[00:08:21.000 --> 00:08:24.000]  在睡眠中度過
[00:08:24.000 --> 00:08:27.000]  你知道睡眠是一個人一生當中
[00:08:27.000 --> 00:08:30.000]  最脆弱最無助的時候
[00:08:30.000 --> 00:08:33.000]  因為你是不清醒的 那時候任何時候發生
[00:08:33.000 --> 00:08:36.000]  任何東西在你身上
[00:08:36.000 --> 00:08:39.000]  你都沒有任何還擊之力 因為你那時候睡著了
[00:08:39.000 --> 00:08:42.000]  你沒有任何行動 你完全休息
[00:08:42.000 --> 00:08:45.000]  你沒有意識 什麼都沒有
[00:08:45.000 --> 00:08:48.000]  為什麼人生要在這麼脆弱
[00:08:48.000 --> 00:08:51.000]  這麼無助的情況下度過三分之一的時間
[00:08:51.000 --> 00:08:54.000]  休息本身有它屬靈的意義
[00:08:54.000 --> 00:08:57.000]  神體重休息
[00:08:57.000 --> 00:09:00.000]  神也將安息放在十誡當中
[00:09:00.000 --> 00:09:03.000]  表示你一個很重要的屬靈意義
[00:09:03.000 --> 00:09:06.000]  所以第一個屬靈意義
[00:09:06.000 --> 00:09:09.000]  就是神做人的時候
[00:09:09.000 --> 00:09:12.000]  因為他設計了我們有休息
[00:09:12.000 --> 00:09:15.000]  其中一個很重要的意義就是
[00:09:15.000 --> 00:09:18.000]  他讓我們清楚知道我和你不是神
[00:09:18.000 --> 00:09:21.000]  我們掌管不到一切
[00:09:21.000 --> 00:09:24.000]  所以無論你醒著的時候
[00:09:24.000 --> 00:09:27.000]  有多強的意識覺得我需要操控身邊的一切
[00:09:27.000 --> 00:09:30.000]  你始終操控不到
[00:09:30.000 --> 00:09:33.000]  人生有三分之一的時間
[00:09:33.000 --> 00:09:36.000]  你是完全放下手上的一切
[00:09:36.000 --> 00:09:39.000]  在無意識當中 在最脆弱的情況下
[00:09:39.000 --> 00:09:42.000]  在完全對旁邊的環境沒有任何一點操控能力的狀況下
[00:09:42.000 --> 00:09:45.000]  度過三分之一的時間
[00:09:45.000 --> 00:09:48.000]  這是神設計的時候
[00:09:48.000 --> 00:09:51.000]  已經逼你必須要這樣做
[00:09:51.000 --> 00:09:54.000]  讓你學會原來我沒有辦法操控身邊的一切
[00:09:54.000 --> 00:09:57.000]  既然我人生有三分之一的時間
[00:09:57.000 --> 00:10:00.000]  都不能夠操控
[00:10:00.000 --> 00:10:03.000]  那為什麼醒著的三分之二你會覺得不斷要操控呢
[00:10:03.000 --> 00:10:06.000]  你之所以要休息
[00:10:06.000 --> 00:10:09.000]  就是神讓你知道你不是神
[00:10:09.000 --> 00:10:12.000]  你無法掌控地球宇宙
[00:10:12.000 --> 00:10:15.000]  雖然有三分之一的時間睡著
[00:10:15.000 --> 00:10:18.000]  但當你睡著的時候
[00:10:18.000 --> 00:10:21.000]  地球仍然轉動
[00:10:21.000 --> 00:10:24.000]  有些人覺得你不在的時候 地球仍然不會轉動
[00:10:24.000 --> 00:10:27.000]  所以我們總是覺得自己是神
[00:10:27.000 --> 00:10:30.000]  操控一切
[00:10:30.000 --> 00:10:33.000]  有時候我們吹噓吹大了
[00:10:33.000 --> 00:10:36.000]  高估自己操控身邊環境的能力
[00:10:36.000 --> 00:10:39.000]  所以為什麼我們會起名
[00:10:39.000 --> 00:10:42.000]  如果那些很健碩的健身比賽
[00:10:42.000 --> 00:10:45.000]  得了冠軍我們會叫他們
[00:10:45.000 --> 00:10:48.000]  Mr. Universe
[00:10:48.000 --> 00:10:51.000]  之前只管理一間健身房
[00:10:51.000 --> 00:10:54.000]  現在要管理整個宇宙
[00:10:54.000 --> 00:10:57.000]  很累的 有時候心想有沒有和其他星球商量過呢
[00:10:57.000 --> 00:11:00.000]  不管了 Mr. Universe
[00:11:00.000 --> 00:11:03.000]  管理整個宇宙 我必須要做到無心睡眠
[00:11:03.000 --> 00:11:06.000]  不能夠睡覺
[00:11:06.000 --> 00:11:09.000]  你不是Mr. Universe
[00:11:09.000 --> 00:11:12.000]  神掌管著整個宇宙
[00:11:12.000 --> 00:11:15.000]  讓他去掌管
[00:11:15.000 --> 00:11:18.000]  好好睡覺
[00:11:18.000 --> 00:11:21.000]  該放下就放下 你不是神
[00:11:21.000 --> 00:11:24.000]  神直接休息 逼你慢慢去接受這個觀念
[00:11:24.000 --> 00:11:27.000]  你不是神 你必須承認
[00:11:27.000 --> 00:11:30.000]  你無法掌控身邊的一切
[00:11:30.000 --> 00:11:33.000]  該休息的時候休息 讓神做神
[00:11:33.000 --> 00:11:36.000]  你就做人 享受他的休息
[00:11:36.000 --> 00:11:39.000]  第二個屬靈意義有關休息
[00:11:39.000 --> 00:11:42.000]  休息
[00:11:42.000 --> 00:11:45.000]  讓我們每一個人去處理一個很嚴重的問題
[00:11:45.000 --> 00:11:48.000]  上星期說過
[00:11:48.000 --> 00:11:51.000]  罪疚感的問題
[00:11:51.000 --> 00:11:54.000]  當我們不肯休息的時候
[00:11:54.000 --> 00:11:57.000]  是因為罪疚感的緣故
[00:11:57.000 --> 00:12:00.000]  尤其是華人文化 很多華人都是這樣
[00:12:00.000 --> 00:12:03.000]  從小到大被爹地媽媽逼
[00:12:03.000 --> 00:12:06.000]  華人文化大量鼓吹要勤力
[00:12:06.000 --> 00:12:09.000]  所以華人成長的背景
[00:12:09.000 --> 00:12:12.000]  很多人一停下休息
[00:12:12.000 --> 00:12:15.000]  總是有些無名而來的罪疚感
[00:12:15.000 --> 00:12:18.000]  即是feel guilty
[00:12:18.000 --> 00:12:21.000]  一放鬆就feel guilty
[00:12:21.000 --> 00:12:24.000]  睡覺都好一點
[00:12:24.000 --> 00:12:27.000]  但有時休息不是只睡覺
[00:12:27.000 --> 00:12:30.000]  有時你得閒
[00:12:30.000 --> 00:12:33.000]  比較閒的生活
[00:12:33.000 --> 00:12:36.000]  我兒子報了八個班 至少我都不妻
[00:12:36.000 --> 00:12:39.000]  那種罪疚感會無名而來
[00:12:39.000 --> 00:12:42.000]  讓你覺得自己是否在浪費人生
[00:12:42.000 --> 00:12:45.000]  我怎會有空 怎會休閒
[00:12:45.000 --> 00:12:48.000]  覺得很guilty
[00:12:48.000 --> 00:12:51.000]  很多人一休閒就feel guilty
[00:12:51.000 --> 00:12:54.000]  一享受人生就feel guilty
[00:12:54.000 --> 00:12:57.000]  不知為何內心總是覺得我不deserve任何enjoyment
[00:12:57.000 --> 00:13:00.000]  一enjoylife就覺得我不deserve
[00:13:00.000 --> 00:13:03.000]  好像身邊的人不斷進取
[00:13:03.000 --> 00:13:06.000]  你從小都這樣逼你的孩子
[00:13:06.000 --> 00:13:09.000]  其實你的孩子很想去enjoy一下
[00:13:09.000 --> 00:13:12.000]  旁邊的小王兒子報了八個班
[00:13:12.000 --> 00:13:15.000]  我至少都報了七個班
[00:13:15.000 --> 00:13:18.000]  他不停 我也不停
[00:13:18.000 --> 00:13:21.000]  你的孩子很慘
[00:13:21.000 --> 00:13:24.000]  讓他去玩 栽培新一代
[00:13:24.000 --> 00:13:27.000]  新一代有個健康的心態
[00:13:27.000 --> 00:13:30.000]  懂得停下來enjoy生活
[00:13:30.000 --> 00:13:33.000]  你知道神創造天地的時候
[00:13:33.000 --> 00:13:36.000]  做了第七日的時候
[00:13:36.000 --> 00:13:39.000]  神就說創造這一切都創造完了
[00:13:39.000 --> 00:13:42.000]  他就說甚麼 安息
[00:13:42.000 --> 00:13:45.000]  因此安息日是因為神先做了一個榜樣
[00:13:45.000 --> 00:13:48.000]  神不需要安息 但他暫且休息
[00:13:48.000 --> 00:13:51.000]  因此為人做了一個榜樣
[00:13:51.000 --> 00:13:54.000]  因此人每一個人都要學他安息
[00:13:54.000 --> 00:13:57.000]  神的安息和我們安息很不同
[00:13:57.000 --> 00:14:00.000]  你知道神是不需要睡覺的
[00:14:00.000 --> 00:14:03.000]  所以你睡著的時候 地球仍然轉
[00:14:03.000 --> 00:14:06.000]  你身邊一切都ok
[00:14:06.000 --> 00:14:09.000]  特別是你睡覺的時候
[00:14:09.000 --> 00:14:12.000]  一切你解決不了的問題 醒了有時也解決到
[00:14:12.000 --> 00:14:15.000]  是神已經解決了
[00:14:15.000 --> 00:14:18.000]  你一動手就通常搞了一件事
[00:14:18.000 --> 00:14:21.000]  有時你收手更好 所以安息不同
[00:14:21.000 --> 00:14:24.000]  神是不需要睡覺的 但為何他都要安息
[00:14:24.000 --> 00:14:27.000]  他安息是因為第一
[00:14:27.000 --> 00:14:30.000]  事情已經做了
[00:14:30.000 --> 00:14:33.000]  六天的創造神說該創造的已經創造了
[00:14:33.000 --> 00:14:36.000]  該做的已經做完了
[00:14:36.000 --> 00:14:39.000]  因此我今天可以停下來
[00:14:39.000 --> 00:14:42.000]  到第七天的時候停下來
[00:14:42.000 --> 00:14:45.000]  停下來做甚麼呢 就是享受他所創造的一切
[00:14:45.000 --> 00:14:48.000]  第一個是已經做完了 第二個是享受
[00:14:48.000 --> 00:14:51.000]  這種安息的定義
[00:14:51.000 --> 00:14:54.000]  和我們今天安息的定義很不同
[00:14:54.000 --> 00:14:57.000]  我基本上還未認識任何一個人
[00:14:57.000 --> 00:15:00.000]  之所以休息
[00:15:00.000 --> 00:15:03.000]  是因為你覺得手上的事情都做了
[00:15:03.000 --> 00:15:06.000]  有沒有人是這樣呢
[00:15:06.000 --> 00:15:09.000]  我今天該做的事情已經做完了
[00:15:09.000 --> 00:15:12.000]  所有的家務
[00:15:12.000 --> 00:15:15.000]  所有我覺得手上要做的事情都做了
[00:15:15.000 --> 00:15:18.000]  所以我今天需要
[00:15:18.000 --> 00:15:21.000]  停下來享受神給我的一切
[00:15:21.000 --> 00:15:24.000]  有沒有人已經到了這個境界
[00:15:24.000 --> 00:15:27.000]  所有我身邊認識的人
[00:15:27.000 --> 00:15:30.000]  安息都是怎樣安息的
[00:15:30.000 --> 00:15:33.000]  因為燃燒而安息
[00:15:33.000 --> 00:15:36.000]  做到累了就要安息
[00:15:36.000 --> 00:15:39.000]  沒有任何人在清醒的時候覺得
[00:15:39.000 --> 00:15:42.000]  該做的已經做了
[00:15:42.000 --> 00:15:45.000]  好好享受神給我的一切
[00:15:45.000 --> 00:15:48.000]  手中的一切享受
[00:15:48.000 --> 00:15:51.000]  這種安息是最高境界
[00:15:51.000 --> 00:15:54.000]  這種安息只有基督律才有
[00:15:54.000 --> 00:15:57.000]  人做不到的
[00:15:57.000 --> 00:16:00.000]  沒有任何人能夠停下來覺得手上的事情都做了
[00:16:00.000 --> 00:16:03.000]  我相信你有一千幾百萬樣東西
[00:16:03.000 --> 00:16:06.000]  在你心目中覺得你未完成
[00:16:06.000 --> 00:16:09.000]  你不會一天覺得完成了
[00:16:09.000 --> 00:16:12.000]  除非你是基督律
[00:16:12.000 --> 00:16:15.000]  基督律已經完成一切
[00:16:15.000 --> 00:16:18.000]  那種屬靈境界是很高的
[00:16:18.000 --> 00:16:21.000]  暫時先不說實際的
[00:16:21.000 --> 00:16:24.000]  當你覺得不肯停下來有罪疚感的時候
[00:16:24.000 --> 00:16:27.000]  其實屬靈意義是神藉著這個
[00:16:27.000 --> 00:16:30.000]  逼你去處理這個問題
[00:16:30.000 --> 00:16:33.000]  所以不要讓這件事成為
[00:16:33.000 --> 00:16:36.000]  不理了,隨它有罪疚感
[00:16:36.000 --> 00:16:39.000]  就不休息,不斷麻木自己
[00:16:39.000 --> 00:16:42.000]  逼自己去處理這個問題
[00:16:42.000 --> 00:16:45.000]  這個問題不處理
[00:16:45.000 --> 00:16:48.000]  你這輩子都無法停下來
[00:16:48.000 --> 00:16:51.000]  享受到神應該讓你享受的生活
[00:16:51.000 --> 00:16:54.000]  神要你享受祂所創造的大自然
[00:16:54.000 --> 00:16:57.000]  「託我清草地上」
[00:16:57.000 --> 00:17:00.000]  令你去學安潔的契水篇
[00:17:00.000 --> 00:17:03.000]  去享受神讓你創造的大自然
[00:17:03.000 --> 00:17:06.000]  這麼豐盛的生活
[00:17:06.000 --> 00:17:09.000]  一停下來就有罪疚感
[00:17:09.000 --> 00:17:12.000]  所以要處理
[00:17:12.000 --> 00:17:15.000]  最近有位朋友約了我下星期見面
[00:17:15.000 --> 00:17:18.000]  他一直都不肯回教會
[00:17:18.000 --> 00:17:21.000]  最近突然發了一個訊息
[00:17:21.000 --> 00:17:24.000]  我要回教會,很感動回教會
[00:17:24.000 --> 00:17:27.000]  為什麼呢?因為我最近看了一個見證
[00:17:27.000 --> 00:17:30.000]  很感動的見證
[00:17:30.000 --> 00:17:33.000]  突然很感動要回教會
[00:17:33.000 --> 00:17:36.000]  然後他發了一個連結給我
[00:17:36.000 --> 00:17:39.000]  原來他看了洪漢義的見證
[00:17:39.000 --> 00:17:42.000]  不知道你有沒有聽過洪漢義
[00:17:42.000 --> 00:17:45.000]  如果你有看古惑仔的電影就知道
[00:17:45.000 --> 00:17:48.000]  洪興東升
[00:17:48.000 --> 00:17:51.000]  洪興東升還沒有興起之前
[00:17:51.000 --> 00:17:54.000]  70年代最厲害的香港黑社會是14K
[00:17:54.000 --> 00:17:57.000]  因為14K是當年國民黨的一些軍閥
[00:17:57.000 --> 00:18:00.000]  所組織的團體
[00:18:00.000 --> 00:18:03.000]  他們打算反攻大陸
[00:18:03.000 --> 00:18:06.000]  後來發覺蔣介石退守台灣時
[00:18:06.000 --> 00:18:09.000]  他們留守在廣州,後來去了香港
[00:18:09.000 --> 00:18:12.000]  後來看見反攻大陸無望
[00:18:12.000 --> 00:18:15.000]  逐漸政治意義沒了,變成一個純黑社會團體
[00:18:15.000 --> 00:18:18.000]  最厲害的時候有超過十萬的會員
[00:18:18.000 --> 00:18:21.000]  洪漢義的父親
[00:18:21.000 --> 00:18:24.000]  他就是當年國民黨其中一個軍閥
[00:18:24.000 --> 00:18:27.000]  所以他後來在14K裏面
[00:18:27.000 --> 00:18:30.000]  變成黑幫大佬
[00:18:30.000 --> 00:18:33.000]  在70年代廉政公署成立時
[00:18:33.000 --> 00:18:36.000]  雷洛探長也要逃走
[00:18:36.000 --> 00:18:39.000]  當時很多黑幫大佬都離開了
[00:18:39.000 --> 00:18:42.000]  該移民的移民
[00:18:42.000 --> 00:18:45.000]  但洪漢義當時覺得他的政治背景夠硬
[00:18:45.000 --> 00:18:48.000]  他覺得能撐下去
[00:18:48.000 --> 00:18:51.000]  後來事實證明他真的能撐下去
[00:18:51.000 --> 00:18:54.000]  所以當時所有黑幫大佬都離開
[00:18:54.000 --> 00:18:57.000]  唯獨他留在香港,所以一幫助大
[00:18:57.000 --> 00:19:00.000]  變成當年14K發展得最快的時候
[00:19:00.000 --> 00:19:03.000]  所以他趁著那段時間
[00:19:03.000 --> 00:19:06.000]  他是第一個用黑幫的途徑
[00:19:06.000 --> 00:19:09.000]  去泰國金三角運毒品
[00:19:09.000 --> 00:19:12.000]  然後帶入香港,他是第一個
[00:19:12.000 --> 00:19:15.000]  到了他四十歲的時候
[00:19:15.000 --> 00:19:18.000]  他突然有一個罪疚感
[00:19:18.000 --> 00:19:21.000]  突然非常強烈的罪疚感
[00:19:21.000 --> 00:19:24.000]  因為他覺得黑社會
[00:19:24.000 --> 00:19:27.000]  對他來說,他覺得自己很有義氣
[00:19:27.000 --> 00:19:30.000]  他做了很多好事,但關於賣毒品
[00:19:30.000 --> 00:19:33.000]  他親眼看到所有碰過毒品的人
[00:19:33.000 --> 00:19:36.000]  如何妻離子散,家破人亡
[00:19:36.000 --> 00:19:39.000]  所以後來他覺得他人生做最錯的事
[00:19:39.000 --> 00:19:42.000]  就是開始了毒品的生意
[00:19:42.000 --> 00:19:45.000]  他覺得這個害人不淺
[00:19:45.000 --> 00:19:48.000]  到了他四十歲的時候,突然有一個罪疚感來襲
[00:19:48.000 --> 00:19:51.000]  因為罪疚感來襲的時候
[00:19:51.000 --> 00:19:54.000]  他就開始失眠
[00:19:54.000 --> 00:19:57.000]  聽說他失眠到最嚴重的程度
[00:19:57.000 --> 00:20:00.000]  是一個星期只能夠睡一個小時
[00:20:00.000 --> 00:20:03.000]  完全沒有辦法休息
[00:20:03.000 --> 00:20:06.000]  維持很長的時間
[00:20:06.000 --> 00:20:09.000]  所以後來有很多牧師跟他傳福音的時候
[00:20:09.000 --> 00:20:12.000]  他也不肯相信,他很憎恨耶穌
[00:20:12.000 --> 00:20:15.000]  他就不斷去罵牧師
[00:20:15.000 --> 00:20:18.000]  後來有牧師很堅持
[00:20:18.000 --> 00:20:21.000]  不斷去傳福音,不斷送他聖經
[00:20:21.000 --> 00:20:24.000]  後來是他太太覺得不好意思
[00:20:24.000 --> 00:20:27.000]  就勉強地收下一本聖經
[00:20:27.000 --> 00:20:30.000]  他太太就將聖經放在他的床頭櫃
