
[00:00:00.000 --> 00:00:02.520]  好 今天跟大家分享一個題目
[00:08:26.040 --> 00:08:28.200]  就是這裏的位置
[00:08:28.200 --> 00:08:33.320]  這裏旁邊就叫做橄欖山
[00:08:33.320 --> 00:08:36.760]  橄欖山和耶路撒冷是很接近的
[00:08:36.760 --> 00:08:41.640]  所以你知道在耶穌吃完最後晚餐之前
[00:08:41.640 --> 00:08:44.840]  就和門徒去到橄欖山裏面
[00:08:44.840 --> 00:08:48.440]  其實也是一個很接近的地方
[00:08:48.440 --> 00:08:49.960]  在一個很接近的地方的時候
[00:08:49.960 --> 00:08:52.280]  他們就去到當中
[00:08:52.280 --> 00:08:56.120]  這裏有些歷史裏面說
[00:08:56.120 --> 00:09:00.520]  相傳說這塊石就是耶穌利用這塊石頭
[00:09:00.520 --> 00:09:02.520]  騎上那個牢區裏面的
[00:09:02.520 --> 00:09:04.680]  不過這些我都不太相信
[00:09:04.680 --> 00:09:07.880]  通常找一塊石頭就說這塊石頭很有紀念價值
[00:09:07.880 --> 00:09:09.480]  你們來參觀一下
[00:09:09.480 --> 00:09:10.440]  不重要的
[00:09:10.440 --> 00:09:13.720]  重要的是我們知道大約那個位置
[00:09:13.720 --> 00:09:15.960]  就是說耶穌一路一路上到山上面
[00:09:15.960 --> 00:09:19.480]  然後現在就要下一點點的地方
[00:09:19.480 --> 00:09:22.360]  進入耶路撒冷的途中
[00:09:22.360 --> 00:09:24.680]  而在這個八法旗裏面
[00:09:24.680 --> 00:09:25.720]  這個地方的時候
[00:09:25.720 --> 00:09:28.040]  耶穌就有一個吩咐
[00:09:28.040 --> 00:09:29.080]  很特別
[00:09:29.080 --> 00:09:32.280]  這個距離是一個很近的距離
[00:09:32.280 --> 00:09:33.800]  這個這麼近的距離的時候
[00:09:33.800 --> 00:09:38.760]  耶穌做了一個他平常都不會做的吩咐
[00:09:38.760 --> 00:09:41.960]  怎樣不同呢 我們看看
[00:09:41.960 --> 00:09:45.480]  耶穌就說你們要往對面的村子裏去
[00:09:45.480 --> 00:09:48.280]  見到一批的爐
[00:09:48.280 --> 00:09:51.160]  一批爐就綁在那裏了
[00:09:51.160 --> 00:09:53.640]  跟著還有一隻爐區
[00:09:53.640 --> 00:09:56.360]  爐區的意思就是爐仔
[00:09:56.360 --> 00:09:58.760]  就是小朋友
[00:09:58.760 --> 00:10:00.600]  爐裏面的小朋友
[00:10:00.600 --> 00:10:04.520]  大約你可以想像就是爐的媽媽
[00:10:04.520 --> 00:10:07.000]  旁邊有一隻爐仔
[00:10:07.000 --> 00:10:08.600]  兩隻爐這樣
[00:10:08.600 --> 00:10:11.880]  耶穌就說你會見到爐和爐仔了
[00:10:11.880 --> 00:10:13.160]  在同一個地方
[00:10:13.160 --> 00:10:17.480]  你就解開他們 帶到耶穌那裏
[00:10:17.480 --> 00:10:19.880]  耶穌就在八法旗
[00:10:19.880 --> 00:10:25.160]  接著有人問你為什麼要帶走那隻爐
[00:10:25.160 --> 00:10:26.440]  你就說主要用它
[00:10:26.440 --> 00:10:29.640]  那個人就會給你
[00:10:29.640 --> 00:10:30.920]  當然後面就解釋到
[00:10:30.920 --> 00:10:34.760]  怎樣去應驗那一段的聖經
[00:10:34.760 --> 00:10:41.640]  就是原來這件事發生要解開這個爐區的過程裏面
[00:10:41.640 --> 00:10:44.760]  原來是應驗了先知講的說話
[00:10:44.760 --> 00:10:46.280]  先知講的說話是什麼呢
[00:10:46.280 --> 00:10:48.600]  他說要對石安的兒女說
[00:10:48.600 --> 00:10:51.720]  看你的王來到你這裏
[00:10:51.720 --> 00:10:54.600]  謙和地騎著小爐
[00:10:54.600 --> 00:10:57.800]  就是爐的驅子
[00:10:57.800 --> 00:10:59.320]  就是一件這樣的事了
[00:10:59.320 --> 00:11:01.240]  這件事裏面
[00:11:01.240 --> 00:11:02.360]  原來整件事
[00:11:02.360 --> 00:11:07.960]  耶穌平時都不會這樣去吩咐這些事情
[00:11:07.960 --> 00:11:09.560]  一會我們再補充一點
[00:11:09.560 --> 00:11:15.240]  但在這裏我們見到耶穌要去騎這隻爐區的時候
[00:11:15.240 --> 00:11:20.600]  這件事發生是要應驗著先知所講的說話
[00:11:20.600 --> 00:11:23.960]  先知有這樣去預言到這件事的發生
[00:11:23.960 --> 00:11:28.360]  這個先知特別是在撒加利亞書裏面所提到的
[00:11:28.360 --> 00:11:31.400]  一會我們都會再看
[00:11:31.400 --> 00:11:33.640]  好 我們有一個這樣的概念
[00:11:33.640 --> 00:11:37.480]  這裏說原來應驗的說話裏面很有趣的就是
[00:11:37.480 --> 00:11:39.480]  你的王來到你這裏
[00:11:39.480 --> 00:11:43.720]  謙和地騎著小爐
[00:11:43.720 --> 00:11:45.240]  爐的驅子
[00:11:45.240 --> 00:11:48.840]  原來這件事裏面正好給我們留意到
[00:11:48.840 --> 00:11:53.160]  有三個值得留意的地方
[00:11:53.160 --> 00:11:55.240]  就是當這件事發生的時候
[00:11:55.240 --> 00:11:58.040]  這件事不是一件普通發生的事
[00:11:58.040 --> 00:12:02.760]  而是應驗著一個身份的一件事情
[00:12:02.760 --> 00:12:08.360]  就是你的王來到
[00:12:08.360 --> 00:12:13.240]  正正好說這件事是應驗有一個王要來到這個地方
[00:12:13.240 --> 00:12:15.720]  這個耶路撒冷裏面
[00:12:15.720 --> 00:12:20.360]  那我們知道王來到會怎樣呢
[00:12:20.360 --> 00:12:22.840]  王來到的時候就要預備著
[00:12:22.840 --> 00:12:25.560]  這個是一個怎樣的王呢
[00:12:25.560 --> 00:12:29.960]  這裏說主耶穌就是應驗要來的那位王
[00:12:29.960 --> 00:12:31.960]  而那位王就是在撒加利亞裏面
[00:12:31.960 --> 00:12:35.080]  剛才我們說到就是要預言要發生的
[00:12:35.080 --> 00:12:37.880]  撒加利亞書九章九節說什麼呢
[00:12:37.880 --> 00:12:40.200]  說石安應當大大喜樂
[00:12:40.200 --> 00:12:42.440]  耶路撒應當歡呼
[00:12:42.440 --> 00:12:45.400]  看你的王來到這裏
[00:12:45.400 --> 00:12:46.440]  他是公義的
[00:12:46.440 --> 00:12:48.040]  並且施行拯救
[00:12:48.040 --> 00:12:50.840]  謙和地騎著小爐
[00:12:50.840 --> 00:12:54.440]  爐的驅子
[00:12:54.440 --> 00:12:56.600]  這裏正正好這個細節裏面
[00:12:56.600 --> 00:13:00.360]  描述到有一個王要來到
[00:13:00.360 --> 00:13:03.320]  而耶穌就是那位的王
[00:13:03.320 --> 00:13:08.440]  耶穌要應驗的就是那位要來到的君王
[00:13:08.440 --> 00:13:12.360]  我想問一下 皇帝來到
[00:13:12.360 --> 00:13:19.480]  通常那些環境那些氣氛會是怎樣的呢
[00:13:19.480 --> 00:13:24.200]  會不會很無聲無色的呢
[00:13:24.200 --> 00:13:25.560]  通常都不會
[00:13:25.560 --> 00:13:26.920]  中間都很熱鬧了
[00:13:26.920 --> 00:13:27.960]  很多人都知道了
[00:13:27.960 --> 00:13:32.120]  除非你說中國什麼「媚服出蟲」
[00:13:32.120 --> 00:13:33.400]  可能有些不同
[00:13:33.400 --> 00:13:34.360]  但這裏不是
[00:13:34.360 --> 00:13:38.600]  這裏正正是耶穌在上面
[00:13:38.600 --> 00:13:42.600]  伽利利一直一直來到這個地方
[00:13:42.600 --> 00:13:43.240]  耶路撒冷
[00:13:43.240 --> 00:13:46.920]  就是要面對著他最後的任務的時候
[00:13:46.920 --> 00:13:48.360]  而耶穌現在很清楚
[00:13:48.360 --> 00:13:50.040]  在這道《聖經》裏面描述
[00:13:50.040 --> 00:13:52.040]  這個預言要描述的話
[00:13:52.040 --> 00:13:55.560]  耶穌的身份是一位王
[00:13:55.560 --> 00:13:58.680]  一位王者
[00:13:58.680 --> 00:14:04.680]  究竟什麼才能配得起王者呢
[00:14:04.680 --> 00:14:06.760]  怎樣才能配得起王者呢
[00:14:06.760 --> 00:14:11.000]  特別如果這個王者要進入一個城裏面的時候
[00:14:11.000 --> 00:14:14.760]  通常你會想起什麼動物呢
[00:14:14.760 --> 00:14:21.400]  他會騎著什麼動物進入這個地方裏面呢
[00:14:21.400 --> 00:14:23.720]  會不會是馬呢
[00:14:23.720 --> 00:14:26.040]  因為你看回很多古代歷史裏面
[00:14:26.040 --> 00:14:29.080]  通常去打仗戰爭的話
[00:14:29.080 --> 00:14:34.280]  你有沒有聽過哪個國家騎著騎馬去打仗
[00:14:34.280 --> 00:14:36.040]  騎著騎馬去打仗
[00:14:36.040 --> 00:14:41.000]  我們廣東話的說法叫「蚊糞」
[00:14:41.000 --> 00:14:44.040]  就是慢到沒朋友搞不定
[00:14:44.040 --> 00:14:47.000]  唯有騎著好的馬
[00:14:47.000 --> 00:14:51.080]  中國的什麼是「汗血寶馬」
[00:14:51.080 --> 00:14:54.440]  流出來的汗就像血一樣是紅色的
[00:14:54.440 --> 00:14:58.760]  所以馬才是代表了一個皇帝來到
[00:14:58.760 --> 00:15:01.960]  或者一些打贏的軍隊
[00:15:01.960 --> 00:15:07.080]  要贏了要進城的時候都是騎馬
[00:15:07.080 --> 00:15:08.600]  所以你看到這兩幅圖畫
[00:15:08.600 --> 00:15:11.080]  無論是不同國家去描述
[00:15:11.080 --> 00:15:14.440]  很多時候大軍來到都是騎著馬來到
[00:15:14.440 --> 00:15:17.640]  一個王者 一個君王來到的話
[00:15:17.640 --> 00:15:21.560]  很大機會都是騎著馬來到當中
[00:15:21.560 --> 00:15:24.840]  才顯出那種王者的氣魄
[00:15:24.840 --> 00:15:28.840]  但是現在呢
[00:15:28.840 --> 00:15:35.960]  現在耶穌所要求要拿的是什麼動物呢
[00:15:35.960 --> 00:15:40.440]  這裏就描述那隻驢
[00:15:40.440 --> 00:15:42.120]  驢就是這樣
[00:15:42.120 --> 00:15:45.240]  馬和驢有什麼分別呢
[00:15:45.240 --> 00:15:46.760]  分不分得到
[00:15:46.760 --> 00:15:49.800]  馬傾向比較大隻的
[00:15:49.800 --> 00:15:52.760]  我上網看了一些資料
[00:15:52.760 --> 00:16:02.280]  可以有大隻的馬有1200公斤的
[00:16:02.280 --> 00:16:04.200]  1200公斤你想像一下
[00:16:04.200 --> 00:16:08.920]  可能都有10個強哥那麼重的
[00:16:08.920 --> 00:16:11.880]  大隻的就是這樣的
[00:16:11.880 --> 00:16:13.480]  那麼大隻的
[00:16:13.480 --> 00:16:15.560]  當然小一點的也有一點小一點的
[00:16:15.560 --> 00:16:18.760]  但是你想想要上戰場要帶著將軍
[00:16:18.760 --> 00:16:21.960]  將軍通常要穿著鎧甲
[00:16:21.960 --> 00:16:24.920]  所以應該都要大隻一點的
[00:16:24.920 --> 00:16:29.880]  但是這些驢相對是比較小很多的
[00:16:29.880 --> 00:16:34.440]  你看得到那個尺寸是小很多的
[00:16:34.440 --> 00:16:40.200]  無論是驢媽媽或者驢仔都會小一點的
[00:16:40.200 --> 00:16:41.960]  所以這裏就是我們
[00:16:41.960 --> 00:16:44.920]  不過提醒一下大家知不知道
[00:16:44.920 --> 00:16:47.000]  驢是什麼
[00:16:47.000 --> 00:16:51.080]  驢是什麼來的
[00:16:51.080 --> 00:16:58.840]  驢就是馬和驢的交配出來的動物
[00:16:58.840 --> 00:17:02.280]  就是驢仔了
[00:17:02.280 --> 00:17:03.320]  就是這樣的
[00:17:03.320 --> 00:17:06.520]  所以叫做mix出來的
[00:17:06.520 --> 00:17:08.760]  但是你想像一下無論怎樣都好
[00:17:08.760 --> 00:17:12.040]  這裏告訴你馬是高大一點的
[00:17:12.040 --> 00:17:13.400]  型一點的
[00:17:13.400 --> 00:17:16.760]  身高腳長一點的
[00:17:16.760 --> 00:17:21.560]  驢仔相對是比較小一點的
[00:17:21.560 --> 00:17:27.160]  但是小一點的就適合擔擔臺臺很扎實的
[00:17:27.160 --> 00:17:31.400]  最適合做一些很卑微的工作的
[00:17:31.400 --> 00:17:34.760]  在人的生活來講
[00:17:34.760 --> 00:17:40.760]  是一些實際比較容易一點去飼養的動物
[00:17:40.760 --> 00:17:43.880]  因為相對你想像一下吃也吃少一點
[00:17:43.880 --> 00:17:48.120]  但是又可以擔擔臺臺又夠力
[00:17:48.120 --> 00:17:51.800]  還有有時候要上一些山坡
[00:17:51.800 --> 00:17:53.240]  走一些高山的路
[00:17:53.240 --> 00:17:57.240]  反而驢仔更容易比馬好
[00:17:57.240 --> 00:17:59.080]  因為馬太高大
[00:17:59.080 --> 00:18:06.040]  上山坡有時候站的位置都會相對比較不太穩固
[00:18:06.040 --> 00:18:08.520]  現在正正在講什麼呢
[00:18:08.520 --> 00:18:11.080]  第二個要留意的地方就是
[00:18:11.080 --> 00:18:12.280]  第一個是王者
[00:18:12.280 --> 00:18:13.320]  第二個是什麼
[00:18:13.320 --> 00:18:16.920]  要騎小驢驢的驅子
[00:18:16.920 --> 00:18:19.080]  我們要問一個問題就是
[00:18:19.080 --> 00:18:26.920]  主耶穌有沒有必要騎驢呢
[00:18:26.920 --> 00:18:29.320]  因為如果你看聖經
[00:18:29.320 --> 00:18:30.520]  你會發現
[00:18:30.520 --> 00:18:32.520]  你看聖經看了四福音看了這麼久
[00:18:32.520 --> 00:18:36.600]  你有沒有見過耶穌騎動物呢
[00:18:36.600 --> 00:18:37.320]  有沒有
[00:18:37.320 --> 00:18:39.720]  有沒有這個畫面
[00:18:39.720 --> 00:18:41.160]  你發現你在看聖經這麼久
[00:18:41.160 --> 00:18:45.080]  你通常看到耶穌就走了
[00:18:45.080 --> 00:18:48.520]  自己走上山裡躲著祈禱
[00:18:48.520 --> 00:18:52.520]  接著會搭船
[00:18:52.520 --> 00:18:56.040]  但是你沒有見過祂累到一個地步就是
[00:18:56.040 --> 00:18:58.520]  阿彼得你背我走
[00:18:58.520 --> 00:19:00.440]  不會的
[00:19:00.440 --> 00:19:06.040]  也不會說我還沒坐過馬
[00:19:06.040 --> 00:19:07.560]  不如租一隻馬坐一坐
[00:19:07.560 --> 00:19:08.360]  我還沒坐過牢
[00:19:08.360 --> 00:19:10.360]  租一隻牢坐一坐
[00:19:10.360 --> 00:19:13.320]  你聖經裡面沒有見過這個畫面
[00:19:13.320 --> 00:19:14.200]  所以你看得到
[00:19:14.200 --> 00:19:16.760]  就算耶穌平時要醫病趕鬼
[00:19:16.760 --> 00:19:17.800]  很忙碌也好
[00:19:17.800 --> 00:19:19.880]  很辛苦也好
[00:19:19.880 --> 00:19:22.360]  祂都是繼續自己走
[00:19:22.360 --> 00:19:26.680]  祂是不需要騎任何動物的
[00:19:26.680 --> 00:19:28.280]  不過現在你看得到
[00:19:28.280 --> 00:19:31.320]  耶穌正正好在這個重要的時刻
[00:19:31.320 --> 00:19:38.680]  祂特別要求有一筆路給祂使用
[00:19:38.680 --> 00:19:42.520]  所以你看得到是一個很特別的處境
[00:19:42.520 --> 00:19:43.960]  選了一筆路為甚麼呢
[00:19:43.960 --> 00:19:46.360]  稍後再看
[00:19:46.360 --> 00:19:48.040]  當然我們再解釋
[00:19:48.040 --> 00:19:54.040]  究竟耶穌最後是騎一隻牢還是小孩呢
[00:19:54.040 --> 00:19:58.120]  因為現在門徒似乎帶了兩隻牢來
[00:19:58.120 --> 00:20:02.200]  兩隻牢都鋪了一些衣服在上面
[00:20:02.200 --> 00:20:04.680]  究竟帶了哪一隻呢
[00:20:04.680 --> 00:20:06.920]  如果你看在馬克福論文裡面的描述
[00:20:06.920 --> 00:20:08.840]  就是說一進去的時候
[00:20:08.840 --> 00:20:11.800]  就會看到一筆牢區存在那裡
[00:20:11.800 --> 00:20:14.200]  是從來沒有人騎過的
[00:20:14.200 --> 00:20:16.840]  把它解開牽來
[00:20:16.840 --> 00:20:19.080]  這裡其實也看得到上面
[00:20:19.080 --> 00:20:26.040]  其實是說耶穌要騎一筆從來沒有人騎過的
[00:20:26.040 --> 00:20:28.200]  哪些牢才是沒有人騎過呢
[00:20:28.200 --> 00:20:31.000]  通常是說小牢
[00:20:31.000 --> 00:20:32.440]  因為通常大牢來說
[00:20:32.440 --> 00:20:34.920]  已經是大隻可以服侍了
[00:20:34.920 --> 00:20:36.040]  可以工作了
[00:20:36.040 --> 00:20:37.160]  可以背很多東西
[00:20:37.160 --> 00:20:38.920]  又要背主人了
[00:20:38.920 --> 00:20:41.880]  所以做過很多不同的苦
[00:20:41.880 --> 00:20:47.320]  而耶穌其實重點是要拿一隻小的牢
[00:20:47.320 --> 00:20:52.120]  一隻未曾有人騎過的牢
[00:20:52.120 --> 00:20:55.800]  而為甚麼要帶兩隻牢呢
[00:20:55.800 --> 00:20:59.160]  其實是因為另外一隻牢媽媽
[00:20:59.160 --> 00:21:02.600]  有牢媽媽在陪伴當中
[00:21:02.600 --> 00:21:05.480]  能夠安撫這隻小牢仔
[00:21:05.480 --> 00:21:08.120]  你也想像一個小孩子自己不知道在哪裏
[00:21:08.120 --> 00:21:10.840]  有媽媽陪伴就安心很多
[00:21:10.840 --> 00:21:12.120]  所以在這個畫面裏面
[00:21:12.120 --> 00:21:19.320]  你能看到耶穌要去騎那隻小牢
[00:21:19.320 --> 00:21:23.480]  我們接著要進入一個君王
